names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Astro-NT NN (for_DEGs),mean_expr_Rest (for_DEGs)
Ppp3r1,-3.7523587,-1.3836092,0.0001751785492799436,0.004444804172948144,0.16666666666666666,0.6010396128338412,0.2871366,0.6247808
Trim33,-3.753062,-1.3590841,0.00017468764648351665,0.004436537864850749,0.19444444444444445,0.649327836529844,0.32476085,0.68525136
Iqsec3,-3.7532275,-3.325115,0.00017457232810655127,0.004436537864850749,0.027777777777777776,0.3980641692059509,0.032703444,0.28756356
Katnbl1,-3.7543547,-2.3118372,0.0001737886247781219,0.004422064723284219,0.027777777777777776,0.4001792435920416,0.062419374,0.27747926
Cpeb2,-3.7547684,-1.4670373,0.00017350185805851048,0.004418952536523389,0.16666666666666666,0.5967019179064349,0.2708377,0.620545
Fam219a,-3.7556784,-1.5887092,0.0001728725370235219,0.004407101584271379,0.1388888888888889,0.5603154687219932,0.19946915,0.5092161
Safb,-3.7560198,-1.8298163,0.0001726370956071323,0.004405278973374781,0.05555555555555555,0.43997132102527337,0.102761626,0.32551128
Sptbn2,-3.759422,-1.59246,0.00017030625002289107,0.0043499324506797365,0.1111111111111111,0.5186592579315289,0.17475009,0.4547829
Dclk2,-3.7621834,-1.4289656,0.00016843644457262331,0.004306267617189713,0.1388888888888889,0.568094640616598,0.23906258,0.54646766
Gm49678,-3.7624214,-1.9134672,0.00016827628183395372,0.004306267617189713,0.16666666666666666,0.5566588994443449,0.33432218,0.9144998
Arpc1a,-3.7632487,-2.0334592,0.0001677203091139899,0.00429613413335835,0.05555555555555555,0.43871661588098226,0.09344832,0.3371921
Tspoap1,-3.7635589,-2.3476796,0.00016751226519655862,0.004294899394877414,0.05555555555555555,0.4387883133177989,0.06971232,0.3129846
Grik5,-3.764924,-1.360019,0.00016659975266750837,0.004275582955277889,0.1388888888888889,0.5650833482702994,0.23398802,0.5168317
Rnf220,-3.765772,-2.9819977,0.00016603524582589196,0.004265169268969136,0.027777777777777776,0.3986735974188923,0.07255553,0.46659386
Sgsm2,-3.7667751,-2.1148996,0.00016536979895636361,0.0042521401894330055,0.05555555555555555,0.4400788671804983,0.08418166,0.32239503
Hmbox1,-3.7693503,-1.334828,0.00016367305925314853,0.004212543201275959,0.16666666666666666,0.6120810181036028,0.28832173,0.6113787
Trpm7,-3.77055,-1.4516675,0.00016288821540274173,0.0041963627496372675,0.25,0.7177271912529127,0.4099812,0.8696999
Ulk2,-3.7719357,-1.3900604,0.00016198599366183683,0.004177124423890169,0.2222222222222222,0.6786520881878473,0.36538973,0.7682626
Tmem131l,-3.7721736,-3.3029466,0.00016183160830781244,0.004177124423890169,0.027777777777777776,0.3995698153791002,0.033917096,0.2930272
Atxn3,-3.7728355,-2.8065217,0.00016140274260269139,0.004170088167052229,0.027777777777777776,0.401362251299516,0.04493917,0.2788159
Nck2,-3.7731147,-1.8747044,0.00016122213582908621,0.004169430981450959,0.08333333333333333,0.48151998566051263,0.12088794,0.38610426
Parm1,-3.7733836,-3.1215222,0.00016104839794204293,0.004168950339790649,0.027777777777777776,0.40075282308657467,0.050227687,0.37038997
Ankrd33b,-3.7752554,-1.9038653,0.00015984378836146406,0.0041417575634257854,0.05555555555555555,0.442875067216347,0.118426986,0.38558963
Samd5,-3.776062,-1.7879883,0.00015932729350892936,0.004132359436858042,0.08333333333333333,0.48488976519089444,0.2018592,0.572349
Ube4b,-3.776755,-1.3330792,0.00015888489201330874,0.004128855946225925,0.16666666666666666,0.6053773077612475,0.2733461,0.5833264
Psmb2,-3.7772515,-1.7249238,0.00015856865870236505,0.004124627162955033,0.08333333333333333,0.47962000358487183,0.1288724,0.37478033
Mtx2,-3.7788854,-2.4287605,0.00015753190280557117,0.0041016300662652105,0.05555555555555555,0.4387883133177989,0.06830011,0.32251707
Ctcf,-3.7806642,-1.5626721,0.0001564105364518711,0.004076383234201529,0.08333333333333333,0.48245205233912886,0.14784835,0.38572612
Aftph,-3.7809434,-1.3213394,0.00015623519172280886,0.0040757666034872565,0.1388888888888889,0.5682021867718229,0.24046296,0.5183895
Mysm1,-3.7826807,-1.447493,0.0001551483080343288,0.004051346002801181,0.1111111111111111,0.5252195734002509,0.18201357,0.43467358
Pus10,-3.783622,-2.0873158,0.00015456255485960183,0.0040399765068847284,0.05555555555555555,0.4419788492561391,0.08418166,0.3171616
Usp16,-3.785163,-2.8997796,0.000153607956761363,0.004018934564924853,0.027777777777777776,0.40229431797813225,0.041948166,0.27742234
Faim2,-3.7864969,-2.2146025,0.00015278597758846128,0.004001324773686115,0.05555555555555555,0.43929019537551534,0.08501298,0.34489965
Armc9,-3.7910058,-1.6136563,0.00015003835733352528,0.0039332006454164134,0.1388888888888889,0.5662663559777737,0.20225929,0.5223633
Ttc8,-3.7912335,-1.3032212,0.00014990095631390029,0.0039332006454164134,0.1111111111111111,0.5301666965405987,0.20277093,0.44130892
Eml2,-3.7913885,-2.0731893,0.00014980734172958485,0.0039332006454164134,0.05555555555555555,0.4425524287506722,0.0893102,0.3315494
Sez6,-3.7936327,-3.4572678,0.00014845919358792126,0.0039032275261325286,0.027777777777777776,0.40100376411543287,0.03226132,0.30757263
Ralgps1,-3.7937052,-1.2980115,0.00014841589570604508,0.0039032275261325286,0.2222222222222222,0.6930632729879906,0.42906874,0.8405066
Adam10,-3.797759,-1.3526392,0.00014601010135890631,0.003846364140699816,0.16666666666666666,0.6098583975622871,0.2856666,0.61215824
Phlpp2,-3.7985349,-1.7673154,0.00014555401417754878,0.003838112228607199,0.05555555555555555,0.44488259544721276,0.108208366,0.32860678
6530403H02Rik,-3.8005412,-2.5206404,0.0001443804838380998,0.0038121799352512672,0.08333333333333333,0.4627711059329629,0.14679253,0.6456936
Homer2,-3.800655,-2.739423,0.00014431421110534264,0.0038121799352512672,0.027777777777777776,0.4045169385194479,0.053249747,0.31133106
Ica1l,-3.8011305,-3.0765576,0.00014403738084188823,0.0038121799352512672,0.027777777777777776,0.4037999641512816,0.037806556,0.2814432
Carnmt1,-3.801596,-28.034557,0.000143767052577413,0.0038121799352512672,0.0,0.3660512636673239,0.0,0.24290112
Ehmt1,-3.802568,-1.4265426,0.00014320390753770555,0.0038022618532985654,0.2222222222222222,0.6925255422118659,0.37562764,0.7999754
Herc4,-3.8025784,-1.5841347,0.0001431979278157684,0.0038022618532985654,0.16666666666666666,0.5987452948557089,0.24191587,0.5991604
Nudcd1,-3.802713,-28.008314,0.00014312021282614126,0.0038022618532985654,0.0,0.36615880982254884,0.0,0.23900631
Peg3,-3.8027956,-1.462754,0.00014307240796158474,0.0038022618532985654,0.19444444444444445,0.6364581466212583,0.33421913,0.73900664
Ahi1,-3.8039951,-1.37617,0.00014238092510296835,0.0037954121602348807,0.4166666666666667,0.7597777379458684,0.71287835,1.3081299
Adamts3,-3.804564,-2.3551502,0.0001420541679335896,0.003790462256579496,0.05555555555555555,0.4434127979924718,0.09274351,0.40361026
Grb14,-3.8049157,-1.679492,0.00014185252597328127,0.0037888443070597097,0.1111111111111111,0.5176196450976878,0.19975436,0.53545517
Syndig1,-3.8058672,-3.6403267,0.00014130825729402483,0.0037780625606870124,0.027777777777777776,0.4006452769313497,0.033465095,0.35371715
Lclat1,-3.807739,-1.7060586,0.0001402432040736041,0.003753321607029623,0.08333333333333333,0.4871482344506184,0.13529174,0.38707402
Plxna4,-3.808711,-1.5173087,0.00013969306995604265,0.00374232581228202,0.3888888888888889,0.7471231403477325,0.71262115,1.3800656
Gnb1,-3.809218,-1.3128123,0.00013940710450265466,0.003738392113758813,0.2222222222222222,0.6986915217780965,0.40316114,0.80359393
Dnajc10,-3.8099935,-1.7133433,0.0001389704699660126,0.0037304061218648935,0.05555555555555555,0.4453127800681126,0.114503704,0.3349151
Sec24a,-3.8124032,-1.9076849,0.00013762219501057846,0.0036979083799342435,0.08333333333333333,0.4846029754436279,0.11710569,0.38263938
Ppip5k2,-3.814099,-1.2457352,0.00013668059396092574,0.0036762838435736482,0.08333333333333333,0.4897293421760172,0.1886487,0.40034577
Tacc1,-3.8149679,-1.4978926,0.00013620066409326644,0.0036670459360581857,0.16666666666666666,0.6018641333572324,0.26367643,0.6163262
Frmd3,-3.8149989,-28.269058,0.00013618355313806604,0.0036670459360581857,0.0,0.3673418175300233,0.0,0.28025666
Nipsnap1,-3.816488,-28.023434,0.00013536460476909132,0.003651854347535626,0.0,0.36748521240365656,0.0,0.24124365
Ints10,-3.8185875,-2.0551486,0.00013421799279051132,0.003624560267619135,0.08333333333333333,0.4837426062018283,0.102572985,0.37081066
Smim14,-3.819177,-1.3397952,0.00013389768690218504,0.0036195481358769735,0.16666666666666666,0.6168847463703173,0.2942214,0.6237221
Ttc13,-3.8227863,-2.3061957,0.00013195216648259985,0.0035705485532602802,0.027777777777777776,0.4069546513712135,0.062251866,0.275864
Lyst,-3.8244512,-1.5260577,0.0001310636693402489,0.0035500814467464598,0.19444444444444445,0.6342355260799426,0.31404343,0.7239513
Slc6a15,-3.8245754,-1.9294702,0.00013099767220862637,0.0035500814467464598,0.05555555555555555,0.4468184262412619,0.107835405,0.36027777
Npat,-3.8254337,-1.9847378,0.00013054204871557922,0.0035430958070581955,0.05555555555555555,0.4463523929019538,0.09487225,0.3320953
Snx24,-3.8267472,-1.7978021,0.00012984777955479752,0.003527815810553498,0.08333333333333333,0.48600107546155225,0.13693817,0.41228214
Mapk1ip1l,-3.830346,-3.308539,0.0001279631605575499,0.00348013170463701,0.027777777777777776,0.40541315647965587,0.03226132,0.28129515
Nmt1,-3.8319697,-2.028881,0.00012712138154468412,0.0034607411571485943,0.08333333333333333,0.482236960028679,0.11173054,0.39366564
Gm45159,-3.8357859,-2.0670629,0.00012516343571600217,0.003414356870750232,0.08333333333333333,0.48324072414411184,0.11260083,0.40508053
Pgap1,-3.8385367,-2.4003718,0.00012376968624883616,0.003383205971013456,0.05555555555555555,0.44488259544721276,0.082157165,0.3729804
Herc1,-3.8390539,-1.5438884,0.0001235093421753579,0.0033795275196047522,0.3888888888888889,0.8022226205413157,0.6846016,1.3522623
Prkar1b,-3.8394573,-1.8139477,0.00012330663226538762,0.003377420192630953,0.08333333333333333,0.4864312600824521,0.13079834,0.39966315
Hs6st2,-3.840481,-2.3941028,0.0001227934686294773,0.003366796430687811,0.05555555555555555,0.44638824162036206,0.102073856,0.4478156
Zfp704,-3.8412359,-1.5386977,0.00012241636559413242,0.003359885335561122,0.16666666666666666,0.6040150564617315,0.25044432,0.60259104
Tro,-3.8414326,-28.104406,0.00012231839470411697,0.003359885335561122,0.0,0.3698870765370138,0.0,0.25354233
Neurod2,-3.8421772,-28.223028,0.00012194780698493516,0.0033538767386747264,0.0,0.3699587739738304,0.0,0.27255207
Mphosph8,-3.8431907,-2.5557563,0.00012144509657542858,0.0033434730993665636,0.05555555555555555,0.44362789030292166,0.06708646,0.34215847
Nell2,-3.8441937,-1.6219909,0.00012094944035126446,0.0033332425253727958,0.3611111111111111,0.7680587918981896,0.77021205,1.5197684
Zranb1,-3.8443282,-1.2182219,0.00012088315731795558,0.0033332425253727958,0.1388888888888889,0.5791360458863596,0.26205543,0.52888894
Gpbp1,-3.8444316,-1.3797013,0.00012083219367571884,0.0033332425253727958,0.1111111111111111,0.5332138376053056,0.20157686,0.45814463
Gmcl1,-3.845228,-1.6081269,0.00012044045161844638,0.0033294598096580805,0.08333333333333333,0.4891199139630758,0.14497039,0.38905883
Smarcc1,-3.8462415,-1.2850444,0.00011994360256137794,0.0033191396506943617,0.1388888888888889,0.5774153074027604,0.2538038,0.5330165
Usp40,-3.8473582,-1.3974047,0.00011939829329676628,0.003307455815344443,0.08333333333333333,0.4923462986198243,0.16625394,0.3896539
Akt3,-3.8479064,-1.0330522,0.00011913154370065022,0.0033034722179942945,0.6666666666666666,0.8412260261695644,1.2698965,1.8309213
Ccl25,-3.8479996,-3.2415967,0.00011908630245031888,0.0033034722179942945,0.027777777777777776,0.40774332317619644,0.033465095,0.27905744
Plppr5,-3.8499954,-1.499066,0.00011812001884251633,0.003282197421197946,0.16666666666666666,0.6084244488259545,0.27390784,0.63691914
Taok3,-3.8500679,-1.6307058,0.00011808511161259649,0.003282197421197946,0.1111111111111111,0.5301666965405987,0.17319989,0.46095455
Mmaa,-3.85074,-28.012926,0.00011776143726979759,0.003279015356932084,0.0,0.37078329449722175,0.0,0.23968704
Caprin1,-3.85104,-1.5270663,0.00011761729877770154,0.0032783991889593776,0.16666666666666666,0.6057357949453307,0.24386409,0.58551973
Plec,-3.8514848,-28.067122,0.00011740388238239061,0.0032758487223414705,0.0,0.37085499193403837,0.0,0.2478125
Cep126,-3.8552077,-28.129164,0.00011563141249285355,0.0032297464175498696,0.0,0.3712134791181215,0.0,0.25741112
Cdkl5,-3.858031,-1.536095,0.00011430414761531289,0.0031959963022096327,0.2222222222222222,0.6868614447033519,0.40915513,0.90265083
Zfp40,-3.8580413,-1.8856679,0.00011429931235935889,0.0031959963022096327,0.05555555555555555,0.44975802115074387,0.10247518,0.3355816
Gls,-3.8599029,-1.6672995,0.0001134321019545007,0.0031782279244185964,0.3611111111111111,0.8045169385194479,0.7669006,1.5395317
Slc38a1,-3.860058,-2.1513808,0.00011336011525394414,0.0031782279244185964,0.05555555555555555,0.44782219035669474,0.090715766,0.35195962
Usp3,-3.8613715,-1.7740681,0.00011275235241663039,0.003165784440370803,0.08333333333333333,0.4894425524287507,0.14509171,0.4279075
Cdon,-3.8641844,-3.4698756,0.00011146101229707255,0.0031328006280568403,0.027777777777777776,0.4078508693314214,0.033465095,0.31995386
Ap3b2,-3.8646808,-2.0779436,0.00011123458197669156,0.0031297101756164424,0.05555555555555555,0.4502599032084603,0.09011609,0.33514696
Plppr2,-3.8662734,-1.8092691,0.00011051104390767184,0.00311261189706409,0.05555555555555555,0.4513353647607098,0.10971807,0.34104058
Mettl16,-3.8666043,-3.066837,0.00011036125652621052,0.0031116547354242147,0.027777777777777776,0.40993009499910377,0.03849776,0.28433317
Foxp1,-3.8672662,-1.5127804,0.00011006225617164067,0.003106484058121833,0.3888888888888889,0.7961283384119018,0.75114894,1.4337462
Fras1,-3.869469,-4.0152473,0.00010907264052380521,0.003081789538248839,0.027777777777777776,0.4029754436278903,0.035190795,0.45689765
Itpr1,-3.8713305,-1.6091986,0.00010824289644880162,0.003061564871136105,0.25,0.6710521598852841,0.41566816,0.9448179
Btrc,-3.8717856,-1.4261053,0.00010804097787395616,0.003059073841383774,0.2222222222222222,0.7076178526617674,0.41841295,0.87385744
Nhsl2,-3.8722923,-1.8565876,0.00010781653228886664,0.0030559390533774753,0.08333333333333333,0.4920236601541495,0.1462953,0.45141068
Klf8,-3.872613,-2.4694216,0.0001076747633876553,0.0030551434975990477,0.027777777777777776,0.41190177451156124,0.06588724,0.3200426
Pabpn1,-3.8743606,-1.4314888,0.00010690498230245074,0.003036508323960731,0.19444444444444445,0.6638465674852124,0.33080178,0.72151554
Ap1g1,-3.8745055,-1.722195,0.00010684144690493073,0.003036508323960731,0.1388888888888889,0.5668399354723068,0.1811163,0.5038679
Lcorl,-3.8772874,-1.512645,0.00010562755735816203,0.0030065810023451422,0.2222222222222222,0.6658182469976698,0.3850387,0.8502046
Madd,-3.8776803,-1.5223689,0.00010545713135017054,0.003004913170073258,0.08333333333333333,0.49489155762681486,0.15743579,0.39864227
Ap2b1,-3.880328,-1.393226,0.00010431574298786868,0.002978707772671659,0.19444444444444445,0.658039075103065,0.34577012,0.73477244
Ergic1,-3.8825204,-1.6162573,0.0001033793659791315,0.0029551101743183652,0.05555555555555555,0.45380892633088366,0.12229715,0.33563435
Pacs1,-3.8838649,-1.2810868,0.00010280910223831452,0.0029419388467982017,0.16666666666666666,0.6210790464240903,0.32997766,0.66786265
Serpini1,-3.886078,-1.6727872,0.00010187682206185733,0.002918369092539559,0.1111111111111111,0.5289836888331242,0.21649022,0.57134634
Jpx,-3.886078,-3.0225556,0.00010187682206185733,0.002918369092539559,0.027777777777777776,0.4121168668220111,0.04283239,0.3042591
Setdb1,-3.886171,-1.8698967,0.00010183778940612217,0.002918369092539559,0.08333333333333333,0.49048216526259186,0.12195827,0.38803855
Epha10,-3.887598,-28.40885,0.00010124105346247528,0.0029125772018594336,0.0,0.3743323176196451,0.0,0.30482092
Rapgefl1,-3.8905663,-1.7262094,0.00010001056943605685,0.0028802615227726124,0.08333333333333333,0.4922029037461911,0.13996325,0.40349835
Napg,-3.8913212,-1.9395205,9.969984889442446e-05,0.0028743937122244476,0.08333333333333333,0.4914142319412081,0.120146886,0.3985647
Xpo6,-3.8929758,-1.510331,9.902200231412639e-05,0.0028579175103980413,0.1111111111111111,0.5343251478759634,0.18172267,0.44961128
Nptn,-3.8952098,-1.5292089,9.811380860949212e-05,0.0028347505777817777,0.4444444444444444,0.8416562107904643,0.889008,1.6361184
Slc38a2,-3.8974848,-1.6889668,9.719688410785757e-05,0.002811281244325224,0.05555555555555555,0.45452590069905,0.13843915,0.39118877
Usp33,-3.8982606,-1.5069119,9.688614977800655e-05,0.0028053134100593058,0.1388888888888889,0.5764473920057358,0.22048728,0.5312617
Slc24a3,-3.8990774,-1.6207237,9.655985740747645e-05,0.002798881735209161,0.3055555555555556,0.7308478221903567,0.56134367,1.1986954
Nsun2,-3.901301,-3.0468402,9.567709291088576e-05,0.0027792902556924327,0.027777777777777776,0.4138376053056103,0.041948166,0.30308765
Ptk2b,-3.9013526,-1.4910959,9.565665446089373e-05,0.0027792902556924327,0.16666666666666666,0.604409392364223,0.336282,0.75314075
Tmem63c,-3.9028625,-28.020712,9.506166629725525e-05,0.0027673965042332056,0.0,0.3758021150743861,0.0,0.2408397
Aplp1,-3.9036071,-1.2663893,9.476953577793821e-05,0.0027618844103613877,0.16666666666666666,0.6134432694031189,0.32945132,0.6620039
Zc2hc1a,-3.9050033,-2.1823797,9.422407457541839e-05,0.0027489694721405996,0.05555555555555555,0.45441835454382506,0.08693622,0.34519583
Wnk2,-3.9052722,-1.5752708,9.411936384562481e-05,0.0027488992462303677,0.1388888888888889,0.5811077253988169,0.23241046,0.57642084
Eipr1,-3.9089022,-2.7431371,9.271648125080495e-05,0.0027108725257988346,0.027777777777777776,0.41512815916830975,0.048213888,0.2857141
Ubxn4,-3.909016,-1.4469839,9.267283705329313e-05,0.0027108725257988346,0.1388888888888889,0.5812869689908585,0.23477745,0.5431807
Riok3,-3.9107947,-1.7129744,9.199291916895183e-05,0.0026955831385711403,0.1111111111111111,0.5350062735257215,0.16079178,0.45227128
Zbtb11,-3.911353,-1.4164435,9.178043021091776e-05,0.0026922927508377294,0.1111111111111111,0.539702455637211,0.20491321,0.47439447
Gm33228,-3.9134111,-3.296781,9.100136427572824e-05,0.0026723570033757573,0.027777777777777776,0.4144470335185517,0.04283239,0.35772154
Zc3h7a,-3.914373,-1.4612995,9.06394237391036e-05,0.0026646403893541724,0.1111111111111111,0.5382685069008782,0.19223347,0.45971626
Armc8,-3.9145591,-1.3505781,9.056952797469633e-05,0.0026646403893541724,0.1388888888888889,0.5864850331600645,0.2477525,0.54055256
Mfsd4a,-3.916638,-28.142456,8.979247596608341e-05,0.002645530514483181,0.0,0.3771285176554938,0.0,0.25951028
Rab14,-3.9188097,-1.433961,8.89873600040235e-05,0.002624687555771802,0.16666666666666666,0.61448288223696,0.26945496,0.6073477
Simc1,-3.9207332,-28.227507,8.827995698269455e-05,0.0026066840045329697,0.0,0.3775228535579853,0.0,0.27329376
Inpp4b,-3.9215193,-1.7042805,8.799244226459804e-05,0.0026010527212868527,0.16666666666666666,0.5923642229790285,0.3717216,0.903062
Sec23a,-3.9217467,-2.1825354,8.790937957004502e-05,0.0026010527212868527,0.05555555555555555,0.4547768417279082,0.08560467,0.34055072
Castor2,-3.9222224,-28.12457,8.773594234156964e-05,0.0025991893833715285,0.0,0.37766624843161856,0.0,0.25669017
Tgfbr3,-3.922967,-28.350586,8.746512423166603e-05,0.0025940263665616622,0.0,0.3777379458684352,0.0,0.29436663
Miga1,-3.9230602,-1.4173058,8.743132755377253e-05,0.0025940263665616622,0.08333333333333333,0.5006990500089622,0.1704372,0.40300095
Ap1b1,-3.9231014,-2.9695628,8.741631076875337e-05,0.0025940263665616622,0.027777777777777776,0.41598852841010936,0.04283239,0.29475346
Znrf1,-3.9248493,-1.7032434,8.678407339428291e-05,0.0025823787952429476,0.16666666666666666,0.6063810718766804,0.22880973,0.6082473
Vps53,-3.92638,-3.245402,8.623394888320503e-05,0.0025688538874631033,0.027777777777777776,0.41552249507080125,0.035190795,0.29242244
Il1rapl2,-3.9290686,-2.3614526,8.527548416715419e-05,0.002543121264785164,0.1111111111111111,0.5040329808209356,0.21513987,0.8035753
Hs3st4,-3.9316127,-2.035006,8.437790438424483e-05,0.002519149212005176,0.2222222222222222,0.6056999462269224,0.41384554,1.1316776
Sppl3,-3.9323678,-1.3630021,8.411327194193697e-05,0.002514041843247883,0.1388888888888889,0.5895321742247714,0.24977255,0.5480155
Lrrc49,-3.9327815,-1.8013241,8.396860068828615e-05,0.002512512584069319,0.1111111111111111,0.5360458863595626,0.15590805,0.46250883
Fbxw7,-3.936763,-1.5668019,8.258811240214502e-05,0.002475986151035246,0.2222222222222222,0.693206667861624,0.38034192,0.86330414
Ext2,-3.9383762,-2.1319835,8.203487567846448e-05,0.0024628794519333413,0.05555555555555555,0.4578598315110235,0.08778297,0.33801645
Rab3gap2,-3.9392657,-1.676709,8.173138585008996e-05,0.0024565126820938676,0.08333333333333333,0.500340562824879,0.14573586,0.4065153
Ano6,-3.9402688,-1.9862812,8.139035113968465e-05,0.002449001943027241,0.1111111111111111,0.5320666786162395,0.1477347,0.48906687
Slc22a23,-3.9412513,-1.5853786,8.105765212709718e-05,0.0024417254626178265,0.1388888888888889,0.5765549381609607,0.24092,0.5974583
Otud7a,-3.9438367,-1.3568256,8.018826025319123e-05,0.002418247534234847,0.4722222222222222,0.7700304714106471,0.83911747,1.4739075
Greb1l,-3.945874,-2.5587502,7.950939691826446e-05,0.0024004690957233326,0.05555555555555555,0.45434665710700844,0.08393028,0.41598344
Map6,-3.9463704,-1.3070267,7.93448136990404e-05,0.0024004690957233326,0.08333333333333333,0.5040329808209356,0.19087256,0.41894796
Trp53bp1,-3.9464428,-1.5001582,7.932083890541624e-05,0.0024004690957233326,0.1111111111111111,0.5423911095178348,0.18852817,0.46177006
Hspa12a,-3.947632,-1.7294425,7.892794639472605e-05,0.002393672595514999,0.1111111111111111,0.5348270299336799,0.17061603,0.48050603
Shank3,-3.947746,-2.5515988,7.889046193182473e-05,0.002393672595514999,0.027777777777777776,0.41932245922208283,0.055789735,0.289966
Olfm1,-3.9515827,-1.5016099,7.763602445968624e-05,0.00235981897876897,0.2777777777777778,0.7487363326761068,0.50504977,1.0510128
Baiap2,-3.9544888,-1.6923139,7.669847486078778e-05,0.002333961516998151,0.1111111111111111,0.5377666248431618,0.18375246,0.50192857
Dhx57,-3.955254,-1.6077852,7.645336239227387e-05,0.0023291404166444433,0.08333333333333333,0.5012367807850869,0.15095311,0.40320948
Cpne7,-3.9554815,-3.3932884,7.638063407244126e-05,0.0023291404166444433,0.027777777777777776,0.41813945151460835,0.05230953,0.4474072
Thsd4,-3.9557297,-28.663654,7.630136869905267e-05,0.0023291404166444433,0.0,0.38089263308836707,0.0,0.35433078
Stmn2,-3.9592047,-1.5935094,7.519978860535036e-05,0.0022987694195970012,0.1388888888888889,0.5699229252554221,0.2405358,0.5991914
Ubp1,-3.9599493,-1.7035581,7.496570053454129e-05,0.0022942236598668844,0.08333333333333333,0.5024556372109698,0.13952486,0.39720905
Brwd1,-3.9609628,-1.4794999,7.464818777408707e-05,0.002287111522793295,0.2222222222222222,0.6985122781860549,0.38115618,0.83021253
Slc16a2,-3.9611902,-2.3635256,7.457708440619425e-05,0.002287111522793295,0.08333333333333333,0.48937085499193406,0.1046663,0.4496977
Pola1,-3.9612317,-2.759297,7.456416340441095e-05,0.002287111522793295,0.05555555555555555,0.4530202545259007,0.06745211,0.38692793
Thsd7b,-3.963662,-2.063083,7.380875947902715e-05,0.0022691548823815326,0.16666666666666666,0.556228714823445,0.2770648,0.84761906
Ppp4r2,-3.9656992,-1.7727442,7.318108866614886e-05,0.0022524351116373653,0.08333333333333333,0.5014518730955368,0.1375806,0.40812388
Adamtsl1,-3.9657614,-4.189555,7.316205124064674e-05,0.0022524351116373653,0.027777777777777776,0.41157913604588636,0.034383018,0.49364838
Mef2a,-3.9676952,-1.4807327,7.257106069324358e-05,0.0022387880606514984,0.2777777777777778,0.7506004660333393,0.50132203,1.0355309
Rsrc1,-3.9678504,-1.3940253,7.252385117852271e-05,0.0022387880606514984,0.19444444444444445,0.6571787058612655,0.33239806,0.7111253
Ppm1e,-3.968233,-1.4903079,7.24075252096705e-05,0.0022387880606514984,0.4722222222222222,0.8108621616777201,0.9317382,1.672145
Ppt1,-3.9709115,-1.9272059,7.159817136343816e-05,0.0022189652416788734,0.05555555555555555,0.4615164007886718,0.10679163,0.3567143
Naa35,-3.9723077,-2.8575602,7.117970759587999e-05,0.002208543583257847,0.027777777777777776,0.4209356515504571,0.048208546,0.3059907
Strn4,-3.973228,-28.138763,7.090509803243911e-05,0.0022025664556435134,0.0,0.382577522853558,0.0,0.25892508
Rras2,-3.975731,-1.9601407,7.016346548303685e-05,0.002182051293436574,0.08333333333333333,0.5032084602975444,0.13800833,0.45476863
Trhde,-3.9791746,-2.1664023,6.915494411491218e-05,0.0021531788509474973,0.1111111111111111,0.5223158272091772,0.20408608,0.70127946
Shisa7,-3.9799294,-28.120583,6.893569729345132e-05,0.002148842443474521,0.0,0.3832227997849077,0.0,0.25606465
St8sia1,-3.980674,-28.245407,6.872009817780643e-05,0.0021446098002760264,0.0,0.3832944972217243,0.0,0.27627546
Ipo7,-3.983063,-2.836042,6.803268328018901e-05,0.0021256258136496263,0.027777777777777776,0.42193941566588994,0.04928521,0.30803016
Hnrnpd,-3.9844902,-2.0108259,6.762512975079658e-05,0.0021153518468031477,0.08333333333333333,0.4992651012726295,0.11805865,0.40880376
Ube2q2,-3.9858863,-2.2041047,6.722867234120157e-05,0.002105401428680753,0.05555555555555555,0.461874887972755,0.08994612,0.3602405
Spink10,-3.9869826,-2.5124898,6.691892237325064e-05,0.0020981463759267736,0.027777777777777776,0.42326581824699766,0.06588724,0.32830805
Dmtn,-3.9876754,-3.346913,6.672383413211142e-05,0.002094473625151675,0.027777777777777776,0.4214016848897652,0.033465095,0.29732934
Htr4,-3.9885857,-2.9919295,6.646841642559794e-05,0.002088896315036043,0.027777777777777776,0.4232299695285894,0.06588724,0.43295792
Sel1l,-3.988927,-1.7747855,6.637287355100658e-05,0.0020883361970908043,0.1111111111111111,0.5417099838680767,0.16369805,0.4753695
Mamld1,-3.989144,-2.9533565,6.631214122456084e-05,0.0020883361970908043,0.027777777777777776,0.42301487721813946,0.048213888,0.32395828
Rph3a,-3.9932911,-3.4029114,6.51624842877834e-05,0.0020550656723154225,0.027777777777777776,0.42168847463703174,0.043074653,0.3822466
Tcea1,-3.9970865,-2.350941,6.412686011914396e-05,0.002024781117980491,0.05555555555555555,0.4612654597598136,0.082004674,0.36185056
St7l,-3.9973967,-1.539108,6.404289658415785e-05,0.0020245089779015544,0.1111111111111111,0.5495608531994981,0.19173118,0.4788393
Dixdc1,-3.997428,-28.298275,6.403450595636797e-05,0.0020245089779015544,0.0,0.3849076895500986,0.0,0.28524494
Golga4,-3.9976966,-1.7555481,6.39618307568897e-05,0.0020245089779015544,0.1111111111111111,0.5438967556909841,0.16352202,0.46990827
Sorbs2,-4.001182,-1.3739525,6.302688472144113e-05,0.001999447924988339,0.4722222222222222,0.7827567664455995,0.9152086,1.5852791
