names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_DC NN (for_DEGs),mean_expr_Rest (for_DEGs)
Galnt18,-4.0802145,-30.595943,4.499414674739508e-05,0.010936516670031858,0.0,0.6535210258614514,0.0,0.9642863
Cdh10,-4.084137,-4.053003,4.4240966266359105e-05,0.010906007005294212,0.07692307692307693,0.7559638942617666,0.17838764,1.4449294
Chd4,-4.090278,-29.937632,4.308561881077838e-05,0.010719542383755694,0.0,0.6551328891754423,0.0,0.7072056
9330159F19Rik,-4.0956454,-30.022892,4.209939581004781e-05,0.010572063228186771,0.0,0.6559925496095709,0.0,0.7376026
Rbm6,-4.096781,-3.571471,4.189353438639037e-05,0.010572063228186771,0.07692307692307693,0.7884518948348735,0.18225397,1.2168992
Myt1l,-4.097916,-3.5658967,4.168862828020647e-05,0.010572063228186771,0.15384615384615385,0.8039257826491869,0.33529425,1.7435248
Gtf2i,-4.1048145,-29.900656,4.046396321146328e-05,0.010454487418192484,0.0,0.6574611361845404,0.0,0.6942923
Gria2,-4.107343,-3.2900603,4.002363355378882e-05,0.01044111683097384,0.3076923076923077,0.9217709004943048,0.85910726,2.6611788
A330076H08Rik,-4.109511,-30.278934,3.964983113431057e-05,0.01044111683097384,0.0,0.6582133390644029,0.0,0.8341113
Plxna2,-4.1097345,-30.24837,3.9611453338702634e-05,0.01044111683097384,0.0,0.6582491582491582,0.0,0.8221806
Robo1,-4.1121254,-3.724529,3.920330381080175e-05,0.01044111683097384,0.15384615384615385,0.7936456766244,0.31205228,1.76492
Ica1,-4.1146545,-30.232265,3.8776007859323573e-05,0.01044111683097384,0.0,0.659037180313776,0.0,0.815941
Stxbp5l,-4.1192474,-4.0070543,3.801118152586602e-05,0.010422045383673672,0.07692307692307693,0.7956873701554552,0.2486173,1.7116603
Ksr2,-4.1278486,-30.319523,3.661728084407638e-05,0.010143364291549817,0.0,0.661150512214342,0.0,0.8501249
R3hdm1,-4.128623,-3.5876434,3.6494238845727084e-05,0.010143364291549817,0.15384615384615385,0.8409270005014686,0.3653181,1.8407886
Tjp1,-4.137998,-3.5355766,3.503489124620323e-05,0.009909342397741903,0.07692307692307693,0.7986603624901497,0.21488142,1.3296617
Nrxn1,-4.1429873,-1.4294363,3.42811221896313e-05,0.009799295247185032,0.9230769230769231,0.9668314349165413,2.6766844,3.6232774
Sbf2,-4.144243,-3.840914,3.409382132960762e-05,0.009799295247185032,0.07692307692307693,0.7859445519019987,0.1569066,1.233833
Kcnd2,-4.152225,-2.907947,3.292583834066259e-05,0.009616492132756563,0.46153846153846156,0.9130310194139981,1.1639031,2.8639185
Zfp385b,-4.164525,-30.998121,3.120016479393877e-05,0.009212620088056426,0.0,0.6670248585142202,0.0,1.1457149
Stau2,-4.1791644,-4.1150866,2.9258223624161198e-05,0.008735205208680126,0.07692307692307693,0.7413496668815818,0.1129928,1.1226287
Trim2,-4.1813836,-3.8006768,2.897407448278374e-05,0.008735205208680126,0.07692307692307693,0.7954366358621677,0.17902657,1.3169582
Ankrd17,-4.18202,-3.4795785,2.889305967513576e-05,0.008735205208680126,0.07692307692307693,0.8080449888960527,0.22591475,1.3421744
Nalf1,-4.1824155,-2.448851,2.8842807699859008e-05,0.008735205208680126,0.5384615384615384,0.9003510280106025,1.3842218,2.8526754
Lgi1,-4.18331,-30.329136,2.8729500621176206e-05,0.008735205208680126,0.0,0.67003367003367,0.0,0.85394615
Vsnl1,-4.1848755,-30.427721,2.8532230704187383e-05,0.008735205208680126,0.0,0.6702844043269576,0.0,0.89375937
Spire1,-4.1922555,-30.067362,2.7619462439419278e-05,0.008735205208680126,0.0,0.6714664374238842,0.0,0.7538041
Dis3l2,-4.199188,-30.080818,2.678735871358415e-05,0.008672003959445857,0.0,0.6725768321513003,0.0,0.75875396
Kcnq5,-4.2018204,-3.9577887,2.6477736401525473e-05,0.008672003959445857,0.15384615384615385,0.7825775485349954,0.2875575,1.8208302
Tenm1,-4.213191,-4.3221264,2.5178775358981926e-05,0.008352514739454867,0.07692307692307693,0.7531341786660936,0.1569066,1.4811903
Jazf1,-4.219539,-30.472202,2.448023992597816e-05,0.008222300585137914,0.0,0.6758363779640375,0.0,0.9120933
Cttnbp2,-4.221672,-3.6726048,2.4249669226379263e-05,0.008222300585137914,0.15384615384615385,0.8161759438355183,0.3314713,1.7936864
Bptf,-4.223341,-30.037933,2.4070745253617998e-05,0.008222300585137914,0.0,0.6764453041048786,0.0,0.7430559
Xrn1,-4.228484,-30.065601,2.3527086363435805e-05,0.00821003650111065,0.0,0.6772691453542518,0.0,0.75315815
Anks1b,-4.2351933,-2.775945,2.2835507883268787e-05,0.008073553905571478,0.46153846153846156,0.9037180313776059,1.1633532,2.777121
Ulk2,-4.235417,-30.106075,2.2812791813558305e-05,0.008073553905571478,0.0,0.6783795400816678,0.0,0.76810074
E130307A14Rik,-4.236535,-30.183397,2.2699533673089675e-05,0.008073553905571478,0.0,0.6785586360054445,0.0,0.79718727
Tulp4,-4.242126,-30.132998,2.2141224164806516e-05,0.008073553905571478,0.0,0.6794541156243283,0.0,0.77814823
Srgap3,-4.257299,-4.186963,2.0691170167939543e-05,0.00772182975572966,0.07692307692307693,0.7510924851350383,0.1129928,1.1565096
Pum2,-4.257557,-30.064442,2.0667309470378435e-05,0.00772182975572966,0.0,0.6819256393724479,0.0,0.7527348
St7,-4.258004,-30.348982,2.0626012975772355e-05,0.00772182975572966,0.0,0.6819972777419586,0.0,0.8618721
Opcml,-4.2602406,-3.0194848,2.0420706280195177e-05,0.00772182975572966,0.46153846153846156,0.9262124794039688,1.2959956,3.1146703
Mir99ahg,-4.269719,-3.8329155,1.9571925387562388e-05,0.00772182975572966,0.15384615384615385,0.8754925137903862,0.41318592,2.1151483
Csmd3,-4.273125,-3.0223346,1.9275208088629804e-05,0.00772182975572966,0.38461538461538464,0.9007450390429114,0.90586096,2.5631332
Agtpbp1,-4.2761188,-30.209686,1.9017997840014766e-05,0.00772182975572966,0.0,0.6848986317071424,0.0,0.8072411
Fat3,-4.278183,-4.551262,1.8842519770106672e-05,0.00772182975572966,0.07692307692307693,0.7389139623182176,0.1129928,1.3362288
Mmp16,-4.280316,-4.2935915,1.866281320180458e-05,0.00772182975572966,0.07692307692307693,0.7890608209757146,0.18225397,1.5934316
9930021J03Rik,-4.2857347,-30.204716,1.821361292295281e-05,0.00772182975572966,0.0,0.6864388566516226,0.0,0.80533683
Nav2,-4.286526,-4.0107026,1.8148883693355413e-05,0.00772182975572966,0.07692307692307693,0.8207966186689591,0.23443866,1.6598709
Kdm4c,-4.286629,-30.175636,1.8140456925041365e-05,0.00772182975572966,0.0,0.686582133390644,0.0,0.79423857
Reps2,-4.290431,-30.439121,1.783265527548332e-05,0.00772182975572966,0.0,0.6871910595314851,0.0,0.8984361
Kcnt2,-4.294009,-30.995012,1.7547510106683723e-05,0.00772182975572966,0.0,0.6877641664875708,0.0,1.1442444
Clstn2,-4.300426,-4.6055183,1.704701535959199e-05,0.00772182975572966,0.07692307692307693,0.7522028798624544,0.151317,1.6048346
Grm1,-4.3007183,-31.117567,1.7024531866543627e-05,0.00772182975572966,0.0,0.6888387420302314,0.0,1.2029136
Zfp207,-4.313242,-30.166843,1.6087792434920966e-05,0.00772182975572966,0.0,0.6908446163765313,0.0,0.7908993
Atrn,-4.314584,-30.20883,1.5990393366512806e-05,0.00772182975572966,0.0,0.6910595314850634,0.0,0.8069138
Plcb1,-4.3167167,-3.526306,1.583670997227096e-05,0.00772182975572966,0.23076923076923078,0.8722687871624042,0.5573721,2.26137
Mical2,-4.319951,-30.720291,1.5606388922958288e-05,0.00772182975572966,0.0,0.6919191919191919,0.0,1.0184869
Lrrc7,-4.326161,-3.0242383,1.51730465832463e-05,0.00772182975572966,0.38461538461538464,0.8636363636363636,0.84576106,2.469651
Magi2,-4.328707,-1.9956088,1.4998724881317703e-05,0.00772182975572966,0.6923076923076923,0.9235260405473171,1.7239884,2.9637957
Erc2,-4.33115,-3.6216383,1.4833266538587364e-05,0.00772182975572966,0.23076923076923078,0.8476610072354753,0.54916775,2.303368
Pcdh15,-4.3326635,-5.0800796,1.4731604027290343e-05,0.00772182975572966,0.07692307692307693,0.7432480836736156,0.1129928,1.6186779
Rbm5,-4.3409724,-30.190016,1.4185341127184613e-05,0.00772182975572966,0.0,0.6952861952861953,0.0,0.7997128
Zmym2,-4.3414197,-30.252316,1.4156490473389313e-05,0.00772182975572966,0.0,0.695357833655706,0.0,0.8237179
Scaf8,-4.3423142,-30.198294,1.4098956965121146e-05,0.00772182975572966,0.0,0.6955011103947274,0.0,0.80287737
B3galt1,-4.3680153,-3.8124304,1.2538077150378463e-05,0.00765677575069703,0.15384615384615385,0.8537860878286411,0.3414917,1.9048942
Ankrd28,-4.3691506,-30.408682,1.247307464178747e-05,0.00765677575069703,0.0,0.69979941256537,0.0,0.88598377
Adcy2,-4.3704925,-31.000328,1.2396668072746793e-05,0.00765677575069703,0.0,0.7000143276739021,0.0,1.1467595
Nos1ap,-4.3733997,-30.70592,1.2232649853650536e-05,0.00765677575069703,0.0,0.7004799770757217,0.0,1.012139
Pias2,-4.386147,-30.318487,1.1537626563281757e-05,0.00765677575069703,0.0,0.702521670606777,0.0,0.8497148
Ank3,-4.3872476,-3.8316157,1.1479399177277675e-05,0.00765677575069703,0.23076923076923078,0.8925782649186904,0.55570126,2.4493413
Chsy3,-4.398223,-31.224796,1.0914076773486928e-05,0.00765677575069703,0.0,0.7044559065835662,0.0,1.2554966
Ralgapa2,-4.41835,-30.657576,9.945717716638348e-06,0.007222741487731686,0.0,0.7076796332115481,0.0,0.9909354
Egfem1,-4.428293,-4.811157,9.49816650906376e-06,0.007089325947181757,0.07692307692307693,0.7737302099004226,0.17902657,1.8724023
Aopep,-4.446528,-30.599245,8.726922835299868e-06,0.006699783330985928,0.0,0.7121928504907228,0.0,0.96570224
Klf12,-4.478508,-30.861607,7.5166579952237714e-06,0.005940370597990081,0.0,0.7173149939107386,0.0,1.0821602
Hivep2,-4.48403,-3.9406078,7.324636368768595e-06,0.005940370597990081,0.15384615384615385,0.8265993265993266,0.29138044,1.823597
Enox1,-4.48532,-4.572517,7.2804523791099315e-06,0.005940370597990081,0.07692307692307693,0.78709076581417,0.151317,1.586592
Csrnp3,-4.491479,-30.82504,7.0730363157360195e-06,0.005940370597990081,0.0,0.7193925066265492,0.0,1.065481
Large1,-4.505103,-4.6418695,6.63406784846172e-06,0.005940370597990081,0.07692307692307693,0.8460849631062397,0.21400107,1.9398022
Snhg14,-4.5143757,-3.9639473,6.350361813308787e-06,0.005940370597990081,0.15384615384615385,0.8173221577476897,0.34282175,1.9989383
Pcm1,-4.5364294,-30.416151,5.7214655725722735e-06,0.005693917775370999,0.0,0.7265921627623755,0.0,0.8890249
Mdga2,-4.556539,-2.8587916,5.200333160724645e-06,0.0053743443087950465,0.46153846153846156,0.9130668385987535,1.1057658,2.751379
Mir100hg,-4.5608053,-31.219166,5.095776902118603e-06,0.0053743443087950465,0.0,0.7304964539007093,0.0,1.252706
Tnik,-4.57849,-4.618955,4.683449373444975e-06,0.005243511861019437,0.07692307692307693,0.8188265635074146,0.1644341,1.6848613
Wdr7,-4.582498,-30.71272,4.5945399774159765e-06,0.005243511861019437,0.0,0.7339709148219786,0.0,1.0151436
Ptprs,-4.586971,-30.694439,4.4972367714329986e-06,0.005243511861019437,0.0,0.7346872985170857,0.0,1.0070757
Stxbp5,-4.59122,-30.815111,4.406629535234367e-06,0.005243511861019437,0.0,0.7353678630274375,0.0,1.0609722
Prickle1,-4.6368413,-31.263748,3.5377386772648024e-06,0.004752951912905262,0.0,0.7426749767175299,0.0,1.2748735
Pak3,-4.6435504,-31.03217,3.424725423694752e-06,0.004752951912905262,0.0,0.7437495522601906,0.0,1.1618724
Amph,-4.6562977,-30.944557,3.2194664538702624e-06,0.004752951912905262,0.0,0.7457912457912458,0.0,1.1205435
Nalcn,-4.658534,-30.980776,3.1846946512522082e-06,0.004752951912905262,0.0,0.7461494376387994,0.0,1.1375313
Vti1a,-4.6647954,-30.77532,3.0892394440386043e-06,0.004752951912905262,0.0,0.7471523748119493,0.0,1.0430237
Pde4dip,-4.6978936,-31.050783,2.6285837461389056e-06,0.004708669683916826,0.0,0.7524536141557419,0.0,1.1707519
Dnajc1,-4.7005773,-30.91001,2.5942721194212647e-06,0.004708669683916826,0.0,0.7528834443728061,0.0,1.1044672
Sik3,-4.701248,-30.767363,2.5857616191254838e-06,0.004708669683916826,0.0,0.7529909019270722,0.0,1.0394524
Agbl4,-4.7041554,-31.89887,2.5491914468652367e-06,0.004708669683916826,0.0,0.7534565513288918,0.0,1.6102765
Nfat5,-4.7077336,-30.77187,2.504863229701766e-06,0.004708669683916826,0.0,0.7540296582849775,0.0,1.041476
Fmn2,-4.716455,-31.099604,2.3998916095700786e-06,0.004708669683916826,0.0,0.7554266064904362,0.0,1.1942161
Acap2,-4.7211514,-30.858238,2.3451312249696032e-06,0.004708669683916826,0.0,0.7561788093702987,0.0,1.0806158
Adam22,-4.723835,-30.984348,2.314380332309397e-06,0.004708669683916826,0.0,0.756608639587363,0.0,1.1392167
Pclo,-4.7604423,-4.7623677,1.931690253181626e-06,0.004708669683916826,0.07692307692307693,0.833404971702844,0.1569066,1.7246827
Kcnq1ot1,-4.830285,-5.0546126,1.3633757964669282e-06,0.004708669683916826,0.07692307692307693,0.8038899634644315,0.1129928,1.6045548
Dgki,-4.8676324,-31.791811,1.1294324655339743e-06,0.004708669683916826,0.0,0.7796403753850563,0.0,1.5513483
Nav3,-4.940348,-3.7352493,7.798329312759904e-07,0.004708669683916826,0.3076923076923077,0.8984167920338133,0.7133803,2.6988025
Ctnna2,-4.949448,-3.995303,7.442420510829185e-07,0.004708669683916826,0.23076923076923078,0.886883014542589,0.52040017,2.4755003
Auts2,-5.0411553,-4.3811083,4.6272912565001257e-07,0.004708669683916826,0.23076923076923078,0.9057597249086611,0.5052539,2.6877549
Dlgap1,-5.047572,-3.67165,4.474598089872295e-07,0.004708669683916826,0.38461538461538464,0.9193351959309406,0.8769601,2.9384325
