names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_ABC NN (for_DEGs),mean_expr_Rest (for_DEGs)
Trpm6,6.1166806,6.408315,9.55445077096262e-10,2.9441294978872196e-08,0.39080459770114945,0.0172748168366614,0.61869854,0.0100336
Nrp1,6.0615005,1.5800982,1.348572438847283e-09,4.076056404029977e-08,0.7126436781609196,0.6227553512426376,1.6869963,0.9053136
Slc5a6,6.0467453,5.263083,1.478011606327644e-09,4.447275684437155e-08,0.40229885057471265,0.0433486568021836,0.6146132,0.021866268
Bmp4,6.036338,5.4752827,1.576510140799282e-09,4.722500276842443e-08,0.39080459770114945,0.021620456830915097,0.62210655,0.019210199
Tsc22d1,6.0352726,1.0795051,1.5869469078802916e-09,4.748470313445817e-08,0.735632183908046,0.7020902169228559,1.4040186,0.8974849
Reps2,6.025997,1.1690974,1.6807028834287571e-09,5.0122626501365927e-08,0.7126436781609196,0.6867906909926734,1.4496818,0.896295
Mdfic2,6.006241,5.15484,1.89874028235471e-09,5.637475291366967e-08,0.40229885057471265,0.044031030024421776,0.77398956,0.032270353
Gm5089,5.953931,4.230757,2.6177756258364333e-09,7.68739137335792e-08,0.41379310344827586,0.062311449504381555,0.7087027,0.053476017
Rarb,5.923288,3.2632968,3.15567832349068e-09,9.186682183336357e-08,0.4827586206896552,0.19681080304553944,0.8929218,0.13994241
Tshz2,5.9112625,1.8739887,3.3949581818664654e-09,9.840617728883703e-08,0.6551724137931034,0.396458842120385,1.3519741,0.5775311
Mill2,5.8968,5.2082324,3.7061901562149327e-09,1.0662240845556236e-07,0.39080459770114945,0.03627352391897716,0.63429815,0.023675567
Rbms3,5.8810854,1.5395099,4.075845821155314e-09,1.1675690534588836e-07,0.7011494252873564,0.510917971555811,1.3243772,0.667519
Mef2a,5.845349,0.9850248,5.055082929737754e-09,1.4312969264705313e-07,0.7471264367816092,0.75,1.5224359,1.0333191
Gsk3b,5.8112497,0.8996649,6.200812313154626e-09,1.7337755135740353e-07,0.7471264367816092,0.7602355983335728,1.4462438,1.0081396
Prkag2,5.8046846,1.2650521,6.448732047123396e-09,1.7993502607082624e-07,0.7126436781609196,0.6638773164775176,1.5077938,0.90148723
Gnaq,5.7759523,0.81837237,7.651893861995771e-09,2.1196534852765605e-07,0.8390804597701149,0.8268208590719724,1.8718266,1.4156213
Timp2,5.7351418,2.0729933,9.743075659375212e-09,2.671392275177673e-07,0.5747126436781609,0.3928314897284873,0.9586459,0.32367986
Rbm39,5.7263856,0.618004,1.0259277553771725e-08,2.810058999692622e-07,0.8505747126436781,0.8588205717569315,1.8865799,1.536152
Dse,5.674089,3.296192,1.3942864019812568e-08,3.757720724296527e-07,0.45977011494252873,0.1858928314897285,0.7471103,0.10713876
Agtr1b,5.6615443,7.675947,1.5001689468218926e-08,4.026927033077348e-07,0.3563218390804598,0.008044821146387012,0.6039267,0.0040470227
Wwtr1,5.63987,3.6958764,1.701782524669814e-08,4.5409033205439815e-07,0.41379310344827586,0.0903605803763827,0.6704458,0.07111319
Rfk,5.634117,4.512249,1.7595722934602345e-08,4.6765289342508904e-07,0.39080459770114945,0.06134176124120098,0.6276771,0.037552472
Gm16070,5.6121306,4.4086695,1.9985057759100755e-08,5.264691195951345e-07,0.40229885057471265,0.08799023128860796,0.6434851,0.041640975
Prrx1,5.608828,3.6905074,2.0370149908321433e-08,5.360880783903985e-07,0.40229885057471265,0.07143370205430254,0.63230723,0.0660787
Nfe2l2,5.6061845,4.07166,2.068356045066096e-08,5.438035903221721e-07,0.39080459770114945,0.055775032322942106,0.61872977,0.049686242
Gpc3,5.5796633,3.7581751,2.409848646983907e-08,6.274479955858293e-07,0.41379310344827586,0.10138629507254705,0.6944811,0.07148567
Tshz3,5.5787044,1.9573034,2.4231679633351458e-08,6.303051614212524e-07,0.5632183908045977,0.3875879902312886,0.9940069,0.363455
Ank2,5.5782113,0.6288336,2.430040376683333e-08,6.314814789311524e-07,1.0,0.9337020543025427,3.1214502,2.7093673
Arhgef28,5.5400043,1.4615734,3.024640825347594e-08,7.740199902579987e-07,0.6551724137931034,0.5649691136330987,1.2022794,0.6125775
Rbfox2,5.5384665,0.81642383,3.0513205250288627e-08,7.793629515924481e-07,0.8505747126436781,0.7807067950007183,1.8067937,1.3586252
Fkbp5,5.530243,2.7222805,3.197877736017038e-08,8.15246439912503e-07,0.5057471264367817,0.2985562419192645,0.9100061,0.20288263
Cst3,5.51915,1.5084704,3.406441391297424e-08,8.651330830261039e-07,0.7126436781609196,0.5864818273236604,1.5066628,0.8039241
Klf9,5.517092,1.9137824,3.4465489161300396e-08,8.736676356265487e-07,0.5862068965517241,0.4606737537710099,1.025026,0.38818783
Abca9,5.4945526,3.1451507,3.917020666879043e-08,9.864137330744133e-07,0.42528735632183906,0.10788679787386869,0.704297,0.109365776
Cdh11,5.457291,1.0716211,4.8345364723280915e-08,1.20392951817846e-06,0.7586206896551724,0.7280563137480247,1.771739,1.2006682
Slc16a9,5.417579,6.527868,6.041145635601958e-08,1.4783750749419363e-06,0.3448275862068966,0.012426375520758511,0.59089345,0.008692544
Tpt1,5.394267,2.237277,6.880377377440483e-08,1.6761173176049483e-06,0.5632183908045977,0.3702054302542738,1.1379709,0.37136632
Naaladl2,5.3916636,0.89737105,6.980833766664511e-08,1.699048943027857e-06,0.8850574712643678,0.8629507254704784,2.1826658,1.6534725
Gli3,5.3872023,3.1642003,7.156283578982032e-08,1.7338984649887034e-06,0.40229885057471265,0.07689268783220801,0.6618471,0.0995537
Ptn,5.37794,1.429084,7.534281012221137e-08,1.8162646548106603e-06,0.6896551724137931,0.601206723171958,1.437909,0.7851713
Eya1,5.3522315,2.938905,8.687624065484486e-08,2.074990743462828e-06,0.4482758620689655,0.16965953167648326,0.83530337,0.15721598
Rbp1,5.3401394,5.949406,9.287520613061305e-08,2.206504676153468e-06,0.3448275862068966,0.018567734520902168,0.6506861,0.014728172
Lrp1,5.339866,1.5115364,9.301517061411986e-08,2.2078777689058313e-06,0.6206896551724138,0.5593305559546042,1.0757213,0.51740193
Boc,5.327641,3.312819,9.94965122291704e-08,2.357558451144452e-06,0.4367816091954023,0.1775966096825169,0.7468104,0.10591646
Emb,5.325111,2.5691197,1.0089154020543973e-07,2.3864046525705682e-06,0.5057471264367817,0.32506105444620026,0.87881696,0.21290421
Erc2,5.322907,0.9650202,1.0212209521715805e-07,2.4133867181046936e-06,0.9310344827586207,0.847112483838529,2.9194233,2.300624
Apbb2,5.3044024,0.9935496,1.1304266707489971e-07,2.655119286977758e-06,0.6896551724137931,0.6816549346358282,1.2796264,0.8344155
Nhs,5.289201,2.4587848,1.22851941925395e-07,2.8654788884855587e-06,0.4942528735632184,0.2694296796437293,0.9620605,0.25785193
Col5a2,5.2799788,4.1100554,1.2919894362906008e-07,2.9979064035516787e-06,0.3793103448275862,0.07567159890820284,0.6712914,0.0539252
Cd9,5.264717,2.9944193,1.4040540089513276e-07,3.224524035942066e-06,0.41379310344827586,0.1123760953885936,0.6583496,0.11055832
Smad6,5.2399206,6.146424,1.6064588252667092e-07,3.6580973419420744e-06,0.3333333333333333,0.010666570894986353,0.49486846,0.008998252
Sptbn1,5.238955,0.5916368,1.6148849966416513e-07,3.674171029615679e-06,0.8045977011494253,0.8485849734233587,1.8519005,1.5183717
Tgfbr2,5.2127132,2.9352176,1.860984200500444e-07,4.18979865292998e-06,0.41379310344827586,0.11424364315471915,0.64229906,0.11134231
Rps16,5.2001686,1.8284755,1.9910800630502142e-07,4.458360107846604e-06,0.5862068965517241,0.4181152133314179,1.0482605,0.41979158
Erbin,5.197292,1.6015292,2.0221269326128834e-07,4.520345314418318e-06,0.6091954022988506,0.4464157448642436,1.1328572,0.5267939
mt-Nd5,5.1884694,2.809833,2.120297725085956e-07,4.708462799426417e-06,0.4482758620689655,0.1851386295072547,0.788765,0.15805501
Srgap2,5.1872773,0.953234,2.133908119664233e-07,4.734773837768616e-06,0.7126436781609196,0.7216994684671743,1.5062279,1.034135
Frk,5.1842275,5.8010225,2.1691179644205647e-07,4.801004917955566e-06,0.3333333333333333,0.015335440310300244,0.49389452,0.01139016
Scara3,5.163739,4.7066855,2.420649911042298e-07,5.322656555622468e-06,0.3448275862068966,0.03164056888378106,0.48423928,0.023575613
Ctnna1,5.161868,2.8079374,2.444975992036645e-07,5.37175019673137e-06,0.4482758620689655,0.1941172245367045,0.7471961,0.14726458
Kcnk5,5.135959,7.562001,2.8070830061447423e-07,6.122266264213411e-06,0.3218390804597701,0.004489297514724896,0.4633296,0.0031139585
Arhgap29,5.1307654,3.2487924,2.885659941698939e-07,6.278354869105303e-06,0.41379310344827586,0.14441172245367045,0.65543747,0.092956245
Lamp2,5.121683,1.5672259,3.0282018700901227e-07,6.567214225126844e-06,0.5977011494252874,0.49342766843844277,0.91775143,0.41039866
Ptprk,5.116623,1.0736326,3.11054892194945e-07,6.734927440191919e-06,0.7701149425287356,0.6788895273667577,1.7057458,1.1444316
Utrn,5.111962,1.8255284,3.1883046139703333e-07,6.892175782573037e-06,0.5632183908045977,0.3753411866111191,1.050553,0.42170578
Angpt1,5.1075006,2.5792027,3.2644834635124196e-07,7.040853270792842e-06,0.45977011494252873,0.20639994253699182,0.8726633,0.20956498
Bmp6,5.101887,4.717887,3.362831389918491e-07,7.228742355768789e-06,0.3448275862068966,0.037135469041804335,0.64865875,0.03410406
Cdh5,5.0979586,6.536877,3.4333581936000184e-07,7.362676349723264e-06,0.3218390804597701,0.006967389742853039,0.503049,0.007016088
Col6a1,5.093657,4.0130444,3.5122163551864144e-07,7.52374566866227e-06,0.367816091954023,0.07707225973279701,0.5749316,0.04700371
Pmp22,5.0777698,4.360874,3.818911937191006e-07,8.131074782275938e-06,0.3448275862068966,0.037135469041804335,0.52686125,0.03319946
Eva1c,5.055856,4.909521,4.284641341486479e-07,9.058089130270786e-06,0.3448275862068966,0.04521620456830915,0.5639189,0.024893139
Cask,5.051089,0.8509913,4.3929920100700823e-07,9.272560511436222e-06,0.7126436781609196,0.7364602786955897,1.4160652,1.0043814
Phkb,5.044443,1.4892843,4.5484365248426946e-07,9.56310558861684e-06,0.6091954022988506,0.5362016951587416,1.0614274,0.51484233
Pard3,5.043631,1.3153459,4.5677988183288457e-07,9.588808925663757e-06,0.6436781609195402,0.6105803763827037,1.2684755,0.7064843
Slc38a1,5.020865,1.8812236,5.14392661457538e-07,1.073115746379196e-05,0.5517241379310345,0.4469903749461284,0.9332581,0.34980568
Zbtb20,4.990615,1.1548711,6.018734353875031e-07,1.2449837728146427e-05,0.9425287356321839,0.8683019681080305,3.053467,2.309249
Camk2d,4.9624557,1.2490743,6.960743339483645e-07,1.429932519357229e-05,0.6896551724137931,0.5601925010774313,1.3607773,0.7973939
Glcci1,4.960538,1.5570674,7.029818799029443e-07,1.4430193363630338e-05,0.5862068965517241,0.5336876885504956,1.0481321,0.48827067
Anxa1,4.9554906,7.6585283,7.214792929642166e-07,1.4764774258909749e-05,0.3103448275862069,0.003986496193075707,0.46292698,0.0029095656
Nbl1,4.9545918,4.6909256,7.248225121280162e-07,1.4821903273120086e-05,0.3448275862068966,0.05300962505387157,0.61204845,0.032161485
Baz2b,4.9138412,0.8092327,8.930911569966643e-07,1.7948660724383224e-05,0.7471264367816092,0.7572906191639133,1.420077,1.026217
St3gal4,4.906237,2.9861958,9.284032752953601e-07,1.8547357626160836e-05,0.42528735632183906,0.18355839678207153,0.8036056,0.14468904
Tmem245,4.9026546,1.5441623,9.455011198709143e-07,1.8860887224151053e-05,0.5862068965517241,0.5328257434276684,0.9980413,0.46207637
Ccnd3,4.8880124,2.944927,1.0185912989629006e-06,2.019892856319789e-05,0.39080459770114945,0.11532107455825312,0.55953074,0.092924245
mt-Atp6,4.8833847,2.3663633,1.0428017249369744e-06,2.0663777543551993e-05,0.5287356321839081,0.3666499066226117,1.2313913,0.38558984
Fndc3b,4.8598,1.4064803,1.175045141016883e-06,2.3096900467537415e-05,0.5862068965517241,0.5369558971412154,0.99685544,0.4977214
Clint1,4.8307214,1.7093992,1.3603910089564428e-06,2.6469012607284303e-05,0.5632183908045977,0.5115285160178136,1.0048392,0.4249154
Ntn1,4.81791,3.843786,1.4506946198987356e-06,2.8103939752472263e-05,0.3448275862068966,0.0603002442177848,0.5340582,0.047989827
Sec62,4.8151007,1.3256873,1.4712582960327881e-06,2.848177983746471e-05,0.632183908045977,0.6174400229852033,1.1789831,0.6408447
Six1,4.805639,9.528903,1.5425833160195856e-06,2.9734012698311522e-05,0.2988505747126437,0.0011851745438873724,0.4582995,0.0007866922
Tgfbr1,4.79623,1.7337583,1.6167965701345283e-06,3.105312640422786e-05,0.5172413793103449,0.3015730498491596,0.8764075,0.35179153
Nebl,4.7955775,0.8177487,1.62206903403156e-06,3.1132139246020014e-05,0.8160919540229885,0.7473782502514007,1.8244345,1.3736348
Plce1,4.787114,3.0436783,1.691964670078414e-06,3.234256507480229e-05,0.40229885057471265,0.1548268926878322,0.70927143,0.11797386
Fmn1,4.787068,1.3976945,1.6923575174980283e-06,3.234256507480229e-05,0.5977011494252874,0.5302758224393047,1.1131666,0.57422924
Mpzl2,4.77678,7.8941464,1.7812434107097851e-06,3.394468825941272e-05,0.2988505747126437,0.003411866111190921,0.48216006,0.0026010561
Tmsb4x,4.7749224,1.1298178,1.7977657492261886e-06,3.418681223050792e-05,0.7471264367816092,0.7215198965665852,1.6596817,1.0803235
Tmod3,4.7339253,2.342498,2.2021883694227405e-06,4.126415724294912e-05,0.4827586206896552,0.32692860221232584,0.8008317,0.21672536
Perp,4.721707,6.9900475,2.338737792848226e-06,4.348919342133691e-05,0.2988505747126437,0.008260307427093808,0.4586514,0.0045674234
Tbx18,4.7104073,6.2206388,2.472225599462227e-06,4.5718308229559563e-05,0.2988505747126437,0.007865249245798017,0.50223005,0.008710106
Gxylt2,4.7099743,3.9909554,2.4774813122570283e-06,4.578399096309928e-05,0.3563218390804598,0.09635828185605516,0.59034574,0.049365774
Clk1,4.7085958,1.3693444,2.4942902991654065e-06,4.606294181345325e-05,0.5977011494252874,0.5972202269788823,1.0715475,0.5556816
Rps8,4.698974,1.6534495,2.6147150798102437e-06,4.8187513164952844e-05,0.6091954022988506,0.5451802901881914,1.2720245,0.596822
Rpl23,4.690911,2.108701,2.7199181837146095e-06,4.988682702826727e-05,0.5057471264367817,0.32631805775032324,0.9489238,0.31262657
Ston1,4.6714206,4.73436,2.991234170199753e-06,5.4565147422448994e-05,0.3218390804597701,0.044605660106306566,0.52478814,0.025595179
Dab2,4.6656613,3.8147588,3.0762635596094937e-06,5.592638825893579e-05,0.3333333333333333,0.0560623473638845,0.541383,0.049789928
Tcf7l1,4.6365895,3.5064168,3.5420473527982955e-06,6.349220304849246e-05,0.3448275862068966,0.07247521907771871,0.5684998,0.065198824
Zic2,4.6103477,5.400341,4.019955556496997e-06,7.162878368904133e-05,0.2988505747126437,0.01601781353253843,0.46965063,0.014093337
Myzap,4.6011257,5.936843,4.202135894163603e-06,7.467684621440211e-05,0.2988505747126437,0.018567734520902168,0.47213534,0.0098020695
Actb,4.585338,1.2165902,4.532521952852253e-06,8.012425320601317e-05,0.6781609195402298,0.6837020543025427,1.4087234,0.8458425
Glul,4.572221,2.1967294,4.8258223716111906e-06,8.502940795094603e-05,0.47126436781609193,0.27093808360867694,0.84446776,0.2541801
Tnfrsf11b,4.5549884,7.1030807,5.238851950866543e-06,9.180308379049837e-05,0.28735632183908044,0.00646458842120385,0.4597607,0.0042366753
St3gal6,4.546765,2.4645643,5.4476817096215985e-06,9.486662834577599e-05,0.41379310344827586,0.17551357563568454,0.6944757,0.16691522
Il6st,4.5281205,2.4670985,5.951059586239066e-06,0.000102965209969249,0.4367816091954023,0.23588564861370492,0.70062166,0.1685337
Stard13,4.5101156,1.8902504,6.479225825085083e-06,0.00011110197697513478,0.5057471264367817,0.34589139491452375,0.90352017,0.33367047
Svil,4.477389,2.4249706,7.55616156276599e-06,0.00012721432405483844,0.41379310344827586,0.18826318057750324,0.68173295,0.16719657
Gas1,4.456081,4.979221,8.347147711305232e-06,0.00013948249937983308,0.2988505747126437,0.029952593018244506,0.4847079,0.019580452
Fto,4.438223,0.66929424,9.070476424851062e-06,0.00015063269563396047,0.6896551724137931,0.7423502370349088,1.2661707,0.95618266
Zfp521,4.410243,2.5839558,1.0325461968801197e-05,0.00016948391148545398,0.3793103448275862,0.13546904180433847,0.60991865,0.13115522
Zcchc24,4.408825,2.935923,1.0393303511944278e-05,0.00017049332439923246,0.3563218390804598,0.10573193506680074,0.57461166,0.09663911
Ulk2,4.4031515,0.99105626,1.0668950469694518e-05,0.00017416445876105208,0.6436781609195402,0.6781712397644016,1.1908433,0.76642156
Dnajc5b,4.3823633,7.803158,1.1739872094417557e-05,0.00019014488437432174,0.27586206896551724,0.00563855767849447,0.48034754,0.0027570557
Alpl,4.378435,4.475453,1.1953462818370678e-05,0.0001933711896024203,0.2988505747126437,0.034405976152851604,0.47168508,0.02673206
Dnajc3,4.377869,2.273547,1.198453833991236e-05,0.00019375724740881175,0.47126436781609193,0.32958626634104293,0.8165769,0.23203276
Slc16a11,4.3674283,3.58307,1.2571809570565781e-05,0.00020227815758149854,0.3563218390804598,0.1291481109036058,0.5905483,0.06500984
Bicc1,4.3592515,2.0246048,1.3050809858888822e-05,0.00020910868271219,0.4827586206896552,0.3504525211894843,0.867263,0.29211804
Gpatch8,4.348631,0.5061655,1.3699002243263698e-05,0.000218582060734261,0.7471264367816092,0.8020758511708088,1.5666914,1.2999332
Myof,4.342485,4.161044,1.4088008856016462e-05,0.0002245224187195506,0.3103448275862069,0.05559546042235311,0.45942858,0.03207828
Rhoj,4.339995,4.033735,1.4248614937005422e-05,0.00022654454636528737,0.3103448275862069,0.053584255135756355,0.50713044,0.039536357
Slc10a7,4.337085,1.9390795,1.443848723785478e-05,0.0002294276475938249,0.4827586206896552,0.35242781209596324,0.73293877,0.24838622
Foxc1,4.3181877,5.8318744,1.5731560017643694e-05,0.00024792200450093026,0.27586206896551724,0.00951731073121678,0.41370848,0.00895586
mt-Nd2,4.304451,1.7682039,1.674003395511099e-05,0.0002625830194826808,0.5517241379310345,0.43700617727338026,1.1340684,0.48176798
Lims1,4.297433,1.3367249,1.727876101241658e-05,0.0002702446498274933,0.5862068965517241,0.5650768567734521,1.060857,0.55837345
Ptpn13,4.289569,2.7549543,1.7902020413897666e-05,0.00027885639914285816,0.3793103448275862,0.1590288751616147,0.605105,0.116156146
Luc7l2,4.2833366,0.43431932,1.8411139045613484e-05,0.00028628895032154763,0.8620689655172413,0.8575635684528085,2.015269,1.7599705
Fgd6,4.2829437,3.1631675,1.8443688776609545e-05,0.00028662921771399565,0.3333333333333333,0.08551213906047982,0.49423438,0.06892935
Arhgef12,4.2817316,0.8390847,1.854444214271182e-05,0.0002878620221690737,0.6781609195402298,0.7284513719293205,1.3185438,0.92842853
Parva,4.2810926,3.3021445,1.859779776889706e-05,0.0002880246836024577,0.3563218390804598,0.13270363453526793,0.5998487,0.08002948
Rps3,4.2769175,1.9597737,1.894988991025654e-05,0.00029330849187130946,0.45977011494252873,0.2712972274098549,0.7647726,0.2587001
Dpysl3,4.2721434,2.082671,1.9360302442184213e-05,0.0002989720267939597,0.47126436781609193,0.34229995690274384,0.776233,0.24449937
Gdpd5,4.2607703,2.8562725,2.037233884658432e-05,0.0003133958876041382,0.3793103448275862,0.17134750754201983,0.55641675,0.09785155
Fbln1,4.2544513,4.849743,2.0956214408411365e-05,0.0003212170457239095,0.28735632183908044,0.03070679500071829,0.4696271,0.02057414
Nbeal1,4.25306,1.166176,2.108692600276954e-05,0.0003228522516777308,0.5977011494252874,0.6104726332423502,1.0906998,0.6316268
Cyp2f2,4.249597,9.482226,2.1415517798691467e-05,0.00032713755727733926,0.26436781609195403,0.001113345783651774,0.46054563,0.0008175188
Foxc2,4.2467074,8.777212,2.1693491698873312e-05,0.00033100745141892445,0.26436781609195403,0.00129291768424077,0.3740423,0.0010333392
Pgrmc1,4.2400823,1.7583666,2.2343802381367633e-05,0.0003405433749219219,0.5172413793103449,0.41991093233730786,0.8957882,0.35653833
Mark1,4.234988,1.4583993,2.2856362450078637e-05,0.0003475667566687114,0.5402298850574713,0.5251400660824594,0.938243,0.44854802
Nek7,4.230873,1.9468044,2.3278581812216446e-05,0.0003531877432491563,0.45977011494252873,0.28727912656227556,0.7701105,0.26305193
Pik3r3,4.225839,1.5897804,2.3805179447128608e-05,0.00036056661315915766,0.5402298850574713,0.49371498347938514,0.9947793,0.44862
Col6a2,4.224681,5.0041084,2.392797503528489e-05,0.0003619430714911462,0.28735632183908044,0.0343700617727338,0.44911984,0.01751202
Atp1b1,4.2213583,0.57632697,2.4283481487925337e-05,0.00036657143122503024,0.7931034482758621,0.8603648901019968,1.818181,1.4953927
Col8a2,4.215252,7.7922935,2.494992847640942e-05,0.00037557679448802303,0.26436781609195403,0.003914667432840109,0.43581727,0.002461069
Fgfr1,4.2130017,1.9883255,2.5199936501209677e-05,0.00037870374372902914,0.47126436781609193,0.33852894699037495,0.792665,0.26603085
Man1a,4.202408,1.063485,2.640909897653359e-05,0.00039554765300973114,0.6551724137931034,0.5580017238902456,1.2978761,0.8213059
Cgnl1,4.1814466,4.860174,2.8966063424671738e-05,0.0004293990747433058,0.27586206896551724,0.01935785088349375,0.42991576,0.01832461
Tmem164,4.1522818,1.9072353,3.291768887653462e-05,0.0004835966649056781,0.47126436781609193,0.33314178997270505,0.8055119,0.28518826
Fstl1,4.14838,2.4691586,3.348368322304308e-05,0.000491106205351074,0.42528735632183906,0.2711894842695015,0.7076735,0.17048652
Nid1,4.1117773,5.517675,3.926251098383505e-05,0.0005671955215783052,0.26436781609195403,0.01077431403533975,0.40127873,0.010719567
Smg6,4.0922008,0.7776821,4.2729828858795906e-05,0.000612020523153436,0.632183908045977,0.7121462433558396,1.2277128,0.8786944
Kank2,4.078091,4.5032,4.54069482009987e-05,0.0006460556624137291,0.27586206896551724,0.02801321649188335,0.39258248,0.020979857
Rai14,4.0780315,2.4550352,4.541865077408017e-05,0.0006460556624137291,0.3793103448275862,0.1772733802614567,0.58769673,0.13616322
Aplp2,4.0692554,0.9465126,4.716365456808387e-05,0.0006684005265002181,0.6436781609195402,0.6689771584542451,1.1248523,0.73196507
Atp11c,4.0605526,1.6171669,4.895673998817074e-05,0.0006912599072423267,0.5057471264367817,0.430433845711823,0.86354524,0.36955705
Golim4,4.0504713,2.3834398,5.111458140414921e-05,0.0007183309635614484,0.41379310344827586,0.24831202413446343,0.68816507,0.17374086
Ifitm10,4.0416617,2.6407716,5.307371066411537e-05,0.0007415967787544358,0.3563218390804598,0.13877316477517598,0.5381953,0.10823565
Islr,4.033652,5.308298,5.491671913723077e-05,0.0007649622826425042,0.27586206896551724,0.03487286309438299,0.52331686,0.01720472
4930594M22Rik,4.028265,3.5082383,5.619003714269749e-05,0.0007782609783630317,0.3333333333333333,0.1204568309150984,0.5574195,0.06351586
Gm49417,4.016985,3.9040043,5.8947451480121006e-05,0.000814772644686652,0.3103448275862069,0.08554805344059761,0.5153474,0.0440533
Lbp,3.9947252,7.0076275,6.476929690388564e-05,0.0008865771817663816,0.25287356321839083,0.0066082459416750465,0.42577818,0.004116378
Mob3b,3.97704,2.5638056,6.977842014484133e-05,0.0009464644872750563,0.3563218390804598,0.1424364315471915,0.57665145,0.1239258
Il15,3.9717598,3.8760984,7.134365192863807e-05,0.0009657450515478614,0.27586206896551724,0.03332854474931762,0.40942466,0.033877358
Rpl39,3.9713469,2.188998,7.146741791691844e-05,0.0009669332927631412,0.41379310344827586,0.23085763539721305,0.73468137,0.21341993
Rps9,3.9707677,1.9653722,7.16414320395614e-05,0.0009687998384011145,0.45977011494252873,0.3147536273523919,0.80213124,0.27387056
Rbm47,3.9435072,3.4734976,8.029856908205254e-05,0.0010697186669483153,0.28735632183908044,0.04877172819997127,0.46745414,0.052259874
Camk1d,3.9428546,0.2665997,8.051744516681277e-05,0.0010721029492726756,0.896551724137931,0.9541732509696883,2.4920292,2.323885
Foxp4,3.9398384,3.2578413,8.153653738642083e-05,0.0010835246090866112,0.3333333333333333,0.12656227553512425,0.4903226,0.06406226
Slc35g1,3.9385731,5.3851,8.19675899606792e-05,0.001087639082589358,0.26436781609195403,0.026935785088349377,0.41193578,0.012123691
Hsp90b1,3.9283323,1.3709301,8.553698820365644e-05,0.0011277619592896214,0.5747126436781609,0.5422712253986496,1.0440141,0.53746015
Serpinh1,3.9099545,5.3389,9.231352733108389e-05,0.001210573196381759,0.25287356321839083,0.012139060479816118,0.38555276,0.011556098
Fat4,3.9071379,1.9535934,9.339587360059781e-05,0.0012229761811150405,0.45977011494252873,0.34585548053440596,0.79836047,0.27418584
B3gnt2,3.8927286,2.2824132,9.912302197268567e-05,0.0012885513306270264,0.40229885057471265,0.2453670449648039,0.5852608,0.15144093
Kansl1,3.8800704,0.47197393,0.00010442616358879383,0.0013480046142975166,0.8505747126436781,0.8379543169084902,1.7798355,1.5159159
Pld1,3.8720403,2.3663025,0.00010792811380141554,0.001386360497448802,0.3563218390804598,0.14358569171096106,0.58658826,0.14387134
Nipbl,3.857238,0.41879728,0.00011467541604640277,0.0014638139806018252,0.7126436781609196,0.7976942967964373,1.3680971,1.1600815
Smarca2,3.855387,0.8139009,0.00011554666316256911,0.0014742349663714302,0.6436781609195402,0.6793204999281712,1.1790462,0.82444763
Akap9,3.8460717,1.0342886,0.00012002667384296474,0.0015255992082121392,0.5977011494252874,0.610867691423646,1.012856,0.61849767
Sult1a1,3.8456788,5.229882,0.00012021916215633717,0.0015273233508939857,0.25287356321839083,0.017993104439017384,0.3470334,0.01099423
Anpep,3.8386207,6.9332266,0.00012372740831309705,0.001563025604782754,0.2413793103448276,0.003842838672604511,0.37601748,0.003728168
Rps12,3.828453,1.9632257,0.00012895127484022003,0.0016206364616261518,0.45977011494252873,0.3307355265048125,0.86236686,0.3008633
Rpl41,3.8245575,1.5676702,0.00013100708459685222,0.0016404580757008907,0.5517241379310345,0.5129650912225255,1.1317146,0.53577316
Ppp1r12a,3.8237987,0.56785583,0.00013141128293028752,0.001643099661394521,0.7241379310344828,0.777007613848585,1.4167888,1.1337922
Lima1,3.8226733,2.375821,0.00013201265210650766,0.0016498511451636562,0.3793103448275862,0.1986424364315472,0.6112434,0.15045595
Itgb1,3.818345,1.7370375,0.00013434986324100114,0.001676721237940409,0.4942528735632184,0.440453957764689,0.8557356,0.34068617
Gjb2,3.813258,6.3407364,0.00013714682109901,0.0017068712750951363,0.2413793103448276,0.00563855767849447,0.3899431,0.0058667557
Col3a1,3.8112137,6.2584467,0.00013828610470632295,0.0017178676067771139,0.2413793103448276,0.00560264329837667,0.39319107,0.006272419
Irs1,3.8090763,2.1595287,0.00013948687312887682,0.0017295857318749054,0.4367816091954023,0.32832926303692,0.74247885,0.22031343
Txnip,3.7961586,4.6012955,0.00014695547367846417,0.001812985787924243,0.25287356321839083,0.020004309725614136,0.3763475,0.018650379
Hnrnph1,3.7932954,1.098428,0.0001486611025399686,0.001830670864000438,0.5747126436781609,0.6169731360436719,1.0208112,0.60386586
Hspa8,3.7919304,0.8628924,0.00014948079615431265,0.0018382375252477719,0.6781609195402298,0.6712756787817842,1.2268645,0.843899
Wars2,3.7693577,2.4929066,0.000163668183935798,0.0019872408957771768,0.39080459770114945,0.24199109323373078,0.6504746,0.15083595
Lgr4,3.7565665,1.7424213,0.00017226051222698525,0.002080287624062514,0.4827586206896552,0.413805487717282,0.7998302,0.3120048
Csnk1a1,3.7381554,0.5498512,0.00018537534422690777,0.0022159391415432542,0.7586206896551724,0.768244505099842,1.3308034,1.0653255
