names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_ABC NN (for_DEGs),mean_expr_Rest (for_DEGs)
Zc3h12b,-3.7513194,-0.61166877,0.0001759063633286973,0.0021195533554448863,0.26436781609195403,0.6005243499497198,0.44003475,0.61228114
Ccdc57,-3.7519853,-0.7611,0.0001754397044855487,0.0021148788064274085,0.13793103448275862,0.41613992242493897,0.18488698,0.29578462
Kpna3,-3.7529309,-0.68616235,0.00017477904895175402,0.0021078604332736223,0.26436781609195403,0.5833931906335297,0.37265554,0.54615366
Atp9b,-3.7545755,-0.9146925,0.00017363545154846404,0.0020950087934922448,0.42528735632183906,0.7276612555667289,0.6240366,0.9682716
Gm16183,-3.755601,-27.005781,0.0001729260049672836,0.002087386232466716,0.0,0.232832926303692,0.0,0.1264182
5330438D12Rik,-3.7571192,-1.13065,0.0001718806598155065,0.002076633691206232,0.08045977011494253,0.33544031030024424,0.10837902,0.22365636
Hspa4,-3.7573855,-0.45061597,0.00017169787986472332,0.0020753585388956887,0.19540229885057472,0.5033400373509553,0.32379594,0.42038614
Farp1,-3.7577052,-0.8201564,0.00017147878524093708,0.002073643096050396,0.28735632183908044,0.6025714696164344,0.4818386,0.7385917
Dtd1,-3.7590969,-0.6085824,0.00017052787230453653,0.0020630724578221057,0.21839080459770116,0.5380333285447493,0.3440479,0.4862068
Ppip5k1,-3.7591968,-0.49120396,0.0001704598160768658,0.0020630724578221057,0.1724137931034483,0.4745367044964804,0.27203935,0.36426073
Pigu,-3.7624128,-0.6132623,0.00016828201203599103,0.0020377366666999,0.13793103448275862,0.42106019250107746,0.2073486,0.3019284
Vopp1,-3.7639909,-0.7155731,0.0001672229979918544,0.0020258259495226005,0.12643678160919541,0.40277977302111767,0.18403389,0.2865348
Odf2l,-3.7676065,-1.7866924,0.00016482023953219232,0.001997618329377541,0.034482758620689655,0.2763970693865824,0.05031282,0.16384542
Phaf1,-3.7682257,-2.4135518,0.000164411989495796,0.0019935695657725804,0.022988505747126436,0.2620672317195805,0.029412983,0.14758809
Kdm4c,-3.7686386,-0.85316664,0.00016414035156141508,0.0019911743776321548,0.367816091954023,0.6872575779342048,0.5139963,0.79474336
Glmn,-3.7686653,-0.86358166,0.0001641228410411164,0.0019911743776321548,0.09195402298850575,0.3503806924292487,0.1289528,0.22349258
Tex2,-3.7702765,-0.70136803,0.00016306671823155917,0.001980833055552439,0.16091954022988506,0.44957621031461,0.22544935,0.34444204
Virma,-3.7715683,-0.5831265,0.00016222469556042844,0.0019714959609718283,0.21839080459770116,0.5340827467317915,0.32169363,0.4500998
Elp3,-3.772041,-1.9003294,0.00016191755653045508,0.001968653730304673,0.034482758620689655,0.27654072690705356,0.04688451,0.16482465
Gm20642,-3.77298,-27.081701,0.00016130922595288831,0.0019621452699656447,0.0,0.23391035770722599,0.0,0.13281426
Dhdds,-3.773799,-0.70518386,0.00016078031155066197,0.0019565973602202386,0.1839080459770115,0.4883637408418331,0.25136495,0.38248345
Trerf1,-3.7739854,-0.8812166,0.0001606601365155672,0.0019560207830418173,0.3448275862068966,0.6693722166355409,0.5414267,0.84300995
Cemip,-3.7739854,-1.1190112,0.0001606601365155672,0.0019560207830418173,0.09195402298850575,0.34739979887947137,0.15004888,0.3013073
Zdbf2,-3.7740786,-2.296151,0.0001606000806997172,0.0019560207830418173,0.034482758620689655,0.27528372360293063,0.039552435,0.18078125
Diras2,-3.7742386,-1.227923,0.0001604971770172565,0.0019560207830418173,0.05747126436781609,0.3070679500071829,0.09240967,0.20438208
Rnf220,-3.7757633,-1.1411847,0.00015951841993285573,0.0019456468196077318,0.13793103448275862,0.3990087631087487,0.23878828,0.4667963
Tpd52,-3.7759564,-0.69687045,0.00015939487398946892,0.0019450228265654086,0.13793103448275862,0.41613992242493897,0.20419571,0.31277603
Strada,-3.7796586,-0.47227225,0.0001570435421521262,0.0019172012619843848,0.1724137931034483,0.475147248958483,0.27857065,0.36856225
Dot1l,-3.7803843,-0.717764,0.00015658642349352842,0.001912489636032322,0.16091954022988506,0.4500790116362592,0.2115413,0.32746294
Tecpr1,-3.780664,-0.9281942,0.0001564106204933013,0.0019112111744679426,0.10344827586206896,0.3704568309150984,0.13549954,0.24382907
Tet3,-3.7813964,-0.64387715,0.00015595106404970785,0.0019064627347659918,0.22988505747126436,0.5576425800890676,0.34739217,0.5001859
Paqr9,-3.7828681,-1.7753224,0.0001550316121768595,0.001896085306869465,0.034482758620689655,0.27772590145094095,0.05263782,0.16975406
Sec14l1,-3.7832277,-0.7960296,0.00015480772668372193,0.0018942092968996396,0.19540229885057472,0.4959775894268065,0.2586245,0.41374323
Pdpr,-3.7839067,-1.1519679,0.00015438566193483243,0.0018899055745735522,0.09195402298850575,0.352104582674903,0.106347114,0.22261953
Eif2ak1,-3.7842531,-1.6177418,0.00015417090874091094,0.0018881368814349484,0.04597701149425287,0.29040367763252406,0.05955323,0.17253831
Kcnq5,-3.784879,-0.87738395,0.00015378341442987906,0.0018842500436529186,0.6206896551724138,0.7827898290475507,1.3404446,1.8216152
Plcl2,-3.7850587,-0.9385572,0.00015367228246460007,0.0018837473676203485,0.3333333333333333,0.6520255710386439,0.5228325,0.8399821
Cadm3,-3.7855515,-0.75407475,0.00015336808594929784,0.0018808765264525938,0.14942528735632185,0.4348154000861945,0.20501263,0.32480365
Gdi1,-3.7862372,-0.6895498,0.00015294562072321912,0.0018765519766360266,0.1724137931034483,0.4664200545898578,0.25058895,0.37795025
Prox1,-3.7894733,-2.056865,0.00015096697796271,0.0018531213786468785,0.06896551724137931,0.3097256141359,0.09816698,0.35709736
Utp20,-3.7895865,-1.2982227,0.00015089820431729966,0.0018531213786468785,0.06896551724137931,0.32218790403677633,0.084113814,0.19540833
Gm56971,-3.7906253,-2.0911875,0.00015026848068514252,0.0018462341454091357,0.04597701149425287,0.29047550639275965,0.04835175,0.19151968
Cog3,-3.791078,-0.637786,0.00014999476075043005,0.0018437141909259174,0.12643678160919541,0.405581094670306,0.18501483,0.27476683
Acat1,-3.7921236,-0.6627382,0.00014936458165634643,0.0018376494089313317,0.1839080459770115,0.4831561557247522,0.25806695,0.38260645
Atxn3,-3.7926428,-0.71648777,0.00014905242667177953,0.0018346489714478771,0.12643678160919541,0.40173825599770147,0.17873576,0.27882624
Celsr3,-3.7942677,-3.0949335,0.0001480799030368111,0.00182434983704682,0.011494252873563218,0.24949719867835082,0.015906885,0.12839068
Stxbp6,-3.7956593,-1.1059811,0.00014725163429114287,0.0018149777125701877,0.20689655172413793,0.4660968251687976,0.3558769,0.65233934
Zfp821,-3.7960455,-1.1555433,0.00014702255421983348,0.001812985787924243,0.05747126436781609,0.30940238471483983,0.08777271,0.18595466
Cerk,-3.7961187,-1.812363,0.0001469791458722955,0.001812985787924243,0.05747126436781609,0.3047694296796437,0.06655498,0.2164867
Hfm1,-3.7961519,-27.0969,0.0001469594187947888,0.001812985787924243,0.0,0.23534693291193795,0.0,0.1341306
Zdhhc9,-3.7961586,-3.0859418,0.00014695547367846417,0.001812985787924243,0.011494252873563218,0.2494253699181152,0.020585364,0.16263118
Tbc1d12,-3.7964783,-0.59336406,0.00014676622532255879,0.001812985787924243,0.1724137931034483,0.4736747593736532,0.27219144,0.38662177
Capn7,-3.8014855,-0.58249056,0.00014383113163932886,0.0017785285352732473,0.12643678160919541,0.40360580376382704,0.19293086,0.2766093
Ankrd33b,-3.8035765,-0.8665577,0.00014262200852109205,0.0017643892122291636,0.16091954022988506,0.4432552794138773,0.22964315,0.38573155
Taok3,-3.8066592,-0.7678257,0.0001408565819522654,0.0017433516154110415,0.21839080459770116,0.5305990518603649,0.2956881,0.46109888
Ncapd3,-3.8066792,-0.8185828,0.00014084521030888168,0.0017433516154110415,0.11494252873563218,0.3886295072547048,0.15419467,0.25776654
Tango2,-3.8067658,-0.6876866,0.00014079594317869344,0.0017433516154110415,0.20689655172413793,0.5140066082459417,0.29326928,0.43756586
Stx12,-3.8073318,-0.8979421,0.0001404742117511173,0.0017410249399227497,0.11494252873563218,0.38604367188622324,0.15333433,0.26910654
Ccdc149,-3.8098154,-1.000655,0.00013907054761764362,0.0017252195819418671,0.11494252873563218,0.3842479528803333,0.1367412,0.25711644
Brsk2,-3.8103814,-1.7842621,0.00013875253142087924,0.0017220695239164089,0.04597701149425287,0.2933486568021836,0.053798057,0.17427145
Ino80,-3.8106477,-0.6449924,0.00013860311388209272,0.0017210100138686838,0.26436781609195403,0.6212828616578078,0.44306657,0.6268701
Flvcr1,-3.811367,-1.5081837,0.00013820044323334748,0.0017175975530434998,0.04597701149425287,0.294354259445482,0.06343233,0.1708224
Prpf3,-3.8113737,-1.3173803,0.00013819671995558155,0.0017175975530434998,0.04597701149425287,0.29489297514724894,0.07433043,0.17588396
Gtf2f2,-3.8127253,-0.7063874,0.00013744284796827848,0.001709763576346131,0.11494252873563218,0.38985059617870993,0.1803678,0.27953947
Morc2b,-3.814916,-2.3151302,0.00013622927690631537,0.0016962375674108871,0.022988505747126436,0.2652276971699469,0.030265726,0.14229773
Map3k7,-3.8165274,-0.6113553,0.0001353430710203939,0.0016859843849411143,0.1839080459770115,0.4946128429823301,0.2721445,0.39057252
Prtg,-3.8174129,-3.5802348,0.00013485833958063433,0.0016807252247363841,0.011494252873563218,0.250538715701767,0.015641615,0.17273927
Stard7,-3.817453,-0.63623756,0.00013483651060157097,0.0016807252247363841,0.13793103448275862,0.4180074701910645,0.20407008,0.30148256
Bbs4,-3.8177857,-1.6343377,0.00013465473185757623,0.0016797458890497091,0.04597701149425287,0.294354259445482,0.06001931,0.17565985
Ubl3,-3.8193507,-0.57231134,0.00013380346021959168,0.0016706779628719462,0.21839080459770116,0.5360939520183882,0.35190645,0.4868223
Setd4,-3.8194373,-1.581791,0.00013375651691798087,0.0016706779628719462,0.034482758620689655,0.2806349662404827,0.055092268,0.15661144
E2f3,-3.8242846,-0.74790144,0.00013115231907966392,0.0016406251460291293,0.13793103448275862,0.42055739117942825,0.20107217,0.3177357
Ccdc66,-3.8244245,-1.2455956,0.0001310779117428289,0.0016404580757008907,0.06896551724137931,0.32516879758655365,0.091407344,0.20453633
Brdt,-3.824511,-0.7899576,0.00013103186999468763,0.0016404580757008907,0.14942528735632185,0.4318345065364172,0.19225214,0.31226104
Dgcr8,-3.8254032,-0.72917736,0.00013055817312733852,0.0016362397910128666,0.09195402298850575,0.35864099985634246,0.14516759,0.2303074
Ube2d1,-3.8258162,-0.76745576,0.00013033954643848258,0.001634262068503046,0.13793103448275862,0.4210242781209596,0.19629028,0.31421757
Abcc1,-3.8259294,-1.7191551,0.00013027966070535402,0.001634262068503046,0.05747126436781609,0.30818129579083464,0.061920572,0.19087957
Ltn1,-3.8264153,-0.7449837,0.00013002279892990572,0.0016318134550427682,0.16091954022988506,0.448678350811665,0.21176942,0.33310717
Map2k1,-3.8271213,-0.59820443,0.0001296506710597743,0.0016279035193346428,0.20689655172413793,0.5215845424507973,0.3222211,0.45459917
Zfp933,-3.8277073,-1.371731,0.00012934249744771899,0.0016247933176345064,0.05747126436781609,0.31055164487860937,0.07543641,0.18462457
Tppp,-3.8285062,-1.3791099,0.00012892337308441904,0.0016206364616261518,0.08045977011494253,0.3368768855049562,0.102520496,0.24749452
Clasp2,-3.8289857,-0.77801144,0.00012867251318984278,0.001618647204780466,0.6206896551724138,0.832064358569171,1.0479579,1.4292188
Porcn,-3.8298113,-1.45236,0.00012824155475024698,0.0016139815344913986,0.04597701149425287,0.29532394770866255,0.06962029,0.18007603
Pdcd10,-3.8306236,-0.8461682,0.00012781887513856015,0.0016094157333519734,0.12643678160919541,0.40252837236029304,0.16665685,0.28217763
Cbarp,-3.8307102,-1.5984554,0.0001277739129988565,0.0016094157333519734,0.04597701149425287,0.2928099411004166,0.06838861,0.19420056
Cntn2,-3.831496,-2.997169,0.00012736647628800826,0.0016052238357686596,0.022988505747126436,0.26429392328688406,0.027480504,0.20086175
Ankrd45,-3.8318155,-1.3668842,0.0001272010899413302,0.0016038917347365284,0.05747126436781609,0.3107671311593162,0.07947583,0.1933804
Gm55122,-3.8322084,-1.5232781,0.00012699807985644968,0.001602083758564696,0.04597701149425287,0.29496480390748453,0.07519859,0.20252311
B3galt1,-3.8363168,-0.79861945,0.00012489329217854378,0.0015762718463304235,0.6666666666666666,0.8540439592012642,1.4563514,1.905566
Olfm1,-3.8364499,-0.9286954,0.00012482561901758002,0.0015761580747191612,0.41379310344827586,0.7491739692572906,0.68212503,1.0514598
Senp2,-3.8387206,-0.7067765,0.00012367709698536542,0.001563025604782754,0.20689655172413793,0.5218000287315041,0.28522146,0.43093973
Lancl1,-3.838734,-0.5693069,0.0001236703902656573,0.001563025604782754,0.13793103448275862,0.42849446918546186,0.2205844,0.31204206
Ocrl,-3.83914,-0.61597127,0.0001234659999328659,0.0015619262797533459,0.2413793103448276,0.571361873294067,0.37510243,0.5291818
Gm28376,-3.8398259,-2.432505,0.00012312160446050727,0.0015583031143918183,0.022988505747126436,0.2665565292343054,0.033576965,0.16918229
Pla2g4e,-3.8400524,-3.7275808,0.00012300811947168832,0.001557600457212189,0.011494252873563218,0.2519034621462434,0.012764196,0.15714885
Fam184b,-3.8401787,-27.199053,0.00012294474434762357,0.0015575319569168533,0.0,0.23807642580089067,0.0,0.14329867
Mras,-3.8403518,-0.6415972,0.00012285807037371038,0.0015571680900667913,0.14942528735632185,0.44070535842551356,0.23025477,0.33927542
Zfp277,-3.8414571,-0.8792349,0.00012230604689505235,0.0015509030108872377,0.14942528735632185,0.4342048556241919,0.1877881,0.32206884
Pdk1,-3.8424892,-1.4096025,0.00012179271508439598,0.0015451228773926912,0.06896551724137931,0.32563568452808506,0.08545304,0.2126892
Pantr1,-3.843668,-1.1430705,0.00012120900759668088,0.0015384440406815377,0.10344827586206896,0.36948714265191784,0.15548883,0.3159299
Pus10,-3.8454258,-0.6364902,0.00012034329174037297,0.0015281778114668346,0.14942528735632185,0.44239333429105016,0.21519344,0.317179
Rictor,-3.8477762,-0.65045404,0.00011919483129277446,0.0015157430746979884,0.28735632183908044,0.6487573624479241,0.4868956,0.6854097
Dpy19l3,-3.8483222,-1.5164634,0.00011892953325049563,0.001513085491685993,0.05747126436781609,0.3108748742996696,0.077764705,0.20811526
Fam228b,-3.849634,-1.3900645,0.00011829444473416273,0.0015057184888711288,0.05747126436781609,0.3106593880189628,0.081096165,0.1999991
Btbd8,-3.8502932,-0.69486773,0.00011797649725589009,0.0015023831664766666,0.16091954022988506,0.45930900732653357,0.23552732,0.3576034
Glud1,-3.8539555,-0.92889607,0.00011622474635269334,0.001480777114507762,0.13793103448275862,0.4165708949863525,0.18840693,0.33268532
Gmpr,-3.8542485,-4.0034766,0.00011608567115187881,0.0014797068234587208,0.011494252873563218,0.2524780922281281,0.009946827,0.14870384
Comt,-3.854628,-0.90476555,0.0001159057388949689,0.0014781144775072683,0.14942528735632185,0.433127424220658,0.19332378,0.3359743
Aatf,-3.8593423,-0.7638244,0.0001136926028225528,0.0014519582879477155,0.13793103448275862,0.4257290619163913,0.19543874,0.31225255
Inka2,-3.860048,-2.6401992,0.00011336470831298552,0.0014484592070232623,0.022988505747126436,0.267526217497486,0.027990544,0.16293748
Rhobtb2,-3.8608272,-1.0532109,0.00011300382272009244,0.0014445350696902397,0.08045977011494253,0.33924723459273093,0.11067305,0.21740982
Cacna1h,-3.8621922,-27.128382,0.00011237411318700673,0.0014371691676986534,0.0,0.23944117224536704,0.0,0.13689603
Cdc14b,-3.8629513,-1.0243689,0.00011202536689579426,0.0014333912421380915,0.10344827586206896,0.3739405257865249,0.1453432,0.27626896
Got1,-3.8635638,-1.4143035,0.00011174466720606663,0.0014304808041100572,0.08045977011494253,0.3387444332710817,0.10061188,0.24851182
Iqsec2,-3.8636503,-0.76672125,0.00011170505666085572,0.0014304808041100572,0.26436781609195403,0.5986568021835943,0.40734512,0.6181557
Stxbp1,-3.86383,-0.9198053,0.00011162283092310813,0.0014302839613275706,0.28735632183908044,0.6231504094239333,0.39346534,0.648192
Pde9a,-3.866234,-2.4304905,0.00011052891307464272,0.0014169426976696803,0.011494252873563218,0.2540942393334291,0.030748049,0.15557565
Tmem132a,-3.8664603,-1.0850043,0.0001104264075755168,0.0014163043300974398,0.10344827586206896,0.36844562562850164,0.1431272,0.28249207
Gm11149,-3.8681915,-4.1502604,0.00010964550192131332,0.0014069601894105485,0.011494252873563218,0.2529449791696595,0.009627454,0.1585187
Prex1,-3.8699827,-2.472617,0.00010884305034620941,0.0013973305125669598,0.034482758620689655,0.2802399080591869,0.041704774,0.21218526
Gpr176,-3.8720202,-1.5823174,0.00010793696169195734,0.001386360497448802,0.05747126436781609,0.31216779198391037,0.07927315,0.22077826
Camsap1,-3.8735917,-0.6061044,0.00010724301434916608,0.001378765452422054,0.1724137931034483,0.4818273236603936,0.26191425,0.3755224
Dnajc18,-3.8739314,-0.559709,0.00010709360534065075,0.0013775036742476234,0.13793103448275862,0.42917684240770004,0.22479215,0.3159285
Ppp6r2,-3.874817,-0.7442856,0.00010670489352773505,0.001373161153778851,0.27586206896551724,0.6290403677632525,0.42239314,0.6315217
B3galnt2,-3.8764484,-1.2978791,0.000105992328056738,0.0013646448753639434,0.08045977011494253,0.34237178566297943,0.093134955,0.21510366
Gm1604a,-3.8774605,-3.0971885,0.00010555250622577188,0.0013596336731958249,0.011494252873563218,0.2547406981755495,0.02034496,0.16202092
Ndfip2,-3.8774803,-0.7444041,0.00010554384288796589,0.0013596336731958249,0.1724137931034483,0.4697241775606953,0.23662977,0.36966684
Agfg1,-3.8782394,-0.7533207,0.00010521513282030718,0.0013565885887148051,0.2413793103448276,0.589067662692142,0.3687008,0.56050956
2610008E11Rik,-3.8788188,-0.88286805,0.00010496492536754612,0.001354012263382604,0.09195402298850575,0.36093952018388165,0.13663016,0.23899698
Gad1,-3.8800173,-3.2729144,0.00010444903635904093,0.0013480046142975166,0.022988505747126436,0.2663051285734808,0.028787706,0.24865948
Bdp1,-3.8807364,-0.802178,0.00010414065250838005,0.0013453169869712366,0.25287356321839083,0.5835727625341187,0.34652004,0.5435717
Stx6,-3.882814,-0.7363195,0.00010325458555522753,0.0013345121278830994,0.16091954022988506,0.4567590863381698,0.22445753,0.35010713
Phf20l1,-3.8850977,-0.8851137,0.00010228869266317699,0.0013226646640325146,0.4942528735632184,0.7763611550064646,0.8206768,1.2087631
Cnot3,-3.8852377,-0.7587908,0.0001022298342777176,0.0013225400322784168,0.13793103448275862,0.4264473495187473,0.19387107,0.30895543
Cibar1,-3.8861966,-0.658993,0.00010182709423882472,0.001317964365220241,0.11494252873563218,0.39495043815543746,0.17908333,0.26977542
Cep290,-3.8870687,-0.92387253,0.00010146201398860967,0.0013138719594573214,0.11494252873563218,0.38970693865823874,0.1526388,0.27220556
Chuk,-3.8872352,-0.70399207,0.00010139248272276955,0.0013136046339251774,0.1724137931034483,0.47295647177129724,0.23310974,0.35602784
Lrrc4,-3.8878613,-0.99220854,0.0001011314474428554,0.0013108547963287622,0.11494252873563218,0.389311880476943,0.15251964,0.2834899
Snx25,-3.8881342,-0.6327504,0.00010101779042680386,0.0013100135273977893,0.14942528735632185,0.4437939951156443,0.24756898,0.36154985
Efnb2,-3.8892395,-1.4458845,0.00010055884928911996,0.001304691588797032,0.06896551724137931,0.3284010917971556,0.084821835,0.21604897
Sh3glb2,-3.889386,-1.2840523,0.00010049817368212336,0.0013045342641732631,0.04597701149425287,0.29963367332279844,0.078893155,0.18224165
Asap1,-3.8894591,-0.9354605,0.00010046784883991078,0.0013045342641732631,0.42528735632183906,0.7028444189053297,0.67732793,1.0481864
Ablim1,-3.89155,-0.8442179,9.960584605955306e-05,0.0012942016845358757,0.2988505747126437,0.6147464444763684,0.46968302,0.7305671
Nrip3,-3.8938472,-1.1284409,9.86667927669942e-05,0.0012832413947962895,0.06896551724137931,0.33055595460422355,0.12724085,0.2597838
Ube2q2,-3.8946729,-0.49847174,9.833132455203255e-05,0.0012794976710475132,0.16091954022988506,0.4622899008763109,0.26767072,0.36018023
Foxn2,-3.894846,-1.5413951,9.82611211412803e-05,0.0012792036458654078,0.05747126436781609,0.3113058468610832,0.07757833,0.21091029
Ulk4,-3.8949592,-0.70133775,9.821524449890876e-05,0.0012792036458654078,0.16091954022988506,0.4605660106306565,0.23420097,0.35704657
Ncdn,-3.8975427,-0.88773596,9.717365899081035e-05,0.0012662736261314616,0.1724137931034483,0.4572259732797012,0.26077712,0.4390721
Vwa5b2,-3.900426,-27.123722,9.602358780823865e-05,0.0012518941312020244,0.0,0.2418115213331418,0.0,0.13648345
Cep78,-3.9007657,-1.7043341,9.588897829334595e-05,0.0012507460421078667,0.04597701149425287,0.30013647464444765,0.057534948,0.17646496
Kmt2d,-3.902437,-2.0633686,9.522908071872328e-05,0.00124274181588737,0.04597701149425287,0.29773021117655507,0.046867076,0.18277912
Brms1l,-3.90259,-0.76803124,9.516882697593206e-05,0.0012425589800016009,0.11494252873563218,0.3952377531963798,0.16650051,0.26889098
Acap2,-3.9029696,-0.9826661,9.501965760688612e-05,0.0012412144870671024,0.42528735632183906,0.7568596466024996,0.68617374,1.0813437
Dop1b,-3.9034357,-0.84879255,9.483676921044695e-05,0.0012394280100606564,0.20689655172413793,0.510020112052866,0.25834775,0.42586294
Plch2,-3.9044812,-27.192749,9.442778479532106e-05,0.0012346834926765338,0.0,0.2420629219939664,0.0,0.14271666
Scg3,-3.9064987,-0.6852594,9.364317556086675e-05,0.0012250205098931302,0.14942528735632185,0.44196236172963654,0.25627545,0.38506424
Gpr89,-3.9068983,-1.561213,9.348853946793206e-05,0.0012235933051648001,0.05747126436781609,0.3143585691710961,0.06892363,0.19108984
4930419G24Rik,-3.9091156,-27.311258,9.26346832020387e-05,0.0012136001646215406,0.0,0.24235023703490877,0.0,0.15403874
Tnk2,-3.9096415,-0.83002424,9.243320040202256e-05,0.0012115512657572421,0.11494252873563218,0.39746444476368337,0.15866394,0.26671484
Map4k5,-3.911506,-0.76240987,9.17224122808927e-05,0.0012034087978455015,0.27586206896551724,0.6285016520614854,0.42005435,0.63422436
Ajm1,-3.9166663,-3.2558494,8.978187555316672e-05,0.0011785241798307718,0.011494252873563218,0.25707513288320644,0.016174749,0.14476034
Rab15,-3.9166663,-2.3659601,8.978187555316672e-05,0.0011785241798307718,0.022988505747126436,0.2714408849303261,0.03335432,0.16113159
Cttnbp2nl,-3.9173722,-2.4026117,8.951949510094129e-05,0.0011762292583678692,0.034482758620689655,0.2840827467317914,0.043452285,0.21092805
Traip,-3.9195762,-2.6441538,8.870482969423924e-05,0.001166095290550004,0.022988505747126436,0.2714767993104439,0.02834319,0.16527356
Gm32014,-3.925136,-3.0014565,8.668071538830929e-05,0.0011400444554497654,0.011494252873563218,0.2577575061054446,0.020585364,0.1540574
Timm44,-3.925955,-1.2687107,8.638626614133062e-05,0.0011367281935443457,0.05747126436781609,0.31737537710099123,0.08518081,0.19411431
Pou6f1,-3.925975,-0.91822535,8.637909627253121e-05,0.0011367281935443457,0.10344827586206896,0.37695733371642004,0.14642328,0.2608192
Bckdhb,-3.9263146,-0.7378975,8.625729449705547e-05,0.0011361438740862158,0.21839080459770116,0.5433845711823014,0.32445747,0.49421498
Lrrcc1,-3.9268806,-0.80340785,8.605465209229802e-05,0.001134030653124104,0.12643678160919541,0.41039362160609105,0.17579727,0.289249
Acbd6,-3.9286985,-0.8012125,8.540685053443565e-05,0.0011265989562397084,0.26436781609195403,0.6040439592012642,0.38107187,0.592384
Cyp46a1,-3.9288783,-1.58654,8.534303325645503e-05,0.0011263100705309168,0.05747126436781609,0.31543600057463006,0.07337516,0.20591784
Nlgn2,-3.9308825,-0.8400269,8.463463327551806e-05,0.0011175098752398871,0.11494252873563218,0.39563281137767564,0.1623472,0.27424383
Got2,-3.931868,-1.0250173,8.42883582546949e-05,0.0011134848506900944,0.09195402298850575,0.3619810372072978,0.13063252,0.2499649
Tmem181a,-3.932201,-0.8910173,8.417167631861491e-05,0.0011124903800694456,0.11494252873563218,0.3962074414595604,0.15200472,0.26577634
Tbc1d19,-3.9334195,-0.6764533,8.374592082659796e-05,0.0011074079195918737,0.20689655172413793,0.533795431690849,0.3033975,0.44883654
Abce1,-3.9344847,-0.8828444,8.337534394385438e-05,0.001103050463698359,0.11494252873563218,0.3961356126993248,0.15838908,0.27495506
Dnajc21,-3.9353905,-2.1948266,8.30615726003386e-05,0.0010994406186064522,0.034482758620689655,0.2865249245798018,0.041944444,0.17908338
Usp20,-3.935963,-1.9731281,8.286373469867737e-05,0.001097362519149069,0.034482758620689655,0.28688406838097974,0.045721173,0.1686258
Fars2,-3.936762,-0.82996696,8.258842595280267e-05,0.0010942559197987217,0.3218390804597701,0.6819063352966528,0.521715,0.79639614
Ntrk3,-3.9374013,-0.79463327,8.236880162808904e-05,0.001091884410333869,0.6206896551724138,0.7788392472345927,1.2265667,1.6447265
Zfp62,-3.9384067,-1.0074357,8.202446748724473e-05,0.0010878565850850276,0.08045977011494253,0.3489800316046545,0.12130461,0.23053251
Pggt1b,-3.9386466,-1.027265,8.194257566025332e-05,0.001087639082589358,0.08045977011494253,0.3490159459847723,0.11650523,0.22461592
Rab40c,-3.9396653,-0.7657335,8.159539673046882e-05,0.001083770790977606,0.21839080459770116,0.5464372934923143,0.312577,0.48482376
Mrpl3,-3.941343,-1.1206151,8.10266016739077e-05,0.0010772809435813458,0.08045977011494253,0.3484772302830053,0.1078507,0.22124027
Pag1,-3.9418826,-0.82225084,8.084457205187949e-05,0.001075392896551486,0.12643678160919541,0.4095675908633817,0.22096205,0.36271387
Wnk3,-3.942695,-1.8233199,8.057113337538529e-05,0.0010722864555703826,0.04597701149425287,0.3015730498491596,0.055712152,0.18461712
Cep120,-3.9437337,-0.73742175,8.022276398273107e-05,0.0010692389227261825,0.14942528735632185,0.44796006320930903,0.21414012,0.3351281
Slc20a1,-3.9443662,-1.1283766,8.00113140300071e-05,0.0010669498798939409,0.06896551724137931,0.3334291050136475,0.107117794,0.22088084
A330015K06Rik,-3.944972,-3.2729304,7.980926136435522e-05,0.0010647839388581055,0.022988505747126436,0.27090216922855914,0.020483091,0.18234906
Slc30a5,-3.9455447,-0.7128131,7.961875388958036e-05,0.001062769953806768,0.10344827586206896,0.38176986065220514,0.16886957,0.26353264
Zc3h6,-3.9467235,-0.6772449,7.922801496404995e-05,0.0010580799016322176,0.16091954022988506,0.46864674615716134,0.24530095,0.36780098
Micu2,-3.9468899,-0.71913576,7.917297217801166e-05,0.0010578705929503596,0.19540229885057472,0.5115644303979313,0.28080067,0.42767093
Klhl5,-3.9478154,-1.2464392,7.886759297573689e-05,0.0010543145389343535,0.08045977011494253,0.34743571325958916,0.11602792,0.25610438
Med1,-3.948175,-0.7859362,7.874925705598793e-05,0.0010532566137851646,0.11494252873563218,0.39926016376957335,0.16948508,0.2764585
Dtx1,-3.9485211,-3.2853289,7.863546261320941e-05,0.0010522584065821398,0.011494252873563218,0.2590145094095676,0.016571296,0.15092354
Ssx2ip,-3.9486077,-2.6995115,7.860703830244935e-05,0.0010522584065821398,0.022988505747126436,0.2726260594742135,0.027573546,0.16687371
Amer2,-3.9518971,-2.0974085,7.753408407018223e-05,0.0010385547552172465,0.022988505747126436,0.27384714839821866,0.04273636,0.17130299
Zfp507,-3.9529426,-1.6082768,7.71959943147926e-05,0.001034541829046622,0.04597701149425287,0.3035483407556386,0.062935784,0.18069588
Sgsm3,-3.9546006,-1.3718656,7.666264525197696e-05,0.0010279068253096911,0.06896551724137931,0.3315256428674041,0.0855524,0.2079578
Brd7,-3.955173,-1.5601437,7.647924724392955e-05,0.0010259597471015411,0.08045977011494253,0.3448857922712254,0.084058754,0.22999394
