names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_DG Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Eefsec,8.537029,0.26269546,1.3771615952597665e-17,1.4494450475765737e-16,0.5537056928034372,0.48779278721031105,0.45705256,0.3940382
Dstyk,8.528637,0.26607677,1.480821103171491e-17,1.5567160814639268e-16,0.4895273899033298,0.42793406865782624,0.37153733,0.3178556
Dsg2,8.518093,1.3410755,1.622021970310775e-17,1.7038205763194107e-16,0.16809881847475833,0.08559507580451936,0.103942364,0.04232831
Gm16835,8.508076,0.80756706,1.7684346273963725e-17,1.8561655639898644e-16,0.2752416756176155,0.20522989217994794,0.17306793,0.10251505
Saraf,8.507605,0.29567173,1.7756393143225667e-17,1.8629999365813107e-16,0.3982277121374866,0.32610401949849216,0.2934959,0.24521671
Csrnp3,8.498347,0.32033867,1.92309347527057e-17,2.0153479594586668e-16,0.8426423200859291,0.7000454414012476,1.1945004,1.0450579
Ecm2,8.492841,1.7426794,2.0164722117904834e-17,2.1115591711149762e-16,0.128625134264232,0.04374767629198166,0.079762444,0.024507692
Gm31816,8.4847,1.1407967,2.1627646288037574e-17,2.261225119687041e-16,0.20703544575725027,0.13041682158053455,0.1309263,0.061507568
B3galt2,8.47982,0.37454215,2.2554140146225135e-17,2.357175207036442e-16,0.39446831364124596,0.32366670797703145,0.29367742,0.23372805
Tmcc2,8.47694,0.6166423,2.3119394270446996e-17,2.4153115242881447e-16,0.24946294307196562,0.17119015160903872,0.15588564,0.10437724
Slc35f4,8.476087,0.2604362,2.328956127337121e-17,2.4321434567255517e-16,0.719656283566058,0.573677035568224,0.8848822,0.78285813
Rab3a,8.474043,0.2903024,2.3701953629537462e-17,2.473287355439501e-16,0.3831901181525242,0.3087123559301029,0.3277492,0.2754697
Lrpap1,8.464278,0.35852897,2.5774354222412394e-17,2.6864115514205625e-16,0.38748657357679916,0.3161069112240261,0.2883554,0.23165657
Srek1ip1,8.461748,0.49801806,2.6339873338503464e-17,2.7432263434325117e-16,0.322234156820623,0.2507952245218325,0.21369419,0.15588808
Klhl22,8.459337,0.3180358,2.689018446425675e-17,2.7994546941285504e-16,0.4771750805585392,0.41706944272317925,0.35121572,0.29083583
Gmfb,8.443025,0.40183997,3.0923113705921946e-17,3.216817906612941e-16,0.3563372717508056,0.2864460693187921,0.23649283,0.18393517
Knop1,8.435417,0.52677894,3.300230682053203e-17,3.4304525503585904e-16,0.29403866809881846,0.2212996240756806,0.18948771,0.13523966
Map2k4,8.43533,0.26695168,3.302695799420256e-17,3.4316873987015576e-16,0.8259935553168636,0.7020283389102325,1.0452868,0.9292752
Ubtf,8.432718,0.51792675,3.3772793416368377e-17,3.506472021243502e-16,0.31954887218045114,0.24963853430825794,0.2149377,0.15483011
Fndc1,8.427938,0.7451567,3.518088257676621e-17,3.6484381120714324e-16,0.2478517722878625,0.17028132358408724,0.16363026,0.100807205
Tcf20,8.427758,0.27592248,3.5235056288167134e-17,3.6526464601197946e-16,0.8340494092373791,0.7177262775230305,1.1279794,1.0027201
Immp2l,8.398929,0.25951418,4.5057035854562914e-17,4.654681097316823e-16,0.7551020408163265,0.6573305242285289,1.0203458,0.90908915
Nudcd1,8.383498,0.4279732,5.1377651292135064e-17,5.299491325219459e-16,0.41595059076262086,0.3579543107365638,0.2980156,0.22957268
Mtpn,8.378986,0.2749658,5.3385401245805016e-17,5.502361839182128e-16,0.4677765843179377,0.4060808856942207,0.3591682,0.3053869
Lrtm2,8.375653,1.2666647,5.4918519213326855e-17,5.656039138605185e-16,0.14876476906552094,0.06593134217375139,0.086050816,0.03666771
Lratd2,8.367773,2.2867532,5.871725094040612e-17,6.038011989164609e-16,0.10875402792696026,0.024414425579377865,0.063611954,0.013370184
B4gat1,8.366782,0.44168043,5.921303551441997e-17,6.084337530678641e-16,0.2545649838882922,0.17333829057710579,0.16913985,0.12723622
Parvb,8.364771,0.81170857,6.023207660023428e-17,6.186681568227428e-16,0.16970998925886144,0.08613211054653612,0.09810251,0.057063475
Kantr,8.361995,0.29228756,6.166661743725556e-17,6.331608752537474e-16,0.5029538131041891,0.4434667658115421,0.39558563,0.33379754
P2ry14,8.350275,0.97508997,6.810422580495445e-17,6.976593775749622e-16,0.22207303974221268,0.1461147601933325,0.14064085,0.07401283
Kcnk9,8.349722,0.36612254,6.842407144989148e-17,7.004018285175559e-16,0.4315252416756176,0.3620853472136159,0.31445155,0.25207195
Tmed9,8.3480625,0.4194123,6.939188243805388e-17,7.100380354571622e-16,0.36654135338345867,0.29875655802040735,0.26228115,0.2023189
Cep162,8.339007,0.40657905,7.491688459500102e-17,7.654055851968355e-16,0.3952738990332975,0.33077209071756103,0.27169788,0.21149178
Timm9,8.335768,0.2819839,7.699709039469987e-17,7.863594902719824e-16,0.511546723952739,0.44825876812492255,0.3912627,0.33205703
Zfp46,8.334269,0.90997285,7.797856696559795e-17,7.9608058296566e-16,0.23764769065520946,0.1644978725162143,0.14266607,0.07845002
Rcl1,8.325065,0.7666499,8.428242463506944e-17,8.591307852596039e-16,0.23012889366272826,0.15268310819184533,0.13697904,0.08276705
Mpp3,8.319312,0.74259347,8.847563613133474e-17,9.008489362822905e-16,0.25375939849624063,0.18060891477671748,0.15659188,0.096504785
Dcaf1,8.307832,0.26348832,9.746633643115119e-17,9.920153257216032e-16,0.5214822771213748,0.45912339405956953,0.40596873,0.34865832
Efcab7,8.306901,0.7473695,9.823384907857021e-17,9.994485137225224e-16,0.26100966702470463,0.18891229809559218,0.1662624,0.10233103
Sugp2,8.303377,0.30731985,1.0119267058639639e-16,1.0287730074371816e-15,0.47395273899033297,0.41516916594373526,0.3422576,0.28504488
Ubqln2,8.299413,0.45403436,1.0462695290667085e-16,1.0632852589267193e-15,0.25510204081632654,0.17457760152022142,0.17756574,0.13264407
Rcbtb2,8.2990885,0.49340335,1.0491281539616259e-16,1.0657872777674438e-15,0.29591836734693877,0.22295203866650143,0.19235091,0.14033741
Klhl9,8.286754,0.5083839,1.1638140045089647e-16,1.1809547696811134e-15,0.26718582169709987,0.18977981575577313,0.18072432,0.13037503
Gm32834,8.2851925,1.0264486,1.17917994063161e-16,1.1960953191684169e-15,0.1946831364124597,0.11583426281654068,0.11248392,0.05680156
Fam104a,8.277272,0.50999016,1.2602850174565605e-16,1.2773994122617044e-15,0.30934479054779807,0.2381129425372826,0.20406365,0.14752983
9530052E02Rik,8.259436,0.60478795,1.4636243634786917e-16,1.4812650337729734e-15,0.32894736842105265,0.26595612839261373,0.22616656,0.15433395
Zfp821,8.258003,0.49455646,1.4813010187350107e-16,1.4980262842833925e-15,0.3638560687432868,0.3001198000578345,0.24133146,0.17708242
Uimc1,8.25623,0.31859842,1.5034559969018917e-16,1.5189109979029199e-15,0.4758324382384533,0.4167389598050151,0.36434984,0.30193627
Ift122,8.256215,0.62049305,1.503648401347885e-16,1.5189109979029199e-15,0.2953813104189044,0.2260503160242905,0.18633087,0.12506811
Fgf5,8.247702,1.5474968,1.6146934830995005e-16,1.6286341550631975e-15,0.15574650912996776,0.07642417482546371,0.091034934,0.032084595
Ppil2,8.243518,0.39662698,1.6721943893743777e-16,1.6847342798083814e-15,0.37352309344790546,0.30953856322551326,0.24786046,0.1936489
Csdc2,8.235712,0.7798304,1.784934147792519e-16,1.7956263778055028e-15,0.22717508055853922,0.1508654521419424,0.14591523,0.08755243
Pdap1,8.229199,0.38170132,1.8846853743292703e-16,1.8938480182583207e-15,0.2932330827067669,0.2160118973850539,0.22039069,0.17331891
Cisd1,8.223439,0.32288367,1.9774838543043927e-16,1.9841296178177384e-15,0.31149301825993553,0.2345602511670178,0.23119842,0.18892422
Mxd4,8.219492,0.43269488,2.0436776983262707e-16,2.0497805059360543e-15,0.3206229860365199,0.24947329284917585,0.20548873,0.15615973
4930532I03Rik,8.205874,1.3024881,2.289179681886028e-16,2.2925925476063203e-15,0.17669172932330826,0.09918618581402074,0.10447874,0.043682225
Cfap44,8.202973,0.8902739,2.3451296036169223e-16,2.346002697289155e-15,0.23308270676691728,0.15900359400173503,0.14336388,0.07988783
Rps2,8.200604,0.35907763,2.3918050014041427e-16,2.3918050014041427e-15,0.3638560687432868,0.29251869294005867,0.3265633,0.26321238
Ldlrad3,8.199173,0.32690188,2.420468295388454e-16,2.4195678235523724e-15,0.38694951664876476,0.3162721526831082,0.27917677,0.22852619
Nol4l,8.18244,0.26212338,2.7815400096231906e-16,2.7774054276690868e-15,0.5292696025778733,0.46230429214689966,0.42741203,0.36789054
Hif1a,8.178641,0.25040272,2.8706256771675127e-16,2.8642299274226167e-15,0.4954350161117078,0.43322179534845295,0.38684928,0.3343799
Fktn,8.178289,0.27822855,2.8790094291632645e-16,2.871528706815773e-15,0.48603651987110635,0.4245466187466435,0.36166877,0.30696863
Adam22,8.175682,0.28305024,2.9419689466283374e-16,2.9332358291615374e-15,0.8622448979591837,0.7399512537695708,1.256847,1.1205074
Macroh2a1,8.16364,0.2739831,3.2507593605971575e-16,3.238706118622381e-15,0.46509129967776586,0.40223902177056226,0.3442877,0.29259363
Rbm28,8.162259,0.25615013,3.2881473278522533e-16,3.2723155073848168e-15,0.5510204081632653,0.48989961581360764,0.45186594,0.39090016
Smc3,8.159248,0.26086566,3.371167974441166e-16,3.3524531263225065e-15,0.48281417830290013,0.4200024786218862,0.3684706,0.316143
Gpd1,8.137671,0.91827947,4.029513509497461e-16,3.9953146863541245e-15,0.18689581095596133,0.10893543189986367,0.1087507,0.05901383
Ezh2,8.133679,0.4203173,4.164543920453034e-16,4.127675955093067e-15,0.3050483351235231,0.23005742140703103,0.20059666,0.1535706
Aff1,8.132448,0.3894529,4.207075106414852e-16,4.168293071879317e-15,0.2575187969924812,0.17813029289048624,0.16188923,0.12588859
Abce1,8.116136,0.3038124,4.812613827486919e-16,4.7647359448995395e-15,0.44387755102040816,0.3877803941008799,0.32100105,0.26745236
Zfx,8.115878,0.25351465,4.822834758480382e-16,4.773096499461063e-15,0.46938775510204084,0.4057504027760565,0.34889662,0.30026996
Rundc3a,8.114189,0.36800906,4.890409486632577e-16,4.83463218932367e-15,0.40091299677765846,0.3394885776841409,0.2858533,0.22824751
Smc1a,8.110704,0.2769562,5.032708791423471e-16,4.973478676923452e-15,0.3461331901181525,0.27240054529681496,0.2454109,0.2066588
Pdyn,8.108242,2.656135,5.135734475785546e-16,5.073425932513148e-15,0.09881847475832438,0.01689593919114306,0.06293195,0.010251884
Hnrnpl,8.106037,0.26754528,5.229744504790793e-16,5.164396723400536e-15,0.4897959183673469,0.43144544966332055,0.36566192,0.31242895
Gm49127,8.099953,2.295915,5.498041662701916e-16,5.427346784599577e-15,0.11788399570354458,0.03746850084686248,0.07116074,0.014907465
Elp2,8.095639,0.34749094,5.696438218147371e-16,5.621127246478878e-15,0.41702470461868957,0.3577890692774817,0.28435513,0.22992253
Ercc6l2,8.065055,0.3047391,7.320306394030094e-16,7.20236663521013e-15,0.48147153598281417,0.422439790143347,0.3782444,0.31640345
Ssx2ip,8.062544,0.45985913,7.472270182642903e-16,7.347748867896829e-15,0.3278732545649839,0.2632296443177593,0.21306524,0.15926714
Derl1,8.055299,0.49059972,7.928497178455348e-16,7.786502894192076e-15,0.28383458646616544,0.21200479200231337,0.17796704,0.12982991
Btf3,8.044459,0.47494048,8.662668349316884e-16,8.492006513905316e-15,0.27926960257787325,0.2039079605072913,0.2103542,0.15567365
Ube2q2,8.0387125,0.25186995,9.078699623772804e-16,8.893352493283822e-15,0.5126208378088077,0.4534638740860082,0.40766576,0.352542
Moxd1,8.0383215,0.8121433,9.10777341461184e-16,8.91858132837537e-15,0.16192266380236306,0.08001817656049903,0.10840656,0.06317399
Gcfc2,8.035281,0.619602,9.336455692485403e-16,9.135854495887939e-15,0.2878625134264232,0.21906886437807246,0.17612745,0.11809184
Gdap1,8.010776,0.27223808,1.1398754492848569e-15,1.1129525189783468e-14,0.5236305048335124,0.4716404345850374,0.4199374,0.35915852
Castor2,8.009245,0.3569363,1.1541479826639797e-15,1.126069582214275e-14,0.4296455424274973,0.36910810922460446,0.30827647,0.24837215
Aifm1,8.0003805,0.4098075,1.240351221170568e-15,1.2092974351543236e-14,0.3619763694951665,0.29784772999545583,0.23652221,0.18303253
Rapgef5,7.9977183,0.26193002,1.2674576756694133e-15,1.2348291423218686e-14,0.8276047261009667,0.6997975792126244,1.2293451,1.1043837
Cdipt,7.992481,0.4118886,1.3224955834722972e-15,1.2879831941971956e-14,0.2781954887218045,0.20432106415499648,0.1856208,0.14263463
Nrip2,7.974228,1.2280108,1.5333659015996177e-15,1.4884950063577213e-14,0.16138560687432868,0.08361217829553436,0.09285594,0.040699866
Mettl9,7.974016,0.3887848,1.5359968796432864e-15,1.4905105148434492e-14,0.36117078410311493,0.2973520056182096,0.24193919,0.18984084
Mex3c,7.9713287,0.55883867,1.5697746643356446e-15,1.5216394383368966e-14,0.29833512352309344,0.23125542198537613,0.19069466,0.13332282
Nos1ap,7.9712367,0.27391762,1.5709399301006216e-15,1.5222198312947605e-14,0.8227712137486574,0.6812905357954311,1.1189625,0.9951608
Gm10848,7.9641814,0.87162477,1.6632123991837619e-15,1.6093092245613136e-14,0.219656283566058,0.146073449828562,0.12741989,0.071641736
Gpld1,7.9386625,0.70116425,2.043730211695606e-15,1.9725226576243154e-14,0.21455424274973148,0.1385962738050977,0.12876852,0.08114473
Kat7,7.93683,0.2843949,2.074142967535334e-15,2.0011569672414515e-14,0.41970998925886144,0.3606807948114182,0.29244044,0.24601334
Pcdh1,7.9241214,0.31630632,2.2976544714262354e-15,2.215212617410224e-14,0.40494092373791624,0.34320651051348783,0.2851705,0.23508915
A230004M16Rik,7.920721,1.1270287,2.361370920493123e-15,2.274893779849512e-14,0.1952201933404941,0.12256785227413558,0.11978929,0.056632314
Eif3h,7.920683,0.28608692,2.362096630361049e-15,2.274893779849512e-14,0.4452201933404941,0.3834428057999752,0.32510304,0.2738896
4833422C13Rik,7.919572,0.706639,2.383300784351597e-15,2.2944927293273886e-14,0.24543501611170784,0.1735448424009584,0.15452358,0.09748169
Rhobtb3,7.910412,0.34453723,2.565392423638162e-15,2.4653824900986196e-14,0.374328678839957,0.30747304498698724,0.25601226,0.20684
Sdf4,7.909234,0.29757395,2.589777042521771e-15,2.4861489507881384e-14,0.3877551020408163,0.3223860866691453,0.26858804,0.22369537
Btg3,7.90238,0.70343834,2.7362734688732967e-15,2.623971024576213e-14,0.2349624060150376,0.162886768290164,0.14389528,0.09079189
Fam107b,7.901026,0.6409907,2.766178605263553e-15,2.6517024303757284e-14,0.18286788399570356,0.10377163630354856,0.11338399,0.07417237
Csnk1g2,7.8953586,0.508413,2.8948221105366372e-15,2.7730434976869676e-14,0.31337271750805584,0.24897756847192962,0.19893645,0.14386833
Slc38a10,7.8806586,0.63884723,3.2565947227083688e-15,3.1173744281857454e-14,0.24140708915145007,0.16871152972280745,0.14798017,0.097515635
Lmln,7.8690667,0.49363852,3.572964237165451e-15,3.4190010346380224e-14,0.3313641245972073,0.26818688809022184,0.21431763,0.15679595
Fbxo33,7.8594284,0.3600513,3.858897052714207e-15,3.687360021565816e-14,0.41407089151450055,0.35721072417069444,0.2923341,0.23472132
Hspa2,7.857402,0.94882673,3.921837614775561e-15,3.7448392576055194e-14,0.14285714285714285,0.0635766513818317,0.09843477,0.052202158
Yipf1,7.8489184,0.410191,4.1964089149008434e-15,4.005595294614056e-14,0.34022556390977443,0.27512702937166933,0.22584142,0.17451814
Angel2,7.848048,0.3310938,4.225613284281079e-15,4.0320393802781464e-14,0.4293770139634801,0.3725368695005577,0.29914147,0.24466558
Slc25a33,7.843776,0.68201774,4.371962960978049e-15,4.168724086638757e-14,0.24731471535982813,0.17850208617342092,0.14993042,0.09605523
Actn2,7.8414664,0.7312796,4.453149458994319e-15,4.243125034155226e-14,0.25805585392051555,0.18903622918990376,0.16307504,0.101377755
Cntnap1,7.8400946,0.5590141,4.502078745944367e-15,4.2851879526576384e-14,0.2902792696025779,0.22419134960961706,0.18729885,0.13086812
Atpaf1,7.8308163,0.34268606,4.847120108513698e-15,4.6087090345280634e-14,0.4167561761546724,0.35886313876151527,0.28737822,0.23312423
Vps29,7.812597,0.39662755,5.602165179708506e-15,5.320967775848976e-14,0.35284640171858217,0.29115545090263145,0.24865949,0.19428979
Rac1,7.8125386,0.296535,5.604737971471518e-15,5.321530363725784e-14,0.3807733619763695,0.3182963605568637,0.2809491,0.23437393
Rapgef4,7.811899,0.3499046,5.633261947698967e-15,5.346723720758433e-14,0.8703007518796992,0.7033089602181187,1.3495443,1.1757764
Zfp800,7.803631,0.29993337,6.015097154065355e-15,5.707120781417235e-14,0.43045112781954886,0.36943859214276864,0.30739108,0.25644022
Ercc4,7.7996545,0.58815783,6.207693250739607e-15,5.885699281840975e-14,0.2902792696025779,0.2256372123765853,0.17702208,0.121172436
Ncan,7.798907,0.3348392,6.244579484444174e-15,5.918583800600174e-14,0.3866809881847476,0.32606270913372165,0.2727417,0.22203435
Hfm1,7.7972674,0.6178457,6.32621677061874e-15,5.993845015039688e-14,0.2902792696025779,0.2260503160242905,0.18672577,0.12555727
Septin5,7.7851896,0.97332484,6.9608785063083005e-15,6.588193218193168e-14,0.1570891514500537,0.0801421076548106,0.10136539,0.052911047
C2cd5,7.781333,0.2629561,7.1764231406428e-15,6.78741604326195e-14,0.7945757250268528,0.6741025323253604,0.9643831,0.8555644
Rprd1b,7.778685,0.33955824,7.328221397881985e-15,6.918809169398767e-14,0.42696025778732544,0.3689841781302929,0.3009319,0.24489172
Tlcd3b,7.761752,0.70869946,8.37639095819729e-15,7.897320177079339e-14,0.26100966702470463,0.19473705952823564,0.15885955,0.100160345
Safb2,7.7466455,0.2723817,9.435186316477496e-15,8.873764659564239e-14,0.4522019334049409,0.3940595695459991,0.3227801,0.2741539
Tbc1d24,7.735587,0.31162852,1.0292686055699661e-14,9.666706547243967e-14,0.4656283566058002,0.41054240508943696,0.34978887,0.2907385
Amigo1,7.726676,0.9008285,1.1039109083398385e-14,1.0349646234156127e-13,0.19038668098818476,0.11715619448919734,0.11242696,0.061780516
Jakmip2,7.70782,0.28142613,1.2798515231390092e-14,1.1974098338003194e-13,0.8273361976369495,0.6957491634651134,1.1066812,0.9804103
Lhfpl4,7.6703324,0.39423105,1.7155099360509937e-14,1.5999913912422839e-13,0.374328678839957,0.3164787045069608,0.24650407,0.1928524
Rap2a,7.654046,0.34506547,1.94752741367708e-14,1.8144958947816622e-13,0.3907089151450054,0.33457264427644895,0.2748511,0.2223768
Slc39a14,7.649788,0.48112303,2.01311180562006e-14,1.8749502328253383e-13,0.34505907626208376,0.2879332424505308,0.22702214,0.16770299
Spcs2,7.636407,0.37412664,2.2336779140971314e-14,2.0796578500273707e-13,0.31901181525241673,0.2528607427603586,0.22459789,0.17755786
Shkbp1,7.6355443,0.78522396,2.2486800778695936e-14,2.0921756818682819e-13,0.2575187969924812,0.1950675424463998,0.16040984,0.09618334
Man1c1,7.635148,0.26920697,2.2556066689514172e-14,2.0978937762106122e-13,0.3893662728249194,0.3182550501920932,0.27776805,0.23560789
Pfn2,7.631544,0.28740302,2.3195853287557767e-14,2.1566525184660111e-13,0.4336734693877551,0.3789399760399884,0.3429257,0.28906372
Sytl5,7.621727,0.661176,2.503042290611925e-14,2.3264180680990115e-13,0.1855531686358754,0.10889412153509316,0.12366786,0.079960436
Ezh1,7.618916,0.4133482,2.558144803994768e-14,2.3768101965193437e-13,0.3592910848549946,0.3019374561077374,0.24758716,0.191401
Ssrp1,7.6100793,0.662542,2.739280254191968e-14,2.542468408640352e-13,0.24382384532760473,0.17618870574627174,0.15711118,0.10208654
Wipf2,7.6065207,0.25110328,2.8157289492380227e-14,2.612521991230168e-13,0.49462943071965626,0.441318626843475,0.3826401,0.33051494
Chid1,7.597027,0.48531967,3.030119919103426e-14,2.809500421887821e-13,0.3219656283566058,0.2629404717643657,0.20679745,0.15195507
Cep70,7.587551,0.33287385,3.260078687666217e-14,3.016470879393638e-13,0.44414607948442536,0.3918701202131615,0.32043916,0.26228964
Mtif2,7.5857263,0.25195664,3.306300989868154e-14,3.0571337783123643e-13,0.5021482277121375,0.45044821745776015,0.38999838,0.33686253
Stxbp3,7.585214,0.26847002,3.319381800286513e-14,3.06817299531127e-13,0.3163265306122449,0.24414425579377866,0.21969818,0.185633
Ensa,7.5839887,0.32414752,3.350910420373782e-14,3.0962504468859537e-13,0.40225563909774437,0.3456438220349486,0.28728667,0.23573267
Rerg,7.5787907,0.37334552,3.487909609981786e-14,3.221730189763169e-13,0.28088077336197637,0.2029991324823398,0.20276503,0.16001761
Stc1,7.551497,2.3426685,4.302835744790631e-14,3.966284612779563e-13,0.10445757250268528,0.028834634609823606,0.061284713,0.012382904
Mapk4,7.5494328,0.3112927,4.371575833675522e-14,4.028266208877273e-13,0.5456498388829216,0.4785805758664849,0.56194097,0.4748196
Dhx29,7.5430007,0.55561095,4.5927931401599784e-14,4.2292101328340856e-13,0.28088077336197637,0.21820134671789151,0.175903,0.122969896
Inka2,7.5417604,0.48325825,4.636685574458828e-14,4.268165172514858e-13,0.31954887218045114,0.2586441938282315,0.21069822,0.15510488
Nos1,7.5345707,0.525868,4.899441361166951e-14,4.505406891668582e-13,0.28114930182599357,0.21336803403974058,0.19075619,0.13624951
A630089N07Rik,7.5332804,0.38769743,4.9481166588513446e-14,4.548610832136012e-13,0.3748657357679914,0.31759408435576486,0.25934276,0.20400722
Csad,7.529566,0.39132142,5.090924292566454e-14,4.676688401410619e-13,0.3431793770139635,0.28243896393605156,0.22475207,0.17575127
Zswim8,7.522884,0.33070773,5.3581087429805264e-14,4.917089546580832e-13,0.4127282491944146,0.35931755277399097,0.2846621,0.232581
Rbm22,7.520858,0.59184515,5.441800498118564e-14,4.992187756382582e-13,0.24140708915145007,0.17263601437600695,0.14290889,0.09706243
Rnf187,7.520089,0.34056103,5.473880729913313e-14,5.019903590879547e-13,0.33754027926960256,0.27492047754781673,0.2416785,0.19548571
Rragb,7.5056014,0.2766661,6.114714680165876e-14,5.601854192160146e-13,0.4911385606874329,0.4331804849836824,0.38288045,0.32576883
Nudt13,7.494669,0.6088607,6.646596969413225e-14,6.076694813478508e-13,0.2653061224489796,0.20085099351427274,0.16368076,0.11029836
Elp1,7.4921823,0.30889618,6.773773460095955e-14,6.190860301795181e-13,0.4296455424274973,0.37398273226752593,0.2997378,0.24853146
Capn7,7.4895725,0.2876871,6.909831605589865e-14,6.313062741999309e-13,0.4489795918367347,0.3956293634072789,0.32040343,0.26957157
Trit1,7.4760985,0.3389754,7.656147550011922e-14,6.987794995544169e-13,0.3941997851772288,0.3371751972569918,0.26089007,0.21161108
Wdr7,7.474067,0.26486292,7.775331430579292e-14,7.094164874012414e-13,0.841031149301826,0.7171066220514727,1.1185071,0.9986952
Rassf8,7.4647927,0.3899103,8.343088949140234e-14,7.591561126427297e-13,0.2588614393125671,0.18573140000826208,0.16554248,0.12874274
4930570G19Rik,7.4602637,0.32836062,8.634935185825323e-14,7.851800624132874e-13,0.44253490870032225,0.38608666914528855,0.32768655,0.2691285
Usf3,7.448532,0.28311777,9.438441193727564e-14,8.579530273188756e-13,0.4699248120300752,0.41921758169124634,0.35357308,0.29904523
Ankra2,7.445858,0.43162924,9.631640876081834e-14,8.749228882363722e-13,0.32250268528464016,0.2609988846201512,0.21352488,0.16253048
Selenof,7.440383,0.27549964,1.0039392132909113e-13,9.107308123270354e-13,0.333780880773362,0.26822819845499235,0.23081501,0.19432779
Ssbp2,7.439732,0.29416642,1.0088954667322262e-13,9.149180287240945e-13,0.8850698174006445,0.7554013301937456,1.4327406,1.2814103
Bex3,7.4352593,0.3425875,1.0436310577448318e-13,9.45779646597087e-13,0.3039742212674543,0.23736935597141323,0.23600696,0.1905534
Carf,7.4287276,0.31859234,1.0964735150038069e-13,9.92997753560913e-13,0.4266917293233083,0.3707192134506548,0.30276167,0.24961306
Arl1,7.42672,0.5037006,1.1132349749619555e-13,1.0074982747466401e-12,0.2755102040816326,0.21200479200231337,0.18542878,0.13426262
Fhad1,7.4220114,1.4709443,1.1535491833458912e-13,1.0429295611205954e-12,0.12432867883995703,0.05043995538480605,0.07422359,0.027415387
Alg2,7.417438,0.39832488,1.1940767841760208e-13,1.0777575811491327e-12,0.33431793770139634,0.275498822654604,0.22607698,0.17602701
Gm13269,7.3911614,0.90477294,1.4555165130906195e-13,1.3115267842637473e-12,0.20998925886143932,0.1427273102821498,0.12784427,0.07031
Gmps,7.3902698,0.27779198,1.4653121658160846e-13,1.3199107574749644e-12,0.43313641245972073,0.3796835626058578,0.3175152,0.26869506
Dennd2a,7.3877864,0.25702932,1.4929315355148273e-13,1.344338819010838e-12,0.4296455424274973,0.368281901929194,0.31122947,0.26660207
Srl,7.3853908,1.118844,1.5200642825500297e-13,1.367854228805067e-12,0.16192266380236306,0.09108935431899863,0.10264706,0.04857695
Tmem116,7.3831124,0.83589405,1.5463111104311853e-13,1.3910070149744208e-12,0.22636949516648766,0.16139959515842525,0.1408903,0.08136111
Zc3h12c,7.3800955,0.3239425,1.5817585637714882e-13,1.422418092655284e-12,0.3968850698174006,0.33911678440120624,0.27500507,0.22544266
Cct6a,7.377712,0.29375562,1.6103312959410158e-13,1.4476280335207457e-12,0.3297529538131042,0.2647168174494981,0.24074323,0.20052914
Prdm10,7.374842,0.25267193,1.6453990895501815e-13,1.4786579777997785e-12,0.50859291084855,0.45061345891684224,0.40454528,0.34960905
Eif4e3,7.3707247,0.42337674,1.6970272226398325e-13,1.5245443487907825e-12,0.37620837808807733,0.32407981162473665,0.2526604,0.19420175
Lsm7,7.3705435,0.4119128,1.6993354957221473e-13,1.5261077797477974e-12,0.333780880773362,0.27434213244102945,0.22881201,0.17667842
Ifngr2,7.364917,0.5150738,1.7725727800106461e-13,1.5902848280095514e-12,0.26987110633727174,0.20527120254471848,0.18122213,0.13017593
Jag1,7.363943,1.2958148,1.78555641800735e-13,1.6003302518965142e-12,0.109828141783029,0.03482463750154914,0.061093036,0.025335712
Pdia5,7.3620133,1.1565007,1.8115675428899352e-13,1.6231016964805787e-12,0.16917293233082706,0.09947535836741439,0.098593056,0.04543455
Hmgn3,7.3550005,0.30686283,1.9092659988442684e-13,1.708926628545819e-12,0.42266380236305046,0.36964514396662124,0.30329233,0.25186586
Efl1,7.344086,0.27695596,2.0716959879413984e-13,1.852461603859746e-12,0.46455424274973145,0.4126492336927335,0.34485048,0.29256043
Grhl1,7.340624,0.58566153,2.12600510430039e-13,1.9003911228393707e-12,0.2636949516648765,0.19853761308712356,0.15936495,0.10896339
Cdh2,7.340019,0.28669944,2.1356327844345116e-13,1.908362252003835e-12,0.8778195488721805,0.7478415334407403,1.3968767,1.2511053
Rad52,7.3373275,0.5379082,2.179010352440619e-13,1.9464763354414705e-12,0.3104189044038668,0.25368695005576897,0.19195342,0.13606212
Rplp0,7.33254,0.344354,2.258309996713863e-13,2.015973076800714e-12,0.23523093447905477,0.1625149750072293,0.17319201,0.1388418
Gm34907,7.3232512,1.3598447,2.4203424512848766e-13,2.157034881128512e-12,0.15386680988184748,0.08394266121369852,0.09398159,0.037674695
Tceal9,7.322033,0.5850514,2.442420918574507e-13,2.1759897242074605e-12,0.21750805585392052,0.14735407113644813,0.15138356,0.10341841
Anks3,7.319481,0.25999013,2.4893182469285364e-13,2.217036171527006e-12,0.4790547798066595,0.426405585161317,0.3521992,0.30200672
Pigb,7.311934,0.5454048,2.63324093122722e-13,2.3428868815256757e-12,0.3047798066595059,0.2465815673152394,0.19441827,0.13719037
Ankdd1a,7.309061,3.0023487,2.690150615754013e-13,2.392729130927187e-12,0.08995703544575726,0.016276283719585245,0.04884739,0.006227899
