names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Lamp5 (DG) (for_DEGs),mean_expr_Rest (for_DEGs)
Kansl2,3.8673248,0.48511255,0.00011003585683595982,0.0015069640536097045,0.6190476190476191,0.31626225753346215,0.26697457,0.19772224
Clcn6,3.8659809,0.53853554,0.00011064361147186567,0.0015142470983937424,0.5714285714285714,0.2879894066280152,0.2507693,0.17916907
Crppa,3.8658998,0.42390692,0.0001106803610437406,0.0015142470983937424,0.8095238095238095,0.4627084675399041,0.49374756,0.3892674
Nuak1,3.8652854,0.4038588,0.00011095942028813888,0.0015172924290800466,0.7023809523809523,0.38844749838952114,0.37412563,0.29485896
Las1l,3.8645222,0.54487044,0.00011130686827855166,0.0015212693543462273,0.6309523809523809,0.34188676544270274,0.319822,0.22979015
Hook2,3.8616116,0.66157264,0.00011264153565191407,0.0015387280442129795,0.5,0.21884618137570683,0.18103182,0.118191734
Cmtm4,3.861267,0.36693823,0.00011280046120844781,0.00154011605318648,0.6190476190476191,0.30291317729582706,0.24204904,0.19256543
Rab18,3.8599098,0.464249,0.00011342887664746415,0.0015479095558747393,0.6190476190476191,0.3249588433183022,0.287845,0.21654081
Miat,3.8593223,0.67895454,0.00011370190006416796,0.0015508477435148189,0.9523809523809523,0.6003149380860353,0.9355407,0.6766504
Lhx6,3.8582823,2.2001576,0.00011418670320248328,0.0015558225693794272,0.2976190476190476,0.051427957912819414,0.13038792,0.02985693
Elf2,3.8581743,0.36123562,0.00011423718401189879,0.0015558225693794272,0.6785714285714286,0.36879965643117885,0.3469341,0.27979705
Cdk7,3.8581674,0.53876007,0.0001142403397612806,0.0015558225693794272,0.6666666666666666,0.3689785985255171,0.33814624,0.24448176
Ubr1,3.8571072,0.5204466,0.00011473681351575614,0.0015617923906628,0.8928571428571429,0.5914036217879894,0.73270327,0.561565
Chfr,3.8566954,0.5458336,0.0001149302593258386,0.00156363345219508,0.7976190476190477,0.4830005010378641,0.5139672,0.37861228
Alg2,3.8543181,0.51228905,0.000116052559341491,0.0015778276180293288,0.5714285714285714,0.2818337985827786,0.25109378,0.18241987
Erlin1,3.8542373,0.46453983,0.00011609100114789666,0.0015778276180293288,0.6190476190476191,0.30402261828072435,0.24492499,0.18325672
Gm12296,3.85394,0.6740959,0.00011623205720558064,0.0015789460956086715,0.5,0.21931143082098634,0.19346774,0.12555228
Ppp6r3,3.8537712,0.5534066,0.00011631227468568459,0.0015792374031350911,0.9642857142857143,0.6303414215159974,0.8312168,0.63296294
Gigyf1,3.8526907,0.47415558,0.00011682690420424003,0.0015854236949332978,0.5952380952380952,0.29725860711473767,0.2425063,0.18029073
Phf6,3.85186,0.48063475,0.00011722398472454455,0.0015888198933448222,0.7619047619047619,0.42190967003077806,0.40203798,0.30354494
Tdp1,3.8518195,0.58072597,0.00011724338702543625,0.0015888198933448222,0.5714285714285714,0.28383795003936724,0.23550633,0.16343902
Cetn3,3.851671,0.4275344,0.00011731455470807144,0.0015888198933448222,0.6071428571428571,0.30849617063918117,0.25603092,0.19635342
Usp33,3.8516643,0.51652986,0.00011731779057048341,0.0015888198933448222,0.9166666666666666,0.5735809891918975,0.69294304,0.52990115
Capn15,3.8515494,0.46390426,0.0001173728131108847,0.0015888198933448222,0.7261904761904762,0.39546202848758144,0.3545137,0.26887244
Upf3b,3.850604,0.36061746,0.00011782686622530909,0.0015941630893625655,0.7023809523809523,0.3713048457519147,0.31647432,0.25459883
Lmbrd1,3.8502867,0.52326804,0.00011797966935171071,0.001595427134111961,0.9404761904761905,0.598489728723785,0.7564953,0.58042884
Cops4,3.8489494,0.5965675,0.00011862544729279804,0.0016033530023931001,0.5714285714285714,0.299191181733591,0.27741224,0.19180357
Taf15,3.8480244,0.55468506,0.00011907422285423647,0.0016086095364974027,0.9404761904761905,0.6560017178441057,0.9006745,0.6905612
Ing4,3.8469033,0.63375163,0.00011962013979562249,0.0016147615577438742,0.47619047619047616,0.2073223105003221,0.17623088,0.1170747
Stx6,3.8468425,0.399378,0.00011964980504160973,0.0016147615577438742,0.8214285714285714,0.45358242072865224,0.43869495,0.34890902
Mier3,3.8466063,0.5937816,0.0001197652358419233,0.0016152312849475783,0.5476190476190477,0.2693436403979672,0.22929847,0.15765716
Ctnnb1,3.8465252,0.2852609,0.00011980483628211849,0.0016152312849475783,0.7023809523809523,0.3755278791782979,0.32582173,0.27464703
Ptpn3,3.8463697,0.4449165,0.0001198807716372932,0.0016154355919164433,0.8571428571428571,0.45394030491732873,0.49268124,0.38372
Fgf11,3.8462484,1.2997175,0.00011994023095918512,0.0016154355919164433,0.3333333333333333,0.08063130770882543,0.10305743,0.04315114
Birc2,3.8457148,0.4697795,0.0001202015202990005,0.0016179572128308,0.6428571428571429,0.3372700594087753,0.2864309,0.21469782
Foxo3,3.8456202,0.37780797,0.00012024788068563854,0.0016179572128308,0.6904761904761905,0.3725216519934149,0.3421828,0.27308583
Zeb1,3.844283,0.55555034,0.00012090535695320537,0.0016259894601264404,0.9880952380952381,0.6926848471834515,1.2359846,0.97884095
Nsmf,3.8439994,0.42895305,0.00012104525666108902,0.0016270565515174897,0.7619047619047619,0.42441485935151385,0.40735477,0.31736755
Wwc1,3.843196,0.4837193,0.00012144246845261076,0.0016308472329813533,0.7857142857142857,0.4525087681626226,0.4958062,0.3777417
Tyw1,3.843169,0.6917114,0.00012145584143375566,0.0016308472329813533,0.5476190476190477,0.2744971727149095,0.24948423,0.16163908
Smarcal1,3.8430607,0.49791238,0.0001215093472433446,0.0016308472329813533,0.5238095238095238,0.23509412354162193,0.18429787,0.13392514
Cdk13,3.8427367,0.6447627,0.00012166999804133918,0.0016315982093650211,1.0,0.7139789564097058,1.1760123,0.8893755
Ap4s1,3.8427029,0.39371726,0.00012168674401069977,0.0016315982093650211,0.7142857142857143,0.38554863646124116,0.34851772,0.27564406
Abcg1,3.8423789,0.4624396,0.0001218476159144726,0.0016329403688887176,0.5714285714285714,0.28612840884689716,0.24495606,0.18352498
Ano6,3.8419397,0.56787837,0.00012206578290487058,0.001635048647384782,0.8809523809523809,0.5290244077016677,0.6576758,0.4870989
Pak6,3.8418114,0.7649384,0.00012212962431892293,0.0016350886923016737,0.5238095238095238,0.2573903084961706,0.23888437,0.14737676
6430548M08Rik,3.8411834,0.5674088,0.00012244256562750287,0.001638462021121017,0.5476190476190477,0.26805525731873164,0.23834978,0.16689667
Clec16a,3.8409538,0.56573206,0.0001225571628680475,0.001639179176836454,0.9047619047619048,0.5730799513277504,0.7154358,0.5341898
Ube2j2,3.8405285,0.48254898,0.000122769772122776,0.0016402962905036492,0.5952380952380952,0.301159544771312,0.2525185,0.1869757
Mylip,3.8404338,0.4102728,0.00012281706582019676,0.0016402962905036492,0.5357142857142857,0.24966001002075727,0.21548487,0.16631413
Zfp369,3.8404202,0.62366766,0.00012282382346458288,0.0016402962905036492,0.5952380952380952,0.31669171855987405,0.28825137,0.19625084
Depdc5,3.8390293,0.5574132,0.00012352174133949237,0.0016473420938089094,0.8571428571428571,0.556330971297688,0.67068034,0.5003671
Pakap-1,3.8390157,0.5142938,0.0001235285355294201,0.0016473420938089094,0.9285714285714286,0.5381504545129197,0.6660346,0.50842965
Cops2,3.8390021,0.48366594,0.00012353533007163946,0.0016473420938089094,0.6666666666666666,0.3691575406198554,0.3306361,0.2470452
Entpd7,3.8387253,0.7050285,0.00012367469585163344,0.0016483824789352136,0.5119047619047619,0.234879393028416,0.20126875,0.12818794
Wwox,3.8377934,0.5949405,0.00012414487044409513,0.0016538287897039348,0.9523809523809523,0.6578627156252237,1.1171926,0.8592521
Gm57395,3.836436,0.55558807,0.0001248327052465194,0.0016621678840307117,0.5833333333333334,0.28619998568463245,0.22882432,0.1612171
Gm19938,3.8356662,0.5704967,0.00012522441540289438,0.0016665577225734383,0.6547619047619048,0.3550211151671319,0.32331425,0.22875264
Gm28379,3.8347275,0.87909025,0.00012570359452223175,0.001672106725154637,0.44047619047619047,0.1786557869873309,0.16310887,0.09196489
Kcnip2,3.8345385,0.36881402,0.00012580032872273832,0.001672565478861939,0.6904761904761905,0.349939159687925,0.31217322,0.24977805
Ksr2,3.8342345,0.7411097,0.00012595594141699768,0.0016738062046858198,0.9880952380952381,0.6580774461384296,1.1712196,0.84660697
Ift81,3.8333702,0.45182002,0.0001263995657035659,0.0016788711470364884,0.7142857142857143,0.39174003292534537,0.35797623,0.27360648
Celf6,3.8321342,1.0690843,0.00012703636828917617,0.0016850621247773616,0.42857142857142855,0.1794431322024193,0.18823187,0.09414097
Rufy1,3.8321342,0.5014413,0.00012703636828917617,0.0016850621247773616,0.6547619047619048,0.3657218524085606,0.34178957,0.2529611
Pcsk7,3.8321004,0.51631373,0.0001270538096315197,0.0016850621247773616,0.6428571428571429,0.341242573903085,0.291031,0.21202542
Naa30,3.830743,0.5110579,0.00012775682355390425,0.0016935499994540737,0.6428571428571429,0.34464247369551215,0.29940468,0.21908261
Sfta3-ps,3.8306081,4.6512156,0.0001278269753789325,0.0016936443927179075,0.25,0.008231336339560517,0.14588949,0.0062313094
Hacd2,3.830257,0.51065284,0.00012800954006983532,0.001695227373916449,0.7380952380952381,0.4475341779400186,0.46723625,0.34927407
Zbtb38,3.8293993,0.5205937,0.0001284564527555533,0.001699709832248931,0.8333333333333334,0.5094839309999284,0.5642348,0.4242612
Bcap29,3.829244,0.43124682,0.000128537546804716,0.001699709832248931,0.6666666666666666,0.359566244363324,0.33437952,0.2581075
Lnpk,3.8291967,0.54255104,0.00012856223717733073,0.001699709832248931,0.8928571428571429,0.555615202920335,0.6649011,0.49975294
Tmem120b,3.8291223,0.6260306,0.00012860104536516846,0.001699709832248931,0.5595238095238095,0.2807959344356166,0.23886316,0.1611165
Gtf2e2,3.828994,0.5056908,0.00012866810369530592,0.0016997600522580482,0.5119047619047619,0.23359100994918044,0.19090904,0.13815548
Nek9,3.828778,0.4606032,0.00012878111853628627,0.0017004170295184333,0.7380952380952381,0.41561090831007086,0.38284943,0.29189828
Uba1,3.8275015,0.25494555,0.00012945052273906913,0.0017076244225039013,0.5952380952380952,0.29765227972228187,0.25145036,0.21477313
Afg1l,3.8274949,0.45557258,0.0001294540732653683,0.0017076244225039013,0.7380952380952381,0.41013528022331974,0.39685413,0.30397224
Ift74,3.8271708,0.34564018,0.00012962460649400484,0.0017090349246780719,0.7619047619047619,0.39929138930642044,0.34914345,0.2843014
Arhgef25,3.8264346,0.3979368,0.00013001264558675605,0.001713310341793102,0.7619047619047619,0.40705747620070143,0.39038596,0.30927253
Lncpint,3.8256917,0.7963642,0.00013040535427833813,0.001717643073264189,1.0,0.7471906091188891,1.6884998,1.2641411
Tmco3,3.824949,0.4194151,0.00013079918059038677,0.0017219862726426712,0.5357142857142857,0.24264547992269703,0.19170053,0.14669524
Cdk5rap1,3.8243682,0.67851454,0.00013110786152989917,0.0017241309324879587,0.4880952380952381,0.21977668026626584,0.18471892,0.11934736
Glod4,3.8242805,0.5316654,0.0001311545822852768,0.0017241309324879587,0.5,0.22976164913034142,0.19815484,0.14115144
Med1,3.8233688,0.3728893,0.0001316406876501918,0.0017296749521567986,0.7261904761904762,0.39635673895927276,0.34421104,0.27557853
Mdm4,3.8230312,0.5386921,0.00013182115712098176,0.0017309397905138706,0.9404761904761905,0.6137713835802734,0.7771121,0.5927687
Gm55122,3.8228216,0.4922696,0.00013193316524421017,0.0017309397905138706,0.5833333333333334,0.29239138214873667,0.27283937,0.2013098
Mier1,3.8227136,0.5034212,0.00013199101097052706,0.0017309397905138706,0.8928571428571429,0.5358242072865221,0.60869855,0.46447465
Galnt9,3.822707,0.6554083,0.00013199462712180576,0.0017309397905138706,0.6547619047619048,0.38472550282728507,0.45408836,0.31107908
Prpf39,3.8212347,0.52565986,0.00013278518040518735,0.0017404574621889678,0.8928571428571429,0.5606971583995419,0.6536206,0.49518287
Entr1,3.820816,0.45543277,0.0001330108302034699,0.0017425650938894374,0.6309523809523809,0.32098632882399253,0.25869617,0.19500422
C9orf72,3.819776,0.6999075,0.00013357287946985874,0.0017490756683017077,0.5,0.23419941306993058,0.21081205,0.13494322
Rab5b,3.8194993,0.4109271,0.00013372289271308156,0.0017501871053095478,0.5714285714285714,0.27961491661298404,0.22677667,0.1751767
Rbm10,3.8186078,0.3985125,0.00013420694110694194,0.0017556672383366746,0.7142857142857143,0.38350869658578485,0.3327004,0.26194718
Adgrb1,3.817284,0.5133485,0.00013492872602336505,0.0017642505441595225,0.8571428571428571,0.5027199198339417,0.55450666,0.41818225
Ppm1a,3.8163252,0.43728253,0.0001354539347721985,0.0017693102975904155,0.8690476190476191,0.5167489800300623,0.5487867,0.4317642
Kif3c,3.816251,0.448925,0.00013549470023310569,0.0017693102975904155,0.8214285714285714,0.4847183451435116,0.49499902,0.38473165
Cryzl1,3.8162172,0.48778787,0.0001355132338087486,0.0017693102975904155,0.7976190476190477,0.4843962493737027,0.49740905,0.37814313
Limk2,3.8151433,0.48801365,0.0001361038486117052,0.00177539342083179,0.6547619047619048,0.35248013742752843,0.31068206,0.23094387
Utp20,3.81513,0.53092426,0.0001361112931489947,0.00177539342083179,0.6190476190476191,0.319697945744757,0.2703971,0.19465421
Usp37,3.8147316,0.4849624,0.00013633107965516526,0.0017768886180050735,0.7976190476190477,0.48675828501896784,0.50218415,0.38260463
Osbpl11,3.814603,0.47192937,0.0001364019295025723,0.0017768886180050735,0.6309523809523809,0.34847183451435115,0.32218423,0.24222465
Smarcad1,3.8145626,0.5034254,0.00013642431034404414,0.0017768886180050735,0.9166666666666666,0.567210650633455,0.67147183,0.5159198
Ranbp10,3.8140764,0.40166512,0.00013669315042304987,0.0017795275929589874,0.7142857142857143,0.38114666094051963,0.32940742,0.25876758
Mbd5,3.8139212,0.6416199,0.00013677913501841814,0.0017797846769708938,1.0,0.8433898790351442,2.0801725,1.7030562
Prpf40b,3.8124084,0.55482924,0.00013761921897279453,0.0017898491838330053,0.5833333333333334,0.29267768949967793,0.24226387,0.17110118
Zranb2,3.81226,0.5860143,0.0001377019888298621,0.0017900592355386523,0.9523809523809523,0.6495240140290602,0.9287528,0.70317584
Dpm1,3.8117197,0.46521333,0.00013800336560457053,0.0017931094940980708,0.8214285714285714,0.49051606900007155,0.4994491,0.3847539
Tsc22d2,3.811328,0.5270513,0.00013822225217821892,0.001795085507988759,0.8928571428571429,0.5940877532030635,0.756826,0.57954806
Nab1,3.8108687,0.49161488,0.00013847929428247691,0.001796785108290981,0.6190476190476191,0.31518860496743256,0.2749456,0.20300154
Ddx1,3.8108552,0.3685048,0.00013848686115633128,0.001796785108290981,0.6428571428571429,0.3464676830577625,0.30218908,0.24160191
Cyp4x1,3.8104634,0.8718493,0.0001387064699972745,0.0017980946123794688,0.4642857142857143,0.20238350869658578,0.1863137,0.10608136
Lyzl4,3.8104365,0.94928926,0.0001387216275200089,0.0017980946123794688,0.42857142857142855,0.17514852193830077,0.1748539,0.09435867
Vps39,3.8101258,0.6020629,0.00013889605121076862,0.0017989149986625836,0.5714285714285714,0.2918903442845895,0.25373515,0.17419204
Wipf2,3.8100853,0.5280104,0.00013891881735112992,0.0017989149986625836,0.75,0.44628158327965073,0.45532718,0.3364296
Supt20,3.8094978,0.44805887,0.00013924932162873881,0.001802326239000102,0.7976190476190477,0.4536539975663875,0.4428534,0.34245658
Smad2,3.808593,0.35421556,0.00013975982345232327,0.00180729140931807,0.6428571428571429,0.3329038723069215,0.27809563,0.22379439
Fbxo21,3.8085794,0.43248066,0.00013976745621745255,0.00180729140931807,0.6190476190476191,0.3147949323598883,0.25685805,0.19639422
Focad,3.8077285,0.72372,0.0001402491127586062,0.001812647263022486,1.0,0.693150096628731,1.3404315,0.9962221
1600020E01Rik,3.807033,0.49434045,0.00014064400879084174,0.0018168771712547681,0.6190476190476191,0.3229904802805812,0.28310966,0.20889153
Prorp,3.805277,0.6771778,0.00014164549715872275,0.0018287054439787597,0.47619047619047616,0.206606542122969,0.1788387,0.115530066
Chchd3,3.8051894,0.62276334,0.00014169574746422694,0.0018287054439787597,0.9880952380952381,0.6791210364326105,1.0601269,0.79988885
Rnf112,3.804156,0.5210444,0.00014228841790372876,0.0018354727743990357,0.8333333333333334,0.48063846539259897,0.58427393,0.44024986
Aebp2,3.8038049,0.4095645,0.00014249037940513193,0.0018371960146909287,0.7738095238095238,0.444492162336268,0.43030238,0.3399125
Glb1,3.8034337,0.474557,0.00014270428629953322,0.0018390715457402675,0.5714285714285714,0.2762508052394245,0.2321157,0.17229593
Prrt1,3.800658,0.30298236,0.00014431235436850677,0.001858903625063172,0.7738095238095238,0.40759430248371625,0.35770935,0.29905695
Gap43,3.8003542,0.47266507,0.00014448945297014263,0.0018602930528546873,0.8571428571428571,0.49824636747548495,0.61415493,0.47695827
Wiz,3.7999017,0.72037536,0.00014475351235577975,0.001862800228448181,0.47619047619047616,0.21487366688139717,0.18523471,0.11646014
Sec22a,3.7989967,0.53542745,0.00014528299501631267,0.001868588382432213,0.6785714285714286,0.39242001288383077,0.37390283,0.272179
Mtx3,3.7988954,0.6773114,0.00014534237883451155,0.001868588382432213,0.4642857142857143,0.19901939732302626,0.16783926,0.10820551
Eif3h,3.7987537,0.30778027,0.00014542555458025658,0.0018687635827697247,0.7261904761904762,0.38977166988762435,0.33704367,0.28050628
Srek1ip1,3.7985172,0.4831194,0.00014556428043568595,0.001869652110567343,0.5357142857142857,0.2588934220886121,0.22155373,0.16333988
Chpt1,3.7983956,0.5182755,0.00014563567367476652,0.0018696753710659227,0.8690476190476191,0.5245866437620786,0.61911154,0.4691015
Tmem165,3.7979567,0.44283384,0.00014589375720148795,0.001872094200574967,0.6309523809523809,0.3375205783408489,0.29491815,0.22502454
Pcbd2,3.797761,0.61507916,0.00014600904103785083,0.0018726792041465642,0.5,0.22679121036432612,0.19827062,0.13380922
Ccser2,3.7973626,0.47699332,0.00014624384884813322,0.0018747959057964407,0.9285714285714286,0.5511416505618781,0.63807464,0.4955976
Vmn2r29,3.797018,0.9857551,0.00014644710478202766,0.00187650629732622,0.40476190476190477,0.14744828573473623,0.14104374,0.07370485
Grem2,3.7967818,0.7931721,0.00014658674802937852,0.001877400342969209,0.4642857142857143,0.20195404767017394,0.19696052,0.11833996
Hectd2os,3.7952826,0.9258368,0.00014747540913992167,0.001886855092756496,0.4642857142857143,0.21025696084746975,0.2291725,0.12713705
Sec22b,3.7951813,0.52075976,0.00014753563639305538,0.001886855092756496,0.5476190476190477,0.26705318159043734,0.21931206,0.15778892
Ahdc1,3.794425,0.39137673,0.00014798606578533003,0.0018914848577384188,0.6904761904761905,0.36951542480853194,0.3197814,0.25254205
Rab12,3.794337,0.45438778,0.0001480384315528059,0.0018914848577384188,0.7619047619047619,0.444492162336268,0.4282311,0.32938853
2900093K20Rik,3.7938778,0.9089446,0.00014831262922460287,0.0018940876175214253,0.42857142857142855,0.17625796292319806,0.1690087,0.09354796
Pofut1,3.7932432,0.4336308,0.00014869245463294218,0.0018980362261221643,0.5833333333333334,0.28022331973373416,0.21581745,0.16410977
Alkbh5,3.7922773,0.58216506,0.00014927203091679933,0.0019039364688823233,0.47619047619047616,0.20836017464748408,0.17121308,0.11754962
Pip5k1a,3.7922368,0.53958565,0.00014929639523390603,0.0019039364688823233,0.9523809523809523,0.5803807887767518,0.7275456,0.5516543
Luc7l3,3.7920344,0.5680443,0.0001494182729904589,0.001904586809892614,1.0,0.6777968649345072,0.97290057,0.7466964
Slc7a6,3.791413,0.52954966,0.0001497926158002723,0.001908453099361459,0.7619047619047619,0.4371913248872665,0.4236978,0.3115243
Srbd1,3.7911766,0.45041472,0.00014993526053500952,0.001909365142452941,0.7261904761904762,0.4121036432610407,0.39593074,0.30417007
Cep44,3.7910213,0.46931174,0.00015002906812526252,0.0019096546947066813,0.5476190476190477,0.2556008875527879,0.19345228,0.14337583
Snhg6,3.7908592,0.5695282,0.00015012701321527047,0.001909996612260567,0.4523809523809524,0.18427456874955264,0.16190007,0.11191871
Strada,3.7903256,0.5093879,0.00015044984117673177,0.0019131979329951646,0.7976190476190477,0.47179872593228833,0.48912266,0.36687
Yy1,3.788651,0.36445987,0.00015146752703512013,0.0019252282173290811,0.6785714285714286,0.35992412855200057,0.30746704,0.24655874
Gm3294,3.7885158,1.012606,0.0001515498802340558,0.0019253641994747418,0.42857142857142855,0.17768949967790423,0.18655021,0.09680971
9930021J03Rik,3.788023,0.58572114,0.00015185082725365255,0.0019282758640385843,0.9761904761904762,0.6835588003721995,1.0466582,0.80264586
Syndig1,3.787827,0.45757455,0.00015197053761421627,0.0019288844334879507,0.75,0.3980387946460525,0.45729828,0.35221592
Mfsd8,3.7871518,0.5634808,0.000152384013660968,0.0019331996186150182,0.5119047619047619,0.23391310571898932,0.18885572,0.131604
Nr2c2,3.787037,0.5293014,0.00015245440981932355,0.0019331996186150182,0.9047619047619048,0.6077947176293751,0.78397167,0.60138535
Slc25a36,3.7863414,0.55173063,0.00015288158278233674,0.0019377019478119754,0.9404761904761905,0.5915825638823277,0.74781054,0.5646671
Uqcrc2,3.7859294,0.33907118,0.00015313509967118988,0.0019398398123315753,0.75,0.4274926633741321,0.392869,0.32239634
Wdr73,3.7857065,0.6779826,0.00015327241304707918,0.0019398398123315753,0.5238095238095238,0.24962422160188963,0.21557118,0.14007978
Rspo3,3.785646,0.6962555,0.00015330988225959925,0.0019398398123315753,0.5833333333333334,0.31747906377496243,0.3775656,0.2492907
Scai,3.7855985,0.70364845,0.0001533390309412827,0.0019398398123315753,1.0,0.7158757426096916,1.3471401,1.010783
Brd1,3.7843492,0.38828254,0.0001541112824085885,0.00194803967202028,0.7261904761904762,0.39385154963853697,0.33996066,0.2695336
Hmbox1,3.7843156,0.57987297,0.00015413220479029087,0.00194803967202028,0.9166666666666666,0.6090115238708754,0.8124488,0.6089861
Fam222b,3.7834647,0.50320005,0.00015466033227236144,0.00195379554685395,0.9285714285714286,0.5683916684560876,0.6880933,0.5297042
Aldh4a1,3.7829852,1.0960937,0.00015495867775304636,0.0019566445823422725,0.38095238095238093,0.1330971297688068,0.143792,0.0698428
Lage3,3.7824314,0.9989046,0.00015530391984569958,0.001959375278522618,0.42857142857142855,0.1762221745043304,0.18137243,0.094861366
Usp25,3.7824044,0.5673509,0.00015532077942884915,0.001959375278522618,0.9166666666666666,0.5804523656144871,0.78435534,0.5898684
Tia1,3.7814724,0.6315171,0.00015590349108494177,0.0019658032874014008,0.9880952380952381,0.7243933863001932,1.2468479,0.9556714
ENSMUSG00000121502,3.7807634,0.6459607,0.00015634823635665829,0.0019704864497670773,0.4642857142857143,0.1932574618853339,0.15229358,0.099961
Klhl20,3.7803042,0.4786565,0.00015663689864019894,0.001973198999747841,0.5238095238095238,0.24328967146231478,0.19512108,0.14377353
2700062C07Rik,3.7801487,0.7165169,0.00015673464788055417,0.0019735051492738944,0.44047619047619047,0.17529167561377137,0.15105133,0.094610296
Zscan26,3.7799869,0.5181999,0.00015683670829591534,0.00197386527021604,0.6309523809523809,0.3536253668312934,0.31054884,0.22656295
Blzf1,3.779406,0.6565499,0.00015720293864759653,0.0019775482029311415,0.4880952380952381,0.2201345644549424,0.18178841,0.11909144
Ube2g1,3.7792506,0.53695935,0.00015730102029680475,0.001977856067091785,0.9404761904761905,0.6043948178369479,0.7915289,0.6052616
Smc5,3.7782578,0.48375285,0.00015792925159897124,0.0019848264688794937,0.7976190476190477,0.47247870589077373,0.49023324,0.3732516
Gas2,3.777711,0.5998358,0.0001582764281342851,0.0019882597587509306,0.6309523809523809,0.35190752272564596,0.34831285,0.2428952
Mterf3,3.776421,0.5142275,0.0001590979247289335,0.0019976454380684315,0.5476190476190477,0.26304487867726006,0.21208918,0.15308172
Pdxk,3.7759619,0.79343545,0.00015939136204238272,0.0019998946799235206,0.42857142857142855,0.1755779829647126,0.17716983,0.10601259
Insig2,3.7759078,0.4615868,0.00015942591754358694,0.0019998946799235206,0.5714285714285714,0.2853052752129411,0.23702978,0.17750973
Sfswap,3.7744694,0.5953588,0.00016034855458769761,0.0020105299401639923,0.8690476190476191,0.5978813256030349,0.786839,0.5832781
Trnau1ap,3.7743344,0.5949893,0.00016043544473713585,0.002010681156756922,0.4523809523809524,0.18223462887409633,0.14912054,0.10117109
Fam98a,3.7737536,0.5464514,0.00016080957750180287,0.00201360083840358,0.5833333333333334,0.3018395247297974,0.257384,0.18314491
Cert1,3.77374,0.4857488,0.0001608182880243425,0.00201360083840358,0.9047619047619048,0.5868227041729296,0.7095072,0.55255467
Gm33228,3.7736185,0.46533236,0.00016089670270871972,0.0020136443417714477,0.7619047619047619,0.41178154749123186,0.46428785,0.35625902
Cep295,3.7728014,0.4881677,0.00016142475820862996,0.0020187554374256995,0.7380952380952381,0.41489513993271776,0.39348498,0.29544908
Rccd1,3.7727542,0.8534443,0.0001614553567185645,0.0020187554374256995,0.39285714285714285,0.13610335695368977,0.1274745,0.072549894
Shld1,3.7725582,0.49217957,0.00016158218012395895,0.0020194014790375706,0.5119047619047619,0.23190895426240068,0.18622436,0.1358641
Gm20045,3.7720788,0.8562488,0.0001618930746046384,0.0020223463108445527,0.44047619047619047,0.18756710328537685,0.16986597,0.09737363
Rhbdd1,3.7718222,0.7062383,0.00016205969998648435,0.002022985259847394,0.42857142857142855,0.17196335265907953,0.16504781,0.10434868
Pnpla8,3.771768,0.47765148,0.00016209479957020616,0.002022985259847394,0.8690476190476191,0.5445923699090974,0.6207026,0.4810514
Sltm,3.770539,0.5925049,0.00016289525017051522,0.002032031277660977,1.0,0.7145873595304559,1.129374,0.87068063
Eya4,3.7697625,1.3131034,0.0001634029452908439,0.0020374186264338636,0.3333333333333333,0.08775320306348866,0.18490502,0.07857103
2610020C07Rik,3.7692628,0.7130152,0.00016373042289574943,0.0020401607940375645,0.4880952380952381,0.22582492305489943,0.2093247,0.13282129
Mapk4,3.7691953,0.5021343,0.00016377472395753728,0.0020401607940375645,0.8333333333333334,0.48525517142652635,0.6334057,0.4849974
Tmem266,3.7685199,0.66678655,0.00016421835529152273,0.002044739206062658,0.42857142857142855,0.1604394817836948,0.12818082,0.082634956
Acot9,3.768385,0.7971327,0.00016430721712621117,0.002044898065855162,0.4166666666666667,0.1624794216591511,0.14767945,0.087630406
Cog4,3.7680945,0.4185907,0.00016449842328984638,0.0020463299230547094,0.6666666666666666,0.34997494810679264,0.2988754,0.23159859
Smc6,3.7672775,0.3726816,0.00016503759253290982,0.002052087048292127,0.8333333333333334,0.4830362894567318,0.48752075,0.3955799
Pi4k2a,3.7666898,0.57983464,0.00016542628668774986,0.002055573873876361,0.5714285714285714,0.29428816834872235,0.2537923,0.17671269
Vstm5,3.7639887,0.82488865,0.0001672244949817369,0.0020763965712381105,0.39285714285714285,0.13399184024049818,0.1147861,0.06641044
Khsrp,3.7637725,0.5967046,0.00016736914320702564,0.0020772327380936626,0.5476190476190477,0.28330112375635247,0.24653873,0.16964293
Rnf157,3.7634485,0.5594596,0.00016758633625546906,0.002078968077185805,0.9166666666666666,0.5881468756710329,0.7593721,0.5718113
Cstf3,3.7628338,0.59625286,0.00016799882607883176,0.002082214778898582,0.9642857142857143,0.6581848113950326,0.9635825,0.7286552
Afg3l1,3.7627664,0.46949166,0.00016804421282875923,0.002082214778898582,0.5595238095238095,0.2747834800658507,0.22232226,0.16535643
Nelfb,3.7627122,0.7339681,0.00016808053053334664,0.002082214778898582,0.4642857142857143,0.20460239066638036,0.18703276,0.116588436
Mapk1ip1,3.761929,0.4516546,0.00016860796766730269,0.002087779900399876,0.6071428571428571,0.30584782764297475,0.2433143,0.18350741
Sez6l2,3.761767,0.27003834,0.00016871728679727086,0.002087779900399876,0.8452380952380952,0.5094839309999284,0.5275004,0.45495495
