names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OB Meis2 Thsd7b Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Eml6,-3.8072786,-1.4435244,0.00014050444336984505,0.0023640290503116695,0.36585365853658536,0.77497310864109,0.761997,1.4128242
Mfsd4a,-3.8075984,-2.0130153,0.00014032291128342555,0.002362454026432108,0.024390243902439025,0.3771602724991036,0.07082178,0.25945267
Ahcyl2,-3.8081024,-1.3601198,0.00014003730897003147,0.002359123819451251,0.34146341463414637,0.7477590534241664,0.65758187,1.2201439
Fam193b,-3.8090522,-1.8593272,0.00013950054611183466,0.0023515556298776643,0.0975609756097561,0.4742201505916099,0.11067942,0.35392946
Clasp2,-3.810467,-1.4880043,0.00013870447198157266,0.00233960399381347,0.34146341463414637,0.832126210111151,0.75694895,1.4290178
Ubn2,-3.8106804,-1.379409,0.0001385848872442281,0.0023390552262892014,0.34146341463414637,0.7872355683040516,0.63776714,1.200359
Ino80d,-3.810719,-1.5021553,0.00013856315500146725,0.0023390552262892014,0.12195121951219512,0.505736823234134,0.1644448,0.40965974
Trim35,-3.8107288,-0.853116,0.00013855772244238883,0.0023390552262892014,0.0975609756097561,0.4782717820007171,0.22337355,0.37302384
Wdr20,-3.8111067,-1.1116924,0.00013834600906231627,0.0023390552262892014,0.0975609756097561,0.48017210469702404,0.1940485,0.38034272
Gm10649,-3.811921,-1.833081,0.00013789104554966336,0.002333206797178498,0.07317073170731707,0.4432771602724991,0.13543041,0.4165609
Anxa6,-3.812609,-27.893078,0.0001375075925324846,0.002328184632229276,0.0,0.3440301183219792,0.0,0.22255228
Tm9sf4,-3.8129675,-2.079935,0.0001373081632536901,0.0023262738629424044,0.024390243902439025,0.37759053424166367,0.06740798,0.25837028
Prrt1,-3.8130352,-1.8341295,0.00013727046405330034,0.0023262738629424044,0.04878048780487805,0.41039799211186806,0.09366384,0.30018094
Nipa1,-3.8146636,-1.3827915,0.00013636860307539555,0.0023132729574721453,0.12195121951219512,0.5082466833990678,0.18070702,0.41640246
Clmn,-3.8156037,-2.4500241,0.00013585043063817916,0.002305938768950015,0.024390243902439025,0.3778056651129437,0.06902943,0.3296761
Wdr41,-3.8156617,-3.9433792,0.00013581843972959633,0.002305938768950015,0.024390243902439025,0.3722839727500896,0.018472109,0.2521739
Ell2,-3.8162432,-3.4838111,0.00013549892075320218,0.002302881720833993,0.024390243902439025,0.37518823951237,0.030232426,0.2951951
Lpin2,-3.8180168,-0.83322203,0.00013452875612593253,0.002287840301964435,0.12195121951219512,0.5171029042667623,0.26983246,0.4394544
Serinc5,-3.8200617,-1.7012888,0.0001334182749194596,0.0022703920500860538,0.07317073170731707,0.4394048045894586,0.12388327,0.3568867
Arih2,-3.8210115,-2.3261397,0.00013290544888778678,0.0022630984864479282,0.07317073170731707,0.43567586948727144,0.07244958,0.31975627
Tmem63c,-3.8211472,-3.5270708,0.00013283233982312306,0.0022630984864479282,0.024390243902439025,0.3758336321262101,0.02334847,0.24084857
Tanc1,-3.8228917,-1.2797563,0.000131895735386222,0.002248755336185143,0.14634146341463414,0.5461455718895661,0.33229074,0.6714157
Gnaq,-3.8233278,-1.4097747,0.0001316625585046941,0.002246205045727702,0.36585365853658536,0.8275367515238436,0.77821267,1.4179809
Ppm1k,-3.8233376,-27.932016,0.0001316573812108379,0.002246205045727702,0.0,0.34499820724273933,0.0,0.22799574
Abhd18,-3.8237736,-1.3011137,0.00013142460143741581,0.002244996211457955,0.12195121951219512,0.5145930441018286,0.1985523,0.43257883
Cacul1,-3.8248785,-1.8197452,0.00013083662721500875,0.002236374156022446,0.0975609756097561,0.4741125851559699,0.11656224,0.3621588
Gon4l,-3.8256538,-0.80925626,0.00013042549480623598,0.0022307657832231448,0.12195121951219512,0.5220867694514163,0.26918575,0.4326166
Rbm33,-3.8284934,-1.21085,0.0001289300935671706,0.002206593384808837,0.17073170731707318,0.5864826102545715,0.271004,0.5426339
Zfp638,-3.828978,-1.188555,0.00012867652521610307,0.0022036572546569088,0.34146341463414637,0.7795625672283972,0.6392153,1.111832
Uggt1,-3.82954,-1.8433264,0.00012838297474568848,0.0022000322266687816,0.0975609756097561,0.4736464682681965,0.11459264,0.36164337
Znrf3,-3.8297048,-1.5402683,0.00012829705376815972,0.0021999628811425983,0.12195121951219512,0.5088562208676946,0.19038108,0.47619727
Farp1,-3.8307514,-1.4578419,0.00012775246735642832,0.0021920234979995075,0.1951219512195122,0.6021871638580136,0.33485037,0.73838425
Hbs1l,-3.831023,-1.9503703,0.00012761163434194556,0.0021910061436217743,0.0975609756097561,0.4718895661527429,0.10576474,0.35847828
Galnt7,-3.831052,-2.4822447,0.0001275965537721389,0.0021910061436217743,0.07317073170731707,0.4322696306920043,0.07455512,0.35943013
Ccnt2,-3.8329031,-1.0751997,0.00012663987438789662,0.0021771039186198222,0.1951219512195122,0.6138400860523485,0.32472563,0.59242177
Lrrc58,-3.8346474,-2.332275,0.00012574448307974226,0.0021630949169991515,0.07317073170731707,0.43660810326281824,0.07553231,0.3329764
Rsrp1,-3.83551,-1.160162,0.0001253039697012863,0.0021568979281701237,0.1951219512195122,0.629580494801004,0.34567872,0.6538197
Dock7,-3.835733,-1.3494233,0.00012519036592843798,0.0021563238028827745,0.24390243902439024,0.6566869845822876,0.37226075,0.76510674
Tgfbr3,-3.8360333,-3.4348605,0.00012503740140518694,0.0021550705424999185,0.024390243902439025,0.37776980996773035,0.031160796,0.29437357
Pus10,-3.8363435,-2.000656,0.00012487968734594028,0.0021537337605811394,0.07317073170731707,0.4420222301900323,0.08917827,0.31719598
Eml2,-3.8363824,-2.0804944,0.00012485998627856972,0.0021537337605811394,0.07317073170731707,0.44259591251344566,0.088891864,0.3315934
Nol4l,-3.8368669,-1.5371488,0.00012461397000404164,0.0021519134794399735,0.0975609756097561,0.4717820007171029,0.14614025,0.37616402
Gm32647,-3.8372447,-3.9683917,0.00012442239458801367,0.0021499869727202104,0.04878048780487805,0.39139476514879884,0.045146983,0.54400516
Nup153,-3.8377101,-2.3134115,0.00012418699057779157,0.002147300152397207,0.04878048780487805,0.41179634277518823,0.066216476,0.29287544
Celf5,-3.8387954,-1.0157654,0.00012363934624361376,0.0021392074910276254,0.14634146341463414,0.5432413051272857,0.27216592,0.49010348
Rgs7,-3.8389409,-1.6886113,0.0001235661741278564,0.0021392074910276254,0.3902439024390244,0.8086052348512012,0.9462951,1.8051138
Ghr,-3.8405013,-3.243364,0.00012278335975693332,0.0021271366064918107,0.04878048780487805,0.39982072427393334,0.045146983,0.36279482
Eea1,-3.8406756,-0.68388015,0.00012269613129444718,0.0021269968050850294,0.14634146341463414,0.5451416278235927,0.3286308,0.48551732
Mob1b,-3.8414123,-1.7693352,0.00012232847700907246,0.002121992367484685,0.04878048780487805,0.41337396916457514,0.09524231,0.29314917
Hecw2,-3.841451,-1.3773694,0.00012230915558254367,0.002121992367484685,0.34146341463414637,0.7285406955898172,0.6360604,1.1968349
Acvr1,-3.8414705,-1.2060909,0.00012229949594821858,0.002121992367484685,0.17073170731707318,0.5816421656507709,0.29155672,0.57716435
Arhgap15,-3.8422942,-2.89381,0.00012188962568604055,0.002118482692227626,0.024390243902439025,0.379849408390104,0.051739518,0.33265448
Fat4,-3.8424106,-28.245102,0.00012183186607632019,0.002118482692227626,0.0,0.34671925421297956,0.0,0.27622405
Cdkal1,-3.842459,-1.3143779,0.00012180780718897746,0.002118482692227626,0.24390243902439024,0.6706346360702761,0.37109485,0.7502083
Appl1,-3.8425267,-1.322928,0.00012177413227170602,0.002118482692227626,0.17073170731707318,0.5815346002151309,0.24923311,0.5353786
Stard13,-3.8443973,-28.572727,0.00012084911642573913,0.0021058467953045464,0.0,0.34689852993904624,0.0,0.33593854
Naa30,-3.845192,-27.874107,0.00012045811326658725,0.0021003955246419203,0.0,0.3469702402294729,0.0,0.21994118
Jakmip2,-3.8458412,-1.3152459,0.00012013952084548988,0.0020962006007261775,0.2682926829268293,0.7139476514879886,0.5236972,0.99794286
Cdon,-3.8463645,-1.9960153,0.00011988332325027882,0.002093089600867441,0.04878048780487805,0.4078881319469344,0.09031204,0.31992158
Ccnd2,-3.8464034,-2.1237147,0.00011986436615742018,0.002093089600867441,0.07317073170731707,0.4410541412692721,0.10079529,0.3799305
Susd4,-3.8481963,-1.2835331,0.00011899068252872737,0.002080207963270595,0.1951219512195122,0.6190749372534958,0.34147012,0.68854374
Ptpn11,-3.8492138,-2.6847634,0.00011849748286049421,0.0020729344820712755,0.04878048780487805,0.4092506274650412,0.051982123,0.29495978
Kcnip3,-3.8497179,-1.4910067,0.00011825394590886731,0.002070021841414505,0.12195121951219512,0.5065973467192542,0.201395,0.48681337
Dcaf5,-3.849844,-1.0999784,0.00011819313545895438,0.002070021841414505,0.14634146341463414,0.5589100035855146,0.26499426,0.5010143
Cluap1,-3.8499699,-2.0170228,0.00011813235449754877,0.002070021841414505,0.024390243902439025,0.3810684833273575,0.068344876,0.2517675
Fnbp1l,-3.8508325,-1.9085991,0.00011771702963135532,0.0020646583460799724,0.17073170731707318,0.5259949802796702,0.19654298,0.596318
Pakap-1,-3.8511136,-1.217145,0.00011758199675573371,0.002063637003805725,0.14634146341463414,0.5411258515596988,0.25163296,0.50994295
Nup214,-3.853197,-1.8107452,0.00011658543714720606,0.00204748411512773,0.04878048780487805,0.4103621369666547,0.088436514,0.28095037
Smarcad1,-3.8533523,-1.4360154,0.00011651159390267607,0.00204748411512773,0.17073170731707318,0.5700609537468627,0.22342719,0.5172399
Lrrc8d,-3.8534782,-2.0925937,0.00011645162874676757,0.00204748411512773,0.0975609756097561,0.4681964861957691,0.102323756,0.37811723
Phtf1,-3.8535655,-1.6191424,0.00011641013145914142,0.00204748411512773,0.12195121951219512,0.5068124775905343,0.15441538,0.41405335
Fam117b,-3.853711,-1.436793,0.00011634100030174607,0.00204748411512773,0.14634146341463414,0.5426317676586591,0.20301186,0.47583157
Glce,-3.8537302,-3.976558,0.00011633178573991581,0.00204748411512773,0.024390243902439025,0.37518823951237,0.019490266,0.26989603
Tmod2,-3.8541954,-0.96476465,0.00011611084262881149,0.002047177389393809,0.21951219512195122,0.6640372893510219,0.43955722,0.7311182
Upf2,-3.8546412,-1.0988698,0.00011589947688149936,0.002044792477876486,0.14634146341463414,0.5537110075295805,0.259397,0.49122107
Senp7,-3.8547478,-1.3060424,0.0001158489866876471,0.002044792477876486,0.24390243902439024,0.6745787020437433,0.3759113,0.7553231
Setd2,-3.855019,-1.07233,0.0001157205597824741,0.0020443204742636944,0.24390243902439024,0.6743635711724633,0.4170144,0.73623204
Zup1,-3.8555133,-2.0310125,0.00011548698428688308,0.0020415363603872028,0.07317073170731707,0.4466475439225529,0.0931453,0.33573627
Rb1,-3.855785,-1.232211,0.00011535893590282798,0.0020406152782810978,0.1951219512195122,0.6081032628182144,0.31612784,0.62779355
Mtcl1,-3.8581398,-1.9647255,0.00011425326877427079,0.0020223882292257286,0.04878048780487805,0.41057726783793475,0.091762915,0.31855133
Galnt16,-3.8597293,-1.4230887,0.00011351271471003278,0.002010604248028069,0.0975609756097561,0.482502689135891,0.17386985,0.4116042
Gtf3c2,-3.8604755,-1.6063044,0.00011316657958775785,0.002005795510239481,0.07317073170731707,0.44453209035496594,0.121632405,0.33203387
Dcp1b,-3.8613477,-2.2385287,0.00011276326797439774,0.001999966343545919,0.024390243902439025,0.3820365722481176,0.06024404,0.25699592
Sanbr,-3.8616579,-1.1369787,0.00011262019530802454,0.0019987481161998807,0.14634146341463414,0.5580494801003945,0.2672064,0.51499844
Mfap3,-3.8626754,-27.954666,0.0001121519399013361,0.0019917532221737613,0.0,0.3485478666188598,0.0,0.23121606
Srpk2,-3.863005,-1.2062199,0.00011200070838470385,0.0019903829591911325,0.3170731707317073,0.7651846539978487,0.622878,1.096674
Ube2h,-3.8641002,-1.1618451,0.00011149946692287406,0.0019827866818117974,0.21951219512195122,0.6509501613481534,0.36631367,0.68806285
Ptprn,-3.8644974,-1.2220882,0.00011131812430921828,0.001980872847807083,0.17073170731707318,0.5819290068124776,0.28573084,0.57185525
Srbd1,-3.8645556,-2.3327212,0.00011129160971458979,0.001980872847807083,0.04878048780487805,0.41452133381140194,0.068412796,0.30505145
Cbx5,-3.8648756,-1.2059826,0.00011114588590498074,0.0019804310041557248,0.12195121951219512,0.5116887773395482,0.21349958,0.4376482
Fam118b,-3.864953,-1.8428265,0.00011111058603819426,0.0019804310041557248,0.04878048780487805,0.41556113302258874,0.09234219,0.297894
Sgip1,-3.8652923,-1.6489266,0.00011095627343658648,0.0019796779994960684,0.36585365853658536,0.8154177124417354,0.8019562,1.5804112
Gm12940,-3.8661838,-2.654586,0.00011055161534289351,0.0019737687071518595,0.04878048780487805,0.4107206884187881,0.049722694,0.27839014
Sod2,-3.8666975,-1.7413114,0.00011031912956207388,0.0019709275341309343,0.07317073170731707,0.4446038006453926,0.110921055,0.33088592
Nsmce2,-3.8693044,-1.0805292,0.00010914624884658308,0.0019512705964788342,0.1951219512195122,0.6135532448906418,0.335864,0.612006
Syt7,-3.8703415,-1.1003428,0.00010868299133770081,0.001944282275129175,0.1951219512195122,0.6366081032628182,0.43889982,0.7799557
Stag1,-3.8712525,-1.4604524,0.00010827754878519382,0.001938319610831551,0.36585365853658536,0.8248834707780567,0.78531826,1.4547409
Rab40c,-3.8714657,-1.385929,0.00010818286427359184,0.0019379157086876085,0.14634146341463414,0.5460021513087128,0.21401434,0.48468465
Zc3h12b,-3.8733556,-1.2146934,0.00010734702346144253,0.0019242258308265249,0.1951219512195122,0.6000717102904267,0.31031036,0.6121876
St3gal3,-3.8742375,-1.2787526,0.00010695905316009956,0.0019185512405953775,0.14634146341463414,0.552707063463607,0.23438069,0.4952119
Rgl1,-3.874819,-1.295038,0.00010670397275220524,0.0019152543405823344,0.17073170731707318,0.580494801003944,0.29001445,0.60190046
Ap1g1,-3.8752165,-0.9660287,0.00010652999806463193,0.0019134097914416176,0.14634146341463414,0.5669057009680889,0.28913534,0.50376695
Fmn2,-3.8753617,-1.3767401,0.00010646641569059137,0.0019134097914416176,0.34146341463414637,0.7556830405163141,0.6346805,1.1944823
S100pbp,-3.876709,-1.6436479,0.00010587892002829195,0.0019042614331728277,0.04878048780487805,0.4179275726066691,0.10720477,0.30275336
Vezt,-3.8768446,-1.2213825,0.00010581991768104087,0.0019042614331728277,0.21951219512195122,0.6358551452133381,0.34299406,0.66990024
Pak2,-3.8773873,-2.0204408,0.00010558421842056328,0.001901506668204112,0.04878048780487805,0.41319469343850845,0.08757259,0.31576607
Ypel2,-3.877736,-2.18711,0.00010543295916983536,0.0019000560783993803,0.0975609756097561,0.46780207959842235,0.11804569,0.45144802
Nfat5,-3.881012,-1.2088315,0.00010402274142982121,0.0018759000417579168,0.3170731707317073,0.7543205449982072,0.5841078,1.041663
Mtor,-3.8815353,-1.2879595,0.00010379909629440007,0.0018731240546880656,0.07317073170731707,0.45489422732162066,0.15156274,0.33619183
Myo6,-3.8836675,-1.4608836,0.00010289263134001494,0.0018580141156627698,0.14634146341463414,0.5315166726425242,0.23067991,0.5389595
Agrn,-3.8855186,-2.2190151,0.00010211171894865946,0.0018451525811368392,0.024390243902439025,0.38425959125134457,0.061903737,0.2602975
Ash1l,-3.8861194,-1.2456291,0.00010185943406617191,0.0018418324316002955,0.2926829268292683,0.7839010397992112,0.6330282,1.1296314
Supt3,-3.8866525,-1.3219689,0.00010163612551752469,0.0018390321162665916,0.17073170731707318,0.5693797059878093,0.25830352,0.55207247
Dok5,-3.886914,-28.11209,0.00010152667050212613,0.0018382895123936179,0.0,0.35073503047687343,0.0,0.25473785
Akap11,-3.8870595,-0.8924546,0.00010146591024650624,0.0018382895123936179,0.1951219512195122,0.6424524919325924,0.4162085,0.67204785
Atg16l1,-3.887418,-2.094271,0.00010131618166727639,0.0018369539820510907,0.07317073170731707,0.4468626747938329,0.085012935,0.32127982
Dgke,-3.887447,-1.7302802,0.00010130405065711223,0.0018369539820510907,0.04878048780487805,0.41810684833273576,0.09911828,0.29692683
Tbc1d23,-3.8877475,-1.7735947,0.00010117877714133959,0.0018369417174241857,0.0975609756097561,0.4815346002151309,0.12684946,0.38008815
Ube2w,-3.8882127,-1.0325189,0.00010098509370701835,0.001834664954636635,0.21951219512195122,0.6466116887773395,0.38952407,0.68020004
Ndst3,-3.8905776,-1.8725064,0.00010000593566764378,0.0018181052039171774,0.0975609756097561,0.47651487988526353,0.19827935,0.58946204
Nck2,-3.8920603,-1.5144607,9.93965346153806e-05,0.0018082497529555023,0.0975609756097561,0.4815704553603442,0.15267517,0.38610506
Adap1,-3.8921475,-3.3020728,9.936079688861947e-05,0.0018082497529555023,0.024390243902439025,0.3831839368949444,0.030232426,0.26447353
Cdh9,-3.8928454,-1.7347269,9.907533144935911e-05,0.0018048502752842572,0.14634146341463414,0.5366081032628182,0.31298223,0.7989003
Dixdc1,-3.8935626,-2.3696356,9.878274334529084e-05,0.0018007410540623915,0.024390243902439025,0.384940839010398,0.061903737,0.28520507
Rsbn1,-3.894735,-1.4246783,9.830607900487358e-05,0.0017932683929809594,0.0975609756097561,0.48684116170670494,0.15992919,0.38224688
Pigu,-3.8949194,-1.2455674,9.823142843623056e-05,0.001793123968805377,0.04878048780487805,0.4207242739333094,0.13855897,0.3018735
Lrrk2,-3.8951616,-2.7464123,9.813328553949448e-05,0.0017925502260001474,0.024390243902439025,0.384940839010398,0.048648592,0.2885757
Grin2a,-3.895307,-1.5544301,9.807444424463424e-05,0.0017925502260001474,0.5121951219512195,0.8359985657941915,1.34995,2.239875
Mast3,-3.8963342,-1.7119505,9.76595808459925e-05,0.0017863260294974938,0.07317073170731707,0.4502330584438867,0.13132495,0.37826607
Casc3,-3.8969738,-1.4533143,9.740210725354211e-05,0.0017828301239119048,0.07317073170731707,0.4545356758694873,0.13696297,0.33786526
Wdr26,-3.897003,-0.8733044,9.739041915002829e-05,0.0017828301239119048,0.1951219512195122,0.6344926496952312,0.39654467,0.63738376
Rab10,-3.8970804,-0.92200595,9.735925734764585e-05,0.0017828301239119048,0.21951219512195122,0.6687343133739692,0.4504937,0.73153996
Ppp4r3b,-3.8971677,-1.2767277,9.732421157264899e-05,0.0017828301239119048,0.17073170731707318,0.577303693079957,0.2477932,0.5195703
Shisa7,-3.897216,-3.475495,9.730474684460549e-05,0.0017828301239119048,0.024390243902439025,0.3832556471853711,0.025899405,0.2560725
Rab12,-3.8976135,-1.7667202,9.714527465864657e-05,0.0017828301239119048,0.07317073170731707,0.44718537110075296,0.108948566,0.33051038
Acin1,-3.89772,-1.2798456,9.710253144063284e-05,0.0017828301239119048,0.17073170731707318,0.5881678020795984,0.257792,0.5388535
Nsun7,-3.8977687,-3.8768804,9.708310857572527e-05,0.0017828301239119048,0.024390243902439025,0.3803513804230907,0.021798514,0.2804775
Cdc42bpb,-3.898379,-2.0363605,9.683869455404633e-05,0.0017822299470323457,0.04878048780487805,0.4138759411975618,0.08037584,0.29514548
Ncam1,-3.898951,-1.5370591,9.661032580767421e-05,0.0017792456850255012,0.43902439024390244,0.8562567228397275,0.9699843,1.7497663
Dars,-3.8992805,-2.1251693,9.647895452682181e-05,0.0017780449301342265,0.024390243902439025,0.3856220867694514,0.07098134,0.2783239
Dip2a,-3.8994453,-1.8142883,9.641333215618789e-05,0.0017780449301342265,0.07317073170731707,0.4451416278235927,0.122110434,0.37621862
Rnf115,-3.8998523,-1.9861118,9.62513869349075e-05,0.001776287614657256,0.07317073170731707,0.4468268196486196,0.09793871,0.34191278
Exoc2,-3.9005694,-1.2898625,9.596667963657855e-05,0.001772250640436334,0.14634146341463414,0.554499820724274,0.2268447,0.484026
Ttc7b,-3.9007633,-1.1596327,9.588986832884149e-05,0.0017720500426382192,0.2682926829268293,0.6766941556113302,0.45534813,0.8278569
Ddhd1,-3.9008408,-1.3763132,9.585916006323269e-05,0.0017720500426382192,0.1951219512195122,0.5991394765148799,0.27230692,0.59472704
Tomm70a,-3.9015484,-1.4306009,9.557937578368004e-05,0.0017687450601291202,0.0975609756097561,0.48669774112585157,0.16324092,0.39067823
Slf1,-3.9026725,-1.6202335,9.51363726946793e-05,0.0017617603958001602,0.14634146341463414,0.5386518465399784,0.1882858,0.49281406
Zfp532,-3.9034576,-1.2139754,9.482818473917876e-05,0.0017572643613391265,0.1951219512195122,0.6255288633918967,0.32309446,0.6337906
Dmtn,-3.9039228,-1.2434888,9.464599996053319e-05,0.0017550987018216196,0.04878048780487805,0.4214413768375762,0.13643742,0.2972253
Arnt2,-3.9040487,-1.3847091,9.459671516028704e-05,0.0017550987018216196,0.17073170731707318,0.5771961276443169,0.27176005,0.59630764
Ddi2,-3.9046302,-1.1628704,9.436956073975268e-05,0.0017523912212005213,0.07317073170731707,0.45618501254930083,0.17024319,0.34751666
Map4k3,-3.9053183,-1.2179525,9.41014267588196e-05,0.0017486205650134735,0.24390243902439024,0.6732520616708497,0.4193958,0.7939098
Rbm26,-3.9056673,-1.2796658,9.396574654055764e-05,0.0017473076882662864,0.2682926829268293,0.7183578343492291,0.463937,0.88921016
Nsun2,-3.9058998,-1.9991258,9.387539572159577e-05,0.001746836484099223,0.04878048780487805,0.4138759411975618,0.084852464,0.30307138
Mcu,-3.9059677,-1.1370249,9.384905885745484e-05,0.001746836484099223,0.1951219512195122,0.6219433488705629,0.38304853,0.7063135
Zfx,-3.9064426,-2.6819546,9.366489609380051e-05,0.0017453368641057003,0.04878048780487805,0.4147723198278953,0.054509267,0.30712366
Dgkg,-3.9074214,-1.3381704,9.328637149846188e-05,0.0017394898002523738,0.2682926829268293,0.6590175690211545,0.5077301,0.9830219
Ppip5k2,-3.9077122,-1.372325,9.317421703176197e-05,0.0017386050080857253,0.0975609756097561,0.48978128361419865,0.1741296,0.40040505
Zdhhc17,-3.9085457,-1.3803464,9.285341290987909e-05,0.0017338229359891945,0.17073170731707318,0.5919325923269989,0.24722983,0.5482148
Tardbp,-3.9086814,-1.2941326,9.280128781781705e-05,0.0017338229359891945,0.17073170731707318,0.5870204374327717,0.252913,0.53397685
Sez6l,-3.9127033,-1.2325869,9.126864367047321e-05,0.0017066029613261066,0.21951219512195122,0.6465399784869129,0.41472742,0.791973
Pdpk1,-3.9131782,-1.4406996,9.108926724829319e-05,0.0017044349658507229,0.14634146341463414,0.552061670849767,0.20809211,0.48731574
Fto,-3.915126,-1.200222,9.035693653113118e-05,0.0016919100241055713,0.2682926829268293,0.7428827536751523,0.5299795,0.95777637
Ogt,-3.9174037,-1.2789087,8.950778151153453e-05,0.001677178583831892,0.34146341463414637,0.7747579777698099,0.6223263,1.1297035
Runx2,-3.9186926,-1.8535775,8.903054222417876e-05,0.001669400327678774,0.14634146341463414,0.5167084976694155,0.19069071,0.56487983
Ncoa3,-3.9189544,-2.3941813,8.893395304266436e-05,0.0016687537138661951,0.07317073170731707,0.44152025815704554,0.074496165,0.3411512
Ppfia1,-3.9196424,-2.2427063,8.868043147778819e-05,0.001665159464575939,0.04878048780487805,0.4195410541412693,0.06960594,0.29354125
Pacs1,-3.9213288,-1.3096288,8.806200892052389e-05,0.0016547036221639699,0.1951219512195122,0.6211186805306561,0.32449567,0.6679314
Nbea,-3.9215033,-1.2363541,8.799826723595673e-05,0.0016546630095382487,0.6585365853658537,0.907637145930441,1.7895584,2.545459
Rbm10,-3.922172,-3.2778249,8.775432768706534e-05,0.001651231642122861,0.024390243902439025,0.3861599139476515,0.030559551,0.26311058
Ccdc57,-3.9228601,-2.5784826,8.750398443278646e-05,0.001647674885570408,0.04878048780487805,0.4158121190390821,0.056024056,0.29579115
Ddx17,-3.9233057,-1.25684,8.734215056627287e-05,0.001645780915649195,0.24390243902439024,0.7168877733954823,0.4464539,0.85221887
Nudcd3,-3.9244688,-1.2627236,8.692130527598256e-05,0.0016390003317653693,0.17073170731707318,0.5755826461097168,0.25276846,0.5247613
Prickle1,-3.9256318,-1.4729298,8.650237639059939e-05,0.0016322463859658747,0.3170731707317073,0.7429544639655791,0.6571166,1.2751873
Ncoa5,-3.9282389,-2.08809,8.557019859470249e-05,0.0016157914520306786,0.07317073170731707,0.45213338114019364,0.08856473,0.33199176
Magi2,-3.9283261,-1.1846731,8.553917519654947e-05,0.0016157914520306786,0.7317073170731707,0.9237002509860165,2.2067983,2.9643307
Maco1,-3.9283938,-1.5679339,8.551505323491888e-05,0.0016157914520306786,0.14634146341463414,0.559591251344568,0.19616574,0.49625453
Dmd,-3.9300802,-1.4568938,8.491751178005562e-05,0.001606854606711334,0.5853658536585366,0.8753675152384367,1.4373102,2.2834213
Apba2,-3.9321446,-1.1521207,8.419140937011004e-05,0.0015942376108349942,0.2926829268292683,0.719935460738616,0.58664536,1.0200586
Atp9a,-3.9341118,-1.0804478,8.350486002098449e-05,0.0015823523192974988,0.1951219512195122,0.6288992470419505,0.35183895,0.63748837
Arhgap44,-3.934771,-1.3137472,8.327606834123945e-05,0.0015791305266966153,0.17073170731707318,0.584833273574758,0.28146613,0.592267
Btbd3,-3.935362,-1.4244047,8.307133295087877e-05,0.0015763606754167461,0.0975609756097561,0.4932592326998924,0.19192354,0.44972762
Slc25a27,-3.9353719,-1.5158184,8.306798059950505e-05,0.0015763606754167461,0.12195121951219512,0.5118680530656149,0.16705516,0.4186655
Lrrc4,-3.935682,-2.1683993,8.296077283852876e-05,0.0015763606754167461,0.024390243902439025,0.3889924704195052,0.07034995,0.28339466
Rnf217,-3.9361567,-1.5449109,8.279686434365857e-05,0.0015744881421897424,0.0975609756097561,0.4871280028684116,0.16662033,0.42463017
Dgkd,-3.9367964,-1.4023231,8.257657335106517e-05,0.0015714111373534851,0.17073170731707318,0.5807457870204374,0.24738856,0.55497915
Tfdp2,-3.9370484,-0.99525666,8.248994423889729e-05,0.001570875125229745,0.17073170731707318,0.5779849408390104,0.32438836,0.5675
Usp37,-3.9375913,-1.3507885,8.230365010496455e-05,0.0015684390626385797,0.0975609756097561,0.48960200788813196,0.16856667,0.38410097
Lrp1,-3.9381533,-1.1935866,8.211112185010123e-05,0.0015658806558638892,0.14634146341463414,0.560129078522768,0.26070112,0.519521
Shank1,-3.9392195,-1.3315969,8.174715068161767e-05,0.0015600468315447918,0.17073170731707318,0.5870204374327717,0.27919975,0.5936547
Kidins220,-3.9403436,-1.2912154,8.136497877486472e-05,0.0015538571284155046,0.34146341463414637,0.7833632126210112,0.6323108,1.1500809
Cep120,-3.9410317,-2.3688455,8.113189702526252e-05,0.001550507875582364,0.07317073170731707,0.4475797776980997,0.07425162,0.33513427
Unc79,-3.9412062,-1.4753939,8.107290623988977e-05,0.001550483267377821,0.34146341463414637,0.7411975618501255,0.68610954,1.3195133
Tor1aip2,-3.9424078,-3.2985075,8.066762558844145e-05,0.00154383126749389,0.024390243902439025,0.3878809609178917,0.030559551,0.26644546
Rnf111,-3.9432414,-1.3874694,8.038766934488715e-05,0.00153956997526523,0.14634146341463414,0.5511652922194334,0.21085705,0.47878706
Phf24,-3.9435322,-0.9780721,8.029022644406392e-05,0.0015388005595948625,0.14634146341463414,0.5744711366081032,0.33307403,0.5758137
Rundc3b,-3.9435806,-1.5032291,8.027399681975392e-05,0.0015388005595948625,0.17073170731707318,0.5653997848691287,0.21991982,0.5290323
Dtx3,-3.944579,-3.9708903,7.99403556948791e-05,0.0015342838268010011,0.024390243902439025,0.3841161706704912,0.018472109,0.25645623
Unc5c,-3.9450538,-1.5816875,7.978209376157765e-05,0.001532340857307785,0.3902439024390244,0.8082108282538544,0.9466482,1.7440374
Galnt9,-3.945296,-3.5786126,7.970146202988125e-05,0.0015318871850807647,0.024390243902439025,0.38705629257798496,0.030232426,0.3124065
