names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CNU-LGE GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Dpf3,-4.0440855,-3.367175,5.252776712425752e-05,0.0036755757880958325,0.06060606060606061,0.2866709640452657,0.02850558,0.26110974
Stxbp5,-4.0495677,-0.6254623,5.131232193772321e-05,0.0035999010194950986,0.6464646464646465,0.7337415843002435,0.7982911,1.0594507
P3h2,-4.0523496,-1.9638437,5.0705871824197175e-05,0.003566666952660152,0.09090909090909091,0.33165019338203694,0.07756282,0.27354532
Iqgap1,-4.067079,-1.1611369,4.760614031331517e-05,0.0033662552374178383,0.18181818181818182,0.4291290646039249,0.15613571,0.3205655
Kalrn,-4.07113,-0.31864646,4.678564633053669e-05,0.003316966535360214,0.8585858585858586,0.8456882968056152,2.081485,2.2773135
Nrp2,-4.077091,-1.1000999,4.560256979024437e-05,0.0032416429901160485,0.1919191919191919,0.44291648760922503,0.21138729,0.40853107
Qki,-4.084596,-1.0365909,4.415353978491056e-05,0.003172207524119109,0.6666666666666666,0.8289643317576278,1.0722336,1.5978805
Galnt17,-4.1031218,-0.89171946,4.076129209236556e-05,0.002948993331422729,0.6161616161616161,0.7176264145537888,0.91469145,1.3285782
Exoc6b,-4.117328,-0.6700922,3.832898322870711e-05,0.0027910563126161514,0.7070707070707071,0.8185431886549205,1.1486409,1.4877722
Itga4,-4.1253247,-3.3800373,3.7021208900001596e-05,0.0027031518563669643,0.04040404040404041,0.2776822804755766,0.020828845,0.19813184
Gm2824,-4.1324124,-1.9227144,3.5897541484910654e-05,0.0026282477920968644,0.1111111111111111,0.3510600200544335,0.07442727,0.25692347
Slc23a2,-4.1352377,-1.0063862,3.54587435269679e-05,0.002603214313031769,0.3333333333333333,0.562920784987824,0.28820452,0.5134367
Gm33228,-4.138747,-1.386513,3.492072099881432e-05,0.002570739104762029,0.1717171717171717,0.41373012462397935,0.15211172,0.35734612
Cep112,-4.1416225,-1.3752288,3.448578597110934e-05,0.0025456952446255717,0.2828282828282828,0.48939979945566536,0.23993166,0.5326377
Arhgef25,-4.1467686,-1.5187122,3.372005110666505e-05,0.002502922025514061,0.1717171717171717,0.40900300816501933,0.11950635,0.31022257
Rnf220,-4.1470985,-1.712003,3.3671532146710144e-05,0.002502922025514061,0.15151515151515152,0.3984028076206847,0.1669383,0.46700856
Trpc4,-4.1494384,-1.0221555,3.332922128342901e-05,0.0024945854481496867,0.3333333333333333,0.5420784987824094,0.4060508,0.7017405
Akap13,-4.1525187,-1.3208752,3.28836109256877e-05,0.0024681078926626497,0.29292929292929293,0.5056224036670964,0.25113225,0.5383505
Rtn4r,-4.1534147,-2.3418067,3.275504527861419e-05,0.002465344724471606,0.08080808080808081,0.3218378455808623,0.045124575,0.21025589
Hk1,-4.1571608,-1.0703391,3.222272223842705e-05,0.0024320914228835246,0.20202020202020202,0.4560234923363415,0.1833981,0.35255632
Otud7a,-4.173104,-0.551534,3.0047807355457633e-05,0.0022807474114156685,0.7474747474747475,0.7680131786277038,1.1902561,1.4709297
Rtl4,-4.1738505,-0.9461697,2.9949438116363698e-05,0.002279720686081282,0.41414141414141414,0.6279902592751755,0.59413993,0.9413782
Nxpe4,-4.1753254,-1.2615334,2.9756057331162032e-05,0.0022714353991145565,0.2727272727272727,0.49734994986391634,0.21231131,0.4492194
Tmcc3,-4.1870804,-1.3701168,2.825659623536058e-05,0.002163118919783871,0.25252525252525254,0.48667812634293084,0.2472997,0.5453606
Naaladl2,-4.189047,-0.74614346,2.801288143225912e-05,0.002150588925956579,0.7676767676767676,0.8628061882251826,1.2622309,1.6580603
Thrb,-4.1955557,-0.9327071,2.7220332105368007e-05,0.002101753803652984,0.5050505050505051,0.6928448646325741,0.7311133,1.1172982
Ccnd2,-4.199831,-1.4390782,2.671144613941833e-05,0.002074383114931129,0.1919191919191919,0.4401231915198396,0.15714519,0.379395
Fam135b,-4.2049584,-0.73376626,2.611300997243072e-05,0.002039699354532597,0.6262626262626263,0.6996490474144106,0.8586202,1.1821833
Grk3,-4.2072296,-1.4052522,2.5852020911419957e-05,0.002025200588600158,0.2222222222222222,0.4601418134937688,0.16390125,0.38643172
Gk,-4.211785,-1.6790907,2.5336070673436395e-05,0.0019905854356585847,0.12121212121212122,0.37362125769946997,0.08919183,0.2613944
Clasp2,-4.2119403,-0.6212057,2.531862357130499e-05,0.0019905854356585847,0.7575757575757576,0.8299670534307406,1.1175202,1.426571
Ctnnd2,-4.21929,-0.4888095,2.4507321260244323e-05,0.0019367991831257794,0.8282828282828283,0.8845437616387337,2.1533566,2.4582357
Prkag2,-4.2330174,-0.8842744,2.305767704373341e-05,0.0018330171069973868,0.5252525252525253,0.6630138948574703,0.58474094,0.9028253
Dleu2,-4.2337456,-1.0474472,2.2983116825798283e-05,0.0018325114216890203,0.43434343434343436,0.6552428018908466,0.47100374,0.80800724
Kcnj3,-4.251418,-0.60251814,2.1242104766909585e-05,0.0017038070301100315,0.7878787878787878,0.7837702334909039,1.3350329,1.6585256
Fat4,-4.2660356,-2.1466222,1.989769374289097e-05,0.0016103946712996398,0.10101010101010101,0.34618965764217163,0.069357365,0.27612135
Pcdh9,-4.290118,-0.6839306,1.785780968060326e-05,0.0014584782556772329,0.9191919191919192,0.971494055292938,3.3779762,3.8390796
Malat1,-4.2926884,-0.4823906,1.7652283510307346e-05,0.0014460879814693853,0.98989898989899,0.9936971780547199,4.6534724,4.985134
Zhx2,-4.3098946,-2.3121853,1.6333255952838955e-05,0.0013421241206507117,0.0707070707070707,0.32577710929666237,0.053175647,0.23999022
Rspo2,-4.310013,-2.4679296,1.632452581577176e-05,0.0013421241206507117,0.1111111111111111,0.34744305973356254,0.07436215,0.35563868
Dync1i1,-4.31412,-0.71894836,1.6024014142934478e-05,0.0013289051235205228,0.6565656565656566,0.7170176192522562,0.8624239,1.1796321
Kcnk10,-4.3166957,-1.239851,1.5838210550108232e-05,0.001317562592821697,0.1717171717171717,0.44875376020627417,0.17418112,0.37112975
St8sia5,-4.324649,-1.858535,1.5277511076450288e-05,0.001274865598211861,0.12121212121212122,0.36961037100701905,0.07900804,0.26093015
Fbn2,-4.3336034,-2.6388428,1.466883375045284e-05,0.0012355848365977048,0.08080808080808081,0.3265649620398224,0.051219393,0.28316346
Csmd2,-4.3434668,-0.75949925,1.4025180301653741e-05,0.0011888220653168329,0.6363636363636364,0.7241799169173471,0.8605974,1.1969779
Ppm1h,-4.3865414,-0.91325,1.1516738003693008e-05,0.000993119263159837,0.494949494949495,0.6745093826099413,0.52693194,0.835727
Slc26a4,-4.393523,-3.9173768,1.1152828413340561e-05,0.0009666983853756803,0.020202020202020204,0.2764288783841857,0.013706048,0.18939304
Sdk1,-4.3964605,-1.4457114,1.1003043450606775e-05,0.0009568018689896571,0.20202020202020202,0.4642601346511961,0.25717586,0.58715636
Gm16083,-4.404581,-3.4406538,1.0598843896548788e-05,0.0009276577703591724,0.030303030303030304,0.286456095115313,0.020181034,0.19995409
Osbpl1a,-4.4064603,-1.2034758,1.0507346155192282e-05,0.0009226548731699889,0.30303030303030304,0.5626701045695459,0.28221324,0.56013036
Adamts17,-4.4204245,-1.3034341,9.850716984058869e-06,0.0008735602817216562,0.2828282828282828,0.5069116172468128,0.2634725,0.5561832
Setbp1,-4.444569,-0.66533107,8.806815392924867e-06,0.0007887970986929705,0.7070707070707071,0.777001862197393,1.09417,1.423301
Grb14,-4.4563866,-1.1385486,8.335273804288267e-06,0.0007490595555893838,0.26262626262626265,0.5166523420713365,0.2785795,0.53489316
Abca5,-4.4599457,-1.0811483,8.19803564104499e-06,0.0007391987170297949,0.29292929292929293,0.5349878240939694,0.25293368,0.4755509
Cnr1,-4.4924107,-1.6258653,7.0421528931039456e-06,0.0006480227679373391,0.18181818181818182,0.4414124050995559,0.15732963,0.42254776
Khdrbs3,-4.5140224,-1.0582721,6.360949051992111e-06,0.0005893748311276828,0.5454545454545454,0.6737215298667812,0.70652,1.1437492
Nbea,-4.5153975,-0.51471645,6.319806110268068e-06,0.0005875888933664464,0.8282828282828283,0.9064603924939121,2.218847,2.5424526
Asap1,-4.5485096,-0.94890606,5.402722225995108e-06,0.0005058228091027476,0.5555555555555556,0.7009024495058015,0.67125404,1.0461978
Tbc1d1,-4.554782,-1.6231747,5.243991727966115e-06,0.0004926785235330402,0.1414141414141414,0.4030941125913193,0.11472564,0.3180797
Etv1,-4.562984,-1.5998869,5.043171334410579e-06,0.0004763627232319624,0.2222222222222222,0.4653344793009597,0.1968334,0.5064629
Ank2,-4.568267,-0.4527086,4.9177340068225345e-06,0.00046692407336862727,0.8787878787878788,0.9334264432029795,2.4201646,2.7097096
Rims1,-4.573357,-0.4671698,4.799706982168273e-06,0.0004589613046649876,0.8383838383838383,0.8434321730411116,1.8927758,2.1740263
Tmem150c,-4.5787835,-1.7874343,4.6768777367689956e-06,0.00045039121662644716,0.16161616161616163,0.4167024781549921,0.10080173,0.31196702
Thsd7a,-4.588348,-1.3240044,4.4676721149720346e-06,0.00043182140190395167,0.3434343434343434,0.5791433891992551,0.42996743,0.8522657
Sort1,-4.5893874,-0.93043745,4.445488969160074e-06,0.00043122847870516673,0.45454545454545453,0.6744019481449649,0.48358366,0.78171
Unc13b,-4.604223,-1.312106,4.140094813377421e-06,0.00040305923056322936,0.30303030303030304,0.5370290789285203,0.2532803,0.5398348
Osbp2,-4.6225986,-1.2077854,3.789624854892174e-06,0.0003743647788637968,0.3434343434343434,0.561810628849735,0.28752166,0.570669
Nck2,-4.6330657,-1.4660196,3.602905124614976e-06,0.0003572326963040753,0.2222222222222222,0.48062598481592894,0.15740933,0.3859092
Lrfn5,-4.6345654,-0.683905,3.576885056751332e-06,0.00035596630175891965,0.8282828282828283,0.8576851453946426,1.8685572,2.2825701
Cdh20,-4.6355486,-1.7475171,3.5599241409049364e-06,0.0003555953965283109,0.24242424242424243,0.47940839421286346,0.255809,0.68249977
Phactr2,-4.6376143,-2.5549765,3.524535650877541e-06,0.000353512445615237,0.0707070707070707,0.33863343360550063,0.055803973,0.29062203
Fhod3,-4.6674714,-2.2723277,3.0492887210647246e-06,0.00031032107682717685,0.12121212121212122,0.38060449792293366,0.09026125,0.37592602
Nckap5,-4.668368,-1.1740125,3.0360218693388664e-06,0.0003101821582856857,0.30303030303030304,0.5738074774387624,0.37404528,0.70483273
Gabrb1,-4.67507,-0.6781624,2.938537957251981e-06,0.0003013683775242776,0.8181818181818182,0.844721386620828,1.6796545,2.0772357
Nptx1,-4.6779013,-2.1718726,2.8982626704057624e-06,0.000298376697141007,0.0707070707070707,0.3436470419710643,0.06741401,0.27326307
Tead1,-4.6793013,-1.8022918,2.8785425555657083e-06,0.00029748630180019455,0.1919191919191919,0.4441340782122905,0.14620735,0.4376717
Mfsd4a,-4.6816225,-1.8032368,2.84613429668939e-06,0.00029527269711213865,0.10101010101010101,0.37659361123048274,0.08142418,0.25933087
Hunk,-4.6880007,-2.390431,2.758869670041741e-06,0.0002884468016887999,0.09090909090909091,0.35893854748603354,0.06150449,0.2871316
Mgll,-4.6969304,-1.4914304,2.64100177883332e-06,0.00027720202264551295,0.21212121212121213,0.4749677696605071,0.17433204,0.42884585
Grm1,-4.7005024,-1.0171732,2.5952210318279987e-06,0.000273465055393013,0.5757575757575758,0.6876880103137086,0.7656066,1.2024131
Rimbp2,-4.714952,-0.9958569,2.4176781716206095e-06,0.0002557598916198653,0.46464646464646464,0.6359404096834265,0.48097306,0.8027851
Wdfy2,-4.73199,-1.9415737,2.2232927136551445e-06,0.00023612598899570644,0.16161616161616163,0.4306689586019195,0.09974895,0.338556
Ccbe1,-4.76555,-3.7652197,1.8833927218064571e-06,0.0002016205674698785,0.050505050505050504,0.3188654920498496,0.026398681,0.31021866
Dnah9,-4.7925196,-1.9052734,1.6469957244004694e-06,0.00017773002054072534,0.1414141414141414,0.414410542902163,0.11991755,0.3901683
Sh3rf1,-4.799178,-1.384967,1.5931801715961937e-06,0.0001726159323015715,0.3333333333333333,0.555830110299384,0.29033208,0.63116145
Mtmr12,-4.799321,-1.5323106,1.5920421552053378e-06,0.0001726159323015715,0.20202020202020202,0.48349090388196536,0.15834753,0.40297765
Ldlrad4,-4.8100123,-1.0306782,1.5092112184335952e-06,0.0001648475830866289,0.5454545454545454,0.7433390631714654,0.73843247,1.1731848
Hs6st3,-4.812271,-1.1809589,1.4922478312584175e-06,0.000163659996840464,0.6565656565656566,0.794012319151984,1.32477,1.9824653
Cadps2,-4.8165026,-1.4530717,1.4609627710602419e-06,0.00016142803271656692,0.30303030303030304,0.5495630998424295,0.36784926,0.7963096
Vps13c,-4.8232417,-0.9600974,1.4124348379986083e-06,0.0001568269590786058,0.47474747474747475,0.6720383899154849,0.49165604,0.8044202
Gm3764,-4.825227,-1.3011233,1.3984388995743292e-06,0.00015591723332598434,0.25252525252525254,0.5390345222747457,0.26044288,0.5499193
Gpc5,-4.8300934,-1.5927527,1.364691038970305e-06,0.00015342781680808407,0.40404040404040403,0.61377309840997,0.56533504,1.1916354
Gls,-4.840361,-0.59648633,1.2960349586639757e-06,0.00014693864700127015,0.7878787878787878,0.8025354533734422,1.228163,1.5371828
Prkca,-4.896771,-0.91753757,9.742421594897463e-07,0.00011431391626851302,0.7070707070707071,0.7592035524996419,0.8610535,1.2752397
Slc16a7,-4.90529,-1.100236,9.328932378248371e-07,0.00010994228640505864,0.3939393939393939,0.6300315141097264,0.3912151,0.7062854
Arhgap39,-4.9083395,-1.0185573,9.185081762258026e-07,0.00010872385328276351,0.45454545454545453,0.6815284343217304,0.5140767,0.8593367
Lifr,-4.910405,-2.3772788,9.088831930407377e-07,0.00010806058140267532,0.0707070707070707,0.3593324738576135,0.056534663,0.264048
St18,-4.9175243,-2.488172,8.764558672238644e-07,0.00010466830734357883,0.13131313131313133,0.40234207133648475,0.14775771,0.63837385
Lsamp,-4.9305363,-0.7082342,8.200419357060677e-07,9.880953727543516e-05,0.9393939393939394,0.9728907033376307,3.5929492,4.0731335
Sidt1,-4.9438095,-1.2399065,7.661053199453036e-07,9.350953160987137e-05,0.36363636363636365,0.5877023349090388,0.3365911,0.6653264
Slit3,-4.95147,-1.0257056,7.365500675485941e-07,9.078486383041616e-05,0.6363636363636364,0.7254691304970634,1.1181308,1.6471763
Nr3c2,-4.9622726,-1.0014788,6.967305081433622e-07,8.627257490236011e-05,0.696969696969697,0.7742443775963329,1.110066,1.6239934
C1ql3,-4.9853783,-1.7097992,6.184072251463165e-07,7.764767354991366e-05,0.25252525252525254,0.5087738146397365,0.2222796,0.59567654
Map4,-4.9853845,-1.064535,6.18387320895514e-07,7.764767354991366e-05,0.46464646464646464,0.7121114453516688,0.5098296,0.871653
Slc9a9,-4.9868283,-1.1131245,6.137861859118552e-07,7.764767354991366e-05,0.45454545454545453,0.686219739292365,0.54188925,0.9383847
Fnbp1,-4.988185,-1.2375962,6.094927890544436e-07,7.761645138337868e-05,0.4444444444444444,0.6924509382609941,0.46752942,0.8777632
Car10,-4.989728,-1.4321289,6.046437531744196e-07,7.736560784665074e-05,0.43434343434343436,0.6384114023778829,0.6230613,1.2039163
Pdzrn3,-4.9906926,-2.4195328,6.016320120237429e-07,7.73485749429568e-05,0.1111111111111111,0.3934250107434465,0.12159292,0.5257486
Vxn,-4.9984336,-2.210993,5.779785824622348e-07,7.466482937865504e-05,0.10101010101010101,0.38339779401231916,0.076302834,0.3126948
Zbtb18,-5.010506,-1.6651552,5.428708558453386e-07,7.046830867905434e-05,0.1717171717171717,0.4655851597192379,0.14877547,0.41127777
Kcnma1,-5.0246134,-0.4435527,5.04448014411898e-07,6.579863178275583e-05,0.8585858585858586,0.8565749892565535,1.9501224,2.2191901
C130071C03Rik,-5.0299897,-0.8766894,4.905059128588239e-07,6.460732293390489e-05,0.6363636363636364,0.7761065749892565,0.9469134,1.3602003
Edil3,-5.040071,-1.1276616,4.653596088107294e-07,6.159710684110492e-05,0.6464646464646465,0.7579859618965764,0.921917,1.4605633
Frmd4a,-5.0426908,-0.55320334,4.5903105651667874e-07,6.106022024060969e-05,0.8484848484848485,0.8552141527001862,1.8506889,2.1827981
Il1rap,-5.063537,-1.2649801,4.1154808010456095e-07,5.5569331218138456e-05,0.41414141414141414,0.6402019767941556,0.48507464,0.9164234
Jph1,-5.0664806,-1.4599317,4.052380634025387e-07,5.4993670523364724e-05,0.3333333333333333,0.5744520842286206,0.29179922,0.6586171
Ppm1l,-5.0670094,-1.0753855,4.0411406724469143e-07,5.4993670523364724e-05,0.46464646464646464,0.6747600630282194,0.5358823,0.9138773
Rras2,-5.071832,-1.5584499,3.9400366868904677e-07,5.401468662078922e-05,0.21212121212121213,0.5021486892995273,0.1782076,0.45397753
Ppp1r14c,-5.0838857,-1.803692,3.6979015499126133e-07,5.0955186998026624e-05,0.16161616161616163,0.45541469703480875,0.1212656,0.37162697
Gm20754,-5.1351,-1.1307843,2.8199415761548203e-07,4.030416497408512e-05,0.6565656565656566,0.7443059733562527,1.0321635,1.600843
Tle4,-5.141248,-1.4672872,2.7291938662702517e-07,3.921574288057843e-05,0.31313131313131315,0.5831184644033806,0.3105698,0.6966532
Pls3,-5.157172,-1.3862976,2.5070700366669675e-07,3.621772682002227e-05,0.21212121212121213,0.5172253258845437,0.2209927,0.49865022
Rapgef2,-5.16169,-0.7682125,2.4473012855454705e-07,3.554539759059827e-05,0.7171717171717171,0.7655421859332474,0.8873712,1.2335387
Plekhg5,-5.181404,-1.4613631,2.2022177032916766e-07,3.215955961274312e-05,0.20202020202020202,0.501504082509669,0.19626093,0.468204
Satb1,-5.18319,-1.3420959,2.1812253005572316e-07,3.202706219998514e-05,0.16161616161616163,0.46572840567253976,0.22190292,0.4884988
Ncoa1,-5.187826,-0.8414557,2.1276313128038983e-07,3.141178756870371e-05,0.6767676767676768,0.7859547342787566,0.8461691,1.2191873
Clstn2,-5.188467,-1.1267787,2.1203225534253176e-07,3.141178756870371e-05,0.6666666666666666,0.7509310986964618,1.0361906,1.6036183
Lurap1l,-5.2098675,-2.5467143,1.889756068567272e-07,2.852682334966438e-05,0.08080808080808081,0.3836842859189228,0.057556503,0.29726326
Unc5c,-5.2138624,-1.0381261,1.8494857741342264e-07,2.8236183381242424e-05,0.6767676767676768,0.8067970204841713,1.1923119,1.7426093
Ptprd,-5.2162647,-0.84952974,1.825674086003835e-07,2.8031921537670314e-05,0.9393939393939394,0.9653702907892852,3.0930874,3.6615415
Egfem1,-5.2230787,-1.455787,1.7597270734031707e-07,2.717463589789839e-05,0.5555555555555556,0.772919352528291,1.1001599,1.8716195
Grik1,-5.2475967,-2.1963382,1.540962894109231e-07,2.421384383901464e-05,0.23232323232323232,0.5002148689299527,0.22172356,0.759712
Hivep3,-5.249078,-0.82624876,1.5286268095732475e-07,2.4161295513666568e-05,0.6868686868686869,0.7810127488898438,0.9482583,1.3359513
Tshz3,-5.2492704,-2.6994817,1.527027055762835e-07,2.4161295513666568e-05,0.09090909090909091,0.38816072195960466,0.065768525,0.36573443
Elavl4,-5.2573853,-1.4544307,1.4611813093863843e-07,2.3370203442388185e-05,0.25252525252525254,0.5392493912046985,0.2598289,0.59505165
Ppm1e,-5.2602415,-1.0179211,1.4386641529325966e-07,2.3147847778023276e-05,0.7171717171717171,0.8094828821085804,1.1415995,1.6708783
Kif1b,-5.2723074,-0.67831886,1.3471912104013403e-07,2.1806643267159047e-05,0.7777777777777778,0.8606933104139808,1.2383606,1.5934253
Satb2,-5.2920213,-2.336838,1.2097168868931913e-07,1.9700056212618213e-05,0.13131313131313133,0.42031943847586306,0.118977964,0.49365222
Hdac9,-5.295388,-0.96256983,1.1876395041970268e-07,1.945845943766714e-05,0.7171717171717171,0.7992407964475003,1.1105624,1.6029866
Kcnt2,-5.319856,-1.247919,1.0384926596222649e-07,1.711920108223942e-05,0.494949494949495,0.686613665663945,0.6418038,1.1433492
Kcnj6,-5.333627,-1.2423664,9.626995102798051e-08,1.5967738173591583e-05,0.37373737373737376,0.6319295229909755,0.43567812,0.8293341
Gng2,-5.350112,-1.3810799,8.789993826443376e-08,1.4670008330219473e-05,0.26262626262626265,0.5908179343933534,0.278696,0.60821134
Hipk2,-5.396945,-1.5048752,6.778519478479977e-08,1.1455271596651381e-05,0.25252525252525254,0.5681134507950151,0.2572494,0.60572314
Spon1,-5.4021034,-1.8079168,6.58638761586018e-08,1.1272371671220574e-05,0.1919191919191919,0.49434178484457814,0.1921743,0.55496097
Nalf1,-5.4290423,-0.5216049,5.665724179980776e-08,9.821807013940867e-06,0.8787878787878788,0.8995845867354247,2.5141027,2.8507814
Cpeb1,-5.436572,-1.5232811,5.431540012380983e-08,9.47697922939461e-06,0.23232323232323232,0.5309769374015184,0.19763307,0.48741978
Tafa2,-5.445832,-1.329798,5.1563907660414084e-08,9.055700645982525e-06,0.6464646464646465,0.7281191806331471,0.9157002,1.5616728
Miat,-5.44964,-1.3386897,5.0471888331442915e-08,8.922234470170205e-06,0.3838383838383838,0.6021701761925226,0.32497317,0.6786435
Adcy1,-5.4571633,-1.294215,4.8380112882647126e-08,8.609096908322704e-06,0.32323232323232326,0.6094757198109153,0.36409327,0.7309893
Sema5a,-5.4605613,-2.5994723,4.746321949205772e-08,8.609096908322704e-06,0.1414141414141414,0.43593324738576134,0.13144198,0.6159133
Sel1l3,-5.4676366,-2.0871344,4.560761113478205e-08,8.336574906065263e-06,0.1414141414141414,0.44878957169459965,0.10927181,0.39919028
Nfix,-5.524644,-1.4639199,3.3015445475907666e-08,6.247359295335486e-06,0.2727272727272727,0.592751754762928,0.2640663,0.60632366
Dock4,-5.5425096,-0.85586107,2.981668067243019e-08,5.682086593391484e-06,0.7878787878787878,0.8591176049276608,1.5154233,2.0051727
Fmn1,-5.5662374,-1.6319472,2.6029847251121452e-08,4.9958713974116675e-06,0.24242424242424243,0.5301890846583585,0.22425935,0.57613605
Mcu,-5.586337,-1.3722439,2.31908664586551e-08,4.548456801051551e-06,0.35353535353535354,0.6206847156567827,0.33356532,0.7055552
Cyfip1,-5.6235685,-1.2921635,1.8705248199636872e-08,3.7230371786980946e-06,0.3838383838383838,0.6483669961323593,0.37609097,0.75053704
Cdh10,-5.635728,-1.2363138,1.7432034005065784e-08,3.495513087433714e-06,0.5858585858585859,0.7546554934823091,0.86436665,1.4436007
Slit1,-5.6762886,-1.9355652,1.3764854188934066e-08,2.801982061035291e-06,0.2222222222222222,0.5134293081220456,0.16704471,0.527956
Ccdc85a,-5.687185,-1.3009309,1.2915073453171987e-08,2.649068883104819e-06,0.47474747474747475,0.6930239220742014,0.5989318,1.1055226
Pcsk2,-5.727397,-1.1299157,1.019834598695699e-08,2.140855911480737e-06,0.6666666666666666,0.7697679415556511,0.9411292,1.4862045
Zmat4,-5.7309437,-1.6031648,9.98733634784461e-09,2.1130687217841315e-06,0.32323232323232326,0.600630282194528,0.37450856,0.867157
Arhgap15,-5.7421513,-3.6086044,9.348132932346621e-09,2.00947465513723e-06,0.050505050505050504,0.37927947285489183,0.03179867,0.33226427
Gtdc1,-5.7514296,-1.1698521,8.84920344003353e-09,1.917565293820169e-06,0.5454545454545454,0.7288354103996562,0.6269593,1.0857631
Mpdz,-5.796078,-1.5899292,6.788356660400998e-09,1.4951077333194658e-06,0.24242424242424243,0.5634221458243804,0.21951655,0.55329
Elavl2,-5.7988286,-1.8792245,6.677965181363926e-09,1.4829497886218901e-06,0.25252525252525254,0.5427231055722676,0.2483464,0.7115077
Gm49678,-5.8378024,-1.9660398,5.2893796055967955e-09,1.2147489743793666e-06,0.2828282828282828,0.5559375447643604,0.3240572,0.9144053
Mlip,-5.8537517,-1.6149933,4.806060490258713e-09,1.1229464815065357e-06,0.29292929292929293,0.5881678842572697,0.30827716,0.7448003
Tmem178,-5.86069,-1.7118105,4.609473536641986e-09,1.0864609993821942e-06,0.16161616161616163,0.5067683712935109,0.17361514,0.48308522
Kcnh7,-5.9488554,-1.233015,2.700239535495233e-09,6.595948756250627e-07,0.696969696969697,0.7964475003581148,1.1963916,1.8602728
Ptprk,-5.9539084,-1.519232,2.6181336018864373e-09,6.513819433582274e-07,0.46464646464646464,0.678663515255694,0.55926347,1.146775
Myrip,-6.0192857,-1.8655602,1.751884806953992e-09,4.5262639195051696e-07,0.18181818181818182,0.5096691018478728,0.1499245,0.46336868
Opcml,-6.0586205,-0.6596114,1.3729407977272763e-09,3.581642644168147e-07,0.9191919191919192,0.9255479157713794,2.6813095,3.1130767
Dock9,-6.0803566,-1.1928577,1.199155028714937e-09,3.158950551134349e-07,0.5555555555555556,0.7132932244664089,0.593727,1.0484968
Nav2,-6.213644,-1.0969373,5.176979798437101e-10,1.391054471840049e-07,0.7171717171717171,0.8190803609798023,1.0942013,1.6581775
Map4k3,-6.2270975,-1.3340108,4.751550366287688e-10,1.2896379630520221e-07,0.40404040404040403,0.6721100128921358,0.3923672,0.79358256
Dscaml1,-6.227116,-1.2457176,4.750984437162544e-10,1.2896379630520221e-07,0.5555555555555556,0.7372152986678127,0.7099283,1.2388456
Adcy8,-6.2504954,-1.9209604,4.091524145716561e-10,1.1452005603687915e-07,0.23232323232323232,0.557405815785704,0.23416254,0.6927144
Zfp536,-6.270639,-2.861194,3.595696279970116e-10,1.0170143057136528e-07,0.1414141414141414,0.4775820083082653,0.1279962,0.6892321
Sv2b,-6.288872,-1.7714134,3.197813212522007e-10,9.140983087283651e-08,0.37373737373737376,0.6210786420283627,0.3937241,0.9734907
Zfpm2,-6.303203,-1.7996383,2.915565064767049e-10,8.423788525837701e-08,0.43434343434343436,0.673614095401805,0.54894555,1.2659107
Slc1a2,-6.350223,-1.4942056,2.1500317335863392e-10,6.279494856680971e-08,0.45454545454545453,0.7306617963042544,0.60669625,1.2090994
Sh3d19,-6.5190797,-2.2536175,7.073998642401132e-11,2.1848085462220508e-08,0.1919191919191919,0.5425082366423148,0.1459188,0.5591499
Astn2,-6.526205,-2.0094564,6.745697082227464e-11,2.1076381465052556e-08,0.3838383838383838,0.6348302535453374,0.37696072,1.0450107
Syt17,-6.542814,-3.3592842,6.037198007448654e-11,1.9084648289428864e-08,0.0707070707070707,0.4388697894284486,0.04635078,0.39666882
Shisa6,-6.590873,-2.0552955,4.372482416430094e-11,1.4155253316804414e-08,0.31313131313131315,0.6175691161724681,0.36853594,1.0480559
Pip5k1b,-6.608701,-2.0805275,3.877060669490339e-11,1.2704465876732368e-08,0.30303030303030304,0.5932889270878098,0.25343686,0.79751533
Nrp1,-6.6737423,-1.9536401,2.493609784164063e-11,8.375411862561046e-09,0.3333333333333333,0.6225827245380318,0.32346463,0.90798706
Epha7,-6.7244215,-1.6629337,1.7629157532800878e-11,6.15188912865402e-09,0.5151515151515151,0.7083154275891707,0.5994711,1.2810094
Brinp1,-6.738628,-1.1530448,1.598890161587641e-11,5.728290485581322e-09,0.7171717171717171,0.7796161008451511,1.004795,1.5790232
Ube2e2,-6.753532,-0.9313254,1.4428880241522548e-11,5.239243406617714e-09,0.7878787878787878,0.8369502936542043,1.3008454,1.8076866
Zbtb20,-6.783414,-1.5242836,1.1736869479292615e-11,4.32013264258346e-09,0.7272727272727273,0.8681062884973499,1.4261962,2.312307
Dscam,-6.916004,-1.6147951,4.645606867124118e-12,1.891325098782198e-09,0.5353535353535354,0.7560879530153273,0.78183264,1.5327173
Gm4258,-6.916751,-1.6280344,4.621195334465326e-12,1.891325098782198e-09,0.43434343434343436,0.7234278756625125,0.49409595,1.0902919
Srgap2,-6.94967,-1.6570383,3.661422195729889e-12,1.5372252249884706e-09,0.3939393939393939,0.7216014897579144,0.45575845,1.037039
Slc8a1,-7.002421,-1.1397835,2.5157699135672244e-12,1.1081760258614972e-09,0.8282828282828283,0.8760564389056009,1.584748,2.2560399
