names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CNU-LGE GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Stk32a,3.575561,2.1050365,0.00034947765547152537,0.017575295078705915,0.2828282828282828,0.07989543045408967,0.26818472,0.069057256
Zfhx3,3.5751626,1.1891996,0.0003500100944944972,0.017575295078705915,0.43434343434343436,0.2560163300386764,0.6035017,0.30993778
Pde8b,3.5683239,0.62443185,0.00035927227978453153,0.017910289717644457,0.7171717171717171,0.6368715083798883,1.0178361,0.76376224
Pde1b,3.56777,1.6325667,0.0003600323027140804,0.01791494069245804,0.3838383838383838,0.22310557226758343,0.3675983,0.13390185
Stox2,3.554503,0.56691235,0.00037869433820597625,0.01877401636087561,0.7171717171717171,0.7465620971207564,1.3402519,1.0659791
Zfhx4,3.5464194,1.2736562,0.0003905041492532952,0.019288320754478016,0.46464646464646464,0.3128491620111732,0.57840055,0.28060672
5730522E02Rik,3.54543,0.6377044,0.0003919731022662981,0.019325352766780605,0.8282828282828283,0.7474573843288927,1.954154,1.5879396
Pde4b,3.5332456,0.56425464,0.0004104908620885791,0.020075598126746613,0.797979797979798,0.7624265864489328,1.9783874,1.6513711
Pknox2,3.5329657,0.6996992,0.0004109259013662314,0.020075598126746613,0.6666666666666666,0.5601274888984387,0.83906364,0.5928605
Gda,3.519991,0.7424738,0.00043156146477660095,0.020856216831919547,0.6464646464646465,0.5739149119037387,0.87593096,0.6083869
Cacna1c,3.5142598,0.5003364,0.00044098138309238703,0.02123507126109756,0.8181818181818182,0.782839134794442,1.9283947,1.6401072
Smyd3,3.512897,0.5535646,0.0004432493696553066,0.021306101185399082,0.7474747474747475,0.7262927947285489,1.3169829,1.0513473
Gm1043,3.5089018,0.9598938,0.00044996088495103043,0.021551602457458446,0.5656565656565656,0.4593181492622833,0.6248501,0.36895132
Map2k1,3.503631,0.8220992,0.0004589606424497021,0.02180119825795938,0.5959595959595959,0.519051711789142,0.6992943,0.452725
Tef,3.491173,0.80476767,0.0004809047856478099,0.02263031802164037,0.5757575757575758,0.49262283340495633,0.6189769,0.39918327
Camk2d,3.488628,0.73051685,0.0004855066061306109,0.022806927459317332,0.7171717171717171,0.5591605787136513,1.1067264,0.79755247
Atosa,3.4758897,0.80141455,0.0005091617132692247,0.02379334823572881,0.6060606060606061,0.5470562956596476,0.7506543,0.4957418
Rab3c,3.4605565,0.67031854,0.0005390599585695756,0.025059759665682524,0.7272727272727273,0.6445709783698611,1.1651764,0.8698222
Atp6v0c,3.4456592,0.834599,0.0005696685679195621,0.026210606883559306,0.7474747474747475,0.681098696461825,1.2579076,0.880444
Camk4,3.4422116,0.68563074,0.0005769786972870674,0.02645634402065444,0.6767676767676768,0.6253402091390918,1.1849377,0.8803058
Prkch,3.4290628,2.6993306,0.0006056695017777629,0.027490438366162988,0.24242424242424243,0.04612519696318579,0.22930567,0.038913675
Unc79,3.4172394,0.45061374,0.0006325964163020286,0.02849818189928304,0.7878787878787878,0.7390058730840854,1.5533916,1.3157425
Nipal2,3.4124105,1.2277867,0.0006439109117458851,0.02891760860158864,0.4444444444444444,0.31256267010456956,0.43918923,0.21143794
Sorbs2,3.4023106,0.5038979,0.0006681862247279655,0.02972543685172257,0.8383838383838383,0.7808336914482166,1.8679421,1.5812238
Grm7,3.3940094,0.3008685,0.0006887731830697054,0.030439696429412803,0.8686868686868687,0.8922432316287064,2.8814735,2.6858335
Ppp1r2,3.3877368,1.2011013,0.0007047185230213706,0.031093245835113675,0.48484848484848486,0.4041684572410829,0.5966459,0.3037428
Lypd1,3.380568,1.5759547,0.0007233615009640643,0.031811331474475305,0.40404040404040403,0.2596691018478728,0.48873034,0.19177446
Rundc3b,3.348645,0.7058045,0.000812078094226425,0.03524107844682571,0.6363636363636364,0.5631356539177769,0.7565256,0.52669877
Nalcn,3.3417687,0.42846408,0.0008324641840265837,0.03601982709306651,0.7777777777777778,0.7440552929379745,1.3449744,1.1342529
Zdhhc17,3.3401444,0.68772155,0.0008373481735519835,0.03611484016587768,0.6464646464646465,0.5897077782552643,0.7747274,0.5460255
Fndc3a,3.3204305,0.6074025,0.0008987873710467997,0.038273243518268635,0.6464646464646465,0.5750608795301533,0.75037163,0.5502524
Slc16a2,3.3109095,0.7076885,0.0009299326656060904,0.03935006413359945,0.6161616161616161,0.4870362412261854,0.65321404,0.44747725
Celf2,3.3059251,0.39458552,0.0009466341067705396,0.03993101797319372,0.9595959595959596,0.9663372009740725,3.9728696,3.7052584
Atp2b2,3.2996836,0.54193,0.0009679391765525369,0.04064823376367906,0.7676767676767676,0.7182352098553216,1.2144862,0.9657839
Cftr,3.2958066,3.623196,0.0009813952096261885,0.04101102532294819,0.2222222222222222,0.03588311130210572,0.20648617,0.018441623
Cfap69,3.2901127,1.180723,0.0010014723465291062,0.04178503408577187,0.46464646464646464,0.3524566680991262,0.46934277,0.23444965
Ccdc187,3.2831244,3.5259097,0.0010266330667938206,0.04266072190825801,0.21212121212121213,0.022597049133361982,0.16136964,0.015088598
Baiap2,3.2825272,0.7948354,0.0010288108595664753,0.04266072190825801,0.6060606060606061,0.5355966193955021,0.7536385,0.49974358
Ankfn1,3.277331,2.8106446,0.001047934236733492,0.043120969281820715,0.29292929292929293,0.1320011459676264,0.5681143,0.10348381
Lrrc1,3.259907,1.6445714,0.0011144872040981925,0.045236059175405484,0.3333333333333333,0.16670247815499212,0.3065601,0.108622
