names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_nIPC (for_DEGs),mean_expr_Rest (for_DEGs)
Tshz1,5.504278,2.3344688,3.706841662817561e-08,4.980141773995393e-06,0.5714285714285714,0.2121374673675929,0.61480284,0.15562573
Ranbp9,5.495548,1.015733,3.8949953007909583e-08,5.206891727972789e-06,0.873015873015873,0.6609090583985981,1.1733644,0.7439955
Cask,5.4939184,0.9344038,3.931117008373527e-08,5.22916406014835e-06,0.9047619047619048,0.7343990272860565,1.4585181,1.0030292
Plk4,5.489608,4.077512,4.028266529471031e-08,5.331996140240719e-06,0.4444444444444444,0.06083038300611522,0.40245974,0.028926281
Msi2,5.460323,1.2428921,4.7527010690350694e-08,6.1693274263271645e-06,0.8571428571428571,0.6512176805063834,1.380019,0.8140377
Hnrnpr,5.45259,1.1807153,4.964140733110564e-08,6.41281064897504e-06,0.8571428571428571,0.6459249722848049,1.1583054,0.6748133
Abtb2,5.4153385,2.195795,6.117293377330233e-08,7.864673351620255e-06,0.5396825396825397,0.1501269534742338,0.5735048,0.15618882
Cspg5,5.409321,1.5476365,6.326427334544555e-08,8.09481440377201e-06,0.7142857142857143,0.4089332332010156,0.83613986,0.36965662
Mdm4,5.3783593,1.0690705,7.51676802122484e-08,9.544071827653158e-06,0.8412698412698413,0.6142402460394092,0.9917742,0.5924233
Sema5b,5.37804,2.195605,7.530119938453553e-08,9.544071827653158e-06,0.5555555555555556,0.18985802667811036,0.5687065,0.15462051
Zmiz1,5.3760133,1.6264808,7.615326875931419e-08,9.606752730341654e-06,0.6825396825396826,0.3959517934413332,0.78732026,0.32775024
Cip2a,5.3722715,5.166419,7.77509165366853e-08,9.762463211872587e-06,0.4126984126984127,0.029825126059435682,0.4032967,0.013737417
Ska2,5.3481073,2.8114598,8.887874815456871e-08,1.1107776571689589e-05,0.49206349206349204,0.130672674605729,0.40992445,0.06969452
Ppp2r5e,5.3447556,0.97137934,9.053916094621968e-08,1.1262903956596864e-05,0.9047619047619048,0.6836533991345707,1.2011745,0.7817507
Chst11,5.343033,1.6238244,9.140417993294386e-08,1.1318112049761299e-05,0.7301587301587301,0.469513285412867,0.97633994,0.42977667
Pou3f3,5.338824,1.9240751,9.3551595140082e-08,1.153087780465139e-05,0.5873015873015873,0.22787254586417766,0.49882913,0.15737611
Fip1l1,5.3313637,1.0940927,9.747785389875628e-08,1.1959954037714982e-05,0.7936507936507936,0.6007223831491614,0.9797034,0.57622844
Cdk6,5.3269987,3.3011096,9.984883620274915e-08,1.2195173767126679e-05,0.47619047619047616,0.11003826484998033,0.6289737,0.08511405
Atrx,5.322649,0.8618409,1.0226682935523003e-07,1.24339805645929e-05,0.9841269841269841,0.8030254264563887,1.6402556,1.1900089
Zfp407,5.3137784,1.0196768,1.0737504457116002e-07,1.2996249764085897e-05,0.8571428571428571,0.6522905267675142,1.1813934,0.7486569
Brca1,5.312859,5.979508,1.0791863472548618e-07,1.3003469574322035e-05,0.3968253968253968,0.012373493545041662,0.38559464,0.0074288845
Mcph1,5.300465,1.496768,1.1550813372535334e-07,1.385581943392966e-05,0.6984126984126984,0.473590101205164,0.8177742,0.37046522
Ppp1r12a,5.2959986,0.8525329,1.1836781804060101e-07,1.413574787000422e-05,0.9206349206349206,0.774845331330687,1.567483,1.1318789
Nek3,5.2880087,3.8054788,1.2365508445780433e-07,1.4701823537084966e-05,0.4444444444444444,0.08053499266888388,0.44742548,0.039565023
Uhrf2,5.2676954,1.2648305,1.381472098218348e-07,1.6352491312390754e-05,0.7936507936507936,0.5833422737188427,1.0039324,0.54204273
Dek,5.260134,1.993787,1.4395031640537726e-07,1.696467106058108e-05,0.6031746031746031,0.2915638522333083,0.6688463,0.21432397
Erbb4,5.2432113,1.4977626,1.5780549803906493e-07,1.851630450790251e-05,0.9523809523809523,0.7188427564996602,2.4590335,1.5658232
Gm11266,5.2263823,2.7256682,1.7285877190399683e-07,2.019441391765389e-05,0.49206349206349204,0.13997067553552908,0.4677439,0.08632588
Iqgap3,5.2138014,8.526665,1.8500960073099498e-07,2.1520380829618333e-05,0.38095238095238093,0.0014304616815077067,0.33495253,0.0010782741
Esco2,5.207355,8.487095,1.9155145309183089e-07,2.218529114042024e-05,0.38095238095238093,0.0021814540642992528,0.33307818,0.0011009546
Wapl,5.197237,1.0023763,2.0227220776356826e-07,2.3237439378297893e-05,0.8253968253968254,0.6208203697743446,0.99882835,0.61849743
Adamts6,5.1971517,1.7096184,2.0236549365544128e-07,2.3237439378297893e-05,0.6190476190476191,0.2819082358831313,0.6554132,0.24927686
Cacng4,5.192677,2.8227706,2.0729144012745446e-07,2.3701791473296603e-05,0.49206349206349204,0.14250974502020528,0.6526305,0.12231909
Ptprt,5.186527,1.4053558,2.1425196557179156e-07,2.4393857266584914e-05,0.8888888888888888,0.618925008046347,1.8921274,1.1400006
Eya1,5.177851,2.3892925,2.244560284517035e-07,2.5447820609693135e-05,0.5238095238095238,0.1692593784643994,0.6398147,0.15790053
Tox3,5.1769238,1.9556946,2.2557441436542558e-07,2.546716182352515e-05,0.6190476190476191,0.3188499088080678,0.8320647,0.2886582
Odf2,5.173603,1.1546476,2.2962235532774122e-07,2.5815701621993332e-05,0.7777777777777778,0.5660694489146372,0.9133817,0.5131262
Gab2,5.1671724,1.2649825,2.376621701983932e-07,2.6608260471795107e-05,0.7936507936507936,0.5973607981976183,1.2671652,0.7233773
E2f7,5.158216,7.0448627,2.4931396744282665e-07,2.7796955623189843e-05,0.38095238095238093,0.006401316024746987,0.33858076,0.0030470495
Pbrm1,5.14781,1.1097449,2.635455524696627e-07,2.9262268573800978e-05,0.8253968253968254,0.6543289346636627,1.1475667,0.6913949
Espl1,5.1328435,6.5404644,2.8539708958732775e-07,3.155810616136418e-05,0.38095238095238093,0.008797339341272395,0.37028807,0.0048029227
Dbf4,5.1318693,4.7193656,2.8687881371408347e-07,3.1591941493841896e-05,0.3968253968253968,0.028644995172191826,0.32660463,0.014555832
Epb41l2,5.127231,1.2624975,2.940342615134966e-07,3.224775757905165e-05,0.6825396825396826,0.3361942566963487,0.7653494,0.39152756
Setd5,5.1215253,0.8451905,3.030739154199898e-07,3.300684964470659e-05,0.9365079365079365,0.7736652004434431,1.528166,1.1017106
Notch1,5.121315,2.874738,3.034124250927625e-07,3.300684964470659e-05,0.4444444444444444,0.07402639201802381,0.4079796,0.06642799
Sema6d,5.110449,1.1932454,3.2139431942928164e-07,3.482203775429354e-05,0.9047619047619048,0.7040732396380932,1.804739,1.1696496
Dscam,5.097969,1.1090145,3.433166119437559e-07,3.704786089529607e-05,0.8571428571428571,0.7549976754997676,2.1734889,1.5284516
Serpine2,5.0844684,1.8289083,3.686569970640145e-07,3.930878377424631e-05,0.5873015873015873,0.2589135643528949,0.66481215,0.23566471
Srbd1,5.0758004,1.3656685,3.858678905518674e-07,4.0981305213947336e-05,0.6825396825396826,0.4124378643207095,0.64938,0.303668
Akap13,5.073727,1.1224484,3.9009838761521586e-07,4.126749478433406e-05,0.8095238095238095,0.5041304581053535,0.93427956,0.53638387
Etv6,5.072246,1.3474326,3.931475366813068e-07,4.142695808088907e-05,0.746031746031746,0.46615170046132387,0.8778465,0.43982226
Rmi2,5.069853,5.680591,3.981229802443106e-07,4.178736124673682e-05,0.38095238095238093,0.014554947609340915,0.32878947,0.007561306
Arid2,5.0617075,1.1562577,4.155184265660253e-07,4.344350241956848e-05,0.746031746031746,0.5399277616850838,0.8540375,0.47331822
Map2,5.058995,0.8852986,4.2147244436858485e-07,4.37650676743159e-05,0.9841269841269841,0.8389300146622323,2.2542644,1.7257903
Exoc4,5.058823,0.88578546,4.218516013266773e-07,4.37650676743159e-05,0.9682539682539683,0.8403247148017022,2.1419637,1.6228822
Stt3b,5.0578957,1.2927859,4.2390820679061456e-07,4.3809282755630054e-05,0.7301587301587301,0.46000071523084074,0.7275063,0.36234704
Tnr,5.044847,1.3038124,4.53884342976381e-07,4.6727480060441975e-05,0.8412698412698413,0.7365447198083181,2.0884242,1.3518556
Ankrd44,5.0374184,1.4771454,4.7185237145124744e-07,4.839188252250007e-05,0.6666666666666666,0.3510710581840289,0.7543111,0.33968908
Gpsm2,5.012997,2.9227421,5.358870571546272e-07,5.475013393819328e-05,0.4603174603174603,0.11769123484604656,0.44873282,0.07202759
Nfib,5.006956,1.1315023,5.52975455043558e-07,5.628200938265304e-05,0.9841269841269841,0.8162214354682974,2.38325,1.7031853
Pspc1,5.0033236,1.0560045,5.635021998366965e-07,5.713699664004541e-05,0.8412698412698413,0.6130958766942031,0.99886274,0.6015491
Itpr2,5.0016713,1.8286588,5.683548827392357e-07,5.741238984662881e-05,0.5714285714285714,0.2252261917533884,0.7111034,0.25598076
Kif2c,4.997267,8.807966,5.814853122483193e-07,5.85187653187728e-05,0.36507936507936506,0.0013589385974323214,0.33111623,0.0008754091
Zbtb20,4.996059,1.4438202,5.851382774869443e-07,5.866666237341117e-05,1.0,0.8672531559560849,3.2426732,2.3069293
Foxn3,4.9896746,0.99177486,6.048103121472912e-07,5.985342112962951e-05,0.8888888888888888,0.6980653005757608,1.4159628,0.94357604
Pif1,4.9896746,8.65029,6.048103121472912e-07,5.985342112962951e-05,0.36507936507936506,0.0021099309802238672,0.32244113,0.00094655255
Dlgap5,4.9893317,8.480087,6.058850222277345e-07,5.985342112962951e-05,0.36507936507936506,0.0021099309802238672,0.37093705,0.0012569017
Ncapd3,4.982441,1.6723356,6.278710047636722e-07,6.179814614651967e-05,0.6190476190476191,0.3861531309230054,0.6572312,0.2558885
Lbr,4.973999,2.3360536,6.558556365939856e-07,6.413464209833267e-05,0.5079365079365079,0.18889246504309265,0.47038284,0.11239174
Kcnip3,4.9669294,1.2240187,6.802137999706102e-07,6.622226378699383e-05,0.7619047619047619,0.5040946965633158,0.8981697,0.48422354
Arl6ip1,4.960514,1.2990948,7.030686418622688e-07,6.774392121595757e-05,0.746031746031746,0.5000536423130565,0.9222856,0.47975576
Ilf3,4.9604206,1.2775091,7.034072950968427e-07,6.774392121595757e-05,0.6984126984126984,0.43332260487072205,0.63993204,0.3146293
Wasf2,4.9604206,1.588141,7.034072950968427e-07,6.774392121595757e-05,0.6190476190476191,0.30779959231842074,0.6073516,0.2452248
Elf2,4.949422,1.547484,7.443421990712185e-07,7.143026746087015e-05,0.6507936507936508,0.369094875371026,0.6632987,0.2791347
Cep89,4.9473486,2.0788565,7.523121238250141e-07,7.193817354867662e-05,0.5714285714285714,0.2807281049958874,0.5477881,0.15927118
Ubap2,4.9411283,1.4104736,7.767182142351185e-07,7.400857594502706e-05,0.6825396825396826,0.4146550799270465,0.64958686,0.2957378
Rexo5,4.9401383,4.5451603,7.806720750312054e-07,7.407140715043449e-05,0.38095238095238093,0.023674140828952545,0.3027199,0.015029191
Meis2,4.9395847,1.5571978,7.828909427139336e-07,7.407140715043449e-05,0.7301587301587301,0.48821657189858025,1.3356054,0.6689828
Mtss2,4.9277287,1.9475302,8.319099492926807e-07,7.843305381576959e-05,0.5396825396825397,0.2144619676000429,0.48116127,0.14860086
Rad18,4.9197626,2.5615509,8.664934159883765e-07,8.140796534128559e-05,0.5079365079365079,0.18814147266030112,0.47418314,0.09782622
Arid1b,4.9180164,0.906306,8.742562345543873e-07,8.185109763929055e-05,1.0,0.783571147587884,1.7161402,1.2339001
Shc4,4.9142046,3.061698,8.914361009751864e-07,8.316975011528909e-05,0.42857142857142855,0.08189393126631621,0.4318589,0.06268203
Fanci,4.9127545,6.5587754,8.980557347940177e-07,8.349743112081403e-05,0.36507936507936506,0.008654293173121625,0.31301153,0.0038910597
Grid2,4.9079065,1.2141528,9.205379001509313e-07,8.529259785191559e-05,0.9841269841269841,0.811143296498945,2.5121918,1.7722996
Ptpn4,4.904165,0.89759535,9.382569398891133e-07,8.63937853204572e-05,0.8571428571428571,0.7057897936559024,1.2895956,0.88063973
Cntrl,4.90404,1.984923,9.388531936573689e-07,8.63937853204572e-05,0.5555555555555556,0.2534778099631656,0.5165144,0.15770389
Epc1,4.9001894,1.0123488,9.574430856147327e-07,8.78037396261702e-05,0.8253968253968254,0.630905124628974,1.0318962,0.6394804
Asrgl1,4.887811,1.6466568,1.0196328617007512e-06,9.318889453707206e-05,0.5873015873015873,0.27421950434502734,0.570133,0.21949215
Rif1,4.8823857,1.4712464,1.0480990436969516e-06,9.546583492927827e-05,0.6666666666666666,0.4076458176876587,0.6857917,0.30408552
Mtss1,4.871364,1.3440828,1.1083050186369896e-06,0.0001006086346309997,0.6825396825396826,0.4513106605156814,0.8223105,0.4071463
Itgb3bp,4.8604746,1.8241228,1.1710477352191271e-06,0.00010594630520315808,0.5714285714285714,0.26306190322926726,0.48931074,0.16403607
Kntc1,4.856787,5.7036023,1.1930554628578494e-06,0.00010757516874828997,0.36507936507936506,0.013589385974323213,0.36808172,0.008501946
Fnbp4,4.854979,1.1619134,1.2039948763911281e-06,0.00010819846932652045,0.746031746031746,0.517111897865036,0.7814052,0.4248705
Matr3,4.853584,0.77360123,1.2125010864498939e-06,0.00010859968064302883,0.9206349206349206,0.7651539534384723,1.3924533,1.0186055
Csmd2,4.852555,1.001947,1.2188108294170958e-06,0.00010880214945660255,0.8888888888888888,0.7234202338804849,1.7245177,1.1944698
Pde7b,4.840613,1.376878,1.294392048539845e-06,0.00011516660378895906,0.7142857142857143,0.42051997282122805,0.9566002,0.48067847
Lims1,4.8355308,1.156427,1.327908336784901e-06,0.00011775873600465442,0.7777777777777778,0.5632442870936595,0.98048586,0.55806667
Gm4258,4.8323817,1.0586879,1.349093277396019e-06,0.00011924386961720733,0.9206349206349206,0.7219182491149019,1.6279984,1.0869576
Atad5,4.8266134,2.4589827,1.3887432681037844e-06,0.00012219450637210292,0.5079365079365079,0.19690305045953582,0.49249727,0.109522186
Nasp,4.826208,1.9221925,1.3915712299911982e-06,0.00012219450637210292,0.5396825396825397,0.24063941637163394,0.4675027,0.14605308
Hmgb2,4.820027,4.9327884,1.4353899298565075e-06,0.00012563168539167543,0.36507936507936506,0.014984086113793227,0.30575576,0.011641563
Cop1,4.806066,0.9057103,1.5392904918353203e-06,0.00013368192739673107,0.8571428571428571,0.6789328755855952,1.1606427,0.77473545
Smchd1,4.8056765,1.1340443,1.542292426236942e-06,0.00013368192739673107,0.7619047619047619,0.5708972570897257,0.9144399,0.5195973
Hip1,4.798778,1.4081174,1.5963674072831336e-06,0.00013785163996626778,0.6666666666666666,0.4028180095125702,0.7123351,0.33031204
Zfp462,4.79824,1.2430904,1.6006591614989039e-06,0.00013785163996626778,0.7619047619047619,0.5639237563923757,1.1702368,0.66219294
Pgap1,4.788403,1.3060619,1.6811392055270966e-06,0.00014432016119013765,0.6825396825396826,0.4426921288845975,0.7469601,0.37097207
Ankrd11,4.7847548,0.86887497,1.7119616975426796e-06,0.00014649812360819045,0.9365079365079365,0.7791009548331724,1.6023839,1.1540595
Lin52,4.774294,1.2984914,1.8033869389895147e-06,0.00015367192984547218,0.7142857142857143,0.46643779279762543,0.7393484,0.36810818
Tns3,4.773865,1.5926353,1.807232222968709e-06,0.00015367192984547218,0.5873015873015873,0.2740764581768766,0.65608764,0.26807138
Troap,4.7728834,8.21712,1.8160711408277684e-06,0.00015371988612041356,0.3492063492063492,0.0019668848120730966,0.27242514,0.0010517614
Tra2b,4.7725325,1.0099059,1.8192379525973769e-06,0.00015371988612041356,0.7619047619047619,0.5753316883023996,0.8641265,0.51984495
Aurkb,4.7643867,8.099717,1.8942884709865534e-06,0.00015955965898247239,0.3492063492063492,0.002896684905053106,0.30550537,0.0013016828
Wee1,4.7432313,2.8410354,2.103357353221912e-06,0.00017643371763583849,0.42857142857142855,0.09448199406358403,0.29716358,0.047163125
Pum1,4.742499,0.86646813,2.1109816753402873e-06,0.00017643371763583849,0.8412698412698413,0.6964917927261024,1.1730181,0.7993416
Hipk2,4.742179,1.0620633,2.1143154848805357e-06,0.00017643371763583849,0.8095238095238095,0.5663913027929764,1.0042855,0.60352665
Sh3d19,4.7378373,1.1906557,2.1601105219889828e-06,0.00017969711989425377,0.746031746031746,0.5407502771519508,0.9932848,0.55664885
Prim2,4.7322717,2.3434005,2.220208267366736e-06,0.000184126531309087,0.5079365079365079,0.23048313843292922,0.5745834,0.14235339
Hnrnpu,4.7314067,0.7875832,2.229694224231433e-06,0.00018434425786184185,0.9047619047619048,0.7541751600329006,1.3866907,1.0075412
Nr2f1,4.725506,1.3980705,2.295432271448805e-06,0.00018919713231236007,0.6507936507936508,0.41279547974108644,0.70574397,0.3286243
Pik3r3,4.7240405,1.2208596,2.3120444492306062e-06,0.00018998359128693086,0.746031746031746,0.4920072953545757,0.84118545,0.44848377
Nol4,4.722832,1.066552,2.325827420543342e-06,0.00019053348411585247,0.873015873015873,0.7300718806994958,1.6691774,1.1173687
Nf1,4.7168927,0.802811,2.3947414836294526e-06,0.00019558268591222914,0.9365079365079365,0.7949075564138326,1.6465222,1.224127
Baz1b,4.709706,1.1225172,2.480748566185834e-06,0.00020199307264670717,0.7619047619047619,0.5894217358652505,0.9683167,0.5597621
Nnat,4.7005076,1.2984269,2.5951556300518638e-06,0.0002100356378900409,0.6507936507936508,0.3409147802453242,0.69047284,0.33960882
Fmn2,4.6936483,0.8168061,2.6837550793439104e-06,0.0002161857091039698,0.9047619047619048,0.7530665522297322,1.6159492,1.1906806
Fads2,4.693383,1.8775184,2.6872358332983218e-06,0.0002161857091039698,0.49206349206349204,0.1647534241676501,0.38248658,0.119383805
Cspp1,4.6883163,0.89716643,2.754618771169114e-06,0.00022094509367556444,0.873015873015873,0.6814719450702714,1.2033294,0.81169146
Hnrnpm,4.6871004,1.0018259,2.7710303143149085e-06,0.0002215999540048857,0.746031746031746,0.5778349962450381,0.87038225,0.5265225
Sp3,4.6759458,1.2766602,2.9260171777603285e-06,0.00023329994530094962,0.746031746031746,0.5276615527661552,0.87057877,0.45299587
Rimklb,4.674979,1.6977664,2.9398319665314297e-06,0.00023370794361153704,0.5873015873015873,0.32800486356971714,0.5773965,0.21581687
Clic4,4.6654305,2.1425018,3.079714164395655e-06,0.00024410595751419247,0.4603174603174603,0.1257375818045274,0.46404478,0.12552117
Emid1,4.66455,3.5451021,3.0929344764848766e-06,0.00024443279230337833,0.3968253968253968,0.07077209169259378,0.46420294,0.049368925
Chd6,4.658758,0.80361253,3.1812264154203565e-06,0.000250673178247346,0.8888888888888888,0.7205593105174695,1.2626474,0.89698315
Nrf1,4.6522026,0.9942923,3.284080609462408e-06,0.00025768755426301975,0.7936507936507936,0.6081250223509638,0.99090046,0.61528563
Dtl,4.6402764,4.5733905,3.479433304354398e-06,0.0002717801537441938,0.36507936507936506,0.03429531881414727,0.3313947,0.016368372
Lrrc8d,4.630829,1.1261477,3.642044374551228e-06,0.0002836571952005551,0.7142857142857143,0.46572256195687156,0.6915187,0.3761361
C130071C03Rik,4.6276565,0.90688646,3.6982664759885665e-06,0.00028720352661795604,0.9365079365079365,0.7751671852090262,1.8581547,1.3574693
Cnot1,4.6223874,0.85816157,3.7934908253815107e-06,0.0002937495633371792,0.8412698412698413,0.6353037942996101,0.9676406,0.6419341
Myef2,4.6099234,1.0468645,4.0281780132410575e-06,0.000311026273608584,0.7777777777777778,0.6302614168722955,1.0671732,0.65393746
Dock1,4.6093073,1.3116503,4.040126497084064e-06,0.00031105501139440915,0.6190476190476191,0.28444730536780743,0.6687488,0.3245727
Spag9,4.604529,0.7798949,4.134001960413363e-06,0.0003173732362180202,0.9206349206349206,0.7820691628223009,1.4877189,1.097249
Agpat5,4.6024947,1.3407948,4.174603087165043e-06,0.0003195771651057684,0.6507936507936508,0.4129385259092372,0.6355966,0.30058134
Adgrv1,4.598831,3.2991295,4.248681739807778e-06,0.00032432408621771306,0.3968253968253968,0.07112970711297072,0.4869436,0.061784185
Plpp4,4.5950427,2.633429,4.32660613243087e-06,0.0003293368463977832,0.4603174603174603,0.15659979258305617,0.58350337,0.12017032
Pid1,4.5842,1.1496321,4.557278183991653e-06,0.00034591543729902747,0.7619047619047619,0.5860243893716697,1.2491163,0.75193846
Ctcf,4.5817523,1.0908989,4.610955749599455e-06,0.00034900389011757,0.6984126984126984,0.4801344633980617,0.69165653,0.38394842
Cnot6l,4.5763426,0.9333455,4.731750225299999e-06,0.0003571408105444129,0.8095238095238095,0.6104137610413761,0.9474173,0.6025945
Umad1,4.5646505,0.9269949,5.0032732092308535e-06,0.00037657689392726337,0.8253968253968254,0.602045560204556,0.9489218,0.60570353
Mkln1,4.5608153,0.810165,5.09553756252919e-06,0.00038244998409262383,0.8571428571428571,0.7187712334155849,1.2406622,0.8762106
Peli2,4.5583053,1.6230638,5.1568016655455315e-06,0.0003859700856635332,0.5555555555555556,0.2558023101956156,0.53460985,0.20657006
Alcam,4.5544233,1.0174127,5.252942740180413e-06,0.0003920738095240214,0.9047619047619048,0.7176626256124164,1.7457119,1.2049576
Marchf1,4.5535975,1.0255677,5.273626875278688e-06,0.0003920964991294283,1.0,0.8351750527482745,2.6879506,2.0451567
Sorcs1,4.5430117,1.3023466,5.545614298608159e-06,0.00040936993462527813,0.746031746031746,0.46357686943461,1.1939626,0.65888083
Cdkn2c,4.538304,6.909264,5.670855140180797e-06,0.00041669695780425007,0.3333333333333333,0.0029682079891284914,0.25799286,0.0024457204
Pias1,4.5381165,0.84620327,5.675887106674936e-06,0.00041669695780425007,0.8253968253968254,0.6729606980653006,1.1014974,0.7501491
Asxl1,4.5355053,1.1456667,5.7465727089315404e-06,0.0004207368084168678,0.7142857142857143,0.5814469119908451,0.9538224,0.5430138
Ilf2,4.532785,1.63339,5.8211081464754885e-06,0.00042503580406466407,0.5714285714285714,0.33615849515431107,0.56472236,0.21884331
Kctd9,4.5273595,2.6107047,5.972523818201261e-06,0.0004349097967346013,0.4444444444444444,0.14311769123484605,0.3845665,0.07397572
Wwox,4.518497,0.941171,6.228019325541253e-06,0.000452288862911604,0.8571428571428571,0.6582984658298466,1.284583,0.8590689
Tcerg1,4.5077243,1.045268,6.552663495403883e-06,0.00047458239385849685,0.746031746031746,0.5405714694417624,0.7947616,0.46260574
Arhgap35,4.50431,0.927749,6.658889110984518e-06,0.00048097943659181183,0.8095238095238095,0.6211064621106462,0.9710423,0.621907
Atr,4.5023303,1.2854118,6.721242850796078e-06,0.00048418175710694537,0.6349206349206349,0.41018488717233487,0.6155417,0.29935297
Gfra1,4.500428,1.6839985,6.7816674384377556e-06,0.00048722835313054144,0.5555555555555556,0.27625791224117585,0.62687725,0.24004565
Cnot6,4.499111,1.3033623,6.823823117478143e-06,0.0004889496724443672,0.6507936507936508,0.3955226549368809,0.58439225,0.2788992
Rnf43,4.490248,2.9298234,7.1140235434346214e-06,0.0005070392907482449,0.3968253968253968,0.07896148481922541,0.3792793,0.05876657
Fyn,4.479842,0.91076547,7.4698313844197704e-06,0.0005309903949718498,0.7936507936507936,0.6756785752601652,1.1865886,0.7932424
Gpcpd1,4.4634027,0.81137955,8.066828848688755e-06,0.0005704097135901759,0.8253968253968254,0.6079104530987376,0.9282614,0.626961
Kansl1,4.4611187,0.68795043,8.153292536663802e-06,0.0005750104211552661,0.9682539682539683,0.8362478990094053,1.903841,1.5141108
Cracd,4.457276,1.0579511,8.300778583564e-06,0.0005838793731423159,0.7936507936507936,0.5553409863033294,0.99004865,0.59464455
Atp11c,4.4545555,1.242887,8.40672343151438e-06,0.0005897876203780455,0.6984126984126984,0.4289239352000858,0.72172177,0.36950815
Trps1,4.452661,1.0139868,8.481252080327641e-06,0.000593466779683343,0.9365079365079365,0.6805421449772914,1.7034149,1.170829
Tox,4.4520764,1.3863717,8.50438199304229e-06,0.0005935395952027178,0.6825396825396826,0.4125093874047849,1.1167865,0.58003277
Arhgap11a,4.4502215,5.6047525,8.578180787531136e-06,0.0005971391651838384,0.3333333333333333,0.01004899331259164,0.30747786,0.0073704035
Ctdspl2,4.4492393,1.1990386,8.61749811779794e-06,0.0005972605902326711,0.6825396825396826,0.4846761792368487,0.7262932,0.3818042
Nup205,4.4490676,1.633016,8.624380685161011e-06,0.0005972605902326711,0.5714285714285714,0.32875585595250867,0.5366224,0.20618862
Kmt2c,4.4466434,0.6607386,8.722238961400347e-06,0.0006024847323723068,0.8888888888888888,0.7866108786610879,1.4878042,1.1531013
Snx25,4.4431825,1.3801428,8.863787189018307e-06,0.0006106922096639023,0.6507936507936508,0.44133319028716517,0.75456774,0.3596679
Smurf2,4.4410934,0.8897681,8.950285739504858e-06,0.00061507462358183,0.8095238095238095,0.6229303007545686,0.9793634,0.6404808
Blm,4.4340625,2.2291887,9.247376029506184e-06,0.0006338698824306918,0.4603174603174603,0.16275077781353933,0.36290485,0.089209154
Sox5,4.4327607,1.1027776,9.303404396843015e-06,0.0006346339342678341,0.9047619047619048,0.6183885849157815,1.6122907,1.0540068
Ncoa1,4.4327064,0.76653534,9.305759959118967e-06,0.0006346339342678341,0.9206349206349206,0.7851804169795802,1.6179663,1.216837
Ctnnd1,4.399227,1.0583932,1.0863703869652866e-05,0.0007371407145898295,0.7142857142857143,0.503844365769052,0.7441048,0.42551112
Cep85,4.3967485,2.0488734,1.0988457438459875e-05,0.0007437275853184304,0.49206349206349204,0.22268712226871223,0.4357036,0.12395535
Septin10,4.385282,2.4719672,1.1583553553089443e-05,0.0007820353868630988,0.4126984126984127,0.10624754139398492,0.32437614,0.06678365
E130307A14Rik,4.379748,0.8439892,1.1881675382411774e-05,0.0008001519236225673,0.873015873015873,0.6762149983907306,1.1564505,0.79467195
Zfpm2,4.378259,1.1305997,1.1963115874783634e-05,0.0008017615982246018,0.9365079365079365,0.672102421056396,1.878515,1.2618563
Yeats2,4.37822,0.96785384,1.196525496420042e-05,0.0008017615982246018,0.7619047619047619,0.5519794013517862,0.8018744,0.48779017
Stag1,4.3763256,0.74985665,1.2069655819764084e-05,0.000806745402679256,0.9206349206349206,0.822086328362479,1.8695105,1.449694
Matn4,4.3731766,2.0970616,1.2245154381381646e-05,0.0008164449087536597,0.42857142857142855,0.11415084218431498,0.33545345,0.08907276
Nup98,4.3697705,0.9688014,1.2437729134247108e-05,0.000827232133260445,0.7777777777777778,0.5942853055823767,0.9013268,0.558142
Kif13a,4.3688116,1.2699791,1.249245115315945e-05,0.0008288201542849244,0.6666666666666666,0.4522762221506991,0.80390084,0.4132989
Nek7,4.3658805,1.3546182,1.2661159649294843e-05,0.0008379442359028385,0.5873015873015873,0.28659299789006903,0.5724065,0.26396918
Phka1,4.346191,1.3981665,1.3852211149403233e-05,0.0009122767489815315,0.5555555555555556,0.2511175481886779,0.47219977,0.20618577
Tbl1x,4.345162,1.040105,1.3917302012577787e-05,0.0009143225063030933,0.7619047619047619,0.5491542395308086,0.901521,0.5374375
Rbmx,4.336525,1.3795395,1.4475290903435973e-05,0.0009426384583538199,0.6031746031746031,0.3710617601830991,0.55826795,0.25258607
Creb5,4.3363223,1.619351,1.4488637264612119e-05,0.0009426384583538199,0.5079365079365079,0.19754675821621429,0.5608769,0.21899888
Cux1,4.335114,1.2180275,1.4568445941872483e-05,0.0009433298466780635,0.7301587301587301,0.5071344276365197,0.96993035,0.5329931
Cep57l1,4.329354,2.0316358,1.495475181445819e-05,0.0009659475510925277,0.5079365079365079,0.23438114651503772,0.46438432,0.13501503
Lrrc4c,4.326758,0.8286594,1.513199913876026e-05,0.0009750523186054873,0.9841269841269841,0.9143511068197261,3.1622708,2.6202056
Spidr,4.3242717,2.0699496,1.5303671745450232e-05,0.0009837551669862386,0.4603174603174603,0.162321639309087,0.40091178,0.111059055
Sema3d,4.323531,2.3625255,1.5355154605920586e-05,0.0009847088407185828,0.4444444444444444,0.14998390730608305,0.54229563,0.13102362
