names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_ENT CTX (for_DEGs),mean_expr_Rest (for_DEGs)
Slco2b1,-3.896085,-2.0861793,9.776006256767688e-05,0.0003638748969654354,0.0456245325355273,0.08244846970643348,0.025077548,0.10240434
Palld,-3.905973,-1.4092468,9.384697099270738e-05,0.0003496974220737827,0.05883819496384941,0.09631480324797002,0.03021875,0.07833548
Dock2,-3.9140668,-1.7830527,9.07544889845982e-05,0.0003385496486208738,0.06831214161057093,0.10422652508848636,0.042074215,0.13792491
Slc7a2,-3.9218128,-2.3077862,8.788526461521532e-05,0.0003282564720893572,0.027175268012964347,0.06516760358109515,0.012896203,0.062284946
Gpc5,-3.9266198,-0.46460232,8.61480139881164e-05,0.0003219915337127122,0.6649214659685864,0.6043722673329169,1.0046147,1.2203778
Ednrb,-3.9272397,-1.7907083,8.592637656432152e-05,0.00032134192599628654,0.05958613812016953,0.0960233187591089,0.030522196,0.1018617
Stk32a,-3.9331799,-1.7268476,8.382950122922243e-05,0.0003137621810877848,0.048616305160807775,0.08594628357276703,0.02401873,0.07739188
Klhl32,-3.9337046,-0.3734075,8.364653158464171e-05,0.00031316459574743245,0.5632011967090501,0.5084738704976056,0.41536194,0.511044
Fyb,-3.9356835,-1.9772211,8.296029138370646e-05,0.0003107252619849725,0.05260533532784842,0.08956901936289818,0.03083153,0.116257444
Ctss,-3.9388943,-1.6632739,8.185797069622914e-05,0.0003066820513953816,0.10097232610321616,0.13520716219029774,0.051803686,0.15563917
Tfeb,-3.9582286,-1.6024954,7.550767508903405e-05,0.0002836420005092052,0.04886561954624782,0.08698729960441391,0.022721825,0.06746127
Slc29a4,-3.964308,-0.9174055,7.360919144576513e-05,0.00027670382962335043,0.07803540264273248,0.11609410784926087,0.035210427,0.06549476
Sv2c,-3.9831953,-0.8415581,6.799485724760646e-05,0.0002562802376550969,0.11044627274993767,0.14707474495107226,0.06441813,0.112645835
Ikzf1,-3.992089,-2.074759,6.549374682842896e-05,0.00024713059644430364,0.04886561954624782,0.08644597126795753,0.030177481,0.12139231
Rps27a,-3.9924233,-0.8470813,6.54014923381986e-05,0.0002468171487538478,0.3931687858389429,0.39683531126379346,0.24746877,0.40884674
A930029G22Rik,-3.9927058,-0.98378485,6.532359396095827e-05,0.000246578632601131,0.040887559212166545,0.08049135956693733,0.019604217,0.038405683
Cfap100,-4.0073996,-1.1538506,6.139092403219511e-05,0.00023200761304431543,0.03540264273248567,0.07507807620237351,0.016720029,0.03682936
Rps23,-4.015596,-0.91846734,5.929582108137384e-05,0.0002243106733009313,0.38668661181750186,0.3843847595252967,0.24666457,0.42445403
Mid1,-4.017643,-0.7673259,5.8783185705701104e-05,0.00022249671783521464,0.1568187484417851,0.1932125754736623,0.08721293,0.14419729
Rhoj,-4.0274,-2.2885087,5.639699949366671e-05,0.0002135852538963812,0.020443779606083273,0.05987924214032896,0.0096187135,0.0461381
Pla2g4a,-4.0356774,-1.6643448,5.444498238658644e-05,0.00020642538122302493,0.06182996758912989,0.09989589839683531,0.032822076,0.10053479
S1pr1,-4.0372047,-2.1965594,5.4091827819029994e-05,0.00020511535612437708,0.037397157816005985,0.07595252966895691,0.018935168,0.08399454
Ccnjl,-4.0437374,-0.66754496,5.260582056404237e-05,0.0001997059054190193,0.181251558214909,0.21557359983343743,0.09647002,0.14916502
Zfp36l1,-4.04992,-2.4022582,5.123512367434086e-05,0.00019458484425859208,0.030914983794564945,0.06987299604413907,0.013243918,0.06810438
Inpp5d,-4.060604,-1.7906474,4.8945935840167126e-05,0.0001861538989420086,0.0730491149339317,0.1099312929419113,0.04833479,0.1581411
Lyn,-4.0755024,-1.2126192,4.5915119554341494e-05,0.00017499847693973843,0.1800049862877088,0.21165937955444514,0.10412404,0.2265988
Ppia,-4.077795,-0.8019525,4.5464799380614996e-05,0.00017333132226973963,0.5651957117925704,0.5269623152196544,0.4301405,0.66117203
Slc7a11,-4.0895333,-1.8004688,4.322422824128229e-05,0.0001650000018245852,0.06457242582897033,0.10251925879658547,0.04048683,0.1344636
Kl,-4.0952234,-1.281187,4.2176133972592064e-05,0.00016106775438367663,0.029917726252804786,0.07041432438059546,0.016137544,0.038777016
Gsn,-4.0971355,-1.4308995,4.182936724937456e-05,0.0001598116163786001,0.11393667414609823,0.14924005829689777,0.056959983,0.14672069
Gm3134,-4.1039658,-2.1619244,4.0612788052526254e-05,0.00015529608865396047,0.03315881326352531,0.07282948157401624,0.01609456,0.07009276
Rps9,-4.117597,-0.92515457,3.828436010145386e-05,0.00014655944663428768,0.29718274744452755,0.3178013741411618,0.16590014,0.29465654
Runx1,-4.1197915,-2.0989132,3.792151711961913e-05,0.00014521179492720052,0.04587384692096734,0.08490526754112013,0.027187232,0.11159862
Dock5,-4.139321,-1.8075814,3.4833538693504975e-05,0.000133615586680154,0.05858888057840937,0.09727253799708516,0.02953784,0.09979178
Arhgef40,-4.142885,-1.7878634,3.429639138485215e-05,0.00013166795778125123,0.04238344552480678,0.08240682906516761,0.018240158,0.061623484
Mrfap1,-4.1464195,-0.88378555,3.377146832225179e-05,0.00012972685544230243,0.2817252555472451,0.3032687903393712,0.1602941,0.27823856
Endod1,-4.150315,-0.91599745,3.3201845185184476e-05,0.00012759347541846494,0.14958863126402394,0.1874245263377056,0.07416527,0.13563208
Rassf8,-4.1521163,-0.739742,3.294148270633273e-05,0.00012662913309286988,0.16280229369234606,0.20037476577139288,0.08694851,0.14123282
Daam1,-4.160211,-0.34315056,3.179535461946092e-05,0.00012241598776685986,0.7279980054849164,0.6189048511347075,0.59665084,0.7105695
Sall1,-4.1643014,-2.0244436,3.123075464104687e-05,0.0001202939187507066,0.04512590376464722,0.08486362689985426,0.021785801,0.08581507
Gm2629,-4.173711,-1.9162948,2.996783343041257e-05,0.00011557853943952717,0.05260533532784842,0.09206745783885072,0.03348035,0.1208997
Igfbp4,-4.18696,-1.3818678,2.8271523007084795e-05,0.00010922441742636498,0.04163550236848666,0.08286487611909224,0.021573696,0.05527679
Swap70,-4.1909385,-2.2554913,2.7780271331242923e-05,0.00010737282662118776,0.028671154325604586,0.0693316677076827,0.013054779,0.060855046
Ctsd,-4.1961274,-1.0551736,2.7151773014361836e-05,0.00010504940833634305,0.2779855397656445,0.3000624609618988,0.15974791,0.30743763
Inf2,-4.1980247,-0.7387421,2.692532284516534e-05,0.00010420328746213347,0.1767638992769883,0.21382469290027067,0.09125008,0.14793259
Gm34567,-4.204377,-1.5373806,2.6180217118052304e-05,0.00010134885952486175,0.03216155572176515,0.07320424734540912,0.015111447,0.04324783
Msi2,-4.2145233,-0.4318952,2.5030628634218447e-05,9.699639333738819e-05,0.7549239591124408,0.634436810326879,0.6792652,0.8380316
Pcsk6,-4.221311,-1.381698,2.428855235569526e-05,9.418868549538628e-05,0.07504363001745201,0.11463668540495524,0.0365782,0.09265056
Cacna1h,-4.2325735,-0.48703697,2.3103224218703268e-05,8.9747525626219e-05,0.20518573921715283,0.24343118884030815,0.10310802,0.14169537
Slco1c1,-4.234428,-2.2199378,2.2913429555410392e-05,8.903598729629461e-05,0.04612316130640738,0.08573808036643764,0.02690075,0.11958077
Gpr37l1,-4.2357244,-1.9655691,2.2781596105116797e-05,8.854932552357708e-05,0.05260533532784842,0.09240058296897773,0.026216457,0.09871057
Apcdd1,-4.2385073,-1.5990498,2.250106975300345e-05,8.748426338636994e-05,0.047619047619047616,0.0883614407661878,0.020356802,0.060437944
C030029H02Rik,-4.2437015,-1.6392292,2.1986297075766353e-05,8.55180195796531e-05,0.05759162303664921,0.0976889444097439,0.03577411,0.1074663
Nfatc2,-4.249592,-0.7070336,2.1416031833999513e-05,8.335005437131619e-05,0.1219147344801795,0.16406412658754946,0.06219545,0.0996232
Sh3bgrl,-4.2514176,-0.5436381,2.12421557635974e-05,8.268531440936726e-05,0.30665669409124907,0.33429106808244846,0.1809814,0.25401098
Rpl37a,-4.2514925,-0.78578967,2.12350568026259e-05,8.266965753210054e-05,0.487409623535278,0.4727878409327504,0.3340117,0.5209827
Cflar,-4.25442,-1.1478833,2.095916243162815e-05,8.164289569989104e-05,0.11468461730241834,0.1541120133250052,0.05855473,0.12541993
Gm13269,-4.257891,-0.55969214,2.0636425834841825e-05,8.042070517508337e-05,0.11493393168785838,0.1573599833437435,0.056080814,0.08160046
Rasgrp3,-4.271451,-1.7936165,1.9420530325350353e-05,7.575924068556388e-05,0.06930939915233109,0.10855715178013742,0.03979636,0.13168532
Ptbp3,-4.282274,-0.5623806,1.8499306975699123e-05,7.229150355396094e-05,0.38344552480678135,0.3930043722673329,0.23738335,0.33336025
Unc5b,-4.288459,-1.7303841,1.7991730035231412e-05,7.039924588514447e-05,0.04387933183744702,0.08536331459504476,0.020109758,0.06522845
Smo,-4.2921586,-1.6434697,1.769443919335186e-05,6.927722295284344e-05,0.0393916728995263,0.08119925046845722,0.019404508,0.059414316
Srgap1,-4.296605,-0.5190717,1.734337237085451e-05,6.793242209983393e-05,0.4649713288456744,0.4524672079950031,0.3378495,0.4548763
Syndig1,-4.308596,-0.28697953,1.6429404060409238e-05,6.444624192469446e-05,0.37721266517078034,0.40274828232354776,0.3044141,0.3605667
Plekhg3,-4.3242006,-1.761685,1.5308579430808086e-05,6.019044912288751e-05,0.05135876340064822,0.09248386425150948,0.024896849,0.08202547
Slitrk2,-4.339871,-0.84739316,1.4256648032649642e-05,5.6177758122495365e-05,0.14535028671154326,0.1848428065792213,0.07067956,0.12378436
Rpl8,-4.373158,-0.8892859,1.2246207179328548e-05,4.8419009256703665e-05,0.3582647718773373,0.3700187382885696,0.21424338,0.36641175
Cacng8,-4.3861947,-0.357403,1.1535089879672732e-05,4.564769735888164e-05,0.5769134879082523,0.5106808244846971,0.4000174,0.4886531
Parva,-4.3895164,-0.7852426,1.1360306111613194e-05,4.49891562592552e-05,0.09573672400897532,0.13920466375182178,0.05112346,0.086541064
Cpne2,-4.398149,-1.0711826,1.091781267721334e-05,4.3275059247193165e-05,0.06357516828721017,0.10676660420570477,0.030472029,0.06298608
Ptk2b,-4.4006367,-0.29683587,1.0793375927288517e-05,4.278813974125736e-05,0.7240089753178759,0.58192796169061,0.6611516,0.7659698
Ocln,-4.400996,-1.0137672,1.0775508232049818e-05,4.27299153180606e-05,0.05833956619296934,0.10181136789506559,0.02911774,0.05794641
Myrf,-4.402869,-1.7196294,1.0682853242189873e-05,4.237500245315056e-05,0.04736973323360758,0.0899021444930252,0.022330213,0.07173648
Gpx4,-4.403759,-0.91824526,1.0639112967353451e-05,4.2207731497532446e-05,0.3335826477187734,0.35148865292525505,0.19569364,0.3425197
Notch1,-4.4163074,-2.1460023,1.0040115285632774e-05,3.9894742580443474e-05,0.038643729743206186,0.08090776597959609,0.017560253,0.075485945
Sema6c,-4.4166207,-1.0272993,1.0025590477541841e-05,3.9844344938847694e-05,0.05484916479680878,0.09860503851759317,0.025747662,0.051795576
Klhl13,-4.4282837,-0.824583,9.498580943902149e-06,3.782721556918618e-05,0.14684617302418349,0.18671663543618572,0.077666625,0.13368423
Bcl11b,-4.4471555,-0.37880835,8.701488180362912e-06,3.4715514091514695e-05,0.6153079032660185,0.5370809910472621,0.5376943,0.65537286
Mbp,-4.448648,-0.859915,8.641245450174412e-06,3.448265770893539e-05,0.6153079032660185,0.5599417031022278,0.5321004,0.82197917
Aldoa,-4.4551134,-0.8894203,8.384892488904817e-06,3.3482250137742966e-05,0.47893293443031665,0.4627108057464085,0.31343216,0.51992685
Calr,-4.4680595,-0.81419736,7.893241788849624e-06,3.1561221259879374e-05,0.4953876838693593,0.4790755777638976,0.31194717,0.4969432
Slc32a1,-4.469631,-1.9047207,7.835463129163697e-06,3.134418554125778e-05,0.03216155572176515,0.07582760774515927,0.015560706,0.05706122
Lmo1,-4.4707665,-0.9831533,7.793979400517721e-06,3.118288065692542e-05,0.0762902019446522,0.12054965646470955,0.035908315,0.06978038
Kbtbd11,-4.4749746,-0.6964521,7.642040209792353e-06,3.05932092427176e-05,0.24906507105459985,0.28273995419529463,0.13220528,0.20623983
Gm44593,-4.4822397,-1.5097127,7.386366721493657e-06,2.9587309750526914e-05,0.053353278484168536,0.0963564438892359,0.025672106,0.07143528
Diaph3,-4.482319,-1.0857785,7.383629952740061e-06,2.958075694500156e-05,0.10321615557217652,0.14470122839891733,0.055274274,0.11388548
Abcd2,-4.490653,-0.8889461,7.100513478348325e-06,2.8476238382570075e-05,0.1493393168785839,0.19008952737872165,0.07900227,0.14170124
Rftn2,-4.492985,-2.135318,7.023178839895345e-06,2.8190197988518327e-05,0.039640987284966345,0.08261503227149698,0.018257597,0.07783897
Spef2,-4.5034165,-1.2534502,6.68695676973988e-06,2.688590878391599e-05,0.054350536025928695,0.0983968353112638,0.02589625,0.060667716
Mtus1,-4.5035915,-1.3341179,6.681450339869718e-06,2.6867789678584156e-05,0.12091747693841935,0.1599000624609619,0.061581355,0.14854054
Kcnj10,-4.508619,-1.8752857,6.525096235652673e-06,2.6254767273433265e-05,0.06282722513089005,0.10468457214241099,0.027188525,0.09632414
Rps21,-4.5176353,-0.85404444,6.253409754574954e-06,2.5180446591552377e-05,0.47245076040887557,0.4569227566104518,0.32954368,0.53389025
Mt1,-4.5200577,-1.1294003,6.182279226848856e-06,2.490149045501855e-05,0.24781849912739964,0.2727878409327504,0.14629999,0.296137
Gm54109,-4.5285487,-1.8111893,5.939014395078902e-06,2.395756144659512e-05,0.06083271004736973,0.10301894649177597,0.03131682,0.105836086
Pllp,-4.5654707,-1.8509766,4.983748627145246e-06,2.019504231811081e-05,0.060334081276489655,0.10318550905683947,0.027662916,0.09638748
Rps3,-4.575031,-1.0702151,4.761499040041499e-06,1.9309006822504537e-05,0.24781849912739964,0.2754112013325005,0.14326069,0.28022316
mt-Nd5,-4.593679,-1.2270344,4.354994874886393e-06,1.768455679132498e-05,0.15332834704562454,0.19104726212783676,0.07805114,0.17397457
Ets1,-4.5963693,-2.4611778,4.299169964022537e-06,1.7465784235452914e-05,0.028172525554724506,0.07274620029148449,0.012487523,0.06690667
Prrx1,-4.6094017,-2.1406927,4.03829696254317e-06,1.6430805479033157e-05,0.03415607080528547,0.07857589006870706,0.017734312,0.07594309
Sst,-4.6180243,-1.2530967,3.874104357651975e-06,1.5777081553517515e-05,0.23036649214659685,0.25808869456589634,0.13671876,0.29951194
Cfh,-4.6232805,-1.9925517,3.7771828354852903e-06,1.5387038021450843e-05,0.0643231114435303,0.10697480741203415,0.038142152,0.14385326
Pag1,-4.642519,-0.70085984,3.4418713625895655e-06,1.4078715712099502e-05,0.4006482174021441,0.4088694565896315,0.2505422,0.38035828
Fbn2,-4.6440377,-0.45805776,3.4166477327197052e-06,1.3979796646593343e-05,0.29718274744452755,0.33041848844472205,0.22105126,0.29254615
Lypd6,-4.655387,-1.1018469,3.2337275491759947e-06,1.3259615328301385e-05,0.09099975068561456,0.13462419321257546,0.057295967,0.11917343
Adamts9,-4.667532,-0.8310565,3.0483942187461885e-06,1.2511127639790756e-05,0.12964348042882073,0.17310014574224444,0.08016285,0.13843973
Tcf7l1,-4.668602,-2.2487545,3.0325639386333513e-06,1.2450918820368898e-05,0.03465469957616554,0.0795336248178222,0.01626106,0.07502965
Elfn1,-4.66919,-1.257921,3.0238948094894543e-06,1.2418164990215748e-05,0.0800299177262528,0.12396418904851135,0.04013775,0.09343774
Fam107b,-4.696732,-1.2894481,2.6435691923261187e-06,1.0886238191234147e-05,0.07554225878833208,0.12042473454091193,0.03626353,0.08642307
Ndrg2,-4.70362,-1.3411003,2.5558892400204625e-06,1.053162764596685e-05,0.13039142358514086,0.17047678534249427,0.06763651,0.16320747
Gm16168,-4.705239,-1.2485992,2.5356865676944025e-06,1.0456399336087875e-05,0.17277486910994763,0.20762023735165522,0.11590907,0.2561984
Ano5,-4.7069087,-0.95372003,2.5150131440950675e-06,1.0374332696013887e-05,0.06357516828721017,0.10997293358317718,0.031774376,0.060653478
Dcdc2a,-4.7199593,-0.9395959,2.358918621568221e-06,9.742413673768537e-06,0.06856145599601098,0.11546949823027275,0.03462792,0.0653937
Ptpro,-4.74047,-0.47382426,2.1322304160829727e-06,8.821097964611159e-06,0.39790575916230364,0.4149906308557152,0.30645737,0.40414596
Hapln1,-4.750027,-1.8449725,2.0338953457171617e-06,8.424659771762007e-06,0.04961356270256794,0.09502394336872788,0.022813112,0.07964
Plscr4,-4.757692,-0.98555726,1.958192435065378e-06,8.112338996331592e-06,0.06706556968337073,0.1140120757859671,0.0389862,0.075775415
Ankrd29,-4.7599235,-0.74147856,1.9366647653610076e-06,8.024392019313844e-06,0.10022438294689603,0.14774099521132625,0.0483188,0.07951997
Fam13c,-4.7659235,-0.26952147,1.8799046825214778e-06,7.792816849637783e-06,0.7292445774121167,0.6163231313762232,0.65336394,0.74733996
Fbxl7,-4.7665043,-0.41579494,1.8744958087209771e-06,7.771594257110423e-06,0.3587634006482174,0.3840932750364356,0.3113522,0.39695114
Csf1r,-4.7674026,-1.829334,1.8661616031252374e-06,7.738234919131964e-06,0.09075043630017451,0.13316677076826983,0.052660752,0.17576459
Lhx6,-4.769842,-2.6916256,1.8437054849700283e-06,7.647478601596891e-06,0.011967090501121914,0.05887986674994795,0.005386147,0.03429569
Zbtb16,-4.773424,-0.27363372,1.8111997195357406e-06,7.51496857071114e-06,0.6429818000498628,0.5672704559650219,0.59969544,0.6897155
Afap1l2,-4.773989,-2.092133,1.8061228149743055e-06,7.495061009785265e-06,0.03340812764896534,0.0797001873828857,0.016630644,0.06906175
Calcrl,-4.778853,-1.3569882,1.7629816539329777e-06,7.319424759143867e-06,0.08651209174769384,0.1311680199875078,0.045846514,0.11348001
Gja1,-4.781869,-2.0920575,1.7367303942686646e-06,7.213780444272533e-06,0.05235602094240838,0.09723089735581927,0.029598136,0.12051643
mt-Nd4l,-4.782279,-1.2883325,1.7331902465356517e-06,7.200188918431194e-06,0.13089005235602094,0.17255881740578805,0.0667391,0.15578048
Eps15,-4.784715,-0.570372,1.7123012287996202e-06,7.115609962549613e-06,0.5447519321864872,0.5123048094940662,0.36915374,0.50863606
Foxn3,-4.787925,-0.31263602,1.6851467992192708e-06,7.0092715936566264e-06,0.7920718025430067,0.6828648761190922,0.834653,0.96300626
Evc2,-4.802296,-0.530849,1.5685642987347992e-06,6.538523535061132e-06,0.12839690850162055,0.17697272537997086,0.06876719,0.09789729
Dlx1,-4.8094993,-2.287539,1.5130886415545738e-06,6.315112115341939e-06,0.017701321366242834,0.06495940037476577,0.008523528,0.040941965
Gm10863,-4.8304653,-1.7111362,1.3621431932307652e-06,5.7019454123867675e-06,0.05983545250560957,0.10530918176139913,0.035211712,0.11095396
C1ql2,-4.831759,-1.9791021,1.3533215249228546e-06,5.665900494652089e-06,0.03540264273248567,0.08215698521757235,0.01693145,0.065151
4921504A21Rik,-4.8406906,-0.9031249,1.2938865139558296e-06,5.427213648141296e-06,0.07903266018449265,0.12700395586092025,0.03653893,0.06728062
Cpm,-4.8628616,-1.7040281,1.1570071544450517e-06,4.864462875909645e-06,0.04637247569184742,0.09356652092442223,0.022133557,0.07038124
Alpk1,-4.8680196,-1.8298899,1.1272212997505924e-06,4.743686190179862e-06,0.033657442034405384,0.08132417239225484,0.015116886,0.052735057
Foxo1,-4.8688726,-0.50365704,1.1223681880463008e-06,4.724002696241244e-06,0.31413612565445026,0.34436810326879036,0.23502837,0.31891865
Arhgap24,-4.8705263,-1.1755494,1.1130131598583552e-06,4.686830215545213e-06,0.11967090501121914,0.1638142827399542,0.06979566,0.15124854
Il6ra,-4.902778,-1.3165654,9.449060219960844e-07,3.991451786045399e-06,0.08825729244577413,0.13504059962523424,0.04302163,0.103903554
Zcchc24,-4.914488,-1.845653,8.90148359593347e-07,3.7648805953523112e-06,0.06756419845425081,0.11276285654799084,0.03156352,0.1090816
Vwa3b,-4.9308696,-1.2032149,8.186443354926439e-07,3.46900698544194e-06,0.06407379705809026,0.1116385592338122,0.029389244,0.06641827
Sec14l5,-4.9444532,-1.5605382,7.635784435179677e-07,3.2402641783524623e-06,0.07728745948641237,0.12304809494066209,0.046693522,0.1319009
Tspan12,-4.9459805,-0.9060916,7.576143957068745e-07,3.215463404303225e-06,0.08426826227873348,0.1332084114095357,0.042107698,0.07751013
Pnma8b,-4.9648986,-0.9295791,6.873695897564202e-07,2.92379624453934e-06,0.2670157068062827,0.2996044139079742,0.14811559,0.26549986
Gm20646,-4.9966574,-0.49757096,5.833263095242181e-07,2.4895136494465917e-06,0.16255297930690601,0.2129085987924214,0.09350194,0.1296042
6330411D24Rik,-4.998892,-1.9243994,5.766068692359379e-07,2.461618458272903e-06,0.03764647220144603,0.08602956485529877,0.018340984,0.06790239
Opalin,-5.0066285,-1.6435659,5.539170389265993e-07,2.366256094746856e-06,0.08601346297681377,0.13120966062877368,0.05271213,0.15624295
Siglech,-5.0162077,-1.9286288,5.270139516702658e-07,2.2549147900286694e-06,0.06681625529793069,0.1133458255257131,0.043792505,0.15736215
Ctsb,-5.0219264,-0.7702587,5.115580093568733e-07,2.1894933372453505e-06,0.44078783345799055,0.4453882989798043,0.26855043,0.42227566
Fgd3,-5.0260797,-1.784595,5.006078488673344e-07,2.1453481497711766e-06,0.04886561954624782,0.09731417863835103,0.02170427,0.07287234
Nsun7,-5.0308056,-0.37756312,4.884234453815284e-07,2.0941340318177225e-06,0.3505360259286961,0.38359358734124505,0.22867984,0.28803304
Gatm,-5.0361805,-1.1732016,4.749124110637752e-07,2.0378308025045736e-06,0.19321864871603092,0.2305642306891526,0.11089647,0.23465998
Lpl,-5.051015,-0.95160246,4.394692079114682e-07,1.8896683655914789e-06,0.06906008476689104,0.1198001249219238,0.037489705,0.071280204
Gli3,-5.0587187,-2.3725219,4.220834495205231e-07,1.817820530311982e-06,0.036399900274245826,0.08473870497605664,0.023142254,0.114433974
Itga9,-5.081598,-1.4366635,3.7427307755210335e-07,1.6155369628634566e-06,0.09075043630017451,0.138122007078909,0.04854555,0.12632585
Cnih2,-5.091028,-1.0436296,3.5612676587430494e-07,1.5394347167056909e-06,0.2400897531787584,0.2759525296689569,0.12645316,0.2451948
Il1r1,-5.092792,-1.4822623,3.5282879840255373e-07,1.525669425985938e-06,0.04786836200448766,0.09735581927961691,0.022609277,0.061928988
Gm28175,-5.093332,-0.6507159,3.5182540313179065e-07,1.5215755001048149e-06,0.20593368237347295,0.25038517593170934,0.13222465,0.20043607
Plcg2,-5.128807,-1.9947845,2.9158381014380335e-07,1.2679813851050326e-06,0.04213413113936674,0.09173433270872372,0.01906751,0.07392302
Metap1d,-5.130086,-0.51994365,2.8961003752159763e-07,1.2596020893825394e-06,0.36948391922213913,0.3928378097022694,0.21353912,0.29367113
Itgb5,-5.153604,-2.0286021,2.555271465371121e-07,1.113889426906587e-06,0.06457242582897033,0.11242973141786383,0.03492818,0.13542947
1700047M11Rik,-5.160128,-1.6695455,2.4678073231859196e-07,1.0769852651292132e-06,0.07005734230865121,0.1180928586300229,0.04234228,0.12891142
Hepacam,-5.192169,-1.75798,2.0785785194443186e-07,9.114132639926378e-07,0.08526551982049364,0.13175098896523008,0.04057098,0.13106559
Selenop,-5.2018614,-1.8086585,1.9730254979427093e-07,8.665445428198856e-07,0.08576414859137373,0.1328752862794087,0.042572796,0.14181173
Lonrf3,-5.2064667,-1.4873321,1.9247009356748682e-07,8.45458789301679e-07,0.053103964098728494,0.10360191546949823,0.024035601,0.06597966
Rassf2,-5.21778,-1.7628644,1.8108034806390098e-07,7.965993700846463e-07,0.0775367738718524,0.12550489277534874,0.03597137,0.11715949
Cck,-5.2420635,-0.71191525,1.58790665590727e-07,7.006084046671322e-07,0.643480428820743,0.5884239017280866,0.5021883,0.7268285
Zfp189,-5.24227,-0.7926663,1.5861290861938406e-07,6.999390465762604e-07,0.08775866367489404,0.14016239850093692,0.04005893,0.06840757
Fli1,-5.2498684,-2.1350088,1.5220781971910417e-07,6.718948769266188e-07,0.054350536025928695,0.10381011867582761,0.033231914,0.13838744
Tmem132c,-5.2559223,-1.4463898,1.4728428902414388e-07,6.504814013936137e-07,0.04537521815008726,0.09656464709556527,0.030832617,0.08188912
Spacdr,-5.2564297,-1.1833098,1.4687898662858824e-07,6.489046975847034e-07,0.12789827973074047,0.17597334998958983,0.06309211,0.13793136
Calm3,-5.265372,-0.8332078,1.3990578972650583e-07,6.186059848529228e-07,0.4642233856893543,0.46021236727045595,0.29579937,0.47824532
Dock8,-5.270997,-2.087385,1.35684726544421e-07,6.003373295321245e-07,0.05509847918224882,0.10493441599000625,0.035388414,0.1424415
Chchd2,-5.2939935,-0.89241683,1.1967378600905265e-07,5.307203548544718e-07,0.45823984043879334,0.45621486570893194,0.28571212,0.47864673
Mndal,-5.301657,-2.0177372,1.147562589033309e-07,5.09669533344215e-07,0.02443280977312391,0.07641057672288153,0.012456498,0.049511693
Pde5a,-5.3304925,-1.5459474,9.794681523634666e-08,4.3616687527355566e-07,0.06282722513089005,0.1135123880907766,0.03483965,0.09850811
Adamts6,-5.336945,-0.6677131,9.452574013667675e-08,4.213514660704221e-07,0.2475691847419596,0.2885280033312513,0.17343171,0.26301017
mt-Cytb,-5.339256,-1.0611709,9.332897471145135e-08,4.161549204275967e-07,0.2844677137870855,0.31426191963356237,0.16982278,0.32658324
Plekhh2,-5.3470616,-0.7217766,8.939357486533975e-08,3.993358863893066e-07,0.1924707055597108,0.24018321882156984,0.10557914,0.16859971
Gm31615,-5.3520107,-1.7354262,8.698215359467092e-08,3.8875756272268924e-07,0.032660184492645225,0.08507183010618363,0.014750719,0.048295435
Tpt1,-5.3778505,-1.0377394,7.538042174853146e-08,3.378038579691528e-07,0.35552231363749687,0.3731417863835103,0.21573895,0.40167096
Pde11a,-5.380684,-0.9178735,7.420337514709744e-08,3.3264008845554024e-07,0.15656943405634505,0.20216531334582552,0.11748756,0.21150668
Nefm,-5.3959966,-1.1298288,6.814423564764912e-08,3.0603971449980474e-07,0.17327349788082771,0.21952946075369562,0.08757099,0.18255085
Slc15a2,-5.4049926,-1.9620204,6.481100848498241e-08,2.9145971514501714e-07,0.04263275991024682,0.09485738080366438,0.019535834,0.07405065
Fkbp5,-5.4075766,-0.61231107,6.388325906369629e-08,2.8738375540624795e-07,0.26227873348292197,0.3044347282948157,0.14553504,0.21469592
Nrip3,-5.435045,-0.65205467,5.4782718075089045e-08,2.470232647554359e-07,0.3049114933931688,0.3330002082032063,0.18145287,0.27204308
Ttyh2,-5.448799,-1.513584,5.071101070177279e-08,2.289322677346497e-07,0.09025180752929444,0.14082864876119092,0.046042405,0.12622121
Cyp4f13,-5.4504733,-1.5005281,5.0235958090471834e-08,2.2686389813293752e-07,0.06083271004736973,0.11355402873204247,0.027760694,0.076635286
Ninj2,-5.462124,-1.6509012,4.704718388128738e-08,2.1271375246343463e-07,0.08152580403889305,0.13195919217155944,0.048359938,0.14461686
Ccnd3,-5.465847,-1.6043059,4.607014434842462e-08,2.083663993674751e-07,0.07105459985041136,0.1233812200707891,0.03542652,0.10403991
Rpl13,-5.484222,-0.88369185,4.152928904863317e-08,1.8811395764274667e-07,0.46896035901271504,0.46137830522590045,0.30645028,0.50780255
Cldn11,-5.4930644,-1.3690082,3.950188885765601e-08,1.7917213936617434e-07,0.18947893293443033,0.22935665209244221,0.10800604,0.25819775
Stac2,-5.4961433,-1.1696239,3.881866943173333e-08,1.761326659288542e-07,0.052106706556968335,0.10651676035810952,0.025849547,0.0572377
Lrmda,-5.4974675,-1.2438581,3.852842792512023e-08,1.748748071533751e-07,0.17078035402642733,0.21457422444305643,0.11849888,0.26078367
Cd9,-5.4975815,-1.9651312,3.850356934372849e-08,1.7479150333941282e-07,0.06955871353777113,0.12029981261711431,0.033581175,0.12517205
