names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Vip Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Fxyd6,7.6908345,1.8141841,1.4617815521466468e-14,9.26369582692934e-13,0.4222222222222222,0.22142960602549247,0.45762667,0.15274023
Xkr6,7.677851,0.8560887,1.617790787560514e-14,1.0180336876288295e-12,0.7206349206349206,0.5839730590961761,1.0038294,0.67040205
Gng2,7.663364,0.82947433,1.8112499706589045e-14,1.1318206212001109e-12,0.6793650793650794,0.5900202780996524,0.90650296,0.60453373
Vstm2l,7.6304646,2.170261,2.3390925372051768e-14,1.4515338677760532e-12,0.38412698412698415,0.17815758980301274,0.40903267,0.10640868
Ptprn2,7.5370893,0.74382997,4.8057648163509295e-14,2.9045548458967295e-12,0.9047619047619048,0.7626013904982619,2.0200267,1.5901484
Adcy2,7.5347,0.7580974,4.894582545557252e-14,2.948821367693349e-12,0.8031746031746032,0.6985081112398609,1.5275432,1.1418759
Col26a1,7.5053635,2.3213224,6.12583111113304e-14,3.66594837318808e-12,0.3523809523809524,0.13426998841251447,0.38220754,0.08905642
Arfgef3,7.4741225,0.70989144,7.772062067985906e-14,4.610050944079057e-12,0.7777777777777778,0.6673305330243338,1.1229525,0.81886256
Tenm1,7.421676,0.79286534,1.1564739345393697e-13,6.755316221972361e-12,0.8952380952380953,0.7511949594438007,1.9234235,1.475521
A230006K03Rik,7.4125752,0.75375456,1.2387000636268358e-13,7.219928570423661e-12,0.7968253968253968,0.6647595596755504,1.5802838,1.1899841
Mdga2,7.3845425,0.43833554,1.5297850705091984e-13,8.878039923235888e-12,0.9492063492063492,0.9124420625724218,3.034282,2.74738
Ntm,7.366914,0.816901,1.7462321873407209e-13,1.004737877384265e-11,0.8857142857142857,0.8144553881807648,2.4858603,1.9810967
Setbp1,7.3639765,0.5916544,1.7851132542754216e-13,1.022729064869522e-11,0.8634920634920635,0.7771581691772885,1.74595,1.4206117
Gabra1,7.351657,0.9463965,1.9576455128999384e-13,1.1120916476029881e-11,0.6666666666666666,0.620582271147161,1.080247,0.6978972
Kcnn2,7.300869,0.7791489,2.859151107845824e-13,1.6072257378204457e-11,0.7587301587301587,0.6422363847045192,1.2698597,0.9130644
B830012L14Rik,7.24241,0.7555722,4.4078001651407625e-13,2.442012173965614e-11,0.7238095238095238,0.6128331402085747,1.1004176,0.78291154
Frmd3,7.234831,1.2752831,4.661089522665467e-13,2.5664646613528916e-11,0.5047619047619047,0.3652954808806489,0.5716303,0.27656776
Grm7,7.219318,0.5271246,5.224903868624868e-13,2.8477315811348927e-11,0.946031746031746,0.8924898609501738,3.0293229,2.685042
Sh3rf3,7.1465297,0.7266998,8.8999007494308e-13,4.802014721630634e-11,0.7333333333333333,0.6169611819235226,1.0399365,0.7444372
Mir124a-1hg,7.1032786,0.7927922,1.2183123515982485e-12,6.508161607841936e-11,0.6666666666666666,0.5862905561993047,0.8583396,0.5791886
Srrm4,7.1007876,0.8097011,1.2404791554740148e-12,6.613427561029123e-11,0.6666666666666666,0.5682575318655851,0.8838316,0.5934374
Grin2d,7.092502,2.486176,1.3170864041718092e-12,6.980298161754737e-11,0.3238095238095238,0.11525926998841252,0.3076651,0.062313657
Grin3a,7.078257,1.2322108,1.4597854908409415e-12,7.706176058722218e-11,0.5523809523809524,0.4005648899188876,0.8252487,0.43560234
Gm16083,7.0563946,1.4989169,1.7087820322350696e-12,8.967768204327407e-11,0.44761904761904764,0.28443655851680183,0.47849113,0.19648446
Clstn3,7.051742,1.026343,1.7669120062372604e-12,9.254761327016605e-11,0.5619047619047619,0.45984212050984935,0.65173393,0.37233534
Hmgcll1,7.0135827,0.78227556,2.3229152864974055e-12,1.200321802849717e-10,0.6507936507936508,0.5623189455388181,0.86890024,0.59050083
Dzip3,6.974752,0.61798316,3.064108732132466e-12,1.5682400310933213e-10,0.7365079365079366,0.6777954808806489,1.0413526,0.7858993
Dennd2a,6.9186897,1.3233832,4.558400641598843e-12,2.2766584617055929e-10,0.49523809523809526,0.37510863267670913,0.5725848,0.26912984
Pknox2,6.8938017,0.86819816,5.432075652179923e-12,2.6929865825475005e-10,0.6507936507936508,0.5609067207415991,0.90515304,0.591435
Gm42303,6.8728876,2.8691673,6.2915116634842705e-12,3.110041768598532e-10,0.3111111111111111,0.11312282734646582,0.35599956,0.056876242
Penk,6.8515553,3.1707044,7.305123423848599e-12,3.575385544604952e-10,0.2698412698412698,0.05301274623406721,0.30070052,0.038217578
Htr3a,6.8428273,5.1056423,7.764523469529443e-12,3.779578725113336e-10,0.23492063492063492,0.01292728852838934,0.2405487,0.007867254
Ahi1,6.8260245,0.5809634,8.730006726472317e-12,4.226581634960561e-10,0.8698412698412699,0.7580750289687138,1.612275,1.3038844
Osbpl3,6.8126125,1.2453254,9.584214821479028e-12,4.63179590383348e-10,0.4984126984126984,0.3504128041714948,0.5956425,0.2952322
Grpr,6.798336,6.0681863,1.058344795982952e-11,5.096366427968085e-10,0.22857142857142856,0.007278389339513326,0.21774672,0.0036190976
Fchsd2,6.756877,0.5887793,1.4099792850367409e-11,6.72933275114338e-10,0.7238095238095238,0.6440469293163383,1.0185823,0.7776707
Tmem200a,6.7496104,0.9734467,1.4824270681362787e-11,7.037599880003854e-10,0.5587301587301587,0.4289904403244496,0.6848774,0.40606478
A830082K12Rik,6.6954174,0.92,2.1505686866897734e-11,1.0102409197789198e-09,0.6158730158730159,0.5347624565469293,0.8475886,0.53358936
Rfx7,6.6715236,0.57297367,2.531609792755738e-11,1.1871615206168706e-09,0.7587301587301587,0.7078505214368482,1.1344795,0.8829864
Ablim3,6.6482205,1.4196824,2.9665788055194645e-11,1.3767180052557515e-09,0.44126984126984126,0.29841396292004635,0.48797414,0.21116939
Pde1c,6.639717,1.198033,3.14285868086135e-11,1.4560105647369739e-09,0.4984126984126984,0.3331764194669757,0.6639885,0.34416917
Parm1,6.6240983,1.3546609,3.493741570369437e-11,1.6102373241136667e-09,0.5079365079365079,0.39904403244495945,0.7555077,0.36557996
Lima1,6.605953,1.6162853,3.9496767744274375e-11,1.814150682544705e-09,0.38095238095238093,0.19713209733487833,0.4006474,0.14905389
4930500G05Rik,6.585257,1.9564171,4.540990396975747e-11,2.075109047053373e-09,0.35555555555555557,0.1801129779837775,0.38571036,0.1144652
Tmem131l,6.550232,1.113606,5.7447862028937647e-11,2.607473062022896e-09,0.5047619047619047,0.3978852838933951,0.54661363,0.289797
Arl4c,6.548988,2.36524,5.7928334874523095e-11,2.6248471468439048e-09,0.29523809523809524,0.09472769409038238,0.2868584,0.062488254
Asic1,6.499872,2.3279915,8.038820649831116e-11,3.600051847682701e-09,0.32063492063492066,0.1384704519119351,0.3285576,0.07461227
Necab1,6.494078,0.99610263,8.35433962384511e-11,3.728922021473723e-09,0.5587301587301587,0.4069742178447277,0.7465859,0.44237044
Rph3a,6.4919066,0.9622269,8.475680292176861e-11,3.776808116928561e-09,0.5428571428571428,0.4197928736964079,0.6404972,0.37885848
Lrrk2,6.432267,1.2309101,1.2571441026675197e-10,5.5195199409601715e-09,0.4857142857142857,0.3832560834298957,0.5731903,0.28497303
Klhl32,6.3959417,0.8053979,1.5956068177139908e-10,6.9487771786020965e-09,0.6031746031746031,0.5167656431054461,0.7519044,0.4955876
Elavl4,6.379076,0.77876747,1.781598809180106e-10,7.721219355269266e-09,0.6317460317460317,0.5384921784472769,0.8691414,0.59177154
Ncoa1,6.364641,0.47498122,1.9574679802653548e-10,8.442562540887655e-09,0.8476190476190476,0.7863195249130939,1.4591839,1.2167039
Mirg,6.361999,0.8503469,1.9914496868136586e-10,8.575361071263302e-09,0.5904761904761905,0.5036935110081112,0.71306443,0.45550296
Sgk1,6.3478594,0.91837204,2.1833148862783592e-10,9.386507359087922e-09,0.5714285714285714,0.4713209733487833,0.7012416,0.430292
Kif26b,6.346011,1.1086013,2.2096923077343357e-10,9.484733595658403e-09,0.5206349206349207,0.4060327346465817,0.6610279,0.36076555
Dcc,6.3368473,0.6423497,2.345143223765797e-10,1.0018123755578215e-08,0.9142857142857143,0.8451260139049827,2.5834243,2.179656
Igsf3,6.3325114,2.10972,2.412027351198426e-10,1.0287488083603445e-08,0.33015873015873015,0.15585168018539977,0.35056126,0.09283374
Traf6,6.253968,1.709861,4.001535210280378e-10,1.6516321213553573e-08,0.3746031746031746,0.21961906141367324,0.37585056,0.13055868
Grid1,6.2324567,0.5396977,4.591771255966521e-10,1.886558006847407e-08,0.8920634920634921,0.7830243337195828,1.8327918,1.528764
Cdkl5,6.172589,0.6017915,6.718078033528415e-10,2.7145076204647895e-08,0.7587301587301587,0.6854359791425261,1.1666868,0.89899564
Sdk2,6.163179,1.1061206,7.129887969006126e-10,2.8636784712585142e-08,0.4984126984126984,0.3894481460023175,0.6149986,0.33267966
Ppm1l,6.157648,0.69266075,7.383313548314294e-10,2.9566264536990324e-08,0.7238095238095238,0.6750434530706837,1.2242273,0.9106191
Kif21a,6.1005177,0.51161337,1.0572544434228568e-09,4.1654584889695255e-08,0.8222222222222222,0.7473203939745076,1.2916449,1.0476481
Plekha5,6.0748496,0.49648112,1.241039679194647e-09,4.846909328482582e-08,0.8539682539682539,0.7608994785631518,1.5234425,1.2650572
Gm13629,6.072671,1.7798688,1.257999623657779e-09,4.906015948865678e-08,0.34285714285714286,0.1747175550405562,0.38443115,0.12796469
Clasp2,6.0649652,0.41315717,1.319820878958427e-09,5.13221230356193e-08,0.8952380952380953,0.8306778679026651,1.6501484,1.4254984
Myo16,6.0455976,0.80662644,1.4885735090024552e-09,5.746834796967812e-08,0.5936507936507937,0.4843568945538818,0.78398085,0.5190568
Sh3gl3,5.9869947,1.1077703,2.1375374306961105e-09,8.135358464986471e-08,0.46984126984126984,0.3591396292004635,0.523983,0.2773161
Vezt,5.9814887,0.5862888,2.211075134984018e-09,8.403336474826106e-08,0.6984126984126984,0.6345234646581692,0.88531774,0.6669579
Tspan5,5.9778237,0.6327618,2.261382024372512e-09,8.570287023256616e-08,0.8222222222222222,0.7374348203939745,1.4516678,1.1343378
Adra1a,5.976506,1.6448711,2.2797404472182156e-09,8.627693777007527e-08,0.3619047619047619,0.19829084588644263,0.4346781,0.16050754
Lrfn2,5.960529,0.6568786,2.5142275696784787e-09,9.475076409152977e-08,0.6285714285714286,0.5558371958285052,0.7639365,0.5465603
6430548M08Rik,5.958551,1.457964,2.5448470977441948e-09,9.563642170123988e-08,0.4,0.2679606025492468,0.39949152,0.1644557
Dock7,5.9117966,0.5388415,3.3839665590753285e-09,1.2559002961651116e-07,0.726984126984127,0.6552723059096176,0.9783986,0.76209015
Htr2c,5.895837,1.298762,3.727872023319345e-09,1.3797234334241155e-07,0.473015873015873,0.34418453070683663,0.80616564,0.40795904
Ankrd12,5.8681693,0.44118187,4.406330116950127e-09,1.6174602492137966e-07,0.7968253968253968,0.7584009269988412,1.2603543,1.0511609
Podxl2,5.858802,1.4090768,4.662191427255349e-09,1.6997704701540194e-07,0.4,0.26853997682502895,0.41797137,0.1784679
Pdzrn3,5.8461733,1.0110425,5.0301049121117735e-09,1.8264718782222076e-07,0.5301587301587302,0.3918380648899189,0.8669288,0.5214922
Edil3,5.8371987,0.56189126,5.308569080363754e-09,1.9120811151390625e-07,0.8444444444444444,0.7578577636152954,1.7683161,1.4569615
Mob3b,5.822079,1.8088078,5.811999845296802e-09,2.0822458112416676e-07,0.3142857142857143,0.14115005793742758,0.37602505,0.12247647
Marchf1,5.8205013,0.65709895,5.867131597925779e-09,2.099198748818451e-07,0.9492063492063492,0.8357111819235226,2.4523027,2.0453055
Rnf144b,5.81613,1.8128365,6.022550402151138e-09,2.1519405492792697e-07,0.346031746031746,0.19332995365005795,0.40058997,0.1312382
Tnrc6a,5.8147564,0.5003616,6.072221796471982e-09,2.1625660027003062e-07,0.7396825396825397,0.7056778679026651,1.0533565,0.8415764
Scn1a,5.8043275,0.5608477,6.462481660030683e-09,2.2908559657654942e-07,0.7873015873015873,0.6828650057937428,1.2153399,0.9584314
Rere,5.803344,0.36679772,6.500533401720705e-09,2.301308728646052e-07,0.8984126984126984,0.8529475666280417,1.8721385,1.6614506
Pou2f1,5.753989,0.6025788,8.716169896183708e-09,3.0219804530381446e-07,0.6793650793650794,0.6365512746234068,0.8969531,0.67106944
Nr2f1,5.688078,1.0653328,1.2847724404414109e-08,4.3809435881549125e-07,0.49523809523809526,0.41370944380069524,0.5936122,0.3273704
Calb2,5.687231,3.2187133,1.2911572160381564e-08,4.3971349043023145e-07,0.21587301587301588,0.032589803012746235,0.2130613,0.02518729
Gnai1,5.6857657,0.7196234,1.3022776236121227e-08,4.429392372969334e-07,0.6031746031746031,0.5564889918887601,0.77096885,0.53388566
Ttc3,5.6829686,0.37854695,1.323763988860489e-08,4.4911033308941086e-07,0.9650793650793651,0.894952201622248,2.1215668,1.894498
Stau2,5.676795,0.45422447,1.3724167287940421e-08,4.6385959122887934e-07,0.7936507936507936,0.7404403244495944,1.342204,1.1196487
Aplp2,5.670565,0.5422951,1.4232718318465969e-08,4.792395253348128e-07,0.6888888888888889,0.6686703360370799,0.9431352,0.7307941
Chl1,5.6689243,0.49959037,1.4369685341297031e-08,4.832458637304772e-07,0.8253968253968254,0.746704808806489,1.4318913,1.1798556
Carmil1,5.6616435,0.67555887,1.4992984758029073e-08,5.035768755603015e-07,0.6222222222222222,0.549789976825029,0.7795459,0.55336165
Cers5,5.6259227,0.9673286,1.8451896942280924e-08,6.128584311978843e-07,0.5047619047619047,0.4440179606025492,0.56953233,0.3311074
Rit2,5.613259,0.5537596,1.985510069826278e-08,6.570277780324149e-07,0.7714285714285715,0.6660269409038239,1.1489974,0.90344846
Ostm1,5.611685,1.4510704,2.0036606160594425e-08,6.614049232618824e-07,0.3746031746031746,0.23917294322132096,0.3764817,0.15460967
Cdc14b,5.5718527,1.1113431,2.5204444448251673e-08,8.209011179691181e-07,0.4603174603174603,0.37210312862108924,0.5178749,0.27310064
Gm14204,5.550496,2.9363694,2.8486022279607166e-08,9.18870850723943e-07,0.23174603174603176,0.05866164542294322,0.22132476,0.031849753
Gm29514,5.549396,1.1759655,2.8665789717616387e-08,9.224548140267693e-07,0.4380952380952381,0.32571697566628044,0.48816442,0.24571124
Chrna7,5.5370135,0.92477703,3.0767258196832063e-08,9.853590318818564e-07,0.5365079365079365,0.47432647740440326,0.7479716,0.4612999
Tcerg1l,5.5288935,1.9679791,3.222572351674173e-08,1.0296137822768731e-06,0.3142857142857143,0.1659545191193511,0.3745698,0.109877154
Gpr176,5.523366,1.3908209,3.325656709733686e-08,1.0600284198166563e-06,0.4126984126984127,0.31021871378910776,0.4924105,0.21723413
Csmd1,5.499641,0.5586476,3.8056498246353286e-08,1.204450068173749e-06,0.9873015873015873,0.9432213209733488,3.9589548,3.5807126
Negr1,5.4797673,0.4878945,4.2588576154169104e-08,1.3388522904920996e-06,0.9492063492063492,0.9019409038238703,2.866362,2.550807
Dync1i1,5.479711,0.53750527,4.260211047155732e-08,1.3388522904920996e-06,0.8380952380952381,0.7168308227114716,1.4491135,1.1772869
Syn2,5.4765906,0.4317878,4.335983892330103e-08,1.359485264724736e-06,0.8952380952380953,0.8021798957126304,1.7347239,1.4951695
Rcan2,5.4727535,0.89070874,4.430956722511974e-08,1.3844163620220551e-06,0.4888888888888889,0.366055909617613,0.5533637,0.3354934
Elavl2,5.471608,0.6820699,4.459698210442352e-08,1.391778059402857e-06,0.6571428571428571,0.541316628041715,0.9747049,0.7073638
Nr2f2,5.452374,1.7607706,4.970183242656901e-08,1.5421342232123664e-06,0.3111111111111111,0.15849507531865586,0.32035273,0.10564764
Phka1,5.450768,1.1193672,5.0152749648104224e-08,1.5543303149302888e-06,0.39365079365079364,0.2507242178447277,0.40126395,0.20477872
Cxcl14,5.403251,2.6693716,6.544368495024179e-08,1.989221509743209e-06,0.23174603174603176,0.06068945538818076,0.30267262,0.05407518
E130308A19Rik,5.4017158,0.82327455,6.600648933740936e-08,2.0040614333290276e-06,0.4984126984126984,0.3953505214368482,0.5284658,0.3318443
Xkr4,5.4003663,0.5053242,6.650490399322688e-08,2.014641229197301e-06,0.9428571428571428,0.8609863847045192,2.5727866,2.254032
Lrrc3b,5.388873,1.2092203,7.090092520691423e-08,2.1453917345830912e-06,0.41904761904761906,0.3171712050984936,0.4510425,0.22034249
Lhfpl3,5.363609,0.59383374,8.157545296361822e-08,2.4490865040585716e-06,0.5968253968253968,0.4741454229432213,0.8717446,0.65321034
Gm4221,5.3519783,1.4314836,8.699785341309526e-08,2.5940273435106565e-06,0.3333333333333333,0.18641367323290847,0.31874657,0.13030897
Fam171b,5.3518095,0.4720222,8.707899753802054e-08,2.5940273435106565e-06,0.7206349206349206,0.6751882966396292,0.9510063,0.7631889
Akap9,5.2948866,0.5290218,1.1909039196812395e-07,3.470671184580792e-06,0.6444444444444445,0.6104432213209734,0.8033642,0.6176311
Scg5,5.2798476,0.5236442,1.2929146051523796e-07,3.755742209777777e-06,0.6666666666666666,0.6292004634994206,0.8651247,0.6712502
Acadsb,5.2459993,0.82768583,1.5543749881144321e-07,4.471740463665396e-06,0.526984126984127,0.49330098493626884,0.62450534,0.39788917
Itsn1,5.2379003,0.49894333,1.6241398274944557e-07,4.647565193266883e-06,0.6825396825396826,0.6435037659327926,0.8899109,0.7008076
Smyd3,5.2225943,0.46058175,1.764339083415366e-07,5.022011776628272e-06,0.780952380952381,0.7273681923522596,1.2705042,1.0516106
Thsd7b,5.2097125,0.8939447,1.8913343784563765e-07,5.366436615535675e-06,0.6476190476190476,0.5546784472769409,1.240248,0.8423965
Abat,5.204804,0.9961085,1.942016831240889e-07,5.4928412900465985e-06,0.4444444444444444,0.3411428157589803,0.46131712,0.25763968
Stk32a,5.20453,2.2909842,1.9448849916720774e-07,5.495169266690717e-06,0.24126984126984127,0.07893974507531866,0.2929208,0.06723152
Zfp618,5.1933594,1.5098163,2.065328991535531e-07,5.811474516716856e-06,0.3523809523809524,0.2364571263035921,0.35252482,0.13838507
B130024G19Rik,5.1933455,1.6385651,2.0654849882637134e-07,5.811474516716856e-06,0.3396825396825397,0.21433227114716108,0.4302983,0.15931013
Aak1,5.1395884,0.40725526,2.7534132938696936e-07,7.619383646372675e-06,0.8444444444444444,0.7744423522595597,1.4549515,1.246036
Esrrg,5.1261373,0.6503863,2.9574681189807633e-07,8.10889473030746e-06,0.6031746031746031,0.5258545770567786,0.8060775,0.58190626
Uggt2,5.122402,0.53284395,3.0166748005823065e-07,8.254384103019e-06,0.6761904761904762,0.6088499420625724,0.84250915,0.64913476
Ctif,5.095448,0.6536139,3.4791735001631516e-07,9.404969008992341e-06,0.5777777777777777,0.5497537659327926,0.70220846,0.49911368
Tnrc18,5.0921836,0.7362925,3.539627296300836e-07,9.558772407196328e-06,0.5587301587301587,0.52654258400927,0.66777545,0.4512053
Gm45323,5.048339,1.6678203,4.4566803643373435e-07,1.1770932905347922e-05,0.3142857142857143,0.17602114716106604,0.41306517,0.14925225
Klhdc10,5.0194945,0.4551521,5.18076749951419e-07,1.3539263321175893e-05,0.726984126984127,0.6794249710312862,0.98202604,0.7966279
L3mbtl3,5.009044,1.1242591,5.470096490403002e-07,1.4214844554848034e-05,0.4253968253968254,0.33154692931633833,0.46660322,0.24118045
E130307A14Rik,4.9924736,0.46904558,5.96109260329562e-07,1.5357100503408756e-05,0.707936507936508,0.677904113557358,0.985811,0.79465955
Sall1,4.9869566,1.6966534,6.133778247797385e-07,1.5786841141601122e-05,0.23809523809523808,0.07756373117033603,0.22523445,0.07504473
Plppr5,4.984701,0.5292453,6.205772671969585e-07,1.5956852793858636e-05,0.6476190476190476,0.6074015063731171,0.82341456,0.6343183
Prkar2b,4.984469,1.0233519,6.213219968523538e-07,1.5960728542469167e-05,0.4603174603174603,0.38810834298957125,0.51554805,0.28657812
Sorbs1,4.960554,0.46716884,7.029232009456814e-07,1.7936891177027978e-05,0.8571428571428571,0.7493844148319815,1.4623832,1.223451
Gphn,4.953597,0.31733578,7.285401741283776e-07,1.8555331259554032e-05,0.9333333333333333,0.8804678447276941,2.1448224,1.953256
Cyria,4.9373984,0.5380444,7.917159233167479e-07,2.0021625673047792e-05,0.6444444444444445,0.6082705677867902,0.8222737,0.6305026
A830019P07Rik,4.9258485,2.3150103,8.399496936248387e-07,2.115224767357021e-05,0.23809523809523808,0.08922363847045191,0.26114687,0.058241084
Mir100hg,4.923238,0.4633921,8.512383002715378e-07,2.139642013872425e-05,0.8285714285714286,0.7290338933951332,1.4885963,1.2494254
Ptpro,4.903884,0.7603512,9.395994029707271e-07,2.344200181784906e-05,0.5047619047619047,0.412369640787949,0.5896471,0.3881565
Gm3764,4.8672915,0.55689526,1.1313800494045652e-06,2.77373922696174e-05,0.6,0.5388180764774044,0.72948396,0.5481639
Cacng2,4.8179197,0.9695037,1.450627988796801e-06,3.4864377512495565e-05,0.473015873015873,0.41016077636152953,0.5422402,0.3130696
Ccdc82,4.7984285,1.2973418,1.5991522298328243e-06,3.81609417545364e-05,0.3523809523809524,0.2395350521436848,0.33516228,0.15014637
Hecw2,4.7920303,0.501246,1.65102121358223e-06,3.929401240828567e-05,0.8476190476190476,0.7266077636152954,1.447362,1.1931462
Tac2,4.7793417,4.4333687,1.758699359903788e-06,4.1672179718355185e-05,0.16825396825396827,0.012999710312862109,0.21064109,0.010793518
Epha3,4.774507,0.57681537,1.801480992103463e-06,4.261073438188385e-05,0.6793650793650794,0.5934241019698725,1.1186376,0.8677581
A330102I10Rik,4.742946,0.79928565,2.1063224158037586e-06,4.912923898667274e-05,0.4857142857142857,0.4171494785631518,0.53454065,0.34080097
Rgs8,4.7423983,1.7618765,2.1120314039303695e-06,4.9219673741204704e-05,0.30158730158730157,0.18351680185399769,0.3010749,0.09856759
Mgat4c,4.7412314,0.57189935,2.1242308131152225e-06,4.946107621179032e-05,0.8063492063492064,0.7348276361529548,1.8431493,1.5209311
Nf1,4.7402334,0.33299774,2.134720133924918e-06,4.9662277055032514e-05,0.8444444444444444,0.7964585747392816,1.3936166,1.2252388
Cadm1,4.7109604,0.39087766,2.4655228017136214e-06,5.6333841566364804e-05,0.9174603174603174,0.8585964658169177,2.267862,2.0286376
Dlgap3,4.6983037,0.68468916,2.623311916900803e-06,5.9727449755569e-05,0.5333333333333333,0.5137239281575898,0.6364128,0.44051817
Hs3st5,4.674445,1.0802363,2.947494110537848e-06,6.638656056173678e-05,0.38412698412698415,0.2677071263035921,0.46617225,0.24754497
Auts2,4.661915,0.40049648,3.1328055881068615e-06,7.020724449744067e-05,0.9555555555555556,0.9048739860950173,2.944707,2.6837974
Syne1,4.657368,0.39766696,3.2027734664140028e-06,7.147717860676433e-05,0.9047619047619048,0.8175695249130939,1.8161017,1.590796
Kif6,4.6529093,1.6197585,3.2728437160481343e-06,7.298034078855881e-05,0.2984126984126984,0.1758763035921205,0.31030464,0.11189023
Npy1r,4.647997,1.5870274,3.3517386173307035e-06,7.465897203082321e-05,0.31746031746031744,0.20640208574739283,0.32550943,0.120500974
Socs5,4.6370025,1.1103883,3.534983904889112e-06,7.83891232090955e-05,0.4,0.3205750289687138,0.4069165,0.20912072
Afdn,4.6366897,0.40632895,3.5403340354749336e-06,7.841039447084025e-05,0.7111111111111111,0.6848203939745076,1.0047321,0.8356182
Zfp804b,4.622241,0.899982,3.796166527151262e-06,8.333577988934183e-05,0.5428571428571428,0.46636008111239863,1.0595919,0.69826317
Atp11b,4.607195,0.45506808,4.0813722372860265e-06,8.937772780429953e-05,0.6666666666666666,0.6335095596755504,0.8693978,0.69846904
Kcnq4,4.6023426,2.6229496,4.177655094951194e-06,9.118894589873158e-05,0.20952380952380953,0.06861964078794902,0.19819357,0.0349652
Scaper,4.593175,0.3825815,4.3655259707835105e-06,9.490427413831143e-05,0.7523809523809524,0.7173015643105446,1.0890409,0.92116123
Fbn1,4.57938,1.0954844,4.66356351518597e-06,0.00010089368088007006,0.4,0.3135139049826188,0.42341918,0.22050542
C1qtnf4,4.5632906,0.7993632,5.035808719432582e-06,0.00010781847035151673,0.4984126984126984,0.44687862108922366,0.5889942,0.3790747
Nmnat2,4.5605288,0.46547553,5.102502318080788e-06,0.00010915942459142578,0.6730158730158731,0.6374927578215527,0.9135621,0.7330475
Pclo,4.553736,0.4210567,5.270138004333817e-06,0.00011228658167490612,0.9238095238095239,0.8320176709154113,1.9667166,1.7211844
Nek1,4.548297,0.4690034,5.408174959185164e-06,0.00011496650407698207,0.6126984126984127,0.5863991888760139,0.7287981,0.57374614
Gm45341,4.538286,1.688275,5.671321312809923e-06,0.00011991244248681379,0.26666666666666666,0.13419756662804172,0.30918038,0.10654102
Farp1,4.523012,0.4653786,6.096578861508381e-06,0.00012828118559806594,0.6571428571428571,0.6009559675550405,0.9166406,0.73575217
Sbf2,4.506631,0.31004283,6.5865102810057605e-06,0.00013794195732706532,0.8253968253968254,0.7851607763615296,1.3883817,1.2315627
Fndc3a,4.495622,0.5039944,6.936683818524555e-06,0.00014493677620820746,0.6063492063492063,0.5765136152954808,0.7131918,0.55026114
Ank3,4.4945607,0.38908774,6.971363671182618e-06,0.00014554820656152053,0.9619047619047619,0.891475955967555,2.6946464,2.4456518
Lrrtm4,4.4932046,0.6659087,7.015931063854828e-06,0.00014636495938336896,0.9841269841269841,0.9197566628041715,3.4783103,3.0346882
Cdh7,4.4906783,1.2914524,7.0996740538528256e-06,0.00014776780931605377,0.3396825396825397,0.2298667439165701,0.39685917,0.18150318
D030055H07Rik,4.4820766,5.5971513,7.3920234307285536e-06,0.00015373349038984229,0.1523809523809524,0.006409327925840092,0.14958666,0.0033277187
Dpp6,4.475632,0.46679005,7.618552729229068e-06,0.00015807761531612746,0.9301587301587302,0.8204301853997682,2.109483,1.8312246
Nr2e1,4.4734364,3.0255184,7.69725580855615e-06,0.00015958739473449364,0.1746031746031746,0.029946407879490152,0.17135109,0.022694353
Uchl3,4.4602666,0.9865439,8.185780081809285e-06,0.00016854552551587396,0.4507936507936508,0.4149768250289687,0.51600397,0.29328495
Ust,4.4569845,0.5471694,8.31205593511554e-06,0.0001710145045762286,0.638095238095238,0.5909255504055619,0.94258773,0.7285783
Gabrb2,4.453492,0.45120096,8.448488106031125e-06,0.0001731585624783038,0.7936507936507936,0.7206691772885284,1.4371068,1.2080047
Foxn3,4.4477572,0.3603558,8.677142593979591e-06,0.00017730404676823697,0.7396825396825397,0.6997754924681344,1.1046662,0.9447388
Sytl5,4.4362817,1.702361,9.152615774193371e-06,0.0001867356004955018,0.2507936507936508,0.11761297798377753,0.2506389,0.08390759
Csrnp3,4.411274,0.4319746,1.0276420954505587e-05,0.0002080839721534025,0.8222222222222222,0.7178809385863267,1.2684219,1.0626644
Fyn,4.4080586,0.35729373,1.0430121790892726e-05,0.00021045462868940354,0.692063492063492,0.6773971610660486,0.93707913,0.79386926
Bltp1,4.3996363,0.3020404,1.0843244957256044e-05,0.0002184092893564242,0.7714285714285715,0.7518105446118193,1.1354448,0.9982431
Ralgps2,4.382475,0.5311863,1.1733861598945767e-05,0.00023511473613994983,0.6,0.5649985515643106,0.70056826,0.5319782
Gprasp1,4.37816,0.38033977,1.196854093744892e-05,0.00023910386244554088,0.819047619047619,0.7521726535341831,1.1869645,1.0113868
Alk,4.3617053,0.8605689,1.2905273399502659e-05,0.0002559149049775915,0.3682539682539683,0.23931778679026652,0.43792468,0.2643796
Fgf1,4.356814,1.5503931,1.3196936063812405e-05,0.00026073652355488187,0.25396825396825395,0.12586906141367324,0.2242183,0.08232911
Sez6,4.320225,0.9377202,1.558701941231239e-05,0.0003045986993518792,0.4444444444444444,0.40002172653534185,0.52031827,0.3047869
