names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_MGE-derived (for_DEGs),mean_expr_Rest (for_DEGs)
Nol7,2.733294,-0.444621,0.006270434768676384,0.018037317442922002,0.21455223880597016,0.13277555474718078,0.069648035,0.09364224
Rab3a,2.730747,-0.58202153,0.006319098138447335,0.018169210482686195,0.44029850746268656,0.3160058202982903,0.19919053,0.28513992
Ubc,2.7301943,-0.70223385,0.0063296995038660256,0.018196108448580304,0.375,0.26209530738450343,0.14787006,0.23054507
Rps13,2.7264721,-0.5725471,0.006401534610469495,0.01839277534038872,0.5167910447761194,0.36773372135321936,0.23838608,0.3367142
Chmp5,2.7214024,-0.27160597,0.006500558011513178,0.018657337510078944,0.23134328358208955,0.1504183339396144,0.07928587,0.094952345
Tm2d2,2.719769,-0.43343467,0.006532752492516955,0.018737730516004546,0.2294776119402985,0.14783557657329938,0.08194859,0.109148435
B4gat1,2.7103949,-0.39676178,0.006720314337539352,0.019253102276328222,0.26865671641791045,0.1821753364859949,0.10302857,0.13354808
Fkbp2,2.7098289,-0.4759947,0.006731792680613789,0.019283930631992807,0.30783582089552236,0.21524190614769007,0.12064765,0.16411397
Hnrnpa0,2.704034,-0.2601581,0.006850326776258523,0.019604673605076846,0.22201492537313433,0.1429246998908694,0.07873837,0.0935901
Fabp3,2.701921,-0.3610664,0.006894014806501206,0.01972550078273745,0.19029850746268656,0.11320480174608949,0.0656145,0.08351341
Cnp,2.6970587,-0.56767964,0.0069954939100069355,0.020000949283026852,0.27798507462686567,0.18963259367042562,0.13188651,0.18975237
Selenom,2.6957488,-0.47402257,0.00702306093122484,0.02007549438532037,0.2667910447761194,0.18072026191342305,0.11280809,0.15346555
Klf9,2.6955009,-0.28314394,0.007028290347765149,0.020088305674337788,0.6473880597014925,0.45634776282284467,0.33149475,0.39087826
Mrfap1,2.6953688,-0.52458364,0.00703107700740489,0.020091809933041153,0.416044776119403,0.2979265187340851,0.18971236,0.26275563
Kctd13,2.6932151,-0.37230653,0.007076656830672339,0.020215795135037823,0.2667910447761194,0.18173881411422335,0.10040553,0.12814307
Anp32b,2.6924605,-0.34249595,0.007092692401846951,0.020256780684323857,0.27052238805970147,0.18519461622408148,0.10068273,0.12602311
Brk1,2.692331,-0.35257152,0.0070954446302710006,0.020259843171764894,0.542910447761194,0.3915605674790833,0.24662906,0.30537704
Sema3c,2.6912234,-0.45136184,0.007119049869020219,0.020319616526510865,0.43283582089552236,0.31364132411786105,0.22252516,0.29324877
Bmyc,2.686202,-0.35482278,0.007226935249266388,0.020605661093780543,0.23880597014925373,0.15656602400873046,0.08382023,0.10599126
Ubxn1,2.6853693,-0.32235244,0.007244970472008233,0.020650509874070352,0.19776119402985073,0.12124408875954892,0.06734976,0.08352511
Snx17,2.681922,-0.25076598,0.0073200514693402205,0.020855665675026162,0.17723880597014927,0.1028373954165151,0.054422602,0.06442774
Rpl3,2.6802158,-0.51133174,0.007357468028746618,0.02095116213781492,0.4552238805970149,0.33317570025463805,0.21271464,0.2910686
Vcan,2.6661465,-0.34561783,0.007672622203328509,0.02180238563911136,0.2798507462686567,0.19316114950891233,0.1540807,0.1920069
Atp5g3,2.6659336,-0.64679754,0.007677483331153064,0.021813892049072945,0.34888059701492535,0.24558021098581304,0.14459054,0.21798547
Htra1,2.6615431,-0.36721143,0.007778338251836662,0.022091636069534133,0.20149253731343283,0.1253182975627501,0.090578414,0.11536932
Entpd1,2.6603384,-0.72223467,0.007806219766691711,0.022163263433115626,0.21828358208955223,0.13688614041469627,0.08897181,0.14280733
Pcdh20,2.6467245,-0.33720958,0.008127553867770611,0.023039072943031577,0.30223880597014924,0.21105856675154602,0.11695171,0.14559945
Snu13,2.6370862,-0.3647771,0.008362157875929775,0.023666650740070894,0.22574626865671643,0.14718079301564205,0.08662265,0.110213034
Gm26542,2.6273212,-0.34102207,0.008606004811147405,0.024308141414436116,0.20149253731343283,0.12582757366315023,0.06899612,0.086617574
Gm2a,2.6259978,-0.26396945,0.008639536202425755,0.024392596170976152,0.17350746268656717,0.1000363768643143,0.06090671,0.07270065
Pmepa1,2.6243806,-0.39007288,0.008680669938418194,0.024495862344601646,0.35074626865671643,0.25252819206984356,0.1432336,0.1838289
mt-Nd5,2.6129823,-0.71980774,0.008975592765117647,0.025298875233264573,0.27425373134328357,0.18392142597308112,0.10106683,0.16140005
Rgs4,2.611271,-0.36172974,0.009020640855569802,0.02542051597159524,0.22388059701492538,0.1457257184430702,0.07495294,0.09532226
Prelid1,2.6021447,-0.39412016,0.009264275460778036,0.02607427271719973,0.17723880597014927,0.10385594761731538,0.05796389,0.07550041
Ccnd3,2.600708,-0.43557248,0.009303157013360696,0.026175479471099675,0.1884328358208955,0.11447799199708986,0.07085375,0.09467576
Zfhx3,2.5951262,-0.5806863,0.009455618984993782,0.026587744048428518,0.35447761194029853,0.2547108039287013,0.21952839,0.31272408
Rpl24,2.5907652,-0.6260313,0.009576278723852123,0.026901684193403715,0.47761194029850745,0.3485631138595853,0.23219764,0.338879
Cnpy2,2.588396,-0.44446358,0.009642402595747081,0.02708177670614864,0.19776119402985073,0.12211713350309203,0.06781381,0.09119496
Ppp1r1a,2.586663,-0.38413486,0.00969103054362163,0.027213516293425572,0.4141791044776119,0.2987631866133139,0.17159995,0.21858464
mt-Cytb,2.5844233,-0.7588417,0.009754200063619156,0.027372883102814282,0.43470149253731344,0.3075663877773736,0.19212618,0.30633217
Rps4x,2.5776958,-0.6669199,0.00994614888467618,0.027885331858435822,0.32649253731343286,0.22837395416515097,0.13033116,0.19968131
Fjx1,2.5767741,-0.27877256,0.0099727100046785,0.02795396597389018,0.1884328358208955,0.11560567479083303,0.06908268,0.08321106
Med28,2.5744185,-0.40067062,0.010040875688686075,0.028134394169032937,0.20708955223880596,0.13121134958166605,0.06923159,0.09041822
Snrpf,2.574405,-0.3936435,0.010041266843357866,0.028134394169032937,0.1865671641791045,0.11291378683157512,0.062056556,0.08075648
Rpl22l1,2.5676749,-0.470809,0.010238313478369713,0.028656612829561893,0.35074626865671643,0.25667515460167334,0.16031598,0.21590126
Tubb5,2.5581417,-0.6378311,0.010523320415215942,0.029425510257303306,0.3582089552238806,0.25481993452164425,0.1453969,0.21793744
Tmem205,2.548843,-0.27404374,0.010808094300995585,0.030182237982514175,0.20522388059701493,0.13048381229538014,0.0666804,0.080084324
Rpl23a,2.5430238,-0.7160322,0.010989770730888778,0.030667269658218036,0.39738805970149255,0.2822844670789378,0.16408952,0.25690225
Magt1,2.5404985,-0.29458296,0.011069458607432069,0.030880020014711348,0.26492537313432835,0.18486722444525283,0.09911863,0.12026982
Ssr4,2.53838,-0.48049763,0.011136700049354808,0.031061151165265068,0.21082089552238806,0.1345943979628956,0.06840276,0.0941978
Rpl22,2.5379486,-0.46637735,0.011150432235410693,0.031089770070092903,0.2947761194029851,0.20753001091305928,0.11367816,0.15386811
Cox14,2.5290947,-0.5465093,0.011435715077484063,0.03183564692623257,0.2555970149253731,0.17308112040742088,0.09132793,0.1307384
Rps20,2.5135107,-0.5676996,0.01195361555862093,0.03319487908848123,0.4085820895522388,0.3002910149145144,0.18340771,0.26110512
Sat1,2.5099368,-0.41675562,0.012075278523396762,0.033508492608042034,0.1828358208955224,0.11156784285194617,0.06637293,0.087653086
Lyn,2.509573,-0.61227065,0.01208772637236102,0.03353957121286045,0.2891791044776119,0.205529283375773,0.14250763,0.21036838
Mapk3,2.504096,-0.3970859,0.012276468273567277,0.034052720399582195,0.21082089552238806,0.13608584939978174,0.07375836,0.09603728
Uba52,2.49856,-0.6112446,0.012469902539482493,0.034550039310774855,0.3208955223880597,0.22662786467806476,0.13280152,0.19634898
Serf2,2.4980452,-0.62046385,0.012488026288415902,0.034594172341053074,0.373134328358209,0.26769734448890503,0.15006974,0.22228205
Hcfc1r1,2.4932637,-0.4989128,0.012657476490628332,0.03504084002711553,0.2126865671641791,0.13794106947981083,0.079415925,0.11047029
Inf2,2.4930375,-0.2750442,0.012665550292727699,0.03505957931035266,0.2891791044776119,0.20694798108403056,0.1172823,0.1402597
Myl6,2.4861941,-0.61397785,0.012911751739240659,0.03571165921084884,0.5279850746268657,0.38104765369225174,0.24743824,0.35744107
Bax,2.4841888,-0.28082392,0.012984693495098032,0.03589492944581112,0.1865671641791045,0.11596944343397599,0.06371493,0.07689212
Arhgdia,2.4828384,-0.45195943,0.013034016673099922,0.03602757206112488,0.23880597014925373,0.1618042924699891,0.08517361,0.1147688
Lypd1,2.4820514,-0.25193825,0.01306284028915144,0.03610352999069113,0.35447761194029853,0.2583121134958167,0.16477528,0.19334939
Slc25a4,2.4755585,-0.5446355,0.013302794122438412,0.0367251698417672,0.6305970149253731,0.4596944343397599,0.3453533,0.47105098
Lrmda,2.4714105,-0.63614655,0.013458121740710136,0.037138721492541986,0.2947761194029851,0.20662058930520188,0.16222261,0.24194491
Elk3,2.4702032,-0.35856712,0.013503637475518323,0.03725284794324203,0.17350746268656717,0.10436522371771553,0.06263373,0.0796188
Bex2,2.4578102,-0.5831402,0.013978702879850684,0.03850017900590282,0.42350746268656714,0.3102582757366315,0.19957092,0.28585613
H2az1,2.4527807,-0.5579199,0.014175668130899202,0.03900268305112242,0.35634328358208955,0.2597671880683885,0.15602872,0.22201198
Map1lc3a,2.4525168,-0.63068885,0.014186079852018436,0.03902509212283381,0.2873134328358209,0.2010913059294289,0.112280734,0.16888176
Rpl31,2.4520369,-0.6150128,0.014205008196274698,0.039071406513860284,0.40298507462686567,0.2925791196798836,0.16896527,0.24836625
Rtl8a,2.4422827,-0.3817292,0.01459471116865415,0.040053098672427435,0.16044776119402984,0.09228810476536922,0.056255944,0.07268981
Mid1,2.4422073,-0.29296514,0.014597762664290722,0.04005738182082227,0.26492537313432835,0.18650418333939614,0.112768106,0.13649562
Itgav,2.4382775,-0.43182185,0.014757437622075324,0.04045835617846791,0.40298507462686567,0.29585303746817027,0.19035427,0.24907847
Tomm22,2.4278362,-0.40362963,0.015189206354399857,0.04156573731976007,0.17164179104477612,0.10287377228082939,0.05645548,0.074021
Phyhd1,2.4165564,-0.32233408,0.015668099823112878,0.04279778817190638,0.3451492537313433,0.2532557293561295,0.13233753,0.16289802
Ddn,2.4110715,-0.47413558,0.015905730089874535,0.04340275896363652,0.36380597014925375,0.2636595125500182,0.1422946,0.19261356
Polr2k,2.4101632,-0.3664669,0.01594538650712797,0.04349771933467295,0.1791044776119403,0.11018552200800291,0.057315037,0.07329563
Magee1,2.4098532,-0.2995288,0.015958938993567727,0.0435258516805892,0.19962686567164178,0.13124772644598034,0.07485976,0.09136539
Slc25a5,2.4070528,-0.6403158,0.016081842581641224,0.04382991278716905,0.2462686567164179,0.16795198253910512,0.09848854,0.14956202
4930511M06Rik,2.4023468,-0.27684274,0.016290251912280135,0.04435293027489789,0.15485074626865672,0.08908694070571117,0.05655517,0.06811976
Id2,2.3998835,-0.37943235,0.016400293948310447,0.04463929730757771,0.21641791044776118,0.1449254274281557,0.0868634,0.111583605
Ldha,2.3981395,-0.5862773,0.016478584464589663,0.044842977978886395,0.30597014925373134,0.2168788650418334,0.10517587,0.1540171
Snrnp27,2.3972826,-0.44679472,0.01651718438057804,0.044938917001430934,0.251865671641791,0.17446344125136412,0.08879886,0.11917795
Tmbim1,2.3954175,-0.2532382,0.016601456227171338,0.045149911824300996,0.15298507462686567,0.08759548926882503,0.05314077,0.06302221
Mmd2,2.3925443,-0.26922625,0.01673201270620253,0.045486562263826594,0.5485074626865671,0.40123681338668604,0.26984242,0.31722263
Gm16168,2.3854232,-0.4161974,0.017059479756021546,0.04632523709391601,0.2798507462686567,0.20112768279374318,0.18279782,0.23716015
Prr7,2.3808682,-0.3211216,0.017271886620766105,0.046878342777776284,0.28171641791044777,0.20047289923608586,0.09824677,0.121307254
Marcksl1,2.3765128,-0.6105332,0.017477158705867874,0.047406748882159275,0.208955223880597,0.1356493270280102,0.07376548,0.11054353
Slc7a4,2.3603518,-0.25950298,0.018257608114851498,0.0494040211526747,0.2332089552238806,0.16096762459076028,0.0803064,0.095398985
mt-Co3,-2.4617372,-0.84874064,0.01382659311822988,0.03809685778166908,0.7145522388059702,0.6054929065114587,0.5112765,0.7893551
Ppia,-2.5619233,-1.0329309,0.010409434631305427,0.029123439040314118,0.6175373134328358,0.5307748272098946,0.35906205,0.63335305
Cck,-2.5853558,-0.83212036,0.009727853980643238,0.027304652299162624,0.7126865671641791,0.5940341942524554,0.45030954,0.6994437
Itm2b,-2.8891373,-0.4921942,0.003863004452026673,0.01137148659355354,0.8731343283582089,0.7202982902873772,0.70824605,0.8958369
Ubb,-2.9660494,-1.2011843,0.003016519274403336,0.009002984883174235,0.5261194029850746,0.48177519097853766,0.31108004,0.6092238
Olfm1,-3.5075645,-0.3532871,0.0004522284791350534,0.0014695101262980875,0.9291044776119403,0.7435431065842124,0.90087193,1.0533854
Nfia,-3.635458,-0.31478405,0.0002774872294873343,0.0009172200585957279,0.9160447761194029,0.7348126591487814,1.1665331,1.321727
Slc1a2,-3.824852,-0.51672477,0.00013085065625170284,0.00044647074710898484,0.9048507462686567,0.7262277191706075,0.97398454,1.2114884
Actb,-3.9382474,-0.7867824,8.207890873252999e-05,0.00028568138311438866,0.7985074626865671,0.680465623863223,0.5772329,0.8533851
Rplp1,-4.0333257,-0.8711703,5.4992927484419776e-05,0.00019417345092067798,0.7425373134328358,0.6516187704619861,0.52849394,0.82144
Cst3,-4.2635856,-1.300739,2.0117232839620184e-05,7.384563475417957e-05,0.6623134328358209,0.5847217169879957,0.41266215,0.8146875
Fth1,-5.119283,-1.2010204,3.066990754769887e-07,1.3051954637419521e-06,0.6138059701492538,0.5792651873408512,0.39194822,0.74346626
Cpe,-5.3726144,-0.25466272,7.760311676993345e-08,3.474168189950203e-07,0.9720149253731343,0.8426700618406693,1.3903055,1.525693
Hspa8,-5.458723,-1.0716485,4.795711280811219e-08,2.1844509597456762e-07,0.7481343283582089,0.6696253182975628,0.49657366,0.85511583
Slc17a7,-5.8748918,-0.4497455,4.23119434601391e-09,2.1155971730069547e-08,0.8899253731343284,0.7091305929428883,0.7941528,0.9768678
Nrgn,-6.342028,-0.83174205,2.2675967390941905e-10,1.2709704709941783e-09,0.8302238805970149,0.732811931611495,0.70916903,1.0428625
Hsp90ab1,-6.9230967,-0.8635493,4.418764617744816e-12,2.938915972247604e-11,0.9253731343283582,0.8067297198981448,0.80302376,1.1762373
Hsp90aa1,-7.1791797,-0.9257822,7.013092782620886e-13,5.077925170278179e-12,0.9029850746268657,0.7931975263732266,0.73886234,1.124096
Calm2,-7.3995395,-0.49247435,1.3665735693299454e-13,1.0680579350754985e-12,0.9776119402985075,0.8543470352855583,1.1649768,1.4117957
Calm1,-7.950006,-0.77589756,1.865027343042377e-15,1.800692946731896e-14,0.9309701492537313,0.8347399054201528,0.98081696,1.3490305
Tmsb4x,-8.045052,-1.1982979,8.620888353648391e-16,8.643405599348218e-15,0.7630597014925373,0.7204801746089488,0.6231632,1.0934283
Rtn1,-8.741459,-0.34741616,2.301192459021679e-18,3.1724776873810703e-17,0.9925373134328358,0.9030920334667152,1.6580821,1.8572608
