names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_MGE-derived (for_DEGs),mean_expr_Rest (for_DEGs)
A730081D07Rik,6.366035,0.48202235,1.9397710193182032e-10,1.0947625979642957e-09,0.376865671641791,0.19839941797017097,0.15739202,0.115149096
Rnd3,6.365725,0.8914332,1.9436927025489628e-10,1.096745546356376e-09,0.251865671641791,0.08486722444525283,0.08617636,0.047376096
Elac1,6.365488,0.511469,1.9466988731844495e-10,1.0982111845993314e-09,0.3414179104477612,0.1663877773735904,0.12219624,0.08725901
Specc1,6.364528,0.39744005,1.958906624184941e-10,1.1046342285802594e-09,0.9477611940298507,0.6763186613313933,1.0235811,0.8560179
Radil,6.3639,0.5735336,1.9669369884671125e-10,1.1089298548072033e-09,0.3787313432835821,0.20232811931611494,0.1481656,0.101939805
Kdm5b,6.3629246,0.35083622,1.9794771867756966e-10,1.1157657228584638e-09,0.8973880597014925,0.6055656602400873,0.7275673,0.6092484
Lbh,6.362892,0.8869426,1.9798942186411593e-10,1.115766729339093e-09,0.24067164179104478,0.07504547108039288,0.09550141,0.05277238
Tcf20,6.362825,0.5114986,1.9807633107251886e-10,1.11602243990744e-09,0.9832089552238806,0.7266642415423791,1.2526945,1.0128961
Etfdh,6.362418,0.407972,1.986020556237518e-10,1.1185547227855125e-09,0.39365671641791045,0.2113132048017461,0.158144,0.12144924
Ache,6.3624125,0.8439963,1.9860902800184889e-10,1.1185547227855125e-09,0.26119402985074625,0.09585303746817024,0.09312976,0.052948285
Phc2,6.3585315,0.35251534,2.0369171058476348e-10,1.146459208925973e-09,0.8563432835820896,0.5861404146962532,0.68324095,0.5697237
Pdpk1,6.3584805,0.26749876,2.0375961590103468e-10,1.1466012312588066e-09,0.8302238805970149,0.5446707893779557,0.56012857,0.484777
Nxf1,6.3583455,0.27878913,2.0393841979344785e-10,1.1473671147089497e-09,0.44402985074626866,0.2522735540196435,0.18105093,0.15151939
Ccnk,6.35651,0.46978876,2.0638904329630868e-10,1.1606683954315224e-09,0.3582089552238806,0.18021098581302292,0.13061786,0.095993586
Ahcyl1,6.355777,0.28927302,2.0737587239484193e-10,1.1659739885435033e-09,0.875,0.5899963623135686,0.6527627,0.56163585
Ggnbp2,6.354475,0.38743353,2.091395915144603e-10,1.1753986245541828e-09,0.9402985074626866,0.6520189159694434,0.8485893,0.70390296
Rab11fip5,6.3543186,0.758881,2.09352366815166e-10,1.176348409937999e-09,0.2966417910447761,0.1299381593306657,0.11122791,0.06721508
Cep19,6.351397,0.29380167,2.1336819567701397e-10,1.1986626422415565e-09,0.40298507462686567,0.21640596580574756,0.15721561,0.13004503
Gm19744,6.3506856,1.0079894,2.143575582138891e-10,1.2039689776770905e-09,0.2891791044776119,0.12484539832666425,0.13347067,0.06859245
Faf1,6.348222,0.5300302,2.1781758817398243e-10,1.2228914739312386e-09,0.9888059701492538,0.7789377955620226,1.5092387,1.2354757
Scn8a,6.343702,0.624378,2.243084568741124e-10,1.2585442130314054e-09,0.9944029850746269,0.7524918152055293,1.601283,1.2721322
Cyp4x1,6.343284,0.5655262,2.2491783938324233e-10,1.2614365151800712e-09,0.375,0.19981811567842853,0.15232778,0.105424754
Ddah1,6.342667,0.33505973,2.2582111340325307e-10,1.2662381713575563e-09,0.333955223880597,0.15787559112404512,0.15279059,0.12298576
Ptpn23,6.3418317,0.47886363,2.2704953318787747e-10,1.2723297094386376e-09,0.38619402985074625,0.20909421607857404,0.15224685,0.11153994
Ktn1,6.3401766,0.3676546,2.2950189427959845e-10,1.2855359389811987e-09,0.9589552238805971,0.7061840669334304,0.99781084,0.84463763
Gm43462,6.3395433,0.48731893,2.3044733167939557e-10,1.2905626932524716e-09,0.34888059701492535,0.1729356129501637,0.12377683,0.08983467
Rab4a,6.339252,0.42769638,2.3088310547785367e-10,1.292733703727845e-09,0.41044776119402987,0.23044743543106586,0.17249212,0.13099594
Itch,6.338368,0.3318114,2.3221150679240707e-10,1.2999006640649954e-09,0.9253731343283582,0.6544561658785013,0.83683896,0.71299684
Fn3k,6.335562,0.53010315,2.3647719736096135e-10,1.3229527988942394e-09,0.32649253731343286,0.15492906511458712,0.11724328,0.08263281
Pfas,6.3352795,0.5157787,2.369116797827284e-10,1.324831807650762e-09,0.35261194029850745,0.17868315751182248,0.13285126,0.0947401
Tmem186,6.3349776,0.6457888,2.3737598711888566e-10,1.3271520544911481e-09,0.32276119402985076,0.1523826846125864,0.12118885,0.0791308
Dele1,6.330328,0.63388985,2.446404195411388e-10,1.3669137186671655e-09,0.31343283582089554,0.14452528192069844,0.115020484,0.07562162
Eml6,6.3291636,0.6457267,2.464934164262013e-10,1.3769808938403386e-09,0.9925373134328358,0.7682793743179338,1.7566357,1.4020358
Rc3h2,6.328889,0.39489213,2.469329260220517e-10,1.379149391438896e-09,0.9458955223880597,0.6534012368133867,0.86003125,0.71138245
Rwdd4a,6.3279805,0.54032594,2.483904801290357e-10,1.3867135260891729e-09,0.3208955223880597,0.14943615860312842,0.115812294,0.08105349
Mest,6.327439,0.56277156,2.4926381946697167e-10,1.3913001306766783e-09,0.332089552238806,0.16045834849036014,0.13010587,0.08990342
Trmt6,6.3250074,0.29316792,2.532200525056252e-10,1.4125021405078157e-09,0.457089552238806,0.26427791924336125,0.18702489,0.15515466
Sptssa,6.322167,0.6125232,2.579207049915371e-10,1.4378276645482575e-09,0.28544776119402987,0.1177882866496908,0.10547995,0.070234105
Cdh6,6.320679,0.43153676,2.604164216962318e-10,1.451439379999533e-09,0.46828358208955223,0.27973808657693705,0.32040414,0.24689296
Fras1,6.318827,0.37552628,2.6355546407152614e-10,1.4680214178279242e-09,0.6082089552238806,0.3973808657693707,0.5562835,0.4533861
Zfp729a,6.3183694,0.5561357,2.6433791416823025e-10,1.4720745603524035e-09,0.3003731343283582,0.13012004365223717,0.10157637,0.070192605
Cenpt,6.31828,0.90016377,2.644900642608332e-10,1.4726166652898027e-09,0.2593283582089552,0.09414332484539832,0.08432124,0.046063647
3830408C21Rik,6.317954,0.68754655,2.6504868003203494e-10,1.47542117929579e-09,0.3208955223880597,0.1506002182611859,0.11534029,0.07316633
Fhip2b,6.3160834,0.4220079,2.6827496804195286e-10,1.4930713320810425e-09,0.3619402985074627,0.1812659148781375,0.1244897,0.094353735
Clcn7,6.315488,0.3110097,2.693103874502681e-10,1.4985235267733904e-09,0.4048507462686567,0.21847944707166242,0.1484077,0.12129745
Vamp1,6.314294,0.4564042,2.71397677355882e-10,1.5098251740274429e-09,0.29850746268656714,0.1272098945070935,0.09542626,0.0704334
B4galnt1,6.3130326,0.2535131,2.7361992099986303e-10,1.5218727545573008e-09,0.39552238805970147,0.21069479810840305,0.15003121,0.12732439
Vps54,6.3126173,0.32339352,2.7435505042434985e-10,1.5253300651566896e-09,0.878731343283582,0.581447799199709,0.65693635,0.55523103
Zfp952,6.3121567,0.3901661,2.751735905312485e-10,1.5295644140617803e-09,0.376865671641791,0.1972353583121135,0.13954479,0.10819564
Coq8b,6.311987,0.41617882,2.7547575872947637e-10,1.530927329278393e-09,0.4141791044776119,0.23212077118952346,0.17107932,0.13087747
Minar2,6.31155,0.30481747,2.76254251394292e-10,1.5346189239124716e-09,0.43470149253731344,0.24165150963986903,0.17435978,0.14341187
Atxn7l3,6.3110785,0.3744243,2.7709762974037426e-10,1.5389858022165888e-09,0.32649253731343286,0.1534012368133867,0.11798882,0.09221919
Crocc,6.309852,0.36936325,2.793021985036082e-10,1.5506428653723466e-09,0.47201492537313433,0.27613677700982175,0.2017108,0.15957518
Ppp2r2a,6.309847,0.27879265,2.793119266245686e-10,1.5506428653723466e-09,0.8917910447761194,0.5990905783921426,0.6888998,0.5973495
Ccdc191,6.3096337,0.3357157,2.7969645218831937e-10,1.5524568622805499e-09,0.417910447761194,0.23310294652600946,0.17774786,0.14335465
Rad52,6.3095045,0.38819456,2.7993034040166805e-10,1.553434169060888e-09,0.44402985074626866,0.2568934157875591,0.18257529,0.1424101
Inpp4b,6.3091164,0.40246844,2.8063315162700307e-10,1.5570127574267134e-09,0.8395522388059702,0.5857038923244816,1.0724026,0.89788663
Ola1,6.309084,0.28937772,2.806917969500558e-10,1.5570166358480591e-09,0.8600746268656716,0.5733721353219352,0.6353053,0.545971
Mbtd1,6.3082566,0.42974943,2.821962161590554e-10,1.5650386642298905e-09,0.9421641791044776,0.6724990905783922,0.94271916,0.77163416
Abhd10,6.307359,0.4198202,2.838369483947432e-10,1.5734885090502888e-09,0.3805970149253731,0.20305565660240088,0.14991158,0.11412956
B3gat2,6.305208,0.40261915,2.87806796980774e-10,1.5951667976224004e-09,0.3805970149253731,0.20236449618042926,0.1638873,0.1263822
Ubtd2,6.3042192,0.2578071,2.896506822746491e-10,1.6043936987672277e-09,0.542910447761194,0.32968352128046563,0.2534768,0.21614854
Xpr1,6.303793,0.31749722,2.904480552036695e-10,1.608147381686091e-09,0.9160447761194029,0.6278646780647508,0.8077274,0.69179845
Pinx1,6.3020115,0.367836,2.938072054908299e-10,1.626076130080041e-09,0.4197761194029851,0.23499454347035287,0.16885671,0.13326369
Tspan12,6.301963,0.56848776,2.938992086715558e-10,1.6262503577027807e-09,0.292910447761194,0.12295380138232084,0.10473363,0.07181383
Ppfia3,6.3006935,0.28428006,2.963166497045403e-10,1.6389519097490734e-09,0.5,0.30134594397962894,0.21867037,0.18291032
Gpn1,6.2981114,0.66886497,3.0129371516365774e-10,1.6657946762237622e-09,0.2873134328358209,0.11931611495089123,0.09586355,0.06136147
Isy1,6.297853,0.5004853,3.0179693756438437e-10,1.6682336375961751e-09,0.35261194029850745,0.1793379410694798,0.13337593,0.09608792
Acot9,6.295133,0.46825108,3.0713590903275193e-10,1.6973965190682937e-09,0.333955223880597,0.1599126955256457,0.118727006,0.087207526
Hinfp,6.294966,0.4943108,3.0746696339730137e-10,1.6988766823947128e-09,0.3582089552238806,0.18283012004365223,0.13287273,0.096110046
Pim2,6.2925944,0.5573047,3.1220353907646946e-10,1.7243389712198838e-09,0.34701492537313433,0.17369952710076392,0.12859811,0.08916387
Pbdc1,6.286263,0.3311661,3.2519861986514296e-10,1.7953743406156547e-09,0.44776119402985076,0.26376864314296106,0.19973683,0.16189462
Pip5k1a,6.28584,0.3308474,3.2608575531674314e-10,1.7999022689730668e-09,0.871268656716418,0.5758457620953074,0.6537247,0.55020183
Ercc4,6.2849665,0.37155908,3.2792400807971124e-10,1.8093369542744814e-09,0.4123134328358209,0.23015642051655147,0.16243932,0.12780394
Papola,6.2839885,0.4633947,3.299955514638224e-10,1.8199877807538811e-09,0.9720149253731343,0.7229174245180066,1.1340237,0.92782134
Gm57257,6.2835326,0.7405022,3.309643427844071e-10,1.8245818405041073e-09,0.2835820895522388,0.11716987995634777,0.10086422,0.061584085
Tom1l2,6.283382,0.43089852,3.312859745212544e-10,1.8259803354638166e-09,0.9626865671641791,0.7084030556566024,1.0716195,0.8855568
E130102H24Rik,6.2802663,0.3126925,3.3799395860798893e-10,1.8618076399747156e-09,0.44216417910447764,0.2538377591851582,0.18148209,0.14860682
Pnkp,6.278161,0.4417579,3.426007821915581e-10,1.886410454403108e-09,0.39925373134328357,0.2188068388504911,0.15415949,0.115748785
Supv3l1,6.278029,0.45135865,3.4289184959414395e-10,1.8876263057968955e-09,0.3805970149253731,0.20403783193888686,0.14518347,0.10820427
Cep95,6.2776866,0.27162388,3.4364737306458176e-10,1.89139797506049e-09,0.46455223880597013,0.26842488177519097,0.19423497,0.16347115
Micu1,6.2758646,0.25805116,3.47696331574774e-10,1.913291097565877e-09,0.7985074626865671,0.5139323390323755,0.51159775,0.4437587
Pcm1,6.2744904,0.39420733,3.507818075090181e-10,1.9298745224748805e-09,0.9496268656716418,0.7201891596944343,1.0530341,0.8838098
Ggact,6.2741885,0.59555084,3.5146297359068055e-10,1.9332262232101507e-09,0.3208955223880597,0.15205529283375774,0.12485571,0.08434877
Ing3,6.2740645,0.4571985,3.5174311219883473e-10,1.9343711471106608e-09,0.3582089552238806,0.18563113859585303,0.14376883,0.10672063
Actr8,6.2729917,0.3378336,3.5417604051603027e-10,1.9469538070101747e-09,0.41044776119402987,0.2271007639141506,0.15927424,0.12805308
Utp18,6.2705956,0.31306782,3.596698807727041e-10,1.9767497844881485e-09,0.40671641791044777,0.2216078574026919,0.15105785,0.123327345
A230072C01Rik,6.26693,0.53097755,3.682357592362355e-10,2.0225868460093312e-09,0.33955223880597013,0.16951618770461988,0.12935038,0.09127413
Lzts3,6.2663207,0.4561313,3.696783737779238e-10,2.030095627102557e-09,0.38992537313432835,0.20945798472171698,0.15182766,0.11289687
Zscan22,6.265771,0.573266,3.7098529380384907e-10,2.0368563229483907e-09,0.32649253731343286,0.15638413968715897,0.112570725,0.077035785
Sec61a2,6.2627873,0.413747,3.781562920117659e-10,2.0753798133897362e-09,0.9104477611940298,0.6125863950527465,0.77650297,0.63190085
Zfp287,6.262135,0.3629591,3.797418663695593e-10,2.083230696069836e-09,0.4216417910447761,0.23910512913786833,0.17176583,0.13602984
Sema4f,6.26176,0.49625006,3.8065552139720215e-10,2.0878166686962283e-09,0.375,0.20050927610040015,0.14622587,0.10582658
Ppm1l,6.2606583,0.43288127,3.83356367045736e-10,2.102201139289577e-09,0.9347014925373134,0.6688977810112768,1.098641,0.9089158
Atn1,6.2595043,0.3684715,3.8620270994603117e-10,2.116945494951011e-09,0.3843283582089552,0.20494725354674426,0.14538077,0.1144082
Tlcd3b,6.258987,0.42017683,3.874862675818696e-10,2.123548033841492e-09,0.3787313432835821,0.19967260822117133,0.14107616,0.10726593
Myo5a,6.257448,0.4806436,3.913281725166745e-10,2.1437284394542395e-09,0.9813432835820896,0.7519461622408149,1.3267004,1.0933058
Cstf3,6.2546043,0.39228302,3.9852467537512886e-10,2.181817038983234e-09,0.9328358208955224,0.6537650054565296,0.87608784,0.72649854
Qrsl1,6.2501626,0.5963097,4.1002548303866107e-10,2.243866543635198e-09,0.3358208955223881,0.16784285194616225,0.13085926,0.088445574
Msrb2,6.2500954,0.5883754,4.102024199791494e-10,2.2443777285358875e-09,0.35447761194029853,0.1867588213895962,0.14529584,0.09894741
Gm35438-1,6.2493243,0.48704582,4.122318895751042e-10,2.2545635808839913e-09,0.3712686567164179,0.19854492542742816,0.16737708,0.122214906
Entrep3,6.248872,0.4740251,4.1342859174230636e-10,2.2606484045819643e-09,0.375,0.19836304110585667,0.14885482,0.109352514
Dguok,6.2480226,0.36078283,4.156815551806337e-10,2.2725052670811045e-09,0.376865671641791,0.20029101491451437,0.14842525,0.117430486
Unc5c,6.247408,0.62382627,4.173197436089798e-10,2.2809970526389925e-09,0.9906716417910447,0.8027282648235722,2.1020598,1.7336627
Ncapd2,6.2463894,0.6361865,4.200495825150336e-10,2.2949841972710356e-09,0.31716417910447764,0.14856311385958532,0.11355708,0.074526526
Slco4c1,6.244853,0.6263661,4.2419899527861125e-10,2.317183777828072e-09,0.332089552238806,0.1614769006911604,0.12434775,0.08229469
Usp30,6.244109,0.30844137,4.2622253526662794e-10,2.3277641306126615e-09,0.3694029850746269,0.19123317570025464,0.13065639,0.10679819
Med6,6.2426805,0.36247516,4.3013477124504247e-10,2.3476988225379425e-09,0.43283582089552236,0.251473263004729,0.18066071,0.14324896
Mettl4,6.2423625,0.3499671,4.310105562875654e-10,2.3520011469226e-09,0.3824626865671642,0.20170971262277193,0.13912506,0.11075004
Gm14966,6.2405915,0.54094315,4.3591866582574404e-10,2.378301431621877e-09,0.3358208955223881,0.16569661695161877,0.12628588,0.088485144
Cfap47,6.239209,0.62247264,4.397889140293688e-10,2.397956193175556e-09,0.31529850746268656,0.1458348490360131,0.13045953,0.08665189
Kctd1,6.2367377,0.29926717,4.467908037351866e-10,2.4351458207635826e-09,0.7611940298507462,0.5037831938886868,0.5575178,0.47407
Myo18a,6.2360206,0.2542582,4.488421652109065e-10,2.4458302533394966e-09,0.8638059701492538,0.5673699527100764,0.6028426,0.52687275
Klc1,6.232708,0.28332186,4.584400477916048e-10,2.497624510170402e-09,0.9029850746268657,0.6425609312477264,0.78068495,0.67906946
Ppp2r1b,6.2304683,0.8594886,4.650429570055906e-10,2.5325707853141915e-09,0.27798507462686567,0.11626045834849036,0.1070376,0.06040492
Wrnip1,6.2302284,0.37960544,4.657556064870744e-10,2.5359378209336756e-09,0.35634328358208955,0.1811567842851946,0.12915558,0.10072392
Cnot6l,6.227816,0.33029592,4.729816514460142e-10,2.5747603270572127e-09,0.8694029850746269,0.6058202982902874,0.7112473,0.6012663
Inha,6.2276893,0.49117956,4.73364128494227e-10,2.5763204643791533e-09,0.373134328358209,0.19610767551837033,0.1380019,0.10009676
Nalcn,6.226552,0.55982727,4.768118345135092e-10,2.5945593344224363e-09,0.9869402985074627,0.7393597671880684,1.4078467,1.1295536
Tulp4,6.2256384,0.3044765,4.795991776518793e-10,2.6091981987256525e-09,0.9291044776119403,0.6725718443070208,0.89323354,0.77402
Rfx1,6.2248487,0.49216685,4.820211045691378e-10,2.6213129082721577e-09,0.3712686567164179,0.19643506729719898,0.13823259,0.10020186
Smg9,6.224606,0.42011264,4.827674346083243e-10,2.6248403415470813e-09,0.39925373134328357,0.2233539468897781,0.15900217,0.12115646
Gm44151,6.2234793,0.46574378,4.862485317287679e-10,2.64323245954926e-09,0.39365671641791045,0.21593306656966169,0.15928775,0.117813155
Zbtb43,6.222967,0.37745005,4.878389355773997e-10,2.6513414641918953e-09,0.373134328358209,0.19512550018188432,0.1367916,0.10691889
Leng9,6.221094,0.37800828,4.936998305419224e-10,2.682109673809433e-09,0.40671641791044777,0.22633684976355037,0.17046762,0.13367265
Hat1,6.2210402,0.37836727,4.938695025734389e-10,2.6824890911963424e-09,0.3451492537313433,0.17086213168424882,0.1313408,0.102536045
Mthfsl,6.220895,0.52646387,4.943279013701217e-10,2.684436279267415e-09,0.35634328358208955,0.1870862131684249,0.14134,0.100206316
Zfp142,6.219264,0.40714052,4.994921375743636e-10,2.7113845932572017e-09,0.3880597014925373,0.21062204437977447,0.15037088,0.115439855
Acaca,6.215383,0.39765352,5.119965905657537e-10,2.778700946980772e-09,0.9514925373134329,0.6768279374317934,0.971496,0.809306
Brd4,6.215307,0.36587337,5.12242735505579e-10,2.7794754246839473e-09,0.9384328358208955,0.6528555838486723,0.83484465,0.6992574
Ascc3,6.214124,0.46271682,5.161170694495732e-10,2.7993673104784076e-09,0.957089552238806,0.6969807202619134,1.0738752,0.8746559
Kcnk12,6.213499,0.5168905,5.181760880713417e-10,2.809968009379808e-09,0.35261194029850745,0.18268461258639504,0.13945009,0.09946617
Myt1l,6.2132726,0.7029842,5.18923569697812e-10,2.8134536557264344e-09,1.0,0.7984357948344852,2.1490548,1.7324313
Eed,6.213049,0.30355462,5.196631862368434e-10,2.8168952620907776e-09,0.4216417910447761,0.2400873044743543,0.1772537,0.14594768
Ncoa2,6.212515,0.48927036,5.214317294005042e-10,2.8259117726888966e-09,0.9888059701492538,0.7519461622408149,1.2969284,1.0624869
Cep89,6.2121377,0.29877418,5.226857578503452e-10,2.832136784319172e-09,0.47388059701492535,0.27762822844670787,0.1928685,0.15950644
Rspo2,6.211987,0.29136652,5.231881928899048e-10,2.8342876497886576e-09,0.5541044776119403,0.34256093124772646,0.41798735,0.35347643
Npr3,6.2116632,0.42819715,5.242664270126089e-10,2.839556318046523e-09,0.42350746268656714,0.24161513277555474,0.21059206,0.16059574
Smc2,6.211197,0.5388964,5.258246987808899e-10,2.8474223410404093e-09,0.35634328358208955,0.18661331393233904,0.15244888,0.10737413
Tfe3,6.2063966,0.4800092,5.421318663059644e-10,2.9339543298371127e-09,0.333955223880597,0.1634048744998181,0.1219445,0.08891275
Abcb8,6.203723,0.43603405,5.514277151177908e-10,2.9830607419398103e-09,0.35634328358208955,0.18242997453619497,0.13213216,0.09931463
Gm43713,6.2023487,0.6298932,5.562671853194484e-10,3.0086351186661794e-09,0.32276119402985076,0.15391051291378682,0.1197603,0.07901156
Abhd16a,6.2018685,0.40829077,5.57965992499562e-10,3.017215982785919e-09,0.35634328358208955,0.18577664605311023,0.13950619,0.10688453
Rbm12b2,6.1957397,0.54767585,5.801192709358025e-10,3.136379237433604e-09,0.3208955223880597,0.15267369952710078,0.11323505,0.078832224
Cnot2,6.1943326,0.4088953,5.853244382561839e-10,3.162611634012399e-09,0.9589552238805971,0.6911240451073117,0.98389333,0.81602734
Gpr161,6.19405,0.5693174,5.863769462695494e-10,3.1676615493089653e-09,0.34701492537313433,0.17704619861767915,0.15124492,0.10439716
Hells,6.1929526,0.84838635,5.90474147743257e-10,3.1878722824716325e-09,0.28171641791044777,0.12011640596580575,0.11109338,0.063218705
Tspyl2,6.190212,0.36106634,6.008346104029633e-10,3.2412017630049436e-09,0.40298507462686567,0.22499090578392142,0.15810592,0.12519082
Stk19,6.1901526,0.27470955,6.010606791133517e-10,3.241770463222754e-09,0.47388059701492535,0.27733721353219354,0.19470076,0.16354622
Lama4,6.1894,0.9164913,6.039348515875399e-10,3.2566183949743523e-09,0.2873134328358209,0.12699163332120772,0.17113885,0.094299935
Dipk1b,6.189352,0.26062843,6.041207418554048e-10,3.2569671616482198e-09,0.4085820895522388,0.228992360858494,0.16564603,0.14009242
Igbp1,6.185611,0.4247105,6.18624329914659e-10,3.3338218501417744e-09,0.333955223880597,0.16322299017824662,0.123597376,0.09350023
Stx4a,6.183441,0.35959634,6.271910648574749e-10,3.3786335029511528e-09,0.31716417910447764,0.14663514005092762,0.10848539,0.08554292
Hhat,6.1831822,0.9896485,6.282203803617703e-10,3.3835000241172115e-09,0.2593283582089552,0.0990542015278283,0.09622085,0.049613375
Cul3,6.181724,0.31717733,6.340518903049906e-10,3.4142233051092383e-09,0.9029850746268657,0.6150963986904329,0.7233596,0.6162003
Herc1,6.180498,0.5278091,6.389972544654844e-10,3.440163539869278e-09,0.9944029850746269,0.7965441978901419,1.6273155,1.3446841
Snrnp70,6.176078,0.44773054,6.571365346704274e-10,3.5349867240429196e-09,0.9682835820895522,0.7460167333575846,1.2087209,1.0015255
Gtf2a1,6.1749268,0.25755516,6.619412133929771e-10,3.5601201769153913e-09,0.7276119402985075,0.48213895962168063,0.45395184,0.3924403
Slc12a6,6.17104,0.32853195,6.784215021477964e-10,3.6458371525422575e-09,0.9216417910447762,0.6495452891960714,0.8285176,0.7066674
Gm13844,6.1690807,0.79730916,6.868813169097205e-10,3.690562084655907e-09,0.28544776119402987,0.12117133503092034,0.09481168,0.05564917
Lrrc20,6.1681886,0.40228423,6.907670463407855e-10,3.7106978279042193e-09,0.42723880597014924,0.24518006547835577,0.18265606,0.14118329
Cog2,6.1667953,0.3839265,6.96879240523585e-10,3.742783368552614e-09,0.42350746268656714,0.242997453619498,0.17413165,0.13607608
Gabbr2,6.162286,0.5618918,7.170219599092016e-10,3.849426585966083e-09,0.9738805970149254,0.7207711895234631,1.4044436,1.1255369
Tln2,6.1578956,0.350953,7.371801525367869e-10,3.956067645029651e-09,0.8805970149253731,0.5915969443433976,0.72633594,0.60812455
Zfp444,6.1570625,0.3113958,7.410657892393724e-10,3.976125750172112e-09,0.39925373134328357,0.2205893052018916,0.15233989,0.12452432
Gin1,6.154343,0.5560141,7.53893479575675e-10,4.04333688546874e-09,0.332089552238806,0.1644234267006184,0.12530328,0.086910084
Slc6a6,6.153715,0.267725,7.568863130938322e-10,4.058578174582174e-09,0.8414179104477612,0.5539105129137868,0.5811604,0.50357664
Kctd18,6.153637,0.47753283,7.572596217106097e-10,4.059769759649657e-09,0.333955223880597,0.16391415060021827,0.11893568,0.08682653
Mrps5,6.1531167,0.29974455,7.597486339401635e-10,4.072301175737521e-09,0.3787313432835821,0.2028737722808294,0.14826468,0.12207318
2510002D24Rik,6.1512165,0.5559298,7.68908619677274e-10,4.118934332282367e-09,0.3376865671641791,0.17053473990542015,0.13101304,0.09095408
Mkln1,6.1500254,0.40161118,7.74706322535698e-10,4.149164617606978e-09,0.9664179104477612,0.7142597308112041,1.0451888,0.8737512
Gucd1,6.149621,0.66053647,7.766835427276856e-10,4.1589252277985075e-09,0.28544776119402987,0.12131684248817752,0.098528944,0.06345157
Ppp2r5c,6.149567,0.35684767,7.769475437072069e-10,4.159509962026828e-09,0.9197761194029851,0.6281556929792652,0.78532135,0.6583818
Ctdp1,6.1490793,0.4045392,7.793407365363826e-10,4.1714911535323904e-09,0.4085820895522388,0.23146598763186613,0.16743428,0.1290078
Adk,6.1486855,0.30344528,7.812763951101583e-10,4.1810190672395845e-09,0.9216417910447762,0.6352855583848672,0.8650556,0.7487209
Gm41077,6.1481304,0.52929974,7.840155080367235e-10,4.194842035234321e-09,0.3358208955223881,0.16693343033830485,0.12885024,0.09101576
Nat8l,6.1467423,0.25506335,7.909043357820478e-10,4.230015824534957e-09,0.3805970149253731,0.20418333939614405,0.14828174,0.12569632
Ttc5,6.1453514,0.2808443,7.97865739705365e-10,4.26554962711563e-09,0.4832089552238806,0.29112404510731177,0.20686854,0.17325377
Dusp26,6.144907,0.63318485,8.00104354472366e-10,4.276666800213343e-09,0.27238805970149255,0.1102218988723172,0.10422549,0.068430685
Nrd1,6.144648,0.32360736,8.014096391578644e-10,4.282791766939502e-09,0.9048507462686567,0.6237904692615497,0.7460671,0.63441557
Polr3a,6.1432576,0.3350419,8.08461208433739e-10,4.317899556870318e-09,0.40298507462686567,0.2233903237540924,0.1567725,0.1262403
Spryd7,6.14281,0.40452397,8.107425757443451e-10,4.328730781061549e-09,0.34701492537313433,0.17700982175336485,0.1352943,0.10386435
Wdr77,6.1427965,0.63274807,8.108113889498613e-10,4.328730781061549e-09,0.2947761194029851,0.13113859585303747,0.10244584,0.06726161
Senp8,6.142686,0.43652096,8.113758721586811e-10,4.330883926282034e-09,0.3582089552238806,0.18723172062568208,0.13884996,0.104416616
Cirbp,6.1425943,0.4194706,8.118442709017639e-10,4.332523447692234e-09,0.292910447761194,0.127028010185522,0.10567532,0.0800482
Tmem237,6.1421795,0.42361617,8.139691464555395e-10,4.3430005888126186e-09,0.3451492537313433,0.17308112040742088,0.12855956,0.09738254
Rexo1,6.1366215,0.29258925,8.429483421742115e-10,4.494943828978183e-09,0.3917910447761194,0.21313204801746088,0.1489314,0.12320309
Zfp869,6.135215,0.35787106,8.504426443670315e-10,4.534006717091694e-09,0.3694029850746269,0.19668970534739905,0.13990772,0.11080592
Sox11,6.1326733,0.27888045,8.641462730634104e-10,4.6043248774962995e-09,0.5167910447761194,0.31902510003637685,0.2678396,0.22566208
Fam124a,6.132568,0.3944306,8.647176322844616e-10,4.606455745337724e-09,0.4085820895522388,0.23299381593306656,0.18447061,0.14333989
Orc6,6.1322446,0.29480094,8.664779725440912e-10,4.614918359218976e-09,0.4141791044776119,0.2317206256820662,0.15903988,0.13148901
Gm57286,6.131193,0.45575637,8.722232498142459e-10,4.643677179018979e-09,0.3712686567164179,0.1981811567842852,0.13830997,0.10269432
Adal,6.130676,0.4222461,8.750653249769074e-10,4.657885356998713e-09,0.3414179104477612,0.16962531829756275,0.11920548,0.09027736
Zfp335os,6.1276546,0.6557938,8.918400924214098e-10,4.745295699675898e-09,0.32276119402985076,0.15842124408875954,0.1267249,0.082275115
Gm41414,6.1271667,0.61250025,8.945778404891298e-10,4.758920327448607e-09,0.3656716417910448,0.19701709712622772,0.18826047,0.12706235
Prpf39,6.126105,0.282054,9.005657282027537e-10,4.789826032622326e-09,0.8264925373134329,0.5565296471444161,0.5749426,0.4941122
Oxsr1,6.124555,0.60658085,9.093746007237616e-10,4.834763656796097e-09,0.3003731343283582,0.13630411058566752,0.10460012,0.069915585
Ccdc112,6.124245,0.25263277,9.111464315089654e-10,4.843225443055569e-09,0.5205223880597015,0.3158239359767188,0.23143464,0.19768284
