names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_L5 IT CTX Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Lrrc3b,4.7542906,1.1933002,1.991445309252992e-06,0.00026102505102257507,0.6507936507936508,0.31756853739055546,0.4508509,0.22242905
Plekha6,4.750458,1.072375,2.0295645858156163e-06,0.0002641898180414902,0.7301587301587301,0.46971436773360126,0.67112976,0.37488627
Chrm2,4.749402,1.6157788,2.0401893767526192e-06,0.0002641898180414902,0.5238095238095238,0.1738194344768193,0.41156548,0.15369835
Lmtk2,4.748917,0.92857033,2.0450867939199836e-06,0.0002641898180414902,0.873015873015873,0.5837519735897804,0.9151145,0.580271
Tpd52,4.7457495,1.005608,2.0773568963212704e-06,0.00026707454451747626,0.746031746031746,0.41452562078369454,0.55093986,0.31189865
Cacna1a,4.7321167,0.9464846,2.221905770088922e-06,0.0002842981335347111,0.9523809523809523,0.7523324242859193,1.8668746,1.3447778
Evi5,4.7064548,0.8877062,2.5206209414768746e-06,0.00032099092273688923,0.8571428571428571,0.6115257643174967,0.98563987,0.64591825
Herc4,4.704757,0.8773819,2.541680785003424e-06,0.00032214605043887735,0.8412698412698413,0.5976388689536386,0.91769236,0.59797883
A330076H08Rik,4.6862206,0.91361886,2.7829637323845437e-06,0.0003510715281181817,0.873015873015873,0.6574206975742788,1.2379299,0.83280903
Tacc1,4.6838427,0.9376669,2.8154592983211453e-06,0.0003535111745135008,0.873015873015873,0.60068896225061,0.9661232,0.61508006
Wls,4.6778984,1.0605452,2.898298881569147e-06,0.00036221995789657206,0.6825396825396826,0.3422204679201952,0.55567646,0.304752
Lmo4,4.6530266,0.9529592,3.2709839256280005e-06,0.0004054316369357989,0.8253968253968254,0.5137074781110952,0.804713,0.49378723
Grm3,4.6521425,1.1181549,3.2850385201832516e-06,0.0004054316369357989,0.8571428571428571,0.5770058848858907,1.4490047,0.9168109
A830082K12Rik,4.6515403,0.92360836,3.2946487041221572e-06,0.0004054316369357989,0.8412698412698413,0.53498636428879,0.852929,0.5364167
Rims4,4.6509304,1.3018665,3.3044111830643826e-06,0.0004054316369357989,0.5714285714285714,0.22380508109659825,0.27903247,0.122697785
Shisa9,4.649632,1.0502332,3.3252801719560515e-06,0.00040613762827481406,0.8888888888888888,0.6635208841682216,1.6465849,1.1062279
Pde4a,4.646871,0.93484104,3.3700791835928635e-06,0.0004097467315074219,0.7936507936507936,0.5379646906846562,0.80386275,0.4980975
Gm28905,4.642233,1.094251,3.4466421778585443e-06,0.00041716790684260846,0.6507936507936508,0.2946390124874408,0.49125323,0.2601479
Jazf1,4.6381736,0.91072077,3.515017186536273e-06,0.0004235359273642586,0.9047619047619048,0.6750035883450552,1.3333774,0.9107154
Cacng2,4.6227183,0.9772616,3.787438738573122e-06,0.00045432356654223117,0.7619047619047619,0.4100760729151715,0.54771024,0.31512958
Nrcam,4.6193004,0.7076053,3.850361719037861e-06,0.000459818752846877,0.9206349206349206,0.8242787426438927,2.2122211,1.7887441
1700023F02Rik,4.6110096,4.2078557,4.007179815078759e-06,0.0004729965883156223,0.36507936507936506,0.0341969283766327,0.33401662,0.021232741
Lin28b,4.610681,1.090058,4.0135177571999215e-06,0.0004729965883156223,0.6507936507936508,0.2987297258504378,0.43075788,0.22547685
Arhgap10,4.6015067,1.2183777,4.194459010645364e-06,0.0004921620681923185,0.6507936507936508,0.3231663556767619,0.49444312,0.24284516
Sv2b,4.599919,1.0796835,4.22655597159733e-06,0.0004937719954644359,0.9365079365079365,0.621142529065595,1.4990569,0.97278523
Myo9a,4.5911903,0.7026965,4.407256573001159e-06,0.0005126536108941175,0.9365079365079365,0.802712788861777,1.7285892,1.34715
Hecw2,4.5841274,0.8936642,4.558863301789887e-06,0.00052800283154782,0.8888888888888888,0.7276087268551744,1.6638292,1.1949544
Unc5d,4.562556,1.1624796,5.053464827895032e-06,0.0005827751069765644,0.9523809523809523,0.6377206832208985,1.8197304,1.1968744
Dnah14,4.559224,4.193676,5.134300815496237e-06,0.000589566935523008,0.36507936507936506,0.04252188890483709,0.38091916,0.025020955
Adamts18,4.554226,2.7160144,5.2578804567728645e-06,0.0006011882888233484,0.42857142857142855,0.11206401607578585,0.3876767,0.06959334
Gabrg3,4.55195,1.1292981,5.315097646001547e-06,0.0006051553972375491,0.873015873015873,0.653401751112387,1.7946448,1.1919876
Ppm1h,4.545411,0.8527644,5.482809608434125e-06,0.0006216164311334386,0.8888888888888888,0.6750035883450552,1.2113163,0.83535314
Mpped1,4.53741,0.98121,5.6949342453613255e-06,0.000642953290642264,0.7777777777777778,0.4526338452705612,0.7297241,0.43456826
Xylt1,4.5337653,0.9256901,5.794145484879702e-06,0.000649352084800621,0.873015873015873,0.6414166786278168,1.3733941,0.93699354
Map3k5,4.533554,0.9102393,5.799944188766246e-06,0.000649352084800621,0.7936507936507936,0.46253767762308023,0.6752811,0.41426232
B830012L14Rik,4.513359,0.9511358,6.380887358491326e-06,0.0007114292254052362,0.8888888888888888,0.6134634706473374,1.1962814,0.78556603
Foxp1,4.505381,0.81792533,6.625391410689682e-06,0.0007356374677902139,0.9047619047619048,0.7953566814984929,1.8896723,1.4318334
Pcnx2,4.503582,0.9231403,6.6817500900884795e-06,0.0007371427766057352,0.7936507936507936,0.5121286062867806,0.7735139,0.47972158
Kcnt1,4.503199,1.0715461,6.6938160584964416e-06,0.0007371427766057352,0.6190476190476191,0.27314482560643033,0.32607314,0.16841914
Mgat5,4.481659,0.88994014,7.406511334195164e-06,0.0008122977940809145,0.8412698412698413,0.6250897086263815,1.0759763,0.7144399
Ankrd27,4.4775524,1.1263217,7.550366990785316e-06,0.0008230863451582233,0.6507936507936508,0.34911009042629537,0.43581188,0.22331385
Gm29514,4.4771066,1.0319356,7.566145413251997e-06,0.0008230863451582233,0.6666666666666666,0.3262164489737333,0.45455125,0.24797954
Lhfpl3,4.4181724,1.003373,9.953912728005009e-06,0.001074609555626447,0.7777777777777778,0.4748457011626238,1.0486491,0.65478677
Nrxn1,4.4180784,0.5480016,9.958235182396178e-06,0.001074609555626447,0.9841269841269841,0.9667719247882877,3.9933648,3.6219983
Lrfn5,4.415716,0.84005153,1.006760911669721e-05,0.001082066627862616,0.9682539682539683,0.8582962537677623,2.8184972,2.282308
Rsph10b,4.413878,1.4046888,1.0153510756722216e-05,0.001086951530012454,0.5238095238095238,0.20231089421558776,0.26263037,0.10745494
Pip4k2a,4.4099517,0.65250814,1.0339362068346857e-05,0.0011024549951447623,0.8571428571428571,0.551708052246304,0.79058594,0.56893927
Pamr1,4.408497,2.0593772,1.0409044639825097e-05,0.0011054981402059303,0.42857142857142855,0.11166929811970719,0.265337,0.07036939
Khdrbs3,4.3902025,1.0468442,1.132450497947639e-05,0.0011979899558997268,0.9047619047619048,0.6742859193340032,1.6893113,1.1433762
Iqgap1,4.3789086,0.8778481,1.192751700493934e-05,0.0012568328702851767,0.7619047619047619,0.4287713506530788,0.52712715,0.32040942
Asap1,4.372339,0.88660246,1.2292271968090906e-05,0.001284204024512,0.9206349206349206,0.7014855748528779,1.4846857,1.0460417
Fbxl17,4.372284,0.6866462,1.2295355851498648e-05,0.001284204024512,0.9523809523809523,0.8180350222477394,1.8890133,1.5012399
Arnt2,4.371658,0.8539542,1.2330652710238035e-05,0.001284204024512,0.8253968253968254,0.5760370317209703,0.9041978,0.59513426
Khdrbs2,4.354107,0.9631548,1.3361057667184792e-05,0.001386145249101372,0.9047619047619048,0.7131118128319219,1.7993815,1.2776561
Tmem245,4.352441,0.796022,1.3463022690470728e-05,0.0013913516142036479,0.7936507936507936,0.5324027558490024,0.7045568,0.46320158
Gpr158,4.350032,0.9048269,1.3611778689364995e-05,0.0014013352236905646,0.9523809523809523,0.7524400746375771,1.8873063,1.3842363
Efnb2,4.346504,0.9433024,1.383243160765094e-05,0.0014175603440496295,0.6507936507936508,0.3268623510836802,0.37972254,0.21526925
Dlg1,4.345832,0.7492796,1.3874892835320155e-05,0.0014175603440496295,0.9206349206349206,0.7745801636285345,1.6167631,1.2242045
Adcy8,4.333904,0.92740405,1.4648806927968876e-05,0.0014909600081610746,0.8571428571428571,0.5569470360269844,1.0633762,0.6916432
Brinp2,4.3328013,0.8615796,1.4722405114281889e-05,0.0014927963223424691,0.873015873015873,0.5451772642457299,0.92170686,0.6059519
Atp8a1,4.3246827,0.7148126,1.527516775286874e-05,0.0015430216448104627,0.9206349206349206,0.8161690828190039,1.7891449,1.3954709
Catspere2,4.3133416,0.9059427,1.6080546844974873e-05,0.0016182932349231266,0.8253968253968254,0.5283479259365581,0.810807,0.51099885
Frmd6,4.311433,1.0937582,1.6219990553291333e-05,0.0016262356200258887,0.6825396825396826,0.397768049375628,0.56273055,0.3030352
Phtf2,4.3058877,0.8081775,1.6631747434840607e-05,0.00165721519290807,0.8095238095238095,0.476101621931965,0.5944424,0.38099912
Abhd2,4.305614,0.94671184,1.6652329813367283e-05,0.00165721519290807,0.7142857142857143,0.43347208267547005,0.55723417,0.32710725
Plcl2,4.301132,0.81377584,1.6992764260277923e-05,0.0016848545227810619,0.9206349206349206,0.6504234247165207,1.1959039,0.83818734
Syn1,4.299599,0.84608275,1.711072782132868e-05,0.0016903134432319914,0.873015873015873,0.6471221472656811,1.0849339,0.7371248
Jcad,4.2934594,1.1149323,1.759105196055128e-05,0.0017313976783150655,0.5555555555555556,0.23492895076790585,0.28466687,0.14154372
Zmat4,4.2917075,0.97622406,1.773045150821429e-05,0.0017387490219916717,0.8888888888888888,0.600509544997847,1.3111594,0.86615777
Gm26652,4.2881093,1.0248272,1.802002543784581e-05,0.0017566892568298496,0.7142857142857143,0.449655518874695,0.6565084,0.37576675
Sdk2,4.287812,0.95566094,1.8044147185896482e-05,0.0017566892568298496,0.7142857142857143,0.38994545715516005,0.57249373,0.33532858
Pcgf5,4.2643166,1.0669707,2.0051487131895224e-05,0.001945066639834024,0.7142857142857143,0.39870101908999567,0.5685076,0.31148484
Zmiz1os1,4.261493,1.192016,2.0306556715820042e-05,0.001955810749111253,0.5873015873015873,0.2814697861346347,0.38198274,0.1853236
Dab2ip,4.261055,0.95561475,2.0346400046696427e-05,0.001955810749111253,0.6349206349206349,0.311611884598823,0.34888563,0.19496211
Sanbr,4.2606797,0.84644836,2.038061070901194e-05,0.001955810749111253,0.8412698412698413,0.5568035022247739,0.7922069,0.51400733
Wnk2,4.2573476,0.8179034,2.0686639776380624e-05,0.0019781139174069305,0.8571428571428571,0.5799124443806516,0.86330557,0.57532793
Gabbr2,4.2479854,0.86142385,2.157013080424553e-05,0.002055281612447083,0.9047619047619048,0.7267475240419119,1.5722266,1.1317617
Sestd1,4.242956,0.82006115,2.205943423470014e-05,0.0020944770243335434,0.8253968253968254,0.5504521314769628,0.7780271,0.51088816
Baalc,4.2378726,0.8382481,2.2564791420923746e-05,0.0021320228872245823,0.7142857142857143,0.4043347208267547,0.49077523,0.3033417
Pfkp,4.2373877,0.8858426,2.261356616520305e-05,0.0021320228872245823,0.7777777777777778,0.530895650925793,0.7769204,0.49210155
Gm10115,4.207854,1.0227373,2.5780760976971413e-05,0.002412222053056815,0.6666666666666666,0.3665135639443089,0.44111112,0.24128352
A330023F24Rik,4.207205,0.7997946,2.5854905928656134e-05,0.002412222053056815,0.9206349206349206,0.7172025261949189,1.4122783,1.0238092
Bmp3,4.2063913,2.128579,2.5948096743006617e-05,0.002412222053056815,0.3968253968253968,0.09304578728290512,0.1972227,0.048653323
Runx2,4.2056403,0.91395545,2.6034402507870352e-05,0.002412222053056815,0.8253968253968254,0.5154657671881728,0.88637877,0.5636026
Fam135b,4.19979,0.90036327,2.671628113363915e-05,0.002466895099865581,0.9206349206349206,0.7004090713362997,1.6527034,1.1821727
Rorb,4.192242,1.4631811,2.762109047504544e-05,0.0025417078803577774,0.5396825396825397,0.2414956222190326,0.707083,0.3169054
Tiam2,4.190858,1.045476,2.7790181534905333e-05,0.0025417108365702835,0.6666666666666666,0.3848141237261375,0.5482862,0.30292478
Ncam2,4.1906934,0.8142036,2.7810308371852003e-05,0.0025417108365702835,0.9206349206349206,0.8597674752404191,2.594926,2.0856342
Pcdh10,4.1884017,0.9677997,2.8092575318860756e-05,0.0025588050807382663,0.7619047619047619,0.5008970862638151,0.83114725,0.5083838
Hnrnpll,4.1862273,0.80220866,2.8362908237813774e-05,0.0025747004876691083,0.7777777777777778,0.5230371752547724,0.70727247,0.46360093
Gm13601,4.177131,2.915475,2.9520880763481098e-05,0.002667785974997588,0.3492063492063492,0.04499784699296684,0.15688121,0.02226353
A830036E02Rik,4.175473,1.2766298,2.9736749499841857e-05,0.002672329294517561,0.5238095238095238,0.22168795751399453,0.32825294,0.1487419
Syt1,4.1725087,0.6454164,3.0126409405171994e-05,0.0026983220690565716,0.9841269841269841,0.9508396727429309,3.568119,3.1365438
Csmd1,4.165845,0.7545006,3.1020164088986144e-05,0.002760540749842609,0.9841269841269841,0.9436270991818573,4.0954328,3.5838237
Sesn3,4.1657977,0.840377,3.102654657433822e-05,0.002760540749842609,0.8095238095238095,0.46343476388689536,0.61844254,0.39075252
Prpf39,4.161715,0.71867204,3.1586624955415576e-05,0.0027955203168528054,0.873015873015873,0.5624730874120856,0.72113144,0.496004
Sh3rf3,4.161418,0.86998177,3.162776986688697e-05,0.0027955203168528054,0.8888888888888888,0.6176618343619923,1.108468,0.7469544
Hmgcll1,4.1569443,0.8325498,3.225329490242633e-05,0.0028414624066498213,0.8095238095238095,0.5627601550165063,0.89253336,0.5929651
Cdkl5,4.1540813,0.7845498,3.2659690822852014e-05,0.002867862393496842,0.8888888888888888,0.6858045069613894,1.2582793,0.90120935
Zbtb16,4.1527753,0.87252814,3.284673476373905e-05,0.002874891736487519,0.8412698412698413,0.5792306588201521,1.0207386,0.6778393
Galnt14,4.151125,1.2077379,3.3084515100719e-05,0.002886301690767271,0.6666666666666666,0.40117697717812545,0.73341525,0.38425943
Syt16,4.145877,0.82916504,3.3851594437830046e-05,0.002936273153828743,0.873015873015873,0.6696569542127171,1.3054328,0.92174774
Elapor2,4.1457124,0.84640646,3.3875871890097145e-05,0.002936273153828743,0.7301587301587301,0.47053968709631117,0.65066373,0.41204515
Gm10033,4.1422634,1.1174989,3.438953481091707e-05,0.0029712115767502947,0.5555555555555556,0.25322951054973447,0.3062371,0.15284072
Gm26871,4.1334248,0.81021935,3.573969759388269e-05,0.0030779669049603455,0.9047619047619048,0.7995909286637003,2.4082074,1.9122053
R3hdm2,4.1199017,0.7823526,3.7903402670689645e-05,0.0032528888118862017,0.9047619047619048,0.6919764604564375,1.1907682,0.84639305
Map6,4.119237,0.9199596,3.801291726580824e-05,0.0032528888118862017,0.7619047619047619,0.502906559494761,0.6840982,0.418054
Rnf217,4.1164603,0.89262253,3.8473557032719866e-05,0.0032818554840291516,0.7619047619047619,0.4859336873833788,0.682807,0.42366695
Adgrg6,4.112714,2.8947802,3.9103499517753266e-05,0.003325034911525412,0.3492063492063492,0.05210277020238266,0.23124814,0.03438403
St8sia5,4.111181,1.0554024,3.93640750466375e-05,0.0033366331119973175,0.6666666666666666,0.36906128893354384,0.48090443,0.26015887
Rims3,4.1048374,1.6511035,4.045989336348248e-05,0.0034187337568452017,0.4126984126984127,0.10779388546002584,0.1776507,0.060058743
Cask,4.102812,0.67364246,4.0815908718572756e-05,0.0034324801871737807,0.873015873015873,0.7360772211855892,1.325034,1.0049419
Mafg,4.10246,0.8939038,4.087806698532229e-05,0.0034324801871737807,0.6507936507936508,0.34247165207406344,0.3768908,0.22020979
Gm15581,4.0945992,3.5162983,4.228989805815816e-05,0.0035399674791984728,0.3333333333333333,0.03807234103631405,0.20013607,0.019179014
Ptk2,4.0938406,0.6911832,4.2428585727166673e-05,0.003540546889717293,0.9206349206349206,0.7973661547294388,1.7075801,1.3341388
D130043K22Rik,4.0915723,0.8352449,4.2845796942246116e-05,0.003564292767300784,0.7142857142857143,0.39407205396870965,0.4502917,0.27671385
Slc4a10,4.0787296,0.7058208,4.5282449164580425e-05,0.003755368546457642,0.9047619047619048,0.774077795320798,1.7834506,1.395011
Dcx,4.0683975,0.8495362,4.7337560432940965e-05,0.003913723842563457,0.7936507936507936,0.4832424285919334,0.7177753,0.45909375
N4bp2l1,4.0627112,0.84333485,4.8505986300107156e-05,0.003998024085533371,0.7301587301587301,0.41646332711353523,0.48288792,0.29711914
Arhgap15,4.061609,0.9103439,4.8735742963141245e-05,0.004004677105258731,0.6825396825396826,0.3786421702310894,0.5535292,0.33174184
Dtnb,4.0512843,0.81194645,5.0937275059975444e-05,0.004164200371256569,0.9365079365079365,0.7269628247452276,1.4525486,1.0525384
Jakmip1,4.0507994,0.8409498,5.104296361397963e-05,0.004164200371256569,0.7142857142857143,0.4045859049806229,0.45935234,0.28179115
Rps6kc1,4.050346,0.72769433,5.1142021678997674e-05,0.004164200371256569,0.7777777777777778,0.4886967130759294,0.58165026,0.38963652
Dlgap2,4.048289,0.8718541,5.159348939059447e-05,0.004180535226679424,0.9365079365079365,0.8128678053681642,2.6762288,2.1274621
Lcorl,4.0478587,0.91644835,5.168837911335866e-05,0.004180535226679424,0.8888888888888888,0.6647409214870101,1.2592288,0.84867895
Slc6a17,4.047311,0.81222665,5.1809387066775155e-05,0.004180535226679424,0.7619047619047619,0.5074278742643893,0.6609281,0.42748043
Rai14,4.0426965,1.1097662,5.2840032779369126e-05,0.00425093317599296,0.49206349206349204,0.17719247882876418,0.2757419,0.13725737
Mast2,4.0386133,0.8205037,5.376806270499068e-05,0.0043126801339794015,0.9047619047619048,0.6450050236830773,1.0687953,0.7336106
Dhcr24,4.0301666,0.98394203,5.5737380448331535e-05,0.004457331585257942,0.5238095238095238,0.2221544423711784,0.26299062,0.14157817
Pgr,4.02825,1.0856917,5.6193535518833e-05,0.004480475665848791,0.6190476190476191,0.3126883881154012,0.3722635,0.19268696
Bend6,4.0177927,0.8368527,5.8745793240373446e-05,0.0046701167584876765,0.7301587301587301,0.46641309028276157,0.60514057,0.38221872
Grem2,4.017042,1.3447258,5.893321452734593e-05,0.00467119608952739,0.49206349206349204,0.20263384527056122,0.27697957,0.11836461
Tmem91,4.012388,1.6867801,6.0107526963135365e-05,0.004750262498527787,0.42857142857142855,0.13998134060571266,0.22789878,0.07650324
4933406J09Rik,4.0107536,5.3394938,6.0525249393929296e-05,0.004769247657521643,0.30158730158730157,0.010621501363571121,0.16940764,0.0045488593
Klhl29,4.0008674,0.8617017,6.311074139512578e-05,0.004958437489143362,0.8571428571428571,0.6650638725419836,1.3691412,0.96068305
Sdk1,3.9985366,1.1254659,6.373534744356716e-05,0.00499291191197857,0.7142857142857143,0.4638653652935266,1.0075178,0.58610934
Pde4b,3.9954393,0.8316483,6.457441909530854e-05,0.00504078757626768,0.9206349206349206,0.7633127601550165,2.1421304,1.6532707
Ngef,3.9948995,1.1636683,6.472168640909377e-05,0.00504078757626768,0.5714285714285714,0.2968279029711497,0.40543225,0.20144264
Dmxl2,3.991286,0.74756986,6.571595751199136e-05,0.0051034328853965544,0.9206349206349206,0.7267834074924645,1.3769654,1.0169314
Dtx4,3.990371,1.0891604,6.597003781245299e-05,0.005108400334353348,0.5238095238095238,0.24393569685660974,0.29294214,0.14840558
Plec,3.9886267,0.95924205,6.645688732397347e-05,0.005131311960905653,0.6666666666666666,0.36970719104349076,0.4349727,0.24706924
Sema3e,3.9857955,1.0018015,6.725444569752739e-05,0.0051780142002652175,0.7142857142857143,0.4381010477967561,0.86867243,0.5253256
Mtmr7,3.9833317,0.7882056,6.795581537107874e-05,0.005217065025773959,0.7777777777777778,0.4686737476675757,0.5586048,0.35996196
Prkaa2,3.9698005,0.8621927,7.193281370017476e-05,0.005506651578699988,0.7301587301587301,0.47710635854743794,0.6256611,0.3909029
Tshz3,3.9663513,0.8985329,7.298126645779371e-05,0.00557104156170715,0.6825396825396826,0.38746949906703027,0.59933084,0.36489034
Pla2g4e,3.9640832,1.1183823,7.367858496518416e-05,0.005608338747916426,0.5555555555555556,0.25046648485718387,0.31291473,0.15634596
Rian,3.9587488,0.8942029,7.534340232303254e-05,0.005718862204575945,0.9365079365079365,0.7614109372757284,2.0917273,1.5726752
Gm5468-1,3.9490895,1.3627771,7.844904757988264e-05,0.005937819460482948,0.49206349206349204,0.2178125448543132,0.2963549,0.12586321
Mmp16,3.9469697,0.79768836,7.914653509979826e-05,0.005973784826212301,0.9206349206349206,0.7884311755418401,2.0542166,1.5917315
Sorbs2os,3.9457965,1.1344388,7.953511465631656e-05,0.00598119129512363,0.5396825396825397,0.25592076934117985,0.30196652,0.14891565
Lzts1,3.9449675,1.0304443,7.981079766992809e-05,0.00598119129512363,0.6666666666666666,0.3958303430457873,0.5346549,0.297174
Gm11639,3.9446626,2.627783,7.991245533864471e-05,0.00598119129512363,0.36507936507936506,0.08515142816133199,0.27012545,0.048958197
Pclo,3.9433014,0.6028618,8.03674980636455e-05,0.00599854075825043,0.9206349206349206,0.8328548873259652,2.0781255,1.7231526
Met,3.9395707,2.17626,8.162753645187187e-05,0.006075711646708579,0.38095238095238093,0.09882302282187455,0.2472276,0.060204457
Olfm2,3.9347527,0.9607385,8.32823965150395e-05,0.006181762415356662,0.6031746031746031,0.2990167934548586,0.37881356,0.21238826
Dnajc21,3.9333136,0.789048,8.378282292531075e-05,0.006201775349870798,0.6031746031746031,0.2850222477393426,0.29078498,0.17840269
Adar,3.9308343,0.7451824,8.465164202956042e-05,0.00624887258608321,0.8253968253968254,0.5326180565523181,0.6748193,0.4542069
Frmd3,3.9257972,0.7876441,8.644297249313373e-05,0.0063636237558643925,0.6825396825396826,0.36615472943878286,0.44258523,0.27952763
Pacrg,3.92173,0.84274787,8.791546271825206e-05,0.006454340118140527,0.7936507936507936,0.5491244438065165,0.83779824,0.5487799
Gm1043,3.9108505,0.847746,9.19717213130408e-05,0.0067337333833280815,0.746031746031746,0.4603129036888187,0.5911854,0.37013298
Prickle1,3.9092393,0.77639276,9.258725179651856e-05,0.006760378955903407,0.9047619047619048,0.7419621070762165,1.6876563,1.2733454
Strbp,3.9039755,0.5775748,9.462541339305337e-05,0.006890473869570038,0.9047619047619048,0.8268264676331276,1.9594938,1.6262304
Mkx,3.8920634,1.2063801,9.939529039291392e-05,0.007218247169885397,0.5555555555555556,0.2791014783981628,0.4681258,0.2300886
Lrrc7,3.8699756,0.72893107,0.00010884624802088105,0.007862093237422242,0.9365079365079365,0.8632481699440219,2.93888,2.4678333
Mdga2,3.8642504,0.43837348,0.0001114309105751248,0.008027207954835398,0.9365079365079365,0.9128032151571696,3.0369403,2.7499666
Nek1,3.862373,0.68428266,0.00011229086908669376,0.008067528482244549,0.8412698412698413,0.5861202813262524,0.8103407,0.5749639
Pex5l,3.8563976,0.9340387,0.00011507027556152432,0.008245168811568422,0.9365079365079365,0.7802138653652936,2.2500396,1.6942601
Cntnap5a,3.8554902,0.9949982,0.00011549791088247703,0.008253800173968505,0.9206349206349206,0.7050380364575858,1.9998518,1.4362886
Stxbp1,3.8543563,0.8614649,0.0001160345628758889,0.008258037978070107,0.8888888888888888,0.621501363571121,0.97524494,0.6466573
Hook1,3.8540668,0.7723818,0.00011617187777113884,0.008258037978070107,0.8253968253968254,0.5492320941581742,0.75030357,0.50339377
Gm50304,3.8422096,1.2584193,0.00012193168794719274,0.008644602784013375,0.5238095238095238,0.272534806947036,0.3452591,0.15902336
Mtcl1,3.8406296,0.93827724,0.0001227191766703199,0.008677537571398672,0.6825396825396826,0.40943017080522465,0.54037327,0.3177162
Ptpn5,3.8350372,0.90992093,0.00012554526762268803,0.008854071761211621,0.6984126984126984,0.44316061432467346,0.5748355,0.34603038
Gprin3,3.833606,1.0263919,0.00012627838679241625,0.00888246139558174,0.5555555555555556,0.2744007463757715,0.33137843,0.17637305
Kcnk9,3.8296795,0.7698257,0.0001283102282924599,0.009001816799525844,0.6666666666666666,0.3706760442084111,0.40972158,0.26005134
St3gal5,3.82318,0.7278401,0.0001317415589653623,0.009218478357810637,0.8095238095238095,0.5507033156308311,0.75797236,0.52157736
Tspan5,3.820372,0.720317,0.00013325051436325193,0.009299847586858648,0.8888888888888888,0.7380508109659825,1.501626,1.1370943
Gm19410,3.8162189,1.2510978,0.00013551230841392728,0.009433201365497995,0.47619047619047616,0.19961963542414238,0.28864378,0.13153838
Wdr95,3.809461,2.9218044,0.00013926998454306526,0.009669727350574066,0.3333333333333333,0.059961245873403186,0.21537083,0.0312209
Opn3,3.8061762,2.7809875,0.00014113188181884932,0.009758794613939324,0.31746031746031744,0.039148844552892206,0.1179454,0.018049227
Bcl11a,3.805918,0.8746953,0.00014127916281438024,0.009758794613939324,0.9047619047619048,0.6795607865652361,1.514724,1.0767237
Unc80,3.8040879,0.7634365,0.00014232767898922718,0.009806012139591114,0.9365079365079365,0.7503947179560787,1.7540689,1.3388693
Vps13a,3.8028598,0.79103816,0.00014303527403208334,0.00982955962466005,0.9206349206349206,0.7085546146117411,1.3508692,0.9758124
Nmt2,3.8006933,0.7581828,0.00014429179174452986,0.009865446422838467,0.8412698412698413,0.5793024257212573,0.832649,0.5699951
Raph1,3.7986677,0.78000313,0.00014547605549382794,0.009921171601825271,0.8412698412698413,0.6008324960528204,0.9556679,0.6585685
Dusp22,3.790846,0.9622535,0.00015013494123781095,0.010212976888759445,0.5714285714285714,0.29227070475096883,0.32099605,0.17753223
Ssbp2,3.785559,0.7177809,0.00015336353357237834,0.01040625794719648,0.9047619047619048,0.7723912731448256,1.6853622,1.3007199
Kalrn,3.7843935,0.76990026,0.00015408389767090713,0.010428801839842001,0.9365079365079365,0.8468135495909287,2.769602,2.279195
Pbx1,3.782962,0.62508214,0.00015497299829583805,0.010462624281932583,0.9047619047619048,0.8132984067747955,1.9995624,1.6371382
Fbxo3,3.7792392,0.8168542,0.00015730830028837703,0.010593669244984187,0.7142857142857143,0.40261231520022966,0.45229092,0.2811568
Grik5,3.7754614,0.7254278,0.00015971177082543803,0.0107286382051988,0.8095238095238095,0.563980192335295,0.74971116,0.51593995
Cyb5a,3.7738502,1.0496901,0.00016074732963027057,0.010771273683704166,0.5396825396825397,0.2843404621788431,0.35916278,0.18958662
Snap25,3.7694232,0.63147324,0.00016362522678260984,0.010936840407086383,0.9682539682539683,0.8531649203387398,2.2319381,1.851491
Brinp3,3.767202,0.9238755,0.0001650874583742836,0.011007196045947893,0.8571428571428571,0.6306516434620353,1.5622867,1.0942612
Unc5c,3.7658176,0.8143332,0.0001660049880387024,0.011021992232905523,0.9365079365079365,0.8073058705325105,2.227652,1.7417712
Arhgap1,3.7656298,0.9154854,0.0001661297675596106,0.011021992232905523,0.49206349206349204,0.20058848858906272,0.19409093,0.10756675
Gm31508,3.7635102,1.3982015,0.00016754487323516538,0.011088499369036683,0.4444444444444444,0.17428591933400317,0.21889612,0.08878023
Vipr1,3.756995,1.5936569,0.00017196595213367542,0.011353133006957884,0.4444444444444444,0.17712071192765896,0.24577007,0.08829534
Klf6,3.7461545,1.1260208,0.00017956605249118206,0.011825832917740347,0.4603174603174603,0.181749677048945,0.21352716,0.10351566
Gm41361,3.7454505,0.8979294,0.00018007032848485257,0.011830048230777478,0.5873015873015873,0.29869384239988517,0.30055192,0.17240086
Nptx2,3.7409532,2.375806,0.00018332365353733037,0.012014406269629432,0.3492063492063492,0.08063011339170374,0.21846904,0.045970898
Bmpr1b,3.7318568,1.513218,0.00019007348943259338,0.012426459029327942,0.4444444444444444,0.17773073058705324,0.47873572,0.19483727
Cacna1g,3.7309027,1.1159016,0.00019079493432472316,0.01244334923617794,0.5079365079365079,0.23309889478972298,0.27023894,0.13379899
Erc2,3.7281651,0.76131934,0.00019287896170699375,0.012548807992898117,0.9523809523809523,0.8471365006459021,2.7872467,2.301456
