names,scores,logfoldchanges,pvals,pvals_adj,rank_metric
Slc6a5,2.0686421,1.2079105,0.03860751494394014,0.0880978305952452,1.0550347859365816
AY512915,2.0686195,1.047171,0.03861027207529296,0.0880978305952452,1.0550347859365816
Or1ad8,2.0685546,1.278922,0.03861575292478939,0.08810184215926595,1.0550150106431195
Kash5,2.0677564,0.3608156,0.03869245868490319,0.08826539212447782,1.0542095450694773
Rp1,2.066361,0.5625312,0.038822304398188026,0.0885304158689071,1.052907495690608
Txndc11,2.0661628,0.06847865,0.038843181325752256,0.08856948928174707,1.052715859587286
1700024I08Rik,2.0660741,1.1157559,0.0388494155291296,0.08857517031911186,1.052688003899337
Brpf3,2.0657504,0.11918681,0.03888190619874274,0.08861821891777398,1.0524769828301992
Gm13563,2.0657287,0.23106763,0.038883274961639694,0.08861821891777398,1.0524769828301992
1700081B01Rik,2.0653212,0.5019839,0.03892168724140322,0.08869722197930174,1.0520899821745113
Gabpb1,2.0641472,0.09016601,0.039034231943703264,0.08891944683604595,1.0510032476914464
Gm33525,2.063875,0.7244723,0.03905773309819889,0.08895585713617313,1.050825451310528
Gm43612,2.0633779,1.915572,0.039113961427212636,0.08907534749195672,1.0502424747468604
Gm52713,2.0617402,2.2644067,0.03926777015954086,0.08939020730416007,1.0487100555520807
Gm14798,2.061603,0.30635133,0.03927488276635918,0.08939020730416007,1.0487100555520807
Myo7a,2.0612385,0.28420275,0.03931034661978808,0.0894623197522747,1.0483598447889986
Gm7247,2.061045,0.784443,0.039326769333440356,0.08949028842657455,1.0482240921879373
Fndc8,2.0609784,0.31028435,0.039333561825554614,0.08949028842657455,1.0482240921879373
Spaca3,2.0607238,2.0672948,0.03936458858021591,0.08954270985576603,1.0479697665798051
Pcdh10,2.060703,0.08014397,0.03936306143775479,0.08954270985576603,1.0479697665798051
Zfp276,2.0586357,0.15539505,0.03955886466209215,0.08995004718419224,1.0459986045048784
Gm14342,2.0583274,0.37105608,0.03958721281382489,0.08999320531514793,1.0457902795110554
Mvk,2.0583255,0.27600682,0.03958787251893021,0.08999320531514793,1.0457902795110554
Wdr82,2.0583224,0.112909146,0.03958925295935118,0.08999320531514793,1.0457902795110554
Dip2c,2.0575225,0.025890317,0.03966728609431293,0.0901532692507452,1.0450185197256647
Pde6g,2.0568411,0.6389359,0.03972977166609537,0.09026927575363028,1.0444600419477423
Gpm6b,2.0565915,0.041517064,0.039757027006647516,0.09032253058839591,1.0442039031780797
Tyr,2.055886,0.5162338,0.03982191570249442,0.09042654548217549,1.0437040599659007
ENSMUSG00000121379,2.0551095,2.5778751,0.039902551812417954,0.09059226699853064,1.0429088723364315
Gas6,2.0545735,0.10856247,0.039950454938565805,0.09066623193096456,1.0425544330799765
Gm50240,2.0544345,0.26750052,0.039963017427074886,0.0906843581047552,1.0424676167395395
Gm57221,2.054333,1.4322783,0.039973266770403214,0.0906919117427248,1.0424314432831865
Gm47424,2.0542402,1.6621517,0.03998365543682949,0.0907067858098166,1.0423602219859769
Gm36642,2.0538995,1.0937686,0.04001386928941163,0.09074923149048544,1.042157044097411
Slc7a7,2.0535893,0.3679997,0.04004545148882805,0.09081215551308974,1.0418560158078465
Ccdc81,2.0535161,0.30817938,0.04005257217429604,0.09081241446892427,1.0418547773951141
1700031P21Rik,2.0531526,1.6644222,0.04008860115845074,0.09086647208274067,1.0415963332299858
C330018D20Rik,2.0518491,0.18795775,0.04021443209859555,0.09113157072306112,1.040331144260914
Zfyve27,2.0512924,0.09932557,0.04026884983881405,0.09122239786927541,1.0398985160930234
4933424G06Rik,2.051256,0.28534046,0.0402710342458954,0.09122239786927541,1.0398985160930234
Mrps27,2.0500102,0.10640171,0.0403936924822678,0.09144414829590106,1.0388440807191308
Gm31305,2.049523,0.2870325,0.040440751793804616,0.09154192558127021,1.0383799564430802
Tiprl,2.049217,0.10270359,0.04047123391955305,0.09158464543317484,1.0381773316007794
Gm34623,2.048905,0.7987289,0.04049970583923236,0.09163655699070264,1.03793123668069
Lbh,2.04855,0.25999773,0.040536153461945106,0.09170524881277056,1.0376058064762568
Csprs,2.0484164,0.97755957,0.04054756640254897,0.09172230037112634,1.037525061814334
1110017D15Rik,2.047189,0.18975982,0.0406697554572161,0.09196341579719544,1.0363849061030324
Gm43177,2.0466795,1.4320021,0.04072089947785608,0.09206159792156496,1.035921491287629
Gm11413,2.0464907,1.3425599,0.040739636983460815,0.09208636569728593,1.035804666662712
Gm2087,2.0450933,0.2820598,0.04087572289147954,0.09235868416552938,1.0345222631056674
Casc1,2.0449383,0.36840418,0.0408903958133442,0.09238301740511731,1.0344078569737423
Pdss1,2.044639,0.0745594,0.04092154084626655,0.09243573405247152,1.0341601056012144
Gm48940,2.04415,0.9819239,0.040968533024634955,0.09252422011270263,1.0337445668886431
Slc9a3,2.0439603,0.5010928,0.04098639347072738,0.09255572403418265,1.0335967174881877
Gm3587,2.0424917,0.6230889,0.04113168479478604,0.0928395281214503,1.0322670756134817
Or2c1,2.0400956,1.3062341,0.041370975064714294,0.09329066182768256,1.0301618259177607
Lrp2,2.0387073,0.3586589,0.04150925973723604,0.09356682931149903,1.0288780871615488
Daw1,2.038094,0.86579746,0.041569928785880075,0.09368573799129967,1.0283265177900514
Wdyhv1,2.0369036,0.13733546,0.041690524470926395,0.09392174698990424,1.0272338379339911
Zfp661,2.036328,0.26387453,0.04174729564581634,0.0940317406256676,1.0267255245728943
Selenoo,2.0352216,0.13851508,0.04185917922118798,0.09426580411539011,1.0256458234594428
Fancl,2.0346372,0.09077904,0.041918309887057914,0.09438998304349311,1.025074091928227
Zfp592,2.0337408,0.08843379,0.04200863837660246,0.09455739355342152,1.0243045074967392
Wdfy2,2.0336835,0.07753705,0.042014951986721685,0.09456261090991493,1.0242805452602513
Gm35549,2.0335934,0.45590943,0.0420213930657894,0.09456811413987942,1.024255271498875
Gm36693,2.0326276,0.6114283,0.04211897521299141,0.09475167940975805,1.0234130837142221
Prdx6b,2.0313008,2.409711,0.04226284860864617,0.09504823483533405,1.0220559441156596
Mea1,2.0305052,0.2668771,0.042334687705037684,0.09518328968605957,1.0214392893690154
Tnnt2,2.0301778,0.5928562,0.04236752206043124,0.09522934533974411,1.0212292012449475
Ecm1,2.0292697,0.35497206,0.04246017218539123,0.09540135146107175,1.020445473011537
Trim72,2.028901,1.0399992,0.042497926105791735,0.09546503756731228,1.0201556522035737
Car5a,2.0285373,0.72989684,0.04253417011264554,0.09553133433480776,1.0198541561996348
Gm34719,2.0283656,0.6659353,0.04255178544522,0.09556182903269848,1.0197155465403431
Taf1c,2.0276105,0.17969874,0.04262998227823234,0.09570111559444569,1.019082999593189
Halr1,2.0274298,2.4059446,0.04265958189533366,0.09573297876509698,1.0189384276519797
Fam205c,2.0273635,0.38877738,0.042654571465879663,0.09573297876509698,1.0189384276519797
Map2k3,2.027317,0.16351326,0.04266035637863234,0.09573297876509698,1.0189384276519797
Rbp2,2.0271547,1.3857311,0.042677113687754384,0.09576150303729926,1.018809046021838
Pabpc1l,2.0263646,0.41827428,0.04275654113662217,0.09590335537288411,1.0181661978925678
Gm34721,2.0254052,1.4318475,0.042857812411686944,0.09608497428334438,1.0173445217595232
Fbxo24,2.02517,1.4523247,0.04288166421184802,0.09612934216516011,1.0171440296531646
Gm13391,2.0249567,0.41851395,0.04290209404396522,0.09616603122224673,1.0169783069428193
Rbm20,2.0232794,0.25873843,0.04307554326951474,0.09649084780088366,1.0155138777242998
5330416C01Rik,2.0228226,0.43192494,0.043121360148262386,0.0965843374284287,1.0150932951156855
Vmn1r33,2.0226696,1.4705156,0.043136300334408545,0.09660865749163552,1.0149839529595641
Gm805,2.0219972,1.2188128,0.04320875026815039,0.0967526051514852,1.0143373323795173
Gpr161,2.0218573,0.1275161,0.043222688000220846,0.09677465791988898,1.0142383551551417
Gm16291,2.0215356,1.2054204,0.04325563217140847,0.09683009751878101,1.0139896307632095
Tafa1,2.0206628,0.07045969,0.04334706000737659,0.0969888930825919,1.0132779971680648
Syap1,2.0203726,0.1056343,0.0433761032629915,0.09704470219530695,1.0130281683657305
Samd13,2.0180697,0.442505,0.04361466476349293,0.09754154756121941,1.0108103583203563
Zfp790,2.0170534,0.15577564,0.043721254278559316,0.09773374929218709,1.0099554403714746
Atp6v0d1,2.0157993,0.07859881,0.04385235990719331,0.09797323091832212,1.0088925697416407
Cd320,2.0153787,0.17787342,0.04389560743590896,0.0980494049625504,1.0085550376133827
Pla2g15,2.0150368,0.17928618,0.0439314930807512,0.09812030155238373,1.0082411257496406
Gm36640,2.0146418,0.39530122,0.043972018805128466,0.09819228128346578,1.007922649970176
Gm32200,2.014302,0.28532982,0.04400871228190671,0.09824640928814303,1.0076833132664513
Zc3h3,2.0134976,0.099080995,0.04409395352800987,0.09841168772920417,1.0069533201167247
Gna12,2.0134861,0.08825013,0.044095222542063765,0.09841168772920417,1.0069533201167247
Rpgrip1,2.013195,0.25713867,0.04412471674433963,0.09845894271841804,1.0067448321222945
Zglp1,2.0130727,0.4050583,0.04413700708137175,0.09846670869500788,1.0067105783746784
Gm16685,2.0126538,0.4355555,0.04418107931268181,0.09851968557560799,1.00647698287634
Tsc1,2.0125647,0.063670665,0.044192299153729124,0.09853542036669997,1.0064076263080137
Gm28902,2.012251,2.583067,0.04423415848515104,0.09861946252563207,1.0060373686958588
A730020E08Rik,2.0108745,0.30718482,0.04436847021206564,0.0988909602598178,1.0048434059630786
Ttc39a,2.0103288,0.40488282,0.044426825179867575,0.09899305571102024,1.0043952697677285
Or6y1,2.009985,2.0806062,0.04447031538762951,0.09907130603065423,1.0040521117811683
D830044D21Rik,2.009309,2.3865771,0.04454584542659682,0.09921155447636368,1.0034377456572492
4930401C15Rik,2.0080888,1.2395058,0.04466457770060864,0.0994385602881095,1.0024451722129113
Arhgdib,2.008042,0.30078402,0.04466951074306072,0.09944018824619275,1.00243806222034
Tmem259,2.0079715,0.10061095,0.04467762744047697,0.09944890246485402,1.0024000054614943
Chd2,2.0078888,0.04854828,0.04468697208524108,0.0994603481020705,1.0023500251103914
Mylk,2.006738,0.2692504,0.04480821228895423,0.09970908572493853,1.001265265956945
Hipk4,2.0058162,0.2056014,0.044906602104049134,0.0999115958817737,1.0003841040141421
Mtnr1b,2.0056224,1.7535615,0.04493467864669274,0.09995526880840591,1.00019430855829
Or6b2,2.005572,1.9660895,0.044939484394492926,0.09995656369173586,1.0001886824712507
Gm38563,2.004984,0.52223766,0.044994285910652854,0.10005964765659749,0.9997410307456824
Gm13420,2.0038831,1.7529417,0.04511903856839129,0.10028053782490123,0.9987833454980205
4930512H18Rik,2.002006,1.3915967,0.0453185565035133,0.10065019428630198,0.9971853824505634
Cpsf3,2.0015059,0.096946985,0.045369439540256254,0.10074246164005483,0.9967874413715903
Gm42726,2.0011973,0.18901269,0.04540184371497336,0.10079550031506188,0.9965588551122936
Gm12756,2.0011055,0.5335879,0.04541042178733729,0.10080508789223566,0.996517547377018
Tmem154,2.0006232,1.6737248,0.04546676349670802,0.1009110984899424,0.9960610661925211
Tbpl2,2.0006115,2.2141197,0.04547096908209016,0.1009110984899424,0.9960610661925211
Vill,1.9981816,0.536282,0.04572686316846569,0.10136492541634592,0.9941122948376252
Tor1aip2,1.998111,0.080041565,0.045736516023922966,0.1013768275940958,0.9940613033664695
Gm27241,1.9963362,0.2797616,0.04592826516784301,0.1017065896380811,0.99265090793523
Cdh24,1.9955641,0.19035494,0.04601234404903114,0.10186812197449088,0.9919617003561655
Ripor2,1.9955393,0.056651052,0.04601600607246926,0.10186812197449088,0.9919617003561655
Pbld2,1.9947138,0.30052167,0.04610491449252034,0.10204048502571648,0.991227485739515
Dnaaf6b,1.9942582,0.60889065,0.04615374689350729,0.10211778223995832,0.9908986256285297
Rgsl1,1.9942132,0.17148139,0.046161370023192455,0.10211778223995832,0.9908986256285297
Fbxo47,1.9941978,0.3881952,0.046161414451241195,0.10211778223995832,0.9908986256285297
B3galt1,1.993798,0.03273643,0.046207535022477576,0.10219115258779127,0.9905867025244735
Dnttip1,1.9936284,0.0961181,0.04622410447759664,0.10221824486701571,0.9904715803472668
Gm49189,1.993253,0.36504215,0.04626382821696601,0.10229652981245609,0.9901390985347945
Lrrc19,1.9930786,0.4279787,0.046282832539465926,0.10232899055297091,0.9900013100460746
Tbc1d13,1.993002,0.12211672,0.04629290447897383,0.10234169802890188,0.9899473815942669
Gm56563,1.9925402,0.48902673,0.04634218838578464,0.10244108260209035,0.9895258405352211
Ccdc92b,1.9916431,0.13432427,0.046441897594985335,0.10263273400718302,0.9887141018814196
Gm44992,1.9915807,1.0674847,0.04644683770517569,0.10263359374575867,0.9887104638787976
Plac1,1.9915049,0.5849816,0.04645529689024622,0.10263359374575867,0.9887104638787976
Gm57356,1.9910403,1.4660919,0.04650943481405599,0.10273401944273372,0.9882857198908158
Armh1,1.99065,0.6703544,0.04654889612538439,0.10280199474648627,0.9879984583077964
5033403H07Rik,1.9900439,0.9440171,0.046615954213776505,0.10294048450342771,0.9874137920148376
Gale,1.9897914,0.27200273,0.04664574603100925,0.10298705341635088,0.9872173673650814
Pip5kl1,1.9885765,0.36408812,0.04677900682441277,0.10323525523808484,0.9861719641366035
Rab11fip4,1.9885738,0.069143735,0.04677997452772847,0.10323525523808484,0.9861719641366035
1700022I11Rik,1.9881105,0.5221527,0.04682938072584716,0.10333465028045676,0.9857540259896728
Clpb,1.9873263,0.06891262,0.04691873814230347,0.10348447334024685,0.9851248062311556
Gm38477,1.9870542,1.1158434,0.04694598932479109,0.10352439278424394,0.9849573081448364
Tnnc1,1.9869251,0.31573996,0.0469621508769086,0.10354073622628275,0.984888751292783
Gm48610,1.9868318,0.77141154,0.04697091559801078,0.10355041346460393,0.9848481626803551
Zfp54,1.986414,0.51773185,0.0470170051912053,0.10363271350051827,0.9845031302072809
Gm3693,1.9852151,0.34206295,0.047151013781038253,0.10387971440532967,0.9834692530392682
Gm34022,1.985008,0.9404058,0.04717387516569132,0.10392040674590439,0.9832991620971137
Chst12,1.9843119,0.21591485,0.04725264941248033,0.10404631479047834,0.9827732974273949
Ska3,1.9842912,0.5809971,0.04725301239618276,0.10404631479047834,0.9827732974273949
Mroh5,1.9840579,0.2583205,0.04727993923634946,0.10407655492209528,0.9826470919565227
Rtkn2,1.9830806,0.19098993,0.047390603268657065,0.10429105606807124,0.9817529347837849
Gm43714,1.9821976,2.5006742,0.04750055033158993,0.10451357606428109,0.9808272920711295
4933439C10Rik,1.981018,0.16469792,0.04762028161677336,0.10472595284547087,0.9799456795353984
Hmgxb3,1.9809955,0.08454354,0.04762362480026018,0.10472595284547087,0.9799456795353984
Gm43568,1.9808002,1.5202326,0.04764680180781679,0.10476718494692856,0.9797747252544107
Pigr,1.9803771,1.0109608,0.04769109864346675,0.10485484397029766,0.9794115016700004
Slbp,1.9792217,0.20819879,0.047822431280944024,0.10510453739736453,0.9783785349317768
Zfp644,1.9790817,0.046807587,0.0478392374042223,0.10513171068885922,0.9782662687481435
Zfp652os,1.9781147,0.28538254,0.04794715630495169,0.10533952851030325,0.9774086298349252
Fer1l4,1.9773638,1.3712275,0.048031091793139906,0.10551413890062648,0.9766893409815133
1700120G11Rik,1.9771975,1.6395031,0.04804991005849391,0.10553588598091108,0.9765998395753529
Snapc1,1.9770905,0.09453115,0.048063118289785635,0.1055453055067335,0.9765610786790295
Gm12781,1.9768561,0.71399075,0.04808770496514056,0.105589499508723,0.9763792686598225
Gm29443,1.9765669,0.31808135,0.04812169228196781,0.10565432503433066,0.9761127200967813
Gm34809,1.9762944,2.2307527,0.04815921101358907,0.1057141948210451,0.9758666936902383
Gm32364,1.9761983,0.44069466,0.048162361554994856,0.1057141948210451,0.9758666936902383
Ttc39b,1.9756578,0.0784019,0.04822628015280713,0.10580542746790893,0.9754920538612649
Tmem233,1.9750935,0.7590632,0.04828859665089795,0.10593232557843446,0.9749714933568618
Gm14718,1.9749209,1.4001428,0.04830885647857657,0.10596694757827353,0.9748295755164429
ENSMUSG00000121374,1.9741803,0.19377425,0.04839295517989377,0.10613174657467944,0.9741546886723627
Cytip,1.9721035,1.0720507,0.04862822825257048,0.10661808873682907,0.9721691070154106
Gm38039,1.9713964,0.8806202,0.04870935888313403,0.10677618445056039,0.9715256023175338
Chd5,1.9711692,0.0819157,0.04873691681494662,0.10681680619953017,0.9713604114881733
Gm10732,1.9708803,1.3204726,0.04876851721798703,0.10687616709703501,0.9711191297043825
Dok2,1.9706552,0.529757,0.048793532850144095,0.10690129128230977,0.9710170488286897
Gm40477,1.9705106,2.3069239,0.048819033355101585,0.10692746352446404,0.9709107351533968
Dqx1,1.9704756,0.96272177,0.04881566560556662,0.10692746352446404,0.9709107351533968
Hipk3,1.9686915,0.067759976,0.049021249839274535,0.10733064101177454,0.9692762768908637
Hcrtr1,1.9678084,0.5479205,0.049122191598295145,0.1075218078399235,0.9685034421296994
Mapk14,1.9672136,0.052273776,0.04919131134126992,0.10765078115584421,0.9679828144197622
Gm50397,1.9640975,0.78178024,0.04954921916449354,0.10837632354407617,0.9650655856690998
Gm15747,1.96375,0.59369147,0.04958976787334486,0.10845498997232969,0.9647504614682042
Cfap157,1.9635398,0.44214848,0.04961400975733458,0.10849798141906118,0.9645783416930367
Smarca4,1.9632968,0.052912734,0.04964425813822859,0.10854476564412512,0.9643911146939778
9130017K11Rik,1.9632938,0.42480206,0.04964457632603779,0.10854476564412512,0.9643911146939778
Gm21294,1.963204,1.0734946,0.04965255876579809,0.10855218990774851,0.964361410760849
Cc2d2b,1.9631455,0.36752754,0.04966002973917123,0.10855849471709092,0.9643361872771465
Mnd1,1.9629952,0.45061222,0.049677306988801094,0.10857620494984915,0.9642653422543199
Pced1a,1.9625447,0.1572013,0.0497306054257872,0.108652557976983,0.9639600447487814
Gm35040,1.9623852,0.22488363,0.04974903541441772,0.10866272931403874,0.9639193908618398
4931415C17Rik,1.9623008,0.34944415,0.049758515653995965,0.10866295243789405,0.9639184990992247
Gm26973,1.9617262,1.8621894,0.049831345179175854,0.10877262054808977,0.9634804083260967
Vmn1r26,1.9617155,1.6894252,0.04983151998573435,0.10877262054808977,0.9634804083260967
Gm32006,1.9611925,0.75707436,0.04988670640332727,0.10888303917192135,0.9630397654941579
1700123O21Rik,1.9609294,0.43811035,0.04991773069684565,0.10893066064283533,0.9628498624496278
4933417D19Rik,1.960431,0.5957326,0.04997557215505392,0.10903294928208485,0.9624422403253295
Pik3r2,1.9594828,0.14555998,0.05008848674236606,0.10922751956343248,0.9616679285833741
4930550C14Rik,1.9594461,0.52077883,0.050090690011912985,0.10922751956343248,0.9616679285833741
Gm48807,1.9590836,0.62916166,0.050133542137586,0.10931089075254379,0.9613365667043805
Gm44691,1.9582344,0.6605794,0.050232687411751,0.10950688838305998,0.9605585612561975
Gm35940,1.9580758,1.8367509,0.050252292692856686,0.1095294491498569,0.960469096497314
Stom,1.9572757,0.3142805,0.05034605769196813,0.10970350808747976,0.9597794843790319
Prrg3,1.956965,0.17751242,0.05038344326388021,0.10977486358709161,0.9594970939039225
Gm45285,1.9567564,1.2141283,0.05041003031016577,0.10982268041244436,0.959307960789382
Pinx1,1.9563588,0.10216827,0.050455400376094264,0.10991140512708458,0.9589572399990576
1700042O10Rik,1.9557073,1.2364526,0.050530831648699766,0.11005356509452364,0.9583958842710072
Gm39094,1.9552313,2.0431266,0.0505942561041805,0.11016590333014922,0.9579528001021113
Lrrc38,1.9551116,1.3851565,0.05060015926640421,0.11016590333014922,0.9579528001021113
Gm57074,1.9548703,1.1966053,0.05063036819517346,0.11022153377858294,0.9577335498797696
Gm48664,1.9548441,2.3195648,0.05064389250430383,0.11024083517355174,0.9576575052523872
Gm26608,1.9535633,0.4660241,0.05078359035076536,0.11051443211413453,0.956581003623605
Nuak2,1.9527957,0.52626824,0.05087405020085787,0.11069093243113931,0.9558879541566179
Gm7160,1.9527392,0.23823273,0.05088218834863216,0.11069846198370369,0.9558584130565141
B3gnt9,1.952208,0.41717783,0.05094474724874575,0.11081419010926626,0.9554046232577756
Ctse,1.9520059,1.4554535,0.050969592668935276,0.11085804430686723,0.9552327872466033
BC049715,1.9512129,0.3368475,0.05106253905732354,0.11102958924390104,0.9545612668630351
Adam3,1.950531,0.7206887,0.0511434472468202,0.11118508382723193,0.9539534721607751
Rai1,1.9498825,0.0570506,0.051222696302305706,0.11134397690117044,0.9533332709454755
Folr1,1.9495409,1.2006552,0.05126261871943388,0.11139077948849826,0.9531507569450214
Slc25a27,1.9492173,0.06342105,0.05130246946886229,0.1114284363482099,0.9530039638017742
Gm47144,1.949029,0.7303102,0.05132234085805627,0.1114409137303202,0.9529553356866669
9530077C05Rik,1.9474529,0.12548633,0.051512901692209914,0.1118239159280719,0.9514653033832371
Gm46218,1.9469341,0.0887513,0.051576065004918986,0.11191228390121029,0.9511222411060029
Ifnar1,1.9467673,0.107371844,0.05159514664684229,0.11194084530107899,0.9510114179205515
Baiap3,1.946685,0.45810777,0.051602958273672936,0.11194753052568922,0.9509854821733413
Bcas1os1,1.9464759,1.9150755,0.051636110141798586,0.11200918264122872,0.9507463719106999
Plekhm2,1.9456677,0.073548816,0.05172765291801436,0.11217767296681333,0.9500935733134367
Gm20470,1.9455258,0.32720917,0.05174255717924865,0.11218867230454407,0.9500509916002202
Fam20b,1.9452494,0.0901098,0.05177778446636252,0.11224394161195667,0.9498370908190971
Gm35167,1.9448589,1.0404148,0.05182270198548143,0.11232128081219923,0.9495379528772063
Masp2,1.9441477,0.22255102,0.051910305798872854,0.11250085137693452,0.9488441909134578
Gm39465,1.9436224,2.3040113,0.05197882739279895,0.11262872450814686,0.9483508341341622
Stard3nl,1.9435965,0.08894026,0.05197744150587146,0.11262872450814686,0.9483508341341622
Ckap2,1.9433041,0.63715535,0.05200985662484015,0.11267532651807645,0.9481711747276449
Etfdh,1.9429591,0.115617424,0.05205372410350527,0.11270845696555862,0.9480434958822043
Htr6,1.942435,0.26693833,0.05211673307389751,0.11281392160677385,0.9476373036866045
A1cf,1.9400764,1.4237254,0.05240508631961867,0.11337588196728178,0.94547932147951
Dcstamp,1.9395388,1.8970006,0.05246777411480323,0.11348038221540242,0.9450792101183371
B230323A14Rik,1.9394687,1.4083371,0.05247723159704963,0.11349046540946509,0.9450406229994177
Gm57112,1.9392728,0.76951915,0.05249870799520653,0.11352653722720739,0.9449026087419163
Ccr6,1.9382759,2.5912368,0.052633040245848646,0.11377544121832792,0.9439514716351174
Gm56810,1.937831,1.5311188,0.052678113653829475,0.11384168000470535,0.9436987038286433
Smad7,1.937233,0.11550746,0.052750383279820075,0.11398745167094795,0.9431429554180656
Gm31045,1.9369487,0.44933128,0.05278254544331864,0.11404653706396228,0.9429178972075434
Airn,1.9366436,0.12128806,0.05282353586191565,0.11412468501991015,0.9426204080933835
Gm28513,1.9363995,1.4936787,0.052853114597609066,0.11417816614030271,0.9424169366450043
Ankdd1b,1.9346672,0.7666237,0.0530624061085079,0.11455709751541214,0.9409779984318986
Gm29325,1.9341539,0.22095029,0.053127321471005615,0.11466014617292389,0.9405875089065922
4930461G14Rik,1.9340935,2.4230914,0.05314461256970504,0.11467180899659368,0.9405433362577015
Gm15890,1.9340857,1.4145827,0.053134976495956485,0.11466147111820062,0.9405824904837387
Aco1,1.9338807,0.10222814,0.05316082106583106,0.11469632522052675,0.9404504963272715
Gm43674,1.9337856,0.5494654,0.0531706328693818,0.11470703714555967,0.9404099378115831
Gm28967,1.933762,1.5201024,0.05317670215808689,0.11470967398352787,0.9403999545442469
Gm40932,1.9331136,0.92343557,0.05325350121596563,0.1148227407360555,0.9399720910484421
Cnga3,1.9330715,0.8030032,0.053258228051199244,0.1148227407360555,0.9399720910484421
6430571L13Rik,1.9314489,0.47010264,0.05345856153429787,0.11520217786110849,0.9385393106339753
Ptprk,1.9312218,0.06158088,0.05348895468558462,0.11524250969690447,0.9383872924286899
Or6c6c,1.9311862,1.0424266,0.05349188578638112,0.11524250969690447,0.9383872924286899
Slc9a2,1.9307295,0.12629406,0.0535502598356549,0.11534611937112202,0.9379970120146508
Foxr1,1.9307215,2.1196454,0.05355459983308919,0.11534611937112202,0.9379970120146508
Ssc5d,1.9302658,0.32320616,0.053605651727419046,0.11541406056960508,0.9377412790848597
Bcl7c,1.9299307,0.14854932,0.05364855782150401,0.11547492218314816,0.9375123217459815
Hdac5,1.9297355,0.11050645,0.05367261860842228,0.11551072593659058,0.9373776867779429
Gm45877,1.9294423,1.0446361,0.05370735293306604,0.11556994130877804,0.9371551072756907
Gm49054,1.9293625,1.3380226,0.05371691175796183,0.1155800012422879,0.9371173052017107
Capg,1.9291695,1.8650202,0.05374911909624713,0.1156387865937986,0.9368964740610681
Gm35239,1.9287947,0.92886746,0.053788254163493775,0.11569143170346666,0.9366988044164275
Neu2,1.9275262,0.26202247,0.053946284999301285,0.11599970750440344,0.9355431058539756
Ccdc62,1.9271092,0.14005534,0.05399871665904742,0.11610190137667087,0.9351606678528601
Adamts2,1.9268712,0.12567158,0.054029792231320393,0.11615816342173224,0.9349502632255311
Trhr2,1.926221,1.5364103,0.05410888313382872,0.11630706886877298,0.9343938890771687
Gm40264,1.9259638,1.4990954,0.05414396480762036,0.11636563206718656,0.9341752671731086
Gm44196,1.9254551,1.0171891,0.054204257412170075,0.11648033741182394,0.9337473799963452
Gm39232,1.9252146,0.9810458,0.05423376987835615,0.11653317577094395,0.9335504179585773
Gm12088,1.9250888,2.2892077,0.05426112835585095,0.11657388281938853,0.9333987378953422
Bnip5,1.9248838,0.5211695,0.0542754510054937,0.11659097971280874,0.9333350483119054
Clns1a,1.924043,0.08528234,0.054382155421826193,0.11675660802076919,0.932718530498521
Nav2,1.922974,0.030508623,0.05451794194803413,0.11701629005461416,0.9317536751054087
Or5l14,1.922705,1.7787935,0.05455374840891269,0.11707190876363145,0.9315473007645128
Miga2,1.9224211,0.080655694,0.05458594526034927,0.11711970183348981,0.9313700419229348
Gm11685,1.9223709,0.9970075,0.054590865838131754,0.11711970183348981,0.9313700419229348
Gm47875,1.9222102,1.2448889,0.05461130464882759,0.11715293109310676,0.9312468411546174
Bglap3,1.9218707,0.59872156,0.05465303988974586,0.1172318355869415,0.9309544348856461
4921504E06Rik,1.9215314,0.6204194,0.054696905013259633,0.1173152940043323,0.9306453666678078
Gm16161,1.9214736,1.1216389,0.05470410214894504,0.11732009800244071,0.9306275829067818
Slc25a35,1.9213432,0.24630721,0.05472067592185125,0.1173450087320163,0.9305353783810554
Gm56843,1.9205769,0.9812317,0.054816008601927355,0.1175068532222113,0.9299368037769622
Aurkb,1.9196771,0.9230642,0.05492955144966819,0.11769694564127184,0.929234807405955
Sptlc2,1.9195161,0.075459056,0.05495289566202187,0.11772564757286227,0.9291289119572533
Pced1b,1.9193374,0.08194948,0.05497540776960988,0.11776321508649415,0.9289903460495216
Pex14,1.9190179,0.073794,0.05501503361416963,0.11783743194071306,0.9287167307456221
Rnf151,1.9186659,1.9140803,0.055065743669146884,0.11792470271233646,0.9283952099353838
Ndc80,1.918629,0.47710332,0.055063508940783094,0.11792470271233646,0.9283952099353838
P2rx6,1.9183884,0.60575294,0.05509268266295826,0.11796104477531622,0.9282613895778076
Kcnk7,1.9180675,0.7992023,0.0551336502141661,0.11802740533409814,0.9280171401220287
4930486I03Rik,1.9177368,1.3702674,0.05517541636088588,0.11810613274210613,0.9277275507615523
Or5p52,1.916921,1.54302,0.05528267662946826,0.11829820939033803,0.9270218289796844
Gm14033,1.9168767,0.34170827,0.05528514306841623,0.11829820939033803,0.9270218289796844
Pah,1.9160464,1.0960847,0.05539098238950498,0.11850325341077789,0.9262697262871897
Ppcs,1.915593,0.2536835,0.055449116111537085,0.11860618057625061,0.9258926792666741
Gm15416,1.9151255,1.3344607,0.055508687783191256,0.11870141909072054,0.9255440889680268
