names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_MY Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Nprl3,-3.0995564,-2.9757245,0.0019381062517917365,0.013575838108874859,0.03773584905660377,0.2832320343224884,0.02259848,0.16534057
Pard3b,-3.1003978,-1.9223434,0.0019326091651698692,0.013540862651398797,0.07547169811320754,0.3277440114408295,0.10350283,0.34595355
Snx9,-3.1004744,-27.366993,0.0019321101405870924,0.013540862651398797,0.0,0.2461208437611727,0.0,0.15964608
Tmem67,-3.1007972,-1.5567204,0.001930004452031075,0.013529668569286455,0.018867924528301886,0.27011083303539507,0.05463361,0.15288842
Fam133b,-3.10129,-0.9554141,0.0019267945687036772,0.013510691560821454,0.05660377358490566,0.30915266356810867,0.11031051,0.20387934
Aifm3,-3.101477,-1.8734318,0.0019255783096402384,0.013505687595936624,0.05660377358490566,0.3122273864855202,0.059043866,0.20118673
Brinp3,-3.1017404,-0.9519241,0.0019238656866102674,0.013497198694312765,0.3018867924528302,0.6307114765820522,0.70711386,1.0948912
Rpn2,-3.1022928,-1.1034005,0.0019202792430679876,0.013475555826909591,0.05660377358490566,0.31136932427601,0.105048016,0.21348743
Zdhhc6,-3.1023607,-4.6787972,0.0019198382592031842,0.013475555826909591,0.018867924528301886,0.263031819806936,0.0065060197,0.15459137
Traip,-3.1039584,-1.8101901,0.0019095018720816051,0.013410432645800503,0.018867924528301886,0.27032534858777263,0.04975329,0.1645749
Cyp46a1,-3.105114,-1.3095884,0.0019020563711701197,0.013361635213945391,0.05660377358490566,0.3143010368251698,0.08806705,0.20554402
Ccm2,-3.1055136,-2.0236182,0.0018994894993150078,0.01334709279461147,0.03773584905660377,0.2846978905970683,0.04771434,0.18124627
Gm10754,-3.1062613,-1.3377215,0.0018946919945596681,0.013316864738116212,0.05660377358490566,0.3204862352520558,0.14429213,0.33097598
Ccdc136,-3.1077144,-1.458059,0.0018854013802429928,0.013258501723928085,0.05660377358490566,0.3106542724347515,0.08238832,0.21183081
Gm36975,-3.1083434,-1.9187148,0.0018813938678286792,0.013233783567684978,0.018867924528301886,0.27068287450840184,0.046585195,0.16576806
Noct,-3.1083944,-5.5195594,0.00188106927755502,0.013233783567684978,0.018867924528301886,0.26135144797997856,0.0035320562,0.15041058
Zdhhc8,-3.1085727,-3.4105482,0.0018799336166382137,0.013230439046377369,0.03773584905660377,0.2827672506256704,0.016707877,0.1647992
Crocc,-3.1085982,-3.6558752,0.0018797714307859867,0.013230439046377369,0.03773584905660377,0.28037182695745444,0.013733913,0.16067609
Eif4e3,-3.1086748,-1.2934026,0.0018792849503415968,0.013230439046377369,0.07547169811320754,0.3306757239899893,0.087409616,0.20203213
Got2,-3.1089892,-0.48790005,0.0018772861899441697,0.013222196572424598,0.09433962264150944,0.3607079013228459,0.18397902,0.2494135
Ube2ql1,-3.109023,-1.3313054,0.0018770702247440227,0.013222196572424598,0.03773584905660377,0.2873078298176618,0.073689155,0.17599018
Letm2,-3.1090572,-1.473673,0.001876854282366006,0.013222196572424598,0.07547169811320754,0.3337504469074008,0.083027236,0.21546079
Tgs1,-3.1090655,-0.36064056,0.0018768003003372066,0.013222196572424598,0.09433962264150944,0.3735788344654987,0.20494747,0.25623718
Usp22,-3.1094224,-0.6217564,0.0018745343425821963,0.013216672208130048,0.11320754716981132,0.37704683589560245,0.18124339,0.26678514
Nedd4,-3.109703,-0.5480023,0.001872755710513599,0.01320759735997386,0.32075471698113206,0.7548444762245263,0.764783,0.98552424
Sema6a,-3.1105783,-0.9355959,0.001867214188503993,0.013171973023130033,0.11320754716981132,0.38845191276367536,0.22939913,0.40090448
Sdf4,-3.1110797,-1.4371362,0.0018640467081680677,0.013153081682898105,0.07547169811320754,0.3307114765820522,0.091013946,0.22953412
Tctn2,-3.1112835,-27.108019,0.0018627596545355053,0.013147452565634103,0.0,0.24697890597068287,0.0,0.13510138
Hdac2,-3.1117084,-1.7665025,0.001860080914489688,0.013131995315905915,0.07547169811320754,0.33024669288523417,0.06836448,0.21569999
Ncald,-3.1123204,-0.73211783,0.00185622974567705,0.013108250529919143,0.3018867924528302,0.7016088666428316,0.7462408,1.0445892
Xpot,-3.1123712,-0.85972834,0.0018559091458334599,0.013108250529919143,0.03773584905660377,0.2959242045048266,0.10728613,0.18691035
Adcy5,-3.1127453,-1.3844737,0.0018535596342837718,0.01309627856250459,0.07547169811320754,0.3314980336074365,0.09118302,0.22254188
Med17,-3.1135354,-27.167238,0.001848602610671924,0.013064690202197422,0.0,0.2471576689309975,0.0,0.14038247
Mbtps1,-3.1141644,-1.3435148,0.0018446670169870714,0.013040305905404526,0.07547169811320754,0.33174830175187703,0.08845493,0.21082687
Gng7,-3.1142664,-1.6828533,0.001844029538492614,0.013039229920867512,0.03773584905660377,0.2941365749016804,0.06565162,0.19709173
Brip1os,-3.1152096,-4.197873,0.0018381424506933393,0.013001023335122408,0.018867924528301886,0.2663925634608509,0.0102018565,0.17242615
Ubap2,-3.115592,-0.50815684,0.0018357607169567777,0.012987596225547293,0.1320754716981132,0.41580264569181263,0.21735165,0.29661018
Ell,-3.1158895,-5.487422,0.0018339102181978372,0.012977921401889882,0.018867924528301886,0.2619234894529853,0.0035320562,0.14732924
Dnajc21,-3.1160254,-3.1494703,0.001833064846911107,0.012975356279373403,0.03773584905660377,0.28537718984626387,0.021796115,0.17858668
Ric3,-3.1162803,-0.7704431,0.0018314807407963497,0.012967559289907225,0.09433962264150944,0.3617089739006078,0.14556845,0.23688278
Ttll4,-3.1170537,-0.8477472,0.0018266833106704075,0.01294041143098177,0.07547169811320754,0.3347515194851627,0.12816063,0.2200037
Fam81a,-3.1177928,-0.2882574,0.001822107556565567,0.01291140032830084,0.1320754716981132,0.4215230604218806,0.27077982,0.32191414
Mpp2,-3.119926,-0.91499686,0.0018089652085155608,0.012821655276394913,0.05660377358490566,0.3106542724347515,0.1086685,0.1959363
Xpo5,-3.1205719,-1.0140284,0.0018050030685945048,0.01279694787681645,0.07547169811320754,0.32996067214873076,0.10650564,0.20454362
Ttc39c,-3.1219995,-0.79097867,0.0017962729403598365,0.012741777694685536,0.09433962264150944,0.369181265641759,0.15523788,0.25508437
Ajap1,-3.1223648,-0.9825494,0.0017940446897907539,0.012729332140131385,0.05660377358490566,0.31272792277440115,0.10599147,0.19961764
Wdr13,-3.1241493,-2.9969707,0.0017831989925414199,0.012655720266663483,0.03773584905660377,0.2851626742938863,0.02259848,0.1675992
Stx1b,-3.1244044,-1.1235952,0.0017816545366200107,0.01264809970910956,0.07547169811320754,0.3299964247407937,0.108671464,0.22324619
Porcn,-3.1248631,-2.0726304,0.0017788776142382008,0.012631723439371155,0.03773584905660377,0.294315337861995,0.045766,0.1798096
Dip2c,-3.1250417,-1.4398885,0.0017777987748721202,0.012627399704153813,0.41509433962264153,0.8386127994279585,1.0435053,1.7900299
Zmym3,-3.1261125,-1.6401104,0.0017713383592535378,0.01258483916265007,0.03773584905660377,0.29191991419377905,0.057650153,0.1697175
Sec23ip,-3.1263673,-2.3503027,0.0017698033494490666,0.012577258926129705,0.03773584905660377,0.2884161601716124,0.036981925,0.17572702
Gfod2,-3.1268857,-1.5823294,0.0017666859333771584,0.012558426198371494,0.05660377358490566,0.3098677154093672,0.06878154,0.19327535
Snrnp40,-3.1268857,-3.4707792,0.0017666859333771584,0.012558426198371494,0.018867924528301886,0.2702895959957097,0.015290095,0.15770605
Slc16a10,-3.1286192,-2.7467258,0.001756297110731976,0.01249449387486582,0.018867924528301886,0.2718984626385413,0.030475905,0.1887184
Nnat,-3.1286278,-1.085964,0.0017562463237577506,0.01249449387486582,0.07547169811320754,0.34215230604218805,0.17500845,0.34074742
Ccdc34,-3.1289082,-0.9938729,0.0017545711109016426,0.012488828013225732,0.05660377358490566,0.31126206649982124,0.10582577,0.20074278
Nipal2,-3.129639,-1.9074824,0.001750212305511959,0.012461103510627009,0.05660377358490566,0.3135144797997855,0.06120912,0.21252872
Zkscan16,-3.1300468,-0.65892506,0.0017477838152707022,0.012447111348084752,0.07547169811320754,0.33675366464068646,0.14008072,0.21302459
Nt5c3,-3.1310837,-1.9049083,0.001741625340660061,0.012406541066685005,0.03773584905660377,0.2868072935287808,0.05098035,0.17886929
Disp2,-3.1312366,-0.25087443,0.0017407184042629456,0.012403368741062147,0.1320754716981132,0.42012870933142654,0.26177377,0.30458775
Ufd1,-3.1316786,-0.87626797,0.0017381008046116872,0.012388002286449876,0.07547169811320754,0.3404361816231677,0.12493628,0.21855475
Zc3h3,-3.1318145,-5.524878,0.0017372961178039206,0.012385552317694705,0.018867924528301886,0.26313907758312477,0.0035320562,0.15092601
Src,-3.13314,-0.5410265,0.0017294683547457294,0.012333018761151207,0.09433962264150944,0.3589560243117626,0.16498551,0.23190016
Slitrk1,-3.1343129,-0.44812348,0.0017225708447456158,0.01228709280549899,0.09433962264150944,0.36818019306399713,0.18726785,0.24761814
Vipas39,-3.1348057,-0.8931891,0.0017196794491474354,0.012269725650183642,0.05660377358490566,0.31666070790132284,0.10931118,0.19435953
Cntn6,-3.1369727,-1.1133801,0.0017070201524052916,0.012182637847312133,0.1320754716981132,0.4087236324633536,0.27773342,0.5262764
C230057M02Rik,-3.1376696,-1.5332408,0.001702967568302994,0.012156944357147037,0.03773584905660377,0.2894172327493743,0.05959752,0.16359724
Lrrc20,-3.1387572,-27.187798,0.0016966592682339766,0.012115130092332435,0.0,0.24915981408652127,0.0,0.14226072
Oaz2,-3.1389358,-1.0248903,0.0016956263675886104,0.012110973018901105,0.03773584905660377,0.29789059706828747,0.09841455,0.19098377
Angel2,-3.139352,-0.78329396,0.0016932185150256604,0.012096990560685854,0.11320754716981132,0.37951376474794424,0.15373349,0.25154123
Csgalnact2,-3.1395476,-5.5288415,0.001692089383497052,0.012092138759193028,0.018867924528301886,0.26367536646406864,0.0035320562,0.15131095
Pcdh11x,-3.139658,-0.9486943,0.0016914514851367494,0.012090795798250719,0.1509433962264151,0.44025741866285306,0.32365993,0.5525336
Zfp944,-3.139658,-27.238733,0.0016914514851367494,0.012090795798250719,0.0,0.24923131927064712,0.0,0.14701483
Prpf40b,-3.1407967,-1.7176251,0.0016848891046106196,0.012050298174311245,0.03773584905660377,0.29406506971755453,0.055341702,0.17155254
Bpnt2,-3.1413746,-0.3933052,0.0016815679071928893,0.012032950643481474,0.1509433962264151,0.43442974615659635,0.26894125,0.34024107
Ino80dos,-3.1416466,-1.3169061,0.0016800070755770681,0.01202498404921572,0.07547169811320754,0.33893457275652483,0.09972619,0.23211129
Pcsk2,-3.141723,-1.1348858,0.0016795683318809901,0.01202498404921572,0.37735849056603776,0.770146585627458,0.93832844,1.4853135
Mtmr10,-3.1434395,-4.252887,0.0016697486637639054,0.011961116127788893,0.018867924528301886,0.26850196639256346,0.0102018565,0.17856345
Glud1,-3.143618,-0.36363608,0.0016687308439579812,0.011957012740573588,0.1320754716981132,0.41540936717912047,0.26713282,0.33217335
Olfm3,-3.143958,-0.8862119,0.0016667937185025814,0.011946318275850722,0.11320754716981132,0.39946371111905615,0.27815026,0.46544743
Hdac1,-3.1443403,-1.6818889,0.001664616925443785,0.011933899889721053,0.05660377358490566,0.30672148730782983,0.06762246,0.2025079
Cacna1i,-3.1444423,-5.529123,0.001664036889196122,0.011932925330317532,0.018867924528301886,0.2640686449767608,0.0035320562,0.1513387
Mpzl1,-3.1447144,-2.7164526,0.0016624910348659518,0.011925022452442105,0.03773584905660377,0.2918841616017161,0.034958296,0.21012194
Dkk3,-3.145054,-0.9762292,0.0016605605750151216,0.011914355847972314,0.09433962264150944,0.3633178405434394,0.1645725,0.3015347
Rnft2,-3.1456065,-1.6349906,0.001657427976149427,0.011895056014726256,0.018867924528301886,0.27372184483375045,0.053888552,0.15867901
Ero1b,-3.146261,-1.3635927,0.0016537240875254655,0.011874817271996059,0.05660377358490566,0.31433678941723275,0.0800024,0.19418901
Nrcam,-3.1462693,-1.446997,0.0016536760352124538,0.011874817271996059,0.39622641509433965,0.8239899892742224,1.0391788,1.7885592
Gm33228,-3.146788,-0.79911083,0.0016507472723976322,0.011859780537252507,0.1320754716981132,0.4134072220235967,0.22031488,0.3568793
Ufl1,-3.1470087,-0.53592056,0.0016495003985842686,0.011853991898892566,0.09433962264150944,0.3595995709688952,0.18248971,0.2548485
Lrrc3b,-3.1470766,-1.0407343,0.0016491169194882101,0.011853991898892566,0.05660377358490566,0.31809081158383984,0.114525326,0.22284868
Nup188,-3.1480794,-2.0255525,0.0016434701234084562,0.011816976777089969,0.03773584905660377,0.29031104755094744,0.045427166,0.17329831
Srpk1,-3.1482494,-0.3738409,0.0016425148046006251,0.01181326895064743,0.11320754716981132,0.3971040400429031,0.21619058,0.272106
Ddx55,-3.1484704,-4.6362634,0.0016412736540969831,0.011807502834159555,0.018867924528301886,0.2666785841973543,0.0065060197,0.15042187
Kcnh7,-3.1515975,-1.2862896,0.0016237989078335994,0.011688046250599736,0.41509433962264153,0.7968180193063997,1.1699203,1.8592315
Gpatch1,-3.1516316,-1.4485302,0.00162360990923228,0.011688046250599736,0.05660377358490566,0.318484090096532,0.07680073,0.19710493
Kcnj3,-3.1521585,-1.369274,0.0016206830186813316,0.011671871538988845,0.37735849056603776,0.7845548802288166,0.97306764,1.6586801
Atg7,-3.1549203,-0.98054814,0.001605419737777622,0.011565047816108499,0.07547169811320754,0.3394708616374687,0.117608145,0.22015034
Foxo1,-3.1553876,-1.440591,0.0016028498499891406,0.0115496313942634,0.07547169811320754,0.3405791919914194,0.12445666,0.30729094
Adora1,-3.1554725,-0.49561957,0.0016023830047027883,0.011549364628852983,0.07547169811320754,0.3391133357168395,0.17573155,0.23970348
Nop56,-3.1554897,-0.783009,0.0016022896506665463,0.011549364628852983,0.07547169811320754,0.34068644976760815,0.13677877,0.22491309
1600020E01Rik,-3.1566114,-0.94450635,0.0015961393419659843,0.01151221504720667,0.05660377358490566,0.32441902037897746,0.114205435,0.2093163
Fam227a,-3.1566794,-1.894758,0.0015957672953553954,0.01151221504720667,0.018867924528301886,0.27457990704326063,0.044182286,0.15527567
Cep126,-3.157478,-0.8621881,0.0015914017235387028,0.011485620282429478,0.09433962264150944,0.3701823382195209,0.14923683,0.2566323
Rbm15,-3.1590247,-27.23131,0.0015829804697955418,0.011430982322871864,0.0,0.2507686807293529,0.0,0.14631279
Fam20b,-3.1607413,-1.9641787,0.0015736818533912179,0.01137300468010275,0.05660377358490566,0.3145513049696103,0.05434387,0.19713844
Nae1,-3.1615741,-0.55901694,0.0015691887848391828,0.011343584247680612,0.07547169811320754,0.33954236682159455,0.15346333,0.21862398
Gna13,-3.161693,-5.801759,0.0015685478829981642,0.011342002587771979,0.018867924528301886,0.2654987486592778,0.0035320562,0.18013386
Fam114a2,-3.1617696,-2.0602517,0.0015681360019549027,0.011342002587771979,0.03773584905660377,0.28916696460493385,0.047539026,0.18486352
Pdlim7,-3.161948,-1.718005,0.0015671753334333027,0.011338180185609274,0.018867924528301886,0.27500893814801575,0.050402142,0.15705779
Eif2ak1,-3.1622114,-1.7086568,0.0015657581940819107,0.011330978366544826,0.03773584905660377,0.28934572756524846,0.055915955,0.17224702
Stag1,-3.1625683,-1.1149307,0.001563840081075708,0.01132014627653671,0.3584905660377358,0.8232749374329639,0.9203464,1.4517981
Sfi1,-3.1629848,-2.6763766,0.0015616050172962608,0.011307013423538272,0.05660377358490566,0.3069717554522703,0.032800335,0.19322203
Tnfrsf21,-3.1633246,-0.34932804,0.0015597826564968352,0.01129990832571312,0.1320754716981132,0.41866285305684664,0.25561807,0.31558013
Tmem68,-3.1636815,-1.8937883,0.0015578712854225456,0.01128910502678096,0.05660377358490566,0.3084018591347873,0.057134822,0.19762139
Rbbp7,-3.1640384,-1.2061503,0.0015559620713638807,0.01127897017237626,0.09433962264150944,0.3557025384340365,0.118478194,0.25480217
Thap2,-3.1651943,-1.2279209,0.0015497946289182698,0.011239671168430205,0.07547169811320754,0.341723274937433,0.10206951,0.22450577
Rae1,-3.166044,-1.5775833,0.0015452741159303505,0.011209912390671846,0.03773584905660377,0.294315337861995,0.06194499,0.17456912
B3galt2,-3.166078,-1.110147,0.00154509354824266,0.011209912390671846,0.07547169811320754,0.33271362173757596,0.119153805,0.24150649
Tmem175,-3.1663668,-0.34710732,0.0015435595072601602,0.011203523490027149,0.16981132075471697,0.46964604933857707,0.2967797,0.36429805
Gm2164,-3.1667747,-2.4947855,0.0015413961901992136,0.01119084453678813,0.05660377358490566,0.30732928137289955,0.07663342,0.37081894
Pcsk7,-3.1668088,-1.1142721,0.0015412160398773484,0.01119084453678813,0.07547169811320754,0.3426885949231319,0.103785515,0.21249059
Marchf2,-3.1669958,-0.8153852,0.0015402255596745876,0.011188391670304453,0.07547169811320754,0.341723274937433,0.13449225,0.22580272
Nrbp2,-3.1674972,-0.70242625,0.0015375721654062268,0.011172137394393,0.09433962264150944,0.3644976760815159,0.17027421,0.2639513
Dmtn,-3.1676161,-0.3675379,0.0015369431647444841,0.011170587729695508,0.1320754716981132,0.4204147300679299,0.23715666,0.2966135
Slc9a8,-3.1678796,-2.8234196,0.0015355512208409352,0.011163490612553012,0.05660377358490566,0.30654272434751517,0.029024009,0.18934162
Map2,-3.1688907,-1.4661894,0.0015302187283289016,0.011127734027117073,0.37735849056603776,0.8401859134787272,0.9845148,1.7284673
Zcchc2,-3.1690607,-1.6417621,0.0015293241870782664,0.011126841874035162,0.03773584905660377,0.2898462638541294,0.059041094,0.1737704
Zkscan2,-3.169579,-1.3828437,0.0015265988102321885,0.011110430669268393,0.07547169811320754,0.3375044690740079,0.08566118,0.20964156
Atxn2l,-3.1696472,-1.7584778,0.001526241715768233,0.011110430669268393,0.018867924528301886,0.27565248480514837,0.052014973,0.16606124
Cfdp1,-3.171627,-0.36822188,0.0015158750311223715,0.01103836370901304,0.1509433962264151,0.44937432963889884,0.2766394,0.34454903
Ppp1r10,-3.1719756,-1.0488012,0.0015140575755706056,0.011028117933201999,0.07547169811320754,0.34129424383267787,0.113641486,0.22232911
Mipep,-3.1730547,-1.0840863,0.0015084406271655972,0.010993165080536913,0.05660377358490566,0.32391848409009655,0.0988575,0.19908887
Nap1l4,-3.1735647,-0.53235596,0.001505793633277637,0.010976851580621299,0.07547169811320754,0.34050768680729354,0.16662475,0.23287912
Cacna2d3,-3.173947,-1.2464468,0.0015038111967446777,0.01096537499498765,0.3584905660377358,0.7459420808008581,0.92497784,1.528356
Zfp975,-3.174372,-4.731611,0.001501611309688699,0.010952306159428705,0.018867924528301886,0.26850196639256346,0.0065060197,0.15991801
Slk,-3.174644,-0.29330793,0.001500204938310688,0.01094501946576383,0.16981132075471697,0.4691097604576332,0.3183439,0.37799537
Rhobtb3,-3.1753662,-1.596786,0.0014964751549087498,0.010920773333079335,0.05660377358490566,0.31594565606006436,0.07558008,0.21306758
Clcn4,-3.1755447,-0.6777168,0.0014955549960289707,0.01091702329347961,0.09433962264150944,0.36467643904183056,0.17259963,0.26340252
Mipol1,-3.1756382,-0.93534124,0.0014950732161088049,0.010916472096968366,0.07547169811320754,0.3491955666785842,0.13847634,0.25000077
Atg5,-3.175791,-0.7670387,0.0014942851573919024,0.0109136836583638,0.07547169811320754,0.34258133714694317,0.13572313,0.22104366
Gns,-3.1773376,-0.43383148,0.0014863384784513617,0.010861548794122407,0.11320754716981132,0.39138362531283516,0.21448436,0.28001273
Cab39l,-3.1781366,-0.4156233,0.0014822494162469906,0.01083461420417754,0.09433962264150944,0.37236324633535933,0.20392226,0.26369128
Cdh13,-3.1784,-0.9141028,0.0014809031702654328,0.01082771923402236,0.22641509433962265,0.5437611726850197,0.5109533,0.8138882
Zmiz2,-3.1789098,-1.7219065,0.0014783007329656512,0.010811633286550638,0.018867924528301886,0.2764032892384698,0.051628575,0.1610819
H13,-3.1791139,-0.7096923,0.0014772609385133014,0.01080697016549208,0.09433962264150944,0.3662495530925992,0.15306525,0.23941556
Ercc5,-3.1798446,-4.7692986,0.0014735405400543512,0.01078268908258726,0.018867924528301886,0.2691097604576332,0.0065060197,0.1638219
Pank3,-3.1798956,-0.77657765,0.0014732812998451829,0.01078268908258726,0.07547169811320754,0.3443689667500894,0.13546373,0.22195081
Uck2,-3.1801164,-0.8144991,0.0014721584111879328,0.010778445915155248,0.05660377358490566,0.31759027529495887,0.11399782,0.19256999
B3galnt2,-3.1803885,-1.0262282,0.0014707774770388723,0.010771270321077815,0.07547169811320754,0.3410797282803003,0.11106144,0.21449584
Mycbp2,-3.1813061,-1.5611609,0.0014661256323542338,0.010740129700479351,0.41509433962264153,0.8801573114050769,1.0789891,1.9065508
Wbp11,-3.1813233,-1.9442447,0.0014660396150943367,0.010740129700479351,0.03773584905660377,0.29295673936360384,0.055353407,0.1980522
Capzb,-3.1813912,-0.31459337,0.0014656955925599839,0.010740129700479351,0.1509433962264151,0.44040042903110477,0.28212264,0.3402937
Tatdn1,-3.1844335,-3.7225013,0.001450376525554818,0.010633456273303673,0.03773584905660377,0.28637826242402575,0.013733913,0.16766664
Zfp1,-3.1848073,-0.8449338,0.001448503952737634,0.010622625876108141,0.07547169811320754,0.3352520557740436,0.12240247,0.21016243
Tmed8,-3.1855721,-3.1114864,0.0014446806288383818,0.010597479797130034,0.03773584905660377,0.2925992134429746,0.021536585,0.17240061
Prkar2a,-3.1856318,-0.96020705,0.0014443836494144285,0.010597479797130034,0.07547169811320754,0.3454057919199142,0.12639256,0.2327965
Lix1,-3.1888354,-0.706186,0.0014284720624268231,0.010487170578526979,0.09433962264150944,0.3714694315337862,0.18284869,0.2831688
Senp1,-3.1889033,-1.5705235,0.0014281361736291963,0.010487170578526979,0.05660377358490566,0.3168394708616375,0.07246716,0.20149277
Timm44,-3.1896002,-1.0981672,0.0014246975088775453,0.010465178256845172,0.05660377358490566,0.3161601716124419,0.09510364,0.19358832
Chd7,-3.1900165,-1.6511911,0.0014226463419938565,0.010452968884160493,0.05660377358490566,0.324633535931355,0.120464556,0.33797362
Rpe,-3.190297,-1.6178348,0.0014212664784180123,0.010445686617913563,0.03773584905660377,0.2939578119413658,0.059376586,0.17206436
Dclre1c,-3.190467,-2.364851,0.0014204307980726458,0.010442400969688645,0.05660377358490566,0.31476582052198787,0.040862538,0.19461435
Tmem44,-3.1911469,-3.9219894,0.001417092604684405,0.010420711080424182,0.03773584905660377,0.2858777261351448,0.016707877,0.22743985
Cracdl,-3.1913507,-0.55135494,0.0014160925579747325,0.01041620778340571,0.24528301886792453,0.592885234179478,0.5385795,0.7157479
Ankle2,-3.1914697,-1.8043369,0.0014155094979122252,0.01041477004624904,0.05660377358490566,0.31315695387915626,0.06071485,0.19772573
St3gal2,-3.1915717,-3.5836313,0.0014150099083162528,0.010413945833047852,0.018867924528301886,0.27533071147658206,0.015290095,0.16950691
Cux2,-3.1933901,-2.6912463,0.0014061278160536017,0.010351412169139804,0.05660377358490566,0.30947443689667503,0.04989049,0.28548083
Drp2,-3.1934497,-1.2351832,0.001405838150482081,0.010351412169139804,0.05660377358490566,0.3247407937075438,0.08801118,0.1960431
Crym,-3.1936963,-1.1089944,0.0014046386934324737,0.01034611888501386,0.05660377358490566,0.3244905255631033,0.1184807,0.24004985
Rchy1,-3.1949708,-0.66958994,0.0013984496542031606,0.010303356788713717,0.07547169811320754,0.342188058634251,0.14292917,0.21865009
Palmd,-3.1951578,-1.091091,0.0013975440458393405,0.010299508642814887,0.07547169811320754,0.3416160171612442,0.12417243,0.2481532
Kcnk9,-3.1974862,-0.34897995,0.001386310323261493,0.010219522190956468,0.09433962264150944,0.37089739006077943,0.20957541,0.2600226
Wdr59,-3.198761,-1.4913338,0.0013801958051588945,0.010179639653650874,0.07547169811320754,0.33793350017876295,0.07999107,0.21036875
Tsg101,-3.1993558,-1.707646,0.0013773508836517588,0.010161839166315969,0.03773584905660377,0.3007508044333214,0.06337208,0.19366549
Eloc,-3.2000697,-2.049718,0.0013739441171045827,0.01013948871919806,0.03773584905660377,0.29435109045405794,0.05195652,0.19950642
Riok1,-3.202143,-1.0050919,0.0013640922968526216,0.010069549455063172,0.07547169811320754,0.34554880228816587,0.11731658,0.22300802
Sdcbp,-3.2023046,-0.9088026,0.0013633278879594582,0.010066672258716857,0.11320754716981132,0.39903468001430104,0.16600782,0.29195398
Naa20,-3.2032564,-0.75787044,0.001358829922171967,0.010036217704442208,0.07547169811320754,0.34865927779764033,0.14159985,0.22890803
6720427I07Rik,-3.2035367,-1.5970324,0.0013575072418776806,0.01002920527612133,0.05660377358490566,0.31415802645691815,0.06957844,0.19719757
Ppp6c,-3.2038171,-0.67089367,0.0013561857493055599,0.010022197767832891,0.09433962264150944,0.3669646049338577,0.16341539,0.2489137
Gm47283,-3.2059672,-1.5353218,0.0013460936620863563,0.00995035397531235,0.05660377358490566,0.3187701108330354,0.07748388,0.20987186
Rttn,-3.208474,-2.9730773,0.0013344137187035372,0.009869445808302794,0.03773584905660377,0.29177690382552735,0.027155625,0.19569027
Slc1a3,-3.2090433,-2.141203,0.0013317740489477582,0.009852634552650402,0.05660377358490566,0.3150518412584912,0.10490729,0.3973823
Gm10862,-3.2095702,-3.63289,0.0013293356622093991,0.00983730356473879,0.03773584905660377,0.28830890239542367,0.013733913,0.15832683
Ptprd,-3.2100377,-0.8205351,0.001327176025820999,0.009824027496917423,0.8679245283018868,0.9654629960672149,3.1113312,3.6605725
9530052E02Rik,-3.2116268,-4.117966,0.001319857454014053,0.009772546097921631,0.018867924528301886,0.2741151233464426,0.0102018565,0.16385537
Papolg,-3.211992,-1.2050908,0.001318179848507888,0.009762814919902689,0.05660377358490566,0.3178047908473364,0.09037429,0.19726388
Sin3a,-3.2123065,-1.7862568,0.0013167379026903453,0.009754824219820673,0.018867924528301886,0.27912048623525204,0.05278846,0.17140302
Sytl2,-3.2125785,-2.5211172,0.0013154919883484252,0.009748281777970817,0.05660377358490566,0.3161959242045048,0.057952028,0.2945249
Slc9a6,-3.2128758,-1.033715,0.001314130515243671,0.009740879157130329,0.05660377358490566,0.3227028959599571,0.10956341,0.21273546
Gpr22,-3.2140486,-0.6554957,0.0013087750822445277,0.009703859398430038,0.09433962264150944,0.36778691455130497,0.17965655,0.27002752
Mgat3,-3.214482,-0.43311873,0.0013068010028730289,0.009691897032072395,0.11320754716981132,0.3963532356095817,0.21487409,0.28038463
Prpf3,-3.2173629,-1.7194388,0.001293748863174756,0.009597744879488043,0.03773584905660377,0.29370754379692526,0.056568045,0.17534144
Phyhd1,-3.2189264,-27.396004,0.0012867149966098986,0.009548199933418385,0.0,0.25552377547372185,0.0,0.1626385
Ago4,-3.218935,-1.5960968,0.001286676865702032,0.009548199933418385,0.05660377358490566,0.31959242045048264,0.07156572,0.20236187
Ywhaz,-3.2193937,-0.46812066,0.0012846193448935572,0.00953791704815968,0.3018867924528302,0.7234537003932785,0.7222794,0.9022321
Clcn3,-3.2197337,-0.4328701,0.0012830972139038401,0.009529248794249913,0.2830188679245283,0.6760815159099035,0.59520054,0.74099314
Fbxo21,-3.2203796,-1.5130004,0.001280209750648353,0.0095104329554662,0.05660377358490566,0.3162316767965678,0.07345576,0.19682986
Kcnt1,-3.2204306,-4.335799,0.0012799820486785517,0.0095104329554662,0.018867924528301886,0.27386485520200216,0.009074426,0.16896285
2700049A03Rik,-3.2210255,-1.1231295,0.0012773282866426758,0.009494276918973362,0.09433962264150944,0.36160171612441905,0.1204859,0.24600554
Fggy,-3.2213483,-1.7722843,0.0012758898008374219,0.009486208895545524,0.05660377358490566,0.31723274937432966,0.071743846,0.22640088
Zfp131,-3.22213,-1.3606964,0.0012724133418827563,0.009462979932573945,0.05660377358490566,0.32860207365033967,0.08737164,0.21064329
