names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CTX (for_DEGs),mean_expr_Rest (for_DEGs)
Tmem150a,16.093351,0.4734722,2.840359960521495e-58,9.963508112168745e-58,0.2655145326001571,0.08873466352707894,0.073188886,0.05324652
Senp6,16.093298,0.41872227,2.842780366350073e-58,9.970696833811052e-58,0.9672689185650694,0.6550171438013798,0.9553866,0.7869519
Lca5l,16.087873,0.60231787,3.103140545896589e-58,1.0882457121931786e-57,0.2665619272060749,0.09030445738835874,0.07689148,0.051307134
6030442K20Rik,16.083982,0.4039118,3.304364724455056e-58,1.1585109622404404e-57,0.2770358732652527,0.09840128888338084,0.078918144,0.060213685
Adsl,16.062016,0.34447953,4.709966186655817e-58,1.650453722423602e-57,0.2770358732652527,0.09798818523567564,0.07525711,0.059738796
Katnb1,16.059395,0.5054252,4.913278383078289e-58,1.721248893785054e-57,0.25870646766169153,0.08365348866030486,0.069706194,0.0496057
Srpk2,16.055094,0.52774507,5.265984466521894e-58,1.8445704942698904e-57,0.9897879025923016,0.7273929028793324,1.3138665,1.0602406
Gm14507,16.053247,1.00126,5.425043582302903e-58,1.9000380742502474e-57,0.22728462948415815,0.05857809724459867,0.0823501,0.04198658
Tle2,16.04476,0.26172596,6.219899684335173e-58,2.1781402908651907e-57,0.2982456140350877,0.11496674515635973,0.08704102,0.07311407
Wdr33,16.040014,0.49009278,6.713856999467763e-58,2.3505060270449352e-57,0.9819324430479183,0.6949642665344735,1.1300985,0.9132004
Dhx16,16.037786,0.41856462,6.95900421525396e-58,2.4356967990604912e-57,0.2644671379942393,0.08823893914983269,0.07282828,0.0549814
Tnfrsf25,16.03377,0.86362255,7.423853033334738e-58,2.5977201589491394e-57,0.23828227284629483,0.06737720494071962,0.066149235,0.036893997
Cfp,16.03215,0.66895556,7.620028342930915e-58,2.6660177288353343e-57,0.25216025137470544,0.0787788656173834,0.06782571,0.0431933
Mterf2,16.031336,0.44617242,7.72044499335942e-58,2.700798814888265e-57,0.27389368944749937,0.09637708100962532,0.07619227,0.05648416
Polq,16.021502,0.709649,9.043833009565986e-58,3.1629284519984125e-57,0.2516365540717465,0.07890279671169496,0.07399218,0.045890577
Herc2,16.018518,0.46935555,9.488392598906442e-58,3.317973830460907e-57,0.9824561403508771,0.7006650968728054,1.1476018,0.937417
Gm43154,16.007933,0.91031617,1.1248581191210213e-57,3.932978225215594e-57,0.2380204241948154,0.06828603296567108,0.08814485,0.04786411
Bap1,16.002619,0.3227014,1.2251090694926084e-57,4.282383335145881e-57,0.27467923540193767,0.09736852976411782,0.07857693,0.06331483
AI597479,15.987611,0.34210277,1.558968832550415e-57,5.448685292745793e-57,0.27625032731081434,0.09848390961292189,0.07797905,0.062015727
Akap9,15.987222,0.26656258,1.5687184424882162e-57,5.482047671954529e-57,0.9104477611940298,0.5622340645267898,0.69584715,0.60747766
D430036J16Rik,15.974788,0.929258,1.9150615586267333e-57,6.691508983133982e-57,0.23435454307410317,0.06489858305448837,0.07091992,0.03786833
Slc66a2,15.974354,0.41573104,1.9284256812604748e-57,6.737329093156801e-57,0.2736318407960199,0.09666625356301896,0.07852943,0.059439916
Slc16a11,15.97334,0.42242473,1.960027377322593e-57,6.846845505545771e-57,0.2841057868551977,0.1050522576114347,0.08436525,0.06361541
Gfus,15.964799,0.44802108,2.2476613082989194e-57,7.84651933922203e-57,0.2634197433883215,0.08836287024414426,0.072665684,0.053778213
Sec13,15.950316,0.37369275,2.834581073922286e-57,9.891583565752185e-57,0.270751505629746,0.09435287313586979,0.074801624,0.058218267
Ankzf1,15.942124,0.56926626,3.231780457243509e-57,1.1274726160235404e-56,0.25765907305577374,0.08402528194323956,0.06959849,0.04743439
Wnt4,15.940904,0.26651907,3.29551154276333e-57,1.1494080367867432e-56,0.263681592039801,0.08811500805552112,0.07444399,0.062269125
Gm42303,15.939714,0.5742236,3.3588746466940053e-57,1.171355765823075e-56,0.26577638125163655,0.09125459577808072,0.083019674,0.056512613
Rnf215,15.932076,0.41997486,3.7954207187559743e-57,1.3234227188291335e-56,0.26394344069128045,0.0890238360804726,0.0728412,0.054938994
Tut4,15.921902,0.4249916,4.4659694324357195e-57,1.5568318454793432e-56,0.9649122807017544,0.6492336927335068,0.9594955,0.78821844
Panx1,15.916502,0.35710117,4.868468502731548e-57,1.6967023173592305e-56,0.2712752029327049,0.09501383897219813,0.077760555,0.06122012
Exog,15.913401,0.36478823,5.115766322929402e-57,1.7826564790184546e-56,0.270751505629746,0.09488990787788656,0.07755803,0.060744558
Mctp2,15.908783,0.7305115,5.507335882657187e-57,1.9186064458316947e-56,0.2403770620581304,0.07109513777006651,0.10309413,0.06339679
Gabrd,15.904813,0.30933297,5.867847140742197e-57,2.0439337914407937e-56,0.29431788426289607,0.11409922749617879,0.094956055,0.077319294
Ppp2r1b,15.89666,0.3758464,6.683470117018659e-57,2.3262285238897844e-56,0.2712752029327049,0.09538563225513282,0.07589802,0.058993142
Fam171b,15.890966,0.34339744,7.319054478425225e-57,2.546788316955268e-56,0.9562712752029328,0.6297765109265915,0.87855065,0.7463545
Lnpep,15.88435,0.38064122,8.133699247121933e-57,2.8295248416645047e-56,0.9615082482325216,0.6384516875284009,0.90865195,0.75965273
Bclaf1,15.8777485,0.4490663,9.036453387394083e-57,3.1431650811557154e-56,0.9732914375490966,0.6726979799231627,1.0269384,0.83856016
Myo5a,15.869035,0.52801555,1.0382566651472583e-56,3.6109185338476354e-56,0.9876931133804661,0.7198331061263271,1.3172525,1.063144
Gm49066,15.867287,0.5973992,1.0675663686691012e-56,3.7118928993450765e-56,0.256611678449856,0.083901350848928,0.07279673,0.04870371
Rap2c,15.866866,0.26708513,1.0747453019978236e-56,3.736370327944303e-56,0.27860696517412936,0.10104515222869417,0.077303894,0.0646519
Gm57189,15.864536,0.45169535,1.1153747365342436e-56,3.8771176158700027e-56,0.266038229903116,0.09154376833147437,0.07423374,0.054813836
Atp23,15.862981,0.5710835,1.143359603185858e-56,3.9738808094171527e-56,0.24954176485991098,0.07795265832197298,0.06547333,0.04453878
Zfp14,15.858055,0.32065833,1.2366542343921627e-56,4.297581386202459e-56,0.28096360303744433,0.10356508447969595,0.08135288,0.0656591
A230056P14Rik,15.85638,0.41554463,1.270060123151299e-56,4.413101708143722e-56,0.26682377585755435,0.09224604453257322,0.07787441,0.058946803
Faap100,15.850401,0.4511424,1.396870498066406e-56,4.852477088952079e-56,0.2608012568735271,0.08704093857148759,0.07346465,0.05426067
Zfp202,15.849095,0.4505731,1.4261859117935994e-56,4.953673145022494e-56,0.26184865147944486,0.08790845623166853,0.07196651,0.0531643
Gm45341,15.846299,0.33809513,1.491077102346984e-56,5.178394951539804e-56,0.2885572139303483,0.1113314330565539,0.13119309,0.105171055
Spint2,15.844621,0.4661662,1.5314305717202838e-56,5.317852088669427e-56,0.2545168892380204,0.08183583261040195,0.07412745,0.054202788
Plod3,15.840114,0.28195694,1.6452251366533456e-56,5.711524473110516e-56,0.26970411102382824,0.09381583839385302,0.07391561,0.06118617
Taf1c,15.833676,0.48154595,1.8225513063953718e-56,6.322224838993498e-56,0.26211050013092435,0.0880323873259801,0.072011665,0.052096963
4930430F08Rik,15.833491,0.35058168,1.8279212387302683e-56,6.340034037005589e-56,0.2699659596753077,0.09472466641880448,0.07562395,0.05978626
Tra2a,15.826702,0.5055226,2.036170589189977e-56,7.060511515232247e-56,0.9746006808064939,0.6971950262320816,1.1710662,0.9429722
Phip,15.822804,0.51198786,2.1662351337558935e-56,7.50957786660055e-56,0.9861220214715894,0.7073160656008592,1.2657491,1.0243266
Itch,15.818515,0.3183418,2.31899261051867e-56,8.038097451578517e-56,0.942916993977481,0.6149460899739745,0.81649774,0.6994106
Flcn,15.817714,0.28719103,2.348663897714996e-56,8.139894096685404e-56,0.2720607488871432,0.09641839137439584,0.07722733,0.06372133
Mrpl37,15.815679,0.33106607,2.4258328656132484e-56,8.405174609803738e-56,0.2759884786593349,0.0995166687321849,0.07586749,0.06077292
Rsph3b,15.815337,0.5174762,2.4390071234987174e-56,8.44973200211585e-56,0.2602775595705682,0.08662783492378237,0.07026867,0.04960417
0610040F04Rik,15.781052,0.8933535,4.201313346614066e-56,1.4540093975208652e-55,0.23304529981670594,0.06539430743173462,0.06744098,0.03687173
Coq4,15.778422,0.44663116,4.379977352398299e-56,1.515647024583932e-55,0.2602775595705682,0.08708224893625811,0.069873154,0.051741302
Slc9a5,15.778262,0.6609427,4.391115819565037e-56,1.5193057181523633e-55,0.25346949463210267,0.08208369479902508,0.07045678,0.045134693
9830166K06Rik,15.775106,0.77134097,4.6162066119514975e-56,1.5969804514373211e-55,0.24692327834511651,0.07696120956748048,0.07087191,0.042128652
Zfp758,15.772815,0.2927767,4.78684099467795e-56,1.6557983718717367e-55,0.27441738675045824,0.098731771801545,0.07731083,0.06355185
Lmo1,15.772365,0.3310286,4.821057163100775e-56,1.6674193071504415e-55,0.2644671379942393,0.09051100921221135,0.078388885,0.06280978
Qrfpr,15.76955,1.0144293,5.040710903575337e-56,1.7431647616353836e-55,0.23147420790782927,0.06551823852604619,0.10143585,0.051499058
Amot,15.768384,0.36819032,5.134660909549485e-56,1.7754257964173808e-55,0.2626341974338832,0.08976742264634197,0.082209,0.0642726
Pdia5,15.76429,0.638718,5.47845899982608e-56,1.8938144001714492e-55,0.256611678449856,0.08509935142727311,0.07511682,0.048889782
Fem1a,15.762376,0.32125723,5.646972694234884e-56,1.9515647111780234e-55,0.26682377585755435,0.09245259635642583,0.07223122,0.05822259
Mllt10,15.755301,0.54600245,6.315714010484066e-56,2.182116953345851e-55,0.9913589945011784,0.7568885033254844,1.4592558,1.182376
Zbtb49,15.754554,0.5330839,6.390868390591619e-56,2.2077993527281666e-55,0.2642052893427599,0.09137852687239228,0.07371009,0.051513713
Tspan12,15.74561,0.30102313,7.361785630105627e-56,2.542887001940329e-55,0.27808326787117044,0.10224315280703929,0.08594434,0.070313506
Rasgef1c,15.745351,0.93703455,7.39202745978484e-56,2.5530048566120647e-55,0.23540193768002096,0.06849258478952369,0.074042514,0.03935579
Gm15535,15.744578,0.7240768,7.482860948517306e-56,2.5840441291178514e-55,0.24666142969363708,0.07712645102656257,0.06862894,0.042106632
Bud23,15.742594,0.47082087,7.721269827610732e-56,2.66603084384349e-55,0.25111285676878764,0.08047259057297476,0.0680001,0.049525596
Fxyd5,15.73889,0.5485833,8.186705292988509e-56,2.8263750638905464e-55,0.23409269442262373,0.06589003180898087,0.06370736,0.04399154
1700111E14Rik,15.737967,0.5991216,8.307012735458244e-56,2.8675415236608814e-55,0.27572663000785547,0.10116908332300574,0.08344728,0.055862185
Adck5,15.736447,0.60940033,8.508846495520679e-56,2.9368362920313507e-55,0.2513747054202671,0.08067914239682736,0.06983972,0.046324436
Gtf2h3,15.731683,0.5825756,9.174012436103341e-56,3.1656056781571434e-55,0.25111285676878764,0.08059652166728633,0.06707861,0.045288403
Myo19,15.724272,0.43904856,1.03129144669588e-55,3.557684063771767e-55,0.2759884786593349,0.1005081174866774,0.07816998,0.058243837
Kmt2a,15.717713,0.50148636,1.1437712820334448e-55,3.944697002726051e-55,0.980623199790521,0.7012021316148221,1.1762127,0.9492449
Acot8,15.705732,0.45439804,1.3817352067924491e-55,4.76295381738462e-55,0.25634982979837656,0.08464493741479737,0.069189675,0.050962683
Slc35e3,15.704543,0.43098718,1.407885510259531e-55,4.852473532667214e-55,0.2573972244042943,0.08555376543974884,0.07098288,0.05312889
Smim17,15.701754,0.5296366,1.4711767387335441e-55,5.069965239165106e-55,0.2626341974338832,0.08976742264634197,0.0705093,0.049368083
Wwox,15.7,0.35411486,1.5124211732161843e-55,5.210765088385546e-55,0.9468447237496727,0.6132936753831536,0.9868064,0.8400222
4930594M22Rik,15.697888,0.3243514,1.5635964063019696e-55,5.3863891586325535e-55,0.2712752029327049,0.09699673648118314,0.07802124,0.06279406
Kif21a,15.697333,0.50373095,1.5773394044514868e-55,5.433035482324248e-55,0.9871694160775072,0.7089684801916801,1.2539182,1.0174234
Bend4,15.691492,0.43453687,1.7294309432292572e-55,5.955377347759854e-55,0.27284629484158157,0.09823604742429876,0.07710599,0.05761806
Slc25a20,15.6857815,0.5982805,1.8922070031756267e-55,6.5142347437961685e-55,0.2479706729510343,0.0782005205105961,0.068560265,0.04580988
Xpr1,15.681739,0.28134826,2.0165816669287238e-55,6.940636530085154e-55,0.9327048965697826,0.5861527657289214,0.78124464,0.680254
4921504A21Rik,15.677644,0.42162654,2.1508444469446944e-55,7.40084393512664e-55,0.2699659596753077,0.09650101210393688,0.079843536,0.06020489
Pcdhb14,15.675573,0.5044897,2.222124386735411e-55,7.64415340821668e-55,0.2573972244042943,0.08625604164084769,0.074652426,0.05319685
Lpcat4,15.674441,0.4817277,2.2620676100135767e-55,7.780562811196213e-55,0.266038229903116,0.09311356219275416,0.07279141,0.05266027
Elac2,15.672275,0.49467078,2.340502900190239e-55,8.049316898516796e-55,0.2545168892380204,0.08361217829553436,0.06845347,0.049061015
Pacc1,15.66974,0.5541277,2.4357495463369648e-55,8.374739643003742e-55,0.24692327834511651,0.07762217540380882,0.06707677,0.04616857
Zfp839,15.667473,0.46253353,2.524194688586379e-55,8.677726622609518e-55,0.2498036135113904,0.07989424546618747,0.06765531,0.04954904
Zfp608,15.655728,0.39974263,3.036160175022818e-55,1.0433766965451224e-54,0.9544383346425765,0.6115173296980212,0.9728386,0.8097009
Foxred1,15.644989,0.5412904,3.594331320867771e-55,1.2347185194543213e-54,0.256611678449856,0.08563638616928987,0.0681113,0.047297474
Gpatch8,15.637751,0.555282,4.0270619169923e-55,1.383192556686477e-54,0.992930086410055,0.7703143718759037,1.550263,1.260333
Fut8,15.630994,0.47922072,4.4776499066124064e-55,1.5375648944495256e-54,0.9816705943964389,0.6975255091502458,1.1890641,0.9701992
Glrx,15.626793,0.4642652,4.782768422669177e-55,1.6421286419258982e-54,0.25399319193506154,0.08365348866030486,0.07026531,0.051418267
Endov,15.624174,0.3968017,4.9833885728119134e-55,1.710791503148794e-54,0.2702278083267871,0.09679018465733052,0.0751972,0.05762501
1110017D15Rik,15.621193,0.7865684,5.221917398941361e-55,1.792449163382146e-54,0.23409269442262373,0.06721196348163755,0.06293232,0.036963973
Kdm1b,15.62087,0.25140584,5.248512318332581e-55,1.801347885982839e-54,0.27625032731081434,0.10112777295823522,0.075840734,0.064091854
Rbak,15.603694,0.41374224,6.870162380809678e-55,2.3573140489382716e-54,0.2681330191149516,0.09563349444375593,0.076163724,0.057709955
Plagl1,15.591004,0.66963685,8.380607632181328e-55,2.874115214763399e-54,0.23775857554333596,0.07084727558144338,0.07396249,0.047131956
D030028A08Rik,15.585723,0.4245772,9.102795315978373e-55,3.1213898690701743e-54,0.26106310552500656,0.0900152848349651,0.072853744,0.054778274
Pym1,15.584979,0.44276017,9.20933107793625e-55,3.157115668080468e-54,0.25713537575281487,0.08621473127607716,0.07072701,0.052516546
Akr1e1,15.584341,0.2919347,9.30174708410944e-55,3.187953127538268e-54,0.27913066247708823,0.10418473995125377,0.08054945,0.06627053
Wrap73,15.584333,0.30043307,9.30284349573039e-55,3.187953127538268e-54,0.2717989002356638,0.09802949560044615,0.07638316,0.062461916
Cdo1,15.580707,0.32647857,9.846083673880018e-55,3.3732534529791675e-54,0.25896831631317097,0.08811500805552112,0.07496427,0.06022964
4932441J04Rik,15.57227,0.70539474,1.1234801288019699e-54,3.84804474963785e-54,0.24168630531552762,0.07468913950510184,0.07464786,0.046436563
Zfp280d,15.5720215,0.50140816,1.1278550469366191e-54,3.862536975680214e-54,0.9871694160775072,0.6985169579047383,1.1652375,0.939551
Rnf40,15.558499,0.28037155,1.3932810040018666e-54,4.769103258284096e-54,0.2665619272060749,0.09369190729954145,0.07255937,0.060120765
Alg12,15.554486,0.5388234,1.483402293419217e-54,5.076288795743041e-54,0.25006546216286984,0.08105093567976206,0.067904525,0.047231168
Ldlr,15.552788,0.2573284,1.5232911711008675e-54,5.2114634285052593e-54,0.27336999214454044,0.1003015656628248,0.08852239,0.07458592
Maneal,15.546838,0.36564985,1.671572645054194e-54,5.718033987601044e-54,0.2623723487824038,0.09080018176560499,0.07292296,0.057052705
Gm26953,15.540952,0.8934541,1.832407356869291e-54,6.265816451906063e-54,0.2351400890285415,0.06927748172016358,0.06444813,0.03520915
2510039O18Rik,15.539238,0.38041008,1.8820802660420452e-54,6.43321419012209e-54,0.25923016496465046,0.08819762878506217,0.07026168,0.054410268
Prkn,15.539135,0.61706096,1.8851162188465698e-54,6.442771915594929e-54,0.9979052107881644,0.8056347337546991,1.9726198,1.6165193
Gm32786,15.534751,0.81639695,2.0185506635273917e-54,6.897057010297687e-54,0.23959151610369206,0.07307803527905152,0.0661088,0.03807495
Qpctl,15.528024,0.52742606,2.2418354698364935e-54,7.659010689702045e-54,0.25399319193506154,0.08447969595571529,0.07227757,0.050695296
Msantd3,15.522877,0.39304674,2.4291181872350762e-54,8.296733912674017e-54,0.26053940822204763,0.09005659519973562,0.07338324,0.056365438
Dmxl1,15.522427,0.53935844,2.446207521516281e-54,8.354041192570216e-54,0.9874312647289867,0.7294171107530879,1.342008,1.0801125
Bmpr2,15.518584,0.40800712,2.597170000419451e-54,8.867338997620158e-54,0.9746006808064939,0.6684843227165695,1.0063152,0.83637285
Nsg2,15.517774,0.26002508,2.630212485201781e-54,8.979012765515417e-54,0.9494632102644671,0.608005948692527,0.8105386,0.71447325
Pcdh17,15.513871,0.31950647,2.795056355041847e-54,9.538120937258626e-54,0.933490442524221,0.6009831866815384,0.9498651,0.8199629
Dgka,15.5121,0.2928547,2.8732432139413937e-54,9.803688274108604e-54,0.27729772191673213,0.1034411533853844,0.08162632,0.06712145
Armt1,15.50863,0.25461948,3.0328042569183795e-54,1.0345493256747093e-53,0.2749410840534171,0.10100384186392365,0.07689398,0.06484719
Bend3,15.505458,0.70279074,3.186366823765609e-54,1.0867945741886507e-53,0.24221000261848652,0.07563927789482382,0.06832731,0.042529147
Eif4g3,15.502569,0.5297594,3.33295639189558e-54,1.136648537253893e-53,0.9895260539408222,0.7593671252117156,1.467117,1.1973207
Ptp4a3,15.493071,0.26147762,3.8638673229434935e-54,1.317372350811974e-53,0.26760932181199265,0.09538563225513282,0.074113585,0.062201634
Rab34,15.488734,0.32999045,4.1334871474816497e-54,1.4089407541904342e-53,0.26577638125163655,0.09373321766431197,0.07508009,0.060181066
G630016G05Rik,15.4823475,0.75119036,4.5650313368590587e-54,1.5556422577222942e-53,0.23487824037706206,0.0696905853678688,0.07259542,0.04376231
Dnah7c,15.479701,0.8139605,4.756794466636777e-54,1.6207845209045168e-53,0.23356899711966483,0.06878175734291733,0.0699574,0.04039113
Zfp292,15.47547,0.3912635,5.0800973295704036e-54,1.7300660994367142e-53,0.959937156323645,0.650596934770934,0.9273122,0.77233785
Uhrf1bp1,15.4749155,0.3843976,5.124032114939245e-54,1.7448072858752692e-53,0.2673474731605132,0.09604659809146114,0.07558489,0.058410507
Zfta,15.471965,0.29031816,5.364402694195679e-54,1.8264254991515194e-53,0.2699659596753077,0.09745115049365886,0.07608138,0.06263788
Ube2h,15.46904,0.30434918,5.613841942794588e-54,1.911110262294319e-53,0.9402985074626866,0.6027182220019003,0.7802816,0.67154825
Peli3,15.467631,0.5884784,5.73801469559484e-54,1.9531347209353098e-53,0.24823252160251374,0.08059652166728633,0.06846444,0.046049953
Fn1,15.464297,0.7877683,6.042898562923773e-54,2.0558709089106325e-53,0.23487824037706206,0.07150824141777172,0.13833909,0.08244476
Mtx1,15.461098,0.25903693,6.350742498635874e-54,2.160056340991721e-53,0.268394867766431,0.09625314991531375,0.07524951,0.06326414
Sema6d,15.45703,0.5040462,6.764654307254153e-54,2.300256406427728e-53,0.9651741293532339,0.6634031478497955,1.3870237,1.1370095
Met,15.451094,0.71959096,7.417448140501269e-54,2.5219135965490206e-53,0.24221000261848652,0.0765894162845458,0.09022883,0.05575746
D830024N08Rik,15.447861,0.4525053,7.798892138544746e-54,2.6512681144065958e-53,0.270751505629746,0.09926880654356178,0.07812232,0.057682734
Aph1c,15.442123,0.60940045,8.524672653816325e-54,2.8972673185940383e-53,0.24378109452736318,0.0767959681083984,0.0652061,0.043217406
4921511C10Rik,15.439282,0.70480937,8.908537231481434e-54,3.027347861513926e-53,0.24639958104215764,0.07989424546618747,0.072446465,0.04506634
Tmem144,15.436026,0.2696281,9.369898451366104e-54,3.1837275087026706e-53,0.2584446190102121,0.08848680133845582,0.078954026,0.06592814
Gxylt2,15.434624,0.70336556,9.575749785487361e-54,3.253260800809779e-53,0.23932966745221262,0.07435865658693766,0.075442314,0.047002345
Spata2,15.430908,0.30862397,1.0143305092595778e-53,3.44433979322695e-53,0.2691804137208693,0.0975337712231999,0.07611631,0.061900575
D030068K23Rik,15.427583,0.75211895,1.0679533230248503e-53,3.624593380027501e-53,0.2374967268918565,0.07192134506547693,0.068419196,0.041184667
Fus,15.415133,0.45586556,1.2950335803632927e-53,4.394740124319484e-53,0.9738151348520555,0.6802990870409386,1.0592338,0.8644477
Arfgap2,15.414142,0.251555,1.3150746144598764e-53,4.462186499625822e-53,0.27965435978004716,0.10579584417730409,0.07939169,0.06710429
Ube2k,15.413112,0.4372632,1.3362031283852028e-53,4.533305310569495e-53,0.97643362136685,0.6836039162225802,1.0574635,0.87035275
Otub2,15.411318,0.5553575,1.3738173266003397e-53,4.660329701521415e-53,0.2432573972244043,0.07634155409592266,0.06567235,0.04515437
Bmi1,15.4102955,0.28932965,1.395722888879047e-53,4.734041154276697e-53,0.2665619272060749,0.09513777006650968,0.07454794,0.061407864
Aff4,15.409166,0.42348674,1.4203155283749335e-53,4.816846932656123e-53,0.9766954700183295,0.6740199115958194,1.023622,0.8457099
Rufy3,15.392345,0.3769037,1.8423259161516166e-53,6.245684754856667e-53,0.9601990049751243,0.6418391374395835,0.9141705,0.7659576
C330018D20Rik,15.385007,0.49841842,2.0635600123566424e-53,6.993927539357086e-53,0.2432573972244043,0.07687858883793944,0.06822874,0.04877461
Nemp2,15.38164,0.38937786,2.1736928140497156e-53,7.366266353073006e-53,0.2642052893427599,0.09422894204155823,0.07644622,0.05888412
Polr1b,15.380926,0.53905535,2.197814136384314e-53,7.447070093902462e-53,0.24299554857292485,0.07654810591977528,0.06506741,0.04523122
Nisch,15.380341,0.28588036,2.217774692432207e-53,7.513756901481957e-53,0.9468447237496727,0.6122609162638906,0.778106,0.6758521
Armc6,15.377895,0.49324325,2.303147679929158e-53,7.802014392296581e-53,0.25058915946582877,0.08315776428305861,0.068592645,0.04920928
Sltm,15.369704,0.44351265,2.6136002204022526e-53,8.852570014144528e-53,0.9759099240638911,0.6743503945139836,1.0328546,0.8459911
Adam32,15.36276,0.4170294,2.90923844070746e-53,9.848965213784737e-53,0.26394344069128045,0.09435287313586979,0.07866645,0.059492614
Mrpl9,15.351918,0.3809428,3.438658252478829e-53,1.1636869929988179e-52,0.26499083529719825,0.09497252860742761,0.07459123,0.05777041
Scrib,15.345354,0.4403766,3.804753374683385e-53,1.2872541321800875e-52,0.24692327834511651,0.08026603874912215,0.06852661,0.05095035
Ctc1,15.343643,0.33614352,3.906393688392555e-53,1.3214754929763056e-52,0.26499083529719825,0.09501383897219813,0.0742206,0.059241146
Arhgef33,15.333672,0.74628514,4.55493257647341e-53,1.5402849022129439e-52,0.23487824037706206,0.0704754822985087,0.06722176,0.040614862
Cd320,15.32562,0.5466368,5.1560234177522575e-53,1.743109577692541e-52,0.24247185126996595,0.07663072664931632,0.064231545,0.044415683
Bmp3,15.319036,0.69897246,5.705770679147468e-53,1.9282361734208586e-52,0.23487824037706206,0.07113644813483704,0.072390854,0.04520975
Myo1c,15.313413,0.61079264,6.221250263674575e-53,2.101911160378924e-52,0.24063891070960985,0.0754327260709712,0.06579785,0.043572724
Sigmar1,15.31053,0.30530232,6.503219954119569e-53,2.1969011838973197e-52,0.27546478135637603,0.10401949849217168,0.07883141,0.06426789
Pgm3,15.309098,0.38426036,6.647896179477569e-53,2.2452107886194355e-52,0.25765907305577374,0.08935431899863676,0.07227329,0.05583557
Zfp955a,15.307393,0.5481256,6.824502248389492e-53,2.304566738899405e-52,0.25582613249541764,0.08836287024414426,0.06975813,0.04822955
Gm50024,15.304819,1.0782131,7.099910882082652e-53,2.397268225704459e-52,0.21785807803089813,0.05684306192423679,0.061583757,0.029640146
Colgalt2,15.295133,0.4654191,8.239279984243055e-53,2.781274537394609e-52,0.2516365540717465,0.08472755814433841,0.077516064,0.056734864
Tbc1d2,15.292896,0.7529905,8.527151889857716e-53,2.8780878191241908e-52,0.2327834511652265,0.06956665427355724,0.06405847,0.038503468
Egf,15.287124,0.6006674,9.317534545948321e-53,3.1440682311896447e-52,0.24116260801256872,0.07584582971867641,0.066890165,0.044609416
Gng4,15.286724,0.46311468,9.374813155627126e-53,3.1629988635321556e-52,0.2503273108143493,0.08365348866030486,0.075147636,0.05506953
Pomt1,15.285767,0.44410387,9.51365355151498e-53,3.20943968523801e-52,0.2594920136161299,0.09154376833147437,0.07392884,0.054866735
Tmem255a,15.28077,0.3791511,1.0271857988920388e-52,3.463481292035272e-52,0.2652526839486777,0.09629446028008427,0.089931905,0.06985478
Arih1,15.274032,0.48643687,1.1390766371870557e-52,3.8393112445078e-52,0.98586017282011,0.7152063452720288,1.2136061,0.9889979
Gpn1,15.273478,0.3717543,1.1488001265662072e-52,3.8715990719721546e-52,0.2691804137208693,0.09939273763787335,0.07661448,0.05971892
Plscr4,15.270375,0.38180998,1.2047790964437479e-52,4.0597459645652756e-52,0.251898402723226,0.08447969595571529,0.08750363,0.06782928
Lrba,15.257517,0.5335262,1.4672722922322657e-52,4.943649716900436e-52,0.9874312647289867,0.7264427644896104,1.3419206,1.0827014
4930532I03Rik,15.254808,0.62633467,1.5294384951379276e-52,5.152458922311449e-52,0.2526839486776643,0.08650390382947082,0.0734185,0.048172414
Cwf19l1,15.251826,0.35496756,1.6009148988886658e-52,5.391224881957444e-52,0.268394867766431,0.09869046143677448,0.07461932,0.058812078
Rnaseh2b,15.249544,0.27572173,1.6578637932589273e-52,5.582305780058569e-52,0.27677402461377326,0.10488701615235263,0.082107484,0.06829966
Zfp607b,15.248553,0.57650596,1.683216596105592e-52,5.666962778769234e-52,0.24718512699659598,0.08179452224563143,0.0694803,0.047121383
Herc1,15.243423,0.58125347,1.8207417910438433e-52,6.129207206883997e-52,0.9955485729248494,0.7695294749452638,1.6169525,1.3079872
Ubtd1,15.242295,0.3202557,1.8524757509173753e-52,6.23447187213801e-52,0.25346949463210267,0.08650390382947082,0.07208227,0.05814101
Dync2li1,15.234913,0.41884193,2.0740199827788183e-52,6.979200618317701e-52,0.2594920136161299,0.09137852687239228,0.07144943,0.053921353
Erich1,15.215646,0.3246926,2.7845792124021853e-52,9.365583106427176e-52,0.2720607488871432,0.1024910149956624,0.080402024,0.064710215
Rmc1,15.215045,0.5194686,2.8102448778529872e-52,9.450723387723376e-52,0.24770882429955485,0.08204238443425456,0.06680211,0.04706955
Agap1,15.214827,0.4008966,2.8196403482482067e-52,9.48113329463513e-52,0.9717203456402199,0.6646011484281407,1.0682138,0.8947581
Gm28375,15.2124605,0.39569634,2.923443334994574e-52,9.826485165286992e-52,0.27336999214454044,0.10319329119676127,0.08059818,0.061848402
Pigf,15.210135,0.33665517,3.029158256552306e-52,1.0179274931660886e-51,0.261324954176486,0.09307225182798363,0.07346341,0.058612227
Rsrc1,15.206778,0.30200428,3.1885888014309614e-52,1.0713690270657738e-51,0.9416077507200838,0.6098236047424299,0.80459166,0.69433427
Zfyve19,15.194305,0.44937387,3.8572785092432906e-52,1.2957253849652109e-51,0.2508510081173082,0.08505804106250259,0.069014564,0.05100529
