names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CTX (for_DEGs),mean_expr_Rest (for_DEGs)
Cdk6,10.455202,-0.38733345,1.3870260751072141e-25,3.7836944810285123e-25,0.21366849960722703,0.09464204568926343,0.068823606,0.08909958
Uba52,10.451363,-0.70890695,1.4443451824595816e-25,3.939256501490962e-25,0.36370777690494893,0.2070888585946214,0.13053684,0.20532463
Cyp4f13,10.409238,-0.36138514,2.250149688796197e-25,6.130756655643258e-25,0.20816967792615867,0.08989135374065353,0.05628725,0.07174718
Ndufb6,10.391078,-0.7251783,2.722584646201202e-25,7.411189286133755e-25,0.2717989002356638,0.14008344693683644,0.07978998,0.12866235
Rps26,10.366496,-0.70171213,3.5220386915475506e-25,9.577692504997742e-25,0.5252683948677664,0.3144958069979758,0.20624644,0.31666613
Rps18,10.346752,-0.73685765,4.329255641980143e-25,1.1765661889350303e-24,0.417910447761194,0.24534225637212376,0.15075734,0.23993783
Pde3a,10.333859,-0.29973525,4.9526720758785625e-25,1.3450404151895794e-24,0.23016496465043204,0.10992688065435617,0.100213595,0.121994056
Jun,10.296141,-0.61695457,7.334532910773109e-25,1.9892893843996507e-24,0.2846294841581566,0.15094807287148346,0.09131513,0.1368337
Rpl3,10.293111,-0.7438731,7.569034525453753e-25,2.052684272294533e-24,0.5158418434145065,0.30705994133928205,0.19293502,0.30481586
Marcks,10.285732,-0.50852245,8.171889190626358e-25,2.2146108174697957e-24,0.7153705158418434,0.43359358863138764,0.36209297,0.4828729
Cers2,10.282245,-0.3999074,8.473111818781394e-25,2.295548644592217e-24,0.21733438072793926,0.0988970132606271,0.0622559,0.08135202
Mbd3,10.281334,-0.29115412,8.553534251308177e-25,2.3168696102081724e-24,0.20240900759361088,0.08654521419424134,0.054461338,0.06624461
Tm2d2,10.275208,-0.64463705,9.114742813098744e-25,2.46788733764574e-24,0.26001571091908876,0.13194530507704383,0.0744186,0.11402519
Meis1,10.2739725,-0.49824566,9.232255093523387e-25,2.499452839929203e-24,0.2374967268918565,0.11513198661544181,0.088847235,0.1233144
Smc4,10.2687435,-0.25371262,9.746592206626091e-25,2.637902221918242e-24,0.1890547263681592,0.0755979675300533,0.052158263,0.061882306
Scg2,10.266021,-0.79379797,1.0025478318938354e-24,2.7131090989009322e-24,0.3932966745221262,0.2286115586400628,0.1408478,0.23286441
Pomp,10.262404,-0.77891505,1.0408229247771923e-24,2.8164060411644666e-24,0.3003404032469233,0.1623084231833767,0.08921159,0.14851342
Glrx5,10.261383,-0.42071608,1.0518898458020618e-24,2.845779315012223e-24,0.21262110500130924,0.09505514933696864,0.059114963,0.078364134
Ptms,10.25555,-0.44378066,1.1173796220793087e-24,3.02173816880747e-24,0.7423409269442263,0.4525137356962862,0.3721297,0.47821537
Bag1,10.246606,-0.46990836,1.225720396935154e-24,3.313724425560679e-24,0.2385441214977743,0.11599950427562275,0.067804046,0.09273133
Limd2,10.237948,-0.37714207,1.3404885466761497e-24,3.622905577266963e-24,0.21340665095574757,0.09600528772669063,0.059515394,0.07663049
Ccdc107,10.231057,-0.36026484,1.4393915351480634e-24,3.889425839644857e-24,0.21602513747054203,0.09827735778906928,0.059191957,0.07536371
Adprh,10.21215,-0.4303051,1.7494609439440747e-24,4.725373498570295e-24,0.21785807803089813,0.09972322055603751,0.059690136,0.07962651
Lcp1,10.209999,-0.3271178,1.7886611895731892e-24,4.830769541042476e-24,0.1942916993977481,0.08109224604453258,0.0681679,0.08479984
Pde8a,10.204924,-0.76883227,1.8846934502192814e-24,5.089107929594221e-24,0.27729772191673213,0.14578427727516835,0.118131265,0.19363576
Eif1b,10.190942,-0.68234473,2.176457914001447e-24,5.872808209401374e-24,0.3079340141398272,0.16986821993638204,0.099238016,0.15479763
Mrfap1,10.173771,-0.6881286,2.5965619099398792e-24,7.002169662794515e-24,0.4587588373919874,0.2751683397364399,0.1789302,0.27436298
Hsd17b11,10.150067,-0.43462723,3.3113499443481064e-24,8.921685852264476e-24,0.22388059701492538,0.10534143016482836,0.06453631,0.08627033
Ctsd,10.14023,-0.9446302,3.662356160469819e-24,9.864425624681639e-24,0.4577114427860697,0.271533027636634,0.16979685,0.304681
Hsbp1,10.132585,-0.8084721,3.960388726609591e-24,1.0663958821926015e-23,0.3490442524221,0.19857892345189407,0.112044655,0.1886726
Nacc2,10.125559,-0.41525593,4.255426888010477e-24,1.1456098635491585e-23,0.22361874836344592,0.10567191308299252,0.06726489,0.08873014
Vegfb,10.08503,-0.25136393,6.434585275254096e-24,1.7296649294325485e-23,0.197172034564022,0.08406659230801009,0.05257105,0.062271275
Id2,10.064315,-0.58935237,7.943861305342574e-24,2.1330224170536122e-23,0.2537313432835821,0.129342752096501,0.07872984,0.11621949
Gsap,10.056749,-0.61963105,8.578434090322459e-24,2.3015728807485223e-23,0.2532076459806232,0.12917751063741892,0.089061625,0.13376161
Anln,10.052759,-0.53327715,8.933056620880056e-24,2.3964779493115726e-23,0.22230950510604872,0.10534143016482836,0.07648332,0.10888187
Mtfp1,10.044568,-0.34088883,9.707170413101353e-24,2.603370286456067e-23,0.2152395915161037,0.09926880654356178,0.06071825,0.07629834
Ttyh2,10.032089,-0.6908236,1.1016020999365358e-23,2.9538018586263564e-23,0.23828227284629483,0.1170735737596563,0.07652285,0.12077647
Med28,10.02697,-0.48035827,1.1602266444983918e-23,3.110375130965957e-23,0.2361874836344593,0.11632998719378693,0.067897566,0.09350215
Atp1b2,10.016791,-0.70653445,1.286102960768547e-23,3.4457659343753976e-23,0.28803351662738935,0.15578138554963442,0.09562321,0.15164766
Spata13,10.003313,-0.4751187,1.4738195629822004e-23,3.947127644506302e-23,0.22623723487824038,0.10827446606353534,0.074168585,0.10166848
Mydgf,9.985461,-0.30963323,1.7647758590382542e-23,4.7216496397847147e-23,0.19795758051846032,0.08563638616928987,0.05341429,0.06578895
Rnf7,9.965753,-0.54852253,2.1523658456599435e-23,5.756352172079494e-23,0.23959151610369206,0.11942826455157599,0.069275886,0.099767506
H2az1,9.942324,-0.7701108,2.723983840544885e-23,7.280032404559484e-23,0.40481801518722177,0.23902177056223406,0.14310655,0.23299989
Cdh23,9.932175,-0.64785093,3.016061868739919e-23,8.052621463934978e-23,0.29981670594396437,0.16689387367290454,0.108708285,0.16545564
Map3k1,9.897938,-0.5777573,4.2494619573071113e-23,1.1332179713461898e-22,0.2526839486776643,0.13016895939191142,0.08084851,0.11838784
Uqcrh,9.896344,-0.74294513,4.31769824348927e-23,1.1511862651573395e-22,0.5365278868813825,0.32412112198950715,0.20860557,0.32801142
Qdpr,9.889784,-0.7924989,4.6102268907956145e-23,1.2286926855353913e-22,0.2888190625818277,0.15722724831660265,0.09017968,0.151396
Ccnd3,9.867178,-0.6318941,5.776670764349823e-23,1.5383463175230896e-22,0.21497774286462426,0.10026025529805428,0.06489565,0.09884659
Maf,9.847116,-0.5879076,7.053847896816969e-23,1.8766029008660591e-22,0.3558523173605656,0.20816292807865494,0.18894438,0.2720082
Hspe1,9.844476,-0.7527059,7.241547620013204e-23,1.9259663916634148e-22,0.29431788426289607,0.1621018713595241,0.093245596,0.15244006
Mrpl51,9.84375,-0.4442327,7.294037970273896e-23,1.9397347610971852e-22,0.2147158942131448,0.10063204858098897,0.05869693,0.07904493
Mrpl43,9.825939,-0.4197811,8.705862683380844e-23,2.3128982628281915e-22,0.20764598062319978,0.09488990787788656,0.05637129,0.07471333
Mapk3,9.808957,-0.49150008,1.0302764665822989e-22,2.7357968828013015e-22,0.24011521340665096,0.12132854133101996,0.07169087,0.09938495
Glul,9.803577,-0.93392724,1.0866770654552414e-22,2.8844228735337683e-22,0.41843414506415294,0.24798611971743711,0.15202424,0.27282995
Gusb,9.801123,-0.25364354,1.1134120082022168e-22,2.9550948894106644e-22,0.18250851008117308,0.07439996695170818,0.049331486,0.058541123
Ndufc2,9.779443,-0.815257,1.379681703602299e-22,3.6585460747847403e-22,0.42786069651741293,0.2547610195398025,0.15030126,0.25105575
Mrpl14,9.757743,-0.30047655,1.709159984846979e-22,4.528658790340038e-22,0.18460329929300864,0.0765894162845458,0.04985919,0.061058097
Gm28307,9.726015,-0.7019361,2.335635637741069e-22,6.183715596226478e-22,0.43676355066771405,0.26347750650638246,0.17666037,0.27331728
Csnk2b,9.717888,-0.39283922,2.5297398819187544e-22,6.694318556938835e-22,0.1919350615344331,0.08303383318874706,0.05220235,0.06799599
Gng10,9.695312,-0.34843448,3.1567238774732673e-22,8.3460760196503685e-22,0.19795758051846032,0.08828024951460321,0.05306615,0.067086
Wipf1,9.686055,-0.8314468,3.4561946249691046e-22,9.133354600011785e-22,0.3529719821942917,0.2049820299913248,0.15099575,0.25467277
Arl6ip1,9.65161,-0.4567719,4.838966747722935e-22,1.278118908004672e-21,0.7494108405341713,0.4613541537571777,0.38384512,0.496038
Aim2,9.644246,-0.50684804,5.199175684677831e-22,1.37299116115276e-21,0.19167321288295366,0.08336431610691122,0.05483203,0.07704326
Itga9,9.641202,-0.66726875,5.355707504987366e-22,1.4139109909511743e-21,0.23121235925634984,0.11558640062791754,0.07792985,0.121073194
Trim36,9.632482,-0.47287905,5.830392786021899e-22,1.538299285101673e-21,0.19874312647289866,0.08972611228157144,0.060977492,0.08366316
Adrm1,9.632473,-0.25765473,5.8308813616526015e-22,1.538299285101673e-21,0.17936632626341975,0.07328458710290411,0.046773385,0.055668827
Mrpl28,9.629727,-0.3421272,5.988822916057941e-22,1.5798122104307567e-21,0.19324430479183033,0.08481017887387945,0.052517455,0.06611686
Ppfibp2,9.615133,-0.76281327,6.902011758184808e-22,1.819812147408751e-21,0.2351400890285415,0.11798240178460775,0.08080706,0.13348603
Polr2j,9.605049,-0.4082627,7.612139935381754e-22,2.006063162649154e-21,0.1953390940036659,0.08675176601809394,0.05116238,0.06734434
Snrpe,9.604878,-0.48450327,7.624792355621585e-22,2.0092004569535354e-21,0.2123592563498298,0.10071466931053001,0.059633832,0.082475275
Atox1,9.599209,-0.5928827,8.056050968694341e-22,2.122424644855544e-21,0.2275464781356376,0.11269467509398108,0.06706631,0.09950345
Timm13,9.594211,-0.72348297,8.456198631754514e-22,2.227628012110233e-21,0.268394867766431,0.14442103523774114,0.08205616,0.13208245
Mrc2,9.593586,-0.40649095,8.50752453386294e-22,2.2409291660121284e-21,0.18722178580780308,0.08022472838435163,0.050779354,0.066764824
Cyth2,9.593158,-0.39354554,8.54292293508287e-22,2.249812204897351e-21,0.19324430479183033,0.08514066179204362,0.05065661,0.06602889
Atp6v1g1,9.588897,-0.6842395,8.903163760625735e-22,2.3439938295905693e-21,0.2516365540717465,0.1315322014293386,0.07591992,0.119330704
Tuba1b,9.587489,-0.9154649,9.02542331852197e-22,2.3759490993307076e-21,0.32888190625818275,0.1885405048126575,0.10488803,0.18945011
Lrp4,9.577371,-0.46361396,9.954698310651106e-22,2.6192983118605094e-21,0.1976957318669809,0.08889990498616103,0.06354741,0.08661396
Slc25a11,9.571634,-0.35635248,1.0522902282780803e-21,2.768263014865089e-21,0.20031421838177532,0.09117197504853967,0.053392023,0.06785415
Ccdc141,9.549132,-0.4485312,1.30787307394767e-21,3.437932840635286e-21,0.1895784236711181,0.08282728136489445,0.06502407,0.08772111
Ostf1,9.538318,-0.45227775,1.4516765758644758e-21,3.812956949509136e-21,0.19743388321550143,0.08931300863386624,0.057083067,0.077306435
Orai1,9.525266,-0.44146872,1.646203801089639e-21,4.321365390316393e-21,0.18093741817229642,0.07526748461188912,0.047680415,0.06421133
Chmp2a,9.524792,-0.683946,1.6537249020494007e-21,4.3406845870926445e-21,0.251898402723226,0.13277151237245424,0.07782581,0.12223825
Bud31,9.515364,-0.27383053,1.810779431714056e-21,4.75199173065306e-21,0.194815396700707,0.08778452513735696,0.0542848,0.0652681
Hpgds,9.508651,-0.83415276,1.9315179317238973e-21,5.06785341523495e-21,0.23147420790782927,0.11723881521873838,0.08007273,0.13856617
Pde1c,9.496298,-0.6700429,2.1748548796631916e-21,5.70297166161315e-21,0.49803613511390415,0.3089189077539555,0.24427328,0.36481708
Fa2h,9.472155,-0.836569,2.7412987882233755e-21,7.182710720581386e-21,0.27048965697826655,0.14636262238195563,0.11321497,0.19397736
Ctsl,9.467893,-0.87698865,2.855466765945041e-21,7.481122464990566e-21,0.3016496465043205,0.16912463337051267,0.090903856,0.161074
Cuta,9.46163,-0.5622497,3.031799547844376e-21,7.940779203682463e-21,0.19586279130662476,0.0880323873259801,0.05355938,0.0781088
Drap1,9.461045,-0.7232283,3.0487904698815405e-21,7.984502916736549e-21,0.25006546216286984,0.131325649605486,0.07405281,0.11946337
Dnajb9,9.460772,-0.3841221,3.05680210177536e-21,8.004704461037318e-21,0.20738413197172034,0.09840128888338084,0.05942435,0.07687145
Ppp1ca,9.447847,-0.65122306,3.4587159606757876e-21,9.04924029828222e-21,0.23409269442262373,0.11897385053910026,0.0673657,0.10385766
Hnrnpab,9.446233,-0.5489715,3.512446042289875e-21,9.18892271018683e-21,0.2293794186959937,0.1160821250051638,0.065191284,0.09399605
Ran,9.43706,-0.7959877,3.833827014263443e-21,1.0024808473458417e-20,0.2932704896569783,0.16458049324575535,0.0900728,0.15156156
Dock1,9.396355,-0.9338626,5.648639643009712e-21,1.4747274310889134e-20,0.43597800471327575,0.2614119882678564,0.19576581,0.34579003
Peg13,9.389648,-0.35282138,6.0200855949009464e-21,1.571092656711232e-20,0.20319455354804922,0.09559218407898541,0.057394404,0.07272989
Eif3d,9.375405,-0.3734419,6.891073374661619e-21,1.796828156983578e-20,0.18303220738413198,0.07865493452307185,0.04993624,0.06422462
Spag7,9.362645,-0.32526132,7.776487480572954e-21,2.0265174920278857e-20,0.1890547263681592,0.08381873011938695,0.051651552,0.06430185
Imp3,9.328684,-0.29836798,1.0719409820293152e-20,2.7899122614420476e-20,0.19560094265514533,0.09005659519973562,0.057557162,0.07032579
Slirp,9.3246975,-0.4201113,1.1130031072144751e-20,2.8965030015353945e-20,0.19926682377585755,0.09278307927459,0.057014473,0.07557464
Nxn,9.312135,-0.50986964,1.2528805478641548e-20,3.2595759412383654e-20,0.20267085624509035,0.09555087371421489,0.07052195,0.09897912
Wwtr1,9.302623,-0.3312714,1.3702295847224703e-20,3.563498736110412e-20,0.18015187221785808,0.07712645102656257,0.060064532,0.074999996
Thumpd1,9.287063,-0.33238998,1.586053286994636e-20,4.12278725176994e-20,0.18277035873265252,0.07910934853554757,0.04689351,0.05869318
Pcsk6,9.274756,-0.5293829,1.780247166264865e-20,4.6248903951983874e-20,0.20136161298769312,0.09439418350064031,0.06193192,0.08820594
Arxes2,9.274542,-0.42726848,1.7838445194496306e-20,4.6337879193359986e-20,0.19586279130662476,0.09026314702358822,0.055372432,0.073769435
Rps15a,9.26563,-0.7893882,1.93929322392546e-20,5.035640599814178e-20,0.5365278868813825,0.3267649853348205,0.20205574,0.32714555
Palld,9.225098,-0.30717072,2.8330248933390165e-20,7.351364450412301e-20,0.1791044776119403,0.07704383029702153,0.059660554,0.07330911
Rps9,9.223556,-0.8926068,2.874078207876169e-20,7.457172793127913e-20,0.477350091647028,0.289213863758417,0.16850752,0.2932238
Cdkn1b,9.208356,-0.40961036,3.311588435559833e-20,8.586546488805626e-20,0.18826918041372087,0.08414921303755112,0.050858658,0.06700828
Mcfd2,9.203884,-0.26968932,3.45241065302643e-20,8.94909070488329e-20,0.1772715370515842,0.07535010534143016,0.046549827,0.055855326
Rpl36,9.203627,-0.78809637,3.4606865703693165e-20,8.96967764501047e-20,0.46582875098193244,0.2857851034824638,0.18144175,0.2953051
Ndufa8,9.183526,-0.8263285,4.172012967415875e-20,1.0802928441212736e-19,0.2694422623723488,0.14859338207956377,0.08173717,0.14064988
Ctso,9.179342,-0.37100393,4.3373163772316146e-20,1.1228797673784902e-19,0.17570044514270752,0.07394555293923245,0.047986813,0.061633207
Txn1,9.1752615,-0.7012076,4.5048151340662246e-20,1.165906209327292e-19,0.2333071484681854,0.12075019622423266,0.06609161,0.10533846
Nol7,9.169869,-0.5860747,4.735939543272884e-20,1.2254882080868875e-19,0.23095051060487037,0.11909778163341182,0.06597839,0.09747537
Shc4,9.1649275,-0.28108022,4.958010641385041e-20,1.2825815532301536e-19,0.1691542288557214,0.06902961953154046,0.053829644,0.065039426
Tubb5,9.160568,-0.8593707,5.1624961509151595e-20,1.335222558235541e-19,0.3909400366588112,0.23563432065105136,0.1330818,0.22971852
Mobp,9.160378,-0.7821403,5.1715644974983755e-20,1.3374392497380302e-19,0.33857030636292224,0.20304044284711034,0.18981399,0.3070841
Cycs,9.151923,-0.7660359,5.592898647968508e-20,1.4454283607859363e-19,0.277821419219691,0.15569876482009337,0.087350905,0.1442986
Rpl6,9.121522,-0.53113365,7.407682294510566e-20,1.9122338673599666e-19,0.7192982456140351,0.4411120750196224,0.34319386,0.46478453
Cox5a,9.12099,-0.832143,7.444109710302235e-20,1.92145271773123e-19,0.5064152919612463,0.30986904614367744,0.18962005,0.3160623
Ssna1,9.103394,-0.26421878,8.755238673510801e-20,2.2581422840970937e-19,0.17648599109714586,0.07547403643574173,0.04813487,0.057535812
Creb5,9.043053,-0.775759,1.5235627290234583e-19,3.92390784327234e-19,0.3102906520031422,0.18056760441194697,0.14197269,0.23204076
Lamtor5,9.026203,-0.4002744,1.7773149065478676e-19,4.574372752772146e-19,0.19167321288295366,0.08873466352707894,0.052131902,0.0682439
Elk3,9.010782,-0.58092064,2.0459152673675899e-19,5.261652300360561e-19,0.19507724535218643,0.09158507869624488,0.056201432,0.082937166
Rpl29,9.003426,-0.88983786,2.1878231601156093e-19,5.623379406189633e-19,0.38125163655407174,0.22947907630024372,0.13449475,0.23645526
Ddost,8.975682,-0.5482358,2.8160140799143e-19,7.229724663414604e-19,0.20974076983503534,0.10401949849217168,0.058638584,0.08462677
Nwd1,8.967732,-0.5127674,3.0268142604376707e-19,7.769440120171972e-19,0.18879287771667977,0.08712355930102862,0.064361334,0.09061678
Npc2,8.95259,-0.7045872,3.472363665485645e-19,8.909703179106117e-19,0.2071222833202409,0.10174742842979304,0.058332436,0.093390524
Mertk,8.945581,-0.9528941,3.6999791293851797e-19,9.487397576732491e-19,0.3063629222309505,0.17841946544387988,0.17059836,0.3075413
Tprgl,8.925078,-0.47062105,4.453840921181205e-19,1.1408456201347855e-18,0.20162346163917255,0.09807080596521667,0.058345526,0.07997023
mt-Cytb,8.892127,-0.93149465,5.9950215086122955e-19,1.5334243497040683e-18,0.46504320502749413,0.2855372412938406,0.18245031,0.3233478
Sfr1,8.87833,-0.7147934,6.787170100332338e-19,1.735216561331398e-18,0.2356637863315004,0.12525302598421945,0.0660764,0.10625987
Spsb1,8.848303,-0.4738254,8.886005675227277e-19,2.269216617500066e-18,0.1890547263681592,0.08823893914983269,0.057610072,0.0791417
Phf5a,8.845611,-0.28049973,9.102897739674421e-19,2.3243833722802595e-18,0.17072532076459807,0.07316065600859256,0.044923216,0.054306947
Mrpl20,8.834558,-0.78537613,1.0049499887815657e-18,2.565362549739756e-18,0.22073841319717202,0.11335564093030942,0.06263004,0.10561815
Gprc5b,8.834113,-0.6772598,1.0089527122954312e-18,2.5753357442175582e-18,0.25608798114689707,0.14124013715041103,0.08103715,0.12661666
Gal3st1,8.825327,-0.51467454,1.0914095076487809e-18,2.784747267165772e-18,0.18512699659596754,0.08509935142727311,0.053315774,0.075328045
B930036N10Rik,8.820706,-0.32474792,1.1374031938276264e-18,2.9012743324613938e-18,0.16313170987169415,0.06704672202255546,0.04509418,0.05616367
Pcbp1,8.810293,-0.64446765,1.248189907858542e-18,3.1823572278355656e-18,0.24901806755695208,0.1367786177551948,0.075698726,0.11593533
Gng13,8.792381,-0.6618836,1.4642263953117877e-18,3.7313887748508855e-18,0.21681068342498036,0.11104226050316024,0.06579084,0.10218764
Calm3,8.782674,-0.63132775,1.5963411083546617e-18,4.067294289919378e-18,0.6865671641791045,0.42516627421820136,0.3286012,0.4716239
Grn,8.778408,-0.78635454,1.6580475305361474e-18,4.223714177617205e-18,0.21445404556166536,0.10910067335894576,0.060475074,0.10212368
Lamtor2,8.773127,-0.65275437,1.737720654759943e-18,4.424576328380524e-18,0.211311861743912,0.10678729293179659,0.059547707,0.092089124
1110065P20Rik,8.749163,-0.2942303,2.149420390502955e-18,5.469216467122576e-18,0.17700968840010475,0.07923327962985913,0.050674535,0.061791006
Pam16,8.738114,-0.50990164,2.3703259014292288e-18,6.02902849028809e-18,0.19062581827703587,0.09075887140083447,0.054632407,0.07692234
Pde6a,8.727211,-0.55033374,2.6102908636626443e-18,6.6387615245258165e-18,0.19167321288295366,0.09154376833147437,0.0573289,0.08287581
Arl6ip4,8.704548,-0.4913411,3.1884335231921833e-18,8.104551013922426e-18,0.18826918041372087,0.08877597389184946,0.049926825,0.06949453
Dnajc30,8.701088,-0.29971656,3.2871614517360416e-18,8.354713224380196e-18,0.16653574234092694,0.0706820341223613,0.043998893,0.053888984
Ywhah,8.672304,-0.3252923,4.23461805550206e-18,1.0747538221530213e-17,0.8483896307934015,0.5341843268476061,0.5116968,0.60818803
Nap1l3,8.662452,-0.46339738,4.617225899288113e-18,1.1713072121777907e-17,0.17989002356637862,0.08224893625810716,0.04742838,0.06482201
Erbin,8.646951,-0.570477,5.289374971176935e-18,1.3406801761675715e-17,0.6611678449855983,0.4116990953030115,0.3995059,0.54770094
Kank1,8.643936,-0.6179749,5.430909141966319e-18,1.3764245297550934e-17,0.21838177533385703,0.1138926756723262,0.09240677,0.13852432
Pdia4,8.636652,-0.60493726,5.788432723906899e-18,1.46648300293587e-17,0.20136161298769312,0.09992977237989012,0.054435268,0.08165937
Uqcc2,8.631012,-0.916817,6.081177053271087e-18,1.5403584787084664e-17,0.2655145326001571,0.14913041682158054,0.08151766,0.1487197
Ndufb9,8.611451,-0.89597327,7.214138223223173e-18,1.825615879242858e-17,0.43859649122807015,0.2712851654480109,0.15548292,0.27234364
Fjx1,8.609281,-0.5563228,7.35202707578959e-18,1.8599846297567674e-17,0.20450379680544645,0.10319329119676127,0.059703056,0.08660696
Litaf,8.607962,-0.8214203,7.437108289489156e-18,1.8809779719368755e-17,0.22728462948415815,0.12079150658900319,0.07227117,0.12437618
Rpl12,8.607282,-0.89088136,7.481346311463786e-18,1.8919884742497124e-17,0.3684210526315789,0.2242739703391581,0.12488957,0.22047293
Trappc2l,8.6064625,-0.6143089,7.534958692150026e-18,1.9053674012617278e-17,0.192458758837392,0.09270045854504895,0.052935805,0.07993677
Rpl30,8.605321,-0.7238976,7.610339469716132e-18,1.924247873823962e-17,0.579209217072532,0.36179617466022224,0.24878716,0.38290367
Ak1,8.595112,-0.30787745,8.318384916906172e-18,2.102285578604861e-17,0.1652264990835297,0.07051679266327922,0.04302973,0.052998867
Atp5b,8.589914,-0.63110375,8.703411655032359e-18,2.1991787772307644e-17,0.6999214454045561,0.4325195191473541,0.32331663,0.46446484
Myl6,8.585896,-0.81200564,9.01316177102276e-18,2.2772323158192906e-17,0.572139303482587,0.3541537571776759,0.23046753,0.37503767
Syf2,8.582686,-0.37584507,9.268253587256723e-18,2.3412425861576398e-17,0.1791044776119403,0.08266203990581236,0.049967773,0.06436863
Cygb,8.57696,-0.3044395,9.741344996589117e-18,2.4602870576026843e-17,0.197172034564022,0.09749246085842939,0.055463202,0.06805923
Mcee,8.543187,-0.26835042,1.3056923009229694e-17,3.293649279553153e-17,0.1738675045823514,0.07848969306398976,0.048518766,0.05815411
Ssr2,8.526992,-0.6266778,1.5020209179398753e-17,3.785340655134539e-17,0.2071222833202409,0.10596108563638616,0.05956438,0.09053685
Mrpl57,8.520801,-0.5264329,1.5845412491950773e-17,3.991433708247092e-17,0.19638648860958366,0.09745115049365886,0.05762677,0.0819871
Cstf2t,8.505358,-0.25080866,1.8103711959994876e-17,4.5577320375251785e-17,0.1709871694160775,0.0765894162845458,0.047920953,0.05676599
Prelid1,8.500439,-0.5949736,1.8887541001231915e-17,4.754620823525403e-17,0.18984027232259754,0.09191556161440906,0.05278755,0.07869534
Eci2,8.490911,-0.40810943,2.050244792275218e-17,5.159696316234439e-17,0.16758313694684474,0.07332589746767464,0.044087388,0.058089938
1810037I17Rik,8.488252,-0.6790961,2.0976907103921943e-17,5.278111189084958e-17,0.206598586017282,0.10571322344776304,0.05933707,0.093382776
Mtus1,8.473672,-0.8787486,2.3777559142889432e-17,5.97999826066491e-17,0.24954176485991098,0.13929855000619656,0.08130054,0.1447399
Ptn,8.471181,-0.30676255,2.42916727836578e-17,6.108724826362987e-17,0.8614820633673737,0.5593010286280828,0.69051456,0.80219114
Hcfc1r1,8.46565,-0.7421363,2.5472928019884276e-17,6.403981810388197e-17,0.2304268133019115,0.1250051637955963,0.070965014,0.11601502
Snu13,8.463666,-0.68919116,2.5910050996448258e-17,6.512657345879932e-17,0.24168630531552762,0.13401082331556988,0.07320792,0.115528725
Mog,8.462599,-0.8900328,2.6148388873061005e-17,6.571950322880452e-17,0.2717989002356638,0.15697938612797951,0.12843306,0.22631843
Stmn1,8.460836,-0.69205916,2.6546677720491478e-17,6.671429389726955e-17,0.6501702016234616,0.4011649522865287,0.29112944,0.43565106
Zfp428,8.437422,-0.31305757,3.2441411493068434e-17,8.148258803689931e-17,0.15815658549358472,0.06593134217375139,0.041598015,0.051423587
mt-Nd1,8.431849,-0.8873948,3.4024591128532e-17,8.543495162449982e-17,0.5161036920659858,0.32251001776345684,0.22676481,0.38583884
Dctn3,8.430152,-0.86464965,3.45216321377697e-17,8.666693969371875e-17,0.24378109452736318,0.13491965134052133,0.0730831,0.12932518
Fundc2,8.418108,-0.3936991,3.826130261335949e-17,9.601057164932476e-17,0.1743912018853103,0.07993555583095799,0.04595996,0.05995561
Nop53,8.412697,-0.4123215,4.0069043392649895e-17,1.0051864400714244e-16,0.17360565593087196,0.07898541744123601,0.0455168,0.060130157
Ubc,8.383637,-0.9659795,5.131681617356265e-17,1.2859114525633017e-16,0.3961770096884001,0.2434419795926798,0.13242695,0.24419394
Oaz1,8.37906,-0.8794019,5.3352209028666585e-17,1.3365409813539727e-16,0.47394605917779525,0.2956995910273888,0.17808032,0.3064403
Nme2,8.366232,-0.8329242,5.948987352151325e-17,1.489602927521257e-16,0.2655145326001571,0.15247655636799273,0.080982566,0.13998419
Fam32a,8.345919,-0.6956157,7.066231608751391e-17,1.7682030483064803e-16,0.21157371039539147,0.11046391539637294,0.05666428,0.090226285
Nr6a1os,8.344362,-0.38318884,7.159946336265453e-17,1.7914867125007238e-16,0.17229641267347473,0.07927458999462965,0.04948456,0.06406556
Dnlz,8.342922,-0.3216076,7.247691867648013e-17,1.8129350259141884e-16,0.16889238020424194,0.07609369190729955,0.047105156,0.058530014
Churc1,8.334948,-0.31021094,7.753253264453109e-17,1.9386740667769872e-16,0.1662738936894475,0.07398686330400298,0.045963645,0.056682616
Tcf7l2,8.3296585,-0.65771073,8.107563396165959e-17,2.0267022835145532e-16,0.2602775595705682,0.15053496922377824,0.13194585,0.20090756
Ndufa5,8.308194,-0.9479008,9.716950363671919e-17,2.4281080281955217e-16,0.39696255564283844,0.24587929111414053,0.13496087,0.2458708
Psmb5,8.298656,-0.95408255,1.0529568368238994e-16,2.630923396453243e-16,0.26760932181199265,0.15404635022927252,0.08161515,0.15250511
Atp5g3,8.2985,-0.9646033,1.0543403608911206e-16,2.6341353321380205e-16,0.3710395391463734,0.22807452389804603,0.12502237,0.23102656
Dcaf12l1,8.292545,-0.39340994,1.108504405995133e-16,2.768427678138231e-16,0.17177271537051583,0.07902672780600653,0.04754859,0.062001035
Rps6,8.289716,-0.9312993,1.1351984412068088e-16,2.8343042292535733e-16,0.3527101335428123,0.21613582847936547,0.11733674,0.21302618
