names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CA1-ProS Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Kcnma1,16.542877,0.55863214,1.8020710772067925e-61,6.176230847518688e-60,0.9340041432376442,0.8469778429455849,2.52842,2.178239
Ramp1,16.540043,0.52933395,1.888855871619612e-61,6.457195581478241e-60,0.5090263391535957,0.32388400130335615,0.3415914,0.2485218
Arpp21,16.519897,0.71217465,2.638463975211493e-61,9.008326177119799e-60,0.9218703758508434,0.7825024437927663,2.2803488,1.8499231
Dagla,16.50139,0.533546,3.585382887441441e-61,1.222579164791263e-59,0.5685113939035218,0.388237210817856,0.3886476,0.28378373
Cacna1b,16.491083,0.54057723,4.2526358943398835e-61,1.44826776274921e-59,0.8330867120449837,0.628217660475725,1.0489782,0.8220289
P4ha1,16.488375,0.45322827,4.447562800866849e-61,1.5127343349277498e-59,0.6454572358686002,0.4599625285109156,0.5016784,0.38923538
St7,16.464413,0.5045718,6.610201421435692e-61,2.2454628595951583e-59,0.8363421130511985,0.660394265232975,1.0485467,0.8357233
Dcdc2a,16.461098,1.5664304,6.982305137894809e-61,2.3688704426165845e-59,0.2604320804971885,0.08822091886608016,0.14153068,0.05005962
Marchf4,16.450523,0.65889966,8.314626723883813e-61,2.817326860917504e-59,0.5001479727730098,0.32579830563701534,0.325556,0.218105
Gm12296,16.436848,0.9193912,1.0419885072885044e-60,3.522385099310024e-59,0.37377922462266944,0.19969859889214728,0.20696901,0.114737466
Cep85l,16.436838,0.4162458,1.042164553015061e-60,3.522385099310024e-59,0.6931044687777449,0.5150700553926361,0.5914387,0.47277105
Gda,16.42397,0.49644312,1.2885471149343555e-60,4.34965590179474e-59,0.7629476176383545,0.5499755620723362,0.7585847,0.59041166
Far1,16.421404,0.46663487,1.3442111502115226e-60,4.5318636896089855e-59,0.8162178159218704,0.6522482893450635,0.9399785,0.75557697
Gap43,16.409231,0.5040107,1.6427251730846e-60,5.531331503857544e-59,0.6652855874519088,0.47788367546432065,0.60438246,0.46080953
Rap2b,16.404224,0.7270565,1.7838928363888254e-60,5.999149000471557e-59,0.44007102693104466,0.2688986640599544,0.26881757,0.17086056
Mei4,16.393986,0.77006537,2.1113585743620102e-60,7.091525611638402e-59,0.41817105652559927,0.23953242098403388,0.30089274,0.18719374
Abi2,16.381598,0.47327408,2.588562973391201e-60,8.683481534958997e-59,0.8816217815921871,0.7383512544802867,1.3047012,1.0767856
Hycc1,16.364117,0.49035296,3.449966916843926e-60,1.155867968274268e-58,0.5238236164545723,0.3347588791137178,0.3511699,0.26197693
Gm3294,16.352133,1.1866944,4.2002236023386086e-60,1.4054795541075767e-58,0.3279076649896419,0.1585206907787553,0.18467179,0.08535375
Uck2,16.350094,0.69445175,4.343073353507967e-60,1.4514724006064561e-58,0.46877774489493934,0.2972873900293255,0.27871695,0.18117766
Gmcl1,16.338692,0.48963118,5.236400856053975e-60,1.7478520621387614e-58,0.6493045279668541,0.4664793092212447,0.49320474,0.37436765
Prdm15,16.31023,0.6322955,8.347657470589873e-60,2.7828977200341177e-58,0.4915655519384433,0.3182225480612577,0.30162472,0.20467603
ENSMUSG00000095041,16.30891,0.57748723,8.530145090369772e-60,2.8402106391355115e-58,0.7114530926309559,0.54227761485826,0.8452004,0.6367006
Ccdc112,16.296638,0.658593,1.0427124339946114e-59,3.463248838249098e-58,0.4705534181710565,0.2999755620723363,0.2813466,0.18716902
Lmo1,16.293646,1.5980134,1.095017355623269e-59,3.632483499456449e-58,0.26427937259544243,0.09392310198761812,0.15254147,0.053005636
A830031A19Rik,16.285215,1.002292,1.2568689909423483e-59,4.164250281950789e-58,0.365196803788103,0.19672531769305962,0.20382313,0.106934376
Jcad,16.256063,0.777111,2.02328727320816e-59,6.687051541341114e-58,0.3873927197395679,0.2147686542847833,0.21603763,0.13165866
Elfn2,16.246037,0.61855304,2.382799457208213e-59,7.865580026435465e-58,0.4782480023675644,0.30237862495927015,0.28422552,0.1940123
Sptbn4,16.221682,0.51817393,3.5435888235141986e-59,1.1682973213230248e-57,0.8085232317253626,0.6140843923101987,0.9073439,0.70894164
Kcnb1,16.204607,0.47929394,4.6786498803314125e-59,1.540628949565013e-57,0.7318733353063036,0.5370234604105572,0.648323,0.50346464
Raph1,16.190624,0.49448818,5.872917448686301e-59,1.931521320026939e-57,0.7697543651968037,0.5782013685239492,0.81421304,0.6379078
Anks3,16.162313,0.5217125,9.300622074759293e-59,3.0551065421611516e-57,0.585380290026635,0.4125122189638319,0.40169054,0.29590014
Gabrb1,16.160086,0.52887565,9.642730104904673e-59,3.1636160918045003e-57,0.9304527966854099,0.8336184424894102,2.3631778,2.0374234
Psd3,16.111712,0.42900068,2.1109889607065727e-58,6.900519875205062e-57,0.8922758212488902,0.7662512218963832,1.4133575,1.1968939
Smurf1,16.084532,0.44941786,3.27514834293293e-58,1.069298128488552e-56,0.6096478248002367,0.4292929292929293,0.4448276,0.34378207
Gm42456,16.051245,1.2232008,5.602910330534897e-58,1.8248509161390629e-56,0.31133471441254806,0.14565004887585534,0.15870173,0.071080886
Srgap3,16.04766,0.4661299,5.935864191567001e-58,1.9309524313245195e-56,0.8700799052974253,0.7343597262952102,1.3577619,1.1282582
Dbn1,16.040422,0.48144725,6.669865929692637e-58,2.1671015420899776e-56,0.6223734832790766,0.4457070707070707,0.4579396,0.34784496
Tmem63b,16.026897,0.46897697,8.292188787000864e-58,2.6909554674723815e-56,0.6786031370227879,0.5015070055392636,0.5425505,0.41901648
Spink10,16.021444,0.57181436,9.052163107240158e-58,2.9340364619003986e-56,0.5732465226398342,0.40204463994786577,0.4359895,0.31310326
Syngap1,16.017345,0.5721527,9.66904975310711e-58,3.1302092393492537e-56,0.5492749334122522,0.3754887585532747,0.36309293,0.25808537
Prr14l,15.989332,0.43032417,1.5164681476397804e-57,4.891656557872857e-56,0.7762651672092336,0.602842945584881,0.7709824,0.6217757
Dyrk2,15.971504,0.7360594,2.018585575782527e-57,6.503524510944424e-56,0.41669132879550164,0.24816715542521994,0.23936802,0.1504607
Adamtsl1,15.939487,0.7288756,3.3710877331889735e-57,1.0835063085022453e-55,0.5469073690440959,0.3923916585206908,0.6857382,0.46653938
Atxn1,15.938351,0.5107922,3.432962698221135e-57,1.1020753608267849e-55,0.9017460787215152,0.7747637666992506,1.7844234,1.4992589
Cdh12,15.915232,0.6301351,4.9683115056718764e-57,1.5930612190620921e-55,0.8762947617638355,0.6592538286086673,1.5545403,1.2272624
Gnb5,15.914189,0.59679246,5.051736104673917e-57,1.6178802042024809e-55,0.5102101213376738,0.3440452916259368,0.33220473,0.23154558
Gmpr,15.913886,0.79339147,5.076222417870472e-57,1.6237868615259474e-55,0.39715892275821246,0.23171228413163897,0.227335,0.1373904
Enah,15.892045,0.45329106,7.194199287119596e-57,2.2958210789180946e-55,0.8703758508434448,0.7264173998044966,1.2645615,1.049516
Fam13c,15.863651,0.4194416,1.1312067783762106e-56,3.6056377384304596e-55,0.7812962414915655,0.6140029325513197,0.87564516,0.7164293
Nectin3,15.859304,0.39444354,1.212296211697483e-56,3.859525972548741e-55,0.5939627108612016,0.3903958944281525,0.5192077,0.41730255
Slc44a1,15.846217,0.40079162,1.4930230934003774e-56,4.747636747889721e-55,0.8407812962414916,0.6921228413163897,1.0749098,0.90083283
Slc4a7,15.84567,0.45467675,1.50607898329549e-56,4.783491995407781e-55,0.7413435927789287,0.5643532095144999,0.7321652,0.58095187
Nrg3,15.840144,0.5240115,1.6444259962668263e-56,5.210580957510569e-55,0.9680378810298905,0.9450146627565983,3.923446,3.568858
Nf2,15.823129,0.49999326,2.1551267621274408e-56,6.812736011572274e-55,0.5477952056821545,0.375,0.36194223,0.26879096
Adam11,15.806249,0.6608979,2.817507344776865e-56,8.896171839501099e-55,0.4459899378514353,0.27553763440860213,0.2613058,0.17300822
Tnfrsf21,15.8037195,0.4833903,2.932888960158387e-56,9.249615769889185e-55,0.5711749038176975,0.3980531117627892,0.40256357,0.30346066
Arhgap15,15.798839,0.68523544,3.169025451188876e-56,9.982615928891571e-55,0.520864160994377,0.35984848484848486,0.46557236,0.31389254
Pkd1,15.78254,0.45448783,4.1033594285758e-56,1.2910687101385452e-54,0.7549570878958272,0.5741691104594331,0.70638734,0.55916935
Ankrd10,15.7655325,0.43640605,5.371792970619276e-56,1.6881880364975432e-54,0.6806747558449245,0.5068426197458455,0.54194784,0.42630148
Traf3,15.751906,0.46250373,6.66411772351678e-56,2.0918790097067277e-54,0.6720923350103581,0.4902655588139459,0.5811035,0.45226964
Arhgef9,15.749632,0.47769102,6.908177614554422e-56,2.1659595391257563e-54,0.8452204794317846,0.671594982078853,1.0672935,0.8628174
Ctnnd2,15.745667,0.4195894,7.355142044510211e-56,2.3034110342189902e-54,0.9322284699615271,0.8787471489084392,2.6952667,2.4269602
Sel1l,15.728626,0.432411,9.627771567871423e-56,3.008118860798897e-54,0.6945841965078425,0.520039100684262,0.58156544,0.4602977
Nr3c1,15.725114,0.40720752,1.0176824458806133e-55,3.1759729757040745e-54,0.7807043503995265,0.6039833822091887,0.814716,0.6673348
Cdkl2,15.725034,0.57900697,1.018962967946794e-55,3.176280156465239e-54,0.5427641313998224,0.3732486151840991,0.35947913,0.2543181
Gm19410,15.717572,0.94371724,1.1463299188388103e-55,3.569163953557223e-54,0.346848179934892,0.18006679700228087,0.21912913,0.1198868
A230006K03Rik,15.716163,0.6837383,1.172116827040056e-55,3.6452290674266553e-54,0.8724474696655815,0.6378706419029,1.4993857,1.1524113
Scarb1,15.713461,0.8602763,1.223151046512551e-55,3.7995455051782943e-54,0.37881029890500145,0.2158276311502118,0.20579216,0.1185538
Ica1,15.700243,0.4995551,1.5066347698334392e-55,4.674743217716456e-54,0.8242083456643977,0.6359563375692407,0.9947781,0.7908956
Pdzd4,15.662179,0.4591815,2.7433616025624064e-55,8.492410859545145e-54,0.7451908848771825,0.555881394591072,0.6797555,0.535351
Rbfox3,15.661937,0.5592472,2.753836846834007e-55,8.51502831696545e-54,0.8884285291506363,0.696969696969697,1.4012036,1.1238722
Jakmip1,15.636349,0.5437111,4.116630552585695e-55,1.2714237120457199e-53,0.5557857354246819,0.38457152166829583,0.37251705,0.2697605
Zdbf2,15.627937,0.6903836,4.697659589089528e-55,1.4492091063012125e-53,0.42320213080793134,0.25407298794395566,0.2605832,0.1692979
Arf3,15.616105,0.43498722,5.655665781942629e-55,1.740753030478791e-53,0.6871855578573542,0.5159661127403062,0.58784497,0.46489054
Ocrl,15.564364,0.45053315,1.2712744388650474e-54,3.908368898432932e-53,0.7268422610239715,0.5487943955685891,0.64918596,0.5121195
Ppp1r14c,15.553439,0.4585563,1.5078762778691003e-54,4.630472638439168e-53,0.6143829535365493,0.433732486151841,0.46550113,0.35865122
Inka2,15.513596,0.68610126,2.80708571030623e-54,8.590705357167244e-53,0.41254809115122815,0.2467008797653959,0.23515004,0.15252087
Myh9,15.506213,0.46332845,3.1490958338820293e-54,9.626416957498308e-53,0.498076353950873,0.3279977191267514,0.3144233,0.23742533
Ccny,15.479756,0.43456456,4.7527192783378904e-54,1.4511996251015808e-52,0.8236164545723587,0.6623900293255132,0.9413477,0.7686334
Slc16a6,15.449128,0.591644,7.647066064239845e-54,2.3323117496722436e-52,0.351287363125185,0.1853209514499837,0.19117418,0.13085116
Dennd1b,15.411,0.44801804,1.3805866357908905e-53,4.201173601778168e-52,0.7738976028410772,0.6071195829260345,0.83834046,0.6740399
Rab40b,15.366206,0.4658891,2.7585504443368208e-53,8.365942487509073e-52,0.6037289138798461,0.42546432062561096,0.43411016,0.33187017
Pcdh1,15.350224,0.54904926,3.5296765282328466e-53,1.0692492481805704e-51,0.4968925717667949,0.3314190289996742,0.32188565,0.23074022
Ccdc149,15.336447,0.57050246,4.364383030178006e-53,1.3206190542892232e-51,0.5267830719147677,0.3636770935158032,0.34471345,0.24463427
Tecpr1,15.331372,0.5327961,4.719106101603498e-53,1.4263484921269517e-51,0.516424977804084,0.3494216357119583,0.32147187,0.23275952
Ralgps2,15.32172,0.44348913,5.474917317042172e-53,1.6529329023474512e-51,0.7141166025451317,0.5449250570218312,0.6531959,0.51745814
Hook1,15.311577,0.46905938,6.399374998452368e-53,1.9298676342134135e-51,0.708197691624741,0.5280628869338547,0.62541044,0.48723418
Pak3,15.305978,0.4848888,6.974633772257298e-53,2.0986384038135898e-51,0.8748150340337378,0.7253176930596286,1.3719383,1.1323463
Emsy,15.284682,0.43121976,9.673402327081096e-53,2.9074308783967457e-51,0.7614678899082569,0.5910312805474096,0.7314195,0.58751047
Neto2,15.251197,0.40438667,1.6164194254041394e-52,4.8528703866602487e-51,0.6217815921870375,0.424446073639622,0.54025245,0.43263358
Ankrd13b,15.231983,0.72784775,2.1691165982346153e-52,6.504928905643316e-51,0.40751701686889613,0.2501629195177582,0.22405651,0.14118743
Prepl,15.230714,0.42902118,2.211621717462616e-52,6.625002848185117e-51,0.716484166913288,0.5402003910068426,0.623999,0.49683854
Bcl6,15.223896,0.7076177,2.454656029925605e-52,7.344833800011248e-51,0.37673868008286476,0.20967741935483872,0.22890408,0.14626646
Heca,15.221291,0.5169035,2.5544075920318605e-52,7.634808898542391e-51,0.4755844924533886,0.31133919843597263,0.2851848,0.2075284
Rnf146,15.20019,0.52421945,3.525966601275089e-52,1.0526969175140182e-50,0.5060668836934004,0.3462039752362333,0.31617045,0.22997667
Gm49179,15.198851,1.0282352,3.5987887004455304e-52,1.0732458643837004e-50,0.31281444214264575,0.1537145650048876,0.15894654,0.08108977
Gcnt2,15.188703,0.7810653,4.2015301402897275e-52,1.2502227560308413e-50,0.3870967741935484,0.22841316389703487,0.22941014,0.13981158
Ccdc30,15.1588745,0.46338794,6.619364002690602e-52,1.9631601628288795e-50,0.6868896123113347,0.5085532746823069,0.5973113,0.46544328
Ttc19,15.130577,0.43267787,1.0179842084168014e-51,3.015792246985607e-50,0.7440071026931044,0.5663897034864777,0.6833046,0.54602146
Emc2,15.125833,0.4369195,1.0940802388946649e-51,3.237658151883221e-50,0.6226694288250961,0.45197947214076245,0.45727196,0.35646698
Zbtb18,15.1185665,0.39427054,1.2217322671802116e-51,3.6114352056251135e-50,0.621485646641018,0.4442000651678071,0.4972344,0.39886466
Cdh8,15.07337,0.6127957,2.42424552032686e-51,7.158184300129971e-50,0.880437999408109,0.6645079830563702,1.5221165,1.2066674
Syt12,15.070801,1.3391598,2.520386782098987e-51,7.433896030186584e-50,0.2701982835158331,0.1136770935158032,0.13565794,0.0558377
Serinc2,15.047035,1.943517,3.610551843324165e-51,1.0637667547162315e-49,0.2275821248890204,0.07082926034538937,0.11946705,0.03245821
Rae1,15.039487,0.6357073,4.0467281321852713e-51,1.1909702619038144e-49,0.43415211601065407,0.2754969045291626,0.24584176,0.16498598
Grhl1,15.034605,0.7905993,4.3564041063625616e-51,1.2807065463671994e-49,0.34832790766498967,0.18780547409579668,0.1785023,0.10703781
Galnt11,15.033817,0.45953855,4.408508206637857e-51,1.2946078198072048e-49,0.6324356318437407,0.46427989573150863,0.4656933,0.35860285
Greb1l,15.0135765,0.47128916,5.983231019648693e-51,1.75512464517424e-49,0.611423498076354,0.4321440208536983,0.5211463,0.40102258
Slitrk4,14.97278,0.5319117,1.1059897159808704e-50,3.2372487656215675e-49,0.511393903521752,0.3496252851091561,0.35052586,0.25492084
Cbfa2t3,14.932188,0.7094909,2.0347922763669924e-50,5.9493872106617066e-49,0.3924237940219,0.23378950798305637,0.22761926,0.14523643
Wdr17,14.89976,0.4274074,3.3076575656262906e-50,9.65002809862958e-49,0.7869192068659366,0.6026392961876833,0.9052834,0.73957413
Arhgap21,14.896302,0.4349854,3.483317223137727e-50,1.0151489564610708e-48,0.8469961527079017,0.6949739328771587,1.1066213,0.91518486
Pip4k2c,14.894845,0.7850006,3.560115481368409e-50,1.0364063161903483e-48,0.37111571470849364,0.21456500488758554,0.20645668,0.124942094
Ccser1,14.885429,0.45890495,4.098482346142921e-50,1.1918422147279251e-48,0.9251257768570583,0.8539426523297491,2.5145993,2.2263563
Gpt2,14.831312,0.61511606,9.191822915508422e-50,2.667216865439647e-48,0.4072210713228766,0.24857445421961552,0.22805478,0.15463963
Ccpg1,14.822029,0.44681627,1.0554764468543044e-49,3.05940152394554e-48,0.6084640426161586,0.44310035842293904,0.4443347,0.3439074
Fsd1l,14.81349,0.43365824,1.1985312711190585e-49,3.470316299026843e-48,0.6087599881621781,0.4420413815575106,0.43765566,0.34112066
Arpc1a,14.805138,0.40794706,1.357081993518942e-49,3.9251661104256164e-48,0.584196507842557,0.41813294232649073,0.4134314,0.32634228
Eefsec,14.7876,0.42916435,1.7612338990304197e-49,5.083174529210245e-48,0.6404261615862681,0.4767839687194526,0.49559498,0.389619
Ccdc93,14.776072,0.5557779,2.0900704568516096e-49,6.025771799957377e-48,0.4548683042320213,0.29679863147605084,0.26941878,0.19090757
Coro2b,14.774303,0.43253613,2.145647482032189e-49,6.179372759078769e-48,0.6140870079905297,0.4442000651678071,0.44629738,0.3484007
Slc7a14,14.754596,0.4183816,2.8740632306313565e-49,8.268316810178217e-48,0.7543651968037881,0.5605653307266211,0.76980233,0.6245975
Gpr155,14.751352,0.4350655,3.015609815800834e-49,8.666249812895017e-48,0.5699911216336194,0.40546594982078854,0.40347162,0.31307226
Slc35f4,14.734858,0.48490366,3.850092461301853e-49,1.1052562439656066e-47,0.7472625036993193,0.5719289670902574,0.96768904,0.7728969
Cep70,14.734114,0.48980305,3.892733499277114e-49,1.1163046865056142e-47,0.5401006214856466,0.37939882697947214,0.3476894,0.25935677
Rai1,14.7008705,0.4160043,6.363606021279998e-49,1.8229221086545155e-47,0.6661734240899675,0.4982078853046595,0.52691877,0.418664
Pakap,14.699154,0.44615123,6.527019086749103e-49,1.8677423094882683e-47,0.8239124001183782,0.6433691756272402,1.0221694,0.83548874
Ipo11,14.696304,0.42462358,6.807450071565607e-49,1.94591684492519e-47,0.7407517016868896,0.5709514499837081,0.6918227,0.5556432
Ptar1,14.6741705,0.45913792,9.436199412784475e-49,2.694481171323261e-47,0.4939331163065996,0.32974910394265233,0.3095146,0.23418754
Sec14l1,14.665236,0.40961474,1.0764114302011115e-48,3.0704007568475443e-47,0.6439775081385025,0.47454382535027695,0.5037441,0.4008071
Trim46,14.632917,0.53622645,1.7319920137632224e-48,4.9351670636074e-47,0.5454276413139982,0.3844086021505376,0.3598388,0.2613273
Specc1,14.615112,0.38358212,2.2498251623229607e-48,6.403898528773089e-47,0.8174015981059485,0.6647116324535679,1.0013846,0.8415691
2900060N12Rik,14.609209,0.8755436,2.4534819671245965e-48,6.976196873718297e-47,0.3441846700207162,0.1914711632453568,0.18358663,0.10421394
Exoc6,14.585466,0.4132497,3.475372365155185e-48,9.87138006889216e-47,0.7191476768274637,0.5421961550993809,0.6329883,0.50876987
Cacna1i,14.582184,0.71917474,3.6466082996358444e-48,1.0346817847013214e-46,0.39863865048831015,0.24580482241772564,0.22323279,0.14143795
Rsu1,14.579806,0.3843656,3.775879066866397e-48,1.0702307017584397e-46,0.6034329683338265,0.43536168132942327,0.444294,0.35666448
Osbpl11,14.558286,0.4364426,5.173927951391747e-48,1.4634046742515394e-46,0.49067771530038473,0.33084881068752037,0.30519706,0.23406559
Tamalin,14.542108,0.9334644,6.554285396283315e-48,1.851878534154918e-46,0.32997928381177866,0.17713424568263278,0.17777325,0.09700753
Nck2,14.540367,0.41313583,6.723117400870805e-48,1.8975857621995646e-46,0.634803196211897,0.45984033887259695,0.47227624,0.37385547
Slc25a23,14.53197,0.42157006,7.600284517478019e-48,2.1429133786425434e-46,0.671500443918319,0.502117953730857,0.5296205,0.41959822
Cnot4,14.511155,0.38997594,1.0297232186600198e-47,2.8972421869523283e-46,0.8570583012725659,0.7309384164222874,1.1666982,0.988644
Fbxo38,14.508063,0.4082214,1.077191088279499e-47,3.0276280901747005e-46,0.6131991713524712,0.44802867383512546,0.43044493,0.34029883
Rbm24,14.504267,0.75617856,1.1384804880487054e-47,3.1965486639361246e-46,0.38946433856170465,0.2350928641251222,0.22501247,0.13924016
Clcn2,14.491659,0.93240315,1.367975362548785e-47,3.832898643554312e-46,0.3252441550754661,0.1739980449657869,0.1754258,0.095742635
Pou6f1,14.485704,0.47627005,1.4918603384599217e-47,4.1756549265018854e-46,0.5170168688961231,0.35671228413163897,0.33350638,0.25041023
Slc4a8,14.483956,0.5438686,1.5302916703693676e-47,4.278765575736203e-46,0.4803196211897011,0.3255131964809384,0.2977807,0.21343766
Fbxw7,14.481261,0.43473077,1.5915054792635108e-47,4.445296489377394e-46,0.8419650784255697,0.6720430107526881,1.0229038,0.84063417
Mturn,14.48053,0.9338556,1.6085367481611776e-47,4.488201705409226e-46,0.3184374075170169,0.16642228739002932,0.16632605,0.09050202
Atp6v0a1,14.447207,0.4112118,2.6105826287114067e-47,7.2765928665431e-46,0.8742231429416987,0.724910394265233,1.1689109,0.98143595
Gm2762,14.446878,1.0784498,2.623073123435163e-47,7.30383158825936e-46,0.29831311038768865,0.14658683610296513,0.15654668,0.077190846
Cntn3,14.441727,0.5360929,2.8267211037203963e-47,7.857454931151805e-46,0.8262799644865345,0.6413734115347018,1.3250831,1.0664774
Klhl2,14.441701,0.36390898,2.827748015788536e-47,7.857454931151805e-46,0.8336786031370228,0.6666666666666666,1.0274062,0.8729216
Ppp1r12a,14.414726,0.37475646,4.180951077530257e-47,1.1605594571615496e-45,0.8742231429416987,0.7634408602150538,1.294299,1.1127042
Cers6,14.399596,0.4882234,5.204651482067475e-47,1.443229982695078e-45,0.8579461379106245,0.6673998044965787,1.1886603,0.9659706
Spata6l,14.399105,0.8488467,5.241796920048953e-47,1.4520317859970657e-45,0.3432968333826576,0.1921228413163897,0.18148711,0.104801215
Zfyve28,14.3890295,0.4323721,6.0640819527563e-47,1.6780832345063005e-45,0.6726842261023972,0.48692570869990226,0.5479918,0.43229836
Chchd6,14.377124,0.4128378,7.202654158707341e-47,1.991104086877225e-45,0.6655815329979283,0.49466438579341804,0.53868747,0.42926994
Pkp4,14.37395,0.41861975,7.540489777426437e-47,2.0823531379182767e-45,0.872151524119562,0.7368849788204627,1.3144506,1.1108606
Fbxo34,14.366986,0.41794115,8.33809635723283e-47,2.3002530710353814e-45,0.726546315477952,0.5509530791788856,0.6768527,0.5448184
Zfp91,14.364054,0.3810275,8.69871599395275e-47,2.3972769103334398e-45,0.662030186445694,0.4964972303681981,0.52019125,0.42131734
Ago2,14.361762,0.4154367,8.991205675813871e-47,2.47534525111802e-45,0.6250369931932525,0.4593923101987618,0.46282974,0.3655454
Bbof1,14.360607,0.50342643,9.14230096576152e-47,2.5143667036848724e-45,0.5182006510802012,0.36192570869990226,0.32031348,0.23613234
Gpr176,14.35334,0.4891681,1.0152793950559154e-46,2.7894230414266305e-45,0.45546019532406035,0.291544477028348,0.28546464,0.21137418
Kcnh3,14.344566,0.8036481,1.1521881805911667e-46,3.162338755105685e-45,0.3616454572358686,0.21028836754643207,0.19685832,0.117468774
Eipr1,14.3363285,0.46383178,1.2974041502217644e-46,3.557270358822328e-45,0.5560816809707014,0.3951612903225806,0.3620707,0.27485716
Flnb,14.299726,0.41872695,2.196734056239833e-46,6.016946390536627e-45,0.7413435927789287,0.5774682306940372,0.72557575,0.58634084
Pip5k1a,14.296255,0.40527284,2.3090380527604412e-46,6.314160355494431e-45,0.7268422610239715,0.5631313131313131,0.6641725,0.53764135
Lekr1,14.296228,0.45657888,2.3099440377562435e-46,6.314160355494431e-45,0.6034329683338265,0.43931247963506026,0.47095647,0.36348787
Atp1b1,14.293428,0.41011566,2.404748192194852e-46,6.566624382548342e-45,0.9603432968333827,0.8463668947539915,1.6947423,1.469097
Silc1,14.281194,0.5422148,2.86647016196069e-46,7.819497792069416e-45,0.48002367564368154,0.32123655913978494,0.30362365,0.21802546
Gm57223,14.258396,0.43324673,3.9748718631581756e-46,1.0832130523636935e-44,0.6060964782480024,0.42627891821440206,0.4511554,0.35222733
Mtcl1,14.257142,0.46523988,4.0469238395491345e-46,1.1017309378792832e-44,0.5581532997928381,0.38966275659824046,0.4023938,0.3066337
Lpp,14.253627,0.358111,4.255893933782089e-46,1.1574480769304123e-44,0.6948801420538621,0.50826816552623,0.6649649,0.55205846
Trank1,14.244275,0.4615796,4.865682026204286e-46,1.3219502127816904e-44,0.7940218999704054,0.5957559465623982,0.881176,0.70638305
Dipk1a,14.242276,0.42304322,5.00691644816786e-46,1.3589479289118224e-44,0.6238532110091743,0.4578853046594982,0.47549728,0.37437564
Ric1,14.215458,0.39512143,7.346920510040052e-46,1.9900378437981473e-44,0.6439775081385025,0.47947214076246336,0.48019075,0.38438705
Clvs2,14.208911,0.4235133,8.067023187566458e-46,2.1828893559910446e-44,0.720923350103581,0.5419925057021832,0.67310053,0.5400036
Kcna4,14.206233,0.5512783,8.381484690207084e-46,2.2656991310449126e-44,0.4628588339745487,0.3079586184424894,0.28157392,0.20043238
Me1,14.2019,0.53053737,8.916206613068865e-46,2.407823836112165e-44,0.479727730097662,0.32054415118931245,0.31284758,0.22656916
Calm2,14.195504,0.38122177,9.768147124366123e-46,2.6352421007200576e-44,0.9612311334714413,0.8430270446399478,1.5849955,1.3808898
Dnajc13,14.187976,0.38436604,1.0875195474287682e-45,2.9309578976340024e-44,0.744303048239124,0.5805637015314434,0.6908627,0.5668023
4930547E14Rik,14.179741,1.4592677,1.222974250005751e-45,3.292717244253961e-44,0.25451316957679787,0.10809710003258391,0.14321394,0.054486256
A330015K06Rik,14.147775,0.58215165,1.9276018198214227e-45,5.184650740600763e-44,0.4057413435927789,0.25146627565982405,0.24854042,0.17266572
Zfp277,14.140873,0.38449034,2.1263010557716964e-45,5.713370936858548e-44,0.5759100325540101,0.413693385467579,0.3908311,0.31212962
Slc2a9,14.1389265,1.6456561,2.1859441011177468e-45,5.867764035667718e-44,0.2184078129624149,0.06968882372108179,0.11067771,0.03672186
Gm41361,14.135047,0.66107935,2.309784592366207e-45,6.194003193301395e-44,0.4294169872743415,0.2814434669273379,0.2461948,0.16257343
Morc2b,14.1248045,0.73108935,2.6713916247056184e-45,7.156559616733796e-44,0.39301568511393903,0.246782339524275,0.21110418,0.1324311
9130024F11Rik,14.110107,0.56817335,3.290755180029931e-45,8.807031044562176e-44,0.37792246226694287,0.21643857934180516,0.23221833,0.16237634
Plekha5,14.092133,0.46078756,4.245459337553153e-45,1.1350795263686889e-43,0.88606096478248,0.7448680351906158,1.476217,1.2393093
Plxna2,14.0878315,0.43167678,4.512054099208132e-45,1.2051579885260687e-43,0.8156259248298313,0.6362414467253177,0.9763011,0.80053544
Gm1043,14.078134,0.4804541,5.1758602642314625e-45,1.3810860506444826e-43,0.6049126960639243,0.4411453242098403,0.4691996,0.35706553
Camta1,14.073408,0.4324387,5.533668133990233e-45,1.4750958607174363e-43,0.8937555489789879,0.7567611599869665,1.4044112,1.1869973
Ksr2,14.064655,0.47164214,6.262730431703064e-45,1.6661343237610033e-43,0.8256880733944955,0.6381557510589768,1.0226386,0.8259333
Cdk8,14.056779,0.39520636,7.000016895545843e-45,1.8604397030990782e-43,0.8369340041432376,0.681614532420984,0.9788824,0.8168499
Nfkbiz,14.056577,1.0361524,7.020073902607816e-45,1.8639267367892493e-43,0.283515833086712,0.1360377973281199,0.14040625,0.070929326
Plscr4,14.040267,1.3001128,8.837865036883141e-45,2.341947076341716e-43,0.23823616454572358,0.08960573476702509,0.14313385,0.06061676
Jam3,14.036576,0.30445865,9.310311351474722e-45,2.464710009991387e-43,0.5729505770938147,0.4006598240469208,0.4017634,0.3367474
Sgms1,14.011709,0.3895905,1.3218482637627912e-44,3.4924348915738642e-43,0.7830719147676828,0.6147768002606713,0.8271948,0.6842819
