names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CA1-ProS Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Fa2h,-4.572455,-1.4819648,4.820425128971487e-06,2.3063536897340428e-05,0.1296241491565552,0.16837732160312804,0.07553075,0.1981551
Ppfibp2,-4.6096206,-1.680121,4.034042040005786e-06,1.944648539916675e-05,0.09647824800236757,0.13945910720104268,0.045009803,0.13761303
Spata13,-4.6140637,-1.699593,3.948709182225914e-06,1.9041962621394528e-05,0.08641609943770347,0.1300097751710655,0.034192525,0.107042044
Vangl2,-4.6218886,-1.4575543,3.802620800895333e-06,1.839028454284694e-05,0.07161882213672684,0.1175464320625611,0.026404217,0.07090851
Cckbr,-4.629487,-1.209876,3.665727259661106e-06,1.7763406937257694e-05,0.07753773305711749,0.1234929944607364,0.027974451,0.06356008
Plcxd2,-4.6351657,-0.97246104,3.5665142001966344e-06,1.7288875439163552e-05,0.10358094110683634,0.1487862495927012,0.047810525,0.09175097
Lypd6b,-4.6382265,-1.7104695,3.5141143747474924e-06,1.7041013039066075e-05,0.05149452500739864,0.09872922776148582,0.022794235,0.07274364
Pros1,-4.6408844,-1.4812566,3.469209864941368e-06,1.6838451783051762e-05,0.09795797573246523,0.14222873900293256,0.04574082,0.1228106
Lpar1,-4.655428,-1.4427015,3.2330825825809377e-06,1.57349989121445e-05,0.11808227286179343,0.15962039752362334,0.06217123,0.16072656
Cdyl,-4.6682796,-0.7050711,3.0373220964483056e-06,1.4827915103845562e-05,0.27878070435039953,0.30498533724340177,0.13893822,0.2175202
Mctp2,-4.6823716,-1.6114066,2.8357486767629304e-06,1.3884214093407424e-05,0.05238236164545724,0.10019550342130987,0.025150392,0.07494181
St8sia4,-4.683026,-0.7699294,2.826709106923017e-06,1.3842477438130395e-05,0.2586564072210713,0.28449820788530467,0.14302328,0.23284361
B930095G15Rik,-4.693223,-0.79728884,2.689341686984868e-06,1.3205886536784249e-05,0.2036105356614383,0.2390436624307592,0.08925907,0.15035802
Kank1,-4.7083173,-1.6479156,2.4977023687724563e-06,1.2294058004930555e-05,0.08937555489789879,0.13379765395894427,0.048241694,0.14400153
Atp1a2,-4.7134943,-1.060386,2.435046051385552e-06,1.2003244799253307e-05,0.296833382657591,0.31793743890518084,0.23797429,0.44489267
Gramd4,-4.717729,-0.6863298,2.3849165336721604e-06,1.176477093074554e-05,0.22580645161290322,0.25965298142717497,0.09906229,0.15492646
Apoe,-4.7214,-0.80123276,2.3422702408413642e-06,1.1560764395923485e-05,0.32938739271973955,0.34938090583251874,0.28934848,0.46041942
Mob3b,-4.7555914,-1.5077502,1.9786654220426917e-06,9.822046903803275e-06,0.10417283219887541,0.14846041055718476,0.04985553,0.13572398
Trmt2b,-4.7577453,-1.4799931,1.9576753148771e-06,9.723241351339682e-06,0.07960935187925422,0.12618116650374714,0.02901636,0.07892764
Nacc2,-4.7585835,-1.3919449,1.9495612476189876e-06,9.688313431389347e-06,0.08049718851731281,0.12764744216357118,0.036251355,0.09247042
Mobp,-4.764046,-1.1273352,1.8974895753168109e-06,9.43827191572801e-06,0.19029298609055934,0.22601010101010102,0.15373233,0.309707
Rffl,-4.7674847,-0.89682835,1.8654010335604516e-06,9.285536452717551e-06,0.28292394199467297,0.30856956663408275,0.1609829,0.2815792
Rcan3,-4.7768536,-1.6884896,1.780593675621119e-06,8.873247786338922e-06,0.050014797277300974,0.09889214727924406,0.019136062,0.06041105
Fhip1a,-4.799117,-1.1943051,1.5936653482123526e-06,7.989139534788417e-06,0.09322284699615271,0.13954056695992179,0.03542963,0.07929958
2610316D01Rik,-4.8202853,-0.6606378,1.4335319571053153e-06,7.2200569236025905e-06,0.2716780112459308,0.3011567285760834,0.15331325,0.23263402
Neat1,-4.8202977,-1.7095159,1.4334420190865345e-06,7.2200569236025905e-06,0.09411068363421131,0.1392554578038449,0.049229916,0.15275228
A530058N18Rik,-4.823316,-1.4960939,1.4119083360913027e-06,7.11915499920685e-06,0.06629180230837525,0.11441023134571522,0.026613038,0.07332238
Moxd1,-4.8321185,-1.9917006,1.3508787111729618e-06,6.82423594081923e-06,0.04794317845516425,0.09685565330726621,0.01966603,0.0760227
Elovl7,-4.839505,-1.2202414,1.301628491742596e-06,6.580387125705278e-06,0.16099437703462563,0.20144998370804823,0.0843985,0.18662286
Ablim3,-4.8549623,-0.6242253,1.2040962751967462e-06,6.111459560736036e-06,0.2749334122521456,0.3034783317041382,0.15027817,0.22310121
Gsap,-4.871141,-1.6971414,1.1095565222406192e-06,5.645354765966334e-06,0.10772417875110979,0.1517188009123493,0.045002814,0.13911682
Lrrc1,-4.8723993,-1.1761864,1.1025101767162725e-06,5.610690994008759e-06,0.12903225806451613,0.17289833822091888,0.053493332,0.11704959
Magi3,-4.8819227,-0.3362954,1.0505634037490974e-06,5.355461707216514e-06,0.5989937851435336,0.547613229064842,0.5521847,0.6577913
Elfn1,-4.8976007,-1.4472886,9.701384365573514e-07,4.955821252907991e-06,0.07546611423498076,0.1237781036168133,0.03509012,0.09293248
Gjc3,-4.8999753,-1.4023273,9.584861758571744e-07,4.898159670080311e-06,0.15182006510802012,0.19130824372759855,0.09906959,0.24316482
Foxp2,-4.906435,-1.1429616,9.274677177716059e-07,4.7477724474229475e-06,0.16780112459307486,0.20711143695014664,0.112884186,0.23420356
Sytl5,-4.911175,-1.4735879,9.053224246518784e-07,4.641483218926917e-06,0.0766498964190589,0.12495927012056045,0.03443745,0.09285518
Fam163b,-4.9152474,-0.82709605,8.867048207428184e-07,4.548636604306898e-06,0.15359573838413731,0.1968475073313783,0.07705591,0.13287815
Mbp,-4.93874,-0.6828584,7.862907147297458e-07,4.0573802612525985e-06,0.5912992009470257,0.5661860540892799,0.5751307,0.81000197
Mfn1,-4.955888,-0.41725776,7.200077281342891e-07,3.7255165905966394e-06,0.5161290322580645,0.49918540241120885,0.3374138,0.42912707
Gm16599,-4.9721804,-1.2538646,6.62041407478998e-07,3.4361701021751355e-06,0.0831606984314886,0.1326572173346367,0.034000013,0.07925223
Coro6,-4.9930615,-1.4471245,5.942966859569559e-07,3.1031387391495153e-06,0.07280260432080497,0.12214890843923101,0.025665583,0.06848691
Hrh1,-5.0162206,-1.7027016,5.269785690559795e-07,2.763988707892674e-06,0.050902633915359576,0.10210980775496904,0.019351726,0.0616643
Pld1,-5.0251145,-1.7643666,5.031315571300853e-07,2.643555913196205e-06,0.10387688665285587,0.14980449657869013,0.049304917,0.15845494
Vcan,-5.030898,-1.274299,4.881870982757436e-07,2.566570738644197e-06,0.15833086712044983,0.20026881720430106,0.090023585,0.20526628
Ddr1,-5.036774,-0.9561606,4.7344328834737763e-07,2.4953748838552444e-06,0.20420242675347736,0.24344248941023133,0.10266396,0.19042683
Pitpnm2,-5.039026,-0.4432704,4.6790763635755395e-07,2.4689128170623916e-06,0.5403965670316662,0.5022808732486151,0.36483034,0.46914604
Dleu2,-5.0405264,-0.36469352,4.642528613436855e-07,2.4507808220638176e-06,0.7138206569991121,0.648256761159987,0.69084907,0.82492006
Osbpl1a,-5.0444055,-0.33085284,4.549340686204986e-07,2.403948559259154e-06,0.5904113643089671,0.5594248941023134,0.47795755,0.57138896
Kcna1,-5.05041,-0.48286325,4.408638055765051e-07,2.3341892523824023e-06,0.41935483870967744,0.4292114695340502,0.2676403,0.3568809
Lhfpl2,-5.0508466,-1.4086345,4.398564831921509e-07,2.329314880444047e-06,0.12548091151228175,0.17102476376669926,0.05598473,0.142255
Sgpp2,-5.057153,-1.3577431,4.2556092610603924e-07,2.2562790221920434e-06,0.06747558449245339,0.1184017595307918,0.027347986,0.06864486
Ppp1r16b,-5.0626397,-0.62910944,4.134903300462983e-07,2.19401365883571e-06,0.4412548091151228,0.4394753991528185,0.28581524,0.41322878
Appl2,-5.0715284,-1.1319714,3.946330177795176e-07,2.098513593456489e-06,0.21160106540396567,0.24674160964483546,0.09499644,0.1975396
Hpcal1,-5.0757713,-1.1025891,3.8592689695215316e-07,2.0546819582210684e-06,0.1358390056229654,0.1810850439882698,0.058531474,0.12172329
Atp8b1,-5.0783553,-1.3084517,3.807159043833689e-07,2.029326790474335e-06,0.11808227286179343,0.16393776474421637,0.054678906,0.13032395
Itga9,-5.1096716,-1.8316541,3.227193085702084e-07,1.7280725032446192e-06,0.08878366380585972,0.13758553274682306,0.037099294,0.12622125
Zfp385a,-5.1302776,-1.0860915,2.893154704230553e-07,1.5538490286363174e-06,0.11719443622373484,0.1660557184750733,0.047326017,0.09793192
mt-Nd4,-5.1457915,-0.5137478,2.663951132193262e-07,1.4353392204137347e-06,0.4119562000591891,0.42868198110133593,0.36315703,0.48560533
Rasgef1c,-5.151722,-1.6174631,2.5810566650323347e-07,1.392071308498973e-06,0.044983722994968924,0.0979146301726947,0.015905166,0.048021086
Prr5l,-5.1651525,-1.4166021,2.4024280969507467e-07,1.2993808970424025e-06,0.13879846108316068,0.1832437275985663,0.1235087,0.30080095
Psd2,-5.197133,-1.667551,2.023853272577793e-07,1.0999380548981654e-06,0.06747558449245339,0.11954219615509938,0.024912063,0.07708455
Dusp16,-5.197733,-1.321788,2.0173376315131874e-07,1.0966186963131568e-06,0.15034033737792246,0.19481101335940046,0.06754212,0.16098838
Filip1,-5.204794,-0.79999983,1.9421178120750679e-07,1.057440843170356e-06,0.20834566439775082,0.24918540241120887,0.09627547,0.16208474
Mtus1,-5.215137,-1.6656419,1.8368154191860275e-07,1.0023401769603689e-06,0.11305119857946137,0.16035353535353536,0.049095683,0.14811413
Ldlrad3,-5.2219853,-0.7042845,1.7701492762306523e-07,9.673359986235028e-07,0.3006806747558449,0.329138155751059,0.1579537,0.24592169
Dip2a,-5.223328,-0.57086617,1.7573567658763207e-07,9.609315486181673e-07,0.44776561112755253,0.44415933528836754,0.27795836,0.38931733
Dsg2,-5.231057,-1.7987334,1.6854333491760262e-07,9.227301159812514e-07,0.050014797277300974,0.1030058651026393,0.01620122,0.055269558
Galnt10,-5.23858,-1.0352762,1.6181643571608733e-07,8.869864601573372e-07,0.16809707013909442,0.2122434017595308,0.074685164,0.14749609
St3gal1,-5.2406864,-1.0043211,1.599802668519436e-07,8.778169839313303e-07,0.1488606096478248,0.19485174323884003,0.065336406,0.12702152
Prkd3,-5.24286,-1.8439052,1.5810669732097103e-07,8.678911045994876e-07,0.09647824800236757,0.14495764092538285,0.041468516,0.14149398
Anks1,-5.2510295,-0.58873034,1.5125161983375973e-07,8.326431110291178e-07,0.39301568511393903,0.40371456500488756,0.22118266,0.316487
Cacng4,-5.2533026,-1.4400046,1.4939574046991067e-07,8.227635881177495e-07,0.09884581237052383,0.14968230694037146,0.051330283,0.13357462
Megf10,-5.269028,-1.8289244,1.371477407191271e-07,7.579514177546164e-07,0.09174311926605505,0.14108830237862496,0.045332067,0.15251341
Meis1,-5.269091,-1.695494,1.371009975526154e-07,7.57848961991108e-07,0.08730393607576206,0.13835940045617465,0.04181879,0.12955171
Gm46102,-5.278209,-1.5858282,1.3045230966345835e-07,7.233292531277603e-07,0.07369044095886357,0.1255702183121538,0.026634682,0.07791093
Slc39a6,-5.2784963,-0.8471928,1.302483841258042e-07,7.22347591632685e-07,0.17786327315773898,0.22279244053437602,0.08827176,0.15359657
Lypd6,-5.2816195,-1.7344472,1.2804693332211327e-07,7.105785002819462e-07,0.08404853506954721,0.13469371130661453,0.03768193,0.12025102
Ankfn1,-5.2964497,-1.5002259,1.1807579465217639e-07,6.57553699959374e-07,0.08789582716780113,0.13901107852720757,0.041725088,0.11380362
Bcas1,-5.3115044,-1.3369621,1.0872405212115722e-07,6.076154909516419e-07,0.15389168393015684,0.198069403714565,0.1129141,0.2638785
Glce,-5.335198,-0.5723697,9.544029942537914e-08,5.375143252064426e-07,0.3572062740455756,0.3770772238514174,0.19634931,0.27959993
Ltbp1,-5.3362665,-1.6534709,9.487991272177175e-08,5.34582355804992e-07,0.07812962414915656,0.13049853372434017,0.034581274,0.104983255
Rin2,-5.3530245,-1.3262025,8.64962431447313e-08,4.890896576807513e-07,0.16572950577093815,0.20959595959595959,0.077361025,0.18371803
Cdk6,-5.358461,-1.9582847,8.393396400329817e-08,4.756021958601058e-07,0.063924237940219,0.11758716194200065,0.025250718,0.094740555
Cntnap3,-5.362411,-1.0038383,8.211831733251534e-08,4.657068777384312e-07,0.17135247114530927,0.21533887259693713,0.1105536,0.21059686
Gm49906,-5.3696876,-1.4979322,7.887315782414652e-08,4.4768097818648436e-07,0.07102693104468778,0.12475562072336266,0.03579781,0.09797754
Whrn,-5.3710175,-1.3921214,7.829352652220076e-08,4.4467280863486246e-07,0.09292690145013317,0.14552785923753667,0.04099454,0.10420865
Tll1,-5.3837147,-1.4267113,7.29641700122679e-08,4.1589886470717825e-07,0.07960935187925422,0.13306451612903225,0.04375193,0.113534726
Apbb1ip,-5.3913,-1.698601,6.994962586770052e-08,3.9956344537948825e-07,0.10713228765907074,0.1576653633105246,0.068161614,0.206166
Antxr2,-5.4179163,-1.5235922,6.029766519317738e-08,3.4649235751511467e-07,0.07931340633323468,0.13249429781687846,0.03176707,0.08874172
Pde1b,-5.441971,-0.8410735,5.2694324389248584e-08,3.0429754918098203e-07,0.18407812962414916,0.2298794395568589,0.081924275,0.14231238
Phldb1,-5.4472694,-1.218565,5.1148912452008745e-08,2.9556371560977956e-07,0.2302456348031962,0.2659661127403063,0.12604858,0.27202675
Shisa4,-5.447592,-0.7269612,5.105642925193293e-08,2.9509276274455535e-07,0.255696951760876,0.29472140762463345,0.1395,0.22136092
Fnip2,-5.4555492,-0.5119216,4.8821638103474116e-08,2.8290649468198177e-07,0.46493045279668543,0.4600439882697947,0.2933198,0.39613158
Kctd8,-5.475218,-0.8981342,4.3697393316795206e-08,2.538700450642783e-07,0.24001183782184077,0.2749266862170088,0.18207332,0.31639752
Rdx,-5.482832,-0.62332636,4.185704295553384e-08,2.4338860511040776e-07,0.410772417875111,0.42452753339850113,0.25213566,0.36585617
Stk32c,-5.4915466,-0.77710694,3.9842927053888496e-08,2.3228020176567236e-07,0.22994968925717668,0.26934669273378953,0.10328123,0.17096986
Grm2,-5.5014,-1.2980909,3.76787212103401e-08,2.2004504214775887e-07,0.07960935187925422,0.13420495275333985,0.03362432,0.08074013
Fhit,-5.5279236,-0.4253018,3.2404296866821005e-08,1.901929787705287e-07,0.561408700799053,0.546146953405018,0.5195169,0.6495983
Lrmda,-5.5324864,-1.4413669,3.157230847781685e-08,1.854312412675276e-07,0.17016868896123113,0.21399478657543175,0.103545114,0.25949875
Rasa3,-5.533499,-0.6849063,3.139048271632063e-08,1.8444396907665325e-07,0.35395087303936074,0.3729227761485826,0.19120736,0.29172686
Tjp2,-5.555023,-1.2906587,2.7757514990175408e-08,1.6381384313332158e-07,0.17016868896123113,0.21489084392310198,0.0778637,0.18073542
Tmem196,-5.5557275,-1.0249919,2.764581249267908e-08,1.6322631985899514e-07,0.1891092039064812,0.23232323232323232,0.091465384,0.1780664
Abtb2,-5.5561914,-1.6405836,2.7572424919709357e-08,1.628645982837086e-07,0.10624445102101214,0.15770609318996415,0.05819661,0.17129108
Fam3c,-5.5583854,-0.7043316,2.722818217622545e-08,1.6090196944692715e-07,0.26339153595738385,0.30237862495927015,0.14316688,0.22378278
Dnah5,-5.5596538,-1.0571568,2.703100709424392e-08,1.5979067179784553e-07,0.1260728026043208,0.17774519387422613,0.05213918,0.10559437
Eya1,-5.5717545,-1.5211269,2.5218644730896973e-08,1.496191176681832e-07,0.12725658478839894,0.17648256761159986,0.06353905,0.17251131
Pag1,-5.5738974,-0.7766153,2.4910286225985874e-08,1.4785495712220907e-07,0.3980467593962711,0.41014988595633756,0.23843949,0.379315
St3gal4,-5.58368,-1.3972024,2.3548171366209178e-08,1.4001756242753718e-07,0.14146197099733648,0.19020853698273052,0.063068666,0.15825687
Galnt1,-5.58698,-0.5935714,2.310526669295159e-08,1.3750576213501866e-07,0.4199467298017165,0.4288041707396546,0.24587601,0.35108888
Syt10,-5.601412,-0.87347126,2.1261296369168973e-08,1.2684081559493123e-07,0.15093222846996152,0.20169436298468557,0.07532436,0.13394444
Pamr1,-5.6018815,-1.5810188,2.120372331781932e-08,1.2655354188134274e-07,0.06274045575614087,0.11921635711958292,0.02637552,0.07692441
Gm13629,-5.6158643,-1.1732547,1.9558206879998254e-08,1.1707039849978905e-07,0.13169576797869192,0.1827956989247312,0.06450312,0.13998911
Arhgap31,-5.648173,-1.4127545,1.6216229853472917e-08,9.780698005899377e-08,0.1633619414027819,0.20906647116324537,0.088973254,0.22133783
Sema3a,-5.6496906,-0.93429923,1.6073699314036647e-08,9.699086022190988e-08,0.18200651080201244,0.22983870967741934,0.10514178,0.19216038
Usp29,-5.656786,-0.35938329,1.5423396505819306e-08,9.319241378712946e-08,0.5859721811186742,0.5558406647116324,0.5358509,0.64680666
Gm12371,-5.6684337,-1.3575064,1.4410879591442453e-08,8.725108936954905e-08,0.0665877478543948,0.1243483219289671,0.02784566,0.069857195
Tcf7l2,-5.6845303,-1.6720756,1.3117258582739547e-08,7.97422484430343e-08,0.12163361941402782,0.17188009123492995,0.0701756,0.208366
Egfr,-5.7048473,-1.8070807,1.1644746874723218e-08,7.111235193723019e-08,0.06895531222255105,0.12573313782991202,0.044095047,0.14648347
Adarb1,-5.7075233,-0.33170643,1.1463187051388809e-08,7.00513613988668e-08,0.5427641313998224,0.5230531117627892,0.3904825,0.47074005
Sipa1l2,-5.708459,-0.93551224,1.1400384816899217e-08,6.969928100798223e-08,0.25895235276709083,0.2923998044965787,0.13105948,0.2373056
Mta3,-5.7328477,-0.42083558,9.875826778566327e-09,6.069612661026468e-08,0.5226398342704942,0.5095307917888563,0.3435914,0.43752745
Picalm,-5.7445207,-0.35066167,9.218176215536991e-09,5.6823215166661836e-08,0.734832790766499,0.6834473769957641,0.6895616,0.81802225
Sh3pxd2b,-5.7517424,-1.3552092,8.832834951439883e-09,5.4497881778459166e-08,0.09055933708197692,0.14752362333007493,0.03625506,0.09025621
Hip1,-5.751997,-0.68146914,8.819525517292505e-09,5.442826151806376e-08,0.3953832494820953,0.4057510589768654,0.22923921,0.34585682
Rgs12,-5.7619667,-1.3588219,8.313937705083798e-09,5.147361892525384e-08,0.0958863569103285,0.15212609970674487,0.046147194,0.11433691
Tiam2,-5.7903905,-0.44189292,7.022295052710135e-09,4.368813801026194e-08,0.3548387096774194,0.38966275659824046,0.23894809,0.31235883
Glra3,-5.796399,-1.1683773,6.775381769852806e-09,4.222043324581282e-08,0.11186741639538325,0.16739980449657868,0.056173027,0.122100145
0610040J01Rik,-5.8073783,-1.4700172,6.345870899656296e-09,3.967276665280705e-08,0.14264575318141462,0.19358911697621375,0.06732992,0.17642358
Lin28b,-5.826614,-0.6768197,5.656321570607306e-09,3.554381679191261e-08,0.26605504587155965,0.3041300097751711,0.15391102,0.23585314
Ap3b1,-5.845469,-0.3011813,5.0514360281237645e-09,3.185451445099403e-08,0.6691328795501628,0.6164059954382535,0.55224293,0.64619964
Pde3a,-5.86668,-1.8449113,4.4460763807662865e-09,2.8175960460186347e-08,0.0757620597810003,0.13347181492342783,0.037962683,0.13014658
Wnk1,-5.917581,-0.27257422,3.2671035427209127e-09,2.0971589152630416e-08,0.8073394495412844,0.7560280221570544,0.9385098,1.057719
Cst3,-5.934819,-0.61743146,2.9416943891869368e-09,1.895978129946102e-08,0.5998816217815922,0.5850847181492342,0.6135303,0.8326175
Alk,-5.9431753,-1.1947818,2.795531134130632e-09,1.804803497695581e-08,0.2036105356614383,0.24588628217660477,0.13432935,0.28450447
Stat3,-5.9462814,-1.0050836,2.7430212010522733e-09,1.772180323930622e-08,0.20864160994377035,0.25525415444770283,0.09583804,0.18387987
Rims3,-5.951502,-1.8791779,2.6569295864946177e-09,1.7190392003156845e-08,0.05563776265167209,0.1157543173672206,0.018403351,0.06609333
Tgfbr1,-5.95824,-1.173501,2.549688380608899e-09,1.650448730112289e-08,0.27345368452204794,0.30620723362658847,0.1846407,0.37665492
Sv2c,-5.9610333,-1.5270166,2.506477670583122e-09,1.6236512779307738e-08,0.09174311926605505,0.14911208862821765,0.041328095,0.114754856
Napepld,-5.995162,-0.9440688,2.032824817730491e-09,1.3273876756359245e-08,0.15389168393015684,0.20776311502117953,0.06695277,0.12506633
Pkib,-6.019411,-1.0045543,1.750525462273408e-09,1.1491966570067549e-08,0.16040248594258658,0.2131801889866406,0.07250191,0.14051425
Pcdh10,-6.0200987,-0.5017426,1.7431091631960203e-09,1.1446076054515411e-08,0.5096182302456348,0.500366568914956,0.39683896,0.52456284
Ston2,-6.020542,-1.1779382,1.7383367695376413e-09,1.1417528476528092e-08,0.1899970405445398,0.2369664385793418,0.089382,0.19189493
Vwa3a,-6.027095,-1.2059972,1.6693291639382214e-09,1.0983074102600395e-08,0.11482687185557858,0.17167644183773215,0.04667191,0.1045608
Ugt8a,-6.044706,-1.2294214,1.4968260850963485e-09,9.89171591405285e-09,0.2172240307783368,0.26140436624307595,0.16253988,0.34630477
Tmtc2,-6.05202,-0.5937082,1.4304072767807186e-09,9.466759489432982e-09,0.5401006214856466,0.5161290322580645,0.46929246,0.64382887
Arsj,-6.122262,-1.0664148,9.225620884069436e-10,6.191119709164479e-09,0.1269606392423794,0.18454708374063214,0.058896456,0.119600974
Gm28905,-6.125079,-0.86038613,9.06385399424017e-10,6.0871221400958094e-09,0.26072802604320805,0.3002199413489736,0.16038555,0.27447096
Tacc1,-6.1337733,-0.34631345,8.581884243361482e-10,5.779329063135916e-09,0.6463450725066587,0.5951042684913652,0.52366185,0.62856185
Lima1,-6.1529884,-1.230433,7.603625464047692e-10,5.145036923166997e-09,0.15211601065403965,0.20568589116976213,0.07264592,0.16279763
Blmh,-6.1870217,-0.627238,6.131146731907024e-10,4.183441155062005e-09,0.32080497188517315,0.3565900944933203,0.17000952,0.25172412
Agmo,-6.2140665,-1.9983305,5.163062547879778e-10,3.5426836226131165e-09,0.09292690145013317,0.1516373411534702,0.052298598,0.19434306
Unc13c,-6.216026,-1.2140435,5.099038248870243e-10,3.5005405658442374e-09,0.18496596626220776,0.23431899641577061,0.119505845,0.25811195
Kcnk13,-6.216803,-1.6104225,5.073859350539428e-10,3.485035806467137e-09,0.11305119857946137,0.17147279244053437,0.055037692,0.15936299
Cdh18,-6.2694306,-0.5459152,3.623710752531917e-10,2.5146980351377227e-09,0.6306599585676236,0.577386770935158,0.67517614,0.878773
Zfp521,-6.2826324,-1.8898731,3.3288724589877527e-10,2.317875174216142e-09,0.08256880733944955,0.14361355490387748,0.041307017,0.14521718
Ammecr1,-6.288681,-0.7109889,3.2017425995093764e-10,2.2328269828397857e-09,0.30364013021604025,0.3378136200716846,0.15634117,0.24452099
Igsf3,-6.2963796,-1.3313154,3.046776522932696e-10,2.1297316641831824e-09,0.10446877774489494,0.16515966112740307,0.042254314,0.10310142
Zadh2,-6.301815,-1.4172695,2.94180205228255e-10,2.060641844234414e-09,0.10062148564664102,0.16149397197784296,0.037833598,0.09801721
Frmd4b,-6.3206697,-0.6361644,2.604320940916701e-10,1.8342884320427723e-09,0.6203018644569399,0.5617464972303682,0.5487404,0.7590391
Vgll4,-6.3566523,-0.6524018,2.0619835687567023e-10,1.4626583551344402e-09,0.4081089079609352,0.42126914304333657,0.24642184,0.36409953
Map3k1,-6.3888783,-1.7901837,1.6710687444662213e-10,1.1918781641885305e-09,0.09322284699615271,0.15456989247311828,0.03742149,0.12387798
Tmem117,-6.4018416,-0.38615176,1.5351395337785455e-10,1.0982214928815101e-09,0.524711453092631,0.5185728250244379,0.41179708,0.5103689
Cd81,-6.463157,-0.7196332,1.0254059556691147e-10,7.416597046791146e-10,0.3770346256288843,0.40725806451612906,0.28470647,0.43333846
Ddah1,-6.489794,-1.4036089,8.595405647324983e-11,6.255648692947516e-10,0.10654039656703167,0.16911045943304007,0.052509747,0.13333535
Trpc3,-6.513187,-1.6479397,7.357278196996188e-11,5.373472822867289e-10,0.08967150044391832,0.15261485826001955,0.034424905,0.104145
Notch2,-6.534893,-1.4449009,6.365494807602085e-11,4.665598621938571e-10,0.13199171352471145,0.19151189312479636,0.061698485,0.1597865
Tspan18,-6.536326,-1.4141634,6.304853200727727e-11,4.62493599518302e-10,0.11364308967150044,0.1739980449657869,0.05060064,0.1295567
Cdk19,-6.5399976,-0.75229543,6.151988479464488e-11,4.5140341464557836e-10,0.4729209825392128,0.4764173998044966,0.33506894,0.5131127
Gprc5b,-6.5582767,-1.5790956,5.443322637374599e-11,4.0126770717765565e-10,0.10239715892275822,0.1647523623330075,0.045647226,0.1306306
Akap7,-6.624512,-0.689211,3.483968653899325e-11,2.605461667973139e-10,0.34270494229061854,0.3762218963831867,0.18372715,0.28156543
Fam124a,-6.647506,-0.955959,2.981002826317889e-11,2.2468315832583918e-10,0.18762947617638354,0.2438497882046269,0.08183734,0.15309069
Mtss2,-6.658053,-1.2143481,2.774793057137422e-11,2.0949336736522209e-10,0.1651376146788991,0.22267025089605735,0.072161265,0.1601007
Gm30092,-6.6705937,-1.0445329,2.547706485240944e-11,1.9299936075112536e-10,0.18585380290026635,0.2414059954382535,0.09761302,0.19186018
Dock11,-6.673873,-0.89821124,2.491394306501209e-11,1.889465566347375e-10,0.2885469073690441,0.3279569892473118,0.17467882,0.3043347
Hlcs,-6.726408,-0.69816756,1.739023557743194e-11,1.333549172276245e-10,0.31399822432672386,0.3514988595633757,0.15910321,0.24670707
Pou6f2,-6.7391825,-1.329158,1.5928035547193824e-11,1.2256194592013118e-10,0.12311334714412549,0.18556533072662104,0.061939366,0.14889157
Svil,-6.7527895,-1.4901037,1.4502925024935e-11,1.1178817998278928e-10,0.1361349511689849,0.19623655913978494,0.068869136,0.18255211
Gatm,-6.765052,-1.3508526,1.3326152975614541e-11,1.0286519116769971e-10,0.17579165433560226,0.23277126099706744,0.09831777,0.23389675
Camk2g,-6.7741575,-0.4232566,1.2513310294938804e-11,9.684120035282422e-11,0.5395087303936076,0.5356386445096123,0.41035545,0.51899433
Hexb,-6.8229475,-0.44819903,8.919139654934712e-12,6.964756830226553e-11,0.7067179638946434,0.6755457803844901,0.7263381,0.8987076
Prrg1,-6.8348136,-1.4042174,8.211174622169844e-12,6.42125326244772e-11,0.14087007990529743,0.20177582274356468,0.064444624,0.16227569
Mtss1,-6.8521423,-0.67074233,7.2752028910057384e-12,5.707582530841582e-11,0.4448061556673572,0.4541788856304985,0.28764024,0.42562106
Rps6ka5,-6.868165,-0.50668263,6.503287440176102e-12,5.122935605908293e-11,0.5327019828351583,0.5327060931899642,0.41744682,0.551627
Smoc2,-6.905092,-1.104346,5.017093381141315e-12,3.9837263342573036e-11,0.1571470849363717,0.21778266536331053,0.08103545,0.16676933
Necab1,-6.906167,-0.6106429,4.979232713105384e-12,3.9548324859929556e-11,0.3862089375554898,0.41177908113391987,0.32565716,0.46233672
mt-Co3,-6.9281783,-0.48439267,4.2629456009546165e-12,3.40099015135542e-11,0.6188221367268423,0.6065900944933204,0.6319548,0.8033096
Rarb,-6.9315076,-1.1648009,4.1637952176709885e-12,3.323861482436704e-11,0.14087007990529743,0.20552297165200392,0.07072907,0.15213609
Pdlim5,-6.960533,-1.3272645,3.3898740692073183e-12,2.723046823306447e-11,0.1944362237348328,0.24788204626914304,0.10187797,0.23831944
Sfmbt2,-6.987816,-1.0601003,2.7919882294747017e-12,2.2542284773433063e-11,0.1606984314886061,0.2233626588465298,0.07468174,0.14986657
Gm48893,-6.9910674,-1.6576543,2.7280232020847328e-12,2.203908101022753e-11,0.06984314886060965,0.13970348647768002,0.024356434,0.07491149
Plekha2,-7.0153384,-1.7948259,2.293931826094594e-12,1.86273642088733e-11,0.08819177271382066,0.15595470837406322,0.036993973,0.122892715
