names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Oligo NN (for_DEGs),mean_expr_Rest (for_DEGs)
Hapln2,10.587212,4.4431915,3.4161692755327044e-26,1.8256258638338062e-25,0.16794310722100655,0.023407271194881816,0.25340462,0.013170592
Atf7ip,10.494352,0.83969885,9.170445835784863e-26,4.846771825482676e-25,0.5169584245076586,0.6105045397080795,0.8598389,0.56614786
Gprc5b,10.492931,2.2246208,9.30943201597308e-26,4.9182941067478695e-25,0.2647702407002188,0.14967628241964526,0.40198755,0.100626476
Spsb1,10.470441,2.616973,1.1809201493380842e-25,6.210867960993212e-25,0.2237417943107221,0.0937440140979964,0.31886765,0.05942039
Dbndd2,10.442243,1.9716837,1.5900915467382421e-25,8.33023198690906e-25,0.32603938730853393,0.24916676244109873,0.4961745,0.15168184
Tcf7l2,10.425966,1.894297,1.887317989883205e-25,9.86811332713791e-25,0.2800875273522976,0.15779795425813126,0.5204511,0.16862199
2610035D17Rik,10.37927,1.1535599,3.081244764061957e-25,1.5989387178513862e-24,0.4655361050328228,0.5148833467417538,0.81865174,0.45090583
Kcna6,10.34089,1.8209236,4.602417962517872e-25,2.3745578082345472e-24,0.3435448577680525,0.28130866183963527,0.520944,0.17688282
Afap1l1,10.232284,2.7514303,1.421271549986555e-24,7.260373868467439e-24,0.2089715536105033,0.07799869746772402,0.30639032,0.051871434
Elavl3,10.224841,0.35367125,1.5347953640991491e-24,7.828388654772995e-24,0.6340262582056893,0.7425200168563001,1.1782345,1.0151442
Pcsk6,10.133699,2.5046709,3.915480707455007e-24,1.9746427666913672e-23,0.22538293216630198,0.10098456116155231,0.33278704,0.06726118
Atp10b,10.118044,3.8944204,4.595059337908517e-24,2.3138913869865414e-23,0.17067833698030635,0.034440485767919395,0.24784069,0.018736532
Cipc,10.105006,1.5724533,5.2492043902972084e-24,2.6358834230477667e-23,0.39442013129102843,0.3852813852813853,0.6222996,0.25482917
Fbxl5,9.971828,0.8637983,2.0246654140221846e-23,1.0052246798739117e-22,0.49945295404814005,0.5995862544535111,0.8434111,0.54679096
Rnf122,9.86052,3.5201242,6.172873460864798e-23,3.0306067950564064e-22,0.17341356673960612,0.041451174194537026,0.2509668,0.024560943
Bcas1os2,9.805639,4.1202674,1.0647046776555384e-22,5.19495454668682e-22,0.15973741794310722,0.02616557483814121,0.23522012,0.015133469
Sorbs3,9.743268,3.3283143,1.9711180214412173e-22,9.556828083025173e-22,0.1739606126914661,0.04355821169980462,0.23879728,0.026498793
Car14,9.739223,4.1131196,2.0511674454518435e-22,9.939561633776561e-22,0.15645514223194748,0.023254032103589627,0.22262189,0.014306188
Fgd3,9.73156,2.7349305,2.2117580011306787e-22,1.0708096845113755e-21,0.2051422319474836,0.08259587020648967,0.29231182,0.049742047
1500015L24Rik,9.694931,4.468843,3.1685087373857647e-22,1.5290558508181663e-21,0.15645514223194748,0.024441635061104087,0.23521844,0.011904346
Cd9,9.6449175,2.097081,5.165271238372245e-22,2.4837301033475704e-21,0.22647702407002188,0.10539018503620273,0.35582757,0.09520778
Piga,9.588419,3.1714182,8.9444667092325e-22,4.2643332235109524e-21,0.19693654266958424,0.07684940428303261,0.28708154,0.036244992
Tspan15,9.585117,2.8864393,9.235265303212203e-22,4.4014114703318886e-21,0.19201312910284463,0.06861280312607747,0.27579898,0.042052202
Hs3st1,9.439612,2.0498953,3.741594625770722e-21,1.7499851626537737e-20,0.29540481400437635,0.22089415009768992,0.46493733,0.133611
Rgs3,9.416747,2.8164396,4.652803715118798e-21,2.1693707413715445e-20,0.18927789934354486,0.0673485806229169,0.26597548,0.042346437
Cd82,9.39326,3.573304,5.817147452106976e-21,2.7052051235395372e-20,0.15809628008752735,0.030111481438915066,0.22786982,0.021272026
Cpox,9.376775,2.0601685,6.802178391983818e-21,3.155637662165145e-20,0.30470459518599563,0.23863157491476075,0.47297922,0.13541858
Trp53bp2,9.374391,2.0232866,6.95765701965196e-21,3.227209461730505e-20,0.275164113785558,0.18568746887330959,0.40471253,0.115755156
Kif21a,9.350197,0.28397554,8.748479964121626e-21,4.043200148537119e-20,0.6318380743982495,0.7563115350725971,1.1734972,1.04178
Zfp704,9.317706,0.7602267,1.188822768125349e-20,5.47637026907734e-20,0.5038293216630197,0.6104279201624334,0.85242546,0.58460873
Cdc42se2,9.316907,0.8460373,1.1978138997727423e-20,5.516842558603631e-20,0.4912472647702407,0.5858330460100372,0.82368267,0.53734297
Rtkn2,9.214713,2.9489818,3.121128151661264e-20,1.4195110601749858e-19,0.20350109409190373,0.09202007432095928,0.3072631,0.04552842
Grik2,9.187965,0.3012585,4.0034115249648436e-20,1.8149429336224962e-19,0.9414660831509847,0.9151821629697736,2.8536174,2.6581008
Acsl3,9.186847,1.1826382,4.0452715944409845e-20,1.832992373400156e-19,0.4387308533916849,0.45251503658583303,0.7371512,0.39216492
Lrrc8d,9.167612,1.2107948,4.836107402733432e-20,2.184704201604696e-19,0.4310722100656455,0.47021415163008085,0.68798953,0.35598424
Endod1,9.162808,2.0806751,5.0563840982112886e-20,2.2826787755197803e-19,0.2658643326039387,0.1764548136229552,0.39328286,0.10787453
Il18,9.129951,1.7867745,6.853051671501796e-20,3.084447209602232e-19,0.26531728665207877,0.166532582461786,0.38708714,0.12838727
Carns1,9.100351,4.1688533,9.004005455340578e-20,4.039025485559288e-19,0.15207877461706784,0.028962188254223652,0.22034779,0.013612118
Kctd13,9.000369,2.1457772,2.2496071456121462e-19,9.99618720069429e-19,0.26422319474835887,0.1781404436271693,0.40808013,0.107844196
Creb3l2,8.970559,2.0805624,2.9501214125177015e-19,1.3067880374934165e-18,0.24835886214442013,0.15251120560855075,0.3571252,0.09665088
Cryab,8.928437,2.2148519,4.3206902942704895e-19,1.904477496834778e-18,0.20842450765864332,0.0965789372869019,0.34621388,0.085365996
Lap3,8.924471,2.628318,4.478366238525676e-19,1.971713924777731e-18,0.19146608315098468,0.0781519365590162,0.27541447,0.050010003
Dubr,8.9195,2.87087,4.683982465991311e-19,2.0615660747123102e-18,0.19420131291028447,0.08393671225529632,0.27332324,0.042071957
D16Ertd472e,8.897684,2.1881552,5.702400408218598e-19,2.5032429173147154e-18,0.2636761487964989,0.1830057847756963,0.40262556,0.10326265
Ube2d1,8.892627,1.38327,5.968104662240575e-19,2.618170975908641e-18,0.40043763676148797,0.4215224303719879,0.63280356,0.29151428
Rtkn,8.860512,2.5014622,7.964820963578537e-19,3.479914460022037e-18,0.224835886214442,0.1263073209975865,0.32015473,0.0645111
Bfsp2,8.857634,3.6030638,8.173065311734494e-19,3.569737726370381e-18,0.1586433260393873,0.040455120101137804,0.2381069,0.021883193
Rasgrp3,8.801498,1.8903462,1.3500082161980193e-18,5.865899218829363e-18,0.2100656455142232,0.0956978125119718,0.3387693,0.103247166
Prrg1,8.730625,2.0088751,2.532691653832967e-18,1.0919997551105877e-17,0.2685995623632385,0.18921196797302992,0.44361183,0.12990963
Strn,8.693054,1.0365677,3.528226438575543e-18,1.5170978461277782e-17,0.4474835886214442,0.5211278397119105,0.7240971,0.41748154
Fam222a,8.63012,3.1987462,6.128747932806376e-18,2.618115372885649e-17,0.17669584245076586,0.06696548289468643,0.2499866,0.030463548
Zdhhc9,8.626775,1.9391617,6.310634678021787e-18,2.694529696463458e-17,0.30087527352297594,0.24502930697620964,0.45898765,0.14140373
Rassf8,8.565024,2.002921,1.0805328739473123e-17,4.585268212723355e-17,0.26695842450765866,0.19047619047619047,0.3981391,0.115126766
Sytl5,8.534625,2.4664216,1.406106189945877e-17,5.948995957147805e-17,0.2111597374179431,0.1126690418725817,0.33109492,0.068609
Rnf43,8.493762,2.738471,2.0005445605946838e-17,8.424170559971658e-17,0.18107221006564553,0.07286518790943569,0.2682966,0.045080572
Evi2a,8.445254,3.0396175,3.033848090565229e-17,1.270565744910968e-16,0.15536105032822758,0.041719342604298354,0.22681713,0.030493304
Tmem98,8.428727,4.2841144,3.4944616113819356e-17,1.4621018919002275e-16,0.13457330415754923,0.01888671800176225,0.1887168,0.010604307
Heg1,8.42425,2.0633552,3.630683582835838e-17,1.51838860499298e-16,0.2636761487964989,0.1882925334252768,0.43581063,0.12282551
Kazn,8.407528,0.8840447,4.187434365150677e-17,1.749321539048487e-16,0.5120350109409191,0.5791288357660039,1.0053973,0.66217995
Sccpdh,8.393627,2.0104566,4.7136799512591754e-17,1.9667170852536341e-16,0.2587527352297593,0.1794429759031529,0.3829192,0.10956943
Chdh,8.342681,3.4199142,7.262518240229401e-17,3.017066560218986e-16,0.16301969365426697,0.054936214228249625,0.23437946,0.024378454
Ell2,8.340414,1.3932264,7.403115427515061e-17,3.073574034878395e-16,0.37363238512035013,0.3747461977550473,0.60188115,0.27330178
Arhgef2,8.329229,1.2262203,8.13706147014369e-17,3.37515964345108e-16,0.4059080962800875,0.4355821169980462,0.6214362,0.31355268
Adamts6,8.327043,1.3958673,8.288667515793668e-17,3.4375134457381673e-16,0.3309628008752735,0.2800061295636517,0.5221879,0.23157316
Bche,8.287549,2.8549001,1.1560576435439265e-16,4.77308987123929e-16,0.17778993435448578,0.07294180745508179,0.26987386,0.041930754
Plekhb1,8.242281,2.8925996,1.6895838419700203e-16,6.947072354052708e-16,0.15536105032822758,0.04493736352143432,0.21256155,0.031395297
Sgk2,8.222804,4.6305094,1.9879950546341773e-16,8.155210008143764e-16,0.13074398249452954,0.018043902999655213,0.17684798,0.0077795647
Pcyt2,8.169638,1.5920519,3.093158368840627e-16,1.2627342049642608e-15,0.35667396061269147,0.3548634256598858,0.56397414,0.22419114
Gm42413,8.123121,3.7363093,4.543439721674454e-16,1.8458153208556484e-15,0.14715536105032823,0.03899934873386201,0.21562386,0.017894823
Frmd8,8.120671,2.9711134,4.636111542918774e-16,1.8831793977056305e-15,0.16466083150984684,0.05915028923878481,0.2321593,0.032782424
Srpk3,8.067837,3.6634672,7.155436854859467e-16,2.892096695097381e-15,0.14332603938730853,0.03501513236026511,0.19457632,0.016809633
Adipor2,8.05891,1.9274178,7.697745929451338e-16,3.1089498440456556e-15,0.3057986870897155,0.26525686702677853,0.49794677,0.1567124
Il33,8.02461,3.3399942,1.0184962332369248e-15,4.095629121082935e-15,0.14934354485776805,0.0424855380607593,0.25463155,0.028235374
1500004A13Rik,8.008245,0.6199556,1.1635642140396218e-15,4.671293953570094e-15,0.5049234135667396,0.6304256215760641,0.8575461,0.6329885
Gnb4,7.996104,1.8984901,1.2841828150221837e-15,5.150148095469564e-15,0.2609409190371991,0.18993985365666782,0.39597106,0.12249216
Cers2,7.986715,2.4038577,1.3858217517508979e-15,5.554449652378673e-15,0.2024070021881838,0.1092594720913305,0.29802212,0.06354267
Slc48a1,7.9038763,1.8982943,2.7036177313423324e-15,1.0730606859847632e-14,0.26914660831509846,0.20419108914684136,0.40385327,0.12529445
Lrch3,7.8868,0.7775667,3.1003428983094372e-15,1.229612010001101e-14,0.49015317286652077,0.6034938512814619,0.8283807,0.56092674
Gm4221,7.852368,1.9388658,4.082544406119205e-15,1.612731081923303e-14,0.2538293216630197,0.18346550204957285,0.38305855,0.11488281
4930511M06Rik,7.780744,2.448153,7.209926880914175e-15,2.8302517938665283e-14,0.18107221006564553,0.08412826111941156,0.26430243,0.053953644
Efnb3,7.765069,1.9371082,8.160084043142581e-15,3.2008972005728635e-14,0.25437636761487964,0.18561084932766347,0.37307048,0.11161648
Wipi1,7.741988,1.9296378,9.787392123833316e-15,3.831957254369827e-14,0.275164113785558,0.2204727425966364,0.40735373,0.123978905
Hsp90ab1,7.7315016,0.28997824,1.0628555246493519e-14,4.15463019309399e-14,0.675601750547046,0.8187181550013408,1.2987143,1.156695
Phactr4,7.7094936,2.0823205,1.2631801838383482e-14,4.927649758962894e-14,0.2149890590809628,0.12841435850285407,0.3105259,0.08248884
Ctnna1,7.697763,1.7306985,1.3846916726318801e-14,5.394615810297031e-14,0.2609409190371991,0.19028464161207523,0.38559896,0.13257357
Rab10,7.651387,0.50885135,1.9882273692736914e-14,7.705707401180455e-14,0.5333698030634574,0.677508332375589,0.91443837,0.71828836
Lrrn1,7.5953784,1.2875139,3.0689479265107674e-14,1.1842974405478143e-13,0.37910284463894967,0.3947438991686779,0.61764175,0.30015734
Jarid2,7.5781145,0.29659575,3.506134186717861e-14,1.35009781595169e-13,0.5869803063457331,0.7407577673064398,1.0531864,0.9242047
Zfhx2os,7.5222178,2.4891644,5.3854741827623685e-14,2.060189226805593e-13,0.2024070021881838,0.11956480098073019,0.28165385,0.05632604
Kif6,7.491187,2.2043877,6.825333628338814e-14,2.603957327750446e-13,0.23960612691466082,0.17289200475041183,0.37978065,0.09552424
Cerox1,7.4759564,2.8501499,7.664441909335679e-14,2.9187011636033117e-13,0.15317286652078774,0.055664099911887525,0.2088679,0.031705335
Usp25,7.4668856,0.6748283,8.211513906205676e-14,3.123048530215804e-13,0.48358862144420134,0.589702333065165,0.807981,0.5759721
Rc3h1,7.3732944,0.6661459,1.664625656767558e-13,6.273280700889801e-13,0.4863238512035011,0.6114239742558326,0.80111486,0.57317257
Nkx6-2,7.3171067,3.545986,2.5337437391600875e-13,9.499329464382803e-13,0.12253829321663019,0.02214304869172126,0.17514504,0.016255574
Rybp,7.2742496,1.1444201,3.4835211066203233e-13,1.3014768094394897e-12,0.40700218818380746,0.4610964256981956,0.65164506,0.3475469
Ppp1r21,7.239027,1.2110709,4.5191533649700356e-13,1.6816182096211724e-12,0.3916849015317287,0.4331302915373712,0.6010396,0.30448788
Piezo2,7.2181396,2.7799463,5.27035100036499e-13,1.958975396041047e-12,0.14934354485776805,0.054859594682603534,0.24082899,0.038880844
Taldo1,7.1857123,1.7017573,6.685760933315931e-13,2.4754911985420843e-12,0.2696936542669584,0.21350036394284183,0.4067468,0.14349158
Wdfy2,7.173886,1.147613,7.289849945082643e-13,2.6958198186673633e-12,0.3949671772428884,0.4333218404014864,0.6064743,0.3194882
Asxl2,7.1321263,0.53502727,9.882998690837998e-13,3.6372575650296807e-12,0.5071115973741794,0.6495805079875876,0.85072744,0.65530384
Rnf130,7.1263924,0.43223175,1.030337400198864e-12,3.79041154755524e-12,0.5366520787746171,0.6756694632800827,0.91662115,0.7477703
Kank1,7.0901318,1.7007567,1.339843688889829e-12,4.909532240620442e-12,0.20733041575492342,0.12289775121633528,0.34105048,0.11780615
Slk,7.071228,1.1372763,1.5356850555712711e-12,5.618716972113297e-12,0.40809628008752735,0.4739301995939164,0.6664542,0.35814083
Lzts2,6.8697414,2.3166864,6.431829576669878e-12,2.3080029477179435e-11,0.1887308533916849,0.11083017277707544,0.26164168,0.058297116
Inf2,6.851627,1.7934731,7.301470208273949e-12,2.6155246566633915e-11,0.2565645514223195,0.20572348005976324,0.3754622,0.123498924
Zfp280c,6.8269067,1.067175,8.676506736459295e-12,3.099411539599326e-11,0.4086433260393873,0.47760793778492894,0.6401879,0.35628673
Thra,6.8243847,0.44791937,8.830294243948428e-12,3.151833240367883e-11,0.537746170678337,0.6819905757958855,0.90529454,0.73217756
Plod1,6.8231783,2.4822037,8.904789816535863e-12,3.178001094040625e-11,0.14934354485776805,0.06029958242347623,0.20863323,0.040681172
Prr18,6.8164167,3.395422,9.333932560405113e-12,3.330271781942443e-11,0.1263676148796499,0.03490020304179596,0.17537045,0.018052796
Mad1l1,6.8062763,1.6040943,1.0015735075257546e-11,3.5697413645333637e-11,0.3052516411378556,0.2862506225338084,0.44779602,0.17042227
Tesk2,6.7741127,1.8569635,1.2517190995268842e-11,4.4459606350677294e-11,0.2576586433260394,0.21020572348005975,0.3872666,0.12271387
Itgb8,6.728822,1.3083488,1.7104211308754048e-11,6.045647959303094e-11,0.31455142231947486,0.2861356932153392,0.49152428,0.2281897
S1pr5,6.67912,3.622741,2.4038080401347276e-11,8.455337352849865e-11,0.11433260393873085,0.02310079301229744,0.15809764,0.013808684
Olig1,6.670405,2.071688,2.5509831969978288e-11,8.954267603309165e-11,0.16849015317286653,0.08416657089223462,0.25810787,0.06770616
Gm48371,6.6454973,5.3248887,3.021951980465518e-11,1.0582542645003058e-10,0.10175054704595186,0.009883921388346166,0.14813872,0.003975746
Cnksr3,6.6213965,2.750677,3.558211551282373e-11,1.243615301547312e-10,0.14387308533916848,0.05754127878021683,0.24793655,0.040957276
Abl1,6.6209884,1.0990368,3.5680496058476036e-11,1.2468915711942398e-10,0.3977024070021882,0.45619277477684556,0.6209416,0.33774918
Sspo,6.6001315,4.6757126,4.107937375188579e-11,1.4318365192802842e-10,0.10339168490153172,0.012335746849021185,0.13902478,0.005818849
Cacna2d4,6.5963655,3.8210063,4.213591645545137e-11,1.467710753380838e-10,0.11706783369803063,0.027889514615178333,0.17579746,0.013507395
Abca8a,6.591692,2.573723,4.3484149408636165e-11,1.5140846113905064e-10,0.16028446389496717,0.07907137110676933,0.2679916,0.050334964
Tnrc6a,6.5534286,0.29884416,5.623079597065522e-11,1.9490731265886298e-10,0.5612691466083151,0.7162012029268666,0.95850813,0.83594316
Efcab14,6.5074296,1.3172867,7.644752195475279e-11,2.6402890937329144e-10,0.36597374179431075,0.40045205531931194,0.57704246,0.2725518
Wdr20,6.504444,1.0647901,7.798121421576961e-11,2.6922205139120256e-10,0.4086433260393873,0.4845803164387235,0.6473748,0.3613493
Asxl3,6.45965,0.8043178,1.0494554563723597e-10,3.6083004622809094e-10,0.4420131291028446,0.5400145577136728,0.72462887,0.47577506
Sh3kbp1,6.4540176,0.6373583,1.0892307159162419e-10,3.7426635980395676e-10,0.48304157549234134,0.5819637589549094,0.85379434,0.6243125
Tmcc2,6.4494104,1.9335347,1.1228618699235129e-10,3.8542793107875313e-10,0.23194748358862144,0.17810213385434626,0.32620108,0.09619143
Efhd1,6.4320173,3.3848789,1.2592131766775155e-10,4.314045398103384e-10,0.11487964989059081,0.027391487568478718,0.16579191,0.017115526
Pigz,6.4178934,2.8797832,1.3817273215125998e-10,4.728351137168054e-10,0.1389496717724289,0.05604719764011799,0.19601786,0.028996306
Cdc42ep1,6.379516,3.1656437,1.7764838093422163e-10,6.050718716824104e-10,0.11652078774617068,0.029919932574799833,0.16578965,0.019896382
Gm12324,6.3615007,4.8817368,1.9979213231586003e-10,6.7877286576396e-10,0.09901531728665208,0.011148143891506724,0.14487709,0.0052740485
Wwox,6.3528333,0.44595584,2.1138461876144582e-10,7.173408317908625e-10,0.5470459518599562,0.6681990575795885,1.0375499,0.8491861
Stk39,6.351261,0.45150858,2.135568849393899e-10,7.245294821112887e-10,0.5114879649890591,0.6477416388920814,0.8706672,0.7008077
Gjc2,6.338536,3.6901426,2.3195924727754474e-10,7.857721853690907e-10,0.10886214442013128,0.0222579780101904,0.1519657,0.012634909
Relch,6.2806754,0.30900028,3.3710559696006594e-10,1.1368006262948007e-09,0.5437636761487965,0.7126383940543233,0.95397156,0.827804
Slc6a9,6.2524533,2.2518418,4.040547281843005e-10,1.360520118585483e-09,0.187636761487965,0.11987127916331457,0.27322653,0.0638831
S100a16,6.1627793,2.0875247,7.147915120811554e-10,2.3873769956023174e-09,0.1548140043763676,0.07638968700915603,0.23586418,0.060705725
Gm32633,6.14669,4.2320457,7.911652060466292e-10,2.6352558679153252e-09,0.10065645514223195,0.016243343676971996,0.13098952,0.0074200393
Nrd1,6.1440225,0.5242989,8.045743059617096e-10,2.6785914510210804e-09,0.4907002188183807,0.6403478527372333,0.81069183,0.62526846
Pde3a,6.1386724,1.6828157,8.321393712664832e-10,2.7676178866110165e-09,0.1925601750547046,0.12186338735011301,0.30641255,0.10586955
Depdc1b,6.079786,3.9890614,1.2034309864672666e-09,3.973969596457595e-09,0.1012035010940919,0.01777573458989388,0.13729566,0.009225275
Tmem229a,6.0580015,2.2633405,1.3782296474013348e-09,4.5450454867051875e-09,0.15317286652078774,0.07761559973949354,0.21479626,0.04870252
Zcchc24,6.0460835,1.6597711,1.4840935102322476e-09,4.888157957825508e-09,0.1761487964989059,0.10163582729954411,0.25319132,0.087268755
Aig1,6.0075364,0.3558917,1.883636541403379e-09,6.177628935372733e-09,0.5382932166301969,0.6870474658085277,0.9527503,0.80853426
Csf1,5.9621058,2.582416,2.4900768168914466e-09,8.133766602221392e-09,0.1351203501094092,0.05819254491820863,0.18264501,0.0329095
Psat1,5.9520674,2.4503918,2.647762357873069e-09,8.640438979359892e-09,0.14059080962800874,0.06451365743401141,0.1993763,0.03957523
Elf2,5.9404655,1.2639884,2.8421359581795625e-09,9.261240989120161e-09,0.3490153172866521,0.37233268206719533,0.54249966,0.26230863
Hip1r,5.9316936,1.7448272,2.998260446527588e-09,9.76287665998501e-09,0.25,0.21292571735049612,0.35684824,0.12039881
B230206H07Rik,5.8903484,4.9167385,3.853823958537611e-09,1.249122433846871e-08,0.09245076586433261,0.011148143891506724,0.12302592,0.004324739
Gnai1,5.8741603,0.7367856,4.2499230709985004e-09,1.3761801990567571e-08,0.4513129102844639,0.5644178830019538,0.7603642,0.5208863
Arap1,5.869619,2.3648946,4.367983095868319e-09,1.413898395205177e-08,0.1351203501094092,0.05857564264643911,0.18708403,0.039161485
Lims2,5.8341084,2.7856905,5.407897839660969e-09,1.7435830927728608e-08,0.1301969365426696,0.05474466536413439,0.182097,0.028553128
Lrig3,5.7605476,2.4786606,8.384156621452654e-09,2.678106139068388e-08,0.1351203501094092,0.061142397425583264,0.19011033,0.03687719
Epb41l2,5.7600884,1.1413414,8.406992535095035e-09,2.6847621751604897e-08,0.34682713347921224,0.337126000842815,0.6903368,0.37211043
Soga1,5.7443247,1.4270784,9.228851863260265e-09,2.941279202535919e-08,0.29157549234135666,0.274566141822779,0.4356585,0.18485244
Snx33,5.7212954,3.7624373,1.0571500715033271e-08,3.3616121208632424e-08,0.0962800875273523,0.017660805271424742,0.12983005,0.0101638185
Gm10687,5.7090425,4.1060615,1.1361362479857512e-08,3.609788457298939e-08,0.09354485776805252,0.014979121173811439,0.1243973,0.007662861
Glul,5.68721,1.2366132,1.2913157481422152e-08,4.095084875791493e-08,0.2986870897155361,0.26966249090142896,0.49312723,0.23941417
Nkd1,5.640347,2.8925421,1.6970791341469153e-08,5.3603522198809937e-08,0.11542669584245077,0.040263571237022566,0.16465597,0.02381763
Lypd6,5.625584,1.6743121,1.848814077279829e-08,5.829339856431472e-08,0.18708971553610504,0.12446845190208022,0.28433335,0.09807178
Lima1,5.599785,1.5379553,2.146178781254194e-08,6.744774719567274e-08,0.23905908096280087,0.1964142052637628,0.35644948,0.13756607
Atad2b,5.588758,0.4094068,2.2869967471985577e-08,7.1806032480983e-08,0.512582056892779,0.6715703175880167,0.85697746,0.7035909
Dis3l2,5.587616,0.35737717,2.302078920294428e-08,7.227113049224358e-08,0.524617067833698,0.6826035321610543,0.887573,0.74935406
9630013A20Rik,5.55883,3.148435,2.7158916895887877e-08,8.502389572323282e-08,0.11980306345733041,0.04677623261694058,0.27050894,0.0344329
Pakap,5.5543547,0.37443352,2.7863940418715532e-08,8.717011049608644e-08,0.5344638949671773,0.6743669310040992,1.0043211,0.8478323
Sema4d,5.5501685,1.1724819,2.8539400520663304e-08,8.923128833956516e-08,0.3774617067833698,0.4373826763207294,0.6144925,0.31957388
Atp11a,5.5440145,1.3853617,2.9561428610721432e-08,9.237301858007732e-08,0.3336980306345733,0.36444086886564764,0.5116517,0.22771138
Gm42756,5.523956,4.704161,3.3145124954445265e-08,1.0330698382159195e-07,0.087527352297593,0.011263073209975865,0.13191925,0.0053951414
Gm54359,5.498743,3.5333986,3.8250778451675804e-08,1.1897192001348871e-07,0.10175054704595186,0.027468107114124812,0.13727883,0.01262845
Ugp2,5.49692,1.188807,3.8648124128203224e-08,1.201521572746524e-07,0.34299781181619254,0.362295521587557,0.53419566,0.269822
Gm33948,5.450587,4.7255783,5.020390950037772e-08,1.5544815029674456e-07,0.08643326039387308,0.01118645366432977,0.13842097,0.0055956417
Nod1,5.4227967,3.2715094,5.86736797587725e-08,1.811307186486922e-07,0.09737417943107221,0.023254032103589627,0.13127334,0.014422352
Map6d1,5.369544,2.5788386,7.893603415073602e-08,2.42650868050598e-07,0.13785557986870897,0.07167758495192124,0.19382802,0.03517362
Gm9895,5.368657,4.466184,7.93250331605529e-08,2.438187647019053e-07,0.08698030634573305,0.013025322759836035,0.12497819,0.006004758
Kcna1,5.3619823,1.1011287,8.23135667551693e-08,2.528598992467588e-07,0.3730853391684901,0.43186606903421065,0.6056667,0.32790634
Hid1,5.361807,1.7173808,8.239361240839925e-08,2.5307685932941104e-07,0.25984682713347923,0.24131325901237405,0.38224182,0.13241202
Gm36855,5.3532295,4.946423,8.639807050480046e-08,2.651948999844629e-07,0.0826039387308534,0.008428150021070375,0.12149726,0.0041810595
Gjb1,5.325426,4.0676436,1.007165854460298e-07,3.0865130599165384e-07,0.08588621444201312,0.012297437076198138,0.1297506,0.008228449
Gm28322,5.311727,4.2835364,1.0859116643290631e-07,3.322150338212675e-07,0.087527352297593,0.014481094127111826,0.16445631,0.0091367625
Mtmr10,5.305232,1.4902389,1.125296127396443e-07,3.4406812634436073e-07,0.27844638949671774,0.26813009998850706,0.40366843,0.16298467
Myo18a,5.2948875,0.6851855,1.1908953894261152e-07,3.636290808395422e-07,0.45021881838074396,0.5830747423667778,0.73341185,0.51463705
Tbl1xr1,5.2474694,0.37574983,1.5420259547473058e-07,4.6876612064781206e-07,0.5065645514223195,0.6626824502930697,0.8438199,0.70377153
Ptma,5.2052917,0.9576514,1.9369209647491058e-07,5.86952366333692e-07,0.38074398249452956,0.40707964601769914,0.6396853,0.37931666
Ubash3b,5.191579,0.7580553,2.0851805020697463e-07,6.310970949607354e-07,0.40700218818380746,0.44374209860935526,0.6942124,0.46533853
Gm13293,5.175362,4.244091,2.274690845390731e-07,6.875246683425077e-07,0.0826039387308534,0.011033214573037582,0.11365433,0.0063317674
Shisa4,5.160302,1.3839824,2.4655127029873925e-07,7.446142107370039e-07,0.29321663019693656,0.2897751216335287,0.445993,0.19503306
Itgb4,5.138736,3.5509465,2.7659313900569155e-07,8.333771748242804e-07,0.09135667396061269,0.02118530437114508,0.13044263,0.011817955
Jakmip3,5.138029,1.0489055,2.776349878313238e-07,8.364224826805326e-07,0.38785557986870894,0.48251158870627897,0.62658703,0.35142183
Pbrm1,5.121319,0.41188094,3.0340625360495734e-07,9.123238623953899e-07,0.5016411378555798,0.6670880741677202,0.8349049,0.6833976
Nkx2-2,5.0837393,3.0746367,3.700755945825856e-07,1.1095660819497965e-06,0.09737417943107221,0.028502470980347087,0.14259183,0.018028
Agmo,5.06636,1.2062774,4.0549471297669745e-07,1.213593555099561e-06,0.19912472647702406,0.14071179557905222,0.3468996,0.16527197
Zfp532,5.0493436,0.5016849,4.433305499918504e-07,1.3247655558586545e-06,0.48358862144420134,0.6347929356778914,0.79791325,0.6218101
Lrrc1,5.036828,1.810728,4.733091754692587e-07,1.4130908383176645e-06,0.20568927789934355,0.16492357200321803,0.30225828,0.09585214
Adssl1,4.9799504,2.998902,6.360051010088283e-07,1.887712036242927e-06,0.1050328227571116,0.03899934873386201,0.1550676,0.020765947
Bpgm,4.9705467,1.9163493,6.676436201161071e-07,1.9798680137423903e-06,0.1887308533916849,0.14205263762785886,0.26445445,0.077144265
Klf13,4.9013577,0.94637036,9.517657934804923e-07,2.8035460283732544e-06,0.4009846827133479,0.48369919166379344,0.6621425,0.39692882
Lamp1,4.867073,1.2159078,1.1326320962270804e-06,3.32755569928074e-06,0.337527352297593,0.3596904570355898,0.5570419,0.2783429
Chst3,4.8298373,3.222924,1.3664473055705035e-06,4.00004783752908e-06,0.08698030634573305,0.020802206642914607,0.11522881,0.012995745
Fam53b,4.807921,2.112846,1.5250808039429077e-06,4.4522947850875635e-06,0.16466083150984684,0.11385664483009615,0.23039205,0.058174577
