names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OEC (for_DEGs),mean_expr_Rest (for_DEGs)
Slc25a25,-3.255022,-27.57416,0.0011338352723549033,0.02316817777047624,0.0,0.2973591108887539,0.0,0.18217567
Atad1,-3.255384,-1.1318429,0.0011323915199014905,0.023156286255519826,0.15,0.50637887288711,0.2104867,0.41435686
Dnai4,-3.2553937,-2.819923,0.0011323525231620698,0.023156286255519826,0.025,0.3298431190365579,0.03170839,0.20496984
Gnb5,-3.2574084,-1.6704675,0.0011243456125741072,0.023026803818495627,0.05,0.36357788657399137,0.08299985,0.24332069
Cltb,-3.2586699,-3.1846883,0.0011193582627208798,0.022942148374759753,0.025,0.3287710395597327,0.026765417,0.22046229
Sgsm3,-3.2616234,-2.778847,0.0011077623388786142,0.022721812248601803,0.025,0.33030768680984884,0.03305077,0.20751716
Mast1,-3.2616918,-1.8630487,0.0011074948811493066,0.022721812248601803,0.075,0.39448951148911837,0.08091523,0.2674177
Stambpl1,-3.2641857,-4.1177506,0.00109779238921528,0.022551744264690043,0.025,0.3232676982453633,0.014173078,0.2213865
Fbxo8,-3.2682245,-1.3062305,0.0010822447690215645,0.02226639888484643,0.125,0.46553264482006934,0.15909903,0.35520214
Cul9,-3.2692807,-0.97036844,0.0010782127753315072,0.022200442354910036,0.1,0.433120108637387,0.17046478,0.31053528
Gap43,-3.2695937,-1.3077114,0.0010770207815953474,0.022192905215848914,0.15,0.49980345209591537,0.22097647,0.47758433
Ano3,-3.2703662,-1.2310777,0.0010740832642529112,0.02214936094434054,0.375,0.6668691705678448,0.6030723,1.0794324
Sh3bp5,-3.2708259,-1.5865065,0.001072339145324079,0.022130378521396318,0.125,0.452167387342315,0.13351956,0.35696772
Lrrc28,-3.2729676,-1.5005872,0.0010642467839783397,0.021980254485394302,0.125,0.4553478897902298,0.13686728,0.34715128
Ocrl,-3.2745323,-1.0416647,0.0010583703123193693,0.021875700224631887,0.2,0.5694528821069935,0.29111308,0.5280565
Gdpd1,-3.2762144,-1.4593625,0.0010520865970715559,0.021762561095698775,0.125,0.4626380302326413,0.14617108,0.35963982
Thy1,-3.2786984,-1.4473697,0.0010428702603174288,0.021605184190230775,0.125,0.46306686202337133,0.16081253,0.3891889
Yipf5,-3.2795198,-1.4966007,0.0010398388141507327,0.021575651688208637,0.075,0.4004216845942179,0.107949495,0.27888754
Sgtb,-3.2798133,-2.8973835,0.0010387581324024548,0.02156988486681141,0.025,0.3317728620948433,0.031685457,0.21499856
Gm10115,-3.2803903,-1.9315544,0.0010366358229041168,0.021542462924542625,0.05,0.3665082371439803,0.069091186,0.24128011
Kif5a,-3.2810454,-1.2183596,0.0010342306086180328,0.021509114902141288,0.175,0.536182682342851,0.23926334,0.48794812
Prdm10,-3.2825124,-1.4738721,0.0010288645122627413,0.02141408942254056,0.125,0.4576707286566844,0.14347836,0.35665548
Rasgef1a,-3.2833045,-1.3247063,0.0010259775454062004,0.02137055553880977,0.25,0.6252367508844656,0.33883932,0.698253
Adgra1,-3.2842727,-3.067714,0.001022459212135694,0.021313792886024904,0.025,0.3315584461994783,0.0322036,0.24247856
Atcay,-3.2848496,-1.4071276,0.0010203677416039084,0.021286709019329983,0.1,0.435585891434085,0.13254713,0.31909928
Dbn1,-3.2856126,-1.4913307,0.0010176088241948497,0.02124564810109993,0.125,0.4665689883143337,0.14401238,0.36150888
Sez6,-3.289896,-1.6770505,0.0010022442653236326,0.020941137954312607,0.075,0.40006432476860954,0.10661002,0.30729744
Me3,-3.290424,-1.1985363,0.0010003649476483913,0.020918137076507606,0.275,0.6283457813672587,0.44735664,0.8306478
Mphosph9,-3.293221,-1.2373645,0.0009904658036990596,0.020727271141272378,0.175,0.5226744809348534,0.2136995,0.445787
Lrrn3,-3.2937882,-1.6519846,0.000988469379095089,0.02070161513350354,0.1,0.43208376514312263,0.11936082,0.3353394
Palm,-3.2939937,-1.5359347,0.0009877474548962587,0.02070161513350354,0.075,0.4009219883500697,0.10427394,0.27664337
Lzts1,-3.2953823,-1.8790169,0.0009828786689909312,0.020648905266447474,0.075,0.39577600686130865,0.089977644,0.29736438
Nhsl2,-3.2963407,-1.3538898,0.000979531491471001,0.0205946879310061,0.15,0.49086945645570523,0.20122865,0.4509143
Akap17b,-3.2969275,-1.3740388,0.0009774874117382448,0.020567804818642628,0.075,0.4040310188328628,0.11814215,0.2814429
Cyth1,-3.2970545,-1.0633706,0.0009770450487385728,0.020567804818642628,0.175,0.5293928456562913,0.24764618,0.4620027
Rps6ka2,-3.2985704,-1.6815758,0.0009717849832529156,0.020495967425436294,0.1,0.4233641853982775,0.113977075,0.32733288
Tiam2,-3.3024137,-2.3565145,0.000958565487034061,0.020233035849650603,0.075,0.3847335882500089,0.066831976,0.3030368
Carnmt1,-3.3028343,-2.0143905,0.0009571292328101906,0.020218602583026588,0.05,0.3650787978415467,0.06570123,0.24243867
Kpnb1,-3.3058856,-1.5238371,0.0009467675888198797,0.020015456421392738,0.1,0.43329878855019116,0.12418832,0.32225055
Ndrg4,-3.3061397,-1.1601057,0.0009459088257202272,0.020013047359923233,0.2,0.575385055212093,0.2900508,0.560746
Tmem131l,-3.3073819,-1.7195807,0.0009417244590636381,0.019940217663546065,0.075,0.39838473358825,0.098081395,0.29221737
Camsap2,-3.3092985,-0.9717521,0.0009353003376175697,0.019835453884596763,0.2,0.5877497051781438,0.32276747,0.5579667
Alkbh8,-3.309318,-1.212002,0.0009352349951193032,0.019835453884596763,0.125,0.473001465175285,0.17453107,0.36585382
Miga1,-3.310296,-1.161392,0.0009319732573881831,0.019796143419779037,0.15,0.4993746203051853,0.20006318,0.40238786
Miga2,-3.3103938,-2.4827452,0.0009316476639480938,0.019796143419779037,0.05,0.36050459207375907,0.04575807,0.2324694
Mapk14,-3.3105896,-0.8648868,0.0009309967932098589,0.019796143419779037,0.225,0.5992924275452953,0.35855135,0.57964057
Glrx2,-3.312653,-3.30993,0.000924155728104667,0.019676754686348972,0.025,0.33348818925776363,0.024202334,0.21748519
Ppp2r5a,-3.3152936,-2.0942116,0.0009154696913722815,0.019522754450137465,0.075,0.3956330629310653,0.07838464,0.29874328
Vav3,-3.318325,-1.9575796,0.0009055901572097876,0.01934277227681001,0.075,0.39752707000678983,0.1115855,0.37741873
Fam168a,-3.3192933,-1.0879711,0.0009024559566546077,0.019291162732942967,0.45,0.7679305292499017,0.67888844,1.1202309
Ly6e,-3.3199582,-27.89872,0.0009003089999811307,0.019260591424755558,0.0,0.3032912839938534,0.0,0.22333305
E230029C05Rik,-3.3208776,-3.4709718,0.0008973489426023227,0.019212562619700724,0.025,0.3335239252403245,0.026765417,0.26297274
Exd2,-3.3228433,-1.254316,0.0008910497002967438,0.019092907055002797,0.1,0.43715827466676194,0.14753345,0.3215288
Irf2,-3.3229508,-1.2917236,0.0008907061514486261,0.019092907055002797,0.2,0.5620197977343387,0.24731994,0.52291673
Homer2,-3.3234692,-1.7826688,0.0008890525909449957,0.019080545621958496,0.075,0.40353071507701105,0.10074697,0.31093028
Ypel2,-3.3244863,-1.3642973,0.0008858161357747833,0.019026282628511932,0.125,0.4665689883143337,0.1997293,0.45053458
Ccdc88c,-3.3245938,-3.0722306,0.0008854744578465979,0.019026282628511932,0.025,0.3354536682986099,0.031102031,0.23562628
Dipk1a,-3.326012,-1.3359479,0.0008809819264532978,0.018952749690792726,0.125,0.47736125504770754,0.17136541,0.38653687
Cdyl2,-3.328525,-2.1115518,0.0008730711808380306,0.018812688555828294,0.05,0.3697959475395776,0.06846957,0.26716867
Cdh13,-3.3323393,-1.5451242,0.0008611922687017586,0.018616441078050085,0.225,0.5436157667155058,0.35814768,0.8139658
Tanc2,-3.334119,-0.97746205,0.0008557002222507426,0.018512612698774116,0.7,0.8518028803201944,1.3475089,1.8881929
Znrf1,-3.3355372,-1.203266,0.0008513479565793192,0.01843329540151999,0.225,0.6049387127899082,0.30949777,0.6071789
Serp2,-3.338383,-2.8469064,0.0008426752863757183,0.018260229794286733,0.025,0.336990315548726,0.036328606,0.23599923
G3bp1,-3.3386567,-1.6258096,0.0008418451387645443,0.018256964389510334,0.075,0.4033520351642068,0.101749085,0.28558776
Adam22,-3.3390088,-1.1346431,0.0008407789206908486,0.018248569950697176,0.45,0.755315727405925,0.67581934,1.1379019
Sgk1,-3.3390577,-1.4229535,0.0008406309339490782,0.018248569950697176,0.125,0.47178644176821644,0.18401784,0.4329056
Hmgcr,-3.3411603,-3.1103077,0.0008342903120691249,0.01813703938939918,0.025,0.3366686917056784,0.030407906,0.23635677
Chst11,-3.341884,-1.3937712,0.0008321182407960874,0.01810446731189544,0.125,0.47064289032626955,0.1867149,0.43140075
Syt13,-3.3438203,-1.4917377,0.0008263322515154063,0.017993150403743087,0.075,0.407354465211021,0.1161772,0.297477
Cnrip1,-3.3440845,-1.0636508,0.0008255461511286107,0.01799061239320825,0.175,0.5461172854947647,0.2646804,0.4906425
Rnf25,-3.3442507,-2.3569143,0.0008250515550191955,0.01799061239320825,0.025,0.33866990672908553,0.044290744,0.20863035
Prdm15,-3.3466957,-2.57688,0.0008178097577434675,0.01785097334733304,0.025,0.338777114676768,0.039661977,0.21623851
Gm49678,-3.3478398,-1.5956243,0.0008144408949449235,0.017791891745666744,0.3,0.5553371689954615,0.40121752,0.9130502
Diras2,-3.349688,-27.75482,0.0008090260747109005,0.01768798260983067,0.0,0.3060072186684773,0.0,0.20414941
Kctd1,-3.3523676,-1.3910601,0.0008012353153218382,0.01753191606082882,0.15,0.5092734874745382,0.2090443,0.47609815
Nck2,-3.3529153,-1.3749403,0.0007996516366909042,0.01751152361685786,0.125,0.48022013365257477,0.16661829,0.38541427
Galnt14,-3.353903,-2.0187988,0.0007968027012192114,0.017463367521827252,0.075,0.4012078762105564,0.10954511,0.38468748
Tro,-3.3553994,-2.4994628,0.0007925049253915025,0.01738335293491402,0.05,0.36911696387092163,0.04976458,0.25349873
Gm10419,-3.357805,-1.4474837,0.0007856398578037,0.017246848839203775,0.1,0.441410856591502,0.12893465,0.31868818
Vps13c,-3.3602695,-1.2980895,0.0007786646165389888,0.01710770093736928,0.3,0.6718722081263624,0.40673298,0.8038822
Exoc6,-3.3604064,-1.3444686,0.000778278793826748,0.01710770093736928,0.2,0.5625915734553122,0.23953536,0.52313113
Abcc1,-3.3606412,-27.643553,0.0007776177963122355,0.01710770093736928,0.0,0.3070078261801808,0.0,0.19034863
Tmem38a,-3.3624015,-1.4689939,0.0007726769014381106,0.01701789208331314,0.075,0.4081763928099203,0.11410189,0.28862557
Gm2164,-3.3637707,-28.741762,0.0007688541500380597,0.016961503293532566,0.0,0.3072937140406675,0.0,0.37079185
Tfrc,-3.363849,-2.523526,0.0007686362383368349,0.016961503293532566,0.05,0.3649358539113033,0.049393978,0.2555253
Cdc14b,-3.3643966,-2.1774077,0.0007671124612173782,0.016950914336275453,0.05,0.37265482614444484,0.06785096,0.27578822
Ddx10,-3.3665676,-1.1881162,0.0007610993287305171,0.01683188392015555,0.175,0.5512990029660866,0.24753304,0.49467126
Nopchap1,-3.3669589,-1.6567616,0.0007600205457572694,0.016821871552304635,0.1,0.4321552371082443,0.1152269,0.32575804
Col25a1,-3.3700392,-1.8435408,0.0007515746131703779,0.016648647861408124,0.125,0.45116677983061143,0.17856988,0.5316007
Parm1,-3.3728364,-1.9877868,0.0007439818169360201,0.01649405232761622,0.075,0.3997784369081228,0.10694529,0.36996797
Ralbp1,-3.3736577,-1.6730798,0.0007417653365135895,0.016458492644195,0.05,0.37476324911553444,0.0902294,0.26322344
Epha10,-3.3737848,-2.2609222,0.0007414228583068284,0.016458492644195,0.05,0.373512489725905,0.0716187,0.30443427
Frrs1l,-3.3771882,-1.2103705,0.0007323093840700638,0.016289034064538587,0.25,0.6171246828431548,0.3373241,0.65666336
Ephb1,-3.3800242,-1.7530786,0.000724794424524789,0.01614861209534086,0.1,0.4252581924740021,0.16118933,0.46346593
Btaf1,-3.3811977,-1.2303227,0.0007217057930353534,0.016093140795734394,0.25,0.6466068684558481,0.35790026,0.69794554
Trerf1,-3.3814228,-1.1720418,0.0007211152035347351,0.016093140795734394,0.325,0.6671907944108924,0.46055946,0.84074646
Hlf,-3.3833492,-3.5969143,0.0007160750376406258,0.015994128230593197,0.025,0.33816960297323373,0.024202334,0.25960428
Ttc17,-3.383545,-1.2016306,0.0007155651799354043,0.015994128230593197,0.2,0.5761355108458707,0.26398695,0.5275967
Gm30382,-3.3835938,-3.8626425,0.0007154377682213124,0.015994128230593197,0.025,0.3362041239323875,0.026765417,0.3326161
Nars2,-3.3850117,-2.1888654,0.0007117519847584456,0.015937313192049527,0.05,0.372619090161884,0.05987402,0.24790055
Mfsd4a,-3.3864005,-2.0033238,0.0007081595650162249,0.015870098008328577,0.05,0.3760854804702855,0.071137354,0.2589705
Zfp933,-3.3868504,-27.591362,0.000706999441172509,0.015857324694745673,0.0,0.3094021370117571,0.0,0.18417105
Lrch2,-3.3891973,-1.235219,0.0007009752120857723,0.015748498284903597,0.1,0.4490940928420827,0.15708216,0.33677545
Atxn3,-3.3895886,-2.0086715,0.0006999758237888454,0.01573920534326885,0.075,0.40027874066397456,0.07675474,0.27841392
Palmd,-3.3914664,-3.189927,0.0006951971653709908,0.015644847431757557,0.025,0.3415645213165136,0.030407906,0.2482296
Crmp1,-3.3919063,-1.414375,0.0006940815617401801,0.015644847431757557,0.125,0.4756459278847872,0.15872422,0.3774062
Klf8,-3.393256,-1.3991809,0.000690670743677626,0.015582135081962897,0.075,0.4109637994496659,0.13347796,0.3196359
Pou2f2,-3.4011579,-2.0809233,0.0006710107985124082,0.015164053957971747,0.05,0.3762284244005289,0.074384466,0.28269792
Atr,-3.4036515,-1.6489813,0.0006649150684790561,0.015038946035380672,0.075,0.41121395132759175,0.10590714,0.30037355
Slit2,-3.4050891,-1.5658292,0.000661424496031323,0.014972600007044354,0.275,0.5733481042061251,0.37764624,0.8579888
Pcsk5,-3.4059303,-1.9844651,0.0006593903002370465,0.014939137746517235,0.15,0.4623521423721545,0.1774747,0.57011586
Phyhipl,-3.4081893,-1.5662326,0.0006539551184065858,0.014841025364514324,0.125,0.47139334596004717,0.16614147,0.42867747
Wdr7,-3.4082186,-1.299542,0.0006538848064725026,0.014841025364514324,0.35,0.7326233784797913,0.53843987,1.0137384
Afg3l2,-3.414145,-1.2619454,0.0006398250592900823,0.014557239071231593,0.075,0.4156809491476968,0.1341125,0.29579237
Serpinb6a,-3.415211,-3.621034,0.0006373261946015861,0.014512673600800524,0.025,0.34131436943858773,0.020480324,0.22680417
Arfgef2,-3.4166095,-1.2947048,0.0006340616338669312,0.014450581935542358,0.15,0.5024836507879784,0.19018629,0.41468823
Aifm3,-3.4173625,-27.73166,0.0006323102431837312,0.014435153979903873,0.0,0.3121895436515027,0.0,0.20120507
Clmn,-3.4176755,-2.0978558,0.0006315837171218043,0.014430828638658914,0.05,0.3767644641389415,0.087098375,0.32898945
Rps6kc1,-3.4197683,-1.2020698,0.0006267450006426094,0.014344666241283572,0.125,0.48872529750205485,0.18834233,0.38988465
Ajap1,-3.4228392,-27.719915,0.0006197075995590361,0.01420780136531681,0.0,0.31268984740735445,0.0,0.19972563
Ppp1r16b,-3.4272106,-1.701401,0.0006098161480842529,0.013992963193017826,0.1,0.4390522817424865,0.139885,0.3976232
Asxl1,-3.427455,-1.1834031,0.000609267296884707,0.013992318177172714,0.2,0.582353571811457,0.27655613,0.5443778
Marchf11,-3.4284916,-3.0104039,0.0006069452706220761,0.013950914817463802,0.025,0.3457813672586928,0.032746315,0.23762581
Ctnna3,-3.4306724,-1.9034218,0.0006020871166248113,0.013851096595640993,0.125,0.4643533573955616,0.16493487,0.51331544
Prkcg,-3.4312983,-1.4327824,0.0006006995467187633,0.01383101698400443,0.175,0.5460815495122039,0.24933586,0.56785357
Pus7,-3.4319732,-1.8948283,0.0005992069074393792,0.013808481649139039,0.05,0.38115998999392486,0.07371185,0.250349
Madd,-3.4331565,-0.91155785,0.0005965977124706108,0.013761147681091587,0.125,0.4936568630954508,0.23106344,0.39808294
Otud4,-3.4334302,-1.4045706,0.0005959954404335817,0.013761147681091587,0.125,0.48715291426937785,0.15938136,0.37667462
Fem1b,-3.435611,-2.6680365,0.0005912189370217403,0.01367130192579532,0.05,0.37122538684201123,0.04527511,0.2580204
Arhgef25,-3.4362078,-2.1083038,0.000589918580565994,0.013652982135924424,0.075,0.40864096058321125,0.08088494,0.30987567
Marchf4,-3.4369705,-3.0719182,0.0005882597084141679,0.013626326176800594,0.025,0.34635314297966624,0.030407906,0.23081365
Satb1,-3.440501,-1.7605377,0.0005806385138922163,0.013484664536113961,0.125,0.4651395490119001,0.17030263,0.48801056
Arhgap15,-3.4407942,-2.1768656,0.000580009328539569,0.01348170472133064,0.05,0.37858699924954436,0.083370365,0.331557
Adamts17,-3.44142,-1.6428308,0.0005786691874581685,0.013462200058009513,0.175,0.5065932887824751,0.21345368,0.5556376
Ap1b1,-3.4426818,-1.8020983,0.0005759767232142521,0.013422805336311322,0.075,0.4152521173569667,0.0938161,0.2949064
Bace1,-3.446085,-4.1574936,0.0005687713976143092,0.013277921332664196,0.025,0.3402780259443233,0.014173078,0.2269189
Syt17,-3.447904,-1.8453572,0.0005649547833782352,0.013211766516752781,0.1,0.43805167423078295,0.12675087,0.39581525
Rab40b,-3.4481974,-1.5960579,0.0005643414387424412,0.013208932455583099,0.1,0.44634242218489795,0.12736721,0.34404904
Arid5b,-3.4483244,-1.3891636,0.0005640758487005196,0.013208932455583099,0.225,0.5807097166136583,0.29661527,0.6441808
Zdhhc21,-3.451278,-1.2736526,0.0005579386537185343,0.013081860057082912,0.175,0.5436157667155058,0.2241029,0.4745763
St8sia1,-3.4553268,-2.1390917,0.0005496264388148965,0.012909495114472263,0.05,0.38237501340099345,0.06963893,0.2758743
Tmem131,-3.463825,-1.2472085,0.0005325526481989385,0.012530376232141397,0.2,0.5846764106779115,0.26232904,0.53768444
Mal2,-3.4639425,-2.1649446,0.0005323203742162078,0.012530376232141397,0.05,0.382482221348676,0.070764005,0.28430507
Disp2,-3.4642847,-1.3125145,0.0005316434475125684,0.012530376232141397,0.075,0.4200764750026802,0.13404766,0.30475035
Syn1,-3.4647932,-1.3897004,0.0005306392088702521,0.012518240160091022,0.25,0.646642604438409,0.34789565,0.7372817
Rragb,-3.468979,-1.7772896,0.0005224404503002532,0.012346503869452774,0.1,0.44030304113211594,0.10913837,0.3330984
Atp2b2,-3.4699667,-1.2898856,0.0005205229903347738,0.01231201826610508,0.35,0.7189364971589894,0.5110256,0.9673139
Tmeff1,-3.4701035,-1.5079107,0.0005202577219986333,0.01231201826610508,0.15,0.5015545152413966,0.18089418,0.44720203
Ccdc149,-3.471903,-2.295479,0.0005167830278314901,0.012245114601262909,0.05,0.38287531715684525,0.05786745,0.25654843
Abl2,-3.471991,-1.23507,0.000516613626107806,0.012245114601262909,0.275,0.6721580959868492,0.41118294,0.787189
Raph1,-3.4739273,-1.1629425,0.0005128998577151128,0.012174575244527459,0.2,0.6006503948826073,0.34817994,0.6588528
Shank3,-3.4779468,-1.9148324,0.0005052702795209095,0.01201470124843083,0.075,0.4181824679269556,0.085239224,0.28931138
Sv2b,-3.4793746,-1.4368244,0.0005025855803698892,0.011961447780813927,0.275,0.6206982810992389,0.47444582,0.9721528
Dnajb4,-3.4797852,-1.3751295,0.000501815736436931,0.011953713508918738,0.075,0.4215059143051138,0.12531433,0.29735985
Dok5,-3.4805677,-3.2068696,0.0005003524076604016,0.011929431405354915,0.025,0.3498552692706286,0.030888349,0.25437605
Lrrc3b,-3.4815164,-27.896046,0.0004985834581531639,0.011897813073335269,0.0,0.31805024479148053,0.0,0.22296205
Adap1,-3.4823377,-2.3844755,0.0004970562973829602,0.01187191352060457,0.05,0.3820533895579459,0.056213427,0.26384547
Dixdc1,-3.4829342,-2.0714402,0.0004959500227019095,0.011856029457295648,0.05,0.3839116606511096,0.075455464,0.28473946
Usp12,-3.4830616,-2.5288637,0.0004957145562121057,0.011856029457295648,0.025,0.35139191652074475,0.04367381,0.2292319
Actr3,-3.4848511,-1.2510111,0.0004924109553034299,0.011792408528523316,0.175,0.5624843655076296,0.2508307,0.5179266
Smim14,-3.485428,-1.1817291,0.0004913502440606748,0.011777503173871837,0.225,0.6153378837151128,0.32268268,0.6226714
Mcu,-3.4855552,-1.371417,0.0004911168146643823,0.011777503173871837,0.25,0.6202694493085087,0.33328858,0.7047711
Mindy2,-3.4856825,-1.5409504,0.0004908834886853619,0.011777503173871837,0.1,0.45213165135975414,0.13702747,0.3558136
Dnm2,-3.4873254,-1.3030636,0.00048787748419657016,0.011725642218570519,0.175,0.5571597041060644,0.2332141,0.49962306
Pitpnm3,-3.4912958,-27.826715,0.0004806836993041509,0.011563089525785619,0.0,0.31894364435550154,0.0,0.21354073
Cd46,-3.4929388,-1.3933342,0.0004777360008009139,0.01150247880064566,0.125,0.49551513418861454,0.1756297,0.40835837
Aco2,-3.4940732,-1.2735196,0.00047571053479220706,0.011463983919162873,0.15,0.5149912446842726,0.20245135,0.43339768
Pcdh1,-3.4953055,-3.1969242,0.00047351953716993027,0.011421427256513489,0.025,0.35117750062537967,0.029429216,0.24206486
Nln,-3.495628,-1.6053902,0.0004729472620138482,0.011417873252751214,0.075,0.42275667369474323,0.11714276,0.32074666
Gabra1,-3.4957845,-1.3632363,0.0004726700275735146,0.011417873252751214,0.25,0.6203766572561913,0.33343658,0.70216995
Sanbr,-3.497144,-1.273196,0.0004702679246912206,0.011373626585466335,0.175,0.5565521924025301,0.24532178,0.51401657
Naa40,-3.5016818,-1.7940093,0.0004623316008456847,0.011197919906503718,0.05,0.38791409069792376,0.08133539,0.25761485
Sergef,-3.5021412,-1.3437883,0.00046153471459464517,0.011192633376496494,0.125,0.4960154379444663,0.18834594,0.42267528
Magi1,-3.5021904,-1.202803,0.00046145001492482865,0.011192633376496494,0.45,0.7480255869635135,0.67936563,1.1752187
Tcf4,-3.5024445,-0.493649,0.00046100981038666757,0.011192633376496494,0.925,0.9330665046635457,2.4621336,2.779287
Itpka,-3.504332,-2.2948415,0.0004577543671753069,0.011131094883258367,0.075,0.4068541614551692,0.072646886,0.3146256
Dmtn,-3.5057695,-1.8776524,0.0004552892378160841,0.011081179184889656,0.075,0.4203623628631669,0.089868866,0.29679638
Kifc2,-3.5060728,-2.505219,0.00045477096480541764,0.011078600022050383,0.025,0.3537147553871994,0.043870475,0.22682711
Esco1,-3.5074613,-1.2071815,0.0004524039692157478,0.011030938886413015,0.125,0.48400814780402385,0.18165977,0.3783934
Foxg1,-3.5117545,-2.3041046,0.0004451587995149178,0.010874015402696217,0.05,0.3863774434478076,0.06028266,0.26763412
Pwwp2a,-3.514268,-1.3482487,0.0004409677298380583,0.010781440310053346,0.175,0.5586963513561806,0.23084223,0.5074814
Gpi1,-3.5157251,-1.4864818,0.0004385547846520839,0.01073221044043852,0.175,0.5517635707393774,0.21745813,0.5191826
Runx1t1,-3.5178082,-1.433894,0.0004351268034057326,0.010658028448051079,0.35,0.6088696708716006,0.44284979,0.9183867
Thoc2l,-3.5196173,-1.3361834,0.0004321697635684844,0.010595256886026621,0.225,0.614837579959261,0.29381528,0.6218227
Ulk4,-3.5196564,-1.5685829,0.00043210603527238004,0.010595256886026621,0.1,0.458885752063753,0.13473311,0.35614142
Prkar1b,-3.523314,-1.635237,0.0004261860496829056,0.01047723618936841,0.125,0.4853661151413358,0.14669181,0.39931226
Sppl2a,-3.5236368,-1.1785764,0.0004256673502769993,0.010474067492621768,0.125,0.5010899474681056,0.20218424,0.4102517
Cacng3,-3.5249374,-1.5129919,0.00042358280395874006,0.01044228451935156,0.125,0.4941929028338634,0.19199951,0.4725672
Clstn3,-3.5261304,-1.25399,0.00042167904972855683,0.010414077266733752,0.1,0.46042239931386914,0.17471913,0.37522882
Gpr155,-3.5295045,-1.5891625,0.0004163386381400818,0.010291646004437901,0.075,0.42472215273558944,0.119557485,0.32360807
Stmn3,-3.5331328,-1.3432946,0.000410666285548056,0.010160776328431183,0.225,0.6257013186577565,0.3219335,0.67480785
Eif4e,-3.5376313,-1.2517495,0.00040373341206869474,0.009998448647268045,0.125,0.4970875174212915,0.18489441,0.39448714
Ube2g1,-3.5377681,-1.3027877,0.00040352413606312083,0.009998448647268045,0.2,0.6060465282492942,0.2911257,0.6063345
Mmd,-3.5400274,-1.708722,0.00040008567960908933,0.009926410167217202,0.1,0.45784940856948864,0.13160111,0.37826866
Dcaf7,-3.543284,-1.7463834,0.0003951770901905865,0.009822764489751211,0.05,0.391666368866812,0.08922112,0.27240032
Ttc8,-3.5445747,-1.271189,0.00039324696214107616,0.009792906276858866,0.15,0.5287853339527571,0.2063771,0.44034272
Klhl32,-3.5504718,-1.5486538,0.0003845412939274587,0.0096206932661367,0.15,0.5168852517599971,0.19928497,0.4978301
Drp2,-3.554276,-27.690931,0.0003790211323308757,0.009504518239036015,0.0,0.3246971375477969,0.0,0.19611874
Evl,-3.5545108,-1.4724039,0.0003786829943800385,0.009504518239036015,0.15,0.5289282778830003,0.19173495,0.46150553
Lars,-3.5550878,-1.7903768,0.0003778529368075055,0.009497575689445906,0.1,0.4529893149412143,0.11132689,0.34170142
Ski,-3.5604274,-1.2991487,0.0003702516737431618,0.00931522703509247,0.175,0.5490119000821928,0.22842558,0.48950008
Dcaf10,-3.561728,-1.7864994,0.0003684218608111628,0.009277877600745965,0.05,0.3938462638030233,0.08740149,0.27390033
Dner,-3.5618944,-1.5235636,0.00036818858529522026,0.009277877600745965,0.175,0.5442947503841619,0.2643952,0.62599146
Tbc1d30,-3.5619237,-2.947812,0.00036814743336533194,0.009277877600745965,0.025,0.35846764106779117,0.0352209,0.24419938
Nrp1,-3.5619335,-1.4573274,0.0003681337170109958,0.009277877600745965,0.3,0.6220205124539899,0.43013835,0.90660214
Ago2,-3.5635667,-1.6733919,0.00036584977636279736,0.009247773744937314,0.125,0.4787549583675803,0.13418952,0.3771085
Trpc4,-3.5659919,-1.6392074,0.0003624824905487112,0.009171284859739991,0.2,0.5418289675874638,0.2823816,0.7012938
Pank1,-3.5678697,-2.3910384,0.0003598954862391808,0.009114412549714221,0.05,0.3915234249365686,0.058291912,0.27372208
Galntl6,-3.567899,-1.4416262,0.00035985520162953166,0.009114412549714221,0.7,0.8128506593288782,1.1916355,1.9778196
Prkcz,-3.5679772,-1.3034711,0.00035974779661748275,0.009114412549714221,0.175,0.5749919594039238,0.25190875,0.53479195
Zfpm2,-3.5693073,-1.4832802,0.00035792649167395725,0.009098057540099111,0.425,0.6731229675159919,0.6464053,1.26426
Smad1,-3.5695322,-27.854061,0.0003576193306284319,0.009098057540099111,0.0,0.32609084086766965,0.0,0.21721382
Agap3,-3.5732288,-1.6653545,0.00035260638984975447,0.008980600659016968,0.1,0.46070828717435586,0.12427767,0.35047433
Mccc1,-3.5744317,-2.2096677,0.00035098941856431646,0.008947899124120667,0.025,0.3604331201086374,0.05546509,0.23413302
Upp2,-3.5754879,-1.2318782,0.00034957535980631693,0.008920313312436597,0.375,0.7057141836114784,0.5601622,1.016604
Sptb,-3.5755563,-2.2393894,0.00034948389197551644,0.008920313312436597,0.05,0.3935246399599757,0.06608709,0.27960235
Pam,-3.57761,-1.2516681,0.00034675024384452655,0.008865060943960446,0.45,0.7295143479969982,0.69445896,1.2200704
Arhgap26,-3.5781772,-1.3108093,0.00034599876876211313,0.008854273253940934,0.3,0.6708358646320981,0.46727338,0.90731895
Rab11fip3,-3.5786173,-1.2171717,0.00034541677755009227,0.00884780630388082,0.2,0.6084765750634313,0.30603367,0.60561544
Fam131a,-3.579527,-2.019722,0.00034421689641717817,0.00883341428438997,0.075,0.4242933209448594,0.08952502,0.32192126
