names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_IC Six3 En2 Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Sorcs2,-3.281584,-28.903118,0.0010322573511064887,0.026824714723628,0.0,0.45966181844235865,0.0,0.40679988
Zfp697,-3.2818398,-28.753042,0.0010313215858827147,0.026824714723628,0.0,0.45969764275990543,0.0,0.37322134
Cacna1b,-3.2830884,-1.8552339,0.0010267641126200685,0.026759603982639418,0.11764705882352941,0.6533280791000932,0.31491402,0.8498106
Ulk4,-3.2833743,-28.675951,0.0010257234607419763,0.02675843630110379,0.0,0.4599125886651859,0.0,0.35688108
Atp2a2,-3.283615,-1.4006917,0.0010248478795348644,0.02675843630110379,0.17647058823529413,0.7657089632442502,0.51965183,1.0293336
Rcor3,-3.2843974,-28.628345,0.0010220070156837715,0.026713354583096243,0.0,0.46005588593537294,0.0,0.34709084
Pikfyve,-3.2847886,-2.1822464,0.001020589318558818,0.02670227360241036,0.058823529411764705,0.5501182202479042,0.12903982,0.4855851
Vps13d,-3.2851045,-1.5497441,0.0010194455845186552,0.026698345863563608,0.11764705882352941,0.6533997277351866,0.30414,0.713271
Ube3a,-3.2860823,-1.873633,0.0010159129698445893,0.026631786828999134,0.17647058823529413,0.7600487210718636,0.43088886,1.089847
Trim24,-3.2866993,-28.696354,0.0010136905363421806,0.026599477257338276,0.0,0.46037830479329367,0.0,0.3611462
Hipk3,-3.2869549,-28.630589,0.0010127703600337713,0.026599477257338276,0.0,0.46041412911084045,0.0,0.34754634
Ski,-3.2875717,-2.1267495,0.001010554291336233,0.02656907417632542,0.058823529411764705,0.5502615175180913,0.13535628,0.49043152
Spred2,-3.2878125,-1.5509492,0.0010096907022875098,0.02656907417632542,0.11764705882352941,0.6526115927491581,0.33292088,0.7689503
Usp4,-3.2882338,-28.622686,0.0010081810650638574,0.02655865217477044,0.0,0.4605932506985742,0.0,0.34594217
Inpp4a,-3.2883992,-1.8727453,0.0010075885651556328,0.02655865217477044,0.058823529411764705,0.5515870172673211,0.15962754,0.49093676
Dnajc5,-3.2887752,-1.8609388,0.0010062431730091539,0.02655865217477044,0.058823529411764705,0.5513720713620406,0.15962754,0.48777002
Cplx2,-3.2890913,-2.1649826,0.0010051143289571327,0.026555970520234173,0.058823529411764705,0.5499390986601705,0.16755301,0.59775394
Bcas3,-3.2897382,-1.7790784,0.001002806543286401,0.026521074624119685,0.17647058823529413,0.7632012610159776,0.44914106,1.0804023
Cdh2,-3.290295,-1.9748098,0.0010008247015845751,0.026494738651800524,0.17647058823529413,0.7655298416565165,0.5022321,1.2710048
Foxj3,-3.2911372,-1.8555591,0.0009978320533666472,0.026441565358936697,0.058823529411764705,0.5519810847603354,0.15962754,0.48633137
Hnrnpdl,-3.292702,-1.9348438,0.0009922962464336226,0.02632082935999155,0.058823529411764705,0.5515870172673211,0.14999664,0.48164484
Ppt1,-3.293093,-28.674643,0.0009909167445962491,0.026310210402471553,0.0,0.46127391273196244,0.0,0.35660923
Klf9,-3.2936046,-28.831182,0.0009891154597954316,0.026288360439864735,0.0,0.46134556136705596,0.0,0.3904091
Cdr1os,-3.294447,-2.4172232,0.0009861552453224484,0.026235635090905134,0.17647058823529413,0.7709751379236226,0.5312051,1.5569277
St3gal5,-3.2946727,-2.0836523,0.0009853637247731922,0.026235635090905134,0.058823529411764705,0.5515870172673211,0.14999664,0.5223371
Suco,-3.2948833,-28.681383,0.0009846255030208598,0.026235635090905134,0.0,0.4615246829547897,0.0,0.3580119
Prkce,-3.2966285,-2.3416293,0.000978528479633246,0.02611028823013438,0.29411764705882354,0.8366052876692699,0.7141155,1.8379366
Prpf4b,-3.296839,-1.372395,0.0009777950009605683,0.02611028823013438,0.11764705882352941,0.6555133624704449,0.325882,0.6918545
Synpr,-3.29887,-3.0252655,0.0009707482493692911,0.025954234289107318,0.058823529411764705,0.5467865587160564,0.15962754,0.8792353
Pdpk1,-3.2996223,-2.1880128,0.0009681502979252996,0.025910556280132273,0.058823529411764705,0.5517661388550548,0.12903982,0.48712376
Myh10,-3.2997127,-1.5986124,0.0009678389768207388,0.025910556280132273,0.058823529411764705,0.5535215304148456,0.19841805,0.50963056
Rnf111,-3.3013525,-2.4607322,0.0009621994263821519,0.025802693200487444,0.058823529411764705,0.550870530916386,0.105717465,0.4786208
Fcho2,-3.3024807,-1.6441143,0.000958336693883457,0.025724782182466023,0.11764705882352941,0.6531131331948127,0.28317088,0.7046297
Vps37a,-3.3030674,-28.650652,0.0009563337538341796,0.025696687965524406,0.0,0.46267106111628575,0.0,0.35164964
Phf8,-3.3033233,-28.663782,0.0009554618914194877,0.025696687965524406,0.0,0.4627068854338325,0.0,0.35435697
Pde7a,-3.304301,-1.8323017,0.0009521350844362247,0.025635139998798958,0.058823529411764705,0.5541663681306871,0.16491736,0.4937694
Gfm2,-3.3063922,-28.636055,0.000945056810431788,0.02547008675657186,0.0,0.4631367772443935,0.0,0.34866032
Iqgap2,-3.3064225,-2.8354793,0.0009449553214230065,0.02547008675657186,0.058823529411764705,0.5523035036182561,0.15330406,0.7805136
Zfp398,-3.307671,-28.625786,0.000940752420328547,0.0254050427479679,0.0,0.46331589883212726,0.0,0.34657133
Pcsk5,-3.307927,-29.52025,0.0009398937247100664,0.0254050427479679,0.0,0.463351723149674,0.0,0.5709698
Tcp11l1,-3.307927,-28.672497,0.0009398937247100664,0.0254050427479679,0.0,0.463351723149674,0.0,0.35616305
Upf2,-3.30901,-2.1292276,0.0009362649401556133,0.025360321514094085,0.058823529411764705,0.5534140574622054,0.13535628,0.4910973
Dock7,-3.310003,-1.7252109,0.0009329499608832014,0.025296029716379034,0.11764705882352941,0.6564089704091137,0.2981747,0.7648142
Gdpd1,-3.3102286,-28.692192,0.0009321980746229458,0.025296029716379034,0.0,0.46367414200759477,0.0,0.36027327
Ccser2,-3.312079,-2.2229137,0.0009260537508300327,0.025159822330437797,0.058823529411764705,0.5538439492727664,0.12903982,0.49652392
Stag1,-3.3121243,-2.1989267,0.0009259043591262875,0.025159822330437797,0.23529411764705882,0.8245683169735617,0.53924847,1.4543152
Pdzd2,-3.314065,-29.1602,0.0009195016002709717,0.02503242958387134,0.0,0.46421150677079603,0.0,0.46995607
Golga1,-3.3143206,-28.6476,0.0009186608922026744,0.02503242958387134,0.0,0.46424733108834276,0.0,0.35102314
Khdrbs1,-3.315103,-1.8786637,0.0009160937340880613,0.02499029303040224,0.058823529411764705,0.5554202192448234,0.15962754,0.4925302
Sesn3,-3.3161108,-28.83607,0.0009127958501506165,0.024925634647913683,0.0,0.46449810131117003,0.0,0.39150444
Ahctf1,-3.3163667,-28.631374,0.0009119608253478917,0.024925634647913683,0.0,0.46453392562871676,0.0,0.34770697
Erlec1,-3.318157,-28.690447,0.0009061354437143997,0.02479415414725654,0.0,0.464784695851544,0.0,0.35990754
Mast4,-3.318503,-1.8013228,0.0009050135141312087,0.024788698394195285,0.17647058823529413,0.7632370853335244,0.55187154,1.2717241
Coro2b,-3.3199472,-28.6931,0.0009003445647711321,0.02468597801571461,0.0,0.4650354660743713,0.0,0.3604634
Dgkg,-3.3213463,-2.10786,0.0008958428184716366,0.024587636907388025,0.11764705882352941,0.6587733753671993,0.3277358,0.9827227
Actr3b,-3.3223693,-2.6331937,0.0008925644334036649,0.024522705854352223,0.058823529411764705,0.5538081249552196,0.105717465,0.5257892
Sh3rf1,-3.3230915,-2.3154383,0.0008902569786387679,0.02448434494987072,0.058823529411764705,0.5567098946765064,0.16281845,0.63134944
Prkca,-3.3240545,-1.980165,0.0008871889733087043,0.024424966918857465,0.17647058823529413,0.7610159776456259,0.50380963,1.2765572
Csnk2a1,-3.3245208,-1.8088776,0.0008857064343380768,0.024409160913501662,0.058823529411764705,0.5569606648993337,0.16755301,0.49414995
Chka,-3.3250322,-1.9222279,0.0008840830647633487,0.024389437320524825,0.11764705882352941,0.6555133624704449,0.2566838,0.7462683
Lrfn2,-3.3254085,-2.1433654,0.0008828911708580055,0.024381588654629603,0.058823529411764705,0.5569606648993337,0.15330406,0.54925287
Tet3,-3.3255286,-2.0028338,0.0008825100795331326,0.024381588654629603,0.058823529411764705,0.5569248405817869,0.14999664,0.499923
Zfp318,-3.3271084,-28.662455,0.000877522371057864,0.024283240072425133,0.0,0.4660385469656803,0.0,0.35408217
Nav3,-3.3272889,-2.1937718,0.0008769540143318774,0.024283240072425133,0.47058823529411764,0.8984022354374149,1.3936415,2.6986725
Tmem260,-3.3273642,-28.726778,0.0008767172997710246,0.024283240072425133,0.0,0.46607437128322704,0.0,0.36758584
Ksr2,-3.3283873,-1.762853,0.0008735038574705944,0.02424695108495338,0.11764705882352941,0.6611736046428316,0.33273518,0.850044
Ubr5,-3.3295004,-1.9300276,0.0008700192864030245,0.024175199819699348,0.17647058823529413,0.7567528838575626,0.40070128,1.0571458
Adcy8,-3.3301322,-2.4288707,0.0008680472947964525,0.024145373510539005,0.058823529411764705,0.5579279214730959,0.1702334,0.6927996
Fbxo8,-3.3304331,-28.670738,0.0008671097085493132,0.02414428794686015,0.0,0.46650426309378806,0.0,0.3557973
Rock2,-3.332028,-1.7146738,0.000862156158765148,0.02403126139628582,0.17647058823529413,0.7717632729096511,0.49502575,1.1321758
Brd4,-3.3325696,-1.5259929,0.0008604797991954092,0.024009441541412924,0.11764705882352941,0.6602421723866161,0.30330068,0.7032923
Srgap3,-3.3342395,-2.0219097,0.0008553300320720328,0.023890559211824865,0.17647058823529413,0.7511284660027227,0.4294804,1.1564664
Epc2,-3.3365562,-1.9005411,0.0008482326339255837,0.023716972813299098,0.058823529411764705,0.5586802321415777,0.15962754,0.49845627
Dcaf5,-3.336827,-2.0063426,0.0008474066426336044,0.023716972813299098,0.058823529411764705,0.5586085835064842,0.14999664,0.50088143
Dnm3,-3.3369324,-2.0503092,0.0008470856253072618,0.023716972813299098,0.17647058823529413,0.7283083757254424,0.40668043,1.1244526
Usp7,-3.3372333,-2.1953294,0.0008461690543207798,0.023716972813299098,0.058823529411764705,0.557641326932722,0.12903982,0.48908284
Opa1,-3.3375342,-2.5039628,0.0008452534032303326,0.023716972813299098,0.058823529411764705,0.5558142867378376,0.105717465,0.49012434
Msi2,-3.3375642,-1.7105024,0.0008451618886832056,0.023716972813299098,0.11764705882352941,0.6534713763702802,0.3264117,0.8167957
Numb,-3.3376393,-1.685157,0.0008449331425185609,0.023716972813299098,0.11764705882352941,0.6557283083757255,0.3084639,0.77101326
Camkv,-3.337835,-2.1268573,0.0008443386711954944,0.023716972813299098,0.058823529411764705,0.5578920971555492,0.15083595,0.53712475
Dcaf1,-3.3391287,-28.674198,0.0008404157760031551,0.023695668311862306,0.0,0.46772228989037756,0.0,0.35651547
Capza1,-3.3401518,-28.709978,0.0008373259274731907,0.023633348394122518,0.0,0.4678655871605646,0.0,0.36401823
Zc3h6,-3.340919,-28.727045,0.0008350154598064151,0.023592918406938352,0.0,0.46797306011320483,0.0,0.36764312
Lncppara,-3.342198,-28.719782,0.0008311778179610683,0.023509208388014638,0.0,0.4681521817009386,0.0,0.36609685
Dnm2,-3.34292,-2.2381604,0.0008290179139260616,0.02347282544488227,0.058823529411764705,0.5584294619187504,0.12903982,0.500672
Fam219a,-3.3434014,-1.6725384,0.0008275808718138669,0.023456854457424688,0.058823529411764705,0.560077380525901,0.18912022,0.5090116
Rabl6,-3.3438227,-1.7765529,0.0008263253559663192,0.023446000332434,0.058823529411764705,0.5600057318908075,0.1702334,0.49214247
Braf,-3.3439581,-1.9302976,0.0008259221727197222,0.023446000332434,0.17647058823529413,0.761266747868453,0.42183998,1.0986286
Sacm1l,-3.3461394,-1.9916762,0.0008194515472653073,0.02330017256615747,0.058823529411764705,0.5598624346206205,0.15083595,0.49924615
Ldb2,-3.3461545,-3.0010638,0.0008194070860153196,0.02330017256615747,0.058823529411764705,0.5567098946765064,0.15330406,0.8443298
Hecw2,-3.3488927,-2.227681,0.0008113523076676931,0.023118808597063535,0.17647058823529413,0.7283083757254424,0.40070128,1.196496
Mef2a,-3.349344,-1.8812867,0.0008100316715701821,0.023105680483111245,0.17647058823529413,0.7503403310166942,0.40070128,1.0352286
Plcl2,-3.3501413,-2.031642,0.0008077034212730555,0.02306375231626674,0.11764705882352941,0.6513577416350218,0.27882507,0.8393352
Pde3b,-3.3514352,-1.8014233,0.0008039387148553055,0.022980673689534107,0.058823529411764705,0.5605430966540087,0.21230972,0.6012871
Man1a,-3.3528793,-2.8532376,0.0007997554891050389,0.02288544195128051,0.058823529411764705,0.5586085835064842,0.16281845,0.8231922
Mtmr7,-3.3529396,-28.693888,0.0007995816271918595,0.02288544195128051,0.0,0.46965680303790214,0.0,0.36062953
Ptchd4,-3.3539627,-29.595346,0.0007966313361665227,0.022844700109705938,0.0,0.4698001003080891,0.0,0.5939473
5330434G04Rik,-3.3546696,-2.3586242,0.0007945980725408779,0.02281073740296302,0.11764705882352941,0.646593107401304,0.23475729,0.85743016
Slk,-3.35473,-28.777578,0.0007944252514105627,0.02281073740296302,0.0,0.4699075732607294,0.0,0.37854895
Chd3,-3.3550007,-1.9179978,0.0007936479879392829,0.02281073740296302,0.058823529411764705,0.561367055957584,0.16985548,0.53040254
Usp29,-3.357167,-2.6094348,0.0007874552416295672,0.02267837335754177,0.058823529411764705,0.559790785985527,0.13535628,0.6336872
Mia3,-3.3575432,-28.756414,0.0007863846921941753,0.02267184193053379,0.0,0.47030164075374364,0.0,0.37395087
Plekha6,-3.359589,-28.764868,0.0007805845289148716,0.022528793009605374,0.0,0.47058823529411764,0.0,0.37578326
Wscd2,-3.359845,-28.846231,0.0007798623073104787,0.022528793009605374,0.0,0.4706240596116644,0.0,0.39379123
Tmem175,-3.3603563,-28.71627,0.0007784197246205013,0.02251468030199448,0.0,0.4706957082467579,0.0,0.3653521
Mapre3,-3.3606122,-28.69526,0.0007776993625639288,0.02251468030199448,0.0,0.47073153256430467,0.0,0.36091584
Klhl29,-3.3610935,-2.05744,0.0007763450654375676,0.0225031196421871,0.11764705882352941,0.6658307659239091,0.32818446,0.9619902
Pknox2,-3.3610935,-2.3195946,0.0007763450654375676,0.0225031196421871,0.058823529411764705,0.562226839578706,0.15096632,0.5952443
Add1,-3.3626733,-1.7035769,0.0007719166404397209,0.0224231352741787,0.11764705882352941,0.6587017267321058,0.27063483,0.69927096
Slc6a6,-3.3629892,-2.2585738,0.0007710337743804457,0.0224217289151543,0.058823529411764705,0.5611879343698503,0.12903982,0.5062692
Irf2,-3.3643432,-1.9244312,0.0007672606703531609,0.022336180078428424,0.058823529411764705,0.5630149745647346,0.16643862,0.52318937
Chst11,-3.365983,-29.00871,0.0007627139764711339,0.022227900811040528,0.0,0.4714838432327864,0.0,0.4318614
Fbxo42,-3.3667502,-28.717106,0.0007605952263895011,0.02219022120856232,0.0,0.47159131618542666,0.0,0.3655294
Cntn3,-3.369383,-2.2428966,0.0007533664839139596,0.022003214589965316,0.11764705882352941,0.6640753743641183,0.35225454,1.0982193
Clvs2,-3.3725574,-2.1913831,0.0007447355302907963,0.021774802719166153,0.058823529411764705,0.5639464068209501,0.15096632,0.5563516
Exoc6,-3.3732796,-2.0896251,0.0007427849549547257,0.021741428910276122,0.058823529411764705,0.5639105825034033,0.14999664,0.5240252
Tmem161b,-3.3741522,-2.5375843,0.0007404343405185216,0.021696260337767365,0.058823529411764705,0.5620118936734255,0.105717465,0.49921834
Sgk1,-3.3749344,-29.015898,0.0007383327687875305,0.021658298577861293,0.0,0.4727376943469227,0.0,0.4336118
Atad2b,-3.3768451,-1.7857615,0.0007332233504993188,0.021531925057832454,0.11764705882352941,0.6614960235007523,0.26404643,0.7139034
Dennd5b,-3.3776574,-1.5651072,0.0007310608093883172,0.02149190803967624,0.11764705882352941,0.6686608870101025,0.3285624,0.7659138
Zfp638,-3.3778532,-1.802007,0.0007305410832193625,0.02149190803967624,0.17647058823529413,0.7792863795944687,0.46041775,1.1115344
Slc23a2,-3.3783045,-2.2854476,0.0007293430247661608,0.021488428810818794,0.058823529411764705,0.5637672852332163,0.12903982,0.51371044
Hnrnpc,-3.3785,-1.5453452,0.0007288244331180258,0.021488428810818794,0.11764705882352941,0.6656874686537222,0.30290928,0.70933145
Grik5,-3.378831,-2.0212483,0.0007279475967385855,0.021488428810818794,0.058823529411764705,0.5648420147596188,0.15413105,0.5166877
Taf1b,-3.379538,-28.69755,0.0007260776374142831,0.0214628230113551,0.0,0.4733825320627642,0.0,0.36139753
Trerf1,-3.3796434,-1.8540798,0.0007257995149342752,0.0214628230113551,0.11764705882352941,0.6686967113276492,0.31163305,0.84239346
Brwd3,-3.3803053,-28.773596,0.0007240535813943615,0.02145018713568522,0.0,0.47349000501540445,0.0,0.37768108
Actr3,-3.382306,-2.3033965,0.0007187997932838818,0.021318046849379584,0.058823529411764705,0.5635881636454826,0.12903982,0.51872694
Cacul1,-3.3828628,-28.700502,0.0007173445227691361,0.021298394836250484,0.0,0.47384824819087196,0.0,0.36201864
Sphkap,-3.3829682,-2.2832026,0.0007170695094362471,0.021298394836250484,0.11764705882352941,0.6633588880131833,0.31491402,1.0302233
Ppip5k1,-3.3831186,-28.710815,0.000716676803168213,0.021298394836250484,0.0,0.47388407250841874,0.0,0.36419517
Clasp1,-3.3833592,-1.561731,0.0007160488887356327,0.021298394836250484,0.11764705882352941,0.6694848463136778,0.32353747,0.755052
Samd8,-3.38363,-28.735796,0.0007153430959886336,0.021298394836250484,0.0,0.4739557211435122,0.0,0.36951202
Ralgps2,-3.3843522,-2.0911307,0.0007134641407534075,0.021298394836250484,0.058823529411764705,0.5657017983807409,0.15330406,0.5341113
Armc9,-3.3843973,-1.9552263,0.00071334685844185,0.021298394836250484,0.058823529411764705,0.5660242172386616,0.16281845,0.5221695
Psd3,-3.3860521,-1.8080156,0.0007090588566802575,0.021216493851891446,0.17647058823529413,0.7818657304578348,0.5218495,1.223507
Strada,-3.3874664,-28.731087,0.0007054135553310654,0.02113095009113236,0.0,0.47449308590671346,0.0,0.3685063
Arfgef3,-3.3877974,-1.8207108,0.0007045629182427294,0.021129024121855064,0.11764705882352941,0.6689116572329297,0.3084639,0.8226055
Lims1,-3.3878124,-2.1804197,0.0007045242755778744,0.021129024121855064,0.058823529411764705,0.5654510281579136,0.15330406,0.56018615
Luzp2,-3.3889859,-3.0728486,0.0007015162084172581,0.021084720939789404,0.058823529411764705,0.5594683671276062,0.1702334,0.9406104
Smc5,-3.3905354,-28.759188,0.0006975623019985012,0.020989360643560724,0.0,0.4749229777172745,0.0,0.37454933
Cers4,-3.3905354,-28.72998,0.0006975623019985012,0.020989360643560724,0.0,0.4749229777172745,0.0,0.36826962
Chrna7,-3.3933487,-29.14034,0.0006904367358581508,0.02082158820708026,0.0,0.4753170452102887,0.0,0.46481583
Sbno1,-3.3953195,-1.8048648,0.0006854853893989155,0.020695497093425684,0.11764705882352941,0.6654366984308949,0.2643961,0.7214575
Abhd6,-3.396162,-28.807306,0.0006833788702308573,0.020655107135099143,0.0,0.475711112703303,0.0,0.38508877
Mink1,-3.3964179,-28.789421,0.0006827405827794283,0.020655107135099143,0.0,0.47574693702084975,0.0,0.3811428
Itch,-3.3991709,-1.9432831,0.0006759046090179909,0.0204752613802857,0.11764705882352941,0.6616034964533926,0.24107373,0.7170705
Hdac8,-3.4000134,-1.9676396,0.0006738254754211456,0.02043531661914919,0.11764705882352941,0.6627140502973419,0.2643961,0.7810308
4930578G10Rik,-3.4008107,-2.5607626,0.0006718632019541665,0.020398829645772262,0.058823529411764705,0.5674213656229848,0.13535628,0.61799276
Ppargc1a,-3.4020443,-28.972101,0.0006688376974995044,0.020329942230556203,0.0,0.4765350720068783,0.0,0.42303726
Syt16,-3.4023604,-2.0696278,0.0006680649131688813,0.020329449849204803,0.11764705882352941,0.67045210288744,0.3084639,0.92298704
Jakmip3,-3.402556,-28.736464,0.0006675869389773481,0.020329449849204803,0.0,0.4766067206419718,0.0,0.3696558
Dmd,-3.4027965,-2.4603877,0.0006669990995286131,0.020329449849204803,0.29411764705882354,0.8752955506197607,0.95552075,2.2829869
Adgrb2,-3.4063923,-28.799095,0.0006582753391105713,0.020099839047614827,0.0,0.47714408540517306,0.0,0.38327467
Elavl1,-3.4074152,-28.72903,0.0006558127227130547,0.0200474264610919,0.0,0.47728738267536003,0.0,0.36806622
Smarcad1,-3.4094462,-1.8920386,0.0006509490722732773,0.019921414091096767,0.058823529411764705,0.5697857705810704,0.16755301,0.51702136
Tmem108,-3.4102585,-2.6022232,0.0006490130214175014,0.019884811728036786,0.11764705882352941,0.6367772443934943,0.24107373,0.97658473
Zkscan3,-3.4104843,-28.746649,0.0006484761806826489,0.019884811728036786,0.0,0.47771727448592105,0.0,0.37184244
Tmem132d,-3.4104843,-29.630049,0.0006484761806826489,0.019884811728036786,0.0,0.47771727448592105,0.0,0.60479116
Dis3l2,-3.4107552,-1.7281245,0.0006478325169474689,0.019884811728036786,0.11764705882352941,0.672601561940245,0.29470557,0.7586833
Tab2,-3.4107852,-2.287432,0.0006477610354448011,0.019884811728036786,0.058823529411764705,0.5682095006090134,0.12903982,0.51426464
Tmx3,-3.4120188,-28.788641,0.0006448366018103246,0.01987013703055438,0.0,0.47793222039120153,0.0,0.38097298
Prkaa2,-3.4122746,-28.83681,0.0006442318556341302,0.01987013703055438,0.0,0.4779680447087483,0.0,0.3916708
Trim35,-3.4125304,-28.752161,0.0006436276369921624,0.01987013703055438,0.0,0.47800386902629505,0.0,0.37303123
Paxbp1,-3.412786,-28.70531,0.0006430239454637281,0.01987013703055438,0.0,0.4780396933438418,0.0,0.36303294
Cacna2d1,-3.4131172,-2.491019,0.0006422434793808595,0.01987013703055438,0.23529411764705882,0.8277208569176757,0.69796425,1.898518
Srsf1,-3.414065,-28.746502,0.0006400133798211714,0.019835247423062138,0.0,0.47821881493157553,0.0,0.3718112
Dipk1a,-3.4143207,-28.815214,0.0006394128421560709,0.019835247423062138,0.0,0.4782546392491223,0.0,0.3868451
Edem3,-3.4145763,-28.725763,0.0006388128286679897,0.019835247423062138,0.0,0.47829046356666904,0.0,0.367371
Odf2,-3.4157948,-2.595651,0.0006359611267448987,0.019778096615318784,0.058823529411764705,0.5683169735616537,0.105717465,0.5152311
Zhx3,-3.4166224,-28.843973,0.0006340315410007673,0.01974093569720813,0.0,0.47857705810704304,0.0,0.39328465
Slc38a9,-3.4166825,-2.067296,0.0006338914201529614,0.01974093569720813,0.058823529411764705,0.5706097298846456,0.15413105,0.52968967
Dph6,-3.4179013,-28.85034,0.0006310601635037549,0.019694061084025428,0.0,0.4787561796947768,0.0,0.3947204
Ocrl,-3.4201276,-2.265937,0.0006259173655501777,0.01955627861899218,0.058823529411764705,0.5706455542021924,0.13535628,0.5289415
Zdhhc2,-3.4214818,-28.984312,0.0006228090819124486,0.019481816101265998,0.0,0.47925772014043133,0.0,0.42596412
Wnk1,-3.421542,-1.8235899,0.0006226712698637151,0.019481816101265998,0.17647058823529413,0.7625922476176829,0.41853255,1.0436769
Psmb2,-3.4225047,-28.759842,0.0006204701321207444,0.019453946849573397,0.0,0.4794010174106183,0.0,0.37469143
Jazf1,-3.422535,-1.9687223,0.0006204014633645481,0.019453946849573397,0.11764705882352941,0.6758615748369994,0.322446,0.9120276
Trip11,-3.4234676,-1.9325143,0.0006182762359015309,0.019430505799618872,0.058823529411764705,0.5717561080461417,0.16643862,0.52547413
Wwp1,-3.4235277,-28.875372,0.0006181393573311807,0.019430505799618872,0.0,0.47954431468080533,0.0,0.4004129
Strn3,-3.4255888,-2.0161285,0.0006134682519277842,0.019324609530245677,0.17647058823529413,0.7854123378949631,0.45340425,1.2000966
5730522E02Rik,-3.4280863,-2.6200485,0.000607852387230233,0.019170180334361926,0.17647058823529413,0.7494447230780253,0.4928503,1.5924834
Lrrc8b,-3.4283872,-28.811707,0.0006071790158346738,0.019170180334361926,0.0,0.4802249767141936,0.0,0.38606617
Mir9-3hg,-3.4288986,-28.900774,0.0006060358774473266,0.019157863561187843,0.0,0.4802966253492871,0.0,0.40625575
Cpne1,-3.4291544,-28.746696,0.0006054650596568836,0.019157863561187843,0.0,0.48033244966683386,0.0,0.37185362
Setd2,-3.4301775,-1.6673585,0.0006031867884807044,0.019112770054807222,0.11764705882352941,0.6740703589596618,0.29447377,0.73603237
Slc1a1,-3.4318924,-2.180437,0.0005993852258024463,0.019014735557628965,0.058823529411764705,0.5723651214444365,0.15083595,0.5527256
Pcbp3,-3.4329908,-28.818636,0.0005969626165162581,0.018960266555309524,0.0,0.4808698144300351,0.0,0.3876061
Chic1,-3.4345253,-28.773813,0.0005935928623545444,0.01887555054611433,0.0,0.4810847603353156,0.0,0.37772733
Tecpr2,-3.4352925,-28.77724,0.0005919146330326582,0.01884448600662029,0.0,0.48119223328795585,0.0,0.3784759
Nck2,-3.4360597,-28.811398,0.0005902408213176425,0.01881348857509496,0.0,0.4812997062405961,0.0,0.38599733
Hipk2,-3.4371428,-2.5967584,0.0005878852930393813,0.018760662498774554,0.058823529411764705,0.5687110410546679,0.12903982,0.6060613
Aplp2,-3.4371579,-1.6646761,0.000587852639070725,0.018760662498774554,0.11764705882352941,0.6692340760908505,0.29368523,0.73345613
Dzip3,-3.439896,-1.5874441,0.0005819376550445549,0.018615077132199034,0.11764705882352941,0.6787991688758329,0.33629408,0.7890561
Xrn1,-3.440182,-1.6523229,0.0005813233614585166,0.018615077132199034,0.11764705882352941,0.6772945475388694,0.30558968,0.7530799
Pias1,-3.4404526,-1.753793,0.0005807419560629031,0.018615077132199034,0.11764705882352941,0.6753242100737981,0.2873688,0.752707
Zfc3h1,-3.4410393,-2.241218,0.0005794841011479347,0.018603032016541222,0.058823529411764705,0.5734040266532923,0.13535628,0.52193904
Gabrg3,-3.4417615,-2.6530015,0.0005779394542732349,0.01857563772287299,0.11764705882352941,0.6542236870387619,0.31163305,1.1938832
Galnt16,-3.4427094,-28.923338,0.0005759179227168546,0.01853283183640944,0.0,0.48223113849681165,0.0,0.41150576
Ttll11,-3.4435368,-2.1828752,0.0005741584784555845,0.01849836728549347,0.058823529411764705,0.5747653507200687,0.15330406,0.56091595
Csgalnact1,-3.4437323,-29.312122,0.0005737433417657283,0.01849836728549347,0.0,0.4823744357669986,0.0,0.5107507
Osbpl6,-3.444274,-2.213554,0.0005725951906660108,0.01849234708316792,0.11764705882352941,0.6753958587088916,0.28234386,0.92153114
Ulk2,-3.4446802,-1.4327027,0.000571735481769119,0.018486801919538182,0.11764705882352941,0.6784051013828186,0.35628518,0.7679938
Smarca2,-3.4460492,-1.5377197,0.0005688467886215254,0.01841555808465107,0.11764705882352941,0.6795514795443147,0.3661491,0.8258316
E130307A14Rik,-3.446696,-1.7372875,0.0005674865354893875,0.018393683001929846,0.11764705882352941,0.6785842229705524,0.3116349,0.7971117
Myo18a,-3.4471173,-2.1078146,0.0005666024183113148,0.01838720649761477,0.058823529411764705,0.5746937020849753,0.14999664,0.5291853
Dennd5a,-3.4482307,-1.9555444,0.0005642719938680528,0.018333722460984983,0.058823529411764705,0.5755176613885505,0.1702334,0.5422078
Gm45159,-3.448336,-28.895126,0.0005640520110706557,0.018333722460984983,0.0,0.48301927348284013,0.0,0.40495
Hook3,-3.4489377,-1.6480967,0.0005627964979414803,0.018330111393560698,0.11764705882352941,0.6785125743354589,0.30832562,0.75701326
Gm49797,-3.4495094,-2.6249487,0.000561606171662289,0.01831354105893896,0.058823529411764705,0.5731174321129182,0.105717465,0.52345437
Rnf112,-3.4501262,-29.049095,0.0005603245021969066,0.018293948206598885,0.0,0.4832700437056674,0.0,0.4417682
Suz12,-3.4506378,-28.840357,0.0005592637211434006,0.018281528208179045,0.0,0.4833416923407609,0.0,0.39246884
