names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_HY GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Nfx1,-3.4807703,-2.9368067,0.0004999740250537849,0.02170323433472569,0.1,0.5434774845552263,0.07395069,0.4622955
Dleu2,-3.481033,-1.8679285,0.0004994839426399582,0.02170323433472569,0.15,0.6548226975681177,0.29278344,0.8071838
Ash1l,-3.4816275,-1.7047004,0.0004983764621645635,0.02170323433472569,0.25,0.7819876441809807,0.4951392,1.1276941
Tardbp,-3.4819179,-2.2489972,0.0004978364321153612,0.02170323433472569,0.1,0.5851515909009749,0.13795502,0.5324864
Zfp532,-3.482941,-2.094513,0.0004959378148123897,0.0216680472910714,0.15,0.6237545977216726,0.18787138,0.6326962
Tnrc18,-3.4833558,-1.9906926,0.0004951700302352961,0.0216680472910714,0.05,0.5258722279755741,0.13470806,0.45304954
AU040320,-3.4834526,-28.591454,0.0004949910400508615,0.0216680472910714,0.0,0.4498803699603614,0.0,0.33965996
Snhg11,-3.4836183,-1.8048414,0.000494684340086821,0.0216680472910714,0.45,0.8277327429204013,1.1896005,2.1956928
Epb41l3,-3.4842267,-2.2739873,0.0004935612889330912,0.0216680472910714,0.15,0.6249687533478556,0.20242324,0.7348468
Ogdh,-3.4843097,-2.2980752,0.0004934083299280578,0.0216680472910714,0.1,0.5836160411384494,0.13873895,0.5492312
Sppl3,-3.4860516,-1.8372936,0.0004902063838433749,0.021628646196833308,0.1,0.5878655858300896,0.18538849,0.54687625
Lrfn2,-3.488084,-2.2157044,0.00048649527370804043,0.021500210533774745,0.1,0.5554047780594936,0.14588831,0.5478845
Sh3rf1,-3.4890795,-2.272179,0.0004846871621313543,0.021455591509834414,0.1,0.5553690675999,0.1670323,0.6302878
Ergic2,-3.4900887,-28.551542,0.00048286033792863613,0.021409995511786226,0.0,0.45073742099060815,0.0,0.33177084
Numa1,-3.4906416,-28.60167,0.00048186206385079813,0.021401047364745365,0.0,0.45080884190979537,0.0,0.3417033
Aopep,-3.4909596,-1.8310364,0.00048128892822617015,0.021401047364745365,0.2,0.7106738563725316,0.37565035,0.96400964
Atad2b,-3.4912777,-1.991173,0.0004807164284700661,0.021401047364745365,0.15,0.6600364246687855,0.2322828,0.71271646
Acsl3,-3.4928536,-28.93844,0.00047788818540753344,0.021330324820432598,0.0,0.4510945255865443,0.0,0.4150485
Thrb,-3.493061,-2.0554957,0.00047751720577009145,0.021330324820432598,0.15,0.6925686533585688,0.40153503,1.1164445
Fam120b,-3.493075,-3.3775957,0.000477492483347835,0.021330324820432598,0.05,0.513266435739028,0.049109273,0.42078325
Ppp2r2a,-3.4940841,-1.8138562,0.000475690967809121,0.021330324820432598,0.1,0.6051137378138056,0.20989263,0.5994424
Actn1,-3.4956188,-28.64716,0.0004729638229185263,0.021251735655218734,0.0,0.45145163018248047,0.0,0.3509336
Atp5c1,-3.4958954,-28.690937,0.0004724739988435609,0.021251735655218734,0.0,0.4514873406420741,0.0,0.36001036
Ak5,-3.4967663,-2.1258242,0.00047093414436636804,0.021231544394503876,0.2,0.6696782487590616,0.34299937,1.024543
Golgb1,-3.4970706,-2.883821,0.00047039752122479645,0.021231544394503876,0.05,0.5230153912080848,0.0734003,0.44606268
Abl1,-3.497278,-28.67239,0.00047003196892956217,0.021231544394503876,0.0,0.4516658929400421,0.0,0.35614088
Tet2,-3.4986188,-3.0105162,0.00046767445469408025,0.02119125227256313,0.1,0.5435131950148199,0.07395069,0.48151335
Arhgef12,-3.4989645,-1.6485513,0.0004670686384206263,0.02119125227256313,0.2,0.7271720887047817,0.39772207,0.9287439
Snx30,-3.4997663,-28.748655,0.0004656659631796541,0.02117164878280424,0.0,0.4519872870763847,0.0,0.37227538
Tsc22d2,-3.4999876,-2.2555408,0.00046527971048139716,0.02117164878280424,0.1,0.5954004928043424,0.15253004,0.5804468
Fam120c,-3.501619,-1.8129512,0.0004624403146711072,0.021096385832279543,0.1,0.5871156661786238,0.1942939,0.56161654
Htt,-3.5020475,-2.160046,0.0004616970578435398,0.021096385832279543,0.15,0.6245759382923258,0.17931709,0.63008463
Cspp1,-3.5034993,-1.944334,0.000459187848244343,0.02101938242304173,0.15,0.6823554619147948,0.2821863,0.81303734
Epb41l1,-3.5052967,-2.1344817,0.0004560988374646217,0.02091361051650919,0.15,0.6078277327429205,0.179727,0.6229947
Slc16a7,-3.5068865,-1.8838446,0.0004533824259265052,0.02082459108486358,0.15,0.6295396921758383,0.24505885,0.7055011
Zc2hc1a,-3.507785,-28.61523,0.00045185374886821613,0.02078991478097426,0.0,0.45302289040459953,0.0,0.34443396
Dennd1a,-3.5081723,-2.0036428,0.0004511967252978766,0.02078991478097426,0.3,0.8274470592436525,0.65627164,1.5517563
Clock,-3.5101907,-1.8957142,0.0004477852377880995,0.020673521201660196,0.15,0.6299682176909617,0.21928862,0.64834404
Kcnn2,-3.5103567,-2.0854049,0.0004475059148874902,0.020673521201660196,0.15,0.6426811413062886,0.30271596,0.9164362
Pkia,-3.5108545,-1.9139253,0.00044666892159568735,0.020673521201660196,0.15,0.6317894511302361,0.23757604,0.6984118
Dlg4,-3.5108821,-2.0612874,0.00044662246483646607,0.020673521201660196,0.05,0.5294432739349355,0.13118893,0.46062696
St7,-3.5116563,-2.0032434,0.000445323505067198,0.020673521201660196,0.15,0.6806770703138949,0.2929851,0.8606772
Xrn1,-3.5137715,-1.9651294,0.00044179251657921467,0.020573596049364814,0.2,0.6757847373495697,0.25242612,0.7519588
Tpp2,-3.5170896,-3.0066857,0.0004363063196236111,0.02035338681994172,0.1,0.5471913723529622,0.07395069,0.48049954
Zmym6,-3.5171864,-28.613825,0.00043614726419480976,0.02035338681994172,0.0,0.4542370460307824,0.0,0.34415013
Svop,-3.5176427,-2.5132184,0.00043539816028854744,0.02035338681994172,0.1,0.5582973252865764,0.11368717,0.5231677
Rspry1,-3.5176704,-4.282759,0.0004353527986776754,0.02035338681994172,0.05,0.49187587044245257,0.024841424,0.39849225
Rb1cc1,-3.5177257,-1.7836598,0.00043526208869139197,0.02035338681994172,0.2,0.7243866728564796,0.3611894,0.91541827
Taf15,-3.5182648,-1.5073527,0.0004343785905331096,0.02035338681994172,0.15,0.6572867192800771,0.30057082,0.691544
Rcor1,-3.5206704,-4.309378,0.00043045718876415353,0.02029190291595229,0.05,0.4905188729778952,0.024841424,0.40459424
Ppp1r14c,-3.520781,-28.742764,0.00043027769162213523,0.02029190291595229,0.0,0.4547012820054994,0.0,0.37100726
Rc3h1,-3.5211682,-2.1956265,0.0004296500018006337,0.02029190291595229,0.1,0.602114059207942,0.16080792,0.58733207
Pcca,-3.5214725,-2.1087663,0.0004291574168116565,0.02029190291595229,0.15,0.6786058636574652,0.25043756,0.8008763
Pde10a,-3.522537,-2.0486665,0.0004274375185865345,0.02029190291595229,0.3,0.744384530228904,0.57192165,1.4333143
Snx13,-3.5227165,-2.2116535,0.0004271477819321584,0.02029190291595229,0.15,0.6265757240295683,0.17931709,0.6469646
Akt3,-3.5233803,-2.1006207,0.00042607957284369533,0.02029190291595229,0.35,0.8401242723993858,0.79669297,1.8285319
Ppm1b,-3.52403,-2.3505933,0.0004250360354812853,0.020285467625900774,0.05,0.5301574831268079,0.105776295,0.45047793
Ube3c,-3.5244033,-1.5401789,0.00042443763632791425,0.020285467625900774,0.2,0.6912116558940113,0.3613944,0.8180471
Ggps1,-3.5252051,-28.598047,0.00042315484531332397,0.020267683945755822,0.0,0.45527264935899725,0.0,0.34097728
Snhg14,-3.5258136,-2.4109814,0.0004221841094735684,0.020257298252776397,0.3,0.8160554226332893,0.7866896,1.996246
Npas3,-3.526408,-2.6721005,0.0004212374452959427,0.020248032477821074,0.1,0.5841516980323537,0.25015807,1.0337353
Ptpn3,-3.5271409,-28.804024,0.0004200733539740511,0.02022826347900135,0.0,0.45552262257615256,0.0,0.38436204
Cdc73,-3.5300026,-2.2337463,0.00041555552740488833,0.02004663738127352,0.15,0.6130057493839945,0.16279645,0.60517544
Tmem131,-3.530542,-1.886461,0.00041470943928216677,0.020041803297683132,0.1,0.5844730921686963,0.17607012,0.5375494
Papola,-3.5335557,-1.3974506,0.0004100095802288009,0.019850373731077262,0.2,0.7281362711138092,0.46034232,0.9322015
Clasp1,-3.5336664,-1.7491437,0.00040983805837297913,0.019850373731077262,0.15,0.6679284362389744,0.2886217,0.75365347
Sptbn4,-3.5354912,-1.87579,0.0004070176063477888,0.0197767867677488,0.15,0.6365032317965932,0.25781983,0.7320689
Tnrc6b,-3.5364869,-1.6566299,0.0004054868303275347,0.019738099874820392,0.25,0.8048423383208941,0.59122306,1.2646223
Itsn1,-3.537261,-2.166255,0.0004042999467084307,0.019716042773240534,0.15,0.6427525622254758,0.20439203,0.7020635
Igf1r,-3.5379798,-1.9853258,0.0004032007471496035,0.019698189228926993,0.15,0.6861764810913117,0.2986011,0.8661782
Cdk14,-3.539155,-2.1415238,0.00040140998829096743,0.019646423288485055,0.3,0.8071278077348856,0.6294626,1.5826395
Phlpp1,-3.5404408,-1.9087977,0.000399459201037957,0.019586621773521724,0.2,0.7471342356176124,0.44287223,1.1288705
Tmem87a,-3.5409663,-28.631277,0.00039866465703591826,0.01958339914909529,0.0,0.4573081455558333,0.0,0.34768683
Armc8,-3.5420446,-2.0283089,0.00039703837465544735,0.019539232833318442,0.1,0.5846516444666643,0.16143905,0.53923315
Raf1,-3.5424178,-2.0497742,0.00039647687639410046,0.019539232833318442,0.1,0.5658679427204228,0.14491841,0.49815226
Prdm10,-3.5426252,-28.674625,0.0003961652535900895,0.019539232833318442,0.0,0.45752240831339497,0.0,0.35660565
Dhx15,-3.543372,-1.8752196,0.0003950453053229721,0.019539232833318442,0.1,0.5665464414527015,0.16620193,0.5088168
Thada,-3.5437174,-2.3727434,0.00039452781317823047,0.019539232833318442,0.1,0.5822233332142984,0.13104044,0.545324
Arhgap17,-3.5437312,-28.710756,0.00039450712667304043,0.019539232833318442,0.0,0.45766525015176945,0.0,0.36418262
Plxna4,-3.5461922,-2.146099,0.0003908410316355121,0.019447960222307797,0.25,0.7454915544763061,0.5125785,1.3772078
Lekr1,-3.5487084,-28.765976,0.0003871254867231944,0.019298816007889116,0.0,0.4583080384244545,0.0,0.37602097
Zfp445,-3.548819,-1.9141002,0.0003869629258893758,0.019298816007889116,0.15,0.6182194764846624,0.19896379,0.6041269
Zfp697,-3.5498145,-28.748981,0.00038550274637051717,0.01928949496271098,0.0,0.458450880262829,0.0,0.37234563
Drosha,-3.550091,-28.593359,0.0003850980557321277,0.01928949496271098,0.0,0.4584865907224226,0.0,0.34004086
Sik3,-3.553174,-1.8424139,0.0003806125685198819,0.019115999469400423,0.2,0.751526622147627,0.41121587,1.0381773
Clvs1,-3.55793,-2.3494687,0.00037378891488143857,0.018808442215101598,0.15,0.6129700389244009,0.17931709,0.693613
Asph,-3.5587595,-2.2443411,0.000372610519452503,0.018784323935626183,0.1,0.5900796343248937,0.16379988,0.6115551
Psme4,-3.5592988,-1.8245206,0.0003718464257259817,0.01878104033694949,0.2,0.7287433489269007,0.38352472,0.97668946
Samd12,-3.5651746,-2.0866203,0.00036361418155651554,0.018399836268217652,0.25,0.7501339142234761,0.5273852,1.3736818
Tafa5,-3.5656445,-2.316406,0.00036296301802443367,0.018399836268217652,0.1,0.5933649966075063,0.15953498,0.62139505
Pid1,-3.5656722,-2.6803153,0.0003629247482635803,0.018399836268217652,0.1,0.5868299825018748,0.16164052,0.753559
Adam22,-3.5657828,-2.0759246,0.00036277170694649414,0.018399836268217652,0.2,0.7552762204049566,0.40731388,1.1377636
Ube2q2,-3.5661285,-28.688507,0.0003622938416773137,0.018399836268217652,0.0,0.4605577973788523,0.0,0.35950205
Rasa2,-3.5666537,-2.7357247,0.00036156861361834184,0.018399836268217652,0.05,0.5339070813841374,0.088845745,0.48173648
Thoc2,-3.5669026,-1.5838466,0.0003612255585455323,0.018399836268217652,0.2,0.6882119772881476,0.33921233,0.7932589
Slf2,-3.5677044,-2.3459992,0.00036012222813429796,0.018399836268217652,0.1,0.5941506267185659,0.13873895,0.56340164
Atp6v1h,-3.5684788,-2.3127122,0.0003590599344841995,0.018399836268217652,0.1,0.606006499303646,0.15331396,0.60058194
Tafa2,-3.5693774,-2.277876,0.0003578305898179144,0.018399836268217652,0.25,0.7281719815734029,0.57389563,1.5600946
Ablim2,-3.570027,-1.9685146,0.0003569441322933697,0.018399836268217652,0.1,0.5829375424061708,0.18589954,0.5875446
Aftph,-3.5711884,-2.4922326,0.0003553649383170108,0.018362799793419385,0.1,0.5664750205335143,0.11368717,0.51726913
Tbce,-3.572903,-4.2505927,0.0003530456854058998,0.018278107065234157,0.05,0.4979466485733671,0.024841424,0.39121908
Unc13a,-3.5732071,-2.185122,0.00035263568659128937,0.018278107065234157,0.05,0.5379066528586223,0.12501308,0.47348592
Agfg1,-3.5735664,-1.9625585,0.00035215171667876227,0.018278107065234157,0.1,0.5871156661786238,0.17607012,0.5598213
Mef2a,-3.573843,-1.7506356,0.00035177985493909297,0.018278107065234157,0.25,0.7487412062993251,0.43063393,1.0336055
Dnmt3a,-3.5754468,-1.6494181,0.0003496302892913375,0.01824187548205483,0.15,0.6768560511373781,0.31738067,0.7755467
Erp44,-3.5770228,-4.2850237,0.000347529760038389,0.018167557689166367,0.05,0.4983751740884905,0.024841424,0.39900884
3110039M20Rik,-3.5780184,-3.7407153,0.0003462091982340969,0.01813380342407443,0.05,0.5129450416026854,0.041362073,0.44758132
Atxn10,-3.5782394,-1.6153219,0.00034591637819542787,0.01813380342407443,0.2,0.6894261329143306,0.3354609,0.7980406
Ccpg1,-3.5794008,-28.671331,0.0003443828701369481,0.018108743093111144,0.0,0.46227189943934577,0.0,0.3559216
Snx27,-3.5795667,-3.336244,0.00034416431742233125,0.018108743093111144,0.05,0.5271935149805378,0.05375869,0.4432804
Vkorc1l1,-3.5805068,-28.687317,0.0003429283008426716,0.0181031108912428,0.0,0.46241474127772025,0.0,0.3592521
Golga1,-3.5852075,-28.643866,0.000336810265104689,0.017815141384572825,0.0,0.4630218190908117,0.0,0.35025766
Flrt2,-3.5869772,-2.5679173,0.00033453358092550614,0.01772961995950365,0.1,0.6029711102381887,0.18462938,0.78952634
Pals2,-3.5884013,-2.3113265,0.00033271202583588273,0.01766792911899243,0.1,0.5903296075420491,0.16379988,0.6330665
Agtpbp1,-3.5896316,-1.8436403,0.00033114553950882013,0.017619565636835637,0.2,0.6835696175409778,0.29670975,0.806378
Tbck,-3.5897975,-1.9578125,0.0003309348566656099,0.017619565636835637,0.1,0.60397100310681,0.18688807,0.5868308
Epb41l4b,-3.5899081,-28.862598,0.0003307944711288704,0.017619565636835637,0.0,0.46362889690390313,0.0,0.39749926
Bbx,-3.5914981,-3.6115577,0.0003287825775763773,0.017598382190193742,0.05,0.5209441845516551,0.049109273,0.47949466
Adk,-3.5918438,-1.9379356,0.00032834672735729346,0.017598382190193742,0.15,0.6411813020033568,0.25641465,0.75137895
Specc1,-3.592369,-1.8851813,0.00032768527047966225,0.017598382190193742,0.15,0.6819626468592651,0.31395775,0.85970384
Ano4,-3.5927978,-2.3542225,0.0003271465847570173,0.017598382190193742,0.15,0.6413241438417312,0.27709955,0.9679823
Crppa,-3.5937793,-28.82891,0.0003259159418263748,0.01758506296561183,0.0,0.46412884333821375,0.0,0.38990048
Dhx57,-3.5946918,-4.301948,0.0003247758508075178,0.01755880706478471,0.05,0.499910723851016,0.024841424,0.40288273
Man1a2,-3.5957563,-1.7697141,0.0003234504625026714,0.017522407111787864,0.15,0.6605720815626898,0.2938985,0.7724083
Rit2,-3.5961158,-2.2330244,0.00032300407327131615,0.017522407111787864,0.15,0.6661786237188873,0.27253953,0.9053771
Jmjd1c,-3.596337,-1.9751084,0.0003227296588726104,0.017522407111787864,0.25,0.7970931685890797,0.48956433,1.2479498
Slc12a2,-3.6032221,-3.7894285,0.0003142968083291747,0.01713013233226151,0.05,0.52197978787987,0.049109273,0.5282666
Slc24a3,-3.603305,-2.06666,0.000314196476980841,0.01713013233226151,0.2,0.728993322144056,0.43873087,1.1960838
Zeb2,-3.604176,-2.3995416,0.00031314480657989837,0.01713013233226151,0.3,0.8589793950648145,0.83637285,2.0670328
Chd2,-3.6044803,-2.1956224,0.0003127783336080695,0.01713013233226151,0.15,0.6833196443238224,0.2420922,0.8130432
Scaf4,-3.6104388,-3.3469937,0.00030567928231382374,0.016796732752090884,0.05,0.5315859015105524,0.05375869,0.445954
Rapgef6,-3.6104527,-1.7708666,0.0003056629880490884,0.016796732752090884,0.2,0.7159947148519802,0.3866253,0.95963967
Rapgef5,-3.610992,-1.9321866,0.00030502814574738914,0.016796732752090884,0.2,0.7154947684176696,0.4320933,1.1192776
Dbn1,-3.611476,-28.697828,0.0003044594669052058,0.016796732752090884,0.0,0.46641431275220513,0.0,0.36145642
Csnk1g1,-3.6134114,-1.9592028,0.0003021946648393677,0.016742207513884142,0.15,0.6858193764953755,0.286723,0.82907045
Capza1,-3.6134114,-28.706108,0.0003021946648393677,0.016742207513884142,0.0,0.46666428596936044,0.0,0.36320063
Sh3d19,-3.6135497,-2.551755,0.00030203349847645065,0.016742207513884142,0.05,0.5416205406563582,0.11994024,0.55800265
Ube3a,-3.6140888,-1.9760299,0.0003014057184644632,0.016742207513884142,0.2,0.7584901617683819,0.40577954,1.0881938
Phf12,-3.614946,-3.7069004,0.00030041022414754165,0.016742207513884142,0.05,0.5211941577688105,0.041362073,0.43918797
Flnb,-3.6152778,-2.60732,0.0003000256988561911,0.016742207513884142,0.1,0.5961147019962147,0.12715898,0.60228777
Celf2,-3.6176834,-1.5478046,0.0002972516453468269,0.01667463822644935,0.75,0.9664678784415955,2.6802392,3.7069373
Apc,-3.619149,-2.1634977,0.000295573499044984,0.016615188115771378,0.25,0.8131628754062065,0.49140954,1.3462797
Lrp6,-3.6197433,-2.4155679,0.00029489527497989746,0.016611815594779547,0.1,0.5923293932792915,0.13020782,0.5550073
Sec61a2,-3.6206284,-2.3270893,0.00029388852410930014,0.01658988370339684,0.15,0.6186837124593794,0.16279645,0.63507104
Rbfox3,-3.620877,-2.1709182,0.00029360595602137416,0.01658988370339684,0.2,0.7192086562154055,0.39465427,1.1565412
Nfix,-3.6233795,-2.1433537,0.0002907786879289018,0.016483593554113062,0.1,0.5919722886833554,0.172551,0.60542357
Rsrp1,-3.6241539,-1.7166965,0.0002899091321627707,0.01646904520341152,0.1,0.6281112737920937,0.2471368,0.6530958
Ldlrad4,-3.6246376,-1.9196693,0.0002893668974799841,0.01646904520341152,0.25,0.742991822304753,0.46319532,1.1721545
Spred2,-3.625716,-1.883653,0.0002881619049034406,0.016439300179947873,0.15,0.6508588365532264,0.27197823,0.7670338
Ipo11,-3.6269464,-2.470477,0.0002867927201725652,0.01639600083199325,0.1,0.5904010284612363,0.13020782,0.5713964
Pacs1,-3.6301124,-2.1773458,0.0002832977268810999,0.016230724778880927,0.15,0.6194693425704388,0.19027627,0.6667994
Cep170,-3.630154,-2.1076155,0.0002832522068986159,0.016230724778880927,0.15,0.6611434489161876,0.2206701,0.72471315
Hivep2,-3.6324074,-2.2631214,0.0002807892309738655,0.01615590286138708,0.3,0.8253044316680356,0.73169124,1.8209255
Ptbp2,-3.6335273,-2.0497444,0.0002795727757813799,0.016120430225849094,0.2,0.7233510695282648,0.30992576,0.9180006
Rufy3,-3.6344123,-1.7026119,0.00027861512035163774,0.01609975975021184,0.15,0.6856051137378139,0.3128117,0.7863682
Scai,-3.636251,-2.0050924,0.00027663481620089067,0.01601977911921968,0.2,0.7171731600185695,0.3621953,1.0123632
Ttll5,-3.6403432,-2.2292788,0.00027227477099548087,0.015801345781098427,0.1,0.5935435489054744,0.16130231,0.5992552
Mtmr3,-3.640606,-1.8640205,0.0002719971147142405,0.015801345781098427,0.15,0.6830339606470736,0.2773125,0.7716484
Map2k4,-3.6408963,-1.869767,0.00027169054022527407,0.015801345781098427,0.2,0.7175659750740992,0.35746983,0.94408625
Gpbp1,-3.6443112,-3.5275555,0.00026810886474925243,0.015661054773505243,0.05,0.531907295646895,0.049109273,0.45771492
Mat2a,-3.645265,-2.512982,0.00026711625329340494,0.015637066941162944,0.1,0.5761882655429775,0.11447109,0.52606916
Cwc27,-3.6458735,-2.0453274,0.0002664850835858899,0.015634179467145987,0.1,0.5944720208549084,0.1776413,0.5891225
Nalf1,-3.6498966,-1.6134231,0.0002623458265774471,0.015425016105330423,0.65,0.8996893190015356,1.8445097,2.8503098
Kmt2c,-3.6527863,-1.929573,0.0002594102352059009,0.015285861885926658,0.25,0.7872727922008356,0.45118546,1.154374
Cdc42se2,-3.6528277,-2.252441,0.000259368322632852,0.015285861885926658,0.1,0.5784380244973752,0.14478168,0.5552107
Gatad2b,-3.6541824,-1.8399525,0.00025800266494452806,0.015269893407619976,0.15,0.6874620576366818,0.28477484,0.77908254
Parg,-3.6544728,-3.0851212,0.00025771090256112233,0.015269893407619976,0.1,0.5619040817055315,0.07395069,0.50159353
Mapk8,-3.6551642,-2.49686,0.0002570174749774389,0.015269893407619976,0.1,0.6009356140413528,0.13795502,0.60702485
Kcnip3,-3.656132,-4.6351805,0.00025604961523938987,0.015255106788209327,0.05,0.5050530300324965,0.024841424,0.48553455
Rad23b,-3.6578047,-4.3305244,0.0002543846560058341,0.015189590459726138,0.05,0.5085883655322644,0.024841424,0.40949473
Snap91,-3.658593,-1.9506924,0.00025360385915715767,0.015176694199449501,0.2,0.7212441524122415,0.37427783,1.0133255
Bcl11b,-3.6589937,-2.7479212,0.00025320747478649287,0.015176694199449501,0.05,0.548691211655894,0.12501308,0.6389661
Cdkal1,-3.6593533,-1.8618405,0.00025285258974033726,0.015176694199449501,0.15,0.6687497768096275,0.26731968,0.7485293
Ppp2r3a,-3.6599061,-2.6508045,0.0002523075234779454,0.015176694199449501,0.1,0.6032210834553441,0.1370846,0.65373737
Slc35f1,-3.6605284,-2.3866427,0.00025169564117511124,0.015176694199449501,0.15,0.6543227511338071,0.30086952,1.0422873
Dop1b,-3.6608188,-4.395257,0.0002514105726179826,0.015176694199449501,0.05,0.5080169981787666,0.024841424,0.42479625
Rabep1,-3.664994,-2.0021307,0.00024734436036512797,0.015002580051943541,0.2,0.7349569688961897,0.33621174,0.9558581
Klhl2,-3.6674826,-2.008888,0.0002449502161226591,0.014890978070624096,0.2,0.6854265614398457,0.30494088,0.8899465
Snca,-3.6709943,-2.166677,0.00024160877286493883,0.014721151308119969,0.15,0.6835339070813842,0.29551598,0.93362576
Jakmip2,-3.6724322,-2.1021297,0.00024025300142533186,0.014671813973406061,0.2,0.7122451165946506,0.33493027,0.9962517
Kpna3,-3.6736212,-2.0679955,0.0002391372776353003,0.014636944533167471,0.1,0.5815448344820198,0.15954949,0.5454138
Tasor2,-3.6753354,-3.5415363,0.00023753711491289784,0.014572196981072066,0.05,0.5355140520658501,0.049109273,0.4612851
Mcf2l,-3.6781282,-4.340079,0.00023495189426908227,0.014446584437094371,0.05,0.5093025747241366,0.024841424,0.41172534
Cd2ap,-3.6787364,-2.71281,0.0002343922897184697,0.014445231249392844,0.1,0.5993286433596401,0.11279359,0.5781799
Crmp1,-3.681709,-28.772135,0.000231675800067599,0.014310640799577898,0.0,0.4754847694889833,0.0,0.3773634
Gpm6b,-3.6823587,-2.0286229,0.000231085911334309,0.014307093174084984,0.3,0.8315537620969182,0.62510216,1.5136695
Abca5,-3.6824002,-3.594727,0.00023104830676011094,0.014307093174084984,0.05,0.5344784487376353,0.049109273,0.47506848
Mical2,-3.6840456,-2.1762996,0.0002295612822553325,0.014278499199538853,0.15,0.6902474734849837,0.3292883,1.0161983
Phtf2,-3.68558,-28.789055,0.00022818232670259264,0.014225659207653514,0.0,0.47598471592329394,0.0,0.38106343
Tnks2,-3.6868243,-2.3757422,0.0002270699659417472,0.014189232522918017,0.1,0.6197907367067814,0.15336268,0.62070554
Stag2,-3.690087,-2.678281,0.00022417723237190998,0.014041124088189326,0.1,0.596543227511338,0.11476238,0.57571214
Cpeb2,-3.6915941,-2.6166842,0.00022285289237224554,0.01399078789262205,0.1,0.5952576509659679,0.13099173,0.61972547
Myef2,-3.692092,-1.9173383,0.00022241711151193243,0.01399078789262205,0.15,0.6309681105595829,0.21913533,0.65514827
Nr6a1,-3.6931703,-2.1878033,0.00022147566248156557,0.013969603405820815,0.1,0.6259686462164769,0.20458922,0.7101687
Srsf1,-3.6938753,-28.743252,0.00022086212374457115,0.01396368297650971,0.0,0.4770560297111024,0.0,0.37111223
Dennd1b,-3.694304,-2.2310889,0.00022048996853222952,0.01396368297650971,0.15,0.6261471985144449,0.19303522,0.6929776
Edem3,-3.6944284,-28.723711,0.00022038203379020054,0.01396368297650971,0.0,0.4771274506302896,0.0,0.3669342
Ranbp9,-3.6948984,-1.723368,0.0002199747278177592,0.01396368297650971,0.15,0.6617862371888726,0.28911057,0.7452612
Mbd5,-3.6954515,-1.9395785,0.00021949644914902997,0.01396368297650971,0.35,0.8443023961718388,0.7763492,1.7050323
Pura,-3.6970828,-1.8426586,0.00021809120903253432,0.013952644730248088,0.1,0.6372174409884656,0.23078938,0.6580842
Tnpo1,-3.6975114,-1.9115726,0.00021772343927658645,0.013952644730248088,0.15,0.6671785165875085,0.25695324,0.74301493
Rbfox2,-3.6998203,-2.1316633,0.00021575222519185447,0.013869048542835237,0.25,0.7798807270649574,0.5066799,1.3587317
Relch,-3.7,-1.8981241,0.00021559948251026898,0.013869048542835237,0.15,0.7003892440095704,0.3001228,0.8349231
Rnf150,-3.7011476,-2.130203,0.0002146266703020458,0.013863025555326852,0.15,0.6723208227689891,0.30171406,0.93285096
Caln1,-3.7013273,-2.329445,0.00021447467598447985,0.013863025555326852,0.2,0.7020676356104703,0.37599152,1.1921283
Sfpq,-3.7013965,-2.1034184,0.000214416243549568,0.013863025555326852,0.2,0.7625611541620541,0.36915907,1.0711747
Rasa1,-3.7023227,-2.0908778,0.0002136346897888507,0.013863025555326852,0.15,0.6762132628646931,0.25347215,0.8015514
Bltp1,-3.7052398,-2.0620587,0.0002111908208923108,0.013773537275185415,0.2,0.7507767024961611,0.34401053,0.9986335
Rb1,-3.7056408,-2.548135,0.0002108569932519893,0.013773537275185415,0.1,0.6062207620612077,0.13873895,0.6261742
Tango2,-3.705696,-4.4433107,0.00021081098697003098,0.013773537275185415,0.05,0.5119451487340642,0.024841424,0.4364515
Bcl11a,-3.7065394,-2.2810194,0.00021011055820021812,0.013773537275185415,0.15,0.6786772845766526,0.3346716,1.0756277
Wdr20,-3.7068713,-28.78317,0.00020983557926138036,0.013773537275185415,0.0,0.4787344213120023,0.0,0.3797723
Cpd,-3.7085993,-3.1754603,0.00020840885334387347,0.013759080809213465,0.1,0.5669035460486377,0.07395069,0.5267621
Mir9-3hg,-3.70936,-28.897085,0.0002077839847139394,0.013751614948925003,0.0,0.4790558154483448,0.0,0.40540305
Acvr2a,-3.709982,-2.1650882,0.00020727403787144854,0.013751614948925003,0.15,0.6440024283112523,0.24559546,0.8102748
Zfp950,-3.7107008,-2.2176342,0.00020668623002248455,0.013746680694812276,0.15,0.643109666821412,0.19624765,0.6974035
Ehmt1,-3.7108252,-1.873068,0.00020658465313224737,0.013746680694812276,0.15,0.6907117094597007,0.28792584,0.7985122
Smarca4,-3.7114198,-1.9849335,0.00020609998818081951,0.013746680694812276,0.1,0.5866871406635004,0.16819018,0.54524946
Mpdz,-3.7115443,-3.264348,0.00020599868193720675,0.013746680694812276,0.1,0.5626182908974039,0.07395069,0.55245227
Pik3c2a,-3.7115443,-3.5976775,0.00020599868193720675,0.013746680694812276,0.05,0.5392993607827733,0.049109273,0.47584152
