names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_ABC (for_DEGs),mean_expr_Rest (for_DEGs)
Nhs,7.3679113,2.368755,1.7332180990427445e-13,1.2159678935059673e-11,0.5862068965517241,0.268362594052311,0.92236143,0.2572485
Erc2,7.342313,1.160996,2.0993414086980748e-13,1.4651767182264228e-11,0.9827586206896551,0.8460050161232533,3.044713,2.2971559
Nfe2l2,7.317076,3.8862562,2.5343187470300357e-13,1.7416149548004364e-11,0.4396551724137931,0.05517735578645647,0.55961484,0.04947577
Phactr2,7.3155985,2.2124107,2.562367208153349e-13,1.756398134772461e-11,0.6120689655172413,0.3365102113937657,0.93262476,0.28708947
Tcf12,7.3038573,0.97530574,2.79633301282638e-13,1.907042336412305e-11,0.9137931034482759,0.8104263704765317,1.8964349,1.355816
Mdfic,7.302017,5.6862516,2.8348512630944993e-13,1.9235468040239694e-11,0.4051724137931034,0.015191687567180222,0.53967494,0.013798972
Plce1,7.272083,2.94257,3.5398608896822757e-13,2.371517355797595e-11,0.5086206896551724,0.15378000716589035,0.6721539,0.117491096
Boc,7.2493935,3.1294062,4.186414107258664e-13,2.7706637207399087e-11,0.5086206896551724,0.17642422070942315,0.6782876,0.10517481
Ank2,7.2367954,0.68220645,4.594098354910154e-13,3.03300793111636e-11,1.0,0.9328914367610176,3.1540554,2.7066498
Phf21a,7.2261295,0.9457146,4.969541639080313e-13,3.264830900784548e-11,0.8448275862068966,0.7716230741669653,1.6270664,1.1387495
Grb10,7.2185335,2.2388508,5.255109508770041e-13,3.435639720210487e-11,0.6120689655172413,0.3543174489430312,0.8883807,0.2648266
Gsk3b,7.2074766,0.943859,5.69982245167085e-13,3.690463356057729e-11,0.8275862068965517,0.7585094948047295,1.4679654,1.0066696
Zbtb20,7.20482,1.4271945,5.812051499858885e-13,3.7540823029136594e-11,0.9913793103448276,0.8670369043353636,3.2297626,2.3052056
Stard13,7.1984606,2.0300658,6.089608885025112e-13,3.923927835506589e-11,0.6206896551724138,0.34446434969544965,0.959792,0.3325226
Lrp1,7.160264,1.4349654,8.052192994895284e-13,5.139250018357156e-11,0.7327586206896551,0.5576854174131136,1.0401345,0.51682067
Rbms3,7.159183,1.4692214,8.115936951578695e-13,5.1676593812540175e-11,0.7672413793103449,0.5096381225367251,1.2881294,0.6670357
Utrn,7.1416626,1.8043218,9.22085866105424e-13,5.82975228758888e-11,0.6637931034482759,0.37388032963095663,1.0389435,0.42060226
Erbin,7.117881,1.577195,1.0959890708216546e-12,6.832767130621313e-11,0.7068965517241379,0.4446076675026872,1.118581,0.52504957
Tgfbr1,7.1143446,1.7641878,1.1244570718650882e-12,6.994018870605305e-11,0.6206896551724138,0.3001433178072376,0.88641566,0.3506048
Clint1,7.1116138,1.6952499,1.1469400333382225e-12,7.117385380091925e-11,0.6896551724137931,0.5096381225367251,0.9965149,0.42375502
Rbfox2,7.095807,0.9362244,1.285988348313129e-12,7.943564809005467e-11,0.9224137931034483,0.7788247939806521,1.8734848,1.3558363
Bmp4,7.039883,5.0794563,1.924012138725246e-12,1.1722949244341803e-10,0.39655172413793105,0.021175206019347904,0.5021954,0.01910963
Gm16070,7.035898,4.128749,1.979812108037375e-12,1.2008476601120603e-10,0.4396551724137931,0.08720888570404872,0.5520278,0.04125401
Kcnk5,7.001255,7.6143036,2.5367978766567045e-12,1.5181238072553596e-10,0.3793103448275862,0.0039054102472232174,0.43213254,0.002754832
Gli3,6.984316,3.0506957,2.8624784736626817e-12,1.6941585151391246e-10,0.4482758620689655,0.0762809029021856,0.62280387,0.09920136
Fmn1,6.9819236,1.4702026,2.911653244211678e-12,1.7194752235597316e-10,0.7155172413793104,0.5283410963812254,1.1444324,0.5724643
Ndrg1,6.9802275,3.2241163,2.947025835564504e-12,1.736547899158294e-10,0.46551724137931033,0.12067359369401648,0.6332902,0.090370476
Dab2,6.9795547,3.7785292,2.9611713746912257e-12,1.7410650949223903e-10,0.4224137931034483,0.05528484414188463,0.5265087,0.049266003
Tmem245,6.9762545,1.5618887,3.0315394607232887e-12,1.7785472775029426e-10,0.6810344827586207,0.5308849874596918,1.0032977,0.46060747
Tshz2,6.970441,1.6461802,3.1594892359606923e-12,1.84957463551773e-10,0.7068965517241379,0.39534217126477966,1.2361461,0.576772
Baz2b,6.943192,0.9727641,3.833376724996385e-12,2.2259518062589357e-10,0.853448275862069,0.7552490146900752,1.5045203,1.0240202
Htra3,6.9420075,6.7832775,3.865664766001101e-12,2.238586471173482e-10,0.3793103448275862,0.008025797205302759,0.4902357,0.0057277526
Sparc,6.9327273,2.5129848,4.128038785448687e-12,2.375169211242103e-10,0.5,0.14453600859906843,0.7245842,0.17090908
Lamp2,6.922636,1.5182331,4.433157666522269e-12,2.545276634603704e-10,0.6982758620689655,0.491580078824794,0.8951105,0.40904456
Ptgds,6.8770275,2.2483263,6.111432042950609e-12,3.457140610401745e-10,0.6379310344827587,0.36399140093156573,1.2844726,0.43819273
Pik3r3,6.872991,1.6312646,6.2869520019126556e-12,3.5489579893149807e-10,0.6637931034482759,0.4918667144392691,1.010204,0.4470358
Gpc3,6.853723,3.6271946,7.1952355569874905e-12,4.053165186923561e-10,0.4396551724137931,0.10075241848799714,0.64748275,0.071114615
Clk1,6.8306313,1.402088,8.454181074467315e-12,4.732580113977849e-10,0.7155172413793104,0.5951988534575421,1.0839292,0.55401
St3gal4,6.8256516,2.8299854,8.752701411074613e-12,4.869256457879397e-10,0.5,0.1824793980652096,0.74238586,0.14395297
Zcchc24,6.8176765,2.9084911,9.252463474418392e-12,5.115508097893461e-10,0.45689655172413796,0.10483697599426729,0.56358796,0.09605234
Mdfic2,6.777634,4.902911,1.2215982948209746e-11,6.658082389825474e-10,0.39655172413793105,0.04360444285202436,0.6782854,0.03192418
Foxp4,6.7673817,3.2977126,1.3113364708023553e-11,7.103953824689373e-10,0.45689655172413796,0.12547474023647437,0.49708027,0.06342662
Rbm39,6.766456,0.67475814,1.319750400926719e-11,7.135149551891537e-10,0.9051724137931034,0.8570046578287353,1.9172121,1.533539
Ston1,6.7611947,4.5904217,1.3685824508119306e-11,7.384299287814573e-10,0.39655172413793105,0.043855249014690074,0.47891027,0.025180046
Abca9,6.7591133,2.8229363,1.388386551254448e-11,7.476141609660725e-10,0.45689655172413796,0.10716589036187746,0.59620595,0.109041594
Gnaq,6.7233663,0.8335304,1.7757371555290368e-11,9.411056680288998e-10,0.9051724137931034,0.8246864922966679,1.8771598,1.4124376
Nebl,6.6934953,1.0031366,2.1790230770715096e-11,1.1525659464746353e-09,0.8879310344827587,0.7456108921533501,1.929914,1.370686
mt-Cytb,6.6669593,2.2406754,2.611577667978758e-11,1.3732503314792413e-09,0.5775862068965517,0.30888570404872806,0.979103,0.30134258
Agtr1b,6.6356735,7.409052,3.230237036724647e-11,1.6821021158292883e-09,0.3620689655172414,0.007631673235399499,0.50233126,0.0038321924
Glcci1,6.6305103,1.5189117,3.3452842087434494e-11,1.7386419088769147e-09,0.6810344827586207,0.5317807237549266,1.0283319,0.4866473
Grk5,6.629205,2.2860637,3.3749954636220875e-11,1.7506974538132333e-09,0.5517241379310345,0.290469365818703,0.7526128,0.20714332
Phkb,6.598098,1.4322386,4.164664049079524e-11,2.143764808405494e-09,0.7155172413793104,0.534324614833393,1.033445,0.5134089
Six1,6.567773,9.610951,5.107343915048102e-11,2.6040670018471063e-09,0.35344827586206895,0.000680759584378359,0.39900947,0.0006268774
Tsc22d1,6.558032,0.970545,5.452241986838703e-11,2.769409115053988e-09,0.7931034482758621,0.7002508061626657,1.3456105,0.89591056
Gxylt2,6.5524435,3.667201,5.660321086411821e-11,2.8642717060618763e-09,0.4224137931034483,0.0954854890720172,0.49377403,0.049037013
Bicc1,6.5117164,2.0156107,7.429685820403791e-11,3.7038155472031518e-09,0.5862068965517241,0.34901469007524183,0.86106116,0.29098383
Gdpd5,6.505564,2.7867813,7.74024025896373e-11,3.844367019562947e-09,0.47413793103448276,0.17044070225725547,0.53494096,0.097581275
Prg4,6.497675,7.61346,8.15707185749769e-11,4.036473679759906e-09,0.35344827586206895,0.00573271228950197,0.6069932,0.004254352
Pard3,6.4928913,1.290455,8.420452213258843e-11,4.1591461575416386e-09,0.7155172413793104,0.6086707273378718,1.2531006,0.70435715
Cask,6.4861636,0.95261884,8.80494780617755e-11,4.325209278829812e-09,0.8017241379310345,0.73450376209244,1.4671261,1.0021286
Cdh11,6.4665623,1.0919847,1.0025758087758557e-10,4.87146690448594e-09,0.8362068965517241,0.7263346470798997,1.7806544,1.1983048
mt-Co2,6.462825,1.8932695,1.0276630479691518e-10,4.984351281395507e-09,0.603448275862069,0.34650662844858476,0.939412,0.3503305
Gnas,6.444494,1.0154822,1.1598679153887438e-10,5.58524209435404e-09,0.7844827586206896,0.7102830526692941,1.3382381,0.8717775
Nek7,6.4422803,1.8942615,1.176917523712483e-10,5.657204626503473e-09,0.5689655172413793,0.28609817269795773,0.74979043,0.2626463
Ptprk,6.440216,1.1369295,1.193036305735448e-10,5.724443845555624e-09,0.853448275862069,0.6771049802938015,1.7389777,1.1421062
Wwtr1,6.4394226,3.51418,1.1992896285360785e-10,5.744191144164782e-09,0.41379310344827586,0.089824435686134,0.60840744,0.07073943
Rin2,6.417469,2.4285364,1.3855839327919223e-10,6.570218416300153e-09,0.5,0.2025438910784665,0.6870042,0.16845815
Arhgap29,6.4052105,3.0023088,1.5016224461695484e-10,7.0911414988709605e-09,0.4482758620689655,0.14356861340021498,0.5746294,0.092491515
Tcf7l1,6.399535,3.4212725,1.55850731900334e-10,7.333991534434281e-09,0.4051724137931034,0.0717305625223934,0.5397018,0.06465263
Zfp521,6.3791056,2.5855381,1.7812521150621098e-10,8.35292222194047e-09,0.45689655172413796,0.13471873880329632,0.6088664,0.13073759
Lgr4,6.375707,1.8607099,1.8212038619950696e-10,8.525391597875876e-09,0.5948275862068966,0.4122178430670011,0.8430352,0.3107058
Apbb2,6.36143,0.9935667,1.9988366315983318e-10,9.3244340783068e-09,0.7672413793103449,0.6798996775349337,1.2776805,0.8328836
Bmp6,6.3508444,4.6003475,2.1413592208921154e-10,9.971979595384946e-09,0.3706896551724138,0.036617699749193836,0.60340035,0.03357736
Nbeal1,6.348326,1.2239766,2.1767024202095593e-10,1.011903010917489e-08,0.7155172413793104,0.6085632389824436,1.1154126,0.6301876
Col5a2,6.3231416,3.8590026,2.562985672941148e-10,1.1812594345099253e-08,0.39655172413793105,0.0751343604442852,0.5874906,0.053632356
Fndc3b,6.3081627,1.350449,2.8236711624034947e-10,1.2903408866289438e-08,0.6724137931034483,0.5351486922250089,0.970318,0.4963297
Ntn1,6.294863,3.6167583,3.0767109776458273e-10,1.3917714472953432e-08,0.3879310344827586,0.05972769616624866,0.47110355,0.04788842
Slc38a1,6.2914476,1.6950421,3.1451873819559383e-10,1.4203560496328749e-08,0.6120689655172413,0.4458258688642064,0.85693735,0.34979248
Srgap2,6.2785277,0.94452536,3.4179434880384323e-10,1.5383608295409157e-08,0.8103448275862069,0.7199928341096381,1.5000933,1.032941
Ghr,6.259162,1.7563119,3.870521311122383e-10,1.7333484604976404e-08,0.5948275862068966,0.39742027946972414,0.90069795,0.35946146
Scara3,6.2439246,4.4198737,4.267261435821483e-10,1.898366138750385e-08,0.3620689655172414,0.031171623074166967,0.4103528,0.023425858
Fhit,6.239865,1.3750284,4.37948694608439e-10,1.941861621143359e-08,0.6810344827586207,0.5460766750268721,1.1873382,0.63042307
Klf9,6.233281,1.6114293,4.5676483088258645e-10,2.018630099640641e-08,0.6379310344827587,0.45926191329272664,0.8947869,0.38764343
Fgfr1,6.162488,1.8600676,7.161074084176313e-10,3.113163628862331e-08,0.5775862068965517,0.33708348262271587,0.74334294,0.26530096
Camk2d,6.1514077,1.2238033,7.6798117153008e-10,3.3283313030666535e-08,0.7758620689655172,0.5587603009673952,1.3462846,0.79628265
Ptn,6.1281323,1.2837317,8.891672614289645e-10,3.810514244752197e-08,0.7586206896551724,0.5998208527409531,1.3612138,0.78458613
Naaladl2,6.1177993,0.9067696,9.487633436875678e-10,4.040138041978597e-08,0.9482758620689655,0.8620924399856682,2.1895454,1.6544728
Arhgef12,6.1168737,0.9333353,9.542890484825478e-10,4.0572384070769084e-08,0.7758620689655172,0.7265137943389466,1.364375,0.9264527
Rai14,6.112843,2.3587265,9.78716186402305e-10,4.141433689548022e-08,0.47413793103448276,0.17613758509494803,0.55623204,0.13546564
Tspan13,6.1041837,1.2832993,1.0332743350857553e-09,4.344926664124295e-08,0.7241379310344828,0.6107130060910068,1.2040126,0.6722918
Lims1,6.102539,1.2975844,1.0439652529190745e-09,4.3830228665524265e-08,0.6896551724137931,0.5632031529917593,1.041141,0.55701244
Tmod3,6.0868993,2.1191125,1.1511831404402254e-09,4.773844432416241e-08,0.5431034482758621,0.3256180580437119,0.71657664,0.21599959
mt-Co3,6.086888,1.5274818,1.1512657953873183e-09,4.773844432416241e-08,0.7241379310344828,0.6070942314582587,1.4845649,0.7811255
Slc10a7,6.0831275,1.8589149,1.1786065596043915e-09,4.872178193318461e-08,0.5689655172413793,0.35091365102113936,0.70223254,0.24741904
Angpt1,6.04397,2.236411,1.5036724803305146e-09,6.148921740109512e-08,0.49137931034482757,0.20544607667502687,0.73993057,0.20907818
Frk,6.0230002,5.516446,1.7121321467756124e-09,6.959907834169547e-08,0.33620689655172414,0.014940881404514512,0.41509077,0.011177565
Luc7l2,6.022149,0.61598855,1.7211609430059732e-09,6.986041471083157e-08,0.9224137931034483,0.8559297742744536,2.1221445,1.7570063
Pld1,6.001133,2.32681,1.959451748000493e-09,7.917363679514774e-08,0.4482758620689655,0.1426370476531709,0.5725922,0.14327681
Trpm7,5.941478,0.8734052,2.8246442776181615e-09,1.1244176554014815e-07,0.7844827586206896,0.7151558581153709,1.2595941,0.8661506
Ccnd3,5.898934,2.6134076,3.658581248170725e-09,1.4288674148015607e-07,0.41379310344827586,0.11465424579003941,0.46638557,0.09267336
Arhgap20,5.8860884,1.4178758,3.9544294289744045e-09,1.5399350544426412e-07,0.646551724137931,0.5296309566463633,0.9939444,0.49283278
Alpl,5.877021,4.2601852,4.1771597314145805e-09,1.6196288886451626e-07,0.3448275862068966,0.033823002508061625,0.4140775,0.026418166
mt-Co1,5.86774,1.5564327,4.417744730971027e-09,1.7061201388355435e-07,0.6637931034482759,0.5136151916875672,1.2354909,0.6040971
Zic2,5.839859,5.198821,5.224507117911068e-09,1.9912412235215662e-07,0.3275862068965517,0.01562164098889287,0.41385913,0.01386122
Bbs9,5.830745,1.4426608,5.518039552389016e-09,2.0971672245076785e-07,0.6379310344827587,0.4932282336080258,0.927853,0.4463063
Npr3,5.82902,2.4958389,5.575375588274859e-09,2.1134176691133306e-07,0.4827586206896552,0.24410605517735579,0.68041545,0.15939544
Rplp1,5.8289857,1.2810715,5.576528200228326e-09,2.1134176691133306e-07,0.7586206896551724,0.6529201003224651,1.3990477,0.8134132
Cdh5,5.826709,6.2908883,5.653115297968082e-09,2.1364164283600895e-07,0.31896551724137934,0.0066284485847366535,0.4275487,0.0067905975
Col6a1,5.812742,3.584577,6.145770203231977e-09,2.3193377157421802e-07,0.3706896551724138,0.07653170906485131,0.45455515,0.04685382
Mark1,5.8020988,1.4483865,6.54898843314324e-09,2.4576999888066884e-07,0.6379310344827587,0.5233608025797205,0.9316219,0.44711843
B3gnt2,5.7928014,2.1902256,6.922197986375659e-09,2.583325831859916e-07,0.49137931034482757,0.2443568613400215,0.5566284,0.15116976
Tgfbr2,5.786028,2.4349945,7.207025462217146e-09,2.6821713873930015e-07,0.41379310344827586,0.11357936223575779,0.49186411,0.111088514
Dnajc3,5.7789035,1.9622716,7.518894068413247e-09,2.7866577050795025e-07,0.5431034482758621,0.3282694374776066,0.7009771,0.23163417
Fbln1,5.776673,4.4855275,7.619227859111018e-09,2.812206766130674e-07,0.33620689655172414,0.03016839842350412,0.3805272,0.020459937
Fto,5.769738,0.74232525,7.939473080575353e-09,2.9183808710678486e-07,0.7672413793103449,0.7402723038337513,1.2998172,0.95367956
Col6a2,5.752868,4.689698,8.774200807258445e-09,3.212026916771586e-07,0.33620689655172414,0.03378717305625224,0.37222907,0.01732352
Parva,5.743593,3.1530368,9.26882435803596e-09,3.3884804149717857e-07,0.4051724137931034,0.13185238265854532,0.55170774,0.07951782
Gpc5,5.7420526,1.4941037,9.353590141887792e-09,3.41018951306004e-07,0.75,0.6124686492296668,2.0023713,1.1861212
Tmem117,5.736251,1.396431,9.679538428240058e-09,3.514718886037978e-07,0.646551724137931,0.5175564313865998,0.9889526,0.49553588
Svil,5.718472,2.250245,1.074863334266197e-08,3.881932498888806e-07,0.45689655172413796,0.1873163740594769,0.6217337,0.16654322
Rfk,5.7126703,3.9975903,1.1121713185588863e-08,4.0059039315921277e-07,0.35344827586206895,0.06108921533500537,0.47867376,0.037714716
Atp11a,5.711767,1.9393563,1.1180884336486793e-08,4.0218254634725586e-07,0.5517241379310345,0.3607309208169115,0.7224611,0.24392214
Nipbl,5.693822,0.6080886,1.2422672047951646e-08,4.4506293057128103e-07,0.8189655172413793,0.7955929774274454,1.4647667,1.1576451
Il15,5.681396,3.8348584,1.3359958263626931e-08,4.761035524451667e-07,0.33620689655172414,0.032748118953780006,0.39636013,0.033519015
Wars2,5.679907,2.433634,1.3476802128987759e-08,4.783641653974916e-07,0.47413793103448276,0.24077391615908278,0.6285357,0.15008782
Dock1,5.67763,1.5190395,1.3657373131216432e-08,4.841340580947039e-07,0.5603448275862069,0.28405589394482267,0.73963964,0.3236245
Ptpn13,5.6754737,2.5484993,1.3830533870574995e-08,4.896264098845193e-07,0.43103448275862066,0.15807954138301683,0.5405291,0.115597725
Fat4,5.662105,1.881256,1.4952714466644575e-08,5.286571548930786e-07,0.5431034482758621,0.34446434969544965,0.76913196,0.27330917
Tsc22d2,5.636742,1.1299493,1.732972809530778e-08,6.086925410730981e-07,0.6810344827586207,0.5946255822285919,0.9983382,0.5783411
Nbl1,5.6236954,4.1044292,1.869149574041334e-08,6.548115913232157e-07,0.3448275862068966,0.05256180580437119,0.44682917,0.032225747
Clybl,5.6230288,1.9962462,1.8763837332592264e-08,6.564899858421277e-07,0.5172413793103449,0.3080616266571121,0.6733591,0.21578018
Eva1c,5.619395,4.584305,1.9162775051484706e-08,6.674400545870089e-07,0.33620689655172414,0.04485847366535292,0.47058243,0.024741411
Gm49417,5.5671735,3.7786827,2.589043944538973e-08,8.953360462002857e-07,0.3620689655172414,0.08487997133643856,0.47806323,0.043692246
B4galt1,5.565316,2.4222524,2.6167718310972188e-08,9.03761685110312e-07,0.43103448275862066,0.1709064851307775,0.51007783,0.1170219
St3gal6,5.56362,2.1214762,2.6423476953500403e-08,9.114233963293399e-07,0.4482758620689655,0.17466857757076318,0.58149165,0.16657609
Kansl1l,5.543754,1.2724873,2.9605450423682774e-08,1.01337382533039e-06,0.646551724137931,0.5492654962379075,0.97703105,0.5221957
Fgd6,5.519771,2.873126,3.394415212483704e-08,1.153071261181253e-06,0.3706896551724138,0.08484414188462916,0.4192103,0.06866652
Purg,5.503355,0.9143583,3.72630966314533e-08,1.2594457943234593e-06,0.6982758620689655,0.6700107488355428,1.1449713,0.7592574
Clmp,5.4988585,1.8811653,3.822575658138676e-08,1.2903593961581184e-06,0.5258620689655172,0.3161232533142243,0.6823522,0.23557408
Pmp22,5.480039,3.787764,4.252320611472384e-08,1.430035730040838e-06,0.3275862068965517,0.03686850591185955,0.38507628,0.033445034
Emb,5.464779,2.0974474,4.634847354394723e-08,1.550913429795594e-06,0.5172413793103449,0.3238982443568613,0.6999146,0.21256359
Lima1,5.463048,2.2665231,4.680281472635558e-08,1.5641686961407641e-06,0.4482758620689655,0.19770691508419921,0.5759806,0.15003362
Zfp36l1,5.4537215,2.8386424,4.932642670147574e-08,1.6362976363810532e-06,0.35344827586206895,0.06309566463633107,0.36100832,0.059002873
Irs1,5.4491215,2.0703917,5.0619203062305825e-08,1.6750467811381248e-06,0.5086206896551724,0.32694374776065926,0.70837426,0.21945813
Man1a,5.4460855,1.1082947,5.1490361339110566e-08,1.7017786090798288e-06,0.7327586206896551,0.5561447509853099,1.3173933,0.818896
Pde7b,5.436305,1.5227941,5.439682211181946e-08,1.7912286889026826e-06,0.603448275862069,0.42042278753135076,1.01814,0.4795189
Ifitm10,5.4299283,2.4512007,5.6376705166420737e-08,1.8518851684862166e-06,0.4051724137931034,0.1380867072733787,0.48514625,0.10811801
4930594M22Rik,5.418319,3.3374534,6.016195453469406e-08,1.9690033110197676e-06,0.3793103448275862,0.11967036904335364,0.5054383,0.06303792
Gpatch8,5.403697,0.6789618,6.528116871525533e-08,2.121045953299771e-06,0.8620689655172413,0.8003941239699033,1.6608447,1.2983392
Zfand3,5.391116,0.6278782,7.002138709247447e-08,2.2641091109203236e-06,0.7844827586206896,0.7465066284485847,1.3140765,1.0156066
Pygb,5.3874307,1.6072272,7.147211503644832e-08,2.302704713464468e-06,0.5517241379310345,0.3725904693658187,0.67081743,0.27287215
Smg6,5.3768334,0.8334431,7.580729251041046e-08,2.436533432720968e-06,0.7241379310344828,0.7103188821211035,1.25341,0.87723583
Tnfrsf11b,5.3630276,6.9140997,8.18384464014855e-08,2.6178560176284705e-06,0.29310344827586204,0.006126836259405231,0.39559272,0.004015636
Myzap,5.346715,5.627752,8.956481424077066e-08,2.8446886036046192e-06,0.3017241379310345,0.018237190970978145,0.39398307,0.009718542
Tmem164,5.346169,1.7647947,8.983539349101189e-08,2.849913840736115e-06,0.5258620689655172,0.33203152991759227,0.7506375,0.2844985
Map3k5,5.3364573,1.4926018,9.4780216079635e-08,3.0032363279006985e-06,0.603448275862069,0.4615908276603368,0.89058197,0.41244656
Fstl1,5.3129745,2.1253002,1.0785015268508025e-07,3.4053273826652244e-06,0.4827586206896552,0.27015406664278035,0.5933055,0.1702878
Cgnl1,5.291199,4.5874734,1.215167610593839e-07,3.814433843067342e-06,0.3017241379310345,0.01898960945897528,0.36626318,0.018231377
Abca1,5.2877493,1.668839,1.2383041152990535e-07,3.882524104794115e-06,0.5,0.25815120028663563,0.60754704,0.23341309
Fat1,5.2674866,2.1681921,1.3830418936939963e-07,4.293950953350888e-06,0.4396551724137931,0.1917950555356503,0.5095842,0.13790476
mt-Nd5,5.2618175,2.2299068,1.4263851290347333e-07,4.420642262648591e-06,0.43103448275862066,0.18462916517377284,0.5908142,0.15845665
Epas1,5.2406745,2.8146515,1.599905309791513e-07,4.9333644372208635e-06,0.3448275862068966,0.06768183446793265,0.39896962,0.067366846
Anxa1,5.235534,7.2724113,1.6450830387640458e-07,5.063388459517745e-06,0.28448275862068967,0.0037620924399856684,0.36376408,0.0028338216
Tpt1,5.2144723,1.5761119,1.8434131850865566e-07,5.637545535041757e-06,0.5689655172413793,0.3697957721246865,0.8536794,0.3730722
Smo,5.2143917,3.092414,1.8442138166362875e-07,5.637545535041757e-06,0.3448275862068966,0.07409530634181297,0.3772974,0.052343227
Ulk2,5.205928,0.9299245,1.9302967851888312e-07,5.880620704991371e-06,0.7241379310344828,0.6765317090648513,1.1603882,0.7655238
Csnk1a1,5.1794496,0.6666023,2.225418432796962e-07,6.733895640681798e-06,0.8448275862068966,0.7662486563955572,1.3883682,1.0630543
mt-Atp6,5.172417,1.7508718,2.3108496396980657e-07,6.981200032658796e-06,0.5603448275862069,0.3658187029738445,0.9503001,0.3862004
Gm5089-1,5.1425924,4.550223,2.7097336818868907e-07,8.099059402925558e-06,0.29310344827586204,0.01791472590469366,0.3165152,0.015767207
Wwp1,5.14227,1.4815027,2.7143833278121297e-07,8.10394222425688e-06,0.5948275862068966,0.4774991042637048,0.86001086,0.39755344
Foxc1,5.138613,5.573616,2.767733690954939e-07,8.244900695782619e-06,0.28448275862068967,0.00920816911501254,0.3532395,0.00885685
Aff1,5.125906,2.3522816,2.9611051139560486e-07,8.791701039999893e-06,0.4224137931034483,0.1872805446076675,0.5320881,0.12889588
Cst3,5.124198,1.0306014,2.988066205939952e-07,8.861957941899172e-06,0.7327586206896551,0.5855965603726263,1.2604282,0.8051145
Il6st,5.1199718,1.9783877,3.055811183983389e-07,9.052882746817383e-06,0.46551724137931033,0.23500537441777142,0.54397535,0.16842379
Hnrnpa2b1,5.1183043,0.87795573,3.082946459037038e-07,9.12321270422084e-06,0.7068965517241379,0.672339663203153,1.1016481,0.738711
Rhoj,5.113555,3.7737546,3.1615163511221464e-07,9.335158720291438e-06,0.31896551724137934,0.05313507703332139,0.43680528,0.03926613
Rev3l,5.106103,0.7209535,3.2887033197066433e-07,9.67880155536884e-06,0.7413793103448276,0.7415979935506987,1.3724539,1.0248685
Mpzl2,5.0848227,7.559115,3.6796993160127517e-07,1.0794052469570157e-05,0.27586206896551724,0.0031888212110354713,0.38589713,0.002494005
Dpysl3,5.0839944,1.7611859,3.695785286430693e-07,1.0829416646280557e-05,0.5172413793103449,0.34113221067717664,0.6612417,0.24410471
Cd9,5.0601726,2.4012148,4.1887723187394495e-07,1.2167817535624757e-05,0.3706896551724138,0.11196703690433536,0.4808015,0.11053128
Hnrnph1,5.0467753,1.0433077,4.493295320114115e-07,1.3010220393476968e-05,0.6724137931034483,0.6152633464707989,0.99504894,0.6027951
Kansl1,5.022614,0.60048854,5.097294001186878e-07,1.4648587145656836e-05,0.9224137931034483,0.8361877463274812,1.8519183,1.5135872
Mmp16,5.0207453,0.7975065,5.147139814488431e-07,1.4776030642660698e-05,0.9137931034482759,0.7866356144750986,2.0499945,1.5879763
Afap1,5.016174,1.9978031,5.27105947186715e-07,1.5115620918790857e-05,0.4482758620689655,0.23264063059835186,0.53377116,0.16263428
Perp,5.0100846,6.461672,5.440605264249065e-07,1.556859035680217e-05,0.27586206896551724,0.008025797205302759,0.33945987,0.004575445
Gm14964,5.005358,3.6541169,5.575819940448424e-07,1.593854061700523e-05,0.3017241379310345,0.03468290935148692,0.27373123,0.024702758
Tbx18,5.0009656,5.753647,5.704394805954856e-07,1.6254198137434462e-05,0.27586206896551724,0.007703332139018273,0.3876069,0.008736862
Col8a1,4.949268,4.366346,7.449323449695099e-07,2.0937585888421264e-05,0.3017241379310345,0.04510927982801863,0.5205271,0.03257411
Vwc2,4.9458294,2.347276,7.582040992091244e-07,2.1288342890020034e-05,0.39655172413793105,0.15987101397348621,0.58201605,0.14425442
Golim4,4.944185,2.089813,7.646316978419973e-07,2.144640263153911e-05,0.45689655172413796,0.2474023647438194,0.5916216,0.17357829
Smarca2,4.9366007,0.8057067,7.949605368091207e-07,2.2250614191730287e-05,0.75,0.6775707631673236,1.1734252,0.8230737
Med13,4.9201612,0.7809603,8.647283808632833e-07,2.417820145036048e-05,0.7068965517241379,0.6807237549265496,1.0940422,0.76825124
Zfp462,4.913233,0.9979936,8.9586795104751e-07,2.4945048543675226e-05,0.6551724137931034,0.5639914009315657,1.055559,0.661705
Sec62,4.903763,1.0262716,9.401808416641836e-07,2.604397857269754e-05,0.6896551724137931,0.6160515944106055,1.040167,0.6409779
Arhgef1,4.8905206,1.9583801,1.005696651199715e-06,2.780151133511969e-05,0.4827586206896552,0.2986384808312433,0.59736884,0.19087943
Tmcc3,4.8857193,1.2828176,1.0305191146251082e-06,2.8370951444648217e-05,0.6206896551724138,0.48523826585453245,1.0122467,0.5423043
Usp24,4.8749785,0.9263718,1.0882033674069636e-06,2.983675967573991e-05,0.6810344827586207,0.6419204586169832,1.0396453,0.6739495
Cxadr,4.864186,1.9051645,1.14928912851629e-06,3.1415461732688417e-05,0.5086206896551724,0.346255822285919,0.67013294,0.22700566
Mob3b,4.8532553,2.3762949,1.214512578659036e-06,3.313091673966324e-05,0.3793103448275862,0.14174131135793622,0.52005476,0.123436816
