names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Sst Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Jcad,-4.642139,-1.1439981,3.4482077914123025e-06,3.7957125503993675e-05,0.14022662889518414,0.23812672176308539,0.06763686,0.14379145
Itm2c,-4.645387,-0.593616,3.3943963186797525e-06,3.74107584425451e-05,0.4830028328611898,0.5431772268135905,0.38666648,0.5378716
Gm11266,-4.6600547,-2.24299,3.1612529521269094e-06,3.5027986319030954e-05,0.042492917847025496,0.14365472910927457,0.019464115,0.088963866
Kitl,-4.670276,-0.9299699,3.0079515800704417e-06,3.3398206180368915e-05,0.18838526912181303,0.2829017447199265,0.12822826,0.23163524
Igf1r,-4.6865253,-0.3582566,2.7788242307827186e-06,3.091801535450586e-05,0.7181303116147308,0.6866115702479338,0.73405623,0.8708481
Arntl,-4.6920543,-0.58207875,2.704751379832694e-06,3.0118802145090963e-05,0.37110481586402266,0.45138659320477503,0.25091442,0.35553733
Rasa3,-4.698917,-0.7430592,2.6154504217274347e-06,2.91969891282992e-05,0.2804532577903683,0.3729660238751148,0.1779809,0.28220057
Wdr66,-4.699127,-1.7761027,2.6127578514173402e-06,2.9179053810300884e-05,0.060906515580736544,0.16286501377410467,0.026123423,0.086775295
Gm10855,-4.7036586,-1.3572394,2.555403390237387e-06,2.8609870456532744e-05,0.07932011331444759,0.18196510560146925,0.034621265,0.08640789
Adamts2,-4.722626,-1.6786731,2.328183645824305e-06,2.6196940771900782e-05,0.09348441926345609,0.19206611570247933,0.04339479,0.13276334
Lama2,-4.7386155,-1.699857,2.1518331333246335e-06,2.426343109208263e-05,0.12889518413597734,0.22494031221303948,0.09716155,0.28629926
Sec14l1,-4.740528,-0.53283423,2.131620749502586e-06,2.4075935073196505e-05,0.42492917847025496,0.4968595041322314,0.30501726,0.4160667
Ajap1,-4.7466884,-0.68312496,2.0677436740800416e-06,2.342338639229794e-05,0.21529745042492918,0.3156290174471993,0.13024884,0.20160079
Foxn3,-4.7530518,-0.46059254,2.003690901969006e-06,2.2736137895231075e-05,0.7096317280453258,0.6999816345270891,0.7675756,0.951183
Tusc3,-4.755926,-0.26191998,1.9753866956764616e-06,2.2433913995277483e-05,0.7691218130311614,0.7125068870523416,0.8057128,0.91019505
Sema5b,-4.7618713,-1.6127295,1.9180600902385276e-06,2.183825195962256e-05,0.09348441926345609,0.1937190082644628,0.054610703,0.15842195
Pdgfc,-4.784869,-0.67411506,1.710985783144447e-06,1.9655488667418254e-05,0.2719546742209632,0.36609733700642794,0.20646973,0.31183088
Gm4876,-4.786224,-1.2014346,1.6994849141197335e-06,1.954007686880498e-05,0.13031161473087818,0.23261707988980715,0.0983184,0.21316575
Cnih3,-4.7922707,-0.63591623,1.6490424583438554e-06,1.8992615026017745e-05,0.3087818696883853,0.39412304866850323,0.20933695,0.30884257
Fam131a,-4.7937455,-0.63329434,1.636957614023748e-06,1.8861514189030063e-05,0.34277620396600567,0.4269605142332415,0.22086842,0.3245228
Emx2os,-4.79632,-2.2733667,1.6160708692342922e-06,1.8628839234802846e-05,0.059490084985835696,0.16176308539944903,0.022400258,0.103923924
Tbl1xr1,-4.7979465,-0.40302235,1.603007506081948e-06,1.8502066876469908e-05,0.660056657223796,0.6522681359044995,0.5831674,0.71630335
Acvr1c,-4.8225374,-1.4084946,1.4174329245865574e-06,1.6473366212647405e-05,0.08498583569405099,0.1895684113865932,0.046544258,0.119095005
Actb,-4.827102,-0.5982219,1.3853401031574312e-06,1.6121302976110946e-05,0.6614730878186968,0.6842607897153352,0.63640773,0.8530727
Atp1a2,-4.8313713,-1.5660771,1.3559579930517334e-06,1.5806764109891572e-05,0.23229461756373937,0.3175390266299357,0.1651866,0.42646503
Ryr1,-4.834858,-1.9220644,1.3324065061752806e-06,1.555245995696342e-05,0.049575070821529746,0.15507805325987145,0.0220927,0.08126222
Pdlim5,-4.8525896,-1.4114814,1.2185977776227259e-06,1.4298568683284997e-05,0.14589235127478753,0.24389348025711663,0.09071304,0.22521286
Vwa3a,-4.8555512,-1.9205909,1.2005220916789998e-06,1.4123480124087006e-05,0.06373937677053824,0.1674196510560147,0.027225934,0.09938143
Kcnv1,-4.869964,-1.4269592,1.1161863683038857e-06,1.3171685426581207e-05,0.08781869688385269,0.1937190082644628,0.041650757,0.10827577
Smpd3,-4.870659,-0.5482158,1.112267209272104e-06,1.3131203828269523e-05,0.4730878186968839,0.5299908172635446,0.35302365,0.4818561
Kcng2,-4.8767815,-1.9223413,1.0783087384282061e-06,1.275832487959749e-05,0.053824362606232294,0.15915518824609734,0.025268788,0.09257796
Sntb2,-4.885095,-0.65820134,1.0337898264424063e-06,1.2258575744266309e-05,0.4518413597733711,0.4947291092745638,0.33287907,0.48447487
Actr3b,-4.88888,-0.48107225,1.0141150324653576e-06,1.20465388692945e-05,0.5226628895184136,0.5543067033976125,0.40487722,0.5286621
Myo1d,-4.8943686,-0.7324556,9.862190266620305e-07,1.1730723880659036e-05,0.35694050991501414,0.4417998163452709,0.25554982,0.3945878
Lmo4,-4.920078,-0.6350029,8.65097668420706e-07,1.0391226799492341e-05,0.45750708215297453,0.5158861340679523,0.34778455,0.49829286
Zhx2,-4.9269238,-0.9522519,8.35343641396773e-07,1.006081741117494e-05,0.23796033994334279,0.3279338842975207,0.13259596,0.24243277
Syt10,-4.933396,-1.4515128,8.081209958065326e-07,9.746055277074296e-06,0.09206798866855524,0.19823691460055096,0.049066953,0.12887004
Prdm8,-4.9409156,-1.6381125,7.775663654821185e-07,9.40711762291964e-06,0.06373937677053824,0.17072543617998162,0.033253726,0.10006736
Slit2,-4.951373,-0.52673084,7.369163922741387e-07,8.947556918394084e-06,0.5283286118980169,0.5749862258953168,0.668227,0.86278576
Apoe,-4.956446,-1.3399171,7.179429657975526e-07,8.729016964244451e-06,0.25920679886685555,0.3492378328741965,0.20048101,0.445928
Ipcef1,-4.9669867,-1.0997937,6.800131185444982e-07,8.282843379551527e-06,0.17563739376770537,0.27452708907254364,0.102852106,0.20877822
Arpc2,-4.979094,-0.5506828,6.388252706939065e-07,7.80592770511381e-06,0.56657223796034,0.5982001836547292,0.4499172,0.60555094
Htr2c,-4.9946604,-0.8732529,5.893940903391724e-07,7.231515619823545e-06,0.2535410764872521,0.3480257116620753,0.24858429,0.41669968
Peli2,-5.0043426,-1.3095248,5.605295027532544e-07,6.893101940036588e-06,0.15864022662889518,0.2596510560146924,0.09039094,0.21065068
Rora,-5.009307,-0.27116555,5.462641536806738e-07,6.73308156394482e-06,0.8512747875354107,0.8006978879706153,1.4932007,1.6419022
Lyzl4,-5.009912,-1.6535312,5.445492655241453e-07,6.7181077890880545e-06,0.07223796033994334,0.17917355371900826,0.03168549,0.09647258
Rnf169,-5.018727,-0.4610404,5.20150386159143e-07,6.428905646778369e-06,0.5651558073654391,0.5914416896235078,0.45479724,0.5837139
Pbx3,-5.0328984,-1.0807424,4.83119532603533e-07,6.001581988468299e-06,0.24929178470254956,0.3400183654729109,0.18494977,0.35746828
Itgav,-5.0369925,-1.1402441,4.729033293378001e-07,5.877387816515582e-06,0.20254957507082152,0.3011937557392103,0.122081034,0.25169516
Gtf2i,-5.055168,-0.41621205,4.3001145011355217e-07,5.3816523821849775e-06,0.6416430594900849,0.6575573921028467,0.56288487,0.69736785
Lrrn1,-5.0578513,-0.7857567,4.2400692615827135e-07,5.31640975542359e-06,0.301699716713881,0.39610651974288336,0.20048983,0.3240589
Klhl3,-5.061397,-0.46638253,4.161954158582467e-07,5.225780758930415e-06,0.5623229461756374,0.5648852157943067,0.43628785,0.5628635
Cacna1h,-5.0670185,-1.1320878,4.040953477840686e-07,5.0809742606260755e-06,0.13314447592067988,0.24143250688705234,0.065485425,0.13831034
Zbtb16,-5.0727744,-0.49770296,3.920572672001747e-07,4.936541129179332e-06,0.5764872521246459,0.5799081726354454,0.5266833,0.68255264
Npy1r,-5.0848465,-1.3253596,3.6792322665643447e-07,4.650092709434804e-06,0.10056657223796034,0.2104315886134068,0.051623054,0.12465913
Pdzrn3,-5.0885057,-0.8471135,3.608955331480197e-07,4.565566372734129e-06,0.3101983002832861,0.39555555555555555,0.3285813,0.53049165
Rasgef1a,-5.088577,-0.39159006,3.607606256379278e-07,4.565566372734129e-06,0.6487252124645893,0.6257116620752985,0.5745256,0.7022873
Rcor1,-5.1024528,-0.60700893,3.352794966978799e-07,4.2555314484043616e-06,0.4263456090651558,0.4932966023875115,0.28605503,0.40839323
Cntnap5b,-5.1130476,-0.56934464,3.170023854862956e-07,4.027354183459462e-06,0.5835694050991501,0.5967309458218549,0.69060063,0.9067697
Parm1,-5.1213636,-0.71073467,3.0333397831723764e-07,3.8665009475257e-06,0.3101983002832861,0.4026078971533517,0.2440765,0.37324208
4921539H07Rik,-5.1219997,-1.7199883,3.0231258889694466e-07,3.855310519060704e-06,0.08356940509915015,0.192910927456382,0.053983044,0.16782191
Wipf3,-5.126571,-0.6404018,2.9506636483399526e-07,3.768266741012097e-06,0.5028328611898017,0.5298071625344353,0.41593215,0.58999795
Dgkh,-5.158337,-0.47202498,2.4915294091874503e-07,3.212446987757524e-06,0.7223796033994334,0.6724701561065197,0.82210475,1.0184475
Scube1,-5.171896,-1.4646449,2.3173042969784773e-07,2.9964372694808316e-06,0.10623229461756374,0.21652892561983472,0.05376413,0.14188856
Ksr1,-5.1721845,-0.6204213,2.313729640034142e-07,2.9932554370590943e-06,0.46175637393767704,0.5075482093663912,0.32767412,0.46754813
Mas1,-5.185649,-1.8755059,2.1526379945757903e-07,2.79896426915347e-06,0.059490084985835696,0.17259871441689623,0.026900051,0.09535024
Galnt3,-5.1892967,-1.3641585,2.110900093318753e-07,2.7497026480860276e-06,0.08640226628895184,0.19948576675849403,0.049760915,0.123401314
Abcc4,-5.193457,-1.3083684,2.0642469613499633e-07,2.692539604440462e-06,0.12181303116147309,0.23140495867768596,0.060608055,0.14387926
Nhsl1,-5.1964283,-1.5909816,2.0315387302341917e-07,2.651162976269681e-06,0.10764872521246459,0.21884297520661158,0.069891006,0.19727768
Fat4,-5.1984425,-0.88182515,2.0096543668747258e-07,2.6238781748262334e-06,0.2521246458923513,0.3486501377410468,0.16083863,0.27880025
Rmst,-5.2010875,-1.5566057,1.9812577749201438e-07,2.588060107540314e-06,0.15155807365439095,0.25292929292929295,0.12696001,0.33519298
Zeb1,-5.2069,-0.48117828,1.920212301422081e-07,2.513205286858808e-06,0.6798866855524079,0.6956473829201102,0.7905874,0.9864162
Nsmf,-5.212505,-0.76842207,1.8630754645067592e-07,2.444376842348468e-06,0.3413597733711048,0.42868686868686867,0.20069583,0.32105833
Rai14,-5.220164,-1.8264015,1.7876482204085183e-07,2.3523069384121886e-06,0.0679886685552408,0.18075298438934803,0.04151797,0.1400605
Fmnl2,-5.221852,-0.35712615,1.771427764169168e-07,2.33210504768376e-06,0.7436260623229461,0.7179430670339761,0.8392069,0.98721254
Gpr26,-5.238543,-0.8849977,1.6184925957975575e-07,2.143365995518993e-06,0.13456090651558072,0.2497704315886134,0.07967004,0.14249843
Numb,-5.2478943,-0.5167866,1.5384737382919837e-07,2.042430303750277e-06,0.6274787535410765,0.6561248852157943,0.5980003,0.7752108
Ddn,-5.2612267,-1.3065988,1.4309747484158623e-07,1.9091505208507556e-06,0.16288951841359772,0.2690174471992654,0.08336383,0.19478212
Dock1,-5.276001,-1.5479822,1.320334603454412e-07,1.7694459249286809e-06,0.18980169971671387,0.2884481175390266,0.12595618,0.33110523
Pls1,-5.2769513,-1.1673712,1.3135088545664663e-07,1.7611767925249974e-06,0.14872521246458922,0.2611570247933884,0.08662633,0.18501844
Rorb,-5.2992616,-1.6824919,1.1627211074489165e-07,1.5691771048293515e-06,0.1388101983002833,0.24484848484848484,0.11228358,0.32311463
Anxa11,-5.3098397,-1.7392226,1.0972172723784194e-07,1.4852507863379411e-06,0.08498583569405099,0.19816345270890726,0.036633626,0.11740173
Prex1,-5.3135343,-1.233824,1.0751914204558668e-07,1.4561690255871542e-06,0.17563739376770537,0.28216712580348946,0.096937194,0.21462892
Sorcs1,-5.325361,-0.83380795,1.007528438482042e-07,1.366597129834047e-06,0.40084985835694054,0.4666666666666667,0.42628527,0.6665168
Pitpnm2,-5.3259306,-0.6810374,1.0043753104780065e-07,1.3630083127547491e-06,0.4518413597733711,0.5083195592286501,0.31085822,0.46030322
Acss1,-5.339504,-1.6628408,9.320129865726396e-08,1.2699385876879729e-06,0.11756373937677053,0.2290909090909091,0.06305732,0.18738706
Nnat,-5.3400216,-1.010082,9.29355481328141e-08,1.2669600092991957e-06,0.24079320113314448,0.34512396694214875,0.18612374,0.34501585
Cdon,-5.351621,-0.7450712,8.716980817785747e-08,1.1932005836673613e-06,0.31586402266288954,0.4097337006427916,0.2046692,0.32256448
Pip4k2a,-5.366485,-0.69577354,8.028586084605092e-08,1.103468583597641e-06,0.48725212464589235,0.5540863177226814,0.39119914,0.5740615
Stim2,-5.367445,-0.55192816,7.985995563281933e-08,1.0981765649200898e-06,0.5524079320113314,0.5775573921028466,0.46434072,0.624001
Hpca,-5.3720093,-0.98948866,7.78640529542098e-08,1.0718274092620992e-06,0.26345609065155806,0.36697887970615245,0.17461719,0.32122046
Ston2,-5.3801174,-1.6169827,7.443725461148792e-08,1.026760283065031e-06,0.12322946175637393,0.23408631772268135,0.06323413,0.18250804
Hlf,-5.3867197,-0.9367116,7.175518733475368e-08,9.923118289680038e-07,0.23371104815864022,0.341267217630854,0.14582936,0.2627651
Inf2,-5.386942,-1.573917,7.166656887005934e-08,9.915966557870723e-07,0.09631728045325778,0.2119742883379247,0.050097577,0.14232017
Ptpra,-5.396901,-0.36815047,6.780180230003969e-08,9.420033235791449e-07,0.7351274787535411,0.7140128558310377,0.7136144,0.8518917
Foxn2,-5.422568,-1.0309129,5.874891656101599e-08,8.20896197605044e-07,0.20538243626062322,0.3132415059687787,0.10996409,0.21310192
Ddx5,-5.4269104,-0.32278392,5.7337945605410426e-08,8.032693422405517e-07,0.8441926345609065,0.8060238751147842,1.0272247,1.1764847
Pcdh20,-5.4305177,-1.4795171,5.6190868659982755e-08,7.876101413112868e-07,0.09915014164305949,0.21623507805325987,0.055336263,0.14726187
Kctd1,-5.442247,-0.6218283,5.261264953935991e-08,7.406494522257353e-07,0.4405099150141643,0.5117722681359045,0.33679226,0.4800905
Ppp1r12b,-5.4481425,-0.3286013,5.089857203804391e-08,7.175470255310807e-07,0.7096317280453258,0.6932966023875115,0.7299106,0.85435075
Arhgef26,-5.4570045,-1.4244473,4.8423368723363656e-08,6.851689929419597e-07,0.13739376770538245,0.24958677685950414,0.08781195,0.22022346
Nptxr,-5.4632263,-0.96274114,4.675578026796964e-08,6.626201560128398e-07,0.3130311614730878,0.40899908172635446,0.19619094,0.35239172
Plekhg1,-5.4645357,-1.4244454,4.641193667777083e-08,6.584417838076569e-07,0.16997167138810199,0.2798163452708907,0.12938547,0.3153604
Plpp3,-5.473339,-1.5538274,4.416341730683249e-08,6.286759909789626e-07,0.15439093484419264,0.2672543617998163,0.11804686,0.31325173
Tpd52l1,-5.4788136,-1.1988243,4.281869111929786e-08,6.106890819403044e-07,0.12606232294617564,0.2441505968778696,0.069890015,0.15372784
Rspo2,-5.4788704,-0.9719422,4.2804966141965886e-08,6.106890819403044e-07,0.24929178470254956,0.35004591368227733,0.19914405,0.3592313
Gfod1,-5.484806,-0.53826576,4.139231664884858e-08,5.912873728626056e-07,0.5169971671388102,0.5597796143250688,0.39977723,0.53868824
Ppp2r5a,-5.5483,-0.86355424,2.884612461980945e-08,4.191970624847376e-07,0.2988668555240793,0.3987144168962351,0.17716129,0.3020764
Fbxw7,-5.55476,-0.3423532,2.7799334271950248e-08,4.0530011496869404e-07,0.7365439093484419,0.6914600550964187,0.7354331,0.8659821
Ccn3,-5.556086,-1.288044,2.7589067157060814e-08,4.0289034484251303e-07,0.12464589235127478,0.24356290174471992,0.07537603,0.17494471
Me3,-5.561268,-0.4222441,2.6782185663370006e-08,3.9153282305481614e-07,0.6345609065155807,0.629348025711662,0.68071914,0.83590555
Cdkl4,-5.5672603,-1.6013683,2.587758326948536e-08,3.789267915264696e-07,0.0821529745042493,0.20293847566574838,0.038762677,0.11326391
Sh3gl2,-5.592906,-0.27714324,2.2330044236243782e-08,3.291323579966376e-07,0.7988668555240793,0.7111111111111111,0.9713068,1.0949514
2310002F09Rik,-5.5994563,-1.8580923,2.150253869188002e-08,3.1729645751706436e-07,0.08640226628895184,0.20348943985307621,0.04354124,0.14957118
Fgfr1,-5.604512,-1.0931869,2.0884203311548e-08,3.091782605957547e-07,0.24079320113314448,0.34148760330578515,0.13623516,0.27107957
Phyhd1,-5.6069803,-1.1946855,2.058871031720086e-08,3.054083563330745e-07,0.1359773371104816,0.2588429752066116,0.07540164,0.16489044
Csnk1g1,-5.610824,-0.3269965,2.0136555659129965e-08,2.992639660181538e-07,0.7096317280453258,0.6864279155188246,0.7115245,0.83331347
Mylip,-5.6130176,-1.3361518,1.988283619950546e-08,2.958204920712689e-07,0.13456090651558072,0.2542516069788797,0.070464134,0.16917181
Stx6,-5.6192393,-0.7381731,1.918000424781546e-08,2.86314841188223e-07,0.37110481586402266,0.4580348943985308,0.22611348,0.35292098
Chd7,-5.619263,-1.2762942,1.9177380477938138e-08,2.86314841188223e-07,0.22237960339943344,0.3274931129476584,0.15599842,0.3428228
Gfra1,-5.6215844,-1.166464,1.8921416656867044e-08,2.82768890750844e-07,0.1643059490084986,0.2804040404040404,0.11625312,0.244291
Maml3,-5.6428404,-0.794843,1.6726761297893396e-08,2.5066819636051064e-07,0.43201133144475923,0.506078971533517,0.43284225,0.6625191
Prr16,-5.643117,-0.7103822,1.66999025979857e-08,2.504053475490378e-07,0.4603399433427762,0.525325987144169,0.51197445,0.7390569
Clmn,-5.6551676,-0.9821896,1.5569413923619093e-08,2.3410752777148573e-07,0.2719546742209632,0.3800183654729109,0.18240516,0.3331026
Gm30092,-5.655468,-1.3943921,1.5542222655566234e-08,2.338295200196331e-07,0.11756373937677053,0.237722681359045,0.07370971,0.18322666
Arhgap39,-5.656496,-0.37122327,1.5449436324065764e-08,2.3256378376898998e-07,0.7337110481586402,0.6808815426997246,0.72243476,0.8630331
Ccnjl,-5.6568837,-1.5379593,1.541459465701543e-08,2.3216937131950934e-07,0.09348441926345609,0.214435261707989,0.05212953,0.14443853
Cdh6,-5.664779,-1.1685222,1.4721394799805874e-08,2.2210212143222e-07,0.17138810198300283,0.28697887970615243,0.12007836,0.252149
Igsf11,-5.664871,-0.73256844,1.4713482192602953e-08,2.2210212143222e-07,0.330028328611898,0.4318457300275482,0.25075087,0.38766629
Tamalin,-5.670072,-1.635068,1.4273757527357933e-08,2.15711959932569e-07,0.07507082152974505,0.19875114784205694,0.036270168,0.10860673
Rreb1,-5.6747003,-0.9716799,1.3893159814425603e-08,2.1031504462738927e-07,0.26770538243626063,0.3771900826446281,0.20295162,0.36553124
Gtdc1,-5.67792,-0.29676044,1.3634246580775599e-08,2.067450370346729e-07,0.7719546742209632,0.7288154269972452,0.95800567,1.0897022
Col23a1,-5.68209,-1.3080571,1.3305872753709326e-08,2.019936728204348e-07,0.11756373937677053,0.23797979797979799,0.08312967,0.19444227
Runx2,-5.6949115,-0.6255044,1.2343595651522067e-08,1.8791638252487136e-07,0.45325779036827196,0.5177961432506887,0.4029853,0.56851447
Nek10,-5.706043,-1.6353229,1.1563285075348e-08,1.7643695058182895e-07,0.09915014164305949,0.2201285583103765,0.049496632,0.14637816
Cdk19,-5.7204742,-0.9039194,1.0622707118114338e-08,1.625467769155651e-07,0.3838526912181303,0.4783838383838384,0.2954703,0.49665856
Gm19410,-5.7333407,-1.8132024,9.847144837887339e-09,1.5119587531087586e-07,0.08073654390934844,0.2033425160697888,0.040078748,0.13427365
Pde7b,-5.7485266,-0.9317146,9.002460868000834e-09,1.3854302607284217e-07,0.33994334277620397,0.42438934802571165,0.28488988,0.4878156
Disp3,-5.750836,-1.8218155,8.88032965466924e-09,1.3674180963952006e-07,0.08781869688385269,0.20980716253443527,0.036494255,0.12345548
Diaph2,-5.781032,-0.3111539,7.424379926191613e-09,1.1504791731070855e-07,0.8101983002832861,0.7718273645546373,1.1291734,1.2800752
Klf7,-5.818908,-0.536937,5.923325672562203e-09,9.291287847153905e-08,0.5963172804532578,0.6345270890725436,0.516022,0.6830247
Calm2,-5.8316164,-0.33241335,5.489301631598188e-09,8.640746036382151e-08,0.9036827195467422,0.8561248852157943,1.2407955,1.4098605
Tmtc1,-5.8360343,-0.6813563,5.3457858406517464e-09,8.434601617047119e-08,0.4376770538243626,0.5137557392102846,0.37080875,0.54225814
Sh3bp5,-5.8390718,-0.7019468,5.249238669636369e-09,8.296884885478191e-08,0.3597733711048159,0.45542699724517904,0.23659284,0.36061212
Syt7,-5.840708,-0.45824555,5.197950947289014e-09,8.220655794800224e-08,0.6628895184135978,0.6352617079889807,0.62354136,0.7834989
Kcnh3,-5.845433,-1.4709855,5.052517934075912e-09,8.004785193904466e-08,0.10623229461756374,0.2317722681359045,0.048518665,0.12911035
Dpy19l1,-5.848811,-0.84799844,4.950988781564202e-09,7.848558617146318e-08,0.3271954674220963,0.42758494031221306,0.23923603,0.39642555
Homer1,-5.851182,-0.37908986,4.880915111907455e-09,7.746614829117149e-08,0.7478753541076487,0.6872727272727273,0.82075125,0.97626823
Ak4,-5.875062,-1.827738,4.226854152937423e-09,6.744392582507634e-08,0.06232294617563739,0.19085399449035811,0.03132793,0.10703062
Tmem163,-5.87713,-1.5878427,4.174397037313805e-09,6.66464934002507e-08,0.11473087818696884,0.23944903581267218,0.080187604,0.22392066
Susd4,-5.8779883,-0.46730554,4.152821269743461e-09,6.638090869601832e-08,0.6274787535410765,0.6182185491276401,0.5431117,0.69179285
Rtn4rl1,-5.8814726,-0.7976128,4.0663203356064926e-09,6.503692108199194e-08,0.32011331444759206,0.42471992653810836,0.21675938,0.3511695
Cdh11,-5.9013267,-0.35751915,3.605897807821998e-09,5.798352728676067e-08,0.7478753541076487,0.7276400367309458,1.039642,1.2066697
Apba2,-5.9091463,-0.28734276,3.438847670244972e-09,5.5463287454671306e-08,0.7747875354107648,0.7178696051423324,0.8996444,1.022528
Ctxn1,-5.9254665,-0.9809548,3.1141177595973036e-09,5.0468241375379703e-08,0.24929178470254956,0.36679522497704314,0.1572062,0.2896863
Vipr1,-5.962688,-2.3049285,2.4812172319411386e-09,4.057839745724796e-08,0.05240793201133145,0.18097337006427916,0.01897812,0.09045726
Zswim6,-5.96782,-0.41630283,2.404442810620715e-09,3.9370736332345286e-08,0.7252124645892352,0.7132415059687787,0.8291737,1.0018849
Lix1,-5.9737725,-0.91050166,2.3182931139749816e-09,3.805286253665715e-08,0.25920679886685555,0.3749862258953168,0.16279095,0.28691652
Vrk2,-5.9749236,-1.5337912,2.3019816486133914e-09,3.780821937545344e-08,0.1388101983002833,0.261524334251607,0.08093507,0.21840289
Nr4a2,-5.992336,-1.5140125,2.068482931975622e-09,3.409824317925458e-08,0.10906515580736544,0.23761248852157943,0.06749255,0.18183352
Kcna4,-6.008897,-0.9245099,1.8678970797671995e-09,3.096261229694303e-08,0.20538243626062322,0.3298438934802571,0.1176409,0.21265025
Slc1a3,-6.0089207,-1.7756791,1.8676247901457677e-09,3.096261229694303e-08,0.2096317280453258,0.3179430670339761,0.13577205,0.40407827
Megf11,-6.011679,-1.589953,1.836112787791559e-09,3.047334812103718e-08,0.11898016997167139,0.2444077134986226,0.06918717,0.19528319
Pik3r1,-6.035278,-0.8519727,1.586894492257654e-09,2.6484381991902587e-08,0.42209631728045327,0.5087235996326905,0.31099322,0.5058631
Sox5,-6.1103754,-0.62328464,9.939696775398363e-10,1.6871740515158183e-08,0.5892351274787535,0.621267217630854,0.80287987,1.0639102
Syt17,-6.1191173,-0.78164804,9.409522543380561e-10,1.6042758295725614e-08,0.34419263456090654,0.4412121212121212,0.25153843,0.3998935
Npr3,-6.131107,-1.3920436,8.726986654595056e-10,1.491692947894206e-08,0.11756373937677053,0.2492194674012856,0.06593201,0.16455695
Cdc40,-6.144784,-0.7256858,8.007239760337599e-10,1.3756683654748804e-08,0.4206798866855524,0.502516069788797,0.2868596,0.43787864
Gm3510,-6.152287,-1.8783065,7.637354151073583e-10,1.3146425755243253e-08,0.06940509915014165,0.20271808999081725,0.031124353,0.10995329
Kctd4,-6.2109795,-1.328701,5.265537013949945e-10,9.193997604729786e-09,0.14872521246458922,0.2787878787878788,0.08284724,0.19635247
Traip,-6.230018,-1.3024,4.663815351371849e-10,8.179942460271644e-09,0.14305949008498584,0.2740128558310376,0.07122648,0.1672748
Ppm1l,-6.247182,-0.47572967,4.1792381302709594e-10,7.358855082593753e-09,0.6784702549575071,0.6755188246097337,0.73391664,0.91883063
Sh3bgrl,-6.2629585,-1.0926404,3.777411153558834e-10,6.6687935411383616e-09,0.20538243626062322,0.33454545454545453,0.12352517,0.24716966
Ptpre,-6.270724,-0.6031151,3.5937352729275493e-10,6.37383939165434e-09,0.4376770538243626,0.5470339761248852,0.38682228,0.54081947
Synpo,-6.274175,-1.0811448,3.514928146808193e-10,6.2423079514035786e-09,0.19121813031161472,0.3185307621671258,0.099342614,0.19964957
Camk4,-6.2811294,-0.5353295,3.36121830511545e-10,5.981187805195506e-09,0.6742209631728046,0.6254545454545455,0.68626994,0.8876476
Peli1,-6.293022,-0.58611894,3.1134378194303394e-10,5.557693741992578e-09,0.5609065155807366,0.6178512396694215,0.46853063,0.6403703
Kbtbd11,-6.303617,-1.3654094,2.907784018637758e-10,5.229729356144348e-09,0.1501416430594901,0.28198347107438015,0.08194508,0.1988697
Grik4,-6.3046784,-0.7311471,2.887928359840955e-10,5.197497322768015e-09,0.546742209631728,0.5694398530762167,0.533361,0.77458704
Mical2,-6.309574,-0.35000184,2.7980453667923097e-10,5.052653158985844e-09,0.7450424929178471,0.6902112029384757,0.8734086,1.0217623
Add3,-6.3284307,-0.6305787,2.47667215605943e-10,4.487402618564861e-09,0.5453257790368272,0.5950045913682277,0.4332717,0.6095332
Gcnt2,-6.3339643,-1.5264757,2.3894065661298966e-10,4.3322101506012366e-09,0.11614730878186968,0.25101928374655647,0.05584392,0.15310943
Bcl11b,-6.3382287,-0.74094915,2.324214682915494e-10,4.216856754216024e-09,0.5155807365439093,0.550633608815427,0.43338647,0.64533097
Gm38413,-6.3385267,-1.9529163,2.3197268516146958e-10,4.211558142086951e-09,0.0764872521246459,0.21175390266299357,0.030227548,0.11226966
Tspan13,-6.3436966,-0.59794307,2.2431660261478997e-10,4.078069764722196e-09,0.5849858356940509,0.6131864095500459,0.49655345,0.6797054
9130024F11Rik,-6.38244,-1.64319,1.7428802895090465e-10,3.1988520067696778e-09,0.1048158640226629,0.23937557392102846,0.058968358,0.17372599
Magi3,-6.3861327,-0.69108486,1.701334672975974e-10,3.124734290011239e-09,0.5042492917847026,0.5551147842056933,0.44928047,0.65009135
A830036E02Rik,-6.388076,-1.7944504,1.679861581686624e-10,3.091635664378054e-09,0.08923512747875353,0.225821854912764,0.04617996,0.15181683
Hs3st2,-6.390279,-1.7543018,1.6558352241026813e-10,3.0495059953145336e-09,0.09206798866855524,0.2280257116620753,0.058118317,0.1838862
Wwc1,-6.390362,-0.8402366,1.6549395192924894e-10,3.0495059953145336e-09,0.3654390934844193,0.45704315886134067,0.23146732,0.3827359
Smoc2,-6.4345117,-2.0656762,1.2387101590907235e-10,2.308192924741175e-09,0.0764872521246459,0.213921028466483,0.04045099,0.15940441
Mtmr12,-6.448338,-0.79265475,1.130834823489147e-10,2.117458655550758e-09,0.39943342776203966,0.4860606060606061,0.25449413,0.4068137
