names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_DG-PIR Ex IMN (for_DEGs),mean_expr_Rest (for_DEGs)
Ppm1l,3.5824704,0.56513697,0.00034036018087402854,0.003589277103644092,0.6265822784810127,0.6758722500270047,1.1650673,0.9127292
Spata13,3.561395,2.2665017,0.0003688898510904256,0.003830011707418754,0.26582278481012656,0.12393331653044323,0.39716792,0.09652831
Col12a1,3.5594406,3.0280082,0.00037164550358335463,0.0038541546434908295,0.22151898734177214,0.0694199402297195,0.3387188,0.048242085
Podxl2,3.5505157,1.7472851,0.0003844772118870188,0.003971896456518337,0.36075949367088606,0.269506355093076,0.5064394,0.1793185
Prdm5,3.5212176,1.4705393,0.0004295698102327897,0.004323048989121745,0.37341772151898733,0.2739711230331617,0.5414127,0.23051202
Arid1b,3.5176952,0.33691946,0.00043531205880637056,0.004371014581512398,0.7468354430379747,0.7860872069996039,1.4076468,1.2365006
Bmpr2,3.510586,0.47565368,0.0004471203127981113,0.004471203127981113,0.620253164556962,0.7123465236020595,1.0627971,0.85966825
Flrt1,3.4681132,2.0547776,0.0005241264643631571,0.005141759071718886,0.31645569620253167,0.2105642170453318,0.4333232,0.12269677
Pard3b,3.460722,1.4123174,0.0005387290239741503,0.005265787149576362,0.4050632911392405,0.3272242825766032,0.7368832,0.34309384
Slc1a2,3.4515445,0.43454444,0.0005573875592365356,0.005414806979402854,0.7025316455696202,0.7308897130306413,1.4262253,1.2060757
Grik4,3.4498131,0.6991388,0.0005609748460126486,0.005443623731440906,0.5949367088607594,0.5687178194649479,1.0549823,0.7668597
Mex3a,3.4352233,4.227397,0.0005920654476719566,0.005681713778194812,0.18354430379746836,0.029957152630252403,0.23179187,0.013830036
Maco1,3.4038277,0.8408238,0.0006644863749636384,0.006238556567181329,0.5126582278481012,0.5592481906887985,0.76318634,0.49429312
Ankrd28,3.3610632,0.51103693,0.000776430666250556,0.007142311537881698,0.6329113924050633,0.6998523746084326,1.1070669,0.884312
Usp29,3.352346,0.89511126,0.0008012980832376628,0.00733340582309128,0.5316455696202531,0.5596442588125158,0.9697465,0.6314704
Pkia,3.29611,0.6913487,0.0009803367408988532,0.008693613276551876,0.5443037974683544,0.6334929607892558,0.9669766,0.697838
Lncppara,3.294596,1.1638898,0.0009856328082345678,0.008721353625272439,0.45569620253164556,0.46793648507543295,0.68510514,0.36405802
Pard3,3.287551,0.6621959,0.0010106288374940819,0.008903474381464256,0.5822784810126582,0.6108450653512404,0.96542156,0.7067719
Baz2b,3.2872047,0.43694335,0.0010118725771121814,0.008911509717143334,0.6518987341772152,0.7578583516364815,1.2308409,1.0262866
Gria2,3.2832766,0.34982052,0.0010260796618026297,0.009027753933410826,0.9620253164556962,0.9212544557663919,2.886344,2.6590543
Ktn1,3.274678,0.4693421,0.0010578244382776643,0.009264583655971591,0.6139240506329114,0.7128866164980376,1.0454152,0.8468681
St6galnac3,3.261632,0.45131367,0.0011077284327279124,0.009607702707359266,0.6708860759493671,0.7037410434594751,1.3034602,1.0857196
Gm11266,3.251213,2.5283644,0.001149137478117689,0.00993159345031274,0.25949367088607594,0.14042415295430813,0.41474465,0.08534382
Cnot2,3.2455928,0.43337658,0.0011720635421025671,0.010099188048313643,0.6075949367088608,0.69852014546502,0.99881524,0.8198025
Setbp1,3.2377167,0.43113363,0.0012049040288773906,0.010330494976367418,0.7658227848101266,0.7782018507183236,1.6575091,1.4229547
Tmcc1,3.228569,0.25214264,0.0012441120220164036,0.010605739223217248,0.740506329113924,0.8120836783926836,1.4747396,1.3427466
Pum2,3.2020118,0.58624077,0.001364713614425005,0.01145036631108815,0.5759493670886076,0.6822093400064811,0.98594105,0.7510558
Zmiz1,3.1764393,1.4311942,0.0014909502833851983,0.012315350173550654,0.4177215189873418,0.39750837143988765,0.7147448,0.3271542
Gm17750,3.1575108,2.6166193,0.0015912234878547777,0.013023507498829691,0.22784810126582278,0.1002772476866021,0.33857104,0.063631296
Pitpnc1,3.142649,0.8200653,0.0016742644726790027,0.013583178255098067,0.5189873417721519,0.5076513160263565,0.91245615,0.6120492
Agap1,3.1270056,0.402519,0.0017659654176190045,0.014181557313634982,0.6139240506329114,0.708601879523278,1.095847,0.9190092
4930500G05Rik,3.124047,2.082398,0.0017838187512230522,0.014273087241716815,0.2848101265822785,0.18150721924170957,0.4187105,0.11581083
Syne2,3.1078496,2.0449083,0.00188453928518049,0.014902169097351316,0.27848101265822783,0.1712094480250603,0.4077276,0.11510597
Hdgfl3,3.0890944,0.7955955,0.002007676675632599,0.015650209537060613,0.5253164556962026,0.5892773557051812,0.83242065,0.55863917
Aff3,3.0870264,0.43039432,0.0020216965854545554,0.015745793406134467,0.6645569620253164,0.6979440463759766,1.2669463,1.0620321
Pou2f1,3.086799,0.65351033,0.002023244921225432,0.015753178951915553,0.5506329113924051,0.6375256544125589,0.9194213,0.672218
Picalm,3.071863,0.4754959,0.0021272744208869604,0.016411100685969744,0.6075949367088608,0.6901307024808268,0.9963075,0.8013802
Naaladl2,3.062453,0.30054778,0.0021953090759248696,0.01682965902142689,0.7784810126582279,0.8635005220897994,1.8258412,1.6541492
Zeb1,3.0604594,0.52098644,0.002209978053676994,0.01691141875004275,0.6455696202531646,0.6955316314406078,1.2204756,0.9801068
Ptprk,3.0389533,0.52868825,0.002374016502577062,0.017933602312129787,0.6962025316455697,0.6790768012098081,1.4083757,1.1446884
Rsrc1,3.0318391,0.58187175,0.0024306876245176485,0.018310226092175277,0.5759493670886076,0.6570410110539012,0.93441975,0.70936364
Erbin,2.99653,0.8540094,0.002730713088063539,0.020196603544251943,0.4873417721518987,0.44669283116696074,0.8128547,0.5270651
Shb,2.9649365,1.647423,0.003027454086853679,0.02208134943370205,0.3227848101265823,0.23832499189860656,0.48611474,0.18217248
Fxyd6,2.9646497,1.6724229,0.0030302790577839077,0.0220899615525376,0.310126582278481,0.22320239081121954,0.42726338,0.15463655
Tgfbr1,2.9616663,1.1527212,0.0030597917814090413,0.022268546550013094,0.379746835443038,0.30180391027256687,0.66114795,0.35167497
Srgap2,2.960098,0.33885142,0.0030754116671685844,0.022370414590368128,0.6708860759493671,0.7219601771504699,1.1922915,1.0347137
Prpf4b,2.9576886,0.44967702,0.003099549850249795,0.022527699344390587,0.569620253164557,0.6556727757174234,0.8582445,0.6906838
Nectin1,2.9269857,1.7246813,0.003422646816958502,0.024511332615051958,0.310126582278481,0.23144780902315198,0.41034666,0.1428041
Matr3,2.909304,0.2867268,0.0036223451701959185,0.02562728139103853,0.6645569620253164,0.7672559680265005,1.1503576,1.0188949
Synrg,2.8889506,1.0304569,0.003865297005367058,0.026976761177717627,0.43670886075949367,0.4594390235120441,0.62313324,0.35301226
Slco5a1,2.8857646,2.7279985,0.003904640815562964,0.027216004854520578,0.21518987341772153,0.10186152018147121,0.28996477,0.049524833
Top2b,2.8315816,0.630301,0.0046318413994897705,0.03123935200910897,0.5379746835443038,0.6262557159831491,0.8508486,0.6242001
2900079G21Rik,2.8251007,2.7217522,0.0047265771901505195,0.031695315472758785,0.20253164556962025,0.0873150181831275,0.27413034,0.046701774
Gsk3b,2.8218255,0.30447417,0.004775115373518988,0.03192519285554994,0.6455696202531646,0.7608468656608937,1.1478517,1.008717
Astn1,2.813989,0.27366525,0.004893091194729625,0.0325600199114376,0.7215189873417721,0.7572102401613078,1.3466407,1.2098582
Syncrip,2.8120496,0.7910544,0.004922691306246248,0.0327003004694281,0.4873417721518987,0.5456378497101502,0.72127146,0.47678858
Cdh10,2.8039706,0.40096915,0.005047750394757205,0.033349656529905604,0.7151898734177216,0.7558780110178951,1.6620103,1.4431015
Cplane1,2.794185,0.35135582,0.005203073052829181,0.034207627337783236,0.6455696202531646,0.7043171425485183,1.0510597,0.8995475
Rbfox2,2.7940216,0.26442292,0.00520570061140567,0.03421653019287435,0.7784810126582279,0.7809383213912793,1.4985511,1.3592324
Rfx7,2.7923,0.41357788,0.0052334824846034566,0.034373912090270076,0.6075949367088608,0.7089979476469953,1.0629132,0.88481534
Clstn2,2.790331,0.33757517,0.005265420154925739,0.03453303382056495,0.7088607594936709,0.7521333669391135,1.7941667,1.6030762
Eps8,2.7868233,1.3315989,0.005322750606225901,0.0347816898806639,0.33544303797468356,0.2598927015446657,0.51388866,0.23658639
Dock4,2.785908,0.33949172,0.00533780234223724,0.03484614891543116,0.8924050632911392,0.8601879523278004,2.2123377,2.005645
Hipk2,2.7542155,0.69260323,0.005883302184217808,0.0376570580490549,0.5316455696202531,0.5686098008857523,0.850845,0.60437673
Gsap,2.7540176,1.6921449,0.005886860738868694,0.03767086164644006,0.25316455696202533,0.145789075721024,0.3614352,0.12640178
Uhrf2,2.7498667,0.6789588,0.005961949918037347,0.03807881965715795,0.5126582278481012,0.585748748784791,0.7675557,0.5429714
Atf7,2.7442467,0.6637498,0.006064995441136473,0.038553685238546735,0.5316455696202531,0.6161019695387606,0.86767983,0.62699324
Sorcs2,2.7339363,0.9629552,0.006258212831135366,0.03952942613366415,0.4430379746835443,0.4594750297051093,0.6796986,0.4049982
Igdcc3,2.7189856,3.1229649,0.006548245367623727,0.04104300280570318,0.17721518987341772,0.06110250963165664,0.24314304,0.031106422
Foxn3,2.7068646,0.3997122,0.006792193264033157,0.04233501113536788,0.6392405063291139,0.7005724984697368,1.1238675,0.9455333
Bzw2,2.6886933,0.9376791,0.007173231098302449,0.04426842434804474,0.45569620253164556,0.501134195081554,0.70121914,0.42561847
Aldh1l2,2.6711798,3.1014442,0.007558516821747468,0.04625991450536109,0.16455696202531644,0.047492168653008315,0.22331673,0.028736455
