names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_DG-PIR Ex IMN (for_DEGs),mean_expr_Rest (for_DEGs)
BC004004,-3.1954963,-0.5734115,0.0013959058145465253,0.01165930657036529,0.10126582278481013,0.2675260144744896,0.11735323,0.16998358
Mrfap1,-3.1959713,-0.6749287,0.0013936100978837217,0.011643751035489926,0.13291139240506328,0.3015518669211104,0.17175685,0.26172552
Alk,-3.1971884,-1.2090539,0.0013877432061705185,0.011598339020156091,0.08860759493670886,0.24163756166060563,0.12439228,0.26714426
Bod1l,-3.197322,-0.30881175,0.0013871006680710246,0.011596575902634857,0.2911392405063291,0.5324595830482843,0.38237375,0.45548108
Myo18a,-3.1982174,-0.2836969,0.0013828003623648898,0.01156782245851326,0.31645569620253167,0.575847045691859,0.4531785,0.5293857
Pcbp2,-3.1983805,-0.2783856,0.0013820176551448216,0.011564875239408705,0.2974683544303797,0.5499225866849098,0.41162676,0.48098364
Htr2a,-3.199088,-3.7616332,0.001378630643001884,0.011540126285813277,0.006329113924050633,0.15446656824973895,0.007715167,0.09988855
Ric3,-3.1994195,-0.29058138,0.0013770463563847434,0.011530456714259289,0.17088607594936708,0.36319446944874517,0.1979234,0.23720886
Tmem164,-3.1999488,-0.3547775,0.0013745197086993768,0.011512887959087361,0.15822784810126583,0.33456954596190547,0.23117773,0.28712544
Gm33989,-3.2002902,-0.4579197,0.001372892643527039,0.01150284544171236,0.14556962025316456,0.3236956756562129,0.18053815,0.24041396
Atxn2l,-3.2006564,-0.4298412,0.0013711496493448107,0.011491825039892408,0.10759493670886076,0.2768516184783783,0.12609498,0.1663909
Cox8a,-3.2018042,-0.3274175,0.0013656983482538553,0.01145328171584928,0.25949367088607594,0.4633997047492169,0.42536616,0.509953
Hdhd2,-3.2019675,-0.9495469,0.0013649245736663694,0.01145036631108815,0.06329113924050633,0.22032189536600294,0.0689401,0.12913002
Shkbp1,-3.2020218,-1.3189561,0.0013646667386779602,0.01145036631108815,0.05063291139240506,0.20426313325892054,0.043459747,0.10509539
Sp3os,-3.202096,-0.9686855,0.0013643152179107858,0.01145036631108815,0.056962025316455694,0.2130126381737659,0.06520877,0.12387113
Dcun1d3,-3.2026007,-0.28678495,0.0013619270907476676,0.011439506385867404,0.10759493670886076,0.2799841572750513,0.13677983,0.16450594
Fkbp2,-3.2026253,-1.2434056,0.0013618101248887545,0.011439506385867404,0.06329113924050633,0.21826954236128615,0.07230719,0.16342208
Atp5pb,-3.2027886,-0.31999806,0.0013610383825777557,0.01143919341253184,0.2468354430379747,0.46192345083354336,0.3310227,0.398665
Atad3a,-3.2033377,-0.51569366,0.0013584454817029065,0.011420973120574813,0.06962025316455696,0.23090771612717387,0.09090837,0.1275669
Khsrp,-3.2039216,-0.50674134,0.00135569406175289,0.011401408275211316,0.11392405063291139,0.2858891729377453,0.12293462,0.17046872
Tex264,-3.2051287,-1.3442614,0.001350020982665713,0.011360809208965773,0.0379746835443038,0.19137291614157634,0.04704748,0.115387276
Sfswap,-3.2053514,-0.451055,0.0013489771130311434,0.011359139776605085,0.34810126582278483,0.6016634861196126,0.45908248,0.5858229
2610316D01Rik,-3.2055986,-0.48134235,0.0013478181312095805,0.011352938302696371,0.12658227848101267,0.2985633528966982,0.16490372,0.22336905
Cox16,-3.2062566,-0.5136054,0.001344739709631152,0.011330560049479164,0.4810126582278481,0.7295934900802938,0.7764726,0.98422027
Ints9,-3.2096653,-0.3540792,0.001328895681836948,0.011207604196785561,0.12658227848101267,0.30396428185647933,0.14854741,0.18622746
Dync2i2,-3.2106004,-0.70853823,0.0013245797011172632,0.011182118111073914,0.056962025316455694,0.21520901595074352,0.0719636,0.115054004
Ufsp2,-3.2113523,-0.6109091,0.0013211180357004058,0.011163031955745252,0.0949367088607595,0.25863248478738343,0.10755079,0.15991579
Ccdc92,-3.2114563,-0.4027033,0.0013206404361683433,0.011162506612092917,0.08227848101265822,0.24480610665034386,0.106691204,0.13875528
Smim10l1,-3.2119017,-1.1334659,0.0013185953850288555,0.01114872812955486,0.04430379746835443,0.19889821049220466,0.061487995,0.13026386
Nhs,-3.2120697,-0.7482257,0.0013178235709529764,0.011145709584987874,0.10759493670886076,0.2710546213948799,0.16316728,0.26059654
Adam19,-3.2123418,-0.49775648,0.0013165759307552439,0.011138663494771222,0.10126582278481013,0.27015446656824976,0.12269956,0.16917832
Fam185a,-3.2151322,-0.3627407,0.001303844697253636,0.011034427406363843,0.10759493670886076,0.27973211392359487,0.12796614,0.16172741
Prrc1,-3.215246,-0.7394891,0.0013033279349503853,0.011033529178360696,0.05063291139240506,0.20779174017931085,0.07279143,0.11872836
Micos10,-3.215726,-0.27237988,0.001301150625020134,0.011018568324705642,0.18354430379746836,0.3772728909372412,0.24022476,0.28364423
Pex5,-3.2164135,-1.8272387,0.0012980364138957673,0.010995661551506705,0.02531645569620253,0.1771144636877543,0.02681958,0.09208587
Yars,-3.2171803,-0.26585934,0.0012945718459651744,0.010969771523520732,0.1518987341772152,0.33921434486731716,0.18462698,0.21817176
Ppp1r37,-3.217779,-0.48824558,0.0012918731819722392,0.01095035722384671,0.0949367088607595,0.2637093580095776,0.11085323,0.152244
Atf6,-3.2182639,-0.45231944,0.001289691293960197,0.010936255615377491,0.35443037974683544,0.5999351888524826,0.4740832,0.60425645
Aftph,-3.218625,-0.29027575,0.001288068221089802,0.010928447458377953,0.3037974683544304,0.5691498937817304,0.44186905,0.5184646
Nucks1,-3.218813,-0.28109,0.0012872240802089248,0.010924735007963933,0.26582278481012656,0.49288877686962157,0.3622141,0.42553252
Napg,-3.2190454,-0.31653026,0.0012861807175965556,0.01091932887261278,0.26582278481012656,0.4921686530083174,0.3316323,0.3985845
Adam15,-3.2193224,-0.5337156,0.0012849385813171596,0.010912231251577774,0.08860759493670886,0.2537356425305152,0.10906761,0.15428564
Car4,-3.2197232,-26.332684,0.0012831438789617624,0.010900435038793094,0.0,0.14830950923558853,0.0,0.08113175
Rhou,-3.2199955,-0.9790053,0.0012819265731985872,0.010893537957573068,0.06962025316455696,0.22741511539984877,0.075061664,0.1429298
Gan,-3.2201934,-0.5843747,0.0012810419295796016,0.010889464298577631,0.0759493670886076,0.2389370971807151,0.0912697,0.13390855
Poldip3,-3.2215092,-0.8294015,0.001275173368881098,0.010843008994251616,0.06962025316455696,0.22971951175602204,0.07674422,0.13255295
Uba5,-3.2227314,-0.26547438,0.0012697462232977219,0.010800278892057546,0.14556962025316456,0.32790840024484214,0.17493819,0.20684777
Ice2,-3.2231221,-0.323233,0.0012680149214667463,0.010788967998673677,0.12658227848101267,0.30475641810391385,0.1531927,0.18824075
Tor1b,-3.2233942,-0.6320003,0.00126681087183079,0.010782137512224683,0.06962025316455696,0.23036762323119578,0.085871585,0.13011311
Cux2,-3.2241018,-0.5557749,0.001263685280901594,0.010758942806662177,0.13924050632911392,0.31055341518741225,0.2029652,0.2857685
Cep85,-3.226026,-0.51495105,0.0012552187905756204,0.010690246878848468,0.06329113924050633,0.22482266949915386,0.08910228,0.12501615
Fndc5,-3.2270255,-1.819448,0.001250842998892783,0.010659737196399961,0.012658227848101266,0.16325207935764952,0.027940365,0.09531461
Atp6v0e,-3.228579,-0.33112726,0.0012440689828220107,0.010605739223217248,0.11392405063291139,0.28833759406617937,0.14636596,0.18089156
Socs6,-3.23036,-0.29416203,0.0012363442862544447,0.010552118309663377,0.13924050632911392,0.3190148705577359,0.17634226,0.21225473
Polr1a,-3.2304838,-0.35237294,0.0012358094972370844,0.01055170041015585,0.13924050632911392,0.320239081121953,0.15582508,0.1949679
4921539H07Rik,-3.2309983,-1.734087,0.0012335870669572364,0.010536072628461837,0.0379746835443038,0.1910128542109243,0.052717842,0.16558287
Supv3l1,-3.2311516,-0.8323427,0.0012329253262055803,0.010533769003225418,0.05063291139240506,0.20897994455046268,0.0629354,0.109448604
Fbxl5,-3.23554,-0.37329686,0.0012141293243642644,0.010379782038074383,0.3291139240506329,0.5945342598927016,0.46294114,0.5667911
Thap12,-3.2355647,-1.5972563,0.0012140241259758376,0.010379782038074383,0.03164556962025317,0.18546790047888237,0.036658857,0.10703717
Cep104,-3.2357526,-0.4560783,0.0012132248933261634,0.010378654213204079,0.0949367088607595,0.2623411226730998,0.1066289,0.143544
Tmf1,-3.2366085,-0.45624378,0.0012095924208165257,0.01035747238602296,0.10126582278481013,0.27019047276131497,0.13089626,0.17552237
Mri1,-3.2369993,-0.34798586,0.0012079370052549148,0.01034659462263295,0.08227848101265822,0.24876678788751666,0.108809024,0.13654429
Rpl13,-3.2380283,-0.4503237,0.001203588446502022,0.010322509274659858,0.25949367088607594,0.46383177906599937,0.3703862,0.4778005
Ankra2,-3.2403288,-0.50575656,0.001193919161548361,0.01024285053346247,0.10126582278481013,0.27015446656824976,0.12236981,0.169597
Pdgfa,-3.240893,-0.83982843,0.0011915596064005322,0.01022587244458074,0.04430379746835443,0.2010225758830519,0.070677474,0.12317161
Acsl5,-3.243678,-0.49368334,0.0011799697659803758,0.010132881946913613,0.05063291139240506,0.20937601267417996,0.085448496,0.11832011
Npy1r,-3.243787,-0.90151006,0.0011795189987909586,0.010132249199972207,0.05063291139240506,0.20854787023368018,0.067791514,0.12312611
Samd4b,-3.2438266,-0.51635826,0.0011793551229028608,0.010132249199972207,0.06962025316455696,0.23223994527058653,0.097006656,0.13602045
Vps54,-3.2448902,-0.34245703,0.0011749588307295128,0.010102766010144643,0.3291139240506329,0.590105498145681,0.4639589,0.5587707
App,-3.2448952,-0.5037641,0.0011749384182865672,0.010102766010144643,0.7658227848101266,0.9001548266301804,1.5299517,1.8131766
Chrd,-3.2449348,-1.1904986,0.0011747751305394127,0.010102766010144643,0.03164556962025317,0.1860079933748605,0.042748414,0.095020086
Gm10848,-3.245093,-3.4391963,0.0011741221892229952,0.010102766010144643,0.006329113924050633,0.15673495841284701,0.0075981473,0.0794851
Slc44a2,-3.247082,-0.41157636,0.0011659481318174849,0.010051019025324293,0.12658227848101267,0.3034601951535664,0.14454584,0.18801898
Tcp1,-3.2486205,-0.4215886,0.0011596605354473929,0.010000025220626266,0.13924050632911392,0.3198430129982357,0.17514554,0.22824083
Exoc5,-3.2487195,-0.37431037,0.001159257262770239,0.009999756870188226,0.3291139240506329,0.5974507615309833,0.46392673,0.56824553
Junos,-3.2490609,-1.697417,0.0011578669667218632,0.009990971546504966,0.03164556962025317,0.1856119252511432,0.033048652,0.10343552
E530011L22Rik,-3.2498822,-1.0142993,0.0011545285073498565,0.009965364918885528,0.04430379746835443,0.20195873690274727,0.053520273,0.10530727
Mib2,-3.2504609,-1.1941597,0.001152180844212137,0.009951494466081685,0.04430379746835443,0.20098656968998668,0.049124528,0.10904191
Heatr1,-3.2525587,-0.49127248,0.0011437099918943177,0.009890448302024731,0.08227848101265822,0.24829870737766896,0.10024841,0.1382155
Cdkl1,-3.2530236,-0.875962,0.0011418398325635257,0.009878054185763662,0.06962025316455696,0.23072768516184783,0.07227679,0.12888187
A830031A19Rik,-3.2534442,-0.5767373,0.0011401511651505606,0.00986980084007589,0.056962025316455694,0.2180174990098297,0.08123801,0.11886883
Sem1,-3.2542655,-0.33291537,0.0011368599516290963,0.00984448175967574,0.13924050632911392,0.3172145609044756,0.18338612,0.2259568
Gba2,-3.2547305,-1.3382026,0.001135000149254186,0.009831545457917465,0.05063291139240506,0.20699960393187627,0.0460624,0.11260186
Sntg2,-3.2609591,-0.730648,0.001110360276122071,0.009624316328838726,0.0759493670886076,0.24059338206171463,0.10036467,0.16142786
Uba52,-3.2611868,-0.80307406,0.001109469447402825,0.009619697983773445,0.06962025316455696,0.22971951175602204,0.1166391,0.19544987
Kcnip1,-3.2617457,-1.3494036,0.0011072839122334174,0.009606948247243115,0.0759493670886076,0.23274403197349944,0.098895326,0.2349719
Rufy2,-3.2618892,-0.25356528,0.0011067236649757492,0.009605188914049864,0.2721518987341772,0.5085514708529867,0.35137728,0.40674758
Lypla1,-3.2624335,-0.31855103,0.0011046009710793275,0.00958986368106673,0.10126582278481013,0.27472725308753104,0.14121585,0.17323732
Stac,-3.2627847,-3.1209,0.0011032328685631981,0.009581081828795454,0.012658227848101266,0.16433226514960572,0.014238368,0.11756073
Lias,-3.2637644,-0.28491926,0.0010994258702372451,0.009551607049628803,0.13924050632911392,0.3228315270226479,0.16867056,0.20199813
Rhoq,-3.2638633,-0.64305454,0.001099042001260826,0.009551607049628803,0.10126582278481013,0.2698664170237281,0.1303407,0.19672175
Zdhhc3,-3.2643085,-0.5208905,0.0010973161242175272,0.009545122776861429,0.08860759493670886,0.2560040326936233,0.10711789,0.15034135
Klhdc1,-3.2643232,-0.47124642,0.001097258638171547,0.009545122776861429,0.08860759493670886,0.25607604507975373,0.108218364,0.14707628
Akt2,-3.264551,-0.78285503,0.0010963775341459472,0.009543137137188728,0.06962025316455696,0.23249198862204298,0.07964492,0.13333814
Man1b1,-3.2647934,-0.9583428,0.0010954396865689906,0.009538063635161626,0.06329113924050633,0.22464263853382782,0.06524365,0.12310246
L3mbtl1,-3.2666237,-26.089182,0.0010883818967622073,0.009485832489782844,0.0,0.15046988081950097,0.0,0.06895513
Rnft2,-3.2680092,-0.3622139,0.0010830688480663743,0.009442589210753886,0.10126582278481013,0.2749432902459223,0.12569088,0.15884404
Ppp6c,-3.2680337,-0.25520647,0.0010829741905823119,0.009442589210753886,0.17088607594936708,0.36841536744320025,0.2127348,0.24914527
Cetn3,-3.2680535,-0.38395756,0.0010828984701043872,0.009442589210753886,0.13291139240506328,0.31127353904871635,0.15438461,0.19708058
Cfap20,-3.268494,-0.43163988,0.0010812149555495586,0.009435610865741031,0.08860759493670886,0.25784034853994886,0.11760809,0.15557587
Glod4,-3.2702205,-0.75492096,0.0010746366404759628,0.00938124968472681,0.06962025316455696,0.23209592049832573,0.086422004,0.14178419
Adam22,-3.271017,-0.56431174,0.0010716144411021162,0.009357907062857935,0.5189873417721519,0.7576063082850251,0.89137435,1.1400933
Rfx1,-3.271215,-1.5161439,0.0010708648044158373,0.009354400941044717,0.04430379746835443,0.20116660065531272,0.036628813,0.10139181
4930447C04Rik,-3.2722886,-0.7757595,0.0010668064726566597,0.009325012986429553,0.056962025316455694,0.21718935656932992,0.09373641,0.15550493
Zbtb4,-3.2725952,-0.2937696,0.0010656495653192538,0.009317931604337243,0.1518987341772152,0.3411586792928384,0.18378468,0.22099842
Tpp1,-3.2729466,-0.97391105,0.0010643261454661808,0.009309389169490975,0.05063291139240506,0.20926799409498434,0.065981604,0.12572438
Slc45a4,-3.2731147,-0.67819494,0.0010636929336504393,0.009306880210741551,0.0759493670886076,0.24012530155186693,0.086795196,0.1354831
Aimp1,-3.2745347,-0.60409284,0.0010583617517483496,0.00926626923084984,0.08860759493670886,0.25661613797573185,0.1124375,0.16626522
Scoc,-3.2750936,-0.7078076,0.0010562695059088657,0.009253981618445132,0.10126582278481013,0.26961437367227165,0.12492505,0.19666454
Npas3,-3.2751284,-0.6717204,0.0010561400237114424,0.009253981618445132,0.4050632911392405,0.5858567673639866,0.7611855,1.0357727
Mettl8,-3.277033,-0.6671959,0.0010490410763291916,0.00919665047992345,0.0949367088607595,0.2629172217621431,0.10180405,0.1571564
Boc,-3.2770529,-2.0566354,0.0010489675533153747,0.00919665047992345,0.02531645569620253,0.17927483527166674,0.027142346,0.10837224
Ppp1r16b,-3.277498,-0.42667428,0.0010473145454729413,0.009187509577818456,0.23417721518987342,0.4408598278903971,0.31044576,0.39831048
Rnf141,-3.2790465,-0.3301791,0.0010415845002915574,0.009143213173091849,0.08860759493670886,0.25784034853994886,0.1330945,0.16463946
Exosc7,-3.2801201,-1.2863667,0.0010376289557668904,0.009111467333809263,0.05063291139240506,0.20901595074352788,0.048598837,0.11463707
Prkaa1,-3.2831628,-0.34198302,0.001026493940058567,0.009028442608632961,0.0949367088607595,0.26698592157851153,0.12610228,0.15730214
Usp19,-3.283341,-0.7131599,0.0010258455729813233,0.009027753933410826,0.08227848101265822,0.24779462067475605,0.093282975,0.14866763
Orai2,-3.288006,-0.80920964,0.0010089963603311482,0.008892007937716613,0.10126582278481013,0.26867821265257624,0.10328393,0.17450413
Gm20642,-3.288857,-0.6917927,0.0010059508836903007,0.008870987937236093,0.06962025316455696,0.2341122673099773,0.08418932,0.13267483
Pphln1,-3.2889955,-0.2682663,0.0010054559145430575,0.008869533953963216,0.13291139240506328,0.3150181831274979,0.16868243,0.19991148
Spata6l,-3.289525,-0.8314724,0.0010035665015191704,0.0088557740216158,0.05063291139240506,0.21132034709970116,0.06586222,0.11435277
Gm16183,-3.2907815,-0.63685983,0.0009990945070519266,0.008819208082945226,0.06962025316455696,0.2330320815180211,0.08301185,0.1262691
Hip1r,-3.291197,-1.0265968,0.0009976196438813306,0.008809083086129266,0.056962025316455694,0.21625319554963454,0.06920205,0.13625291
Lca5,-3.2913554,-0.5215713,0.0009970583216262617,0.008807020743621845,0.08860759493670886,0.2588845281388399,0.10348271,0.1454068
Pals1,-3.2929733,-0.4041311,0.0009913390467243596,0.008759381843302709,0.1962025316455696,0.3946998883808015,0.24951094,0.31846684
Dbndd2,-3.29327,-0.4717477,0.0009902929421661817,0.008753016893422796,0.08860759493670886,0.25513988406005833,0.12880181,0.17448634
Edc4,-3.2939825,-0.71130115,0.0009877864598383666,0.008733735497155944,0.05063291139240506,0.21182443380261404,0.07343345,0.117565796
Mapk14,-3.2943635,-0.2732733,0.0009864485994980558,0.008724777441906768,0.3227848101265823,0.6018075108918735,0.50176626,0.5808345
Ints6,-3.2945664,-0.45854878,0.0009857369170060439,0.008721353625272439,0.37341772151898733,0.6457710726244914,0.5661309,0.7160513
Fam3c,-3.2948334,-0.42740333,0.0009848003045017813,0.008718808626676396,0.12025316455696203,0.29867137147589384,0.16359036,0.21431689
Dot1l,-3.294977,-0.2862462,0.0009842976490534135,0.008717230662513257,0.22784810126582278,0.4504374752457423,0.27584052,0.32739347
Fbxo31,-3.2951055,-0.87248605,0.0009838471944226222,0.008716114116101504,0.056962025316455694,0.21830554855435136,0.06834987,0.12178541
Sap130,-3.2951105,-0.3393405,0.000983829873057033,0.008716114116101504,0.22784810126582278,0.4466568249738955,0.2729437,0.3343591
Prkca,-3.295521,-0.5864459,0.000982393183656195,0.008708975534424929,0.5253164556962026,0.7619990638389803,1.0019857,1.2776464
Mrps27,-3.297698,-0.54787093,0.00097480939138378,0.008647450758165127,0.08227848101265822,0.24880279408058187,0.095762834,0.13708064
Arel1,-3.298247,-0.30164218,0.0009729047897618969,0.00863340544943929,0.2088607594936709,0.41932812443740325,0.24826494,0.2981259
Atg5,-3.2982867,-0.30882964,0.0009727676543962808,0.00863340544943929,0.1518987341772152,0.34411118712418537,0.18250716,0.22155543
Slc27a4,-3.2983115,-1.5384384,0.0009726819538830884,0.00863340544943929,0.05063291139240506,0.20919598170885392,0.043202527,0.120663226
Wasl,-3.298549,-0.33040425,0.0009718595846302638,0.008632683318682707,0.2911392405063291,0.5461059302199979,0.39845988,0.47965467
Cltc,-3.298915,-0.4435454,0.0009705930267686795,0.008624283938252122,0.41139240506329117,0.6906347891837396,0.6260036,0.78084457
Cnot7,-3.2989497,-0.27774593,0.0009704732964126932,0.008624283938252122,0.24050632911392406,0.4730493644906924,0.303546,0.35763678
Ttll7,-3.301166,-0.470266,0.0009628389419914528,0.008563880295038177,0.4050632911392405,0.6673027760774853,0.62600464,0.7909281
Zfp715,-3.3016112,-2.117503,0.0009613119799310156,0.008553130099584897,0.02531645569620253,0.18046303964281857,0.023607507,0.09863365
Clk2,-3.3042085,-0.25613424,0.000952449311317824,0.008482702351710286,0.10126582278481013,0.2774277175674216,0.13782033,0.16252455
Nrd1,-3.30455,-0.3920107,0.0009512901471480857,0.008475187749956587,0.35443037974683544,0.6321247254527779,0.51903343,0.6380775
Vav3,-3.3048913,-0.49785152,0.000950132289844465,0.00846767981032198,0.2088607594936709,0.3990566377416916,0.28164983,0.37801123
Washc2,-3.3053663,-0.37281936,0.0009485235294195155,0.00845614705889263,0.18354430379746836,0.3792892377488928,0.21918128,0.275599
Jph1,-3.306148,-0.49811506,0.0009458812707156414,0.0084353898918451,0.35443037974683544,0.5766031757462283,0.50800437,0.6600803
Eno1,-3.3062222,-0.63894653,0.0009456307780726257,0.0084353898918451,0.08860759493670886,0.25773232996075324,0.12046073,0.18177643
Ptpdc1,-3.3062716,-0.6001362,0.0009454638171180206,0.0084353898918451,0.10759493670886076,0.2804162315918338,0.11957492,0.1760862
Napepld,-3.306445,-1.2859384,0.0009448796687996394,0.00843485604672635,0.04430379746835443,0.2021387678680733,0.050272506,0.118421465
Nbas,-3.3066378,-0.4956869,0.0009442291545130964,0.008431850243192722,0.36075949367088606,0.6290641990422353,0.5085675,0.6599471
Rab6a,-3.3081615,-0.4358447,0.0009391063169603269,0.00839168165504622,0.37341772151898733,0.6525042307276852,0.551273,0.6905752
Eif2ak3,-3.3084238,-0.3875952,0.00093822739061879,0.008386616761785391,0.10126582278481013,0.2758074388794873,0.13422054,0.17220217
Cwc27,-3.3084533,-0.3777742,0.0009381279375580469,0.008386616761785391,0.33544303797468356,0.597054693407266,0.48207536,0.59047806
Peak1,-3.3089085,-0.4598158,0.0009366042130989468,0.00837768149333179,0.34810126582278483,0.5843085010621827,0.52188814,0.66392916
Emc4,-3.3091807,-0.8434938,0.0009356943862755046,0.008372330389351585,0.06962025316455696,0.2326000072012386,0.09172154,0.159026
Txndc15,-3.3100216,-0.42758542,0.0009328873684914393,0.008352776938142277,0.10126582278481013,0.2749792964389875,0.13871776,0.18243244
Cyp4x1,-3.311016,-1.1577301,0.0009295785489592622,0.008325925203511792,0.04430379746835443,0.20465920138263782,0.049312137,0.106858045
Gm44644,-3.3117037,-1.7704335,0.000927296723745401,0.008308257074704544,0.02531645569620253,0.18193929355849206,0.027340952,0.09035453
Spock2,-3.3123124,-0.45301768,0.0009252818838464511,0.00829297005302006,0.3227848101265823,0.5717423396824254,0.42406306,0.5440659
Syngr1,-3.312352,-0.27892724,0.0009251509779465606,0.00829297005302006,0.16455696202531644,0.3576135095236381,0.22458804,0.2665986
Slc25a33,-3.312723,-1.4877241,0.0009239245694150543,0.008286332837177073,0.03164556962025317,0.18856443308249018,0.03818729,0.10360839
Farp1,-3.3142467,-0.52122265,0.0009189038973642894,0.008244056000727366,0.379746835443038,0.6028516904907644,0.56635356,0.7387672
4933406I18Rik,-3.315241,-0.33014703,0.0009156410651495631,0.008217526860577407,0.3227848101265823,0.5920498325712023,0.546561,0.649366
Rac1,-3.3155231,-0.5252898,0.0009147177402556547,0.008211983187661023,0.14556962025316456,0.3276563568933857,0.17338414,0.24096599
Mynn,-3.3159683,-2.2430274,0.0009132616153801553,0.008201650937588494,0.0189873417721519,0.17423396824253773,0.019897135,0.09087705
Gm26549,-3.3160079,-0.45729667,0.0009131322860687386,0.008201650937588494,0.0759493670886076,0.24469808807114823,0.10219726,0.13778949
Mapkapk2,-3.316572,-0.87863255,0.0009112911865687989,0.008189429492676798,0.05063291139240506,0.21193245238180966,0.06712286,0.12013623
Cs,-3.3168886,-0.26024714,0.0009102590952035634,0.00818289123055194,0.17088607594936708,0.36996363374500413,0.21868753,0.25678325
Lyrm1,-3.316943,-0.5286077,0.0009100818136314031,0.00818289123055194,0.10759493670886076,0.28178446692831166,0.1226672,0.17249264
Ctdsp2,-3.317334,-0.5021834,0.0009088095494060328,0.008175330630244426,0.0949367088607595,0.26468152522233823,0.11517412,0.1594736
Acap3,-3.31815,-0.6822091,0.0009061576034663733,0.008156936283129464,0.06329113924050633,0.22773917113743564,0.08179213,0.12818235
Btbd3,-3.3189368,-0.34425485,0.0009036088790121898,0.00813671936295494,0.26582278481012656,0.4939689626615778,0.3697836,0.44980198
Rnf144b,-3.3190455,-1.316889,0.0009032567490288932,0.008136275174792611,0.0379746835443038,0.19594570266085767,0.05627457,0.13471961
Ppig,-3.3191545,-0.4320445,0.0009029047462289089,0.008135831834731986,0.33544303797468356,0.5974147553379181,0.45575473,0.5760228
Eif2b3,-3.3204408,-0.2802142,0.0008987543319252089,0.008102011777979933,0.12658227848101267,0.30824901883123895,0.16252987,0.19418162
Trim41,-3.3226275,-0.7453331,0.0008917391871046439,0.008043313849446721,0.08227848101265822,0.24930688078349475,0.08838097,0.14401627
Morf4l1,-3.322657,-0.36960217,0.0008916443090253891,0.008043313849446721,0.34810126582278483,0.6078565513268283,0.48502076,0.59137774
Pla2g4e,-3.3228946,-0.599578,0.0008908856211839393,0.008041013315825478,0.08227848101265822,0.25211536384258093,0.106319256,0.15698576
Trip11,-3.3256009,-0.39755398,0.0008822819040089126,0.007968710843939322,0.31645569620253167,0.572894537860512,0.42215115,0.52584213
Stmn3,-3.326259,-0.44695193,0.0008802016319354874,0.007952595107635019,0.37341772151898733,0.6275159327404314,0.5345593,0.67464924
Fbxw11,-3.3273423,-0.3973905,0.0008767861273284066,0.007924400686617653,0.310126582278481,0.57080617866273,0.418119,0.52100706
Gabarapl1,-3.3274758,-0.2951273,0.0008763658896026581,0.007923267649267639,0.17088607594936708,0.3647067295574839,0.24090427,0.2883561
Nckipsd,-3.3287473,-1.8470712,0.0008723751867798108,0.007889842231159043,0.02531645569620253,0.1825513988406006,0.026401918,0.09189616
Ankrd52,-3.329415,-0.84025943,0.0008702856593915944,0.007873594500960318,0.06962025316455696,0.2355525150325856,0.074799575,0.13019899
Smg9,-3.3307657,-0.69735426,0.0008660743437041997,0.007840774129154935,0.06329113924050633,0.22827926403341375,0.07715399,0.122270994
2610021A01Rik,-3.3311665,-0.8882495,0.0008648284721686591,0.007832133821089271,0.06329113924050633,0.2271270658553271,0.06871629,0.123686425
Dennd6b,-3.3317454,-1.193239,0.0008630318135942212,0.007818497920187701,0.04430379746835443,0.20577539336765924,0.047900576,0.1063379
Paqr3,-3.3330514,-0.57050586,0.0008589905229099015,0.007787137432722353,0.08860759493670886,0.25960465200014404,0.10073585,0.14616877
Eeig1,-3.3334076,-1.2756637,0.0008578914023127633,0.007779798170821449,0.056962025316455694,0.2180895113959601,0.06259802,0.14531185
Tnfaip8l3,-3.333952,-2.493589,0.0008562147083412605,0.007767214454128856,0.0189873417721519,0.17477406113851582,0.017783761,0.096264325
Cep350,-3.3355203,-0.4608269,0.0008513997637524556,0.007728753936496109,0.35443037974683544,0.6223670471321068,0.47963738,0.6136259
Opa1,-3.3360643,-0.31257173,0.0008497348399844515,0.007718444485170074,0.3037974683544304,0.5569437943326252,0.4118336,0.49033448
Gemin5,-3.3363118,-0.7618334,0.0008489790550775526,0.007714598312456488,0.056962025316455694,0.22118604399956793,0.07194354,0.1191031
Kmt5a,-3.3368015,-0.5909302,0.0008474844399132013,0.007703622090821285,0.08860759493670886,0.2609368811435567,0.1061198,0.15583119
Ahr,-3.3392158,-2.0973656,0.0008401526416334359,0.007642146743632506,0.0189873417721519,0.17571022215821122,0.021592325,0.08929598
Mtmr6,-3.3398244,-0.30733177,0.0008383139739307807,0.007628004226048113,0.1962025316455696,0.39804846433586577,0.23268327,0.28079343
Cdk10,-3.3398738,-0.96234107,0.0008381646529307778,0.007628004226048113,0.06329113924050633,0.22770316494437043,0.06404251,0.121214755
Ubc,-3.3422437,-0.64147466,0.0008310410026240549,0.007566950776180398,0.0949367088607595,0.2655816800489684,0.1525674,0.22881424
Gigyf1,-3.3446727,-0.49370444,0.0008237972140297136,0.007503535979992679,0.12025316455696203,0.30000360061930653,0.13193798,0.18114479
Dld,-3.3453603,-0.43221888,0.0008217571928608366,0.007487492632136547,0.11392405063291139,0.2928023620062651,0.13912693,0.18349636
Abcd4,-3.3459787,-1.4198558,0.0008199266450202478,0.00747334767696542,0.0379746835443038,0.19738595038346596,0.04009665,0.10387543
