names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_PPP (for_DEGs),mean_expr_Rest (for_DEGs)
Utrn,-3.1680255,-0.52867794,0.0015347804443291504,0.01478650073113097,0.3166458072590738,0.3767950931061079,0.31376055,0.42637184
Cerk,-3.1738904,-0.45437515,0.0015041046217114768,0.014527423143561244,0.2265331664580726,0.30557902082491645,0.16326645,0.2175306
Col26a1,-3.1823084,-1.0310805,0.001461061200803736,0.014137095594381126,0.07133917396745933,0.13835530906820437,0.04689424,0.093593635
Dubr,-3.1824594,-1.8928341,0.001460300393369026,0.014134824052530881,0.026282853566958697,0.0927388254306387,0.016012648,0.05821593
Sema4b,-3.1867936,-0.41234463,0.001438593736596509,0.013929734667512864,0.11764705882352941,0.19223564843721305,0.07982013,0.104885355
Spata6l,-3.1875167,-0.3774687,0.0014350013409701289,0.013899958915597463,0.13642052565707133,0.21188526095419988,0.089225605,0.11443326
Tmcc2,-3.1888943,-0.62032336,0.0014281810274145465,0.013843875976417338,0.1113892365456821,0.18323722775186396,0.07440272,0.11219929
Mrfap1,-3.1893291,-0.62895805,0.0014260346123716842,0.013828058475072954,0.22903629536921152,0.3022734785323392,0.17831124,0.26379588
A330093E20Rik,-3.194553,-0.36923665,0.0014004762697552334,0.013594941245781476,0.07759699624530664,0.14915341389062328,0.06783678,0.086785786
1110004F10Rik,-3.1946216,-0.49944866,0.0014001426674858156,0.013594941245781476,0.27784730913642053,0.35784331729533186,0.19751756,0.26904213
4930488L21Rik,-3.1952138,-0.5116342,0.001397272415339974,0.013573647794716233,0.1276595744680851,0.20123406912256217,0.09035118,0.12646422
Suclg2,-3.1977782,-0.8993953,0.0013849078955945424,0.013468141568811204,0.08635794743429287,0.1556910419803871,0.05669648,0.10328769
Ppfibp2,-3.2013052,-1.4585716,0.0013680661315538102,0.013323645144926016,0.07008760951188986,0.1358210599772285,0.04872065,0.1285846
9530052E02Rik,-3.205311,-0.33987853,0.001349165686522207,0.01314433719972868,0.1964956195244055,0.27586586843941674,0.13212056,0.16446964
Dcdc2a,-3.2073762,-1.1889477,0.0013395168058655447,0.013064543220910049,0.0425531914893617,0.1106989385536416,0.027654888,0.061968885
Apcdd1,-3.2075603,-2.2198982,0.0013386596923836555,0.013060924449654619,0.017521902377972465,0.08443824145150035,0.012275946,0.05594663
Pde3a,-3.2098982,-1.2073171,0.001327819305053574,0.012978721253833952,0.06132665832290363,0.12821831270430087,0.054175105,0.12092933
Apod,-3.2100027,-1.2844021,0.0013273378018934384,0.012978721253833952,0.11013767209011265,0.17530392624967864,0.08030753,0.1853861
Kcnk1,-3.2119768,-0.43646607,0.0013182503323563362,0.0129039659127194,0.21026282853566958,0.2903367980313659,0.14690754,0.1940471
Ostf1,-3.212469,-1.5896181,0.0013159925341995602,0.012891257526045273,0.03879849812265332,0.10596099460094759,0.025890345,0.07597862
Zkscan2,-3.2135007,-0.29071966,0.0013112749229765984,0.012849729095689716,0.25406758448060074,0.33940573695229,0.17514856,0.21038932
Sgcb,-3.2136204,-0.37618634,0.0013107280839578753,0.012849056408591067,0.16520650813516896,0.2439490211921989,0.109541215,0.13998242
P2rx7,-3.2142305,-1.6115425,0.0013079465190075767,0.012826468235669191,0.0425531914893617,0.10959709112278253,0.026962778,0.08020868
Rell1,-3.2151775,-0.57303864,0.0013036383016906874,0.012788886880769904,0.08886107634543179,0.16112682263929187,0.07224764,0.10567196
Hepacam,-3.2180812,-1.5741806,0.0012905126235253587,0.012683275125869198,0.06132665832290363,0.1269695522826606,0.042052206,0.12034638
Nr4a2,-3.21943,-0.50109816,0.0012844576332841026,0.01262897135980741,0.16270337922403003,0.23572189370845117,0.13034223,0.17984672
Gm34907,-3.2202218,-1.6257228,0.0012809145488160457,0.012612009500435012,0.02753441802252816,0.09494252029235685,0.0151413595,0.046006534
Gm12394,-3.2211113,-0.41353637,0.0012769455410412444,0.012582151333985419,0.09762202753441802,0.1705292540492893,0.064220876,0.08465849
Gm11639,-3.2248666,-1.7181679,0.0012603134375599179,0.012422825409844091,0.02002503128911139,0.08741322951481985,0.015550845,0.050279506
Lhx9,-3.228824,-0.89689904,0.001243003945984944,0.012265705482414778,0.060075093867334166,0.12950380137363646,0.044064116,0.080551416
Atosb,-3.2344537,-0.571099,0.001218756767692889,0.012052997551677559,0.09011264080100125,0.1628897785286664,0.057882287,0.08482859
Bckdha,-3.2351747,-0.43549696,0.001215683581342512,0.012027031601867931,0.15519399249061328,0.23274690564513167,0.10460535,0.13900487
Erich3,-3.2353964,-0.4592168,0.001214739426549737,0.012022117271230731,0.09762202753441802,0.1706027105446799,0.06782591,0.09210683
Plekhh1,-3.24019,-1.3298358,0.0011945009834089383,0.011834897280309061,0.06758448060075094,0.13490285378484593,0.054570325,0.13189425
Derl1,-3.2451034,-0.5795068,0.001174080476314317,0.011658367479144753,0.14893617021276595,0.22308737650126712,0.09386037,0.13719551
Elk4,-3.246525,-0.66344917,0.0011682314435864883,0.01160457629913824,0.10137672090112641,0.1734307856172182,0.062476624,0.09722746
Zfp521,-3.2484882,-1.3508974,0.0011602001925474163,0.011529060345321404,0.07133917396745933,0.13795129834355602,0.055115435,0.13499384
ENSMUSG00000120124,-3.2504313,-2.7430243,0.0011523008932531277,0.011454800222608783,0.017521902377972465,0.08480552392845338,0.012135708,0.07857107
2600014E21Rik,-3.2516336,-2.1539361,0.0011474383510570844,0.011410684120245691,0.02002503128911139,0.08759687075329636,0.012079532,0.052672904
Pms1,-3.254657,-0.4054695,0.0011352939191185923,0.011306652189294504,0.14893617021276595,0.2271274837477504,0.101242855,0.13201156
Zcchc24,-3.2628267,-1.9737564,0.0011030699198164308,0.011002037396238864,0.04130162703379224,0.10820141771036104,0.02644704,0.100086905
Tmem178,-3.2632015,-0.40078512,0.0011016117685805303,0.010991573791963926,0.4655819774718398,0.5066661769566974,0.3869245,0.48472825
Magt1,-3.2653863,-0.6182594,0.0010931484868684758,0.010911181219225834,0.11389236545682102,0.18852609541998752,0.0804817,0.12102103
Gm12536,-3.2674093,-1.4979157,0.0010853660855361593,0.010845588218057494,0.03128911138923655,0.09979064898813678,0.01590164,0.04427593
Dzip1,-3.2697096,-0.33011702,0.0010765792944827915,0.010761787813524036,0.31789737171464333,0.40184375803430417,0.24223863,0.2960766
Gm31615,-3.2705126,-2.2897232,0.0010735274934342669,0.010735274934342669,0.011264080100125156,0.07951665626032982,0.009263224,0.044499163
L3mbtl4,-3.2851284,-2.460564,0.0010193594578500652,0.010224034577241976,0.02127659574468085,0.08921291365188967,0.011427516,0.061341044
Sla,-3.2865148,-2.8881667,0.001014354935784344,0.01018144083844801,0.012515644555694618,0.0808021449296654,0.0077831848,0.056234762
Slc9a1,-3.288338,-0.33259585,0.0010078076101914847,0.010123286162932782,0.25406758448060074,0.34127887758475045,0.17916276,0.22081257
Gtf2ird1,-3.290614,-0.35191038,0.000999690290499004,0.010053023243154283,0.29912390488110135,0.3841040143974731,0.22393455,0.27787763
Sparc,-3.2920601,-1.571162,0.0009945634138488902,0.01000521113070748,0.08135168961201501,0.147904653468983,0.06291659,0.17643712
Ccdc141,-3.303486,-2.3270671,0.000954907223807163,0.009620681328720836,0.03128911138923655,0.09931318176809785,0.01786451,0.08658751
Nxn,-3.3039165,-1.8313725,0.000953442688103242,0.00960952926831737,0.04380475594493116,0.1120946119660631,0.028239613,0.09706357
Prkaa1,-3.3042579,-0.29350138,0.0009522816001072955,0.009602340103891879,0.18147684605757197,0.2677856539464502,0.13049386,0.15772055
Gprin3,-3.3076894,-0.4090124,0.0009406903862227165,0.009491682567707244,0.19774718397997496,0.2765637051456275,0.13661326,0.1776161
Kctd6,-3.308801,-0.5670558,0.0009369646502217249,0.009457640928421393,0.11514392991239049,0.19080324677709626,0.07154169,0.10424484
Spata13,-3.3089871,-1.4031376,0.000936341315763131,0.009454900847258672,0.057571964956195244,0.12630844382414516,0.038856555,0.099654414
Prrt1,-3.318601,-0.4099898,0.0009046966303564904,0.00914911496337181,0.32540675844806005,0.4111360047012157,0.23464635,0.30112806
Slco1c1,-3.318989,-3.814264,0.0009034399329975234,0.009139846008901904,0.01376720901126408,0.08201417710361039,0.008168735,0.10919694
Anapc16,-3.325262,-0.58124596,0.0008833547293027355,0.00894675521159612,0.11889862327909888,0.19451279979432182,0.08009221,0.11756867
Gpr37l1,-3.3276954,-2.8435667,0.0008756755896592593,0.00887902003552615,0.02002503128911139,0.08866198993646013,0.013116352,0.090542786
Mfap3,-3.3327086,-0.33711573,0.0008600500139780547,0.008733765637033384,0.2590738423028786,0.3496896463069747,0.18765862,0.23171276
Smurf1,-3.3336823,-0.39118493,0.0008570449317795183,0.008708344905443114,0.37546933667083854,0.45223491387225917,0.2835164,0.35759598
Cdc40,-3.3349135,-0.38263068,0.0008532597322470133,0.008679452212016797,0.44430538172715894,0.5006427443346678,0.34975275,0.43559873
Zeb1,-3.3350997,-0.3335255,0.0008526881898686714,0.008678686235519395,0.6996245306633292,0.6933925882396151,0.8451975,0.98355657
C030047K22Rik,-3.3378792,-0.7937711,0.0008442047220556643,0.008595597151055588,0.060075093867334166,0.13240533294156537,0.03982173,0.06805849
Gm6994,-3.3408604,-0.7162855,0.0008351921990086604,0.008507056249947954,0.06758448060075094,0.1403386344437507,0.042857375,0.069473
Gm5087,-3.3435333,-0.82550514,0.0008271877383033499,0.008431917499321326,0.09261576971214018,0.16329378925331473,0.068121366,0.11771949
Sox1ot,-3.34421,-2.5072567,0.0008251730300916704,0.008417767395050563,0.016270337922403004,0.08572373012083594,0.0119977305,0.06637048
Itgb5,-3.3458223,-2.1648912,0.0008203891020201678,0.00838618735955289,0.03879849812265332,0.1075403092518456,0.0289527,0.123748556
Map3k1,-3.3465478,-1.1672027,0.0008182457224305975,0.008369342429276802,0.07884856070087609,0.14885958790906087,0.052868363,0.11504525
Fem1c,-3.3486018,-0.3786911,0.0008122042466522172,0.008313877374302886,0.15644555694618273,0.23884379476255188,0.11294827,0.14450325
Sh3rf1,-3.354256,-0.36904255,0.0007957869905906597,0.008162746815997012,0.5494367959949937,0.5551474639144967,0.5211816,0.63308
Pld5,-3.3545423,-1.6079715,0.0007949643890086401,0.008159164680161252,0.04630788485607009,0.11573070848789804,0.03450234,0.10165946
Sema4g,-3.355252,-1.2410108,0.0007929272326150569,0.008144478111760925,0.03629536921151439,0.10724648327028317,0.024719572,0.05747271
Bcar1,-3.3558242,-0.52129537,0.0007912883043395177,0.00813075209850969,0.12891113892365458,0.2061556543137327,0.08559527,0.12067755
Echdc1,-3.3566294,-0.5657187,0.0007889876937407757,0.008113317769159831,0.11764705882352941,0.1943291585558453,0.07888761,0.1146606
Fyco1,-3.3571885,-0.30994612,0.0007873942282783302,0.008100031743429836,0.3304130162703379,0.42318286994527493,0.25488162,0.30739957
Entpd1,-3.3608751,-1.5082451,0.0007769595320676187,0.007998813266918358,0.07133917396745933,0.14041209093914128,0.053162813,0.14437819
Scarb1,-3.3624854,-0.3280472,0.0007724418240729143,0.007958401768726689,0.1539424280350438,0.23726448011165388,0.104563385,0.12959573
1700047M11Rik,-3.3626764,-1.7088445,0.0007719082871055637,0.007955955379565208,0.04380475594493116,0.11319645939692217,0.037872277,0.11882996
mt-Co3,-3.3655088,-0.60275155,0.0007640260344960739,0.007892879487470012,0.5657071339173968,0.6088074337973335,0.58350927,0.7899222
Il6ra,-3.3764822,-1.3133024,0.0007341909858147529,0.0076109999185348795,0.058823529411764705,0.13038527931832372,0.040088657,0.09680726
Synpr,-3.3811162,-0.47515336,0.0007219203513728333,0.007489575228335147,0.5444305381727159,0.5453042935321556,0.7026882,0.88241214
Mt3,-3.3820145,-0.65565985,0.0007195635710188458,0.007468008170442792,0.44430538172715894,0.5021853307378705,0.407947,0.5841929
Ctnnb1,-3.3823073,-0.43588707,0.000718796981050685,0.007465819435961309,0.28911138923654567,0.37907224446321663,0.21156108,0.27665624
Ccnd3,-3.3839087,-1.714124,0.0007146173743107665,0.007431025095870857,0.04755944931163955,0.11789767510192088,0.03027944,0.096096545
Gli3,-3.3886845,-4.426772,0.0007022874926689735,0.0073141336930291935,0.010012515644555695,0.07981048224189224,0.005092913,0.104193844
Ubl3,-3.388984,-0.42149904,0.0007015209947016584,0.007308983764107623,0.47058823529411764,0.5357182208836816,0.38577104,0.4888738
Dip2a,-3.3891616,-0.44954252,0.0007010671406100185,0.00730708846710287,0.37296620775969963,0.4455136445440188,0.2897742,0.37776202
Lpl,-3.3949952,-1.3084172,0.0006862977479347909,0.007164265923468466,0.0425531914893617,0.11459213280934366,0.027837163,0.06757717
Moxd1,-3.3967698,-2.46451,0.0006818628496199018,0.007120736404697536,0.02252816020025031,0.0926653689352481,0.013188324,0.07071353
Eif3c,-3.3985379,-0.6491138,0.0006774710846650197,0.007077623656667605,0.27909887359199,0.36103867484482316,0.20316876,0.30253437
4930419G24Rik,-3.3995004,-0.4987945,0.0006750906565834424,0.007055498227303421,0.16520650813516896,0.24303081499981635,0.111644074,0.15435077
Rcan3,-3.4000418,-1.9220129,0.000673755768417372,0.0070442869639590604,0.023779724655819776,0.09475887905388033,0.015215027,0.05647337
Cwf19l2,-3.401335,-0.3049597,0.0006705761909379172,0.007013772771701765,0.33667083854818525,0.4321445623829287,0.2780697,0.3336366
Rspo3,-3.4029365,-0.4126878,0.0006666578686874554,0.006975505035682214,0.2390488110137672,0.32060087413229515,0.19442913,0.25129655
Napa,-3.4084818,-0.46576825,0.0006532541397312253,0.006840584074270469,0.15769712140175218,0.23976200095493444,0.10945089,0.1481959
Anxa6,-3.4133508,-0.41590863,0.0006416927230621964,0.00672738332761655,0.2615769712140175,0.3449149741065854,0.17182083,0.22322747
Bcl2l1,-3.4171662,-0.44098273,0.0006327665155650745,0.0066441720489384725,0.3078848560700876,0.39651816211848534,0.22951698,0.30027658
Nup35,-3.4173768,-0.35736018,0.0006322768802820918,0.0066438454572099615,0.1964956195244055,0.28299114849230544,0.1376523,0.17316067
Inpp5a,-3.420234,-0.36338925,0.0006256731460208419,0.006582551853398598,0.2816020025031289,0.36989018253939104,0.20178644,0.25280502
Tshz1,-3.4222813,-0.7456518,0.0006209803423062431,0.006535739051221602,0.1414267834793492,0.21504389025599588,0.0974525,0.15839525
Clic4,-3.4235833,-1.7666821,0.0006180129202460979,0.006512159673338295,0.058823529411764705,0.128475410438168,0.039611556,0.12882556
Mt1,-3.4268463,-0.9169475,0.000610634533812937,0.006436936023363521,0.2002503128911139,0.2712381092298086,0.15687014,0.27815017
Arhgap24,-3.4361427,-1.1901617,0.0005900599421119649,0.0062322761967564845,0.08760951188986232,0.15954750798839387,0.06462765,0.14179106
Septin3,-3.4416285,-0.36189604,0.0005782240720471549,0.006112069557791917,0.39424280350438046,0.4783119697359239,0.30454692,0.37673163
Ccnjl,-3.4428105,-0.5145959,0.0005757022406830568,0.006087807637604776,0.13516896120150187,0.21287692364197305,0.10204695,0.142785
Ankrd55,-3.4456942,-0.83673656,0.0005695943186874386,0.006025590292571447,0.057571964956195244,0.13189113747383113,0.046255097,0.081167296
Wasf2,-3.4464774,-0.62502074,0.0005679462312382333,0.0060128901628728635,0.23153942428035043,0.3107577037499541,0.16786592,0.24833308
Arsg,-3.451007,-0.95073044,0.0005584993547265136,0.00591520601557013,0.09261576971214018,0.167333896499798,0.06199809,0.11656086
Prkd3,-3.4546824,-1.4407632,0.0005509413821433618,0.005837458571842323,0.07008760951188986,0.14081610166378963,0.05053209,0.13164362
B130055M24Rik,-3.4579432,-0.46105465,0.0005443162231532841,0.0057718140947627256,0.11889862327909888,0.1986263635361957,0.07559775,0.10264556
Cpne6,-3.4588592,-0.4382777,0.0005424682686036902,0.00575676239233063,0.3454317897371715,0.4287655635949609,0.26370826,0.34278467
Mad1l1,-3.466033,-0.42591673,0.0005281986453108939,0.00561642168559704,0.20400500625782228,0.2891247658574209,0.14429888,0.18941174
Gm29865,-3.4666562,-1.2088528,0.0005269754293402228,0.005605633327938158,0.02252816020025031,0.09582399823704411,0.020840257,0.047530796
Rhobtb3,-3.4725876,-0.3913728,0.0005154666561410538,0.005489730103254108,0.23153942428035043,0.31788298380284274,0.16724204,0.21412113
Pola1,-3.4747415,-0.34335795,0.0005113458177010622,0.005450163475457176,0.3692115143929912,0.45355713078929005,0.31706563,0.3875356
N4bp2,-3.4748857,-0.55005485,0.0005110710630236756,0.005449396612478636,0.14518147684605756,0.22411576743673559,0.100943394,0.14454406
Pfkfb3,-3.4910052,-1.0436873,0.000481206710963845,0.005161686356725954,0.058823529411764705,0.13365409336320563,0.038734175,0.07827191
Hadhb,-3.491083,-0.3306132,0.00048106689742069363,0.005161686356725954,0.20775969962453067,0.30157564182612845,0.15248656,0.1882641
Tmem132c,-3.4965663,-2.4600344,0.0004712873570006248,0.005067423482435689,0.01877346683354193,0.09130642377052191,0.014316624,0.07635064
Cap1,-3.4966993,-0.44053164,0.0004710523112745028,0.0050669237806028385,0.3191489361702128,0.4057369522900062,0.22787498,0.29811794
Hexb,-3.5047271,-0.5035024,0.0004570756678105288,0.004926443318920541,0.6533166458072591,0.6792889411246189,0.69424987,0.88408947
Sox10,-3.510541,-2.115772,0.0004471959894612249,0.004823828276524734,0.04005006257822278,0.11198442722297719,0.026788417,0.11125144
Cmya5,-3.5119872,-1.2416048,0.0004447694677557653,0.004801508878504385,0.04630788485607009,0.12094611966063099,0.028074931,0.065157466
Mettl7a1,-3.5131516,-0.637461,0.00044282453439846523,0.004784636364605898,0.13016270337922403,0.20997539207404414,0.07725366,0.11772853
Slc39a11,-3.5157936,-0.290069,0.0004384417084166152,0.004744635000062203,0.2528160200250313,0.35005692878392775,0.19423732,0.23279874
Ppp1r16b,-3.517486,-0.5862826,0.0004356552193167643,0.004723993439484042,0.37296620775969963,0.44044514636206705,0.2837668,0.40054235
Als2,-3.532816,-0.31084546,0.00041115854196369637,0.00447643031708449,0.2816020025031289,0.3765012671245455,0.20721065,0.2512257
Afg3l1,-3.5344286,-0.3749635,0.00040865780542594896,0.004452812340549574,0.18898623279098872,0.2781797480442208,0.13080178,0.16654627
Itga7,-3.5387828,-1.9270632,0.0004019762622941713,0.004387125169717458,0.02002503128911139,0.0941712270907555,0.013452709,0.05022123
Mme,-3.5445325,-2.580218,0.0003933100467909158,0.004299528461054478,0.01376720901126408,0.08748668601021045,0.008375358,0.049073428
Cep192,-3.5452557,-0.35153738,0.00039223252731639233,0.0042894945091540345,0.19148936170212766,0.2797590626951188,0.1384841,0.17354466
Gm16638,-3.5581632,-0.9200241,0.0003734571697470716,0.0041008558034752,0.060075093867334166,0.13688617916039225,0.03870887,0.07202191
Nrp2,-3.5608761,-0.41877016,0.00036961945765814745,0.004062034694181768,0.37546933667083854,0.4439343298931208,0.32171288,0.4103169
Prkcq,-3.5691211,-1.7950373,0.0003581808002249994,0.003941162203949932,0.057571964956195244,0.13023836632754252,0.038751632,0.12849629
Tnfrsf21,-3.5711575,-0.45372802,0.00035540718098923084,0.003913848751303538,0.33291614518147683,0.42057516435890846,0.24134365,0.31760716
Ss18,-3.5713215,-0.48983648,0.0003551844765602865,0.003912999952921238,0.22528160200250313,0.30961912807139974,0.16002363,0.21808916
A830036E02Rik,-3.5734155,-0.58426946,0.0003523549182878416,0.0038866078220009454,0.14643304130162704,0.2238953979505638,0.102539614,0.1500515
Nampt,-3.573786,-0.430926,0.00035185655026549143,0.003882704519767456,0.2327909887359199,0.32317185147096633,0.16186453,0.21257795
Csrp1,-3.5749884,-2.102371,0.0003502436306691351,0.0038664939835988746,0.04005006257822278,0.1136004701215705,0.02559971,0.105573714
Olfml2b,-3.5863965,-1.1222503,0.00033527917073578604,0.003713500130944176,0.07259073842302878,0.14845557718441252,0.04229041,0.089872584
Aspa,-3.5877895,-1.383421,0.0003334934462695402,0.003698295047982891,0.08635794743429287,0.15918022551144084,0.077829145,0.19157544
Skap1,-3.5881844,-1.3046504,0.000332988922495315,0.0036942247512176357,0.04005006257822278,0.11584089323098395,0.02893608,0.070013955
Myo1d,-3.5910258,-0.44383353,0.0003293790621987972,0.0036556858328301036,0.3504380475594493,0.4410695265728872,0.3029969,0.3929847
Eeig1,-3.5922103,-0.6739288,0.00032788509164881395,0.003640608434960178,0.1376720901126408,0.21897381275939326,0.09411753,0.14621866
Sec24d,-3.5955687,-0.37048566,0.00032368378244593157,0.0035978829877696206,0.22903629536921152,0.3196459396922173,0.16884115,0.21332374
Sp3os,-3.5970547,-0.55475074,0.0003218406792292259,0.003582377403019594,0.13141426783479349,0.2139787710728321,0.08647292,0.12458209
Dhx40,-3.5974298,-0.3983032,0.00032137733093744766,0.0035801861037683324,0.23028785982478098,0.32195981929702133,0.16648337,0.21409468
Zfp808,-3.5982215,-2.0185602,0.00032040059378025666,0.0035707855474390276,0.026282853566958697,0.10125977889594888,0.015444043,0.06115318
Gpr155,-3.5991888,-0.42901832,0.0003192114848831498,0.0035590093770996828,0.34167709637046306,0.42663532522863334,0.25134987,0.32550058
Mtss2,-3.5992465,-0.72870636,0.00031914070539846483,0.0035590093770996828,0.1376720901126408,0.21746795460388585,0.09380406,0.15097837
Pabpc1,-3.602658,-0.5131556,0.00031497986726140647,0.003516206494937263,0.3354192740926158,0.42700260770558635,0.24967135,0.33985958
E230029C05Rik,-3.606673,-0.5817095,0.00031014823372597775,0.003468032892308374,0.2490613266583229,0.3355125426965879,0.18453236,0.26489875
Gja1,-3.6075647,-3.3604116,0.0003090845899722261,0.003459018297606712,0.01877346683354193,0.09292246666911522,0.011293385,0.11032787
Ctnna1,-3.6125865,-0.9814482,0.0003031578219893152,0.003398352389175177,0.12015018773466833,0.19653285341756344,0.07929798,0.15095541
Pdhb,-3.6126997,-0.49263066,0.0003030255465379851,0.00339828732699318,0.1902377972465582,0.2793183237227752,0.12826699,0.17610069
Aqp4,-3.6158185,-3.132366,0.0002994001075593188,0.003367467932238968,0.015018773466833541,0.08991075035810042,0.0104837,0.088388324
Map4k4,-3.6169608,-0.4279181,0.0002980823502778131,0.0033540505661494298,0.5982478097622027,0.6353986851287325,0.5455402,0.6811091
Tbc1d4,-3.6204588,-1.1037127,0.00029408090379145374,0.0033117996164611745,0.07884856070087609,0.15580122672347302,0.05389855,0.11244463
Fam20a,-3.6206808,-2.829974,0.0002938288699698326,0.0033103487363058287,0.016270337922403004,0.09137988026591251,0.010668584,0.07349798
Rgma,-3.6330626,-1.2123152,0.0002800769067429789,0.0031660355423575276,0.07259073842302878,0.14907995739523267,0.049288835,0.11070757
A930007I19Rik,-3.6400523,-0.64570886,0.0002725827340278352,0.0030861709741985704,0.07509386733416772,0.1556543137326918,0.051014274,0.0787032
Fgfr2,-3.6438055,-0.41522682,0.0002686365390863367,0.003045680930485176,0.6182728410513142,0.6406875527968561,0.56934303,0.7045541
Hps4,-3.6572165,-0.44259962,0.0002549689114288208,0.002902972309361193,0.2127659574468085,0.3045139016417527,0.14269945,0.18934357
Pfas,-3.6633189,-0.5394068,0.00024896830852916377,0.002838259843096576,0.10137672090112641,0.18437580343041834,0.06724066,0.096297346
Gnb4,-3.6695497,-0.8565643,0.00024297804990432238,0.002772322802942311,0.11764705882352941,0.19642266867447755,0.08089573,0.14199206
Slc9a4,-3.6731832,-1.4184606,0.00023954766250858106,0.0027355060312815862,0.03879849812265332,0.11606126271715576,0.02310785,0.060611993
Vash1,-3.682169,-0.48855183,0.00023125798285948272,0.002646465928208816,0.11389236545682102,0.19844272229771917,0.07327071,0.101347744
Lct,-3.6824307,-2.5856519,0.00023102059995248002,0.0026448758077218314,0.012515644555694618,0.08921291365188967,0.009293784,0.054534942
B130024G19Rik,-3.6871998,-0.5917091,0.00022673524299674948,0.0025980281361717094,0.13642052565707133,0.21754141109927647,0.11153195,0.16366021
Anxa11,-3.6897109,-0.68161803,0.0002245090480280305,0.0025747153736718647,0.11514392991239049,0.1971205053806883,0.074140735,0.1163922
Homer3,-3.6912837,-2.4246664,0.00022312519348430574,0.0025599376383105446,0.015018773466833541,0.09204098872442795,0.010186249,0.053512227
Ltbp1,-3.692863,-1.8073525,0.00022174354465157844,0.0025451725949542556,0.05006257822277847,0.12597788959488743,0.02907223,0.098256916
Fam3c,-3.714874,-0.5652575,0.000203304927103887,0.0023506038688818607,0.21151439299123906,0.2994821317074962,0.15089963,0.21592169
Gm33989,-3.7161162,-0.53772706,0.00020230853421148202,0.002340090535627431,0.23529411764705882,0.3243838836449113,0.17243028,0.24152677
Cbfb,-3.7170212,-0.6086105,0.00020158548151492779,0.00233273121804742,0.15519399249061328,0.23862342527638006,0.11793168,0.17467074
Stard9,-3.71772,-0.59215945,0.00020102890378144808,0.002327292824044597,0.2202753441802253,0.30590957505417415,0.15888762,0.23079515
Rnf220,-3.7257721,-0.8077784,0.00019471832864935605,0.002257153361004399,0.32665832290362956,0.39956660667719546,0.29533792,0.47090387
Slc7a11,-3.7272072,-3.0327435,0.00019361328389056826,0.0022479047756569265,0.02252816020025031,0.09927645352040254,0.016015887,0.12409519
Nptxr,-3.7274535,-0.63685596,0.00019342429452261627,0.0022469999108615216,0.32290362953692114,0.4081977448855915,0.23992403,0.3518008
Tdrkh,-3.7289772,-0.5391524,0.0001922584549506389,0.0022344224414029704,0.11264080100125157,0.19822235281154735,0.074773945,0.10689821
Smad5,-3.7306232,-0.8775049,0.0001910066999666046,0.002220835148465022,0.08760951188986232,0.16828883093987587,0.05734316,0.102944165
Pcdh19,-3.7345405,-0.41584164,0.00018805819639768453,0.0021884468329171863,0.4518147684605757,0.5126161530833364,0.42092896,0.5295821
Tprkb,-3.7348754,-0.9872795,0.00018780808308539268,0.0021864831856605294,0.11389236545682102,0.19359459360193926,0.06641101,0.12762418
Mpdz,-3.7401326,-0.37760141,0.00018392320038452818,0.0021468359662607612,0.5193992490613266,0.5634847761413303,0.45176068,0.55499434
Cntnap3,-3.7498639,-0.8666465,0.0001769306358117004,0.0020706124495907625,0.13516896120150187,0.21166489146802805,0.11496402,0.2006137
Notch2,-3.7614915,-1.1111147,0.0001689031158957503,0.0019818457310562493,0.10763454317897372,0.18599184632901164,0.07208748,0.1496845
Cpox,-3.7795389,-0.67562324,0.0001571191258950066,0.001849229484362167,0.15894868585732166,0.24483049913688618,0.10242456,0.15894479
Gm49003,-3.7918053,-0.7566735,0.0001495561026071536,0.0017648539644506884,0.0625782227784731,0.14481948066257758,0.041760083,0.06957399
Mro,-3.7937396,-3.1885316,0.00014839527786007236,0.0017526949960879755,0.012515644555694618,0.0911595107797407,0.0062519386,0.055601563
Zfp976,-3.7978942,-0.40229213,0.0001459305190214522,0.0017251003282474353,0.12015018773466833,0.209351011863224,0.090113185,0.11744963
Sec11c,-3.7981648,-0.78841585,0.00014577131878796022,0.0017239768203488077,0.19148936170212766,0.27865721526425974,0.12771514,0.21130776
Gabrg3,-3.805365,-0.36515826,0.00014159512640970999,0.0016782801264353363,0.7096370463078848,0.6509714621515408,1.0268649,1.1965047
Nxpe3,-3.8060417,-0.4529652,0.00014120856961730984,0.001675176276210647,0.20275344180225283,0.29647041539648145,0.14025772,0.18739928
Ugp2,-3.8074436,-0.5586847,0.00014041073466516745,0.0016664471910128311,0.2690863579474343,0.3627649024865024,0.20496027,0.28897336
Bmp1,-3.8144288,-0.63025254,0.00013649833327930813,0.001622162855026541,0.1214017521902378,0.20714731700150585,0.084237345,0.12754393
Snx15,-3.8155334,-0.56899285,0.00013588909055381413,0.0016170681413556181,0.13141426783479349,0.21956146472251808,0.090656124,0.13170506
Matn2,-3.8220816,-0.44879428,0.00013232995294352234,0.0015761107427271477,0.23153942428035043,0.3185073640136629,0.17665595,0.23406568
Slc6a11,-3.8235743,-0.9296691,0.0001315309247746646,0.001567984005632315,0.10262828535669587,0.1856245638520586,0.069558606,0.12858203
