names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_PPP (for_DEGs),mean_expr_Rest (for_DEGs)
Tubb3,6.517914,0.5505508,7.129188304748389e-11,1.7542242650969706e-09,0.44430538172715894,0.3496161898115841,0.35667077,0.25666085
Opcml,6.516357,0.5884226,7.20355385031396e-11,1.7709011158091136e-09,0.9974968710888611,0.923384875307599,3.4928818,3.1002283
Nhsl2,6.5040545,0.41765967,7.818346857315827e-11,1.920283181499783e-09,0.5894868585732165,0.4874205751643589,0.5615424,0.4472513
Celf2,6.4884477,0.5923393,8.672538805101469e-11,2.1261963293163914e-09,1.0,0.9652918059279392,4.096787,3.6946065
Grm4,6.484104,1.6710792,8.926049370850472e-11,2.1843619908447376e-09,0.2390488110137672,0.12035846769750615,0.1857347,0.062121894
Tmem255a,6.4836826,1.6121817,8.95103169234586e-11,2.188482452896572e-09,0.23779724655819776,0.11584089323098395,0.19734149,0.06892973
Ephx4,6.4834943,0.7825122,8.962230114906061e-11,2.1892283926138713e-09,0.40175219023779724,0.318397179270577,0.32010475,0.19830027
Gls,6.4795856,0.51574147,9.197476179472161e-11,2.24261510837039e-09,0.9724655819774718,0.7974437139604069,1.8177953,1.5277648
Bicral,6.4634504,0.35089716,1.0234191434748649e-10,2.4886219353094678e-09,0.7409261576971214,0.6317993168545929,0.7888664,0.6635252
Homer1,6.458353,0.3935681,1.058484302654665e-10,2.571561773266804e-09,0.8573216520650814,0.682080287949462,1.14258,0.96513444
Kif5c,6.4375978,0.32453713,1.2137924277647895e-10,2.940901941752921e-09,0.8498122653316645,0.701142248503324,1.045838,0.9058208
Ankrd42,6.43622,0.74791086,1.224853509085659e-10,2.96502826929114e-09,0.42052565707133915,0.3414625188232269,0.33360553,0.21171819
Grik4,6.430413,0.54099846,1.2725777004910878e-10,3.07501464138449e-09,0.6170212765957447,0.5660924817276968,0.97807246,0.7610151
Arhgap44,6.425318,0.3653494,1.315943583101459e-10,3.176945559563001e-09,0.7133917396745932,0.5788004554302715,0.7075412,0.58711416
Trim66,6.420604,1.7890443,1.3573463405717995e-10,3.2680910547638216e-09,0.22778473091364204,0.10860542843500937,0.16301107,0.049962595
Mast2,6.417188,0.35797915,1.3881440525125915e-10,3.339250733304685e-09,0.7822277847309136,0.640063172586036,0.8655458,0.7294169
Mphosph9,6.406412,0.41099545,1.4898395070620649e-10,3.5806786721607944e-09,0.609511889862328,0.5195577918977485,0.55359465,0.44223306
Fbxl5,6.4058976,0.3174917,1.494874060492838e-10,3.589568007635617e-09,0.685857321652065,0.5887170823080031,0.66283315,0.56220907
Reep1,6.394849,0.36147267,1.6070645353076638e-10,3.8555200056890115e-09,0.7083854818523154,0.5922797223344475,0.73107094,0.6089746
Tfdp2,6.3903456,0.33661377,1.6551111587150246e-10,3.967246818436459e-09,0.6745932415519399,0.5731075770374996,0.6704547,0.56324416
Camkk2,6.3898244,0.44291037,1.6607630417698793e-10,3.9772462506556735e-09,0.5481852315394243,0.4660447350056929,0.48200682,0.37542075
Bend6,6.384858,0.4736958,1.7155667760997897e-10,4.104833417079372e-09,0.5494367959949937,0.46358394241010764,0.49488425,0.37918788
Abi2,6.3829303,0.39662912,1.7373098173801783e-10,4.149467981600479e-09,0.9224030037546934,0.7492562529841701,1.2886294,1.0973381
Foxg1,6.382633,0.5762829,1.7406864718030653e-10,4.15384063031513e-09,0.4618272841051314,0.38366327542512946,0.3723321,0.26432964
Uvrag,6.374426,0.33291554,1.8364974455813215e-10,4.378587964753337e-09,0.7071339173967459,0.6016086972490543,0.71268606,0.6017232
Gpr26,6.366926,0.9826419,1.9285408548606434e-10,4.593962125009352e-09,0.33667083854818525,0.24347155397216,0.2552662,0.13729148
Mtss1,6.35721,0.35807627,2.054505309960054e-10,4.889686242571005e-09,0.55819774718398,0.4487090020935101,0.49528417,0.4055207
Hrh1,6.345829,1.9369262,2.2123109309631107e-10,5.25595001900785e-09,0.2127659574468085,0.09218790171520917,0.18792425,0.052587975
Ctps2,6.3433046,0.60774684,2.248882506808678e-10,5.338115985684557e-09,0.46057571964956195,0.37767657105079516,0.3777835,0.26331422
Rab3gap1,6.338629,0.3121618,2.3181931631620765e-10,5.49778025544263e-09,0.7021276595744681,0.601461784258273,0.6831419,0.5818796
9330179D12Rik,6.3379164,1.7734004,2.3289290161009993e-10,5.518370605170533e-09,0.22778473091364204,0.10963381937047784,0.17021103,0.052856375
Fbxo41,6.3167615,0.46158242,2.671010329496399e-10,6.306682561824977e-09,0.5444305381727159,0.46586109376721635,0.45475867,0.34934282
Slc41a2,6.3136606,0.7662143,2.7251119497386675e-10,6.428775951666198e-09,0.41551939924906134,0.3352187167150255,0.33385798,0.20947827
Ppp1r12a,6.313184,0.35265726,2.733526691682098e-10,6.442970368903332e-09,0.9023779724655819,0.7714401145921328,1.2996255,1.1279653
Pak3,6.308164,0.46642953,2.823650270079224e-10,6.64649876621854e-09,0.934918648310388,0.7362911815477283,1.3851957,1.1531303
Ephb1,6.3080997,0.3679984,2.824823815043384e-10,6.64649876621854e-09,0.5519399249061326,0.42105263157894735,0.5619928,0.46018705
Phactr3,6.2891273,0.32301643,3.1925533286866425e-10,7.498593351556825e-09,0.7346683354192741,0.6233518198846733,0.78145695,0.66629446
Mpped2,6.2874174,0.39016467,3.227910641177354e-10,7.575018247024934e-09,0.7008760951188986,0.5939692217284314,0.8186754,0.67658716
Tead1,6.2858777,0.4568003,3.260063582948968e-10,7.643796550945791e-09,0.5519399249061326,0.44000440738972346,0.5561278,0.4330877
Dennd4a,6.2809134,0.30733484,3.365894600870268e-10,7.885055616859991e-09,0.8247809762202754,0.6986814559077387,1.000281,0.87096816
Zbtb18,6.2799597,0.34198487,3.386609258094118e-10,7.926671669424126e-09,0.5481852315394243,0.46204135600690494,0.4936647,0.4078603
Rims3,6.277176,1.7142826,3.4477814936241487e-10,8.062827566029668e-09,0.2227784730913642,0.10496933191317442,0.17632686,0.057103287
Sdccag8,6.273662,0.3334133,3.526531864609913e-10,8.239818365397248e-09,0.7346683354192741,0.6199360928490102,0.76346374,0.646731
Rubcn,6.2710094,0.5364235,3.587153267355146e-10,8.37417969538078e-09,0.4918648310387985,0.41793073052484664,0.4089395,0.29887336
Lsamp,6.267034,0.49251455,3.679892586147976e-10,8.583221683142024e-09,1.0,0.9719396187607889,4.398003,4.061616
Gas2,6.261347,0.6976203,3.816666656267688e-10,8.886813956144954e-09,0.43178973717146435,0.35042421126088075,0.3641047,0.23966345
Syt7,6.258656,0.37207535,3.8830901473174696e-10,9.033647814581853e-09,0.8035043804755945,0.6295221654974841,0.92118895,0.77403176
Lrrc3b,6.2484016,0.72634226,4.146747799219823e-10,9.630346876839814e-09,0.4117647058823529,0.31479781099643733,0.34032255,0.21916611
Kif1a,6.229833,0.26070955,4.669327897975335e-10,1.07973184697588e-08,0.7434292866082604,0.6410181070261138,0.77169347,0.6785838
Galc,6.225354,0.6789729,4.804686036570952e-10,1.1100766449068056e-08,0.4305381727158949,0.3558967201674808,0.34847775,0.23143317
Tox2,6.2170095,1.0442753,5.067188154975085e-10,1.1677130851130406e-08,0.31539424280350437,0.21265655415580123,0.26706696,0.13840269
Btrc,6.2154393,0.35274544,5.118131896395604e-10,1.178442194140102e-08,0.8385481852315394,0.7012157049987146,1.016122,0.86717373
Adgrl1,6.2046056,0.29837343,5.483429241782049e-10,1.2603913064729141e-08,0.655819774718398,0.5746134351930069,0.62150615,0.53105927
Scn8a,6.201664,0.47168228,5.586920953775608e-10,1.2830817609226545e-08,0.9374217772215269,0.7518272303228413,1.5169387,1.2714278
Tom1l2,6.200759,0.33021507,5.619146263173263e-10,1.2893805302430877e-08,0.8473091364205256,0.7093326477393763,1.0257885,0.8851041
Glce,6.2002997,0.7129207,5.635565151435404e-10,1.2920446725176563e-08,0.44430538172715894,0.37150622543798434,0.4036606,0.2649704
Zc2hc1a,6.1994214,0.47344312,5.667105741314603e-10,1.2981682120129872e-08,0.523153942428035,0.4505821427259705,0.44751427,0.34111765
Tasp1,6.198135,0.34442165,5.713612664036022e-10,1.3065938066608333e-08,0.7434292866082604,0.6270981011495942,0.79260236,0.6690314
Rtn3,6.179937,0.330479,6.412720625860468e-10,1.4617786345063123e-08,0.9749687108886108,0.8618650604179675,1.8021141,1.6146275
Cox16,6.1692586,0.36093962,6.861094639853381e-10,1.5597090776045713e-08,0.8723404255319149,0.7222977191758181,1.1399564,0.9767931
Dennd6a,6.168744,0.3330579,6.88345849340848e-10,1.5634702427547412e-08,0.6533166458072591,0.5601792338487531,0.6054452,0.5071413
Gm41361,6.168542,0.851124,6.892249925926837e-10,1.564144894507214e-08,0.3804755944931164,0.2959562199287472,0.28643963,0.16878569
Atp9a,6.155397,0.27357417,7.48896081069244e-10,1.6952685508281875e-08,0.7334167709637046,0.6237558306093216,0.727282,0.6337801
Prkcz,6.1545253,0.32733473,7.530267871783177e-10,1.7031843241987707e-08,0.6545682102628285,0.5720057296066404,0.63133115,0.5314842
Rras2,6.146957,0.4196357,7.898358873582344e-10,1.7804438165533355e-08,0.5969962453066333,0.4982554082344731,0.5650133,0.44966638
Cpne8,6.1290116,0.5855812,8.842661749433571e-10,1.991637227219447e-08,0.5193992490613266,0.42950012854886693,0.64869124,0.47526002
Hace1,6.103722,0.35327762,1.036263926457225e-09,2.328128068888431e-08,0.7158948685857321,0.6171080177764718,0.79807174,0.67090315
Fmn1,6.101712,0.46222833,1.0493805158003498e-09,2.3556269389770594e-08,0.6157697121401752,0.5265728872075514,0.7225271,0.57049745
Mllt3,6.0945654,0.430348,1.097351524583353e-09,2.4578685194745838e-08,0.9073842302878599,0.7263745546699967,1.346818,1.1350591
Dmxl1,6.0915356,0.37782744,1.1183287164937519e-09,2.5020393515559628e-08,0.918648310387985,0.760054357806589,1.2935507,1.1105838
Zbtb38,6.0911407,0.39950714,1.1210908301754259e-09,2.5061323300177782e-08,0.5894868585732165,0.5081353068645095,0.5258735,0.4217114
Ubn2,6.076727,0.37273544,1.2266053640276327e-09,2.7351772723172192e-08,0.934918648310388,0.7805854482682631,1.3792542,1.1924953
Dnajc6,6.076181,0.38872978,1.2307844707121748e-09,2.7407441542120475e-08,0.8873591989987485,0.7001138575678555,1.128313,0.9542323
Tpd52,6.06997,0.47073177,1.2793405940874863e-09,2.845685576418109e-08,0.4881101376720901,0.41212766738898887,0.40692124,0.30923128
Lmbrd1,6.0670533,0.29731068,1.302784234469197e-09,2.8930423454700267e-08,0.7008760951188986,0.5965401990671025,0.6739798,0.57822645
Ncoa2,6.0561905,0.35723138,1.3938275049524515e-09,3.0901109783888095e-08,0.8973717146433041,0.7523414257905755,1.230914,1.0621598
Ube2w,6.0438952,0.2925292,1.5043718511814786e-09,3.324216417865652e-08,0.7434292866082604,0.6415690307415434,0.7804137,0.6756829
Ppm1b,6.040395,0.32499924,1.5373743822637412e-09,3.3943508341353105e-08,0.6145181476846058,0.5272707239137621,0.5349611,0.44769588
Sytl2,6.035861,0.34825763,1.5811733853324907e-09,3.48532640392814e-08,0.42052565707133915,0.3125941161347192,0.35901818,0.2921394
Banf2,6.0341372,1.7677462,1.5981400144329716e-09,3.516955134137096e-08,0.2265331664580726,0.11731002313879604,0.16692267,0.05197407
Arhgef7,6.02306,0.39122313,1.7115017547964832e-09,3.760265915893827e-08,0.6020025031289111,0.5275278216476292,0.55048823,0.4445182
Slc16a2,6.014788,0.43587607,1.8012209112774134e-09,3.9488356251583883e-08,0.574468085106383,0.48488632607338306,0.5639954,0.44475675
Tecpr2,6.0147414,0.39479902,1.8017389194060975e-09,3.9488356251583883e-08,0.5519399249061326,0.47732030704815076,0.4683458,0.374553
N4bp2l1,6.0117893,0.48930913,1.8348686075494866e-09,4.0148957235223704e-08,0.490613266583229,0.4138538950306681,0.39213428,0.29418498
Ppm1a,6.0102873,0.3378817,1.8519466784594782e-09,4.0489672294716176e-08,0.5944931163954944,0.5155544128989606,0.51776195,0.42960152
Osbp2,6.0061216,0.37035936,1.9001360458940512e-09,4.150947605949037e-08,0.6808510638297872,0.5574613435193007,0.6853537,0.5662109
Mark2,5.999234,0.3007827,1.9825025144158457e-09,4.3231775526391236e-08,0.7759699624530664,0.6497594299775957,0.81881547,0.7076531
Lrfn5,5.994403,0.62514395,2.0423435194503296e-09,4.443544159322296e-08,0.9962453066332916,0.8534175634480479,2.6658592,2.269562
Cdh7,5.9926705,1.0981343,2.0642273799389255e-09,4.4854866974207014e-08,0.32665832290362956,0.22793550519704706,0.35068762,0.17915875
Apba2,5.990807,0.41200662,2.088019410018669e-09,4.531912887496094e-08,0.904881101376721,0.71219745105961,1.2032064,1.0122411
Ndufs4,5.980801,0.29243422,2.2204296711889703e-09,4.8076507062729764e-08,0.6495619524405507,0.5756418261284754,0.6182412,0.5298446
Ralgps1,5.979967,0.3315746,2.231828437452411e-09,4.828440427886174e-08,0.8310387984981227,0.6867447754067654,0.97108734,0.8346047
Htr7,5.977893,1.4442562,2.2604214479855993e-09,4.8863655919045094e-08,0.2715894868585732,0.17332060087413229,0.2769829,0.11089651
Myo9a,5.9692464,0.3740756,2.3835182082661092e-09,5.144187490450631e-08,0.9386733416770964,0.7972968009696257,1.5376709,1.3400522
Phka2,5.957694,0.43416843,2.558217434856868e-09,5.507956929054811e-08,0.5344180225281602,0.4664854739780365,0.4629717,0.36170423
Rapgef1,5.957386,0.31882983,2.5630469413277446e-09,5.5139368545617696e-08,0.6007509386733417,0.5273441804091527,0.54194385,0.45534456
Smg1,5.951925,0.34893718,2.6500744482279044e-09,5.687500033856533e-08,0.8836045056320401,0.7353362471076504,1.1507673,0.99193007
Tnfrsf19,5.9492116,0.6048827,2.6943686255242427e-09,5.7779477228919714e-08,0.4130162703379224,0.3314724354501047,0.3302338,0.22895458
Kcna4,5.940867,0.65425676,2.8351869622740028e-09,6.075077645638154e-08,0.40550688360450565,0.32350240570022404,0.30913532,0.20715497
Ythdc2,5.9367743,0.4020696,2.906842795501026e-09,6.223654654590643e-08,0.5632040050062578,0.4951702354280677,0.50129855,0.40049022
Ccny,5.934765,0.31415555,2.9426724745046757e-09,6.28534255881881e-08,0.8060075093867334,0.6764241378043854,0.90834475,0.78416544
Pea15a,5.93295,0.47954306,2.9753911614068624e-09,6.350179547815916e-08,0.44180225281602004,0.36085503360634663,0.35030255,0.26302934
Crhr1,5.9267635,1.5057069,3.089631294290048e-09,6.588761339489968e-08,0.246558197747184,0.1437543614794138,0.18634655,0.06965289
St8sia3,5.9260983,0.47818643,3.1021710330239185e-09,6.610256594556121e-08,0.47058823529411764,0.39648143387079005,0.38031942,0.2868316
Slco3a1,5.9253306,0.3643812,3.1166950714091592e-09,6.635942675813322e-08,0.672090112640801,0.5799023028611305,0.7440773,0.61948794
Ift81,5.9210896,0.57049835,3.1981567721708763e-09,6.803996236597898e-08,0.4555694618272841,0.39086201197340875,0.379653,0.27075487
Evi5,5.9183745,0.31671682,3.2513902708630497e-09,6.911776628013461e-08,0.7246558197747184,0.6071546626510449,0.75226504,0.6422158
Per3,5.9168396,0.9117511,3.281867035676559e-09,6.971048794358036e-08,0.3354192740926158,0.24431630366915194,0.2549745,0.14355832
Myef2,5.893544,0.31968847,3.779993175706166e-09,7.997513120568873e-08,0.7384230287859824,0.6274286553788518,0.7639017,0.6516662
Oxr1,5.8933845,0.4834276,3.78365008225676e-09,7.99895182613998e-08,0.9799749687108886,0.8512138685863297,2.3335598,2.0363417
Dennd1b,5.8927298,0.35432518,3.798669234011359e-09,8.024390119330599e-08,0.7409261576971214,0.6223968854445955,0.81875485,0.688949
Slc4a3,5.874625,0.6609302,4.238014015874466e-09,8.931406792670346e-08,0.3967459324155194,0.31619348440885886,0.303946,0.20265564
Rab15,5.8679504,0.7878267,4.412148235844485e-09,9.291098988804177e-08,0.35168961201501875,0.2674183714694972,0.25802088,0.15743203
Ammecr1,5.8676023,0.65282047,4.4214226311119025e-09,9.303337987312202e-08,0.4117647058823529,0.3304807727623315,0.34141734,0.23018183
Slc38a1,5.8644323,0.3947494,4.506714200960778e-09,9.47538423942223e-08,0.5219023779724656,0.4443016123700738,0.43810332,0.34936178
Arid1a,5.862993,0.27004424,4.5459772486669645e-09,9.550461975893771e-08,0.6533166458072591,0.5749072611745694,0.62012416,0.5379523
Hspa4l,5.862567,0.340448,4.557656487181887e-09,9.567517953951351e-08,0.5732165206508135,0.4948029529511147,0.51398426,0.42572135
Dennd11,5.841776,0.7901964,5.164726081590149e-09,1.0824975804393706e-07,0.3454317897371715,0.25537150622543797,0.2533517,0.15420917
E130308A19Rik,5.840123,0.41922247,5.216219463368523e-09,1.0924381682050836e-07,0.48685857321652065,0.39277188085356446,0.42145535,0.33073848
Tmem145,5.8353987,1.4888364,5.366213118216639e-09,1.1229762187420646e-07,0.22152690863579474,0.11227825320453962,0.14939214,0.055822484
Mosmo,5.8288484,0.4579319,5.5811223047026464e-09,1.1661334084553664e-07,0.5143929912390488,0.4430528519484335,0.43059584,0.3306014
Ppargc1a,5.827837,0.43164238,5.615046125105419e-09,1.1723099408048376e-07,0.5481852315394243,0.4728027325816285,0.5313245,0.41862634
Mta3,5.826386,0.3789027,5.664050420412156e-09,1.1816229409664179e-07,0.5807259073842302,0.5077680243875564,0.52120477,0.42268568
Adss,5.8246093,0.53412116,5.72463649651261e-09,1.1933357848044517e-07,0.44806007509386736,0.3751423219598193,0.3482871,0.25287494
Dync1i2,5.8229613,0.3714744,5.781398886675239e-09,1.204234016162509e-07,0.899874843554443,0.7287986190178867,1.1861707,1.0145735
Kcnc4,5.8212867,1.0010475,5.839638757719634e-09,1.215422876994009e-07,0.3016270337922403,0.20714731700150585,0.22578987,0.11917231
Nr2f1,5.815322,0.51577353,6.051737848297632e-09,1.2566475732902426e-07,0.48435544430538174,0.41124618944430164,0.43925324,0.32625014
Sybu,5.8114157,0.36598232,6.1946802976307596e-09,1.2853363675470155e-07,0.8635794743429287,0.6957799243398097,1.1214274,0.9576642
Nln,5.803011,0.4385894,6.513460868456145e-09,1.3504374501189552e-07,0.5006257822277848,0.419914055900393,0.41011578,0.31778964
Ago4,5.7966247,0.7655991,6.7662922113144185e-09,1.4006954677813436e-07,0.3904881101376721,0.3169647776104602,0.31751856,0.19870543
Gphn,5.794384,0.39184144,6.857231143647941e-09,1.4184280279431884e-07,0.9912390488110138,0.8764461747530026,2.1833158,1.9462608
Rictor,5.787898,0.27390167,7.127257065496562e-09,1.4720168896994053e-07,0.7446808510638298,0.6431850736401367,0.7790982,0.6808464
Asah1,5.785463,0.51102424,7.231302724900285e-09,1.4912133861709184e-07,0.4618272841051314,0.39493884746758734,0.38507947,0.28489456
Myo5a,5.7797995,0.3454346,7.47896544069422e-09,1.5411027714068534e-07,0.9061326658322904,0.7519374150659272,1.2584468,1.0930551
Klhl32,5.7774596,0.38063234,7.583700650005775e-09,1.5614868694686222e-07,0.6070087609511889,0.5136445440188049,0.60547155,0.49417797
Sgtb,5.773207,0.66019374,7.777672938238777e-09,1.596532252486447e-07,0.40175219023779724,0.3292320123406912,0.31673327,0.21172021
Wwp1,5.766668,0.40066105,8.085414909497647e-09,1.6559077638582454e-07,0.5369211514392991,0.47625518786498694,0.49629825,0.39662576
Bsn,5.763183,0.3175902,8.25421451146187e-09,1.6879052048933064e-07,0.737171464330413,0.6166672788041283,0.78834164,0.6743152
Sestd1,5.759399,0.34552595,8.441400042288035e-09,1.7248701075002243e-07,0.6345431789737171,0.547287618907702,0.61041933,0.5080474
Magi1,5.7589045,0.35881028,8.46617095553271e-09,1.7286171244313367e-07,0.8723404255319149,0.743893928820656,1.3472949,1.1694176
Tbc1d19,5.7584586,0.35336885,8.488558647795203e-09,1.7318722161447008e-07,0.6057571964956195,0.5293642340323943,0.5401216,0.44508392
Nxpe4,5.755069,0.4489538,8.660641781670778e-09,1.7649972218371104e-07,0.5644555694618273,0.4945091269695523,0.56799203,0.44482303
Uxs1,5.7462006,0.390607,9.127098660999418e-09,1.8565112870632427e-07,0.5607008760951189,0.4931501818048261,0.48676312,0.3909005
Abcc5,5.7452292,0.3101297,9.179661630630926e-09,1.8657905296146217e-07,0.8085106382978723,0.6754324751166122,0.89707714,0.77540964
Lnpk,5.7431774,0.32720834,9.291636637478837e-09,1.8871222709679242e-07,0.6307884856070087,0.554449627208286,0.5926551,0.4975357
Olfm3,5.741667,0.47611392,9.37492190911339e-09,1.9025993330655349e-07,0.49436795994993743,0.3960774231461417,0.5961295,0.4611964
6820431F20Rik,5.736842,0.31449497,9.645810015789983e-09,1.9560974726360515e-07,0.7972465581977471,0.6731185955118081,0.8795829,0.7578785
Fbxo3,5.7360635,0.5083968,9.690232821833372e-09,1.96288933269079e-07,0.4668335419274093,0.4003378998787968,0.37584803,0.27818367
Pdzd4,5.735999,0.33365786,9.693911963084028e-09,1.96288933269079e-07,0.6570713391739674,0.5750909024130458,0.6534302,0.54911757
Tbce,5.732639,0.35422853,9.88801524906211e-09,2.0006850131197206e-07,0.5707133917396746,0.4954273331619348,0.47426817,0.3884697
Mib1,5.7316604,0.2895524,9.945222947244754e-09,2.0107459788748424e-07,0.799749687108886,0.6781870936937598,0.89673835,0.7828167
Rbfox2,5.7285504,0.48361552,1.0129239370717228e-08,2.0464109916629467e-07,0.9649561952440551,0.7739743636831087,1.6091715,1.3506094
Fndc3a,5.7239056,0.29243714,1.0410259828727892e-08,2.1016054214719644e-07,0.6645807259073843,0.5726301098174607,0.63892895,0.54831696
Dipk1a,5.712138,0.40106875,1.1156548378034884e-08,2.248885633291803e-07,0.5469336670838548,0.4747493297094796,0.48060355,0.3834174
Kcnh3,5.710328,0.9839689,1.1275859958249038e-08,2.2712320620551097e-07,0.31289111389236546,0.22540125610607117,0.23154172,0.12374457
Opa1,5.7008696,0.28656304,1.1919772360547012e-08,2.3973374500591184e-07,0.6370463078848561,0.5516215521357476,0.567752,0.48649862
Lonrf2,5.6977134,0.46564385,1.2142507988234718e-08,2.4366631041364215e-07,0.5043804755944932,0.44323649318691005,0.42578664,0.32524765
Svop,5.691378,0.33141133,1.2601813828488523e-08,2.5231798626787377e-07,0.6520650813516896,0.5551474639144967,0.6195625,0.5199806
Gm32014,5.6822615,1.0007279,1.3292537094295653e-08,2.655542540696834e-07,0.33291614518147683,0.2539391045653212,0.2796923,0.14952272
Rap1gds1,5.6793046,0.2837027,1.3524357544473408e-08,2.697843260727546e-07,0.8122653316645807,0.6948984463951224,0.99697566,0.8774608
Nap1l5,5.6774454,0.47167355,1.3672098818200369e-08,2.725291507752551e-07,0.43429286608260326,0.352885003856466,0.37812728,0.28622553
Rai1,5.667599,0.35533312,1.4481234836593595e-08,2.884438695769235e-07,0.5844806007509387,0.5151871304220076,0.52116203,0.4283093
5830418P13Rik,5.6634955,2.4290426,1.4832015635631194e-08,2.9521204454030385e-07,0.15644555694618273,0.042053843611121314,0.107918404,0.020939715
Clip1,5.6364446,0.28370115,1.7359690172460754e-08,3.4424714017270883e-07,0.7659574468085106,0.6461967899511515,0.8082954,0.70408094
Adamts17,5.633936,0.3614871,1.7614264515289224e-08,3.4878060982006e-07,0.6132665832290363,0.5029198956917765,0.6658521,0.5518392
Sesn3,5.6331706,0.37036595,1.7692638821058433e-08,3.500745251265391e-07,0.5406758448060075,0.460719139089874,0.47789007,0.38794667
Phf3,5.6263585,0.26007128,1.8405370729007665e-08,3.6364140550620294e-07,0.7171464330413017,0.6284937745620156,0.72353506,0.6347634
Xrn1,5.6253157,0.29186484,1.851688177653056e-08,3.655757629209229e-07,0.7872340425531915,0.6720902045763396,0.8599953,0.7483391
Lclat1,5.6154137,0.40129313,1.960923134768177e-08,3.868575964113136e-07,0.5531914893617021,0.48330701142248506,0.48036745,0.38316956
Usp9x,5.615068,0.29191634,1.964851477233741e-08,3.873481965757199e-07,0.9086357947434293,0.7739009071877181,1.2436801,1.1040003
Copg2,5.608875,0.29656434,2.036464571416361e-08,4.011715764952905e-07,0.6658322903629537,0.5810408785396849,0.6594711,0.56546235
St6gal2,5.596679,0.5012661,2.184966834886137e-08,4.2948104501382954e-07,0.4755944931163955,0.3954530429353216,0.4061114,0.30301017
Rapgef2,5.5859694,0.41817066,2.3239989217222676e-08,4.5614208200640853e-07,0.9361702127659575,0.7602747272927609,1.43926,1.2261103
Kctd8,5.580362,0.6553603,2.400185051337612e-08,4.707516228426396e-07,0.37296620775969963,0.2671980019833254,0.43354985,0.29608566
Chchd6,5.5770526,0.36597398,2.4462810260274548e-08,4.790432490438296e-07,0.5807259073842302,0.5121386858632975,0.5368059,0.43911734
Znrf1,5.576944,0.29772988,2.4478093819768438e-08,4.790432490438296e-07,0.6921151439299124,0.6017556102398355,0.702723,0.6038714
Eya3,5.566873,0.3642313,2.5935099362888104e-08,5.071878601752571e-07,0.571964956195244,0.5074741984059941,0.5045089,0.41195518
Kif21a,5.5489836,0.32083246,2.873353351222902e-08,5.606899386155365e-07,0.8911138923654568,0.7426451683990157,1.195087,1.0453831
Trim33,5.5384626,0.28670964,3.051384059571032e-08,5.94997748045527e-07,0.7596996245306633,0.6436625408601756,0.7832825,0.68027097
Gm44643,5.537276,0.76221555,3.072124740721822e-08,5.986076271442739e-07,0.3692115143929912,0.29265067763617,0.28430185,0.17720644
Ttll11,5.528432,0.3345443,3.231057478215929e-08,6.282092217052245e-07,0.6670838548185232,0.5701325889741801,0.66185296,0.5562752
Ppp2r3a,5.5269036,0.272318,3.2593193903036805e-08,6.332459292657982e-07,0.6983729662077597,0.5999926543504609,0.74532604,0.6505979
Cap2,5.520952,0.33374178,3.371675240088907e-08,6.531861117605547e-07,0.7922403003754693,0.6275388401219378,0.92474496,0.79165995
Hnrnph3,5.5152335,0.35876188,3.4831681278982654e-08,6.742991901774235e-07,0.5431789737171464,0.4800014691299078,0.4547149,0.3708526
Scamp1,5.514411,0.28402272,3.499504551510667e-08,6.76973990634209e-07,0.6170212765957447,0.5519888346127007,0.57345605,0.49225643
Usp2,5.5098677,0.47884846,3.5910312470805174e-08,6.941799252449892e-07,0.44680851063829785,0.3765747236199361,0.36258966,0.27277353
Fer,5.5030913,0.29592267,3.731890126071087e-08,7.208906375810935e-07,0.7634543178973717,0.6508245491607595,0.86670005,0.7529742
Kcnq2,5.502936,0.31644908,3.7351796467449985e-08,7.210077378451014e-07,0.7334167709637046,0.60836669482499,0.77144957,0.65951765
Zfp831,5.502253,0.5820558,3.74968697514856e-08,7.232885069794817e-07,0.4455569461827284,0.37591361516142063,0.36481237,0.25780582
Ccnt2,5.5018005,0.2833763,3.7593257917870905e-08,7.242448260737674e-07,0.6946182728410513,0.6091747162742865,0.6801825,0.58806586
Med13,5.501767,0.26638082,3.7600354758946986e-08,7.242448260737674e-07,0.7834793491864831,0.6778198112168069,0.8697425,0.7666616
8030462N17Rik,5.4998083,0.28539678,3.8020419374362315e-08,7.318113671841801e-07,0.6645807259073843,0.5720791861020311,0.6063198,0.5211954
Srebf2,5.4913816,0.3772833,3.9880191331568e-08,7.670585118677396e-07,0.5006257822277848,0.4321078341352334,0.4153094,0.333874
Micu3,5.4907136,0.26941463,4.003125783287229e-08,7.694133747991977e-07,0.737171464330413,0.6438829103463474,0.77779233,0.68118834
Atf2,5.4848332,0.27914596,4.138593181927758e-08,7.948820500242949e-07,0.7834793491864831,0.6755793881073934,0.875691,0.76739895
Cabin1,5.4839573,0.37711054,4.1591546166432975e-08,7.982606039228957e-07,0.5456821026282853,0.47430859073713594,0.44768557,0.36102363
Srcin1,5.482589,0.25397658,4.1914704368384284e-08,8.038887268939941e-07,0.6971214017521903,0.6004701215704998,0.69139755,0.60739994
Stx6,5.4792147,0.410019,4.272177173877582e-08,8.181995770640814e-07,0.5156445556946183,0.4528960223307746,0.4384714,0.34655753
