names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_VIP (DG) (for_DEGs),mean_expr_Rest (for_DEGs)
Fras1,4.4538555,0.7868181,8.434195325977056e-06,0.0005092737717056258,0.7910447761194029,0.4004792732215029,0.6898841,0.45479223
Plppr3,4.441383,1.2398041,8.938267914515148e-06,0.0005385005804103632,0.5074626865671642,0.1799778246718409,0.21980464,0.099024266
Trmt1,4.440521,0.88250285,8.974137792619075e-06,0.0005394520861021802,0.6567164179104478,0.3139597267427304,0.32039875,0.18636496
Arid5b,4.438911,0.79825616,9.041526736612156e-06,0.0005422897844035014,0.9402985074626866,0.5793125648270682,0.9434763,0.6430022
Sh3rf3,4.4356227,0.8557231,9.18065716921227e-06,0.0005494081472978479,0.9402985074626866,0.6157945563146036,1.0994763,0.7450787
Tmem131,4.430414,0.7210197,9.405221309187871e-06,0.000561596214617507,0.9253731343283582,0.5832468972423906,0.7750977,0.53666383
Pde7a,4.428328,0.7209448,9.496641389626745e-06,0.000565177789031417,0.9253731343283582,0.5515576379698844,0.7169558,0.49221528
Uggt1,4.4280863,0.6858757,9.507295571354053e-06,0.000565177789031417,0.835820895522388,0.47093959011409564,0.5290667,0.36011267
Lrrfip2,4.42761,0.7267842,9.528304370347298e-06,0.000565177789031417,0.835820895522388,0.4845309202761186,0.5895918,0.39565927
Arnt,4.425516,0.7363628,9.621203713017626e-06,0.0005683189559557519,0.8656716417910447,0.5359991416002003,0.67706656,0.45812094
A230006K03Rik,4.425463,1.0621752,9.623562521766546e-06,0.0005683189559557519,0.9701492537313433,0.6643656783146751,1.7557654,1.1917853
Nol4,4.4227266,0.81766826,9.746302447308109e-06,0.0005743051464016861,0.9701492537313433,0.7298186630423119,1.5318148,1.1176187
Pkia,4.420141,0.7733109,9.86363377589376e-06,0.0005799471325126156,0.9552238805970149,0.6306019528595443,1.0018617,0.69727975
Prex2,4.412809,0.38081938,1.0203800616332001e-05,0.0005986378221852422,0.8059701492537313,0.3880682427840767,0.48585021,0.39233035
Vps13c,4.4117584,0.8029596,1.025345449938555e-05,0.0006002403538093459,0.9552238805970149,0.6706248435208698,1.1467452,0.80251116
Gad1,4.4084325,0.83835083,1.0412158113620635e-05,0.0006069077042547862,0.6119402985074627,0.2643513716513466,0.40745348,0.24788398
Scn1a,4.408425,0.88371515,1.0412521461163247e-05,0.0006069077042547862,0.9850746268656716,0.6820344075253049,1.3790041,0.9594112
Diaph1,4.40562,0.7843525,1.0548162218540595e-05,0.0006134829411519173,0.7313432835820896,0.3940055080653814,0.45080456,0.28570724
Dgkd,4.4045014,0.73183376,1.0602741696276297e-05,0.0006153118333488061,0.8955223880597015,0.5778103651775814,0.8000409,0.5527354
Sh3kbp1,4.4038663,0.7611884,1.063383909191915e-05,0.0006153118333488061,0.9402985074626866,0.573518366179048,0.9215697,0.6380681
Nmnat2,4.4035716,0.83750695,1.0648306755012834e-05,0.0006153118333488061,0.9701492537313433,0.6354662183912158,1.0752753,0.7326048
Gabra3,4.3961334,0.8473344,1.1019618542144462e-05,0.0006349906456240671,0.7761194029850746,0.4278050001788333,0.6037226,0.37892967
Pde9a,4.395808,1.0648454,1.1036123241772957e-05,0.0006349906456240671,0.582089552238806,0.25183304123895706,0.2996131,0.15442894
Abcc8,4.394206,1.1424658,1.1117840854053026e-05,0.0006383256063000102,0.5522388059701493,0.22593798061447118,0.25821447,0.12527208
Pakap,4.390169,0.8420247,1.13262446721602e-05,0.000648904465545724,0.9850746268656716,0.6628634786651884,1.2310382,0.8555615
Cdc14b,4.386881,0.7665384,1.1498762908702394e-05,0.0006573867220358156,0.746268656716418,0.37125791337315356,0.43092296,0.2750894
Dcaf13,4.3836455,0.7117081,1.167095125790824e-05,0.0006649573092494465,0.7164179104477612,0.3403555205837119,0.3260215,0.21135595
Srbd1,4.3834643,0.74308336,1.1680679194854436e-05,0.0006649573092494465,0.7910447761194029,0.4121392038341858,0.46672246,0.3040562
Nos1,4.3827686,1.0585762,1.171804136601547e-05,0.0006656739355281937,0.5522388059701493,0.2210021817661576,0.2777711,0.14299332
Phf6,4.3820505,0.67922354,1.1756741564344342e-05,0.0006662594072590357,0.7910447761194029,0.4220465681891341,0.44966102,0.30349076
Slitrk5,4.381106,0.7892888,1.1807848771239835e-05,0.0006662594072590357,0.7611940298507462,0.43510139847634033,0.5037465,0.32132217
Cntnap2,4.380932,1.0291239,1.181727556610173e-05,0.0006662594072590357,1.0,0.9139096534210809,3.4630387,2.7817945
Cep162,4.380743,0.8741837,1.182753022934723e-05,0.0006662594072590357,0.6716417910447762,0.3376730212096284,0.37060156,0.21892868
Tlcd3a,4.3791933,1.0442874,1.1911939429615414e-05,0.0006696104863467911,0.5970149253731343,0.27830036839658073,0.30330294,0.15854658
Kcnc4,4.3785586,1.09233,1.1946692410599353e-05,0.0006701620565194252,0.5373134328358209,0.20905611788690584,0.24409579,0.12191989
Xpo1,4.3729043,0.6672364,1.226045616634566e-05,0.0006858290618699475,0.8955223880597015,0.553310204227619,0.71652734,0.5065203
Pygo1,4.372609,0.6624723,1.2277029354649973e-05,0.0006858290618699475,0.6716417910447762,0.30358739582960764,0.30770028,0.20508683
Rab3c,4.3703566,0.85619205,1.2404373176612282e-05,0.0006915052017750457,0.9701492537313433,0.6440144497299617,1.25562,0.8698501
Myo1b,4.3612328,0.90623933,1.2933167342780778e-05,0.0007194911107671211,0.582089552238806,0.24171107693408206,0.31206486,0.17849597
Ctdspl,4.35895,0.76934934,1.3068801047298219e-05,0.0007255344713655024,0.8955223880597015,0.5325297757430524,0.7046151,0.4701373
Rbm15,4.3574305,0.90004724,1.3159824838329594e-05,0.0007290814297029199,0.582089552238806,0.24947244178976358,0.25682497,0.14575489
Tmem150c,4.355926,0.7888085,1.3250538548985418e-05,0.0007325966477597493,0.7761194029850746,0.4148932365249115,0.48837742,0.31076306
Dcaf7,4.3510885,0.76392317,1.354634281929135e-05,0.0007474132064771223,0.7611940298507462,0.39025000894166456,0.4254176,0.27174237
Prdm5,4.3506045,1.0508803,1.3576267271741277e-05,0.0007475293065403446,0.5970149253731343,0.2730784362816982,0.43140933,0.23140249
Elfn1,4.3458123,1.4407058,1.3876132607774517e-05,0.0007624778796950946,0.43283582089552236,0.11692120605171859,0.21695639,0.08549527
Fbxo28,4.3445497,0.747541,1.3956164226614241e-05,0.0007653104750390299,0.7164179104477612,0.37483457920526486,0.3906228,0.25048336
Cacna1e,4.3436804,1.0923953,1.401153158359191e-05,0.0007667817793301724,1.0,0.7725955863943632,2.3740141,1.7170467
Eepd1,4.342433,0.9063165,1.4091337758637949e-05,0.0007695062204299589,0.582089552238806,0.2365964447941629,0.26296863,0.14883626
Cep70,4.3416696,0.7494642,1.4140402519391494e-05,0.0007695062204299589,0.746268656716418,0.3968668407310705,0.4179949,0.26900613
Gm26652,4.340861,0.8208755,1.4192559741266662e-05,0.0007695062204299589,0.8059701492537313,0.4481204621052255,0.5900179,0.37511232
Ttc28,4.3406267,0.5806923,1.4207704958256622e-05,0.0007695062204299589,0.835820895522388,0.4642869916663686,0.6474603,0.47556397
Sestd1,4.340445,0.77064675,1.421944087211994e-05,0.0007695062204299589,0.8805970149253731,0.5489824385707643,0.7589669,0.510372
Supt20,4.3402333,0.7140413,1.423314445678041e-05,0.0007695062204299589,0.8059701492537313,0.4538431274366036,0.512641,0.34235036
Rgs12,4.337633,1.1963235,1.4402534015217e-05,0.0007724768702839235,0.4626865671641791,0.14417539969240672,0.22747645,0.10567909
Cry2,4.3376026,0.73751175,1.4404514922450266e-05,0.0007724768702839235,0.7611940298507462,0.41618083622447155,0.4523897,0.294987
Atrnl1,4.3370585,0.9558771,1.4440215713550896e-05,0.0007724768702839235,1.0,0.7486676919775386,1.9235647,1.3896397
Mapk1,4.337051,0.7103643,1.4440712151481561e-05,0.0007724768702839235,0.9701492537313433,0.7085375013412497,1.2027766,0.88526356
Nrg3,4.336809,0.846154,1.4456606761610279e-05,0.0007724768702839235,1.0,0.9475660789012482,4.1834517,3.609035
Fyco1,4.3367486,0.66057307,1.4460583020201472e-05,0.0007724768702839235,0.7910447761194029,0.4196502020816195,0.44783944,0.30556235
Rap1gap2,4.333982,0.76918286,1.4643616321013714e-05,0.0007807023225111875,0.9253731343283582,0.5148610465324225,0.7156902,0.47840905
Mmp24,4.332485,0.99411654,1.4743553037849603e-05,0.0007821745915409177,0.6119402985074627,0.294216531349476,0.3139092,0.16985773
Lrch2,4.332236,0.68600124,1.4760272258050734e-05,0.0007821745915409177,0.7910447761194029,0.44772702886369325,0.49633476,0.3360999
Cacna2d3,4.3320546,1.0580908,1.4772443044656734e-05,0.0007821745915409177,1.0,0.7445187596122894,2.139045,1.5255849
Brwd3,4.3318276,0.69786745,1.47876699852172e-05,0.0007821745915409177,0.8507462686567164,0.47101112343073787,0.55465984,0.37639964
Rad21,4.331359,0.7056692,1.4819186435543463e-05,0.0007823016493576676,0.6268656716417911,0.2818412675703709,0.28803995,0.18621257
Dtd1,4.3285546,0.7322564,1.5009119277764704e-05,0.0007907745784187011,0.8656716417910447,0.5347473085589614,0.71041423,0.48423278
Dpy19l3,4.3267856,0.7132112,1.5130106455598693e-05,0.00079558896372199,0.6716417910447762,0.3085231946779212,0.32052955,0.20740269
Gda,4.326007,0.7712272,1.5183655717319291e-05,0.0007968453693835339,0.9253731343283582,0.5732679995708001,0.8878829,0.6085991
Ano4,4.325183,0.8211068,1.5240521127837457e-05,0.000798270570575034,0.9701492537313433,0.6401158839729604,1.3551576,0.9664565
Klf12,4.3207006,0.82411003,1.5553464272335117e-05,0.0008119988012353724,0.9850746268656716,0.7147608998891234,1.4902438,1.0790838
Pcgf5,4.3205643,0.7141205,1.556305852758529e-05,0.0008119988012353724,0.7761194029850746,0.39740334060588717,0.46890092,0.31091365
Unc13c,4.319181,1.0285721,1.566092092446626e-05,0.0008155212117062178,0.5522388059701493,0.22722558031403126,0.44193786,0.24091338
Gabrg3,4.317866,0.9739931,1.5754514274472815e-05,0.0008188081209962951,0.9850746268656716,0.6518473479022855,1.7038884,1.1904396
Pcsk5,4.3163767,0.69857824,1.5861122714548907e-05,0.000822757465907199,0.8805970149253731,0.46085339246754176,0.80814123,0.56892264
Apex2,4.315341,0.76677686,1.5935666605743904e-05,0.0008250315254264715,0.8507462686567164,0.524839944204013,0.67416877,0.44828904
Ece2,4.311841,1.1233954,1.6190071518934173e-05,0.0008365908109880024,0.5223880597014925,0.2043349189885189,0.24015646,0.11742546
Ift81,4.3106017,0.70912576,1.6281109627728565e-05,0.0008396802604550222,0.7611940298507462,0.39182374190779357,0.4149453,0.27352124
Eda,4.3096642,0.9422687,1.6350267030904686e-05,0.0008416315615333503,0.7164179104477612,0.4141421367001681,0.65203214,0.39101917
Igsf11,4.305227,0.6997658,1.6681466582168756e-05,0.0008570382544223221,0.7910447761194029,0.4270539003540899,0.56362665,0.3825952
Mgat5b,4.298023,0.8562117,1.7232827384502057e-05,0.0008836757095831494,0.6716417910447762,0.336278121535105,0.39098036,0.23450696
Rit2,4.2949843,0.8378249,1.7470575653752934e-05,0.0008937650317884931,0.9850746268656716,0.6649737115061339,1.2881413,0.90390986
Prune2,4.2946215,0.6761956,1.74991714815383e-05,0.0008937650317884931,0.7313432835820896,0.36084981580170966,0.37836406,0.2529419
Maml3,4.293064,0.7870083,1.7622402434601334e-05,0.0008937650317884931,0.835820895522388,0.5020923495117852,0.95376176,0.65473706
Socs5,4.292656,0.92305726,1.7654842217648664e-05,0.0008937650317884931,0.6417910447761194,0.3199327586823563,0.36812142,0.21082632
Nln,4.2926483,0.7189255,1.76554434906153e-05,0.0008937650317884931,0.8059701492537313,0.4212954683643907,0.48292536,0.3200323
Rai1,4.292422,0.7308149,1.767349075489309e-05,0.0008937650317884931,0.8507462686567164,0.5163632461819092,0.63805526,0.43046033
Odr4,4.2922254,0.6884654,1.7689145933731604e-05,0.0008937650317884931,0.7164179104477612,0.3738688794305948,0.39235172,0.26092565
Mettl8,4.2917414,0.93188226,1.7727738068600748e-05,0.0008937650317884931,0.582089552238806,0.2604528058943453,0.2795785,0.15622047
Spink10,4.291726,0.7624912,1.7728945364468433e-05,0.0008937650317884931,0.7910447761194029,0.4207232018312529,0.50421137,0.32678834
Nhsl2,4.291235,0.695959,1.7768225152064707e-05,0.0008940678086816079,0.8507462686567164,0.4894667191244322,0.65269154,0.45002502
Tbc1d30,4.289761,0.8552802,1.7886562625460477e-05,0.0008983400705535009,0.6865671641791045,0.357165849994635,0.40463802,0.24348979
Ksr2,4.288574,0.8550594,1.7982384733508725e-05,0.0009014676824428722,0.9850746268656716,0.6582853464000858,1.2264601,0.8466719
Sox11,4.28617,0.75272965,1.8177970877289807e-05,0.0009095755632640171,0.6716417910447762,0.32197145820665973,0.35599726,0.2261584
Serinc5,4.285467,0.58575535,1.823555253280561e-05,0.0009107607742685626,0.7910447761194029,0.4368539647340749,0.4951727,0.35554117
Col26a1,4.284666,1.5904746,1.8301395128890785e-05,0.0009123534083734608,0.44776119402985076,0.13569870167030296,0.25447446,0.091873564
Zzz3,4.2841067,0.69339484,1.8347494889376535e-05,0.0009129577549584212,0.9104477611940298,0.537787474516256,0.67135304,0.4648232
Fbxl7,4.2794046,0.84326386,1.8739378742269106e-05,0.0009307340236687077,0.7164179104477612,0.3796630780786151,0.609942,0.38416052
Fbxo16,4.278407,1.4474556,1.882356319023537e-05,0.0009331903005934029,0.4925373134328358,0.19006402231839478,0.24131037,0.09537326
Orc2,4.2776585,0.70044935,1.8886937798301714e-05,0.0009346077691351143,0.7761194029850746,0.421080868414464,0.45297018,0.30202767
Atxn7l1,4.2768273,0.7318307,1.8957592378470724e-05,0.0009355184087838066,0.9850746268656716,0.6172967559640903,0.9085606,0.6374321
Dennd10,4.276623,0.70916164,1.89749733080452e-05,0.0009355184087838066,0.6716417910447762,0.32036195858220967,0.31687048,0.20542611
C1qtnf4,4.2751794,0.4983665,1.9098361461166034e-05,0.0009387958393958118,0.8208955223880597,0.4458313959726743,0.5044839,0.38150012
Gm28175,4.275028,1.3251959,1.9111325796408972e-05,0.0009387958393958118,0.5373134328358209,0.24332057655853215,0.42178,0.19011997
Phactr2,4.271921,0.69964504,1.9379606231568867e-05,0.0009502372617559406,0.7014925373134329,0.3367788547516006,0.4351018,0.28941312
Sh3gl3,4.2686706,0.6989965,1.9664126421917538e-05,0.0009622129998574504,0.6865671641791045,0.3587753496190851,0.42081589,0.27936828
Ugcg,4.2683153,0.6946785,1.9695465199910596e-05,0.0009622129998574504,0.7014925373134329,0.3580242497943417,0.3696198,0.24395846
Pdss2,4.2674613,0.75817764,1.9771006385523655e-05,0.0009641505291815256,0.9253731343283582,0.6194785221216782,0.92070365,0.63837636
Cul9,4.2650876,0.73311347,1.998236858841903e-05,0.0009726924709616292,0.7761194029850746,0.43177509925247687,0.47243658,0.30991358
Shc2,4.2621017,1.1059694,2.0251310991192413e-05,0.0009840013134418447,0.5223880597014925,0.20608748524625345,0.21066585,0.103410184
Mccc1,4.2593203,0.72380227,2.0504968472719645e-05,0.0009945279835053733,0.7164179104477612,0.359061482885654,0.36079904,0.23354878
Htr4,4.2576723,0.9084685,2.0656656766750864e-05,0.001000079941121794,0.746268656716418,0.4206874351729318,0.69842416,0.4307351
Tmem181a,4.2566895,0.7427011,2.0747620980347733e-05,0.0010026772944998986,0.746268656716418,0.3933259415572803,0.4096664,0.26435032
Arsb,4.255374,0.709556,2.0869970073715353e-05,0.0010045031716123434,0.9253731343283582,0.6310669194177188,1.0032102,0.7208078
Frmd3,4.2550263,0.77506286,2.0902429857829782e-05,0.0010045031716123434,0.7164179104477612,0.36521334811688544,0.4390297,0.27922216
Nudcd1,4.254898,0.7743349,2.091443802454816e-05,0.0010045031716123434,0.7014925373134329,0.3640330483922887,0.37826976,0.23807167
Ccnyl1,4.2546787,0.73476547,2.093493770386722e-05,0.0010045031716123434,0.6567164179104478,0.30609106191208557,0.30935305,0.19709378
Hmgcll1,4.2538323,0.7771713,2.1014288627496756e-05,0.0010065132538695863,0.9253731343283582,0.5611073357416216,0.8687165,0.5919386
Ftx,4.251315,0.80424464,2.1251910725484905e-05,0.0010160833473198923,1.0,0.6908687721306198,1.2833958,0.91389
Dscam,4.248178,0.9474479,2.1551627721610904e-05,0.001028583013995888,1.0,0.7546407239171644,2.075052,1.5285949
Mapk4,4.2455773,0.7728646,2.1803113584878293e-05,0.0010387405355065243,0.8208955223880597,0.48549662005078864,0.72567725,0.4848665
Syt10,4.243922,0.9825683,2.1964669076982568e-05,0.0010445852355726046,0.5223880597014925,0.19428448800028614,0.23605372,0.12640299
Plekha2,4.241261,1.15806,2.2226728072864446e-05,0.0010551805358972929,0.4626865671641791,0.1465359991416002,0.2344926,0.11191877
Rufy1,4.235456,0.6917259,2.280886024505073e-05,0.001080906657468277,0.7014925373134329,0.36578561465002324,0.38173583,0.25291938
Esrrg,4.234201,0.7783059,2.293657874226221e-05,0.0010850455471911717,0.8805970149253731,0.524518044279123,0.856931,0.58253324
Sfmbt1,4.231865,0.6879307,2.3176134455499512e-05,0.0010944512000338699,0.8955223880597015,0.5242676776708752,0.6658521,0.46204394
Ildr2,4.227836,0.78139186,2.359495390720467e-05,0.001112192599924845,0.8656716417910447,0.542544440072964,0.79901844,0.5375205
Rbm10,4.227458,0.6092311,2.3634610143546202e-05,0.001112192599924845,0.7611940298507462,0.38359741049393753,0.3761634,0.2618861
Fubp1,4.226271,0.7414022,2.3759543344898283e-05,0.0011161170099255539,0.9701492537313433,0.6730212096283844,1.049799,0.7470806
Ttc21b,4.225553,0.7496046,2.3835444743454437e-05,0.0011177284472192333,0.7761194029850746,0.4263743338459888,0.48209655,0.31366983
Smarcad1,4.223822,0.67072886,2.4019356526926934e-05,0.0011243904353284437,0.9552238805970149,0.5673307342894953,0.72980684,0.51587474
Stat5b,4.2220607,0.80507493,2.4207865991989768e-05,0.001129583234649425,0.582089552238806,0.26334990521835544,0.32232562,0.19694567
Grin2b,4.2220006,0.8269936,2.4214363347899845e-05,0.001129583234649425,1.0,0.8846882935727315,3.0127487,2.4768593
Gga3,4.2208967,0.74680394,2.4333231930075354e-05,0.0011308006322283313,0.6119402985074627,0.2706463035158625,0.25650615,0.16063105
Myt1l,4.2206926,0.8980241,2.4355275214811993e-05,0.0011308006322283313,1.0,0.8018169462427125,2.2766697,1.7391149
Phf24,4.220587,0.73339105,2.4366712544108813e-05,0.0011308006322283313,0.9104477611940298,0.5715154333130655,0.8276322,0.5736055
Srsf1,4.21878,0.6679836,2.456275406378215e-05,0.001137933106368666,0.835820895522388,0.475803855645767,0.5378499,0.37040725
Col4a2,4.2181377,0.75207317,2.463283696141905e-05,0.0011392157128284506,0.7611940298507462,0.4036982724704031,0.4584175,0.29662094
Ubp1,4.2173367,0.7118422,2.4720501006511357e-05,0.0011413056048882478,0.8507462686567164,0.49973175006259163,0.58501416,0.39567694
Kcnn3,4.2156205,0.7084858,2.4909233763680357e-05,0.0011480465029675663,0.6865671641791045,0.3311277227368647,0.36128813,0.23610894
Marchf4,4.2124457,0.9864585,2.5262050815242852e-05,0.0011623138791191359,0.6417910447761194,0.345148252798741,0.41378185,0.23006372
Cyth1,4.211304,0.5987623,2.539005472498589e-05,0.001165970953306718,0.8955223880597015,0.5279516434779499,0.63524663,0.4612313
Brms1l,4.210964,0.6322299,2.542832075317219e-05,0.001165970953306718,0.7611940298507462,0.3924317750992525,0.3893314,0.26781157
Chsy3,4.2103066,0.9496077,2.550245734238916e-05,0.0011673782432538274,1.0,0.7021352695017704,1.7616844,1.251857
Osbp2,4.20819,0.77831185,2.5742455953906303e-05,0.0011763601895943237,0.9552238805970149,0.5600343359919883,0.83920306,0.5689616
Anapc4,4.207547,0.68574935,2.5815736697562243e-05,0.0011777060187835272,0.746268656716418,0.4177545691906005,0.44378868,0.29808253
B130024G19Rik,4.205355,1.3899579,2.606724942253329e-05,0.001186737655705439,0.5074626865671642,0.21452841661003613,0.37831232,0.16165602
Mrpl3,4.2044706,0.712937,2.6169380122014153e-05,0.001186737655705439,0.6865671641791045,0.3459351192818055,0.33944708,0.22039995
Glce,4.2042894,0.83287936,2.619037699416916e-05,0.001186737655705439,0.6865671641791045,0.3728316463392825,0.43739662,0.2685209
Ufd1,4.2042894,0.74651366,2.619037699416916e-05,0.001186737655705439,0.6716417910447762,0.3391036875424729,0.34273282,0.21805632
Lurap1l,4.2016664,0.75395155,2.649575296042467e-05,0.0011985536734791429,0.7313432835820896,0.3817375442612397,0.45800176,0.29599753
Shank3,4.199232,0.8061349,2.6782154268070403e-05,0.0012094730843412633,0.7761194029850746,0.41678886941593046,0.46054035,0.28857806
Htr2c,4.197766,0.8745396,2.6956125175485707e-05,0.001215287052794129,0.6716417910447762,0.34411101970742874,0.65915304,0.411426
A230057D06Rik,4.19382,0.8765068,2.7429584043862238e-05,0.0012345610104833808,1.0,0.786794949747845,2.0724282,1.5649264
Fam78b,4.1912723,0.8086038,2.773943492431621e-05,0.0012439166983952733,0.746268656716418,0.39736757394756606,0.44589987,0.27824202
Dcc,4.1908946,1.0207355,2.778568939889854e-05,0.0012439166983952733,0.9850746268656716,0.8446296362530848,2.8292143,2.1806822
Iqcb1,4.190887,0.66938376,2.778661523593426e-05,0.0012439166983952733,0.7910447761194029,0.455238027111127,0.51555806,0.35357904
Atg7,4.190373,0.65448153,2.7849641009964303e-05,0.0012439166983952733,0.7014925373134329,0.33810222110948174,0.32706842,0.21977563
Trerf1,4.1902065,0.79654795,2.7870060784618427e-05,0.0012439166983952733,0.9552238805970149,0.6659751779391252,1.1890441,0.8393772
Atp11c,4.1896396,0.6578866,2.793978068666219e-05,0.0012439166983952733,0.7761194029850746,0.42869916663686114,0.53427327,0.36990687
Cse1l,4.189133,0.6183453,2.8002204003248485e-05,0.0012439166983952733,0.6716417910447762,0.32032619192388856,0.3012548,0.2062074
Sec16a,4.189088,0.84801376,2.8007800615152226e-05,0.0012439166983952733,0.6268656716417911,0.3090954612110591,0.31831774,0.18915373
Ctnna2,4.1878858,0.7596088,2.815649891078953e-05,0.0012484573031896283,1.0,0.8853320934225115,2.9621966,2.4708765
Sfxn1,4.1851497,0.66890645,2.849784928479449e-05,0.0012615110548310179,0.6567164179104478,0.31292249365141817,0.30346,0.20130527
B230307C23Rik,4.1825037,0.90327185,2.8831622113332592e-05,0.0012741869838573136,0.582089552238806,0.2665331378089345,0.2706948,0.15376455
Rnf19a,4.181385,0.67094535,2.897387536611344e-05,0.0012783711512109493,0.8507462686567164,0.4804177545691906,0.56931114,0.39324218
Plekha6,4.1806517,0.75350636,2.906747057528632e-05,0.001280398253045809,0.8208955223880597,0.46829285739833326,0.5685052,0.37441513
Tsen2,4.179767,0.9691794,2.918074616913142e-05,0.0012820393297847286,0.582089552238806,0.2629207053185021,0.28215814,0.15401974
Plxnc1,4.179616,0.75795233,2.9200151463649198e-05,0.0012820393297847286,0.7611940298507462,0.42065166851461067,0.5056261,0.3286648
Agpat5,4.1789284,0.6295725,2.9288600534746092e-05,0.00128382495329303,0.7611940298507462,0.41263993705068136,0.433983,0.3010166
Rapgef4,4.177114,0.8761939,2.9523095925607188e-05,0.00129096696077516,0.9850746268656716,0.7236310311527594,1.655561,1.1962792
Grin3a,4.176925,0.75047684,2.9547624893067484e-05,0.00129096696077516,0.746268656716418,0.400515039879824,0.6557669,0.4387647
Banp,4.1754513,0.6901191,2.973961672794306e-05,0.001297245943960763,0.8208955223880597,0.48081118781072285,0.551422,0.375694
Syt16,4.173395,0.83350676,3.0009402025285638e-05,0.0013068924350395869,0.9701492537313433,0.6679423441467863,1.3060268,0.9204267
Tgfbr3,4.171755,0.7486181,3.0226301547077515e-05,0.0013122593338407526,0.7164179104477612,0.37537107908008155,0.45223826,0.29292008
Castor2,4.1717243,0.7560358,3.0230313645233565e-05,0.0013122593338407526,0.7014925373134329,0.37537107908008155,0.400148,0.25568902
Ccdc34,4.1705074,0.8916663,3.0392221404271032e-05,0.0013171596598915527,0.6268656716417911,0.3099896276690869,0.34445354,0.20019692
Lztfl1,4.169903,0.69856364,3.0472978615631272e-05,0.001318532907249617,0.7611940298507462,0.4368181980757538,0.47085133,0.3152098
Cdh8,4.1691923,1.0078404,3.0568128922155655e-05,0.001319935023352646,1.0,0.6887943059479953,1.7841145,1.24235
Rtca,4.1689277,0.73278904,3.060362930959056e-05,0.001319935023352646,0.6119402985074627,0.2764047355055617,0.2516569,0.15887485
Slc23a2,4.168096,0.67670846,3.0715457200264464e-05,0.0013226351521972853,0.8955223880597015,0.5612861690332273,0.7271846,0.5121713
Tacc2,4.1657,0.724073,3.103990090470488e-05,0.0013327772611801752,0.7014925373134329,0.3656783146750599,0.37769914,0.24516004
Sorbs1,4.165624,0.8512109,3.105018851874915e-05,0.0013327772611801752,1.0,0.7483457920526485,1.6721191,1.2227634
Lrrn1,4.1642785,0.5595231,3.1233851057773703e-05,0.0013385224528267615,0.7611940298507462,0.3916806752745091,0.44195923,0.31997442
Cacna2d1,4.16282,0.9090906,3.1434157042464696e-05,0.0013432248109193274,1.0,0.8257090740012161,2.4514904,1.8942671
Zfyve28,4.16254,0.78669196,3.147269684207458e-05,0.0013432248109193274,0.8656716417910447,0.5071712149933831,0.6761376,0.444763
A230004M16Rik,4.162389,1.4240584,3.149354785557038e-05,0.0013432248109193274,0.43283582089552236,0.1311563360635216,0.16501933,0.06472124
Cobl,4.160794,0.80068123,3.171432723738099e-05,0.0013504975798231812,0.7761194029850746,0.43045173289459565,0.69449174,0.4546516
Vapb,4.159214,0.61214674,3.193446311295858e-05,0.0013565020965898146,0.6716417910447762,0.324260524339211,0.30627075,0.210618
Eps15l1,4.1588135,0.70239615,3.199051736484988e-05,0.0013565020965898146,0.8059701492537313,0.5052755821023642,0.59354,0.40414646
Tiam2,4.1586094,0.56475705,3.201910923392089e-05,0.0013565020965898146,0.7910447761194029,0.3832755105690475,0.42019472,0.30238557
Btbd8,4.158337,0.62993205,3.2057269495144484e-05,0.0013565020965898146,0.8059701492537313,0.45634679351908153,0.5082126,0.35627133
Abat,4.157468,0.60173905,3.217946001861078e-05,0.001358924754282684,0.6865671641791045,0.34057012053363855,0.37099832,0.25927615
Synrg,4.157211,0.5925251,3.221567057975697e-05,0.001358924754282684,0.8059701492537313,0.4573840266103938,0.49439996,0.3535494
Cuedc1,4.1559258,0.55923456,3.2397304814634926e-05,0.0013641573577866082,0.6567164179104478,0.31099109410207804,0.3104862,0.22081505
Gm14410,4.155616,1.0239961,3.2441256108137054e-05,0.0013641573577866082,0.5522388059701493,0.24281984334203655,0.24808437,0.12967809
Fbxo41,4.1542025,0.7101761,3.264243625080439e-05,0.0013704722844673656,0.8059701492537313,0.4672913909653421,0.5247828,0.3519345
Hnrnpul1,4.1530304,0.52644974,3.2810087628318616e-05,0.0013753620196145415,0.7164179104477612,0.3563432168532494,0.32532465,0.23659647
Cenpv,4.1522293,0.75888956,3.292521016643505e-05,0.0013780380018257163,0.6865671641791045,0.35780964984441505,0.36609653,0.2321079
Trrap,4.150249,0.64280415,3.321140694486824e-05,0.001387854595036718,0.8805970149253731,0.5152902464322758,0.6030456,0.42533147
Herc3,4.149735,0.7350844,3.328607237832777e-05,0.0013884027528514036,0.9552238805970149,0.6094280911334454,0.9078148,0.63578105
Ano2,4.1494474,1.6248927,3.3327866601754944e-05,0.0013884027528514036,0.43283582089552236,0.1402768339354054,0.26091406,0.09226872
Bmper,4.1486464,1.1703779,3.3444714112313e-05,0.0013911137278604492,0.5074626865671642,0.20036481991487534,0.3086589,0.14898871
Rasal2,4.143665,0.8099706,3.417992898822499e-05,0.0014194972054306114,1.0,0.7994921134518402,1.9540392,1.4940146
