names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Immature GC (for_DEGs),mean_expr_Rest (for_DEGs)
Scaf11,7.296969,0.49784404,2.943224515313568e-13,5.636809887845728e-12,0.6003976143141153,0.4375976456054936,0.45492056,0.34212562
Capn7,7.295701,0.62461704,2.9710784512463064e-13,5.682290097516606e-12,0.5646123260437376,0.3987574028993932,0.39589962,0.2738618
Zbtb1,7.2956953,1.1156867,2.9712011860851624e-13,5.682290097516606e-12,0.36381709741550694,0.18998655669803438,0.22333743,0.10928455
Ccp110,7.2923727,0.8012798,3.045432743202846e-13,5.82011221976248e-12,0.4254473161033797,0.25186207898848234,0.33382186,0.20490593
Msl2,7.290165,0.54547334,3.095758873961363e-13,5.912085354892809e-12,0.610337972166998,0.439305308287614,0.44552085,0.32540184
Lrba,7.287212,0.5106578,3.16435044436597e-13,6.038785258530797e-12,0.9502982107355865,0.7585655633470189,1.3644551,1.1135193
Ccni,7.2854047,0.54540896,3.2070661511246626e-13,6.115959366977976e-12,0.5864811133200796,0.41877702285361335,0.42496872,0.3095722
Zfand5,7.284515,0.42793927,3.2283029471084416e-13,6.152092211971903e-12,0.709741550695825,0.5295934309486611,0.5880189,0.46685472
Asxl3,7.2822375,0.5289622,3.2832869816216395e-13,6.2524394894524064e-12,0.6938369781312127,0.5293027649602151,0.6462143,0.48827484
Zc3h12b,7.2763534,0.5195752,3.4296393442978454e-13,6.526516230969058e-12,0.7852882703777336,0.5944846128692366,0.78740627,0.60730654
Tor1aip1,7.275383,0.6620238,3.454385604393044e-13,6.564309843708705e-12,0.4691848906560636,0.29793263815717763,0.3138804,0.2094759
Serbp1,7.269491,0.36447677,3.60844445076559e-13,6.8522192503230666e-12,0.7614314115308151,0.5963012752970243,0.7058499,0.5859013
Eif4a1,7.268796,0.5938082,3.6270594808998585e-13,6.882703972583277e-12,0.49502982107355864,0.3219489154525306,0.33224165,0.23200074
Vwa8,7.2584963,0.49395928,3.9141650724727964e-13,7.422273500165422e-12,0.757455268389662,0.5962286087999128,0.7632351,0.5950822
Zfp652,7.256728,0.46273914,3.965659217848884e-13,7.514616585585298e-12,0.7196819085487077,0.5460887257929732,0.6265541,0.4898762
Shprh,7.253433,0.4777289,4.0633840282974236e-13,7.694371306578701e-12,0.7992047713717694,0.6024052610543909,0.74686295,0.5863203
Hnrnpl,7.2532997,0.5420206,4.067391941240545e-13,7.696536722615031e-12,0.5984095427435387,0.4351996512008139,0.4337867,0.31699628
Cpox,7.2449937,0.81397045,4.32458829900017e-13,8.177458662500674e-12,0.4135188866799205,0.23925444173963595,0.25906938,0.15547416
P2ry12,7.2413764,0.8660077,4.4415424943796183e-13,8.386805820378098e-12,0.4095427435387674,0.23765577880318278,0.38552302,0.22958829
Mrfap1,7.240492,0.5918878,4.470598351245268e-13,8.435742815868001e-12,0.47514910536779326,0.29698797369472807,0.36904183,0.25939074
Kdm5a,7.2370887,0.44282916,4.584188011469734e-13,8.644009253908192e-12,0.7614314115308151,0.5769356538168078,0.6634065,0.5262511
Tjp2,7.236274,0.71874666,4.61179661123342e-13,8.689970192415289e-12,0.39363817097415504,0.20557352032845258,0.26096454,0.1665163
Eeig1,7.2348223,0.8543962,4.661388367417859e-13,8.777260366679599e-12,0.38966202783300197,0.2134941685136068,0.2450881,0.14289933
Specc1,7.228644,0.47166368,4.878409214945728e-13,9.173047977998022e-12,0.8966202783300199,0.6775787523162446,1.0563939,0.8556189
Trp53bp2,7.2282267,0.8729939,4.893411881266851e-13,9.192160635096767e-12,0.3697813121272366,0.18777022853613343,0.2308788,0.1326085
Grina,7.2281713,0.42655358,4.895415656428535e-13,9.192160635096767e-12,0.6322067594433399,0.46655524470442905,0.52498055,0.4145597
Abl1,7.228043,0.49114758,4.900027397185407e-13,9.194394983405859e-12,0.6242544731610338,0.4481342876866621,0.4678899,0.3538011
Sez6l2,7.225143,0.37171343,5.005746001452623e-13,9.38621040188639e-12,0.6759443339960238,0.5074664825782074,0.55511284,0.45334622
Sil1,7.224089,0.5124024,5.044713587993764e-13,9.448800322993494e-12,0.6322067594433399,0.46012425971006066,0.51357,0.3856567
Dnajc7,7.22405,0.42328185,5.046158713619525e-13,9.448800322993494e-12,0.7435387673956262,0.5537187079896814,0.6187566,0.49396494
Armc8,7.223341,0.47342354,5.072551882375343e-13,9.49160648185414e-12,0.7594433399602386,0.5810413109036079,0.68568045,0.5362237
Per3,7.2184305,0.91862905,5.259094107190513e-13,9.833810623535774e-12,0.4135188866799205,0.24386876430621662,0.25798002,0.14470164
Abhd6,7.2178164,0.5362715,5.282907342228577e-13,9.871468726403468e-12,0.6461232604373758,0.4710969007738982,0.5154184,0.381848
Nova2,7.217619,0.5172894,5.290580193037836e-13,9.878936051905952e-12,0.6918489065606361,0.5183301238963776,0.5776509,0.43584284
Ankrd13a,7.2126694,0.8880338,5.486557760438166e-13,1.0223564980788733e-11,0.4194831013916501,0.24811975438723977,0.25641015,0.14663811
Mgat3,7.2117295,0.59898543,5.524568513148487e-13,1.0287259594476773e-11,0.5566600397614314,0.39290774988191696,0.39612982,0.27831888
Ppfibp2,7.209972,1.0031093,5.596336801330771e-13,1.0404376448315397e-11,0.32007952286282304,0.13054536206082185,0.2353226,0.12431543
Ube2q2,7.209905,0.55359155,5.599080143008584e-13,1.0404376448315397e-11,0.6222664015904572,0.4572539330741562,0.48833996,0.3569522
Xrn1,7.207361,0.46929052,5.704660510900002e-13,1.0585927343085846e-11,0.8489065606361829,0.6722014315299931,0.9326236,0.74821156
Clec16a,7.2056623,0.49291375,5.776248646398452e-13,1.07113734388355e-11,0.7475149105367793,0.5709043345565527,0.68725747,0.5319456
Togaram1,7.2027564,0.51192766,5.900736180269761e-13,1.0934674563024033e-11,0.7137176938369781,0.5218181157577299,0.57560855,0.43550807
Hnrnpdl,7.2015553,0.43360624,5.952965068889889e-13,1.1023857436324695e-11,0.7276341948310139,0.5464520582785307,0.60318094,0.47809583
Capza2,7.200415,0.40292752,6.002953792943632e-13,1.1108771929503815e-11,0.6739562624254473,0.5182574573992661,0.5766146,0.46369222
St3gal4,7.1990414,0.85898846,6.063731723221982e-13,1.120580958754984e-11,0.3658051689860835,0.180467245576427,0.24850395,0.14456435
Wdr37,7.1969366,0.46933448,6.158041101354911e-13,1.1372272466900788e-11,0.7654075546719682,0.5829669730770628,0.69337106,0.5438464
Kiz,7.1960163,0.6586716,6.199729175044508e-13,1.1441395805868539e-11,0.4870775347912525,0.3114122733713621,0.32611772,0.21853222
Gm45159,7.191503,0.55995965,6.408182723636626e-13,1.1817973217852857e-11,0.6600397614314115,0.47814555099371436,0.5467539,0.4011692
Comt,7.1881,0.49361056,6.569926271261229e-13,1.2107950542440962e-11,0.6023856858846919,0.42796933473821896,0.4420883,0.3327961
St6gal1,7.1879773,0.5788811,6.575814593942679e-13,1.211049610275804e-11,0.5009940357852882,0.3192965883079606,0.39102402,0.27789214
Xpo1,7.1859446,0.44737926,6.674402454577844e-13,1.2283643421541552e-11,0.73558648111332,0.5508120481052211,0.6391917,0.50460666
Tlk2,7.1850467,0.44542512,6.718425381161253e-13,1.2356200547009095e-11,0.7753479125248509,0.5935036151582312,0.70439786,0.5601792
Lrch3,7.182241,0.43659845,6.85778993186773e-13,1.260388614700998e-11,0.7773359840954275,0.591323620244886,0.71858615,0.5748991
Tmcc1,7.1763964,0.49752554,7.157297501203184e-13,1.3145357748279534e-11,0.9761431411530815,0.8070341169203938,1.601927,1.3367894
Ccpg1,7.1737294,0.49834988,7.298172560539436e-13,1.3394938299296083e-11,0.614314115308151,0.4591069287504996,0.46944094,0.35354972
Ap1g1,7.170615,0.45056197,7.466146134253919e-13,1.3693880315863672e-11,0.7375745526838966,0.5617120226719471,0.63497967,0.5002059
Elovl7,7.1687746,0.954225,7.567208839036917e-13,1.3860320484316425e-11,0.3717693836978131,0.19274788358827163,0.3089965,0.17131492
Usp24,7.1658244,0.4276976,7.731991271762588e-13,1.4152493560780702e-11,0.8091451292246521,0.6390291755985903,0.82878464,0.67266107
Cul9,7.164737,0.63267815,7.793600853945829e-13,1.42555517321664e-11,0.588469184890656,0.42974966391745084,0.44401056,0.30785862
Sowaha,7.1593537,1.19046,8.105825690338462e-13,1.48165670951969e-11,0.31809145129224653,0.13868400973731063,0.18794975,0.08672812
Dusp16,7.15872,0.77768147,8.143394470716391e-13,1.4875119607624028e-11,0.3717693836978131,0.18555390037423247,0.24118057,0.14764076
Igsf3,7.1538677,1.2021842,8.436642868344816e-13,1.540031208372454e-11,0.33399602385685884,0.1541983068706173,0.2036763,0.09365481
Huwe1,7.152586,0.46292797,8.515829395222749e-13,1.5534306574992212e-11,0.9363817097415507,0.7678668749772917,1.307675,1.0842137
Kcng1,7.150556,1.0252204,8.642716933268994e-13,1.575507489802835e-11,0.3817097415506958,0.20862551320713585,0.23153192,0.12045281
Pkp4,7.149947,0.5213682,8.681143745241832e-13,1.581439541929817e-11,0.9423459244532804,0.7480652545144061,1.3868636,1.1287273
Klf12,7.1485763,0.5189842,8.768262620428453e-13,1.5962277548164803e-11,0.9324055666003976,0.7114413399702068,1.3265296,1.0755621
Kcnab2,7.1471887,0.5740803,8.857315449407852e-13,1.611347773362146e-11,0.5785288270377733,0.41027504269156706,0.4236371,0.30330953
Gtf3c1,7.144508,0.509346,9.031874450261574e-13,1.6419923307072292e-11,0.614314115308151,0.43363732151291645,0.42547634,0.31668514
Crppa,7.141864,0.55534977,9.207386372805586e-13,1.6727685722602172e-11,0.6262425447316103,0.46077825818406426,0.5274265,0.38706136
Ophn1,7.1378484,0.44157076,9.48030234288438e-13,1.721187324008806e-11,0.7594433399602386,0.6005885986266032,0.78967404,0.6342324
Wasf3,7.1367474,0.5685903,9.55652329864468e-13,1.7338540245414082e-11,0.6083499005964215,0.44199396868073976,0.46403635,0.33514693
Memo1,7.135307,0.46869126,9.657134953033106e-13,1.750925885209174e-11,0.831013916500994,0.6266395378410784,0.8215378,0.65264577
Grin1,7.1347566,0.5657952,9.695866689650827e-13,1.7567628991970178e-11,0.9224652087475149,0.700505032154925,1.2921294,1.0238535
Mkln1,7.1321926,0.44591933,9.87824070499828e-13,1.787396146419554e-11,0.8986083499005965,0.7158013297968971,1.0650326,0.87359357
Nipa1,7.129868,0.48975897,1.0046511223475535e-12,1.8166201653754214e-11,0.6739562624254473,0.5034334919885187,0.54170746,0.4134253
Ints6,7.1272125,0.490457,1.0242177882533666e-12,1.850755344342163e-11,0.8508946322067594,0.6387748428587,0.89750624,0.7102913
Ncor2,7.124674,0.4851144,1.043273383506813e-12,1.8839217617491982e-11,0.6361829025844931,0.47611088907459215,0.49379343,0.37582013
Mnat1,7.119463,0.46243185,1.083482840717834e-12,1.9552171880515916e-11,0.7872763419483101,0.5903426225338807,0.7317398,0.578228
Pds5a,7.1172333,0.43751663,1.1011520731918032e-12,1.985768872930453e-11,0.7932405566600398,0.6199905533553755,0.77513725,0.6230427
Eea1,7.1140494,0.4408638,1.1268690668532077e-12,2.0307828186683897e-11,0.7176938369781312,0.5402390727754969,0.61108875,0.48280725
E230029C05Rik,7.113693,0.75565183,1.1297803495496626e-12,2.0346647447988896e-11,0.48906560636182905,0.3301965628746866,0.4063273,0.25998095
Ppm1e,7.1134763,0.6605351,1.1315580302990393e-12,2.035261239020097e-11,0.9960238568588469,0.805689786723831,2.0476058,1.6620129
A230077H06Rik,7.113468,1.1301588,1.1316264574231579e-12,2.035261239020097e-11,0.3797216699801193,0.2100061766522545,0.24797972,0.12095785
Vangl2,7.107334,1.422884,1.1830583112922893e-12,2.1263395869179808e-11,0.29025844930417494,0.1084547469389238,0.16239752,0.06369213
Slc1a2,7.1061773,0.6839511,1.1930110257281956e-12,2.1427945361842656e-11,0.9065606361829026,0.7264106383751772,1.5540453,1.2006027
Reps1,7.1045785,0.51046705,1.2069031670130884e-12,2.166298470116345e-11,0.6620278330019881,0.4952585110634742,0.54028106,0.40744385
Cnot1,7.0964255,0.43916342,1.280246928736181e-12,2.296410879515433e-11,0.805168986083499,0.6326708571013334,0.79531735,0.63987666
Tmem144,7.09399,1.3211851,1.302996286089907e-12,2.334100680482387e-11,0.29025844930417494,0.1083820804418123,0.15755236,0.06606108
Gpbp1,7.0910425,0.44907087,1.3310548729708155e-12,2.3827744461509535e-11,0.6918489065606361,0.5285760999891,0.58044785,0.45512497
Cygb,7.090528,1.4393346,1.3360122868359939e-12,2.3900566010175204e-11,0.2882703777335984,0.107837081713476,0.16614181,0.06451894
Acin1,7.0815163,0.4330438,1.4258580962398587e-12,2.5490889584807058e-11,0.7554671968190855,0.5830033063256186,0.670572,0.53510696
Grm2,7.080996,1.358243,1.4312191514452685e-12,2.556971981338721e-11,0.30218687872763417,0.12407804381789776,0.17762509,0.07308163
Gabbr1,7.079361,0.37862635,1.4482055587655045e-12,2.5856002235235284e-11,0.7872763419483101,0.6179922246848091,0.7500672,0.6201851
Ppm1l,7.0765696,0.52043873,1.4776678996028064e-12,2.6364499642979687e-11,0.8846918489065606,0.6701304363623152,1.1389285,0.90840524
Dis3l2,7.076233,0.45743525,1.4812581063182499e-12,2.641101879016017e-11,0.8548707753479126,0.6672237764778549,0.93390507,0.7536673
Actb,7.074473,0.30744103,1.5001798805920155e-12,2.673065874768399e-11,0.8170974155069582,0.6802674127093703,0.9729549,0.8458216
Fam172a,7.070516,0.49119386,1.543586491412247e-12,2.7485864164510983e-11,0.9662027833001988,0.789194491879519,1.4652195,1.2143222
Plk5,7.069215,1.9908832,1.5581296334960857e-12,2.7726452484794583e-11,0.2485089463220676,0.06674417759691895,0.14535902,0.03860673
Fnbp4,7.068675,0.4783517,1.564197536683373e-12,2.7816007816467395e-11,0.6819085487077535,0.5146241325436908,0.5506438,0.42338803
Ip6k2,7.0641875,0.69365495,1.6155869471811662e-12,2.8710860628808157e-11,0.49502982107355864,0.33717254659739126,0.32731146,0.21464394
Snrnp48,7.0601416,0.53312147,1.6633311199572378e-12,2.953979325396628e-11,0.5725646123260437,0.39370708135014354,0.37698624,0.2749195
Sypl,7.0599804,0.6101786,1.6652627396296929e-12,2.955456394573966e-11,0.5049701789264414,0.34102387094430114,0.33742514,0.23342645
Ube2w,7.0568576,0.44993842,1.7030996660818066e-12,3.0206130711299104e-11,0.8330019880715706,0.6410275042691567,0.84102046,0.67570126
Sh3gl3,7.053485,0.6364767,1.744916563319038e-12,3.092737998442121e-11,0.5188866799204771,0.3566471678232751,0.4035052,0.27744403
Mia2,7.0525837,0.44013783,1.7562555229336363e-12,3.110783513594384e-11,0.6660039761431411,0.4931511826472405,0.5132552,0.40169996
Fbxo32,7.05163,1.2152677,1.7683381877943352e-12,3.13012168023938e-11,0.30417495029821073,0.12400537732078624,0.2016441,0.091869965
Grb2,7.0481544,0.41357067,1.8130652651500784e-12,3.20717996541031e-11,0.6640159045725647,0.4942048468553573,0.525893,0.41838416
Trim44,7.04769,0.43616983,1.819124216723773e-12,3.2157807699584064e-11,0.8190854870775348,0.6426625004541656,0.83700126,0.6769133
Hnrnpc,7.0457544,0.38681796,1.84459050119266e-12,3.2586552772548836e-11,0.8290258449304175,0.6610107909748211,0.85075355,0.7060322
Unc5a,7.040744,0.8006655,1.9121608027898725e-12,3.375805569708533e-11,0.45129224652087474,0.2903753224575809,0.2873321,0.17487137
Bptf,7.040313,0.41216487,1.918085031742813e-12,3.3840410244865e-11,0.8369781312127237,0.6715474330559895,0.89785445,0.73856235
Jpx,7.039668,0.5835702,1.926985921690252e-12,3.397513892113981e-11,0.5725646123260437,0.40755004904988557,0.42289242,0.30103153
Desi2,7.0373015,0.45135227,1.9599835436339687e-12,3.453426742127524e-11,0.7554671968190855,0.5758456563601352,0.67825055,0.5363343
Mllt10,7.034471,0.5129075,2.000185249735097e-12,3.521048871608381e-11,0.9622266401590457,0.7856701667696109,1.4779862,1.2153944
Rassf2,7.0344152,0.77129704,2.0009831138615546e-12,3.521048871608381e-11,0.30417495029821073,0.11524906441884969,0.1720042,0.10432531
Sec23a,7.034268,0.5278727,2.00309896392074e-12,3.522465259198317e-11,0.6202783300198808,0.45002361661156126,0.4567184,0.33754408
Rit2,7.027244,0.5226624,2.1065266262560422e-12,3.701920892576838e-11,0.8866799204771372,0.6617011226973804,1.1311793,0.9006913
Itprid2,7.0244107,0.630875,2.149716829625946e-12,3.775352366800599e-11,0.4711729622266402,0.29557097700105367,0.30242038,0.20542441
Cpq,7.023315,1.1642694,2.1666483016092763e-12,3.798473044833863e-11,0.2962226640159046,0.11223340478872217,0.22696503,0.107672654
Cnst,7.0232844,0.81219184,2.1671228796912214e-12,3.798473044833863e-11,0.45129224652087474,0.28775932856156666,0.28897572,0.17464355
Ptbp2,7.0229955,0.46721306,2.171614841719223e-12,3.803865110625523e-11,0.904572564612326,0.7195799876466955,1.120029,0.91376644
Hap1,7.021944,0.84866804,2.188018446441837e-12,3.8301013456607275e-11,0.4135188866799205,0.24397776405188387,0.25825712,0.15154478
Rhob,7.018752,0.61907214,2.2385854085631848e-12,3.9160670526102065e-11,0.4115308151093439,0.2312611270573702,0.26094127,0.17741244
Mras,7.0176926,0.5030914,2.2556196315607728e-12,3.9412051220687055e-11,0.6043737574552683,0.4355629836863714,0.44889167,0.3363088
Lars2,7.017676,0.3814128,2.2558889012808595e-12,3.9412051220687055e-11,0.9304174950298211,0.7941358136831014,1.3594599,1.1699234
Wdfy1,7.0068707,0.67206216,2.437075481087868e-12,4.2522219595344816e-11,0.4831013916500994,0.32245758093231114,0.30936664,0.20501819
Ocln,7.0047154,1.697566,2.474880797810229e-12,4.315382676000055e-11,0.27037773359840955,0.09239545107728082,0.15935679,0.051891793
Pkp2,7.00461,0.5752108,2.4767491964797595e-12,4.315839877393718e-11,0.5248508946322068,0.3251462413254369,0.3764713,0.26759836
Tardbp,7.004357,0.44774672,2.481229144558742e-12,4.320844271827181e-11,0.7495029821073559,0.5817316426261672,0.6690875,0.5296454
St7l,7.0033836,0.4500239,2.4985338993827618e-12,4.348161002358472e-11,0.7196819085487077,0.5445627293536315,0.60512835,0.47541043
Pakap-1,7.0020714,0.49015003,2.5220581606560117e-12,4.386259079406281e-11,0.7176938369781312,0.5360607491915852,0.65526724,0.50622743
Gsap,7.0001693,0.92498153,2.556534333871163e-12,4.443342661779958e-11,0.3260437375745527,0.14278966682411073,0.22685662,0.12585777
Strada,6.9999385,0.52272916,2.5607491635968232e-12,4.447791210461967e-11,0.6381709741550696,0.4697525705773353,0.49032423,0.36498693
Nsa2,6.9985094,0.7733263,2.5870028291324556e-12,4.4904887609036876e-11,0.4115308151093439,0.2452130945027795,0.26292235,0.16207206
Camkk1,6.9980645,0.9284912,2.595228918862333e-12,4.5018593318160675e-11,0.3836978131212724,0.21454783272172365,0.2273138,0.12583616
Pkd2,6.9957423,0.51387715,2.6385768604806785e-12,4.57410066071715e-11,0.6023856858846919,0.4463176252588744,0.46010333,0.34299654
Arhgap35,6.9904037,0.43866107,2.740962548234837e-12,4.7485276383668646e-11,0.7952286282306164,0.6183555571703666,0.77198344,0.6199632
Arnt,6.9900036,0.47177768,2.748796650967168e-12,4.759031315173183e-11,0.705765407554672,0.5336990880354613,0.588795,0.45626572
Itgb5,6.989553,0.99091226,2.7576362652887023e-12,4.7712612007924944e-11,0.2882703777335984,0.10224176143588998,0.22434813,0.11915809
Micall1,6.989322,0.976204,2.762175997637394e-12,4.7760404798273344e-11,0.3379721669980119,0.1609199578534317,0.2034818,0.10859253
Wdr26,6.9891887,0.4169681,2.764804729002502e-12,4.777511451337442e-11,0.7813121272365805,0.6294371979798714,0.7790538,0.63306546
Man1c1,6.98888,0.5923559,2.770893070515439e-12,4.7849548075032034e-11,0.5029821073558648,0.32369291138320677,0.34169692,0.23914926
Rora,6.984676,0.60051215,2.8551471572168107e-12,4.9272835012469945e-11,0.9860834990059643,0.7973331395560077,1.9777613,1.6305178
Zfhx2,6.9839582,0.51561004,2.8697726229845786e-12,4.949344697021542e-11,0.6500994035785288,0.479962213421502,0.50091356,0.3748909
Mbtd1,6.983252,0.4699867,2.8842430974621134e-12,4.971110457267927e-11,0.8648111332007953,0.6742360934491153,0.9597158,0.77152824
Cul5,6.98276,0.44533905,2.8943691325157015e-12,4.985329229331084e-11,0.705765407554672,0.5449987283363006,0.60727787,0.4784358
Fra10ac1,6.982671,0.72444946,2.8962035455846005e-12,4.985329229331084e-11,0.47713717693836977,0.31290193656214804,0.32031593,0.20580357
Eif4g2,6.980563,0.35692528,2.939991102426851e-12,5.0542265465265187e-11,0.6361829025844931,0.47345856193002217,0.4990732,0.40902364
Eif5b,6.9763756,0.36998978,3.0289234089045467e-12,5.203783375784218e-11,0.658051689860835,0.490716854994005,0.5105968,0.4157881
Hibch,6.976134,0.9334768,3.0341407589556913e-12,5.209416114577599e-11,0.39363817097415504,0.22868146640991172,0.24760866,0.13724445
Son,6.975508,0.36002702,3.0476748071531e-12,5.2293117540360024e-11,0.9184890656063618,0.7808741779602514,1.2481195,1.0767931
Akap10,6.9748044,0.4409291,3.0629638063919193e-12,5.2521912876675735e-11,0.7077534791252486,0.5435817316426261,0.60518956,0.4778506
Mettl25,6.9725604,0.67469245,3.112235765041006e-12,5.333276467260958e-11,0.4850894632206759,0.31777059186861895,0.32512394,0.21566758
Tmem106b,6.968245,0.5965959,3.209188590756241e-12,5.495127768338906e-11,0.5248508946322068,0.3791374486792864,0.3909417,0.2748658
Gss,6.9681754,1.2440734,3.2107743194239235e-12,5.495127768338906e-11,0.31610337972166996,0.14369799803800457,0.18352446,0.08162204
Ppp2r2c,6.9678726,0.43144602,3.2176970786767793e-12,5.5034704331028043e-11,0.7077534791252486,0.5303564291683319,0.58300424,0.46174914
Pnisr,6.96666,0.47036102,3.245534773161246e-12,5.547552121809331e-11,0.9145129224652088,0.7333139556007703,1.1769205,0.9631532
Pcbp2,6.9661956,0.4300202,3.256259808844933e-12,5.5623459036022466e-11,0.7017892644135189,0.5443810631108528,0.601955,0.47801355
Rnf182,6.965448,0.5427976,3.2736085807464752e-12,5.588428371325145e-11,0.5387673956262425,0.34629219198488537,0.3819385,0.27708405
Sltm,6.9604897,0.42952085,3.390913801388028e-12,5.7850065932251625e-11,0.8946322067594433,0.7121680049413218,1.0515127,0.8681649
Neurl1a,6.956372,0.61230177,3.491475525329747e-12,5.952788538427049e-11,0.5288270377733598,0.3654398139737674,0.34795284,0.24077602
Rcbtb2,6.9548063,0.85215175,3.530466109473876e-12,6.0154485961676e-11,0.3956262425447316,0.2290084656469135,0.24839567,0.14513715
Robo2,6.953344,0.7240701,3.567279846716623e-12,6.074322527330524e-11,0.9900596421471173,0.7814918431856992,2.0944154,1.6697341
Tsc22d2,6.9474072,0.4259025,3.720607555140507e-12,6.331394870590591e-11,0.7713717693836978,0.5917596192275552,0.71790063,0.5775605
Pld1,6.9450407,0.805723,3.783508099736105e-12,6.434358394930958e-11,0.3260437375745527,0.14057333866220978,0.23855904,0.14334488
Rmnd5a,6.9442234,0.4858437,3.805480105606987e-12,6.46763127372927e-11,0.6978131212723658,0.5331540893071249,0.5943938,0.45728895
Thada,6.9380617,0.4641453,3.9751661886948646e-12,6.747486765017752e-11,0.7475149105367793,0.5787886494931512,0.6897609,0.5423239
Arpc1a,6.936343,0.41052374,4.023796739738042e-12,6.825720858381389e-11,0.6043737574552683,0.43403698724702977,0.4242677,0.33475238
Immp1l,6.9334903,0.55169064,4.105823881786167e-12,6.960472410321408e-11,0.5666003976143141,0.40395305744286597,0.40529338,0.29336634
Spns2,6.932478,0.76990676,4.135317299491874e-12,7.006051439933584e-11,0.46520874751491054,0.30814228100134433,0.3147118,0.1963141
Cnot4,6.9310822,0.48008057,4.176333281518369e-12,7.071082247914214e-11,0.9244532803180915,0.7412346037859245,1.227791,1.0044671
Tiam2,6.9211636,0.57611436,4.479483582683388e-12,7.567366002969259e-11,0.5566600397614314,0.3810994441012971,0.42042992,0.30051482
Map3k2,6.921119,0.44656911,4.480890828660166e-12,7.567366002969259e-11,0.7852882703777336,0.6004069323838245,0.72283286,0.5754923
Myh9,6.921036,0.6022598,4.483530583076688e-12,7.567366002969259e-11,0.5089463220675944,0.344729862296988,0.35101613,0.244513
Btg1,6.9195952,0.95324737,4.529351495191296e-12,7.639904248323297e-11,0.33399602385685884,0.15797696472041564,0.20058207,0.10859869
Opalin,6.9184666,1.0498042,4.5655857974201615e-12,7.696191366165604e-11,0.30417495029821073,0.12146204992188352,0.2692171,0.13909045
Ncl,6.9171596,0.294159,4.60788687789978e-12,7.762628238819253e-11,0.588469184890656,0.4128547033390255,0.42678872,0.3605648
Ankrd13c,6.9131165,0.4551242,4.741197694031569e-12,7.982204388385229e-11,0.68389662027833,0.5031064927515169,0.5280146,0.4103705
Dbndd2,6.9112034,0.7092383,4.805587986616437e-12,8.08554472137656e-11,0.415506958250497,0.250590415289031,0.26802883,0.17227937
Aatk,6.9079723,0.47165704,4.916292035158456e-12,8.266631225576202e-11,0.5825049701789264,0.4261526723104313,0.45622817,0.34846956
Gphn,6.906004,0.49312037,4.984964920956988e-12,8.376861002258553e-11,1.0,0.8775206191185554,2.2472892,1.9476403
Galnt1,6.9038877,0.459386,5.059827140054936e-12,8.497347203329758e-11,0.5904572564612326,0.4236093449115285,0.43754953,0.33591273
Ube2d3,6.896522,0.40607488,5.329113369565965e-12,8.932830707438395e-11,0.7534791252485089,0.5833303055626203,0.67479825,0.5465216
Ndufs4,6.882908,0.41870087,5.864287305242864e-12,9.82377804812193e-11,0.7614314115308151,0.574392326417905,0.65977633,0.5300367
Bcap29,6.8827415,0.59029865,5.871162037114503e-12,9.829166600452753e-11,0.5188866799204771,0.35759183228572466,0.36465374,0.2563933
B3gnt2,6.87879,0.882594,6.036307093502405e-12,1.0099350660174945e-10,0.40357852882703776,0.24248810086109798,0.26250294,0.15084384
Dlgap2,6.8721833,0.8646766,6.3226658311011895e-12,1.0565300427965731e-10,1.0,0.8085237801111798,2.6593633,2.1158855
Ldlrad4,6.8663077,0.51027745,6.588483065398417e-12,1.1002643876150122e-10,0.9383697813121272,0.7389819423754678,1.4232861,1.1669213
Fam120c,6.86296,0.45529038,6.74481360219705e-12,1.1256716862797188e-10,0.7534791252485089,0.5836573047996222,0.7060504,0.558649
R3hdm4,6.8566923,0.54949915,7.0473116729135055e-12,1.1746976715334112e-10,0.5546719681908548,0.4040620571885332,0.40292847,0.29194757
5031439G07Rik,6.8562393,0.5603458,7.069695402244631e-12,1.177698173951105e-10,0.5506958250497018,0.39476074555826035,0.4020201,0.28935972
Aftph,6.854162,0.42662194,7.173170505757664e-12,1.1941951145582927e-10,0.7395626242544732,0.5629110198742869,0.6442301,0.5145992
Hmg20a,6.8535476,0.4314673,7.204067099570748e-12,1.1985961793527305e-10,0.7654075546719682,0.5834393053082876,0.69054,0.5525304
Agfg2,6.8497133,0.63130367,7.399822985208524e-12,1.2304037352261946e-10,0.5228628230616302,0.3615521563783018,0.35767558,0.24498747
Dek,6.8459344,0.55789375,7.597835981499364e-12,1.262547018075992e-10,0.4592445328031809,0.28921265850379685,0.30076155,0.21378465
Clic4,6.8446717,0.9302638,7.665135885431885e-12,1.2729431473520072e-10,0.3061630218687873,0.12320604585255968,0.22521763,0.12447401
Dennd1a,6.839931,0.53845143,7.923137206894599e-12,1.3141647947485054e-10,0.9860834990059643,0.8240744104930422,1.8499912,1.5454867
Cyfip2,6.83982,0.42796576,7.929291057147123e-12,1.314374156110692e-10,0.8926441351888668,0.6945827126403372,1.0417496,0.8600839
Pcm1,6.839183,0.4002443,7.964612111744303e-12,1.319415089041735e-10,0.9005964214711729,0.7213603168259274,1.0559275,0.8839604
Gse1,6.838724,0.44816703,7.990157293767343e-12,1.3228313400094177e-10,0.7773359840954275,0.57101333430222,0.7155793,0.5688469
