names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OB-in Frmd7 Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Golga1,-3.1787286,-0.4418609,0.0014792255043407146,0.017014892680494435,0.2077922077922078,0.4646729374596108,0.2697153,0.3510337
Cop1,-3.180073,-0.655533,0.0014723791071754447,0.016943394693706294,0.38961038961038963,0.6817333237596036,0.557692,0.77753574
Actr1b,-3.1805613,-0.5977688,0.0014699000202128521,0.016922113771687806,0.11688311688311688,0.3472750771881956,0.15950635,0.23246884
Mgat4b,-3.181085,-26.924902,0.0014672455644316813,0.016898794820522624,0.0,0.20959287714511382,0.0,0.11992299
Kbtbd2,-3.18163,-26.936176,0.0014644881859439223,0.016874269964113717,0.0,0.20962877863143534,0.0,0.1208092
Wbp4,-3.182932,-1.0784831,0.0014579184548466034,0.016805778156039567,0.1038961038961039,0.3322682559057945,0.11308888,0.22542173
Timm23,-3.1833496,-0.92854327,0.0014558176143097787,0.016788763646568134,0.1038961038961039,0.3318374380699361,0.11926292,0.21599032
Firre,-3.185982,-0.48610502,0.0014426357617825236,0.01664389133494908,0.16883116883116883,0.4272635887125727,0.23095329,0.31034216
Morc2a,-3.188947,-1.088454,0.0014279202553336195,0.016481192981449466,0.14285714285714285,0.38069936095354345,0.13045406,0.25952455
Blcap,-3.1905322,-0.4121796,0.0014201101368785066,0.016398091696573042,0.06493506493506493,0.289114669347311,0.13623369,0.17748877
Atl3,-3.1914947,-0.6126842,0.0014153875130810858,0.01635058575945347,0.16883116883116883,0.4098154663603073,0.20012324,0.29175717
Agl,-3.1921244,-1.3547251,0.0014123048153452825,0.016321991564872147,0.07792207792207792,0.2951102175630071,0.08308251,0.20012759
Tmem67,-3.1922092,-1.6733773,0.0014118896446259973,0.016321991564872147,0.05194805194805195,0.27091261578229336,0.05057086,0.15310656
Cntnap5c,-3.1926906,-0.8994219,0.00140953913527244,0.016304053622372132,0.2727272727272727,0.5089753715803834,0.47441286,0.7572398
Stx17,-3.1928108,-1.0075904,0.0014089520719417557,0.016304053622372132,0.07792207792207792,0.3060601708910749,0.09796036,0.18807499
Bdnf,-3.1939785,-1.5275955,0.0014032658056475939,0.016245477034791404,0.06493506493506493,0.28333453004954406,0.082349986,0.22111624
Sppl2a,-3.1945233,-0.67517316,0.0014006194627692765,0.016228824909275748,0.24675324675324675,0.5022976951245781,0.27592063,0.41036507
Naa15,-3.1945446,-0.59085625,0.0014005164516986517,0.016228824909275748,0.35064935064935066,0.6126947655632943,0.42924005,0.5919048
Lsm14a,-3.194587,-0.75856405,0.001400310450514551,0.016228824909275748,0.16883116883116883,0.4080921950168737,0.18170592,0.29051152
Wdfy3,-3.1946366,-0.73001677,0.0014000701511126038,0.016228824909275748,0.4805194805194805,0.7527823651899188,0.7276555,1.020702
Mgat5b,-3.1946719,-1.3797861,0.001399898531962987,0.016228824909275748,0.11688311688311688,0.33847921303941986,0.09711565,0.23539063
Psen1,-3.1962075,-0.30223346,0.0013924689235902653,0.016169248045319978,0.16883116883116883,0.4253608099375314,0.2581591,0.3098261
Cep44,-3.1968658,-1.9594914,0.0013892959506323745,0.01613937838023861,0.03896103896103896,0.257700868815969,0.039032068,0.14393319
Fam91a1,-3.1976583,-1.3856456,0.0013854835861724295,0.01610205188600916,0.07792207792207792,0.3019314999640985,0.079023324,0.19462565
Sap130,-3.1983588,-0.63749456,0.0013821217636501182,0.016069931540146548,0.19480519480519481,0.4461118690313779,0.22728337,0.33430672
Kifbp,-3.198755,-0.77222854,0.0013802234595314557,0.01605480708121654,0.15584415584415584,0.39304947224815107,0.17483443,0.28238904
Jakmip1,-3.198819,-0.74152076,0.001379918599313024,0.01605480708121654,0.16883116883116883,0.40593810583758166,0.17833927,0.28247872
Psmc6,-3.1996822,-1.0275794,0.0013757921716552471,0.016017129832052206,0.16883116883116883,0.4096718604150212,0.15566273,0.29517862
Slc22a15,-3.2002766,-1.8294411,0.0013729576434146874,0.015991058464912288,0.012987012987012988,0.22678968909312847,0.037112206,0.12608145
Ahdc1,-3.2008002,-0.7300999,0.0013704650226077579,0.015968948463777298,0.12987012987012986,0.37215480720901845,0.16027188,0.25335565
Appl1,-3.200963,-0.5885853,0.001369691139781607,0.015966855065480165,0.3116883116883117,0.5816758813814892,0.3858536,0.53537077
Zzz3,-3.2017486,-0.6576363,0.0013659619773104777,0.01593029441420683,0.2727272727272727,0.5408558914339053,0.31984404,0.4666089
Socs5,-3.2023926,-0.81939167,0.0013629117243114063,0.015901623114306335,0.09090909090909091,0.32210813527680043,0.1253391,0.21158913
Dsel,-3.2032204,-3.5860443,0.001358999202204687,0.015862862103926994,0.012987012987012988,0.22614346233934085,0.011076607,0.12553823
Immt,-3.2032347,-0.56916666,0.0013589324116399185,0.015862862103926994,0.18181818181818182,0.43670567961513607,0.2387428,0.3365249
Plxna2,-3.2036662,-0.61841494,0.00135689675336679,0.015852093809985063,0.36363636363636365,0.658756372513822,0.60493726,0.8223973
Mpc1,-3.2041333,-0.5896618,0.0013546974062971693,0.01583328373519136,0.23376623376623376,0.516550585194227,0.31257185,0.43967366
Fam135a,-3.205039,-0.7084987,0.0013504413762311796,0.015790408955322802,0.37662337662337664,0.6333022187118547,0.46165016,0.6722875
Scfd1,-3.2055204,-0.5947164,0.001348185380573444,0.015770892980412905,0.23376623376623376,0.5060673511883392,0.28936893,0.40998232
Tpk1,-3.2059731,-1.3258964,0.0013460652670450252,0.015752950228876232,0.09090909090909091,0.318446183672004,0.09600004,0.22521469
Bcl2l13,-3.2062633,-1.7101687,0.0013447086861131344,0.015743931327172077,0.09090909090909091,0.3097580239821929,0.062099632,0.19031532
Vav3,-3.207983,-1.1287755,0.001336694319379291,0.015656920820279665,0.16883116883116883,0.3986142026279888,0.19066733,0.37798253
Ptprf,-3.210113,-1.1133717,0.0013268281641996382,0.015548134658545258,0.05194805194805195,0.2760106268399512,0.0827878,0.1712059
Rnf41,-3.2103252,-0.7911929,0.0013258485176202348,0.015543433537720641,0.07792207792207792,0.30613197386371793,0.11527708,0.19181031
St6gal1,-3.2109692,-1.2726387,0.0013228810041721684,0.015515413610696712,0.1038961038961039,0.3241904214834494,0.12606367,0.28111407
Lrch1,-3.2111957,-0.6675135,0.001321838940294179,0.015509961714281479,0.35064935064935066,0.6063402024843828,0.44439113,0.63590944
Gm12353,-3.211776,-1.3351928,0.001319172107926523,0.01548543230230916,0.1038961038961039,0.32304157392116034,0.092948295,0.21974707
Nexmif,-3.2128515,-0.66782427,0.001314241838311908,0.015434299910594829,0.37662337662337664,0.6252602857758311,0.49554464,0.70258397
Scn3b,-3.21288,-0.33185595,0.0013141123242975906,0.015434299910594829,0.16883116883116883,0.4295971853234724,0.27101123,0.33059728
Atl1,-3.212901,-0.5283889,0.001314015196516223,0.015434299910594829,0.2727272727272727,0.5366195160479644,0.3448889,0.46624365
Snx4,-3.2132125,-0.4619459,0.0013125914166164105,0.015434299910594829,0.12987012987012986,0.3724061176132692,0.18508661,0.24690379
Acsl6,-3.2132409,-0.5574335,0.001312462052699294,0.015434299910594829,0.18181818181818182,0.43997271487039563,0.23898308,0.33452904
B4galt6,-3.21363,-0.67186487,0.0013106844915362762,0.015426234028725248,0.22077922077922077,0.4807927048179795,0.26006895,0.3874306
Slc35d1,-3.2137716,-1.3388121,0.0013100386566846076,0.015425389441330152,0.07792207792207792,0.3069218065627917,0.079868995,0.19087662
Ggt7,-3.2137928,-0.64915997,0.0013099418067905127,0.015425389441330152,0.14285714285714285,0.38662310619659657,0.17047663,0.2557978
Ap1s1,-3.2144225,-1.3486651,0.0013070715972215148,0.015403953428658818,0.05194805194805195,0.2738206361743376,0.07637397,0.18409264
Adcy3,-3.2161562,-1.2738719,0.0012992004105539167,0.015317909184547495,0.09090909090909091,0.3205643713649745,0.08550416,0.19544701
Epb41l1,-3.2165384,-0.49959993,0.0012974714309497762,0.015304239398428659,0.33766233766233766,0.6097867451712501,0.47833103,0.6244438
Gpcpd1,-3.2170835,-0.66819143,0.0012950097069469092,0.015281910771042358,0.33766233766233766,0.6105047748976807,0.43889746,0.6289177
Hacd3,-3.2171116,-0.60825074,0.0012948819430450512,0.015281910771042358,0.2857142857142857,0.559668270266389,0.35211205,0.49676985
Trp53bp1,-3.2175221,-0.6973661,0.0012930306733727832,0.015271971074077665,0.2727272727272727,0.542579162777339,0.30895108,0.4618392
Thra,-3.2176778,-0.30948117,0.0012923291069086762,0.01527039714275995,0.38961038961038963,0.6733323759603648,0.6369939,0.7438036
Cnih2,-3.218265,-1.7564743,0.0012896854499343017,0.015245863633847199,0.05194805194805195,0.27184605442665327,0.07307955,0.22806004
Actr1a,-3.2184775,-0.95769846,0.0012887311400835689,0.015241287735055236,0.11688311688311688,0.3552452071515761,0.12722602,0.23389083
Eif4e3,-3.2192416,-1.0634762,0.0012853010188733722,0.015207414520972044,0.1038961038961039,0.33165793063832844,0.1018941,0.20227237
Eif4e,-3.2208834,-0.53514445,0.0012779610872825104,0.015127231019947602,0.22077922077922077,0.4984562360881741,0.28828585,0.39487413
9530059O14Rik,-3.2212656,-0.80779696,0.0012762582154021208,0.015113732149781834,0.37662337662337664,0.6143462339340848,0.5424143,0.8156543
Ndufv2,-3.2219875,-0.2540727,0.0012730473933567675,0.015082356022705619,0.19480519480519481,0.46169311409492353,0.31243673,0.36281955
Zzef1,-3.2221713,-0.66828275,0.0012722301420572278,0.01507932241600252,0.35064935064935066,0.6238960292956128,0.4338705,0.6223363
Abce1,-3.2223837,-0.59443194,0.0012712877616409236,0.01507480236332375,0.15584415584415584,0.39592159115387376,0.19019711,0.27482527
Mipol1,-3.2223837,-0.66945654,0.0012712877616409236,0.01507480236332375,0.11688311688311688,0.3501830975802398,0.16459887,0.25042263
Fubp1,-3.2224119,-0.66950536,0.001271162159620058,0.01507480236332375,0.38961038961038963,0.6761326918934444,0.53181136,0.7497989
Rhot1,-3.2225251,-0.29692897,0.0012706598660885639,0.01507480236332375,0.2597402597402597,0.527715947440224,0.37250298,0.44116056
Mast1,-3.2231762,-0.705308,0.0012677752323857555,0.015059734966492152,0.15584415584415584,0.39570618223594456,0.17258045,0.26783502
Crbn,-3.2235088,-1.2119591,0.0012663038951846268,0.015048910067939373,0.07792207792207792,0.30440870252028435,0.08700244,0.19109166
Mtx2,-3.2235937,-0.7266324,0.0012659284873420419,0.015048910067939373,0.18181818181818182,0.43900337473971424,0.20700826,0.32250783
Zfp260,-3.2238698,-1.196275,0.0012647091213458582,0.015043264316318377,0.12987012987012986,0.365261721835284,0.11809659,0.25250235
Thy1,-3.2257733,-0.29202497,0.001256328111616173,0.014950193250277488,0.2077922077922078,0.46402671070582324,0.32772613,0.3885337
Ubac2,-3.2264597,-0.83805895,0.001253318564026908,0.014927261569826482,0.2727272727272727,0.5371939398291089,0.2881089,0.46806392
Dcc,-3.2274647,-0.9053922,0.0012489248383238008,0.014881867142244137,0.6493506493506493,0.8464493430028003,1.6517289,2.1856823
Gpi1,-3.22767,-0.3259504,0.001248029278895021,0.014877793577599474,0.2597402597402597,0.5529546923242622,0.43336317,0.51875603
Ggnbp2,-3.2281582,-0.41882196,0.0012459008484314608,0.014859012781781335,0.33766233766233766,0.6597257126445035,0.5708527,0.7075767
Atp6v1b2,-3.2283492,-0.359503,0.0012450688971334526,0.014855684398745945,0.2857142857142857,0.5589502405399583,0.42053187,0.5132473
Stimate,-3.228434,-0.46525946,0.0012446993056889697,0.014855684398745945,0.15584415584415584,0.4024556616643929,0.20649745,0.27509344
Rnf2,-3.228526,-1.3859578,0.0012442990292831546,0.014855684398745945,0.05194805194805195,0.27439505995548213,0.067513116,0.16766031
Ppp1cb,-3.2321775,-0.55973125,0.0012285067991580855,0.014677624585761564,0.33766233766233766,0.6182235944568105,0.45695293,0.617248
Grm1,-3.2324536,-0.79589975,0.0012273207565423323,0.014669977192300922,0.4935064935064935,0.6890572269691966,0.8513133,1.2033246
Gm44257,-3.2325032,-1.2082664,0.001227107989072279,0.014669977192300922,0.11688311688311688,0.34070510519135494,0.11352784,0.24513054
Ckap5,-3.233317,-0.55673337,0.0012236173969387002,0.014638735287507958,0.37662337662337664,0.6678394485531701,0.5443272,0.7247158
Ube2o,-3.2336423,-0.5793635,0.0012222237296468875,0.014628575329893928,0.16883116883116883,0.41875493645436923,0.20696214,0.2953288
Ccdc85a,-3.2338405,-0.7746312,0.0012213761283834678,0.014624944995393843,0.42857142857142855,0.694406548431105,0.780653,1.1064614
Maea,-3.234053,-2.0050077,0.0012204685866583846,0.014620593367592865,0.05194805194805195,0.27238457672147626,0.042222638,0.15965585
Cers4,-3.234527,-0.48454368,0.0012184439918514712,0.014602850161038818,0.2077922077922078,0.47537158038342786,0.27630353,0.36829898
Bbof1,-3.2346048,-0.7295991,0.0012181118922997328,0.014602850161038818,0.14285714285714285,0.38148919365261724,0.15583488,0.24656655
Copg1,-3.2349162,-1.779016,0.001216784329982738,0.014595979886891148,0.05194805194805195,0.2713793351044733,0.052898586,0.1709495
Man2a2,-3.2359848,-0.6312398,0.0012122385336095982,0.014547945242559136,0.18181818181818182,0.440942055001077,0.22411074,0.32865497
Tmx3,-3.2367065,-0.778739,0.001209176745948936,0.014517685059717567,0.22077922077922077,0.4783514037481152,0.23934758,0.38113204
Pcolce2,-3.2377539,-26.881903,0.001204746852718971,0.014470964654697696,0.0,0.2133266317225533,0.0,0.116598815
Abcc8,-3.2391126,-3.8364134,0.0011990223039329148,0.014408644591537307,0.012987012987012988,0.22797443814173907,0.009364565,0.1261036
A330015K06Rik,-3.2401812,-1.7294363,0.001194537849086155,0.014361177630847868,0.05194805194805195,0.2707331083506857,0.058518652,0.18218581
Slc30a9,-3.2405703,-0.63977337,0.0011929082919113878,0.014348006178898384,0.2597402597402597,0.5169096000574424,0.29530737,0.42870164
Srsf7,-3.2415257,-0.78422177,0.0011889171732191836,0.014306405931213375,0.2077922077922078,0.46607309542615066,0.21958575,0.35269392
Flvcr1,-3.2417946,-1.10846,0.0011877959743671499,0.014299318024751484,0.06493506493506493,0.2942126804049688,0.082817815,0.17073025
Chrm1,-3.2425518,-0.7336513,0.0011846441604649186,0.014267767185877347,0.18181818181818182,0.4294894808645078,0.20487063,0.32068816
Acss2,-3.2427852,-0.5761912,0.0011836736659285778,0.014262471481390532,0.18181818181818182,0.432864220578732,0.22989848,0.32595828
Gm4258,-3.2428632,-0.76910377,0.0011833503310305043,0.014262471481390532,0.42857142857142855,0.7247792058591226,0.77015996,1.0909408
Atp6v0e,-3.2429128,-1.4000459,0.0011831446149509633,0.014262471481390532,0.06493506493506493,0.2879658217850219,0.07248875,0.18099542
Hmgxb3,-3.2430048,-1.3450822,0.0011827626584662448,0.014262471481390532,0.1038961038961039,0.3318374380699361,0.08674671,0.20719007
Npas3,-3.2438114,-0.9951829,0.0011794180708632818,0.014236731160869893,0.35064935064935066,0.5854814389315718,0.64762425,1.0352881
Arpc5l,-3.2443917,-2.099844,0.001177017720939275,0.014214142095118345,0.025974025974025976,0.2421914267250664,0.039718203,0.16014723
Tra2a,-3.2458777,-0.6776354,0.0011708910513744918,0.014146511938144151,0.4675324675324675,0.7374883320169455,0.7105371,0.9766816
Paqr8,-3.2460475,-1.4767659,0.0011701927401745285,0.014144434965582358,0.06493506493506493,0.2872118905722697,0.08651383,0.2243525
Pls1,-3.2484396,-1.872539,0.0011603989798667563,0.014032367501809065,0.03896103896103896,0.25892151935090113,0.053355217,0.18288863
Dstyk,-3.2486377,-0.81270546,0.0011595910695344081,0.01402891131850047,0.18181818181818182,0.4368492855604222,0.19796607,0.32536447
Cecr2,-3.2492392,-2.3408196,0.0011571416679350768,0.01400558406189888,0.05194805194805195,0.2689739355209306,0.046678305,0.21678248
Tet2,-3.2493594,-0.5884918,0.001156652361788258,0.01400558406189888,0.2597402597402597,0.5453794787104186,0.34538293,0.48261845
Lmbr1,-3.2496495,-0.6183577,0.0011554730571304455,0.01399799866776153,0.24675324675324675,0.5299777410784806,0.32497647,0.46340886
Sumo1,-3.2497416,-0.29027432,0.001155099363369092,0.01399799866776153,0.22077922077922077,0.4955123142098083,0.34500307,0.4080058
Ndfip2,-3.249961,-0.5273789,0.0011542086981968045,0.013995301317936883,0.2077922077922078,0.4695196381130179,0.27015665,0.36952636
Mbip,-3.2500033,-0.79608506,0.001154036384721495,0.013995301317936883,0.15584415584415584,0.40188123788324837,0.16678235,0.2739496
Golga5,-3.2501237,-1.3880836,0.0011535482923169362,0.013995301317936883,0.09090909090909091,0.3218927263588713,0.08324742,0.20474403
Scmh1,-3.251072,-0.64600825,0.0011497076497396458,0.01396593334019181,0.4155844155844156,0.7025202843397717,0.6184797,0.8500072
Parl,-3.2511852,-1.3868781,0.0011492498562549463,0.01396593334019181,0.06493506493506493,0.28968909312845553,0.07098931,0.1759627
Ubap1,-3.2514257,-0.64315456,0.0011482776044665329,0.0139611851728578,0.11688311688311688,0.3562145472822575,0.15906864,0.23844372
Trim35,-3.2524447,-0.5778072,0.0011441682547657993,0.013917519694684032,0.2077922077922078,0.47845910820707976,0.26466036,0.37310317
Megf8,-3.2525864,-1.4056808,0.0011435985880663925,0.013916890426333317,0.07792207792207792,0.3048754218424643,0.07392001,0.18503965
Amn1,-3.2529542,-0.9386542,0.0011421186813793272,0.013905178508682612,0.15584415584415584,0.39484454656422774,0.15522234,0.27903566
Uso1,-3.2530746,-0.37264818,0.0011416352498305748,0.013905178508682612,0.19480519480519481,0.44392187836576436,0.26414293,0.3303208
Scaf11,-3.2540653,-0.45777532,0.0011376612357503187,0.013863472745855357,0.18181818181818182,0.4423781144539384,0.26232633,0.3449786
Kifap3,-3.2546527,-0.69652337,0.0011353112550113505,0.013841113167946908,0.4935064935064935,0.7351547354060458,0.6752176,0.94117796
Grk4,-3.2576177,-1.676096,0.0011235164542256182,0.013715986880982446,0.05194805194805195,0.27525669562719896,0.06020503,0.1809054
Urgcp,-3.2612693,-0.4435684,0.0011091467973365788,0.01354671565656085,0.22077922077922077,0.4857112084440296,0.2926229,0.38001296
Lrrtm1,-3.2624934,-1.3576938,0.001104367230837366,0.01349447362100956,0.03896103896103896,0.2602857758311194,0.06842015,0.16676919
Gtf3c1,-3.2639017,-0.92727184,0.0010988929056810035,0.01343980535987645,0.19480519480519481,0.4385725569038558,0.1804896,0.3192958
Tlcd4,-3.2640219,-1.6855425,0.001098426415125466,0.01343980535987645,0.07792207792207792,0.3021469088820277,0.06506778,0.19577856
Ccpg1,-3.2642555,-0.76902634,0.0010975213973776466,0.013435261935096747,0.2077922077922078,0.46381130178789404,0.22416615,0.35642186
Naa50,-3.2658336,-1.823423,0.0010914237232279042,0.013366707129960704,0.07792207792207792,0.30006462267537876,0.056926373,0.18840177
Lpin2,-3.2659113,-0.57679546,0.0010911237535062483,0.013366707129960704,0.24675324675324675,0.5172686149206577,0.31487933,0.43954915
Chd1,-3.2665908,-0.6688347,0.0010885090705439549,0.0133431746010566,0.19480519480519481,0.4592877145113808,0.23223874,0.3475563
Mllt11,-3.2673693,-0.32288027,0.0010855202043836996,0.013312609717841173,0.12987012987012986,0.3811660802757234,0.23822616,0.2900295
Mgat4c,-3.2674825,-0.8982142,0.0010850860931014528,0.013312609717841173,0.5194805194805194,0.7362317799956918,1.0753356,1.525808
Adss,-3.2675886,-0.36665437,0.0010846792596089078,0.013312609717841173,0.12987012987012986,0.3789401881237883,0.20416021,0.25621685
Pex13,-3.2676876,-1.3137742,0.0010842996756400057,0.013312609717841173,0.09090909090909091,0.3225748545989804,0.08774701,0.20537658
Lrp6,-3.2680557,-0.730291,0.0010828908677331184,0.013304653688152214,0.3246753246753247,0.5943491060529906,0.37074372,0.5565067
Npr3,-3.26865,-1.8122305,0.0010806186770388323,0.013282810545303489,0.025974025974025976,0.24649960508365046,0.048982866,0.1623767
Baz2b,-3.2688482,-0.7346831,0.0010798622606427537,0.013279587617149105,0.44155844155844154,0.7581316866518274,0.7320913,1.0282602
Tmtc3,-3.2689474,-1.9157789,0.0010794842361270046,0.013279587617149105,0.07792207792207792,0.29970560781216343,0.05218888,0.18410932
Gm10115,-3.27003,-1.134754,0.001075360939080943,0.013236348343153887,0.12987012987012986,0.3678466288504344,0.11754685,0.24207759
Ube2e2,-3.2705607,-0.96525437,0.0010733450405289544,0.013217589935386345,0.5714285714285714,0.8389100308752783,1.2859234,1.8101571
Thap2,-3.2712047,-0.92265004,0.0010709037776302714,0.01319357382160724,0.1038961038961039,0.34285919437064694,0.12501411,0.22508238
Fbxl7,-3.2715585,-0.8293848,0.001069564611786202,0.013183119779218004,0.14285714285714285,0.38206361743376177,0.23496182,0.3856963
Erlec1,-3.271962,-0.6585806,0.0010680398524356267,0.013170367524068511,0.2077922077922078,0.46521145975443384,0.24257421,0.36001232
Rnf24,-3.2722309,-1.0448451,0.0010670244635886455,0.013163887666036227,0.14285714285714285,0.3857973720112013,0.14029042,0.27058122
Plpp1,-3.272528,-2.435556,0.0010659032307139794,0.013156095456722382,0.03896103896103896,0.26010626839951173,0.031835575,0.16126196
Actr10,-3.273922,-1.0277419,0.0010606586458407747,0.013097379509991552,0.12987012987012986,0.370575141810871,0.13473924,0.25779846
Elavl1,-3.2742617,-1.0080696,0.0010593843996501815,0.013087659226942702,0.22077922077922077,0.4777051769943276,0.19999826,0.36830616
Dmxl2,-3.2743962,-0.6445824,0.0010588804019062538,0.013087450045639853,0.4935064935064935,0.7278667336827744,0.7568497,1.0184649
Fktn,-3.2753444,-0.6933473,0.001055332185804238,0.01304959771401743,0.18181818181818182,0.4334386443598765,0.20587793,0.3145615
Dgkz,-3.2756488,-0.6107713,0.001054195912585915,0.013041548881760375,0.24675324675324675,0.5107345444101385,0.3249345,0.46140802
Vmp1,-3.2765899,-0.594028,0.0010506885541383922,0.013004146222799908,0.3246753246753247,0.6008472750771882,0.44475842,0.6127309
Cox16,-3.2770429,-0.72807395,0.00104900465329855,0.012989288034162232,0.4155844155844156,0.7290514827313851,0.69864166,0.98383117
Tgfbr1,-3.2775807,-1.5954645,0.0010470082643874836,0.01297054498113955,0.07792207792207792,0.30286493860845837,0.13153395,0.35403895
Atg16l1,-3.2780902,-0.7409845,0.0010451201919662065,0.012953127102459393,0.18181818181818182,0.4470453076757378,0.20431308,0.32125542
Xrn2,-3.278621,-0.649839,0.0010431568003198817,0.012934759217625852,0.24675324675324675,0.5255977597472535,0.30401173,0.44304338
Lrpprc,-3.2788756,-0.61046016,0.001042215585142464,0.012929054835077565,0.2857142857142857,0.56975658792274,0.3745856,0.5269388
Ppp6c,-3.2799726,-1.0838529,0.0010381720994740232,0.012884842638737647,0.12987012987012986,0.36795433330939903,0.1253618,0.24928088
Faim2,-3.2811542,-0.8526481,0.0010338318192402247,0.012836904335944935,0.19480519480519481,0.4394700940618942,0.2054742,0.34494922
Herc4,-3.2826545,-0.4838745,0.0010283461912319177,0.01277469355450838,0.3246753246753247,0.5989444963021469,0.46163157,0.59907883
Cep290,-3.2833338,-0.8220171,0.0010258710050842633,0.012749839919803031,0.14285714285714285,0.38953112658864075,0.16289608,0.2721343
B130024G19Rik,-3.283525,-27.397697,0.001025175853096591,0.01274709633165451,0.0,0.21634235657356216,0.0,0.16281506
Gm57223,-3.2836099,-0.7219387,0.0010248670366170632,0.01274709633165451,0.18181818181818182,0.4487685790191714,0.23640026,0.36454874
Arfgap1,-3.283794,-0.72343236,0.0010241982295797446,0.012746737577029986,0.14285714285714285,0.3911825949594313,0.1651951,0.25972766
Stx18,-3.2847562,-0.9709616,0.0010207064321114748,0.012709166742741116,0.19480519480519481,0.4468658002441301,0.17922135,0.32551733
Sptan1,-3.2847986,-0.54317665,0.0010205526362933783,0.012709166742741116,0.5194805194805194,0.7583111940834351,0.8743719,1.1106124
Tlcd3a,-3.286596,-1.6272604,0.0010140615853417515,0.012638142299690567,0.05194805194805195,0.2804983126301429,0.05446678,0.15950371
Snx27,-3.2868438,-0.6571408,0.0010131701509070426,0.012632891858409389,0.2597402597402597,0.5289006964888346,0.30342844,0.4440599
Zbtb44,-3.2875018,-1.0620564,0.00101080500540599,0.012609252783314276,0.14285714285714285,0.37980182379550514,0.13361269,0.26118362
Ints13,-3.287884,-1.5248363,0.0010094340414601877,0.012597999393420923,0.07792207792207792,0.30932720614633447,0.068332285,0.18523654
Snx32,-3.2881885,-0.91828966,0.0010083435791807612,0.012590237905477255,0.12987012987012986,0.3726215265311984,0.13917707,0.2485856
Rbm25,-3.2884715,-0.6978766,0.0010073301747476366,0.012583431797056715,0.4805194805194805,0.7840884612622963,0.809323,1.1058488
Gdi2,-3.2887332,-0.48475146,0.001006393615120218,0.012577579738735002,0.2077922077922078,0.47515617146549866,0.2949925,0.39213395
Smpd3,-3.289462,-0.25272006,0.0010037906791672002,0.01255088671438933,0.24675324675324675,0.529331514324693,0.41568983,0.47877362
Frmd6,-3.2895117,-0.85590774,0.001003614006970205,0.01255088671438933,0.15584415584415584,0.39908092195016875,0.1792052,0.30396497
Nxpe3,-3.289639,-1.1115158,0.0010031598392058812,0.01255088671438933,0.06493506493506493,0.29536152796725784,0.09078883,0.18677077
Fip1l1,-3.2899716,-0.61666495,0.0010019748535482504,0.01254569632564841,0.3116883116883117,0.6035398865513032,0.4129585,0.5788385
Tox,-3.290198,-1.1911169,0.0010011687964256598,0.01254144781349999,0.18181818181818182,0.4147339699863574,0.29767427,0.583148
Chp1,-3.290297,-1.0133468,0.0010008163352369214,0.01254144781349999,0.15584415584415584,0.39208013211746967,0.14633264,0.27618483
Slc9a8,-3.2905943,-1.4385381,0.0009997596407825835,0.012535483690073738,0.07792207792207792,0.3075321318302578,0.074262306,0.18975034
Sez6l2,-3.2917266,-0.29287916,0.0009957435931318502,0.012490957211695991,0.23376623376623376,0.512242406835643,0.3856058,0.45514655
Ubtd2,-3.2922785,-1.0134361,0.0009937911899906566,0.012472288311559524,0.1038961038961039,0.33549938967473253,0.11380832,0.21779329
Gm9801,-3.292413,-0.7822968,0.0009933161417325412,0.012472151742221207,0.2987012987012987,0.5556114023120557,0.31791112,0.49693042
Erp44,-3.292682,-0.40522063,0.000992366675873097,0.012466055437452135,0.22077922077922077,0.5,0.3153665,0.39944515
Fgfr1,-3.2928872,-0.73880696,0.0009916426488914447,0.012462786705197905,0.1038961038961039,0.33959215911538737,0.16900769,0.26794395
Fbxl19,-3.2934108,-1.6838608,0.0009897973474533284,0.012445416343505352,0.05194805194805195,0.2794571695268184,0.053091172,0.16142495
Zfp326,-3.2941256,-0.65675324,0.0009872838910276525,0.012419624602955535,0.15584415584415584,0.4155597041717527,0.20258245,0.30308336
Gm47283,-3.296015,-1.6476668,0.0009806678400519065,0.012342175579482308,0.09090909090909091,0.3197745386659008,0.07209474,0.21045084
Prdm2,-3.2968075,-0.7803798,0.0009779048095924325,0.012313168806817555,0.23376623376623376,0.49842033460185253,0.25453335,0.4040354
Rbm10,-3.29685,-0.9273349,0.0009777569937339282,0.012313168806817555,0.14285714285714285,0.38629999281970273,0.14690538,0.26308948
Msantd2,-3.2970765,-0.87756705,0.0009769689918563845,0.012312925333574603,0.22077922077922077,0.4793207438787966,0.22165556,0.3756264
Rnf169,-3.2975576,-0.6997747,0.0009752964401064206,0.012297613958545058,0.3246753246753247,0.5915128886335894,0.39541593,0.58096737
Cyp51,-3.2980247,-2.5085502,0.0009736756171402627,0.012282940766459558,0.05194805194805195,0.27252818266676243,0.034765784,0.18341513
Nup160,-3.300176,-1.0002898,0.0009662421632231892,0.012194892872619583,0.1038961038961039,0.3448696776046528,0.11667784,0.22119303
Mphosph8,-3.300721,-0.6007784,0.0009643677077723923,0.012176955031881664,0.18181818181818182,0.44385007539312127,0.23819822,0.34209028
