names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_VIP (for_DEGs),mean_expr_Rest (for_DEGs)
Glt1d1,-3.238046,-0.3932755,0.0012035144014633599,0.014160926663611384,0.17982456140350878,0.3380459025829196,0.16543664,0.21211213
Polr3a,-3.238465,-0.74750143,0.0012017472752952928,0.01415028452549716,0.09210526315789473,0.2279300669112886,0.077713236,0.12722698
Shkbp1,-3.2385597,-0.8507044,0.0012013491369951422,0.01415028452549716,0.07017543859649122,0.20393553493057054,0.059519775,0.10489655
Sntg2,-3.2397227,-0.6710818,0.0011964602684252942,0.014100389216047218,0.10087719298245613,0.2401971364846392,0.10438389,0.161431
Kcnj4,-3.2435446,-2.2373562,0.0011805235259399105,0.01392478803424293,0.021929824561403508,0.14860781351176344,0.019266048,0.08776032
Parl,-3.2440953,-0.40676284,0.0011782434989850118,0.013903997724078729,0.14035087719298245,0.2894452838333693,0.13517061,0.17552531
Ppid,-3.244835,-0.6816444,0.0011751871799080618,0.013874024395487532,0.10964912280701754,0.2510972012374991,0.09932626,0.15486228
Hip1r,-3.2449994,-0.9311462,0.0011745089935094718,0.013872112815648137,0.08333333333333333,0.2158428663932657,0.073726155,0.1361835
Nup50,-3.2449994,-0.49279606,0.0011745089935094718,0.013872112815648137,0.10526315789473684,0.24749982013094468,0.10547324,0.1454229
Cep95,-3.2453732,-0.42542988,0.0011729674664898747,0.013866095831316733,0.12719298245614036,0.273364990287071,0.12489987,0.16438065
Hlcs,-3.2455542,-0.3559284,0.0011722227834958564,0.013863391810094041,0.18859649122807018,0.3473631196488956,0.18891558,0.23595864
Spata5,-3.2456076,-0.44252062,0.0011720028471423765,0.013863391810094041,0.35526315789473684,0.5476293258507806,0.37704897,0.48389238
Dld,-3.2465732,-0.41839716,0.0011680336437882688,0.013826019387044398,0.14035087719298245,0.29225124109648176,0.14031583,0.18341884
Slc36a1,-3.2475884,-1.9167528,0.0011638751505026856,0.013782867031294473,0.03508771929824561,0.16227786171667027,0.024797231,0.09056987
Gmpr,-3.2476623,-0.627439,0.001163572637923399,0.013782867031294473,0.10964912280701754,0.2521764155694654,0.09849467,0.14833553
Mknk1,-3.2481802,-1.1263736,0.0011614570836388546,0.013766366050893703,0.06140350877192982,0.19307144398877618,0.05470453,0.11578292
Col4a1,-3.249187,-0.39575875,0.0011573536783843234,0.013723783467867066,0.14912280701754385,0.30383480825958703,0.14568822,0.18758929
Cep126,-3.2492323,-0.36960557,0.001157169758530892,0.013723783467867066,0.20614035087719298,0.37096193970789265,0.20428236,0.25682914
Ctnnb1,-3.2504323,-0.49220723,0.001152297387186855,0.013675896993688515,0.2149122807017544,0.3778329376214116,0.20326413,0.27538717
Fhip1a,-3.2504857,-3.042234,0.0011520809080658185,0.013675896993688515,0.008771929824561403,0.1345420533851356,0.009326487,0.07435374
Dsel,-3.2507527,-0.7065933,0.0011509990761868862,0.013675896993688515,0.08771929824561403,0.22605942873588028,0.07871881,0.1254483
Dhx36,-3.25312,-0.49478632,0.0011414533259380363,0.013571172950422582,0.32456140350877194,0.5134901791495791,0.32055217,0.42689186
Gm3294,-3.2533007,-1.1183329,0.0011407271535770805,0.013568542990976607,0.04824561403508772,0.17950931721706598,0.046092853,0.09749689
Wfs1,-3.2539089,-1.8244282,0.001138287706615136,0.01355152444694227,0.043859649122807015,0.17188286927117058,0.035989966,0.12202831
Sparcl1,-3.2539337,-0.66531175,0.0011381889119041456,0.01355152444694227,0.42543859649122806,0.5915893229728757,0.5052194,0.7141718
Kcnk2,-3.2575624,-0.50684696,0.001123735736416679,0.013390146003333112,0.22807017543859648,0.3855673070005036,0.24321878,0.3302038
Tpp1,-3.2579198,-0.9896676,0.0011223209187420135,0.013379220535314065,0.07456140350877193,0.2090078422908123,0.06546876,0.12606262
Nprl3,-3.258491,-0.31225377,0.0011200638801044346,0.013358240771596162,0.13157894736842105,0.2839772645514066,0.13519785,0.16529787
Ywhab,-3.2584994,-0.5521873,0.0011200314353758047,0.013358240771596162,0.3684210526315789,0.5523059212893013,0.39754376,0.5398793
Nudt13,-3.2592597,-0.61403984,0.0011170340527714975,0.013333942691235067,0.07456140350877193,0.2099071875674509,0.07829523,0.117471874
Tmem120b,-3.2593706,-0.31055522,0.0011165972176531615,0.013333942691235067,0.13157894736842105,0.2828620764083747,0.13226533,0.16158804
Hycc1,-3.2613513,-0.48154387,0.0011088254321877237,0.013247727595768847,0.20175438596491227,0.3579034462911001,0.20264882,0.27281255
Mtch1,-3.2615404,-0.4618135,0.0011080863470844396,0.01324478654188563,0.2543859649122807,0.429347435067271,0.25910184,0.3417085
Ndufs1,-3.2621033,-0.36919048,0.0011058878566146532,0.013224391057959826,0.27631578947368424,0.4664004604647816,0.28964266,0.3604138
Pgm2l1,-3.2627363,-0.5583131,0.0011034213764083557,0.013200771319720622,0.4517543859649123,0.623066407655227,0.5066653,0.6787997
Dcaf12,-3.263172,-0.5180797,0.0011017266260556914,0.013186367234795736,0.10087719298245613,0.24260738182603064,0.10238505,0.14357117
Ajm1,-3.2634802,-0.62633085,0.0011005289646729241,0.013177902531533633,0.11403508771929824,0.256709115763724,0.095896676,0.14441168
Dnah9,-3.264265,-0.5183352,0.0010974843555381802,0.01314730478524784,0.2631578947368421,0.4146341463414634,0.28744963,0.3900061
AW146154,-3.2645364,-1.2763058,0.001096434103791298,0.013140581788078578,0.039473684210526314,0.1692208072523203,0.039505597,0.093130335
Tspan3,-3.2650049,-0.5266237,0.0010946222215617912,0.013124720702081807,0.30701754385964913,0.49266134254262894,0.32400274,0.43904734
Gm4258,-3.2652802,-0.43743944,0.0010935586357619898,0.013117821670948512,0.6359649122807017,0.7230736024174401,0.8990586,1.0897248
Adamts9,-3.26618,-1.7597201,0.0010900888028745617,0.013087884778033724,0.039473684210526314,0.1679257500539607,0.040448435,0.13083476
Slc2a3,-3.2664883,-0.38720536,0.0010889028465320175,0.01307949015928266,0.2543859649122807,0.4408950284193107,0.26166776,0.33014667
Capzb,-3.266661,-0.4499601,0.0010882392323325386,0.01307736501465801,0.2631578947368421,0.4412547665299662,0.26026434,0.3408026
Sema3a,-3.2673514,-1.1504799,0.0010855885142537025,0.013051348267560173,0.09210526315789473,0.22447658104899634,0.086118676,0.18202665
Wdr13,-3.2683048,-0.45552182,0.0010819378154712095,0.013013280708017636,0.13596491228070176,0.28588387653788044,0.124964036,0.16765434
Becn1,-3.2688267,-0.38855723,0.0010799441852645656,0.01299511878999502,0.18421052631578946,0.34761493632635443,0.1761909,0.22491403
Pip4p2,-3.2696855,-0.38845623,0.0010766707248237107,0.012961533322586516,0.22807017543859648,0.3962875026980358,0.22417264,0.2843759
Gm37459,-3.2697432,-2.056089,0.001076451778285024,0.012961533322586516,0.02631578947368421,0.1536801208720052,0.020581681,0.08294057
Gm12394,-3.2705734,-1.320574,0.0010732972731364713,0.012932510192456047,0.039473684210526314,0.16950859774084467,0.034685362,0.0844809
Septin4,-3.2706063,-1.0707648,0.0010731725184508012,0.012932510192456047,0.13157894736842105,0.2658104899633067,0.12754975,0.25135103
Zfp1,-3.2707582,-0.41341576,0.001072595702492429,0.012932510192456047,0.17543859649122806,0.33603136916324916,0.16194604,0.21036786
Nudt4,-3.2710953,-0.87526023,0.001071318375552109,0.012926055119481443,0.08771929824561403,0.22289373336211238,0.08606292,0.15260181
Spidr,-3.2727597,-1.7033707,0.0010650302388506008,0.012855958004454465,0.03508771929824561,0.16404057845888192,0.035855263,0.11233278
Slc38a6,-3.2731664,-0.27305996,0.0010634983407903443,0.012843236142488336,0.2324561403508772,0.40808691272753433,0.24462806,0.28885257
Ypel5,-3.2746787,-0.63720995,0.0010578218664905798,0.012780428755666312,0.11403508771929824,0.25447873947766025,0.106067106,0.16044608
Pikfyve,-3.2748842,-0.35906702,0.0010570527731028146,0.0127768816973786,0.3508771929824561,0.5500395711921721,0.39663813,0.4851327
Tm7sf3,-3.2755008,-0.8479389,0.0010547485958672573,0.012754768123741317,0.09210526315789473,0.23019641700841786,0.082739785,0.14432533
Akap5,-3.2762938,-1.1201739,0.001051790723910376,0.012730457996158469,0.06140350877192982,0.19440247499820132,0.05541123,0.116759166
Pced1b,-3.2766638,-0.47717458,0.0010504140309281268,0.012719524565587547,0.17982456140350878,0.3375782430390676,0.17203127,0.2321452
Gigyf1,-3.277991,-0.35612562,0.001045486950195763,0.012665570041370674,0.14473684210526316,0.2994100294985251,0.14393154,0.18077694
Usp4,-3.2783937,-0.27966166,0.0010439962801854228,0.012653216079649216,0.2631578947368421,0.4607885459385567,0.29284406,0.3457244
Wdfy1,-3.2786775,-0.43234906,0.0010429479069000473,0.012651371083180546,0.16666666666666666,0.3266422044751421,0.15760054,0.20729518
Nudcd1,-3.2804446,-0.3231774,0.001036436487239734,0.012578612652272652,0.19736842105263158,0.3662133966472408,0.19519974,0.23876114
Arl8b,-3.280543,-0.47900602,0.0010360741699632788,0.012578612652272652,0.27631578947368424,0.4546010504352831,0.26773375,0.3561976
Ina,-3.2823513,-0.5106783,0.0010294524240363383,0.01250514766449205,0.16228070175438597,0.3138715015468739,0.15568458,0.21511552
St6gal2,-3.2829554,-0.35859588,0.0010272489018841862,0.0124896733002842,0.22807017543859648,0.3991294337722138,0.2465952,0.3064362
Tbc1d24,-3.2833953,-0.28321314,0.0010256477235359475,0.012475850761163833,0.2324561403508772,0.41837542269228,0.25151733,0.29862514
Lyrm1,-3.2844143,-0.38862664,0.00102194545815037,0.012436446766530999,0.13157894736842105,0.2814590977768185,0.13442631,0.17257494
Oip5os1,-3.285002,-0.44134805,0.0010198163103434708,0.012416159609845519,0.3026315789473684,0.4901791495791064,0.32931677,0.42500228
Ndufs5,-3.2868185,-0.8370527,0.0010132612380388713,0.012341944454263135,0.17105263157894737,0.316389668321462,0.16389412,0.2762208
Ctbp2,-3.2871597,-1.704627,0.0010120346660686308,0.012332594774269437,0.03070175438596491,0.16008345924167205,0.028753411,0.09082791
Cmtr1,-3.287768,-0.36327675,0.0010098509354084441,0.012311567438486793,0.22807017543859648,0.4035182387222102,0.22514349,0.28126526
Zfp46,-3.28778,-1.3013072,0.0010098067157342718,0.012311567438486793,0.043859649122807015,0.17479674796747968,0.036335558,0.087274924
Zbtb43,-3.287817,-1.0277944,0.0010096740674657434,0.012311567438486793,0.06578947368421052,0.19961867760270524,0.05438892,0.10792568
Atp6v1h,-3.2880595,-0.4552613,0.001008804883746826,0.012311567438486793,0.4166666666666667,0.6071300093531908,0.4708223,0.60125947
Manf,-3.289202,-0.63509285,0.0010047187207193943,0.012271269102604601,0.12719298245614036,0.271314483056335,0.120972164,0.18208063
Upf2,-3.2897897,-0.43977872,0.0010026228182042148,0.01225123925654718,0.35526315789473684,0.5533851356212677,0.38362825,0.4911843
Plpp3,-3.289909,-1.3306332,0.0010021982689838907,0.01225123925654718,0.13596491228070176,0.2647672494424059,0.13454086,0.30910695
Pip5k1c,-3.2899911,-0.2998023,0.001001905573388501,0.01225123925654718,0.17105263157894737,0.3325419094898914,0.17776448,0.21469098
Ap1ar,-3.2904227,-0.3785007,0.0010003702194049922,0.012240413385888953,0.17105263157894737,0.3321461975681704,0.16343565,0.20767523
Cabin1,-3.2904801,-0.39292753,0.0010001656701926654,0.012240413385888953,0.2850877192982456,0.4779120800057558,0.28856406,0.3641085
Man1a,-3.2915568,-0.586229,0.000996344813314775,0.012207800236915988,0.4517543859649123,0.5577379667601986,0.61532754,0.8226457
Smc2,-3.29295,-1.0423238,0.0009914210866642484,0.012153049543188119,0.05701754385964912,0.19094898913590905,0.05424454,0.1086789
Pcbp2,-3.2957978,-0.4634953,0.000981425791548895,0.012036015983075677,0.3508771929824561,0.5488164616159436,0.3702725,0.48113996
Ints2,-3.296554,-0.3744071,0.0009787876389603762,0.01200914331455037,0.16666666666666666,0.32552701633211023,0.15593286,0.19782545
Vipas39,-3.2985432,-0.36386558,0.0009718794731859052,0.011929831632939822,0.15789473684210525,0.31743290884236275,0.15430477,0.19450495
Ppp2ca,-3.3006678,-0.4877641,0.0009645501902464565,0.011845275873821885,0.34649122807017546,0.5477372472839772,0.37357366,0.4917123
Tns3,-3.3012145,-1.0203508,0.0009626730033841054,0.011827628532661597,0.14035087719298245,0.2758831570616591,0.14219393,0.26998317
Acap3,-3.3022788,-0.76202863,0.0009590271355678947,0.011793619740370404,0.08771929824561403,0.22739045974530542,0.07762588,0.128295
Zfp251,-3.3024924,-0.45085606,0.000958296689971569,0.011790032994293067,0.14473684210526316,0.29876250089934525,0.13566577,0.18115601
Gramd4,-3.3028007,-0.5661231,0.0009572440702079577,0.011782477401048017,0.10964912280701754,0.2559536657313476,0.10238748,0.14809287
Qtrt2,-3.3029404,-0.77965605,0.0009567672354546742,0.011782005323862097,0.07456140350877193,0.2117778257428592,0.06623964,0.11115294
Tmem116,-3.3033679,-1.5052485,0.0009553100474452677,0.011769454825701213,0.039473684210526314,0.17058781207281098,0.032466814,0.089545555
Lsm1,-3.306109,-0.45927325,0.0009460131896389393,0.01166026348880656,0.08771929824561403,0.22918915029858264,0.09725186,0.13140026
Tnpo3,-3.306121,-0.504264,0.0009459715646671844,0.01166026348880656,0.39473684210526316,0.5777753795237067,0.39960536,0.5287273
Tbc1d9b,-3.3061745,-0.35861182,0.0009457912093940998,0.01166026348880656,0.2236842105263158,0.4001007266709835,0.22531432,0.28068113
Flt3,-3.3069718,-1.0147535,0.000943103535503562,0.011640418924658112,0.04824561403508772,0.1822073530469818,0.05067692,0.09987651
Copg1,-3.307991,-0.46996847,0.0009396780495523293,0.011603469297551051,0.12280701754385964,0.2712425354342039,0.1261869,0.1708264
Anp32a,-3.3082788,-0.5596077,0.0009387132664399031,0.011596885273213883,0.19736842105263158,0.3576876034247068,0.18986255,0.2686226
Kctd3,-3.308698,-0.48697218,0.00093730908235062,0.01158486432509713,0.18421052631578946,0.34301028850996473,0.16673747,0.22657312
Ywhaq,-3.310724,-0.54597235,0.0009305495839012387,0.011506611743868515,0.3991228070175439,0.5969494208216418,0.45154306,0.6061046
mt-Co2,-3.310991,-0.9538942,0.000929661749795653,0.01150092597468195,0.20614035087719298,0.3487301244693863,0.19827734,0.3540358
Mkx,-3.311472,-0.792142,0.0009280656259067468,0.011486468617279727,0.14035087719298245,0.2800920929563278,0.13973828,0.23087282
Spen,-3.3115869,-0.47484773,0.0009276840242522669,0.011486468617279727,0.2894736842105263,0.47737247283977263,0.27805573,0.36845863
Kcnh5,-3.3145294,-0.7529328,0.0009179751773286943,0.011377303051117164,0.16228070175438597,0.30505791783581554,0.17121087,0.27360764
Bzw1,-3.3157458,-0.749151,0.0009139890413920981,0.011333126692296112,0.14035087719298245,0.2865314051370602,0.12294605,0.19875957
Neurod1,-3.3166254,-3.656905,0.0009111171697361802,0.011302732387262772,0.008771929824561403,0.13666450823800275,0.006533394,0.07943876
Slc6a15,-3.3166335,-0.40771702,0.0009110903693004592,0.011302732387262772,0.2675438596491228,0.44661486437873227,0.28262353,0.35995898
Secisbp2l,-3.3184745,-0.53159785,0.0009051054481776571,0.011243727874495443,0.30701754385964913,0.4902510972012375,0.3054344,0.4163167
Gas7,-3.3191898,-0.4811594,0.0009027907874893982,0.011220161174764168,0.42543859649122806,0.6017339376933593,0.50772995,0.6540875
Pot1a,-3.3192966,-0.37767598,0.000902445390162053,0.011220161174764168,0.14473684210526316,0.30012950571983593,0.14846456,0.18892209
Stk40,-3.3200855,-0.4007548,0.0008998985529010095,0.01119457135020839,0.10087719298245613,0.24724800345348585,0.107579134,0.13971573
Wdtc1,-3.3216677,-0.5429766,0.0008948116739630577,0.011136447280864919,0.10526315789473684,0.2511691488596302,0.09991522,0.14244947
Tubgcp2,-3.3229253,-0.9399267,0.0008907876207554163,0.011091502951667302,0.06140350877192982,0.19695661558385497,0.061213687,0.11431273
Ankrd42,-3.324265,-0.3987812,0.0008865190171481271,0.011043470556685291,0.17982456140350878,0.34506079574070075,0.1676171,0.21558346
Eed,-3.3245404,-0.54498625,0.0008856440797788323,0.011037688508189807,0.10087719298245613,0.24472983667889775,0.102970876,0.14690386
Calm1,-3.3256953,-0.633243,0.0008819832780536079,0.011002270511281545,0.7149122807017544,0.8375782430390676,1.0397619,1.344467
Per2,-3.3263526,-0.8097702,0.0008799051086112031,0.010981444620707399,0.06578947368421052,0.20368371825311174,0.062145885,0.10651439
mt-Co1,-3.3279636,-0.75574034,0.0008748327638386608,0.010923213923952051,0.36403508771929827,0.515468738758184,0.40278047,0.608383
Otulin,-3.3284156,-0.5522384,0.000873414280545904,0.01091057262588026,0.12280701754385964,0.27102669256781065,0.11617647,0.16606267
Cttn,-3.3284855,-0.42843476,0.0008731952507409274,0.01091057262588026,0.16666666666666666,0.3308511403698108,0.15752304,0.2066883
Gm56878,-3.3291595,-0.6043931,0.0008710848711516729,0.010891600971542788,0.16228070175438597,0.3163177206993309,0.15182783,0.22256304
Rad23b,-3.3307295,-0.41269252,0.0008661875538533941,0.01083540948419027,0.3026315789473684,0.5098927980430247,0.3225214,0.40988714
Rai14,-3.3309143,-1.7633682,0.0008656123286418449,0.010833257228973624,0.04824561403508772,0.17843010288509964,0.042658806,0.13798271
Tm9sf2,-3.33105,-0.39563757,0.0008651907219604289,0.010833026420818603,0.2675438596491228,0.4556442909561839,0.286809,0.362541
Ube2d1,-3.3312309,-0.395628,0.0008646288759071122,0.010831038645978603,0.2412280701754386,0.4203899561119505,0.24693385,0.31369245
Zfp182,-3.3316746,-0.40198323,0.0008632512332622022,0.0108188249243262,0.19298245614035087,0.3577595510468379,0.18706405,0.24043511
Acp1,-3.33345,-0.64994925,0.0008577609916783938,0.010755033992719758,0.12280701754385964,0.2692999496366645,0.11035043,0.1681104
Ss18l1,-3.3350363,-0.5647314,0.0008528827691335974,0.010703858013367474,0.09649122807017543,0.24142024606086768,0.091222666,0.13214561
Ripk2,-3.3354802,-0.35369122,0.0008515224915252558,0.010691780068824123,0.15789473684210525,0.32117418519317936,0.16072264,0.20114374
Tmem168,-3.3364828,-0.99252486,0.000848456676244688,0.010658265961054122,0.07017543859649122,0.20591409453917547,0.05949728,0.1150878
Npnt,-3.3370376,-3.5672202,0.0008467648280538917,0.010641988273998162,0.013157894736842105,0.14155694654291676,0.009197653,0.103932664
Laptm4a,-3.3374527,-0.6728778,0.0008455011216417354,0.010631078679697441,0.16666666666666666,0.31725303978703506,0.1595328,0.24353069
Rhot2,-3.3420432,-0.93693566,0.0008316414439110305,0.01046170674058492,0.05701754385964912,0.19397078926541478,0.053542607,0.10011574
Txnl1,-3.3428035,-0.39824086,0.0008293664200170909,0.010437974569489101,0.2324561403508772,0.41391467012015254,0.2347075,0.29909298
Wbp11,-3.3433046,-0.7218242,0.0008278692944741328,0.010424014968378607,0.14473684210526316,0.293654219728038,0.12489432,0.19835877
Snx10,-3.3440034,-0.48011395,0.0008257873163842642,0.010402674726322166,0.33771929824561403,0.5306137132167782,0.35805446,0.47034323
Dnaja2,-3.344402,-0.41969427,0.0008246015417395178,0.010392609487120471,0.25877192982456143,0.44715447154471544,0.26830354,0.34476033
Kcng2,-3.3449404,-2.105433,0.0008230026418477301,0.010377325662340923,0.02631578947368421,0.1570976329232319,0.02196373,0.09126698
Aamdc,-3.3449938,-0.68988734,0.0008228441293694899,0.010377325662340923,0.09210526315789473,0.23368587668177568,0.093388475,0.14661579
Cdh18,-3.3459759,-0.6767362,0.0008199349807817968,0.010348357413624651,0.4605263157894737,0.5838909274048493,0.6132985,0.8557613
Arcn1,-3.3462183,-0.39337406,0.0008192182928385588,0.0103441708310959,0.20175438596491227,0.36934311820994314,0.1964768,0.25088468
Tmem44,-3.3471227,-0.80579036,0.0008165510181726426,0.010315338908462111,0.14473684210526316,0.2865314051370602,0.13655707,0.22775903
Miga2,-3.3486965,-0.2944698,0.0008119267508178665,0.010261745905209816,0.18859649122807018,0.3614288797755234,0.19344218,0.23249565
Slc17a5,-3.3488362,-0.3023521,0.000811517417943695,0.01026139906830451,0.2236842105263158,0.40783509605007556,0.2403167,0.28892258
Rad52,-3.348902,-0.5760996,0.0008113248569732679,0.01026139906830451,0.11403508771929824,0.26167350169076914,0.09852298,0.14354451
Zc3h7a,-3.3497362,-0.44342738,0.0008088854181706258,0.010237753738221722,0.34210526315789475,0.5377725016188215,0.35665333,0.45915765
Kcnb1,-3.3501513,-0.47487605,0.000807674244388107,0.01022724172794931,0.37280701754385964,0.5608317145118353,0.4003942,0.5213853
Senp1,-3.350546,-0.34417376,0.0008065245898389766,0.010222318740081745,0.15789473684210525,0.3176127778976905,0.16203639,0.20154864
Bltp2,-3.350706,-0.40027854,0.0008060579765833953,0.010221225970172644,0.2631578947368421,0.44157853082955606,0.2566955,0.3265879
Zfp281,-3.3508089,-1.3326918,0.0008057589972949125,0.010221225970172644,0.05263157894736842,0.18634434131951938,0.044453237,0.10839789
Sema3d,-3.3509774,-2.555465,0.0008052688940246931,0.010220866878811291,0.021929824561403508,0.15170156126340023,0.023878539,0.13283454
Pstpip2,-3.3512855,-1.1051376,0.0008043730794302321,0.010214321665543638,0.10087719298245613,0.23760702208792,0.09635113,0.19686852
Tmed8,-3.3518238,-0.5030631,0.0008028106078744315,0.01019930072509975,0.14035087719298245,0.2933304554284481,0.124722145,0.17248541
Parp1,-3.3536239,-0.609533,0.0007976068944078754,0.01013798356326377,0.11842105263157894,0.26519893517519244,0.107593484,0.15983689
Gtf3c2,-3.3538253,-0.42247647,0.0007970266947502757,0.010135403354443875,0.2631578947368421,0.44416864522627525,0.2571517,0.3314671
Marchf5,-3.354187,-0.57813406,0.0007959856868049543,0.010126958051349017,0.15789473684210525,0.30987840851859844,0.13970397,0.20199199
Grhl1,-3.3546884,-0.9934479,0.0007945445585243625,0.010113411789459792,0.07017543859649122,0.20774875890351824,0.05987779,0.11587399
Prkaa1,-3.355806,-0.57242584,0.0007913402646654952,0.010077399484152538,0.11842105263157894,0.2665299661846176,0.1084854,0.15734182
Zfp932,-3.3564677,-0.43621162,0.0007894492603942098,0.010058085171546901,0.15789473684210525,0.3152744801784301,0.14417577,0.19048807
Cdh19,-3.35685,-3.7941363,0.0007883588531018866,0.0100489574871194,0.017543859649122806,0.14590977768184762,0.013678892,0.17484498
Cdk10,-3.35775,-0.6025648,0.0007857966392629433,0.010023286468849289,0.08333333333333333,0.22731851212317433,0.08136323,0.121073745
Ankrd27,-3.357865,-0.40890032,0.0007854696081504712,0.010023286468849289,0.18421052631578946,0.35006115547881145,0.17287618,0.22358933
Nfasc,-3.358469,-0.46960086,0.0007837547664642596,0.010009263581223695,0.6403508771929824,0.7220663357076048,0.7862893,0.9764767
Bbip1,-3.3593116,-0.45382082,0.0007813691224272249,0.00998354175921043,0.22807017543859648,0.39902151233901717,0.21260387,0.28100854
Acvr1c,-3.359406,-1.2651205,0.0007811018857722556,0.00998354175921043,0.05263157894736842,0.18745952946255126,0.050557274,0.11746046
Snrpd3,-3.359513,-0.91994464,0.0007807998943253366,0.00998354175921043,0.07456140350877193,0.21372041154039859,0.076264285,0.13971002
Dnajc10,-3.3596814,-0.44065982,0.0007803238972445791,0.00998354175921043,0.25877192982456143,0.4452118857471761,0.25698557,0.33483005
Carnmt1,-3.360117,-0.37880483,0.0007790945188006367,0.009973449128238736,0.19736842105263158,0.365961579969782,0.1915558,0.24257554
Cyfip1,-3.3603513,-0.48702455,0.0007784341815337653,0.009969745690091646,0.5043859649122807,0.6485358658896323,0.586499,0.75046813
Stx1b,-3.3631377,-0.5279772,0.0007706193863671985,0.009879075816644382,0.17105263157894737,0.3307791927476797,0.16016869,0.22352102
Myo9b,-3.3654265,-0.42957205,0.0007642538314617486,0.009806829250896458,0.2543859649122807,0.4362903806029211,0.24182211,0.31367952
St3gal2,-3.3670006,-0.51164854,0.0007599051617859052,0.00975568642961647,0.12719298245614036,0.2760270523059213,0.12189169,0.16958512
Efl1,-3.3683815,-0.4878585,0.0007561090718242202,0.009711592141451625,0.24561403508771928,0.41985034894596734,0.22251049,0.29972035
Vhl,-3.3694828,-2.7233615,0.00075309387018511,0.009677490335664231,0.013157894736842105,0.14389524426217715,0.0123461895,0.07884896
Ensa,-3.3703418,-0.41750494,0.000750750216114486,0.009651989620572364,0.18421052631578946,0.3536225627743003,0.18713477,0.24283308
Etv3,-3.370494,-1.1879561,0.0007503360171854869,0.009651282327321221,0.039473684210526314,0.17440103604575868,0.04026032,0.089471854
Stxbp4,-3.371739,-0.33267426,0.0007469520399359288,0.009612356950708048,0.23684210526315788,0.41992229656809843,0.25586012,0.3127572
Tpst2,-3.3723679,-1.2787619,0.0007452486894099172,0.009595032239791315,0.05701754385964912,0.1935031297215627,0.048443932,0.113715395
C9orf72,-3.3724458,-0.72444946,0.0007450374142099113,0.009595032239791315,0.09210526315789473,0.2361680696452982,0.08423586,0.13558838
Cacnb3,-3.373502,-1.5121235,0.0007421850986958984,0.009573938359077671,0.039473684210526314,0.173034031225268,0.034582306,0.09564137
Sppl2a,-3.3736992,-0.47251415,0.0007416534957940117,0.00957167599999284,0.30701754385964913,0.5020864810418015,0.31191903,0.41071463
Gtf2e2,-3.3743896,-0.7314859,0.0007397956693185235,0.00955228718625119,0.09210526315789473,0.23559248866824953,0.08584522,0.13874392
Slc26a8,-3.3748746,-0.9690257,0.0007384933525823278,0.009540055953791898,0.05263157894736842,0.18933016763795957,0.051800627,0.09900596
Pdgfb,-3.3757498,-1.9979212,0.0007361479498865144,0.009514331608201369,0.03070175438596491,0.1632131808043744,0.025945345,0.099834464
Chrm2,-3.376732,-1.9704657,0.0007335244919347715,0.009489553730518685,0.043859649122807015,0.17533635513346285,0.041947242,0.1551948
Rrp1,-3.3783348,-0.7643087,0.0007292621760340396,0.009438956970151563,0.13596491228070176,0.284337002662062,0.13504814,0.21961473
Ift172,-3.3801267,-0.5708148,0.0007245243686802131,0.0093821541139457,0.12280701754385964,0.2721418807108425,0.107613206,0.15594544
Pard3b,-3.380213,-0.7381826,0.0007242968949289976,0.0093821541139457,0.18421052631578946,0.32840492121735376,0.22172917,0.34647295
Gdpd5,-3.3806486,-1.6817507,0.000723149706401723,0.009373387656060925,0.039473684210526314,0.1727822145478092,0.032237086,0.09994234
Mov10,-3.380669,-0.8711876,0.0007230956354468243,0.009373387656060925,0.05263157894736842,0.19084106770271242,0.053212564,0.09528383
Lamp5,-3.3830814,-1.9366958,0.0007167737453954584,0.00929971537362432,0.03508771929824561,0.1670983523994532,0.030214112,0.11103406
Gan,-3.3833857,-0.5272144,0.000715980433038548,0.009293910258814389,0.09210526315789473,0.2385783149866897,0.094686955,0.13376722
Lsm14a,-3.3835006,-0.4383907,0.0007156804735854791,0.009293910258814389,0.2324561403508772,0.4077631484279445,0.22188967,0.29016653
Ankrd6,-3.3835254,-0.5772225,0.0007156162117521719,0.009293910258814389,0.17543859649122806,0.33236204043456363,0.16992447,0.24399397
B3gnt2,-3.3843184,-0.7333727,0.0007135519802936266,0.009275830532409166,0.10087719298245613,0.2465645010432405,0.09500858,0.15332234
Serp2,-3.3853664,-0.56234086,0.0007108331110928389,0.009244959194126129,0.17543859649122806,0.33783005971652635,0.1659197,0.2362612
Dusp14,-3.3886416,-3.3709419,0.0007023972462638672,0.00914409593367738,0.008771929824561403,0.13961436074537736,0.007013479,0.07028468
Gm33228,-3.3889253,-0.4257995,0.0007016713071778632,0.009139073205947253,0.2412280701754386,0.41423843441974245,0.27735367,0.35723266
Zfp821,-3.3899074,-0.3768847,0.000699162209038712,0.009110809193438502,0.14912280701754385,0.30923087991941867,0.14618222,0.18598056
Gripap1,-3.3931253,-0.36179438,0.0006910003116908162,0.00900882017231064,0.2719298245614035,0.4671918843082236,0.2889577,0.35804412
