names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_VIP (for_DEGs),mean_expr_Rest (for_DEGs)
9630014M24Rik,7.9819636,1.5682302,1.4402364678697065e-15,1.108858277697966e-13,0.543859649122807,0.33261385711202246,0.6669443,0.27746472
Bach2,7.9586744,0.91597664,1.7389209306246744e-15,1.3236488783536827e-13,0.7631578947368421,0.6146845096769552,1.1234237,0.74189675
Ano4,7.852627,1.0631433,4.0741336811872955e-15,3.040888111486184e-13,0.7763157894736842,0.6397942298007051,1.4782072,0.9631962
Gab2,7.797887,0.95605546,6.295239903472153e-15,4.62166929525401e-13,0.7412280701754386,0.5966256565220519,1.115523,0.7213932
Sox1ot,7.782969,3.1350834,7.084195019042334e-15,5.180774356907606e-13,0.36403508771929827,0.08144470825239226,0.4441754,0.06170885
Plcb4,7.782435,1.4326525,7.114184971954893e-15,5.180774356907606e-13,0.5614035087719298,0.3287646593280092,0.68608755,0.31132737
Frmd3,7.782427,1.5500106,7.114647330476021e-15,5.180774356907606e-13,0.5394736842105263,0.36463054896035685,0.6588799,0.27649337
Plekha5,7.7745857,0.74282014,7.569483410800974e-15,5.497081601303302e-13,0.9122807017543859,0.7591913087272466,1.6567997,1.2627711
Xkr6,7.7697444,0.9809122,7.864463923832588e-15,5.680595312725313e-13,0.7543859649122807,0.5825598963954242,1.058314,0.669512
Kcnn2,7.7595034,0.9360418,8.526261711308426e-15,6.076940376203114e-13,0.7982456140350878,0.640981365565868,1.3483601,0.912353
Setbp1,7.697765,0.7630898,1.3846668939614868e-14,9.689062354360717e-13,0.9166666666666666,0.7755234189510036,1.8427308,1.4185354
Hmgcll1,7.647069,0.982821,2.056117391647069e-14,1.4239142864318748e-12,0.6754385964912281,0.5610475573782286,0.95078534,0.5896625
Marchf1,7.6220417,0.9789769,2.496941685547417e-14,1.7247512362637301e-12,1.0,0.8341967047989064,2.6541088,2.0416198
Ncam1,7.6214786,0.6694157,2.5078588237312718e-14,1.7278504254784428e-12,0.9780701754385965,0.8534786675300381,2.140889,1.743992
Dzip3,7.5926046,0.76665276,3.1353766173273674e-14,2.138263190547877e-12,0.7763157894736842,0.6760918051658392,1.1078798,0.7848043
Rfx7,7.5708075,0.76492536,3.7091113008712456e-14,2.5167631478386454e-12,0.8070175438596491,0.7062378588387653,1.2256392,0.88215417
Lrfn2,7.5512705,0.9326749,4.310322223200716e-14,2.910008998427217e-12,0.6798245614035088,0.5539966904093819,0.8682916,0.5449082
Olfm2,7.517083,1.7761787,5.6011882749937456e-14,3.753215185762642e-12,0.4868421052631579,0.29743146988992014,0.5867244,0.20945537
Etl4,7.484868,1.0568348,7.161913615413325e-14,4.763381654607823e-12,0.9122807017543859,0.710051082811713,2.1517637,1.537565
Sgk1,7.463379,1.1936039,8.433140232848283e-14,5.567530173381656e-12,0.6096491228070176,0.4701057630045327,0.80066454,0.4294843
Dock7,7.4339256,0.76611173,1.0542138567746505e-13,6.925849958810479e-12,0.7719298245614035,0.6536801208720052,1.07808,0.7608763
Ahi1,7.4139857,0.7359388,1.2255909082321552e-13,7.954499445458455e-12,0.9078947368421053,0.7566011943305274,1.69729,1.3022046
Sdk2,7.3787665,1.3802009,1.5976261973565695e-13,1.0269908115543306e-11,0.5570175438596491,0.3882293690193539,0.7054655,0.3319543
Negr1,7.2950215,0.8012798,2.9861151161971195e-13,1.86597472493527e-11,1.0,0.9007122814590978,3.0692182,2.5477219
Sh3rf3,7.186746,0.8320972,6.635360139737704e-13,4.070596505816258e-11,0.7675438596491229,0.6153320382761349,1.08613,0.7431355
Csmd1,7.1584764,0.76525116,8.157867288048736e-13,4.9705644904732325e-11,1.0,0.9429095618389812,4.0968432,3.577975
Lrrk2,7.1179724,1.4934424,1.0952642189709896e-12,6.628321973817677e-11,0.5219298245614035,0.3822936901935391,0.6564565,0.2848583
Dennd2a,7.0889053,1.5442986,1.3517714240500917e-12,8.107611197371866e-11,0.5175438596491229,0.37419958270379167,0.6417345,0.26887953
Clstn3,7.0871873,1.1312397,1.3686506676544106e-12,8.190566467677954e-11,0.5789473684210527,0.4588819339520829,0.6872203,0.3723408
Fxyd6,7.084631,1.8768393,1.3941511010051189e-12,8.324631129779454e-11,0.4342105263157895,0.2215267285416217,0.47635344,0.15370157
Pknox2,7.0725737,0.999586,1.5208622792991357e-12,9.061101872454053e-11,0.6798245614035088,0.5594647096913447,0.9593189,0.5906673
Gabra1,7.0655503,1.0672169,1.5998065725011591e-12,9.510354558209324e-11,0.6754385964912281,0.6193251313044104,1.136481,0.6980016
Hcrtr2,7.0408025,2.8532376,1.911358690095156e-12,1.128751824238612e-10,0.35526315789473684,0.11252608101302251,0.4533215,0.07637577
Gng2,7.0352874,0.8523242,1.988507545938009e-12,1.1691728174913413e-10,0.6842105263157895,0.5888193395208289,0.91586226,0.60444856
Pou2f1,7.0230985,0.8287424,2.1700137883234338e-12,1.2731063426255603e-10,0.7192982456140351,0.6347938700625945,0.9911037,0.6698117
Klhl32,6.975608,0.9858158,3.0455093010925784e-12,1.748564848725589e-10,0.6359649122807017,0.5153248435139218,0.81869364,0.49471492
Ncoa1,6.960004,0.64028627,3.402634458084223e-12,1.9411632248136533e-10,0.9035087719298246,0.7845168717173897,1.5464222,1.2150433
Ablim3,6.9414616,1.6462222,3.8806429024631475e-12,2.2045005240842446e-10,0.47368421052631576,0.2978991294337722,0.551627,0.211199
Fchsd2,6.923433,0.7023114,4.408288169013658e-12,2.4936990126609894e-10,0.75,0.6426721346859486,1.0685968,0.7768711
Xkr4,6.844722,0.78428537,7.662467073076827e-12,4.262743069432181e-10,1.0,0.8594143463558529,2.7487087,2.2502742
Rph3a,6.8193164,1.1261431,9.147482257448737e-12,5.047081073052311e-10,0.5745614035087719,0.41913087272465643,0.696446,0.3792357
Htr3a,6.7988424,5.352839,1.0546317792844079e-11,5.759747136051228e-10,0.2719298245614035,0.01327433628318584,0.28912115,0.008170202
Plppr5,6.792538,0.7956535,1.1017762905982358e-11,5.980753318863555e-10,0.6929824561403509,0.6055831354773725,0.9292036,0.6327838
Scn1a,6.7433753,0.7345427,1.547488856737123e-11,8.283072824806075e-10,0.8333333333333334,0.6815238506367365,1.3005592,0.9576245
Vezt,6.724385,0.7508916,1.7633584341686125e-11,9.363921171168105e-10,0.7324561403508771,0.6329592056982517,0.9528617,0.66613185
Thsd7b,6.6757436,1.2895753,2.459814469254194e-11,1.2834022289099066e-09,0.6842105263157895,0.5536369522987266,1.440893,0.84115136
Gm42303,6.66923,3.0999038,2.5714888894391198e-11,1.336477881223001e-09,0.33771929824561403,0.11320958342326787,0.4089807,0.057263408
Kif26b,6.6098876,1.3211467,3.8461185868878944e-11,1.9797932266221786e-09,0.543859649122807,0.4051370602201597,0.73430794,0.360364
Spock3,6.5739245,0.9096522,4.9006042326201954e-11,2.4892105053025455e-09,0.7456140350877193,0.5696093244118282,1.2368172,0.8334804
Clasp2,6.5612793,0.5610942,5.3348039462034275e-11,2.6944771059113928e-09,0.9517543859649122,0.8286567378948125,1.7310097,1.4229257
Sorbs1,6.5520535,0.7216662,5.6751232076101804e-11,2.855628475439804e-09,0.9210526315789473,0.7475357939420102,1.5975676,1.2207713
Rit2,6.542856,0.7251377,6.035487386470883e-11,3.0208218582702284e-09,0.8026315789473685,0.6646161594359307,1.230107,0.90216035
Acadsb,6.542815,1.0910882,6.037146772947944e-11,3.0208218582702284e-09,0.5657894736842105,0.49183394488812143,0.71233183,0.3971597
Vstm2l,6.5410314,2.2041512,6.109595689720944e-11,3.0513910071152745e-09,0.3815789473684211,0.17835815526296855,0.4197265,0.10722242
Tmem131l,6.5015097,1.2577571,7.951795307116117e-11,3.949440663626804e-09,0.5175438596491229,0.39689905748615006,0.5893315,0.2894696
Ntm,6.479733,0.8615693,9.188512233931734e-11,4.530189426160472e-09,0.9122807017543859,0.8135117634362184,2.5140798,1.980909
Ankrd12,6.478352,0.5743972,9.272976648571945e-11,4.56219223641914e-09,0.8289473684210527,0.7566011943305274,1.3256338,1.049629
Itsn1,6.45667,0.7074022,1.0703199595152341e-10,5.2289995113044255e-09,0.7236842105263158,0.6416648679761134,0.9758023,0.69938445
Aak1,6.452026,0.6113723,1.1036457668668386e-10,5.362560896150443e-09,0.8991228070175439,0.7727174616878912,1.5630754,1.2441623
Esrrg,6.4407125,0.904662,1.1891402043244475e-10,5.757152664900523e-09,0.6535087719298246,0.5243182962803079,0.9055826,0.5805448
Chrna7,6.4324355,1.1906655,1.255751721427862e-10,6.057818447893475e-09,0.5701754385964912,0.47291172026764516,0.8478196,0.4603753
Sh3gl3,6.413281,1.3063134,1.4242074466848537e-10,6.8458772973921315e-09,0.5043859649122807,0.35837110583495213,0.58224887,0.2772251
Asic1,6.403233,2.6516318,1.521208048249335e-10,7.286071346962502e-09,0.34649122807017546,0.13849917260234548,0.39766663,0.07484355
Adam12,6.3931646,1.5684922,1.6248731218544394e-10,7.768743911784483e-09,0.4692982456140351,0.2954529102813152,0.64941007,0.2687311
Tmem200a,6.3824425,1.0771381,1.742854019122433e-10,8.288581857313235e-09,0.5657894736842105,0.4280523778689114,0.7202813,0.40549317
Penk,6.3771496,3.331379,1.8041442523961622e-10,8.56490389785952e-09,0.2894736842105263,0.05349305705446435,0.3368107,0.039014824
Mirg,6.3754277,0.97060895,1.82453283884587e-10,8.646419290967993e-09,0.6052631578947368,0.5024821929635226,0.7557467,0.45502934
Gnai1,6.3546247,0.8799235,2.0893599328858234e-10,9.832066794508243e-09,0.6271929824561403,0.555183826174545,0.83180743,0.5335886
Carmil1,6.327662,0.87730926,2.4890396026964816e-10,1.1611196896606677e-08,0.6535087719298246,0.5482768544499604,0.8560811,0.5521885
Col26a1,6.318777,2.4039347,2.636416416315915e-10,1.2277384593831654e-08,0.34649122807017546,0.13472192244046335,0.40328947,0.08971121
Kif21a,6.3026633,0.6102413,2.9257427383321524e-10,1.3601160446191165e-08,0.8596491228070176,0.7459529462551263,1.3412381,1.0472583
D430041D05Rik,6.298529,0.7693289,3.004836686918771e-10,1.3944725695597128e-08,0.8114035087719298,0.6769192028203468,1.3578185,0.9910995
Lima1,6.2778454,1.7895461,3.432970726250945e-10,1.5719693220217756e-08,0.3991228070175439,0.19710051082811714,0.44282568,0.14940964
Syn2,6.2752523,0.6314118,3.49067959821768e-10,1.59243736509523e-08,0.9517543859649122,0.8004532700194259,1.8473796,1.4927324
Igsf3,6.255826,2.3513134,3.954168929034553e-10,1.7886956081339805e-08,0.35526315789473684,0.1558025757248723,0.40405986,0.09309966
Grid1,6.2446933,0.6698485,4.246323934833156e-10,1.9112014091954255e-08,0.9342105263157895,0.7813511763436218,1.9063442,1.5262227
Tnrc6a,6.2376947,0.59726626,4.4406620319069657e-10,1.9953275718618757e-08,0.7543859649122807,0.7040074825527016,1.0963885,0.8405349
Cadm1,6.2333055,0.6753834,4.566937882076533e-10,2.048641417218638e-08,0.9780701754385965,0.8568602057701993,2.4423714,2.024842
Ppm1l,6.227507,0.8177947,4.739154300028105e-10,2.118819900861151e-08,0.7631578947368421,0.6732498740916613,1.2848674,0.90948963
Dcc,6.2128606,0.78796864,5.202864288065013e-10,2.3145854870911736e-08,0.9517543859649122,0.8440895028419311,2.6755407,2.1781857
E130307A14Rik,6.1760097,0.68140274,6.57419001321899e-10,2.9101892200196747e-08,0.75,0.6760558313547738,1.078776,0.7931609
Htr2c,6.167273,1.5439768,6.947781858864402e-10,3.0554320547902864e-08,0.5,0.343621843298079,0.9038213,0.4079844
Grin2d,6.1636276,2.6372535,7.1097020985274e-10,3.116438750202793e-08,0.32456140350877194,0.11565580257572487,0.33908373,0.062863976
Dync1i1,6.1510153,0.70736486,7.698848390749692e-10,3.358247666549419e-08,0.8947368421052632,0.715267285416217,1.5383226,1.1754334
4930500G05Rik,6.1435976,2.1513886,8.067310857677742e-10,3.5075832159514716e-08,0.3684210526315789,0.1800848981941147,0.43235987,0.11489188
Chl1,6.1376963,0.6266169,8.372681111308192e-10,3.6344740139071265e-08,0.8596491228070176,0.7452694438448809,1.4982572,1.1786563
Ctif,6.124307,0.8646324,9.107907373849945e-10,3.9328065343691656e-08,0.618421052631579,0.5481689330167638,0.77751845,0.49827576
Rere,6.111592,0.5680661,9.86420771907005e-10,4.23404570944748e-08,0.9692982456140351,0.8510684221886466,1.988877,1.6590682
6430548M08Rik,6.0494714,1.7009656,1.4532173068200047e-09,6.129976300510758e-08,0.42105263157894735,0.26764515432764946,0.45879108,0.16471832
Nr2f1,6.0491676,1.246924,1.4559628356479216e-09,6.131931252956058e-08,0.5175438596491229,0.4124757176775308,0.6510073,0.32683486
Fbn1,5.989673,1.4785964,2.102634288316056e-09,8.705359526510389e-08,0.4517543859649123,0.3125044967263832,0.5220953,0.21994114
Gm16083,5.9705677,1.5966192,2.36429764070803e-09,9.69903474898088e-08,0.4342105263157895,0.28430102885099645,0.5054584,0.19678631
Stau2,5.9494443,0.55752283,2.6905453178578663e-09,1.0987074877027488e-07,0.8289473684210527,0.7388301316641485,1.3942783,1.1184776
Dpp6,5.9223537,0.7155057,3.173658881900247e-09,1.2920638508584795e-07,0.9868421052631579,0.8193754946399021,2.2607465,1.8295958
Sbf2,5.9089565,0.5094112,3.442814616521435e-09,1.3974082892134587e-07,0.8728070175438597,0.7831858407079646,1.4911977,1.2291468
Prkar2b,5.898395,1.2851951,3.670545929947257e-09,1.4786741999652595e-07,0.4956140350877193,0.3868983380099288,0.59163946,0.28600788
Auts2,5.8573647,0.6147668,4.702693393851475e-09,1.8692510575856382e-07,0.9956140350877193,0.9038060292107346,3.0827932,2.6807268
Smyd3,5.8509088,0.60191053,4.888946881462365e-09,1.9404136293189623e-07,0.8245614035087719,0.7254838477588316,1.3398829,1.049813
Traf6,5.84818,1.8801811,4.969809364960247e-09,1.9695984902135962e-07,0.38596491228070173,0.21936829987768905,0.41490784,0.13075714
Pde1c,5.837187,1.2892106,5.3089581663670246e-09,2.0978192048570875e-07,0.4956140350877193,0.3333693071443989,0.6974894,0.34552798
Cyria,5.826436,0.7202927,5.6623544876415595e-09,2.2276349206870968e-07,0.6710526315789473,0.6065544283761422,0.8935149,0.62929523
Akap9,5.8241715,0.64557606,5.739655019566188e-09,2.2547445961366004e-07,0.6666666666666666,0.6092164903949925,0.84878874,0.6176394
Lrrc3b,5.810984,1.4198698,6.210669202565018e-09,2.4326629952321e-07,0.4473684210526316,0.3164975897546586,0.5064447,0.22029208
Tspan5,5.7997403,0.7262451,6.641774146711624e-09,2.586441613364367e-07,0.8552631578947368,0.7358802791567739,1.5001527,1.1330194
Pdzrn3,5.79635,1.1885667,6.777383422212809e-09,2.631622724781187e-07,0.543859649122807,0.391143247715663,0.9391541,0.5208616
Elavl4,5.785102,0.8178017,7.2468410652608455e-09,2.797738784821249e-07,0.6359649122807017,0.5373767896971006,0.88447875,0.5914192
Osbpl3,5.779821,1.3565956,7.478013329825513e-09,2.878713727398446e-07,0.4780701754385965,0.35006115547881145,0.6309331,0.29519892
Scg5,5.7767224,0.6009062,7.616980113992174e-09,2.928015102474531e-07,0.6842105263157895,0.6278509245269444,0.896073,0.670913
Uggt2,5.7651167,0.6682765,8.160124728961587e-09,3.123398169048402e-07,0.7017543859649122,0.6073458522195841,0.8957834,0.6481264
Mir100hg,5.746221,0.644851,9.125998822558451e-09,3.4733086170275573e-07,0.881578947368421,0.7274624073674365,1.585321,1.247618
Akap6,5.7426414,0.5890465,9.321087664836019e-09,3.5284286994243173e-07,0.9649122807017544,0.8234405352903087,1.9621092,1.6222894
Cers5,5.729277,1.1329648,1.0085944975190475e-08,3.795649040383306e-07,0.5131578947368421,0.4430534570832434,0.6206803,0.33090612
Arl4c,5.7054415,2.378826,1.1604182509048563e-08,4.3304573079072484e-07,0.2982456140350877,0.09515073026836462,0.2918666,0.06312841
Cdkl5,5.6949706,0.64950633,1.233933300058172e-08,4.5795286978678294e-07,0.7850877192982456,0.6839700697891935,1.1889025,0.8984197
Podxl2,5.687828,1.6346248,1.2866536392192449e-08,4.7554860090537975e-07,0.41228070175438597,0.2684006043600259,0.47550946,0.17904732
Zfp280d,5.6542854,0.5487295,1.5649590748964812e-08,5.709993856444883e-07,0.8157894736842105,0.737211310166199,1.2206066,0.96825296
Necab1,5.63682,0.9965563,1.7321925619939964e-08,6.25591587913692e-07,0.5570175438596491,0.40654003885171597,0.7472524,0.44271088
Nmnat2,5.614147,0.63793415,1.97534055549572e-08,7.076986763489333e-07,0.7149122807017544,0.6356212677171019,0.98482203,0.7313625
Ostm1,5.6025457,1.6653684,2.1122620347968342e-08,7.537381258298929e-07,0.39473684210526316,0.2389020792862796,0.4261486,0.15487753
Gm3764,5.5988474,0.7251318,2.1578192060630967e-08,7.679549942637802e-07,0.6271929824561403,0.5372328944528383,0.7898765,0.5468608
Mob3b,5.5945363,2.0694165,2.2121229769487233e-08,7.86240005166828e-07,0.3333333333333333,0.14116123462119576,0.43637633,0.12252514
Nf1,5.5814223,0.48040178,2.385593208439414e-08,8.445439988243354e-07,0.8859649122807017,0.7944816173825455,1.4690292,1.2230757
Ank3,5.5773826,0.5806416,2.441641804722861e-08,8.632488854329378e-07,1.0,0.8905316929275487,2.8164277,2.4431674
Dlgap3,5.572225,0.87826174,2.515059185692389e-08,8.868719202041272e-07,0.5657894736842105,0.5121231743290884,0.70064044,0.43967736
Grpr,5.5364513,5.9035,3.086615825707246e-08,1.0785093268758607e-06,0.21929824561403508,0.008022159867616376,0.22537822,0.004214296
Klhdc10,5.527127,0.5702537,3.2551794917893765e-08,1.134457496036064e-06,0.7543859649122807,0.6776746528527232,1.0309373,0.7951545
Myo16,5.526091,0.8410367,3.27444245397669e-08,1.1396926002377417e-06,0.5964912280701754,0.4834880207209152,0.79696035,0.5190182
Farp1,5.514383,0.6446021,3.500059760917043e-08,1.2150724260444567e-06,0.6973684210526315,0.5992517447298367,0.99114656,0.73419386
Elavl2,5.506595,0.7893992,3.658402244724921e-08,1.2667689215948277e-06,0.6754385964912281,0.5405424850708684,1.0215187,0.7072386
Csrnp3,5.501573,0.6077025,3.764171504173645e-08,1.2984642175854571e-06,0.868421052631579,0.7162745521260523,1.355279,1.0607616
Gm14204,5.501561,3.2400134,3.7644347804208084e-08,1.2984642175854571e-06,0.25877192982456143,0.058817181092164904,0.26774737,0.03197851
Mgat4c,5.5011005,0.7838152,3.774276548829662e-08,1.300189882910936e-06,0.8289473684210527,0.7339376933592344,1.9668897,1.519766
Gm29514,5.466198,1.3367832,4.597908964898196e-08,1.57182969321647e-06,0.4517543859649123,0.3250953305993237,0.5324746,0.24559008
Tut4,5.4083557,0.5065208,6.360607279418932e-08,2.1310413665584377e-06,0.7456140350877193,0.6918123606014821,1.0196877,0.80985004
Rnf144b,5.395036,1.9952247,6.850968634180471e-08,2.2839395434296433e-06,0.35526315789473684,0.19310741779984172,0.4444282,0.13134724
Atp11b,5.3831925,0.5926762,7.317620289494873e-08,2.426186528060976e-06,0.6885964912280702,0.6318080437441542,0.9242558,0.6971033
Vps13b,5.377624,0.54679185,7.547522216981154e-08,2.497560615397581e-06,0.9385964912280702,0.8003453485862292,1.6940446,1.3963313
B130024G19Rik,5.377221,1.8739045,7.56441838764793e-08,2.500072842264451e-06,0.3684210526315789,0.2139722282178574,0.4908554,0.15947825
Fam171b,5.3648844,0.52596354,8.100112379638655e-08,2.6542685322059835e-06,0.7368421052631579,0.6737535074465789,0.97349286,0.7626549
Zfp618,5.34335,1.7136548,9.124430455834033e-08,2.9682015296399573e-06,0.37719298245614036,0.2359162529678394,0.39660537,0.1383778
Ttc3,5.3239613,0.40475136,1.015316619609737e-07,3.2711699722918025e-06,0.9780701754385965,0.8943089430894309,2.1384325,1.895328
Scmh1,5.323168,0.47541943,1.0197554593715994e-07,3.281536430337111e-06,0.7719298245614035,0.6995827037916397,1.0477401,0.8465093
Nalcn,5.275838,0.5288416,1.3215095017368602e-07,4.19727663258504e-06,0.8508771929824561,0.743218936614145,1.3952059,1.1327407
Dip2c,5.250835,0.54352593,1.5141121711290856e-07,4.769542091235467e-06,0.9649122807017544,0.8367148715734944,2.1086102,1.785928
Adra1a,5.244379,1.7391412,1.568096600209505e-07,4.928041596213965e-06,0.35964912280701755,0.19825167278221456,0.45897648,0.16081947
Gabrb2,5.224205,0.62417746,1.7490498338577685e-07,5.47112561533856e-06,0.8289473684210527,0.7189725879559681,1.527243,1.2057264
Lhfpl3,5.210298,0.7404389,1.8853745589121993e-07,5.829690954887318e-06,0.6052631578947368,0.4737031441110871,0.9322538,0.65332174
Ubr5,5.1901445,0.4957876,2.1013073741403028e-07,6.438099104121999e-06,0.8552631578947368,0.7539391323116771,1.2898214,1.0531414
Ptpro,5.180294,0.92356247,2.2153645069715335e-07,6.764414125264216e-06,0.5263157894736842,0.4116123462119577,0.64155185,0.38810328
Cdc14b,5.1755514,1.2298893,2.2723868359621424e-07,6.930650883348782e-06,0.4605263157894737,0.37142959925174474,0.5520705,0.27319315
Nol4,5.110053,0.542352,3.2206852748132015e-07,9.604862745197638e-06,0.8289473684210527,0.7295848622203036,1.3841009,1.1164312
Afdn,5.105886,0.5228486,3.292484386000413e-07,9.801071385958352e-06,0.7368421052631579,0.6831786459457515,1.0554514,0.8345543
Fndc3a,5.0753393,0.64359957,3.8680519140528e-07,1.1446536886629816e-05,0.6228070175438597,0.5748615008273976,0.76232207,0.5491662
Nsd2,5.058704,0.5329929,4.221162338793179e-07,1.2423070322384745e-05,0.6842105263157895,0.6269875530613713,0.84192866,0.6485995
Gm13629,5.0329614,1.8530862,4.829608477415636e-07,1.401420948036265e-05,0.3333333333333333,0.17508453845600402,0.40325058,0.12881641
Nek1,5.0219765,0.58884156,5.114249587744417e-07,1.4792237505133744e-05,0.6359649122807017,0.5848262464925534,0.7715301,0.5728411
A330102I10Rik,5.013654,0.9820024,5.340587885455595e-07,1.5380664146001268e-05,0.5,0.4160011511619541,0.58781904,0.3400738
Adam22,5.000964,0.5052022,5.704436991120309e-07,1.630619382461731e-05,0.8640350877192983,0.7539391323116771,1.3856075,1.1351882
Vwa8,4.989079,0.5940664,6.06678169120198e-07,1.723196871486228e-05,0.6447368421052632,0.598748111374919,0.80252314,0.5964235
Scaper,4.9772477,0.491069,6.449481325185602e-07,1.8261070938644587e-05,0.7807017543859649,0.715662997337938,1.1381856,0.9199465
E130308A19Rik,4.967401,0.90304863,6.785618346645359e-07,1.9092101044435686e-05,0.5,0.39459673357795527,0.5510764,0.33153868
Gphn,4.9539504,0.46939698,7.272178335568313e-07,2.037574889225449e-05,0.9824561403508771,0.8788761781423124,2.2357795,1.9506992
Pclo,4.9440174,0.5503806,7.652885189857008e-07,2.1353377471594787e-05,0.9649122807017544,0.8305273760702209,2.0419066,1.7189386
Calb2,4.938264,3.2929556,7.882108198952157e-07,2.1902913341603345e-05,0.21929824561403508,0.03309590618030074,0.22722426,0.025695655
Cadps,4.938256,0.6632656,7.882440342884419e-07,2.1902913341603345e-05,0.9780701754385965,0.8267860997194043,2.4054081,1.9969723
Tac2,4.831016,4.7129817,1.3583798863210362e-06,3.620998764429191e-05,0.19736842105263158,0.01327433628318584,0.25809348,0.011164786
L3mbtl3,4.821252,1.2951537,1.4266016815019353e-06,3.776629279010542e-05,0.42543859649122806,0.3308511403698108,0.5120712,0.24098985
Hecw2,4.7944613,0.59971267,1.631124891000977e-06,4.2717666492394e-05,0.8903508771929824,0.725052162026045,1.4981385,1.1914979
Bltp1,4.7715917,0.39772916,1.8277589255982277e-06,4.73644106642413e-05,0.793859649122807,0.7500179869055328,1.179334,0.99678177
Lrfn5,4.761679,0.6634108,1.9198870692152108e-06,4.960323610558915e-05,0.9824561403508771,0.8564644938484783,2.6987422,2.277436
Simc1,4.7576847,1.1090947,1.9582606967013053e-06,5.0546075812069235e-05,0.4517543859649123,0.37527879703575795,0.51237893,0.27022356
Nr2f2,4.7518735,1.8255559,2.015402270238784e-06,5.187151245336793e-05,0.31140350877192985,0.1586445067990503,0.33508512,0.10643486
Ccnd2,4.7494407,1.0279683,2.0397984351138432e-06,5.2399028634329795e-05,0.4956140350877193,0.4387365997553781,0.6583378,0.3762746
Kif6,4.7353244,1.89477,2.1870497013910965e-06,5.58612409471281e-05,0.3201754385964912,0.1755521979998561,0.36465907,0.11183601
Aplp2,4.7340174,0.4391412,2.2011865463396364e-06,5.6168929249901265e-05,0.6754385964912281,0.6676379595654364,0.9013178,0.731868
Mtus2,4.6784644,0.55578864,2.890316424501066e-06,7.237912611961197e-05,0.7192982456140351,0.6201885027699835,0.9693291,0.7481403
Upp2,4.66697,0.51319546,3.0567442896672213e-06,7.61211483441689e-05,0.8114035087719298,0.7043312468522915,1.254754,1.013984
Eml5,4.6648407,0.5001709,3.088559020486359e-06,7.677112014844446e-05,0.8201754385964912,0.7165983164256421,1.3144215,1.0732776
Ralgps2,4.6523147,0.61581516,3.2822935042375094e-06,8.121107408734979e-05,0.6052631578947368,0.563709619397079,0.7299493,0.5315039
Cxcl14,4.621941,2.5995402,3.801662714565536e-06,9.328828962591412e-05,0.2324561403508772,0.061083531189294195,0.2940146,0.05486169
Epha3,4.6168985,0.64874923,3.895177180161316e-06,9.523513269420798e-05,0.6929824561403509,0.5922368515720555,1.1514463,0.86688226
Ranbp17,4.60916,0.8054071,4.0429888297927535e-06,9.840136762366965e-05,0.5350877192982456,0.49507158788402045,0.6741857,0.43871012
Trappc9,4.604426,0.5553592,4.136052994735992e-06,0.0001004843978015878,0.6359649122807017,0.6086768832290093,0.80518144,0.61076146
Lgi1,4.5956435,0.5150371,4.314153740315614e-06,0.00010415212129584955,0.75,0.6677818548096985,1.0710018,0.8511667
Sall1,4.582053,1.8628975,4.604325254580721e-06,0.00011036415663745225,0.25,0.07777537952370674,0.250128,0.07522853
Tnrc18,4.5737233,0.7735956,4.791328486548899e-06,0.00011454003241420723,0.5482456140350878,0.5252895891790776,0.6800535,0.45090955
Phka1,4.563018,1.161723,5.042356622966891e-06,0.00012011358374035494,0.38596491228070173,0.2507014893157781,0.41165432,0.20510337
A830019P07Rik,4.557297,2.4736288,5.181609614721758e-06,0.00012288601089812323,0.25,0.08932297287574646,0.28857487,0.05848301
Nfib,4.548926,0.6298374,5.392042146114171e-06,0.00012720296090086724,0.9429824561403509,0.8155622706669544,2.0715845,1.7017055
Klhl29,4.535574,0.570222,5.744706821237552e-06,0.00013504835720617065,0.7412280701754386,0.6633570760486366,1.2191943,0.9578061
Polb,4.5203767,0.49145496,6.172971551512798e-06,0.0001442328222514338,0.6754385964912281,0.6374199582703791,0.8532098,0.6720546
Abat,4.489255,1.0632129,7.147279366679167e-06,0.0001649891723218808,0.4342105263157895,0.3406360169796388,0.47893354,0.25774378
Uchl3,4.4767904,1.1643676,7.577359683096051e-06,0.0001744624800772206,0.4517543859649123,0.41395064393121805,0.56713873,0.29305494
Tcerg1l,4.4682713,2.020872,7.885430673596674e-06,0.00018094066797569823,0.3026315789473684,0.16601913806748686,0.3876023,0.110343
Abcc5,4.46401,0.4221662,8.043998604088503e-06,0.00018395084467392176,0.6929824561403509,0.679113605295345,0.94616735,0.7775058
Hs3st5,4.461741,1.2670746,8.129643579309907e-06,0.0001857512950476677,0.39035087719298245,0.2674652852723218,0.5165007,0.2475958
Gprasp1,4.4562836,0.4039967,8.339273542034683e-06,0.00018973436077432003,0.8377192982456141,0.7507734369379092,1.1976758,1.0107396
Sgip1,4.430504,0.49038824,9.401307436016447e-06,0.00021210170512658434,0.9473684210526315,0.8122526800489244,1.8531548,1.5747626
Ppp6r3,4.421488,0.44747406,9.802367542657955e-06,0.0002202254313304509,0.6535087719298246,0.6311605151449745,0.7896342,0.6322772
