names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CTX-CGE GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Unc5d,12.649359,1.0441725,1.127919106653507e-36,8.86175040812273e-35,0.7648428405122235,0.633632749226918,1.7322775,1.1806848
Vezt,12.635218,0.70449597,1.3502003312207065e-36,1.0546477587180344e-34,0.7578579743888242,0.6299145928434693,0.9260619,0.66039276
Homer2,12.5972395,1.1312568,2.186646924364043e-36,1.7030493581930966e-34,0.5657741559953434,0.39791635988808716,0.5728358,0.30233902
2610316D01Rik,12.576485,1.3817896,2.844081788072511e-36,2.208684325014693e-34,0.4912689173457509,0.2906420262111618,0.48426703,0.21435764
Chrm3,12.564468,0.94116396,3.3109429937655266e-36,2.5638339551146885e-34,0.8288707799767171,0.6540273891915771,1.7703519,1.2635262
Pknox2,12.559066,0.85958683,3.544918952433163e-36,2.729282872546679e-34,0.7066356228172294,0.5558827860403475,0.89209104,0.584295
Gm3764,12.523991,0.7736471,5.518930744651506e-36,4.189086697988304e-34,0.6845168800931315,0.53338978059196,0.80057824,0.5409374
Ap1s2,12.494344,1.7464856,8.015478423775794e-36,6.049884978844258e-34,0.40162980209545984,0.17578412604918275,0.36920202,0.12495103
Rims1,12.467364,0.7195038,1.1248526396416335e-35,8.442678890271144e-34,0.9336437718277066,0.8405610366661759,2.6115048,2.1591682
Hmgcll1,12.428007,0.7961559,1.8416949870119093e-35,1.3708128615238228e-33,0.7159487776484285,0.5571712560742159,0.86601734,0.58401954
Gm4221,12.391613,1.6406041,2.9014644865828544e-35,2.1477231612804763e-33,0.4051222351571595,0.1806066853188043,0.34788603,0.12526007
Prox1,12.387463,1.1831871,3.0555993646538165e-35,2.255603157369452e-33,0.5320139697322468,0.30109704020026506,0.66181684,0.3458646
Socs5,12.384618,1.3010285,3.1658897579780127e-35,2.3306152821060053e-33,0.4970896391152503,0.31515977028419967,0.44295236,0.20389724
Tbc1d30,12.379574,1.260565,3.3712859001782195e-35,2.4750396758958677e-33,0.5215366705471478,0.35281990870269475,0.49333382,0.23601344
Nek1,12.3759365,0.72840333,3.527544052977377e-35,2.58270050963221e-33,0.7136204889406287,0.5812472389927845,0.8169845,0.5668517
Afap1,12.363732,1.5565937,4.1063940308870647e-35,2.9902115883451335e-33,0.43771827706635624,0.22710204682668236,0.4045554,0.15658693
Magi1,12.363437,0.70664406,4.1215255064333813e-35,2.9931186583206744e-33,0.8777648428405123,0.74348402297158,1.5243086,1.1634493
Sema6a,12.326076,1.1690195,6.55631641165421e-35,4.748469595179208e-33,0.5646100116414435,0.38234427919304964,0.7290783,0.39019176
Tcf12,12.23357,0.5866274,2.0569518696281778e-34,1.4738745796509105e-32,0.889406286379511,0.8084597261080843,1.6644003,1.3485152
Cers5,12.231664,0.97066844,2.105805635011751e-34,1.504866952467174e-32,0.5925494761350407,0.43896333382417907,0.5627178,0.32604438
Clmp,12.122529,1.1821024,8.024415017819366e-34,5.70412781822239e-32,0.5029103608847497,0.3111471064644382,0.46231586,0.23033783
Mir670hg,12.070238,1.5653569,1.5169412892218065e-33,1.0698218488553792e-31,0.4412107101280559,0.23888234427919305,0.44030896,0.17136085
Pdzrn3,12.067572,1.0380707,1.566898155567502e-33,1.1021610848193397e-31,0.6041909196740396,0.3857311147106464,0.8663294,0.51350534
Col25a1,12.045636,1.985012,2.0449204755895462e-33,1.434647863683841e-31,0.5506402793946449,0.4475408629067884,1.2852421,0.50724834
Cdc14b,12.026192,1.0924425,2.5882520792659617e-33,1.806398269347439e-31,0.5424912689173458,0.36680901192755117,0.50444806,0.26825127
Vsnl1,11.97642,0.8058379,4.722787958287786e-33,3.2622445357118976e-31,0.7916181606519208,0.6649241643351494,1.2449818,0.8815164
Gm16083,11.933679,1.381727,7.900355171499528e-33,5.415371006586539e-31,0.470314318975553,0.27970843763805037,0.43875402,0.19174728
Dock7,11.896519,0.65099484,1.233881439232446e-32,8.393517537259702e-31,0.7881257275902211,0.6504932999558238,1.0196081,0.7554405
Epb41l4b,11.871897,0.9408699,1.6566756683882888e-32,1.1241130103432657e-30,0.6135040745052387,0.45854807833897804,0.64895564,0.38925508
Tbl1x,11.824044,0.78034645,2.9321954112119914e-32,1.9697022674816553e-30,0.6670547147846333,0.5459799734943307,0.78916466,0.53038067
Lgi2,11.82032,1.6342562,3.065152365012431e-32,2.0538813977028436e-30,0.389988358556461,0.17788249153291122,0.302855,0.10790829
Purg,11.807083,0.64667445,3.587948482088295e-32,2.3922624246578783e-30,0.7694994179278231,0.667059343248417,1.0146475,0.752911
Kit,11.761739,1.9143567,6.145567492613838e-32,4.087410854617174e-30,0.42607683352735737,0.24904285083198352,0.57230437,0.18639329
Syt6,11.755896,3.5933719,6.585890178557885e-32,4.369453557971614e-30,0.27473806752037255,0.04656898836695626,0.32270494,0.031066118
Hcrtr2,11.735168,2.6079443,8.415899683624778e-32,5.569833115738862e-30,0.32479627473806755,0.10786334854955087,0.36759165,0.07033904
Nrip3,11.729492,1.1576566,8.999718617708134e-32,5.941583274147852e-30,0.5087310826542492,0.32333235164187896,0.49376768,0.2516851
Etl4,11.726945,0.89419657,9.274568549539086e-32,6.093096746359786e-30,0.8859138533178114,0.7062656457075541,2.041039,1.526968
Cacng2,11.696918,1.0193262,1.3216735269659817e-31,8.614080783244218e-30,0.5669383003492433,0.4050213517891327,0.54911524,0.30821362
Ptpn4,11.696768,0.62055385,1.3240101836545821e-31,8.614080783244218e-30,0.8149010477299186,0.7027683699013401,1.1456467,0.87330544
Hrh2,11.668394,2.250016,1.84880668178679e-31,1.1941691235483424e-29,0.33993015133876603,0.13042998085701665,0.28046218,0.065841496
Tmem196,11.634678,1.6422056,2.74624541699284e-31,1.7653496257080767e-29,0.4167636786961583,0.2205492563687233,0.43057808,0.15905634
Epha3,11.531952,0.83546764,9.105565276969009e-31,5.797785284174344e-29,0.7485448195576252,0.5882049771756737,1.230656,0.8578628
Gm5087,11.509975,2.0780025,1.1751145802693685e-30,7.464616730930954e-29,0.3608847497089639,0.15498453835959358,0.39182585,0.10760556
Prkar2b,11.480477,1.1032534,1.6536511764023127e-30,1.0430424204208953e-28,0.540162980209546,0.38297010749521426,0.52859974,0.2808253
Zeb2,11.4468775,0.65244776,2.4377017281125433e-30,1.5339823286740993e-28,0.9417927823050058,0.8559490502135179,2.4582222,2.0537565
Stau2,11.382137,0.5616813,5.1325952399098815e-30,3.1998337377350005e-28,0.8463329452852154,0.7362317773523781,1.3894701,1.1122384
Osbpl8,11.372553,0.6727408,5.7287306147555984e-30,3.558392846648238e-28,0.7543655413271245,0.6561257546753055,1.038917,0.7634056
Pdzrn4,11.352734,0.84786755,7.187978170504184e-30,4.450252844272982e-28,0.7112922002328289,0.5347518774849065,1.0881126,0.7389813
Ndnf,11.346505,3.2998114,7.718683001054105e-30,4.767839361800548e-28,0.27473806752037255,0.05444706228832278,0.42652568,0.052606028
Sv2a,11.32793,0.6556896,9.543332962780914e-30,5.854551523057607e-28,0.7555296856810244,0.6203799145928435,0.88776106,0.64580643
Elfn1,11.26846,2.1072748,1.8782650922980058e-29,1.1418321952499416e-27,0.32479627473806755,0.1111397437785304,0.3030372,0.078949705
Tmtc2,11.227586,1.0275705,2.985241183305634e-29,1.802549002144323e-27,0.6472642607683353,0.5138786629362392,0.9981126,0.6099623
Phka1,11.216763,1.0504948,3.373965916830786e-29,2.0327009907005208e-27,0.44935972060535506,0.2455823884553085,0.3797781,0.20133592
6430548M08Rik,11.203187,1.3028646,3.933233440221268e-29,2.364339654110637e-27,0.44237485448195574,0.26343690178177,0.3585141,0.16107646
Nell1,11.128118,0.9814566,9.154859807822471e-29,5.466468511915329e-27,0.6647264260768335,0.4985642762479753,1.1860785,0.7663122
Tle2,11.119113,1.8832179,1.0127409712269478e-28,6.033780464937492e-27,0.33876600698486614,0.13366956265645707,0.23673733,0.06990589
Syt1,11.091826,0.5061602,1.3745155060300607e-28,8.171068948457461e-27,0.9871944121071012,0.9495287881018996,3.4643812,3.1266074
Frem1,11.091542,3.6773489,1.3789003467254367e-28,8.179040246470747e-27,0.27939464493597205,0.07244882933294065,0.5224542,0.052244365
Gphn,11.048226,0.41880614,2.2358920511843612e-28,1.3233132029807003e-26,0.9336437718277066,0.8780739213665145,2.1989768,1.9453539
Lrrk2,11.031012,1.047657,2.708018737656038e-28,1.5992189776003902e-26,0.5366705471478463,0.37862612280960095,0.5129112,0.28079715
Nol4,11.026567,0.61566323,2.845193399999609e-28,1.6692215427508623e-26,0.8579743888242142,0.7264025916654395,1.4143491,1.1092778
Elavl4,10.996841,0.75914717,3.9575137703826646e-28,2.3117042393517868e-26,0.6915017462165308,0.53338978059196,0.8533611,0.5856609
Atp11b,10.996019,0.62495136,3.993763864408059e-28,2.3227799791481503e-26,0.7497089639115251,0.628626122809601,0.93123543,0.6916826
Epb41l1,10.980876,0.656539,4.72322596150104e-28,2.7411032739855927e-26,0.7136204889406287,0.6041451921661022,0.8504509,0.615476
Lrrtm3,10.976731,0.7505557,4.944947366437422e-28,2.863593442589946e-26,0.8218859138533178,0.6200485937269916,1.3265992,0.97280276
Mfn1,10.969924,0.74897796,5.331711166064627e-28,3.080926430799065e-26,0.6286379511059371,0.49602414960977764,0.61769176,0.4111387
Limch1,10.958712,0.6824418,6.03527004032107e-28,3.4725418840134295e-26,0.8521536670547147,0.7264394050949786,1.4133532,1.077624
Trpc4,10.95435,0.86264217,6.333119962149324e-28,3.636131055191289e-26,0.6763678696158324,0.5370711235458695,1.0323626,0.69020766
Lhfpl3,10.943071,0.71523553,7.172833117651064e-28,4.109467502586014e-26,0.6449359720605355,0.46944485348255044,0.91435987,0.647481
Nmnat2,10.933687,0.648984,7.954895889075642e-28,4.547830905094947e-26,0.7636786961583236,0.6323074657635105,0.98267245,0.72562414
Tnrc18,10.862629,0.7370879,1.7367554817037922e-27,9.866092979573128e-26,0.6484284051222352,0.5216462965689884,0.6613596,0.4462276
Apc,10.860873,0.45547834,1.7704876718222952e-27,1.0036498679718369e-25,0.8661233993015134,0.81107347960536,1.5802983,1.3382522
B130024G19Rik,10.844391,1.593088,2.1204374400760998e-27,1.1994979792598907e-25,0.3958090803259604,0.20954204093653364,0.40797427,0.15441893
Acadsb,10.838271,0.8051519,2.2671433927692267e-27,1.279792919405654e-25,0.6135040745052387,0.48866146370195845,0.6105558,0.39310074
Klf8,10.832351,0.93502074,2.4186410685550454e-27,1.3596001153153572e-25,0.5518044237485448,0.40601531438668825,0.53167194,0.31265718
Dpp6,10.752299,0.5847784,5.78025262309786e-27,3.2089956194760233e-25,0.9254947613504074,0.8174790163451627,2.1724436,1.8224721
Podxl2,10.70021,1.2993003,1.0154783504173295e-26,5.579939320186839e-25,0.43655413271245636,0.2642467972316301,0.38536415,0.17482036
Pde3a,10.674447,2.4492712,1.340532598441509e-26,7.351043044923132e-25,0.31548311990686845,0.12034310116330438,0.4824862,0.107545726
Lima1,10.603138,1.4288063,2.881450408389426e-26,1.5609792837383846e-24,0.3841676367869616,0.19290237078486233,0.3517959,0.145489
Sema3c,10.560951,1.2827076,4.5205719519990827e-26,2.4440194839077533e-24,0.47264260768335276,0.31099985274628184,0.5848635,0.28266406
Cntnap3,10.5546665,1.4398658,4.833509369625247e-26,2.6079597743339436e-24,0.3958090803259604,0.2035782653512001,0.44986814,0.19012783
Slc38a1,10.487661,0.81697166,9.843459463030578e-26,5.258325164445957e-24,0.5715948777648429,0.4425710499190105,0.54665875,0.3456692
Samd4,10.465793,0.8846043,1.2403431605036843e-25,6.58656536022411e-24,0.5180442374854481,0.34306434987483436,0.51108974,0.30846065
Olfm2,10.456996,1.1443857,1.3610296362188347e-25,7.198989434094506e-24,0.46216530849825377,0.29384479458106316,0.40979326,0.20630963
Ankrd12,10.44921,0.4834813,1.4775121175135287e-25,7.799754537836643e-24,0.8451688009313155,0.7544544249742307,1.2744371,1.0448507
Brinp3,10.418368,0.86147505,2.0443023047600345e-25,1.0749589614266562e-23,0.740395809080326,0.6266013841849507,1.512542,1.0809277
Xkr4,10.400273,0.54199165,2.472227950106272e-25,1.294907700182369e-23,0.9348079161816065,0.8583051097040201,2.5860045,2.2440922
Epb41l4a,10.396234,2.0442653,2.5792706849619903e-25,1.345728219513178e-23,0.3213038416763679,0.1316448240318068,0.3216564,0.0879985
Ank1,10.378846,1.1188971,3.0949449336443358e-25,1.605427999363384e-23,0.4481955762514552,0.27617434840229715,0.3678245,0.1862378
Farp1,10.3754635,0.59654284,3.2065212859772288e-25,1.6601007120271316e-23,0.7590221187427241,0.5950890884994846,0.9643086,0.7291562
Vstm2l,10.367744,1.7199955,3.476342963314907e-25,1.7963333735436837e-23,0.3550640279394645,0.1744956560153144,0.30702686,0.10353893
Plppr5,10.360519,0.6279088,3.7492021210081327e-25,1.9336096159594727e-23,0.7171129220023282,0.6028567221322338,0.8549701,0.62831473
Lrrc4c,10.352249,0.5138537,4.087665140868889e-25,2.1041295466503265e-23,0.9534342258440046,0.9133043734354293,2.945168,2.611244
Nrxn2,10.35195,0.56648827,4.100490703806471e-25,2.1066957019365176e-23,0.7753201396973225,0.6610587542335444,0.95291454,0.7303758
Dock3,10.326528,0.5463153,5.346111996851117e-25,2.736191035340753e-23,0.9068684516880093,0.8017596819319688,1.8477176,1.5390787
Gm28175,10.311388,1.4486136,6.259057188950338e-25,3.197354879602577e-23,0.4121071012805588,0.23873509056103667,0.43684685,0.18291013
Scg5,10.301737,0.57258767,6.920047217443206e-25,3.528304909538879e-23,0.7438882421420256,0.6247238992784567,0.8789569,0.6662978
Ccdc82,10.292165,1.2702672,7.643839895859971e-25,3.8826082798063785e-23,0.4074505238649593,0.2349801207480489,0.32271585,0.14661089
Sgk1,10.257483,0.7410793,1.095246542947074e-24,5.542236272879073e-23,0.6286379511059371,0.4663157119717273,0.6355517,0.42613077
Frmpd4,10.232915,0.69047755,1.4120398880039365e-24,7.131863118546199e-23,0.9208381839348079,0.8298483286702989,2.5513449,2.1194901
Sdk2,10.219429,0.9957041,1.622932984028268e-24,8.166331325999917e-23,0.5238649592549476,0.38539979384479456,0.5725237,0.32751852
Zcchc18,10.161272,0.740452,2.951991495530608e-24,1.4770951859386862e-22,0.6391152502910361,0.5173391253129141,0.6824528,0.4610997
Cep170,10.127518,0.54055876,4.171033983094418e-24,2.0831911361663012e-22,0.7369033760186263,0.6583713738771904,0.9272512,0.7179372
Carmil1,10.106088,0.63873863,5.191612340845293e-24,2.5737753431459964e-22,0.6903376018626309,0.5447283168900015,0.7593685,0.54824847
Ubr5,10.07688,0.48067614,6.991029078411473e-24,3.4531057231050786e-22,0.8428405122235157,0.7520615520541893,1.276728,1.0481738
Gabrb2,10.059473,0.63538533,8.344347313650964e-24,4.1064581010586334e-22,0.8370197904540163,0.7162420851126491,1.5251878,1.198455
Col26a1,10.047446,1.8894539,9.427863468751407e-24,4.622749843163327e-22,0.31548311990686845,0.1307981151524076,0.28752387,0.086097784
Mir99ahg,10.033627,0.48389623,1.0845783302030564e-23,5.298658133192023e-22,0.9208381839348079,0.8722942129288764,2.4021008,2.1021304
Htr2c,10.024125,1.3357712,1.1941210843469115e-23,5.812687234855346e-22,0.48544819557625146,0.34048740980709763,0.8064228,0.3995918
Dock11,10.0219965,0.9109584,1.220131368662461e-23,5.928558747913261e-22,0.4912689173457509,0.3170372551906936,0.478167,0.28222275
Htr3a,10.011569,5.492183,1.3558425551038943e-23,6.552426161086626e-22,0.20838183934807916,0.009276984243852157,0.19241703,0.0047028675
Srgap1,9.999855,0.76304424,1.526198092625659e-23,7.362467279865612e-22,0.5878928987194412,0.450080989544986,0.6500377,0.43147472
Siah3,9.967975,1.7110174,2.1047602984582415e-23,1.0099090932066598e-21,0.33876600698486614,0.16308349285819468,0.27178773,0.09111315
Adam22,9.946273,0.50487113,2.6180440880526113e-23,1.253954450017356e-21,0.8568102444703143,0.7516566043292593,1.3792483,1.1295892
Lingo2,9.938475,0.7260694,2.831295759796459e-23,1.3512773901550773e-21,0.9383003492433062,0.8810558091591812,3.0871994,2.6133292
Chl1,9.9212475,0.55547005,3.3652481943293374e-23,1.5976010420782562e-21,0.8556461001164144,0.7428213812398763,1.453651,1.172774
Ranbp17,9.906099,0.72747755,3.9163832844587204e-23,1.8526975150247504e-21,0.6123399301513388,0.4917537917832425,0.64213413,0.43430218
Erbin,9.905836,0.5058918,3.9267199425112295e-23,1.854322756683247e-21,0.629802095459837,0.43992048299219555,0.68056685,0.52272457
Nmt2,9.90089,0.62126887,4.125853967987857e-23,1.9449420371900654e-21,0.6856810244470314,0.5752098365483729,0.7719631,0.56344926
Cntnap4,9.888602,0.9772844,4.6649588035824725e-23,2.18756445117384e-21,0.5168800931315483,0.3458253570902665,0.72413963,0.4317264
Snap91,9.8877,0.518259,4.7071612629774895e-23,2.2035091138711698e-21,0.8393480791618161,0.7171256074215874,1.247674,1.0054451
Fam184a,9.873694,0.8742183,5.413326123714444e-23,2.5296708338122973e-21,0.5308498253783469,0.40233397143277866,0.49292007,0.2982982
Tnks,9.818885,0.5379342,9.337052529271529e-23,4.348121342487452e-21,0.7217694994179278,0.631350316595494,0.83895373,0.6444752
Frmd4a,9.771176,0.51324254,1.4970414593972698e-22,6.887928769521343e-21,0.9348079161816065,0.8526726549845384,2.4928243,2.1717823
Scai,9.759252,0.57911026,1.6839265384963132e-22,7.721349162012958e-21,0.8055878928987195,0.7139964659107643,1.275766,1.0035543
Gnal,9.757118,0.8500995,1.7197176812151807e-22,7.872029658305264e-21,0.5366705471478463,0.40159770284199675,0.5207222,0.32137832
Pbx3,9.750151,1.3200136,1.8419413729931935e-22,8.402880253366233e-21,0.47613504074505236,0.3326829627448093,0.70200515,0.34192798
Ptprn2,9.747495,0.65634483,1.890761610867928e-22,8.610977031190039e-21,0.9068684516880093,0.7582462082167575,1.9577118,1.5809584
Glra2,9.733738,1.4869263,2.1648920053828915e-22,9.842749269820353e-21,0.3841676367869616,0.22224267412752172,0.40520316,0.16402635
Chd6,9.717873,0.47810146,2.5301292291290815e-22,1.1464514736374101e-20,0.7974388824214202,0.7185981446031512,1.0999928,0.89151156
Pou2f1,9.715923,0.5477995,2.5790124340733e-22,1.1666340758173329e-20,0.7322467986030268,0.632491532911206,0.86893505,0.66628575
Tcp11l1,9.703178,0.75790346,2.9224869564134926e-22,1.317570881188432e-20,0.570430733410943,0.45858489176851713,0.5355299,0.34987387
Akap9,9.667163,0.52962565,4.157451329577542e-22,1.8712012935636274e-20,0.7136204889406287,0.6064644382270652,0.7991318,0.61390746
Gm39185,9.662425,3.6587696,4.354341714711072e-22,1.9565411684663296e-20,0.23632130384167638,0.051575614784273305,0.2639244,0.023632433
Rims3,9.65662,1.9361327,4.608173941006339e-22,2.0636938965806722e-20,0.28637951105937137,0.10270946841407745,0.19955984,0.056111526
Ostm1,9.655037,1.251315,4.679897583428995e-22,2.0923269229074392e-20,0.3958090803259604,0.23527462818436165,0.32919726,0.15165906
Ptchd4,9.626534,0.7860413,6.177775796667765e-22,2.748291981067266e-20,0.6146682188591386,0.4639228390516861,0.86232764,0.58430076
Cacna2d3,9.617787,0.6143666,6.726260650436599e-22,2.9873491516897754e-20,0.8591385331781141,0.7416065380650861,1.8632773,1.5165889
Simc1,9.617005,0.8701993,6.77756473812459e-22,3.005167731244352e-20,0.5110593713620489,0.3716683846267118,0.4439916,0.26679093
AI504432,9.594977,1.4368423,8.3935136915554725e-22,3.715547164614424e-20,0.3608847497089639,0.19558975114121632,0.28153682,0.11342499
Bltp1,9.59435,0.44597346,8.444748054303338e-22,3.732078622025176e-20,0.8277066356228172,0.7479384479458107,1.1971663,0.9918711
Slc32a1,9.542332,2.1946754,1.3965633730990395e-21,6.131643437119475e-20,0.25145518044237486,0.06383448682079222,0.1971624,0.046509225
Vav2,9.524969,1.8210627,1.6509060840229139e-21,7.212983167104991e-20,0.27357392316647267,0.08964070092769842,0.19803956,0.060137644
Ccdc88a,9.516683,0.42042604,1.7879615856453573e-21,7.799111656865382e-20,0.880093131548312,0.8143498748343395,1.5984092,1.37317
Kat2b,9.513026,0.89933217,1.8519535793481665e-21,8.065152783968433e-20,0.4540162980209546,0.29163598880871744,0.38683403,0.22571847
Sgcz,9.502514,0.7455638,2.048840699967728e-21,8.893755994851834e-20,0.8230500582072177,0.7446620527168311,2.1264226,1.6872417
Itsn1,9.478417,0.519482,2.5816972177299293e-21,1.1188742619419872e-19,0.7520372526193247,0.6389338830805478,0.89229167,0.6956807
Gm56750,9.477993,1.4967468,2.592209281750366e-21,1.1216209887380407e-19,0.3457508731082654,0.17225003681342954,0.3833021,0.15317181
Wnt5a,9.467603,2.635849,2.86340252896328e-21,1.2349859703570358e-19,0.2479627473806752,0.06619054631129435,0.2058736,0.03611899
Mpdz,9.453701,0.79387736,3.2705611853755996e-21,1.406079664816678e-19,0.6263096623981373,0.5602635841554999,0.8122354,0.5438841
Csrnp3,9.44427,0.53822535,3.578881893688555e-21,1.5361750236966687e-19,0.8498253783469151,0.7134074510381387,1.3137,1.0553526
Spats2l,9.416792,0.8242874,4.650803954015531e-21,1.993095729575715e-19,0.5168800931315483,0.37781622735974085,0.49690452,0.31005144
Ece2,9.403133,1.3872215,5.296208242868199e-21,2.2660687179278423e-19,0.3620488940628638,0.2001546164040642,0.2719358,0.11285519
Hipk2,9.390992,0.5198684,5.943743608315876e-21,2.539084113759103e-19,0.681024447031432,0.563392725666323,0.77758664,0.5990193
Shtn1,9.380525,0.54907966,6.564499094171236e-21,2.7998109628631924e-19,0.7543655413271245,0.652849359446326,0.99947983,0.7762957
Slc25a12,9.368826,0.52442485,7.334379844933584e-21,3.108435117245511e-19,0.740395809080326,0.6538065086143425,0.9181874,0.7159615
Metap1d,9.368443,0.84227717,7.361066747963309e-21,3.1148324963428996e-19,0.5122235157159488,0.3856574878515682,0.45227566,0.2768558
Atp11c,9.361181,0.8278642,7.884999931118558e-21,3.331288492911252e-19,0.5506402793946449,0.42574731261964366,0.57602787,0.3638355
Ctif,9.3454275,0.60529524,9.151885746378846e-21,3.8604579278681254e-19,0.6519208381839348,0.5455382123398616,0.68015796,0.49492267
Ccdc136,9.342759,1.0833321,9.385604919698243e-21,3.952840191101752e-19,0.4458672875436554,0.3058827860403475,0.39485207,0.2057906
Scn9a,9.2999525,1.4643748,1.4050820018902103e-20,5.899148967310929e-19,0.35040745052386496,0.19095125901929025,0.29234663,0.116054185
Fer,9.218961,0.50221705,2.999943586013446e-20,1.2439580888299582e-18,0.7369033760186263,0.6514872625533795,0.948847,0.75020903
Kif5c,9.203836,0.4906825,3.453929242749257e-20,1.4256079685510374e-18,0.819557625145518,0.7018112207333235,1.1190218,0.90316653
Kif21a,9.186193,0.47079757,4.0698881339278367e-20,1.6721390544134705e-18,0.8498253783469151,0.7436680901192755,1.2658588,1.0428221
Ngf,9.182931,2.6193044,4.1951286940945177e-20,1.7209634810735831e-18,0.23282887077997672,0.05330584597261081,0.186024,0.03273204
Slc8a3,9.171705,0.7869218,4.655932751783288e-20,1.899235543143432e-18,0.5436554132712457,0.417427477543808,0.56280106,0.3631979
Afdn,9.152826,0.4816005,5.546290186039328e-20,2.2477951327130732e-18,0.7776484284051223,0.6807171256074216,1.0320022,0.8302567
Rgs8,9.148948,1.7529323,5.749080632337463e-20,2.326472840224513e-18,0.3317811408614668,0.17975997643940508,0.28944382,0.09494373
Lin28b,9.148307,1.0519224,5.78325950537466e-20,2.336784705404769e-18,0.43888242142025613,0.294544249742306,0.41204667,0.21989003
Hecw2,9.147939,0.55939025,5.803011851881832e-20,2.341245172073045e-18,0.8591385331781141,0.7222426741275217,1.4696342,1.1853007
Thsd7a,9.142197,0.87195396,6.119657368715481e-20,2.4616046930746254e-18,0.6880093131548312,0.5748417022529819,1.2251345,0.8389356
Pnoc,9.139997,3.587158,6.245426290282889e-20,2.508439527950691e-18,0.2060535506402794,0.025180385804741568,0.17405994,0.015695987
Ehbp1,9.130739,0.45320255,6.803309244406536e-20,2.728431632794084e-18,0.8579743888242142,0.7696951848034163,1.4327104,1.2029927
Smarca1,9.1285095,0.6964329,6.944878389018179e-20,2.7810563682998285e-18,0.5878928987194412,0.47522456192018847,0.5644723,0.38395527
Sorbs1,9.124674,0.5160997,7.195288267688351e-20,2.8727696248556606e-18,0.8707799767171129,0.7451774407303784,1.4802163,1.2158637
4930555F03Rik,9.1199465,2.352117,7.516163776931901e-20,2.9964290902991123e-18,0.2572759022118743,0.08319835075835665,0.2418322,0.05219676
Svil,9.047955,1.3039639,1.456717075703542e-19,5.730891335893729e-18,0.3492433061699651,0.1833676925342365,0.36131516,0.16234614
Cxxc4,8.983241,0.9473388,2.629066918669298e-19,1.0223303633088863e-17,0.44935972060535506,0.31309821823001033,0.38033783,0.21510525
Pitpnc1,8.958615,0.56951076,3.287817960840011e-19,1.2693055834449871e-17,0.6426076833527358,0.5022456192018848,0.80576724,0.6067718
Plppr3,8.946185,1.4815297,3.6797836994824613e-19,1.4165585674082196e-17,0.33061699650756693,0.17604182005595642,0.24485597,0.09472162
Grip1os2,8.94046,2.9545002,3.875530681535769e-19,1.4876501344695158e-17,0.22235157159487776,0.04932999558238846,0.1516053,0.020898331
Rgmb,8.924074,1.1991216,4.494411169856931e-19,1.7202966970663208e-17,0.3853317811408615,0.2404285083198351,0.30963802,0.14675595
Ankrd24,8.922915,1.418003,4.541701743108058e-19,1.7359249763486986e-17,0.33993015133876603,0.1867913414813724,0.25698322,0.10405197
Gm11906,8.914763,1.2294768,4.88857896628636e-19,1.8632073308385034e-17,0.4121071012805588,0.28500957149168016,0.40158197,0.19124608
2700054A10Rik,8.889446,1.0033551,6.141422723284588e-19,2.3307913640488258e-17,0.4481955762514552,0.3185466058017965,0.39196548,0.2146162
Bend6,8.88389,0.70303667,6.456208223487657e-19,2.4455226487540832e-17,0.5715948777648429,0.46274480930643497,0.5570165,0.3770096
Gm29514,8.879111,0.9768123,6.739654167602242e-19,2.5434621837566326e-17,0.4563445867287544,0.3220438816080106,0.43128946,0.2421528
Grk3,8.872037,0.68342537,7.182008396942148e-19,2.7065997983988153e-17,0.5715948777648429,0.4557502576940068,0.55562866,0.38026974
Pcdh10,8.858511,0.6966687,8.109057319215302e-19,3.0474177645778345e-17,0.6111757857974389,0.4969812987777941,0.72102505,0.5019149
Stat5b,8.855649,0.94221425,8.319834421567632e-19,3.122261884183272e-17,0.41327124563445866,0.25942423796200853,0.34238136,0.19267747
Gas7,8.799533,0.6120761,1.3738676152553094e-18,5.1271976141541894e-17,0.6623981373690337,0.5984022971580032,0.8704313,0.64609146
Gm38505,8.75408,3.0327652,2.0577627346776446e-18,7.637028270827114e-17,0.20721769499417927,0.034089235753202766,0.16736665,0.022017892
E130308A19Rik,8.737601,0.65765804,2.381114946728737e-18,8.812749121019443e-17,0.5343422584400466,0.39110587542335445,0.47874418,0.3287631
Fam110b,8.714945,0.62705374,2.9090129546047102e-18,1.0745707391283288e-16,0.6286379511059371,0.5341260491827419,0.6772989,0.486821
Gprasp2,8.688241,0.9434498,3.6809365878987155e-18,1.3548872070799792e-16,0.43655413271245636,0.3066558680606685,0.35831317,0.2021819
Spock2,8.679427,0.5870865,3.977669310649815e-18,1.462106352628735e-16,0.660069848661234,0.5662641731703726,0.72699386,0.53738254
Nbeal1,8.653553,0.49527165,4.992049425939436e-18,1.829964093792533e-16,0.7043073341094296,0.6060594905021351,0.80151004,0.6269114
Zfp804a,8.651865,0.8887185,5.06645312489919e-18,1.8547083850959294e-16,0.7438882421420256,0.6573774112796348,1.5220125,1.0764705
Gm46102,8.64789,2.094445,5.246051555712998e-18,1.917842249006915e-16,0.2724097788125728,0.11415844500073627,0.2551071,0.06583112
