names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CLA-EPd-CTX Car3 Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Zc2hc1a,6.6028714,1.2824285,4.032686619506846e-11,4.731803033456286e-09,0.7906976744186046,0.4528640689531334,0.6921485,0.3437901
Nrg3,6.5964155,0.855149,4.2121697105421794e-11,4.911792162033586e-09,0.9883720930232558,0.947674627401688,4.1905355,3.6099682
Dcc,6.5960474,1.2057849,4.2226423127270496e-11,4.911792162033586e-09,0.9883720930232558,0.8454659723469204,2.9515827,2.1818404
Kcnj9,6.5829544,1.4382893,4.6119038325857545e-11,5.341459309550828e-09,0.6976744186046512,0.3304363440474053,0.48785836,0.20867045
Arhgap15,6.5781393,1.3726225,4.763719585373012e-11,5.4936113845052714e-09,0.7558139534883721,0.3781648410845753,0.701289,0.33110234
Arhgap26,6.5624547,1.1190984,5.292913874960734e-11,6.07780324017927e-09,0.9534883720930233,0.6708565272041659,1.4362223,0.9064143
Slc39a10,6.5377693,1.1416482,6.244320794326325e-11,7.1397829678105684e-09,0.8372093023255814,0.48626324295205603,0.7787101,0.42801994
Ngef,6.5215087,1.4542774,6.960373595828629e-11,7.924798242369291e-09,0.6744186046511628,0.2962829951517328,0.4763703,0.20105506
Adgrl2,6.509487,1.1560256,7.540773376481177e-11,8.549391587597014e-09,0.8604651162790697,0.43573352486981504,0.8368332,0.46211544
Mtarc2,6.5041294,1.708578,7.81444994803503e-11,8.822448323684927e-09,0.5813953488372093,0.18660441731010954,0.34993827,0.12061624
B3gat1,6.4987583,1.1895009,8.098552321290197e-11,9.104941459124168e-09,0.813953488372093,0.4889208116358413,0.7553063,0.40191978
Ivns1abp,6.4929924,1.1446599,8.414797151477402e-11,9.421066644174909e-09,0.7558139534883721,0.4003232178128928,0.6190495,0.3276419
Sema5a,6.491365,1.2226621,8.506214769191327e-11,9.483900035193816e-09,0.8837209302325582,0.43447656670856527,1.0913348,0.6139192
Mctp2,6.4443913,2.8480234,1.1606514331780172e-10,1.2887067772517902e-08,0.4883720930232558,0.0931944693840905,0.40920258,0.067867205
Gm29514,6.441117,1.4748621,1.185977132030164e-10,1.3114076352942597e-08,0.6976744186046512,0.3258394684862632,0.5767894,0.24743144
Pcsk5,6.432658,1.3044565,1.2539144130678975e-10,1.3808475524235414e-08,0.8372093023255814,0.4619141677141318,1.0625125,0.5691031
Frmd3,6.431198,1.336807,1.266019520525549e-10,1.3884875312865917e-08,0.7325581395348837,0.36573891183336327,0.59476405,0.2789229
Strbp,6.4077783,0.9022206,1.4765526929266504e-10,1.6062741238436883e-08,0.9883720930232558,0.8265038606572096,2.1547446,1.6253514
Srrm3,6.3579187,1.0544399,2.0450587877087806e-10,2.2068566114752984e-08,0.9302325581395349,0.5988866942000359,1.0275383,0.6226546
Gap43,6.3486834,1.0774887,2.1716567748861e-10,2.3340967016475803e-08,0.8488372093023255,0.4994792601903394,0.82865924,0.4770965
Phf24,6.343205,1.0205568,2.250336615103972e-10,2.4090256911491524e-08,0.8837209302325582,0.5728856168073263,0.94549817,0.5743144
Bsn,6.338959,0.9884303,2.3132272137327292e-10,2.4665244140078747e-08,0.9069767441860465,0.6205422876638534,1.0719527,0.67715645
Kitl,6.3366485,1.506804,2.3481679565204907e-10,2.4938843079725526e-08,0.6627906976744186,0.27933201652002154,0.54689825,0.22803983
Cdyl2,6.293365,1.2184042,3.1065632397086294e-10,3.286352529565782e-08,0.7441860465116279,0.36925839468486266,0.5372858,0.26674768
Cacng3,6.276663,1.1352646,3.4591757077922736e-10,3.64502161836778e-08,0.8372093023255814,0.4939845573711618,0.84413725,0.47228107
Slc9a9,6.26728,1.0341412,3.6740920952679233e-10,3.856361507806606e-08,0.9302325581395349,0.6862991560423775,1.4304538,0.93731403
Hace1,6.262759,1.0462483,3.782238743284036e-10,3.954426265838212e-08,0.8837209302325582,0.6206500269348177,1.0948373,0.6744639
Gm15398,6.238603,2.293219,4.414958857331838e-10,4.598059864205678e-08,0.5232558139534884,0.1520560244209014,0.36735895,0.08669839
Cacna1c,6.2347655,1.0799235,4.5245517410665013e-10,4.694004064959725e-08,0.9767441860465116,0.7836595439037529,2.282279,1.6413993
Ctdspl,6.2263136,1.1095343,4.775370866145274e-10,4.935162122050905e-08,0.813953488372093,0.5338840007182618,0.8311882,0.47040462
Pld5,6.2001348,2.2153802,5.641480021840735e-10,5.78574687736109e-08,0.5,0.11273119051894416,0.39364377,0.0988214
Akap13,6.1907725,1.1624801,5.987013928210823e-10,6.116770503841248e-08,0.813953488372093,0.505153528461124,0.95208853,0.536973
Tbr1,6.1829367,2.176143,6.29199475480521e-10,6.404011328091515e-08,0.5116279069767442,0.14013287843418926,0.3095647,0.07722257
Arhgap24,6.181564,1.7461548,6.346969983067968e-10,6.435588054529672e-08,0.5348837209302325,0.1565810738014006,0.4051027,0.13879246
Elovl2,6.172583,2.2723713,6.718324347498758e-10,6.786517865311716e-08,0.5,0.12429520560244209,0.2656157,0.06106978
Plxdc2,6.16239,1.0899855,7.165510479673642e-10,7.211133580106021e-08,0.9534883720930233,0.6876997665649129,1.7072172,1.1379403
Per3,6.1548758,1.4806893,7.513632850718246e-10,7.533258011149228e-08,0.6162790697674418,0.24639971269527744,0.36418688,0.14619695
Vcan,6.151152,1.6611247,7.692202271306981e-10,7.683623607063886e-08,0.5697674418604651,0.19403842700664392,0.50868165,0.1903447
Usp13,6.1336527,1.2399063,8.58838780315384e-10,8.54703630632384e-08,0.7209302325581395,0.3662057820075417,0.5169197,0.2519874
Rapgef4,6.131871,1.0248339,8.685134380063279e-10,8.59603510413099e-08,0.9651162790697675,0.7248339019572634,1.7408872,1.1972698
Epb41,6.13157,1.118448,8.701606060006064e-10,8.59603510413099e-08,0.7558139534883721,0.3577662057820075,0.5694534,0.30262712
Col25a1,6.1268687,1.1391829,8.962543724469996e-10,8.82137545335197e-08,0.813953488372093,0.4502424133596696,0.9316475,0.5297993
Rtl4,6.1254086,1.1624962,9.045117331636994e-10,8.87015703288635e-08,0.9418604651162791,0.6276889926378165,1.5025147,0.9401842
Rb1cc1,6.1180353,0.846393,9.473619737703933e-10,9.256587721894715e-08,0.9418604651162791,0.7249775543185492,1.3062683,0.9152601
Sorcs3,6.079587,1.2656915,1.2049244733721863e-09,1.1688202382494817e-07,0.9186046511627907,0.583659543903753,1.5231824,0.91298765
Pclo,6.0717316,0.8471657,1.2653848701499563e-09,1.2230536496737167e-07,0.9767441860465116,0.8326090860118514,2.2269554,1.7223997
Ica1,6.0684834,0.9717817,1.2912386554308255e-09,1.2403684303985793e-07,0.9186046511627907,0.657927814688454,1.2430613,0.814241
Gm14636,6.0683227,1.3192908,1.2925313007502874e-09,1.2403684303985793e-07,0.7325581395348837,0.3902675525228946,0.6068342,0.28852373
Trim9,6.067318,0.97820103,1.3006389604468116e-09,1.2437070771247628e-07,0.9767441860465116,0.7375830490213683,1.7280222,1.2089565
6530403H02Rik,6.057366,1.4523582,1.3836844984908738e-09,1.3184256196613398e-07,0.7790697674418605,0.4613036451786676,1.2441297,0.6432006
Lrrtm3,6.053294,1.2062923,1.419133022102755e-09,1.3474241803498597e-07,0.9186046511627907,0.626288382115281,1.5803905,0.98263496
Cpne5,6.0069103,2.0233943,1.890922562151263e-09,1.776541581993162e-07,0.5232558139534884,0.1708385706590052,0.35307923,0.09908324
Bbs9,6.0061398,1.1141121,1.8999219377321782e-09,1.7787770894377573e-07,0.8023255813953488,0.4941282097324475,0.7992603,0.44814882
Sertad2,6.000066,1.1443571,1.9723771273582407e-09,1.8402004656984696e-07,0.7558139534883721,0.4113485365415694,0.6090075,0.3216314
Btbd10,5.9979563,0.97882426,1.9981650689260533e-09,1.8578095294824587e-07,0.8953488372093024,0.6010055665289998,0.9557479,0.5945094
Pdzrn4,5.991219,1.1825013,2.082741678430789e-09,1.9297678930839757e-07,0.9069767441860465,0.540025139163225,1.2615653,0.74910253
Arntl,5.9902077,1.0803099,2.09573392556618e-09,1.9351330096207307e-07,0.7790697674418605,0.4483390195726342,0.63771814,0.35201317
Trank1,5.9686093,1.012771,2.3928415476849873e-09,2.2019059036402605e-07,0.9302325581395349,0.6187825462381038,1.148516,0.7262275
Tlk1,5.9482903,0.9640473,2.7095753530363334e-09,2.48485630498588e-07,0.9186046511627907,0.6175974142574968,1.0142484,0.6422834
Gm26871,5.924569,1.099182,3.1311696828288004e-09,2.861718686313261e-07,0.9767441860465116,0.7992817381935715,2.5909774,1.9112316
Slc24a4,5.922915,1.1861168,3.1628414352358446e-09,2.8808660801622763e-07,0.7325581395348837,0.3678577841623272,0.55475587,0.28207994
Nr2f2,5.917906,1.6841087,3.260668645987613e-09,2.9599380580299716e-07,0.5232558139534884,0.15909499012390016,0.3107804,0.107443005
Col24a1,5.9153204,4.10189,3.3122977283562518e-09,2.996681480166077e-07,0.3953488372093023,0.027976297360387863,0.2593056,0.017093306
Prkaa2,5.9109273,0.99664545,3.401871673369321e-09,3.067392344410525e-07,0.813953488372093,0.4766385347459149,0.6695904,0.39057317
Bmpr1b,5.9088445,1.6864455,3.4451571498014585e-09,3.096032528935291e-07,0.5465116279069767,0.17719518764589692,0.52525556,0.19445907
Pls3,5.9063597,1.0061599,3.4974951539225646e-09,3.1325898261966437e-07,0.8372093023255814,0.5164302388220506,0.83028287,0.4972708
Ccser1,5.901337,0.83143526,3.6056743680223016e-09,3.218753165075058e-07,0.9767441860465116,0.8622014724367032,2.7890978,2.259598
Homer1,5.8901997,1.0824549,3.857290377482931e-09,3.4319666371843166e-07,0.9534883720930233,0.6879870712874843,1.4979614,0.970714
Tnr,5.8791227,0.93534625,4.1244639252940475e-09,3.6575691641138966e-07,0.9534883720930233,0.737475309750404,1.8707705,1.3539038
Stat5b,5.862802,1.3643596,4.551209835077409e-09,4.0227305351490124e-07,0.6162790697674418,0.26363799604956006,0.44469473,0.19681068
Grb10,5.848584,1.3552674,4.957752775973017e-09,4.367698920996557e-07,0.6744186046511628,0.35521637636918657,0.5778891,0.2667861
Mindy2,5.8365293,1.1394454,5.329942043168605e-09,4.680246493462105e-07,0.7441860465116279,0.45193032860477644,0.66263676,0.35533112
Jak2,5.835183,0.94579,5.373152937461847e-09,4.7028214797915257e-07,0.7906976744186046,0.4211887232896391,0.5480592,0.32130155
Gm6602,5.833415,3.7530065,5.4304256509730395e-09,4.7375174429105703e-07,0.3953488372093023,0.03343508708924403,0.26038554,0.02182079
Bbx,5.83089,0.9924488,5.513243649542094e-09,4.794202487482073e-07,0.872093023255814,0.5209193751122284,0.799047,0.47928485
Cadm3,5.824977,1.0080583,5.712056244616643e-09,4.951062944930619e-07,0.7674418604651163,0.4328963907344227,0.5702259,0.32367125
Gm30382,5.817409,1.1051105,5.976678149211045e-09,5.163773050459833e-07,0.7209302325581395,0.3352846112407973,0.61301863,0.33165714
Mamld1,5.8138394,1.1679839,6.105597898137036e-09,5.258250497530196e-07,0.7441860465116279,0.4215119411025319,0.61828303,0.3226927
Nol4l,5.8086624,1.1458868,6.297385834522564e-09,5.406094484780233e-07,0.7674418604651163,0.4703178308493446,0.69628704,0.37483653
Cadps,5.7917123,0.9293964,6.967244891114253e-09,5.962097777842038e-07,0.9767441860465116,0.8289459507990663,2.5795016,2.0015974
Tmem63c,5.785805,1.21031,7.21657278339057e-09,6.155851133006497e-07,0.7093023255813954,0.3742862273298617,0.48671085,0.2397689
Kcnk9,5.781472,1.0830209,7.4049650245904554e-09,6.296563614264099e-07,0.7209302325581395,0.37026396121386246,0.4874619,0.25968757
Dclk1,5.7779365,0.89880204,7.56224317848166e-09,6.390111960099677e-07,0.9883720930232558,0.827904471179745,2.42545,1.8761172
Sgtb,5.77793,1.2794465,7.562544113553023e-09,6.390111960099677e-07,0.686046511627907,0.3311546058538337,0.45755225,0.21431756
Rarb,5.7644887,1.958009,8.190585678802816e-09,6.87753241216974e-07,0.5348837209302325,0.19666008260010773,0.46351132,0.14129572
Klf8,5.7299047,1.0377077,1.0048708046024343e-08,8.411488635410408e-07,0.7558139534883721,0.4103429700125696,0.57167244,0.31893697
Grm8,5.728746,1.2813498,1.0117569904630726e-08,8.442829296193404e-07,0.8604651162790697,0.5143831926737296,1.4473333,0.84921056
Exph5,5.70765,2.6260538,1.1454650855654373e-08,9.528992832552106e-07,0.4418604651162791,0.09484647153887592,0.27430677,0.049861863
Camk2d,5.7041345,1.1012698,1.1693589115093171e-08,9.697738874152884e-07,0.9069767441860465,0.5595259472077573,1.2859495,0.79764533
Numb,5.703284,0.8349136,1.1752112928687364e-08,9.716285365963983e-07,0.9186046511627907,0.6545878972885617,1.1208261,0.7696499
Nrxn1,5.7007656,0.6139482,1.192705390343215e-08,9.830672956601898e-07,0.9883720930232558,0.9667444783623631,4.037802,3.6215546
Necab1,5.6942897,1.0432019,1.2388671627881971e-08,1.0179926808599038e-06,0.7906976744186046,0.40750583587717726,0.76753086,0.4448078
Ptpru,5.686139,1.4574142,1.2994353682365393e-08,1.061312975400816e-06,0.5697674418604651,0.2196085473154965,0.33564854,0.13561247
Osbpl2,5.6861324,1.2000875,1.2994863003605079e-08,1.061312975400816e-06,0.6511627906976745,0.32077572275094274,0.41918534,0.2042817
Ajap1,5.66436,1.3616699,1.4757414392538486e-08,1.201611287053058e-06,0.6395348837209303,0.31208475489315857,0.44847444,0.19902919
Rhobtb1,5.6593037,1.687382,1.519882420323268e-08,1.2338139164376499e-06,0.5,0.1553959418207937,0.2836372,0.09696845
Gucy1a2,5.6537185,0.9672063,1.5701330494470606e-08,1.2707673204410397e-06,0.9418604651162791,0.6985814329323038,1.5279807,1.0458837
Acaca,5.650357,0.8325681,1.6011538940113096e-08,1.2919821360986153e-06,0.9534883720930233,0.6829233255521637,1.1735946,0.8128076
Plcb4,5.6350203,1.1483787,1.7503784192532197e-08,1.4081637163273658e-06,0.686046511627907,0.3302926916861196,0.5974389,0.31392023
Camk2n1,5.623916,0.88543224,1.8667603299766076e-08,1.497308957208103e-06,0.8837209302325582,0.5968396480517149,0.9946772,0.6535436
Med27,5.6220613,0.98706824,1.8869229188275786e-08,1.508976750860031e-06,0.8023255813953488,0.4867301131262345,0.6514405,0.38068295
Slc6a6,5.6090555,0.8604304,2.0343375782414934e-08,1.6220371135711848e-06,0.872093023255814,0.5599209912012929,0.7854254,0.5051767
Lmtk2,5.5941277,0.8899862,2.2173373331653516e-08,1.7627175781702071e-06,0.9069767441860465,0.583408152271503,0.89886135,0.5800447
Gm1976,5.5861044,0.94509727,2.3221945371411113e-08,1.8406303012678955e-06,0.8488372093023255,0.5707667444783624,0.89349496,0.5595163
Malat1,5.584919,0.44235364,2.338089285785913e-08,1.8477782090902202e-06,0.9767441860465116,0.993787035374394,5.290375,4.9855723
Garnl3,5.5643187,1.0326437,2.6317828949427907e-08,2.073783178507706e-06,0.872093023255814,0.51994972167355,1.0055543,0.6137359
Ppm1a,5.5515676,0.900019,2.831191653655209e-08,2.224389465898113e-06,0.8604651162790697,0.5181899802478003,0.69765556,0.43225083
Rapgef5,5.537383,0.93902355,3.070243836471786e-08,2.3981817408720026e-06,0.9651162790697675,0.7160711079188364,1.6006489,1.1195631
Vstm2a,5.5256968,0.9945631,3.281806216087051e-08,2.5486165614525742e-06,0.7906976744186046,0.4563835518046328,0.71530205,0.42158484
Stat3,5.524364,1.0541383,3.3068127080146535e-08,2.5606356617969375e-06,0.6046511627906976,0.24851858502424135,0.3304132,0.17274332
Bace1,5.519589,1.1862991,3.397935321488518e-08,2.623635692195301e-06,0.6395348837209303,0.33973783444065364,0.4555766,0.22600916
2210408F21Rik,5.503402,0.9481238,3.7253149126250804e-08,2.8599774772067405e-06,0.8953488372093024,0.603914526845035,1.0924077,0.70655465
Cnksr2,5.502344,0.9646295,3.747749401159841e-08,2.8690036014007103e-06,0.9883720930232558,0.860908601185132,2.8310087,2.2169528
Cdkl5,5.4873962,0.8607845,4.0790200787578806e-08,3.113729247620007e-06,0.8953488372093024,0.6856168073262704,1.2958854,0.9007982
Tmem191,5.4671774,1.2538012,4.572582108350421e-08,3.4806028683109293e-06,0.627906976744186,0.3010235230741605,0.39154145,0.18313251
Mkx,5.4658647,1.4934194,4.6065528190818536e-08,3.496555769738119e-06,0.6046511627906976,0.27872149398455737,0.5463079,0.22965059
Thsd7b,5.4467916,1.0790626,5.1286525065479596e-08,3.879146942557404e-06,0.8953488372093024,0.5546776800143652,1.3369447,0.8453701
Snx7,5.4464164,1.0866274,5.1394726890600514e-08,3.879146942557404e-06,0.6976744186046512,0.35618602980786496,0.4812116,0.2554228
Atp11b,5.4349375,0.9052247,5.481560511130872e-08,4.125757169022032e-06,0.8837209302325582,0.6331118692763512,1.0632821,0.6992763
Epb41l2,5.4240413,0.7374511,5.826636409616668e-08,4.34893667573333e-06,0.6976744186046512,0.3366493086730113,0.58833605,0.3923336
Car2,5.422173,1.0673765,5.887887323813208e-08,4.382480121630496e-06,0.5813953488372093,0.23813970192135034,0.43274328,0.22983089
Shisa6,5.40752,1.1375437,6.390351756831899e-08,4.743335682488208e-06,0.9418604651162791,0.616843239360747,1.6215613,1.0458596
Pou2f2,5.3983984,0.9834949,6.723848495366477e-08,4.9771297264599785e-06,0.6976744186046512,0.37586640330400434,0.4979799,0.28247604
Phkb,5.390241,0.8055167,7.0363188059378e-08,5.194117755921668e-06,0.8604651162790697,0.535428263602083,0.7791009,0.5157339
Rnf144b,5.3761573,1.3871809,7.609237265187763e-08,5.601649460701238e-06,0.5348837209302325,0.1940025139163225,0.31786966,0.1337088
Atp11c,5.375561,0.9723497,7.634454171048113e-08,5.604857474755814e-06,0.7674418604651163,0.4296282995151733,0.63089985,0.37029332
Bdnf,5.3445,1.4934103,9.066698328628126e-08,6.620168045930373e-06,0.5813953488372093,0.28181001975219966,0.5259739,0.21979092
Gm56999,5.3380375,1.1844623,9.395814034570802e-08,6.841884095092613e-06,0.6162790697674418,0.2854372418746633,0.40885755,0.20068283
Plppr3,5.3360147,1.4808341,9.501167075630295e-08,6.8999016033023245e-06,0.5116279069767442,0.18021188723289638,0.25497788,0.09899128
Reck,5.3240404,1.2017466,1.0148738135050126e-07,7.35031249835032e-06,0.6162790697674418,0.2946669060872688,0.3836531,0.18507127
Rimbp2,5.317457,0.90352446,1.0522748550418087e-07,7.600705740584247e-06,0.9186046511627907,0.6358053510504579,1.1936967,0.80161095
Susd4,5.311858,0.8524251,1.0851295452055947e-07,7.817005597767916e-06,0.9186046511627907,0.617525588076854,1.0236712,0.6869972
Plekha6,5.3028374,0.98146486,1.1401651547999251e-07,8.191507408950263e-06,0.7790697674418605,0.4693481774106662,0.6405922,0.37473592
9530026P05Rik,5.280643,1.2482696,1.2873120793397754e-07,9.224020152495937e-06,0.5697674418604651,0.22811994972167354,0.47534868,0.22807682
Mapre2,5.266077,0.8066783,1.3936988735018708e-07,9.907060510845309e-06,0.8837209302325582,0.578308493445861,0.82200474,0.5475123
Nipal2,5.254893,1.1984832,1.4811072382501734e-07,1.0500620446380517e-05,0.6395348837209303,0.3127671036092656,0.4328659,0.2118992
Nt5dc3,5.2520533,0.94586635,1.5041298460095887e-07,1.0635781305862539e-05,0.7325581395348837,0.40355539594182077,0.5276279,0.30802754
Ephb1,5.2478876,1.0053847,1.538530933513021e-07,1.085047931325325e-05,0.7558139534883721,0.4248159454121027,0.7799628,0.4627878
Rev1,5.2455907,0.8378192,1.5578255175061339e-07,1.0957793627065397e-05,0.8953488372093024,0.5884359849165021,0.84486574,0.55550057
Glra2,5.2448134,1.3517029,1.5644035914415486e-07,1.09753327681552e-05,0.5581395348837209,0.22682707847010236,0.38963053,0.17116019
Rtn4r,5.2429585,1.0145944,1.5802204149296598e-07,1.1057427747177072e-05,0.6511627906976745,0.32081163584126415,0.3856583,0.20938829
Kremen1,5.237152,2.1195407,1.630732348767573e-07,1.1381241093866152e-05,0.43023255813953487,0.11014544801580176,0.25934145,0.06591243
Lin28b,5.2362747,1.1521354,1.63849898814861e-07,1.1405820676568173e-05,0.627906976744186,0.298509606751661,0.4456444,0.2252613
Mapk4,5.230455,0.89614886,1.6909326896664087e-07,1.17024897867628e-05,0.8255813953488372,0.4864787214939846,0.77164483,0.4855547
Lhfp,5.230395,1.230017,1.6914841285147943e-07,1.17024897867628e-05,0.5930232558139535,0.26317112587538155,0.46102208,0.22289409
Ssh2,5.2301,0.69893557,1.6941825556571378e-07,1.17024897867628e-05,0.9767441860465116,0.8136469743221404,1.757076,1.3747635
Gm30439,5.228466,0.93497777,1.7092222648701107e-07,1.1776103142835864e-05,0.8837209302325582,0.5150296282995152,0.9310984,0.5900528
Mtcl1,5.2264504,1.0737605,1.7279532500753838e-07,1.1874706861771244e-05,0.7209302325581395,0.4090860118513198,0.5801586,0.31740943
Slc41a2,5.222633,1.1535635,1.7639690886900853e-07,1.2091288115587396e-05,0.627906976744186,0.33754713593104685,0.42365766,0.21279909
Syn1,5.2186747,0.83809716,1.802077817149819e-07,1.2321076576797872e-05,0.9186046511627907,0.646794756688813,1.0809247,0.7368498
Palm,5.2036934,0.9251637,1.9536616667177857e-07,1.3323575884443376e-05,0.7093023255813954,0.40043095708385706,0.4722471,0.27601248
Hivep1,5.1902523,0.84857714,2.1000923169991987e-07,1.4285944445004677e-05,0.6976744186046512,0.32731190518944153,0.42038107,0.2547851
Frmd5,5.186696,0.95847416,2.1405746833535453e-07,1.4524555995381252e-05,0.9651162790697675,0.7394505297180822,1.8975735,1.3654854
Snx25,5.18602,0.8528659,2.1483596136788642e-07,1.4540660659836545e-05,0.7674418604651163,0.44187466331477826,0.57884824,0.36052263
Dcx,5.185015,0.975525,2.159971902700752e-07,1.4582523875771158e-05,0.813953488372093,0.4829233255521638,0.7629413,0.4587405
Cnrip1,5.1832337,0.85798895,2.1807136764498348e-07,1.4685658267219815e-05,0.8372093023255814,0.5459148859759382,0.76374966,0.4900778
Slc8a3,5.170824,0.9785574,2.330638794446716e-07,1.5648399857936902e-05,0.7209302325581395,0.4213682887412462,0.6310535,0.36906365
A330076H08Rik,5.1704493,0.87366176,2.335321303696575e-07,1.5648399857936902e-05,0.8837209302325582,0.6572095528820255,1.2180042,0.83253616
Far1,5.1586018,0.79914415,2.4880070305809774e-07,1.6630037042714143e-05,0.8837209302325582,0.6714311366493086,1.113142,0.77685016
Adamts6,5.142221,1.0386336,2.715097808347989e-07,1.8058088641165956e-05,0.6162790697674418,0.2823128030166996,0.45953032,0.24994773
Septin6,5.1412563,1.158313,2.729073227482189e-07,1.8106221635171956e-05,0.627906976744186,0.32328963907344227,0.436434,0.21926175
Magi1,5.140379,0.8623782,2.7418473087360574e-07,1.8146166794516714e-05,0.9534883720930233,0.7484647153887592,1.6231544,1.1750054
Plcb1,5.139475,0.7755957,2.755071850455763e-07,1.818888958765267e-05,0.9767441860465116,0.8716466151912372,2.7522538,2.259058
Sstr2,5.131117,2.9810028,2.8802781261571865e-07,1.8968890502412646e-05,0.37209302325581395,0.056491291075597055,0.21201138,0.02947291
Bcl2l11,5.1281705,2.6220124,2.9257178001840833e-07,1.9174155436816175e-05,0.37209302325581395,0.052217633327347815,0.18626428,0.03271718
Kif5c,5.1207633,0.79908407,3.0430145067950313e-07,1.989435518189355e-05,0.9767441860465116,0.7060154426288382,1.2757816,0.90972054
Asic2,5.114836,1.0751306,3.140130947335481e-07,2.047944625119038e-05,0.9767441860465116,0.7914167714131801,2.4870875,1.829909
Cd200,5.1106977,1.1222167,3.2097151187163854e-07,2.0882577539929608e-05,0.6162790697674418,0.3087807505835877,0.40189806,0.20476815
Dcbld2,5.097665,1.0126908,3.4386869535526245e-07,2.231824116955532e-05,0.5930232558139535,0.26920452504938047,0.32437313,0.17387246
Wdfy3,5.09001,0.70594543,3.580442702312589e-07,2.3182288050876933e-05,0.9418604651162791,0.7514455018854372,1.3577007,1.0188506
Pdgfc,5.0878806,1.0169567,3.620873720996309e-07,2.3387710789223755e-05,0.686046511627907,0.3627222122463638,0.5487625,0.30842778
Kcnt1,5.0863266,1.2183987,3.6506482022543335e-07,2.3523481341624445e-05,0.5697674418604651,0.27301131262345124,0.35502806,0.16819951
Epb41l4b,5.085396,0.9060123,3.668600276196861e-07,2.358260512473915e-05,0.7790697674418605,0.46345843059795294,0.64898515,0.3971297
Tmem245,5.0837617,0.88859224,3.700319520583436e-07,2.372973401386084e-05,0.7790697674418605,0.5322319985634764,0.7370956,0.46290168
Vopp1,5.0830183,0.8524595,3.7148366148412357e-07,2.3766109485900952e-05,0.7209302325581395,0.400933740348357,0.46811438,0.2856537
Atp2b4,5.0765424,0.94101715,3.8436521114232307e-07,2.4531812882171547e-05,0.7558139534883721,0.4460405817920632,0.7194267,0.43735433
Atp8a2,5.0599737,0.8411325,4.19314313296589e-07,2.6698994308718833e-05,0.9186046511627907,0.6394325731729216,1.1317065,0.77600014
Gpcpd1,5.0587215,0.7667915,4.220771282224898e-07,2.6811376915693387e-05,0.9186046511627907,0.6087987071287484,0.91040546,0.6275229
Zc3h7a,5.056759,0.79697496,4.2644138107409366e-07,2.6999010802760366e-05,0.8488372093023255,0.5367570479439756,0.6986544,0.45863235
Pbx1,5.0564914,0.8001217,4.2704055047164703e-07,2.6999010802760366e-05,0.9651162790697675,0.8130364517866763,2.1046195,1.6365148
Slc16a10,5.050457,1.2816311,4.407540460035068e-07,2.7800613183366734e-05,0.5697674418604651,0.27132339737834443,0.4077747,0.18821402
Gm45323,5.047497,1.5729392,4.4763579368969937e-07,2.8122444826644584e-05,0.4883720930232558,0.17662057820075416,0.396471,0.15147321
Cwh43,5.0473633,2.5919085,4.479496235877887e-07,2.8122444826644584e-05,0.38372093023255816,0.06992278685580894,0.20908466,0.03784672
Etnk2,5.0429564,2.9993591,4.5839380424022844e-07,2.8711052494020835e-05,0.36046511627906974,0.047728497037170046,0.16156991,0.021692073
Vti1a,5.04013,0.74749,4.652152580536628e-07,2.9070544148609118e-05,0.9418604651162791,0.7462021906985096,1.4055462,1.0414175
Map6,5.03133,0.8932903,4.870883889609876e-07,3.036674016561888e-05,0.7441860465116279,0.5027473514095888,0.67470795,0.41786316
Hecw1,5.027439,0.9043649,4.970730435832906e-07,3.091748305806254e-05,0.9534883720930233,0.7138804094092297,1.6390097,1.1685255
Sv2b,5.005372,1.003705,5.575418126912232e-07,3.451877536178149e-05,0.9302325581395349,0.6209014185670677,1.458018,0.97247726
Zdhhc21,4.9807134,0.83026284,6.335026148065472e-07,3.904177811892643e-05,0.8255813953488372,0.5436523612856886,0.7320448,0.4743957
Mir124-2hg,4.9797893,1.0031662,6.365352772210841e-07,3.9138908235538965e-05,0.686046511627907,0.38699946130364515,0.52520216,0.29612902
Sacm1l,4.97924,0.7383996,6.383439160199461e-07,3.916050461976245e-05,0.8604651162790697,0.5586281199497217,0.7312367,0.4983167
Chrna7,4.9698777,0.90615875,6.699517528187951e-07,4.100593074770165e-05,0.8023255813953488,0.47401687915245105,0.74454874,0.463668
Herc2,4.9568787,0.70008236,7.163472543647509e-07,4.3746024374501946e-05,0.9186046511627907,0.740276530795475,1.2939819,0.96679306
Usp29,4.953751,0.89132035,7.279635059771764e-07,4.435460182677263e-05,0.8837209302325582,0.558484467588436,0.9692766,0.63234663
Gm34567,4.945339,2.7463996,7.601129829105991e-07,4.620867839549276e-05,0.37209302325581395,0.06658286945591668,0.23482537,0.038686328
Cacna2d3,4.9436584,1.0197157,7.666997275644223e-07,4.6503886410058755e-05,0.9767441860465116,0.7456634943436883,2.117571,1.5273253
Ipcef1,4.941931,1.0112324,7.735274561502044e-07,4.6812348528729706e-05,0.5930232558139535,0.27103609265577305,0.3784462,0.20556848
Gm11639,4.9380264,2.622381,7.89172390723812e-07,4.7651825030896243e-05,0.38372093023255816,0.08486263242952057,0.26836434,0.04878096
