names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_MEA Slc17a7 Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Shfl,-3.9880378,-0.5571559,6.662204360601219e-05,0.00047084016614769796,0.19441069258809235,0.2670798288328169,0.10187292,0.14651594
Rere,-3.9900498,-0.5095914,6.60594143105088e-05,0.0004671095954008873,0.6537059538274606,0.8595248635089272,1.395341,1.671979
Tapt1,-3.9901114,-0.4409099,6.6042305742006e-05,0.0004671095954008873,0.24301336573511542,0.31459347794009146,0.14802223,0.19603357
Rapgef5,-3.9922879,-0.28492266,6.543887249486347e-05,0.0004629653775505481,0.5565006075334143,0.7217057695145345,0.99585015,1.1248449
Tfdp1,-3.9934924,-0.4191482,6.51071628981513e-05,0.0004607399175858113,0.22478736330498178,0.2968865279622252,0.13071713,0.17119785
Edc3,-3.9935122,-0.5320594,6.510173831730059e-05,0.0004607399175858113,0.20170109356014582,0.27305592445034677,0.11329813,0.15996447
Ppa2,-3.993771,-0.4300201,6.5030655594342e-05,0.00046044103183661913,0.21628189550425272,0.2879592740150509,0.13289152,0.17519625
Ccdc58,-3.9960551,-0.39100543,6.440673614996703e-05,0.00045614364795719923,0.23693803159173754,0.3094658403423344,0.14869528,0.19080886
Esrra,-3.997591,-0.6310869,6.399038429548972e-05,0.00045331442816235406,0.1701093560145808,0.24376567802862623,0.0907086,0.13719524
Arhgef1,-3.99932,-0.48430914,6.352473954731916e-05,0.00045013442817417345,0.23207776427703525,0.3024199498303084,0.14287432,0.19462253
Ank3,-4.0001755,-0.4560205,6.329546915768499e-05,0.0004486281340720115,0.778857837181045,0.8957134425261916,2.1721246,2.4568508
Arfip1,-4.0038595,-0.44291407,6.231734587795106e-05,0.0004419284992717194,0.25759416767922233,0.32875903792238453,0.16476922,0.21792004
Gm33228,-4.007142,-0.3045823,6.145790270678093e-05,0.0004360638620890424,0.3377885783718105,0.41626088239634057,0.29992947,0.35905802
Dexi,-4.007816,-0.43258116,6.128292632910468e-05,0.0004349371976922986,0.21992709599027946,0.29175889036446806,0.13315238,0.17581889
Mideas,-4.007976,-0.82900995,6.12413890354104e-05,0.0004347572320690826,0.17861482381530985,0.24959421572967389,0.08957285,0.15397984
Col4a1,-4.008081,-0.48976603,6.121409136971485e-05,0.0004346782862326211,0.2345078979343864,0.30562933451379665,0.1383474,0.18925563
Plcg1,-4.009481,-0.45410648,6.0852352344546375e-05,0.00043222381905840896,0.19562575941676794,0.26973587132949683,0.11992321,0.16087958
Crocc,-4.0120745,-0.49700955,6.018751341141704e-05,0.00042761461802347326,0.212636695018226,0.28286852589641437,0.11758713,0.16220373
Gm16183,-4.015958,-0.79797304,5.9204790251700806e-05,0.0004207439074486116,0.16038882138517618,0.23428508189464364,0.0753429,0.12756315
Tmco3,-4.016882,-0.65066683,5.8973293631037005e-05,0.00041920962959417045,0.17253948967193194,0.24631105208794452,0.09717202,0.14859915
Fbxl19,-4.0191703,-0.4309553,5.84034627537665e-05,0.00041548875938408945,0.2077764277035237,0.28098716246126604,0.12283664,0.16228876
3110082I17Rik,-4.0236354,-0.3745349,5.730664319570839e-05,0.00040779383015590164,0.21992709599027946,0.2932713590084108,0.13851705,0.17614274
Thumpd3,-4.0237823,-0.5063012,5.727086556758207e-05,0.0004076471941194517,0.20899149453219928,0.2822414047513649,0.12140326,0.16834643
Minar2,-4.024737,-0.57974297,5.703909205590124e-05,0.0004061050353847552,0.17496962332928312,0.2481186365648517,0.09973309,0.1456107
Ube2f,-4.0256076,-0.2904672,5.682834108042683e-05,0.00040481906808883053,0.2515188335358445,0.32473808469824406,0.16670734,0.2003814
Prkca,-4.0272093,-0.3563555,5.6442737755936474e-05,0.00040228550756021565,0.5808019441069259,0.7661207023756824,1.1090848,1.2811584
Atf1,-4.0284295,-0.3380523,5.6150709453100836e-05,0.0004004165506913003,0.26366950182260024,0.3374280655157149,0.17440219,0.21579282
Heatr1,-4.0294495,-0.6677031,5.590757675762748e-05,0.00039889447357340695,0.17618469015795868,0.2495204367714328,0.09002869,0.13945717
Metap1,-4.031503,-0.55194783,5.542119498190521e-05,0.00039552921890140583,0.20291616038882138,0.2767079828832817,0.114758275,0.16405337
Pcyox1,-4.037267,-0.25633842,5.4077427426616376e-05,0.00038614416023204415,0.18469015795868773,0.2637966651910875,0.14515236,0.1710845
Slc45a1,-4.038233,-0.66270274,5.385539824226857e-05,0.0003846609651168943,0.18955042527339003,0.2613619595691309,0.09528122,0.14691389
Zfp740,-4.0391784,-0.47799256,5.363874816966701e-05,0.0003832154116774668,0.22600243013365734,0.29795632285672125,0.13917126,0.1889456
Farp2,-4.0397468,-0.25274995,5.3508954554243296e-05,0.0003823897895937546,0.23693803159173754,0.3124907776302199,0.16883494,0.19814733
Etv5,-4.0437818,-0.36774424,5.2595891483846454e-05,0.00037626507033305495,0.29404617253948967,0.3701859229747676,0.24197395,0.3025042
Agl,-4.0441437,-0.6365553,5.2514694783702886e-05,0.0003757842473603453,0.22600243013365734,0.2965914121292607,0.13437814,0.20179126
Tspan9,-4.044578,-0.7698698,5.241741553633048e-05,0.00037518805419850824,0.20899149453219928,0.27870001475579165,0.12702465,0.20778574
Hdhd5,-4.044971,-0.8826193,5.232961815866881e-05,0.0003746980296970381,0.17132442284325639,0.2430647779253357,0.076617144,0.13698652
Tet1,-4.045511,-0.5443335,5.22091854140074e-05,0.0003739964841573924,0.20534629404617255,0.27881068319315333,0.12754144,0.18097214
E130308A19Rik,-4.045888,-0.40856254,5.2125136480663346e-05,0.0003735936028902171,0.32563791008505466,0.39866460085583594,0.26319158,0.33621356
Kdsr,-4.049168,-0.38223004,5.13999763284712e-05,0.00036878968329666785,0.24665856622114216,0.31758152574885645,0.15302192,0.19516389
Mgat5b,-4.0533786,-0.43620497,5.04831587372659e-05,0.00036230835343758935,0.267314702308627,0.34001032905415374,0.18011557,0.23667607
Dnajc16,-4.054259,-0.62010854,5.029354574588486e-05,0.0003610439685257617,0.15188335358444716,0.2250996015936255,0.08326314,0.12526928
Zbtb4,-4.055944,-0.3149593,4.993227956121231e-05,0.00035854632597802637,0.26366950182260024,0.3424081451969898,0.18213928,0.22196135
Ankrd6,-4.0565934,-0.46484837,4.979369937597952e-05,0.000357677032014598,0.2648845686512758,0.33403423343662386,0.18392251,0.24583463
Stt3a,-4.061629,-0.31430203,4.8731539287156874e-05,0.00035039241654961337,0.212636695018226,0.2885495056809798,0.14430559,0.17649089
Xpo5,-4.065949,-0.29333183,4.7837410637051295e-05,0.0003441475833514239,0.25637910085054677,0.33252176479268114,0.17078827,0.2055746
Arrb1,-4.0669518,-0.3565594,4.763212109797455e-05,0.0003428542978576416,0.24058323207776428,0.3138556883576804,0.16445829,0.20609654
Gemin5,-4.067127,-0.6908234,4.759627021586197e-05,0.00034268804413188934,0.14702308626974483,0.2224804485760661,0.07610663,0.12013367
Whamm,-4.0678535,-0.5563272,4.744820892188481e-05,0.0003417135818094465,0.1652490886998785,0.23981850376272687,0.09245772,0.13317022
Cbx1,-4.0678754,-0.37994957,4.7443742574194815e-05,0.0003417135818094465,0.22478736330498178,0.30271506566327283,0.15442559,0.19663577
Vav3,-4.068525,-0.34156194,4.7311719066458715e-05,0.00034091335245796346,0.3219927095990279,0.40028773793714034,0.3106031,0.3794958
Gm26618,-4.068676,-0.51435405,4.728099342021539e-05,0.0003407833404509623,0.2284325637910085,0.2978825438984802,0.13406685,0.18641739
Ccdc39,-4.068896,-0.37211812,4.72364970758542e-05,0.00034055397811328205,0.2503037667071689,0.32507009001032905,0.15366453,0.1947234
Kif1c,-4.07471,-0.6320816,4.607170958761258e-05,0.0003322455278097558,0.19441069258809235,0.26652648664600853,0.10247471,0.15464059
Usp11,-4.076856,-0.28375578,4.5648758950877e-05,0.0003293722215386856,0.28554070473876064,0.3616275638187989,0.20632721,0.24605073
Dctn2,-4.078868,-0.3070611,4.525553571422621e-05,0.0003266226818805421,0.23693803159173754,0.30939206138409325,0.16158527,0.19636305
Inpp5k,-4.080527,-0.47602618,4.493376976423478e-05,0.00032447470936979,0.2065613608748481,0.2804707097535783,0.11881459,0.16167502
Tmod3,-4.08341,-0.4589572,4.437966673747652e-05,0.00032055958205268653,0.26123936816524906,0.3294230485465545,0.16482218,0.22017586
Hunk,-4.089255,-0.42529124,4.3276106611772196e-05,0.00031292491513948303,0.2867557715674362,0.36107422163199054,0.22250026,0.2886548
Gm20275,-4.089529,-0.40341088,4.3224970217096176e-05,0.00031263928660386924,0.22478736330498178,0.3009443706654862,0.14538322,0.18811235
Lsm7,-4.0918703,-0.26934642,4.279079682107142e-05,0.0003096656909728492,0.20534629404617255,0.2846023314150804,0.1553764,0.18448697
Itgb3bp,-4.094852,-0.5969744,4.224379421314841e-05,0.00030595438019064626,0.19441069258809235,0.2666371550833702,0.11328019,0.16671965
Zfp507,-4.0966053,-0.52643657,4.192529735223322e-05,0.0003038114185152391,0.23572296476306198,0.3047808764940239,0.1296888,0.18186647
Stx17,-4.097314,-0.5187656,4.179719108852574e-05,0.0003029648029535168,0.23572296476306198,0.30754758742806554,0.13588178,0.1894037
Cog6,-4.097382,-0.44915608,4.1784915612057735e-05,0.0003029575505925503,0.18955042527339003,0.266821602478973,0.11438721,0.15310603
Rnf141,-4.0988674,-0.62514204,4.151768654629625e-05,0.0003012639042665353,0.18347509113001215,0.25911170134277706,0.11077658,0.16609071
Gga2,-4.0992336,-0.64978874,4.1452017188107324e-05,0.00030086863907197295,0.18712029161603888,0.25903792238453593,0.09414463,0.14399928
Zfyve26,-4.100818,-0.47017387,4.1169237787873774e-05,0.00029897768090815356,0.21506682867557717,0.2924597904677586,0.13132066,0.1776441
Nsun7,-4.101768,-0.2979874,4.100052755414338e-05,0.00029783297523109834,0.30498177399756987,0.3821012247307068,0.23461536,0.28147867
Copz1,-4.103339,-0.7459771,4.0722990195231894e-05,0.00029589690279769633,0.15188335358444716,0.22594805961339826,0.078018144,0.12758766
Gm44257,-4.1034727,-0.3123498,4.06994278432497e-05,0.00029580568735410316,0.2648845686512758,0.34237125571786925,0.20265736,0.24604605
Cdk9,-4.103585,-0.47970027,4.067973810199515e-05,0.00029574257651531643,0.2077764277035237,0.28423343662387485,0.12852268,0.17499948
Foxn2,-4.104963,-0.64234173,4.043802378630136e-05,0.0002941444772977579,0.2454434993924666,0.3124907776302199,0.141296,0.21259592
Nim1k,-4.1054015,-0.52550197,4.036133128093184e-05,0.00029366611738928746,0.22235722964763063,0.29566917515124685,0.1411116,0.19733422
Kiz,-4.109083,-0.50184447,3.972329611958184e-05,0.0002891021036655374,0.24665856622114216,0.31747085731149477,0.16228734,0.22274382
Ice2,-4.1100683,-0.41789016,3.955420067643162e-05,0.00028794943705654776,0.2332928311057108,0.3058875608676406,0.14499904,0.18934928
Ift140,-4.1115537,-0.5992194,3.93005304185247e-05,0.0002861802851885525,0.2235722964763062,0.295742954109488,0.118409365,0.17431444
Gfpt1,-4.1148386,-0.27413645,3.8745079163413024e-05,0.0002822120566876953,0.2551640340218712,0.3313781909399439,0.17969124,0.21353166
Epha10,-4.1185946,-0.442562,3.8118988201711693e-05,0.0002777270100271131,0.3025516403402187,0.37601446067581523,0.23425846,0.30655822
Atg9a,-4.1188626,-0.29225224,3.807474043391961e-05,0.00027747986858134527,0.25273390036452004,0.32720967979932125,0.17803524,0.21400222
Ankra2,-4.1191015,-0.4523662,3.803524883564197e-05,0.00027726726430105797,0.19562575941676794,0.27143278736904236,0.12746859,0.17060074
Borcs5,-4.120881,-0.29599208,3.774263540013168e-05,0.0002752088502582193,0.2332928311057108,0.30743691899070386,0.15458798,0.18668555
Zdhhc6,-4.121917,-0.5740303,3.757332022118367e-05,0.00027404861952855735,0.19076549210206561,0.2654198022723919,0.10733407,0.15587138
Dst,-4.1229196,-0.48000574,3.741007306019614e-05,0.0002730061551133814,0.6439854191980559,0.8639884904825144,1.3151505,1.5688523
Stambpl1,-4.123698,-0.43167457,3.728372672775595e-05,0.0002721580378089656,0.2503037667071689,0.32580787959274016,0.16978624,0.22282092
Osbpl3,-4.123812,-0.50390923,3.726525371003086e-05,0.0002720971106490568,0.28311057108140947,0.3541758890364468,0.22125463,0.3009691
Lman2l,-4.1239,-0.34232694,3.725104960962664e-05,0.0002720971106490568,0.24058323207776428,0.3158846097093109,0.15509622,0.1928487
Cuedc1,-4.1241655,-0.67939544,3.720811349014635e-05,0.00027190155275502655,0.244228432563791,0.3146672568983326,0.14534317,0.22356553
Slc26a4,-4.1249027,-0.67545146,3.708913215791544e-05,0.0002711058163991262,0.2077764277035237,0.2785155673601889,0.12404189,0.19137827
Ino80dos,-4.125842,-0.44233245,3.693809565928677e-05,0.00027007527356871715,0.2660996354799514,0.34148590821897595,0.1771959,0.23382528
Gm4924,-4.1280866,-0.5082602,3.6579452580780215e-05,0.0002675258276661852,0.23693803159173754,0.30972406669617825,0.14192754,0.19630367
Wbp1l,-4.128396,-0.37357512,3.653028086171907e-05,0.0002672389454817292,0.23815309842041313,0.31274900398406374,0.15375753,0.19501792
Bhlhb9,-4.128716,-0.26496682,3.647943160401445e-05,0.0002669396315903781,0.25394896719319565,0.3320422015641139,0.18194816,0.21493635
Morn1,-4.12935,-0.64791876,3.6378976044002446e-05,0.00026627705973912986,0.1968408262454435,0.2701047661207024,0.0970412,0.14814141
Pdlim7,-4.1310115,-0.47130948,3.6117088615170296e-05,0.0002645042712154881,0.20291616038882138,0.27748266194481336,0.116733015,0.15842067
Stard13,-4.1371155,-0.6206943,3.5169939029958936e-05,0.0002578489117967249,0.2818955042527339,0.3483473513353991,0.23273654,0.3385637
Slc41a2,-4.138173,-0.36724153,3.5008255347343273e-05,0.00025673357565041317,0.2624544349939247,0.34074811863656485,0.17035201,0.21475677
Plpbp,-4.13909,-0.55863345,3.486861178815755e-05,0.00025584915312610413,0.19805589307411908,0.2711745610151985,0.10985398,0.15787758
Ghr,-4.1431994,-0.43889475,3.424935862442055e-05,0.00025164896533721087,0.3244228432563791,0.40157886970635975,0.28121942,0.36479098
Galk2,-4.14361,-0.5025782,3.418810925701811e-05,0.0002512676410656665,0.23815309842041313,0.3147410358565737,0.14867012,0.20464557
Dennd2b,-4.145352,-0.5291563,3.392920184507337e-05,0.000249433010554616,0.25880923450789795,0.3289065958388668,0.16729054,0.23331738
Spg7,-4.147636,-0.42885348,3.359257323228368e-05,0.0002470258464016044,0.22600243013365734,0.3018666076435001,0.14146137,0.18611282
Wdr45b,-4.1495404,-0.26729143,3.331431552083333e-05,0.00024511381655114775,0.22478736330498178,0.3035635236830456,0.16327074,0.19347179
Pex7,-4.1523533,-0.58952945,3.2907342235821105e-05,0.00024225213311685292,0.2393681652490887,0.3117898775269293,0.13502409,0.19682765
Inka2,-4.1532574,-0.4154273,3.277755797755308e-05,0.0002413628344359691,0.19441069258809235,0.26896119226796517,0.12514868,0.16365172
Nck1,-4.153534,-0.49315423,3.273796386884735e-05,0.00024113735996598908,0.24787363304981774,0.32053268407850083,0.15974455,0.21816996
Kcnb2,-4.1569304,-0.3842069,3.2255215311417786e-05,0.00023767639381120322,0.6391251518833536,0.7758226353843883,1.4843211,1.6961864
Ilf2,-4.1586113,-0.35554036,3.201884458399821e-05,0.00023603466501290313,0.26366950182260024,0.3399734395750332,0.17709684,0.22145644
Gpc4,-4.1593966,-0.5556862,3.190893884559855e-05,0.00023528901942404857,0.25394896719319565,0.32300427917957797,0.1871142,0.26424474
Lrrk2,-4.1619,-0.37144226,3.156103940821183e-05,0.000232787573126174,0.31227217496962334,0.3866017411834145,0.23112561,0.28995705
Zfp746,-4.1644254,-0.70093244,3.1213744381787696e-05,0.0002303157872393593,0.17253948967193194,0.2466430574000295,0.08499575,0.13471194
Polr3a,-4.166023,-0.52143115,3.099596061012255e-05,0.0002288080938445036,0.14945321992709598,0.2298952338792976,0.09106944,0.12826659
Srsf6,-4.1666703,-0.29495418,3.090812207353066e-05,0.00022822237980647675,0.2770352369380316,0.35502434705621955,0.1976194,0.23749103
Fam227a,-4.1688576,-0.6039645,3.061300494850177e-05,0.000226105399385993,0.20170109356014582,0.27707687767448724,0.10592055,0.15685205
Gmeb2,-4.1709905,-0.5516856,3.0327867308943705e-05,0.00022406098284061517,0.2332928311057108,0.30710491367861886,0.1336029,0.19022305
Klhl20,-4.1711526,-0.6924979,3.030626300709346e-05,0.00022396295022018736,0.1701093560145808,0.24704884167035562,0.092567675,0.145605
Ppp2r2b,-4.171684,-0.39765093,3.023571318117552e-05,0.00022350305727047767,0.6221142162818954,0.7739781614283606,1.3699089,1.5823678
Brf1,-4.17295,-0.7096827,3.006813059875576e-05,0.00022238664167040112,0.20170109356014582,0.27438394569868674,0.10389774,0.16471763
Patj,-4.1744046,-0.45843107,2.9876660324156445e-05,0.00022109222332968427,0.2454434993924666,0.3212335841817914,0.15844202,0.21180104
Ankrd45,-4.177882,-0.3375202,2.9423607845159798e-05,0.00021791960937140128,0.23693803159173754,0.31219566179725544,0.15662865,0.1941306
Mrps27,-4.1785097,-0.6856205,2.9342556891880966e-05,0.00021743919020541684,0.17618469015795868,0.25003688947912056,0.08822404,0.13832316
Arl6ip5,-4.1797056,-0.31090823,2.918869379850401e-05,0.00021635867651470422,0.23693803159173754,0.3134499040873543,0.18274748,0.22212921
Ubtd2,-4.180471,-0.31062907,2.909056807833007e-05,0.00021569082899137114,0.2624544349939247,0.33705917072450936,0.17986314,0.21864946
Syndig1,-4.181698,-0.38810176,2.8934051289370643e-05,0.0002145895551049929,0.3244228432563791,0.40246421720525305,0.28228867,0.35546035
Nxpe3,-4.1896887,-0.57462,2.793374174565481e-05,0.00020739973492836275,0.22114216281895505,0.29696030692046627,0.1301994,0.18821557
Gm48678,-4.1912904,-0.6193252,2.773723607253972e-05,0.0002059976598311615,0.21628189550425272,0.28792238453593033,0.12840806,0.19101664
Rnf149,-4.192576,-0.54723465,2.758044487961865e-05,0.00020494650274207772,0.2187120291616039,0.2946731592149919,0.12369309,0.17597228
Gpatch1,-4.19278,-0.32084924,2.7555639249181258e-05,0.00020481881787704024,0.24179829890643986,0.3212704736609119,0.16192374,0.19848122
Sypl,-4.1941953,-0.36062443,2.7384183023767343e-05,0.00020365707109012691,0.27460510328068044,0.3470931090453003,0.18938942,0.23722339
Plekha3,-4.194406,-0.6626202,2.735875084637581e-05,0.00020352426224864837,0.1919805589307412,0.267817618415228,0.10255456,0.15782015
Zcwpw2,-4.1945114,-0.48993918,2.7346043181051307e-05,0.00020348606487810816,0.22478736330498178,0.30171904972701785,0.13855661,0.18955551
D3Ertd751e,-4.195444,-0.7121584,2.7233771972346844e-05,0.0002027067736556675,0.1859052247873633,0.26055039102847866,0.10137348,0.1610853
Cfl2,-4.1998715,-0.30723348,2.6706636901084083e-05,0.0001988382747387446,0.2660996354799514,0.3445846244651026,0.19666612,0.23816521
Sh3gl3,-4.2002754,-0.4312692,2.6659058752704714e-05,0.00019856214472180962,0.28311057108140947,0.3627342481924155,0.21642552,0.28203103
Pdk1,-4.2017894,-0.35696626,2.6481357589367445e-05,0.0001973250356146154,0.2503037667071689,0.32709901136195957,0.17049682,0.21356179
Pantr1,-4.2026057,-0.35406652,2.6386021427033848e-05,0.00019666918051162261,0.29647630619684084,0.3708499335989376,0.25624725,0.3172269
Alas1,-4.202891,-0.64964896,2.6352782058234935e-05,0.00019647593060620773,0.1652490886998785,0.24251143573852738,0.08978257,0.13746883
Mark4,-4.2038407,-0.36343753,2.624235636571116e-05,0.0001957069429771465,0.20413122721749696,0.283975210270031,0.13201554,0.16683316
Ndel1,-4.2049994,-0.3238326,2.6108298756547636e-05,0.00019481532562855733,0.2515188335358445,0.32558654271801685,0.16980442,0.20835282
Dpysl3,-4.2052693,-0.40818828,2.607716309551835e-05,0.0001946370478823828,0.26974483596597815,0.34491662977718757,0.19219004,0.24779394
4933412O06Rik,-4.205605,-0.39782187,2.6038482653470864e-05,0.00019440234201132596,0.24301336573511542,0.3187619890807142,0.15264896,0.19661877
Gm41361,-4.2085075,-0.5593751,2.570627902888711e-05,0.00019197546345363998,0.22721749696233293,0.3015346023314151,0.12148145,0.17424454
Nyap2,-4.2087555,-0.2733078,2.5678092504983895e-05,0.00019181827790072762,0.47509113001215064,0.6077172790320201,0.7289958,0.83151686
Mtm1,-4.209065,-0.4084369,2.5642962932585082e-05,0.00019160912513864326,0.2818955042527339,0.3565737051792829,0.18359096,0.2370258
Nt5m,-4.2137737,-1.0363051,2.5113905759655116e-05,0.00018770810786145563,0.1543134872417983,0.22930500221336875,0.064009815,0.12713914
Ppp2r2d,-4.2140326,-0.26304552,2.5085118249845403e-05,0.00018754511056576125,0.24179829890643986,0.3242585214696769,0.18029973,0.21276477
Gm11149,-4.216424,-0.79328686,2.4820679791673415e-05,0.0001856197233515905,0.17739975698663427,0.25446362697358715,0.095393464,0.15995733
Trappc11,-4.218416,-0.25406307,2.4602422009180225e-05,0.00018403871920564383,0.2345078979343864,0.3110889774236388,0.16092186,0.1891425
Ints9,-4.2228684,-0.49903762,2.4121287002152748e-05,0.0001805401063364469,0.22721749696233293,0.3052604397225911,0.1362305,0.1875257
Mrs2,-4.2243404,-0.32264698,2.3964152814918125e-05,0.00017946398721762822,0.2332928311057108,0.3107569721115538,0.15198015,0.1867069
Gtf2a2,-4.2257624,-0.4756983,2.3813329524419155e-05,0.0001783842108506113,0.21992709599027946,0.2953740593182824,0.13569249,0.18406472
Fam98a,-4.228373,-0.444931,2.3538703920525202e-05,0.00017637617801018188,0.22721749696233293,0.30585067138852,0.13925844,0.18514995
Tnfrsf19,-4.228641,-0.3695826,2.351071996849643e-05,0.00017621563334825635,0.25880923450789795,0.33698539176626824,0.18545048,0.23369123
Kctd17,-4.231241,-0.46548006,2.324055066613359e-05,0.00017423928470954505,0.20170109356014582,0.28150361516895384,0.12349264,0.16677801
Hadha,-4.2317743,-0.45660818,2.318551509238639e-05,0.00017387518574725713,0.21506682867557717,0.287701047661207,0.13263172,0.17784007
Fam216a,-4.2357388,-0.31773373,2.2780131639701613e-05,0.00017102602323520042,0.18833535844471447,0.27191235059760954,0.13309245,0.16333212
Car11,-4.236948,-0.37422514,2.2657868041662543e-05,0.00017015564960298283,0.19927095990279464,0.2788844621513944,0.1355575,0.17241263
Ntrk3,-4.2369986,-0.38156626,2.2652778082282794e-05,0.00017015564960298283,0.6464155528554071,0.7823520731887266,1.4416146,1.649553
Dmd,-4.2371345,-0.3462975,2.263906274210425e-05,0.00017010951227078896,0.7715674362089915,0.8780802715065663,2.0755646,2.2884533
Nek4,-4.24294,-0.5512708,2.2061038015090686e-05,0.00016590542722235845,0.17618469015795868,0.2554965323889627,0.099846445,0.14311828
Dync2i1,-4.244375,-0.4919418,2.192035060234562e-05,0.0001649859441694753,0.2345078979343864,0.3107569721115538,0.13605943,0.18645784
Syap1,-4.245494,-0.57601136,2.1811233305417227e-05,0.00016425668131069533,0.17618469015795868,0.2545374059318282,0.10353293,0.1506686
Zfp426,-4.247934,-0.7756724,2.157510475876856e-05,0.00016252398790807715,0.20899149453219928,0.2809133835030249,0.10197396,0.1687211
Osbp,-4.2480855,-0.33743787,2.1560533366699043e-05,0.0001624597676845775,0.2770352369380316,0.3505238306035119,0.18459503,0.22805391
Gm56610,-4.249334,-0.8558592,2.1440728818980903e-05,0.0001616023515753203,0.1701093560145808,0.2433967832374207,0.072319016,0.12727971
Pals1,-4.2493687,-0.30768082,2.143736915191778e-05,0.0001616023515753203,0.3110571081409477,0.39608233731739706,0.2656866,0.31966758
Ganab,-4.2493887,-0.49081972,2.1435479559431944e-05,0.0001616023515753203,0.18955042527339003,0.26615759185480303,0.117106356,0.16091593
Rmnd1,-4.2513237,-0.4921202,2.1251066678243266e-05,0.00016030773768792715,0.2235722964763062,0.2984358860852885,0.13029344,0.1787601
Spg11,-4.2522235,-0.4121528,2.1165857026909836e-05,0.00015970979452767966,0.23815309842041313,0.3137450199203187,0.15018211,0.1952622
Irs1,-4.2529364,-0.5285492,2.109854399790724e-05,0.00015929133948405945,0.2600243013365735,0.3307510697948945,0.1603237,0.22381061
Mmp24,-4.2534304,-0.5268191,2.1052062110185834e-05,0.000158985078386929,0.22114216281895505,0.2981776597314446,0.12253663,0.17211707
Rap2a,-4.255556,-0.30414337,2.085299183256429e-05,0.00015757027293054063,0.2648845686512758,0.34440017706949977,0.19062553,0.23054957
Tmem108,-4.257252,-0.3082717,2.0695473999732982e-05,0.00015642401867027432,0.5127582017010935,0.6402169101372288,0.85187507,0.9799097
Fgfr1,-4.2587137,-0.440883,2.056066916542379e-05,0.0001554925923092984,0.2660996354799514,0.34115390290689096,0.20532598,0.26956406
Tmem178b,-4.260221,-0.42923388,2.0422489957256968e-05,0.00015449107690075864,0.6196840826245443,0.7905415375534898,1.3379211,1.5655289
Suds3,-4.2625403,-0.60215575,2.0211616546279373e-05,0.00015298201030944416,0.181044957472661,0.25966504352958536,0.10039137,0.14868258
Ngef,-4.2639666,-0.48749715,2.0082971630236685e-05,0.0001520511264312369,0.22600243013365734,0.2996163494171462,0.14925879,0.2035009
Slc8a3,-4.269432,-0.3080852,1.9597147552905707e-05,0.00014849840799395836,0.34386391251518833,0.4246716836358271,0.31013736,0.3716838
Cdr1os,-4.2696753,-0.43248162,1.9575761642883438e-05,0.0001483781989687667,0.6245443499392467,0.7750479563228567,1.3339548,1.5630529
Zfp846,-4.2703886,-0.5530497,1.9513272971878192e-05,0.00014794628802324128,0.23207776427703525,0.30529732920171165,0.12891497,0.18388267
Ldlrad3,-4.2746406,-0.45146072,1.914457402699367e-05,0.00014527385035451002,0.2503037667071689,0.32798435886085286,0.17863101,0.2369994
Golph3,-4.2748404,-0.3188993,1.9127425670148057e-05,0.00014518472535505035,0.20899149453219928,0.29068909546997196,0.14876483,0.18238847
Cep164,-4.2749195,-0.5666526,1.9120645744263894e-05,0.00014517427271782166,0.21628189550425272,0.29209089567655305,0.11897688,0.17153502
Cyb5a,-4.2768745,-0.5763191,1.895357013836812e-05,0.00014394641877273922,0.21142162818955043,0.2871477054743987,0.13254303,0.19171251
Xndc1,-4.280569,-0.7681442,1.864158573830834e-05,0.00014165707262113833,0.18955042527339003,0.2641655599822931,0.09288301,0.15337855
Chtop,-4.281469,-0.57004535,1.8566371393182224e-05,0.0001411254312121093,0.20899149453219928,0.2886232846392209,0.12854457,0.1853515
Retreg3,-4.2819777,-0.28456497,1.8523939241897516e-05,0.00014084274120820212,0.25759416767922233,0.3376125129113177,0.1793726,0.2145505
Zfp948,-4.282487,-0.5070122,1.8481599478529617e-05,0.0001405605938262357,0.2174969623329283,0.2951527224435591,0.1280221,0.17738584
Dlc1,-4.2825065,-0.32618004,1.847995884662808e-05,0.0001405605938262357,0.4374240583232078,0.5517190497270179,0.60524094,0.7142643
Faxc,-4.2840095,-0.28627634,1.835549484228242e-05,0.00013968058522008741,0.2976913730255164,0.37944518223402685,0.20555003,0.24552178
Zc3h3,-4.284016,-0.4633946,1.8354951504901854e-05,0.00013968058522008741,0.18712029161603888,0.26564113914711524,0.11248306,0.15199006
Gabpb1,-4.2842903,-0.47089967,1.833232606142626e-05,0.00013958333841613022,0.2515188335358445,0.32883281688062566,0.15485613,0.20874979
Slc9a1,-4.284918,-0.347197,1.828065894148842e-05,0.00013922939505606403,0.2648845686512758,0.3420761398849048,0.17811243,0.22154684
Fntb,-4.2871737,-0.43998945,1.8096089425743145e-05,0.00013786275102628816,0.24058323207776428,0.314962372731297,0.14552854,0.19269423
Atg7,-4.2871933,-0.33561578,1.8094481411638502e-05,0.00013786275102628816,0.2660996354799514,0.34222369780138706,0.17959853,0.22175509
Kcnj3,-4.289337,-0.40074852,1.7920729705544952e-05,0.00013660425735829583,0.6512758201701093,0.7890659583886676,1.4469385,1.665951
