names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Mertk,-3.3846605,-1.4242046,0.0007126634141547765,0.0021758056968911314,0.1765886287625418,0.19815465729349738,0.12624508,0.30830395
Gpr26,-3.4246225,-0.6497289,0.0006156541261468538,0.0018860593284193321,0.225752508361204,0.24856207061830962,0.09551958,0.14604537
Hepacam,-3.425749,-1.655539,0.0006131067311176091,0.0018786837569996758,0.09632107023411371,0.12853490972998882,0.04215025,0.1271865
Zmiz1,-3.4267523,-0.6440127,0.0006108461346076518,0.0018726110253174677,0.40535117056856185,0.3955504074133248,0.23077664,0.3404889
Bmp1,-3.430788,-0.8998131,0.0006018306846566735,0.001846026312411509,0.18227424749163879,0.20738137082601055,0.073270544,0.13264354
Prrx1,-3.434294,-2.0456052,0.000594099278707878,0.001823352098101734,0.0391304347826087,0.07617031474676465,0.018305529,0.073501036
Vwa3b,-3.4642892,-1.2388461,0.0005316345739102612,0.0016380026374233137,0.0725752508361204,0.10868349576609682,0.028086685,0.06506377
Lpcat2,-3.4672525,-1.0334573,0.0005258079274258975,0.001621351733983689,0.22742474916387959,0.24844224316983543,0.10934115,0.21229059
Islr2,-3.4699106,-1.0194856,0.0005206315705841979,0.0016064963598527097,0.13411371237458194,0.16572136123981468,0.05237937,0.10347078
Mtmr12,-3.4727912,-0.37121683,0.0005150757492012996,0.001590083338814214,0.5173913043478261,0.4783112318261703,0.33116764,0.41064975
Cerkl,-3.4985714,-0.84612554,0.00046775804310723786,0.0014500067626086158,0.1431438127090301,0.1739095702188848,0.054355472,0.09568963
Rasl10a,-3.5134792,-1.2075901,0.0004422790901295277,0.0013740362067037127,0.09163879598662207,0.12733663524524685,0.039107274,0.08810995
Megf11,-3.5145876,-0.6408774,0.00044043727256011566,0.0013684724229521632,0.2157190635451505,0.24352931778239334,0.13197513,0.19883694
Ccn3,-3.5181594,-0.92714226,0.00043455111465446456,0.0013508084741746256,0.22040133779264215,0.24229110081482666,0.09925387,0.18099998
Creg2,-3.5215602,-0.62298536,0.0004290150737092382,0.0013343714585678007,0.33812709030100335,0.34302604249880175,0.16466212,0.24346541
Lrp4,-3.5235848,-1.7022609,0.0004257508732379811,0.0013248321903769021,0.07157190635451505,0.10756510624700431,0.028539456,0.090031095
B230208B08Rik,-3.536466,-0.8810842,0.0004055189930617926,0.0012642180465912945,0.13277591973244146,0.16472279916919635,0.04608857,0.083302505
Sh3bp4,-3.5425894,-0.87074274,0.00039621904041055084,0.001236229170440258,0.18896321070234115,0.21576929221920435,0.079496846,0.14089417
Lrrn1,-3.5587578,-0.62400275,0.00037261309661426844,0.0011648765452036526,0.4006688963210702,0.3915961016136763,0.22709234,0.3313936
mt-Co2,-3.5643802,-0.9439299,0.0003647168623325489,0.0011417851672929733,0.3431438127090301,0.34809873781754275,0.20918761,0.3699161
Arhgef25,-3.5692089,-0.5107987,0.000358060863218951,0.0011217320035785488,0.42207357859531774,0.40645470522447674,0.23372553,0.31856743
Sh3bp5,-3.6049678,-0.420709,0.00031219172083689584,0.0009841144461388304,0.474247491638796,0.44895350694999203,0.28465906,0.36520427
Ndst4,-3.605575,-0.54492074,0.0003114622933612153,0.0009821607584339696,0.3732441471571906,0.3751797411727113,0.33739102,0.46087053
Rin1,-3.6103776,-1.0581552,0.0003057517122712833,0.0009648324731332216,0.11605351170568562,0.1501038504553443,0.038135372,0.07783255
Hrk,-3.62284,-0.89238846,0.0002913861009409414,0.0009205813676993646,0.14080267558528428,0.17446876497843106,0.05771296,0.10461329
Sptbn2,-3.635263,-0.39590725,0.00027769716548357187,0.0008786767353442742,0.5565217391304348,0.5121824572615433,0.3706523,0.4639601
mt-Nd4,-3.6359684,-0.830923,0.0002769381355594709,0.0008765790712262184,0.4414715719063545,0.42434893752995684,0.30520564,0.4915624
Cdk19,-3.6383433,-0.67911625,0.0002743974265488221,0.0008688497350184833,0.49966555183946487,0.4718804920913884,0.3461207,0.50814044
Gfod1,-3.6514013,-0.2723135,0.00026081325318896815,0.0008272016186482028,0.6066889632107023,0.5512861479469564,0.46740225,0.54210603
Neurl1b,-3.654246,-0.90257937,0.00025793871190275147,0.0008183744466674852,0.11939799331103679,0.15461735101453905,0.041001186,0.07533099
Rap1gap2,-3.6734242,-0.31734562,0.00023932168443558893,0.000761555383797285,0.5505016722408027,0.5117031474676466,0.40819383,0.48742947
Ak4,-3.6829617,-0.85166425,0.00023053970299380345,0.0007346539159681568,0.15785953177257525,0.1905256430739735,0.062463865,0.11003419
Tgfbr1,-3.689829,-1.0212194,0.0002244046424452485,0.0007157826142573394,0.2909698996655518,0.30272407732864676,0.19997136,0.37107745
Pxdn,-3.696803,-0.44397327,0.00021833158004801946,0.0006967422275404136,0.3969899665551839,0.394032593065985,0.2196657,0.28831843
Fezf2,-3.7080972,-1.2159021,0.00020882243610180406,0.0006678241916276452,0.08695652173913043,0.12501997124141237,0.032284386,0.07345097
Gm31698,-3.7326062,-1.0667944,0.00018950878606781359,0.0006075043046578563,0.09899665551839465,0.1360440965010385,0.041156426,0.08435222
Gm4876,-3.7663956,-0.91959846,0.000165621330002109,0.0005328996691601807,0.20434782608695654,0.23250519252276722,0.122512594,0.22036962
Kcnh3,-3.779041,-0.75652885,0.000157433501165311,0.0005073444682552058,0.20367892976588628,0.23078766576130372,0.08044142,0.13235648
Boc,-3.7939835,-0.9866844,0.00014824948614923183,0.00047872415488881855,0.1488294314381271,0.18125898705863555,0.05881408,0.113366954
Ly6e,-3.8179245,-0.8296345,0.00013457912269995657,0.00043594225761878636,0.28795986622073577,0.3046013740214092,0.13780463,0.23316403
Gramd3,-3.8295786,-1.7525272,0.00012836288020067645,0.00041625761416753276,0.08762541806020067,0.1250599137242371,0.040940817,0.13174039
Mylip,-3.8321173,-0.8559455,0.0001270451570195047,0.0004121834543726263,0.22842809364548494,0.2531554561431539,0.10008253,0.1743889
Lhfpl2,-3.8325849,-1.3957387,0.00012680386210064818,0.00041145028072025314,0.13478260869565217,0.16863716248602012,0.055797774,0.14062245
Lyzl4,-3.845418,-1.004101,0.00012034710146209101,0.00039106622521301076,0.14615384615384616,0.1794615753315226,0.05100627,0.09980628
Mndal,-3.855654,-1.8733531,0.00011542066288914766,0.0003756029080575751,0.031103678929765885,0.0734941683975076,0.013302873,0.047899432
D16Ertd472e,-3.856222,-1.1402104,0.00011515293913379216,0.000374777068135295,0.1605351170568562,0.19100495286787025,0.061067242,0.12997073
Jcad,-3.8672495,-0.7869747,0.00011006979272991942,0.00035862438834157086,0.21036789297658862,0.23781754273845662,0.08831718,0.14783259
Nefl,-3.8726017,-1.100548,0.00010767964897591525,0.0003510497655887944,0.23578595317725753,0.2597459658092347,0.11539787,0.23293442
9130024F11Rik,-3.8841007,-0.76796514,0.0001027093940676795,0.000335375066058883,0.21070234113712374,0.23821696756670394,0.108303,0.17796433
Stard13,-3.9032881,-0.7922629,9.489460207975021e-05,0.00031049902068715153,0.34381270903010036,0.345822016296533,0.21625872,0.34931394
Foxo1,-3.9196084,-0.7150509,8.869300113580885e-05,0.00029098668382407616,0.33812709030100335,0.3402700111838952,0.20608929,0.31895348
Dpf3,-3.9326532,-0.7489472,8.401342016635133e-05,0.0002762408957256315,0.27157190635451506,0.28754593385524846,0.1699583,0.27104446
Plekha2,-3.9335728,-1.3112152,8.369250645411776e-05,0.0002752530781422453,0.11438127090301003,0.15122223997443682,0.049950182,0.1196476
Ubb,-3.938369,-0.8486614,8.203735814772876e-05,0.0002699747475112642,0.5073578595317726,0.47966927624221123,0.395816,0.62832797
Neat1,-3.9496884,-1.6911576,7.825301447231604e-05,0.00025796325590370903,0.1,0.1375219683655536,0.04924226,0.15099545
Wipf1,-3.956099,-1.292169,7.618360995947335e-05,0.0002513264087920257,0.20434782608695654,0.22763220961814987,0.11247882,0.25583974
Neurod1,-3.999115,-1.2429999,6.357976793531317e-05,0.00021086007953861576,0.1,0.1398785748522128,0.036320224,0.08392426
Ptpn14,-4.00355,-1.0594115,6.239894382870457e-05,0.0002070461374014932,0.12307692307692308,0.16060872343824892,0.047312234,0.09619362
Fam131a,-4.0148,-0.55472606,5.9496171210768355e-05,0.00019765852131965205,0.42842809364548495,0.4231906055280396,0.2372107,0.33162823
Cdh19,-4.032268,-1.4882108,5.524107248456399e-05,0.00018411406817914094,0.11103678929765887,0.14890557597060233,0.07028076,0.18586527
Slc39a12,-4.0380235,-1.6832825,5.390342865368275e-05,0.00017974498981440253,0.07959866220735785,0.120746125579166,0.034352586,0.10637847
Kank1,-4.0528884,-1.6997278,5.0589126744604835e-05,0.00016892380211600995,0.09297658862876254,0.1323294455983384,0.046079807,0.14253005
Ppp2r5a,-4.070805,-0.6202996,4.685096622464767e-05,0.00015667522868155357,0.39531772575250834,0.39511104010225273,0.21135482,0.30879226
Camkv,-4.084521,-0.36775863,4.416790082670663e-05,0.00014794209613732325,0.6006688963210702,0.5508467806358843,0.44705772,0.5466031
Itgav,-4.0860476,-0.9051235,4.3878368618603824e-05,0.00014702728080582175,0.2839464882943144,0.2995686211854929,0.1471702,0.2599921
Tamalin,-4.09727,-0.92091745,4.180509571986117e-05,0.0001403953158346044,0.16387959866220736,0.19871385205304362,0.06071611,0.11200331
Nr4a2,-4.098926,-0.8664839,4.150711696632451e-05,0.00013942945779286655,0.20635451505016722,0.23689886563348778,0.10685476,0.1869843
Cdc40,-4.110295,-0.42203683,3.951545474880851e-05,0.0001329552052467424,0.5354515050167225,0.49468764978431057,0.3480943,0.4433092
Bmpr1b,-4.123,-1.2083638,3.739698501651799e-05,0.00012612739894487743,0.1454849498327759,0.18181818181818182,0.094971344,0.20718835
Wwc1,-4.14241,-0.4586665,3.4367533882230666e-05,0.00011612872678766825,0.47157190635451507,0.45135005591947597,0.29624134,0.38787147
Vav3,-4.149228,-0.5232276,3.3359794421588114e-05,0.00011282281041375029,0.39163879598662205,0.3976673590030356,0.28504154,0.38798097
Osbp2,-4.1549563,-0.26432154,3.253499323322811e-05,0.00011010267861169261,0.6214046822742475,0.5537625818820898,0.50144243,0.5777483
Klf7,-4.177705,-0.27798742,2.9446545459453927e-05,9.987738910572165e-05,0.6976588628762542,0.6242211215849177,0.59626675,0.68742526
Vwa3a,-4.1779833,-1.045626,2.9410505901709835e-05,9.976774316108361e-05,0.12976588628762542,0.168357565106247,0.05108827,0.102737136
Gpd2,-4.1805735,-0.5382717,2.907747770068373e-05,9.868786482472804e-05,0.46321070234113715,0.450750918677105,0.2772892,0.38121116
Tgfa,-4.199729,-1.3558452,2.672348097586525e-05,9.092819220229192e-05,0.12675585284280935,0.16520210896309315,0.05237567,0.12894431
Grhl1,-4.2337885,-0.7629375,2.2978708026992083e-05,7.847456592339568e-05,0.1729096989966555,0.2106566544176386,0.07276163,0.12051273
Trf,-4.272007,-1.3152858,1.9372143182392453e-05,6.63855997080583e-05,0.2548494983277592,0.27488416679980826,0.15575854,0.35025212
Ugt8a,-4.295584,-1.2232169,1.7423371057119217e-05,5.9890748407930576e-05,0.23377926421404682,0.2582680939447196,0.16166821,0.3433513
Lhx9,-4.3133693,-1.227068,1.6078514672660915e-05,5.534584797007415e-05,0.08762541806020067,0.13228950311551366,0.03701288,0.08458662
Traip,-4.353841,-0.677258,1.3377284840772375e-05,4.634446153578568e-05,0.24414715719063546,0.27288704265857167,0.11018153,0.17080864
Homer3,-4.4101243,-1.7383584,1.0331135156180076e-05,3.601889213008416e-05,0.047157190635451506,0.09494328167438888,0.017258463,0.05645927
Gjc3,-4.4581685,-1.4071356,8.266288535976504e-06,2.8940087682304713e-05,0.1528428093645485,0.19012621824572615,0.097719654,0.24078509
Ntsr2,-4.46538,-1.5848264,7.992662365301485e-06,2.801132617133832e-05,0.08394648829431438,0.13045214890557597,0.039865576,0.11511373
Orai2,-4.494995,-0.80486006,6.957149726250685e-06,2.444600668815953e-05,0.23979933110367893,0.2702508387921393,0.108034186,0.18174236
Rreb1,-4.5176196,-0.7945748,6.253871375636755e-06,2.2023790807779767e-05,0.3702341137123746,0.3738616392394951,0.23360986,0.37600523
Gpc4,-4.5228405,-0.6732504,6.101525331222688e-06,2.1498555684494316e-05,0.30066889632107024,0.32237577887841506,0.17861733,0.27144328
Gm57038,-4.5335546,-1.2275352,5.799925253777899e-06,2.04492837644682e-05,0.08394648829431438,0.13093145869947276,0.030614734,0.070270374
St3gal5,-4.537654,-0.41124663,5.688354093722597e-06,2.0063806051237354e-05,0.5916387959866221,0.5446956382808755,0.42448273,0.53251714
Gatm,-4.600161,-1.249134,4.221640361860107e-06,1.502257668165555e-05,0.1939799331103679,0.22895031155136603,0.10350845,0.23049478
9530026P05Rik,-4.6001925,-0.97596264,4.221010306279479e-06,1.5022324096652928e-05,0.19732441471571907,0.23230548010864355,0.12936258,0.24030909
Kcnmb4,-4.62743,-0.56471854,3.7023131572019355e-06,1.3225359549855891e-05,0.3374581939799331,0.3558076370027161,0.18068182,0.25689608
Abcc4,-4.6400504,-0.9530652,3.4832431067989404e-06,1.2462682061210058e-05,0.1959866220735786,0.2317462853490973,0.07963714,0.14883499
Gab1,-4.6414146,-1.2416079,3.460318012272829e-06,1.238560609960982e-05,0.21906354515050167,0.24844224316983543,0.14046046,0.30497643
Spidr,-4.6454325,-1.2510321,3.393645824801908e-06,1.2150201640563261e-05,0.1234113712374582,0.16771848538105127,0.05167864,0.11888015
Sh3d19,-4.6622715,-0.49577454,3.1273796801949073e-06,1.1220816131237436e-05,0.580267558528428,0.5365473717846301,0.43661186,0.57208306
Pls1,-4.670036,-0.9222903,3.0114706181569237e-06,1.081216134552065e-05,0.2294314381270903,0.2609841827768014,0.10557241,0.19145931
Fhl2,-4.676985,-0.60483444,2.911240359984805e-06,1.0463486954627035e-05,0.27591973244147155,0.30480108643553283,0.13542718,0.19930658
Foxn2,-4.6895022,-0.7341991,2.738705385393077e-06,9.865801542500602e-06,0.2882943143812709,0.3121505032752836,0.1370908,0.21866786
Adamts3,-4.723515,-0.4541993,2.318026679206562e-06,8.395387096681537e-06,0.4461538461538462,0.44124460776481866,0.31692126,0.4126881
Sntb2,-4.7288136,-0.4918008,2.2583548599038207e-06,8.182577546604053e-06,0.5240802675585284,0.48857644991212656,0.3732821,0.49243692
Nnat,-4.757447,-0.8836351,1.960568565830497e-06,7.1305464758886645e-06,0.3267558528428094,0.3433855248442243,0.20853764,0.3561451
Vrk2,-4.767873,-0.9795488,1.8618115056570136e-06,6.783305106034435e-06,0.22909698996655517,0.2610640677424509,0.12077533,0.22564335
Arpc2,-4.7779665,-0.44867697,1.7707680876402877e-06,6.460358250494844e-06,0.6555183946488294,0.5888320818022048,0.48380905,0.61476874
4921539H07Rik,-4.782207,-0.99712926,1.733811391387265e-06,6.329825011763017e-06,0.14949832775919733,0.19436012142514777,0.09061834,0.17338589
Kcnv1,-4.801818,-0.99896973,1.572317544055564e-06,5.753530220451178e-06,0.15117056856187291,0.1952388560472919,0.057796676,0.11235834
Ptpn3,-4.819885,-0.43266323,1.4364105000023313e-06,5.268130070967493e-06,0.46555183946488293,0.4539063748202588,0.30539688,0.39344
Thra,-4.85024,-0.3554887,1.2331217042178417e-06,4.537036860513954e-06,0.7441471571906354,0.6626058475794856,0.6333887,0.7565829
Nr4a3,-4.9005995,-0.8361034,9.55446853020315e-07,3.537668036469046e-06,0.19331103678929765,0.23378335197315867,0.09218521,0.15904874
Pcdh20,-4.908403,-1.1155034,9.182095519326564e-07,3.4035440282011967e-06,0.17558528428093645,0.21724716408371944,0.07381125,0.15355971
Scd2,-4.90957,-0.7669257,9.127620443333779e-07,3.3847524332373538e-06,0.5765886287625418,0.5394631730308356,0.40611967,0.6165322
Bhlhe22,-4.9311147,-1.4850397,8.176168398405197e-07,3.0428482668302997e-06,0.09966555183946488,0.14930500079884965,0.03980238,0.10765523
Onecut2,-4.9393907,-0.83124363,7.836701390052196e-07,2.9193423866727093e-06,0.21003344481605352,0.2478031634446397,0.097558774,0.1674854
Kcng1,-4.9429736,-0.98614866,7.693999156137832e-07,2.8677730243504445e-06,0.1745819397993311,0.21616871704745166,0.067222185,0.12904176
Prex1,-4.9618597,-1.0468061,6.982143710842376e-07,2.6096842608197892e-06,0.25317725752508363,0.281794216328487,0.11408925,0.22288305
Bcas1,-4.984613,-1.4970857,6.208591471435979e-07,2.3254091558054746e-06,0.1548494983277592,0.1965969004633328,0.100914076,0.26214954
Kcng2,-4.994678,-1.1605681,5.893399279432453e-07,2.2116709307032124e-06,0.1117056856187291,0.1613276881290941,0.044207577,0.09625606
Kcnk10,-5.0071177,-0.44731835,5.525110024577271e-07,2.075488695098438e-06,0.4444816053511706,0.4481147148106726,0.29178044,0.37978294
Galnt16,-5.041951,-0.4762034,4.6080890844464086e-07,1.740013402179244e-06,0.49866220735785954,0.4783911167918198,0.31947756,0.42108497
Slc16a2,-5.08,-0.38354716,3.774349747487456e-07,1.4308236133604393e-06,0.49130434782608695,0.48697875059913726,0.36807975,0.4577192
Slc9a4,-5.1244974,-1.524929,2.9833212400567457e-07,1.1362415552136747e-06,0.06521739130434782,0.11966767854289823,0.02268695,0.06394439
Vipr1,-5.1335244,-1.1229156,2.843658107475099e-07,1.0841244799639035e-06,0.13444816053511705,0.18225754912925388,0.0440968,0.09365973
Olfml2b,-5.14626,-1.3126577,2.657313888201136e-07,1.0146656838988846e-06,0.09933110367892976,0.15190126218245725,0.03908931,0.09441899
Kdm7a,-5.165981,-0.34937188,2.3918146758074694e-07,9.161519649172731e-07,0.6287625418060201,0.5725754912925387,0.48226568,0.58196616
Nhsl1,-5.2598834,-1.2569311,1.4414665335485115e-07,5.576991469611015e-07,0.17491638795986622,0.22024285029557436,0.09131638,0.20580122
Prdm8,-5.2786574,-1.2693535,1.3013383225237634e-07,5.044281697376446e-07,0.12207357859531773,0.17295095063109123,0.044754136,0.10465909
Gng12,-5.294658,-0.74764466,1.19239176591128e-07,4.629326217314852e-07,0.36387959866220737,0.37633807317462853,0.2038219,0.32179323
Cck,-5.302425,-0.598422,1.1427447143204818e-07,4.4410689143464487e-07,0.6217391304347826,0.5932656973957501,0.5245261,0.7149984
Ptgds,-5.3070707,-1.1324576,1.1140106610408057e-07,4.3331595920912637e-07,0.34816053511705686,0.36715130212494007,0.23952882,0.46584016
Mt3,-5.3389945,-0.838685,9.346347319808224e-08,3.650768316372248e-07,0.5103678929765886,0.4993609202748043,0.38026422,0.6029229
Chd7,-5.360543,-1.037878,8.29723505899683e-08,3.248058071609045e-07,0.30535117056856187,0.32633008467806357,0.18877654,0.35529113
Ddn,-5.360574,-1.0764763,8.295807102658447e-08,3.2479722693928674e-07,0.231438127090301,0.2696517015497683,0.10112402,0.20246257
Ror1,-5.3696833,-0.6394862,7.887506715297596e-08,3.092169615407739e-07,0.3046822742474916,0.33667518772966926,0.23075692,0.33955687
Atp1a1,-5.380694,-0.707241,7.419921273641315e-08,2.9118341554365724e-07,0.5163879598662208,0.5016775842786387,0.32679814,0.48923373
Ywhah,-5.4670157,-0.6463995,4.576758035372178e-08,1.8181178061864344e-07,0.6160535117056856,0.5723358363955904,0.43313447,0.6143752
Fgfr1,-5.4795895,-0.7885935,4.2631422517604386e-08,1.6960413429790194e-07,0.31705685618729096,0.3405895510464931,0.17071556,0.27881223
Gm30092,-5.507249,-0.9075283,3.6448437762746e-08,1.456095038187608e-07,0.19130434782608696,0.23909570218884807,0.105226845,0.1890876
Tmem163,-5.5136466,-1.1390871,3.514741095623123e-08,1.4051643094687297e-07,0.1956521739130435,0.24049368908771368,0.112395875,0.23269019
Slc9a2,-5.5986195,-1.0819759,2.1606574361546586e-08,8.726418955279675e-08,0.11638795986622073,0.1735500878734622,0.052024685,0.107102074
Grik4,-5.6137304,-0.4356843,1.980106083266956e-08,8.020116137682109e-08,0.631438127090301,0.5599137242370986,0.630821,0.783492
Anxa11,-5.618047,-1.0989277,1.931277164888767e-08,7.825881076845298e-08,0.14816053511705685,0.20035149384885764,0.058776107,0.12192484
Arhgef26,-5.623311,-1.1441307,1.8733160631897452e-08,7.597887187608823e-08,0.2080267558528428,0.2505192522767215,0.11010875,0.22893253
Plekhg1,-5.6535454,-1.1609658,1.5717157542420945e-08,6.402668635003803e-08,0.24247491638795987,0.28051605687809555,0.16024551,0.3283152
Arsb,-5.6761146,-0.31891957,1.3778840561936857e-08,5.6387061513744035e-08,0.6939799331103679,0.6243409490333919,0.6243306,0.7330838
Adamts9,-5.67942,-1.373424,1.351523537263928e-08,5.532516369025251e-08,0.11638795986622073,0.1729110081482665,0.055943936,0.13895561
Nptxr,-5.7322316,-0.86507326,9.911766054313904e-09,4.082298496005742e-08,0.39464882943143814,0.40709378494967247,0.21623355,0.3644205
Rorb,-5.754362,-1.2768378,8.69694624395166e-09,3.5929727179425143e-08,0.2016722408026756,0.24664483144272248,0.15337287,0.33764863
Rplp1,-5.760174,-0.6536715,8.402735620080618e-09,3.472493173047773e-08,0.7046822742474916,0.6472279916919635,0.6084865,0.8406018
Kbtbd11,-5.7770667,-0.96486765,7.601414573638456e-09,3.147149608531053e-08,0.2394648829431438,0.28251318101933215,0.1107028,0.20578863
Tcf7l2,-5.8011584,-1.8494757,6.585840021605802e-09,2.7363773214867463e-08,0.11672240802675585,0.1713133088352772,0.061862957,0.20699391
Wipf3,-5.828188,-0.52150023,5.603247990602927e-09,2.3360632041505145e-08,0.5719063545150501,0.5224876178303244,0.45297602,0.60020584
Cpne6,-5.847244,-0.6783003,4.9978429938579514e-09,2.0888480517182015e-08,0.42073578595317723,0.4270650263620387,0.23481765,0.35315487
Il16,-5.863862,-1.4942211,4.522238691343884e-09,1.8936037655666225e-08,0.0802675585284281,0.14155615913085157,0.031402435,0.086056665
Prex2,-5.8938847,-0.7642131,3.772209551121348e-09,1.5864653410335048e-08,0.3632107023411371,0.39215529637322255,0.2600289,0.4083815
Rprml,-5.9036016,-1.1775656,3.5565076159429764e-09,1.4971543105183734e-08,0.18160535117056856,0.23330404217926187,0.077275574,0.16697483
Mdga1,-5.927852,-0.973581,3.0692287184967513e-09,1.2967008752516933e-08,0.1979933110367893,0.24732385365074294,0.08884036,0.16758095
Ston2,-6.0269017,-1.2829719,1.6713273297919568e-09,7.130607391475053e-09,0.1866220735785953,0.23590030356286948,0.08279671,0.19066466
Peak1,-6.0771055,-0.41898978,1.2237123837654494e-09,5.2475505508741826e-09,0.6421404682274248,0.5743729030196517,0.54397374,0.67622006
Hpca,-6.094392,-1.014514,1.09854277564246e-09,4.717571421050488e-09,0.34247491638795985,0.36611279757149706,0.17923105,0.33401516
Gm46123,-6.1132493,-0.9514668,9.762260950842687e-10,4.20304361078582e-09,0.17892976588628762,0.23378335197315867,0.07682333,0.14359777
Emx2os,-6.1397276,-1.6087563,8.26630262665427e-10,3.5692680632845932e-09,0.1040133779264214,0.1652420514459179,0.03717669,0.10931958
Atp2b4,-6.1466045,-0.599072,7.91590608428161e-10,3.4207204323680744e-09,0.43411371237458196,0.4474756350854769,0.32017955,0.45211002
Lhx2,-6.1654263,-1.0207503,7.02934419011759e-10,3.0434817658469165e-09,0.18695652173913044,0.242091388400703,0.080561005,0.15719233
Plpp3,-6.177394,-1.4209263,6.51683457550567e-10,2.8256792810043145e-09,0.22274247491638796,0.2686131969963253,0.1354988,0.3282509
Pcsk5,-6.2201886,-0.5371227,4.9655714966991e-10,2.1631794117429444e-09,0.4491638795986622,0.4633727432497204,0.43711802,0.5853048
Mas1,-6.239691,-1.2887671,4.38436487756075e-10,1.914330260969408e-09,0.11304347826086956,0.17602652180859563,0.042056266,0.09979365
Chst11,-6.2439346,-0.5861633,4.2669814182834313e-10,1.8639861926398275e-09,0.46956521739130436,0.4701629653299249,0.31696874,0.44462436
Itga4,-6.2574077,-0.8441746,3.914292659053488e-10,1.71214461580282e-09,0.2317725752508361,0.2821936411567343,0.12035639,0.20669575
Synpo,-6.2797093,-0.80652815,3.3920707736731425e-10,1.4885667432401983e-09,0.27792642140468227,0.3187410129413644,0.12261892,0.20551932
2310002F09Rik,-6.302476,-1.125455,2.929284332133818e-10,1.2892689599416165e-09,0.1468227424749164,0.2063428662725675,0.07421561,0.15535828
Cobl,-6.3133883,-0.61457783,2.729910555543872e-10,1.2027003873989807e-09,0.4254180602006689,0.4319779517494807,0.3307178,0.47009444
Ccnjl,-6.3258557,-1.2311953,2.5183295310369297e-10,1.1113075135319806e-09,0.15953177257525084,0.21676785428982265,0.06691606,0.15054569
Slc8a2,-6.3391757,-0.659022,2.3099775314649417e-10,1.0218817298396935e-09,0.37090301003344484,0.39890557597060233,0.20097333,0.3011963
Ctxn1,-6.3798275,-0.8896943,1.7728736450854893e-10,7.880416020421355e-10,0.33244147157190634,0.3666719923310433,0.1728978,0.29988426
Mlip,-6.382796,-0.34604344,1.738839128330998e-10,7.735531022889721e-10,0.6070234113712375,0.5846780635884327,0.6359347,0.7559855
Gm2164,-6.3966203,-0.84039545,1.588538683193109e-10,7.080961250397949e-10,0.2672240802675585,0.3115513660329126,0.23389466,0.38650477
Ppp3r1,-6.405652,-0.5470525,1.497282146105488e-10,6.680832159723425e-10,0.6391304347826087,0.5945039143633168,0.4795307,0.64134765
Ust,-6.414978,-0.3889791,1.4084332248927216e-10,6.296938561209222e-10,0.6250836120401337,0.5856366831762262,0.6111732,0.74352866
Lama2,-6.4407864,-1.5787954,1.1885591781939747e-10,5.335162578478476e-10,0.1729096989966555,0.227911806997923,0.11133079,0.3014272
Gda,-6.444095,-0.37071934,1.1629199205581062e-10,5.224487253869974e-10,0.5862876254180602,0.5726553762581882,0.5103335,0.6210816
Atp1a2,-6.463682,-1.481456,1.0218528396474836e-10,4.6092304517924933e-10,0.2819397993311037,0.3189806678383128,0.18451548,0.44841015
Il1rap,-6.5656414,-0.36768094,5.180943271549535e-11,2.363530487377521e-10,0.679933110367893,0.634486339670874,0.7839609,0.9304283
Lzts1,-6.5777125,-0.59718794,4.7774024349201194e-11,2.1831429154133266e-10,0.3665551839464883,0.3987058635564787,0.21316385,0.30705333
Chgb,-6.6007757,-0.8820615,4.09011580666468e-11,1.8728938603456025e-10,0.565551839464883,0.5391835756510625,0.3792632,0.61518955
Galnt3,-6.607318,-1.3077679,3.9134482571802816e-11,1.7935247257450822e-10,0.14080267558528428,0.20254833040421794,0.05418121,0.12912318
Neo1,-6.608888,-0.3017614,3.8721732858397467e-11,1.7761231852255716e-10,0.7327759197324415,0.6658811311711136,0.70533293,0.8166352
Car12,-6.651512,-1.0696417,2.9009730836382103e-11,1.338182776950364e-10,0.17491638795986622,0.23510145390637482,0.08314723,0.16719079
Pcp4,-6.688719,-0.97525746,2.251327121651873e-11,1.0422667084559928e-10,0.36722408026755854,0.39339351334078926,0.21628377,0.38845274
Mcu,-6.707554,-0.3081393,1.9791406874880035e-11,9.179960344001838e-11,0.6765886287625418,0.6128774564626938,0.61177564,0.7151994
Smad3,-6.7091284,-0.75696266,1.9579005962952787e-11,9.083009154429237e-11,0.3414715719063545,0.3744607764818661,0.18739593,0.29884592
Camk2n1,-6.741484,-0.63515764,1.567767427519077e-11,7.308450863538792e-11,0.6344481605351171,0.5925067902220802,0.48337975,0.6756598
Pgm2l1,-6.7487535,-0.4324587,1.4912074618662114e-11,6.96484347303061e-11,0.6709030100334448,0.6157932577088991,0.5536345,0.69218
Inf2,-6.7762456,-1.3202423,1.2333876982994889e-11,5.776734783564104e-11,0.15117056856187291,0.215369867390957,0.062388524,0.14906785
P4ha1,-6.804343,-0.58865315,1.015112548972742e-11,4.771881418981382e-11,0.48294314381270903,0.4808675507269532,0.2940989,0.4148797
Sez6l,-6.8728094,-0.26610368,6.29497014634004e-12,2.987386927448903e-11,0.7120401337792642,0.6361239814666879,0.70269436,0.8000422
