names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Dip2a,24.218113,0.7600976,1.4339003890890399e-129,8.561978545516112e-128,0.6779264214046823,0.41544176386004156,0.5435723,0.35515124
Micu2,24.217468,0.74987954,1.4564964909969486e-129,8.677618783389803e-128,0.7354515050167224,0.4823454225914683,0.60929483,0.40479398
Tmem132d,24.203026,0.9343658,2.0673373601726713e-129,1.2289680280495503e-127,0.711705685618729,0.4481147148106726,0.9004082,0.567752
Gm48893,24.169298,2.1926882,4.6805324488370366e-129,2.7762893355463836e-127,0.3658862876254181,0.10281195079086115,0.21503276,0.0511465
Tbl1x,24.145575,0.73253846,8.310196606531596e-129,4.9183916920155065e-127,0.7705685618729097,0.5232465250039943,0.7486289,0.51313096
E130307A14Rik,24.137459,0.7133241,1.0112237968951955e-128,5.971776576389869e-127,0.8892976588628763,0.6512621824572615,1.0580657,0.76412535
Dzip1,24.13409,0.9014203,1.0970256661425659e-128,6.464271852905865e-127,0.6317725752508361,0.37170474516695956,0.46352932,0.2743599
Fam135a,24.1153,0.70821995,1.7275868931484996e-128,1.0157606087286691e-126,0.8478260869565217,0.6050886723118709,0.90504247,0.6423787
Kif16b,24.11038,0.7491932,1.945562907957531e-128,1.141425225694735e-126,0.7384615384615385,0.488057197635405,0.63534427,0.4240306
Cyrib,24.10995,0.64256436,1.9658393334523878e-128,1.1508083418271387e-126,0.9187290969899665,0.7011503435053523,1.2020657,0.912526
Vwa5b2,24.101469,1.3982598,2.4126553815786775e-128,1.4093054370221534e-126,0.47023411371237456,0.21305320338712255,0.2853024,0.11801401
Gm3764,24.0951,0.6046158,2.8135269888825064e-128,1.6399017395070053e-126,0.7745819397993311,0.50970602332641,0.721778,0.52818364
Moxd1,24.091587,3.0384593,3.0624937230930077e-128,1.781151652370327e-126,0.3254180602006689,0.06262981306918038,0.29925656,0.041583177
Zdhhc2,24.019886,0.7682004,1.7236203463300025e-127,9.98139627282051e-126,0.7210702341137124,0.44863396708739417,0.6120031,0.4025448
Ttc17,23.987926,0.7228227,3.717098250659424e-127,2.1479232257036285e-125,0.7923076923076923,0.5496485061511424,0.73149234,0.50276077
Ntm,23.97797,0.9692099,4.721537216566703e-127,2.7166532121873085e-125,0.9658862876254181,0.7962134526282154,2.5190067,1.9215015
Wasf3,23.968285,0.8120213,5.958018710791996e-127,3.4207684350209595e-125,0.6722408026755853,0.4178383128295255,0.50447166,0.31751475
Pak3,23.951511,0.7672637,8.911066963201053e-127,5.105338364631392e-125,0.9551839464882943,0.7164882569100496,1.5054959,1.1184528
Man2a2,23.951042,0.80559653,9.011852208175955e-127,5.152095081567827e-125,0.6675585284280936,0.4117670554401662,0.489363,0.3083451
Dennd1b,23.921717,0.71755654,1.820521449106861e-126,1.038586227972428e-124,0.854180602006689,0.59849816264579,0.9356021,0.6636353
Cers4,23.888092,0.8029621,4.072840291521517e-126,2.3185851405335417e-124,0.6976588628762542,0.4465969004633328,0.54341716,0.34625304
Trp53bp1,23.80569,0.71326447,2.915951767657259e-125,1.6564825369334152e-123,0.7672240802675585,0.5134606167119348,0.64358497,0.43886808
Bltp1,23.797024,0.6470851,3.585318234968105e-125,2.0324367294006956e-123,0.9364548494983278,0.7281514618948713,1.2667639,0.9661986
Purg,23.710196,0.68398106,2.8303395683436795e-124,1.6010784042398878e-122,0.8802675585284281,0.6450311551366033,1.0052967,0.7316585
Elavl3,23.630606,0.69040906,1.8683805180637702e-123,1.0546929521086871e-121,0.9347826086956522,0.7098578047611439,1.3155894,0.9894794
Mamld1,23.608866,0.8988793,3.1251960414451465e-123,1.7604615856107146e-121,0.6441471571906354,0.39487138520530435,0.50448686,0.3015014
E430024P14Rik,23.585001,1.7498548,5.49385448200839e-123,3.0882817977314943e-121,0.40367892976588626,0.1515817223198594,0.25727805,0.08364103
Ehbp1,23.453121,0.71351546,1.2284663710270538e-121,6.876852372811862e-120,0.9605351170568562,0.7498801725515258,1.5366316,1.1710013
Wwp1,23.44779,0.72259414,1.392325252424925e-121,7.777916742756286e-120,0.7,0.45146988336795013,0.5662984,0.37954268
Rubcn,23.428898,0.7763697,2.169744958021719e-121,1.2095652909137674e-119,0.6498327759197324,0.39259466368429463,0.44727945,0.28466186
Nln,23.401089,0.8365267,4.1659585066014395e-121,2.3175839559499106e-119,0.6464882943143813,0.3954305799648506,0.48627153,0.30061474
A830018L16Rik,23.345411,0.8923672,1.5343231229099218e-120,8.518029403427604e-119,0.8789297658862876,0.6652420514459179,1.5967301,1.1381239
Ptprt,23.333904,1.030505,2.0080249274810388e-120,1.1124872124003198e-118,0.8130434782608695,0.596421153538904,1.6107728,1.085668
Nktr,23.333485,0.68023807,2.0278237925655087e-120,1.121144553626239e-118,0.9337792642140468,0.7196437130532034,1.3247623,1.0018123
Mid2,23.331074,1.0671307,2.145373091481118e-120,1.1836996913367073e-118,0.525418060200669,0.27116951589710814,0.3358512,0.17436679
Ralgapb,23.289686,0.67800474,5.6395888769307346e-120,3.1052408426870667e-118,0.8237458193979933,0.5878335197315865,0.81524754,0.58074605
Epb41l4a,23.246294,1.9567968,1.5507621670942197e-119,8.521263687080099e-118,0.36555183946488295,0.11024125259626139,0.26435927,0.075059906
Gtf2ird1,23.205088,0.85212713,4.045365939705451e-119,2.213828570262433e-117,0.6073578595317726,0.3547291899664483,0.42671597,0.25838038
Iqsec3,23.199183,0.873309,4.6405346444860684e-119,2.534373290596355e-117,0.6250836120401337,0.3693081961974756,0.44621813,0.26773944
Hecw2,23.19529,0.8221912,5.080018633956593e-119,2.7687647199678223e-117,0.9568561872909699,0.6988736219843426,1.5707581,1.1489984
Iqcb1,23.184542,0.7483842,6.520923222664246e-119,3.546907024149561e-117,0.6836120401337793,0.42886243808915164,0.5120485,0.3350866
Gm1604a,23.18034,1.3801851,7.189410365042107e-119,3.902615283003665e-117,0.47190635451505014,0.22723278478990255,0.33197916,0.14085414
Eps15l1,23.17529,0.7077855,8.083863141653278e-119,4.379302472101282e-117,0.7277591973244147,0.47950950631091227,0.5692112,0.3849398
Ubr5,23.174446,0.65617687,8.243879120468423e-119,4.457002655271358e-117,0.9404682274247491,0.7325850774884167,1.3353568,1.0215929
Snrpn,23.165804,0.62624025,1.007493004626845e-118,5.436011452675366e-117,0.9107023411371238,0.6752676146349257,1.1555339,0.8794471
Kcnt1,23.112406,1.1226666,3.474130950449327e-118,1.870739451674818e-116,0.49899665551839467,0.2464051765457741,0.3060471,0.15223236
Atcay,23.104216,0.7452477,4.199565778476308e-118,2.256846649353168e-116,0.6581939799331104,0.40841188688288865,0.46364114,0.3015004
Marchf4,23.101618,1.0028933,4.459770167974432e-118,2.3918966948797003e-116,0.5648829431438127,0.319699632529158,0.38712654,0.21179767
Mtmr7,23.10089,0.7708105,4.535700135813522e-118,2.4277741563607437e-116,0.691638795986622,0.4415641476274165,0.52566695,0.3402732
Arhgef6,23.08906,1.3787805,5.9635986743228384e-118,3.1857235860647054e-116,0.4187290969899666,0.16444320178942323,0.26879108,0.11206573
Kcnd3,23.06558,0.79141027,1.026281417008899e-117,5.471464618061333e-116,0.8575250836120402,0.6031314906534591,1.1281861,0.79189956
Kcnab1,23.047583,0.8404817,1.5553727408524172e-117,8.275814959743454e-116,0.9033444816053512,0.6478271289343346,1.477689,1.060961
Cux1,23.018852,0.69756895,3.018242747497551e-117,1.602770407613818e-115,0.7481605351170568,0.4789103690685413,0.7322471,0.51029605
Uba6,23.014828,0.7628201,3.311892884868252e-117,1.755237905649111e-115,0.6866220735785953,0.4396868509346541,0.5290601,0.34427804
Kif1a,22.998545,0.5867922,4.8203375171463815e-117,2.549654903262269e-115,0.8625418060200669,0.6178303243329606,0.87484485,0.6581178
Hdx,22.980913,0.8674113,7.235019062360936e-117,3.819350927419221e-115,0.6297658862876254,0.37961335676625657,0.45616627,0.2752237
Mapk9,22.959867,0.75542694,1.1742915862128994e-116,6.18690488657659e-115,0.651505016722408,0.4057357405336316,0.46643165,0.30161703
Srgap1,22.94426,0.71810836,1.6813426538072763e-116,8.8410327021138e-115,0.6876254180602007,0.4263860041540182,0.6156941,0.4169206
Slc6a17,22.89968,0.6916072,4.6804568311641406e-116,2.456325684636337e-114,0.7287625418060201,0.48018852851893273,0.5944674,0.4073311
Uri1,22.892786,0.67398304,5.482361051831352e-116,2.8715602624309634e-114,0.8046822742474916,0.5638280875539223,0.7653278,0.54267365
Pxk,22.878565,0.7626699,7.596014877900566e-116,3.9709128359764244e-114,0.6361204013377927,0.38884007029876977,0.44422358,0.2849095
Robo2,22.870134,0.859089,9.214963985168946e-116,4.807885092844458e-114,0.9645484949832775,0.7638200990573574,2.126559,1.6237131
Snph,22.86833,0.71184975,9.603677953542545e-116,5.000985011854423e-114,0.7521739130434782,0.5115034350535229,0.657252,0.44947138
2610037D02Rik,22.833733,0.77129984,2.1205823977044017e-115,1.102128607859135e-113,0.6986622073578596,0.46517015497683334,0.5714856,0.37270677
Tbc1d12,22.826466,0.72476226,2.5040507594766866e-115,1.2989159055432156e-113,0.6986622073578596,0.44432017894232306,0.5482353,0.36592004
Zcchc18,22.800007,0.6370414,4.584393809735037e-115,2.3688973397611625e-113,0.7464882943143812,0.4940885125419396,0.63113314,0.4483325
Gm57223,22.772305,0.819493,8.628602987615602e-115,4.450106761559141e-113,0.6688963210702341,0.42035468924748365,0.5423556,0.34217933
Osbpl8,22.750004,0.69310486,1.434878704641493e-114,7.37192940606442e-113,0.8648829431438128,0.6345262821536987,1.0219629,0.7419978
Arl5a,22.740128,0.95440054,1.7970936277163465e-114,9.215249194034014e-113,0.5384615384615384,0.2955344304201949,0.34570578,0.19319911
Nsd2,22.72215,0.64829457,2.706293251877138e-114,1.3851066605321659e-112,0.837123745819398,0.6024125259626139,0.85925496,0.6252038
Kcnq1ot1,22.718933,0.7801015,2.911978180211718e-114,1.4875447471918033e-112,0.9822742474916388,0.7803562869467966,2.0011065,1.5529283
Olfm3,22.690203,1.182506,5.5979224626443974e-114,2.854196898885293e-112,0.6003344481605352,0.3748202588272887,0.79110974,0.426102
Ctps2,22.636135,0.81050766,1.9108138387656902e-113,9.724160577203428e-112,0.6013377926421405,0.3536108004473558,0.404397,0.25011793
Ppargc1a,22.599035,0.8298866,4.429383475808593e-113,2.2498588656895446e-111,0.6779264214046823,0.45071097619428024,0.62480366,0.3975992
Cyria,22.598164,0.6752553,4.517802812937496e-113,2.290440784596802e-111,0.8247491638795986,0.5810832401342068,0.8458162,0.6058436
Nf1,22.580406,0.62211406,6.752480711334413e-113,3.4169332714417264e-111,0.9632107023411371,0.7751637641795814,1.5097494,1.1910782
Zc3h12c,22.578222,0.90431356,7.094419011604612e-113,3.583215015823608e-111,0.565886287625418,0.3195798050806838,0.37076834,0.21496138
Alcam,22.571627,0.82152814,8.235902408012797e-113,4.1519455479043875e-111,0.8759197324414716,0.6992331043297652,1.5843114,1.1610124
St6gal2,22.564112,0.8470642,9.761481020243229e-113,4.9118163860287555e-111,0.6234113712374582,0.3707860680619907,0.4681128,0.28658304
Kif5c,22.559553,0.62152636,1.0821014057524257e-112,5.4347784621621825e-111,0.9163879598662207,0.6801805400223678,1.154616,0.88057476
Ubn2,22.550724,0.6390146,1.3210447863990696e-112,6.622476382563993e-111,0.9585284280936455,0.7642594663684295,1.487559,1.1632131
Dhtkd1,22.544945,1.1516623,1.5052931850716043e-112,7.532072231447674e-111,0.47190635451505014,0.22751238216967568,0.27787128,0.13468494
Bcat1,22.544037,1.2635919,1.5365140582786473e-112,7.674002369135177e-111,0.4394648829431438,0.19360121425147786,0.25231424,0.11291546
Zfp961,22.523432,0.8911262,2.4467319393984155e-112,1.2197344566166127e-110,0.579933110367893,0.3364355328327209,0.37729204,0.22084415
Phkb,22.516592,0.63396364,2.8549764785635836e-112,1.420615147759324e-110,0.7652173913043478,0.5075890717366992,0.6897957,0.49475232
Slc25a27,22.494635,0.69434893,4.684314239627789e-112,2.326571601086852e-110,0.7270903010033445,0.4842227192842307,0.5828375,0.39803663
Pcca,22.475056,0.6520443,7.28110482758022e-112,3.6096547364775e-110,0.8846153846153846,0.6534989614954465,1.0397779,0.77181
Sod2,22.465862,0.7119261,8.955483282367172e-112,4.4315623535397034e-110,0.6595317725752509,0.41715929062150503,0.47174403,0.3133534
Vsnl1,22.444925,0.7185996,1.4344183965531426e-111,7.085077631504218e-110,0.8929765886287625,0.6419955264419236,1.1752532,0.85891265
Mtss2,22.423677,0.9861917,2.312693552894246e-111,1.140221573692998e-109,0.4431438127090301,0.1879693241731906,0.25486314,0.1367469
Mdn1,22.421099,0.6903907,2.4506051731079215e-111,1.2060029487437702e-109,0.7511705685618729,0.5158571656814187,0.6476616,0.44761512
Map3k13,22.418087,0.8320398,2.6220961403374133e-111,1.2880388170176652e-109,0.6311036789297659,0.3855647867071417,0.44841352,0.27599752
Chrm3,22.41414,0.92330074,2.8651838084975155e-111,1.4048811849329972e-109,0.9023411371237459,0.6303323214571017,1.7174245,1.2266698
Tfg,22.384127,0.9179951,5.61945287528025e-111,2.750358811635343e-109,0.5391304347826087,0.29841028918357565,0.33298013,0.18988824
Zfp398,22.378609,0.7282266,6.359774231510382e-111,3.107038792739708e-109,0.6779264214046823,0.4360920274804282,0.4963475,0.32784158
Slc25a36,22.3636,0.6352554,8.903469106382556e-111,4.3418550796460845e-109,0.8093645484949833,0.5667438888001278,0.7514405,0.5429753
Tmem196,22.346708,1.2590253,1.2997843472432383e-110,6.32702996565685e-109,0.4471571906354515,0.2001917239175587,0.3245472,0.14858904
Hrh2,22.342472,1.9399067,1.4291131007009428e-110,6.943990780440205e-109,0.35418060200668894,0.1108803323214571,0.20255263,0.056870293
Thoc1,22.32875,0.69116026,1.9428341670892518e-110,9.423096402470793e-109,0.7197324414715719,0.48242530755711777,0.57016057,0.3893401
Supt3,22.324827,0.6523674,2.1210671705346974e-110,1.0269022499507626e-108,0.7795986622073579,0.5422591468285669,0.7397394,0.5288185
Enah,22.317873,0.692328,2.477974068815766e-110,1.197538906997835e-108,0.9354515050167224,0.7190445758108324,1.3726138,1.0377718
6430548M08Rik,22.316057,1.0331768,2.5806955925277932e-110,1.2449423800937488e-108,0.4866220735785953,0.24289023805719764,0.29034868,0.15239246
Man2a1,22.313932,0.8101514,2.7062699847264296e-110,1.303180546408587e-108,0.6846153846153846,0.4469963252915801,0.6512625,0.421033
Stk38,22.305979,0.6645971,3.232841974630656e-110,1.553961786374342e-108,0.728428093645485,0.48933535708579645,0.5807806,0.4033058
Abcc5,22.297482,0.64057297,3.908961255707553e-110,1.8756033739439636e-108,0.8869565217391304,0.6544176386004154,1.0099854,0.7512775
Cemip,22.292067,1.240781,4.4114461139599123e-110,2.1129332813209065e-108,0.5377926421404682,0.32273526122383767,0.5506308,0.27058747
Oprd1,22.283918,2.6078062,5.2918689926534473e-110,2.5301160112561946e-108,0.311371237458194,0.06766256590509666,0.1948785,0.03468854
Adar,22.280378,0.67038125,5.727188841583122e-110,2.7333847988159586e-108,0.7488294314381271,0.5061511423550088,0.623387,0.4341574
Ccdc82,22.268356,1.1460845,7.489696516227814e-110,3.5682295282099535e-108,0.45785953177257527,0.21425147787186452,0.28065878,0.13662653
Zfp618,22.26134,1.3380741,8.759148806770725e-110,4.165634131644768e-108,0.4491638795986622,0.21173510145390637,0.28605074,0.123093195
Zranb2,22.251602,0.63414043,1.0883259965073698e-109,5.166664227235517e-108,0.8595317725752508,0.6254593385524844,0.91866726,0.67819667
Slc9a7,22.178772,0.6925755,5.506080960205789e-109,2.6093191428700095e-107,0.7565217391304347,0.5117430899504714,0.65928084,0.45586762
Kmt2a,22.175089,0.6365644,5.975673223609823e-109,2.826872174619647e-107,0.9384615384615385,0.7154896948394313,1.2415527,0.94895494
Runx1t1,22.162136,0.8295583,7.968134198728661e-109,3.762807836904027e-107,0.8518394648829432,0.5793657133727432,1.2520225,0.87767184
Retreg1,22.149427,0.5400917,1.0565519953818702e-108,4.9806231782299745e-107,0.657190635451505,0.39399265058316024,0.47299165,0.34778598
Rbms1,22.141298,0.7967927,1.2653753187845103e-108,5.954577025523606e-107,0.6167224080267558,0.3696676785428982,0.52899414,0.33743048
Adgra1,22.137522,0.8767745,1.3759490188205265e-108,6.463592681067753e-107,0.5498327759197325,0.3050007988496565,0.381662,0.22560187
Cntn4,22.12718,0.9490857,1.730672576210565e-108,8.115736845161935e-107,0.8264214046822742,0.629253874420834,1.6825302,1.1842498
Far2,22.114704,0.8246037,2.2820441729078487e-108,1.0682670196173153e-106,0.6337792642140468,0.397467646588912,0.49577,0.30922118
Camta1,22.109026,0.6781053,2.587890890362081e-108,1.2093326647657237e-106,0.9578595317725752,0.7496405176545774,1.5218388,1.1749114
Mblac2,22.087238,0.74015874,4.192551100357411e-108,1.9524063789706002e-106,0.6742474916387959,0.4352532353411088,0.51552093,0.33919182
Akap7,22.085512,0.7906063,4.355754074311172e-108,2.024898131085488e-106,0.5919732441471572,0.34478351174308997,0.40422195,0.25307062
Gm10125,22.051847,0.83241135,9.170205332044052e-108,4.255672146321652e-106,0.6003344481605352,0.3585237258347979,0.44091976,0.2709407
Srgap2,22.039394,0.55084515,1.2074007550935683e-107,5.593596256786928e-106,0.9147157190635451,0.697156095222879,1.2658983,1.0072813
Atxn1,22.038158,0.7809373,1.2408238100001105e-107,5.738543162599478e-106,0.9759197324414716,0.7663364754753156,1.9261429,1.4843615
Gpr137c,22.016502,0.68768954,2.0012508892161414e-107,9.23945212942229e-106,0.7752508361204014,0.525523246525004,0.7730177,0.5446986
Ankrd44,22.008865,0.61960423,2.3684596921966805e-107,1.091603978204542e-105,0.5849498327759197,0.32393353570857963,0.46481663,0.32578862
Slc24a3,21.939363,0.76896,1.0942188979338142e-106,5.034531127993423e-105,0.9374581939799331,0.703586834957661,1.5467627,1.1534525
Chd6,21.932205,0.60935223,1.2806680174600904e-106,5.882316175923526e-105,0.9073578595317726,0.6986739095702189,1.1357796,0.86938393
Phtf2,21.906656,0.72044945,2.2446885375659924e-106,1.0292624744777852e-104,0.688628762541806,0.450151781434734,0.54104173,0.36160764
Cyth3,21.90076,0.73072827,2.554837390071135e-106,1.1694800795777068e-104,0.6588628762541806,0.41584118868828884,0.4921464,0.3243615
Fbxo8,21.89711,0.7195464,2.767936075867504e-106,1.2648714686829903e-104,0.6785953177257525,0.43948713852053045,0.5064457,0.33678368
Mpped1,21.861298,0.7614162,6.069391016704434e-106,2.7688376335967425e-104,0.6839464882943144,0.4242690525643074,0.62223965,0.4115487
Siah3,21.852648,1.720078,7.335477189450425e-106,3.340750374246321e-104,0.3782608695652174,0.14339351334078926,0.24084273,0.07941933
Ttll11,21.835564,0.68991274,1.0662052529458174e-105,4.8475355578094945e-104,0.7812709030100334,0.5480108643553283,0.76155543,0.53512955
Ocrl,21.83352,0.6606046,1.1149326596285457e-105,5.060513608820781e-104,0.7859531772575251,0.5429381690365873,0.7129187,0.50553685
Srrm3,21.815447,0.6786445,1.6554648333703852e-105,7.501237786283684e-104,0.8173913043478261,0.5722160089471161,0.8362083,0.5971446
Lgals8,21.80821,1.3071169,1.939124045819901e-105,8.771761466528744e-104,0.4033444816053512,0.16444320178942323,0.22768205,0.098332785
Epb41l4b,21.797401,0.7778648,2.4557121153421143e-105,1.1089913367939933e-103,0.6729096989966555,0.438208979070139,0.577565,0.37562963
Slc32a1,21.774843,2.2737627,4.0184048167234326e-105,1.8086187173426908e-103,0.28729096989966557,0.04357724876178303,0.16808967,0.037152573
Mapk8,21.747774,0.63971627,7.25130775970009e-105,3.258238118781629e-103,0.8193979933110368,0.5743729030196517,0.8035006,0.5831126
Cntnap5a,21.721178,0.9006256,1.2941512623852468e-104,5.805316263821632e-103,0.9157190635451505,0.679261862917399,1.8832673,1.3828489
Kif26b,21.714281,0.8569404,1.5037939229271488e-104,6.734490451508748e-103,0.620066889632107,0.3807317462853491,0.5514913,0.34094334
Atp1b3,21.693396,0.65354484,2.3684788505918573e-104,1.0589189137338304e-102,0.6598662207357859,0.4241492251158332,0.49804002,0.34383836
Adam23,21.687548,0.6980835,2.6894838968149294e-104,1.2004390748740391e-102,0.8989966555183947,0.641196676785429,1.1373183,0.8354113
Fam13b,21.680315,0.60498756,3.147166043114648e-104,1.4023938901905568e-102,0.7872909698996655,0.5535229269851414,0.7057311,0.5152933
Clip4,21.650717,0.76463425,5.984195649055615e-104,2.6621744551345093e-102,0.642809364548495,0.4112478031634446,0.4739949,0.3052233
Rnf157,21.620214,0.63137126,1.1593613061877003e-103,5.1490972392171086e-102,0.7976588628762542,0.5642275123821697,0.7589712,0.5500886
Chd2,21.617748,0.62295395,1.2230099399928202e-103,5.422818001255293e-102,0.8862876254180602,0.6585716568141876,1.0425975,0.7850734
Miga1,21.616026,0.6459527,1.269492453522513e-103,5.61964781320427e-102,0.711705685618729,0.4733983064387282,0.5500884,0.3843767
Pcgf5,21.613302,0.8083377,1.3466514891968376e-103,5.951402222815629e-102,0.6090301003344482,0.37314267454864997,0.4671409,0.2926788
Sos1,21.598366,0.6225127,1.8608381562378067e-103,8.210299057160898e-102,0.8076923076923077,0.5677823933535708,0.7488738,0.5446385
Gdap1,21.591902,0.69089144,2.1402557491435364e-103,9.427651144178168e-102,0.6882943143812709,0.4522287905416201,0.5153286,0.3489947
Cep120,21.580898,0.6876036,2.7154615574925496e-103,1.1941808846125174e-101,0.6635451505016723,0.41991532193641157,0.47171402,0.31789482
Letm2,21.578089,0.88823116,2.885523474955169e-103,1.2668956825497611e-101,0.5461538461538461,0.30779677264738775,0.34326908,0.19989035
Hjurp,21.575205,1.1902227,3.071210202268892e-103,1.3462221555459239e-101,0.4351170568561873,0.20023166640038345,0.25127038,0.117947765
C2cd5,21.574177,0.6786552,3.140261519552474e-103,1.3742479972373775e-101,0.9083612040133779,0.6620067103371146,1.129575,0.8365687
Lrrfip1,21.564827,0.66196746,3.843501710879322e-103,1.679266519858982e-101,0.8384615384615385,0.5994567822335837,0.8982711,0.6522245
Mettl8,21.545692,1.0706081,5.810855112987067e-103,2.53470254685004e-101,0.47190635451505014,0.2360600734941684,0.27799338,0.14200746
Enox1,21.521002,0.77591646,9.900066387631335e-103,4.311422752603792e-101,0.954180602006689,0.7649784310592747,1.9796108,1.5356219
Optn,21.505972,1.4385629,1.3688852674162399e-102,5.951771381144719e-101,0.37759197324414717,0.14127656175107844,0.21166442,0.08339392
Tnrc18,21.50315,0.626291,1.4546841507779087e-102,6.314598244168403e-101,0.7357859531772575,0.5003594823454226,0.60923564,0.43408787
Mef2c,21.499914,0.8004643,1.559730994386918e-102,6.759672874060723e-101,0.948494983277592,0.7595462533951111,1.912653,1.4617528
Sntg2,21.496124,1.3265146,1.6924554004670168e-102,7.323071917962761e-101,0.4451505016722408,0.21445119028598816,0.32316214,0.14159623
Wrn,21.480488,0.75434536,2.370081932019665e-102,1.023860152948045e-100,0.6133779264214047,0.37749640517654576,0.4279946,0.2751049
Ric8b,21.470575,0.6815653,2.9336493265636328e-102,1.2652834254376376e-100,0.6899665551839465,0.4579405655855568,0.52934855,0.36122558
Tnks,21.447897,0.60976917,4.7776777559998554e-102,2.057310918328784e-100,0.8367892976588629,0.6098418277680141,0.84613645,0.6269866
Atp11c,21.433903,0.7652505,6.45370939827867e-102,2.7745787445079657e-100,0.6397993311036789,0.4044176386004154,0.5381745,0.35025072
Lrrc49,21.402182,0.65341884,1.2749912694190103e-101,5.472686167618021e-100,0.7377926421404682,0.5097459658092347,0.62734336,0.4413428
Sec24b,21.39956,0.6144028,1.3487207549512061e-101,5.779924511250225e-100,0.7996655518394649,0.5639878574852213,0.7291253,0.5312503
Cep164,21.365133,1.0064756,2.8204876632789037e-101,1.2067914572022952e-99,0.494314381270903,0.26449912126537783,0.29046986,0.15509827
Prkar1b,21.345999,0.59184164,4.2478592444135045e-101,1.8117456809109662e-99,0.6963210702341137,0.4595382648985461,0.53253955,0.38294905
Ralgapa2,21.34514,0.6839242,4.326599891038004e-101,1.8424047396543766e-99,0.9170568561872909,0.6802604249880173,1.2713907,0.9544103
Syne1,21.338318,0.71551263,5.0062790119477106e-101,2.128460712832832e-99,0.9812709030100334,0.7979309793896788,1.9577491,1.5485641
Vstm2b,21.327171,1.2084569,6.353540597819634e-101,2.6969926676684608e-99,0.43377926421404683,0.19999201150343504,0.2610802,0.121418744
Shc3,21.326437,0.699705,6.454196270690038e-101,2.7353983248176863e-99,0.6836120401337793,0.43948713852053045,0.5630147,0.38215804
Pacrg,21.309862,0.6621845,9.196505316260348e-101,3.891497603904182e-99,0.7561872909698997,0.5235660648665921,0.73957086,0.5258977
Dop1a,21.308634,0.61786675,9.44089021971063e-101,3.98862767615762e-99,0.8193979933110368,0.5790062310273206,0.77667177,0.568245
Metap1d,21.288946,0.73859316,1.4372477924888557e-100,6.0531110006544755e-99,0.6013377926421405,0.3641955583959099,0.41208926,0.26669046
Dgkg,21.273228,0.7558719,2.0096278814870293e-100,8.450500966440764e-99,0.8986622073578595,0.6279757149704426,1.293923,0.9429587
Ppfia4,21.270235,0.99889463,2.1420368703346013e-100,8.993207922795427e-99,0.47692307692307695,0.2424908132289503,0.27434495,0.14665602
Rims3,21.266962,1.9886541,2.2968067792314363e-100,9.62795603088123e-99,0.31906354515050167,0.08316024924109283,0.17441829,0.04689743
Arhgef12,21.25975,0.5827186,2.6783596205530565e-100,1.1209894548950255e-98,0.9183946488294314,0.7038264898546094,1.1595118,0.9006444
Rspry1,21.232777,0.6214715,4.756812550880344e-100,1.9878002059433105e-98,0.7013377926421405,0.4664483144272248,0.53899,0.3813667
Fam169a,21.229511,0.752174,5.098977361884271e-100,2.127477045245813e-98,0.6020066889632107,0.371944400063908,0.4026185,0.25798774
N4bp2l1,21.187847,0.75929046,1.2362309161285098e-99,5.150003831995823e-98,0.6220735785953178,0.3914363316823774,0.43670478,0.28029057
Pid1,21.1672,0.65681946,1.916075485397863e-99,7.969806237250864e-98,0.8167224080267559,0.5589151621664803,0.98565173,0.7252768
Fam120b,21.166162,0.63073766,1.9586831055785997e-99,8.13443818344621e-98,0.722742474916388,0.48785748522128136,0.5697837,0.4027512
Rims4,21.165636,1.2417591,1.980716895362439e-99,8.213250459627891e-98,0.4294314381270903,0.19935293177823935,0.24016969,0.10866661
Uggt2,21.162405,0.66186786,2.1212217193647464e-99,8.782315500667293e-98,0.8324414715719064,0.5813228950311551,0.8639504,0.6246066
Rnpc3,21.159658,0.7661688,2.248458740494527e-99,9.294782516475066e-98,0.5989966555183946,0.3682297491612079,0.4014267,0.25497857
Fbxo3,21.158388,0.72058773,2.3098328123535267e-99,9.533826062663482e-98,0.6100334448160535,0.37741652021089633,0.40681392,0.26593825
Gmds,21.154861,0.629312,2.4891651553801896e-99,1.0258261921022345e-97,0.8755852842809364,0.6401182297491612,1.0393858,0.77998227
Zfp704,21.140036,0.6003063,3.408218323152217e-99,1.4024322564027573e-97,0.8010033444816054,0.5780875539223518,0.78350735,0.57906765
Crebzf,21.134712,0.7770044,3.8150090675757916e-99,1.5674203921370264e-97,0.5872909698996656,0.35624700431378814,0.3847724,0.24205285
Grid2,21.131056,0.7674432,4.122326471080519e-99,1.691097897373031e-97,0.9294314381270903,0.7974516695957821,2.1809835,1.7253572
Trhde,21.111599,0.919007,6.223207538347174e-99,2.5490485755394603e-97,0.7200668896321071,0.49688448633967086,1.0199803,0.6615342
Mir670hg,21.109135,1.0962317,6.556148362993644e-99,2.681334954545498e-97,0.457190635451505,0.21972359801885286,0.3205397,0.16275185
Ndufaf5,21.097952,0.82687926,8.305616804642996e-99,3.386523877704967e-97,0.5508361204013378,0.32413324812270333,0.34358302,0.20793329
