names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CGE-derived (for_DEGs),mean_expr_Rest (for_DEGs)
Prepl,7.7283697,0.4214865,1.0893241349939914e-14,6.721042366771194e-14,0.8870292887029289,0.5546682154784376,0.6367808,0.50971323
Gbe1,7.7281218,0.3374645,1.0914482760770722e-14,6.732602198850075e-14,0.4309623430962343,0.19097575141571077,0.1631327,0.13123523
Erich3,7.7278137,0.53539836,1.0940908119004537e-14,6.747353710297267e-14,0.39748953974895396,0.16454915057354436,0.12900853,0.090762265
Alas1,7.727509,0.32419226,1.0967150881044196e-14,6.761985869060522e-14,0.4874476987447699,0.23529838826775085,0.16685742,0.13544011
Sv2c,7.723412,0.8237058,1.1325648371935312e-14,6.979820453071144e-14,0.3598326359832636,0.13804994917961377,0.17810084,0.104488015
Nectin1,7.7230353,0.33108845,1.135915177370392e-14,6.998862833281915e-14,0.47489539748953974,0.22705822564251488,0.17752586,0.14360139
Gm4258,7.7219663,0.5526999,1.145486488268005e-14,7.056217776194703e-14,0.9665271966527197,0.7181283577755191,1.3527414,1.083583
Tsga10,7.721818,0.40318826,1.1468199598000602e-14,7.062812816829616e-14,0.8493723849372385,0.5034485262087992,0.5499892,0.44112873
Cmip,7.721325,0.53191787,1.1512673207418798e-14,7.088577660021611e-14,0.9707112970711297,0.6885073326557282,1.0556227,0.83115196
Fam229b,7.719409,0.51585764,1.1687041851304e-14,7.192643484758096e-14,0.41631799163179917,0.18106577609989835,0.13626534,0.09721662
Farsa,7.71879,0.39918673,1.17439015058346e-14,7.225981989049135e-14,0.4874476987447699,0.24067082909830115,0.17679298,0.13683622
Syt17,7.7174044,0.37790513,1.1872235520032737e-14,7.303273086613544e-14,0.7615062761506276,0.4319006824451866,0.48681453,0.39380226
Tulp4,7.7163553,0.42271268,1.197032735263855e-14,7.361929410972713e-14,0.9707112970711297,0.6723900101640773,0.9417796,0.7734281
Pcf11,7.7154884,0.2786641,1.20519608847103e-14,7.410439106914548e-14,0.7552301255230126,0.43110207637578046,0.37958252,0.32250598
Ric1,7.713453,0.37093943,1.2245852638661135e-14,7.526213641372934e-14,0.8389121338912134,0.4920865398577029,0.48462692,0.3935229
Apc2,7.712552,0.44628295,1.2332641422078149e-14,7.576087677440326e-14,0.4435146443514644,0.20135763031799042,0.14590658,0.10911637
Ptdss2,7.7118764,0.34886044,1.2398129920996325e-14,7.612837088143767e-14,0.4476987447698745,0.20208363583563235,0.14218946,0.1133066
Usp30,7.7107873,0.40502834,1.250440616547578e-14,7.676339814172589e-14,0.42887029288702927,0.1905764483810077,0.13898058,0.106704
Myef2,7.7104993,0.5253281,1.2532654891042827e-14,7.691924095987225e-14,0.9435146443514645,0.6251633512414695,0.8424909,0.6516106
Gm46218,7.708968,0.32266435,1.2683906368485033e-14,7.77942396989712e-14,0.5711297071129707,0.2986060694061275,0.22591981,0.18454985
Taok3,7.7081127,0.373423,1.2769184902190907e-14,7.828154193973755e-14,0.8410041841004184,0.5228328735298389,0.5612007,0.45812312
Preb,7.707993,0.26887134,1.2781168828288927e-14,7.833713650002816e-14,0.5732217573221757,0.29773486278495714,0.21832299,0.18440533
Kcna4,7.706137,0.278506,1.2968341017696739e-14,7.942998020184896e-14,0.6108786610878661,0.3208944387977349,0.24882953,0.2093897
Zfp715,7.7057037,0.42377216,1.3012430167388896e-14,7.968185929757056e-14,0.4100418410041841,0.1750762305793524,0.12865666,0.09744724
Phactr1,7.7052703,0.65342605,1.3056666794757198e-14,7.993452649239597e-14,0.997907949790795,0.8870698417307972,2.8035471,2.3847575
Arhgap33,7.703699,0.51857495,1.3218268485580054e-14,8.088701302836166e-14,0.4330543933054393,0.1971467983156672,0.14949314,0.10666307
Arel1,7.703551,0.271402,1.3233620704847409e-14,8.096252011367256e-14,0.7196652719665272,0.4118266298823871,0.34851375,0.29673427
Zfp445,7.7031546,0.49111342,1.3274744548664183e-14,8.11956262286835e-14,0.9393305439330544,0.612240453027443,0.769102,0.6009047
Ippk,7.702881,0.2836256,1.3303220011364635e-14,8.133276944376967e-14,0.5502092050209205,0.27918542180920575,0.20369421,0.17025009
Ppat,7.702784,0.458107,1.3313319476373508e-14,8.137599962014471e-14,0.4330543933054393,0.19435167707274575,0.14401542,0.10684291
Casp2,7.7012105,0.6723573,1.3478346686122424e-14,8.236597122040245e-14,0.3577405857740586,0.1333672135908233,0.10763593,0.06888068
Kat14,7.6995397,0.32090464,1.3655741235889096e-14,8.343105207101864e-14,0.497907949790795,0.2431029475824016,0.17720631,0.14428361
Ift46,7.6991034,0.32388508,1.3702434495662393e-14,8.369729822651705e-14,0.4602510460251046,0.21301001887614346,0.1521357,0.12334645
Junos,7.697242,0.5534044,1.3903492372453201e-14,8.490610001086761e-14,0.41422594142259417,0.18015826920284594,0.14638951,0.10203521
Rab40c,7.697199,0.35921448,1.3908144793562905e-14,8.491521258873785e-14,0.8640167364016736,0.5383693916073762,0.5841371,0.48153597
1500009L16Rik,7.6970305,0.67732924,1.392645918267423e-14,8.500771427497878e-14,0.34309623430962344,0.12080731813561783,0.10393835,0.06624903
Focad,7.695699,0.6477325,1.407226189427323e-14,8.587819148288024e-14,0.9832635983263598,0.6890518367939596,1.2970027,0.9920521
Psmd5,7.6950264,0.32744548,1.4146514010359717e-14,8.631172376438819e-14,0.4665271966527197,0.2182372586031654,0.15603206,0.12625815
Map3k5,7.6947865,0.3503969,1.4173035641098002e-14,8.645390866658417e-14,0.7761506276150628,0.45673007114854075,0.50183064,0.41290888
Lypd1,7.6946273,0.2604395,1.4190743900763104e-14,8.652843102371289e-14,0.5167364016736402,0.2556991433134892,0.22623625,0.19222285
Alkbh5,7.6946187,0.37218097,1.4191693171622728e-14,8.652843102371289e-14,0.4476987447698745,0.2050239581820822,0.14918505,0.117164314
4930503L19Rik,7.693703,0.46518105,1.4293626977364137e-14,8.713016263198147e-14,0.45397489539748953,0.21061420066792508,0.15892327,0.117581114
B4galt6,7.691659,0.2686205,1.452391955902249e-14,8.849381373037058e-14,0.803347280334728,0.4732829969507768,0.44907013,0.38563848
Cherp,7.6913114,0.28868747,1.4563466406952024e-14,8.871465480725478e-14,0.5167364016736402,0.2529040220705677,0.17791584,0.14791189
Jade2,7.6912255,0.40336233,1.4573207259581236e-14,8.875387104826561e-14,0.41422594142259417,0.17754464933933498,0.12939265,0.09934233
Slc16a14,7.690339,0.6969065,1.4674565865487882e-14,8.935091429994547e-14,0.3786610878661088,0.1511180484971686,0.11965857,0.0754919
Clcc1,7.6882863,0.330588,1.4911891644435e-14,9.077538026415235e-14,0.41841004184100417,0.17896036009873675,0.13015287,0.104843326
Syt14,7.688135,0.5534518,1.4929509924310278e-14,9.086204567751238e-14,0.9372384937238494,0.6007332655728184,0.85580236,0.6534158
Slc25a46,7.6869802,0.25871643,1.5064818073340898e-14,9.16440257257573e-14,0.7656903765690377,0.43092057499637,0.36950156,0.31745526
Rictor,7.684058,0.46112278,1.54126788538264e-14,9.371773722614062e-14,0.9435146443514645,0.6409176709742994,0.8512855,0.68073845
Uqcc5,7.679368,0.37051478,1.5987539812130508e-14,9.716923654194679e-14,0.45188284518828453,0.20974299404675475,0.16183917,0.12741017
Lonp2,7.67888,0.3847479,1.6048494246051224e-14,9.751764821153244e-14,0.897489539748954,0.5572092347901844,0.62827104,0.5126371
Zwint,7.6752625,0.36030936,1.6508040734112147e-14,1.0024204622047307e-13,0.9100418410041841,0.5939814142587484,0.7217156,0.601115
Rspo3,7.6745896,0.29372707,1.659492052616991e-14,1.0074684015774638e-13,0.5878661087866108,0.31359808334543343,0.2973938,0.24884723
Vxn,7.6745067,0.3026009,1.660562741884101e-14,1.007890690635324e-13,0.6589958158995816,0.3775591694496878,0.37126973,0.31079513
Sec63,7.673663,0.37420398,1.6715301007834873e-14,1.0140892708975458e-13,0.897489539748954,0.5532525047190359,0.61313295,0.50251544
Syt6,7.6725454,2.2616067,1.6861641840653692e-14,1.022736605549356e-13,0.25523012552301255,0.05005808044141136,0.16933583,0.037757415
Fbxl18,7.6723,0.41372588,1.689391543205721e-14,1.0244628924833609e-13,0.4205020920502092,0.18240888630753593,0.1294636,0.09872042
Arid4a,7.670082,0.30927682,1.718865419888688e-14,1.0421009438720451e-13,0.8577405857740585,0.5185494409757514,0.53181875,0.44888684
Wdr6,7.6683254,0.48753455,1.742560388271914e-14,1.055990023294234e-13,0.38284518828451886,0.15442137360243938,0.12099733,0.087771624
4933412O06Rik,7.667818,0.32284036,1.749466954209452e-14,1.0596974089181239e-13,0.602510460251046,0.3105488601713373,0.23724544,0.19397546
Cspp1,7.6677694,0.54252803,1.7501279771572385e-14,1.0598588854229209e-13,0.9560669456066946,0.677145346304632,1.0344012,0.8087224
Chka,7.666994,0.5694385,1.7607378224503543e-14,1.0660438325651424e-13,0.9476987447698745,0.6483592275301292,0.9659425,0.7403063
Ccdc92,7.666618,0.28858125,1.7659094982701466e-14,1.0689341792862996e-13,0.49581589958158995,0.23881951502831422,0.16602463,0.13789953
Ube3c,7.664183,0.55248505,1.7997316313922858e-14,1.0891619129619531e-13,0.9707112970711297,0.6859663133439814,1.0447954,0.8138212
Nup35,7.6619906,0.2766848,1.830732184070642e-14,1.1075715487441249e-13,0.5418410041841004,0.27599099753158124,0.20437935,0.17158923
Rwdd4a,7.6619735,0.53891635,1.830976114447861e-14,1.1075715487441249e-13,0.37656903765690375,0.1488311311165965,0.11580832,0.08112676
Ankrd29,7.660337,0.61284083,1.8544605685392707e-14,1.12152499384763e-13,0.36401673640167365,0.13706984173079714,0.11167415,0.074419074
Ogdhl,7.6592593,0.5263068,1.87008750405663e-14,1.1302125783626102e-13,0.3786610878661088,0.14788732394366197,0.10615426,0.07488512
Malsu1,7.6581388,0.27542558,1.886471909455941e-14,1.1396020730009248e-13,0.502092050209205,0.24379265282416146,0.16888008,0.14150323
Mettl2,7.657916,0.5877744,1.889740531183325e-14,1.1413200286108325e-13,0.39539748953974896,0.16600116160882822,0.123266496,0.0836855
Adamts2,7.6551137,0.49226344,1.9314141860354518e-14,1.16570303636057e-13,0.41841004184100417,0.185058806446929,0.17761907,0.12943025
Arhgef3,7.6539416,0.28249523,1.949105095048638e-14,1.175852130757901e-13,0.7824267782426778,0.45092202700740525,0.4499263,0.38332424
Traf3ip1,7.6538477,0.58830273,1.950532426615964e-14,1.176449075267586e-13,0.38284518828451886,0.1552199796718455,0.11580229,0.07849676
Kif2a,7.653018,0.4349728,1.9631634892394103e-14,1.1838016821333699e-13,0.9246861924686193,0.5942355161899231,0.72807944,0.5834984
Nr4a1,7.6514273,0.54778665,1.98760936096517e-14,1.1980050141124746e-13,0.44142259414225943,0.20404385073326559,0.163926,0.11498018
Mrps27,7.6509852,0.3786438,1.9944528607045156e-14,1.2018602459549302e-13,0.49372384937238495,0.24288514592710905,0.17341594,0.13597107
Nt5m,7.6465974,0.36855173,2.0636723054897052e-14,1.242735877375804e-13,0.4686192468619247,0.2224117903296065,0.15814982,0.124616936
Eftud2,7.645651,0.30609,2.0789116728689852e-14,1.251632459107991e-13,0.7092050209205021,0.3964353129083781,0.33343786,0.27770868
Pde8b,7.6451178,0.5446378,2.087543973238947e-14,1.2565480860423498e-13,0.9393305439330544,0.6318426020037752,0.9794556,0.7608497
Zfp532,7.6450434,0.4563819,2.0887469747559447e-14,1.2569906206426032e-13,0.9246861924686193,0.6181210977203426,0.78985924,0.6295766
Slc6a6,7.6449523,0.39417845,2.0902285282230116e-14,1.2576005497839751e-13,0.893305439330544,0.5536155074778568,0.62014264,0.5030638
Dnajc7,7.644336,0.36492065,2.100256088180087e-14,1.2630680637734766e-13,0.8828451882845189,0.5514737912008131,0.600787,0.49438962
Fam53c,7.644157,0.44086158,2.1031896965936938e-14,1.2645492760678573e-13,0.41841004184100417,0.18229998547988965,0.1307817,0.09797031
Larp4,7.6434126,0.30320343,2.1153862175785377e-14,1.2715979343699175e-13,0.8096234309623431,0.4803615507477857,0.46039897,0.38789457
Rsrp1,7.64335,0.4459921,2.1164174505420696e-14,1.2719332788205193e-13,0.9414225941422594,0.6222230288950196,0.8096958,0.65001225
Dnajc21,7.641645,0.27477774,2.1446384267807275e-14,1.288605423246828e-13,0.5460251046025104,0.2803470306374328,0.21128549,0.17769815
Isy1,7.640194,0.43400216,2.1689506725786728e-14,1.3026308576707407e-13,0.41422594142259417,0.1786336576157979,0.12796229,0.096260376
Met,7.6392016,1.060972,2.185728632279919e-14,1.3118277495948498e-13,0.30962343096234307,0.09550602584579643,0.120200686,0.05941806
Pabpn1,7.6379957,0.5133146,2.206294506726119e-14,1.3235796694737846e-13,0.9476987447698745,0.656926092638304,0.9147477,0.71697
Nob1,7.637924,0.42374206,2.207515923498532e-14,1.3240168050090526e-13,0.45397489539748953,0.2114128067373312,0.14965421,0.11363749
Bivm,7.6378016,0.4793598,2.209618316434298e-14,1.3249820165719614e-13,0.4330543933054393,0.19565848700450122,0.14130338,0.103338584
Zfp869,7.6371346,0.29766834,2.2210938145467932e-14,1.3315660597249516e-13,0.4393305439330544,0.19583998838391173,0.13473848,0.11095689
Zfp239,7.635786,0.38835725,2.244469321257213e-14,1.345279738170451e-13,0.42677824267782427,0.18890663569043126,0.1380467,0.10714372
Med15,7.633699,0.31163317,2.2811223586630704e-14,1.3663343240587763e-13,0.7635983263598326,0.43473210396399015,0.38064724,0.3171723
Gm56756,7.6325274,0.8461876,2.3019595754357887e-14,1.378200842066837e-13,0.3263598326359833,0.10657760998983593,0.08638596,0.048970185
Mn1,7.6320825,0.8304009,2.3099175146604745e-14,1.382657242569101e-13,0.3305439330543933,0.1123856541309714,0.097267464,0.055859677
Tef,7.6285243,0.29834238,2.374562801795242e-14,1.4210356900721193e-13,0.8326359832635983,0.48696820095832727,0.4714935,0.3986748
Ptk7,7.628447,0.8321174,2.375980864126643e-14,1.4215677091757492e-13,0.3493723849372385,0.1299549876579062,0.12226992,0.070509486
Dcaf8,7.6272354,0.34571066,2.398412277924517e-14,1.4346691430950972e-13,0.8577405857740585,0.5333599535356469,0.55304885,0.45816988
6030458C11Rik,7.626822,0.3014087,2.4061129041097832e-14,1.4389551242695277e-13,0.5083682008368201,0.25,0.1739779,0.14340849
Rsrc1,7.6235604,0.4357955,2.4677270980536928e-14,1.474818218965808e-13,0.9435146443514645,0.6500290402207056,0.8709476,0.7065542
Tacc1,7.6232553,0.38163984,2.4735687097910703e-14,1.4779806811671348e-13,0.9267782426778243,0.5940177145346305,0.74224156,0.61237776
Spire1,7.623107,0.47839892,2.4764125330770506e-14,1.479350928496673e-13,0.9623430962343096,0.6644765500217802,0.9373588,0.74899244
Atg4d,7.6228304,0.5725562,2.4817259544881408e-14,1.4821955189396831e-13,0.3598326359832636,0.1357267315231596,0.10409317,0.07117349
AU040320,7.622523,0.25124893,2.4876551226956402e-14,1.4854065143740412e-13,0.7656903765690377,0.4440249745898069,0.3916589,0.33847415
Slc32a1,7.621174,0.84104645,2.513787245252714e-14,1.500343475787215e-13,0.27824267782426776,0.06595760127776971,0.088679105,0.050470132
Hdhd2,7.6177526,0.26904663,2.5813019308688778e-14,1.5396133825182407e-13,0.4602510460251046,0.21486133294613038,0.15298854,0.1285572
Bbs1,7.6175275,0.5552927,2.5858086941412273e-14,1.5417872410703664e-13,0.399581589958159,0.16988529112821257,0.12286219,0.08522616
Mcoln1,7.6163015,0.34534037,2.610475221815465e-14,1.5556324952357848e-13,0.40376569037656906,0.17003049223174097,0.12117067,0.09657767
Bbx,7.614856,0.3533759,2.639856207062755e-14,1.5724437216532083e-13,0.8535564853556485,0.5147742122840133,0.57760257,0.47742793
Galc,7.613884,0.27448034,2.6598000798083546e-14,1.5836212750819964e-13,0.6527196652719666,0.35291128212574413,0.2768396,0.23403996
Slc24a3,7.6137924,0.66606164,2.661679234086802e-14,1.5843890345572079e-13,0.9853556485355649,0.724081603020183,1.5318587,1.1895765
Thap3,7.6123557,0.3821446,2.6914487371930173e-14,1.6014000790163057e-13,0.4811715481171548,0.23645999709597793,0.18296176,0.14327653
Inpp5j,7.611463,0.54982185,2.7101011309071093e-14,1.6114276916900648e-13,0.38493723849372385,0.15688979236242195,0.12027957,0.083705775
Pxmp4,7.610853,0.6850192,2.7229270056478948e-14,1.618695766410596e-13,0.3493723849372385,0.128757078553797,0.10440634,0.06621062
Dnm1l,7.610451,0.44279438,2.731410306544483e-14,1.623307142388196e-13,0.9414225941422594,0.6334398141425874,0.81192946,0.65299624
Dennd6a,7.6104283,0.39376485,2.731892407100641e-14,1.623307142388196e-13,0.893305439330544,0.5571003339625381,0.6257027,0.507935
Smchd1,7.610163,0.38105854,2.7375029713866803e-14,1.6262813363068782e-13,0.893305439330544,0.5657397996224771,0.63390344,0.5185166
Cog7,7.6099095,0.31502903,2.7428828328583894e-14,1.6291171909572264e-13,0.4790794979079498,0.22978074633367213,0.16240244,0.13255626
Gmpr,7.608652,0.2538864,2.7696941519012097e-14,1.6443146677327772e-13,0.50418410041841,0.24662407434296502,0.17352879,0.14748584
Apmap,7.607252,0.40127307,2.799848623491774e-14,1.6614826085075967e-13,0.40376569037656906,0.17086539857702918,0.12577397,0.09665714
Pgam5,7.605319,0.2612378,2.842018984852124e-14,1.6853906449564459e-13,0.4581589958158996,0.20832728328735298,0.13850509,0.11684978
Taf1d,7.6037707,0.29353374,2.8762425511070594e-14,1.7053097384873497e-13,0.6255230125523012,0.3471032379846087,0.27402714,0.22889787
Crtc1,7.6033945,0.2829426,2.88462314462964e-14,1.7099012551554913e-13,0.702928870292887,0.391135472629592,0.3176838,0.26799995
Creb1,7.6017838,0.33251312,2.9207668517881397e-14,1.7305624103097533e-13,0.8807531380753139,0.5380426891244373,0.59921265,0.5018343
Mosmo,7.599782,0.29884347,2.9662955949565403e-14,1.7571508517742997e-13,0.7635983263598326,0.439560040656309,0.39543173,0.3323769
Gm20275,7.5995283,0.3155583,2.972117383867127e-14,1.7602114636215496e-13,0.5669456066945606,0.2930884274720488,0.22623424,0.1856447
Ahcyl1,7.5989385,0.38967136,2.985701448284009e-14,1.7678668557820915e-13,0.9163179916317992,0.5898794830840715,0.68627834,0.5612461
Pgm2,7.5963097,0.5171942,3.046951738986711e-14,1.8033390578540292e-13,0.3912133891213389,0.1607013213300421,0.12090476,0.08599317
Atl1,7.5943193,0.36380726,3.0941415853783005e-14,1.83086510458302e-13,0.8577405857740585,0.5289676201539132,0.56464183,0.46353737
Hmbox1,7.5919447,0.49211434,3.151399839348376e-14,1.8635148257766475e-13,0.9330543933054394,0.6043269928851459,0.7763609,0.6067024
Zc3h7a,7.591853,0.3884733,3.153620096730007e-14,1.8644174257235487e-13,0.8765690376569037,0.5302744300856687,0.56378007,0.4564943
Fndc3b,7.590177,0.38284653,3.194692253361207e-14,1.8878685033608014e-13,0.8598326359832636,0.5300929287062581,0.60873127,0.49637532
Map2,7.589182,0.60885125,3.2193184275807035e-14,1.9020027737267698e-13,1.0,0.8364672571511543,2.079322,1.7208662
Txnrd1,7.5889564,0.27097863,3.2249186938240764e-14,1.9048926204232343e-13,0.4665271966527197,0.22066937708726586,0.16174088,0.13583523
Vps11,7.588378,0.44480488,3.2393532303763175e-14,1.9129982703343222e-13,0.41841004184100417,0.18567591113692464,0.13745439,0.10278681
Msrb2,7.5881553,0.3712204,3.244916386926494e-14,1.9158625206924827e-13,0.4246861924686193,0.18589371279221722,0.12674543,0.09936688
Zc3h12b,7.5874453,0.48423526,3.262738643028566e-14,1.925961936251704e-13,0.9246861924686193,0.5922390010164077,0.77458817,0.6076921
Vps13b,7.586071,0.6258598,3.297511915002703e-14,1.9452490406482757e-13,0.99581589958159,0.7980978655437782,1.7352564,1.3929136
Skic8,7.5860114,0.29579657,3.299035190240142e-14,1.9456776901174851e-13,0.4435146443514644,0.20121242921446203,0.14119986,0.11648573
U2af2,7.5857434,0.32712078,3.3058621463869425e-14,1.9488485272798847e-13,0.4560669456066946,0.21598664149847538,0.16140096,0.13069597
Gm49179,7.583933,0.6204764,3.35234574811452e-14,1.975817728708865e-13,0.39748953974895396,0.168542180920575,0.13448796,0.08950592
Nalf1,7.5810103,0.7704984,3.428737976699404e-14,2.0199559183054807e-13,1.0,0.8977058225642515,3.350323,2.8406973
Stk35,7.5808964,0.68965656,3.431753589686552e-14,2.0212893238684273e-13,0.3723849372384937,0.15035574270364455,0.11969062,0.075878985
Ptprn,7.580486,0.38690305,3.4426314090620755e-14,2.0272519386696903e-13,0.893305439330544,0.5744518658341803,0.69358915,0.5684034
Sel1l,7.5796022,0.33656177,3.4661641399743e-14,2.0402153437263842e-13,0.8640167364016736,0.5343400609844635,0.5674046,0.47298694
3830408C21Rik,7.5795593,0.72050256,3.467306824212732e-14,2.0404409629127486e-13,0.3723849372384937,0.15006534049658776,0.11792359,0.07321028
Sgms1,7.5763316,0.5107943,3.554618809141908e-14,2.0913642960727627e-13,0.9309623430962343,0.6284666763467402,0.89024013,0.6969576
Kcnmb4,7.5749607,0.34082332,3.5923699573202234e-14,2.1131125383799124e-13,0.6297071129707112,0.3490634528822419,0.30463693,0.24779573
Rasal1,7.5748096,0.27801138,3.59655368569097e-14,2.1149744697385348e-13,0.6380753138075314,0.3437273123275737,0.2763965,0.2331474
Kcnk10,7.5747695,0.36598104,3.5976596212737935e-14,2.1149744697385348e-13,0.7552301255230126,0.44239146217511255,0.4542824,0.36893874
Gnptab,7.574761,0.25625506,3.5978966509768674e-14,2.1149744697385348e-13,0.7510460251046025,0.4231160156817192,0.36747366,0.31613258
Mcm9,7.574561,0.3796399,3.6034317059374157e-14,2.1177648717965522e-13,0.36401673640167365,0.13808624945549586,0.111301996,0.086629435
Ripor1,7.5733237,0.40974015,3.637936430702214e-14,2.1371086990154896e-13,0.41841004184100417,0.18440540148105125,0.13107054,0.10022777
Impdh1,7.573184,0.9786478,3.641852479631593e-14,2.1389415547038448e-13,0.3075313807531381,0.0947800203281545,0.093388215,0.048479315
Dgkz,7.5714393,0.35186455,3.691113744327517e-14,2.1674000504825258e-13,0.8430962343096234,0.5029040220705677,0.55531555,0.45856023
Rrp15,7.571234,0.46911672,3.696952092882419e-14,2.170354003402897e-13,0.399581589958159,0.16759837374764047,0.11650156,0.08549856
Anapc2,7.5710173,0.32530174,3.7031246463223015e-14,2.1735028232127618e-13,0.39748953974895396,0.16687236822999854,0.12035224,0.09719592
Tmem186,7.570935,0.5626376,3.7054826332387735e-14,2.1744118444010885e-13,0.3786610878661088,0.15177145346304632,0.115054,0.07932583
Acin1,7.5700593,0.39144284,3.7305354991299436e-14,2.188635127983004e-13,0.9016736401673641,0.5806229127341368,0.6570033,0.53546536
Zfp512b,7.5693693,0.48059073,3.7504013477235624e-14,2.1998097405224213e-13,0.4205020920502092,0.18647451720633076,0.13464631,0.09830298
Cog2,7.566684,0.3856035,3.8287258595902267e-14,2.2447711945710098e-13,0.4916317991631799,0.2421954406853492,0.17441216,0.13615131
Ddx50,7.562678,0.43196294,3.948545053521533e-14,2.314011027003786e-13,0.899581589958159,0.5724916509365471,0.66364664,0.5295439
Prep,7.561914,0.50583625,3.9718154171816156e-14,2.3271408691598344e-13,0.4246861924686193,0.19231886162334833,0.14468947,0.10403429
Syngap1,7.5595446,0.285588,4.0448316423771365e-14,2.3694054116126805e-13,0.698744769874477,0.39004646435312906,0.3195672,0.26919457
Gm44899,7.5595074,0.5402201,4.0459843160791494e-14,2.369564049107383e-13,0.39330543933054396,0.1638594453317845,0.120277725,0.08424073
Cab39,7.559114,0.30675602,4.05824032226532e-14,2.3762239585807183e-13,0.8138075313807531,0.4880209089589081,0.4683905,0.39406043
Tk2,7.5566278,0.43143895,4.136532591915458e-14,2.421538796182317e-13,0.3682008368200837,0.14251488311311167,0.10563741,0.079383664
Dot1l,7.5543184,0.33522928,4.210587805259382e-14,2.463280956397117e-13,0.7635983263598326,0.4424640627268767,0.39514467,0.32506543
Fgf1,7.55429,0.7261644,4.211510165548987e-14,2.463284243541604e-13,0.3389121338912134,0.12331203717148251,0.1337442,0.082966514
Foxk1,7.5541987,0.27864352,4.214463053813213e-14,2.464474913078586e-13,0.5418410041841004,0.27472048787570785,0.19353536,0.16214353
Dyrk2,7.552032,0.2536766,4.2851955874002237e-14,2.504201945050979e-13,0.5230125523012552,0.2633222012487295,0.18857121,0.16046903
Gon7,7.5506263,0.40630943,4.3317015220826754e-14,2.530828873632561e-13,0.4246861924686193,0.18901553651807754,0.13376819,0.10255426
N4bp2l2,7.5472565,0.49930036,4.445233445204053e-14,2.596031790320211e-13,0.9602510460251046,0.6803760708581386,0.9752153,0.77404517
Gskip,7.546492,0.47638422,4.4713791421635967e-14,2.610166359981226e-13,0.40376569037656906,0.1742413242340642,0.12916976,0.09449822
Wnt5b,7.545326,1.5690212,4.5115723340821063e-14,2.633057094196051e-13,0.27824267782426776,0.07329025700595325,0.12695116,0.044611756
Gpr26,7.5448327,0.35496855,4.528680086964301e-14,2.642467620775912e-13,0.4916317991631799,0.24186873820241034,0.1758497,0.14004423
Dipk1a,7.5446787,0.32268518,4.5340331301837073e-14,2.645016721841863e-13,0.8200836820083682,0.47085087846667634,0.46190533,0.3848743
Map2k6,7.5445933,0.33449516,4.537009730966932e-14,2.6461786731296167e-13,0.797071129707113,0.46856396108610426,0.48181942,0.399394
Mgat1,7.543718,0.30511436,4.567580934953692e-14,2.663430983554811e-13,0.40376569037656906,0.17162770437055322,0.12215143,0.09998904
Sbf2,7.543154,0.5855494,4.587405217362651e-14,2.6744104619339214e-13,0.9895397489539749,0.7803470306374328,1.5289706,1.2261133
Pdpk1,7.542957,0.37243703,4.5943335384896226e-14,2.677868593909244e-13,0.8577405857740585,0.5447945404385073,0.5915241,0.48439127
Gm45847,7.541021,0.5490669,4.6630633797012166e-14,2.7161611318571797e-13,0.3702928870292887,0.14578190794250037,0.11480968,0.07987333
Ak3,7.537277,0.3622369,4.798847878886467e-14,2.792831763172609e-13,0.4121338912133891,0.17910556120226515,0.13272932,0.10474179
Gm26672,7.5357575,0.40176293,4.8550710921904415e-14,2.8249406723074307e-13,0.4330543933054393,0.195948889211558,0.1448757,0.11154406
Entr1,7.535276,0.2987825,4.8730328289715796e-14,2.8341643314819556e-13,0.5920502092050209,0.3172281109336431,0.2343846,0.19451523
Ndufs4,7.5346913,0.36388007,4.89490844841469e-14,2.8462711536226516e-13,0.897489539748954,0.5722012487294903,0.64209056,0.53046095
Acvr2b,7.5344405,0.49923238,4.904328552278989e-14,2.85113172219248e-13,0.3619246861924686,0.1389211558007841,0.1100183,0.07906928
Rassf3,7.533591,0.7761669,4.936361025040794e-14,2.867272389598922e-13,0.303347280334728,0.09071438942935967,0.09538527,0.05679591
Asxl1,7.533029,0.40428385,4.9576497072388857e-14,2.879015509693297e-13,0.9058577405857741,0.5761216785247568,0.66865796,0.5417733
Slc25a33,7.5292287,0.33960956,5.1040903919597956e-14,2.96149662776851e-13,0.41841004184100417,0.18317119210105998,0.12824906,0.10267891
Hap1,7.5288897,0.28932032,5.117368410602501e-14,2.968559783957021e-13,0.49581589958158995,0.24270364454769855,0.18393655,0.15293117
Kctd9,7.5288267,0.66826946,5.119826887423117e-14,2.969344883769893e-13,0.3577405857740586,0.14008276462901117,0.11512243,0.0739721
Tti1,7.528305,0.56261355,5.1403220006758204e-14,2.9805880914579046e-13,0.3577405857740586,0.1352911282125744,0.1048422,0.07217234
Shisa7,7.5281825,0.2890806,5.145149484137452e-14,2.9827436168020135e-13,0.6757322175732218,0.3764338608973428,0.3027911,0.254193
Zbtb7c,7.5264716,0.7584299,5.2129765826867276e-14,3.0201095467182486e-13,0.3200836820083682,0.10599680557572237,0.12249265,0.074209005
Nckipsd,7.526275,0.46216416,5.220832839570808e-14,3.024009019169382e-13,0.4100418410041841,0.17710904602874983,0.12289644,0.09068458
