names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CGE-derived (for_DEGs),mean_expr_Rest (for_DEGs)
H3f3a,3.869863,-0.5003995,0.0001088965571469719,0.00032198364512658667,0.5983263598326359,0.3775954697255699,0.2389179,0.32336274
Pigp,3.8673797,-0.25645733,0.00011001110167330239,0.0003251207987199335,0.2510460251046025,0.1311165964861333,0.071612,0.08496672
Mdh1,3.8661366,-0.36490765,0.00011057304721838884,0.0003266737524747782,0.7238493723849372,0.47223028895019603,0.36057243,0.4441082
Cct5,3.8605342,-0.5832507,0.00011313944009704209,0.00033403546373008693,0.39330543933054396,0.2377305067518513,0.12144345,0.17685553
Tceal5,3.850501,-0.51448685,0.00011787641099334515,0.00034760087394547674,0.34518828451882844,0.20411645128502975,0.10416176,0.14567429
Cflar,3.8500676,-0.33232674,0.00011808517542980823,0.0003481782797979751,0.26778242677824265,0.146399012632496,0.093403,0.11623994
Cpq,3.843781,-0.35535198,0.00012115311915393991,0.00035683265501111096,0.2301255230125523,0.1135472629591985,0.08716109,0.110206686
Tspan3,3.8403769,-0.28883466,0.00012284561001355237,0.0003616589833531448,0.7615062761506276,0.4864599970959779,0.3725779,0.4392486
Mobp,3.8390026,-0.41019985,0.0001235351382193659,0.0003635694593597329,0.35564853556485354,0.2191810657760999,0.22744775,0.2922086
Eid1,3.8340588,-0.3870663,0.0001260460148439639,0.00037075603928377775,0.6610878661087866,0.4183969798170466,0.28338617,0.35657933
Pink1,3.829514,-0.3724507,0.0001283965325852639,0.0003774220359442119,0.3054393305439331,0.1762015391316974,0.09234324,0.11799307
Dnajb11,3.8238318,-0.31912428,0.00013139354900293138,0.0003856411427317058,0.3179916317991632,0.18698272106868014,0.09833847,0.12126075
Ndufb1,3.821722,-0.5946345,0.00013252302812082807,0.0003888712204441029,0.4476987447698745,0.2807463336721359,0.16040476,0.23328003
Zfp706,3.8193784,-0.48576385,0.0001337883886878378,0.00039245567729718356,0.4665271966527197,0.29548424568026715,0.16855918,0.2288052
Anp32e,3.81115,-0.28261885,0.00013832173268778442,0.0004052671417861485,0.25523012552301255,0.13692464062726878,0.07530796,0.0908842
Fads2,3.8023744,-0.4931076,0.0001433159200419713,0.00041939651181962194,0.2907949790794979,0.16331494119355308,0.08711541,0.12054541
Pde6a,3.7965868,-0.41555074,0.00014670208908790184,0.00042907207290648983,0.2175732217573222,0.10323798460868303,0.06036079,0.07972483
H2aj,3.790933,-0.5762026,0.00015008248500901218,0.0004386247957572501,0.4225941422594142,0.26179758966168143,0.14212605,0.2051395
Scg2,3.7871182,-0.68624276,0.00015240464470529807,0.0004452177433389171,0.40585774058577406,0.24836648758530566,0.14342138,0.22165988
Cald1,3.7840476,-0.45500714,0.0001542983527244917,0.00045045596889472974,0.3912133891213389,0.24186873820241034,0.14735848,0.19691423
Tpi1,3.7800732,-0.5764797,0.0001567823446728862,0.0004576579686431779,0.4769874476987448,0.3008203862349354,0.17078744,0.24507688
Mog,3.7799447,-0.29391357,0.0001568631545869036,0.00045784411946014555,0.2928870292887029,0.1705386960940903,0.17750382,0.21359536
Cnn3,3.7665617,-0.38335547,0.00016551121277361358,0.0004821429192570465,0.25732217573221755,0.13750544504138232,0.06997926,0.090342194
Gm50306,3.7592258,-0.32984185,0.0001704399770204684,0.0004960704270515582,0.19874476987447698,0.08842747204878756,0.056576066,0.07060672
Tubb4a,3.753823,-0.5654922,0.00017415791058848437,0.0005065623573839116,0.5439330543933054,0.3483011470887179,0.2272557,0.32033956
Mmd2,3.751542,-0.2728118,0.00017575027060061675,0.0005108068978949239,0.6317991631799164,0.40010164077246985,0.26917845,0.3171345
Aff1,3.7475193,-0.4622426,0.00017859221509107778,0.0005187301718189665,0.3179916317991632,0.1860026136198635,0.096872695,0.13114929
Pnma8b,3.7453265,-0.6084909,0.00018015922130298768,0.0005232250623012623,0.46234309623430964,0.292035719471468,0.17086448,0.25005072
Rpn1,3.7382388,-0.57866365,0.00018531389658216148,0.0005376724329081825,0.38493723849372385,0.23540728909539713,0.11805864,0.17155237
Lsm7,3.7368388,-0.2845263,0.00018634823546584818,0.0005405567404693232,0.4351464435146444,0.2788587193262669,0.15342355,0.18396077
Klf9,3.7356927,-0.2568367,0.0001871991251588977,0.0005426734807443717,0.7133891213389121,0.45560476259619576,0.3364862,0.39066666
Rnf7,3.7266576,-0.382773,0.0001940357679835342,0.000561946657223277,0.2510460251046025,0.13380281690140844,0.07442234,0.095980115
Mbp,3.7263954,-0.26112264,0.00019423770579604687,0.0005624102537435107,0.7928870292887029,0.5639610861042544,0.6879786,0.7820971
Sumo3,3.72152,-0.30014163,0.00019802725423342238,0.0005731974923249013,0.2698744769874477,0.15031944242776246,0.07955043,0.09708036
Fasn,3.714549,-0.27442995,0.0002035664645022328,0.0005884702421920382,0.2301255230125523,0.11743139247858284,0.06697987,0.080462284
Rgma,3.7107825,-0.25196052,0.00020661946165708166,0.0005971673587959324,0.2615062761506276,0.14491070132133005,0.09251947,0.1092418
Guk1,3.7003047,-0.4014035,0.0002153406459642934,0.0006213038931666019,0.26359832635983266,0.1454552054595615,0.08072981,0.1053049
Npc2,3.689103,-0.3590619,0.0002250462528489093,0.0006483320268092841,0.22594142259414227,0.11420066792507623,0.07000909,0.08893611
Dad1,3.6784453,-0.6262584,0.00023465991461515666,0.0006752315169960654,0.3598326359832636,0.22001597212138813,0.11739735,0.17586301
Prkcq,3.6763613,-0.5898272,0.00023658444834003187,0.0006804126234009152,0.24267782426778242,0.12617975896616815,0.08589961,0.12663248
Cdc37,3.6752977,-0.5273086,0.00023757215779109545,0.0006831725042644194,0.30962343096234307,0.18012196892696383,0.085958265,0.12165698
Tuba1b,3.672974,-0.7482673,0.00023974376817740482,0.0006891960041646376,0.34309623430962344,0.20531436038913894,0.11043585,0.17909838
Adora1,3.667232,-0.26395226,0.0002451903190232257,0.0007045517989684605,0.5188284518828452,0.33545084942645564,0.20382556,0.24017684
Il31ra,3.6647146,-0.4859784,0.0002476146707980007,0.0007113660006781011,0.27405857740585776,0.15289676201539132,0.074952,0.10346515
Ypel3,3.662328,-0.5232491,0.00024993346774128476,0.0007177973790303893,0.5104602510460251,0.32833599535356467,0.19472748,0.26923767
Notch2,3.6538916,-0.5010427,0.0002582952783053331,0.0007412575166147923,0.30962343096234307,0.18157397996224772,0.10692908,0.14817579
Chst2,3.6523008,-0.43145007,0.0002599012353326524,0.0007456273962618375,0.28661087866108786,0.16502105416001162,0.085369915,0.113494664
Nrsn2,3.650533,-0.27919552,0.0002616966103372026,0.0007506178394279071,0.2217573221757322,0.1112603455786264,0.060359545,0.072788596
Pnrc1,3.6504645,-0.29659694,0.00026176634194708656,0.0007507377103338901,0.28451882845188287,0.1650936547117758,0.0928033,0.11283009
Map1lc3a,3.6363404,-0.7021107,0.0002765389917165791,0.0007918374581654391,0.3368200836820084,0.2004138231450559,0.10711834,0.16885206
Atxn7l3b,3.636078,-0.4282684,0.0002768205814307789,0.0007925592992056504,0.6380753138075314,0.41788877595469726,0.29103574,0.3747071
Tmed2,3.6281605,-0.5305488,0.00028544785860351,0.0008164768959629885,0.35564853556485354,0.21591404094671118,0.10560238,0.14918303
Nolc1,3.6245024,-0.30251026,0.00028951824846548137,0.0008279433095218694,0.25732217573221755,0.14113547262959197,0.06896193,0.08438801
Serf2,3.6178365,-0.744987,0.00029707585654800857,0.0008490138550781738,0.4309623430962343,0.26691592856105706,0.13851096,0.22233075
Psmd8,3.6101015,-0.39933673,0.00030607716320963307,0.0008737164958507215,0.2280334728033473,0.11757659358211123,0.06293108,0.08219469
Arhgdia,3.6002853,-0.5008797,0.00031786835294353173,0.0009061237686815931,0.2824267782426778,0.16120952519239146,0.082436904,0.11475396
Atp5j2,3.5964334,-0.6922711,0.0003226102089100159,0.0009193484264940213,0.5209205020920502,0.3292798025264992,0.18849745,0.28906438
Dusp7,3.5959258,-0.26239428,0.00032323988195464925,0.000921045135537797,0.26569037656903766,0.14930303470306375,0.07493736,0.08923611
Nme1,3.5937562,-0.75096714,0.0003259449048496786,0.0009283590834546177,0.42677824267782427,0.26611732249165093,0.13610421,0.21943425
Ndrg1,3.5906599,-0.2988764,0.0003298418683950573,0.0009391219284287074,0.2301255230125523,0.12022651372150428,0.07616322,0.09290309
Klhl9,3.590546,-0.44841203,0.0003299862321197871,0.0009393717615275642,0.3263598326359833,0.19740090024684187,0.10269143,0.13765001
Glul,3.5899384,-0.73823273,0.0003307559652020106,0.0009414632187476722,0.42677824267782427,0.2685131406998693,0.16249794,0.2579972
Gm48099,3.5784714,-0.2732663,0.00034560971733473906,0.0009827019158502052,0.25523012552301255,0.1432408886307536,0.08261661,0.09901784
Vma21,3.576142,-0.29591632,0.00034870226654796826,0.000991390318711661,0.2719665271966527,0.1552199796718455,0.07985629,0.097178645
Nptx1,3.5727434,-0.46465138,0.0003532607435075443,0.0010036071239213063,0.5397489539748954,0.3392260781181937,0.20547207,0.27366978
Btg1,3.5724041,-0.2793723,0.0003537188732434824,0.0010048024235175359,0.27615062761506276,0.15914040946711194,0.09196703,0.1105668
Phyhip,3.5646236,-0.34426278,0.0003643787837028243,0.0010345369735941345,0.25313807531380755,0.13837665166255264,0.06445927,0.08114323
Npdc1,3.5634062,-0.4178289,0.0003660736424782808,0.0010390196232588367,0.5209205020920502,0.33668505880644695,0.19591407,0.25396153
Mrps7,3.5619407,-0.2535899,0.00036812359990618613,0.0010445069830495482,0.2175732217573222,0.10969943371569624,0.057490844,0.06817004
Ramp1,3.5590897,-0.39283994,0.00037214263115737626,0.0010555761109678772,0.5313807531380753,0.3422027007405256,0.20444764,0.2607057
Rpl22,3.5580575,-0.5834086,0.0003736076053243319,0.0010596196279359087,0.3410041841004184,0.2069115725279512,0.10531281,0.15392864
Ndufb9,3.5564322,-0.6983378,0.0003759252643028028,0.0010659679033153556,0.4581589958158996,0.2912371134020619,0.16668056,0.25797635
Slc39a7,3.5560188,-0.36992347,0.0003765169847767563,0.0010675331202861077,0.2280334728033473,0.11830259909975316,0.060711462,0.07778192
Kbtbd11,3.5445945,-0.49202237,0.00039321747170193073,0.0011131219410694141,0.4372384937238494,0.27515609118629303,0.1436067,0.19654731
Tubb5,3.5432403,-0.71985203,0.00039524244397588705,0.0011186185453583406,0.40585774058577406,0.2542108320023232,0.13787548,0.21791522
Tubb2b,3.5355394,-0.29834956,0.0004069435245381994,0.00115028113868519,0.19874476987447698,0.09430811674168724,0.058759723,0.07178487
Gm2a,3.532041,-0.28655887,0.00041236523879435575,0.001164871106644695,0.20502092050209206,0.09964425729635545,0.059981007,0.072691895
Ctsl,3.5306242,-0.67206514,0.00041458045839928755,0.0011706364982333813,0.3117154811715481,0.1850225061710469,0.09834726,0.15243475
Sumo2,3.5170128,-0.3862416,0.0004364325144131745,0.0012289815198367217,0.6297071129707112,0.4122622331929723,0.27412614,0.34514704
Ndufv1,3.516762,-0.53783613,0.0004368452300808483,0.0012300148100463579,0.25523012552301255,0.14051836793959635,0.06745454,0.09649898
Npy,3.5165396,-0.47282,0.0004372113508027248,0.0012309167011807646,0.2280334728033473,0.11968200958327284,0.089975625,0.12280152
Gabarapl2,3.5129843,-0.63561034,0.0004431036223516496,0.0012469830679292862,0.3619246861924686,0.22342819805430522,0.11765536,0.177289
Fyb,3.505523,-0.31231233,0.0004557111633812286,0.0012816578354671983,0.18410041841004185,0.0825468273558879,0.08488497,0.10436376
Srp9,3.50225,-0.38568535,0.0004613466701591654,0.001297235770947758,0.27615062761506276,0.16048351967474953,0.08553024,0.1103434
Cdh19,3.5005763,-0.404095,0.00046425330158315697,0.0013047260970128049,0.25523012552301255,0.14295048642369682,0.13437253,0.17421335
Slc2a1,3.500123,-0.3296935,0.00046504355314223563,0.0013068103192775435,0.18410041841004185,0.08203862349353855,0.04844218,0.060509972
Trim28,3.4965162,-0.2656484,0.0004713756335698066,0.0013239117041936555,0.2301255230125523,0.12204152751560912,0.0632314,0.075543374
Foxn2,3.4957807,-0.33905715,0.0004726769131776602,0.0013272890225816418,0.4790794979079498,0.30666473065195293,0.17006081,0.21065696
5830416I19Rik,3.4938364,-0.6074466,0.0004761328849761709,0.001336714096678478,0.28661087866108786,0.16741687236823,0.09811411,0.14588375
Cped1,3.4916723,-0.34654975,0.00048000675196722866,0.00134702678071639,0.1903765690376569,0.08839117177290548,0.05759919,0.07268212
Naa12,3.4882252,-0.39600074,0.0004862381368379127,0.001364086316228306,0.2824267782426778,0.16436764919413388,0.07804352,0.10147989
Tmem59l,3.480593,-0.5613846,0.0005003052717461788,0.0014020862173362353,0.48326359832635984,0.31094816320604035,0.1718527,0.24427502
Runx1,3.4764502,-0.33338746,0.0005080984828115657,0.001423035880044483,0.17782426778242677,0.07760998983592275,0.08005306,0.09985563
Tmbim1,3.4596174,-0.26062167,0.0005409435622323056,0.0015123455953784258,0.18828451882845187,0.0871206621170321,0.052863065,0.06300623
Srp14,3.4534075,-0.6086946,0.0005535518737190129,0.001546147489275455,0.3179916317991632,0.19122985334688544,0.097726874,0.1454381
Junb,3.4528658,-0.26656592,0.0005546646555508555,0.0015490946153883679,0.2196652719665272,0.11329316102802381,0.0589205,0.07046564
Gabarapl1,3.4453561,-0.4690256,0.0005703075489488209,0.0015904208632981022,0.5502092050209205,0.35966313343981415,0.21720798,0.28953388
Arpc3,3.4445634,-0.4135243,0.0005719822974353667,0.0015948079622380722,0.41422594142259417,0.2685494409757514,0.14097176,0.1836914
Ldha,3.4400303,-0.6095268,0.0005816492231076007,0.0016214249014318116,0.3493723849372385,0.21631334398141425,0.10352746,0.15394288
Txn1,3.4385276,-0.43157783,0.0005848867096005414,0.0016302806936687288,0.24267782426778242,0.13423842021199361,0.07540504,0.100417055
Ifngr2,3.4327826,-0.3479474,0.0005974206670824025,0.001664181352322637,0.3389121338912134,0.2112676056338028,0.109653,0.13758563
Atp6v1d,3.4324663,-0.45761645,0.0005981183367173755,0.001665952079153714,0.6548117154811716,0.42580223609699436,0.27778494,0.36445197
Plce1,3.4269066,-0.27274182,0.0006104990469152105,0.0017002600943834684,0.26359832635983266,0.15336866560185858,0.100432925,0.12012274
Afap1l1,3.4265702,-0.27124554,0.0006112558382684824,0.0017021400438977455,0.18410041841004185,0.08461594308116742,0.057111066,0.06852798
Nenf,3.4256463,-0.6442214,0.000613338299556851,0.0017072827213397478,0.33472803347280333,0.204588354871497,0.103535235,0.15742098
Arl6ip4,3.4237988,-0.2965784,0.0006175230422307465,0.0017185752609777483,0.20292887029288703,0.10058806446928997,0.054913715,0.067034826
Snx17,3.423303,-0.28666145,0.0006186512392723222,0.0017213584756391527,0.20502092050209206,0.1025119790910411,0.053121373,0.06442925
Bex3,3.4215636,-0.64975566,0.0006226215778246575,0.0017315091902451406,0.38702928870292885,0.2433933497894584,0.1307887,0.19820973
Syne2,3.4134836,-0.47506684,0.0006413802333318257,0.0017823856520453158,0.28661087866108786,0.16941338754174531,0.08568476,0.11720672
Pkm,3.4131014,-0.40077874,0.0006422800829667958,0.0017847017403637853,0.6924686192468619,0.4569841730797154,0.32395807,0.4088607
Caly,3.404554,-0.529475,0.000662722159489596,0.0018401719980867465,0.5523012552301255,0.3614055466821548,0.2154482,0.29789463
Zfp521,3.387279,-0.4521832,0.0007058954558419649,0.001955201618232512,0.24267782426778242,0.1342021199361115,0.09914403,0.13329904
Ubqln2,3.382033,-0.6922666,0.00071951492227034,0.0019916932071086884,0.3054393305439331,0.1828807898940032,0.0887061,0.13965979
Rnf182,3.376941,-0.3766812,0.0007329678185164075,0.0020278876939390307,0.5523012552301255,0.3462320313634384,0.22220473,0.27995098
Grn,3.369454,-0.49621657,0.0007531727423655392,0.002082501706869936,0.22594142259414227,0.12167852475678816,0.069663584,0.09691308
Rabac1,3.3686328,-0.66709334,0.0007554198629266038,0.0020885000223107154,0.4225941422594142,0.27261507187454626,0.15374132,0.23419243
4930511M06Rik,3.3611543,-0.4429444,0.0007761742801662616,0.002144776111483695,0.18828451882845187,0.08864527370408015,0.050616328,0.06819845
4930420G21Rik,3.3608637,-0.25022236,0.0007769919454174279,0.002146814763328153,0.1799163179916318,0.08192972266589225,0.08153662,0.096257165
Set,3.3608236,-0.5724402,0.0007771042363686709,0.0021469042598422977,0.5167364016736402,0.3341077392188181,0.19060068,0.27173737
Slitrk2,3.3606696,-0.34274724,0.0007775374997420478,0.0021478803966350182,0.2928870292887029,0.1772179468563961,0.093040176,0.116585724
Esd,3.3380919,-0.36304688,0.000843558780641745,0.002322379552852837,0.2405857740585774,0.13510962683316394,0.06857876,0.08736651
Plpp3,3.3332078,-0.7543425,0.0008585078236013689,0.0023619140415227927,0.40794979079497906,0.26121678524756786,0.19487293,0.30964446
Ufm1,3.3300288,-0.2639196,0.0008683698245117153,0.002388483691742224,0.2112970711297071,0.1100261361986351,0.052741252,0.06300122
Fkbp2,3.3291879,-0.63028944,0.0008709965694890518,0.0023949731705045865,0.34309623430962344,0.2148250326702483,0.10912694,0.16422246
Nr6a1os,3.323976,-0.26592818,0.0008874384411163872,0.0024379379319903203,0.18828451882845187,0.0902787861187745,0.05204097,0.06225287
Arhgdig,3.321963,-0.30947378,0.0008938651930887907,0.002454338620304088,0.22594142259414227,0.12421954406853492,0.0726773,0.08930982
Ppp1r11,3.3200984,-0.4750666,0.0008998570518815067,0.0024702859607740177,0.2594142259414226,0.15053724408305502,0.07767377,0.10640195
Trf,3.3130903,-0.708699,0.0009227113670131636,0.0025309569652555842,0.4121338912133891,0.2703281544939741,0.21550062,0.33148012
Fa2h,3.3113627,-0.48670995,0.0009284279680980946,0.0025461175242698308,0.2719665271966527,0.16139102657180193,0.13453773,0.18381253
Ehd4,3.3112857,-0.2673716,0.000928683430130461,0.0025465581965104078,0.17364016736401675,0.07811819369827211,0.04952322,0.05931307
Ndrg2,3.3061736,-0.5177652,0.0009457945038667782,0.0025918917204385853,0.27405857740585776,0.16284303760708582,0.107280895,0.15026276
Uchl1,3.305324,-0.3914851,0.0009486665411776905,0.002599232177163714,0.7656903765690377,0.4997458980688253,0.37819877,0.4718436
Pgk1,3.3029776,-0.5713127,0.0009566403939952118,0.0026199836540601023,0.41422594142259417,0.27134456221867287,0.14753085,0.21204898
Glo1,3.301227,-0.34921312,0.0009626296789216884,0.0026353397323103174,0.25313807531380755,0.14683461594308117,0.07564386,0.09539945
Gng10,3.2947865,-0.34275752,0.0009849653761163507,0.002695114017947693,0.200836820083682,0.10153187164222448,0.051926523,0.06540545
Tmem223,3.2931983,-0.46963185,0.0009905459363719045,0.0027098319395553933,0.2698744769874477,0.1585596050529984,0.07571402,0.10338347
Abhd17a,3.2919352,-0.43822867,0.000995005219720425,0.0027212000258409995,0.2594142259414226,0.1519529548424568,0.08132149,0.10866605
Nefm,3.2918384,-0.78466815,0.0009953482340177063,0.0027218610877321157,0.3410041841004184,0.21068680121968927,0.1022372,0.17011538
Mrpl53,3.289492,-0.2886507,0.0010036846695040235,0.002743820029461096,0.2217573221757322,0.12048061565267897,0.06479208,0.078592606
Btf3,3.288169,-0.5832681,0.0010084131230063255,0.002756185598126332,0.33472803347280333,0.2114854072890954,0.112489425,0.16414133
Pla2g4a,3.2880263,-0.5439427,0.0010089238835048644,0.0027573011340292623,0.1903765690376569,0.09278350515463918,0.06352247,0.09131809
Islr2,3.27752,-0.32584032,0.0010472329414994987,0.0028570564664525872,0.2698744769874477,0.16048351967474953,0.07922859,0.09834602
Zmat2,3.275935,-0.70146716,0.0010531285840630184,0.0028725576138232977,0.497907949790795,0.32122114128067375,0.1746614,0.27028722
Efnb3,3.273041,-0.44966277,0.0010639705828169798,0.002898893688936549,0.3054393305439331,0.18759982575867576,0.09617448,0.12915911
Aldh2,3.26613,-0.38108012,0.0010902823114753346,0.0029678741474361506,0.2112970711297071,0.11093364309568753,0.0541115,0.06991011
Kcnj4,3.2637892,-0.37173256,0.001099329559426962,0.002991289646764807,0.25313807531380755,0.14574560766661826,0.06831036,0.087530926
Csf1r,3.2598946,-0.68863565,0.0011145365874047541,0.0030314402372270213,0.2280334728033473,0.1253448526208799,0.10166924,0.15912625
Inpp5d,3.2589793,-0.4529151,0.0011181382391252266,0.0030396979446878636,0.200836820083682,0.10298388267750835,0.10647616,0.14304969
Arf5,3.2419183,-0.61835456,0.0011872805880539013,0.003218546146187281,0.4811715481171548,0.3106940612748657,0.16323486,0.2407463
Hsbp1,3.2415648,-0.77966464,0.001188754254012434,0.0032222159593779985,0.3472803347280335,0.2168578481196457,0.10839772,0.17944245
Ctss,3.2332423,-0.82916236,0.001223936739585662,0.003312902205365844,0.23221757322175732,0.12853927689850442,0.08226629,0.1417938
Trappc4,3.230568,-0.3977249,0.001235444972773212,0.0033433786301154404,0.23640167364016737,0.13416581966022942,0.07065943,0.09208363
Chpf,3.2296984,-0.28513572,0.0012392084648222101,0.0033528880726787624,0.2112970711297071,0.11249455495861768,0.058706526,0.07108903
Ncl,3.222696,-0.5046999,0.00126990192479528,0.0034321328424109006,0.6255230125523012,0.41237113402061853,0.26912183,0.36336043
Eif1b,3.2224538,-0.6499808,0.0012709766576903129,0.0034346920237492413,0.303347280334728,0.18669231886162335,0.09688152,0.14810014
Cldn11,3.2174387,-0.6431077,0.001293406655129365,0.003493198997218418,0.34518828451882844,0.22154058370843618,0.15880318,0.2380545
Mrpl58,3.2169826,-0.25482646,0.0012954649284298082,0.0034980547308721683,0.20920502092050208,0.11169594888921155,0.05593681,0.06639187
Eif3i,3.2163353,-0.4186926,0.001298390291089989,0.003505601599838023,0.2301255230125523,0.12864817772615073,0.063967936,0.084617935
Ubxn1,3.2122638,-0.4993493,0.0013169332680178438,0.00355334400659695,0.2217573221757322,0.12098881951502831,0.05987071,0.083620824
Mrps33,3.2047513,-0.6171819,0.001351792407825462,0.0036442923646302964,0.3577405857740586,0.227856831711921,0.112901166,0.16833337
Rpl13a,3.2033372,-0.6481912,0.001358448567255481,0.003661869281917614,0.6338912133891214,0.4094308116741687,0.25265864,0.3718963
Snrpb2,3.1882062,-0.3641392,0.0014315835642937085,0.003851672211131666,0.2280334728033473,0.1278132713808625,0.06038013,0.07706313
Slc1a3,3.1813009,-0.67838967,0.0014661524790245317,0.0039407339313183125,0.4686192468619247,0.31189197037897487,0.26736277,0.3991334
Lhfpl2,3.1805825,-0.58099306,0.0014697930838993487,0.00394933401643755,0.2719665271966527,0.1631697400900247,0.09034457,0.13228817
Phf5a,3.1738453,-0.26223636,0.0015043385414942056,0.004038926519779107,0.17782426778242677,0.08487004501234209,0.044531208,0.05317575
Hras,3.1711538,-0.64842933,0.0015183470897243182,0.004074908739601721,0.2698744769874477,0.1608102221576884,0.07957831,0.122070014
Phldb2,3.1674645,-0.30440202,0.0015377447770093251,0.0041249078724409066,0.17154811715481172,0.08000580804414113,0.062098257,0.07614274
Eif3f,3.1662898,-0.6090271,0.0015439685971706154,0.004140362894807828,0.25732217573221755,0.15053724408305502,0.06868262,0.10295175
Nptxr,3.157038,-0.47620904,0.0015938056560339353,0.004268469847267202,0.6129707112970711,0.40217075649774936,0.26339772,0.35008976
Pgam1,3.1559887,-0.67595273,0.0015995499697961893,0.0042830002679046944,0.4330543933054393,0.28597357339915785,0.1595269,0.24398376
Ccnd3,3.150435,-0.5311725,0.00163027609007517,0.0043617961306701,0.2112970711297071,0.11423696820095833,0.06647675,0.094701506
Mrps36,3.1460443,-0.2805434,0.0016549501980826693,0.004426489331324042,0.19665271966527198,0.1025119790910411,0.054465305,0.065779515
Gpx4,3.144838,-0.74521506,0.0016617874664657975,0.00444389223964331,0.5271966527196653,0.3458327283287353,0.20529369,0.32352242
Eef2,3.1297386,-0.614021,0.001749618719375963,0.004669009334554785,0.46443514644351463,0.3076811383766517,0.16403991,0.2412453
Pnrc2,3.1279767,-0.31918368,0.0017601413680569617,0.004695224715545574,0.17782426778242677,0.08519674749528096,0.042972773,0.053334646
Rps9,3.1270728,-0.8215977,0.001765561455618751,0.004708280697943216,0.4811715481171548,0.3119645709307391,0.16672732,0.27812925
Bag1,3.122571,-0.42561966,0.001792788585159551,0.004778516941100797,0.2301255230125523,0.131007695658487,0.067546956,0.089712605
Gm10863,3.122169,-0.36528748,0.0017952385613928827,0.004784572519800313,0.1903765690376569,0.09721213881225498,0.078866534,0.100482665
Lrig1,3.1217499,-0.27607492,0.0017977960681448202,0.004790913453441567,0.21338912133891214,0.11830259909975316,0.06804234,0.08181955
Atp5mpl,3.1180463,-0.7466437,0.0018205420507553033,0.004850085752904521,0.38493723849372385,0.24967329751706113,0.13262612,0.2134672
Galnt3,3.111138,-0.3700658,0.0018636778115781816,0.004960085459301282,0.3117154811715481,0.1939523740380427,0.09533368,0.12157551
Tmed4,3.0990124,-0.27898538,0.001941669514174796,0.005157949564594836,0.21338912133891214,0.11801219689269639,0.05903708,0.07119335
Pcbp1,3.0981343,-0.5731281,0.0019474323954083615,0.005172235688902112,0.25523012552301255,0.15028314215188035,0.07598449,0.11105052
Marcks,3.0949266,-0.48514116,0.0019686155703811693,0.0052279798750881614,0.7050209205020921,0.4679468563961086,0.35540414,0.46834162
Arhgef26,3.094268,-0.5201577,0.0019729912724573864,0.005239082467727045,0.37656903765690375,0.24372005227239726,0.15635519,0.21729505
Gatm,3.0938063,-0.48204735,0.001976065270765701,0.0052467266625962836,0.3410041841004184,0.22321039639901263,0.16069795,0.21792318
Snrpg,3.0915937,-0.5978766,0.0019908511601464903,0.005284418717093372,0.25732217573221755,0.153150863946566,0.07510674,0.11158705
Sprn,3.0881352,-0.4659835,0.0020141671714587234,0.005342085864879666,0.3263598326359833,0.20796428052853203,0.09757009,0.13239877
Nat14,3.0861197,-0.31144336,0.0020278722937207457,0.005377373781928001,0.22594142259414227,0.12959198489908524,0.06837898,0.084178574
Sat1,3.0823448,-0.66432,0.002053768313844805,0.005445505683146824,0.20711297071129708,0.11129664585450849,0.056280084,0.087783426
D8Ertd738e,3.0817945,-0.5325598,0.0020575684211692888,0.005455043263622969,0.23221757322175732,0.13347611441846957,0.065074466,0.092816286
Polr2j,3.080942,-0.35737538,0.0020634683735249112,0.005470145540313178,0.19246861924686193,0.09997095977929432,0.051394407,0.06537778
Mrps21,3.0756874,-0.53349036,0.002100178937318868,0.005564169596308222,0.27824267782426776,0.17035719471467983,0.08223702,0.116950035
Supt4a,3.0753167,-0.47002104,0.002102790878015373,0.005570540362049992,0.2112970711297071,0.11626978365035574,0.058122825,0.079636484
Snrpe,3.0669801,-0.4776911,0.0021623322497079838,0.005726578705859799,0.20920502092050208,0.11430956875272252,0.057895895,0.07973531
Lamp1,3.0661476,-0.5940885,0.0021683623437804126,0.005741416651298748,0.5334728033472803,0.35421809205749966,0.20673415,0.2976344
Rap2b,3.063154,-0.46467724,0.002190173507416972,0.005796312631172465,0.44142259414225943,0.286046173950922,0.13586265,0.18300888
Mrpl14,3.0589,-0.3281467,0.002221512134409756,0.005875778231281636,0.1799163179916318,0.08977058225642515,0.04786775,0.05973443
Mag,3.0512164,-0.6417522,0.0022791626466530917,0.006019372942359797,0.33263598326359833,0.216966748947292,0.18386988,0.27379543
Mrpl52,3.050512,-0.595214,0.0022845143650517706,0.0060323212449824165,0.23430962343096234,0.13525482793669233,0.06638457,0.098659515
Dynlrb1,3.047373,-0.7202841,0.002308509895281201,0.006094484268638816,0.3682008368200837,0.23849281254537535,0.12434905,0.19733177
Norad,3.0453346,-0.27634144,0.002324216224565931,0.006134141042538706,0.7907949790794979,0.5360098736750399,0.45663577,0.5311819
Bcas1,3.044659,-0.5796682,0.0023294439352708296,0.006146127115153888,0.301255230125523,0.1902497458980688,0.17126918,0.24622613
Chadl,3.0382466,-0.26353356,0.0023795906601022576,0.006274740042880046,0.18200836820083682,0.09169449687817627,0.045855217,0.054797705
