names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_SST (for_DEGs),mean_expr_Rest (for_DEGs)
Slc16a14,5.794956,1.5770816,6.833891872722546e-09,1.2517155734155064e-07,0.2905405405405405,0.15281705460082662,0.20671417,0.07414497
Dmxl1,5.788269,0.41117898,7.111546751325581e-09,1.3016843406547572e-07,0.8918918918918919,0.762526285258502,1.3126101,1.1126307
Acsl6,5.7842274,0.53212315,7.28462848851817e-09,1.331550799227777e-07,0.545045045045045,0.4364440577188021,0.45060524,0.33193725
Zfp608,5.781026,0.4382708,7.424653520248492e-09,1.3562232500956968e-07,0.8130630630630631,0.6557537524472482,1.0113994,0.8290438
Shprh,5.780532,0.4271792,7.446477175867728e-09,1.3592856094807463e-07,0.7454954954954955,0.6036908128489594,0.7293101,0.5869464
Usp22,5.7773066,0.5671532,7.590592317263032e-09,1.3846518368286332e-07,0.49774774774774777,0.37455586977013994,0.37114424,0.26491177
Chd9,5.773141,0.38106948,7.780731596019932e-09,1.4164516123648752e-07,0.9234234234234234,0.7889928214052643,1.3924631,1.2007504
Cryzl1,5.7657113,0.50693905,8.13141020532851e-09,1.478288174676435e-07,0.5923423423423423,0.48361250090638824,0.5006139,0.3765349
Tut4,5.7314787,0.37706673,9.955875096813373e-09,1.805090174435731e-07,0.8288288288288288,0.6900514828511348,0.96245515,0.80912846
Oxct1,5.731071,0.3706789,9.979854626147251e-09,1.8082177599769158e-07,0.8445945945945946,0.7087230802697412,1.0260718,0.86898005
Cpne5,5.728673,1.5093247,1.0121916301816035e-08,1.8327216376670946e-07,0.30180180180180183,0.16956710898412009,0.25580505,0.09748704
Zyg11b,5.7269554,0.4070386,1.0224895642902937e-08,1.850120847978464e-07,0.6869369369369369,0.5722572692335581,0.64924276,0.5243629
Ube2h,5.7233753,0.37262157,1.0442822983444049e-08,1.888281652524506e-07,0.7747747747747747,0.6466898702052063,0.8205059,0.6842031
Klhl7,5.721983,0.42397374,1.0528796162829121e-08,1.9025470941171385e-07,0.7387387387387387,0.6152563265898049,0.781933,0.633282
Ccar1,5.720002,0.39208052,1.065227975922425e-08,1.9222750646766664e-07,0.7432432432432432,0.6049597563628454,0.7154286,0.5857677
Caprin1,5.718373,0.38459677,1.075488489028522e-08,1.9393678948005786e-07,0.7387387387387387,0.6015154811108694,0.7085984,0.5821321
Trappc9,5.7182693,0.440277,1.0761434801442735e-08,1.9393678948005786e-07,0.7297297297297297,0.6069538104560945,0.7609139,0.609952
Ksr2,5.7141895,0.47506434,1.1022801094308662e-08,1.983808877455283e-07,0.8243243243243243,0.6564063519686753,1.0451838,0.8443994
Mecp2,5.712546,0.40055534,1.1129839608697165e-08,2.0017321973607282e-07,0.7297297297297297,0.59517076354144,0.7046275,0.57383513
Armh3,5.710636,0.43437266,1.1255473392158167e-08,2.0216214575353605e-07,0.6936936936936937,0.5688492495105504,0.65635186,0.52268386
Sh3yl1,5.710234,1.4455737,1.1282097675713224e-08,2.025049863369501e-07,0.29504504504504503,0.15626132985280256,0.20209171,0.079020195
Letm2,5.7081676,0.8144574,1.14199072270106e-08,2.0470507484307858e-07,0.44144144144144143,0.3314843013559568,0.34892848,0.21303439
Zfp948,5.6977577,0.9134795,1.2139333390518203e-08,2.1734872763753688e-07,0.4099099099099099,0.29008048727430935,0.30497366,0.173377
Slc38a9,5.697205,0.42634377,1.2178749100851834e-08,2.17871496897396e-07,0.6779279279279279,0.5668551954173011,0.65750533,0.52593184
Minar1,5.6953425,3.1894135,1.2312457320139621e-08,2.2011691829151804e-07,0.18243243243243243,0.027010369081284895,0.118429564,0.013688185
Kdm2a,5.695094,0.3856808,1.2330392497982423e-08,2.2022092315811795e-07,0.759009009009009,0.6377347545500689,0.795973,0.65814364
Ogdh,5.695035,0.4163087,1.2334666518532473e-08,2.2022092315811795e-07,0.6936936936936937,0.5814299180625045,0.678602,0.5467915
Fam120c,5.6944346,0.42296794,1.2378129362742091e-08,2.2085015669115539e-07,0.7162162162162162,0.5846204046117033,0.6953379,0.5591368
Rala,5.694068,0.50397915,1.2404751265612961e-08,2.2117827903584623e-07,0.5630630630630631,0.45333913421796823,0.46663237,0.350162
Nrxn2,5.691591,0.32954982,1.2586127796157076e-08,2.2411481370625623e-07,0.795045045045045,0.6623885142484229,0.8605181,0.73513275
Ttll5,5.678083,0.3898364,1.3621282288700735e-08,2.420660417310772e-07,0.7072072072072072,0.5912914219418461,0.72734374,0.59681106
Sncaip,5.6704226,0.8574142,1.4244568706171672e-08,2.529752552113898e-07,0.36486486486486486,0.22257269233558116,0.300181,0.17666927
St3gal3,5.6655536,0.43947476,1.4655078560764504e-08,2.6009376547407015e-07,0.6644144144144144,0.5487999419911537,0.62119865,0.49165523
Sos2,5.663791,0.50279677,1.4806443032662809e-08,2.626066826981186e-07,0.5855855855855856,0.4690015227322167,0.49817124,0.37548798
Cdkl2,5.662597,0.67194396,1.4909908220189586e-08,2.6409310077554e-07,0.5022522522522522,0.3911609020375607,0.3941862,0.2648776
Tmem63b,5.658526,0.41598088,1.526786364125839e-08,2.6989966844777165e-07,0.6328828828828829,0.5197592632876513,0.5419992,0.43128273
Tmem178b,5.6514926,0.63288,1.590605420493668e-08,2.8081187679806085e-07,0.9797297297297297,0.7810166050322674,1.9113921,1.5509938
Fbxo8,5.6470194,0.5456249,1.6325330869912113e-08,2.880247146910955e-07,0.5675675675675675,0.4633456602131825,0.48095322,0.35285518
Kiz,5.6468806,0.7896351,1.633852573524407e-08,2.8806836384908674e-07,0.43243243243243246,0.31266768182147775,0.35193717,0.21834661
Clip1,5.644749,0.39834973,1.6542243450893513e-08,2.9146890591836636e-07,0.795045045045045,0.647269958668697,0.8538196,0.7046894
Gm26782,5.638307,1.2605852,1.7173024232804093e-08,3.0238477138626866e-07,0.30405405405405406,0.16934957581031107,0.22069068,0.09809305
Wasf3,5.633872,0.5220731,1.762075639603086e-08,3.1006530737481943e-07,0.5630630630630631,0.4430788195199768,0.45277062,0.33560383
Hibadh,5.628542,0.5634363,1.8173945413686858e-08,3.1938123823791094e-07,0.5225225225225225,0.4122616198970343,0.43939164,0.31726924
Golga4,5.6213546,0.42247555,1.8946578994488928e-08,3.3252421788498856e-07,0.6531531531531531,0.5400986150387934,0.58604795,0.4666115
6720407P12Rik,5.6198974,1.5350806,1.9107111471919982e-08,3.3512277105123363e-07,0.26576576576576577,0.12442897541875136,0.19123411,0.07019649
Gna14,5.619575,4.2360163,1.914278231832019e-08,3.355293939290695e-07,0.16891891891891891,0.015009788992821405,0.15447417,0.008825627
Gm29514,5.614398,0.8919162,1.9724746988738712e-08,3.454624851901507e-07,0.4346846846846847,0.3243782176781959,0.41586933,0.24522047
Skic3,5.6143064,0.4713806,1.973520337800079e-08,3.454624851901507e-07,0.6081081081081081,0.4901747516496266,0.50518006,0.38803428
Sema6c,5.613396,1.8215582,1.9839385458108505e-08,3.4706008285115595e-07,0.23648648648648649,0.09002247842796027,0.15501201,0.046346135
Ica1,5.613071,0.4616905,1.9876722591990983e-08,3.474870110909549e-07,0.8378378378378378,0.654194764701617,1.0011342,0.81090665
Srpk2,5.6110044,0.3919702,2.0115582224428386e-08,3.5143413158022807e-07,0.9031531531531531,0.7608947864549344,1.2802958,1.091817
Lancl3,5.606738,2.4961517,2.0617525520343057e-08,3.595022133235678e-07,0.1981981981981982,0.04687839895584076,0.13306771,0.02491441
Xpo7,5.602345,0.38395107,2.1147128436861986e-08,3.684976271715185e-07,0.7364864864864865,0.6144949604814735,0.7350838,0.60539633
Sik2,5.600382,0.40689555,2.1388021704724797e-08,3.7245375450807216e-07,0.722972972972973,0.5871945471684432,0.72668475,0.59094447
Eps8,5.5985074,0.76277345,2.1620516064952154e-08,3.7625859239978265e-07,0.39864864864864863,0.2574867667319266,0.3723853,0.23579597
Iqsec3,5.591959,0.60279936,2.2452195646822162e-08,3.9007410514840956e-07,0.5112612612612613,0.39475019940540934,0.40581405,0.28486443
Ptprn,5.5919147,0.38059172,2.2457932291201698e-08,3.9007410514840956e-07,0.7117117117117117,0.5777681096367197,0.69161737,0.5685894
Pde3b,5.5915866,0.34298083,2.2500427701633257e-08,3.904538761710427e-07,0.668918918918919,0.5569211804800233,0.71192217,0.59790134
Capn2,5.5915213,0.97762895,2.2508859478561414e-08,3.904538761710427e-07,0.34459459459459457,0.2111159451816402,0.23515464,0.1263009
Cntn1,5.5882607,0.54465586,2.2935552498459554e-08,3.9759890040877947e-07,0.9774774774774775,0.8262997607135089,2.0842683,1.7622274
Pcmtd2,5.5880504,0.47245327,2.2963286015375508e-08,3.9782301433471304e-07,0.6013513513513513,0.5028279312595171,0.5321255,0.40969157
Smim14,5.5854487,0.37800446,2.3309738930900847e-08,4.0330501292550276e-07,0.7387387387387387,0.6127184395620332,0.74976873,0.6201226
Nfx1,5.5851974,0.47024462,2.334347056833244e-08,4.036287349878331e-07,0.6463963963963963,0.5414400696106156,0.5926892,0.45986485
Tenm4,5.5844793,0.67125195,2.3440164911666464e-08,4.050400200491819e-07,0.9481981981981982,0.7437096657240229,1.9509789,1.5665553
Ptpn12,5.5791426,0.41082954,2.4170678145206837e-08,4.17394679795442e-07,0.740990990990991,0.5920890435791458,0.7188493,0.5829753
Kif5c,5.5779366,0.36482078,2.4338838678849525e-08,4.200286418116164e-07,0.8513513513513513,0.7030309622217388,1.0656667,0.90730375
Ptchd1,5.577215,1.0231167,2.443994726740101e-08,4.2150281327026005e-07,0.38513513513513514,0.26397650641722864,0.3360081,0.17940108
Tial1,5.5718875,0.4051973,2.519938521471186e-08,4.340432568713511e-07,0.6914414414414415,0.575266478137916,0.6503514,0.5258307
Adam19,5.567592,0.85763836,2.5828372007713566e-08,4.445921562122124e-07,0.38963963963963966,0.266441882387064,0.28411278,0.16664122
Slc44a2,5.559719,0.8245823,2.7020931522396296e-08,4.6452490723402974e-07,0.41216216216216217,0.29979696903777825,0.3081086,0.18544334
Sema4g,5.55694,1.5539792,2.745451250804625e-08,4.716769508255772e-07,0.24774774774774774,0.10292944674062794,0.15353465,0.054977555
Mindy2,5.553679,0.48261875,2.7971890080794296e-08,4.802585856044362e-07,0.5698198198198198,0.44967732579218334,0.46554738,0.3536915
Azin2,5.5531673,1.1108273,2.8053891721855086e-08,4.813589211789567e-07,0.34684684684684686,0.23033137553476904,0.25271237,0.124980845
Ddx17,5.5518017,0.33123732,2.827402362499661e-08,4.848264293577913e-07,0.8333333333333334,0.7126749329272714,0.9859272,0.8482668
Vps37a,5.5433254,0.45820138,2.9678025445495974e-08,5.079290087391572e-07,0.5743243243243243,0.4592125299108114,0.45332333,0.34887382
Ddx50,5.542285,0.40808165,2.985499715470671e-08,5.106325738682173e-07,0.6959459459459459,0.5761728663621202,0.6559895,0.5298323
Cdkal1,5.53741,0.39382854,3.069777369016153e-08,5.247132182281427e-07,0.7747747747747747,0.6665941556087304,0.8983807,0.74568707
Arnt,5.533682,0.4260749,3.135777817112906e-08,5.356538458094328e-07,0.6576576576576577,0.5348415633384092,0.57541674,0.4567646
Gys1,5.5313168,1.0766042,3.178361137279973e-08,5.425829971963968e-07,0.34684684684684686,0.2241316800812124,0.25142094,0.1271034
Rrbp1,5.5307846,0.5011753,3.188019409939841e-08,5.438862320322764e-07,0.42792792792792794,0.28895656587629615,0.34214246,0.25327495
Dnajc6,5.5274286,0.454329,3.249579211712312e-08,5.536854370241586e-07,0.9121621621621622,0.7021245739975346,1.1612053,0.95594364
Mat2a,5.520842,0.387336,3.3737917866053175e-08,5.741215028884413e-07,0.6801801801801802,0.5741425567399029,0.6422583,0.5239441
Nln,5.5191507,0.58828175,3.4064168175775503e-08,5.789400372442048e-07,0.527027027027027,0.42052788050177653,0.44702357,0.31838384
Arhgap35,5.5189204,0.34935603,3.4108893267117974e-08,5.793337307758913e-07,0.7432432432432432,0.6195707345370169,0.74011093,0.62080127
Cisd2,5.517049,0.5237427,3.44739674296349e-08,5.851645640140807e-07,0.5067567567567568,0.39460517728953665,0.3781897,0.2774123
Tasp1,5.5164843,0.4225716,3.45848664496652e-08,5.866763645849141e-07,0.7815315315315315,0.6279820172576318,0.82386345,0.67011875
Fgf13,5.5088863,0.4146986,3.611114184386351e-08,6.114091879928244e-07,0.7364864864864865,0.6362120223334058,1.0431987,0.86669666
Xpo6,5.5075116,0.4439231,3.639418955645484e-08,6.158135222808196e-07,0.6373873873873874,0.5306359219781016,0.5683315,0.44635725
Srsf2,5.4984913,0.42049393,3.830544301729129e-08,6.469310206628641e-07,0.6283783783783784,0.5207019070408238,0.5685258,0.4523992
Gpr137c,5.496892,0.4623078,3.865435457969625e-08,6.520040850950648e-07,0.6779279279279279,0.5501413965629759,0.7180119,0.5666598
Appbp2,5.4917507,0.39751017,3.979690371048989e-08,6.704343590601024e-07,0.6509009009009009,0.5484736422304402,0.5965702,0.48204866
Akap17b,5.4874845,0.5659473,4.076977676635224e-08,6.846774385699279e-07,0.5135135135135135,0.40174751649626567,0.39016485,0.27942526
Tmem255a,5.486908,1.7036251,4.090300198837767e-08,6.864857360572817e-07,0.25675675675675674,0.11710535856718149,0.21295512,0.07033113
Snhg20,5.4864793,0.7574027,4.1002340447784214e-08,6.87723400644171e-07,0.43018018018018017,0.31788847799289394,0.32252568,0.20306665
Zfp318,5.4781775,0.48127487,4.297285675514745e-08,7.198757238222021e-07,0.5585585585585585,0.4629831049235008,0.46231622,0.35138127
Gm11508,5.4633393,1.1630753,4.6726021297967974e-08,7.812869895932791e-07,0.34684684684684686,0.22855485461532885,0.27525645,0.13234355
Fam193a,5.462872,0.36529475,4.684918760075187e-08,7.828592480299768e-07,0.8468468468468469,0.7203973605974912,1.062117,0.9038776
ENSMUSG00000095041,5.4616866,0.44987872,4.716319522475204e-08,7.876165666184509e-07,0.7004504504504504,0.5590965122181133,0.82049567,0.65801936
Tcerg1l,5.459475,1.3390232,4.775438618417929e-08,7.969940104154643e-07,0.29954954954954954,0.16499891233413094,0.25841016,0.11025143
Nup98,5.4560814,0.4058901,4.8675718740467475e-08,8.118662709847058e-07,0.7094594594594594,0.5928504096874774,0.686772,0.5568557
Mir99ahg,5.4523973,0.4843966,4.969519938846643e-08,8.283560840993134e-07,0.9932432432432432,0.871764194039591,2.4067779,2.1063404
Cadm4,5.450603,0.7958225,5.019931591431616e-08,8.357221924520913e-07,0.36261261261261263,0.23707490392284825,0.2602766,0.15806547
Rgs9,5.4495654,1.442166,5.049308127232501e-08,8.400923181345963e-07,0.2927927927927928,0.16449133492857662,0.23640679,0.0936229
Dtna,5.4486694,0.38021392,5.0748013062618565e-08,8.43811331059753e-07,0.9144144144144144,0.7494380393009934,1.3431398,1.1553581
Dscam,5.444344,0.536648,5.1996578693714376e-08,8.640371487322853e-07,0.9414414414414415,0.7522297150315423,1.8271046,1.525115
Gsk3b,5.443567,0.35934,5.222416548242197e-08,8.672826492661795e-07,0.9031531531531531,0.7564716119208179,1.1709768,1.0059644
Lrp1,5.4430995,0.27820417,5.2361354536605406e-08,8.690238396532348e-07,0.6846846846846847,0.5563773475455007,0.6001304,0.51768035
Atl1,5.440519,0.394153,5.312568698588348e-08,8.811649440189439e-07,0.6463963963963963,0.5327749981872235,0.5737452,0.46351498
Fam135a,5.437911,0.41521084,5.390887567433108e-08,8.930527061462862e-07,0.75,0.6290696831266768,0.8185908,0.6680152
Sox2,5.428533,0.9517107,5.6819064200860054e-08,9.401036053430478e-07,0.2747747747747748,0.12613298528025524,0.1880869,0.10164558
Fip1l1,5.4237204,0.3743014,5.8371238461968597e-08,9.651908784449822e-07,0.7027027027027027,0.5995214270176202,0.6970372,0.57520497
Wdr44,5.419581,0.46362457,5.973882428978894e-08,9.871969302992797e-07,0.5518018018018018,0.43988833297077806,0.45285878,0.34739357
Pcnp,5.4159565,0.5312264,6.09618954933268e-08,1.0067892636175113e-06,0.527027027027027,0.4450366180842579,0.44942132,0.3311908
Zc3h12c,5.412648,0.7801471,6.209937550274508e-08,1.024944852431671e-06,0.4436936936936937,0.34428250308172,0.36659995,0.2294103
Flot2,5.408376,0.72312844,6.35986953859232e-08,1.0490466206382789e-06,0.42117117117117114,0.3100572837357697,0.30829754,0.19782741
Kcnb2,5.406934,0.61572737,6.411291708813503e-08,1.0568798050050234e-06,0.9527027027027027,0.7676020593140453,2.0417812,1.6818051
Chfr,5.4058366,0.4914645,6.450654492630543e-08,1.0627166536908811e-06,0.5833333333333334,0.48234355739250234,0.49712783,0.3771166
Sp4,5.398236,0.528902,6.729940899947407e-08,1.108048480279331e-06,0.5518018018018018,0.44536291784497134,0.46664423,0.3450993
Glmn,5.396367,0.6961019,6.800368075004748e-08,1.1189582986857171e-06,0.44819819819819817,0.34689290116742805,0.33653644,0.220701
Btrc,5.393721,0.40442187,6.901325416475805e-08,1.1348752383152073e-06,0.8693693693693694,0.7024871292872163,1.0408156,0.86869305
Umad1,5.3866673,0.41345343,7.177615755712984e-08,1.1795873722079991e-06,0.7319819819819819,0.6004640707707926,0.74446,0.6042542
Fbxl5,5.38445,0.39374796,7.266654886626566e-08,1.1934903227607325e-06,0.6981981981981982,0.589768689725183,0.68979424,0.56307036
Trip11,5.3837433,0.38478714,7.29525279316591e-08,1.1974553607352964e-06,0.6824324324324325,0.5683054165760278,0.6398858,0.52262086
Cacna1g,5.3722367,1.0360011,7.776586718303758e-08,1.2749465471628887e-06,0.35135135135135137,0.23127401928794142,0.25424123,0.13205785
Tmem132b,5.372231,0.45026612,7.77684179679931e-08,1.2749465471628887e-06,0.8265765765765766,0.7189471394387644,1.2924868,1.076223
Pura,5.3646035,0.3243545,8.112729938869799e-08,1.3283915506242018e-06,0.7545045045045045,0.6348705677615837,0.77035415,0.6558952
Orc2,5.362649,0.5946402,8.201020428976071e-08,1.3420305659353656e-06,0.5157657657657657,0.420419113914872,0.42472878,0.30041933
Srrm2,5.3599706,0.3371383,8.32354887011365e-08,1.3612523319534618e-06,0.9054054054054054,0.7780799071858459,1.276707,1.1138817
Naa35,5.355261,0.5601632,8.543299560666772e-08,1.3954921531618005e-06,0.5135135135135135,0.4179537379450366,0.42049515,0.30344656
Atosb,5.3504863,1.1809673,8.771815386854963e-08,1.4319482347800295e-06,0.2905405405405405,0.15872670582263795,0.17822453,0.08254457
Ppp2r5e,5.349931,0.3592665,8.798798044215267e-08,1.4354808952523632e-06,0.8243243243243243,0.6818939888332971,0.9229783,0.7804358
Cfap20dc,5.3460546,1.5062722,8.989205744661582e-08,1.4656550871301983e-06,0.30405405405405406,0.18573707490392286,0.2549656,0.09733783
Zfpm2,5.3458357,0.64472634,9.000071509003053e-08,1.4665368189624746e-06,0.7117117117117117,0.6720687404829236,1.5966921,1.2578758
Tcte2,5.3412385,0.75734776,9.231362614336037e-08,1.5024028676390632e-06,0.44594594594594594,0.3433036037995794,0.34854624,0.22049464
Slc7a14,5.3390803,0.37131596,9.341917841510015e-08,1.5194753777322887e-06,0.7477477477477478,0.5798709303168733,0.7686665,0.63888454
Slc44a5,5.3377914,0.4934728,9.408558326546609e-08,1.5293887612480785e-06,0.7342342342342343,0.6060474222318903,1.0135859,0.8095646
Strn3,5.337191,0.4101046,9.439742685557666e-08,1.533530144866593e-06,0.9324324324324325,0.781125371619172,1.4011369,1.1947471
Psmd11,5.333114,0.44003603,9.65424539163152e-08,1.567429448176066e-06,0.5788288288288288,0.4738597636139511,0.47429127,0.36972567
Agk,5.331775,0.5845989,9.725733280607552e-08,1.577130073928334e-06,0.5135135135135135,0.42328330070335723,0.43040985,0.30651462
Cdyl2,5.3311453,0.6659841,9.759523647477264e-08,1.5816550084904347e-06,0.47297297297297297,0.36763106373721993,0.3927754,0.2648293
Atp13a2,5.3309474,0.9214845,9.770176017577575e-08,1.5824269414846863e-06,0.35135135135135137,0.23344935102603148,0.24944504,0.13939604
Micu3,5.330371,0.3824485,9.801243269952022e-08,1.5865024497807883e-06,0.7657657657657657,0.6446233050540208,0.82151806,0.6817284
Jakmip2,5.3242807,0.48965985,1.0135336961862154e-07,1.6386071249412519e-06,0.9211711711711712,0.7084330360379958,1.2186345,0.99208456
Clasp2,5.3222704,0.37397853,1.0248020621914039e-07,1.65582870782219e-06,0.9594594594594594,0.8275687042273947,1.6247987,1.4222238
Ube2b,5.32154,0.34408674,1.0289250762061404e-07,1.6614913940900837e-06,0.831081081081081,0.7072003480530781,0.9993285,0.8553697
Atad1,5.3205523,0.40503928,1.0345258677073391e-07,1.6685300159241419e-06,0.6148648648648649,0.5040606192444348,0.5163092,0.41237503
Nrsn1,5.3193135,0.90588236,1.0415937486532394e-07,1.6789216572473032e-06,0.36486486486486486,0.25070698281487924,0.2908041,0.16562203
Tafazzin,5.3187876,0.7507536,1.0446104571502137e-07,1.6827747592102063e-06,0.42342342342342343,0.32010006525995216,0.31253183,0.19723924
Ccdc174,5.3162894,0.88921386,1.05904708526479e-07,1.7050086986857343e-06,0.36036036036036034,0.24167935610180552,0.24635851,0.1404814
Lama1,5.3144355,2.682249,1.0698838399205088e-07,1.7214238789619206e-06,0.17117117117117117,0.025342614748749184,0.12178812,0.01997728
Ubxn7,5.313605,0.5100572,1.0747752570453388e-07,1.7282591955001947e-06,0.5225225225225225,0.42444347763033863,0.42466596,0.3159176
Chd5,5.2951627,0.5483194,1.1891051554612866e-07,1.9098180231467287e-06,0.4774774774774775,0.37654992386338915,0.3725858,0.2690583
Pou6f1,5.288168,0.6050661,1.235476564729883e-07,1.983109635262363e-06,0.4797297297297297,0.3733594373141904,0.37008592,0.25807852
Vat1l,5.2830915,1.1837859,1.2702187517294836e-07,2.037658379640073e-06,0.3108108108108108,0.18287288811543762,0.25200096,0.11881242
Sptbn4,5.281241,0.42296833,1.2831190020007786e-07,2.057124557503635e-06,0.7972972972972973,0.6334928576607932,0.8914967,0.72907895
Ehmt1,5.2742696,0.37771648,1.3328588236659058e-07,2.1343216085758575e-06,0.8333333333333334,0.687948662170981,0.9477027,0.79565394
Pik3ca,5.273099,0.4215416,1.3413929725463944e-07,2.1467081103229073e-06,0.6126126126126126,0.5094264375317236,0.533847,0.42312893
Ppip5k1,5.2682858,0.4980623,1.3770364865172332e-07,2.202438713852265e-06,0.5653153153153153,0.4709593212964977,0.4794575,0.361579
Dnm1l,5.2669997,0.34512413,1.3867144385834905e-07,2.2165982727387497e-06,0.7792792792792793,0.6364295555072148,0.7757311,0.653775
Ncam1,5.2668815,0.44257364,1.387607661014606e-07,2.216707363344974e-06,0.9819819819819819,0.8524399970995576,2.002547,1.74311
Tmem164,5.2667484,0.5372596,1.3886132014748152e-07,2.216995646086054e-06,0.4594594594594595,0.3307954463055616,0.39073724,0.2847487
Tmx4,5.2652345,0.2958697,1.4001037636208296e-07,2.234013546822547e-06,0.713963963963964,0.5993038938438112,0.6832842,0.58700407
Azi2,5.2625947,0.7049925,1.4203653728487757e-07,2.26499807527873e-06,0.4436936936936937,0.3390617069103038,0.33397388,0.21771738
Mipol1,5.2601733,0.72070855,1.4391970876811778e-07,2.293667007472909e-06,0.44819819819819817,0.3470379232833007,0.38057083,0.24765734
Fam222b,5.2571783,0.35976967,1.4628237992119104e-07,2.329939269995497e-06,0.704954954954955,0.5672902617649191,0.6384137,0.52843654
Wac,5.256998,0.3546106,1.464258444721888e-07,2.3308426782984082e-06,0.8130630630630631,0.6919367703574795,0.9433242,0.80052036
Ano5,5.2543874,1.779787,1.4851785695115607e-07,2.3599496252380624e-06,0.23648648648648649,0.1011891813501559,0.17619763,0.054593917
Ndfip2,5.2450213,0.46407825,1.562640466562227e-07,2.4757163523895656e-06,0.5675675675675675,0.4660285693568269,0.47722,0.3669738
Sec61a2,5.243709,0.3828062,1.5738042552258384e-07,2.491934021091236e-06,0.7545045045045045,0.6160902037560728,0.7657273,0.6325563
Kif2a,5.2432714,0.35157678,1.5775426278418307e-07,2.496382238522379e-06,0.7117117117117117,0.5980712058588935,0.6993307,0.58413917
Slc2a13,5.2374916,0.43058386,1.62773764458196e-07,2.5712704591368174e-06,0.8558558558558559,0.6585091726488289,1.1407835,0.9477129
Ttc28,5.2346654,0.38500494,1.652841983979496e-07,2.6093927208888986e-06,0.5855855855855856,0.463236893626278,0.5835528,0.47424316
Pou3f3,5.2321167,0.82881594,1.6757985554052338e-07,2.6440814552988044e-06,0.35135135135135137,0.22670582263795228,0.26299486,0.1564558
Fam199x,5.230526,1.122712,1.6902823662971927e-07,2.6644022189840194e-06,0.31981981981981983,0.20353853962729315,0.22995646,0.11219557
Mtif2,5.230485,0.4713834,1.6906608795562907e-07,2.6644022189840194e-06,0.5540540540540541,0.45460807773185413,0.44776168,0.3417295
Ttc21b,5.228182,0.6035853,1.7118520796476424e-07,2.69610275830924e-06,0.5157657657657657,0.42578493220216085,0.44236428,0.31200728
Prkdc,5.228081,0.45646548,1.7127828092422302e-07,2.69610275830924e-06,0.5900900900900901,0.47730403886592704,0.5018535,0.38865647
Snrnp48,5.225042,0.54549205,1.7411558600759964e-07,2.7391603021218984e-06,0.49774774774774777,0.3952940323399318,0.37991217,0.2750908
Scg2,5.2236733,0.5478151,1.7540826944155544e-07,2.7578819191893475e-06,0.38288288288288286,0.24893046189543905,0.30587894,0.21894845
Chd8,5.221929,0.33634928,1.7706898376288036e-07,2.782364674683389e-06,0.7252252252252253,0.6200783119425712,0.73557204,0.62094766
Tnks2,5.2180557,0.33037624,1.8081085436650307e-07,2.837843257492954e-06,0.7252252252252253,0.617649191501704,0.73069465,0.6185279
Nsd3,5.216424,0.3896294,1.824103713580951e-07,2.8612765197851806e-06,0.8918918918918919,0.7366398375752302,1.1591825,0.98194546
Arhgef40,5.208462,1.4343313,1.9041200375354172e-07,2.9850469899986386e-06,0.21621621621621623,0.07443260097164818,0.13985637,0.05405528
B4galt6,5.207286,0.40804774,1.9162297770404208e-07,3.0005299597363696e-06,0.5743243243243243,0.4773765499238634,0.4845293,0.38514557
Platr25,5.204202,0.79537725,1.9483188126863128e-07,3.048999795974445e-06,0.38513513513513514,0.27278659995649335,0.28241774,0.17229654
Snx6,5.200418,0.46259347,1.988409681800147e-07,3.1099282974371327e-06,0.5180180180180181,0.40765716771807703,0.39553848,0.30165112
Fbxw4,5.196187,0.45038548,2.0341740508388754e-07,3.1796542609680387e-06,0.6036036036036037,0.5011601769269813,0.5162401,0.4018058
Tro,5.18733,0.5455051,2.1333080466462578e-07,3.3288029740641663e-06,0.47072072072072074,0.3669784642157929,0.34897766,0.25163877
Stag2,5.1865788,0.36122695,2.1419240371465133e-07,3.340307537906373e-06,0.6846846846846847,0.5946994416648539,0.6905146,0.5734675
Smim17,5.1855235,1.7299223,2.1540907813312492e-07,3.3573329057059556e-06,0.240990990990991,0.1112682184033065,0.1586612,0.050535977
Mcph1,5.184938,0.4762778,2.160867487116371e-07,3.365942572685037e-06,0.5698198198198198,0.47255456457109707,0.48377526,0.36966306
Ndn,5.1839385,0.7078906,2.1724834324464092e-07,3.382075888171206e-06,0.3355855855855856,0.20397360597491118,0.26055062,0.16739595
Gfpt1,5.1825967,0.61944467,2.1881809079069184e-07,3.4045408798760217e-06,0.4369369369369369,0.3263722717714451,0.30745772,0.21051078
Reps1,5.179123,0.42881298,2.2293182248169937e-07,3.4665382350018877e-06,0.6081081081081081,0.49648321369008774,0.5178232,0.40808955
Epb41l4a,5.175702,1.4338313,2.2705550251846308e-07,3.5286184804344145e-06,0.26576576576576577,0.13541440069610616,0.23379165,0.093025565
Lmbrd1,5.174916,0.34525892,2.2801392473225734e-07,3.541464830957084e-06,0.713963963963964,0.5976723950402436,0.69149315,0.5791773
Rnf227,5.171882,0.7739665,2.317474441164404e-07,3.5973736703690083e-06,0.36936936936936937,0.2557102458124864,0.28596455,0.17697161
