names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OPC (for_DEGs),mean_expr_Rest (for_DEGs)
Lrfn4,-3.573613,-0.55881655,0.00035208926178592067,0.0012001317346426092,0.03566529492455418,0.11656958640143605,0.041942913,0.061187714
Lct,-3.5739214,-2.2145262,0.0003516745187427314,0.0011988701241584868,0.010973936899862825,0.0890574055757043,0.01196182,0.054347675
Igf1,-3.5748446,-2.4911022,0.0003504361359469832,0.001195046981952981,0.010973936899862825,0.08887423526394841,0.01348017,0.073528886
Tbc1d2,-3.5753293,-1.1787512,0.0003497874638761367,0.001193194002075891,0.015089163237311385,0.0938564677437081,0.019041317,0.04259853
4930555F03Rik,-3.575364,-2.19876,0.000349740951685237,0.0011931868171384354,0.012345679012345678,0.09055940213210242,0.0131971305,0.05920015
Gpr137,-3.5770988,-0.97491837,0.0003474288670389725,0.0011854493533126594,0.023319615912208505,0.10279517895739458,0.029151347,0.056513816
Gm12709,-3.5773191,-1.128592,0.00034713624529492153,0.0011846013349091366,0.019204389574759947,0.09821592116349782,0.022467364,0.04848523
Odc1,-3.5773516,-0.6901051,0.00034709314158605574,0.0011846013349091366,0.03017832647462277,0.11037842986408763,0.038834203,0.06192983
Gm14418,-3.5784671,-0.7001223,0.0003456152585311149,0.001179860500156404,0.027434842249657063,0.10737443675129135,0.032816112,0.052781213
2510039O18Rik,-3.5794272,-0.5667664,0.00034434795012337847,0.0011758329419005184,0.03292181069958848,0.11360222735099094,0.03886588,0.05704307
Cry1,-3.5813546,-0.54166263,0.0003418172592063271,0.0011676366329613538,0.03292181069958848,0.11371212953804448,0.041498598,0.05985094
Ydjc,-3.5815077,-1.5361855,0.0003416170133429922,0.0011672493830781026,0.012345679012345678,0.09096237681796535,0.0148732625,0.042540956
Sh2d4b,-3.5829666,-2.873664,0.0003397141087786942,0.001161042750303169,0.006858710562414266,0.08484448840531926,0.0058893478,0.04238088
Rrp12,-3.587023,-0.7532844,0.0003344748789186854,0.0011432820247481335,0.02880658436213992,0.10924277393120123,0.03209442,0.053518623
P4ha2,-3.58963,-2.5658066,0.00033114788262954075,0.0011320538939256692,0.006858710562414266,0.08513756090412866,0.006814119,0.03968523
Trim27,-3.590562,-0.44163996,0.0003299655154280913,0.0011282989818723356,0.037037037037037035,0.11851119170604828,0.046220653,0.062268283
C230038L03Rik,-3.5928605,-2.7881207,0.00032706762647254534,0.001118532152643158,0.00411522633744856,0.08228010404073707,0.0059163095,0.04016909
Bmp3,-3.593953,-1.6246661,0.0003256986911710829,0.001114134160632336,0.01646090534979424,0.09550500054951093,0.016416464,0.049781412
Gpatch4,-3.594178,-0.26359478,0.00032541743278024094,0.0011133137788139895,0.04801097393689986,0.1312232113419057,0.056996543,0.06804165
Rsph3b,-3.5960658,-0.74747515,0.0003230661237297757,0.0011055510372668205,0.03155006858710562,0.1123933032934022,0.03188707,0.05296844
Gatad2b,-3.5966249,-0.2728958,0.00032237303129431516,0.0011033197491884153,0.46227709190672156,0.6930065574971609,0.6831055,0.78119856
Arl6ip4,-3.5980628,-1.1765807,0.0003205963622966755,0.001097515861330573,0.024691358024691357,0.10440707770084624,0.030561484,0.06779663
Clec2l,-3.598647,-0.5813002,0.0003198768553784231,0.0010953346634405797,0.03566529492455418,0.11689929296259663,0.04113116,0.060928985
Tmem128,-3.59999,-0.3846228,0.0003182294246507946,0.0010898323528379878,0.04526748971193416,0.127706341356193,0.053358354,0.06910838
Gucd1,-3.6000247,-0.2714439,0.00031818685083062756,0.0010898254533867385,0.0438957475994513,0.12660731948565776,0.053647097,0.0644022
Mrpl4,-3.6007183,-0.58919585,0.0003173393242469554,0.001087199750416383,0.038408779149519894,0.12004982232479759,0.045188345,0.06722964
Mapk3,-3.6049764,-0.48606703,0.00031218126805538683,0.0010704837509760393,0.056241426611796985,0.13968567974502694,0.06969145,0.09630342
Tmem230,-3.6082003,-0.30142894,0.0003083285255836169,0.0010579475778868326,0.04526748971193416,0.12807268197970473,0.057679724,0.07061914
Atox1,-3.6100209,-0.524988,0.00030617241349134274,0.0010509520631722508,0.04801097393689986,0.13049053009488223,0.06755149,0.09581861
Mob1a,-3.6110623,-0.29495725,0.0003049455277089032,0.0010470082199767734,0.053497942386831275,0.13726783162984943,0.0631863,0.076980926
Gm13830,-3.6111016,-0.4977488,0.0003048991660397708,0.0010469828231934367,0.038408779149519894,0.12052606513536286,0.041353364,0.057906047
Coa7,-3.6133976,-1.2535084,0.0003022106363566248,0.001038136844937063,0.01646090534979424,0.09612777960948089,0.020338029,0.047824517
Col6a1,-3.6145225,-4.5874834,0.0003009016457370067,0.0010339165244185895,0.0013717421124828531,0.07978898780085723,0.0021207426,0.04978101
Zbtb14,-3.614699,-0.69869775,0.0003006970074150497,0.001033345515953752,0.03017832647462277,0.11122101329816464,0.03511716,0.05638896
Lipo3,-3.6165009,-0.4994275,0.0002986123145451107,0.001026444018399274,0.037037037037037035,0.1190607026413159,0.043725893,0.061268605
Adgrf2,-3.6175747,-2.280252,0.00029737652865390604,0.0010227194835441514,0.009602194787379973,0.08858116276513903,0.008941598,0.04270478
Lsm14b,-3.6191263,-0.29483545,0.0002955993700731175,0.0010169980888431072,0.04663923182441701,0.12975784884785874,0.06043842,0.07364887
Mmut,-3.6217773,-0.38598603,0.0002925860561997085,0.0010072757629834936,0.05075445816186557,0.1341905703923508,0.058806583,0.076173946
Yipf3,-3.6218908,-0.7836574,0.0002924575219564125,0.0010070913257681409,0.03429355281207133,0.11558046671795436,0.04303944,0.072980426
Acat2,-3.6224592,-0.3726358,0.00029181564375807816,0.001005267480484559,0.0411522633744856,0.12371322855991501,0.050128818,0.06443564
Gm17171,-3.6229532,-3.7696586,0.0002912586753305914,0.0010034774466127696,0.0027434842249657062,0.0814008865443089,0.0027528058,0.036907498
Dus3l,-3.6233335,-0.43618706,0.0002908305145035952,0.001002130793115107,0.03566529492455418,0.11759534014726893,0.044790532,0.06013542
0610040F04Rik,-3.625641,-1.8826282,0.0002882454458333085,0.0009936055329751122,0.010973936899862825,0.09030296369564421,0.011516656,0.041825693
Rgs14,-3.6265364,-1.7165359,0.00028724840277160094,0.0009902956867427401,0.012345679012345678,0.0918782283767447,0.014312433,0.046287548
Mme,-3.6282225,-2.296951,0.0002853793198473649,0.000984104507738539,0.00823045267489712,0.08744550683225263,0.010151036,0.048921634
Mtfp1,-3.6282573,-0.90226287,0.00028534087579825274,0.0009840982329224813,0.03566529492455418,0.11719236546140602,0.04086277,0.075064965
Robo3,-3.6285841,-3.9816873,0.0002849797388365775,0.000982978893779055,0.0027434842249657062,0.08154742279371359,0.0025402266,0.039395675
1110017D15Rik,-3.6287165,-1.35008,0.0002848338688861419,0.0009826018817525527,0.012345679012345678,0.09202476462614939,0.016343456,0.041147806
4930430F08Rik,-3.629338,-0.44671822,0.00028414896142703056,0.000980364996603019,0.038408779149519894,0.1207458695094699,0.046135277,0.06236662
Fam217b,-3.629366,-0.4389862,0.0002841183300518178,0.000980364996603019,0.037037037037037035,0.11931714107777411,0.048561133,0.06527882
Parvb,-3.6358807,-1.6973164,0.0002770325488446788,0.0009569179312837794,0.019204389574759947,0.09902187053522366,0.019999253,0.0634534
Acot8,-3.6366322,-0.7733422,0.0002762259879438646,0.0009543773043656476,0.02880658436213992,0.11015862548998058,0.031958204,0.05402032
Pianp,-3.6373324,-0.33896604,0.00027547617562337443,0.0009519090585133836,0.06035665294924554,0.1459501044070777,0.068468474,0.0858437
Prpf31,-3.6393201,-0.7916611,0.0002733587706794972,0.0009450785085123635,0.02880658436213992,0.11015862548998058,0.034599297,0.059157155
Gipc1,-3.6396518,-0.67663276,0.0002730069465258346,0.000943983612552976,0.038408779149519894,0.12045279701066051,0.04294104,0.067782074
Rit1,-3.64022,-0.27991724,0.0002724051571371446,0.000942024011875814,0.05075445816186557,0.13499651976407664,0.060253516,0.072696514
Ctsl,-3.642159,-0.30740863,0.00027036105073055886,0.0009351958590538256,0.10013717421124829,0.18950800454262373,0.124754146,0.15222687
Clcn1,-3.642182,-2.247605,0.00027033668694344476,0.0009351958590538256,0.00823045267489712,0.08766531120635968,0.008492495,0.03970338
Bhlhe41,-3.642697,-0.3864814,0.0002697963405457616,0.0009334828316333524,0.0438957475994513,0.12715683042092538,0.054324597,0.07043746
Flii,-3.6427133,-0.31218618,0.00026977931907156463,0.0009334828316333524,0.056241426611796985,0.14104114005202037,0.064547226,0.07953546
Irgq,-3.6429684,-0.50243527,0.0002695119709210665,0.0009328592887606667,0.03429355281207133,0.11660622046378723,0.04464678,0.06267424
Gm10827,-3.6430984,-1.2228683,0.0002693759618230232,0.0009325086439299966,0.015089163237311385,0.09532183023775506,0.019104008,0.044035446
Efcc1,-3.6433187,-2.9163268,0.0002691453792413934,0.000931830478059044,0.00411522633744856,0.0833791259112723,0.005068659,0.037644036
Hectd3,-3.6447403,-0.81683123,0.0002676619575746452,0.000926814020622515,0.024691358024691357,0.10594570831959556,0.02953657,0.05145868
Kat8,-3.6448169,-0.31793737,0.0002675823174439857,0.0009266576710555349,0.0438957475994513,0.12748653698208595,0.050592083,0.06268174
Arhgap21,-3.646475,-0.32207578,0.00026586222618611304,0.0009210569904101156,0.5253772290809328,0.7165256255266147,0.80976725,0.93976563
C130073E24Rik,-3.6472127,-0.29412448,0.00026510054163847923,0.0009185366284752981,0.23868312757201646,0.3458621826574349,0.34480163,0.40866956
Gm14330,-3.6478736,-2.740874,0.0002644196386113215,0.0009162955493275998,0.00411522633744856,0.08348902809832583,0.005610867,0.036922574
Rab33a,-3.6510046,-1.0512859,0.0002612165274653237,0.0009055461350784735,0.024691358024691357,0.10579917207019086,0.029450217,0.060096964
Gpr12,-3.6511393,-1.6162734,0.0002610797307552278,0.0009051886923087704,0.012345679012345678,0.09235447118730997,0.015810639,0.04770178
Gm2694,-3.6534584,-1.3881403,0.00025873170358489586,0.0008972794108577894,0.012345679012345678,0.09246437337436349,0.018263893,0.047115773
Atp6v1g1,-3.6544812,-0.39281282,0.0002577025277371407,0.0008938255996252706,0.0644718792866941,0.15012638751511156,0.08805571,0.114092514
Il1r1,-3.655759,-2.1000292,0.0002564220355339184,0.0008896139567199983,0.012345679012345678,0.09235447118730997,0.013696002,0.057439484
4921511C10Rik,-3.657791,-0.9189976,0.00025439853843742396,0.0008829357695445081,0.023319615912208505,0.10470015019965564,0.026427343,0.049394812
Prlr,-3.6595488,-3.9085133,0.0002526597071670292,0.0008772407716214078,0.00411522633744856,0.08359893028537935,0.0036580362,0.05357197
Drg2,-3.659746,-0.45404643,0.0002524654160401092,0.0008766794687254762,0.038408779149519894,0.12151518481884456,0.044229474,0.060105737
Gm35161,-3.661766,-2.724956,0.00025048256152609635,0.0008700189281548873,0.00411522633744856,0.08378210059713521,0.005732225,0.03730236
Gm50024,-3.6631622,-4.1898656,0.0002491206390318914,0.0008655122279269359,0.0013717421124828531,0.08085137560904129,0.0019412551,0.03484893
Lsm11,-3.665797,-1.0170488,0.0002465695316918554,0.0008568705789653589,0.019204389574759947,0.10026742865516357,0.02470843,0.04938729
Mrpl51,-3.6666481,-0.6598249,0.00024575061335161644,0.0008543561884794842,0.03566529492455418,0.11832802139429241,0.049414515,0.07698944
Zfp27,-3.6677613,-1.2734574,0.0002446833986924126,0.000850866173529847,0.013717421124828532,0.09436934461662454,0.018843187,0.044957507
Rpusd1,-3.6686752,-1.037112,0.00024381064383954468,0.0008479409785100395,0.0205761316872428,0.10184269333626406,0.026036426,0.052717187
Mfap1a,-3.6727107,-0.39475816,0.00023999115620381816,0.0008348734292072236,0.053497942386831275,0.13862329193684286,0.05774645,0.07525158
Spef2,-3.6739097,-1.9190391,0.00023886714879575035,0.0008311784884928532,0.013717421124828532,0.09418617430486867,0.015327749,0.0567693
Efhc2,-3.6740234,-2.7016716,0.00023876087474956285,0.00083091629381178,0.0054869684499314125,0.0855039015276404,0.0067912145,0.043376446
Aph1a,-3.6754568,-0.29830694,0.00023742432294326224,0.0008265861048828008,0.04938271604938271,0.13441037476645784,0.05896225,0.07202861
Dazap2,-3.6757998,-0.6507235,0.00023710528612546567,0.0008255823556033774,0.03429355281207133,0.11704582921200132,0.04157566,0.06452084
Larp7,-3.676795,-0.86676556,0.00023618278186682645,0.0008224768466513254,0.027434842249657063,0.10935267611825475,0.03415018,0.0614251
Pkd2l2,-3.67721,-1.2027099,0.00023579886416846433,0.0008213527975378062,0.019204389574759947,0.10056050115397297,0.02170613,0.049273405
Tcta,-3.6793137,-1.0796555,0.0002338625227726,0.000814924910763813,0.02194787379972565,0.10345459207971572,0.024984112,0.052089423
Zfp839,-3.6830313,-0.94292074,0.00023047674230365699,0.0008037521175469518,0.023319615912208505,0.1051763930102209,0.027740866,0.052664656
Wdr77,-3.68366,-0.25296,0.00022990891504351207,0.0008018759796494249,0.05075445816186557,0.13649851632047477,0.057550576,0.0682118
Zfand2b,-3.6850214,-0.28042814,0.0002286834707862444,0.0007977054212678679,0.04663923182441701,0.13144301571601275,0.05880803,0.07098728
Eif3i,-3.685026,-0.41970837,0.00022867930600656123,0.0007977054212678679,0.04801097393689986,0.13257867164889914,0.06406722,0.08480516
Top1,-3.6857126,-0.29069695,0.00022806370292937527,0.0007958298478194082,0.4732510288065844,0.7031175587060849,0.7128858,0.82066095
4921504A21Rik,-3.6895185,-0.39747617,0.0002246789684188524,0.0007841438993914227,0.038408779149519894,0.12232113419057039,0.04839395,0.06326785
2810455O05Rik,-3.6902514,-1.8963487,0.0002240326235036654,0.0007819896847939061,0.010973936899862825,0.09176832618969118,0.011755016,0.043077312
Cables2,-3.6903813,-1.0245944,0.00022391826358696503,0.0007816920543824543,0.02194787379972565,0.10385756676557864,0.025750112,0.05170581
Qrfpr,-3.6917264,-2.1745112,0.00022273704012427847,0.0007776694735108319,0.009602194787379973,0.09022969557094186,0.013489015,0.059500493
Abhd13,-3.6918771,-0.42675534,0.00022260502675712108,0.000777309560619083,0.04801097393689986,0.13287174414770853,0.053864688,0.07175391
Aup1,-3.6920512,-0.5750972,0.00022245279491154904,0.0007768789445377337,0.039780521262002745,0.12349342418580797,0.048234697,0.07103624
Wdr91,-3.6924384,-0.46291086,0.00022211417634564128,0.0007757972076442715,0.04526748971193416,0.12979448291020992,0.053487577,0.07299978
Camk1g,-3.6937766,-0.37582076,0.00022094793924100448,0.0007719244737232858,0.02880658436213992,0.11177052423343224,0.04063802,0.052418906
Sox1ot,-3.6975987,-3.5358446,0.00021764856645110187,0.0007605952634336204,0.0054869684499314125,0.08583360808880097,0.0059012934,0.06639386
Gm33524,-3.6985543,-1.8631142,0.00021683098151363,0.0007579352768662987,0.00823045267489712,0.0890574055757043,0.011153311,0.039991587
Btbd2,-3.6992896,-0.6799356,0.000216203881266814,0.0007559399205776567,0.03017832647462277,0.11323588672747921,0.03672417,0.058201294
Spata2l,-3.7003262,-1.8369442,0.00021532250376853218,0.0007529562306429542,0.010973936899862825,0.09195149650144704,0.013364295,0.04694542
Dync2li1,-3.701952,-0.5256038,0.00021394709004898907,0.0007486337165798067,0.03292181069958848,0.11645968421438253,0.03976267,0.056751855
Mppe1,-3.7020633,-0.8579519,0.00021385321294502976,0.000748402687136357,0.02606310013717421,0.10858336080888009,0.028997581,0.051953223
Idh2,-3.7021909,-0.5770444,0.00021374569298393366,0.0007481238466169464,0.0411522633744856,0.1251419569916108,0.047804885,0.07050225
Gm14325,-3.7034943,-0.46226937,0.0002126499401085204,0.0007444825916242271,0.03566529492455418,0.11946367732717882,0.04304018,0.058826648
C130060C02Rik,-3.705206,-0.5792101,0.00021121904378278375,0.0007396658030031798,0.03155006858710562,0.11488441953328205,0.03704557,0.05485286
Arhgdia,-3.7069013,-0.27687764,0.0002098106374087348,0.0007349252805596016,0.07681755829903979,0.16558596182730703,0.09559517,0.114699736
4930593A02Rik,-3.7075925,-0.8645691,0.0002092390200258362,0.0007331141567471924,0.024691358024691357,0.10715463237718431,0.03204029,0.05759267
Gm35501,-3.7082372,-1.7705753,0.0002087070851998071,0.0007313457719508107,0.012345679012345678,0.09360002930724988,0.011942825,0.04017412
1700085D22Rik,-3.7082489,-0.5113519,0.00020869752966404194,0.0007313457719508107,0.027434842249657063,0.1105616001758435,0.03748161,0.053009506
Arrb2,-3.7108116,-0.4758739,0.00020659580662101413,0.0007242308315599021,0.04801097393689986,0.13316481664651794,0.05552019,0.07640441
Lhpp,-3.7112315,-0.47197288,0.0002062534432346776,0.0007231250025725193,0.03566529492455418,0.11964684763893468,0.043958552,0.060465228
Mn1,-3.713778,-0.40647495,0.00020418796003629584,0.0007159768349439214,0.03429355281207133,0.11829138733194124,0.04324261,0.05692171
Gm16070,-3.7139032,-1.9556462,0.00020408688188142647,0.0007157158073810922,0.009602194787379973,0.09077920650620948,0.011587725,0.044216853
Stk26,-3.7169137,-1.8549601,0.00020167135956794725,0.0007074294297115852,0.009602194787379973,0.09092574275561417,0.01265485,0.04503905
Ccdc177,-3.7216055,-0.92985165,0.0001979601293282656,0.0006948646211692354,0.0205761316872428,0.10312488551855516,0.026002342,0.048967484
Tmem192,-3.7235143,-0.40200633,0.00019646876288458338,0.0006899001122201719,0.04252400548696845,0.12759643916913946,0.054403275,0.071275234
Sart1,-3.723897,-0.9756418,0.00019617103801856557,0.0006891044132609324,0.02880658436213992,0.11195369454518811,0.03227382,0.06250734
Man2c1,-3.72392,-0.45304483,0.0001961530077192521,0.0006891044132609324,0.039780521262002745,0.12466571418104554,0.044435974,0.06034347
Pmvk,-3.7251587,-0.5181026,0.00019519244832931352,0.0006859561975684873,0.039780521262002745,0.12426273949518261,0.047380257,0.06717715
Ccnj,-3.7266521,-0.5490763,0.00019403990054335857,0.0006820842657770859,0.02880658436213992,0.11228340110634868,0.036477447,0.052931353
Tvp23b,-3.726796,-0.4911964,0.00019392927909822112,0.0006817846041304726,0.0411522633744856,0.12602117448803898,0.049223118,0.068517774
Abitram,-3.7281783,-0.43925476,0.0001928689046929477,0.000678234193050583,0.03292181069958848,0.11715573139905484,0.040806904,0.054937612
Zmynd11,-3.7316735,-0.33543998,0.00019021197847540926,0.0006690660900162647,0.51440329218107,0.7311792504670843,0.795235,0.92940146
Gmip,-3.733573,-1.0269197,0.00018878250132053605,0.0006641248769943445,0.027434842249657063,0.1105616001758435,0.032762628,0.065661386
Tmem205,-3.733995,-0.28304508,0.00018846621391703747,0.0006630990137424115,0.04801097393689986,0.13415393632999964,0.06636511,0.08018754
Gm31152,-3.734118,-1.4345084,0.00018837420192676065,0.0006628620751403953,0.012345679012345678,0.09433271055427336,0.015581765,0.04156968
Gm12592,-3.7345285,-0.31635025,0.00018806722246929764,0.0006618685353962053,0.038408779149519894,0.12338352199875444,0.051406715,0.06361716
Gtf2f1,-3.7359455,-0.41462174,0.00018701114561634857,0.0006583230295024178,0.05212620027434842,0.13851338974978936,0.062121194,0.08197667
Fah,-3.7366273,-1.2006305,0.00018650497305178266,0.0006566284887187368,0.0205761316872428,0.10316151958090633,0.025353462,0.057341535
Ccng2,-3.7372723,-0.9862105,0.00018602753213003075,0.0006551192383137519,0.03017832647462277,0.11349232516393742,0.032760303,0.063887246
Nrip2,-3.7392135,-1.5911325,0.00018459698463437946,0.0006501665981289522,0.013717421124828532,0.09590797523537385,0.016344512,0.048455242
Slc25a20,-3.7394662,-0.9342351,0.00018441145162466065,0.000649598283318646,0.0205761316872428,0.10349122614206689,0.02621827,0.049515996
Picalm,-3.7402363,-0.28503996,0.00018384742144249833,0.0006477813026698047,0.4609053497942387,0.6939590431182914,0.69933915,0.80360466
Esr1,-3.74285,-1.6518857,0.0001819448497373489,0.0006413299373530847,0.019204389574759947,0.10147635271275232,0.01953774,0.060153898
Ift22,-3.7431607,-0.61135966,0.00018171986983104912,0.0006406209528155719,0.03292181069958848,0.11711909733670367,0.04343346,0.065614775
4930587E11Rik,-3.7433696,-2.745346,0.00018156891077851438,0.0006401727637604883,0.0054869684499314125,0.08700589808403854,0.0062139654,0.040947586
Dynlt2b,-3.743569,-1.10449,0.00018142477118294806,0.0006397485041582434,0.02194787379972565,0.10491995457376269,0.025463546,0.053972505
Rtn2,-3.7439678,-0.3449586,0.00018113681467582963,0.0006388169327128943,0.039780521262002745,0.12525185917866433,0.05357202,0.067563504
Mrpl53,-3.7445848,-0.8046103,0.0001806923325952368,0.0006373330240002641,0.039780521262002745,0.12440927574458732,0.046118565,0.0792182
Cic,-3.7465446,-0.32123044,0.00017928714350722567,0.0006325427450156452,0.05761316872427984,0.1450708869106495,0.06515502,0.080764
Dock5,-3.7482934,-2.752008,0.0001780419633294515,0.0006282321148604546,0.012345679012345678,0.0938564677437081,0.014164229,0.09175557
Mnt,-3.749453,-0.97125125,0.0001772207361067354,0.0006254164931951642,0.024691358024691357,0.10803384987361249,0.028475873,0.05508519
Rtn4rl2,-3.752962,-2.538714,0.00017475734657140457,0.0006173717988921432,0.0054869684499314125,0.08726233652049675,0.0063287118,0.036226705
4933424G05Rik,-3.7537854,-0.5189863,0.00017418403628724868,0.0006154273576644802,0.039780521262002745,0.12495878667985492,0.043149065,0.061267875
Ndufb4,-3.7547362,-0.65749484,0.0001735241044950354,0.0006131763134904788,0.03566529492455418,0.12045279701066051,0.047003847,0.073167995
Fgf5,-3.7575054,-2.2339835,0.0001716156243712203,0.0006065121434768762,0.006858710562414266,0.08883760120159724,0.008777684,0.040637694
Rbm12b1,-3.758331,-0.42700636,0.00017105042864658297,0.0006046614266754484,0.03429355281207133,0.11924387295307176,0.04301971,0.057419106
Zfyve19,-3.7593935,-0.8928783,0.00017032586972897372,0.0006021915946865163,0.02606310013717421,0.10982891892882002,0.029497694,0.05409925
Ggct,-3.7642453,-1.8708974,0.00016705286924882456,0.0005908530468232086,0.010973936899862825,0.09338022493314284,0.014417083,0.05175141
Cndp2,-3.7644377,-0.45934907,0.00016692424143570172,0.0005904758250891661,0.04252400548696845,0.12832912041616296,0.049944215,0.06804477
Tor1a,-3.7658873,-0.76172364,0.0001659586466219951,0.0005871919485788339,0.038408779149519894,0.12338352199875444,0.043814857,0.07319495
Gm11767,-3.7670655,-2.2195,0.0001651776850662545,0.0005846824394322564,0.006858710562414266,0.0890574055757043,0.008647979,0.03965431
Arl2,-3.7675989,-0.44654804,0.0001648252383595556,0.0005835886354883725,0.04938271604938271,0.1360589075722607,0.06177341,0.083272435
Gng13,-3.7683039,-0.6948384,0.0001643604812885988,0.0005820197854803175,0.04252400548696845,0.1276697072938418,0.06177898,0.09817476
Mfap1b,-3.7685776,-0.95892256,0.00016418041455833418,0.0005814587767473889,0.02880658436213992,0.11279627797926511,0.03252296,0.06227906
Ankrd17,-3.7693594,-0.31480202,0.00016366717761763335,0.0005797175141821525,0.6899862825788752,0.8092830713997875,1.1875064,1.3440592
Ubtd1,-3.7727222,-0.9804875,0.00016147606014297756,0.0005721072964190146,0.027434842249657063,0.11144081767227168,0.031280342,0.060808875
Gm43154,-3.7738237,-2.0385127,0.00016076430297895858,0.0005698109511996593,0.010973936899862825,0.0935633952448987,0.013521046,0.0544168
Arhgef33,-3.7741253,-1.7791187,0.00016057002144285825,0.0005691974242967812,0.012345679012345678,0.09502875773894567,0.013341373,0.045065675
Otub2,-3.7763147,-1.1639215,0.00015916585156328295,0.0005644432402673107,0.01783264746227709,0.10125654833864527,0.022002218,0.048643313
Gm57257,-3.7774882,-0.41123235,0.00015841795786070527,0.0005619393435930232,0.037037037037037035,0.1225775726270286,0.04753528,0.06273057
D8Ertd738e,-3.7820804,-0.5300773,0.00015552308976452946,0.0005518892527697975,0.05075445816186557,0.13741436787925412,0.06535917,0.093063824
Hacd4,-3.7829316,-2.0049105,0.0001549920152825971,0.0005501499934799716,0.010973936899862825,0.09381983368135692,0.011801648,0.04654785
Nop9,-3.7833908,-0.4018971,0.00015470620487263267,0.0005492080492703977,0.03155006858710562,0.11686265890024544,0.044068094,0.05782229
Dancr,-3.7856011,-0.56431013,0.00015333748835379577,0.0005447089254450677,0.03292181069958848,0.11810821702018537,0.040139288,0.05879755
Pmpca,-3.786654,-0.2503274,0.00015268946107348095,0.0005424786221135044,0.053497942386831275,0.14173718723669268,0.066009946,0.07804075
Gm15680,-3.7872617,-3.489885,0.00015231666344184193,0.0005412257004340508,0.0027434842249657062,0.08502765871707514,0.0035138817,0.038784817
Pdia5,-3.7890544,-0.73356336,0.00015122175508285385,0.0005375484269184129,0.02606310013717421,0.11067150236289702,0.032213252,0.053004418
Ube2q1,-3.7895253,-0.3090545,0.0001509354485229994,0.0005366317393534589,0.06035665294924554,0.14913726783162984,0.067243986,0.082660675
2900089D17Rik,-3.789748,-1.7305069,0.00015080023011370197,0.0005362628617198481,0.009602194787379973,0.09250100743671466,0.013083235,0.04277318
Wdcp,-3.7900703,-0.34207976,0.00015060464721512173,0.0005356382356942847,0.037037037037037035,0.12312708356229622,0.048819043,0.061487865
Thyn1,-3.7913182,-0.45694742,0.000149849891532251,0.0005330244354608928,0.0411522633744856,0.1275231710444371,0.051600877,0.07016806
Pdxp,-3.79277,-0.41523242,0.00014897616400625076,0.0005300568759067742,0.05761316872427984,0.14576693409532182,0.07500791,0.09882302
Nudt9,-3.793911,-0.27845916,0.0001482928330177687,0.0005276954606260688,0.06035665294924554,0.1495036084551416,0.07383555,0.08887513
Fuca2,-3.79662,-0.7083934,0.00014668241644787136,0.0005223799244472237,0.037037037037037035,0.12268747481408214,0.041169968,0.06641963
9430091E24Rik,-3.7972114,-0.5045259,0.00014633302410356125,0.0005212047133699219,0.03566529492455418,0.1217349891929516,0.044033527,0.06190783
Fam107b,-3.8006809,-1.0913863,0.00014429898893345916,0.000514164412232071,0.03155006858710562,0.11620324577792432,0.038505487,0.080332324
Zc3hc1,-3.8014116,-0.33803275,0.00014387410648225923,0.0005127184669997753,0.038408779149519894,0.12495878667985492,0.050208304,0.06305479
Itga7,-3.8026917,-1.8977178,0.00014313239043548502,0.000510142901048081,0.010973936899862825,0.09422280836721984,0.013699185,0.05012036
Oprd1,-3.8044984,-1.7702241,0.00014209178201669658,0.0005065012181996068,0.012345679012345678,0.0958347071106715,0.015751947,0.052740794
4933439C10Rik,-3.8073952,-0.60657185,0.00014043819301083602,0.0005006732448190478,0.03429355281207133,0.11997655420009525,0.037303083,0.05625913
Rbm8a,-3.8081212,-0.37365603,0.00014002665224436715,0.0004993385727679024,0.05761316872427984,0.14631644503058944,0.07389672,0.09473669
Umps,-3.8111687,-1.0978603,0.00013831133203822467,0.0004933526472676354,0.0205761316872428,0.10506649082316738,0.023594389,0.049838383
Kmt2e,-3.814555,-0.38332447,0.00013642864244757644,0.00048683102557322427,0.5747599451303155,0.777631241528373,0.9227591,1.0911444
Kin,-3.816394,-0.42589632,0.00013541620247961537,0.0004833466206996898,0.05075445816186557,0.1388797303733011,0.055766333,0.074221365
D430036J16Rik,-3.8187435,-2.2720878,0.00013413317849367623,0.0004789579410132997,0.006858710562414266,0.09015642744623951,0.009111123,0.043260466
Ccdc106,-3.8194878,-0.4081303,0.00013372900869756786,0.0004775782115501925,0.04252400548696845,0.12972121478550758,0.05008608,0.065932885
Cfap410,-3.8196294,-1.9222021,0.00013365233370413377,0.00047736783286322936,0.009602194787379973,0.09308715243433344,0.012218741,0.045540348
Ahsa1,-3.8209932,-0.6039254,0.00013291535805089733,0.00047486180970982727,0.04663923182441701,0.13386086383119025,0.05695982,0.08533602
Gm47405,-3.8216937,-5.763868,0.00013253833332478804,0.00047357779473897004,0.0013717421124828531,0.08422170934534931,0.00065353827,0.034906663
Gm49066,-3.8217354,-1.0931253,0.00013251589350318248,0.00047356058763539215,0.024691358024691357,0.10964574861706415,0.025051912,0.052706044
Ndufv1,-3.8244882,-0.4501311,0.00013104398847090128,0.00046845603134179034,0.056241426611796985,0.14477781441184012,0.07165102,0.09665403
