names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Astrocytes (for_DEGs),mean_expr_Rest (for_DEGs)
Cc2d2a,4.514161,1.34313,6.3567850232597954e-06,2.261143944598765e-05,0.33979591836734696,0.3617540486578422,0.51809436,0.23710081
5031425E22Rik,4.504302,0.46794292,6.6591402798640986e-06,2.3643115660669705e-05,0.49387755102040815,0.6225319825482512,0.7975976,0.6324377
Gm16759,4.50299,1.5625433,6.700407153783234e-06,2.37833474533891e-05,0.2724489795918367,0.2407380019226503,0.4092051,0.15801156
Prdm5,4.4840293,1.0812935,7.3246564374126505e-06,2.5951149587721244e-05,0.3040816326530612,0.272757524217999,0.4274562,0.22479399
Gm20743,4.4771504,4.4262896,7.564590054603376e-06,2.6769463290819537e-05,0.09693877551020408,0.014087110848184575,0.13210768,0.006547298
Gab1,4.475631,0.8375515,7.618585549509446e-06,2.6949893854044078e-05,0.3020408163265306,0.24325223692967538,0.45768303,0.2812555
Cth,4.472446,4.0368586,7.732989070179929e-06,2.734378422367873e-05,0.10102040816326531,0.018708866375804184,0.13859683,0.009016166
Acsf2,4.4667187,3.9138384,7.942843044624976e-06,2.8048914786315295e-05,0.09795918367346938,0.015159358130592325,0.1373651,0.009721889
4930544I03Rik,4.459667,2.9610763,8.20870448176877e-06,2.895351659557979e-05,0.11224489795918367,0.030836352880278046,0.16349566,0.022553468
Prex1,4.447268,1.3273346,8.69693299613706e-06,3.062332454543347e-05,0.3,0.2779708644531539,0.4472181,0.20272686
Rreb1,4.427994,0.86858934,9.511356801419903e-06,3.3390404658237884e-05,0.3693877551020408,0.3736227168527694,0.572836,0.35313112
Gm41836,4.421959,3.701465,9.780995218292296e-06,3.432353944306047e-05,0.10510204081632653,0.024291947053168676,0.14572755,0.011987057
Cuedc1,4.38865,1.3610474,1.1405636470008824e-05,3.982708927214257e-05,0.3142857142857143,0.31172816682688753,0.47385812,0.21186839
Pantr2,4.358446,2.8344855,1.309892249942833e-05,4.5574005899215227e-05,0.12448979591836734,0.04769651704503439,0.16767338,0.025270766
Washc2,4.338356,1.186496,1.4355240965416432e-05,4.979671117231339e-05,0.3520408163265306,0.3783923685572728,0.52737254,0.26630288
Lhx2,4.3379884,1.5564346,1.4379275995524987e-05,4.987364734732882e-05,0.2642857142857143,0.23519189528950676,0.36851996,0.14106314
Col11a2,4.336268,3.0574877,1.4492212652620628e-05,5.0245903738827905e-05,0.11428571428571428,0.03623456333653775,0.16746238,0.021661123
Efr3b,4.312895,0.9006528,1.6113094137379447e-05,5.569318748024e-05,0.3989795918367347,0.45925460326850553,0.6526123,0.40084535
Cdkal1,4.3113976,0.32059178,1.6222600154362826e-05,5.6050053510059035e-05,0.5306122448979592,0.673297345263625,0.8665338,0.7438143
Nat8f3,4.3112245,5.5405602,1.6235286689219713e-05,5.608667438150344e-05,0.08673469387755102,0.006285587517562671,0.123133965,0.0028112847
Adgrv1,4.310441,2.481295,1.6292937422482476e-05,5.626413424265572e-05,0.14285714285714285,0.0692893588700732,0.27465937,0.055061106
Arhgef40,4.2861047,2.1544344,1.8183328013770963e-05,6.255102083344332e-05,0.1469387755102041,0.07413295866301856,0.20550424,0.049976144
Tor1aip1,4.2816978,1.3801932,1.8547283028373464e-05,6.375406101732058e-05,0.30714285714285716,0.3007838497374843,0.45981923,0.20234665
Specc1,4.278633,0.30165517,1.8804454714289718e-05,6.46049991270892e-05,0.5571428571428572,0.686016416475634,0.98026985,0.8548373
Stk17b,4.2743545,2.8289015,1.916916973084043e-05,6.579913013128289e-05,0.10408163265306122,0.0252162981586926,0.13213429,0.019686012
Chd4,4.2472534,0.37018213,2.1640723605884033e-05,7.408411814117773e-05,0.5244897959183673,0.6581749611772536,0.8391182,0.70155066
Oaf,4.243013,4.682464,2.2053858186959122e-05,7.543115701165882e-05,0.08673469387755102,0.007542705021075205,0.11584297,0.0047716512
Ubb,4.2336946,0.6106229,2.298830805070597e-05,7.855727296483142e-05,0.46122448979591835,0.48339865414479033,0.8084686,0.5960959
Lamp2,4.2167416,0.82890886,2.478576205727983e-05,8.449548673929321e-05,0.4204081632653061,0.49504547807439175,0.63218975,0.40304342
Il33,4.2093625,2.2512498,2.560922717813524e-05,8.721418685380151e-05,0.12244897959183673,0.046735191895289505,0.17114255,0.038457412
Ppia,4.203386,0.61858237,2.6295167985539048e-05,8.942553648543655e-05,0.4775510204081633,0.5344228351697109,0.84149885,0.62037516
Eif2ak2,4.2020555,2.6033766,2.645021543574178e-05,8.991868531862115e-05,0.11836734693877551,0.042926865340530945,0.16330329,0.02877273
Smo,4.1982937,2.205524,2.6893377001361744e-05,9.133279070103515e-05,0.14387755102040817,0.0727279449826222,0.20518912,0.04819862
Lrrc9,4.111827,3.5127883,3.925404882910976e-05,0.00013156496096272663,0.09591836734693877,0.020224802188863418,0.1265926,0.011753806
Enho,4.110629,2.0565405,3.945823634164736e-05,0.00013223282745074389,0.13979591836734695,0.06940028100273608,0.20073503,0.052060377
Arnt2,4.1060934,0.49113,4.024065032877298e-05,0.00013473723044662056,0.4816326530612245,0.5786807661021962,0.7551764,0.5891896
Cox7c,4.0980353,0.76243454,4.166720672142663e-05,0.00013932277807425752,0.42551020408163265,0.4642091251941137,0.7047005,0.4720016
8030451A03Rik,4.0792413,4.9091563,4.5182895236631654e-05,0.000150703127483651,0.08469387755102041,0.008762848480366783,0.12449241,0.0044024712
Sorbs3,4.077871,2.2463968,4.544999335388473e-05,0.00015153757555762287,0.12244897959183673,0.04950824521186127,0.1613395,0.036234427
Csdc2,4.0775733,1.8617887,4.550815339902371e-05,0.00015171266523967335,0.20714285714285716,0.15902536419433558,0.28940684,0.08832673
Gm4117,4.061905,2.7320325,4.8673952558177145e-05,0.0001618850235472484,0.13163265306122449,0.06259705686608001,0.20224646,0.033180993
Elp4,4.0551724,0.44983608,5.0097307985839534e-05,0.0001665571226898674,0.5010204081632653,0.6493011905642239,0.8596286,0.69182885
Ttpa,4.0549293,4.48895,5.014944977623543e-05,0.00016670984974482815,0.08571428571428572,0.010315758337646972,0.113742955,0.005350403
Gm28175,4.0420117,1.6027708,5.299458001751744e-05,0.0001758849265156489,0.2653061224489796,0.24325223692967538,0.47058612,0.18053138
Metrn,4.034972,2.6787035,5.4608777857810014e-05,0.00018099640570363326,0.10612244897959183,0.03261110700288398,0.14902934,0.024789672
Thrsp,4.031833,2.8952396,5.534347288963717e-05,0.0001832958358861766,0.11020408163265306,0.0378244472380389,0.15569659,0.022392418
Phldb2,4.0302496,1.6134537,5.571765692112379e-05,0.0001844896415860254,0.1489795918367347,0.07912445463284774,0.20378296,0.07126955
Elovl5,4.0267167,1.5671471,5.656110389138696e-05,0.00018716710117753295,0.2612244897959184,0.23796494860607853,0.3742458,0.14252166
Gm32618,4.012308,1.9509927,6.012798772213934e-05,0.000198627862072029,0.21326530612244898,0.17096798047770465,0.29549354,0.08518389
Decr1,4.006691,2.6984243,6.157529372970575e-05,0.00020330893862339564,0.10918367346938776,0.03675219995563115,0.14501522,0.023757873
Pxmp2,4.0015607,4.0259647,6.292605562818591e-05,0.00020766680357766585,0.08775510204081632,0.013569474229091178,0.119224325,0.0077427058
Adgrl1,3.9986448,0.5758606,6.370621487257866e-05,0.00021018983222325497,0.45816326530612245,0.5812319751534423,0.7104002,0.52723306
Srebf1,3.9944909,2.4945297,6.483340411318394e-05,0.00021380382529715913,0.1326530612244898,0.06470457738667455,0.18947813,0.036350295
Wnt7a,3.990912,2.8986428,6.581974440641573e-05,0.00021697663258500686,0.10816326530612246,0.03645640760186349,0.14238754,0.020312399
Prdm16os,3.98845,5.082621,6.65063898798221e-05,0.00021913264206877006,0.07959183673469387,0.00499149596982918,0.10270868,0.0031870375
Hgf,3.9566724,1.9199988,7.600103591029497e-05,0.0002491335653177535,0.17448979591836736,0.11676403164978186,0.25880426,0.07515904
Naaa,3.9514515,2.7111528,7.767861352735058e-05,0.0002542914650925816,0.12346938775510204,0.05494342971234194,0.16970672,0.027852936
Nadk2,3.9498298,1.699389,7.820679497914067e-05,0.0002559377416727581,0.22857142857142856,0.19056422391481181,0.32613128,0.112195544
Gm29683,3.9160485,2.355675,9.001213414597619e-05,0.0002931312622109296,0.14285714285714285,0.07845892183687052,0.25914052,0.056186877
Hacl1,3.9099033,2.572012,9.233311268649697e-05,0.0003004348193129297,0.11428571428571428,0.04451674924203209,0.16394983,0.029520247
Zmiz1,3.8684251,0.99317336,0.00010954051039864879,0.0003546636359093497,0.3653061224489796,0.39772979368483324,0.56061345,0.32038364
Plch1,3.8411028,1.4580878,0.00012248278574123687,0.0003947124553690375,0.20510204081632652,0.15484729719736745,0.28623843,0.1138866
Pnp,3.827106,2.5351827,0.0001296586727232646,0.0004171370373651963,0.10714285714285714,0.037935369370701764,0.14569956,0.026699545
Klhl5,3.8245578,1.1746368,0.00013100697311263713,0.0004212798935144744,0.32857142857142857,0.3463358722177032,0.48962617,0.2467366
Gcnt4,3.8238888,3.3056989,0.00013136324574699384,0.00042226706702018475,0.09795918367346938,0.0287288323596835,0.124408714,0.013308778
Map3k19,3.8230267,3.2840028,0.000131823573434966,0.00042369610265520773,0.10204081632653061,0.033276639798861196,0.13751599,0.0150212925
Adra1a,3.8122914,1.2425457,0.00013768445914095787,0.00044184658033172557,0.23775510204081632,0.19818087702432893,0.33790296,0.15691656
Gm13872,3.7764564,4.3952804,0.00015907546035649685,0.000507583139743388,0.0826530612244898,0.012719071212009169,0.10798191,0.005404118
Fhit,3.7693143,0.61760426,0.00016369671232644006,0.0005215855164486475,0.45918367346938777,0.5498040375656289,0.84676576,0.6249721
2610035D17Rik,3.761533,0.7229821,0.00016887509190825049,0.00053783023818593,0.42857142857142855,0.5132736818753235,0.68339115,0.4662972
9630014M24Rik,3.7605643,1.0247905,0.0001695303938483669,0.0005397253178561159,0.32448979591836735,0.33468904828810175,0.49374652,0.27291104
Heph,3.7574778,4.597412,0.0001716346509102429,0.0005461656880575825,0.07857142857142857,0.008577978259261997,0.115797535,0.0050585843
Hlf,3.7568548,1.1171846,0.00017206230678362957,0.0005474496260361226,0.32346938775510203,0.33820158248909266,0.48203743,0.25116754
Idh1,3.7559927,1.8777603,0.0001726557806850198,0.0005492199392691467,0.17653061224489797,0.12301264512312357,0.2510993,0.074800625
Abat,3.7539508,1.0791107,0.00017406899186554013,0.0005535843071874853,0.32755102040816325,0.34189898691118836,0.47310564,0.25180516
Kansl1l,3.7081542,0.68087953,0.00020877543490857348,0.0006601313174856872,0.44387755102040816,0.5535014419877247,0.734218,0.5164642
Gm266,3.6993382,4.6664433,0.00021616237782322377,0.0006829257016002379,0.07857142857142857,0.009798121718553576,0.10701878,0.004438154
Tbl1xr1,3.6895757,0.33226827,0.00022462844792647978,0.0007081739288729921,0.5183673469387755,0.6555867780817866,0.83042485,0.7070698
Rnf213,3.6891475,2.4030962,0.00022500667437204712,0.000709199922624857,0.10918367346938776,0.042926865340530945,0.14947817,0.030026192
Pdgfrl,3.658859,3.5803392,0.0002533406490599716,0.0007957058141719972,0.08163265306122448,0.013606448273312135,0.114776015,0.0101163685
Pdlim4,3.652782,3.466527,0.0002594144402640086,0.0008137364008748436,0.08163265306122448,0.013717370405975005,0.10736741,0.010201166
Fgfrl1,3.651737,3.511639,0.0002604725347349792,0.0008167694023023563,0.08469387755102041,0.01722990460696591,0.114734836,0.010603148
Tcf25,3.6409576,0.4669931,0.0002716258914052026,0.0008505521153779038,0.4969387755102041,0.6468239296014198,0.82232654,0.6538853
Mettl11b,3.636657,5.946395,0.0002761992655225748,0.0008643692365003011,0.07142857142857142,0.0033646380241070767,0.09555282,0.0016246561
Nphp3,3.6301017,1.9801139,0.0002833094963916288,0.0008855893634298588,0.19183673469387755,0.1494860607853287,0.27207896,0.07627348
Antxr1,3.6262171,1.4231895,0.00028760343977584225,0.0008982801844445986,0.2540816326530612,0.23382385565333136,0.3756741,0.15702638
Chrdl1,3.6175177,3.5780733,0.00029744198781570354,0.0009279305947530424,0.08571428571428572,0.019189528950676625,0.12117896,0.010729197
Rhoj,3.5966542,2.2689028,0.00032233662227512216,0.0010028001667862143,0.11530612244897959,0.05202248021888634,0.16452016,0.03643264
Cfap97d2,3.5935936,3.6234963,0.00032614850952323785,0.0010139546975459217,0.08775510204081632,0.021999556311469347,0.12047651,0.010334727
Nfe2l2,3.5718036,1.8595532,0.0003545313523164191,0.0010981276584140843,0.11836734693877551,0.05453671522591141,0.16276377,0.047558803
Plekho2,3.5675614,3.5963528,0.0003603191375364848,0.0011151549442070198,0.07857142857142857,0.012164460548694815,0.10014112,0.008670515
Gm17750,3.5365393,1.9708666,0.000405406313514142,0.0012498012441630327,0.15306122448979592,0.09879464615839681,0.21568565,0.059594143
Timp4,3.5341337,1.9664011,0.00040911402394875566,0.0012607975482857052,0.186734693877551,0.14456851290394143,0.2619867,0.07384662
Synpo2,3.5281754,2.290824,0.0004184349617150706,0.001288783519175143,0.12244897959183673,0.06241218664497523,0.17107192,0.037419535
Adcyap1r1,3.5221043,1.2644023,0.00042813563666481235,0.0013176044619383242,0.2938775510204082,0.30122753826813575,0.41635588,0.19472244
Clasp1,3.5171928,0.25878108,0.0004361367420355285,0.0013413064276633457,0.5183673469387755,0.6728906307771944,0.8484075,0.7497921
Hsdl2,3.5114815,2.156576,0.0004456162807185107,0.0013692063422420105,0.13673469387755102,0.07953116911927827,0.18349573,0.044183146
Cbx5,3.4947417,0.74019814,0.0004745207062319114,0.001455521846626879,0.41836734693877553,0.5133476299637655,0.6403426,0.4298811
Arap1,3.4926136,1.9248493,0.00047831816001539653,0.0014666676891034697,0.12244897959183673,0.061302965318346524,0.16036169,0.04479076
Caskin1,3.4892113,1.252966,0.00048444799597103047,0.0014836012823958957,0.3183673469387755,0.3500702506840198,0.45760942,0.21791528
Etv5,3.47848,1.004824,0.0005042658637060754,0.0015420079387484062,0.33877551020408164,0.367928714042742,0.5193841,0.2921917
Rgs3,3.4727488,1.9720212,0.000515157369190101,0.001574238429448199,0.13163265306122449,0.07309768542483176,0.19034062,0.052062754
Laptm4a,3.454791,1.1724743,0.0005507194601682087,0.001677568517709984,0.30918367346938774,0.31627597426606524,0.46765646,0.23470151
Zfp516,3.4542725,1.6043075,0.0005517793921777873,0.0016806066955131654,0.22551020408163266,0.19762626636101457,0.3149597,0.11489695
Zic5,3.4392047,3.6694639,0.0005834260027203695,0.0017721746205173329,0.07551020408163266,0.011498927752717592,0.09749417,0.0080160545
Fads1,3.4352336,1.7144774,0.000592043021771549,0.001796867721591735,0.20816326530612245,0.17448051467869555,0.29153058,0.09815852
Usp24,3.4269824,0.38122806,0.0006103288094738496,0.0018515902800680072,0.5010204081632653,0.6471936700436294,0.8084756,0.6706429
Slc13a3,3.4172258,3.4201953,0.0006326279671757518,0.0019166437566819766,0.07653061224489796,0.012903941433113955,0.11131891,0.0109397285
Stard8,3.3972464,2.3773956,0.0006806764789037523,0.0020554930308096008,0.10816326530612246,0.04825112770834874,0.15262377,0.031240419
Gm31356,3.3899999,2.2596433,0.0006989267255746334,0.002109419422238616,0.15,0.10019965983879317,0.20580399,0.046615165
Vwa8,3.382693,0.45797685,0.0007177883975921021,0.002163672228326204,0.47244897959183674,0.603712194039784,0.74719137,0.5926981
Il17rd,3.3751812,2.5186512,0.0007376713537197898,0.002219871124924488,0.11428571428571428,0.05642239148118021,0.16458696,0.030742764
Car2,3.3647976,0.93162733,0.0007659984883549234,0.002303052409320442,0.2673469387755102,0.23763218220808993,0.3919764,0.22442046
Otx1,3.3528504,4.456586,0.0007998389657198435,0.002401035974627661,0.07040816326530612,0.007912445463284774,0.08972115,0.004266095
Spsb4,3.3351097,3.0315027,0.0008526571576127423,0.002554453988745054,0.09081632653061225,0.030577534570731348,0.12986004,0.016817035
Bag3,3.3289304,3.075122,0.0008718020774661546,0.0026094822124892027,0.0826530612244898,0.02140797160393404,0.11346994,0.014157013
Zfp783,3.3106792,2.0067027,0.0009306983001842708,0.0027783427759083827,0.15612244897959185,0.10862974192117134,0.21034068,0.056619786
Olfml1,3.3080306,1.6242634,0.0009395454799420103,0.0028035077230473974,0.12142857142857143,0.0627819270871848,0.16290915,0.055805176
S100a1,3.3061597,1.8712643,0.0009458417771654454,0.002821355301114067,0.11224489795918367,0.053538416031945577,0.16182937,0.046896715
Rps29,3.2999299,0.62538105,0.0009670897402551429,0.002881537072594332,0.45102040816326533,0.5190786068180138,0.7628447,0.5549405
Pmp22,3.2881496,2.203441,0.0010084820042748056,0.0029988835164745493,0.09591836734693877,0.03597574502699105,0.1363488,0.03122452
Sh3bgrl,3.2694526,1.1577784,0.0010775584305192443,0.003198629587721177,0.31020408163265306,0.33106559195444796,0.4653216,0.23552391
Pax6os1,3.2663355,5.026532,0.0010894905451511914,0.0032333345425461135,0.0663265306122449,0.005287288323596835,0.09162739,0.0029396678
Als2cl,3.25386,4.040335,0.0011384835577941733,0.003370543543183058,0.07142857142857142,0.010981291133624196,0.104414545,0.006666853
Tpcn1,3.2534783,1.6804082,0.0011400146522201015,0.003374332860228478,0.21122448979591837,0.18342823338016712,0.2899446,0.09979135
Lap3,3.2359505,1.7362665,0.0012123838046175619,0.003578683162701734,0.13673469387755102,0.08345041780669969,0.18780053,0.06016137
E330013P04Rik,3.2280407,3.8629367,0.0012464119125075032,0.0036738797816012075,0.07448979591836735,0.014826591732603712,0.102795005,0.007413345
Cbfb,3.225573,1.3068236,0.0012572075606748368,0.0037048878213789063,0.2510204081632653,0.23570953190860017,0.369197,0.1659461
Lpar4,3.2163932,3.347507,0.0012981283234862885,0.003820868446935762,0.07653061224489796,0.017155956518523995,0.107081905,0.011042722
Lgr6,3.201649,3.213134,0.0013664345963755957,0.0040144432106508044,0.08163265306122448,0.02303482954965614,0.116668634,0.013255721
Tmem176b,3.19309,1.8593266,0.001407590701269573,0.00413083902829985,0.09795918367346938,0.03959920136064483,0.13781878,0.039918058
Sntb1,3.172349,1.5791495,0.0015121116923009679,0.004420891034591657,0.14183673469387756,0.09032759003179767,0.21818718,0.07844281
mt-Nd4,3.1700742,0.68162155,0.0015240004336262434,0.004454464445941168,0.39591836734693875,0.4272720550173778,0.6670791,0.46460086
Tgfb2,3.157687,1.2707843,0.0015902619101686014,0.0046385516203029005,0.24183673469387756,0.2249500850403017,0.34604222,0.15815933
Hrh1,3.152452,2.003943,0.0016190541633126028,0.0047189484074421995,0.14183673469387756,0.09395104636545146,0.19233035,0.051522594
Fabp5,3.1337388,1.1844326,0.0017259446146149265,0.005020691977341461,0.2030612244897959,0.16423870442949048,0.3015528,0.143979
Gm7967,3.1285279,4.472062,0.0017568435882986335,0.005108363512345448,0.0653061224489796,0.006914146269318938,0.0875784,0.004115611
Kifc3,3.1223342,1.9253353,0.0017942307880411173,0.005213688901769744,0.1816326530612245,0.1468239296014198,0.2541017,0.07340602
Lama3,3.1172318,2.1159446,0.0018255788287113363,0.005304206653057268,0.1377551020408163,0.08992087554536715,0.20339842,0.05072697
Tcn2,3.115982,2.2307904,0.00183333478619412,0.0053261656076371506,0.09285714285714286,0.036308511424979664,0.13375902,0.030034417
Tst,3.1112614,3.2025628,0.0018628992484860762,0.005410300778947348,0.07346938775510205,0.015824890926569548,0.10225671,0.011627622
Mdk,3.080567,2.6124,0.0020660690291119457,0.005973880857875603,0.09081632653061225,0.03531021223101383,0.127279,0.021953389
Grhl1,3.0778217,1.681979,0.0020851953549561805,0.006026589134954563,0.22244897959183674,0.20605634844339274,0.31256402,0.10827484
mt-Nd2,3.0524147,0.6701867,0.0022700833105239434,0.006537041962681209,0.4010204081632653,0.43829032019522296,0.6805917,0.4779361
Sycp2,3.0420732,1.9990103,0.002349547325394763,0.006752843794347768,0.1704081632653061,0.13403091030096873,0.24496251,0.06713604
Nr1d1,3.034489,2.0988152,0.0024094352216916825,0.006916829530646956,0.13877551020408163,0.09302669525992753,0.1944731,0.048899524
Cbr3,3.017287,3.4601789,0.002550482772271323,0.007299123665026142,0.07040816326530612,0.014530799378836057,0.09202273,0.008720038
Nid2,3.015195,2.8054569,0.0025681413901727243,0.007344966381473241,0.07755102040816327,0.022036530355690306,0.10082349,0.0150604565
S100a16,3.0151205,1.4975303,0.002568771078572295,0.007345985406687694,0.1306122448979592,0.07960511720772018,0.18203239,0.06832104
Slc20a1,3.0137641,1.316728,0.002580283447799671,0.0073773373316000385,0.3020408163265306,0.3326554758559491,0.4610981,0.21121
Mfsd2a,2.9949281,2.317989,0.002745094433847443,0.007826898072737775,0.08469387755102041,0.029948975818975078,0.116086505,0.024386134
Notch3,2.9831781,2.8968585,0.0028527191440507918,0.008121695634736678,0.07959183673469387,0.025105376026029726,0.106868714,0.01502985
Serpinh1,2.9702463,3.2466285,0.002975609677858213,0.008455439090952853,0.0663265306122449,0.010907343045182281,0.09002036,0.009875439
Fam184a,2.9684699,1.040731,0.0029928638535920912,0.008501770984884183,0.34591836734693876,0.40841529246468977,0.53547543,0.29585242
Nedd9,2.9556587,1.7986803,0.0031200205258725853,0.00884894991874566,0.1704081632653061,0.1342157805220735,0.23913479,0.074783795
Rimklb,2.9297693,1.2054474,0.0033921383109877545,0.009586322719419537,0.3010204081632653,0.3295866301856097,0.42908007,0.20893139
Slc2a1,2.9231696,1.7504214,0.003464875986450243,0.009786735809515192,0.12959183673469388,0.08211935221474524,0.17732488,0.056063954
Gnai2,2.9208949,1.2611586,0.0034902759208161756,0.009856407145804586,0.23061224489795917,0.20890334984840642,0.3315127,0.15185711
Spry2,2.9108973,1.6163063,0.0036039263360154155,0.010160266566859115,0.2193877551020408,0.2039488279227982,0.31796607,0.11519744
Gas1,2.904356,2.7203603,0.003680095360019469,0.010364129789720485,0.08163265306122448,0.02887672853656733,0.11171066,0.017774716
S100b,2.8988557,1.5442778,0.003745272514396544,0.010542161372494776,0.12959183673469388,0.08163868963987281,0.17218412,0.062433496
Gm13322,2.875665,5.799345,0.00403177375790285,0.01131186810847338,0.05714285714285714,0.00332766397988612,0.07442044,0.0013863549
Cyp4f13,2.8676226,1.6877877,0.0041356853079927616,0.011581642962560241,0.1469387755102041,0.10452562301264512,0.19603515,0.06506066
Tmem243,2.86418,1.4634701,0.004180901250476732,0.011699730951917288,0.22755102040816327,0.21223101382829254,0.32923406,0.13224389
Prr5,2.8635993,3.483205,0.004188573688966773,0.011718760414674841,0.06938775510204082,0.016564371810988687,0.0907385,0.008457791
Parp4,2.8623152,2.1458213,0.004205583369931909,0.011761451410290424,0.08979591836734693,0.03804629150336464,0.12273958,0.029081898
Amotl1,2.8590417,1.998047,0.004249229920213836,0.011873628115239785,0.11530612244897959,0.06758855283590919,0.15674977,0.041605555
Ccnd3,2.8582237,1.3997836,0.004260198809263615,0.011900565755786812,0.15714285714285714,0.11439769281964061,0.22106537,0.089624085
Npepl1,2.852034,2.3755472,0.004344042615813336,0.012119657884633407,0.08673469387755102,0.035236264142571916,0.114199735,0.023044892
Acss3,2.850131,3.0500429,0.00437012092898683,0.012189883666757616,0.06938775510204082,0.016601345855209643,0.098262236,0.012389433
Pde1c,2.8419058,0.81023663,0.004484473101914578,0.012495882220102115,0.3295918367346939,0.33487391850920656,0.53869194,0.341496
Gask1a,2.8152869,3.761082,0.004873371846541488,0.013530429997579023,0.06836734693877551,0.016564371810988687,0.09178456,0.0070651136
Zfp532,2.8135567,0.41346326,0.004899676627638947,0.013596438189059023,0.4744897959183674,0.6287436219773719,0.7710774,0.6272828
Hip1,2.802144,0.8609214,0.005076419528848321,0.01406800667699612,0.35306122448979593,0.4052355246616875,0.5277334,0.32404864
Tox2,2.7913003,1.4168899,0.005249673600393362,0.01453015344484648,0.22653061224489796,0.21518893736596909,0.32717085,0.1353638
Lifr,2.7767167,1.057928,0.0054911012721526944,0.015164017593293206,0.32040816326530613,0.3596465281372477,0.4740399,0.2556501
Kank2,2.7684894,2.513944,0.005631680710584518,0.015537864328309479,0.07755102040816327,0.026917104192856613,0.10438192,0.01907948
Acacb,2.756884,3.4540854,0.005835503662178713,0.01607215902037126,0.0653061224489796,0.014271981069289359,0.084798604,0.008042692
AW011738,2.742831,2.8728406,0.006091202605965467,0.01674753083183774,0.07959183673469387,0.030133846040079865,0.10850525,0.015525245
Kremen1,2.742825,1.7798369,0.0060913144331801354,0.01674753083183774,0.14795918367346939,0.10940619684981143,0.19717503,0.06153968
Thbs4,2.7408676,4.8796496,0.006127718913131234,0.016840728975742687,0.058163265306122446,0.007062042446202766,0.09700515,0.003454286
Zfp219,2.7291176,2.1175225,0.006350406336948829,0.017424223248628107,0.11734693877551021,0.0732455816017156,0.15383491,0.03760612
Aldh2,2.7227492,1.7893202,0.006474119535973029,0.017747356858967077,0.1489795918367347,0.11132884714930119,0.20766938,0.06463927
Cs,2.7041202,1.0615529,0.00684855025758253,0.018720299635935158,0.3224489795918367,0.3693707017673593,0.46277258,0.24837968
1110019D14Rik,2.6805358,1.4595386,0.007350442920550753,0.02000875304175856,0.23469387755102042,0.2293499963025956,0.35815367,0.14548594
Cux1,2.6752725,0.48085174,0.007466851914931188,0.020311228077971352,0.4346938775510204,0.510278784293426,0.679228,0.5287123
Il15,2.6717236,1.787615,0.00754627742965621,0.020518971315003274,0.08163265306122448,0.032278340604895366,0.107645266,0.032389313
Inppl1,2.668271,2.3304358,0.0076242702058155485,0.020722652279007058,0.08163265306122448,0.03338756193152407,0.10350735,0.021450829
Ndufa4,2.6662514,0.6869312,0.007670228872799714,0.02083913547139821,0.37551020408163266,0.4090068771722251,0.6249939,0.431344
Gm26671,2.6591356,4.6289015,0.00783414403285385,0.02125438713275272,0.05612244897959184,0.006507431782888412,0.07111584,0.0029745137
Usp6nl,2.6536093,1.0802734,0.007963600793753415,0.021583816151720222,0.2724489795918367,0.27601124010944317,0.39352268,0.20542568
Rnf182,2.6375787,0.90312463,0.008350026033476975,0.02256287203535059,0.3163265306122449,0.3509576277453228,0.46089438,0.27237394
Tns1,2.6348777,1.7481564,0.008416758915727874,0.02273176319887506,0.10408163265306122,0.058197145603786145,0.14685974,0.046015628
Gm2a,2.6326933,1.5726333,0.00847107959445794,0.022864952486133894,0.13979591836734695,0.10005176366190933,0.1905583,0.068196416
Epc1,2.6221871,0.37640312,0.008736743002422526,0.023550991620695554,0.4744897959183674,0.6370258078828662,0.76701826,0.6357722
Spata17,2.6128166,2.766677,0.008979951200800352,0.02417021824757142,0.08163265306122448,0.035014419877246176,0.11158433,0.017197536
Pygm,2.611255,3.3372755,0.009021059731286855,0.024271139979941705,0.06224489795918367,0.013828292538637876,0.08546291,0.008788966
D130040H23Rik,2.6063476,0.87142146,0.009151354121212782,0.02459460744518778,0.37142857142857144,0.4659469052724987,0.56412977,0.3466234
Mmgt2,2.5847104,2.3484387,0.009746084326871036,0.026135457670960552,0.0836734693877551,0.03745470679582933,0.10862043,0.022279963
Sox21,2.572922,3.5602748,0.010084391595451594,0.026996871791350435,0.05714285714285714,0.009169562966797308,0.07563313,0.006638155
Itga1,2.572721,1.7946769,0.010090248403913087,0.027007169500263436,0.09285714285714286,0.04706795829327812,0.12862973,0.038803175
A930005H10Rik,2.5673494,1.9898751,0.01024792764512657,0.027410095144789065,0.13163265306122449,0.09402499445389337,0.1779923,0.047882117
Kyat3,2.5482361,2.5372465,0.01082691266071128,0.028889686513735066,0.08061224489795918,0.034977445833025214,0.1076542,0.019391552
Lmcd1,2.53895,3.1691308,0.011118573979279659,0.029629681922368784,0.06428571428571428,0.017488722916512607,0.09050558,0.01047602
Gm37679,2.5361104,2.0673265,0.011209140323904139,0.029847349172857418,0.15510204081632653,0.12600754270502107,0.23075241,0.060086437
Zic2,2.5252504,2.6917984,0.011561583553667433,0.030721889842468743,0.06224489795918367,0.015270280263255194,0.08184406,0.013113482
