names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Astrocytes (for_DEGs),mean_expr_Rest (for_DEGs)
Wbp4,-9.317101,-0.52040005,1.1956272149209874e-20,9.147637603908581e-20,0.13163265306122449,0.3381646084448717,0.16392991,0.22753729
Hmces,-9.320384,-0.67551094,1.1591958454493929e-20,8.873957939380394e-20,0.06428571428571428,0.25323522886933375,0.0901875,0.14040446
Arhgap33,-9.321066,-1.7443306,1.1517762011868298e-20,8.819671281245403e-20,0.027551020408163266,0.2074613621237891,0.034132574,0.110048115
Mcm3ap,-9.321395,-0.39092505,1.1482036311848475e-20,8.794820858020767e-20,0.11122448979591837,0.3148339865414479,0.14967483,0.19203062
Cfap20dc,-9.322042,-2.6693313,1.1412210440998919e-20,8.743829328475648e-20,0.0163265306122449,0.193817939806256,0.016883697,0.10284073
Pcnx4,-9.322306,-0.3213333,1.1383923336832742e-20,8.724644040521843e-20,0.12346938775510204,0.33176809879464614,0.16681604,0.20443137
Ctdspl2,-9.322442,-0.27441633,1.1369267301932322e-20,8.71589764344997e-20,0.23469387755102042,0.49419507505730975,0.32767934,0.38456762
Chid1,-9.325077,-0.5885481,1.1090327334454977e-20,8.504483318401977e-20,0.0826530612244898,0.27682466908230424,0.10972905,0.16075441
Usp25,-9.326108,-0.42543185,1.0983028677858203e-20,8.424606924751638e-20,0.3051020408163265,0.5914737854026474,0.47311896,0.5947028
Kcnt1,-9.330292,-0.537561,1.0557996831494635e-20,8.100895912685918e-20,0.08469387755102041,0.2801893071064113,0.12042908,0.1703894
Bbs7,-9.33168,-0.48489985,1.0420559393167851e-20,7.997727246341622e-20,0.09387755102040816,0.29168823485912887,0.124935396,0.1707863
Wdr12,-9.332575,-0.5096115,1.0332988581208787e-20,7.932782947916574e-20,0.09795918367346938,0.29601419803298085,0.1291769,0.17924298
Pld3,-9.333531,-0.33105612,1.0240122803900835e-20,7.863735345550599e-20,0.1846938775510204,0.4155143089551135,0.26356378,0.32160738
Rtca,-9.337096,-0.5482341,9.90123495941505e-21,7.60566561919618e-20,0.08775510204081632,0.2840715817496118,0.112686455,0.16077814
U2surp,-9.340289,-0.43798843,9.607118063320575e-21,7.381849080967225e-20,0.3122448979591837,0.6098868594246839,0.45278922,0.57427055
Stx2,-9.345543,-0.8267874,9.14196387902472e-21,7.026446493975807e-20,0.05918367346938776,0.24680174517488723,0.07919574,0.13643853
Helz,-9.345894,-0.5208994,9.111630978195893e-21,7.00513660612657e-20,0.33163265306122447,0.6326628706647933,0.4817118,0.63549125
Hk1,-9.347729,-0.2766731,8.954986771806037e-21,6.886677005106703e-20,0.21428571428571427,0.4638024107076832,0.30038837,0.35378832
Supt16,-9.350562,-0.33630797,8.718289158572176e-21,6.70848882276158e-20,0.1683673469387755,0.392812245803446,0.22750868,0.27954936
Fnbp4,-9.351587,-0.2894744,8.63420772742082e-21,6.645693544422728e-20,0.2530612244897959,0.5272128965466243,0.36257163,0.42795816
Mphosph8,-9.354849,-0.34967756,8.371931737715414e-21,6.445667787748229e-20,0.20816326530612245,0.45056570287658065,0.2791789,0.34385377
Nek4,-9.355475,-0.69522744,8.322423212155395e-21,6.409386979381355e-20,0.06836734693877551,0.25911410190046585,0.09094291,0.14336641
Atp11a,-9.35548,-0.35369766,8.322106785624585e-21,6.409386979381355e-20,0.1510204081632653,0.3691488575020336,0.19874783,0.2476114
Prpf39,-9.356392,-0.35943422,8.250584995333848e-21,6.35770630411874e-20,0.28469387755102044,0.5717296457886564,0.4082288,0.49882597
Psma3,-9.356688,-0.31090137,8.227557595613959e-21,6.34178062519068e-20,0.26326530612244897,0.5374916808400503,0.38141394,0.45490432
Ap3s2,-9.361545,-0.5010451,7.857924506729636e-21,6.058606355690828e-20,0.10102040816326531,0.30207794128521775,0.129842,0.17916682
Tarbp1,-9.363928,-1.5424026,7.682603908483563e-21,5.926832242921428e-20,0.0336734693877551,0.21529985949863195,0.039543055,0.11108359
Zcchc17,-9.364091,-0.35969433,7.670772199132692e-21,5.91940404912968e-20,0.14795918367346939,0.3647489462397397,0.20418587,0.25516006
Amn1,-9.36445,-0.25094813,7.644689458142047e-21,5.900971150252134e-20,0.17142857142857143,0.4012053538416032,0.23992725,0.2796554
Zcchc8,-9.3645935,-0.3988711,7.634368101779252e-21,5.894697439505992e-20,0.12755102040816327,0.33794276417954594,0.16171949,0.20817837
Thumpd3,-9.366073,-0.5212164,7.528183456662076e-21,5.814380266757976e-20,0.08979591836734693,0.28614212822598534,0.12020455,0.16831614
Gm14410,-9.370325,-0.77506965,7.230970911184118e-21,5.586434398606015e-20,0.061224489795918366,0.2501663831989943,0.07911345,0.13180356
Rptor,-9.370628,-0.49493295,7.210210717601181e-21,5.571997756167493e-20,0.3377551020408163,0.6396879390667751,0.49388146,0.6418751
Ppm1f,-9.373538,-1.4866685,7.014101863280817e-21,5.422005669342795e-20,0.0326530612244898,0.21478222287953858,0.04100625,0.11091956
Ahcyl2,-9.3757,-0.72518563,6.871799865320927e-21,5.313532730393477e-20,0.5275510204081633,0.7537158914442061,0.90131134,1.2291207
Ddi2,-9.375887,-0.29320437,6.859635432849373e-21,5.305653542909115e-20,0.21428571428571427,0.4630629298232641,0.29286155,0.3484982
Ppp1r7,-9.377362,-0.4516791,6.7643723554653735e-21,5.233477834476089e-20,0.10612244897959183,0.30928787990830436,0.147194,0.196288
Zdhhc3,-9.377533,-0.78883296,6.753425413650189e-21,5.2265132737552013e-20,0.07040816326530612,0.26103675219995565,0.09076131,0.15198463
Gpr85,-9.3780775,-1.9559716,6.7186408324744945e-21,5.2010913041944586e-20,0.025510204081632654,0.2055756858685203,0.031869482,0.11834971
Gm7072,-9.378253,-0.64070326,6.707511444960202e-21,5.193972118907223e-20,0.07346938775510205,0.2659543000813429,0.09857177,0.14972219
Syt5,-9.3800335,-0.99985456,6.5952040006119986e-21,5.1084788554754803e-20,0.058163265306122446,0.24524883531760705,0.081589624,0.15700714
Ei24,-9.381301,-0.34945995,6.516355693219024e-21,5.048860365536192e-20,0.11428571428571428,0.32089772979368486,0.15823896,0.19756866
Bri3bp,-9.382047,-0.43774992,6.4704323652876375e-21,5.014725054954682e-20,0.1336734693877551,0.34515270280263255,0.1770456,0.23297115
Zfp354c,-9.382987,-0.37392005,6.41295844299768e-21,4.971615503847307e-20,0.12448979591836734,0.3342083857132293,0.16236742,0.20575482
Ttll4,-9.383781,-0.40143618,6.364842597696554e-21,4.93573796825704e-20,0.1306122448979592,0.34160319455742066,0.17206609,0.2215364
Clgn,-9.384749,-2.751768,6.30661252504909e-21,4.891994184413078e-20,0.012244897959183673,0.19045330178214892,0.01510671,0.09760069
Rmdn1,-9.387477,-0.35787573,6.145489060704135e-21,4.7683884222096477e-20,0.2683673469387755,0.5469940102048362,0.37985393,0.46509275
Gab3,-9.389601,-1.3452163,6.02281278619565e-21,4.677253744655408e-20,0.04591836734693878,0.23008947718701472,0.05944059,0.14461821
Snapc4,-9.390268,-1.2272363,5.984782798636519e-21,4.649063712037099e-20,0.04183673469387755,0.2259853582784885,0.05061538,0.11471157
Actr10,-9.391347,-0.36177722,5.923772580050201e-21,4.603000845169141e-20,0.15612244897959185,0.3765806403904459,0.20692353,0.25882658
Parp1,-9.392857,-0.75556386,5.839479584825617e-21,4.5401277906326486e-20,0.07755102040816327,0.2707609258300673,0.09884086,0.16160668
Cwc22,-9.393686,-0.28207815,5.793630766874971e-21,4.5057846224581905e-20,0.15,0.37136730015529096,0.19888791,0.23709586
Gm44644,-9.394365,-3.3768957,5.7563730744454396e-21,4.478104936605355e-20,0.009183673469387756,0.18675589736005324,0.009308015,0.09271267
Zfp322a,-9.395162,-0.29076236,5.7130234162453916e-21,4.4456686705622267e-20,0.14081632653061224,0.35838941063373514,0.19538291,0.23424734
Rchy1,-9.395571,-0.31668162,5.6908179421961555e-21,4.4296720193166483e-20,0.1346938775510204,0.3491458995784959,0.18019384,0.21987067
Plpp1,-9.399044,-0.76842976,5.506116394409983e-21,4.2871442340711746e-20,0.07346938775510205,0.26539968941802855,0.098710485,0.16273421
Kcna6,-9.40095,-0.6483137,5.407215465207489e-21,4.211358827539862e-20,0.09387755102040816,0.29146639059380314,0.13306811,0.20136924
Zfp445,-9.406054,-0.4847924,5.151167077298658e-21,4.0131011703976496e-20,0.32346938775510203,0.6284848036678252,0.46924916,0.6086477
Ubap1,-9.407228,-0.26597002,5.093893432656419e-21,3.96963215010087e-20,0.14387755102040817,0.3624195814538194,0.2029143,0.2394188
Btbd3,-9.40731,-0.391101,5.090000372137348e-21,3.9677490571317246e-20,0.24591836734693878,0.5003327663979886,0.3614507,0.45171028
Snx6,-9.407765,-0.34468043,5.067962926293745e-21,3.951716884199446e-20,0.1846938775510204,0.4175478813872661,0.24763702,0.30514947
Ube2n,-9.408517,-0.29060894,5.0318601797326794e-21,3.924704877486708e-20,0.20612244897959184,0.45041780669969683,0.28497392,0.33883196
Sfswap,-9.411214,-0.48653895,4.904396602534615e-21,3.8263976977382434e-20,0.3142857142857143,0.6089994823633809,0.45241198,0.58865184
Med13l,-9.41466,-0.6632804,4.7461442552566334e-21,3.7050812358729153e-20,0.4326530612244898,0.7321969977076093,0.67371273,0.9253392
Fndc9,-9.415049,-3.5172424,4.72865438161537e-21,3.6925005299042424e-20,0.007142857142857143,0.1850920653701102,0.008350545,0.09167804
Vps37a,-9.415426,-0.2830926,4.711678909676405e-21,3.680314311133866e-20,0.2173469387755102,0.46986615395992015,0.29805702,0.35243014
Cdk10,-9.4181795,-1.0327367,4.589781451153274e-21,3.586142122491668e-20,0.04693877551020408,0.23264068623826073,0.061949257,0.122881316
Aifm1,-9.418975,-0.42387348,4.555131663277061e-21,3.560104356959123e-20,0.10816326530612246,0.31265251793241144,0.14602059,0.19137563
Syt10,-9.423334,-2.2521074,4.369885003857775e-21,3.416316847647903e-20,0.02142857142857143,0.2013606448273312,0.028775183,0.13021214
Zfp341,-9.425685,-1.0291548,4.273073794727931e-21,3.341603401174025e-20,0.04693877551020408,0.23352806329956372,0.06364469,0.12584837
Maf,-9.427284,-2.1098013,4.20842479152354e-21,3.292005069817686e-20,0.05510204081632653,0.2345633365377505,0.068685114,0.26764694
Naa50,-9.428195,-0.4960752,4.17206627881865e-21,3.264514295627755e-20,0.10306122448979592,0.30566442357465057,0.13792567,0.1894462
Mon2,-9.43176,-0.386372,4.0326487606814954e-21,3.1572631759764503e-20,0.3,0.5986837240257339,0.44822726,0.5534322
Ago4,-9.434355,-0.4354767,3.934096667984087e-21,3.08100196644513e-20,0.11836734693877551,0.3263329142941655,0.15457985,0.20381439
Mrps9,-9.435136,-0.29026812,3.904871074143938e-21,3.0590054158089685e-20,0.22959183673469388,0.49412112696886784,0.322066,0.38162386
Pmepa1,-9.437511,-1.0995165,3.817378595948879e-21,2.991337499945943e-20,0.07142857142857142,0.26103675219995565,0.09131125,0.18637674
Gpi1,-9.438488,-0.4688408,3.781969654253872e-21,2.9653202395623444e-20,0.2826530612244898,0.560933224876137,0.4030885,0.52299213
Paxbp1,-9.440637,-0.2536399,3.705223719731384e-21,2.9076916281887345e-20,0.22346938775510203,0.48565407084226875,0.3134874,0.36391956
Umad1,-9.447628,-0.47986656,3.465967054398358e-21,2.7207284473176714e-20,0.3193877551020408,0.6128078089181395,0.47273248,0.6113205
Trappc3,-9.448144,-0.5157838,3.448911521832153e-21,2.708131285553184e-20,0.09387755102040816,0.2936478592028396,0.12632374,0.17606668
Cdc7,-9.453393,-2.2470648,3.280210116097019e-21,2.5764175919183548e-20,0.019387755102040816,0.19980773497005103,0.022517424,0.10265259
Alas1,-9.460851,-0.89120543,3.0544766243302755e-21,2.3998183302852195e-20,0.05714285714285714,0.24621016046735192,0.07682851,0.13811915
Frmd6,-9.461791,-0.37341896,3.0271231002614687e-21,2.379023039018007e-20,0.17448979591836736,0.4052355246616875,0.24316862,0.30498734
Pura,-9.463238,-0.52165633,2.9855132017980172e-21,2.3470081840934092e-20,0.3377551020408163,0.6476003845300599,0.5041432,0.6632723
Tbc1d22b,-9.470585,-0.59481,2.782801012831053e-21,2.188289821913093e-20,0.09183673469387756,0.2912075722842565,0.12006126,0.17618547
Prkar1a,-9.478553,-0.3824317,2.5783279522179165e-21,2.0280934448505687e-20,0.26326530612244897,0.5341270428159433,0.37992266,0.4715389
Brk1,-9.480342,-0.36788857,2.5345144489770375e-21,1.9942138578041874e-20,0.17448979591836736,0.4024254973008948,0.24515645,0.30639482
Prpf40b,-9.482661,-0.48370805,2.478799577515956e-21,1.950947412063671e-20,0.09795918367346938,0.30063595356060047,0.12664005,0.17293318
Tnpo2,-9.482814,-0.6708482,2.475173134715141e-21,1.9486639944270682e-20,0.08163265306122448,0.2779708644531539,0.10395461,0.16076119
Lgi3,-9.483032,-1.0712048,2.469981211866325e-21,1.945146399849008e-20,0.07448979591836735,0.2651038970642609,0.09435324,0.18888994
Mrps27,-9.485921,-0.7597764,2.4025324826985247e-21,1.8925842219322594e-20,0.06224489795918367,0.25386378762109,0.084102206,0.1385123
Plk2,-9.48914,-0.5465541,2.329485392874529e-21,1.8361182900128657e-20,0.10918367346938776,0.3141684537454707,0.15143804,0.2141562
Ppib,-9.491085,-0.3073837,2.2864165151394317e-21,1.80322899212787e-20,0.1704081632653061,0.3990608592767877,0.24718726,0.29788494
Stard7,-9.491564,-0.28288257,2.2759484905051047e-21,1.7955001743943678e-20,0.18571428571428572,0.424499001700806,0.25494313,0.30254093
Fbxo16,-9.492942,-2.5244677,2.2460404898239716e-21,1.7729467673786756e-20,0.0163265306122449,0.19710862974192117,0.01783961,0.09854421
Hexdc,-9.494225,-0.7469272,2.218574271308911e-21,1.7517805074954583e-20,0.07653061224489796,0.27146343267026546,0.09448279,0.1538318
Slc35a1,-9.496457,-1.2786307,2.1715360118208667e-21,1.715143228619244e-20,0.04285714285714286,0.22894328181616505,0.052500058,0.122900866
Prpf40a,-9.500008,-0.53601694,2.0987481278001226e-21,1.6581406114080948e-20,0.3469387755102041,0.6531095171189825,0.51058674,0.67603624
Dgcr2,-9.501247,-0.2776224,2.0739049379961333e-21,1.6389948730575324e-20,0.1540816326530612,0.37935369370701766,0.21286725,0.25274703
Rab43,-9.506231,-1.3001974,1.9769500491203866e-21,1.562831651069867e-20,0.04183673469387755,0.22801893071064114,0.053733036,0.12746419
Ssu72,-9.507839,-0.32118133,1.9466413826427213e-21,1.5393247189997036e-20,0.16326530612244897,0.38900391924868744,0.22721808,0.27665764
B230307C23Rik,-9.509513,-0.63500047,1.9155709814812236e-21,1.5152014210303348e-20,0.07755102040816327,0.27416253789839534,0.1031256,0.15588906
Npy1r,-9.509816,-1.640568,1.90999153354434e-21,1.5112329948862316e-20,0.02959183673469388,0.21348813133180508,0.041981943,0.12547022
Smap1,-9.510122,-0.456315,1.9043913731966287e-21,1.5072458379320592e-20,0.29285714285714287,0.58925534274939,0.43162858,0.5542143
Cpsf3,-9.51645,-0.65177244,1.7919586008041444e-21,1.4186778905011007e-20,0.08571428571428572,0.2844782962360423,0.10926868,0.16670181
Cops5,-9.519125,-0.35649812,1.746434385640048e-21,1.383044265904748e-20,0.14591836734693878,0.3661169858759151,0.19591379,0.24458341
6430548M08Rik,-9.521247,-0.75255424,1.7111316182760792e-21,1.3554866327558446e-20,0.07959183673469387,0.27575242179989645,0.10396808,0.1693986
Dlat,-9.521412,-0.2704305,1.7084200319062197e-21,1.3537377250757926e-20,0.19489795918367347,0.4394365155660726,0.27328882,0.32141194
Fbf1,-9.521788,-0.5540444,1.7022521833758593e-21,1.3492482645223993e-20,0.09489795918367347,0.2973082895807143,0.117615454,0.1682629
Sap30bp,-9.523144,-0.754519,1.6801712797623198e-21,1.3321393416114939e-20,0.07040816326530612,0.2642165200029579,0.09136001,0.14961825
Zfp169,-9.523614,-1.2315478,1.6725829032450999e-21,1.3265142446929113e-20,0.03775510204081633,0.2241736301116616,0.05274266,0.1197136
Zdhhc1,-9.526745,-0.5463204,1.622915877566484e-21,1.2875036796637562e-20,0.08673469387755102,0.2865488427124159,0.11490495,0.1636679
Rps6kb2,-9.533903,-0.4453099,1.5147788097154821e-21,1.2024256016855244e-20,0.09897959183673469,0.3032611107002884,0.13111265,0.17458846
Coro2a,-9.534725,-2.9118915,1.5028278253268662e-21,1.1932914795074733e-20,0.013265306122448979,0.1937439917178141,0.014910571,0.107111655
Zfp62,-9.53949,-0.38134417,1.4353626370655721e-21,1.1400589434806954e-20,0.1377551020408163,0.35472898025586036,0.1822489,0.23142715
Dlx6os1,-9.542334,-1.688519,1.3965367656969325e-21,1.1095488732784322e-20,0.10204081632653061,0.28458921836870515,0.14691722,0.4121798
Cap2,-9.543031,-0.66361773,1.3871752706932616e-21,1.1024371346799155e-20,0.3816326530612245,0.6413147970124973,0.57575935,0.8034144
Utp4,-9.546515,-0.9877429,1.3413170537187138e-21,1.0663073737698769e-20,0.05510204081632653,0.24576647193670043,0.070088014,0.1345106
Slc38a9,-9.546729,-0.43475088,1.3385628906730028e-21,1.0644328165843027e-20,0.28877551020408165,0.5787547141906382,0.4184368,0.53198665
Lrrc40,-9.552693,-0.70402336,1.2636774256825642e-21,1.0051809481376702e-20,0.07142857142857142,0.26684167714264584,0.09489628,0.15028258
Miga2,-9.553189,-0.2926402,1.25763553493571e-21,1.0006712118366161e-20,0.14489795918367346,0.36781779191007913,0.1945528,0.23354115
Nectin1,-9.554359,-1.320221,1.2435119566992439e-21,9.897264892330771e-21,0.05,0.23785402647341566,0.061562553,0.1471736
Stim1,-9.55447,-0.31816217,1.242185398046537e-21,9.889636043114206e-21,0.2479591836734694,0.5177105671818384,0.36245057,0.43478742
Mapk8ip2,-9.555995,-0.50462526,1.2240212369121926e-21,9.747910680447724e-21,0.10612244897959183,0.31084078976558455,0.14910741,0.205495
Lrfn1,-9.558244,-1.2807072,1.1977199694146339e-21,9.541279448019927e-21,0.04081632653061224,0.22776011240109442,0.053149838,0.124537736
Tlcd3b,-9.5584,-1.7950004,1.1959076257476778e-21,9.529667231269306e-21,0.025510204081632654,0.2095319086001627,0.033152305,0.11062142
Slc4a1ap,-9.558625,-0.39693657,1.1933100303102009e-21,9.511788939316256e-21,0.10816326530612246,0.31512977889521554,0.14928448,0.19226727
Pde11a,-9.559146,-3.1976407,1.1873244522401555e-21,9.466886656288718e-21,0.02142857142857143,0.20195222953486652,0.024411207,0.20434257
Pde1b,-9.560653,-1.2024136,1.170158740038208e-21,9.332788763676654e-21,0.04285714285714286,0.2302003993196776,0.0620137,0.13734727
Zdhhc9,-9.562003,-0.994983,1.1549869622858272e-21,9.21451890635991e-21,0.06326530612244897,0.25482511277083486,0.086202815,0.1650311
Irak1bp1,-9.565038,-0.5514989,1.1216019813239085e-21,8.950830186567692e-21,0.09693877551020408,0.29978555054351846,0.1257665,0.17933106
Sgce,-9.567604,-0.2865465,1.0941149334372732e-21,8.734066625507882e-21,0.2193877551020408,0.4743400133106559,0.3252068,0.38441724
Pex14,-9.571417,-0.30619848,1.054508529236895e-21,8.420399459315117e-21,0.16428571428571428,0.39540042889891297,0.21989033,0.26550707
Srek1,-9.574759,-0.6807591,1.0209567316771045e-21,8.15490706901421e-21,0.4479591836734694,0.7397766767729054,0.7016962,0.96717685
Jak2,-9.57665,-0.28764927,1.0024418441229e-21,8.009400045073543e-21,0.18775510204081633,0.42967536789174,0.27194816,0.3231535
Grk5,-9.578347,-0.7509396,9.860991626307885e-22,7.881167311091398e-21,0.09897959183673469,0.2985284330400059,0.1314566,0.21222535
Safb2,-9.578737,-0.2706621,9.82384484256391e-22,7.853814665864095e-21,0.17244897959183675,0.40896990312800413,0.23878601,0.28168693
Zfp131,-9.58077,-0.44549158,9.632489705032977e-22,7.70312495161417e-21,0.12244897959183673,0.33550247726096283,0.16007838,0.21221071
Fscn1,-9.581748,-1.1630062,9.541634457594222e-22,7.635012444179772e-21,0.05918367346938776,0.24953782444723804,0.07849446,0.16792695
Nbr1,-9.584169,-0.2896148,9.320456820801583e-22,7.460252450847141e-21,0.20204081632653062,0.45019596243437104,0.2770465,0.3294453
Gm49797,-9.584409,-0.4352173,9.298891569862398e-22,7.445209072771235e-21,0.28877551020408165,0.5817865858167567,0.41379863,0.5265185
Pptc7,-9.585086,-0.5053277,9.238087743312889e-22,7.398730779815718e-21,0.09285714285714286,0.29619906825408565,0.1282234,0.17746824
Tbc1d19,-9.588235,-0.35906106,8.960486654194156e-22,7.180682266573128e-21,0.25816326530612244,0.5414479035716927,0.36739007,0.4507067
Pibf1,-9.590994,-0.41430545,8.724048351120502e-22,6.993292935399996e-21,0.3,0.5950972417363011,0.44690883,0.5601385
Prpf3,-9.591723,-0.46784404,8.662576401739394e-22,6.946088568031558e-21,0.09591836734693877,0.3003401612068328,0.13080667,0.17670296
Upf3b,-9.592582,-0.3652719,8.590814832133746e-22,6.89060282207265e-21,0.15510204081632653,0.38016712267987873,0.20465113,0.25660104
Pi4k2a,-9.593235,-0.5395385,8.536589894405995e-22,6.849154089659273e-21,0.09795918367346938,0.30226281150632256,0.12634824,0.17877705
Grip1,-9.595132,-0.7455474,8.381000362493191e-22,6.726328546600718e-21,0.6224489795918368,0.7853286992531243,1.2607484,1.6560512
Scn1b,-9.595373,-0.46637717,8.361424139042244e-22,6.712622247268153e-21,0.1489795918367347,0.3681875323522887,0.21194382,0.28229833
Pisd,-9.5985155,-0.5907074,8.11038073005767e-22,6.5130283985848655e-21,0.0836734693877551,0.28377578939584414,0.111421205,0.16339734
Ppme1,-9.598544,-0.36074412,8.1081675599589e-22,6.5130283985848655e-21,0.24897959183673468,0.5209642830732826,0.34932005,0.42975625
Ist1,-9.59974,-0.37092438,8.014658184940726e-22,6.44000793748078e-21,0.14795918367346939,0.37158914442061675,0.18950407,0.2388773
Zc3h18,-9.600666,-0.6130455,7.942942441474756e-22,6.3842914568479415e-21,0.0836734693877551,0.2832951268209717,0.1077096,0.16036546
Vps39,-9.603156,-0.4652197,7.753328074486496e-22,6.2356158444014416e-21,0.09591836734693877,0.2998594986319604,0.13051394,0.17602187
Myl12b,-9.605803,-0.29691032,7.556686279269276e-22,6.079286237244474e-21,0.15306122448979592,0.37665458847888783,0.23583995,0.28273138
Dlst,-9.606877,-0.330126,7.478222111794932e-22,6.0179643049993965e-21,0.14591836734693878,0.3698883383864527,0.19492027,0.23945032
Stx17,-9.60706,-0.48151428,7.464956329771955e-22,6.009088573426376e-21,0.10408163265306122,0.31183908895955037,0.13905898,0.18921687
Gm16835,-9.609961,-1.3624963,7.257684543530134e-22,5.843991120307303e-21,0.0336734693877551,0.22051319973378689,0.045929924,0.11409064
Cep104,-9.610107,-0.75021106,7.247351556963437e-22,5.8374201539450704e-21,0.07142857142857142,0.26761813207128593,0.08880006,0.14513679
Parp6,-9.610558,-0.27129877,7.215735638424558e-22,5.813697649309382e-21,0.19591836734693877,0.4453523626414257,0.2684187,0.3159756
Tmem132a,-9.6105795,-0.43227118,7.214186591414411e-22,5.813697649309382e-21,0.15306122448979592,0.3744361458256304,0.21785742,0.2840103
Nrsn1,-9.61862,-1.0443178,6.672038116047724e-22,5.383713638985056e-21,0.0663265306122449,0.2592619980773497,0.08632994,0.17055021
Mms19,-9.618893,-0.44715342,6.654336177082767e-22,5.371042747918713e-21,0.12142857142857143,0.3335058788730311,0.15883808,0.21082662
Ppp1cb,-9.619399,-0.49735424,6.621658276600016e-22,5.3462727732043995e-21,0.32142857142857145,0.6267100495452192,0.476228,0.62115586
Suds3,-9.621001,-0.7408866,6.519349650520354e-22,5.265251731574449e-21,0.06836734693877551,0.26340309103009685,0.09172021,0.14887924
Sgpl1,-9.622116,-0.5880454,6.449031315345772e-22,5.2100262009422994e-21,0.09795918367346938,0.301856097019892,0.12841108,0.18728434
Sfmbt1,-9.624287,-0.43020588,6.314339950197958e-22,5.104281421835714e-21,0.2612244897959184,0.5347186275234785,0.36507562,0.4660622
Clpp,-9.624755,-0.5335162,6.285648641637617e-22,5.082617484225181e-21,0.1,0.30544257930932484,0.1358545,0.19113787
Zfp251,-9.625002,-0.41719913,6.270554650718358e-22,5.071938695508798e-21,0.09897959183673469,0.3047030984249057,0.13953468,0.18228072
Cep135,-9.625219,-1.1106217,6.257330966323254e-22,5.0627667288499194e-21,0.05102040816326531,0.24199511942616284,0.06520936,0.13584556
Megf8,-9.626877,-0.45556617,6.157223103089263e-22,4.9832706259038705e-21,0.10408163265306122,0.3108038157213636,0.13910182,0.18619539
5330438D12Rik,-9.632153,-0.4196355,5.84912392360008e-22,4.7353407600823784e-21,0.12653061224489795,0.34112253198254827,0.1724126,0.22449629
Prpf18,-9.633171,-0.42318925,5.791399235108965e-22,4.691434954699363e-21,0.12959183673469388,0.34618797604081936,0.16711219,0.21824366
Cep43,-9.633523,-0.5906665,5.771605703127969e-22,4.6768107733126814e-21,0.08469387755102041,0.28643792057975304,0.11233975,0.16470563
Narf,-9.636155,-0.49666613,5.6255478986132845e-22,4.559833243913694e-21,0.09795918367346938,0.30322413665606746,0.1343178,0.18467951
Pacsin2,-9.639996,-1.3250552,5.4190182332353095e-22,4.3937543731754005e-21,0.04897959183673469,0.23900022184426534,0.06729369,0.16075888
Snx16,-9.641306,-0.5580351,5.350285014354745e-22,4.339334691690673e-21,0.09081632653061225,0.2939066775123863,0.12037236,0.17254642
Tfg,-9.644226,-0.38072813,5.200199280385978e-22,4.218881481400097e-21,0.11836734693877551,0.3315462545293204,0.16242251,0.20670283
Herc4,-9.645556,-0.48898682,5.133207751395346e-22,4.165789558441345e-21,0.31326530612244896,0.6068919618427864,0.46291348,0.60224235
Rnf170,-9.652682,-0.41972986,4.78864545085166e-22,3.887338467201937e-21,0.12857142857142856,0.34496783258152774,0.1676577,0.21846749
Smg5,-9.653806,-0.34886724,4.736457544861378e-22,3.846135213974772e-21,0.13163265306122449,0.35132736818753235,0.17442389,0.2172779
Socs6,-9.654459,-0.4855591,4.706374897777632e-22,3.824018551656636e-21,0.11428571428571428,0.3245951342157805,0.15725657,0.21384929
Riok1,-9.65718,-0.3462309,4.583067533304727e-22,3.724955372652692e-21,0.1336734693877551,0.3526584337794868,0.18049777,0.22431658
Mysm1,-9.6667795,-0.33162594,4.173028182105676e-22,3.3927161044834955e-21,0.25204081632653064,0.5329438734008726,0.36049017,0.43579948
Eif2a,-9.666878,-0.3280004,4.1690161945483616e-22,3.3904801800095184e-21,0.1377551020408163,0.35912889151815425,0.19153497,0.23507008
Eif2d,-9.667507,-0.9668563,4.1434785171238544e-22,3.3707316910420215e-21,0.05612244897959184,0.24935295422613327,0.07165851,0.13558154
Eny2,-9.669262,-0.31963035,4.0730656073434724e-22,3.3144540541889493e-21,0.14795918367346939,0.37399245729497893,0.20077127,0.24489671
Ctcf,-9.669581,-0.31246334,4.0603693450361165e-22,3.305123426268417e-21,0.22653061224489796,0.48983213783923685,0.32238105,0.3868955
Rnf128,-9.673007,-2.242413,3.9266615600731793e-22,3.1982235865161056e-21,0.022448979591836733,0.20742438807956814,0.028245289,0.1271249
Rfx1,-9.67576,-2.1263402,3.8223898911037807e-22,3.114239429167938e-21,0.02142857142857143,0.20624121866449752,0.024716122,0.10369074
Luc7l,-9.67649,-0.32436544,3.795224013271119e-22,3.09304425952669e-21,0.2530612244897959,0.5305405605265104,0.358003,0.43113223
Trpm2,-9.678662,-3.3530078,3.7154517027363197e-22,3.0289498559625275e-21,0.00816326530612245,0.19104488648968423,0.009903186,0.09684632
Cdkl4,-9.679396,-2.0803168,3.6888930947628683e-22,3.0082111519356074e-21,0.02040816326530612,0.2057235820454041,0.028181013,0.11410768
Gfpt1,-9.680523,-0.41130018,3.648438747935147e-22,2.9761247467218394e-21,0.12142857142857143,0.33561339939362567,0.16484024,0.21375734
