names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CNU-HYa GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Ankib1,-4.874376,-1.3541032,1.0915293045524927e-06,5.544308584749618e-05,0.28125,0.6528130476769556,0.34441066,0.71836203
Rasa1,-4.8755593,-1.135357,1.0850054338936936e-06,5.521609092561278e-05,0.3125,0.676669408777138,0.44461975,0.80197644
Apbb2,-4.8797593,-1.369923,1.062153649919811e-06,5.415572784316e-05,0.296875,0.6812117743839193,0.40915823,0.83578885
Polb,-4.8845625,-1.2929188,1.0365870015608196e-06,5.295264777935213e-05,0.265625,0.6386136843234737,0.3313631,0.6742785
Zfp871,-4.885599,-1.4522836,1.031148426908232e-06,5.2775158535284186e-05,0.125,0.5020923495117852,0.16889217,0.4077814
Smg6,-4.8856688,-1.216676,1.0307841354380633e-06,5.2775158535284186e-05,0.34375,0.7112915340319754,0.47429243,0.87981313
Ascc3,-4.8867593,-1.2573724,1.0250930493450364e-06,5.266587043193332e-05,0.296875,0.702957902643156,0.4635403,0.8795099
Rbm28,-4.89058,-1.465293,1.005391701040088e-06,5.1752634112925595e-05,0.125,0.49754998390500377,0.16334982,0.39875653
Mmd2,-4.8910365,-2.602462,1.0030632160758977e-06,5.1731878341572695e-05,0.046875,0.40491433885332095,0.059592187,0.31693807
Atrnl1,-4.8915005,-1.4639683,1.000700589355919e-06,5.170927853075681e-05,0.390625,0.7501341249687041,0.7402427,1.3924505
Ak5,-4.8931403,-1.4733858,9.923954684153268e-07,5.137893301795729e-05,0.296875,0.6701956436210165,0.4970483,1.025263
Rev3l,-4.8937902,-1.2747061,9.89123147221398e-07,5.1308376381928504e-05,0.359375,0.7425515934046282,0.5547493,1.0274966
Tfdp2,-4.894339,-1.4352437,9.86365358921614e-07,5.126428857683515e-05,0.203125,0.5769161987195537,0.24857166,0.56708866
Usp32,-4.8949428,-1.3216197,9.833442084166947e-07,5.1206315659218196e-05,0.3125,0.7190171322293358,0.4715793,0.918683
Dscam,-4.897294,-1.6830754,9.71654259122223e-07,5.069582513128958e-05,0.328125,0.7562859901999356,0.7558427,1.531837
Cacng3,-4.897503,-1.8704553,9.706225002091879e-07,5.069582513128958e-05,0.125,0.49450981794770915,0.15303071,0.47289726
Banp,-4.9005656,-2.1457057,9.556106731567164e-07,5.005313603844243e-05,0.125,0.48249222075181514,0.09840528,0.37679014
Brd9,-4.900891,-1.2777193,9.5403168387397e-07,5.005313603844243e-05,0.171875,0.5434743731893129,0.23481645,0.49574688
Tent2,-4.9052143,-1.2032205,9.332537975913103e-07,4.9073443329312154e-05,0.203125,0.5941914946886513,0.28254962,0.56064093
Cacna1e,-4.905748,-1.5292227,9.307194972163495e-07,4.903614292196727e-05,0.4375,0.7739189527522443,0.95129853,1.7203552
Raver2,-4.9067845,-3.1891053,9.258167280018222e-07,4.887366499294491e-05,0.078125,0.421688901605923,0.053885847,0.40875807
Slc35f3,-4.9070706,-1.6722335,9.244673651421422e-07,4.887366499294491e-05,0.21875,0.590328695589971,0.29547456,0.7398396
Fmn1,-4.9084473,-1.4197758,9.180022583127529e-07,4.865230903523406e-05,0.140625,0.5300618763188956,0.25532728,0.57562447
Mapk8,-4.9087644,-1.4100953,9.165192846101972e-07,4.865230903523406e-05,0.203125,0.6014878929861583,0.2734426,0.60745275
Akt3,-4.909546,-1.5188816,9.128759386321943e-07,4.857223063573675e-05,0.46875,0.8406237705211203,1.0386984,1.8296019
Sema6d,-4.9098554,-1.42145,9.114368876946206e-07,4.857223063573675e-05,0.28125,0.7055688687005973,0.60571444,1.1724972
Smchd1,-4.909863,-1.3856379,9.114009394212503e-07,4.857223063573675e-05,0.203125,0.5722307664794878,0.23253766,0.5211998
Pnisr,-4.910234,-1.1922346,9.096770268138589e-07,4.857223063573675e-05,0.34375,0.7375442612396724,0.53917056,0.9680731
Cdip1,-4.911317,-1.3520033,9.046668625390469e-07,4.8519757677493385e-05,0.15625,0.5310991094102078,0.1993393,0.44667673
Vmp1,-4.9145117,-1.2617418,8.900411975592255e-07,4.783081395683278e-05,0.21875,0.5995564934368182,0.30165878,0.6120893
Cmip,-4.915099,-1.1902639,8.873747120717867e-07,4.778308319312407e-05,0.3125,0.6942666046711256,0.45282784,0.83594465
Abca8b,-4.9159346,-2.3379834,8.835987245876908e-07,4.767529664592621e-05,0.125,0.4768053220787582,0.09449846,0.40618676
Myt1l,-4.916159,-1.5331181,8.82587440001513e-07,4.767529664592621e-05,0.453125,0.8031760792589149,0.96611786,1.742359
Arid1a,-4.9186497,-1.4863638,8.714333207471244e-07,4.720849461386136e-05,0.203125,0.5780607317858293,0.22809479,0.5410675
Ankrd28,-4.9209237,-1.2563152,8.613677722190633e-07,4.675747886772976e-05,0.328125,0.698522837011338,0.46702752,0.8845761
Efr3a,-4.9212794,-1.2413075,8.598030545539174e-07,4.675747886772976e-05,0.21875,0.624807754211524,0.3847093,0.746317
Cert1,-4.922486,-1.4472907,8.54516976431744e-07,4.6573775165762596e-05,0.234375,0.5886476626488787,0.24004829,0.5538009
Tmem200a,-4.923306,-2.297298,8.509430268155418e-07,4.647325026531222e-05,0.0625,0.4300582996530634,0.09780128,0.4088081
Maml2,-4.9242725,-2.0198646,8.467469588114656e-07,4.6338270434346394e-05,0.1875,0.5417218069315783,0.27715635,0.83081895
Gas7,-4.925572,-1.3043768,8.411388200056431e-07,4.6125306313370674e-05,0.203125,0.6012732930362317,0.31743556,0.65373474
2610035D17Rik,-4.925603,-2.0019214,8.410057298560828e-07,4.6125306313370674e-05,0.171875,0.5111413140670267,0.14122255,0.4747005
Gapvd1,-4.926044,-1.1556785,8.391113973981344e-07,4.6125306313370674e-05,0.28125,0.6842161736828928,0.43078563,0.78829455
Map4k5,-4.926284,-1.0710208,8.380828722687159e-07,4.6125306313370674e-05,0.21875,0.6267391537608641,0.3509131,0.6329483
Pspc1,-4.9269643,-1.2659913,8.351697989096522e-07,4.6125306313370674e-05,0.25,0.6144711899567223,0.2958021,0.6031052
Ccdc148,-4.9282794,-1.7254944,8.295698620059151e-07,4.5959880808451415e-05,0.203125,0.546979505704782,0.19814658,0.54504377
Nrcam,-4.929053,-1.4516776,8.262926925597592e-07,4.587290216752217e-05,0.484375,0.8239565077434815,1.0373152,1.7888584
Itch,-4.930979,-1.1971773,8.181866268753679e-07,4.551692477047855e-05,0.28125,0.660574412532637,0.37602645,0.7162192
Gm49678,-4.932858,-1.914545,8.103497636764657e-07,4.517447748959882e-05,0.1875,0.5558138703100969,0.3337044,0.9136441
Slf2,-4.93613,-1.4069463,7.968799643376985e-07,4.4515934806141285e-05,0.203125,0.5946922279051469,0.25123188,0.5638125
Apba1,-4.9390073,-1.3881338,7.85212626124894e-07,4.3955548466616465e-05,0.3125,0.728566830001073,0.5242683,1.0310377
Wipf2,-4.940044,-1.8899703,7.810503249345973e-07,4.381382511689485e-05,0.078125,0.44804892878858327,0.10275501,0.33725286
Mgll,-4.9408636,-1.6729119,7.777728219070278e-07,4.372124628586159e-05,0.09375,0.4749096891877392,0.15512735,0.4285712
Srgap2,-4.941127,-1.3403406,7.767243564315045e-07,4.372124628586159e-05,0.3125,0.7213777316785293,0.54120266,1.0361156
Fam110b,-4.9416604,-1.6414216,7.746007717098515e-07,4.372124628586159e-05,0.15625,0.5378947744912193,0.18601868,0.49336162
Esyt2,-4.9445763,-1.2854984,7.630963937150511e-07,4.3167158103417736e-05,0.3125,0.7146893665724812,0.51680684,0.974368
Atp6v1h,-4.945327,-1.4176872,7.601631096365986e-07,4.309194674247975e-05,0.234375,0.6064952251511141,0.26882473,0.6010211
Rsrp1,-4.946595,-1.1888132,7.552284324269221e-07,4.290272300065834e-05,0.234375,0.6286347866518831,0.33973697,0.65352273
Stk3,-4.9468427,-1.4745655,7.54269173376946e-07,4.290272300065834e-05,0.1875,0.5824600307593262,0.25321233,0.58822393
Slc22a23,-4.9497123,-1.285988,7.432331018712146e-07,4.240058056747248e-05,0.1875,0.5755570657033513,0.28878164,0.59686035
Chrna7,-4.9499054,-2.4151208,7.424950524276583e-07,4.240058056747248e-05,0.125,0.47455202260452806,0.105095185,0.46439758
Fbxw4,-4.950385,-1.7486,7.406677353426747e-07,4.240058056747248e-05,0.140625,0.5036660824779141,0.13824919,0.40426904
Etv6,-4.953309,-1.4849709,7.296203699690614e-07,4.1890810557839056e-05,0.078125,0.46772059086519546,0.18087275,0.44144934
Ildr2,-4.9534636,-1.7403969,7.290402970266257e-07,4.1890810557839056e-05,0.171875,0.5442254730140563,0.1937343,0.5389918
Memo1,-4.9540205,-1.5475348,7.269557110959053e-07,4.1890810557839056e-05,0.25,0.6312457527093244,0.27577442,0.6566164
Mical2,-4.9546547,-1.2926704,7.245885936100015e-07,4.1870312925377936e-05,0.34375,0.6906541721806931,0.54243106,1.0167916
Hspa12a,-4.954701,-1.4361471,7.244156817619295e-07,4.1870312925377936e-05,0.171875,0.5335670088343646,0.20492208,0.47959366
Orc4,-4.954763,-1.3508939,7.241851944702784e-07,4.1870312925377936e-05,0.21875,0.592510461747559,0.25712082,0.5583973
Ints6l,-4.955289,-1.8357844,7.222289030587273e-07,4.1870312925377936e-05,0.140625,0.5098537143674666,0.15301494,0.46386832
Slc25a27,-4.9562945,-2.116686,7.185030960777869e-07,4.1870312925377936e-05,0.171875,0.5109624807754212,0.113171436,0.41849414
4732471J01Rik,-4.956426,-1.410031,7.180172464710554e-07,4.1870312925377936e-05,0.21875,0.6017382595944061,0.2871234,0.6333083
Ppp4r4,-4.9634414,-2.2548976,6.925497324142177e-07,4.0542072570740804e-05,0.109375,0.47812868843663936,0.10156897,0.41228375
Trappc9,-4.964702,-1.3648628,6.880661092876529e-07,4.0367546630041993e-05,0.25,0.6097857577166566,0.2841087,0.61315995
Tbc1d23,-4.9663186,-2.1679711,6.823580797422859e-07,4.012026608900486e-05,0.125,0.4804535212275117,0.09776158,0.37947997
Lsamp,-4.9666514,-1.0437976,6.81189373296701e-07,4.012026608900486e-05,0.890625,0.9729604063092385,3.3674502,4.073049
Wdr26,-4.968121,-1.3472371,6.760483721755989e-07,3.992399947331504e-05,0.25,0.6331056189420222,0.29993287,0.6365223
Xkr4,-4.9689407,-1.7942452,6.731965037415839e-07,3.984314990206247e-05,0.453125,0.8615830322972925,1.2430346,2.2568867
Pdzrn3,-4.970526,-3.590231,6.677139530147636e-07,3.960590268765275e-05,0.03125,0.39325440824063806,0.0557974,0.52539337
Ehmt1,-4.970944,-1.143845,6.662769441262723e-07,3.960590268765275e-05,0.3125,0.6911906720555099,0.44056043,0.7989662
Ehbp1,-4.971114,-1.280215,6.656923508825387e-07,3.960590268765275e-05,0.375,0.7733109195607855,0.67840886,1.2112516
Klhl29,-4.971439,-1.464112,6.645776815017503e-07,3.960590268765275e-05,0.296875,0.6649021781894917,0.46076494,0.9611782
Cnksr2,-4.973852,-1.445938,6.563534058925143e-07,3.927887754194178e-05,0.5625,0.8610822990807969,1.3881103,2.2184355
Atp2b3,-4.974858,-1.6912373,6.529556500907025e-07,3.916276410253834e-05,0.15625,0.5181515790979648,0.15824378,0.44062436
Dst,-4.975825,-1.5258759,6.497045667203271e-07,3.905494789211452e-05,0.421875,0.8568260667405845,0.8356125,1.560549
Btbd9,-4.9780755,-1.4648944,6.421963635909832e-07,3.869017105311596e-05,0.34375,0.758610822990808,0.6256764,1.2238404
Psmd1,-4.9783926,-1.472637,6.411452512181718e-07,3.869017105311596e-05,0.234375,0.5772380986444436,0.2274574,0.5358025
Fam193a,-4.982507,-1.1939452,6.276558684951469e-07,3.798448915870405e-05,0.328125,0.7233806645445116,0.4983502,0.9074151
Nell2,-4.988463,-1.5219269,6.086151904859207e-07,3.691532769380743e-05,0.40625,0.7672663543045173,0.8074837,1.5189555
Khdrbs3,-4.989546,-1.6362972,6.052135974855566e-07,3.679205738560386e-05,0.328125,0.6740584427196967,0.5234184,1.1436208
Fam219a,-4.9917116,-1.5495211,5.984653042538747e-07,3.6464314569844926e-05,0.203125,0.5590686362173182,0.20406052,0.5084053
Fam171a1,-4.992114,-1.8571727,5.972200613544667e-07,3.6464314569844926e-05,0.15625,0.5196180120891305,0.14296539,0.4426403
Cog5,-4.9928875,-1.2482938,5.948323796433337e-07,3.640807754217854e-05,0.296875,0.6929432383132444,0.4460791,0.84822613
Hectd2,-4.993661,-1.589421,5.924539010424089e-07,3.6345288404131345e-05,0.15625,0.5141457133660002,0.18588069,0.4791697
Osbpl6,-4.996608,-1.492207,5.834756232956658e-07,3.5876407317973776e-05,0.25,0.6745949425945134,0.43011087,0.92103636
Epn2,-5.000119,-1.3769823,5.729483029117258e-07,3.530991031935337e-05,0.265625,0.6462319825458708,0.34968147,0.7358473
Tlk1,-5.000344,-1.284637,5.722821114614627e-07,3.530991031935337e-05,0.234375,0.617833255838907,0.3149592,0.6428491
Ash1l,-5.0036077,-1.3053643,5.626719686401025e-07,3.4836395846450585e-05,0.34375,0.7826102507242748,0.6130005,1.1284198
Pcnx,-5.006261,-1.3323517,5.549756837652526e-07,3.4439253170374916e-05,0.25,0.6461246825709074,0.33962953,0.7023077
Acer3,-5.006864,-1.7425426,5.532397260382163e-07,3.441099870057146e-05,0.171875,0.5469079723881398,0.17538227,0.49559814
Rmdn1,-5.0080476,-1.9507034,5.498497720938205e-07,3.427949739248482e-05,0.171875,0.5381451410994671,0.14174442,0.4628951
Itsn1,-5.0092463,-1.337963,5.464359304402208e-07,3.414589174634589e-05,0.234375,0.6433348832218606,0.33864465,0.7025392
Cdh11,-5.011242,-1.4843534,5.407988060331712e-07,3.3872410065527524e-05,0.296875,0.7278514968346508,0.6053273,1.2022063
Hacd2,-5.012131,-2.6317067,5.383042395226538e-07,3.379494139246193e-05,0.078125,0.44930076182982226,0.06549773,0.35031566
Tln2,-5.012495,-1.2646372,5.372879180582601e-07,3.379494139246193e-05,0.234375,0.5980185271290104,0.30060834,0.6111596
Insr,-5.0177546,-1.3391987,5.227891139332992e-07,3.297498472156749e-05,0.21875,0.6091777245251976,0.27603927,0.5901861
Gabra5,-5.018242,-1.5091615,5.214651030664641e-07,3.2968864280931505e-05,0.15625,0.5475875388962409,0.2546616,0.60187656
Clstn2,-5.0239425,-1.7278953,5.062144632581905e-07,3.208014770695184e-05,0.375,0.7514932579849065,0.7878185,1.6034764
Grm3,-5.0244837,-1.8861487,5.047885381240177e-07,3.206540902929635e-05,0.21875,0.5772738653027648,0.3413523,0.9178492
Stag2,-5.0291324,-1.4762236,4.927043132817572e-07,3.1371954734314734e-05,0.203125,0.5970885940126613,0.24689788,0.57613516
Chfr,-5.0312595,-2.2642353,4.872684183868361e-07,3.109953064620971e-05,0.125,0.4848170535426875,0.09179727,0.37971604
Wscd2,-5.0317855,-2.0981238,4.85933215830673e-07,3.108815597469091e-05,0.09375,0.4699381236811045,0.106675886,0.39338207
Nek1,-5.033255,-1.5600129,4.82221180112726e-07,3.092430336426956e-05,0.21875,0.5861439965664008,0.23407784,0.575298
6530403H02Rik,-5.0333014,-2.7241359,4.821044045325792e-07,3.092430336426956e-05,0.109375,0.4620694588504596,0.12853841,0.6451816
Rapgef5,-5.034106,-1.4942361,4.800846227376446e-07,3.092430336426956e-05,0.328125,0.7160127329303623,0.5498874,1.1200893
Arhgef28,-5.0385766,-1.5764427,4.6900716718394843e-07,3.0293804284213207e-05,0.1875,0.5645767015987696,0.250094,0.6137904
A830018L16Rik,-5.040456,-1.628946,4.6442401532239877e-07,3.007005612460929e-05,0.28125,0.689044672556243,0.5527427,1.188629
Ptk2b,-5.042823,-1.5151433,4.587140631551122e-07,2.9772093905743633e-05,0.234375,0.6031689259272506,0.33094722,0.75201
Kdm1a,-5.043194,-2.3199744,4.5782455106210975e-07,2.9772093905743633e-05,0.140625,0.4934725848563969,0.09154527,0.3911515
Cdk12,-5.0435343,-1.2559274,4.570106267727481e-07,2.9772093905743633e-05,0.265625,0.6828212740083694,0.40408877,0.7835263
Brinp2,-5.04669,-1.572674,4.495295100592952e-07,2.938894874767217e-05,0.171875,0.5456561393469008,0.24725932,0.6067151
Plekhm3,-5.047371,-1.5850245,4.479314944606403e-07,2.935590062477416e-05,0.171875,0.5593905361422082,0.1978705,0.50467235
Etv1,-5.047626,-2.629397,4.473336525487915e-07,2.935590062477416e-05,0.109375,0.46528845809935976,0.101222716,0.5062942
A930015D03Rik,-5.0480824,-1.6067779,4.4626670143197387e-07,2.935590062477416e-05,0.171875,0.5411495403984405,0.17871436,0.46748826
Apba2,-5.059429,-1.3030422,4.205133150970737e-07,2.776214441439403e-05,0.328125,0.7186594656461247,0.54079556,1.0188848
Cstf3,-5.0597386,-1.2724054,4.1983159191305315e-07,2.776214441439403e-05,0.265625,0.6600736793161415,0.3683001,0.7302639
Arid2,-5.060017,-1.5557426,4.192189528249858e-07,2.776214441439403e-05,0.171875,0.541292607031725,0.18793306,0.4748802
Hdac4,-5.061131,-1.5624881,4.1677701058214627e-07,2.7719797708767995e-05,0.1875,0.5584963696841804,0.21318804,0.53170574
Baz2b,-5.0625925,-1.3197696,4.135927810183118e-07,2.757627301727553e-05,0.359375,0.7566436567831467,0.5413933,1.0272287
Tnpo3,-5.0629873,-1.4449612,4.127375740174593e-07,2.757627301727553e-05,0.171875,0.5772738653027648,0.22771966,0.52842
Mmp16,-5.0638924,-1.6125546,4.107820706062364e-07,2.7525471913190954e-05,0.375,0.7881540827640473,0.82389045,1.5917137
Spire1,-5.0652614,-1.1674904,4.078407262443554e-07,2.7396700785464573e-05,0.25,0.6705890768625488,0.40559113,0.7530801
Pkd1,-5.067922,-1.5693543,4.0218223440036926e-07,2.7084302351724116e-05,0.21875,0.595371794413248,0.23328802,0.5764739
Tmem131,-5.0682855,-1.5414,4.0141503330648425e-07,2.7084302351724116e-05,0.1875,0.5850352301584463,0.21899,0.53801996
Cblb,-5.0705442,-1.7528827,3.966801377856954e-07,2.6848350887409665e-05,0.1875,0.5711577667298544,0.21039142,0.5817653
St3gal5,-5.0717893,-1.3900415,3.9409255577184983e-07,2.6740573165630316e-05,0.171875,0.5506277048535355,0.23216513,0.5217081
Scfd2,-5.076724,-1.5909169,3.8399789652539256e-07,2.6121578429461514e-05,0.1875,0.5731249329375157,0.21214327,0.5376084
Atf7,-5.0779305,-1.312078,3.8156784015577984e-07,2.6022151941588335e-05,0.203125,0.6151507564648235,0.30161867,0.62814075
Btbd10,-5.079145,-1.4954189,3.791371930617281e-07,2.5922179077782785e-05,0.203125,0.6013090596945527,0.2534421,0.5951383
Abcc5,-5.0898037,-1.212561,3.584347768582331e-07,2.456924095454266e-05,0.3125,0.680138774634286,0.4118587,0.779802
Slc4a10,-5.0967336,-1.4098709,3.4556371928645164e-07,2.374756301081063e-05,0.40625,0.7740262527272077,0.7624228,1.39583
Mitf,-5.0971904,-2.1345985,3.4473202422367046e-07,2.374756301081063e-05,0.109375,0.4834221538681641,0.12700053,0.46664885
Kcnk10,-5.100632,-2.96229,3.385210180893109e-07,2.338318703357271e-05,0.09375,0.44858542866339995,0.05606216,0.37115347
Ccnt2,-5.1008873,-1.5411488,3.3806475406719945e-07,2.338318703357271e-05,0.203125,0.6126113237240245,0.24468452,0.5915475
Map4k4,-5.1043987,-1.3421859,3.3184761265428956e-07,2.304068566413633e-05,0.25,0.6352516184412891,0.32395044,0.678022
Cdk13,-5.1048474,-1.2089496,3.3106134834228693e-07,2.304068566413633e-05,0.328125,0.7157981329804356,0.48374763,0.89126086
Amph,-5.1078024,-1.3240781,3.259275974165767e-07,2.274720660411277e-05,0.359375,0.7450910261454272,0.60149753,1.1201121
Eml6,-5.1172075,-1.5087706,3.100922416605927e-07,2.1698381597448245e-05,0.40625,0.773489752852391,0.7365381,1.4105095
Foxp1,-5.117393,-1.5534096,3.0978730291699636e-07,2.1698381597448245e-05,0.328125,0.7949497478450588,0.734937,1.4316465
Kalrn,-5.119327,-1.357103,3.066280250797199e-07,2.1568311607047312e-05,0.578125,0.8463464358524982,1.4861758,2.2784312
Smg1,-5.122467,-1.2628,3.0156353373457335e-07,2.126774842899734e-05,0.34375,0.7405486605386459,0.53846097,0.9976134
Rubcn,-5.12857,-2.634862,2.9195147114277286e-07,2.0644042183174492e-05,0.046875,0.42093780178117957,0.055335388,0.30260834
Chst11,-5.1306353,-2.680906,2.887662368952694e-07,2.0472688088063032e-05,0.109375,0.47097535677241675,0.08086677,0.43185306
Mbnl1,-5.1317024,-1.337293,2.8713311748136976e-07,2.041075890667832e-05,0.265625,0.7065703351335885,0.4481739,0.88738364
Pcmtd1,-5.1321745,-1.3391587,2.864140773595303e-07,2.041075890667832e-05,0.28125,0.7093959011409564,0.4399305,0.8746772
Fut8,-5.133064,-1.4203672,2.850632362672071e-07,2.0371407336435783e-05,0.296875,0.7373296612897458,0.49669513,1.0012836
Sorl1,-5.1340923,-1.414055,2.8350863121403235e-07,2.0314338455256133e-05,0.234375,0.6307807861511499,0.3431399,0.737595
A330008L17Rik,-5.13557,-3.6726205,2.812903920106532e-07,2.020928565060495e-05,0.0625,0.42301226796380414,0.039266884,0.41256097
Myo6,-5.1384473,-1.5555729,2.770180675773109e-07,1.9955698326547834e-05,0.125,0.5306699095103544,0.21722269,0.53835386
Pikfyve,-5.138996,-1.9291863,2.762098037662674e-07,1.995096082580539e-05,0.171875,0.5493401051539755,0.15185423,0.485226
Sipa1l3,-5.139437,-1.7548769,2.755625646020807e-07,1.995096082580539e-05,0.171875,0.5344611752923925,0.18631029,0.52542657
Aatk,-5.139615,-3.32761,2.7530181290862547e-07,1.995096082580539e-05,0.0625,0.42984369970313674,0.041050248,0.351149
Clk1,-5.1398473,-1.5862323,2.749620601042724e-07,1.995096082580539e-05,0.203125,0.596659394112808,0.2217617,0.5570286
Megf9,-5.143212,-1.302189,2.7008091861595515e-07,1.972031055220303e-05,0.234375,0.6301012196430488,0.33862072,0.690062
Helz,-5.152408,-1.4718314,2.5716233007902176e-07,1.8828206564641182e-05,0.25,0.6230194212954684,0.27535707,0.63088876
Slc44a5,-5.1560125,-1.7664669,2.522637763380804e-07,1.8520020956842133e-05,0.234375,0.6089988912335921,0.31441593,0.814025
Clvs1,-5.1561675,-1.5732629,2.5205556808152746e-07,1.8520020956842133e-05,0.234375,0.6135054901820522,0.2902282,0.6941684
Dennd1b,-5.1564302,-1.5856631,2.517019949633372e-07,1.8520020956842133e-05,0.265625,0.6266318537859008,0.28776062,0.6935474
Gabrb1,-5.1570644,-1.6158298,2.50851229836016e-07,1.8520020956842133e-05,0.5,0.8454165027361493,1.1877892,2.0778637
Zfand3,-5.160236,-1.3839877,2.466389026890817e-07,1.8307147279711673e-05,0.328125,0.7477019922028685,0.51723963,1.018095
Fbxl5,-5.162448,-1.6113803,2.4374109253758733e-07,1.8142169408545626e-05,0.203125,0.5924389284309167,0.22241285,0.5659227
Zfp385b,-5.1645365,-1.6688017,2.410355988292979e-07,1.7990629279286762e-05,0.296875,0.6661182445724096,0.51473534,1.1443591
Sobp,-5.1660447,-1.3831239,2.390996984339434e-07,1.7895846509526623e-05,0.359375,0.7394398941306913,0.61635435,1.1702238
Arhgef12,-5.1711264,-1.3566393,2.326871471141424e-07,1.7464535315522366e-05,0.3125,0.7277441968596874,0.4691477,0.9294161
Svop,-5.1731453,-1.7062033,2.3018608797678025e-07,1.7325210599260742e-05,0.171875,0.5588540362673915,0.19135936,0.5236343
B3galt1,-5.1736093,-1.7184978,2.2961481451605762e-07,1.7325210599260742e-05,0.421875,0.8530348009585464,1.0059752,1.9033536
Fer,-5.1748853,-1.4714117,2.2805086691944664e-07,1.7261202236973326e-05,0.265625,0.6549948138345434,0.34243575,0.757246
Crebbp,-5.1859617,-1.2798021,2.1490313600982012e-07,1.6311997922553298e-05,0.375,0.7690189205622519,0.5810755,1.0692577
Ambra1,-5.1875086,-1.2094285,2.13126194933622e-07,1.622294860585389e-05,0.34375,0.7498837583604564,0.5670946,1.016942
Pcmt1,-5.18764,-1.3768145,2.1297581139854397e-07,1.622294860585389e-05,0.1875,0.5756643656783147,0.24040678,0.53401303
Map7,-5.190092,-1.4119958,2.1019031265325576e-07,1.609063732476633e-05,0.296875,0.6958045709789334,0.46988687,0.9540239
Clasp2,-5.1906333,-1.4794135,2.0957998107772751e-07,1.608975454731011e-05,0.40625,0.8306806395078508,0.7587065,1.4270059
Vps54,-5.1906333,-1.6414952,2.0957998107772751e-07,1.608975454731011e-05,0.1875,0.5881111627740621,0.2147072,0.55801994
Mlip,-5.191546,-1.5817034,2.085550113551123e-07,1.608975454731011e-05,0.1875,0.5880396294574198,0.3141631,0.7442405
Ralgapa2,-5.193998,-1.45354,2.058254213156644e-07,1.593812412320433e-05,0.3125,0.7064988018169462,0.48058283,0.98949754
Nfasc,-5.194485,-1.2947633,2.0528707554512715e-07,1.593812412320433e-05,0.328125,0.7223791981115204,0.5153299,0.976086
Fgfr2,-5.196883,-1.4471982,2.026578339332893e-07,1.5783814486340532e-05,0.21875,0.6410815837476305,0.31699622,0.70165396
Atf7ip,-5.1991568,-1.62883,2.0019438336459047e-07,1.5637276398274842e-05,0.203125,0.603955792410315,0.22894788,0.5853722
Tet3,-5.19918,-1.6781942,2.0016939590472756e-07,1.5637276398274842e-05,0.1875,0.5560642369183447,0.18436694,0.49951228
Hira,-5.205592,-1.7435641,1.9337881101331232e-07,1.5193241672303223e-05,0.15625,0.5473729389463142,0.16872382,0.47961476
Kdm7a,-5.2078896,-1.4403734,1.9100060577039732e-07,1.5050399639444504e-05,0.171875,0.579562931435316,0.2503467,0.57212573
Nrp1,-5.2085547,-1.6970088,1.903172620650918e-07,1.5040661269673579e-05,0.21875,0.6224829214206516,0.37542433,0.9071365
Dennd6a,-5.2096376,-1.5952499,1.8920989397150663e-07,1.4997256197682546e-05,0.171875,0.5637898351157051,0.19932577,0.5107096
Eml5,-5.209839,-1.5046545,1.8900492678048913e-07,1.4997256197682546e-05,0.328125,0.7184090990378769,0.5198849,1.0766257
Rb1,-5.212956,-1.3542109,1.8585524832232043e-07,1.4818784932999259e-05,0.21875,0.6067455917593619,0.29324687,0.6265876
Tnpo1,-5.216328,-1.3477093,1.825048035519366e-07,1.4594952593573026e-05,0.25,0.6677635108551808,0.36014223,0.7435433
Epc1,-5.2186174,-1.4136482,1.8026354525222767e-07,1.4458750629633902e-05,0.234375,0.6323187524589577,0.2907128,0.6412315
Large1,-5.223792,-1.4899704,1.7529559647754656e-07,1.4102373285484061e-05,0.515625,0.8451661361279016,1.1366199,1.9378898
Lrch3,-5.224573,-1.4936564,1.7455717287624866e-07,1.4085138844398803e-05,0.203125,0.5956221610214958,0.24533796,0.57829994
Sidt1,-5.2259502,-1.7712637,1.7326310666110074e-07,1.4022830349348727e-05,0.21875,0.5877534961908509,0.24432755,0.665126
Mark2,-5.231109,-1.5148247,1.6849598874069872e-07,1.3678209116201132e-05,0.25,0.6543510139847634,0.30978248,0.7118168
Tulp4,-5.2326174,-1.4326937,1.6712642946532976e-07,1.3608142908283063e-05,0.25,0.6785292750098358,0.36151943,0.77733237
Pkn2,-5.2341256,-1.8370138,1.6576763648959628e-07,1.3538530068314443e-05,0.1875,0.5877177295325298,0.18561135,0.5473505
Zfp407,-5.2384496,-1.4209242,1.6193136830893436e-07,1.3265536178234959e-05,0.25,0.6537429807933045,0.34901068,0.7506275
Babam2,-5.239037,-1.3405207,1.6141647646974213e-07,1.326379425914976e-05,0.234375,0.6416180836224471,0.33266848,0.69290507
Gm20754,-5.2408547,-1.7394023,1.5983437280457981e-07,1.3174078519199568e-05,0.421875,0.7447333595622161,0.78159606,1.6007048
Armc8,-5.2437477,-1.5616723,1.5734734771251273e-07,1.3008994563185284e-05,0.1875,0.5852140634500519,0.21702786,0.53970045
