names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_SI-MA-LPO-LHA Skor1 Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Ephb1,-3.130189,-29.137417,0.0017469395899978278,0.037961973793261834,0.0,0.4261096979901838,0.0,0.46406347
Zfyve28,-3.1307738,-2.0138268,0.0017434646592536377,0.03793270882117024,0.05555555555555555,0.5096908250635904,0.1304714,0.44649932
Agk,-3.1312416,-28.43351,0.001740689291969701,0.037903015620118205,0.0,0.4262530003940816,0.0,0.30933982
Ogfod1,-3.1312416,-28.405424,0.001740689291969701,0.037903015620118205,0.0,0.4262530003940816,0.0,0.30419764
C1ql3,-3.1313732,-1.9822736,0.0017399094521928593,0.037903015620118205,0.05555555555555555,0.5094400458567693,0.18731932,0.5955273
Syn3,-3.131958,-2.0784488,0.0017364473828876067,0.037902795433135655,0.05555555555555555,0.5098699530684627,0.14221087,0.4980068
Kif5c,-3.133391,-1.141331,0.001727992067423437,0.03774889987940468,0.16666666666666666,0.7071973632357683,0.5153024,0.911102
Firre,-3.1354523,-28.438831,0.0017158931783508007,0.03751509332976893,0.0,0.4268262100096729,0.0,0.31032336
Myrip,-3.1356716,-2.062445,0.0017146106579619474,0.03751509332976893,0.05555555555555555,0.5102282090782073,0.13206914,0.46356386
Vps13a,-3.1359055,-1.5235096,0.001713243607998623,0.03751509332976893,0.16666666666666666,0.7093827248952101,0.4550057,0.9769947
Chd9,-3.1370897,-1.7198005,0.001706338287687752,0.03739747943733271,0.2222222222222222,0.7930713287715402,0.53664225,1.2058241
Atg4c,-3.1372652,-2.233614,0.0017053174571628345,0.03739747943733271,0.05555555555555555,0.509189266649948,0.10554853,0.42104298
Dnajc13,-3.1399555,-1.70145,0.0016897348990771875,0.037094098642323554,0.1111111111111111,0.6006878515387095,0.21737699,0.5820466
Astn2,-3.140672,-2.1761806,0.0016856073376773383,0.037033744205551986,0.16666666666666666,0.6353312076810088,0.34175575,1.0442749
Cdin1,-3.1407158,-28.528421,0.0016853549313945702,0.037033744205551986,0.0,0.42754272202916205,0.0,0.32727182
Tbck,-3.142675,-1.2162493,0.0016741161806352333,0.036841524794159475,0.1111111111111111,0.6053451796653889,0.2957102,0.5874769
A230057D06Rik,-3.142821,-2.0677161,0.0016732802387831158,0.036841524794159475,0.2777777777777778,0.7892738150682478,0.6457044,1.569389
Srcin1,-3.1433036,-1.2835696,0.0016705243545072732,0.036822796887293216,0.1111111111111111,0.6050585748575933,0.29719898,0.61112744
Mta3,-3.1439762,-1.9128953,0.001666689785939737,0.03676843558965577,0.05555555555555555,0.5114104539103643,0.13206914,0.42635316
2210408F21Rik,-3.1439908,-1.6128975,0.0016666065157624713,0.03676843558965577,0.1111111111111111,0.6051302260595421,0.29022864,0.70801157
Dnajb14,-3.1478214,-28.498955,0.0016449211300105613,0.03634788714094061,0.0,0.42851001325547233,0.0,0.3216117
Dcun1d4,-3.1480846,-28.439636,0.001643440868255458,0.03634506677368243,0.0,0.4285458388564468,0.0,0.31047186
Tmtc1,-3.1484501,-2.1564574,0.001641386982627673,0.036329545488637205,0.05555555555555555,0.5121269659298535,0.14833675,0.5381759
Sacs,-3.1491666,-1.8143731,0.0016373682170616798,0.036270473200698546,0.05555555555555555,0.5122344427327769,0.14427345,0.4355725
Tex10,-3.151506,-28.416182,0.0016243086887411287,0.03601087002184334,0.0,0.42901157166911474,0.0,0.30615807
Pcnx2,-3.1517982,-1.8296803,0.0016226830055270003,0.03600453539100784,0.05555555555555555,0.5130584315551894,0.16006465,0.4805905
Scn3b,-3.1525586,-28.54579,0.001618463234817072,0.03594058439630969,0.0,0.42915487407301256,0.0,0.3306461
Cux1,-3.1538599,-2.5788374,0.0016112643640476822,0.03581031717283807,0.05555555555555555,0.5089026618421524,0.11182846,0.53469014
Pik3ca,-3.155088,-1.9115677,0.001604496971359592,0.03568943180499357,0.05555555555555555,0.5127360011464193,0.13206914,0.42603356
Sybu,-3.1557167,-1.6672972,0.0016010428445805316,0.035642105413321364,0.16666666666666666,0.7027191631139612,0.41310942,0.9649498
Ppme1,-3.1560383,-1.803352,0.0015992782650564113,0.035632344097898644,0.05555555555555555,0.5129151291512916,0.14221087,0.4274808
Pcmtd1,-3.156784,-1.3818554,0.0015951945322283864,0.03557085234935829,0.16666666666666666,0.710242539318597,0.42970046,0.8750164
Iqgap1,-3.1572957,-28.496174,0.001592397527269916,0.0355379747157331,0.0,0.4297997348905528,0.0,0.32108262
Washc4,-3.1580853,-28.481396,0.0015880910034106858,0.03547132606953045,0.0,0.4299072116934762,0.0,0.3182799
Glrb,-3.1582022,-1.3334696,0.0015874539125463126,0.03547132606953045,0.1111111111111111,0.6055601332712356,0.28040588,0.5964547
Plppr5,-3.1586409,-1.1602356,0.0015850669168036733,0.03546273776395895,0.1111111111111111,0.608175402142371,0.33524087,0.6366455
Dlgap3,-3.1601906,-1.7013103,0.001576659304952593,0.035304029603396805,0.05555555555555555,0.5142406763873464,0.15815948,0.4429111
Aatk,-3.1604538,-28.6476,0.0015752356821706946,0.03530157029184868,0.0,0.4302296421022463,0.0,0.35102388
Gnptab,-3.1604538,-28.479689,0.0015752356821706946,0.03530157029184868,0.0,0.4302296421022463,0.0,0.31795788
Slit1,-3.1615212,-2.1259816,0.0015694742254109865,0.03523122175170694,0.05555555555555555,0.5140973739834486,0.14792155,0.52820003
Pdss1,-3.1620328,-28.443525,0.0015667187701844823,0.03519877370807445,0.0,0.430444595708093,0.0,0.3111915
Atp6v1h,-3.1620622,-1.3032306,0.0015665614502205216,0.03519877370807445,0.1111111111111111,0.6076738437287286,0.28863084,0.6019777
Add2,-3.1628225,-1.6431208,0.0015624762331549985,0.035162258278789625,0.1111111111111111,0.6045211908429764,0.25347006,0.6424165
Ercc6l2,-3.1630855,-28.51591,0.001561064406627971,0.03515993345020418,0.0,0.43058789811199083,0.0,0.32485774
Ppp4r3a,-3.16446,-1.770515,0.001553710601098341,0.03502366094925539,0.05555555555555555,0.5144914555941676,0.14427345,0.42494434
Znrf1,-3.1650593,-1.5273187,0.0015505130928655853,0.03498092930755523,0.1111111111111111,0.606133342886827,0.25485876,0.6079858
Epb41l1,-3.1662436,-1.2288146,0.0015442138693895946,0.03486808963907429,0.1111111111111111,0.609357646974528,0.3147,0.6242404
Atf7ip,-3.167267,-1.4879838,0.0015387890898957179,0.03477482156896378,0.1111111111111111,0.6047003188478487,0.24982198,0.58558506
Fip1l1,-3.1676764,-1.6841626,0.0015366240967101372,0.03475512582373854,0.1111111111111111,0.6030523412030236,0.21819642,0.5786137
Fnbp1,-3.1697526,-1.4878209,0.0015256876152189465,0.03453683759135054,0.16666666666666666,0.693440332461577,0.40632752,0.87794864
Glt8d1,-3.1709807,-28.463943,0.001519251943199142,0.0344201515293094,0.0,0.4316626661412245,0.0,0.31499666
Auh,-3.171244,-28.459188,0.001517876128047003,0.03441800131698141,0.0,0.431698491742199,0.0,0.31410658
Rad54l2,-3.1717703,-28.421883,0.001515127940160684,0.034384702493342544,0.0,0.4317701429441479,0.0,0.3072032
Atxn2,-3.172048,-1.4029155,0.0015136793562624436,0.034380865851878155,0.16666666666666666,0.7131085873965536,0.42799065,0.88068086
Slc4a4,-3.1720774,-2.9238145,0.0015135269479855907,0.034380865851878155,0.05555555555555555,0.5080428474187655,0.14221087,0.7699573
Fbxo11,-3.1722968,-1.4101439,0.0015123843364185992,0.034380865851878155,0.16666666666666666,0.710242539318597,0.41391018,0.8597761
Clip2,-3.1725597,-28.479824,0.001511014251448855,0.034380865851878155,0.0,0.4318776197470713,0.0,0.3179829
Grm3,-3.1729107,-2.3927562,0.0015091892500465696,0.034380865851878155,0.1111111111111111,0.5779385949199298,0.25204432,0.9184406
Cpsf6,-3.1731594,-1.3469766,0.0015078977695258341,0.034380865851878155,0.16666666666666666,0.7127145057858345,0.4310142,0.8631598
Gpcpd1,-3.1757033,-1.2635294,0.0014947375027092357,0.034123701527440244,0.1111111111111111,0.6100741589940172,0.31075102,0.6285985
Uggt2,-3.1759665,-1.588145,0.001493382152820252,0.03412175037948994,0.1111111111111111,0.6099308565901193,0.2665896,0.6515633
Pten,-3.1773994,-1.2841823,0.0014860228689154583,0.0339824974363901,0.16666666666666666,0.7113173073478307,0.44383276,0.85891986
Taco1,-3.17756,-28.42878,0.0014851989160397526,0.0339824974363901,0.0,0.43255830616558594,0.0,0.30846986
Plaa,-3.1786127,-28.440279,0.0014798161565500265,0.03389826097740768,0.0,0.43270160856948375,0.0,0.31059104
Entrep2,-3.1786566,-2.144438,0.0014795922654975329,0.03389826097740768,0.16666666666666666,0.686525991473507,0.3869279,1.1277813
Mpc1,-3.1792123,-1.8304136,0.0014767590125419146,0.033886007401367414,0.05555555555555555,0.5160677820370436,0.14427345,0.43951353
Elapor1,-3.1807475,-2.0336585,0.0014689562587779164,0.03373577322509625,0.05555555555555555,0.5167126428545838,0.13206914,0.45620924
Aopep,-3.1808498,-1.4907968,0.001468437428443775,0.03373577322509625,0.16666666666666666,0.7122129473721922,0.4565825,0.9655807
Fktn,-3.1809814,-28.4611,0.0014677706090075809,0.03373577322509625,0.0,0.43302403897825387,0.0,0.3144645
Snx29,-3.18142,-1.3369557,0.001465549892365683,0.03373577322509625,0.1111111111111111,0.6061691684878013,0.28943762,0.6140905
Ppp3r1,-3.1816247,-1.697445,0.0014645146179375207,0.03373577322509625,0.1111111111111111,0.600795328341633,0.23702663,0.62459534
Amy1,-3.1816685,-1.725821,0.00146429286111971,0.03373577322509625,0.05555555555555555,0.5173933292730986,0.16095543,0.4559236
Metap2,-3.1818001,-2.1539652,0.0014636277763217715,0.03373577322509625,0.05555555555555555,0.5153512700175545,0.11264789,0.425704
Rap1gap2,-3.1831892,-1.9214311,0.0014566243954553578,0.03365391015123428,0.05555555555555555,0.5173933292730986,0.15068634,0.47998416
Mapk9,-3.183613,-28.490238,0.0014544926822373258,0.033633578633147115,0.0,0.4333822949879984,0.0,0.31995535
Cpne8,-3.1838763,-29.20407,0.0014531709964510447,0.033631959237415646,0.0,0.4334181205889729,0.0,0.4814675
Zfp277,-3.185192,-28.50024,0.001446579155714559,0.033508260270732934,0.0,0.4335972485938452,0.0,0.3218581
Kcnj3,-3.185777,-2.3039749,0.0014436583047092541,0.03346945526103336,0.2222222222222222,0.785368824562032,0.62203383,1.6601648
Nyap2,-3.187327,-1.8302976,0.0014359443194260203,0.033319364303089086,0.1111111111111111,0.6041271092322573,0.309641,0.8288305
Rb1,-3.1880286,-1.6548686,0.0014324637076004493,0.033267329147125387,0.1111111111111111,0.6078171461326264,0.24471702,0.62758297
Trrap,-3.1884525,-1.9318193,0.001430364608423097,0.033247315768450365,0.05555555555555555,0.5176799340808942,0.1304714,0.42639592
Kdm5b,-3.1884964,-1.1645453,0.0014301476221487567,0.033247315768450365,0.1111111111111111,0.6129402070719736,0.3199091,0.61253244
Klhl32,-3.1886866,-2.081024,0.001429207698891075,0.033247315768450365,0.05555555555555555,0.5180381900906388,0.14221087,0.49870804
Cul9,-3.1891398,-28.444132,0.0014269686410294045,0.033247315768450365,0.0,0.434134632608462,0.0,0.31130475
Map2k4,-3.1892567,-1.4286983,0.0014263913448134143,0.033247315768450365,0.16666666666666666,0.7189123347544155,0.46014342,0.9450557
Anks1b,-3.1893592,-1.0151156,0.0014258863872496348,0.033247315768450365,0.7777777777777778,0.9035933077777379,2.134776,2.776784
Cdadc1,-3.190719,-28.436865,0.0014191932856208395,0.0331597596388104,0.0,0.43434958621430875,0.0,0.30995932
Abhd2,-3.190982,-28.531347,0.0014179011968921229,0.03315840309877401,0.0,0.43438541181528323,0.0,0.3278376
Cnot6l,-3.1913915,-1.2907085,0.0014158934366359946,0.0331402932425167,0.1111111111111111,0.6125819510622291,0.292195,0.60445106
Zfp91,-3.19164,-2.1972556,0.0014146757184795816,0.0331402932425167,0.05555555555555555,0.5168201196575073,0.11182846,0.43348634
Sun1,-3.1917715,-28.434507,0.0014140314351321621,0.0331402932425167,0.0,0.43449288861820656,0.0,0.30952492
Insr,-3.1922832,-1.4489487,0.0014115284596352047,0.03312468970340432,0.1111111111111111,0.6101099845949916,0.25847405,0.5906997
Hmbox1,-3.1931605,-1.5272843,0.0014072471461241518,0.03305308637793353,0.1111111111111111,0.6118296134417655,0.2564479,0.61119103
Sltm,-3.1933212,-1.3573838,0.001406463538601371,0.03305308637793353,0.16666666666666666,0.7173360083115394,0.43434465,0.8728454
Kcnh1,-3.1946518,-2.5453322,0.0013999963818363246,0.032940370210106866,0.05555555555555555,0.5173933292730986,0.11264789,0.5282984
Ablim1,-3.198307,-1.3912543,0.0013823703441851174,0.032554155257014994,0.1111111111111111,0.6140866263031562,0.3434889,0.7300036
Ilf3,-3.198877,-28.470627,0.001379639208547052,0.03251833818742043,0.0,0.4354601798445169,0.0,0.31625032
Nemf,-3.2011874,-1.7984304,0.001368625449108505,0.032287063931119867,0.05555555555555555,0.5196503421344894,0.14427345,0.43168595
Ppm1a,-3.201392,-1.8271843,0.0013676534679493426,0.032287063931119867,0.05555555555555555,0.5195428653315659,0.14221087,0.43325555
Mapk8ip3,-3.2019913,-1.7199101,0.001364810613104058,0.03225370375910821,0.05555555555555555,0.5199011213413105,0.15463535,0.43882897
Arl15,-3.2030442,-2.017091,0.0013598314693332833,0.03216432357481103,0.2222222222222222,0.7627628703471501,0.53907406,1.3588504
Adam10,-3.2032049,-1.6222601,0.0013590722440049137,0.03216432357481103,0.1111111111111111,0.6096084261813491,0.24229985,0.6119758
Snapc3,-3.2032049,-1.8039601,0.0013590722440049137,0.03216432357481103,0.05555555555555555,0.5200802493461828,0.14427345,0.43303034
B830012L14Rik,-3.203658,-1.7841406,0.001356934712183855,0.03216432357481103,0.1111111111111111,0.6144090567119264,0.29815137,0.7868074
Abr,-3.204857,-1.7245352,0.0013512955375289233,0.0320753631567157,0.16666666666666666,0.7079855264572064,0.3774019,0.9223497
Immt,-3.2049303,-28.575424,0.0013509523857039671,0.0320753631567157,0.0,0.4362841686669294,0.0,0.33647215
Arfgef1,-3.205091,-1.762723,0.00135019773463277,0.0320753631567157,0.16666666666666666,0.7087020384766954,0.3425752,0.86980206
Tmcc1,-3.2052958,-1.9347845,0.0013492378320672745,0.0320753631567157,0.2222222222222222,0.812058897288002,0.55466133,1.3440013
Myo9b,-3.2054565,-28.45872,0.001348484064597002,0.0320753631567157,0.0,0.4363558198688783,0.0,0.3140201
Dlgap4,-3.2059536,-1.6091452,0.0013461566932204108,0.0320753631567157,0.1111111111111111,0.6120445670476122,0.25847405,0.641755
Dstyk,-3.205983,-28.517805,0.0013460199044910918,0.0320753631567157,0.0,0.4364274710708272,0.0,0.3252229
Nin,-3.2061584,-1.9254038,0.001345199441361199,0.0320753631567157,0.1111111111111111,0.6123311718554079,0.23702663,0.70110786
Akap9,-3.2064216,-1.3126208,0.00134396961170949,0.0320753631567157,0.1111111111111111,0.6111489270232509,0.2969476,0.6199345
Trappc9,-3.207372,-1.7514321,0.0013395371910385377,0.0320510813207529,0.1111111111111111,0.6107190198115573,0.22447634,0.6137491
Naa15,-3.2076788,-1.4751413,0.0013381080631846938,0.03204542215487765,0.1111111111111111,0.6122953462544334,0.25485876,0.5916734
Zeb1,-3.2082052,-1.7428535,0.0013356614020304275,0.032015362955002305,0.16666666666666666,0.6955898685200445,0.40464374,0.98183846
Tmem117,-3.209755,-2.450092,0.0013284812923503263,0.03187168957629756,0.05555555555555555,0.5196145165335149,0.11182846,0.49869362
Cdc73,-3.210954,-1.4116485,0.0013229513177287473,0.03176738329523811,0.1111111111111111,0.614624010317773,0.2727155,0.6065599
Ccnt2,-3.2110124,-1.5095794,0.0013226821069765172,0.03176738329523811,0.1111111111111111,0.6135492422885394,0.24982198,0.59224945
Dock10,-3.2112901,-2.355787,0.001321404046084602,0.03176738329523811,0.1111111111111111,0.5928062193243292,0.30724195,1.0441757
Wdr47,-3.2113488,-2.1695921,0.001321135125879544,0.03176738329523811,0.05555555555555555,0.5200802493461828,0.11264789,0.4294735
Nrg2,-3.2113926,-1.9842576,0.0013209334688675121,0.03176738329523811,0.05555555555555555,0.5216565757890589,0.15850048,0.5185289
Rab14,-3.2120214,-1.2312036,0.001318046171128977,0.03176738329523811,0.1111111111111111,0.6142299287070541,0.3043381,0.6071074
Ptk2,-3.212372,-2.0476658,0.001316437189524237,0.03176738329523811,0.2222222222222222,0.7980152617060151,0.5174325,1.3355086
Adgrl2,-3.2125623,-29.135496,0.0013155664147829268,0.03176738329523811,0.0,0.4373231110951886,0.0,0.4635681
Rbbp4,-3.2128253,-28.52444,0.0013143616041349387,0.03176738329523811,0.0,0.4373589366961631,0.0,0.32650197
Slitrk5,-3.2133517,-28.504993,0.0013119550368856175,0.03175876742442932,0.0,0.437430587898112,0.0,0.32276514
Gon4l,-3.214112,-1.734538,0.0013084860623733623,0.03170335482053404,0.05555555555555555,0.5217998781929567,0.15068634,0.43255833
Clip4,-3.2144043,-28.512846,0.0013071540968268304,0.03169966659001528,0.0,0.4375738903020098,0.0,0.3242705
Garnl3,-3.2155888,-2.4205568,0.0013017724222600825,0.03159767388087481,0.05555555555555555,0.5213341453802888,0.14737342,0.6152437
Snap91,-3.2156472,-1.5919738,0.0013015071911421745,0.03159767388087481,0.16666666666666666,0.7227456740586823,0.45956331,1.0147471
Bbx,-3.2156618,-1.6335666,0.0013014408911559833,0.03159767388087481,0.05555555555555555,0.5223014366065991,0.18131793,0.48046216
Kcnq2,-3.2159395,-1.7702892,0.0013001817835068825,0.03159767388087481,0.1111111111111111,0.6136567190914628,0.2438976,0.6638336
Map2k1,-3.2188346,-2.118746,0.0012871272967357567,0.03135549452700796,0.05555555555555555,0.5209042381685953,0.12437875,0.45439944
Btbd1,-3.2207205,-28.5698,0.001278687304574483,0.03117815596544134,0.0,0.4384337047253968,0.0,0.3353596
Tspoap1,-3.2217734,-28.452568,0.0012739988549350008,0.031092051981928676,0.0,0.4385770071292946,0.0,0.31287268
Qki,-3.2222705,-1.8396826,0.0012717903857843468,0.031066370605477633,0.2777777777777778,0.8300791745781535,0.7427094,1.5979848
Mga,-3.2226799,-1.4115123,0.0012699743008045962,0.03105023608973567,0.1111111111111111,0.6155913015440834,0.2780894,0.6167289
Lztfl1,-3.2236156,-28.46919,0.0012658322360117745,0.030977151349395615,0.0,0.4388277863361158,0.0,0.31598037
Hnrnph1,-3.2237618,-1.2551107,0.001265186166182291,0.030977151349395615,0.1111111111111111,0.6171676279869595,0.2990231,0.6053619
Tmem63b,-3.2245805,-1.7007885,0.0012615737976247087,0.030929277319503578,0.05555555555555555,0.523232902231935,0.15463535,0.43414256
Fam135b,-3.2258086,-2.1387348,0.0012561730964584013,0.030824996440034017,0.16666666666666666,0.7012503134740086,0.4152048,1.1837294
Mphosph9,-3.2271538,-1.7905974,0.0012502825413666827,0.030708493497735617,0.05555555555555555,0.5237702862465518,0.15068634,0.44637668
Lmbrd2,-3.227183,-2.0588696,0.0012501547695471414,0.030708493497735617,0.05555555555555555,0.5223372622075735,0.12437875,0.43944505
Pspc1,-3.2273877,-1.4903183,0.001249260704347973,0.030708493497735617,0.1111111111111111,0.6154479991401856,0.25847405,0.6035906
Rbm26,-3.2283673,-1.6257361,0.0012449901318618323,0.030662589223764834,0.16666666666666666,0.7180525203310285,0.3813001,0.8889132
Acsl6,-3.228879,-28.565346,0.0012427646000929989,0.030635857618806314,0.0,0.43954429835560493,0.0,0.33448124
Phf12,-3.2291422,-2.2247221,0.001241621471939198,0.030635784160703627,0.05555555555555555,0.5226238670153692,0.11182846,0.44022575
Slc7a6,-3.2294054,-28.451248,0.0012404793148322127,0.030635734549210987,0.0,0.43961594955755384,0.0,0.3126256
Fmnl2,-3.2297416,-1.6054072,0.0012390213037892458,0.030627877123106752,0.16666666666666666,0.71894816035539,0.43849117,0.9838235
Smap2,-3.229844,-1.8298143,0.001238577875510228,0.030627877123106752,0.05555555555555555,0.5236986350446029,0.15292554,0.46210313
Ppp1cb,-3.2300487,-1.3303659,0.0012376914585740517,0.030627877123106752,0.1111111111111111,0.6177766632035252,0.292195,0.6170154
Sgsm2,-3.2312477,-28.502533,0.0012325113418072105,0.030551272836125225,0.0,0.43986672876437505,0.0,0.32229567
Myo1d,-3.2317739,-28.835264,0.0012302434750785542,0.030523215305042244,0.0,0.43993837996632396,0.0,0.39132544
Ppp1r16b,-3.232037,-28.865112,0.0012291109875013115,0.030523215305042244,0.0,0.4399742055672984,0.0,0.39806986
Mras,-3.2328267,-28.588926,0.0012257192990292138,0.030467231789930597,0.0,0.44008168237022177,0.0,0.33915436
Zc3h13,-3.2328997,-1.2468508,0.0012254056914389581,0.030467231789930597,0.1111111111111111,0.6189230824347078,0.30840144,0.6191379
Arid4b,-3.2335284,-1.5438086,0.0012227117237028698,0.03044880817043199,0.16666666666666666,0.7173360083115394,0.39145604,0.8742091
Atp9b,-3.235078,-1.447304,0.0012160941254046713,0.030312104962545005,0.16666666666666666,0.7270805717765916,0.4689105,0.9675209
Mdm4,-3.235941,-1.4940085,0.0012124250921124104,0.030248711443881585,0.1111111111111111,0.616666069573317,0.25347006,0.59475607
Slc2a3,-3.2378268,-28.54447,0.001204438560154443,0.030077383003113273,0.0,0.4407623687887364,0.0,0.33038795
Mark1,-3.2383387,-1.7273928,0.0012022800687669223,0.03005140971885321,0.05555555555555555,0.5254899150933257,0.15850048,0.45026135
Pcdh11x,-3.2386165,-29.460426,0.0012011098133324315,0.030050112368940816,0.0,0.4408698455916598,0.0,0.5531418
Atf7,-3.2388504,-1.5337623,0.0012001251513495707,0.030050112368940816,0.1111111111111111,0.615949557553828,0.264049,0.6285897
Pard3,-3.2401662,-1.8347721,0.0011946003087756573,0.029970971332214668,0.1111111111111111,0.611005624619353,0.25388527,0.70852786
Pi4ka,-3.24195,-1.5632875,0.0011871485885498376,0.029811852873209473,0.16666666666666666,0.7223157668469888,0.44607195,0.97882974
Ryk,-3.2433536,-28.472929,0.0011813151586246593,0.02969311348198746,0.0,0.44151470640920004,0.0,0.31668383
Ccdc85a,-3.2437046,-2.0471828,0.0011798609453209856,0.029684329214208688,0.16666666666666666,0.6940135420771684,0.39831275,1.106019
Bltp2,-3.24388,-28.526041,0.0011791344591228843,0.029684329214208688,0.0,0.44158635761114895,0.0,0.32681066
Med15,-3.2459853,-28.48599,0.001170448805384709,0.02950277617325247,0.0,0.4418729624189446,0.0,0.3191489
Soga3,-3.246965,-1.2607691,0.0011664277510439738,0.029429026920705703,0.1111111111111111,0.6213233976999964,0.3147,0.6345871
Adarb1,-3.2480614,-2.3083532,0.0011619417166105464,0.029343396546358442,0.05555555555555555,0.5257406943001469,0.11182846,0.46125644
Togaram1,-3.2483246,-1.7603463,0.0011608674435587742,0.029343396546358442,0.05555555555555555,0.5268512879303551,0.15068634,0.43887603
Hace1,-3.249436,-1.461289,0.0011563417359975146,0.02925697028837403,0.1111111111111111,0.6217891305126644,0.30071133,0.6760001
Gm10419,-3.250196,-28.487383,0.0011532546008012439,0.029206362981648845,0.0,0.4424461720345359,0.0,0.31941292
Ankrd33b,-3.251775,-28.809126,0.0011468671839080181,0.02907200116189476,0.0,0.4426611256403826,0.0,0.38549364
Bsn,-3.251892,-1.3044213,0.0011463953451372423,0.02907200116189476,0.1111111111111111,0.6217533049116899,0.33159277,0.6785956
Tmem132b,-3.2521992,-1.8991653,0.0011451576219229803,0.02907200116189476,0.16666666666666666,0.7229248020635546,0.421019,1.0827173
Mcu,-3.2535734,-1.6645923,0.0011396324613677515,0.02897060003495883,0.1111111111111111,0.6216458281087666,0.28040588,0.7061133
Cpsf7,-3.2536173,-28.504757,0.0011394565329064335,0.02897060003495883,0.0,0.44291190484720383,0.0,0.32271978
Tlk1,-3.2536466,-1.5323429,0.0011393392612130658,0.02897060003495883,0.1111111111111111,0.6188514312327589,0.2718095,0.6436684
Slc44a5,-3.2536905,-2.1823556,0.0011391633745918737,0.02897060003495883,0.1111111111111111,0.6098950309891449,0.24471702,0.8146863
Caap1,-3.2551963,-28.52927,0.0011331398031507883,0.02891497294459799,0.0,0.44312685845305055,0.0,0.3274362
Rpgr,-3.2554595,-28.527012,0.0011320901674970979,0.02891497294459799,0.0,0.443162684054025,0.0,0.32699898
Ube2n,-3.255986,-28.58082,0.0011299935921681157,0.028889560248865145,0.0,0.44323433525597394,0.0,0.33754143
Wdr44,-3.255986,-28.643053,0.0011299935921681157,0.028889560248865145,0.0,0.44323433525597394,0.0,0.3500913
Ankrd10,-3.2563953,-1.6133713,0.0011283654047229024,0.028889560248865145,0.05555555555555555,0.5281768351664099,0.16626097,0.4404691
Rnf165,-3.256907,-2.1679084,0.0011263332204108278,0.028878409954617313,0.05555555555555555,0.5273528463439974,0.12437875,0.4669802
Pacs1,-3.259524,-1.6083987,0.0011159928507997576,0.028640618816608867,0.1111111111111111,0.620821839286354,0.27114835,0.66768277
Ino80,-3.259992,-1.60136,0.0011141535672921587,0.02862075177164465,0.1111111111111111,0.6204994088775839,0.25238577,0.62653846
Mboat2,-3.261337,-1.3403572,0.0011088812284364613,0.02851257283070595,0.1111111111111111,0.6238311897682084,0.31195343,0.65596265
Fbrsl1,-3.2615125,-28.540684,0.0011081952354517418,0.02851257283070595,0.0,0.4439866728764375,0.0,0.32965076
Clstn2,-3.2668784,-2.3064344,0.0010874038480239636,0.028013941894922244,0.2222222222222222,0.7522301436606599,0.5899909,1.604812
1700025G04Rik,-3.266893,-1.8111062,0.0010873476919045727,0.028013941894922244,0.1111111111111111,0.6204994088775839,0.23702663,0.6619661
Cers5,-3.2688813,-28.562962,0.0010797353984624888,0.027869827239853096,0.0,0.44498978970372227,0.0,0.33401152
Dnajc10,-3.269671,-28.567202,0.0010767265653124245,0.027818887317254664,0.0,0.44509726650664566,0.0,0.33484688
Taok3,-3.2697003,-1.7722255,0.0010766152761319846,0.027818887317254664,0.05555555555555555,0.5299322896141583,0.15815948,0.46077862
Snx27,-3.270051,-2.2283623,0.0010752806356203216,0.027818887317254664,0.05555555555555555,0.5284634399742055,0.11264789,0.4438858
Ttc8,-3.2701535,-1.8372136,0.0010748916538509462,0.027818887317254664,0.05555555555555555,0.5299322896141583,0.14427345,0.44119287
Nexmif,-3.2702558,-1.374068,0.0010745028022461594,0.027818887317254664,0.1111111111111111,0.6249059577974421,0.3313589,0.70225245
Socs7,-3.275724,-28.521898,0.0010539152213954385,0.027361064733232302,0.0,0.44592125532905813,0.0,0.32601154
Npat,-3.277303,-28.552729,0.001048038415295416,0.027234808722425365,0.0,0.4461362089349049,0.0,0.33200344
Gabrb2,-3.2777708,-2.1191938,0.0010463029712682855,0.027216031788943686,0.16666666666666666,0.7218500340343209,0.43344182,1.2110898
Nploc4,-3.2786188,-28.515982,0.0010431642546559704,0.027160681707951478,0.0,0.44631533693977715,0.0,0.32487172
Lonrf2,-3.2794085,-28.536396,0.0010402498353468564,0.027111069908603326,0.0,0.44642281374270054,0.0,0.3288181
Stx18,-3.2796714,-28.518333,0.0010392800378166089,0.027111069908603326,0.0,0.44645863934367497,0.0,0.32532382
Cyth1,-3.2799056,-2.058249,0.0010384186979975798,0.027111069908603326,0.05555555555555555,0.5304696736287752,0.13206914,0.46248594
Arhgef7,-3.2805488,-1.7776493,0.0010360534184945494,0.027080501318043328,0.05555555555555555,0.5315086160570344,0.15292554,0.44887432
Mosmo,-3.2807243,-28.564331,0.0010354092080890954,0.027080501318043328,0.0,0.44660194174757284,0.0,0.3342806
Ints8,-3.281777,-28.544498,0.0010315517236089442,0.027015394554943787,0.0,0.44674524415147066,0.0,0.33039412
Ubap2l,-3.2822156,-1.3966368,0.001029948367180363,0.026999719635254982,0.1111111111111111,0.6255866442159568,0.28670448,0.6281791
