names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_DG-IMN Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Gm11728,9.27767,4.102316,1.7322525697703274e-20,2.0686945133212754e-19,0.10175167439464193,0.009651630007041962,0.056387685,0.0033715798
Ezh2,9.275023,0.5824732,1.775797680602103e-20,2.1197549390394717e-19,0.30963420917053064,0.22807671596039933,0.21715055,0.15011387
Tbc1d12,9.2746315,0.32648885,1.7823435063910428e-20,2.1266238906184421e-19,0.5285935085007728,0.46232550432873537,0.45122132,0.37482962
Nbr1,9.27324,0.32264856,1.8057590645072616e-20,2.153606127976481e-19,0.49613601236476046,0.43279068804109194,0.38461092,0.31848812
Pkp4,9.26794,0.267616,1.8977618836832926e-20,2.262327498428131e-19,0.8438948995363215,0.7367963216105381,1.24411,1.1156925
Wbp2,9.267829,0.6283496,1.899740168989872e-20,2.2636815228717453e-19,0.2910870685213807,0.2114245474503956,0.19900003,0.13316575
Cebpd,9.2671585,1.745999,1.9117102224509904e-20,2.2769350034245615e-19,0.13575476558475014,0.044861439045607056,0.08694554,0.026720898
Rps3,9.252851,0.32598472,2.18583899146944e-20,2.5988271549019406e-19,0.3475012879958784,0.2592270411333416,0.30801806,0.2529123
Rbbp5,9.25076,0.63270736,2.2290199195975024e-20,2.648994482069212e-19,0.32328696548171043,0.25152230644960855,0.21402082,0.1431649
Clns1a,9.219169,0.49923235,2.994118685630502e-20,3.5519633149179506e-19,0.3786707882534776,0.3119174847769355,0.2663544,0.19550239
Pkib,9.205895,0.70810425,3.3883351949803004e-20,4.014310700578513e-19,0.2764039155074704,0.19497949546414814,0.19265416,0.12226583
Ift57,9.192891,0.37001005,3.824235705561494e-20,4.526749489358474e-19,0.45260175167439465,0.3848225011391409,0.32971442,0.264066
Msl2,9.190717,0.28853908,3.902322845821276e-20,4.617147286095011e-19,0.5012879958784132,0.43295638126009695,0.37822983,0.3194499
Gm10419,9.169509,0.363029,4.751789052355612e-20,5.609866952407527e-19,0.49690880989180836,0.4319207986413156,0.38144547,0.30828232
Phlpp2,9.16935,0.34677213,4.758813574530893e-20,5.615692610788103e-19,0.49768160741885625,0.43444762023114203,0.38917845,0.31781092
Dcaf7,9.162459,0.38739288,5.0727874766792836e-20,5.975703616763365e-19,0.4461617722823287,0.3823371028540657,0.33134413,0.26261818
Ccnl2,9.147974,0.25553858,5.80112841230775e-20,6.824707549855921e-19,0.5497166409067491,0.4837413528851332,0.44175103,0.3820389
Pacsin1,9.135049,0.27518615,6.537708050274702e-20,7.687886884502461e-19,0.8026790314270994,0.6789279648730375,1.0039867,0.88742054
Cx3cl1,9.119751,0.26139656,7.529743896448932e-20,8.835118711684838e-19,0.5175167439464193,0.4559463153970424,0.42439157,0.36537278
Mtmr1,9.11132,0.29653272,8.138566357600847e-20,9.54531986157725e-19,0.5443070582174137,0.47889482622923657,0.44825163,0.3787745
Vldlr,9.102852,0.27263877,8.799028422311625e-20,1.0306446979403372e-18,0.4770736733642452,0.40893086450437016,0.37568006,0.32024297
Rps28,9.10221,0.30793425,8.851236638638849e-20,1.0363081850990234e-18,0.3938691396187532,0.3129530673957168,0.35772648,0.29818654
Rpl10a,9.09838,0.38653392,9.16890218063627e-20,1.072099223645329e-18,0.3256053580628542,0.24240917940433288,0.25140342,0.1977432
Tsn,9.093047,0.32008007,9.630162474941146e-20,1.1255435654705028e-18,0.43585780525502316,0.36692763348659957,0.3212252,0.2650079
Elf2,9.089617,0.331393,9.938832316854439e-20,1.161114888495125e-18,0.43147861926841835,0.3598442483741353,0.33140257,0.27176693
Kcnj9,9.074917,0.524123,1.1376398802740448e-19,1.3273288572715408e-18,0.38717156105100464,0.32165196139347996,0.27469605,0.1987127
Utp4,9.073573,0.67363256,1.151771522394788e-19,1.3432335419595465e-18,0.3019062339000515,0.22902945196967814,0.18966804,0.123042494
Parp6,9.067713,0.34064633,1.2154176079263792e-19,1.4168447342725296e-18,0.49021123132405975,0.42806843129944905,0.37263605,0.30497304
Mboat2,9.060081,0.2529013,1.3035454261188227e-19,1.5169601042564941e-18,0.6944873776403916,0.6101238556812062,0.72905904,0.6421565
Hectd2os,9.05892,0.86434954,1.3174899027521254e-19,1.5325088176168661e-18,0.2751159196290572,0.20073733482457232,0.20134532,0.11557464
Rack1,9.056143,0.4223087,1.3514497607276304e-19,1.5706511708802523e-18,0.30551262235960847,0.22347872913301023,0.23418131,0.17974369
Faim,9.039247,0.71697414,1.577554616298534e-19,1.831053673431603e-18,0.27279752704791344,0.19589080816867568,0.17958929,0.11304487
Mid2,9.038107,0.5586274,1.5940804650790645e-19,1.8494361872484654e-18,0.35857805255023184,0.2886375875067313,0.25660223,0.1811652
Elapor1,9.036522,0.30942845,1.6173558140184756e-19,1.875630156352026e-18,0.577537351880474,0.505157201441531,0.5260232,0.44376957
Macrod2,9.030332,0.3816897,1.7115211851576464e-19,1.983976455788868e-18,0.9466769706336939,0.8777598276790523,2.7539108,2.5084424
Retreg2,9.024003,0.52049375,1.8133822201338525e-19,2.101146194695844e-18,0.3173621844410098,0.24013089764301396,0.21359643,0.153582
Tcerg1,9.023511,0.2570864,1.821559787069473e-19,2.1097117016619283e-18,0.5958268933539412,0.5322894660536017,0.5226268,0.45387894
Smc2,8.985605,0.80716956,2.5731406462609078e-19,2.9724973845670933e-18,0.2575991756826378,0.17899009983016445,0.16696802,0.09880516
Zdhhc8,8.984825,0.57064867,2.591462472515903e-19,2.992376305823047e-18,0.3426069036579083,0.27260676856799637,0.22259627,0.15517992
Jazf1,8.971161,0.32134575,2.934061772222559e-19,3.385068261898676e-18,0.7872230808861411,0.6559380307360921,1.0284666,0.8911786
Rps18,8.953354,0.39693806,3.448430033131287e-19,3.969979219804528e-18,0.3379701184956208,0.2577772254670478,0.27995408,0.21942496
Smarcd2,8.949458,0.9549809,3.572323409630053e-19,4.110849251253085e-18,0.2199896960329727,0.13868522430719524,0.13665377,0.0728194
Arhgef3,8.947354,0.29234922,3.6410332851539263e-19,4.184540820020787e-18,0.5154559505409583,0.4471645747897767,0.44299617,0.3750944
Supt20,8.946039,0.29364908,3.6846739387049925e-19,4.231076441581331e-18,0.506439979392066,0.4464189553042542,0.39633805,0.33418387
Fyttd1,8.942089,0.28188607,3.818831085388625e-19,4.383254646065457e-18,0.5677485832045337,0.5031274595087196,0.48119664,0.41099823
Tbca,8.922432,0.3443461,4.561608346385979e-19,5.222429325410791e-18,0.4113858835651726,0.34468331883517667,0.3067668,0.2490379
Rplp2,8.905609,0.26206094,5.309381415132216e-19,6.073353709008202e-18,0.42581143740340033,0.3476657967772669,0.3847958,0.33028156
Srsf3,8.851209,0.32747507,8.657640061556468e-19,9.865597474725288e-18,0.4309634209170531,0.3651464313822957,0.31781018,0.2609359
Igip,8.81042,0.58653545,1.246781516983789e-18,1.4141418050381768e-17,0.30525502318392583,0.2330475125305497,0.20497312,0.14106202
Mxi1,8.799349,0.30404595,1.3761179376927503e-18,1.5575521897979864e-17,0.4337970118495621,0.3637380390207531,0.3289378,0.2742011
Sh3bgrl3,8.796591,0.5201574,1.4103555782027954e-18,1.5956317636340678e-17,0.26120556414219476,0.1777888239923781,0.21235725,0.15269771
Rcor1,8.788844,0.29603875,1.5110649409647563e-18,1.7074144223600926e-17,0.5443070582174137,0.4815044944285655,0.46601096,0.3944039
Cdh2,8.78849,0.3164059,1.5158299031417961e-18,1.712078583329973e-17,0.8722308088614117,0.7463651050080775,1.407725,1.2466809
Nop58,8.75387,0.3772578,2.0615795712881126e-18,2.3206804809598487e-17,0.4229778464708913,0.3600513648978916,0.30594677,0.24338087
Insig2,8.750537,0.48160198,2.1234026214100233e-18,2.3882724335407002e-17,0.3459556929417826,0.27658340582411667,0.22932994,0.169406
Scn2b,8.748927,0.48787126,2.1539055499696928e-18,2.4215666162211565e-17,0.33075734157650694,0.2593513110475954,0.22875498,0.16829431
Mtrex,8.730806,0.3144889,2.528641819157704e-18,2.836935519029958e-17,0.47295208655332305,0.41017356364690777,0.35545358,0.2950755
Spsb1,8.728516,0.5999557,2.58036970982714e-18,2.893761857389618e-17,0.1777434312210201,0.08980572470071663,0.10628897,0.071379855
Naa50,8.727074,0.49058762,2.613466380734919e-18,2.9296554714370994e-17,0.35497166409067493,0.28954890021125884,0.24296878,0.17877188
Kdm1a,8.72537,0.2847489,2.653114495100976e-18,2.9728601536014695e-17,0.5437918598660484,0.4844455490659045,0.4480774,0.38120306
AI504432,8.723676,0.67950183,2.693127481538615e-18,3.015180642872607e-17,0.26738794435857804,0.18992585228449527,0.17100267,0.11014806
Prdm2,8.713889,0.2649862,2.9362328096997596e-18,3.284620133082121e-17,0.5473982483256054,0.48829791640777104,0.4579233,0.3942932
Ccdc88a,8.711156,0.2503333,3.0079043459635843e-18,3.36339532983943e-17,0.890520350334879,0.8044405782693343,1.4936559,1.361808
Gm35339,8.709833,1.9228148,3.043222793365264e-18,3.400058064770256e-17,0.1354971664090675,0.05140632119630504,0.07876299,0.021382635
Gm42477,8.70648,1.4540485,3.134560789500241e-18,3.5006503912664784e-17,0.16434827408552294,0.08234952984549107,0.101787284,0.038363203
Zhx3,8.704441,0.26648888,3.191433012898168e-18,3.562684048881337e-17,0.5301391035548686,0.46841473012716955,0.44598955,0.3833854
Dhx9,8.698358,0.2542729,3.367218313062962e-18,3.755797263262839e-17,0.5211231324059763,0.46605360175634813,0.42452875,0.36700788
Camta1,8.692201,0.29135466,3.55486346084047e-18,3.9618075982075243e-17,0.8699124162802679,0.7561824282341245,1.3368164,1.1919893
Vamp2,8.691067,0.2799584,3.590530702671089e-18,3.999898838340471e-17,0.4734672849046883,0.4108363365229278,0.41710705,0.3550663
Ilf3,8.690169,0.3241806,3.6189850011035634e-18,4.0282571242606775e-17,0.4863472436888202,0.42550018640487136,0.3707428,0.3063726
Wdr13,8.6799,0.55836815,3.9611782212049734e-18,4.4054991226729155e-17,0.3408037094281298,0.27567209311958907,0.22488496,0.15806909
Sh3pxd2a,8.6753,0.33512917,4.124627748659744e-18,4.5815935347865783e-17,0.4180834621329212,0.3536721759661986,0.30076036,0.24541532
Apex2,8.659142,0.28130677,4.7532916756102716e-18,5.273366941521387e-17,0.586038124678001,0.515968683981608,0.51234293,0.4386711
Rbm10,8.633329,0.36393788,5.959140392352037e-18,6.597532028945167e-17,0.4366306027820711,0.376165030446129,0.31584203,0.2535592
Ets2,8.629278,0.72201127,6.174054956882102e-18,6.829841774039609e-17,0.2568263781555899,0.18172403794374714,0.1706574,0.10689171
Fzd3,8.628672,0.2608691,6.206849567252378e-18,6.863294151114049e-17,0.5394126738794436,0.47732074064868896,0.45762265,0.394958
Cox7a2l,8.627868,0.38642377,6.2506097378788085e-18,6.908839311263002e-17,0.35239567233384855,0.2819684354417795,0.25830612,0.20333198
2700049A03Rik,8.624031,0.41251743,6.4637511856943344e-18,7.13855299464064e-17,0.4134466769706337,0.3526780166521685,0.3038097,0.23643424
Hspb11,8.611629,0.74142873,7.202962694094748e-18,7.941879671330565e-17,0.2609479649665121,0.18623917816163374,0.16797356,0.103823274
Rad50,8.60923,0.59294695,7.355321638650628e-18,8.106541937265889e-17,0.30628541988665636,0.23735553622468,0.21071237,0.14454035
Ccsap,8.607508,0.58882654,7.466609584963856e-18,8.225822039687528e-17,0.31710458526532714,0.24982395095480717,0.20646106,0.14190817
Tacc2,8.607091,0.4049539,7.493799695614432e-18,8.252393353326222e-17,0.41782586295723856,0.3582701627935877,0.3023497,0.2363615
Hipk1,8.599922,0.32670626,7.976987848082268e-18,8.777299896722791e-17,0.4348274085522926,0.36999295803819227,0.30794728,0.25274116
Net1,8.589508,1.5337633,8.73422484420775e-18,9.598716628378824e-17,0.14811952601751674,0.06549024481173107,0.09270036,0.032996867
Rbm3,8.589025,0.5202859,8.771104214009325e-18,9.635305405986532e-17,0.33462132921174653,0.267635971997846,0.2231415,0.16067794
Togaram1,8.582296,0.25270185,9.299779613721409e-18,1.0203555664381144e-16,0.580370942812983,0.5164657636386231,0.49377123,0.42911193
Eda,8.577433,0.3712342,9.701455795107036e-18,1.0639923151613309e-16,0.4706336939721793,0.40594838656227994,0.46802118,0.37941054
Amer3,8.57533,1.8199923,9.880320489965148e-18,1.0827251695161645e-16,0.13446676970633695,0.05157201441531006,0.080923714,0.02359179
Zfp277,8.552588,0.30308276,1.203586142022108e-17,1.3141145727807413e-16,0.4824832560535806,0.423967524129075,0.3732374,0.31240067
Dcc,8.542313,0.4453496,1.3156152342420101e-17,1.4346826844189453e-16,0.9384337970118496,0.8300401806056087,2.4211674,2.1440787
Gria3,8.529089,0.46154115,1.4750479934030125e-17,1.6059375843897465e-16,0.9142194744976816,0.7859657843502754,2.0409355,1.768833
Igsf8,8.524705,0.32648483,1.5320008957315376e-17,1.6672686945446097e-16,0.39180834621329214,0.3233917401930326,0.30350342,0.24903192
Gpsm2,8.51446,0.83983815,1.673692768173766e-17,1.8185250578580304e-16,0.18907779495105614,0.1071206660867404,0.115315676,0.0660586
Panx2,8.512889,0.88110524,1.696519698835384e-17,1.8425822274740003e-16,0.24420401854714066,0.17261091089847147,0.15461773,0.086900115
Epn1,8.503599,0.36592925,1.8380092256007835e-17,1.993030988373408e-16,0.3727460072127769,0.30702953481628764,0.26437533,0.21092612
Sema7a,8.483477,0.8197492,2.1856359261143294e-17,2.3642527107363944e-16,0.2452344152498712,0.17265233420322273,0.15924473,0.09330727
Edc3,8.460817,0.53993905,2.655105829161018e-17,2.865168418857693e-16,0.3276661514683153,0.2609668199328942,0.2110762,0.14983031
Slc7a6,8.452586,0.33406815,2.849196315100556e-17,3.0721470700943793e-16,0.48866563626996395,0.43009817323226046,0.3686233,0.30277187
Zfp706,8.449425,0.33440527,2.927412127025748e-17,3.1539520390209246e-16,0.3603812467800103,0.28843047098297503,0.27109566,0.22072023
Tomm20,8.449201,0.28570202,2.933044817848973e-17,3.158754078380838e-16,0.4348274085522926,0.3723126631042625,0.3439683,0.29026246
Hnrnpa0,8.444473,0.74639064,3.054195448143085e-17,3.2879099235418545e-16,0.21277691911385885,0.13346588790853733,0.1400247,0.08580523
Khsrp,8.4434395,0.49099404,3.081333128967122e-17,3.3144684217512644e-16,0.3408037094281298,0.27500932024356906,0.22053222,0.16174838
Ccdc112,8.443216,0.51274025,3.087229648927933e-17,3.319482219555565e-16,0.37068521380731584,0.3115860983389255,0.25931495,0.1885463
Ndufs3,8.43933,0.37585428,3.1916117612170677e-17,3.4303443209561044e-16,0.39541473467284904,0.3333747566380846,0.28937477,0.23001918
Gpc3,8.436222,1.128336,3.277593703663301e-17,3.521349173028105e-16,0.1723338485316847,0.0908827306242492,0.13438088,0.063719355
Pabpc4,8.423638,0.45754045,3.6496968195423e-17,3.913302216324884e-16,0.38433797011849563,0.3255457520400978,0.27476856,0.20724542
Ythdc2,8.417713,0.2716037,3.8390485782757475e-17,4.1130476594206275e-16,0.5517774343122102,0.4883807630172735,0.45968315,0.39435804
Dek,8.407253,0.34773672,4.197257368348611e-17,4.493239262451281e-16,0.354198866563627,0.28234124518454085,0.25845104,0.20844021
Ina,8.406289,0.4489468,4.231884645405384e-17,4.52670144992208e-16,0.3678516228748068,0.3037985170456899,0.27119145,0.20556353
Upp2,8.394584,0.29071325,4.6754890507361274e-17,4.999219689346588e-16,0.8114374034003091,0.688165361832567,1.1295282,0.9976869
Gtf2a1,8.385003,0.25255704,5.072452708285408e-17,5.412899295934429e-16,0.5381246780010304,0.47864628640072904,0.4448241,0.38543132
Gm32834,8.384184,1.0886825,5.10787714920827e-17,5.44853747515785e-16,0.1929417825862957,0.11515678720848349,0.11514253,0.05579314
Actn4,8.379795,0.3048327,5.30201189592233e-17,5.651132869632408e-16,0.44590417310664604,0.385982353672176,0.32484984,0.2705754
Rhobtb3,8.373505,0.41779488,5.592937454440612e-17,5.951771461418585e-16,0.37300360638845953,0.30620106872126257,0.2647158,0.20445955
Srsf9,8.372717,0.6465468,5.630462839496003e-17,5.989332402900142e-16,0.2962390520350335,0.23027215111221574,0.19381157,0.12805931
Tro,8.3711815,0.36728698,5.704345235130982e-17,6.06552261448237e-16,0.42117465224111283,0.3602170581168966,0.30579334,0.24475202
Palmd,8.368635,0.4299776,5.828925856042045e-17,6.193089669903113e-16,0.3969603297269449,0.332132057495547,0.30906746,0.23808536
Zdhhc15,8.366922,0.8246901,5.914270795615479e-17,6.281282856845372e-16,0.24214322514167955,0.17020835922289881,0.15408503,0.08989313
Nudt21,8.365783,0.57896787,5.97170653729777e-17,6.337273090726346e-16,0.3127253992787223,0.2470485895364732,0.21522167,0.14907275
Paqr3,8.358754,0.5959644,6.33838180928313e-17,6.721085999030691e-16,0.31504379185986603,0.2487469450312746,0.20012179,0.13678248
Lmtk3,8.358406,0.34139112,6.357126057679102e-17,6.73830284693639e-16,0.4595569294178259,0.4035872581914585,0.33936092,0.27680466
Rpl7,8.356609,0.38473395,6.45465086993486e-17,6.838977479304011e-16,0.2854198866563627,0.20570813139472266,0.2366322,0.18604913
Commd10,8.355544,0.25402376,6.513188329857831e-17,6.898280268950725e-16,0.5754765584750129,0.5148502547533242,0.5258279,0.45752868
Gm44257,8.353381,0.40287182,6.633639693190223e-17,7.023085049488624e-16,0.39747552807831016,0.32989519903897935,0.30096275,0.23554707
Irs2,8.32836,0.57017416,8.197034076814408e-17,8.647597394739032e-16,0.27563111798042245,0.203471272938155,0.18314444,0.12696075
Cers4,8.327589,0.2976113,8.25055038713101e-17,8.700639281876383e-16,0.5236991241628027,0.4653494055755768,0.4247745,0.3580895
Cenpv,8.321358,0.45764312,8.696130422228323e-17,9.159742236192672e-16,0.40571870170015456,0.35106250776686965,0.294329,0.22250308
Rrp1,8.316886,0.34986934,9.030453311424798e-17,9.500715758730787e-16,0.34363730036063883,0.2733938113582702,0.26282647,0.21177332
Rad54l2,8.3160925,0.323584,9.091052068417943e-17,9.560726774105289e-16,0.47655847501287996,0.42289051820554246,0.36039168,0.29766852
Parp1,8.31371,0.5307563,9.275515355440958e-17,9.750903661999162e-16,0.3207109737248841,0.2549190174392113,0.21152793,0.15105113
P4htm,8.310113,0.40612248,9.561088891086105e-17,1.0047182577375191e-15,0.41293147861926843,0.3537550225757011,0.30100036,0.23510416
Appl2,8.287812,0.25139832,1.1535084998553294e-16,1.2107333355903398e-15,0.3101494075218959,0.23085207737873328,0.21134306,0.18040416
Lrpap1,8.257411,0.3801828,1.4886569079226521e-16,1.5570342980101853e-15,0.3820195775373519,0.31610123855681205,0.291625,0.23123908
Atp5g2,8.2530775,0.42436266,1.543669686374644e-16,1.6133179491593418e-15,0.32251416795466253,0.2528064288968974,0.25137547,0.1930667
Usp8,8.251006,0.26934817,1.5706650190296667e-16,1.6408930428198734e-15,0.509273570324575,0.4539994200737335,0.40272683,0.34461305
Rspo3,8.249293,0.41722852,1.5933452568131505e-16,1.6632939802085996e-15,0.3781555899021123,0.3086864670063378,0.30926597,0.2401238
Tbc1d20,8.20402,0.6060441,2.3248105391023307e-16,2.417479070653236e-15,0.27691911385883566,0.2069922538420115,0.17611884,0.11913673
Msl1,8.200294,0.31502026,2.398011010897882e-16,2.4926327219661928e-15,0.4237506439979392,0.3644836585062756,0.3024902,0.24992986
Lrrc4b,8.196574,0.25191677,2.473350564133829e-16,2.568957466496946e-15,0.4963936115404431,0.43805144774450105,0.38825724,0.33532825
Wdr47,8.193884,0.25843748,2.5292912124885744e-16,2.6260453972012365e-15,0.5641421947449768,0.5113292738494677,0.48495337,0.41985655
Gprin1,8.184704,0.9042081,2.729735958840071e-16,2.8308763108464957e-15,0.21226172076249356,0.1385195310881902,0.1301895,0.07166458
Eny2,8.1830435,0.35691905,2.767639262325885e-16,2.8690766581287236e-15,0.41576506955177744,0.3581458928793339,0.29266983,0.23545346
Lrrc42,8.176796,0.7497604,2.914905658558812e-16,3.019410757342918e-15,0.25734157650695516,0.18806180357068886,0.16138242,0.09907847
Rcbtb2,8.171031,0.51413864,3.057647630077552e-16,3.1636115448665313e-15,0.291602266872746,0.22244314651422892,0.19373682,0.13949151
Dsg2,8.165725,1.3071787,3.195114677394767e-16,3.303298629534336e-15,0.16306027820710975,0.08558054761608881,0.101352096,0.042201765
Ecm2,8.165099,1.6949099,3.2117075537750274e-16,3.319176229612884e-15,0.12390520350334878,0.04378443312207448,0.07715344,0.0244722
Nampt,8.141066,0.392746,3.918140191888878e-16,4.039924288413436e-15,0.3732612055641422,0.312166024605443,0.2593878,0.20339866
Tcf20,8.139102,0.2581995,3.982195915157424e-16,4.104396019957038e-15,0.8217413704276146,0.7171616751584441,1.1182833,1.0014001
Klhl26,8.138203,0.62774175,4.0119001210693695e-16,4.1334262366999216e-15,0.28773827923750644,0.22186322024771135,0.18045801,0.12043922
Fbxo38,8.119869,0.28888622,4.666853605764029e-16,4.7953482365919486e-15,0.5141679546625451,0.4591773331676401,0.40418813,0.34195763
B3galnt2,8.1123295,0.45185274,4.9658550285376425e-16,5.098682637249004e-15,0.38871715610510044,0.3328362536763183,0.2711516,0.20515867
Pygb,8.0864315,0.30942267,6.143825998453714e-16,6.296132897728882e-15,0.4242658423493045,0.36518785468704695,0.32153153,0.26699302
Arl3,8.085632,0.25221798,6.1842646858635595e-16,6.330331127967766e-15,0.5409582689335394,0.487800836750756,0.4596464,0.3987239
Tnfrsf19,8.078005,0.3989802,6.583481464270065e-16,6.736410774750062e-15,0.38717156105100464,0.325255788906839,0.28511113,0.22330503
Ran,8.06815,0.43994635,7.137138209945806e-16,7.29737076488751e-15,0.24781040700669757,0.17157532827969016,0.18165615,0.1370138
Zbtb7a,8.0657625,0.2653115,7.278032648974477e-16,7.438597842447478e-15,0.4775888717156105,0.42438175717658755,0.38677895,0.33139226
Lratd2,8.065062,2.220954,7.319923448239451e-16,7.478568176965554e-15,0.10432766615146831,0.024481173107990556,0.061022904,0.013406737
B3galt2,8.059313,0.37484938,7.67242885393995e-16,7.832756964489607e-15,0.386913961875322,0.32343316349778384,0.29282475,0.23298548
H2bc6,8.058658,0.7174349,7.713655237280773e-16,7.871854015409585e-15,0.23956723338485317,0.16788865415682863,0.15261658,0.09556051
H2az1,8.056151,0.35341683,7.873388865664918e-16,8.028765040623012e-15,0.32251416795466253,0.2517708462781161,0.26532856,0.21336775
Sms,8.049532,0.37710452,8.311144168212893e-16,8.468731277962854e-15,0.4216898505924781,0.36692763348659957,0.3265429,0.26031756
Fam122a,8.047213,0.88172436,8.470109689092441e-16,8.627439247381116e-15,0.20401854714064915,0.1310219129282134,0.12199325,0.068047285
Ubqln2,8.044483,0.46838382,8.661046223657093e-16,8.818547665109312e-15,0.250386398763524,0.17447495961227788,0.17882825,0.13236964
Pdp1,8.043911,0.74822164,8.701576655912641e-16,8.853137627579427e-15,0.24987120041215868,0.1808127252392196,0.16239972,0.09982377
Cnksr2,8.033207,0.46321478,9.4957203467546e-16,9.653802713480746e-15,0.9456465739309634,0.8466923491156124,2.4658759,2.1764467
Tuba4a,8.033136,0.26571038,9.50118372387983e-16,9.655703731492096e-15,0.3377125193199382,0.2659376165030446,0.2700153,0.22939757
Safb,8.031739,0.27061617,9.610015252446052e-16,9.762612848137066e-15,0.4868624420401855,0.43055382958452426,0.37171668,0.31715736
Fam133b,7.9869895,0.36428136,1.3827373210023233e-15,1.3978236198394442e-14,0.36218444100978875,0.3000704196180771,0.24680644,0.19677182
Lrtm2,7.98381,1.227748,1.4188438105277072e-15,1.433245608604492e-14,0.14348274085522927,0.06602874777349738,0.083839945,0.03666143
Snap47,7.981591,0.27368987,1.4445879919617027e-15,1.4587027186776006e-14,0.4641937145801133,0.41033925686591277,0.3639636,0.30980405
Matn2,7.979288,0.3774059,1.4717985163792462e-15,1.4850629416113536e-14,0.3758371973209686,0.3064496085497701,0.28272614,0.2243696
Gm57038,7.976292,1.0703973,1.5079476775401217e-15,1.5203960260976762e-14,0.18907779495105614,0.1157781367797523,0.117644876,0.057749446
Ica1,7.9665685,0.27511585,1.6314127114159956e-15,1.643646777493356e-14,0.764554353426069,0.6399072117973572,0.9082324,0.79885435
Hlcs,7.9608407,0.4088642,1.7087421572073608e-15,1.7202660833331506e-14,0.3951571354971664,0.3382212832939812,0.29102895,0.22668809
Gmfb,7.9604793,0.40256524,1.7137386857761527e-15,1.724650130591956e-14,0.3487892838742916,0.28635930574541235,0.23599683,0.18345521
Mex3c,7.9469905,0.59692645,1.910972838455443e-15,1.9209816748708475e-14,0.2946934569809377,0.23060353755022575,0.19352119,0.1320519
Hfm1,7.9451904,0.68925345,1.938925454563079e-15,1.9483517937213886e-14,0.2879958784131891,0.2253427778468166,0.19299224,0.124002405
Rcl1,7.9258103,0.7560413,2.2666347935804013e-15,2.270860436372311e-14,0.22436888201957753,0.15260345470361625,0.13555105,0.08246127
Parvb,7.9216614,0.7721483,2.3435811013865717e-15,2.3462006033627863e-14,0.16383307573415765,0.0862018971873576,0.09546896,0.057000905
Cnst,7.9170485,0.5126114,2.4321517673152543e-15,2.43396342598737e-14,0.3415765069551777,0.2825483617082971,0.23171699,0.16786969
Rpl18a,7.9001093,0.25419703,2.7865921382933876e-15,2.7824500466719927e-14,0.374806800618238,0.3040884801789487,0.34430468,0.29610512
P2ry14,7.8877454,0.9637424,3.076944682960384e-15,3.069422648998496e-14,0.2158681092220505,0.14614141916242077,0.13892587,0.073637
Tmcc2,7.886136,0.5937497,3.1168717352617016e-15,3.1064667480149083e-14,0.24214322514167955,0.17140963506068513,0.15352404,0.104316935
Dcaf1,7.87579,0.26724052,3.3859635872636814e-15,3.3646760942964173e-14,0.5118495620814013,0.4590116399486351,0.40594646,0.34787384
Edem3,7.873287,0.25527725,3.4544304499941785e-15,3.431443482119911e-14,0.520607934054611,0.46974027587920963,0.41553336,0.35881445
Saraf,7.8702955,0.28504774,3.5380471828616258e-15,3.5132050186065e-14,0.38923235445646576,0.3262085249161178,0.29125285,0.24489428
Fam107b,7.864058,0.668192,3.718851731322697e-15,3.6872895210568585e-14,0.18031942297784648,0.10335114535437637,0.11452108,0.073581524
Mtpn,7.8597336,0.27225927,3.8495093017489084e-15,3.815430281740803e-14,0.45878413189077794,0.4060726564765337,0.35815457,0.30499572
Srek1ip1,7.849482,0.48288622,4.177593500274683e-15,4.1360330638312725e-14,0.31427099433281813,0.25098380348784227,0.21157593,0.15580587
Pdyn,7.844281,2.5903623,4.354402907950789e-15,4.3063233763944677e-14,0.09479649665121072,0.016942131643262498,0.060370572,0.0102799125
Gm43376,7.8367515,0.632334,4.623512618149435e-15,4.5690983468067423e-14,0.3029366306027821,0.24257487262333788,0.19990638,0.13344672
A330023F24Rik,7.823405,0.287516,5.141349867232406e-15,5.073377559035429e-14,0.8245749613601236,0.6986454579346341,1.1355689,1.0047244
Klhl9,7.8228264,0.49611974,5.165029220173565e-15,5.094872802718931e-14,0.2606903657908295,0.1898015823702415,0.17921177,0.13029157
Ubtf,7.817909,0.49538627,5.370800624352406e-15,5.292021003899859e-14,0.31169500257599175,0.24982395095480717,0.2119227,0.15482098
Naf1,7.8119087,0.57049704,5.6328309459978226e-15,5.5464225116857854e-14,0.31375579598145287,0.25371774160142496,0.20460658,0.14226913
Gm49127,7.809095,2.248006,5.760020935734281e-15,5.66929533125202e-14,0.11360123647604328,0.037488090799884015,0.068748094,0.014870447
Adamts20,7.7933517,0.42455992,6.5254759698638975e-15,6.40626742090767e-14,0.37429160226687275,0.3164326249948221,0.2694358,0.207334
Map7d1,7.790935,0.30017272,6.6515136196796736e-15,6.527617639181623e-14,0.4062339000515198,0.351932397166646,0.2996552,0.24979392
Cisd1,7.7897167,0.32390368,6.715967582998866e-15,6.588464730017508e-14,0.3049974240082432,0.23466302141584855,0.23124762,0.18884353
