names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_DG-IMN Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Lss,-3.7430246,-0.57662493,0.00018181841209186106,0.0009342616379903056,0.08320453374549201,0.1214945528354252,0.039862502,0.05888199
Gm39436,-3.745096,-1.8639108,0.00018032486899759902,0.000927229341405361,0.014940752189592994,0.052317633900832605,0.008292229,0.029858422
Gm38250,-3.7454476,-0.5676268,0.00018007246937140034,0.0009262150176128497,0.059763008758371976,0.09821465556522099,0.03273241,0.048137408
Fbxo36,-3.7558157,-0.26497954,0.00017277772248978102,0.0008902276899904921,0.15971148892323545,0.2006544882150698,0.092900135,0.11062862
Unc5b,-3.7655044,-1.1628804,0.00016621322417377602,0.0008575555555970357,0.04739824832560536,0.08458638830205874,0.02889778,0.06358228
Phyhd1,-3.7664149,-0.3203665,0.00016560845496894677,0.0008545994209747646,0.21767130345182895,0.26104966654239675,0.13558955,0.16663101
Gna12,-3.7695603,-0.40648502,0.00016353533368101568,0.000844550147224465,0.3276661514683153,0.3653121246013007,0.2305194,0.2953744
Lrp4,-3.7698874,-1.1391292,0.00016332118684036882,0.0008436063610920242,0.07264296754250386,0.10873617497203927,0.041945,0.09015866
Bnip2,-3.7742064,-0.2732781,0.00016051782465158407,0.0008297641301246757,0.19191138588356518,0.23458017480634605,0.11377168,0.13595104
Echdc1,-3.7831073,-0.28911495,0.00015488264244039714,0.000801559438053442,0.1561051004636785,0.19796197340623836,0.096282706,0.11644605
Il17ra,-3.7855525,-1.109363,0.00015336737660807438,0.0007944826314746402,0.04868624420401855,0.08616047388260635,0.026100755,0.055485647
4930570B17Rik,-3.7870991,-0.6307163,0.00015241629182630777,0.0007898603204190723,0.05306543019062339,0.09146265689076674,0.027533922,0.04231593
Hdac5,-3.7887013,-0.31037527,0.00015143688515373386,0.0007849361697686784,0.18830499742400825,0.23047926763597198,0.11003606,0.13473907
Gm20125,-3.7931805,-0.93269664,0.0001487299417239242,0.0007717986740289384,0.03426069036579083,0.07236651340043909,0.019943625,0.037730496
Zfp426,-3.7947922,-0.26966736,0.00014776712737449817,0.0007669504949879786,0.24214322514167955,0.28379106085083466,0.14312229,0.17016125
Cdk2ap1,-3.7952359,-0.6250138,0.00014750319342645175,0.0007657285176523877,0.06388459556929418,0.10256410256410256,0.03724738,0.056878403
Tmem151b,-3.7979207,-0.375606,0.00014591504906522187,0.0007580698701435638,0.1110252447192169,0.15111221573257114,0.061392695,0.07894576
Stk33,-3.7983897,-1.076195,0.00014563916130704788,0.0007567828784220415,0.04559505409582689,0.08334368915952114,0.022416146,0.046690293
Lyrm1,-3.802106,-0.2506001,0.0001434713421891263,0.0007459510380460185,0.24343122102009274,0.28619361252640735,0.14983703,0.17589219
Chn2,-3.8034313,-0.59816873,0.00014270561256694302,0.0007421133752029725,0.2689335394126739,0.2958038192286981,0.2151697,0.3099965
Slc19a2,-3.8068643,-0.47151914,0.00014073998443704254,0.0007321749045156501,0.07058217413704276,0.10997887411457687,0.037420224,0.051518586
Sema6c,-3.8087516,-0.6974079,0.00013967014932695843,0.0007267499830393829,0.0592478104070067,0.0976761526034547,0.03158358,0.05072438
Arhgef37,-3.811958,-1.2904118,0.00013787030152608435,0.0007179408918616059,0.030139103554868624,0.06818275962056253,0.014540379,0.035198495
Hprt,-3.8137503,-0.27721506,0.00013687372985829473,0.0007130277474393912,0.3408037094281298,0.3822956795493144,0.23235145,0.2753382
Atic,-3.8145788,-0.41779825,0.00013641547570774503,0.0007107783269860594,0.10072127769191139,0.14038357980199662,0.056180123,0.074363776
Abracl,-3.8156934,-0.6997637,0.00013580103547939008,0.0007078513721302059,0.060793405461102526,0.09920881487925107,0.034609385,0.05562194
Gpt2,-3.820488,-0.28536952,0.00013318789652174288,0.0006945000542478616,0.23080886141164347,0.2727724617870014,0.13895912,0.16694042
Gm26843,-3.8287144,-0.7728035,0.00012881437766866182,0.0006719554121446211,0.04997424008243174,0.08868729547243279,0.026358739,0.04462435
Rnasel,-3.8293962,-0.69942623,0.0001284579996242533,0.0006702264951269294,0.04070066975785677,0.0792427819891471,0.025457222,0.04101673
Sox10,-3.8358026,-1.2491146,0.00012515490721535765,0.0006533732964594249,0.07908294693456981,0.11490824737997597,0.051392682,0.118095495
Pate2,-3.8360045,-0.4521448,0.00012505206922382075,0.0006529632918857489,0.07135497166409067,0.11089018681910442,0.038767003,0.052666
Wdr95,-3.841976,-1.4476128,0.00012204782557273644,0.0006377722818240816,0.027563111798042245,0.06573878464023859,0.012825285,0.034601495
Pex13,-3.8423371,-0.26155168,0.00012186827648843243,0.0006369579049298151,0.2836166924265842,0.3271198376206454,0.17725502,0.20903103
Folh1,-3.8465931,-1.4021642,0.00011977166034308862,0.0006267311613279048,0.0633693972179289,0.10012012758377864,0.037026946,0.09503352
Gm36736,-3.8498325,-2.0109332,0.00011819861441908693,0.0006191026841015333,0.013910355486862442,0.052317633900832605,0.005772878,0.023066364
Gm35501,-3.8625798,-0.6895601,0.00011219584204636598,0.0005889240624703759,0.05795981452859351,0.0968891098131809,0.02600059,0.041605745
Timmdc1,-3.8648255,-0.25744596,0.00011116867645916684,0.0005838745771027782,0.2125193199381762,0.25558179031523137,0.1241513,0.1467042
Mamdc2,-3.8648286,-1.5916617,0.00011116721614110553,0.0005838745771027782,0.02266872746007213,0.06114079781284951,0.0122802565,0.036563687
Pttg1ip,-3.8705466,-0.44234735,0.00010859157696274138,0.0005714562618466237,0.13086038124678,0.17095397870842136,0.07090886,0.09517384
2610044O15Rik8,-3.8707786,-0.28296974,0.00010848830469392716,0.0005710246321500144,0.1859866048428645,0.22890518205542437,0.10541998,0.12686971
Fam222a,-3.8714273,-1.3762995,0.00010819991979657034,0.0005697299323797463,0.04095826893353941,0.0792427819891471,0.019089254,0.04882067
Ntsr1,-3.8715353,-2.144527,0.00010815200507379534,0.0005695892544752805,0.013652756311179804,0.052234787291330104,0.005357072,0.023472076
Atp13a2,-3.8721712,-0.3054971,0.00010787014128853134,0.0005682161725980861,0.19860896445131376,0.2412493268712978,0.118707985,0.144764
Dusp15,-3.8779588,-0.7735032,0.00010533660937065647,0.0005550881925455068,0.0667181865018032,0.10550515720144153,0.038164128,0.0643815
Gm37459,-3.883263,-0.45823044,0.00010306396837191541,0.0005438587647591059,0.1184956208140134,0.15815417754028416,0.06299926,0.08556867
Dpy19l2,-3.887223,-1.9374912,0.00010139764099975985,0.0005355916283985743,0.01777434312210201,0.05650138768070917,0.0074860146,0.02837556
Taf4b,-3.887475,-0.35694543,0.00010129236592267183,0.0005352459925943348,0.14296754250386398,0.18346381674329978,0.07747287,0.0981835
Dlx1,-3.889556,-1.793545,0.00010042777468353412,0.0005308861510420149,0.02498712004121587,0.06354334948842219,0.011777951,0.040250503
5330439A09Rik,-3.8901386,-0.7783754,0.00010018701096389919,0.0005299261780708605,0.04147346728490469,0.08060975104593844,0.019946259,0.03397162
Stk32a,-3.890319,-1.4207199,0.00010011246286736758,0.0005296361246793004,0.04791344667697063,0.08587051074934758,0.029180054,0.0762863
Wwtr1,-3.891297,-1.2597979,9.970975286802404e-05,0.0005277134251652169,0.058475012879958786,0.09643345346091711,0.033866696,0.07926111
Mrap2,-3.891481,-1.483597,9.96342231429871e-05,0.0005274175681347642,0.02266872746007213,0.061472184250859534,0.011551398,0.031973556
Gga1,-3.8929036,-0.3125695,9.905156948041215e-05,0.0005245399432279611,0.1573930963420917,0.19986744542479598,0.08870741,0.10903503
Pag1,-3.8948038,-0.41659996,9.827825599004716e-05,0.0005206499878652538,0.3781555899021123,0.4124932687129779,0.291764,0.3730829
R3hcc1l,-3.8949919,-0.28718102,9.820201833749063e-05,0.000520348695075601,0.318650180319423,0.3615011805641854,0.21464787,0.25631496
Rtkn2,-3.897669,-0.8952552,9.712296603942154e-05,0.0005148386518130112,0.06568778979907264,0.10438672797315769,0.03642044,0.06671288
4933413L06Rik,-3.9031007,-1.7584057,9.496814666073477e-05,0.0005040083153809883,0.019319938176197836,0.05815831987075929,0.0077615916,0.026020022
5530401A14Rik,-3.9031115,-1.8197587,9.496395141253901e-05,0.0005040083153809883,0.019577537351880475,0.05836543639451555,0.0069946195,0.024477093
Ltk,-3.9090452,-0.35339478,9.266157693856867e-05,0.0004923505185563259,0.08681092220504895,0.12737666211010315,0.0459268,0.058309097
1700047M11Rik,-3.9117184,-1.2040871,9.164174502784883e-05,0.0004870280239118469,0.07959814528593509,0.11631663974151858,0.05672016,0.1261528
Col16a1,-3.9129164,-1.6418734,9.118808435313827e-05,0.00048480882995030177,0.022926326635754765,0.06201068721262582,0.010299918,0.031798217
C77080,-3.9152079,-0.79006666,9.032632489147825e-05,0.0004804173297375338,0.06646058732612056,0.10550515720144153,0.04138371,0.07051463
Gm10863,-3.9195473,-1.2558316,8.871548341401689e-05,0.0004725044676580047,0.06646058732612056,0.10401391823039642,0.046953004,0.10867503
Snx8,-3.920507,-1.6036748,8.836287771869607e-05,0.000470813112096245,0.031169500257599177,0.07004680833436891,0.014798421,0.044312753
Slc16a1,-3.9290519,-0.7039776,8.528143058805464e-05,0.0004552070003776377,0.09685729005667182,0.13582701627935878,0.051287167,0.08224866
Gm15723,-3.9302554,-0.62832975,8.48556922873226e-05,0.0004530245284642079,0.060793405461102526,0.10057578393604241,0.030470112,0.046716426
Zfp934,-3.9341702,-0.3768651,8.34845710631973e-05,0.0004460589430240826,0.2063369397217929,0.24597158361294064,0.12463394,0.1590162
Suco,-3.9378138,-0.2510177,8.222735945548016e-05,0.0004395164409327137,0.4265842349304482,0.4654736754898306,0.31415674,0.3641239
1700112D23Rik,-3.9498506,-0.42878118,7.82000354040545e-05,0.0004186560970924376,0.08475012879958783,0.1256368833105505,0.044748545,0.05978085
Gm38875,-3.955578,-1.8599489,7.634980836668507e-05,0.00040907664024184004,0.016743946419371457,0.05617000124269914,0.0078841895,0.028327273
Gm12068,-3.958234,-1.0484623,7.550596612941587e-05,0.0004048783296542416,0.03168469860896445,0.07141377739116027,0.017600855,0.036068175
Gm43260,-3.9590943,-1.4459572,7.523450535391977e-05,0.0004035032253213222,0.0211231324059763,0.06076798807008823,0.009931633,0.02682978
Lgr5,-3.962539,-1.6388217,7.415686766321223e-05,0.00039812088593616635,0.023956723338485315,0.06337765626941717,0.012861298,0.03951895
Gm32793,-3.9672663,-1.4638237,7.270174345581549e-05,0.00039054295215069213,0.02369912416280268,0.06329480965991467,0.011328131,0.030941302
Ampd3,-3.9718173,-0.7489921,7.132644952074929e-05,0.0003834617244142724,0.10278207109737249,0.14199908868729547,0.05147734,0.0850571
Gm20646,-3.972513,-0.33191276,7.111836418723818e-05,0.000382419540866738,0.1702730551262236,0.2114245474503956,0.1029261,0.12791201
Gm44812,-3.9739068,-1.4583985,7.070328021665174e-05,0.0003802636387953227,0.026532715095311694,0.06619444099250238,0.0111209825,0.030268634
Arx,-3.9763403,-1.693131,6.998396446212289e-05,0.00037662109455182096,0.02601751674394642,0.06549024481173107,0.013028409,0.041529562
Apbb1ip,-3.9807565,-0.93820775,6.869629243668624e-05,0.00036976550035532036,0.1192684183410613,0.15629012882647778,0.110397086,0.2018424
4930445B16Rik,-3.9843411,-1.372288,6.766758824153259e-05,0.00036452046833399774,0.03709428129829984,0.07638457396131064,0.015340363,0.039239418
Amz1,-3.9881568,-0.68927735,6.658865787087188e-05,0.0003589962353511893,0.08114374034003091,0.12157739944492772,0.043905526,0.06987459
Resp18,-3.9882894,-0.5334925,6.65514765645224e-05,0.00035886778552854045,0.10252447192168986,0.14357317426784308,0.0723271,0.10306838
Rnf13,-3.9893217,-0.3105754,6.62624941671872e-05,0.00035738121603217987,0.5360638845955693,0.5627355950457728,0.4561061,0.5404237
Abcd1,-3.9980292,-0.52326506,6.387209286841017e-05,0.00034483486746517605,0.08191653786707882,0.12348287146348536,0.043502964,0.06194384
Scamp2,-3.9980986,-0.46011063,6.385335369902515e-05,0.0003448029770684899,0.17465224111282843,0.21664388384905348,0.10631849,0.14350684
Ephb3,-3.9991043,-1.2714866,6.35826505165768e-05,0.00034341021495083794,0.03683668212261721,0.07663311378981816,0.016830798,0.040157855
Gal3st1,-4.000652,-1.1490747,6.316821658480412e-05,0.0003412404462472229,0.06491499227202473,0.10417961144940144,0.03600984,0.07817776
Hps3,-4.0012646,-0.39000687,6.300492475417064e-05,0.0003404267701879278,0.2282328696548171,0.27107410629219997,0.1368574,0.17579105
Fbln2,-4.00297,-1.2298857,6.255220538038141e-05,0.00033825271856929937,0.03400309119010819,0.07381632906673294,0.018385228,0.04260067
Mtus1,-4.0069385,-0.89565694,6.151086729260068e-05,0.00033288962822803226,0.12235960844925296,0.15947972329232427,0.08056351,0.14504193
Phactr4,-4.0073147,-0.90240383,6.141300264379374e-05,0.0003324269502495443,0.10072127769191139,0.1390580340499565,0.056857843,0.1037806
Trim62,-4.009009,-1.4749309,6.097415722551677e-05,0.0003303176622277491,0.03245749613601236,0.07220082018143407,0.014455975,0.039677493
Gm11659,-4.016376,-0.49883005,5.909996689071617e-05,0.0003204876105658009,0.07805255023183925,0.11963050412161882,0.041792847,0.058558967
Ttyh2,-4.023218,-0.9617404,5.740825358486895e-05,0.0003116912050566637,0.10046367851622875,0.13893376413570274,0.06491597,0.12277342
Adam32,-4.0259576,-0.5531401,5.674392914523853e-05,0.0003083335442128532,0.08191653786707882,0.12319290833022659,0.044694077,0.06491295
Rela,-4.0276055,-0.4405837,5.634776114003124e-05,0.0003063047424302325,0.10200927357032458,0.14394598401060438,0.057263162,0.07694543
Pmepa1,-4.0278707,-0.45760196,5.62842904917601e-05,0.0003060814364975842,0.21767130345182895,0.2603454703616255,0.14162365,0.18973704
A330041J22Rik,-4.027942,-1.5697234,5.626715480247414e-05,0.0003060523177211498,0.02472952086553323,0.06474462532620852,0.009744389,0.02865297
Lin54,-4.028123,-0.2946191,5.622395389503582e-05,0.0003058792551446877,0.18083462132921174,0.22414150200903027,0.106385,0.12899272
Gm11290,-4.0288873,-0.9504924,5.6041528241375833e-05,0.00030501030258168294,0.030139103554868624,0.07066815790563771,0.018359577,0.03518197
Cbln4,-4.030721,-1.8400576,5.56059916082978e-05,0.00030270117392928726,0.0211231324059763,0.061306491031854524,0.010191037,0.03601648
Fam229b,-4.031936,-0.26100644,5.5319178779239036e-05,0.0003012619241585231,0.14683153013910355,0.19125139803653535,0.08420573,0.10009424
Pnpla7,-4.0327687,-0.8576905,5.512348252968957e-05,0.00030025703944308916,0.13575476558475014,0.17339795368874528,0.07958475,0.13985965
Lactb2,-4.0330863,-0.29769072,5.5049044598959665e-05,0.0002999731957765253,0.2199896960329727,0.2635764881322232,0.12846306,0.15571623
Gm44618,-4.0357027,-1.602284,5.443911262878493e-05,0.0002968301453602782,0.018031942297784646,0.05828258978501305,0.009022167,0.027145581
Ube2cbp,-4.038921,-0.48589256,5.369768543132612e-05,0.00029296584924664627,0.09428129829984544,0.13582701627935878,0.057424806,0.0795268
Dhx35,-4.0410767,-0.25665992,5.320638255830967e-05,0.0002904623119345349,0.20942812982998454,0.2538005882109275,0.11793106,0.1393598
Gm32926,-4.041535,-0.37270278,5.310243706033365e-05,0.0002899537662692878,0.10844925296239052,0.15040801955179983,0.057311203,0.073596895
Ngf,-4.0482717,-1.7514565,5.159724693121582e-05,0.00028190687780434506,0.024214322514167955,0.06437181558344725,0.01248859,0.041441806
Dgat1,-4.0563817,-0.35522303,4.983881770558895e-05,0.0002727431836556365,0.14477073673364246,0.1881446501801914,0.07727795,0.097827554
Tmem184b,-4.058016,-0.3615613,4.949143519317604e-05,0.00027095249870428694,0.1913961875321999,0.2357814506441324,0.11018502,0.13946754
Gm16070,-4.060727,-0.83270305,4.892009781563079e-05,0.0002680430318731646,0.05358062854198867,0.09432086491860321,0.026167763,0.046139427
Thap4,-4.062771,-0.28328666,4.849364942614494e-05,0.00026592333879194176,0.16975785677485833,0.21453129530673956,0.095258385,0.11478039
T2,-4.063754,-1.3106669,4.828971272380223e-05,0.0002648590693791725,0.04276146316331788,0.08288803280725736,0.020529449,0.050170988
Hexdc,-4.0659986,-0.250444,4.7827247023719e-05,0.0002624832776812356,0.22539927872230808,0.2709912596826975,0.13183405,0.15497899
Foxp4,-4.066633,-0.33384308,4.769719909776902e-05,0.0002618230316153327,0.09015971148892324,0.13276169172776603,0.053601272,0.06709826
C920021L13Rik,-4.0684886,-0.39165452,4.731904540599231e-05,0.0002599596708360281,0.13008758371973209,0.1722381011557102,0.06966762,0.09043983
Colec12,-4.0703783,-1.0235599,4.693684395276438e-05,0.0002579126783253127,0.047655847501288,0.08843875564392527,0.03237706,0.064754784
Rtbdn,-4.0762076,-1.5542346,4.5776171320318795e-05,0.00025163783211476395,0.020865533230293665,0.06155503086036204,0.009175247,0.026709748
Klhl13,-4.0794578,-0.58642495,4.5140885364766484e-05,0.00024829797128992335,0.14734672849046884,0.18644629468539,0.08947424,0.13150279
Ptpn23,-4.0835457,-0.25302956,4.435368528628421e-05,0.00024411788685834836,0.1736218444100979,0.2187564723913674,0.09717168,0.11476809
Oprd1,-4.083606,-0.77187204,4.4342257561527055e-05,0.00024410499091953122,0.05821741370427615,0.09937450809825608,0.032507524,0.05488403
Crat,-4.083845,-0.37164736,4.429657458336623e-05,0.0002439034752161989,0.12828438948995363,0.1715339049749389,0.06905147,0.08846643
Dync1li2,-4.0844574,-0.25067088,4.4179918955967926e-05,0.0002433110109339738,0.45801133436373004,0.4967068472722754,0.34672862,0.40083864
Ccdc157,-4.0918193,-0.69475216,4.2800220927784554e-05,0.00023590603822145047,0.06311179804224626,0.10463526780166521,0.030822672,0.049424853
Cdh24,-4.100144,-1.0058665,4.128931217791336e-05,0.0002279054679992876,0.04250386398763524,0.08350938237852616,0.018650953,0.037108246
Flot2,-4.1031218,-0.25028357,4.076127954877179e-05,0.0002250833500771677,0.27125193199381764,0.318379520318131,0.17393108,0.20372602
Inpp5a,-4.1039715,-0.26345283,4.0611781743246825e-05,0.0002243039209539655,0.3317877382792375,0.37314112919928755,0.21819124,0.25671354
Necab3,-4.1061454,-0.35903588,4.0231657956664976e-05,0.00022229583575891177,0.08294693456980938,0.12584399983430677,0.050166063,0.063897066
Mvb12a,-4.1098623,-0.39078,3.958948349407939e-05,0.00021901779318219338,0.11257083977331273,0.15571020255996024,0.061925218,0.08043366
Tmem94,-4.1125603,-0.60344535,3.91295591631933e-05,0.0002165625653377969,0.10226687274600721,0.14353175096309184,0.050621346,0.07593367
Impg2,-4.115485,-0.50172085,3.8636554835235455e-05,0.0002139662465834247,0.07908294693456981,0.12124601300691769,0.04208883,0.059085075
Mtmr14,-4.1191864,-0.5220016,3.802122526274461e-05,0.00021077580416957862,0.10690365790829469,0.1490410504950085,0.05664425,0.08036802
Rprml,-4.127307,-0.38626698,3.670359785482692e-05,0.0002037656351981817,0.18907779495105614,0.23404167184457977,0.1265446,0.16238716
Gm44593,-4.1307487,-0.9915678,3.615837489636181e-05,0.00020086324859732105,0.05486862442040186,0.09589495049915082,0.035610083,0.06960153
Susd6,-4.1328936,-0.2563796,3.582244170798009e-05,0.00019916180606112665,0.5749613601236476,0.5682448945776895,0.5183478,0.59407365
Sla,-4.1340075,-1.2529212,3.564920180445082e-05,0.00019823966317996554,0.04353426069036579,0.08454496499730749,0.025437752,0.05959043
Megf10,-4.1346602,-1.2305851,3.554798904043724e-05,0.00019771775316012187,0.10329726944873777,0.13988650014498158,0.06715046,0.15099218
Ncoa3,-4.1358914,-0.29281387,3.5357900883203066e-05,0.0001967012001514837,0.40494590417310666,0.4454662192949754,0.29242367,0.34791094
Hipk2,-4.1363544,-0.3115436,3.5286702723064255e-05,0.00019634576561787875,0.5486862442040186,0.5699432500724908,0.5237417,0.6174781
Trnp1,-4.13826,-0.3236398,3.4994956183794676e-05,0.00019480308113912635,0.17259144770736734,0.21776231307733732,0.106360175,0.131418
Anln,-4.139639,-1.0309477,3.478530742673234e-05,0.00019367617292919561,0.08681092220504895,0.12683815914833685,0.056480896,0.11219641
Gm11639,-4.139811,-0.7251612,3.475922584199706e-05,0.00019357106702061366,0.04945904173106646,0.09129696367176174,0.031840857,0.05210141
Fkbp9,-4.1419935,-1.4017522,3.4430034533372134e-05,0.00019177757626693805,0.0422462648119526,0.08305372602626238,0.020819325,0.054095965
Slc25a37,-4.1421046,-0.48580918,3.4413348161965645e-05,0.0001917243759303373,0.1226172076249356,0.16598318213827098,0.065888934,0.09109828
Clybl,-4.1499453,-0.2587368,3.3255503286300336e-05,0.0001855815936246916,0.26867594023699126,0.31543846568079204,0.18903257,0.22230668
Lamc2,-4.156753,-1.516883,3.228023026505586e-05,0.00018025141047839794,0.020865533230293665,0.0623834969553871,0.0106341345,0.030135656
Ndufaf2,-4.163358,-0.26628897,3.136006151649775e-05,0.0001753318462231158,0.3333333333333333,0.37947889482622926,0.23259306,0.27379954
Mylip,-4.166962,-0.3852315,3.086855462770653e-05,0.00017276360400884702,0.2132921174652241,0.2565345263245102,0.13402556,0.1716978
Ypel2,-4.1670957,-0.41678932,3.085047593464062e-05,0.00017269839340912363,0.4407521895929933,0.47015450892672217,0.36599007,0.46371472
Ccp110,-4.1675363,-0.58919173,3.079095976999492e-05,0.0001724011437840724,0.2199896960329727,0.2606354334948842,0.14907157,0.21659574
1700030F04Rik,-4.1684766,-1.8696187,3.06642030725047e-05,0.0001717272064523137,0.013395157135497167,0.05509299531916656,0.0063345656,0.022956742
Glul,-4.176418,-0.65448093,2.961356591009715e-05,0.00016598175135676063,0.24008243173621843,0.2762520193861066,0.17895278,0.26884913
Myo1d,-4.183939,-0.38040084,2.8650119775518752e-05,0.00016078294034423327,0.4062339000515198,0.4437264404954227,0.32176414,0.40150803
Tfcp2,-4.1854157,-0.28844374,2.8464442128397855e-05,0.00015987041409340193,0.3119526017516744,0.3567375005177913,0.19701704,0.23583129
Abca6,-4.186503,-1.2617399,2.8328535079716524e-05,0.00015917769502132645,0.03735188047398248,0.07907708877014208,0.019279039,0.045620106
Ctnna1,-4.192973,-0.6828966,2.7532186686039762e-05,0.00015505970577528577,0.16048428645028337,0.19982602212004474,0.100468956,0.15672103
Tns3,-4.193483,-0.63594854,2.747035466857565e-05,0.0001547763535216246,0.24497681607418856,0.2796073070709581,0.19008484,0.28165764
Plod3,-4.1935043,-0.6066946,2.7467765017392055e-05,0.0001547763535216246,0.08062854198866563,0.12377283459674412,0.04382888,0.06599868
Zcchc2,-4.1941214,-0.27299377,2.7393153451529895e-05,0.00015440613241925915,0.24935600206079342,0.2958038192286981,0.14905506,0.1774933
ENSMUSG00000121374,-4.195672,-0.8366399,2.7206376095388417e-05,0.00015341769689046942,0.04997424008243174,0.09224969968104055,0.02460356,0.043523066
Fam149a,-4.198329,-1.5490592,2.688918174594955e-05,0.00015166085506164242,0.021638330757341576,0.06350192618367094,0.011007925,0.031876527
C7,-4.2056746,-2.0211627,2.6030438784446297e-05,0.00014709524503429483,0.01622874806800618,0.05807547326125678,0.0070589012,0.028348556
Gm42303,-4.2093697,-0.55775595,2.560842805611025e-05,0.00014477139950929568,0.07779495105615662,0.12103889648316142,0.043134455,0.06286431
Fkbp2,-4.209967,-0.5057514,2.5540802742847132e-05,0.00014441948015578757,0.17954662545079855,0.22302307278074646,0.12245338,0.16970941
Ppp1r2,-4.2106028,-0.2782626,2.5469008945090717e-05,0.00014407416217991317,0.36759402369912414,0.41038068017066404,0.26335812,0.31143838
Ctnnal1,-4.214625,-0.26564083,2.501938501934419e-05,0.00014159032760526082,0.3106646058732612,0.35566049459425875,0.20770329,0.24491897
Pir,-4.218261,-0.8185015,2.4619403095047236e-05,0.00013944421609694756,0.058475012879958786,0.1009485936788037,0.03163596,0.05513586
Shb,-4.2245407,-0.39535686,2.394283525761248e-05,0.00013570310225321976,0.20015455950540958,0.24427322811813926,0.14719817,0.18944627
Acap3,-4.2247972,-0.29132113,2.391558098824841e-05,0.00013560068815240237,0.18572900566718187,0.2327575493972909,0.1082398,0.1309356
Adam18,-4.2274523,-1.7506859,2.3635227640873565e-05,0.0001340676729386263,0.02472952086553323,0.06673294395426867,0.011963766,0.03970341
Numb,-4.2312474,-0.2564053,2.323987412547915e-05,0.00013188076404469371,0.6702730551262236,0.6513814672134542,0.68994534,0.78246593
Chchd7,-4.239055,-0.32105738,2.244626568474571e-05,0.00012751187292793178,0.18444100978876868,0.23068638415972825,0.10224719,0.12618348
2010320O07Rik,-4.244685,-1.3411142,2.1890034965345986e-05,0.00012440466148875775,0.030396702730551263,0.07261505322894661,0.012691926,0.031846955
Atp7a,-4.2458334,-0.43166414,2.177825649834604e-05,0.00012382178419605546,0.18830499742400825,0.2317219667785096,0.11683846,0.15457864
Phyh,-4.2486944,-0.89688283,2.150200299606607e-05,0.00012227699904852812,0.07418856259659969,0.11639948635102108,0.03896955,0.07138558
Ldlr,-4.2592497,-0.7608037,2.051142442977163e-05,0.00011676736746355164,0.08732612055641421,0.12977921378567583,0.048581693,0.08098152
Alpk1,-4.269261,-1.4091096,1.96121672268628e-05,0.00011179018527488406,0.03786707882534776,0.08040263452218217,0.019815426,0.051785022
Gm28294,-4.281818,-0.40375763,1.8537244964367654e-05,0.00010593274610645658,0.09273570324574962,0.1369454455076426,0.047051117,0.061785214
Nrsn2,-4.28472,-0.5796192,1.829695591713469e-05,0.00010462634720012962,0.07547655847501288,0.11921627107410629,0.051474094,0.075979
Gfpt1,-4.2861896,-0.27321643,1.8176397353588367e-05,0.0001039590883122434,0.2867078825347759,0.3347831489996272,0.1825106,0.21670203
Gsn,-4.294626,-0.93667614,1.749877128202555e-05,0.00010016872269877002,0.10896445131375579,0.1498280932852823,0.077190705,0.14289087
Klhl4,-4.2963953,-0.9110789,1.735979021677711e-05,9.941550791236166e-05,0.08784131890777949,0.12998633030943207,0.051358774,0.09449216
Gnptab,-4.2990756,-0.26028964,1.715118017479795e-05,9.828368762994687e-05,0.389747552807831,0.43502754649765957,0.2768098,0.32351172
Tubb4a,-4.3005624,-0.45878437,1.703651189478172e-05,9.766824719709512e-05,0.31633178773827925,0.3573588500890601,0.250199,0.3298153
Azin2,-4.3090196,-0.25684643,1.6397970095457868e-05,9.416829588906879e-05,0.19088098918083463,0.23884677519572511,0.10974446,0.12979579
Dnah7b,-4.3096004,-0.92739123,1.635499935577586e-05,9.394160596188486e-05,0.06517259144770737,0.10803197879126797,0.03920959,0.07329818
Pcx,-4.310037,-0.40561587,1.6322703701229534e-05,9.377614890999306e-05,0.19989696032972695,0.2459301603081894,0.12428528,0.16152611
Gm33989,-4.314724,-0.44121435,1.5980250881818717e-05,9.19069651529257e-05,0.28438948995363217,0.3279068804109192,0.18825707,0.24783571
Septin9,-4.3168306,-0.38458878,1.5828563870295218e-05,9.109306301024469e-05,0.14966512107161256,0.19560084503541691,0.08424043,0.10862099
Acot9,-4.3180156,-0.48100168,1.5743820297773702e-05,9.068305496273942e-05,0.125193199381762,0.16937989312787374,0.06624226,0.09128948
Plch1,-4.3191133,-0.71795565,1.5665728568390724e-05,9.025260004988394e-05,0.12107161257083977,0.16233793132016072,0.07881858,0.12653655
Rxrg,-4.325136,-1.6933316,1.5243779652698709e-05,8.785936492235399e-05,0.01983513652756311,0.0630048465266559,0.009112071,0.029173644
1500009L16Rik,-4.3277383,-0.5955508,1.5064819444128835e-05,8.684653474871097e-05,0.0865533230293663,0.13073194979495464,0.046942778,0.07010808
Maoa,-4.3373723,-0.36303145,1.4419612956162927e-05,8.330574072932657e-05,0.19448737764039156,0.24058655399527773,0.11315226,0.14330448
Kifc3,-4.33769,-0.57268786,1.4398809280242907e-05,8.320344201293051e-05,0.11025244719216898,0.15413611697941262,0.056843285,0.08341385
