names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Immune (for_DEGs),mean_expr_Rest (for_DEGs)
Gm12689,-3.270941,-4.411984,0.0010719028029813223,0.002779581964496056,0.000984251968503937,0.06139149109490132,0.0013324298,0.027988633
Tor2a,-3.2716737,-0.8723864,0.0010691286280548836,0.0027731910643724995,0.013779527559055118,0.07505461547006331,0.022959678,0.041639153
Cpa6,-3.2721794,-1.7542744,0.0010672182468951632,0.0027685030212466722,0.008858267716535433,0.06972266449439034,0.016949486,0.05606602
Cmtm5,-3.272764,-1.1226538,0.0010650133054065812,0.002763107793948068,0.017716535433070866,0.0790906061391491,0.034796327,0.0742738
Ubald2,-3.2728906,-0.37371534,0.0010645371157535206,0.002762347880279778,0.018700787401574805,0.08046062132039841,0.035198074,0.045372624
Gm6961,-3.2747452,-4.485039,0.0010575731278743936,0.0027450724445503244,0.000984251968503937,0.06146554596956345,0.0011907853,0.026332552
Popdc3,-3.275652,-1.5212997,0.001054184364868045,0.002736540806106112,0.005905511811023622,0.06672344207057429,0.01132296,0.032164343
Pdrg1,-3.2769535,-0.42747396,0.0010493365805150096,0.002724219702264571,0.01968503937007874,0.08160847187766135,0.032049786,0.04286901
Ccdc86,-3.2770267,-0.26512882,0.0010490650109112514,0.00272377783778001,0.01673228346456693,0.07846113970452105,0.02975572,0.035652887
C230034O21Rik,-3.2771056,-24.821693,0.0010487714953041007,0.0027232789020894075,0.0,0.06046580516162477,0.0,0.029222215
Atp6v0a4,-3.2809217,-1.8669987,0.001034684826422477,0.0026877398768341025,0.003937007874015748,0.06472396045469693,0.007971492,0.02877603
Wdr95,-3.2826915,-3.5322788,0.0010282114897934372,0.002671699326056441,0.001968503937007874,0.06265042396415745,0.002865853,0.032665275
Kcnh4,-3.2828455,-2.062216,0.0010276497398509624,0.002670497921643652,0.003937007874015748,0.064760987892028,0.007055507,0.029141152
Kbtbd8,-3.2831457,-0.6975658,0.001026555863632546,0.0026679133432446576,0.012795275590551181,0.07427703928611101,0.022336716,0.035977505
Gm56864,-3.2849588,-3.7320943,0.0010199723017086809,0.0026513162181399106,0.001968503937007874,0.0626874514014885,0.0026197913,0.034264684
Syvn1,-3.2881746,-0.2749706,0.0010083928943396072,0.0026220144465895876,0.02066929133858268,0.08294145962157959,0.03515203,0.0423785
Ptgs2,-3.2890713,-1.8795977,0.001005185515116647,0.0026143969403914728,0.005905511811023622,0.06694560669456066,0.010317311,0.037451264
Nprl2,-3.2900944,-0.48342007,0.0010015375301735965,0.0026051610295996647,0.015748031496062992,0.07757248120857556,0.029701531,0.041283146
Gm12068,-3.2946808,-1.4144075,0.0009853350946944677,0.0025640087153244572,0.006889763779527559,0.06813048468915467,0.012999322,0.034281515
Fuom,-3.295546,-0.93767595,0.0009823061629875536,0.0025568697664899317,0.011811023622047244,0.07338838079016552,0.023811392,0.045123138
Gm14391,-3.297847,-1.0417355,0.0009742916702502404,0.0025367458507387555,0.006889763779527559,0.0682045395638168,0.013828779,0.02826389
Reno1,-3.2988405,-3.5192127,0.0009708500874759721,0.0025280300271808675,0.001968503937007874,0.06294664346280594,0.0035088048,0.039509572
Fbxw9,-3.299125,-0.50018483,0.0009698668981106941,0.002525714629989761,0.014763779527559055,0.07672085014996112,0.02473021,0.034801677
Sdr39u1,-3.299133,-3.5870821,0.000969839600462145,0.002525714629989761,0.001968503937007874,0.06294664346280594,0.002885246,0.03413467
Olfml1,-3.3003576,-2.601725,0.00096561705682523,0.002515622485640288,0.005905511811023622,0.06705668900655386,0.0103792455,0.061406784
Nt5e,-3.3006775,-3.2848482,0.0009645165560937982,0.002512999113957176,0.001968503937007874,0.062983670900137,0.0032889429,0.031602956
Slc25a38,-3.3016593,-0.6301853,0.0009611475726403484,0.0025044642432938483,0.013779527559055118,0.07568408190469138,0.024325045,0.037402797
Gm30085,-3.3027575,-3.8322914,0.0009573915677676725,0.0024954031841999576,0.000984251968503937,0.06198393009219832,0.0020019577,0.028144853
Gm48749,-3.304312,-2.825249,0.0009520983011384192,0.0024818472401619447,0.001968503937007874,0.06305772577479912,0.0039794995,0.02786842
Mindy1,-3.3066664,-0.5768987,0.0009441326560565851,0.0024615606897186535,0.017716535433070866,0.08001629207242567,0.03403327,0.050349943
Gm29088,-3.310917,-2.0517402,0.0009299078653293548,0.002424944132511623,0.003937007874015748,0.06527937201466287,0.00716709,0.029385893
Dmac1,-3.3130066,-0.45447508,0.0009229874986676757,0.0024071313296321895,0.018700787401574805,0.0811641426296886,0.038107242,0.05185727
Bcar3,-3.3186123,-1.4180748,0.0009046591588987703,0.0023600186019038794,0.00984251968503937,0.07168511867293664,0.017735085,0.046708006
Psat1,-3.3191853,-1.560026,0.0009028054033654298,0.0023554113203640256,0.00984251968503937,0.07164809123560559,0.017718455,0.051367834
Eif5a2,-3.3205085,-1.5529209,0.0008985360434940027,0.0023445002416667172,0.006889763779527559,0.06857481393712742,0.012973037,0.037596527
Gm30054,-3.3210459,-0.4505794,0.000896808157487044,0.0023402190144388535,0.013779527559055118,0.07609138371533306,0.026845105,0.03650849
Trappc2,-3.3211565,-0.32943794,0.0008964527987777038,0.0023395189105630244,0.01968503937007874,0.08242307549894472,0.036972668,0.046240754
Top1mt,-3.3212512,-2.0375319,0.0008961483094827145,0.0023389514400971867,0.003937007874015748,0.06546450920131817,0.007572874,0.030730793
Bud13,-3.322225,-0.37795117,0.0008930264944451237,0.0023312563786787597,0.014763779527559055,0.07716517939793387,0.027867604,0.036064956
Asb1,-3.3231316,-0.32289958,0.0008901290415512861,0.002323918319712695,0.017716535433070866,0.08038656644573629,0.031510092,0.039260812
Entpd3,-3.3235898,-2.0573232,0.0008886678514909883,0.002320554438247119,0.002952755905511811,0.06446476839337949,0.0069497973,0.028613422
Olig1,-3.3257349,-0.6027739,0.0008818574882031539,0.0023029945289161965,0.028543307086614175,0.09179101714370348,0.05419068,0.081180304
Ccdc159,-3.3264816,-3.3126879,0.0008794984040430945,0.0022972802679729707,0.001968503937007874,0.06346502758544081,0.0028748554,0.02820459
Cyp11a1,-3.3309138,-2.1622136,0.0008656137207971895,0.002261452666778851,0.003937007874015748,0.06564964638797349,0.007012043,0.031010434
Arl16,-3.3309436,-0.9840731,0.0008655215964278484,0.002261431864645691,0.010826771653543307,0.07301810641685488,0.019329665,0.037880227
Gm2885,-3.33123,-2.3207288,0.0008646315294388695,0.002259545730015797,0.003937007874015748,0.06564964638797349,0.006657794,0.032827478
Tfpt,-3.3314867,-0.5020826,0.0008638342599871806,0.0022576817980600665,0.013779527559055118,0.0762394934646573,0.027502568,0.038731396
2310009B15Rik,-3.3318403,-0.45407268,0.0008627375967655351,0.002255034944074896,0.017716535433070866,0.08049764875772948,0.03325273,0.045278154
Pcdhb22,-3.3346353,-1.8260208,0.0008541137751849556,0.0022329283069877173,0.004921259842519685,0.06676046950790536,0.009329394,0.0326926
Fn3krp,-3.3346648,-1.4309479,0.0008540227863061174,0.0022329076839588766,0.006889763779527559,0.06887103343577591,0.012070922,0.032218654
Ltbp3,-3.335449,-1.3145636,0.000851617878839872,0.002226836551618077,0.010826771653543307,0.07305513385418595,0.017921666,0.043995656
Gm47644,-3.335775,-0.76723456,0.0008506202069320832,0.002224444278371297,0.012795275590551181,0.07523975265671863,0.021962747,0.037097454
Cda,-3.3368435,-3.5885398,0.0008473566507481775,0.002216341205646211,0.000984251968503937,0.06261339652682638,0.0022939877,0.027253095
Efemp1,-3.3379495,-2.1613724,0.000843990712734825,0.002207752185668297,0.005905511811023622,0.06783426519050617,0.010627755,0.04668871
Tdrp,-3.3384829,-3.0585709,0.0008423722845280152,0.002203733159893659,0.001968503937007874,0.06368719220942719,0.0035182158,0.028940666
Ffar1,-3.3389254,-1.0862994,0.0008410317737167792,0.0022004404829376687,0.007874015748031496,0.07001888399303884,0.015159522,0.031918388
Cthrc1,-3.3400729,-1.9084619,0.0008375640399741747,0.0021915810452922463,0.005905511811023622,0.0679083200651683,0.010610798,0.039264884
Ptgfrn,-3.3408294,-0.7561832,0.0008352853393231592,0.002185971375849845,0.013779527559055118,0.07642463065131262,0.02364864,0.03962346
Kl,-3.3409855,-2.0989487,0.0008348160361205042,0.002185028919789397,0.004921259842519685,0.06687155181989854,0.008652648,0.036552243
Gm14204,-3.3410408,-4.650355,0.0008346497595239083,0.002184806530775199,0.000984251968503937,0.0626874514014885,0.0014224042,0.035122003
Ercc1,-3.3418763,-1.6351548,0.0008321415300369352,0.00217845312861384,0.005905511811023622,0.06794534750249935,0.011141656,0.03420994
Psmg1,-3.3428185,-0.62569493,0.0008293214899512408,0.002171282123647066,0.015748031496062992,0.07857222201651423,0.025928099,0.039729208
Gm9962,-3.343968,-1.6127576,0.0008258926944191814,0.002162726508044382,0.004921259842519685,0.06694560669456066,0.010101557,0.030578429
Igdcc3,-3.3444953,-3.1639512,0.0008243240950181372,0.0021588292819821973,0.001968503937007874,0.06379827452142037,0.0037672783,0.033269443
Garin5a,-3.3477564,-0.9185865,0.0008146858521243213,0.0021340035919848424,0.008858267716535433,0.0712407894249639,0.016930947,0.031766437
Epas1,-3.3486392,-2.074083,0.0008120943918640881,0.0021276302953771495,0.008858267716535433,0.07109267967563965,0.017244507,0.07068421
A930037H05Rik,-3.3518746,-0.8055948,0.0008026633952023138,0.0021033319123353006,0.011811023622047244,0.07449920391009739,0.022163954,0.038424347
Gm14408,-3.3530164,-1.1834472,0.0007993598176531723,0.0020950837202829437,0.007874015748031496,0.07027807605435628,0.013214433,0.02976422
Gm3854,-3.3542569,-1.871596,0.0007957847690695268,0.0020859171539262694,0.004921259842519685,0.06713074388121598,0.008370134,0.030294424
Gm44812,-3.354879,-3.7665021,0.0007939971456262957,0.0020816375551740234,0.000984251968503937,0.06294664346280594,0.0021277147,0.028574986
Ccdc71l,-3.355361,-0.39608702,0.0007926150091521129,0.0020782167540902884,0.01673228346456693,0.07990520976043249,0.031563345,0.04133168
Gm4673,-3.3561234,-0.5793957,0.0007904330742372138,0.0020726980291552585,0.013779527559055118,0.07672085014996112,0.025138479,0.03733299
Gm16351,-3.3569708,-4.4087973,0.0007880146157956582,0.0020665579471432108,0.000984251968503937,0.062983670900137,0.0013952162,0.029225597
5031434O11Rik,-3.3573184,-1.6583489,0.0007870244160133459,0.0020641626215986927,0.005905511811023622,0.06824156700114785,0.010524862,0.032852087
Gm15902,-3.3578398,-5.3190246,0.0007855412815968613,0.0020604738614318297,0.000984251968503937,0.062983670900137,0.00087958045,0.034525044
Fam163a,-3.3584423,-2.2866063,0.0007838310419903897,0.002056188626211244,0.005905511811023622,0.0682045395638168,0.010453416,0.04999942
Pcdhb21,-3.35894,-3.8650339,0.0007824205997462789,0.002052689075881909,0.000984251968503937,0.06302069833746807,0.0020093836,0.028886985
Itga10,-3.3628845,-1.8658261,0.000771326431023709,0.002024374018519932,0.003937007874015748,0.06624208538527049,0.008464507,0.030511819
Kcnd3os,-3.3638325,-2.4174953,0.0007686816893877748,0.0020176298714320124,0.002952755905511811,0.06520531714000075,0.005292355,0.02795459
Samd10,-3.364664,-0.67766094,0.0007663689636087772,0.0020117559644556313,0.010826771653543307,0.07368460028881402,0.02093879,0.033285435
Cfap61,-3.3673959,-1.2733737,0.000758816968315288,0.0019932947442205286,0.007874015748031496,0.07053726811567372,0.014274005,0.034161225
Gldc,-3.3677099,-5.0545692,0.000757953177544924,0.0019912203637692714,0.000984251968503937,0.06316880808679232,0.0018119124,0.05852449
Coq8a,-3.370568,-0.7367536,0.0007501339964997886,0.0019710640021464226,0.013779527559055118,0.0769430147739475,0.024154112,0.039932944
Tomm5,-3.3716187,-0.3876707,0.0007472781000424251,0.001963751838448896,0.023622047244094488,0.08756988928796237,0.0478239,0.06211744
Pfdn6,-3.3745341,-0.30313334,0.0007394073817530526,0.0019434487281330846,0.031496062992125984,0.09616025474876884,0.058911357,0.072199464
Kars,-3.374536,-0.3216425,0.0007394020754858574,0.0019434487281330846,0.02066929133858268,0.08453363942681527,0.037131313,0.04619368
Fitm2,-3.3747594,-0.29328156,0.0007388026950472914,0.001942239351914756,0.017716535433070866,0.0813492798163439,0.033337314,0.040701292
Ddx4,-3.3761044,-1.7702702,0.0007352000441287867,0.0019329574545734341,0.004921259842519685,0.06753804569185767,0.009191342,0.031011961
6530437J22Rik,-3.3774457,-24.712742,0.0007316242252827978,0.001923932563451632,0.0,0.06231717702817788,0.0,0.027125204
Pigo,-3.3840191,-1.8155293,0.0007143304418160677,0.0018790072414682074,0.005905511811023622,0.06872292368645166,0.009525378,0.033133417
Ak1,-3.3845387,-0.39573288,0.0007129800973428587,0.0018756388501666942,0.021653543307086614,0.08571851742140926,0.03975885,0.051985856
Gm5089,-3.3891466,-3.5926428,0.0007011049804961444,0.0018453022652494269,0.002952755905511811,0.06561261895064242,0.004890696,0.057463035
Dusp19,-3.3911297,-1.1612854,0.0006960513469133877,0.0018323601147803203,0.008858267716535433,0.07201836560891621,0.015870072,0.03515243
Pradc1,-3.3915248,-1.5656415,0.00069504869930855,0.0018298999167568818,0.005905511811023622,0.06887103343577591,0.011419781,0.03343218
Emc6,-3.391829,-0.5189925,0.0006942775755402673,0.0018282279943911196,0.028543307086614175,0.09319805976228385,0.04848763,0.0687726
Dhodh,-3.3955877,-0.30960068,0.0006848140801770187,0.0018036614717071647,0.017716535433070866,0.0817565816269856,0.03267288,0.04033773
Zik1,-3.3980508,-1.0459415,0.0006786780075185377,0.0017880260870696252,0.008858267716535433,0.07216647535824046,0.016788678,0.034359287
AA465934,-3.4014244,-1.7026165,0.0006703564262248254,0.0017666219274873535,0.005905511811023622,0.06905617062243122,0.010097929,0.032500442
Slc7a5,-3.402505,-0.5691371,0.000667711496711264,0.0017598242193851558,0.018700787401574805,0.08286740474691746,0.030583482,0.045045786
Zfp977,-3.4089696,-1.0247849,0.0006520870877314653,0.0017191503186170009,0.008858267716535433,0.07238863998222683,0.016445803,0.033181544
Vegfd,-3.4113598,-1.7532735,0.0006463974679385375,0.0017044847854277235,0.005905511811023622,0.06924130780908654,0.01118276,0.037210252
Zfp707,-3.4117272,-0.6063747,0.0006455269705435977,0.0017023564332619954,0.013779527559055118,0.07775761839523086,0.02454859,0.03713779
5430416N02Rik,-3.4120708,-0.47110522,0.0006447136214584355,0.0017003783871798353,0.015748031496062992,0.07990520976043249,0.028388102,0.039138615
4930428E07Rik,-3.4123514,-2.766694,0.0006440505602548217,0.0016987963634089583,0.001968503937007874,0.0650572073906765,0.0040193973,0.027039984
Ube2s,-3.4179785,-0.99289346,0.000630880598500738,0.0016647119396754227,0.010826771653543307,0.07464731365942164,0.019503135,0.03844695
Hes1,-3.4206688,-0.5156703,0.0006246734453800423,0.001648818809171094,0.02066929133858268,0.08534824304809864,0.035849616,0.050866585
Stoml2,-3.4210916,-0.95782036,0.0006237033467159485,0.0016464199750719653,0.013779527559055118,0.07783167326989299,0.02451021,0.04707083
Med31,-3.4231477,-0.73767585,0.000619004276644919,0.0016343367312026114,0.014763779527559055,0.07897952382715592,0.026409423,0.043657035
Dcdc2b,-3.425348,-0.9624232,0.0006140121860299142,0.001621315589487401,0.00984251968503937,0.07375865516347614,0.016957218,0.032780997
Mrps16,-3.4292707,-0.63791317,0.0006052052753346563,0.0015982177639550087,0.02066929133858268,0.08538527048542971,0.038086385,0.058654133
Kif24,-3.4294565,-0.4768712,0.0006047913607837339,0.0015972816851050648,0.01673228346456693,0.08131225237901285,0.03187861,0.044094358
Aldh1a1,-3.4314318,-2.60612,0.0006004042945275215,0.0015858511151041488,0.005905511811023622,0.06950049987040396,0.01033818,0.06135089
Rsf1os2,-3.431661,-0.9029719,0.0005998973164907263,0.001584667803195617,0.00984251968503937,0.07386973747546932,0.019129686,0.035478305
Cfap100,-3.432109,-1.5622203,0.0005989063654843324,0.0015823612625923318,0.007874015748031496,0.07172214611026771,0.011914939,0.034784142
Myo3b,-3.4332173,-2.3824065,0.0005964638948703407,0.0015760630204706514,0.003937007874015748,0.06753804569185767,0.0070642116,0.036296815
Slc26a10,-3.4349751,-2.1443427,0.0005926080451006662,0.0015660285377512686,0.003937007874015748,0.06757507312918873,0.007769015,0.03389873
Mrpl16,-3.435147,-0.6922176,0.0005922323725063473,0.0015651897166563936,0.015748031496062992,0.08027548413374311,0.028252373,0.04526029
Gm35040,-3.4377208,-2.4364836,0.0005866323775950314,0.0015508473028314144,0.003937007874015748,0.0676121005665198,0.006602194,0.035229355
Zmynd19,-3.4415605,-0.7076004,0.0005783690868846437,0.001529303027414916,0.013779527559055118,0.07827600251786573,0.026453009,0.042845402
Fam50a,-3.4420977,-0.8437648,0.0005772215872508268,0.0015264190581074418,0.013779527559055118,0.07827600251786573,0.02214796,0.039406255
Fbxl6,-3.447016,-0.6632642,0.0005668149903248975,0.0014993422711193144,0.011811023622047244,0.07627652090198837,0.023912145,0.037608985
Kcnj11,-3.4472668,-4.3213573,0.0005662889239340263,0.0014980981969190989,0.000984251968503937,0.0646499055800348,0.0016747281,0.032960147
Gm15860,-3.4480865,-1.2467507,0.0005645730568690302,0.0014937059903575068,0.008858267716535433,0.07309216129151701,0.014665443,0.034457885
Rex1bd,-3.448847,-0.3960777,0.0005629855590901182,0.0014896525822502683,0.03051181102362205,0.09645647424741734,0.056547005,0.07376682
Cfap298,-3.4492736,-0.78141403,0.0005620967324398331,0.0014874581138556904,0.015748031496062992,0.08049764875772948,0.027825035,0.047358368
Crb1,-3.45133,-1.8165649,0.000557831379336545,0.0014765963119666007,0.005905511811023622,0.06998185655570778,0.010248353,0.035641726
Palld,-3.451863,-0.5179878,0.0005567300257258941,0.0014739714051881737,0.027559055118110236,0.0933461695116081,0.050983626,0.072227046
Gm20404,-3.4525862,-1.2637757,0.0005552403130416901,0.0014701721729828748,0.008858267716535433,0.07316621616617913,0.015799962,0.037527654
Gm17202,-3.4531708,-4.1928964,0.0005540382346331469,0.001467278470785793,0.000984251968503937,0.064760987892028,0.0015387754,0.027774872
Adgrv1,-3.4571862,-1.7148709,0.000545847341471663,0.0014458712603848173,0.00984251968503937,0.07420298441144889,0.020046098,0.06435302
Cyhr1,-3.4578264,-0.7942183,0.0005445524253581541,0.0014425834239745244,0.012795275590551181,0.07753545377124449,0.02098451,0.036114447
Taf5,-3.460469,-0.3120128,0.000539235154449728,0.001428779075048239,0.01968503937007874,0.08512607842411227,0.03447088,0.042618338
Gm34304,-3.460479,-2.8879075,0.0005392153752663377,0.001428779075048239,0.001968503937007874,0.06594586588662199,0.0038792398,0.028363686
Gm13563,-3.4612532,-1.1277497,0.0005376667894852064,0.0014250450417703192,0.008858267716535433,0.07335135335283445,0.015631365,0.03384632
Myh14,-3.462638,-2.5529819,0.0005349078334311377,0.0014180123800606424,0.004921259842519685,0.06909319805976229,0.008921552,0.051253855
Srp54c,-3.4633648,-0.7804491,0.0005334647655791908,0.001414326418462048,0.012795275590551181,0.07764653608323768,0.020797525,0.035461016
1700028K03Rik,-3.4639316,-1.4497426,0.0005323418481599733,0.0014116278950023176,0.006889763779527559,0.07127781686229497,0.012763498,0.034486547
Gm20387,-3.4647138,-1.3169945,0.0005307960726943702,0.0014078067785310165,0.005905511811023622,0.07024104861702521,0.012013628,0.029667595
Hipk4,-3.464789,-1.9774853,0.0005306479608503755,0.0014075528833217758,0.003937007874015748,0.06813048468915467,0.0074316403,0.028952066
Gm15328,-3.4684706,-2.9172873,0.0005234297835461665,0.0013888178417977184,0.001968503937007874,0.06609397563594624,0.0036473034,0.027228862
Spata5l1,-3.469328,-1.1036022,0.000521762341029215,0.0013848038426960694,0.010826771653543307,0.07561002703002925,0.016027592,0.034130156
Zfp174,-3.469618,-1.2818044,0.0005211986854121504,0.0013834445003481656,0.006889763779527559,0.07138889917428815,0.013733112,0.033068556
Mlx,-3.4732764,-0.9232228,0.0005141458359636085,0.0013651283213776838,0.010826771653543307,0.07568408190469138,0.019656742,0.036953565
Chdh,-3.4757788,-25.261204,0.0005093721617172481,0.0013529883338614529,0.0,0.06413152145739993,0.0,0.039426662
Gm43112,-3.4766874,-1.9582794,0.0005076492675333737,0.0013485453107881119,0.003937007874015748,0.06835264931314104,0.0070797144,0.027234988
Apobec4,-3.4769876,-2.1281292,0.0005070811585580951,0.0013471693425406383,0.003937007874015748,0.06835264931314104,0.0071230037,0.03077106
Tex15,-3.4773352,-4.475601,0.0005064240886395085,0.0013455567350680899,0.000984251968503937,0.06520531714000075,0.0014798937,0.03241782
Gm20125,-3.4780858,-1.9819194,0.0005050081210024109,0.0013419272360892783,0.004921259842519685,0.06942644499574184,0.009300027,0.036243364
Dedd2,-3.4791842,-0.7357537,0.0005029429866579731,0.0013367040604846429,0.012795275590551181,0.07794275558188618,0.022197334,0.03669619
C1ql2,-3.4792552,-1.32774,0.0005028095446928062,0.0013364815971803048,0.012795275590551181,0.07783167326989299,0.024146486,0.059539404
Gar1,-3.479814,-1.1541959,0.0005017616916696122,0.001333828319663878,0.008858267716535433,0.07368460028881402,0.016169146,0.035636038
Ntn4,-3.4813292,-2.3099735,0.0004989319783332291,0.0013265685986358466,0.005905511811023622,0.07050024067834265,0.0091022365,0.044343743
Ppif,-3.4823937,-1.527008,0.0004969523412098489,0.0013214358642561741,0.006889763779527559,0.07161106379827452,0.012561928,0.03578235
Rftn2,-3.482463,-1.5366716,0.0004968240469104087,0.0013212254691689115,0.013779527559055118,0.07883141407783167,0.025040274,0.07098506
Tmem121,-3.482929,-1.9238542,0.0004959597826224853,0.00131905764219204,0.006889763779527559,0.07157403636094346,0.011743554,0.04384643
Magoh,-3.486741,-0.2875277,0.0004889442881618395,0.0013009142512039437,0.022637795275590553,0.08875476728255638,0.04296191,0.052193604
Nip7,-3.4905097,-0.39154828,0.0004820998216787174,0.0012830846086080761,0.017716535433070866,0.08349687118154553,0.033765007,0.044064008
Fam136a,-3.4918234,-1.0722723,0.00047973537803202107,0.0012769182375156419,0.010826771653543307,0.07601732884067093,0.019264216,0.04008606
Gfpt2,-3.4926589,-3.1455028,0.0004782370114827509,0.0012730561223044895,0.001968503937007874,0.06653830488391899,0.004109545,0.035791654
Gm49169,-3.4945314,-3.3740106,0.0004748948097933126,0.001264409783902726,0.001968503937007874,0.06657533232125004,0.0027735354,0.028388044
Gcdh,-3.4954143,-1.1775169,0.00047332646855950087,0.0012603589545331273,0.008858267716535433,0.07398081978746252,0.015522545,0.034772277
Dph1,-3.4959357,-1.8514606,0.00047240247073598716,0.0012580232297994029,0.004921259842519685,0.06975969193172141,0.008637172,0.030823557
Pex16,-3.496706,-1.3441013,0.00047104055247111393,0.001254520729992946,0.008858267716535433,0.07398081978746252,0.015392459,0.038623817
Hapln1,-3.4970696,-0.68400615,0.000470399278924574,0.0012529370167231664,0.024606299212598427,0.09093938608508906,0.045730628,0.07248475
Gm27253,-3.5017645,-1.8417094,0.00046218788949803184,0.0012313095965508741,0.004921259842519685,0.06987077424371459,0.008537442,0.030269342
5730409E04Rik,-3.5022385,-0.5749848,0.00046136628107364965,0.0012292426348486827,0.018700787401574805,0.08471877661347058,0.032950196,0.048697162
A430073D23Rik,-3.5024104,-0.5037654,0.0004610687847074206,0.0012285718212106695,0.022637795275590553,0.08908801421853593,0.038540043,0.054216217
Zfp57,-3.5048578,-2.2647762,0.0004568514052775229,0.0012175756060114104,0.003937007874015748,0.06887103343577591,0.007187699,0.034079745
Gpr83,-3.5074413,-2.2056386,0.0004524382378451787,0.001206172780126992,0.003937007874015748,0.06890806087310697,0.008203197,0.03729121
Gm27241,-3.508026,-1.3384608,0.0004514450751267377,0.00120376393456936,0.007874015748031496,0.07316621616617913,0.014277395,0.035718266
Nek11,-3.5086699,-1.4162455,0.00045035360857012286,0.0012010919565537668,0.007874015748031496,0.07316621616617913,0.012894742,0.034051232
Plxnb1,-3.5096653,-2.3558116,0.00044867103373173484,0.0011967233151053917,0.005905511811023622,0.07101862480097752,0.01072514,0.053726025
Dus1l,-3.511127,-0.36646163,0.00044621121490866564,0.0011903986640782213,0.015748031496062992,0.0817565816269856,0.031048283,0.039850213
Gm42744,-3.515915,-24.644114,0.00043824150853421145,0.001169369347995458,0.0,0.06487207020402118,0.0,0.025881238
Lrfn3,-3.5160077,-1.2659675,0.0004380883018126513,0.0011690766381672402,0.008858267716535433,0.07435109416077314,0.015739487,0.037441317
Igf1,-3.5194485,-0.7699164,0.0004324450164717778,0.0011543609768127033,0.022637795275590553,0.08927315140519125,0.0434824,0.07304651
Natd1,-3.5204184,-0.7515553,0.0004308667041850523,0.0011504907424676892,0.011811023622047244,0.07764653608323768,0.022406451,0.03743978
Ptger4,-3.5221684,-2.0109134,0.0004280322704701529,0.0011431494988105564,0.004921259842519685,0.07024104861702521,0.008400703,0.03343531
Zfp566,-3.5221684,-0.4240435,0.0004280322704701529,0.0011431494988105564,0.017716535433070866,0.08412633761617358,0.030083863,0.040158972
Gpr37l1,-3.5257335,-1.0175277,0.00042231161230898236,0.00112831987896414,0.022637795275590553,0.089125041655867,0.045447614,0.08995863
Kdm8,-3.526962,-1.2537044,0.0004203568798835218,0.0011234324012801104,0.008858267716535433,0.07457325878475951,0.014831048,0.035008598
Kirrel,-3.5271182,-2.3414106,0.0004201092156097089,0.0011228821867534944,0.003937007874015748,0.06927833524641759,0.00801865,0.03999135
Pnldc1,-3.5271912,-1.2681297,0.0004199932678113004,0.001122683954047915,0.008858267716535433,0.07457325878475951,0.013824777,0.032978285
2310022B05Rik,-3.529615,-1.4965296,0.0004161650731864608,0.0011125614880628993,0.00984251968503937,0.07561002703002925,0.017709771,0.049185846
Pigc,-3.5303218,-0.40794098,0.00041505428270962794,0.0011097023459112141,0.01968503937007874,0.08642203873069945,0.031952225,0.042176455
Ing5,-3.531122,-0.79167825,0.00041380100059480496,0.0011064616266277649,0.014763779527559055,0.08101603288036435,0.024151754,0.041446827
Kif27,-3.5337074,-1.7583289,0.00040977440058392027,0.0010959130231601411,0.004921259842519685,0.0704632132410116,0.009674039,0.032357495
Tsr1,-3.5340037,-0.4824084,0.00040931533178641523,0.0010947942429923331,0.017716535433070866,0.0843114748028289,0.03066425,0.042584077
Rbm11,-3.5347977,-1.582539,0.0004080873951689813,0.001091727231002641,0.005905511811023622,0.0715370089236124,0.010958839,0.032468934
Urb2,-3.5349243,-0.785097,0.00040789222058080864,0.001091313747586013,0.012795275590551181,0.07897952382715592,0.02217592,0.03791271
Acyp1,-3.5379343,-0.491742,0.00040327030514337173,0.0010791627426752712,0.02066929133858268,0.08753286185063132,0.039146606,0.054618213
Ccdc181,-3.5411363,-1.0891759,0.00039840793688509845,0.0010666820709548223,0.010826771653543307,0.0769430147739475,0.017995313,0.03790448
Cd2bp2,-3.5418453,-0.41064933,0.00039733851145927533,0.0010639248433393848,0.018700787401574805,0.08553338023475396,0.03418062,0.045184765
Zfp772,-3.541867,-2.7402756,0.00039730578593696084,0.0010639248433393848,0.002952755905511811,0.06850075906246529,0.004664318,0.030761626
Gm49768,-3.5436683,-1.8161029,0.0003946012853622088,0.0010568061933302652,0.004921259842519685,0.0706483504276669,0.0084546385,0.029459206
1700024B18Rik,-3.5440102,-24.798246,0.0003940902055150008,0.0010555426457523995,0.0,0.06539045432665605,0.0,0.028757846
Yars2,-3.544731,-0.31841853,0.00039301394405328243,0.0010528698580968793,0.01968503937007874,0.08668123079201688,0.03488917,0.043321278
Gm12279,-3.5486596,-1.4170332,0.00038719715810819254,0.0010378042532037041,0.007874015748031496,0.07390676491280039,0.013308967,0.035152078
Srd5a1,-3.549197,-1.8161147,0.0003864079827888672,0.001035895689667451,0.005905511811023622,0.07179620098492984,0.010063492,0.03499606
Gm45464,-3.549197,-1.0237831,0.0003864079827888672,0.001035895689667451,0.00984251968503937,0.076054356278002,0.017527472,0.035320584
