names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Immune (for_DEGs),mean_expr_Rest (for_DEGs)
Arap3,7.9538283,4.8033466,1.8083482374158595e-15,7.78815790020262e-15,0.1643700787401575,0.020550227718739586,0.30734265,0.012803669
Tmem273,7.949601,5.5818305,1.871127312940669e-15,8.049502225218664e-15,0.15748031496062992,0.012552301255230125,0.2941089,0.00711366
Gm40645,7.88314,5.309456,3.192554147290449e-15,1.36249229712917e-14,0.15846456692913385,0.01518124930573555,0.30727583,0.00903009
Gm26510,7.8525186,5.2768846,4.077651655697342e-15,1.73392150638689e-14,0.15748031496062992,0.014588810308438553,0.29976696,0.008975346
Lrp5,7.791787,3.7267199,6.606806196321498e-15,2.7873274061102003e-14,0.18110236220472442,0.044358869922612655,0.33720624,0.029841729
Tnfrsf1b,7.686797,4.9590874,1.5086385291946058e-14,6.287748918793091e-14,0.15649606299212598,0.01692153886029548,0.2924646,0.01086258
Gsap,7.676455,2.3818996,1.6355124501634397e-14,6.809144644544719e-14,0.25393700787401574,0.14203724960195505,0.48858765,0.11410704
Tmem164,7.670022,1.8594518,1.7196690749242785e-14,7.15397244824514e-14,0.3641732283464567,0.33169178361165624,0.7513543,0.26896936
Gm57375,7.6630416,5.4609194,1.815804823230692e-14,7.542228412460766e-14,0.15255905511811024,0.01292257562854075,0.29578522,0.007783866
Gm26740,7.661422,4.6008024,1.8388562074156372e-14,7.635615251623887e-14,0.15846456692913385,0.01951345947346984,0.3181059,0.015316787
Ggta1,7.615554,4.7405677,2.6256302193373168e-14,1.0843941591391592e-13,0.15748031496062992,0.01966156922279409,0.29315192,0.012661896
Parp8,7.6112065,0.999269,2.7154895946159516e-14,1.1209894823679616e-13,0.48326771653543305,0.5949938904728403,1.0562875,0.66181946
9930111J21Rik2,7.598518,5.0254455,2.9954158783084326e-14,1.2352183034092632e-13,0.1545275590551181,0.016514237049653793,0.28948992,0.010255863
Heatr5a,7.5691524,2.4463801,3.756667414806749e-14,1.5446312691026373e-13,0.30413385826771655,0.23086607175917354,0.61024487,0.14347428
Apobec3,7.5562367,4.394401,4.148983520717515e-14,1.7048965774840132e-13,0.16141732283464566,0.025660014070426188,0.3079028,0.016999856
Trim30a,7.542507,4.537968,4.610208152385207e-14,1.8912411153372595e-13,0.15846456692913385,0.022290517273299514,0.3047241,0.015218875
Arhgap31,7.521096,1.9744933,5.4318939290776974e-14,2.2222136095358972e-13,0.29429133858267714,0.1995778872144259,0.60018754,0.19002753
Sipa1l2,7.5185914,2.0401738,5.536950483804981e-14,2.2638140520365163e-13,0.33562992125984253,0.2857407338838079,0.6664682,0.20728496
Elf1,7.5010815,2.1765103,6.329349868793124e-14,2.581898147479448e-13,0.2765748031496063,0.180027400303625,0.53846294,0.14652605
Mir142hg,7.480816,5.362762,7.386264137405044e-14,3.006193840837224e-13,0.14960629921259844,0.013366904876513496,0.28851146,0.008094808
Vav2,7.469233,3.2389536,8.066344652315547e-14,3.280997287431407e-13,0.2106299212598425,0.09093938608508906,0.40508026,0.05154719
Apobec1,7.46377,4.396094,8.408141303363118e-14,3.41847112757402e-13,0.15846456692913385,0.023956751953197318,0.29797184,0.01635207
Scamp2,7.4571233,2.496064,8.843193195735282e-14,3.5931740687949045e-13,0.28937007874015747,0.20787203317658384,0.55217165,0.122787446
Cdh23,7.455531,2.220283,8.950639810725424e-14,3.6357323010459884e-13,0.27755905511811024,0.18154552523419853,0.54118913,0.14331456
Man1a,7.455178,0.78426355,8.974675592568173e-14,3.6443937308796555e-13,0.5196850393700787,0.5583367275150887,1.1457021,0.80883354
Prkca,7.414947,0.3628045,1.2167352650115272e-13,4.92374647151502e-13,0.6171259842519685,0.7643573888251194,1.4538052,1.2670037
Rab8b,7.3748307,1.846131,1.6455407730193416e-13,6.632020484630225e-13,0.3828740157480315,0.38345614100048137,0.7795747,0.28394055
Gmip,7.3728514,3.2704413,1.6701648281212947e-13,6.729244104306371e-13,0.21850393700787402,0.10426926352427149,0.41341752,0.051698066
Cd300c2,7.368149,4.975227,1.730139214417457e-13,6.966707731364764e-13,0.14960629921259844,0.01566260599103936,0.27480656,0.010004599
Il21r,7.3205957,5.2889047,2.468726082283852e-13,9.8844687574083e-13,0.14566929133858267,0.01214499944458844,0.2593372,0.0075446186
Gm34589,7.2747693,5.1443524,3.4701341217231223e-13,1.3840359781905937e-12,0.1486220472440945,0.01666234679897804,0.27360883,0.008858657
Zfand3,7.255554,0.4409835,4.000199482579103e-13,1.5926116476055787e-12,0.5501968503937008,0.7541378161217462,1.2143006,1.0095254
Nfe2l2,7.253433,3.3475628,4.0633829933178316e-13,1.6172878244771163e-12,0.1781496062992126,0.052171659199466806,0.34950837,0.040278036
Gal3st4,7.242244,4.4955416,4.4132240782567987e-13,1.753931829356015e-12,0.1545275590551181,0.02417891657718369,0.29386234,0.01502991
Son,7.2179112,0.38430452,5.279221205737189e-13,2.094693942678061e-12,0.5797244094488189,0.7910911985781464,1.2564013,1.073347
Snx18,7.217609,2.426917,5.290962787034875e-13,2.09904281836154e-12,0.30413385826771655,0.24030806827859444,0.60350645,0.1432978
Plekho1,7.091929,2.8047378,1.322553286094802e-12,5.170523322765507e-12,0.2470472440944882,0.15173843818269336,0.47891468,0.08426725
Rptor,7.0108094,1.0616503,2.369429153609043e-12,9.183118614953842e-12,0.48031496062992124,0.6347983856037324,1.0298173,0.6219813
Dgkd,6.9852624,1.2152903,2.843239727296259e-12,1.0987753699475115e-11,0.46161417322834647,0.5830340282149072,0.97552055,0.5375053
Gpr183,6.9655657,4.4265933,3.270865551448633e-12,1.2611301100218793e-11,0.15059055118110237,0.02543784944643981,0.2784632,0.014821022
Adcy7,6.9004693,4.479695,5.183106232153279e-12,1.9870176124690915e-11,0.1545275590551181,0.03195467841670678,0.29316437,0.015153341
Snx13,6.8873854,1.0122516,5.68270852915291e-12,2.1735854544959246e-11,0.4822834645669291,0.631651053430592,1.022329,0.63249797
Naip2,6.852859,5.1417046,7.238841474446096e-12,2.7574095607934026e-11,0.13877952755905512,0.01407042618580368,0.25827473,0.008313009
Rffl,6.844026,1.792543,7.699796690442345e-12,2.9300883312871526e-11,0.343503937007874,0.3031066019920761,0.68622845,0.2505114
Gcnt1,6.831537,4.876522,8.400975102389547e-12,3.193297510273124e-11,0.140748031496063,0.016847483985633353,0.25528097,0.009851675
Cux1,6.819381,1.2133654,9.14333578008847e-12,3.469586674353583e-11,0.4419291338582677,0.5101270041100455,0.9459803,0.51842576
Ski,6.814819,1.3470054,9.438271842470273e-12,3.579988204505593e-11,0.4468503937007874,0.5523012552301255,0.9307935,0.4725121
Nuak1,6.7742205,1.8683134,1.2507879672464763e-11,4.724300348596123e-11,0.37598425196850394,0.38993594253341723,0.77289915,0.2771546
Itgav,6.7565603,1.8552927,1.4130623856674537e-11,5.328232711603211e-11,0.33366141732283466,0.29658977302180917,0.6657774,0.23226458
Man1a2,6.7438774,0.77280146,1.5421457195393804e-11,5.8068183133440515e-11,0.49901574803149606,0.6662717073351353,1.0806231,0.7604587
Rab39,6.729166,3.9406686,1.7063802327246765e-11,6.417136018658091e-11,0.15748031496062992,0.03880475432295331,0.29723102,0.022290796
Adap2os,6.653451,4.888333,2.8629919243062103e-11,1.0687495555169195e-10,0.1377952755905512,0.017143703484281854,0.25953242,0.009955615
Arhgap4,6.6139135,3.5281532,3.74290617281366e-11,1.3923838967673134e-10,0.1830708661417323,0.0740919020994557,0.35053194,0.035743773
Lpxn,6.578832,3.9318786,4.741582341873747e-11,1.756359491675594e-10,0.15748031496062992,0.04239641574406635,0.29279768,0.022043934
Fcgr1,6.5774946,5.3123856,4.7844070657554384e-11,1.7717339836941654e-10,0.1309055118110236,0.010774984263339135,0.23526599,0.006652958
Frrs1,6.526906,3.7999635,6.7142152801127e-11,2.4727380013244e-10,0.15551181102362205,0.040989373125485985,0.2907992,0.02394178
Slc29a3,6.5103893,3.3053818,7.495624027407462e-11,2.7567399071508144e-10,0.17519685039370078,0.06546450920131817,0.32774004,0.03848023
Asb2,6.4828415,5.010099,9.00111526291828e-11,3.3045493525702166e-10,0.1328740157480315,0.015070166993742364,0.24416444,0.008545413
Rnase4,6.4673934,4.2216144,9.97078965942002e-11,3.652557847970224e-10,0.13976377952755906,0.02314214833191395,0.26352626,0.016031915
Irag2,6.463921,4.4452486,1.0202421568742561e-10,3.7363918161661804e-10,0.14468503937007873,0.029510867552856666,0.27128944,0.014204721
Cyba,6.461829,4.096089,1.0344484299626809e-10,3.786870478623602e-10,0.1377952755905512,0.020735364905394897,0.2636455,0.017485553
Ebf3,6.457764,4.379065,1.0626112885141829e-10,3.8878493086024097e-10,0.13385826771653545,0.01632909986299848,0.24472278,0.013237041
Acss1,6.401416,2.068286,1.5394272615314266e-10,5.59810671502902e-10,0.2854330708661417,0.2234605842929611,0.573368,0.16941382
Pdgfb,6.3871527,2.70225,1.6900266860071376e-10,6.138282921466854e-10,0.24114173228346455,0.1591809530862369,0.45896056,0.08571153
Dennd1c,6.3011904,5.315408,2.9536847289540257e-10,1.0613199875233308e-09,0.12598425196850394,0.010886066575332322,0.22656244,0.0063655134
Cerk,6.242456,2.0174305,4.3075344823758826e-10,1.5399607709079294e-09,0.32677165354330706,0.3024771355574481,0.64008266,0.20005278
Slc24a3,6.236714,0.3227798,4.468580798918049e-10,1.5964734219775025e-09,0.5856299212598425,0.7339948902136483,1.3504986,1.1897126
Lpar6,6.2340927,3.7206984,4.544035456381919e-10,1.6227835288806773e-09,0.15255905511811024,0.04365534861332247,0.2902421,0.025221938
Cysltr1,6.188659,5.0595484,6.067805068378243e-10,2.1552137764352068e-09,0.125,0.012107972007257379,0.23316056,0.0078431135
Gm15503,6.1636176,4.685736,7.1101442705709e-10,2.5204429624042228e-09,0.12992125984251968,0.01836560891620691,0.23545425,0.010262663
Actb,6.101486,0.85923904,1.0508686059470825e-09,3.698826230259118e-09,0.5393700787401575,0.6881549227977931,1.2132004,0.83433074
Mknk1,6.0604453,2.580564,1.3574519061614323e-09,4.755506221454719e-09,0.2549212598425197,0.1896545340097012,0.4925165,0.10110748
Trim30d,6.050461,4.9674,1.4443219564691563e-09,5.050615691088786e-09,0.12303149606299213,0.012737438441885436,0.22531325,0.008045375
Pald1,6.0316586,3.2034755,1.6228514878897136e-09,5.66385497851625e-09,0.1732283464566929,0.07375865516347614,0.323179,0.040581208
Tubgcp5,6.0247912,1.8259512,1.6932825511997125e-09,5.90429563336832e-09,0.37303149606299213,0.40596882289776726,0.7619274,0.279312
Rab3il1,5.949135,4.3121047,2.6956317679699374e-09,9.33878617913257e-09,0.13188976377952755,0.025141629947791313,0.25298804,0.014387734
Slfn8,5.942783,5.587253,2.802236218434024e-09,9.701853780353335e-09,0.11811023622047244,0.009479023956751953,0.2243347,0.005217425
Lrp1,5.9404025,1.21442,2.843227867891176e-09,9.837436622487238e-09,0.4498031496062992,0.5625208279334987,0.924065,0.5036978
Arpc1b,5.9372244,2.966303,2.898874215099255e-09,1.0027388022620621e-08,0.1643700787401575,0.06383530195875144,0.31136942,0.045681275
Lgals9,5.9162755,4.6713233,3.2931312966491705e-09,1.1366273338595147e-08,0.1220472440944882,0.014329618247121118,0.21990702,0.009606604
Nlrp3,5.9126177,5.5781035,3.3671330340690485e-09,1.161572276613626e-08,0.1171259842519685,0.00896063983411708,0.21665521,0.00505115
Ighm,5.9017816,4.706504,3.595968770280243e-09,1.2384475885340955e-08,0.12303149606299213,0.01581071574036361,0.23708399,0.01019498
Tlr4,5.865126,3.859459,4.487919313301057e-09,1.540697482412155e-08,0.13385826771653545,0.02891842855555967,0.25559077,0.019865245
Bco2,5.8452654,5.1333427,5.057614767889523e-09,1.732952165432179e-08,0.11811023622047244,0.011478505572629319,0.21921274,0.0069587966
Arhgap39,5.8044086,0.54369307,6.4593674385491955e-09,2.2050972312770533e-08,0.5078740157480315,0.6872292368645166,1.0823832,0.84968024
Lmo2,5.7687383,3.1705766,7.986723026413412e-09,2.7164968065788402e-08,0.1643700787401575,0.06816751212648572,0.30155852,0.03834481
Gns,5.7634606,1.851107,8.24065245596592e-09,2.8000294826985868e-08,0.3631889763779528,0.3918983967119636,0.7344417,0.26278841
Herc2,5.753065,0.41247642,8.763972698672715e-09,2.9752109464729734e-08,0.5275590551181102,0.7471026030288443,1.145216,0.95942557
Traf3ip3,5.7206383,5.306019,1.0612462748131217e-08,3.589588041821322e-08,0.11515748031496063,0.010737956826008073,0.2119001,0.005948313
Dennd2c,5.715568,4.701384,1.0933823153947252e-08,3.696889746401947e-08,0.12007874015748031,0.016403154737660606,0.22244556,0.00953001
Nr6a1os,5.710083,3.0580914,1.1292121830568958e-08,3.815155458159033e-08,0.17913385826771652,0.08868071240789425,0.36078316,0.05084832
ENSMUSG00000095041,5.6894636,0.84034294,1.274389619066666e-08,4.297007035301959e-08,0.46358267716535434,0.565075721109342,0.9692663,0.6490546
Rap1b,5.6752563,1.7916257,1.3848130286384044e-08,4.659394700665406e-08,0.3562992125984252,0.37775391565149774,0.6958227,0.25494733
Pacsin2,5.670506,2.2063165,1.4237657216490484e-08,4.7862610960477835e-08,0.2755905511811024,0.23075498944718037,0.5369051,0.1432346
Rab31,5.6534185,1.5704683,1.572878568991164e-08,5.278287392130958e-08,0.3316929133858268,0.31106750101825453,0.6518735,0.26962334
Disc1,5.6397123,2.3486161,1.703343810862379e-08,5.709686651431153e-08,0.2578740157480315,0.20416928944347762,0.49686086,0.11898375
Cmklr1,5.6355805,4.981568,1.7446979232822594e-08,5.844661912304489e-08,0.11614173228346457,0.013552042063168807,0.21242419,0.0074631916
Nfkb1,5.632752,1.3894651,1.7735657113826935e-08,5.940627108558087e-08,0.4104330708661417,0.4986855259747473,0.838536,0.4062459
Map4k4,5.6279006,0.9244965,1.8241598018557013e-08,6.107048825798989e-08,0.48031496062992124,0.6401673640167364,1.0258017,0.66409886
Ltc4s,5.5962796,4.344595,2.1900013324585492e-08,7.30816390998028e-08,0.1171259842519685,0.015218276743066613,0.2176361,0.011896189
Tm6sf1,5.5774207,2.5802715,2.4411109239818332e-08,8.127961651473588e-08,0.22244094488188976,0.15173843818269336,0.42603245,0.08509167
Ulk2,5.5668454,0.6960477,2.5939229381345004e-08,8.627145605603915e-08,0.4940944881889764,0.6836746028807347,1.0414866,0.7569225
Snx5,5.5533724,1.9612731,2.8020989621059843e-08,9.307998406698949e-08,0.3297244094488189,0.33039582330506906,0.63963044,0.20704512
Trim14,5.544664,4.7489777,2.945192409973777e-08,9.77486660770694e-08,0.11811023622047244,0.01773614248157885,0.22027133,0.009122204
Itpkb,5.5317993,2.3854675,3.169620924901161e-08,1.0511937083694667e-07,0.20866141732283464,0.1311882104639538,0.40576604,0.091464505
Il10rb,5.5150595,3.8673346,3.4866158289462505e-08,1.1548985123740847e-07,0.12992125984251968,0.031843596104713594,0.24685194,0.01900314
Rp2,5.503135,2.5337913,3.7309558760298414e-08,1.234615571292141e-07,0.24015748031496062,0.17999037286629394,0.47431567,0.099668376
Bach2,5.493759,0.78596896,3.934669737391433e-08,1.3005852607172814e-07,0.47736220472440943,0.6211722886659015,1.0529994,0.73349595
Gdi2,5.457042,1.4847604,4.8413126391129784e-08,1.5936061572089394e-07,0.40255905511811024,0.47602473432813713,0.82187194,0.37533426
Lacc1,5.424159,2.8916018,5.822799062192287e-08,1.9105948321053456e-07,0.19389763779527558,0.11537749472359018,0.37062326,0.058698557
Liph,5.4195156,5.0552597,5.976078753577774e-08,1.96041064715706e-07,0.11220472440944881,0.013626096937830933,0.2067486,0.0068838354
Stard9,5.390478,1.8583351,7.027049301992768e-08,2.3001195607814068e-07,0.31496062992125984,0.3030695745547451,0.62321186,0.21393077
Myo18b,5.383095,4.3242564,7.321596185128674e-08,2.3956562286216204e-07,0.1220472440944882,0.025622986633095122,0.2286357,0.012741977
Atp6v0b,5.3801203,0.43855324,7.443615074302516e-08,2.433803079173869e-07,0.53248031496063,0.7483245084607695,1.1465787,0.9495374
Clic1,5.3509364,3.948551,8.750018281366551e-08,2.850199917812089e-07,0.1171259842519685,0.020254008220091088,0.21328527,0.015280718
Tcirg1,5.2666097,3.4054167,1.3896638906444728e-07,4.4842402716004543e-07,0.13582677165354332,0.04406265042396416,0.24725205,0.02612866
Rap1a,5.2608795,1.1769905,1.4336802748219228e-07,4.6240534130914734e-07,0.43996062992125984,0.5563002184618803,0.9225008,0.5130026
I830077J02Rik,5.248027,5.039274,1.5373692267250348e-07,4.954913172856145e-07,0.10925196850393701,0.013811234124486245,0.2038596,0.0068531255
Sat1,5.241299,2.4267347,1.5944984628000573e-07,5.136575194273773e-07,0.1889763779527559,0.11008257118524827,0.35818627,0.07706301
Nr3c1,5.215608,0.81617033,1.8321537061793246e-07,5.887343947026841e-07,0.4704724409448819,0.6295775169400526,0.98894423,0.6723916
Parp14,5.2146063,4.51963,1.8420787183186202e-07,5.918528657326477e-07,0.10925196850393701,0.01436664568445218,0.2160527,0.0104592815
Ggt5,5.116921,4.5868564,3.1056344805976967e-07,9.888422620412384e-07,0.1062992125984252,0.013033657940533936,0.19616666,0.008978132
Cd300a,5.0930843,4.8881254,3.522847386248452e-07,1.117710582931821e-06,0.10531496062992125,0.012515273817899063,0.20200439,0.007531035
Swap70,5.0792065,2.7438788,3.7901420182734906e-07,1.2003903351132567e-06,0.1466535433070866,0.06039175028696264,0.2729404,0.04578403
Dhrs3,5.0724635,3.3467119,3.926987673393638e-07,1.2428522824980807e-06,0.12893700787401574,0.03987855000555412,0.23753433,0.026013903
Ctsb,5.0412493,1.4607238,4.6250244574626974e-07,1.4589622818974253e-06,0.3927165354330709,0.4467360313992669,0.82830566,0.38421747
Irf5,5.0335264,4.712456,4.815387451772063e-07,1.5181210938532833e-06,0.1062992125984252,0.014848002369755989,0.1896332,0.00793284
Traf5,5.0040326,3.4544656,5.614324479425443e-07,1.763995542120693e-06,0.12696850393700787,0.039100973821601805,0.23577502,0.023965646
Dock1,4.970006,1.274025,6.695086068643692e-07,2.0974345652845518e-06,0.31791338582677164,0.284000444329248,0.6370864,0.31365526
Eml4,4.965905,0.8010839,6.838128395218043e-07,2.1414977853089604e-06,0.4625984251968504,0.6400933091420743,0.9796117,0.67022
E330020D12Rik,4.962178,4.3988295,6.970699503209643e-07,2.1822520756290704e-06,0.10531496062992125,0.015144221868404488,0.19316958,0.010050693
Trim12a,4.95184,3.711402,7.351503131105205e-07,2.299591258821849e-06,0.11220472440944881,0.022957011145258638,0.20272231,0.017010758
Ms4a6b,4.934557,4.777472,8.033286672157843e-07,2.5087681645848586e-06,0.10334645669291338,0.013552042063168807,0.19538228,0.00783677
Pycard,4.9178905,3.710503,8.748190077896909e-07,2.7250622234302104e-06,0.12401574803149606,0.037619876328359315,0.22579762,0.019166015
Wdfy3,4.906549,0.2512936,9.269296301082991e-07,2.8833756843030786e-06,0.5226377952755905,0.7592105750361018,1.1289225,1.0144546
B430010I23Rik,4.9062605,3.3344798,9.282928319760021e-07,2.88728190707202e-06,0.12303149606299213,0.03643499833376532,0.234577,0.025870811
Arhgap12,4.889671,0.9465774,1.0100481441591035e-06,3.1361212888323446e-06,0.4311023622047244,0.5376383900470249,0.8855833,0.55334806
Suclg2,4.8825006,2.4339075,1.0474886279735204e-06,3.2516196203383197e-06,0.21161417322834647,0.15155330099603806,0.41249466,0.0902885
Hcls1,4.853882,5.2128367,1.2106774826551558e-06,3.7439180525887943e-06,0.0984251968503937,0.009738216018069389,0.18251945,0.0053846235
Arhgap17,4.8398046,1.4913774,1.2996669469403889e-06,4.015413460306801e-06,0.3828740157480315,0.4601399637131114,0.77564687,0.3484334
Rel,4.838827,2.7788193,1.306075935324788e-06,4.033983367305217e-06,0.18110236220472442,0.11100825711852483,0.3409752,0.05751865
Klf3,4.8296995,1.9126499,1.3673909648681938e-06,4.219799612496654e-06,0.2933070866141732,0.28059392009479023,0.5765908,0.1882708
Ddx60,4.8165765,4.125616,1.4604217902689472e-06,4.500691995013948e-06,0.1062992125984252,0.01918021253749028,0.21003345,0.013300526
Il13ra1,4.8152905,3.8620667,1.469857820398821e-06,4.528213670501756e-06,0.11318897637795275,0.027104084126337614,0.21871379,0.016672904
Ntpcr,4.775856,3.3595123,1.7894455410552967e-06,5.4989022973645725e-06,0.12992125984251968,0.0473580923464287,0.23755167,0.025789099
Ecscr,4.775198,4.9284267,1.795304349817792e-06,5.5162753435796535e-06,0.09645669291338582,0.009071722146110267,0.16631585,0.005924582
Fes,4.771625,4.8474226,1.8274553827436822e-06,5.612495843447564e-06,0.0984251968503937,0.011330395823305068,0.17548256,0.0066410084
Sting1,4.7603803,4.999946,1.93228634113027e-06,5.9270015965947895e-06,0.09645669291338582,0.009404969082089829,0.1756439,0.0059827133
Sdk1,4.721686,1.0023832,2.338975349692888e-06,7.147534134680757e-06,0.4104330708661417,0.46532380493946013,0.9357496,0.5728322
Arid1a,4.7185416,1.0887771,2.3754147412397664e-06,7.254761775075304e-06,0.4389763779527559,0.5824045617802792,0.9059618,0.5265982
Il1rl2,4.700016,4.862236,2.601409080495261e-06,7.923357741204678e-06,0.09940944881889764,0.013996371311141556,0.18710943,0.007049347
Edem1,4.6719723,2.3639193,2.983211957060715e-06,9.05136690223819e-06,0.22736220472440946,0.1801014551782871,0.43056557,0.09942714
Trp53cor1,4.6385717,4.5931315,3.5082520896543974e-06,1.0609649257064003e-05,0.09744094488188976,0.012959603065871812,0.17749877,0.008014874
C3ar1,4.6293654,5.2880683,3.667881964502693e-06,1.107370656024577e-05,0.09350393700787402,0.008849557522123894,0.17391783,0.0048499405
Tifab,4.5921745,5.428058,4.386517213571977e-06,1.317818845356429e-05,0.09153543307086615,0.007405487466212463,0.16660902,0.004202021
Rassf4,4.5842557,4.2724066,4.556063036434573e-06,1.367531431959305e-05,0.10039370078740158,0.017328840670937165,0.1863064,0.010541398
Tbc1d22a,4.5434995,1.7265036,5.5327929422498635e-06,1.6538674642146384e-05,0.3464566929133858,0.39337949420520607,0.687261,0.26131457
Akna,4.5412893,4.5620213,5.5911251032349126e-06,1.6707465694386355e-05,0.09547244094488189,0.012737438441885436,0.17079888,0.0078539755
Dglucy,4.5350356,3.1828618,5.759371386498282e-06,1.719874518284161e-05,0.14173228346456693,0.06724182619320916,0.2653046,0.03290979
Ptafr,4.52658,5.2465324,5.9945916428297545e-06,1.7881291900847634e-05,0.09153543307086615,0.008738475210130707,0.16730471,0.0047856527
Pik3r6,4.526082,4.032609,6.008720579976217e-06,1.791945859977369e-05,0.10531496062992125,0.024104861702521567,0.19474961,0.0130520435
Arhgef6,4.5098047,2.193102,6.4887354962744135e-06,1.932095775541816e-05,0.2312992125984252,0.19009886325767394,0.44875818,0.11676323
Capza2,4.499318,1.2034317,6.817171656945894e-06,2.027420060012575e-05,0.41732283464566927,0.5249379790424705,0.8390735,0.45151514
Spacdr,4.4902263,2.0503917,7.114748534180073e-06,2.1135798022489615e-05,0.21850393700787402,0.1672529344244085,0.41322398,0.11647526
Gab1,4.420245,1.2264925,9.858895890679152e-06,2.9062921841201186e-05,0.28346456692913385,0.2438997296997075,0.5582808,0.27726713
Gsdmd,4.4172015,5.346647,9.998703656201452e-06,2.946536161900998e-05,0.08858267716535433,0.007701706964860962,0.16051772,0.004269887
Mlph,4.360446,5.013535,1.2979754124775597e-05,3.8066578621776934e-05,0.08858267716535433,0.008812530084792831,0.1660597,0.005576819
Adam10,4.339697,0.9115151,1.4267952472011322e-05,4.17397803944414e-05,0.4468503937007874,0.6139149109490132,0.9328309,0.59862024
Ptpn6,4.3308125,4.7110295,1.4856032729377247e-05,4.340817740739089e-05,0.09055118110236221,0.011552560447291443,0.16571958,0.0068581165
Cd9,4.3209834,1.8728858,1.5533518661719525e-05,4.532366667829337e-05,0.17618110236220472,0.1106379827452142,0.33616462,0.103542626
Gm13710,4.3127904,3.7808597,1.612068384218381e-05,4.700116914490874e-05,0.11220472440944881,0.03662013552042063,0.21072151,0.016921462
Naip5,4.3126106,4.930181,1.6133799390244493e-05,4.703430504674726e-05,0.08858267716535433,0.009775243455400451,0.1687906,0.006012805
Slc15a3,4.310335,4.165061,1.6300715435193984e-05,4.747969905080351e-05,0.09547244094488189,0.017365868108268227,0.17507687,0.010609302
Sncaip,4.3049374,1.894203,1.6703315558001295e-05,4.862601181402977e-05,0.25196850393700787,0.2238308586662717,0.5136633,0.16604196
Notch2,4.301204,1.8517888,1.6987256542341666e-05,4.942583468248193e-05,0.2263779527559055,0.1821749916688266,0.42534506,0.13703518
Pum2,4.2894773,0.6327926,1.790941395221177e-05,5.203567829757032e-05,0.47834645669291337,0.6878216758618136,0.9958556,0.74237645
Cd200r1,4.279032,4.749201,1.877075179386454e-05,5.4497039513899534e-05,0.08858267716535433,0.010441737327359573,0.16101384,0.006474959
Cd68,4.275463,4.0434494,1.9074026887775684e-05,5.536557226688264e-05,0.09645669291338582,0.01918021253749028,0.18226,0.012051756
Gm12185,4.2704954,5.226583,1.9503904933892055e-05,5.658891324626708e-05,0.08562992125984252,0.007368460028881401,0.15534182,0.0044784294
Nlrp1c-ps,4.270146,5.3438716,1.9534503777702788e-05,5.6671573796898504e-05,0.08562992125984252,0.007405487466212463,0.15582916,0.0041434304
Map3k5,4.270118,1.2227187,1.9536925975316037e-05,5.6672482020591805e-05,0.3799212598425197,0.46532380493946013,0.76645625,0.4012279
Zc3hav1,4.2665195,3.649047,1.9854610352688905e-05,5.7575370189591075e-05,0.10334645669291338,0.027104084126337614,0.19495206,0.017012838
Grb2,4.2339425,1.2964026,2.2962956139328846e-05,6.626016231354877e-05,0.39763779527559057,0.5010552819639352,0.8020249,0.4060005
Icam1,4.2173314,5.235543,2.4721074211750642e-05,7.12414483129279e-05,0.08464566929133858,0.007368460028881401,0.15488946,0.0044368054
Il17ra,4.216638,2.8183882,2.47971659370712e-05,7.143774511944924e-05,0.14566929133858267,0.07853519457918318,0.27086568,0.043159258
Rcbtb2,4.203007,2.1679287,2.6339235560208837e-05,7.577465305169288e-05,0.2529527559055118,0.23123634613248417,0.49687287,0.13384417
Eya4,4.201567,2.2613015,2.650735909367378e-05,7.624199730753742e-05,0.15255905511811024,0.08608879179471988,0.30048415,0.07056214
Cryl1,4.187097,1.9843276,2.825452725379356e-05,8.119776976571475e-05,0.28937007874015747,0.2930351390380272,0.5759678,0.17968425
Tspan14,4.175449,1.9693158,2.9739872709633395e-05,8.537504056707792e-05,0.27460629921259844,0.2658940274743585,0.54385996,0.16935825
Oma1,4.138114,2.1889582,3.501724862426909e-05,0.00010011847952054803,0.23228346456692914,0.199651942089088,0.4362324,0.1132693
Gpr160,4.1352596,4.640787,3.545533380173849e-05,0.00010132788973119688,0.08858267716535433,0.013366904876513496,0.16434793,0.007134675
Ostf1,4.1286845,2.3640134,3.648448741306895e-05,0.00010416939504719611,0.16338582677165353,0.10182545266042137,0.30115533,0.0660341
Rasal3,4.1229167,5.106773,3.7410491230795396e-05,0.0001067905980422259,0.08366141732283465,0.008183063650164772,0.15468524,0.004843144
Rasa4,4.112962,3.7036252,3.906150982489254e-05,0.00011139702494108071,0.1062992125984252,0.0338060502832599,0.19513157,0.016402874
Txnip,4.1101017,3.6900759,3.954849310196772e-05,0.00011274992144826235,0.09251968503937008,0.017995334542896285,0.16917318,0.014180078
Gna12,4.100251,1.6038337,4.12701614821531e-05,0.00011757095409514988,0.33070866141732286,0.3612026511645129,0.6679569,0.27203557
Adamts16,4.0905395,2.2440848,4.3037122968579555e-05,0.00012247484581293504,0.2017716535433071,0.1565149775984004,0.39970192,0.09869031
Pon3,4.07759,4.224809,4.5504931742184766e-05,0.00012934703437136408,0.08858267716535433,0.014440700559114304,0.16163246,0.009338465
