names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_L6 IT CTX Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Golm1,-3.2162588,-1.3595504,0.0012987370260721372,0.028684027093873642,0.0880503144654088,0.22976379086850066,0.06789242,0.16573952
Slc3a2,-3.2173781,-0.75850046,0.0012936793488315626,0.028610011607493078,0.20125786163522014,0.34657208699409475,0.14491957,0.23413907
Calb1,-3.2178566,-0.5799076,0.001291523687663027,0.028585866134683304,0.1949685534591195,0.33983868644678095,0.21567346,0.30732462
Arhgef6,-3.219119,-2.266592,0.0012858504312632292,0.028483760171511104,0.0440251572327044,0.19292812905084258,0.02830531,0.12940134
Ttc39c,-3.2209342,-0.5877753,0.0012777354177343238,0.028327352041684226,0.23270440251572327,0.3704810600604926,0.17733456,0.25589237
Cpeb1,-3.2210672,-0.59041464,0.0012771418882431874,0.028327352041684226,0.39622641509433965,0.5321186806855825,0.34927416,0.4882316
Caprin1,-3.223617,-0.37990072,0.0012658258793691135,0.02810970361871742,0.49056603773584906,0.6058260118104566,0.4774148,0.5856957
Limk2,-3.2240708,-1.0426898,0.0012638219269678471,0.028088416193239086,0.22641509433962265,0.3549978395506265,0.119366005,0.23204826
Ston2,-3.2252889,-1.7005483,0.001258456229403443,0.027992316957012014,0.0880503144654088,0.23210427768975947,0.058971614,0.18018317
Fnip2,-3.2260435,-0.75304615,0.0012551430958999187,0.027941752267465463,0.32075471698113206,0.4614359786835662,0.24545039,0.38448587
Ext2,-3.226724,-0.8265361,0.0012521616892780425,0.02789849468565589,0.33962264150943394,0.4580152671755725,0.20466974,0.33845553
Kcnq1ot1,-3.2267537,-0.57813835,0.0012520322113576073,0.02789849468565589,0.6415094339622641,0.8044793317009938,1.2992374,1.6056048
Trappc8,-3.227094,-0.55001545,0.0012505441035450086,0.02789849468565589,0.4276729559748428,0.5787123721734121,0.38777673,0.5268253
Abl2,-3.228253,-0.49900758,0.00124548815450821,0.027819008072847547,0.5408805031446541,0.6739521820538672,0.61530757,0.7891721
Morc2b,-3.2304573,-1.5579971,0.001235923155677319,0.0276513365470854,0.12578616352201258,0.2652671755725191,0.05069584,0.14247124
Ankrd11,-3.230551,-0.44182527,0.0012355180967003857,0.0276513365470854,0.6226415094339622,0.7820826731960248,0.95846623,1.1580614
Clpx,-3.2306645,-0.5310506,0.0012350279261788013,0.0276513365470854,0.2389937106918239,0.38740458015267176,0.1917027,0.26646328
Zfhx3,-3.2307878,-1.646487,0.0012344953358313323,0.0276513365470854,0.11320754716981132,0.2578496327236065,0.110582665,0.31193745
Btbd7,-3.2317545,-0.46366027,0.0012303271717068033,0.02761812122285865,0.4339622641509434,0.5817370012962696,0.42573735,0.5492079
Pcdh17,-3.2318187,-0.5020786,0.0012300511719895014,0.02761812122285865,0.5157232704402516,0.6482788419991358,0.6567372,0.83939916
Myo16,-3.2333474,-0.7386416,0.0012234865559483997,0.027510530341701672,0.36477987421383645,0.48628114647846754,0.34488684,0.5230588
Sacm1l,-3.2339935,-0.5131895,0.0012207222146678896,0.02747136173209899,0.41509433962264153,0.5603845599884776,0.37448844,0.4997472
Hnrnph1,-3.2345064,-0.36020774,0.0012185317321620206,0.027445052508963532,0.4779874213836478,0.6176364683854242,0.49997744,0.6057666
Rnf25,-3.2348812,-1.1339637,0.001216933291498248,0.027445052508963532,0.20125786163522014,0.3400547313841279,0.10099372,0.20962909
Tmem175,-3.235118,-0.62431437,0.0012159247481328735,0.027445052508963532,0.33962264150943394,0.47115800086417975,0.25192574,0.36577776
Dhx15,-3.235621,-0.43777537,0.0012137841563910664,0.027430092752084065,0.4276729559748428,0.5684862451389889,0.3997915,0.51028365
Lrrn1,-3.236854,-0.82858074,0.0012085523205885421,0.027334849203883946,0.25157232704402516,0.3945340630851217,0.19362919,0.32166457
Gkap1,-3.2376924,-0.97358793,0.0012050065795517985,0.027277613136105158,0.18867924528301888,0.32957655192279994,0.12586842,0.23380654
Epb41,-3.2378354,-1.0431612,0.0012044026781912313,0.027277613136105158,0.22641509433962265,0.35975082817225984,0.15920633,0.30427465
Tspan2,-3.2405627,-1.9183855,0.0011929402684865405,0.027050046425513372,0.11949685534591195,0.2597940371597292,0.07952977,0.27223876
Epm2aip1,-3.2421606,-1.0212088,0.0011862714073615423,0.02694430491614932,0.1320754716981132,0.28024629122857553,0.09480753,0.18385361
Ankib1,-3.2429843,-0.5124924,0.0011828475308178852,0.026889266626968337,0.5094339622641509,0.654544145182198,0.55345184,0.7200514
AU040320,-3.2433097,-0.57592976,0.001181496901162325,0.026881305448121656,0.31446540880503143,0.45149791156560565,0.24069893,0.34050715
Cuedc1,-3.2448387,-1.0893704,0.001175172079006085,0.0267600625109267,0.16352201257861634,0.313445196600893,0.110430606,0.22189537
Ldah,-3.2456968,-0.8684343,0.001171635740877417,0.02672483222188132,0.31446540880503143,0.4373109606798214,0.1877697,0.3199835
Ddx17,-3.2457461,-0.37888002,0.0011714328021749211,0.02672483222188132,0.559748427672956,0.7170891545441452,0.7103052,0.85243237
Usp54,-3.2465696,-1.0207719,0.0011680485229858982,0.026688319568563847,0.29559748427672955,0.4221518075759758,0.18986884,0.35364294
Abhd17b,-3.2468705,-0.51917064,0.001166814603692513,0.026682815660610915,0.36477987421383645,0.5143669883335734,0.35141146,0.47215754
Kantr,-3.2469199,-0.5965189,0.0011666124368026902,0.026682815660610915,0.32075471698113206,0.45214604637764655,0.23921613,0.34262356
Pan3,-3.2475512,-0.4504435,0.0011640275579783883,0.02666446758983742,0.5911949685534591,0.7510802246867349,0.8407717,1.0300512
Fbxo38,-3.249667,-0.7033375,0.0011554027228562697,0.02648948051463137,0.3522012578616352,0.4686734840846896,0.23033711,0.35189673
Ptch1,-3.2542386,-1.2182326,0.001136967173345482,0.026089075958832707,0.1761006289308176,0.3139132939651447,0.104756564,0.22868928
Zfp280c,-3.2543128,-0.6462485,0.0011366711116701461,0.026089075958832707,0.34591194968553457,0.47382255509145904,0.25559056,0.3755494
Hnrnpr,-3.2547762,-0.48905006,0.0011348174138855046,0.026084297614288713,0.5031446540880503,0.6487469393633876,0.5252866,0.67790717
Grb14,-3.255072,-0.65026635,0.0011336356641236355,0.02607944374572096,0.37735849056603776,0.5178957223102405,0.37280074,0.5359512
Srrm2,-3.2568426,-0.40437514,0.001126588596022856,0.025939533483405434,0.6415094339622641,0.7823347256229296,0.9386438,1.1184354
Plekha1,-3.2591803,-0.57183635,0.0011173461428903855,0.025770893441600565,0.46540880503144655,0.6158721013970906,0.4699527,0.6374892
Tox3,-3.259718,-1.4835002,0.0011152307067768582,0.025744200250080913,0.20125786163522014,0.32086273944980553,0.11408645,0.29112068
9530026P05Rik,-3.2622135,-1.7001803,0.0011054588358766942,0.025540566569223364,0.08176100628930817,0.23001584329540545,0.07647137,0.22971049
Hbp1,-3.2639592,-2.2536225,0.0010986695267645645,0.025421918237192285,0.0880503144654088,0.23037591819098371,0.032611746,0.14676535
Klhl5,-3.2642257,-1.1416438,0.0010976372656515544,0.025421918237192285,0.20754716981132076,0.3474002592539248,0.124410726,0.2564195
Dpysl3,-3.26717,-1.0308933,0.0010862846630988047,0.025184183690651323,0.20754716981132076,0.34347544289212156,0.12840647,0.2468297
Zfp710,-3.2682104,-1.4782318,0.0010822983122516327,0.02511343320397355,0.1509433962264151,0.296269624081809,0.093585074,0.24163097
Rabl6,-3.268472,-0.57115024,0.001081299129788759,0.025111933982216034,0.44025157232704404,0.5603845599884776,0.35668865,0.49272078
Tnrc18,-3.270706,-0.5704169,0.0010727936939198615,0.02493595722805076,0.39622641509433965,0.527653751980412,0.327388,0.45437065
Ewsr1,-3.2719488,-0.44563478,0.0010680890247370123,0.024848097051674043,0.5094339622641509,0.6293389024917183,0.49374366,0.62567073
Mthfs,-3.2741237,-1.6622263,0.0010599017525052636,0.024678994878523774,0.1509433962264151,0.2873757741610255,0.067417346,0.19945447
Marchf7,-3.2760472,-0.5430306,0.0010527097250480884,0.024532792985292397,0.4528301886792453,0.5901267463632436,0.40415105,0.5456003
Abcc5,-3.2761853,-0.52978307,0.0010521951155563183,0.024532792985292397,0.5220125786163522,0.6817658072879159,0.59897393,0.78125167
Gm20646,-3.2768166,-2.648747,0.0010498455777379727,0.024508558361267876,0.06289308176100629,0.20718709491574247,0.021078475,0.12539029
Aebp2,-3.276999,-0.7775099,0.001049167319427019,0.024508558361267876,0.3270440251572327,0.4473210427768976,0.21307498,0.34151435
Swt1,-3.2778325,-0.86137116,0.0010460744809462031,0.024463029854677527,0.27044025157232704,0.4132579576551923,0.17665267,0.3008666
Wdfy2,-3.2783208,-0.71183884,0.0010442666204927324,0.024442024470940522,0.27672955974842767,0.43169379230880023,0.22020654,0.33894575
Zfp160,-3.2785475,-0.6799512,0.0010434275886474975,0.024442024470940522,0.2389937106918239,0.38380383119688893,0.16808623,0.25715363
Mcu,-3.2791295,-0.5011127,0.0010412781411827062,0.02441461051795752,0.5031446540880503,0.6219933746219214,0.54576266,0.7067553
Cnot1,-3.2802985,-0.40318036,0.0010369734040430293,0.024334912983961742,0.5157232704402516,0.6378366700273657,0.5209972,0.6440349
Ppfia1,-3.2804513,-0.8199823,0.001036411556684469,0.024334912983961742,0.27672955974842767,0.419811320754717,0.17689976,0.29387844
Fmnl2,-3.28054,-0.53960854,0.0010360854520213869,0.024334912983961742,0.5471698113207547,0.7195736713236354,0.7672011,0.98471004
Ube2d1,-3.2812157,-0.5334898,0.0010336065430763966,0.02431962155206898,0.27044025157232704,0.4209995679101253,0.22728384,0.31434596
Rims1,-3.281403,-0.5655167,0.00103291993547079,0.02431962155206898,0.7044025157232704,0.8451317874117816,1.8379511,2.1769497
Pank1,-3.2823403,-0.7536135,0.0010294932243874867,0.02426533591165945,0.24528301886792453,0.39291372605501945,0.17179836,0.2746147
Shroom4,-3.2837656,-1.6688707,0.0010243011834276934,0.024164155222741106,0.11320754716981132,0.25932593979547747,0.05936723,0.17771365
Pacs2,-3.2848258,-1.301413,0.0010204543249890021,0.024094558622543488,0.16352201257861634,0.30959239521820536,0.09872749,0.22773375
Zfc3h1,-3.2864532,-0.5311136,0.0010145758502224846,0.023976827700508498,0.44025157232704404,0.5738513610831053,0.38855705,0.5224661
Rps6ka2,-3.2880857,-0.68591005,0.0010087110627229195,0.023859213252962013,0.27044025157232704,0.4247083393345816,0.216215,0.3280756
Ndrg3,-3.2898612,-0.34985173,0.001002368078669423,0.023730070725856738,0.4968553459119497,0.6318234192712084,0.5476673,0.6571758
Psmd1,-3.2899797,-0.495898,0.0010019465287038907,0.023730070725856738,0.44025157232704404,0.5785323347256229,0.4076984,0.53639305
Rbm25,-3.2912965,-0.36746848,0.0009972678416490602,0.023651003446699247,0.6415094339622641,0.7840630851217053,0.9429044,1.105959
Soga1,-3.2915528,-1.9146572,0.0009963589931861487,0.02365032345133553,0.13836477987421383,0.2764655048250036,0.0577039,0.20208889
Zzz3,-3.2938757,-0.5045853,0.000988161782252977,0.023497262910741144,0.3836477987421384,0.5410125306063661,0.35022596,0.46686846
Mib1,-3.2942998,-0.40294158,0.0009866718099940438,0.023482614291000847,0.5408805031446541,0.6840702866196169,0.6455686,0.78815055
Tent4b,-3.2947783,-0.75992936,0.0009849937563002587,0.02346345942534393,0.36477987421383645,0.49621921359642807,0.2595164,0.40663865
Nav2,-3.2970963,-0.6352654,0.0009769003383908838,0.023291315077695697,0.6540880503144654,0.821402851793173,1.3207252,1.6611458
Dusp11,-3.2992318,-0.7629167,0.000969498604904406,0.023135370793766777,0.3081761006289308,0.4474290652455711,0.20593019,0.32788524
Acadsb,-3.2998433,-0.6459801,0.0009673885260274412,0.023111628640268823,0.3584905660377358,0.49445484660809447,0.27415425,0.40116805
Bcl2l13,-3.3043952,-0.9462452,0.0009518152045931223,0.022774064601440068,0.15723270440251572,0.3100244850928993,0.10335411,0.1904577
Pwwp2a,-3.3067675,-0.5280294,0.0009437918813402161,0.022602217336552235,0.4276729559748428,0.5604205674780355,0.378681,0.50911325
Dtnbp1,-3.3069599,-0.7324032,0.000943144095229089,0.022602217336552235,0.2138364779874214,0.3561140717269192,0.15614514,0.24746168
Nbeal1,-3.307103,-0.556199,0.0009426626751530341,0.022602217336552235,0.48427672955974843,0.6111551202650152,0.47122234,0.633983
Rnf182,-3.3080842,-0.79897374,0.000939365273200982,0.022556519116095075,0.20754716981132076,0.351541120553075,0.17046332,0.2801745
Dpysl5,-3.309618,-2.0338264,0.0009342334393800027,0.02245335645450865,0.09433962264150944,0.2385856258101685,0.038469754,0.148936
Sgip1,-3.3135142,-0.5457286,0.0009213141523311772,0.022162677952675677,0.660377358490566,0.8156416534639205,1.2930396,1.5809071
Ythdf3,-3.314037,-0.43183073,0.0009195933303534732,0.02214110464748909,0.5031446540880503,0.6561644822123002,0.54922426,0.68677914
Eif2s2,-3.315058,-0.6868049,0.0009162414411788516,0.022080186120606048,0.2578616352201258,0.406200489701858,0.20457403,0.3114533
Ino80d,-3.3161182,-0.5959832,0.0009127719995020325,0.022016322824613657,0.36477987421383645,0.5059772432665994,0.2891519,0.4099876
Mtmr3,-3.3169863,-0.46609855,0.0009099409648854978,0.0219677571666427,0.5345911949685535,0.6851865187959095,0.6126146,0.77362007
D5Ertd579e,-3.3193092,-0.55957675,0.0009024047080269166,0.021805408727233137,0.46540880503144655,0.5993086562004897,0.42224908,0.5734263
Dync2h1,-3.320473,-0.54210216,0.0008986503726575931,0.021734235385517126,0.5157232704402516,0.6464784675212444,0.5352144,0.7083538
Gab1,-3.3207493,-2.069786,0.0008977616411554224,0.02173230207013171,0.10062893081761007,0.24668731096067983,0.07680327,0.2890395
Fnbp4,-3.3210697,-0.61783165,0.0008967310993938836,0.021726929342392835,0.3836477987421384,0.5197321042776898,0.29813346,0.42723808
Chd2,-3.3214397,-0.51463234,0.0008955433752703693,0.0217177351024502,0.5471698113207547,0.6851145038167938,0.63175786,0.81470317
Mcts1,-3.3224063,-0.62762547,0.000892446337296857,0.02166217984025885,0.22641509433962265,0.37310960679821403,0.17793308,0.26304483
Bdp1,-3.3242805,-0.51257163,0.0008864701398741473,0.02153657564052291,0.41509433962264153,0.5835013682846032,0.4097116,0.5437208
Stag1,-3.3243346,-0.53758633,0.0008862976984555923,0.02153657564052291,0.6540880503144654,0.8251836381967449,1.1828489,1.4553088
Gas2,-3.3247736,-1.16048,0.000884903633791883,0.02153657564052291,0.22012578616352202,0.35427768975947,0.11670394,0.2442811
Pdzrn3,-3.3261793,-0.93228817,0.0008804531591212279,0.021448573332354847,0.25157232704402516,0.39420999567910125,0.30987516,0.52662194
Pibf1,-3.327999,-0.5588192,0.0008747217898530888,0.021328289013931485,0.4339622641509434,0.5873181621777329,0.41064146,0.5584719
Sos1,-3.3281567,-0.41593584,0.0008742263939685756,0.021328289013931485,0.44654088050314467,0.5955998847760334,0.4529821,0.56784916
Rhot1,-3.3314168,-0.5360199,0.0008640513750639815,0.02112562370151882,0.3710691823899371,0.5278697969177589,0.3242146,0.4416397
Car2,-3.331481,-1.8107872,0.0008638523667996588,0.02112562370151882,0.0880503144654088,0.24006193288203947,0.07157636,0.23136531
Klhl2,-3.33192,-0.4887929,0.0008624910667006762,0.02112562370151882,0.5471698113207547,0.6876710355753997,0.7067246,0.8926707
Dgkg,-3.332191,-0.5187362,0.0008616508085877356,0.021124596009810634,0.5471698113207547,0.6590810888664842,0.77394783,0.9835174
Pantr1,-3.3328915,-0.95321125,0.0008594849234622835,0.02109073962870462,0.22641509433962265,0.3694728503528734,0.17571926,0.31623006
Xpo7,-3.3345582,-0.48435774,0.0008543498009932312,0.02098389319258512,0.4779874213836478,0.6185366556243699,0.4697419,0.6091085
Gpr155,-3.3347557,-0.6904454,0.000853743980620047,0.02098389319258512,0.2893081761006289,0.4261486389168947,0.21322517,0.32464358
Rnf19a,-3.3369946,-0.79052484,0.0008468957850037268,0.020838910021108183,0.36477987421383645,0.48329252484516777,0.24698125,0.39513385
Smc3,-3.3372707,-0.7379558,0.0008460546124167352,0.020837293708192185,0.2830188679245283,0.4292092755293101,0.20640844,0.32378778
Wdr37,-3.3378923,-0.5337813,0.0008441648065054822,0.020809824175047988,0.44654088050314467,0.5883983868644678,0.4081534,0.54795057
Hycc1,-3.3396776,-0.82632077,0.0008387571243249896,0.020695504068514666,0.20754716981132076,0.3584905660377358,0.16324146,0.27339393
Pid1,-3.3415911,-0.67219555,0.0008329967334783161,0.020572263077722752,0.4779874213836478,0.5883263718853522,0.5356235,0.7556579
Abcg1,-3.3430066,-1.0813066,0.0008287594614849121,0.020505310064548424,0.13836477987421383,0.28860002880599167,0.09149348,0.18459262
Coro2b,-3.3453786,-0.7382132,0.000821702781019428,0.020349450438702333,0.3333333333333333,0.46550482500360074,0.23160045,0.36098057
Kmt2e,-3.3454676,-0.4315428,0.0008214397909211799,0.020349450438702333,0.6226415094339622,0.7749891977531327,0.9016047,1.0898613
Tspan9,-3.3462813,-1.498165,0.0008190326845897741,0.02032078322707962,0.1320754716981132,0.27747371453262276,0.07792219,0.20613599
Stim2,-3.3474255,-0.56498635,0.0008156592158069268,0.020255788473874423,0.46540880503144655,0.5775601325075616,0.45851377,0.6208898
Dlx6os1,-3.3496053,-1.9499857,0.000809267827095265,0.020115658199861025,0.13836477987421383,0.2795621489269768,0.12156864,0.40509784
Cep170,-3.3519135,-0.42553714,0.0008025511489055708,0.01996717534360434,0.5534591194968553,0.6630779202074032,0.5852952,0.726796
Slc22a23,-3.3526728,-0.6761501,0.0008003522968373534,0.01993092327712668,0.4528301886792453,0.5766959527581736,0.4136226,0.5980487
Foxn2,-3.3529294,-1.2194686,0.0007996110908333338,0.01993092327712668,0.16352201257861634,0.31135676220653896,0.09618281,0.21114938
Nbr1,-3.3531218,-0.45714495,0.0007990556044350697,0.01993092327712668,0.29559748427672955,0.44357626386288346,0.24953315,0.32865158
Tnik,-3.3540587,-0.65512514,0.0007963545072982563,0.01989765036960453,0.6352201257861635,0.8195304623361659,1.3332286,1.6861622
Ubl3,-3.358083,-0.4839135,0.0007848500733737514,0.019635867291948512,0.3836477987421384,0.5359714820682702,0.37067285,0.48706472
Sh3glb1,-3.3584135,-0.7206149,0.0007839123553350524,0.019630684984019438,0.36477987421383645,0.5055091459023476,0.28683197,0.4365938
Dyrk1a,-3.3603172,-0.5244886,0.0007785302032975663,0.01951409194272911,0.5220125786163522,0.6810456574967593,0.5822856,0.759187
Ash1l,-3.3607068,-0.387279,0.0007774329120656195,0.019504782770497848,0.6477987421383647,0.7839550626530318,0.9562858,1.1298904
Sgms1,-3.36265,-0.56773376,0.0007719817492992916,0.01938612112492707,0.5031446540880503,0.635892265591243,0.5232365,0.7025916
Phf8,-3.362882,-0.7342825,0.0007713338579535425,0.01938612112492707,0.3333333333333333,0.46316433818234193,0.22798553,0.35486352
Lonp2,-3.3639076,-0.5466127,0.0007684726499793933,0.01933413867504335,0.4276729559748428,0.5651735560996687,0.3801251,0.5161142
Zfp871,-3.3644204,-0.51853174,0.0007670457440525095,0.01931632534460256,0.3522012578616352,0.5033126890393201,0.30168903,0.40842095
Klhdc10,-3.3656042,-0.49858505,0.0007637622673371021,0.01925168116636767,0.5283018867924528,0.6808296125594123,0.62433016,0.799718
Atxn7,-3.366398,-0.59476423,0.0007615669205361143,0.01921436915944168,0.4088050314465409,0.5452254068846321,0.34301472,0.48117092
Lgi3,-3.3664525,-0.9312502,0.0007614171419348993,0.01921436915944168,0.10062893081761007,0.2601181045657497,0.10212017,0.18650144
Tex10,-3.3670542,-0.78160524,0.0007597577939718536,0.0192047901448953,0.2830188679245283,0.42956935042488836,0.18957941,0.306627
Taco1,-3.370166,-0.8960727,0.000751228894348696,0.01902499565612579,0.3018867924528302,0.4330260694224399,0.17778292,0.30901814
Dtna,-3.3735838,-0.6225496,0.0007419644677595716,0.018825859536071472,0.5534591194968553,0.7548970185798646,0.88649017,1.1620176
Sncaip,-3.374792,-2.0225275,0.0007387146339546374,0.018761117404878173,0.07547169811320754,0.2262350568918335,0.04730639,0.17966992
Kcnip2,-3.3760252,-0.8443811,0.0007354121092932318,0.018694913317605616,0.20754716981132076,0.3526573527293677,0.14739664,0.2508745
Mid2,-3.3787622,-1.501856,0.0007281294603880928,0.01852730928089778,0.15723270440251572,0.29990638052714963,0.072352245,0.19268526
Plcb4,-3.379803,-1.102872,0.0007253783610394552,0.018492330703159546,0.18867924528301888,0.3322050986605214,0.15941519,0.3156828
Gpr137c,-3.3798916,-0.64835995,0.0007251441176706407,0.018492330703159546,0.42138364779874216,0.5543713092323204,0.39981002,0.57122463
Pcdh11x,-3.3825598,-1.0476769,0.000718136512139175,0.01834251718743311,0.31446540880503143,0.44130779202074033,0.3061861,0.55419713
Clec16a,-3.383482,-0.6538314,0.0007157289584978735,0.01829841780669635,0.44654088050314467,0.5762638628834797,0.3725631,0.53665876
Sh3d19,-3.3847544,-0.7686548,0.0007124196159157137,0.018231157218719263,0.4276729559748428,0.5433170099380671,0.36508837,0.56002283
Sfmbt2,-3.385154,-2.67065,0.0007113835723388685,0.018221998654666727,0.06918238993710692,0.2166210571798934,0.023581801,0.14144187
Ranbp2,-3.3857605,-0.3833586,0.000709812997670565,0.018199117602488626,0.5220125786163522,0.6749963992510443,0.61349267,0.744141
Cracd,-3.3870525,-0.58057714,0.0007064782808072386,0.01813091824765091,0.42138364779874216,0.5580080656776609,0.43619815,0.5975905
Sfmbt1,-3.388256,-0.58932346,0.0007033857640889116,0.018068810211347087,0.39622641509433965,0.5273296845743914,0.33125842,0.46427628
Cntnap2,-3.389908,-0.6475878,0.0006991603793776917,0.017977453965434046,0.7987421383647799,0.914986317153968,2.3716445,2.7861805
Slc6a1,-3.3900414,-0.9897735,0.0006988208552391852,0.017977453965434046,0.16352201257861634,0.3143813913293965,0.16924904,0.31205127
Pdlim5,-3.3902879,-2.2005298,0.0006981925114116018,0.017977453965434046,0.09433962264150944,0.24225838974506697,0.052868214,0.22278039
Dido1,-3.3950224,-0.602484,0.0006862296644914248,0.01769576879547465,0.36477987421383645,0.5228647558692208,0.3038968,0.4312646
Aatk,-3.3952346,-0.84172803,0.000685698312903283,0.01769576879547465,0.2893081761006289,0.4307575975802967,0.21114735,0.3515973
Glyr1,-3.3957722,-0.6512005,0.0006843531112983612,0.017681315481333622,0.3584905660377358,0.49153823995391044,0.26501644,0.38971844
Kmt5b,-3.3963737,-0.51005745,0.0006828503823397704,0.017659470426823514,0.4528301886792453,0.5917470833933458,0.42043605,0.5563398
Gabrb2,-3.3982577,-0.50446177,0.000678164931004203,0.017555194312218626,0.6037735849056604,0.722166210571799,0.9796607,1.2119112
Actr2,-3.39846,-0.4968048,0.0006776638222130905,0.017555194312218626,0.4779874213836478,0.6006409333141294,0.4474595,0.58574206
Rgs20,-3.3998656,-1.4832143,0.000674190006250377,0.017485989833926283,0.1509433962264151,0.2990422007777618,0.12298417,0.31178755
Susd6,-3.4001417,-0.5394113,0.0006735093808936638,0.017485214555181396,0.4528301886792453,0.5710787843871525,0.4363207,0.5850103
Prdm5,-3.4028049,-1.8826917,0.000666978908586386,0.017332420961040804,0.1320754716981132,0.27534927264871095,0.06880066,0.23320656
Eea1,-3.403012,-0.60723025,0.0006664734585302652,0.017332420961040804,0.41509433962264153,0.5452974218637476,0.3442354,0.48609453
Calr,-3.4036038,-0.5347261,0.0006650312772463001,0.01731530079419388,0.3270440251572327,0.4830044649287052,0.34697184,0.47054854
Nectin3,-3.4036927,-1.0348291,0.0006648152004891139,0.01731530079419388,0.27672955974842767,0.41581448941379806,0.23332168,0.43075475
Nek1,-3.4063015,-0.60317034,0.0006584940188101349,0.017178382801386723,0.4339622641509434,0.5875702146046378,0.4142603,0.57641774
Herc2,-3.4065037,-0.4468802,0.0006580064384370831,0.017178382801386723,0.5974842767295597,0.7416462624225839,0.7881742,0.96882886
Itprid2,-3.4066172,-1.3300401,0.0006577330647500287,0.017178382801386723,0.1509433962264151,0.30051850784963274,0.08814992,0.20837826
Ddi2,-3.4066813,-0.76475096,0.0006575785959089681,0.017178382801386723,0.31446540880503143,0.45643093763502807,0.21910913,0.34799016
Wwc1,-3.4090831,-0.7902679,0.0006518161995185949,0.017070469084858327,0.31446540880503143,0.4555307503960824,0.23671435,0.37972668
Gm28175,-3.4115834,-1.8913862,0.0006458670729807945,0.01693116902535995,0.09433962264150944,0.2456430937635028,0.055476848,0.19196713
Klhl24,-3.4123874,-0.7276259,0.0006439651882853145,0.016897797469947656,0.34591194968553457,0.4772432665994527,0.24500822,0.378255
Fyttd1,-3.4140594,-0.5791707,0.0006400264053362057,0.016810859737423113,0.39622641509433965,0.5139348984588794,0.30109024,0.42191935
Trpm7,-3.415884,-0.48058876,0.0006357530216606704,0.01673132584918924,0.5534591194968553,0.7180613567622065,0.69024336,0.8701312
Dst,-3.4165697,-0.5722605,0.000634154485174165,0.016705618643754718,0.6666666666666666,0.8585985885064094,1.2635373,1.5630816
Adcy9,-3.4190404,-0.51474667,0.0006284238262862278,0.01657090109157109,0.5723270440251572,0.6982212300158432,0.7746231,0.98256785
Stat5b,-3.4195337,-1.8115269,0.0006272857656009452,0.016557140001667383,0.11320754716981132,0.26559124297853953,0.060628653,0.19835792
Exoc4,-3.419736,-0.80800956,0.0006268197151902479,0.016557140001667383,0.5911949685534591,0.8438355177876998,1.2067125,1.6294737
Sf3b1,-3.4211216,-0.4421397,0.0006236342243668133,0.016493161032220743,0.5534591194968553,0.6626098228431514,0.5604837,0.70360816
Erc1,-3.4211662,-0.46531048,0.0006235324473347679,0.016493161032220743,0.5849056603773585,0.700813769264007,0.73392224,0.91450155
Rptor,-3.4225767,-0.5536507,0.000620306236453381,0.01643750352416405,0.5220125786163522,0.6314273368860723,0.47587445,0.6389574
Lmbr1,-3.4277008,-0.63172805,0.0006087160858613147,0.01614629933572905,0.389937106918239,0.5299942388016707,0.32272702,0.46383047
Rhobtb3,-3.4285243,-1.3142711,0.0006068720923060437,0.016113293597098215,0.16981132075471697,0.3172259830044649,0.09167003,0.21409363
Tmem130,-3.4289289,-0.8215291,0.0006059685625688466,0.016105217879549858,0.20754716981132076,0.35899467089154546,0.14965992,0.2509983
Kcnj6,-3.4291656,-0.48642153,0.0006054402481772007,0.016105217879549858,0.5534591194968553,0.6330836814057323,0.6545915,0.8307313
Kcnip1,-3.4310791,-1.5882466,0.000601185417626587,0.016009764292989486,0.07547169811320754,0.23275241250180037,0.08445809,0.23505944
Supt20,-3.4323711,-0.7177877,0.0005983280694637615,0.01594947939136039,0.29559748427672955,0.45675500504104855,0.22275275,0.34384656
Taf1b,-3.4361637,-0.7065764,0.0005900142571165776,0.015743478737559522,0.3333333333333333,0.47389457007057467,0.23680499,0.36188972
Fermt2,-3.436509,-0.70228857,0.0005892628375966497,0.01573905809763616,0.3584905660377358,0.4870012962696241,0.26813808,0.40571457
Ckap5,-3.4386444,-0.4188168,0.0005846345345948869,0.01563097506921852,0.5283018867924528,0.6678309088290364,0.5858275,0.7250109
Tmem117,-3.4405284,-0.64103377,0.0005805794882079099,0.015538018773054321,0.3584905660377358,0.5202362091314994,0.34731555,0.49930954
Rbm33,-3.440844,-0.47744837,0.000579902675304076,0.015535378749173004,0.4339622641509434,0.5867420423448078,0.41733527,0.54295033
Mrps9,-3.4411645,-0.6209086,0.0005792160391610121,0.01553247003219201,0.33962264150943394,0.4870012962696241,0.2633989,0.3807785
Cog5,-3.4414852,-0.48269993,0.0005785301600485101,0.015529575824678787,0.559748427672956,0.6942604061644823,0.67184824,0.849491
Arhgap23,-3.4424174,-0.8544672,0.0005765401283589221,0.015491633249004237,0.3081761006289308,0.4579792596860147,0.2536901,0.4201089
