names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Vascular (for_DEGs),mean_expr_Rest (for_DEGs)
Tmem121b,-4.194949,-1.2482638,2.7293273290545272e-05,0.00012729912399183326,0.040421792618629174,0.14448046035619333,0.032056857,0.07453818
Dnajb5,-4.2004724,-0.60086125,2.6635890027567717e-05,0.00012434092512869085,0.061511423550087874,0.16935571985286083,0.05664963,0.0847052
Fam228a,-4.2027626,-1.2623633,2.6367719311173525e-05,0.00012313038484606468,0.04569420035149385,0.14943365990457808,0.033415753,0.078362696
A430046D13Rik,-4.2038383,-1.1113622,2.624264384755091e-05,0.00012256906660589137,0.040421792618629174,0.1445533015260225,0.033224355,0.07044623
Rccd1,-4.204014,-1.547517,2.622230798080356e-05,0.00012250104772431182,0.0351493848857645,0.13898095203408967,0.025823586,0.07368625
H2bc6,-4.2090235,-0.39673528,2.564765929256168e-05,0.00011991519143746865,0.070298769771529,0.1800269512328368,0.07991972,0.103941195
Cdh22,-4.2147846,-1.101936,2.5001651097712075e-05,0.00011705773915238254,0.0351493848857645,0.1400007284116983,0.034473103,0.072584875
Rabgap1,-4.2148685,-0.38501108,2.4992374039639052e-05,0.00011703469683602324,0.48857644991212656,0.7402483883891176,0.81331617,0.9705364
Tubgcp2,-4.215164,-0.31807053,2.4959640619295532e-05,0.00011690178550470123,0.08611599297012303,0.19812798193538989,0.092713885,0.11431938
Urb1,-4.216426,-0.5955983,2.4820474079172362e-05,0.00011627024729905185,0.04569420035149385,0.15300287722620826,0.04951107,0.07390022
Hspb11,-4.218554,-0.332157,2.4587409902782354e-05,0.00011521864389392428,0.08787346221441125,0.19881997304876717,0.090902634,0.11314956
9530077C05Rik,-4.219415,-0.25911552,2.4493687874545546e-05,0.00011481950334770392,0.08260105448154657,0.19364824999089486,0.08637543,0.10252503
Dipk2a,-4.226846,-0.815364,2.3698944116490935e-05,0.00011121037869544385,0.050966608084358524,0.15777397385002004,0.053416178,0.09217301
Ogdhl,-4.228071,-0.69610256,2.3570312085948843e-05,0.00011064540282135663,0.04745166959578207,0.1539862330189023,0.047585145,0.075995274
Zfp653,-4.228676,-0.4784544,2.3507065782908106e-05,0.00011038707752302356,0.07908611599297012,0.18854936810285172,0.06981296,0.09598502
Slc1a4,-4.2299037,-0.620924,2.3379153035276692e-05,0.00010980560077921426,0.07557117750439367,0.18490730961139235,0.07206863,0.10878525
Gm960,-4.2351885,-1.4328827,2.2836024957073185e-05,0.0001073672774447168,0.0351493848857645,0.13974578431729615,0.028731436,0.07575278
Eaf2,-4.235196,-0.4881078,2.2835226938958383e-05,0.0001073672774447168,0.07381370826010544,0.18370543030921077,0.073328,0.10139613
Gm15997,-4.236013,-2.1059313,2.2752377803645578e-05,0.00010703018059943219,0.02460456942003515,0.12874676767308882,0.015020626,0.06311388
Crat,-4.2386746,-0.39187673,2.2484302914318063e-05,0.00010582470122748754,0.05799648506151142,0.16775321411661873,0.06633659,0.08617041
Fbxl18,-4.238722,-0.34455144,2.247958540931215e-05,0.00010582103362792879,0.0773286467486819,0.1887314710274247,0.079300866,0.09965804
Dhrs7b,-4.2409835,-0.4263145,2.2254249733435358e-05,0.00010477863857322727,0.07908611599297012,0.1905160796882398,0.086248346,0.11426126
Hif1an,-4.243303,-0.6049081,2.2025409914225634e-05,0.00010371937686562264,0.05975395430579965,0.16764395236187493,0.05560236,0.08338456
Tcea2,-4.244198,-1.7399732,2.193767729701935e-05,0.00010336058021583551,0.0210896309314587,0.12583312087992132,0.017847337,0.058410835
Skic8,-4.245394,-0.26998234,2.1820963049409175e-05,0.00010284674217464033,0.09490333919156414,0.20763375459809885,0.09822442,0.117294416
Mrtfb,-4.2458706,-0.35411277,2.1774646432078763e-05,0.00010264644730350112,0.47627416520210897,0.7093273117966274,0.8313703,0.97724944
Rassf5,-4.24692,-1.1466303,2.1672927196295147e-05,0.00010220279988846096,0.03866432337434095,0.1445533015260225,0.034405965,0.074642666
Thbs3,-4.247475,-1.4115262,2.1619333383002513e-05,0.00010196796348978015,0.033391915641476276,0.13901737261900426,0.027322728,0.07109709
Agrp,-4.250137,-0.6328651,2.136398423546628e-05,0.00010079899146742386,0.05975395430579965,0.16829952289033762,0.05461281,0.083458334
Dlk2,-4.2505193,-1.700378,2.1327562967083518e-05,0.00010064482208035374,0.026362038664323375,0.13158757329642715,0.019411607,0.061754573
Mthfsd,-4.2506633,-0.95160997,2.131385796000204e-05,0.00010059781545498943,0.050966608084358524,0.15759187092544708,0.04100317,0.07783995
Hinfp,-4.2531185,-0.26361418,2.1081412089531783e-05,9.955317097464305e-05,0.0773286467486819,0.18844010634810796,0.08155077,0.09712938
Bmp1,-4.2557487,-0.4593259,2.083504184828564e-05,9.845894732033682e-05,0.09490333919156414,0.20697818406963617,0.093923874,0.12698042
Slc25a53,-4.255945,-0.62826157,2.081676634817569e-05,9.838988773535281e-05,0.06854130052724078,0.17755035145864442,0.060416915,0.0919093
Hrk,-4.2579684,-0.5956084,2.0629294005829416e-05,9.753811894010847e-05,0.06502636203866433,0.1730706195141494,0.06747187,0.10027571
Ctns,-4.260573,-0.5377275,2.03903464369723e-05,9.644228283074207e-05,0.07205623901581722,0.18192082164839568,0.06632944,0.0949052
Coro6,-4.262884,-3.005427,2.0180504634844697e-05,9.551702651722337e-05,0.014059753954305799,0.11796627453836908,0.008242564,0.06434716
Tmem91,-4.264235,-0.61813086,2.005883271143127e-05,9.499133502928414e-05,0.0351493848857645,0.14251374877080525,0.051109955,0.0774122
Zfp420,-4.264248,-0.7359664,2.0057657144279108e-05,9.499133502928414e-05,0.05799648506151142,0.16636923188986416,0.05177523,0.08480408
Lyrm9,-4.2677608,-0.67457116,1.9744495659430186e-05,9.360172871716463e-05,0.05272407732864675,0.16170739702079615,0.051321696,0.080707826
Qrsl1,-4.269093,-0.28428534,1.9626940727565282e-05,9.309371533092305e-05,0.0632688927943761,0.17328914302363696,0.07412829,0.08957025
Nutf2,-4.2796183,-0.95405513,1.8721430696086904e-05,8.890859717282699e-05,0.033391915641476276,0.1405106166005026,0.036112845,0.06881717
Eef1akmt1,-4.280157,-0.5176942,1.8676128860651498e-05,8.870913602363545e-05,0.07557117750439367,0.18621845066831774,0.07676109,0.10815807
Zscan22,-4.280309,-0.7017596,1.866339282556678e-05,8.866431492626934e-05,0.05272407732864675,0.16185307936045454,0.048870403,0.078313135
Qsox2,-4.28044,-0.5463104,1.86524201255557e-05,8.862785654707013e-05,0.0632688927943761,0.17401755472192884,0.06211143,0.0894571
Gm56829,-4.281356,-0.9668724,1.857578311051774e-05,8.829493935602542e-05,0.043936731107205626,0.150963324470991,0.039037943,0.07493346
Elovl2,-4.2815185,-1.6813029,1.8562238721241132e-05,8.824617028304127e-05,0.0210896309314587,0.1272171031066759,0.019872766,0.06238579
Pigl,-4.2817802,-0.26940644,1.8540412753336567e-05,8.815800578342835e-05,0.08084358523725835,0.19310194121717594,0.08580108,0.10254156
Gpr37,-4.2817907,-0.8382975,1.8539540223312278e-05,8.815800578342835e-05,0.07908611599297012,0.18789379757438904,0.08171644,0.14170742
Zfp101,-4.2826257,-0.35664716,1.8470081761168695e-05,8.785468169987659e-05,0.10017574692442882,0.2136431511090068,0.09480712,0.119857684
Exoc7,-4.285146,-0.5785634,1.8261900512973824e-05,8.689521281806387e-05,0.07381370826010544,0.18399679498852753,0.0716701,0.10522268
6530401F13Rik,-4.2872405,-0.947101,1.8090658312708797e-05,8.612002194304202e-05,0.028119507908611598,0.1347925847689114,0.034167353,0.06486297
Abcg4,-4.2900567,-0.9208604,1.786274874755e-05,8.50712617594237e-05,0.05272407732864675,0.16046909713369997,0.042661995,0.07928907
Zfp811,-4.290227,-0.44953802,1.7849068960025395e-05,8.50211811657299e-05,0.056239015817223195,0.16622354955020577,0.06347241,0.08570802
Pgm2,-4.290478,-0.90095645,1.7828883221774735e-05,8.495515023392217e-05,0.05799648506151142,0.16684269949375388,0.047749594,0.08739347
C030047K22Rik,-4.2948833,-1.569544,1.747851540245045e-05,8.335955073905637e-05,0.026362038664323375,0.132498087919292,0.023487007,0.068160474
4732463B04Rik,-4.2959566,-1.7844068,1.7394160593061994e-05,8.30161803082728e-05,0.026362038664323375,0.13220672323997523,0.019105569,0.06433249
Rhbdd2,-4.29759,-0.3553686,1.726652077000912e-05,8.242164027183249e-05,0.08963093145869948,0.2032632844083476,0.0905715,0.11446955
Ankrd16,-4.2983594,-0.33274803,1.7206692561480967e-05,8.217984876057475e-05,0.08084358523725835,0.19291983829260298,0.0802001,0.09999529
Zfp267,-4.2984614,-0.7184877,1.719877102255888e-05,8.215661820020571e-05,0.061511423550087874,0.17030265506064027,0.055161424,0.08921514
Sv2c,-4.298522,-1.8527199,1.7194100974929178e-05,8.214891415297778e-05,0.03866432337434095,0.143970572167389,0.030877383,0.10729503
Timp4,-4.298747,-1.2181273,1.7176649761652306e-05,8.208013144150763e-05,0.040421792618629174,0.14823178060239647,0.03578156,0.08135055
Ifngr2,-4.3006134,-0.36793464,1.703261564705035e-05,8.142081167696902e-05,0.10017574692442882,0.21579196561896785,0.10831901,0.13770582
Patl1,-4.3035398,-0.30313134,1.6809081817521577e-05,8.03665531026343e-05,0.09666080843585237,0.21335178642969005,0.09703625,0.1184287
Srp68,-4.303906,-0.27272835,1.6781287877542714e-05,8.026222948906599e-05,0.08787346221441125,0.20187930218159303,0.09410034,0.11261635
Arid3b,-4.3069057,-0.46706378,1.6555415507615934e-05,7.921011657579062e-05,0.0632688927943761,0.17514659285428125,0.071796864,0.09793761
Gm46102,-4.307615,-2.992931,1.6502427602717028e-05,7.897065533125673e-05,0.015817223198594025,0.12113486542593874,0.009456306,0.072913766
Zdhhc15,-4.307851,-0.50777686,1.6484865925945087e-05,7.890066751516645e-05,0.07205623901581722,0.1823942892522854,0.070891194,0.09935302
Gprin1,-4.312193,-0.77640396,1.6164318462475378e-05,7.743541399299579e-05,0.0421792618629174,0.1509269038860764,0.04773709,0.0804271
Wrnip1,-4.31251,-0.31199494,1.614117311990143e-05,7.733832413191002e-05,0.07381370826010544,0.18680118002695123,0.082676835,0.10165296
Efcab7,-4.3129783,-0.26795486,1.6106991239266325e-05,7.720207895096078e-05,0.08611599297012303,0.2004224787850093,0.09325671,0.11126681
Gm15834,-4.3138604,-1.3998016,1.6042824787022412e-05,7.692196681429197e-05,0.03163444639718805,0.13847106384528535,0.027302165,0.07048959
Gphn,-4.3143654,-0.4912626,1.6006186448672235e-05,7.675999105404658e-05,0.7416520210896309,0.8825800342353498,1.6739261,1.9588014
Coil,-4.315201,-0.5317367,1.5945803583141324e-05,7.648406681167572e-05,0.06854130052724078,0.1788250719306552,0.066634424,0.09495852
Dus4l,-4.3153133,-0.28881887,1.5937680826684302e-05,7.645875447473794e-05,0.06678383128295255,0.1788979131004844,0.077486336,0.09387695
Ano2,-4.3158865,-1.1913608,1.589637260015242e-05,7.627420210108849e-05,0.0351493848857645,0.14316931929926793,0.042123504,0.09371944
Plch1,-4.316669,-1.1918015,1.5840139374446707e-05,7.604512149211775e-05,0.050966608084358524,0.15879375022762865,0.0549001,0.12126061
Sbk1,-4.318818,-1.0515066,1.56867066259159e-05,7.53219812434525e-05,0.05272407732864675,0.1608697235677605,0.041191384,0.08356877
Olfm1,-4.318897,-0.35477847,1.5681126988980357e-05,7.530864739837394e-05,0.5096660808435852,0.7520122373165313,0.9004337,1.0535779
Kctd6,-4.3211107,-0.28376877,1.552455793039714e-05,7.457005212545068e-05,0.0773286467486819,0.19095312670721493,0.085931964,0.1036727
Ubox5,-4.321475,-0.4911155,1.5498976201616955e-05,7.446048463033212e-05,0.08611599297012303,0.19765451433150016,0.07390193,0.10238135
Cdk5,-4.322692,-0.3797987,1.5413688813475438e-05,7.407723455877034e-05,0.061511423550087874,0.17401755472192884,0.07692684,0.09898052
Plpp4,-4.327754,-1.4238528,1.5063743236249761e-05,7.243428431603993e-05,0.05272407732864675,0.15944932075609133,0.04752509,0.12273887
Gramd2,-4.328529,-1.8490129,1.5010856879427926e-05,7.221875100272666e-05,0.03163444639718805,0.13803401682631022,0.018057216,0.06357811
Akain1,-4.3293066,-1.1168451,1.4957969817011611e-05,7.197719358579906e-05,0.04745166959578207,0.155625159340059,0.043020196,0.09106001
Pdgfa,-4.330267,-0.28053382,1.4892863185464293e-05,7.167673899219515e-05,0.08787346221441125,0.20191572276650763,0.10245748,0.12314462
Kcns3,-4.3305235,-1.9289011,1.4875523527740937e-05,7.16189423383621e-05,0.022847100175746926,0.13002148814509962,0.020458395,0.07575728
Tsacc,-4.3323846,-0.5546889,1.475029776934675e-05,7.107971683327603e-05,0.054481546572934976,0.16567724077648688,0.06142777,0.08897846
Vps37d,-4.3326645,-1.4027406,1.473153950538884e-05,7.101303528564884e-05,0.03866432337434095,0.1458280219980333,0.027833134,0.07197222
Dnaaf11,-4.339214,-2.3930151,1.4299341621320872e-05,6.899323206408545e-05,0.012302284710017574,0.11931383618020905,0.011017902,0.05656175
Gm28791,-4.339436,-1.2615467,1.4284873160535402e-05,6.893580133325903e-05,0.03866432337434095,0.14593728375277706,0.030712895,0.072113656
Gm43713,-4.3396745,-0.6291165,1.4269398871663834e-05,6.888586914868976e-05,0.0492091388400703,0.15937647958626217,0.05268559,0.08035259
1700084C06Rik,-4.3443623,-0.59303755,1.3968078413928195e-05,6.74676014708342e-05,0.05975395430579965,0.17055759915504243,0.05931118,0.08816905
E4f1,-4.3452315,-0.26183248,1.3912893148548148e-05,6.721313176941546e-05,0.070298769771529,0.18334122446006482,0.07843967,0.09334124
Atg14,-4.347315,-0.45495576,1.3781427229159135e-05,6.660196936106223e-05,0.06854130052724078,0.18133809228976216,0.07167284,0.096991755
Taf4b,-4.3477807,-0.5660187,1.3752191610063873e-05,6.648459671867871e-05,0.06854130052724078,0.180099792402666,0.06578584,0.09591594
Polr3gl,-4.3479614,-0.27041224,1.3740874619806953e-05,6.644183930793825e-05,0.08963093145869948,0.2045015842954438,0.0944879,0.11290434
Gm32250,-4.352105,-1.4340749,1.3483666445550716e-05,6.525686552448626e-05,0.04745166959578207,0.15435043886804822,0.028850062,0.076118976
Syt9,-4.3595257,-0.87444067,1.3034467751137608e-05,6.310561233748965e-05,0.04745166959578207,0.15719124449138652,0.05166343,0.092764944
Fam98b,-4.3611093,-0.30269098,1.2940473218358021e-05,6.270703613656989e-05,0.10193321616871705,0.2176494154496121,0.105057634,0.12807138
6820431F20Rik,-4.362664,-0.26607233,1.2848817078562417e-05,6.228535358126865e-05,0.43233743409490333,0.6817205084313654,0.669046,0.76326084
Gm15594,-4.3654833,-2.391983,1.268420989623166e-05,6.150960474855527e-05,0.019332161687170474,0.12623374731398188,0.012250562,0.06268936
Htr2a,-4.365533,-1.4406915,1.268132410420169e-05,6.150671095305044e-05,0.04745166959578207,0.15544305641548603,0.038234927,0.1005681
Mvb12a,-4.3661637,-0.9741179,1.2644774436053373e-05,6.134051075947899e-05,0.0421792618629174,0.15194668026368505,0.04079835,0.07862945
Dpm2,-4.3662734,-0.61717594,1.2638415078140873e-05,6.132073187967593e-05,0.07381370826010544,0.18599992715883018,0.069955565,0.10539101
Vrk2,-4.367865,-0.2936999,1.2546696963516082e-05,6.088671616573543e-05,0.13708260105448156,0.26015223804494303,0.17887898,0.21519263
Rtn4ip1,-4.3710794,-1.5318375,1.236338368862714e-05,6.0040506002785334e-05,0.0351493848857645,0.14309647812943876,0.025047367,0.07077526
Rnf19b,-4.373969,-0.70518106,1.2200765051739374e-05,5.9272203388218584e-05,0.06678383128295255,0.17787813672287578,0.062000893,0.099195965
Sltm,-4.376503,-0.33287838,1.2059860551852526e-05,5.8651303715525316e-05,0.46397188049209137,0.7206541137050662,0.74613553,0.87405264
Gm32834,-4.3766756,-2.4279776,1.2050310195709581e-05,5.8626079116189834e-05,0.0210896309314587,0.12809119714462613,0.012417731,0.06507702
Tsc2,-4.3794503,-0.5298004,1.1897911056544277e-05,5.795809827580579e-05,0.070298769771529,0.1835233273846378,0.06975374,0.099212416
Asap1,-4.381081,-0.38928965,1.1809200775875854e-05,5.7536396164602757e-05,0.507908611599297,0.7043012710784136,0.8814023,1.0481465
Eeig1,-4.381379,-0.3935858,1.1793036553657982e-05,5.746806169691513e-05,0.10193321616871705,0.21903339767636668,0.112556174,0.14540018
Tmem237,-4.382722,-0.529623,1.172055852570033e-05,5.71459639966554e-05,0.06502636203866433,0.17867938959099683,0.06930578,0.098573014
Zfp46,-4.3838816,-0.5927797,1.1658312571370873e-05,5.685278743969788e-05,0.06502636203866433,0.1759842663073169,0.058825057,0.08744154
Zfp335os,-4.3850856,-0.87003094,1.1594011942130356e-05,5.65494828253844e-05,0.05272407732864675,0.1638197909458426,0.046762142,0.08387884
Tmem25,-4.3866982,-0.79490936,1.1508435037878233e-05,5.6152469487522806e-05,0.03866432337434095,0.14830462177222567,0.042567745,0.072737455
Braf,-4.3867164,-0.42132235,1.1507466046681715e-05,5.6152469487522806e-05,0.523725834797891,0.7639946097534326,0.91482776,1.0998883
Dnhd1,-4.387753,-0.4687448,1.1452775476269353e-05,5.5901194740664396e-05,0.07381370826010544,0.18789379757438904,0.071686216,0.097897224
Drc1,-4.3895016,-2.0175767,1.136108151725654e-05,5.547378890944634e-05,0.022847100175746926,0.13038569399424554,0.016084589,0.06358833
3830408C21Rik,-4.3904204,-0.8887418,1.1313182298605571e-05,5.527003788427849e-05,0.04569420035149385,0.15609862694394872,0.041011203,0.074655965
Gm27003,-4.3911324,-0.62750125,1.1276196461381423e-05,5.510938503407036e-05,0.070298769771529,0.18250355100702917,0.06282013,0.095458664
Hspbap1,-4.391936,-0.3792549,1.1234590088196345e-05,5.4916033412740735e-05,0.0773286467486819,0.19255563244345705,0.08077771,0.10384193
Gm31698,-4.391983,-2.1025233,1.123215518046679e-05,5.4914121124298156e-05,0.026362038664323375,0.13428269658010708,0.019453658,0.080993146
Fgf10,-4.397715,-1.3909196,1.0939638056911625e-05,5.353270344003194e-05,0.03163444639718805,0.14072914010999016,0.03064218,0.07844303
Gm13844,-4.3989587,-1.753718,1.087715954611093e-05,5.3236662477960046e-05,0.01757469244288225,0.1265251119932986,0.01730831,0.057208218
Zfhx2os,-4.402272,-2.8372302,1.0712297627382951e-05,5.2467998040061956e-05,0.019332161687170474,0.12674363550278617,0.010404847,0.07208444
Gm10785,-4.404764,-0.3291857,1.0589900167775816e-05,5.189688446254535e-05,0.056239015817223195,0.1689186728338857,0.06939074,0.08642703
Mtx3,-4.4048166,-0.39617503,1.0587343170802105e-05,5.189381813196873e-05,0.08611599297012303,0.2021706668609098,0.08380637,0.10889357
Mov10,-4.4049006,-0.28459954,1.058325320187416e-05,5.188323545600414e-05,0.0773286467486819,0.19204574425465273,0.07887108,0.09527461
Gm38190,-4.4081826,-0.56854045,1.0424160290621805e-05,5.1149961104639865e-05,0.056239015817223195,0.16749827002221657,0.058885537,0.08613284
Limk1,-4.408714,-1.5758721,1.0398621765466527e-05,5.103396654576905e-05,0.03690685413005272,0.14659285428123975,0.025948709,0.075450204
Mrps10,-4.411842,-0.56881636,1.0249491032534372e-05,5.034804827133429e-05,0.06502636203866433,0.17791455730779035,0.06573842,0.09602513
Trdmt1,-4.412358,-0.5114058,1.0225103257089353e-05,5.0237433629181004e-05,0.06854130052724078,0.182248606912627,0.06820333,0.09586601
Zbtb34,-4.4131427,-0.3881944,1.01880709409557e-05,5.0068276074876646e-05,0.070298769771529,0.18483446844156318,0.080512926,0.10411671
1700111E14Rik,-4.4151163,-2.4457376,1.009556107300565e-05,4.964636274371556e-05,0.019332161687170474,0.1271442619368467,0.011405874,0.060620293
Isy1,-4.41514,-0.42558727,1.0094461704251215e-05,4.964636274371556e-05,0.070298769771529,0.18498015078122154,0.07331981,0.097287685
Pex5,-4.4167604,-0.62838507,1.0019123321218758e-05,4.929753591670903e-05,0.06502636203866433,0.17798739847761955,0.06053822,0.09209843
Cacna2d2,-4.4196215,-1.1755421,9.88740398992801e-06,4.8685091663801656e-05,0.040421792618629174,0.15081764213133264,0.049378145,0.10825689
Slitrk2,-4.4220867,-0.9010238,9.775210504791277e-06,4.815913206155878e-05,0.06854130052724078,0.18148377462942056,0.06449524,0.11725531
Banf2,-4.427843,-2.6356604,9.518020058713496e-06,4.69092441264915e-05,0.014059753954305799,0.12262810940743708,0.009259888,0.05620425
Ccnjl,-4.4299684,-0.35524213,9.42469469277451e-06,4.649193067649185e-05,0.09490333919156414,0.21306042175037332,0.112857975,0.14221972
Ipo13,-4.4334364,-0.6956193,9.27428325924252e-06,4.576675687343371e-05,0.05799648506151142,0.17095822558910295,0.06144015,0.0976961
Pmm2,-4.4340725,-0.28942984,9.246948406254548e-06,4.564024681779201e-05,0.10017574692442882,0.21899697709145208,0.09676369,0.117045976
Gm42303,-4.43513,-3.535608,9.201673097268132e-06,4.5433472275559484e-05,0.008787346221441126,0.11723786284007721,0.005432859,0.06125813
Plekho1,-4.435172,-1.0477743,9.199884383051114e-06,4.543298904109234e-05,0.04569420035149385,0.15744618858578868,0.049409088,0.099583596
Ppil6,-4.4364595,-1.2544748,9.145043311084104e-06,4.517876701026473e-05,0.04569420035149385,0.1568270386422406,0.03363273,0.07844664
Emx2os,-4.438412,-1.2616544,9.062485437139195e-06,4.480386084561733e-05,0.0492091388400703,0.1609789853225043,0.044171695,0.10281347
Bbs12,-4.443799,-1.0662163,8.838407824715476e-06,4.371213293762283e-05,0.028119507908611598,0.1386531667698583,0.03186974,0.0656079
Kif9,-4.4453697,-0.8963657,8.774082316292669e-06,4.3425970130555165e-05,0.03690685413005272,0.14906945405543212,0.04024757,0.07366281
Zfp317,-4.4477463,-0.32811642,8.677586499385375e-06,4.2980045942577886e-05,0.0913884007029877,0.2085078486360491,0.08986312,0.11157359
Ndc1,-4.4487963,-1.0271959,8.635294666340376e-06,4.27784601188359e-05,0.050966608084358524,0.16178023819062534,0.042660512,0.085100025
Cenpp,-4.449212,-0.31382984,8.618580182914982e-06,4.271140714034039e-05,0.09666080843585237,0.21382525403357977,0.118190534,0.14491855
Tlcd5,-4.4494767,-0.36550286,8.607978869556703e-06,4.266673901955148e-05,0.070298769771529,0.18545361838511126,0.07417935,0.094583884
Traf3ip1,-4.4507647,-0.6747345,8.556514797788935e-06,4.242730256811011e-05,0.0492091388400703,0.16137961175656482,0.050680615,0.07972266
Gal3st3,-4.45111,-0.56654996,8.542757473810926e-06,4.236690537491687e-05,0.054481546572934976,0.1677896347015333,0.058230836,0.08507512
Ston2,-4.4515967,-0.66491693,8.523408029965209e-06,4.227874723373918e-05,0.11599297012302284,0.23301890228357067,0.11753168,0.18043356
Dynlt2a2,-4.453505,-0.57431334,8.447973726179208e-06,4.191230687268008e-05,0.061511423550087874,0.1759478457224023,0.06130995,0.089973435
Arhgap1,-4.4541726,-0.36924,8.421738198044579e-06,4.178986248965057e-05,0.08611599297012303,0.20300834031394543,0.08460559,0.107992165
Il17d,-4.456976,-0.9064022,8.312396905435475e-06,4.12854167928006e-05,0.04569420035149385,0.15824744145390976,0.043182276,0.079469405
Srrm4os,-4.45974,-2.8067257,8.205916353828128e-06,4.078671336059226e-05,0.015817223198594025,0.12495902684197108,0.008536489,0.05825479
Rhof,-4.459915,-0.70843935,8.199204656767306e-06,4.076089345556661e-05,0.05272407732864675,0.16585934370105984,0.054338153,0.08732124
Tmem116,-4.4688306,-0.5511107,7.864839368759752e-06,3.9148332999196616e-05,0.05799648506151142,0.1718323196270532,0.06204086,0.08964159
A230004M16Rik,-4.470417,-2.3478522,7.80673130507343e-06,3.886730964745656e-05,0.02460456942003515,0.13410059365553412,0.013319779,0.06603119
Atp13a1,-4.471351,-0.3589521,7.772691692421036e-06,3.870500848320112e-05,0.06854130052724078,0.1858178242342572,0.07981587,0.10125551
Gm49906,-4.4714193,-2.9867325,7.77021816851525e-06,3.869986324152081e-05,0.01054481546572935,0.12015150963324471,0.012071275,0.091909915
Cacnb3,-4.472092,-0.66096973,7.745808787090438e-06,3.85854434759214e-05,0.05975395430579965,0.174272498816331,0.061671425,0.09583833
Gm57146,-4.4723644,-0.28719458,7.735951911790518e-06,3.854348745963494e-05,0.08963093145869948,0.20901773682485342,0.0939056,0.11345588
Lmnb1,-4.474293,-0.59391713,7.6664436195931e-06,3.822552237121294e-05,0.05799648506151142,0.17226936664602835,0.062992334,0.09361356
Smc2,-4.4747725,-0.4899074,7.64927720767289e-06,3.815408920923901e-05,0.0773286467486819,0.1921914265943111,0.0787033,0.10884815
Ube2d-ps,-4.4786644,-0.4793997,7.511144584600327e-06,3.7485968608508685e-05,0.06678383128295255,0.18206650398805405,0.06934473,0.095408954
Tspan2,-4.479028,-0.6515118,7.498354996326344e-06,3.742909135264515e-05,0.140597539543058,0.2608078085734057,0.18190455,0.27260202
Gm45341,-4.482439,-1.6783203,7.379472353341923e-06,3.686306416328267e-05,0.026362038664323375,0.1377426521469935,0.03576325,0.11022898
Rnf123,-4.4850826,-0.806927,7.288564564253224e-06,3.644282282126611e-05,0.05975395430579965,0.17387187238227045,0.05151071,0.08844892
Adal,-4.4857135,-0.6872188,7.26703150589306e-06,3.634192007506915e-05,0.061511423550087874,0.17521943402411042,0.057813227,0.09151485
Ralgds,-4.489475,-0.30177706,7.139894729400136e-06,3.573271957142515e-05,0.10369068541300527,0.22438722365881197,0.10717121,0.13054097
Taf6,-4.489488,-0.48860633,7.139456097043503e-06,3.573271957142515e-05,0.07205623901581722,0.18887715336708308,0.07251813,0.10032444
Cars,-4.490629,-0.6504515,7.101306302598263e-06,3.5559467079913405e-05,0.06854130052724078,0.18337764504497941,0.0628593,0.09697661
Ak2,-4.4915953,-0.69449526,7.06917137855014e-06,3.541175148054479e-05,0.05272407732864675,0.16749827002221657,0.053519677,0.08523373
Fbxo44,-4.496487,-0.42239848,6.908531479472246e-06,3.462642060313734e-05,0.070298769771529,0.18716538587609716,0.07794119,0.10312644
Rab10os,-4.498398,-0.356777,6.846741413232974e-06,3.432952822794738e-05,0.07205623901581722,0.18902283570674144,0.07907109,0.10017673
Pomt2,-4.5003037,-0.37172627,6.78564730679827e-06,3.405497630438355e-05,0.08963093145869948,0.20978256910805987,0.08869149,0.11332943
Nr2c1,-4.503387,-0.28369668,6.687892172365026e-06,3.3576917539508264e-05,0.11072056239015818,0.2340022580762647,0.11110747,0.13370213
Gm34237,-4.5049076,-1.943351,6.640175972340552e-06,3.334358594221466e-05,0.0210896309314587,0.1317332556360855,0.018164715,0.06812535
Necab2,-4.505591,-0.67281556,6.618846814155374e-06,3.3242694186234555e-05,0.054481546572934976,0.1691007757584587,0.06357783,0.09952483
Fbxl9,-4.5100904,-0.7011441,6.479997318138587e-06,3.255750335422285e-05,0.0632688927943761,0.17755035145864442,0.054114785,0.086547844
Cfap47,-4.515595,-1.6430624,6.313918940510417e-06,3.1753937718023496e-05,0.040421792618629174,0.15132753032013693,0.029263545,0.088696375
Dusp14,-4.523725,-1.2882175,6.076061630163212e-06,3.059092673833343e-05,0.028119507908611598,0.14083840186473395,0.029514477,0.07060418
Cars2,-4.523987,-0.35344648,6.068547960876025e-06,3.0558823783496775e-05,0.07557117750439367,0.19390319408529702,0.08076706,0.10207839
Spry2,-4.525356,-0.56757766,6.029396106502803e-06,3.037305462724603e-05,0.08787346221441125,0.20690534289980697,0.08467686,0.1230672
Dcbld1,-4.5260286,-0.33584997,6.0102457409444595e-06,3.0282261964968614e-05,0.08611599297012303,0.20541209891830864,0.09588504,0.11956862
Tmem186,-4.534918,-0.7942781,5.762596129879418e-06,2.9072654526823124e-05,0.043936731107205626,0.157956076774593,0.04727323,0.080612056
Nsd3,-4.539718,-0.40300977,5.63294634273386e-06,2.84452674740197e-05,0.4956063268892794,0.744145390974979,0.8220811,0.98812395
