names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Microglia NN (for_DEGs),mean_expr_Rest (for_DEGs)
Lbh,-3.22652,-0.7328884,0.001253054529897273,0.0032854776754820186,0.017185821697099892,0.08051851851851852,0.03304719,0.054337453
Fam50a,-3.2270472,-0.70924705,0.0012507484871386127,0.0032797513271605855,0.015037593984962405,0.07822222222222222,0.024170062,0.039219044
Tomm5,-3.2278244,-0.42224044,0.0012473553526988841,0.0032711729774564722,0.023630504833512353,0.08748148148148148,0.04656017,0.061909694
Dhodh,-3.2281365,-0.3133396,0.0012459950781325614,0.00326792462171029,0.018259935553168637,0.08181481481481481,0.032681342,0.04045075
Palld,-3.2286265,-0.45659384,0.0012438628395712663,0.0032626507711128396,0.02900107411385607,0.09333333333333334,0.053071063,0.0721313
Entpd3,-3.2297592,-2.5046203,0.0012389454964460162,0.0032507045688413686,0.0021482277121374865,0.06444444444444444,0.0050933994,0.028566817
AA465934,-3.2301106,-1.5747733,0.0012374236954670488,0.0032470287790233986,0.00644468313641246,0.06903703703703704,0.011019867,0.03247541
Cyp11a1,-3.2318137,-2.3754194,0.0012300718678182072,0.003228239453621151,0.00322234156820623,0.06562962962962963,0.0060395664,0.030949408
Mrps16,-3.234286,-0.5948987,0.0012194727575782635,0.0032008628500662245,0.021482277121374866,0.08522222222222223,0.038962293,0.058277223
6530437J22Rik,-3.2368946,-24.711031,0.0012083802606539502,0.003172057210216065,0.0,0.062296296296296294,0.0,0.027093519
Atp9b,-3.2391353,-0.256728,0.0011989268062661247,0.0031481641047953453,0.4253490870032223,0.7371111111111112,0.8639926,0.9707579
Vegfd,-3.2415414,-1.6268692,0.0011888517856722255,0.003122319175155185,0.00644468313641246,0.06925925925925926,0.012203742,0.0372199
Tfpt,-3.2485797,-0.65721935,0.0011598271069518833,0.0030481762875388405,0.01288936627282492,0.07633333333333334,0.024853846,0.038919356
5430416N02Rik,-3.250037,-0.44553542,0.001153900026206109,0.003032895794205042,0.01611170784103115,0.07988888888888888,0.028846296,0.039081775
Fam163a,-3.2506137,-2.5278132,0.0011515621567384515,0.0030270470701978273,0.0053705692803437165,0.06822222222222223,0.008862909,0.05006489
Cfap100,-3.2515128,-1.4357673,0.0011479258241170296,0.00301778367028907,0.008592910848549946,0.07174074074074074,0.013002768,0.03479316
Kars,-3.2516637,-0.42229143,0.0011473166299936213,0.0030164772845331315,0.02040816326530612,0.08455555555555555,0.034727603,0.04626731
Tdrp,-3.2527282,-3.9586735,0.0011430273736416723,0.0030054942293523566,0.0010741138560687433,0.06374074074074074,0.0018917037,0.02901533
5730409E04Rik,-3.2556367,-0.43805134,0.0011313844081183438,0.002976627733882297,0.02040816326530612,0.0845925925925926,0.035958536,0.048411243
Aldh1a1,-3.257468,-2.4765928,0.0011241090925053247,0.002957776274541527,0.00644468313641246,0.06944444444444445,0.011282052,0.061235588
Nprl2,-3.2613025,-0.8266072,0.0011090167837732364,0.0029192085599516913,0.013963480128893663,0.0777037037037037,0.023666121,0.041595466
Zfp707,-3.2617075,-0.6154736,0.001107433117282568,0.002915325547308965,0.013963480128893663,0.07777777777777778,0.02441283,0.037163068
Gm15860,-3.261747,-1.1201155,0.0011072797098260563,0.0029152073097223332,0.00966702470461869,0.07311111111111111,0.016004393,0.034466818
4930428E07Rik,-3.2623754,-2.640761,0.0011048278614506166,0.0029090372010953523,0.0021482277121374865,0.06507407407407408,0.0043863673,0.027046995
Stoml2,-3.263324,-0.9824081,0.0011011354041410976,0.0028998832019279906,0.013963480128893663,0.0777037037037037,0.023979353,0.04683599
Med31,-3.2639835,-0.7398792,0.0010985759117738284,0.002893426264395488,0.015037593984962405,0.07892592592592593,0.02631084,0.043560516
Itga10,-3.2664495,-2.3098063,0.0010890525756980583,0.002868906147941846,0.00322234156820623,0.0662962962962963,0.0062521626,0.030622665
Eif5a2,-3.2687562,-2.198211,0.0010802130819231911,0.002845899157885689,0.0053705692803437165,0.0685925925925926,0.00833486,0.037690047
Spata5l1,-3.270135,-0.97455984,0.001074961712143625,0.002832897332806905,0.011815252416756176,0.07559259259259259,0.017490905,0.034085147
Slc26a10,-3.2722166,-2.017033,0.001067078206165129,0.0028126732783654127,0.004296455424274973,0.06755555555555555,0.008478324,0.033881415
Gm13563,-3.2723901,-0.9995225,0.001066423017638171,0.0028112220625858583,0.00966702470461869,0.07333333333333333,0.017058503,0.033819854
Gm35040,-3.2729814,-2.3047338,0.00106419504628903,0.002805624106533187,0.004296455424274973,0.06755555555555555,0.0072049727,0.0351032
Ube2s,-3.2768943,-0.9994642,0.0010495566048692173,0.002767846302172526,0.010741138560687433,0.07455555555555556,0.019338805,0.03829677
Crb1,-3.2779195,-1.686177,0.0010457519935488163,0.0027588960301086593,0.00644468313641246,0.06996296296296296,0.011184025,0.0355529
Hsd11b1,-3.2804165,-3.376762,0.0010365392481878593,0.0027359341452659904,0.0021482277121374865,0.06540740740740741,0.0038052576,0.03883797
Polr2i,-3.2817705,-1.393379,0.0010315753856199998,0.0027230995787021705,0.010741138560687433,0.07455555555555556,0.021105777,0.05451913
1700028K03Rik,-3.2849867,-1.3204057,0.0010198714428775494,0.0026927331895568196,0.007518796992481203,0.07125925925925926,0.013928802,0.034429096
Zfp566,-3.2870457,-0.29638606,0.001012444359549274,0.0026736491342593603,0.01933404940923738,0.08414814814814815,0.03283051,0.040169384
Gar1,-3.28829,-1.0221863,0.0010079796068098853,0.002662643731319467,0.00966702470461869,0.07362962962962963,0.017645383,0.03551746
Gm5089,-3.2883232,-4.1386733,0.0010078611913068704,0.0026625926861090954,0.0021482277121374865,0.06551851851851852,0.0033434124,0.057315934
Syvn1,-3.2886724,-0.49812445,0.0010066112136677661,0.0026595519480091326,0.018259935553168637,0.08296296296296296,0.030231677,0.042437155
Mndal,-3.2896626,-1.5962348,0.0010030761713312698,0.002650472684007397,0.007518796992481203,0.07133333333333333,0.015232254,0.04536313
2310009B15Rik,-3.2896852,-0.73008573,0.0010029951259735669,0.002650472684007397,0.01611170784103115,0.08059259259259259,0.027667863,0.04548428
Zfp174,-3.2923331,-1.1552308,0.0009935983755293512,0.0026264622086053777,0.007518796992481203,0.0714074074074074,0.014986941,0.033077132
Cmtm5,-3.2923765,-1.6204091,0.0009934450117095512,0.002626315177551716,0.015037593984962405,0.07914814814814815,0.024833092,0.074465655
Gm20387,-3.2926328,-1.1905339,0.0009925398815550533,0.002624180519274258,0.00644468313641246,0.07025925925925926,0.013110468,0.029675286
Fam136a,-3.2936664,-0.9453336,0.0009888979040765793,0.0026150661039796956,0.011815252416756176,0.07603703703703704,0.021023031,0.040096454
Myh14,-3.293958,-2.423883,0.0009878731052977915,0.002612613222377132,0.0053705692803437165,0.06907407407407408,0.009736088,0.05116862
Ercc1,-3.2939847,-2.296339,0.000987778669829695,0.002612613222377132,0.004296455424274973,0.06796296296296296,0.007086832,0.034338493
Kcnj11,-3.2989063,-4.191371,0.000970622726602661,0.0025677495976974994,0.0010741138560687433,0.06462962962962963,0.0018276302,0.03287421
Hes1,-3.2991855,-0.5612728,0.0009696583193996567,0.00256570349997723,0.02040816326530612,0.08544444444444445,0.034863546,0.05102662
Tmem121,-3.3015108,-1.7902933,0.0009616560350232456,0.0025450307949448055,0.007518796992481203,0.07151851851851852,0.012815736,0.04364651
Rsf1os2,-3.3025858,-0.9083542,0.0009579779095488599,0.0025357961215227926,0.00966702470461869,0.07392592592592592,0.01909733,0.035548843
Hipk4,-3.3026974,-1.8513274,0.0009575966981095447,0.0025350367761776816,0.004296455424274973,0.06814814814814815,0.008110147,0.028959572
Mrpl14,-3.3031378,-0.31441528,0.0009560944004860212,0.002531309147803664,0.027926960257787327,0.0937037037037037,0.048387967,0.05982459
Gm17202,-3.3064842,-4.067127,0.0009447466855064079,0.0025020050699346716,0.0010741138560687433,0.06477777777777778,0.0016792652,0.027782073
Gm34304,-3.3085244,-2.7619839,0.0009378900638688474,0.002484826071401689,0.0021482277121374865,0.06596296296296296,0.004233413,0.02837104
Gm20125,-3.3085637,-1.8548607,0.000937758525591869,0.0024847225700279575,0.0053705692803437165,0.0694074074074074,0.010149117,0.03623355
Cyhr1,-3.3087478,-0.7464105,0.0009371426001113447,0.002483335469920299,0.01288936627282492,0.07751851851851851,0.021668868,0.036089536
Gatd3a,-3.3088324,-0.35491103,0.0009368589852735311,0.002482828773478625,0.02040816326530612,0.08566666666666667,0.03773962,0.048016306
Bcar3,-3.3104365,-1.7793678,0.0009315060285134648,0.0024691296227835457,0.007518796992481203,0.0717037037037037,0.013823228,0.046674866
Ing5,-3.311131,-0.6644154,0.0009291970563526989,0.002463252259687946,0.01611170784103115,0.08103703703703703,0.026356801,0.041457575
Gm43112,-3.312179,-1.8292178,0.0009257230182971306,0.0024542849039609176,0.004296455424274973,0.06833333333333333,0.00772609,0.027187588
Gm15328,-3.3142645,-2.7901075,0.000918844983571582,0.0024362901824125133,0.0021482277121374865,0.06607407407407408,0.0039803013,0.02721225
Apobec4,-3.3144093,-2.001992,0.0009183695766060959,0.0024352699618480013,0.004296455424274973,0.06837037037037037,0.007773332,0.030779038
Srp54c,-3.3161478,-0.7704411,0.0009126756929671218,0.002420649084002227,0.01288936627282492,0.07766666666666666,0.020935277,0.035451736
Pfdn6,-3.3172143,-0.41497752,0.0009091983926764938,0.0024116644433580837,0.03007518796992481,0.09618518518518518,0.05464028,0.07220687
Nip7,-3.3174334,-0.39553118,0.0009084855854495603,0.0024100116182278293,0.018259935553168637,0.08351851851851852,0.03373756,0.044147436
Rex1bd,-3.3183408,-0.40886587,0.0009055389981335524,0.0024026693867728404,0.03007518796992481,0.09622222222222222,0.055656396,0.07323812
Mindy1,-3.32269,-0.8352166,0.0008915394138540035,0.0023664589598199224,0.015037593984962405,0.08007407407407408,0.028552521,0.050384548
Fbxo30,-3.323122,-0.38372338,0.0008901597805233546,0.0023630303598757693,0.021482277121374866,0.08714814814814814,0.038006134,0.049305405
Adgrv1,-3.3250506,-1.7271707,0.000884025041747247,0.002346976867083147,0.00966702470461869,0.07422222222222222,0.019882496,0.06436852
Kif24,-3.3255157,-0.5265346,0.0008825514803948866,0.0023432962725504548,0.01611170784103115,0.08137037037037037,0.030857785,0.044153277
Tex15,-3.3258154,-4.3452873,0.0008816030588750454,0.00234100940725096,0.0010741138560687433,0.06514814814814815,0.0016150075,0.032325763
Gm27253,-3.327378,-1.706983,0.0008766734726276285,0.0023281494573536643,0.0053705692803437165,0.06977777777777777,0.009316908,0.030102069
Dph1,-3.3275764,-1.7252233,0.0008760493252852716,0.002326721890917787,0.0053705692803437165,0.06977777777777777,0.0094257435,0.030831547
Dmac1,-3.3278742,-0.74436283,0.0008751138766920978,0.002324467167528338,0.01611170784103115,0.0812962962962963,0.031438973,0.052122004
C1ql2,-3.329561,-1.3171219,0.0008698304710135682,0.0023106618641754403,0.01288936627282492,0.07781481481481481,0.024284508,0.05944752
Myo3b,-3.329842,-2.5946767,0.0008689527841553642,0.002308558563402673,0.00322234156820623,0.06751851851851852,0.0060964976,0.036272697
Chdh,-3.3331163,-25.261585,0.0008587906134763111,0.002282237541698,0.0,0.06414814814814815,0.0,0.039436884
Prdx3,-3.3346272,-0.26310888,0.0008541381373475207,0.0022700980959968232,0.022556390977443608,0.08855555555555555,0.04070264,0.04865055
Kdm8,-3.335357,-1.1262528,0.0008518998349491347,0.002264597206676222,0.00966702470461869,0.07455555555555556,0.016185118,0.03499846
Plxnb1,-3.3359852,-2.2294407,0.0008499765925319123,0.0022597082261138304,0.00644468313641246,0.07103703703703704,0.0117043415,0.053739954
Gfpt2,-3.3374612,-3.0155735,0.0008454753277886508,0.0022481862501416176,0.0021482277121374865,0.06651851851851852,0.004484745,0.03570376
Ccdc181,-3.338933,-0.95819086,0.0008410086962060358,0.002236751822929445,0.011815252416756176,0.07692592592592593,0.01963828,0.037807945
Zfp57,-3.3391995,-2.1370454,0.0008402017786378522,0.002235048192456102,0.004296455424274973,0.06885185185185186,0.007843933,0.034051664
Cfap298,-3.3400738,-0.8889409,0.0008375608749136294,0.0022284642745746333,0.015037593984962405,0.08037037037037037,0.025703061,0.047088087
Hapln1,-3.3451588,-0.6948523,0.0008223544075043812,0.002189088857701875,0.024704618689581095,0.0908888888888889,0.045272853,0.072291076
Pigc,-3.3471103,-0.36850375,0.0008165873899610244,0.002173952558035542,0.02040816326530612,0.08648148148148148,0.032885373,0.042255804
Spink8,-3.3495617,-1.0180655,0.0008093951493944125,0.0021552321538229973,0.013963480128893663,0.07937037037037037,0.025945915,0.0518648
Magoh,-3.3496237,-0.3636973,0.0008092139854508086,0.0021549633091242047,0.022556390977443608,0.08877777777777777,0.040927634,0.052359853
Gm45464,-3.349628,-0.889285,0.0008092019091924869,0.0021549633091242047,0.010741138560687433,0.076,0.019127725,0.03514558
Nifk,-3.3524907,-0.30722216,0.0008008791392848929,0.0021334016528784644,0.022556390977443608,0.08888888888888889,0.039292708,0.048395384
Neat1,-3.353274,-0.34602696,0.000798615527792591,0.0021275827118567244,0.06659505907626208,0.1361111111111111,0.11269804,0.1411778
Samd10,-3.3550477,-1.0535657,0.0007935129639785813,0.0021141986457218127,0.008592910848549946,0.07377777777777778,0.01627207,0.03348452
Dcdc2b,-3.3584874,-1.2056649,0.000783703220363143,0.002088269092736776,0.008592910848549946,0.07385185185185185,0.014411096,0.032930676
Kirrel,-3.358634,-2.2104576,0.0007832871702382841,0.0020873674763763456,0.004296455424274973,0.06922222222222223,0.008750751,0.039872583
Rbm11,-3.3598268,-1.4561486,0.0007799136259382172,0.0020787897161948115,0.00644468313641246,0.07155555555555555,0.011959378,0.032477353
Kif27,-3.3599176,-1.6266327,0.00077965692551932,0.0020783116655460447,0.0053705692803437165,0.0704074074074074,0.010557275,0.032247096
Ppif,-3.360385,-1.6191936,0.0007783396543842103,0.002075006103115759,0.00644468313641246,0.07155555555555555,0.0117247505,0.03558989
A430073D23Rik,-3.3609388,-0.48464215,0.0007767802583435075,0.0020710543303919474,0.022556390977443608,0.08907407407407407,0.038965452,0.05410742
Ttc23,-3.3611436,-1.0757858,0.0007762049467251728,0.00206972580316616,0.01288936627282492,0.07848148148148149,0.0239878,0.049908128
Adrm1,-3.3618958,-0.34305108,0.0007740930586948416,0.002064299373474632,0.023630504833512353,0.09018518518518519,0.04349927,0.05486088
Cd2bp2,-3.3632705,-0.378381,0.0007702485702803152,0.0020542510256508256,0.01933404940923738,0.0855925925925926,0.035010874,0.045275453
Fbxl6,-3.3656435,-0.89272094,0.0007636534556929934,0.00203726850223101,0.010741138560687433,0.07629629629629629,0.020490572,0.037716497
Pex16,-3.3662078,-1.405863,0.0007620928409306463,0.0020335089012717446,0.008592910848549946,0.07396296296296297,0.014731244,0.038569737
Gcdh,-3.368746,-1.2158619,0.0007551094827411509,0.002015675720371024,0.008592910848549946,0.07403703703703704,0.015149534,0.034843024
Gm42744,-3.371605,-24.644493,0.0007473158431815704,0.001995069717465355,0.0,0.06488888888888888,0.0,0.02588795
Gm49768,-3.3733122,-1.6898774,0.0007426967740738022,0.0019829354450877448,0.0053705692803437165,0.07066666666666667,0.009226544,0.029466845
Srd5a1,-3.3736658,-1.689784,0.0007417438450358491,0.0019805880071661797,0.00644468313641246,0.07181481481481482,0.010982285,0.03500513
Mmgt1,-3.3741577,-0.27594274,0.0007404194361724701,0.001977444612856999,0.02577873254564984,0.09285185185185185,0.04424555,0.05332722
Zfp772,-3.375834,-2.6095357,0.0007359229051233676,0.0019658264698941136,0.00322234156820623,0.0684074074074074,0.005090169,0.03066968
Natd1,-3.3779259,-0.7885649,0.0007303475165701883,0.0019513212459223387,0.011815252416756176,0.0777037037037037,0.021902524,0.0375374
Sirt6,-3.3792737,-1.076075,0.0007267762775498162,0.0019419728100401315,0.00966702470461869,0.07540740740740741,0.016600953,0.034683302
Bag2,-3.383168,-0.89553624,0.0007165478848809675,0.0019148325874442165,0.010741138560687433,0.07662962962962963,0.019821791,0.03656563
Gm27241,-3.3839865,-1.414083,0.0007144150490754403,0.0019093228932422,0.007518796992481203,0.07318518518518519,0.013571794,0.035766724
Gm20404,-3.3857331,-1.565803,0.0007098836294253211,0.0018975898450714665,0.007518796992481203,0.07318518518518519,0.012856331,0.037590433
Nek11,-3.3862314,-1.4245743,0.0007085961395070084,0.001894336709636187,0.007518796992481203,0.07322222222222222,0.012840507,0.03410252
Lrfn3,-3.3885238,-1.3214077,0.0007026994656044046,0.001878759665750284,0.008592910848549946,0.07440740740740741,0.015182694,0.03751977
F3,-3.390229,-2.6074457,0.0006983424645948365,0.0018674822873868686,0.00644468313641246,0.072,0.010883401,0.06455878
2310022B05Rik,-3.3904772,-1.4891711,0.000697710814534433,0.0018659788580213212,0.00966702470461869,0.07555555555555556,0.017748896,0.04904808
Dedd2,-3.3914444,-0.91406757,0.000695252449174612,0.0018595892205178007,0.011815252416756176,0.07796296296296296,0.019664912,0.03673912
Plxnb3,-3.392937,-2.2388482,0.0006914756277973896,0.0018498556470445896,0.00644468313641246,0.07214814814814814,0.013714952,0.063146874
Trp53i11,-3.3944418,-1.0585955,0.0006876867345528859,0.0018399026742443537,0.013963480128893663,0.08025925925925925,0.024457667,0.05028525
9130401M01Rik,-3.3966618,-0.2865541,0.0006821322971326399,0.0018255871338599635,0.023630504833512353,0.09092592592592592,0.0431425,0.05237761
1700024B18Rik,-3.398547,-24.798626,0.0006774484515580869,0.0018132323830427131,0.0,0.06540740740740741,0.0,0.028765302
Mrpl16,-3.4000208,-0.9406949,0.000673807472333115,0.0018038464463077414,0.013963480128893663,0.08040740740740741,0.023967456,0.045508727
Gm49169,-3.4025776,-4.253978,0.0006675337826309292,0.001787585483286134,0.0010741138560687433,0.06662962962962964,0.0015112464,0.02844766
Mroh8,-3.402803,-1.1358612,0.0006669835792665296,0.0017862901200928587,0.007518796992481203,0.07355555555555555,0.0153005235,0.033320047
Mtrf1,-3.40548,-1.3119844,0.0006604789423012835,0.001769222328744441,0.008592910848549946,0.07474074074074075,0.0145179685,0.035664883
2310026I22Rik,-3.4059057,-1.7000797,0.00065944968212086,0.0017666413717435203,0.0053705692803437165,0.0712962962962963,0.009207675,0.029612789
Dus1l,-3.4089174,-0.4477687,0.000652212385108307,0.0017474271400797895,0.015037593984962405,0.08181481481481481,0.029426444,0.039924234
Dtnbos,-3.4102547,-3.6028404,0.0006490223110631603,0.001739053599747419,0.0010741138560687433,0.06677777777777778,0.0024493039,0.029359424
Zmynd19,-3.4122183,-1.0013828,0.0006443645648197778,0.0017267453731632022,0.011815252416756176,0.07833333333333334,0.02168284,0.04294579
Gm34471,-3.4126174,-0.7780394,0.0006434221146355666,0.001724391803337091,0.00966702470461869,0.07607407407407407,0.018871525,0.03214586
Olig1,-3.413839,-0.97386116,0.0006405441341224079,0.0017168499634782146,0.024704618689581095,0.09192592592592592,0.042309973,0.08147272
Itga11,-3.4188247,-1.0508728,0.0006289221748140592,0.0016863725014722854,0.010741138560687433,0.07733333333333334,0.019736504,0.040466074
Acsf3,-3.4193394,-0.47809333,0.0006277336328649074,0.0016833535643792476,0.015037593984962405,0.08203703703703703,0.026623854,0.03689343
Churc1,-3.4209125,-0.54148275,0.0006241141211006793,0.0016739814767393944,0.021482277121374866,0.08896296296296297,0.038577106,0.05566632
4930598N05Rik,-3.421545,-2.229438,0.0006226641875566515,0.0016702592312715608,0.004296455424274973,0.07044444444444445,0.0077320407,0.03575324
Ednrb,-3.4237506,-1.034824,0.000617632854287252,0.001656928394039383,0.02577873254564984,0.09322222222222222,0.04656946,0.09319073
Ccdc13,-3.425489,-24.977547,0.0006136938881690282,0.0016465256889767138,0.0,0.06592592592592593,0.0,0.032502275
Cpne9,-3.4275973,-2.6365101,0.0006089479154528728,0.001634281910529234,0.004296455424274973,0.07051851851851852,0.006727817,0.0411192
Mcee,-3.434892,-0.2952435,0.0005927900139049876,0.0015923490626439084,0.02577873254564984,0.09403703703703704,0.046927262,0.05728406
Zfp94,-3.4408555,-0.90653545,0.0005798781858270688,0.0015582885141687509,0.011815252416756176,0.07892592592592593,0.01979689,0.03679446
Urb2,-3.4410663,-0.94539785,0.000579426513176952,0.0015572304870038705,0.011815252416756176,0.07892592592592593,0.019862998,0.037905388
Zfp931,-3.4422157,-0.45425346,0.0005769702082185036,0.0015507841847385408,0.017185821697099892,0.08481481481481482,0.030779017,0.0419336
Aqp4,-3.454062,-1.219707,0.0005522105891524834,0.001485275128180904,0.022556390977443608,0.09022222222222222,0.03867485,0.08786253
Bend7,-3.45659,-2.2925353,0.0005470566466556667,0.001471707258273705,0.004296455424274973,0.07111111111111111,0.009033389,0.043496717
Gpr83,-3.4567719,-3.1024697,0.000546687532382934,0.0014708615194882783,0.0021482277121374865,0.06881481481481481,0.0043902625,0.03709379
Pnldc1,-3.459087,-1.5257246,0.0005420099372243415,0.0014585685541530352,0.007518796992481203,0.07462962962962963,0.0116145965,0.033083692
Far2os2,-3.4601288,-24.811373,0.0005399172079253803,0.0014532280253385724,0.0,0.06659259259259259,0.0,0.029016875
Mlx,-3.4611065,-1.303431,0.0005379600482391397,0.0014481052390488563,0.008592910848549946,0.07581481481481482,0.015229877,0.037177674
Gtf3c5,-3.461956,-0.7464761,0.0005362647989127261,0.0014436865190647179,0.01288936627282492,0.08051851851851852,0.024596186,0.04092733
Idi1,-3.4652095,-1.3369346,0.0005298184563235493,0.0014264751424262294,0.011815252416756176,0.0792962962962963,0.019864094,0.049438663
Adcy10,-3.465592,-1.862553,0.0005290655465107084,0.0014245907640788391,0.0053705692803437165,0.07244444444444445,0.0101325335,0.036365025
Hsdl2,-3.4657843,-0.6556899,0.0005286874334158202,0.0014237153072642903,0.01611170784103115,0.08407407407407408,0.03190969,0.049818344
Spring1,-3.4695916,-1.2312605,0.0005212500471992546,0.001404390731800258,0.00966702470461869,0.07714814814814815,0.015475232,0.035959765
9330151L19Rik,-3.4714892,-0.26789665,0.0005175799841152519,0.0013950621098582424,0.018259935553168637,0.0865925925925926,0.03499364,0.041986126
Tfb1m,-3.4742033,-0.6143067,0.0005123725979899554,0.0013813034722574597,0.015037593984962405,0.08311111111111111,0.025748845,0.039152216
Chrna4,-3.4742675,-0.9667796,0.0005122502435261264,0.001381112185786375,0.011815252416756176,0.07955555555555556,0.021988604,0.04253454
2010320O07Rik,-3.4775312,-2.818263,0.0005060539625489307,0.0013646798448102937,0.0021482277121374865,0.06922222222222223,0.004330437,0.030150205
Tmem86b,-3.4779158,-0.3815811,0.0005053286830989074,0.0013628607562850188,0.01611170784103115,0.08437037037037037,0.029035479,0.03766279
Usp43,-3.4793916,-2.6162956,0.0005025535362949684,0.0013555122987598677,0.00322234156820623,0.0704074074074074,0.005828182,0.035213824
Dbp,-3.4799807,-1.2016513,0.000501449782633681,0.0013526709827695019,0.011815252416756176,0.07962962962962963,0.020140763,0.045732163
Tsr1,-3.481217,-0.65497583,0.0004991411788716682,0.0013467138745136785,0.01611170784103115,0.08437037037037037,0.027319612,0.042685986
Dhfr,-3.4816468,-1.3859147,0.0004983405118795676,0.0013448236973188693,0.007518796992481203,0.07507407407407407,0.013542822,0.03501303
Gm30054,-3.4825337,-1.2473344,0.0004966929167735441,0.0013405121207016,0.008592910848549946,0.07625925925925926,0.015720699,0.036925998
Gm43259,-3.483255,-0.86791253,0.0004953563137073079,0.0013370390908403178,0.00966702470461869,0.07744444444444444,0.018471442,0.03345799
A230001M10Rik,-3.4840612,-2.9670074,0.000493866656849884,0.0013331522071083365,0.0053705692803437165,0.07266666666666667,0.010032826,0.075888924
Ntn4,-3.485376,-3.4319036,0.0004914463278440443,0.001326752017398721,0.00322234156820623,0.07048148148148148,0.0041906238,0.04432352
Unc5b,-3.4861343,-1.4803121,0.0004900547290023358,0.0013231280715728258,0.013963480128893663,0.08192592592592593,0.022000711,0.06021431
Qars,-3.4864733,-0.5162625,0.0004894340588226884,0.001321585082963083,0.018259935553168637,0.08681481481481482,0.033704177,0.047862884
Gm13524,-3.4871452,-2.9466722,0.0004882062374348097,0.0013184021708415414,0.0021482277121374865,0.0694074074074074,0.0036387006,0.02771666
Ccdc60,-3.489175,-0.30487648,0.0004845137577708727,0.001308693674236364,0.023630504833512353,0.09277777777777778,0.04384505,0.053888835
Zpbp,-3.4911306,-0.57734036,0.0004809812900315996,0.0012992829258217633,0.01611170784103115,0.08462962962962962,0.0276863,0.04103425
Wnt5a,-3.495153,-1.919761,0.00047379011382447434,0.0012801146665121796,0.00644468313641246,0.07414814814814814,0.011380109,0.042392347
Prdm16,-3.4960418,-3.8135154,0.00047221469602671997,0.0012762430981933179,0.00322234156820623,0.07062962962962963,0.0051833414,0.070520416
Ncoa2,-3.4986546,-0.32124037,0.00046761195005537974,0.0012643120444745476,0.4489795918367347,0.7688148148148148,0.93278193,1.0736537
Potegl,-3.4987621,-4.328316,0.00046742349594065065,0.0012640568977380518,0.0010741138560687433,0.06848148148148148,0.0016167628,0.03198793
Smug1,-3.4999342,-0.4675749,0.00046537321469154535,0.0012587656813732456,0.017185821697099892,0.08596296296296296,0.02953147,0.040608756
Gm48239,-3.500577,-3.6453295,0.0004642521999654333,0.001255859922789811,0.0010741138560687433,0.06851851851851852,0.002310365,0.028531577
Nle1,-3.501623,-0.8512443,0.00046243368101348784,0.001251192529335658,0.010741138560687433,0.07896296296296296,0.019127263,0.034245607
Tesk1,-3.503047,-0.42234483,0.0004599681613812239,0.0012446469784807136,0.02040816326530612,0.08948148148148148,0.036386117,0.04846545
Tm7sf2,-3.503322,-0.9908327,0.0004594936483883579,0.0012434881994355098,0.00966702470461869,0.07781481481481481,0.019407948,0.038207453
Ssh3,-3.503355,-1.4608614,0.0004594365949085029,0.0012434590355752894,0.0053705692803437165,0.07318518518518519,0.011747799,0.032011356
4930567K12Rik,-3.506315,-24.817043,0.0004543569950400528,0.0012303307927770048,0.0,0.06748148148148148,0.0,0.029129522
B130046B21Rik,-3.5092504,-1.6332908,0.00044937175304899594,0.0012171994964139637,0.0053705692803437165,0.07329629629629629,0.009948244,0.030544192
Gm5148,-3.5094943,-1.8462479,0.0004489597921065908,0.0012162062318685446,0.0053705692803437165,0.07329629629629629,0.009309342,0.033076264
Zfp82,-3.5101185,-0.6353562,0.0004479070562391449,0.0012134767696255115,0.013963480128893663,0.08262962962962964,0.024453066,0.03773082
Frg2f1,-3.510408,-0.74441016,0.00044741981495556544,0.001212401212974591,0.011815252416756176,0.0802962962962963,0.021534137,0.03581794
Gpr37l1,-3.5113897,-1.2948684,0.00044577035890161287,0.0012080534083395197,0.02040816326530612,0.08918518518518519,0.037711654,0.090109505
Gm15513,-3.5122807,-1.3914706,0.0004442786075861627,0.0012043751196368232,0.00644468313641246,0.07451851851851851,0.011437476,0.02973162
2900009J06Rik,-3.5125327,-1.4550991,0.0004438571954190402,0.0012033541359004753,0.007518796992481203,0.07566666666666666,0.012604617,0.03418636
Hcn3,-3.5134134,-1.6680186,0.000442388631149577,0.0011994936951553112,0.00644468313641246,0.07451851851851851,0.011060326,0.034732137
Arxes1,-3.514999,-1.5383726,0.0004397559540030283,0.001192596132828156,0.00966702470461869,0.07796296296296296,0.018257437,0.052135877
Cstf2t,-3.5151663,-0.47443593,0.0004394787822499246,0.0011919647601751765,0.022556390977443608,0.09203703703703704,0.040789235,0.056232113
Hirip3,-3.5154886,-1.2389027,0.000438945429399894,0.0011908788053286705,0.00966702470461869,0.07803703703703704,0.015920436,0.037176266
Med10,-3.5157263,-0.6355902,0.0004385526395733364,0.0011899332954999038,0.017185821697099892,0.08618518518518518,0.03173654,0.048881292
Tspan31,-3.517717,-0.40580794,0.0004352763059019058,0.0011812821270158781,0.027926960257787327,0.09796296296296296,0.045749795,0.060171474
