names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_ProS (for_DEGs),mean_expr_Rest (for_DEGs)
Ppp2r3a,-3.68302,-0.61598974,0.0002304868680434265,0.001943898673693353,0.644808743169399,0.6022415039768619,0.4728143,0.6556868
0610040J01Rik,-3.691816,-2.0359032,0.00022265855326541575,0.0018843575830682587,0.07923497267759563,0.18839479392624728,0.04270186,0.1645853
Pstpip2,-3.6934874,-1.5470659,0.00022119953731255637,0.001874371355278584,0.13114754098360656,0.2378886478669559,0.0721355,0.19769041
Ccdc50,-3.7004004,-0.6676292,0.00021525958294418227,0.0018315468631127858,0.5491803278688525,0.5580260303687635,0.35912132,0.5225534
Zfhx3,-3.7108026,-1.8173625,0.00020660329807033317,0.0017640389638226414,0.15846994535519127,0.2579175704989154,0.09945383,0.31374002
Sema3c,-3.7168734,-1.4524254,0.0002017035317981992,0.0017280712007054153,0.22950819672131148,0.3170643528561099,0.11777254,0.29420003
Gm4221,-3.7192569,-1.8707504,0.00019980985465104192,0.0017147527289918545,0.07923497267759563,0.1889009399855387,0.03825187,0.13331151
Mog,-3.7247293,-2.6135294,0.00019552490542545123,0.0016817395034513043,0.06557377049180328,0.17404193781634128,0.0385009,0.21528848
Gm20033,-3.7257957,-1.8385402,0.0001946999293504526,0.0016752879776496918,0.06830601092896176,0.17960954446854663,0.028393993,0.098039314
Chrm2,-3.7266445,-2.054233,0.000194045807836775,0.0016706218700974506,0.06557377049180328,0.175704989154013,0.039787732,0.15578836
Mtus1,-3.728615,-2.5671456,0.00019253499822465697,0.0016597418679167575,0.04371584699453552,0.15578452639190166,0.02458131,0.13757074
Mmd2,-3.7419045,-0.8887735,0.00018263084329013944,0.0015819763891702279,0.3224043715846995,0.40513376717281274,0.18418549,0.31806445
Ptma,-3.7680805,-1.2217163,0.0001645076530977374,0.0014351690385507156,0.3251366120218579,0.4058568329718004,0.1911746,0.3996721
Atp1b2,-3.7702332,-2.2797933,0.00016309513758641525,0.0014242334569213447,0.06284153005464481,0.1752711496746204,0.03174243,0.14549898
Zfp641,-3.7756765,-1.2739738,0.00015957405184117046,0.0013966627924991044,0.11475409836065574,0.22765726681127982,0.056052182,0.13051938
Anxa11,-3.8059428,-1.5544953,0.00014126498308611156,0.0012486151630012557,0.08196721311475409,0.1962762111352133,0.041082412,0.116168246
Crispld1,-3.818517,-2.8092847,0.00013425629647875268,0.001191763028207494,0.03278688524590164,0.14768618944323933,0.013702854,0.09231432
Bach2,-3.820725,-0.5647402,0.00013305998011720762,0.001181924517603097,0.6639344262295082,0.6152566883586407,0.56048423,0.7474421
Smyd3,-3.8347201,-0.2976276,0.00012570735654073706,0.001120689008045655,0.8360655737704918,0.7248373101952278,0.9244036,1.0538638
Pde1b,-3.8446896,-1.614913,0.00012070507237725111,0.0010789571838911304,0.11475409836065574,0.22509038322487346,0.046424042,0.13588129
Sesn3,-3.864541,-0.7961512,0.00011129823805623365,0.0010018705717155774,0.40437158469945356,0.46377440347071586,0.24433187,0.39244482
Ptchd4,-3.867471,-0.7954901,0.0001099699583792876,0.0009912421273570806,0.4098360655737705,0.4692697035430224,0.38455716,0.59551466
Tspan2,-3.8719776,-1.8474383,0.00010795583995642096,0.0009747222512194325,0.1557377049180328,0.25972523499638467,0.083710596,0.27323568
Serinc1,-3.8725793,-0.6495039,0.00010768964827451329,0.0009730506264509386,0.7540983606557377,0.7007592190889371,0.60581505,0.8356342
Trf,-3.8768942,-1.947163,0.00010579833741113269,0.0009574945524544073,0.17486338797814208,0.2740419378163413,0.09741459,0.3325731
Bmpr1b,-3.8914714,-2.455194,9.963813262863154e-05,0.0009050968978131608,0.06557377049180328,0.17942877801879972,0.038998798,0.1972834
Calb1,-3.892964,-1.0905418,9.902688436160314e-05,0.0009004576591527161,0.24043715846994534,0.33973246565437454,0.15704925,0.3090529
Disp3,-3.9071965,-1.3843426,9.337323290212582e-05,0.0008539614595235265,0.08743169398907104,0.2077006507592191,0.04848355,0.12193978
Dlx6os1,-3.9082239,-2.3380795,9.297709035208396e-05,0.0008512040115785127,0.1912568306010929,0.27935647143890097,0.09470748,0.40698257
Rbms3,-3.9102497,-1.0391204,9.22007326696522e-05,0.0008443877596569715,0.4972677595628415,0.510882140274765,0.38361713,0.6733904
Plekhh2,-3.9218907,-1.5947475,8.785683725045773e-05,0.0008073574613268808,0.12295081967213115,0.23481561822125813,0.05620512,0.16094862
Stard9,-3.9319253,-1.3281077,8.426823163637798e-05,0.0007761193638481557,0.1994535519125683,0.30484454085321766,0.09824632,0.2304719
Htr2a,-3.9417422,-2.5341134,8.089191710312426e-05,0.0007489889085323738,0.03551912568306011,0.15480838756326826,0.018065166,0.100377485
Lhfpl3,-3.9449418,-1.2352878,7.981937160426861e-05,0.000739567763795413,0.45081967213114754,0.47509038322487346,0.33427772,0.6598426
Vwa5b2,-3.9456441,-1.1588804,7.958574098476391e-05,0.0007379119600623209,0.12295081967213115,0.24204627621113523,0.0635988,0.13681768
Pde8b,-3.9548562,-0.44961005,7.658073148932482e-05,0.0007117690263293524,0.7131147540983607,0.6360809833694866,0.6118611,0.766599
Zfp804b,-3.9582736,-0.835671,7.549345342584046e-05,0.0007028791037949873,0.39617486338797814,0.4672812725958062,0.45351988,0.7051368
Phldb1,-3.9632487,-1.8378198,7.393670482853308e-05,0.000689819187063432,0.1557377049180328,0.26232827187274044,0.07853888,0.25624672
Actb,-3.9787169,-0.84894675,6.928821037041581e-05,0.000649833931118001,0.7185792349726776,0.6822487346348518,0.5574936,0.851949
Lrch3,-3.9848332,-0.5895806,6.752754553390928e-05,0.0006339850274270239,0.6202185792349727,0.5943239334779465,0.41991404,0.5795627
Arhgap31,-4.0077214,-2.376134,6.130731419424537e-05,0.0005792290901544912,0.09016393442622951,0.2044830079537238,0.043350223,0.20701386
Prkd3,-4.025027,-3.922605,5.696877613937299e-05,0.00054109261748496,0.01912568306010929,0.1403832248734635,0.009181876,0.13092102
Palmd,-4.0299597,-1.0258856,5.578639602887159e-05,0.0005307550741993372,0.24316939890710382,0.34240780911062907,0.13033071,0.24955246
Gjc3,-4.030233,-2.6469324,5.572160874266043e-05,0.0005303718125806892,0.07103825136612021,0.18767172812725957,0.040068004,0.22797571
Hsp90b1,-4.041087,-1.0173917,5.320401875792375e-05,0.0005085706097564608,0.5081967213114754,0.5422270426608822,0.3048784,0.5432357
Hpcal1,-4.054178,-2.2342126,5.031085891956043e-05,0.0004829770557944226,0.0546448087431694,0.1767534345625452,0.025612209,0.11516931
Cd81,-4.060688,-1.3744868,4.892831783350849e-05,0.0004713889925372439,0.3224043715846995,0.403940708604483,0.18266155,0.41845372
Atp1a2,-4.066297,-1.9483482,4.776602771846795e-05,0.000461017659768403,0.21584699453551912,0.3163412870571222,0.1282829,0.42411947
Adamts9,-4.0663233,-2.5030227,4.7760698879841914e-05,0.000461017659768403,0.04644808743169399,0.16847433116413593,0.024488881,0.13149689
Gm20319,-4.0680175,-2.8836243,4.741486933206074e-05,0.0004579574187463954,0.0273224043715847,0.15039768618944324,0.011924855,0.08483049
Car12,-4.075291,-1.54182,4.59567948519725e-05,0.00044467377661955385,0.11202185792349727,0.23022415039768618,0.05771497,0.15955442
Tpm1,-4.0785494,-0.89864486,4.531757311650797e-05,0.0004391212367978973,0.3743169398907104,0.45307302964569773,0.21213666,0.36503777
Arsb,-4.0797625,-0.5339221,4.5081780175124703e-05,0.00043730954270960315,0.7213114754098361,0.63058568329718,0.5501984,0.72374934
Aplp1,-4.1193643,-0.9023107,3.7991909831166356e-05,0.00037325668081946995,0.592896174863388,0.6121836587129429,0.40928876,0.6654004
Nrep,-4.1212697,-1.3674489,3.767899005686409e-05,0.00037093888696816414,0.1448087431693989,0.2624005784526392,0.07432027,0.1815396
Zfp521,-4.1272593,-5.2800283,3.6711231182337354e-05,0.00036239191104680554,0.01366120218579235,0.13767172812725958,0.003696092,0.13442376
Ccnjl,-4.1367736,-1.7507787,3.522231638762992e-05,0.00034884763779418205,0.09016393442622951,0.21225596529284166,0.04463635,0.14290695
Ttll7,-4.139167,-0.5720586,3.4856926249117885e-05,0.0003454834409125037,0.7377049180327869,0.6635574837310195,0.59459734,0.7919081
Ablim3,-4.141635,-1.2560729,3.448388955882659e-05,0.00034216473871701274,0.1912568306010929,0.3007592190889371,0.09594735,0.21553004
D7Ertd443e,-4.149127,-2.9121096,3.337459507099577e-05,0.00033164769584232855,0.05191256830601093,0.17454808387563267,0.02991596,0.20586322
Gm56750,-4.155936,-2.2216222,3.239588479530897e-05,0.000322160408752758,0.0546448087431694,0.179175704989154,0.036972072,0.16183972
Sema5b,-4.1575646,-2.0249896,3.2165799009970533e-05,0.0003199907513505769,0.06830601092896176,0.1922993492407809,0.040939067,0.15706791
Snx9,-4.158397,-1.5054226,3.2048830408586765e-05,0.00031894521225138016,0.12568306010928962,0.24721619667389733,0.05957253,0.16064705
Abtb2,-4.1636977,-3.2184942,3.1313494354884987e-05,0.0003125533407562257,0.0273224043715847,0.15263919016630514,0.018340899,0.15896338
Creb5,-4.168097,-2.439297,3.071532507368297e-05,0.0003071532507368297,0.07923497267759563,0.19981923355025308,0.04482894,0.22208223
Pitpnm2,-4.1906734,-0.81200516,2.781279024157287e-05,0.00027979396248261436,0.46994535519125685,0.5060014461315979,0.2856452,0.4577123
Arfgef3,-4.194754,-0.35440776,2.7316773791875244e-05,0.00027511308537769407,0.7595628415300546,0.6656182212581345,0.6918993,0.8220981
Pitpnc1,-4.1978498,-0.9712411,2.694613513365532e-05,0.000271482058883134,0.4644808743169399,0.5070498915401301,0.36078715,0.61614096
Eya1,-4.2049937,-2.7994573,2.610895242741892e-05,0.00026364056810400084,0.04644808743169399,0.17169197396963123,0.02474284,0.16076012
Gad2,-4.221034,-2.2484028,2.4318416647678882e-05,0.00024667265206611234,0.1092896174863388,0.22512653651482284,0.0547065,0.23679662
Gm5087,-4.224123,-2.700335,2.3987285524864063e-05,0.00024386619827964335,0.03551912568306011,0.16294287780187997,0.019017259,0.11759284
Abca1,-4.2268353,-1.7926502,2.3700127521359913e-05,0.00024112927924988296,0.14207650273224043,0.26070137382501807,0.07438932,0.23708628
Mxi1,-4.243503,-1.084934,2.2005735411326407e-05,0.00022559866863881747,0.27049180327868855,0.374765003615329,0.14372347,0.28358
Fign,-4.263322,-2.8131852,2.014099795239887e-05,0.00020759056961294883,0.05737704918032787,0.1822125813449024,0.02955887,0.19132382
Tcf7l2,-4.2650614,-3.3965635,1.9984704717346165e-05,0.0002061378179482117,0.040983606557377046,0.16713665943600867,0.02010128,0.19377841
Elapor2,-4.2691784,-0.81490535,1.9619446544337876e-05,0.00020283744849802183,0.40437158469945356,0.4707881417208966,0.25578776,0.4139386
Kif26b,-4.2857423,-0.9859722,1.8213010262273548e-05,0.0001890241737146737,0.3251366120218579,0.4073391178597252,0.20115243,0.3655528
Rerg,-4.29871,-1.9248432,1.717952100532075e-05,0.00017919787632491015,0.09016393442622951,0.21442516268980477,0.046723913,0.16688524
Adam12,-4.300749,-1.4430755,1.702220686437788e-05,0.00017783308648749364,0.1830601092896175,0.2983731019522777,0.10967719,0.2739737
Bdnf,-4.3011,-1.3157469,1.6995248661667106e-05,0.00017768962316692418,0.16120218579234974,0.28355025307302967,0.095221065,0.22209245
Gm4258,-4.320262,-0.4014627,1.558441552287377e-05,0.00016389559495092688,0.8852459016393442,0.7202096890817065,0.9145951,1.0904709
Lhx2,-4.3439045,-1.4729427,1.3997224744820219e-05,0.00014836506070742378,0.10655737704918032,0.23792480115690529,0.056758083,0.15023762
Heg1,-4.3450494,-2.295227,1.3924438806640945e-05,0.00014771009503925867,0.06557377049180328,0.19443239334779466,0.031203173,0.1445933
Col11a1,-4.360368,-2.183367,1.2984395691005692e-05,0.00013872394123949224,0.07377049180327869,0.20151843817787418,0.03878572,0.16520105
Elavl2,-4.361597,-0.8989512,1.2911651998147689e-05,0.00013805654165946216,0.5846994535519126,0.5410701373825018,0.44348764,0.71331954
Nkain1,-4.3863096,-2.9426115,1.1528995691257267e-05,0.00012413448071985303,0.03551912568306011,0.167823571945047,0.015869979,0.11598772
mt-Nd2,-4.4086585,-1.2352163,1.0401295500393346e-05,0.0001129223475133613,0.3442622950819672,0.43821402747650035,0.23698375,0.48830453
Gas7,-4.4194374,-0.6667296,9.895807941998204e-06,0.00010761811558719246,0.6284153005464481,0.5999276934201012,0.45953026,0.6554556
Nos1,-4.435221,-1.8080951,9.19777977021605e-06,0.00010071081598439498,0.09289617486338798,0.2234996384671005,0.043480773,0.14463656
Cst3,-4.4523673,-1.2997937,8.492875696452471e-06,9.364118586937952e-05,0.5683060109289617,0.5864425162689805,0.41139483,0.8122338
Nhsl1,-4.453892,-2.297825,8.432743031078432e-06,9.309277125927588e-05,0.08743169398907104,0.2171005061460593,0.042993363,0.19557984
Pkib,-4.4601808,-1.8253652,8.18904742532349e-06,9.047685210462261e-05,0.07377049180327869,0.20798987707881417,0.03942444,0.13322762
Rmst,-4.4758835,-2.036936,7.60960584189898e-06,8.442201031041519e-05,0.13114754098360656,0.2517353579175705,0.09205282,0.33339095
Utrn,-4.477252,-1.168951,7.560990661639231e-06,8.395199135464717e-05,0.27049180327868855,0.3764642082429501,0.21202797,0.42595538
Zfp804a,-4.481187,-0.62264246,7.422913140740424e-06,8.248704553006419e-05,0.7650273224043715,0.6585683297180044,0.82810766,1.0934778
Igsf11,-4.5083413,-0.8791792,6.533639139306899e-06,7.32716542876362e-05,0.319672131147541,0.42935647143890093,0.22744423,0.38508677
Daam1,-4.5106697,-0.66314656,6.4623320601890355e-06,7.256283429054717e-05,0.6584699453551912,0.6342010122921186,0.49243373,0.69693613
Notch2,-4.5321565,-2.5240822,5.8384551266390425e-06,6.602663689090534e-05,0.04918032786885246,0.18553868402024584,0.02756164,0.14905897
Gm2824,-4.5380354,-1.0185976,5.678068483974586e-06,6.456610248175925e-05,0.22950819672131148,0.35177151120751987,0.13556863,0.25784823
Pou6f2,-4.539437,-2.7711573,5.640461982902422e-06,6.419280537085476e-05,0.04371584699453552,0.1792118582791034,0.02168532,0.13946
Agl,-4.5404353,-1.309172,5.6138205077562e-06,6.394377153175459e-05,0.16393442622950818,0.2955169920462762,0.086087346,0.20112315
Gm20754,-4.548343,-0.29373622,5.406987001207601e-06,6.179742268075213e-05,0.8961748633879781,0.7419016630513376,1.4416885,1.6007395
Plpp4,-4.55072,-3.6445181,5.346257534678041e-06,6.115535970915239e-05,0.02185792349726776,0.15907447577729572,0.010382755,0.122678325
Nek7,-4.560908,-1.7606848,5.0932949032995064e-06,5.8485826517802455e-05,0.16666666666666666,0.2888647866955893,0.08647375,0.26702031
Ppfibp1,-4.5719213,-1.547224,4.832727782842857e-06,5.561258908993044e-05,0.15300546448087432,0.28199566160520606,0.08496806,0.23045887
Rab27a,-4.5886316,-1.2991704,4.461612953954134e-06,5.167393968652913e-05,0.11202185792349727,0.25115690527838036,0.06445716,0.15172867
Plpp3,-4.59916,-2.2758884,4.241971812509358e-06,4.9300078980158506e-05,0.13934426229508196,0.2653651482284888,0.072568595,0.31079772
Pcp4,-4.60435,-1.3768874,4.137560930664755e-06,4.819083754094581e-05,0.2896174863387978,0.39193781634128705,0.16041322,0.37285832
Prdm8,-4.604662,-3.0107203,4.131359742160544e-06,4.813947800167121e-05,0.030054644808743168,0.1693420101229212,0.012883142,0.09939793
Tspan18,-4.604932,-3.3199239,4.126005477909729e-06,4.809794672079584e-05,0.030054644808743168,0.16807664497469268,0.0128235845,0.12122829
Abtb3,-4.620976,-3.9209108,3.8193938970400185e-06,4.475670039837126e-05,0.01912568306010929,0.1584598698481562,0.010184383,0.14414
Ptpro,-4.6567407,-1.1154538,3.212544498552685e-06,3.807722570626848e-05,0.31693989071038253,0.4138105567606652,0.20046835,0.3926751
Hspa8,-4.667858,-1.0382551,3.0435573744158895e-06,3.6202030389798564e-05,0.6721311475409836,0.6711135213304411,0.50410676,0.85281277
Gatm,-4.7053013,-2.563592,2.5349144878801555e-06,3.062680636333585e-05,0.09289617486338798,0.2269703543022415,0.040636167,0.21928015
Arsj,-4.7059517,-2.8901498,2.5268458154796044e-06,3.057016977124582e-05,0.03825136612021858,0.17888647866955892,0.01604038,0.113216124
Rgs8,-4.7247005,-2.5256486,2.3045462606753455e-06,2.808306486364922e-05,0.04371584699453552,0.18626174981923355,0.018473921,0.101985626
Tiam2,-4.739499,-1.0434465,2.1424736879271633e-06,2.635909706712586e-05,0.27049180327868855,0.38575560375994217,0.15933906,0.30456388
Gsg1l,-4.764491,-1.5778846,1.8933076170154405e-06,2.3465486932290075e-05,0.12021857923497267,0.25831525668835864,0.06522609,0.18333071
Rnf144a,-4.768455,-1.453451,1.8564413022279775e-06,2.307242265997491e-05,0.16666666666666666,0.30068691250903834,0.08563135,0.21901137
P3h2,-4.770494,-1.4065819,1.8377485071076203e-06,2.2850672089764813e-05,0.21311475409836064,0.33232104121475053,0.11276371,0.27494165
Wnk1,-4.7912264,-0.45897317,1.657649478807452e-06,2.07844337356772e-05,0.8661202185792349,0.7591106290672451,0.8496737,1.0439372
Kcna4,-4.7978206,-1.2087746,1.6040120119684836e-06,2.0130687884910392e-05,0.19398907103825136,0.32758496023138106,0.0970625,0.21155739
Prkg2,-4.7978697,-2.4044433,1.603621570829785e-06,2.0130687884910392e-05,0.06830601092896176,0.20853217642805497,0.030077882,0.1498506
Epha7,-4.8022656,-0.5432847,1.5688025432245344e-06,1.975338534978596e-05,0.7923497267759563,0.7064352856109906,1.0247253,1.2818227
Bcas1,-4.806548,-2.9690542,1.5355844066646351e-06,1.9353261260355885e-05,0.05191256830601093,0.19399855386840203,0.03527047,0.24772225
Arhgef6,-4.807709,-2.577732,1.5266970926161629e-06,1.926836584245951e-05,0.04918032786885246,0.19345625451916124,0.023022678,0.13018563
Mgll,-4.8096046,-0.98395485,1.5122898573252853e-06,1.909550209883948e-05,0.3907103825136612,0.47509038322487346,0.2405349,0.43038014
Man1a2,-4.853769,-0.52499735,1.2113688767019514e-06,1.5462936682651512e-05,0.7158469945355191,0.6593998553868402,0.5947086,0.7743299
Alcam,-4.8640375,-0.54959553,1.1501501095535e-06,1.473749806566645e-05,0.7814207650273224,0.7172451193058569,0.95807844,1.2094542
Usp6nl,-4.869871,-1.7262058,1.1167104217716968e-06,1.4329517207739012e-05,0.13934426229508196,0.2776934201012292,0.069601186,0.21388716
mt-Nd4,-4.875259,-1.3839551,1.0866569923318336e-06,1.397056142773032e-05,0.3251366120218579,0.4275126536514823,0.20950171,0.47515035
Etl4,-4.877688,-0.6728724,1.0733644390183482e-06,1.38128843277888e-05,0.76775956284153,0.7109544468546638,1.1998018,1.5470967
Ano6,-4.890594,-0.7868774,1.0053213024615433e-06,1.299325800728315e-05,0.5081967213114754,0.5303687635574837,0.31219715,0.48993117
Tnfrsf19,-4.8947206,-1.2156792,9.844560667980384e-07,1.2741972309664398e-05,0.1994535519125683,0.3355748373101952,0.1072749,0.23349021
Eepd1,-4.9025927,-1.9566804,9.457998198093183e-07,1.228305517558066e-05,0.09836065573770492,0.23926247288503255,0.041001238,0.15053958
Prdm5,-4.9150724,-1.8895284,8.874959366773015e-07,1.1576221271125772e-05,0.14207650273224043,0.27559652928416484,0.06875131,0.23403916
Tead1,-4.9193583,-1.1693183,8.68284308210804e-07,1.1347665059155789e-05,0.37158469945355194,0.44414316702819956,0.21944402,0.43946847
Bicc1,-4.9280434,-1.2550263,8.30571597227934e-07,1.0860077283462085e-05,0.22131147540983606,0.3516992046276211,0.13454439,0.29544467
Itsn1,-4.930817,-0.5231426,8.188637827069728e-07,1.0727874130344396e-05,0.7131147540983607,0.6413955169920462,0.53694767,0.70381236
Ddx5,-4.9397397,-0.34253642,7.822694279611233e-07,1.0293623667637309e-05,0.9180327868852459,0.8043022415039769,1.0166465,1.1745249
Golm1,-4.9459114,-2.194839,7.578845763247608e-07,9.997230518333984e-06,0.08469945355191257,0.23015184381778742,0.038799416,0.16647151
Ntf3,-4.946477,-4.2514997,7.556860926993052e-07,9.973126380564994e-06,0.01639344262295082,0.16543745480838756,0.0058662626,0.10621776
Tshz1,-4.9701166,-2.460652,6.691261293935372e-07,8.918362647224379e-06,0.06830601092896176,0.2148590021691974,0.030688077,0.15832469
Maf,-4.979807,-2.4640837,6.364782321213487e-07,8.50854233686599e-06,0.08743169398907104,0.23015184381778742,0.05318271,0.2634355
Slc30a3,-4.9895096,-3.1291847,6.053275569167001e-07,8.140716443619485e-06,0.03825136612021858,0.18723788864786695,0.013737903,0.11424617
Shroom2,-4.9952974,-2.2603679,5.874510754271408e-07,7.90822164164693e-06,0.07923497267759563,0.2271872740419378,0.035525844,0.15979373
Mapk4,-4.9968257,-0.96567506,5.828164775327761e-07,7.849763785115636e-06,0.4207650273224044,0.4871655820679682,0.27932832,0.4881696
Dennd2b,-5.003905,-1.3361893,5.618052404541173e-07,7.5819722807645055e-06,0.1912568306010929,0.32787418655097617,0.098847605,0.23295565
Itm2c,-5.021145,-1.0657591,5.136434489265933e-07,6.963470975104723e-06,0.48360655737704916,0.5413232104121475,0.29234183,0.536957
Ston2,-5.02308,-2.1883185,5.084940019078708e-07,6.897139743192573e-06,0.08469945355191257,0.23257411424439625,0.042603448,0.18096334
Cdon,-5.024094,-1.0194194,5.058137211906715e-07,6.8642498426229e-06,0.28415300546448086,0.4078091106290672,0.17101952,0.3206931
Rnf144b,-5.02798,-2.8377225,4.956733703550145e-07,6.733439565945016e-06,0.04644808743169399,0.19638467100506146,0.020079136,0.13540022
Kcnmb2,-5.031427,-2.646879,4.868428967650029e-07,6.616827838176847e-06,0.12568306010928962,0.2588937093275488,0.061323218,0.33367884
Ppp1r16b,-5.038073,-1.2466351,4.702415196475341e-07,6.410649230304029e-06,0.34153005464480873,0.43980477223427333,0.18834983,0.39997658
Gab1,-5.043377,-2.5986965,4.5738753377423115e-07,6.248095085161967e-06,0.10655737704918032,0.24714389009399856,0.054159373,0.29051143
Agap1,-5.0445085,-0.49502087,4.54689139979874e-07,6.214393281413638e-06,0.7978142076502732,0.7052422270426609,0.7287691,0.92090404
Cbfb,-5.0700045,-1.9857653,3.9780612718230147e-07,5.478754811577878e-06,0.08743169398907104,0.23821402747650036,0.04707573,0.1747202
Abca8b,-5.079119,-0.82153887,3.7918915952491396e-07,5.235232867613866e-06,0.36885245901639346,0.47736804049168474,0.25047275,0.407482
Filip1,-5.085847,-1.7498126,3.6598961345333207e-07,5.058714461672342e-06,0.09289617486338798,0.24551699204627622,0.04869568,0.15514228
Cntnap3,-5.109577,-2.529529,3.2288031117109013e-07,4.495230031692845e-06,0.060109289617486336,0.21146059291395516,0.037689187,0.2002954
4921539H07Rik,-5.1141815,-3.0926278,3.1510395202614457e-07,4.398360099190912e-06,0.03825136612021858,0.1915762834417932,0.021008752,0.16645509
Kcnv1,-5.1422076,-2.9178884,2.7152857025114114e-07,3.813890581624758e-06,0.03825136612021858,0.1925524222704266,0.014941798,0.10774945
A830036E02Rik,-5.1607327,-2.1812942,2.459854345534035e-07,3.4750939150630663e-06,0.07103825136612021,0.22368040491684743,0.035108507,0.15020008
Gm56610,-5.1689887,-1.7332101,2.3536439023442338e-07,3.340856400210753e-06,0.08743169398907104,0.24248011569052783,0.039749563,0.12647039
Aplp2,-5.178067,-0.7912281,2.2419655515387773e-07,3.19245439161881e-06,0.6693989071038251,0.6676789587852494,0.48799384,0.73649204
Itpr2,-5.180431,-2.6159682,2.213736892829319e-07,3.155602668982695e-06,0.07650273224043716,0.2279826464208243,0.0472551,0.25977927
Myo1b,-5.2002273,-2.238515,1.9904503374680468e-07,2.864670624947318e-06,0.09562841530054644,0.24446854663774403,0.04109684,0.18063755
Soga1,-5.2019377,-1.8278515,1.9722144556237235e-07,2.8429936922000778e-06,0.12568306010928962,0.27700650759219086,0.061420076,0.20284393
Yes1,-5.2101903,-1.8938979,1.8864700657441585e-07,2.7267052537141224e-06,0.10382513661202186,0.2570860448300795,0.05297355,0.1841348
Arhgef4,-5.22665,-1.3359234,1.7260856023983733e-07,2.5110947556277362e-06,0.2185792349726776,0.3586044830079537,0.11466679,0.26751262
Sergef,-5.2584386,-0.84943044,1.45283738862287e-07,2.1378828385704556e-06,0.3989071038251366,0.49671005061460594,0.2573375,0.4244783
Appl2,-5.2833886,-2.201712,1.2681603190783432e-07,1.87743624097163e-06,0.08743169398907104,0.24385394070860447,0.04361285,0.18653664
Kcnip2,-5.286946,-1.3069496,1.2437542957757903e-07,1.8433357930223652e-06,0.21584699453551912,0.35274765003615327,0.10952053,0.25182334
Cntnap4,-5.315658,-1.6599803,1.0627255559080506e-07,1.5855322424902453e-06,0.22404371584699453,0.3527114967462039,0.16299061,0.44431648
Mcc,-5.323345,-1.5280842,1.0187626908576414e-07,1.5258725475666012e-06,0.16666666666666666,0.3165582067968185,0.1068262,0.28152373
Stim2,-5.333386,-0.82270783,9.639802261497533e-08,1.4478562703546043e-06,0.5737704918032787,0.5756326825741143,0.3971142,0.621811
Adamts6,-5.362128,-1.8024697,8.224741057966513e-08,1.2450636181834378e-06,0.13114754098360656,0.2846710050614606,0.07911576,0.25245345
Gfra2,-5.367405,-2.5058227,7.987753879964896e-08,1.2112355911662346e-06,0.060109289617486336,0.21923355025307303,0.026868226,0.14381701
Wipf1,-5.3757033,-2.9137886,7.62843273905989e-08,1.1593664462587062e-06,0.07103825136612021,0.2271872740419378,0.035891727,0.24325316
Orai2,-5.384229,-1.8637376,7.275576726433936e-08,1.1088754772505949e-06,0.11202185792349727,0.2690527838033261,0.05136883,0.17549962
Fgf13,-5.412756,-0.9567913,6.206203316752922e-08,9.549881711896167e-07,0.6693989071038251,0.6373825018076645,0.5418896,0.8738277
Nectin1,-5.4163556,-2.231329,6.08260733688635e-08,9.385540486109977e-07,0.07103825136612021,0.2334056399132321,0.03284599,0.14565316
Sox6,-5.4271674,-2.4457896,5.725543175147938e-08,8.862059050473796e-07,0.17759562841530055,0.3106652205350687,0.106316976,0.47695023
Fbxl7,-5.4418616,-1.3198503,5.2726620139503737e-08,8.198867379331396e-07,0.24316939890710382,0.38228488792480114,0.1736055,0.38749355
Smoc2,-5.4423137,-2.7087703,5.259297322193552e-08,8.182821021849493e-07,0.04918032786885246,0.21200289226319596,0.025833948,0.15793842
Dock1,-5.454377,-2.4690466,4.9144754510275976e-08,7.690853545085122e-07,0.14207650273224043,0.2870932754880694,0.06793874,0.32875252
Unc13c,-5.475627,-2.8542912,4.359653288825679e-08,6.86658170402966e-07,0.07103825136612021,0.23007953723788865,0.03751757,0.24409164
Tmem196,-5.4766836,-2.4047406,4.3337080269898974e-08,6.837741320329921e-07,0.06557377049180328,0.22866955892986263,0.034205668,0.16912356
Phactr2,-5.495433,-1.4658198,3.897533087691031e-08,6.178567201549145e-07,0.1912568306010929,0.339587852494577,0.11582195,0.29206297
Smarca2,-5.519882,-0.6428014,3.392272307787879e-08,5.415945152124795e-07,0.7213114754098361,0.677295733911786,0.6013744,0.82747626
Phka1,-5.558912,-2.2520742,2.7146181967056902e-08,4.375632330262861e-07,0.09016393442622951,0.25394070860448303,0.047614995,0.20888981
Kitl,-5.5589867,-1.9311414,2.7134553894029833e-08,4.375632330262861e-07,0.12568306010928962,0.2819233550253073,0.065901734,0.23094244
Rorb,-5.5654283,-2.6191578,2.615095365783495e-08,4.2278948543082137e-07,0.08196721311475409,0.24396240057845264,0.059868786,0.32140416
Vav3,-5.6169314,-1.3693901,1.943787199109113e-08,3.194468626303478e-07,0.27049180327868855,0.39869848156182214,0.16451588,0.37981048
Lama2,-5.6236978,-3.4613128,1.8691234196788693e-08,3.0811868887589706e-07,0.060109289617486336,0.22418655097613882,0.029438592,0.2844771
