names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_ProS (for_DEGs),mean_expr_Rest (for_DEGs)
Faxc,5.4177504,0.48077387,6.035353765036168e-08,9.320112394627692e-07,0.5491803278688525,0.37368040491684745,0.32464123,0.24281949
Zfp644,5.4162936,0.41618767,6.084708420842419e-08,9.385540486109977e-07,0.9016393442622951,0.6659074475777296,0.8956913,0.73520297
Fbxo28,5.4160857,0.49405473,6.091790931260624e-08,9.391074143601431e-07,0.5355191256830601,0.3735357917570499,0.336087,0.24969013
Chd3,5.414756,0.29738343,6.137241593340078e-08,9.455715688821553e-07,0.7786885245901639,0.556760665220535,0.61796856,0.5281918
Map4k2,5.4135623,0.770669,6.178304500781508e-08,9.513526758509979e-07,0.4016393442622951,0.25477223427331885,0.23964238,0.14732033
Cnot4,5.412675,0.4709361,6.209022460246596e-08,9.549881711896167e-07,0.9562841530054644,0.7417208966015908,1.2245923,1.0056161
Tlcd3a,5.411777,0.7202649,6.240228380422433e-08,9.592387676312972e-07,0.43169398907103823,0.2770426608821403,0.24798548,0.15771368
Dock7,5.406838,0.43705583,6.414712346545537e-08,9.854964022394429e-07,0.8907103825136612,0.6515184381778741,0.93394244,0.76120126
Sort1,5.4047794,0.38969627,6.488810598477931e-08,9.963105187491542e-07,0.8715846994535519,0.6709327548806941,0.9336278,0.7785481
Srsf5,5.4036937,0.33954674,6.52824176701108e-08,1.0017924402032424e-06,0.8060109289617486,0.5785972523499638,0.64241165,0.537721
Ubxn2b,5.40198,0.6448951,6.590930535229322e-08,1.0108350655343145e-06,0.46994535519125685,0.32190889370932757,0.2954207,0.19869035
Rufy2,5.4008713,0.38328034,6.63180419445983e-08,1.0165235522255312e-06,0.6967213114754098,0.5033622559652928,0.50073814,0.40433484
Cbwd1,5.39893,0.7641654,6.703955084211497e-08,1.0269969960818867e-06,0.38524590163934425,0.23109182935647143,0.22595498,0.13912742
4933413L06Rik,5.396485,2.5454683,6.795921395554935e-08,1.0404462355575238e-06,0.2103825136612022,0.05068691250903832,0.12299791,0.022171458
Zfp654,5.3963904,0.37391108,6.799492332113925e-08,1.0404462355575238e-06,0.7131147540983607,0.513702096890817,0.5250689,0.42716783
Syne1,5.3937206,0.5554593,6.901344274083675e-08,1.0554303963837697e-06,0.994535519125683,0.8151482284887924,1.9055626,1.588071
Fgf9,5.389045,0.866623,7.083312271283655e-08,1.0826427800306702e-06,0.34972677595628415,0.1940708604483008,0.19209337,0.109883636
Slain2,5.3885474,0.4198202,7.10294459689973e-08,1.0850262724201008e-06,0.5573770491803278,0.388177874186551,0.34283248,0.2667275
Idh3b,5.3883815,0.3866235,7.109500410140814e-08,1.0854106592072936e-06,0.5027322404371585,0.33825018076644975,0.30549023,0.24161035
Golga1,5.384671,0.4215126,7.25771243498626e-08,1.1074090467239116e-06,0.6366120218579235,0.4603398409255242,0.44394973,0.3487269
Zkscan3,5.3843884,0.38055032,7.269135424717698e-08,1.1085225247568932e-06,0.6530054644808743,0.47382501807664495,0.45891768,0.3697248
Narf,5.378552,0.6274165,7.508740185315235e-08,1.1437633150760792e-06,0.4453551912568306,0.2940708604483008,0.26847413,0.18178639
Hdlbp,5.3777647,0.32864907,7.541622868372262e-08,1.1481212831340661e-06,0.6885245901639344,0.4936008676789588,0.48129135,0.4002734
Thoc7,5.377316,0.42441505,7.560436546467883e-08,1.1503336919795696e-06,0.5109289617486339,0.3452277657266811,0.3060366,0.2364821
Ccng1,5.375963,1.1634889,7.617425692905469e-08,1.1583487740145443e-06,0.28415300546448086,0.1272595806218366,0.14936921,0.06945218
Acsl6,5.374451,0.32020265,7.68161995033458e-08,1.1667898703532512e-06,0.6202185792349727,0.43575560375994216,0.4009349,0.33292922
Foxk2,5.371008,0.40267748,7.829778540815211e-08,1.1886223129474843e-06,0.6530054644808743,0.4873825018076645,0.48306087,0.38511163
Rai1,5.367909,0.41210145,7.965470182020958e-08,1.2085385871874823e-06,0.7076502732240437,0.514642082429501,0.5387872,0.4295297
Ankrd13d,5.3652782,0.62605333,8.082443251400724e-08,1.2249027082072052e-06,0.4672131147540984,0.3154374548083876,0.2851969,0.19378737
Ltn1,5.364563,0.38347933,8.114539583191065e-08,1.2290737237899883e-06,0.6147540983606558,0.4443962400578453,0.41341743,0.33108246
Afg3l2,5.3615327,0.40545398,8.251885621649502e-08,1.2484694068340208e-06,0.5819672131147541,0.41294287780188,0.37402168,0.29449138
Nfib,5.360495,0.6532655,8.299410740889434e-08,1.2549531041513737e-06,0.994535519125683,0.8142443962400578,2.083644,1.6996998
Camk1g,5.357767,1.372735,8.42567497853334e-08,1.2730483081785675e-06,0.2650273224043716,0.10755603759942155,0.12735,0.051116914
Arpp21,5.357705,0.7926795,8.428555788052369e-08,1.2730483081785675e-06,0.9972677595628415,0.795408532176428,2.3763132,1.8926771
Dhx15,5.3565674,0.3420298,8.481794249841297e-08,1.2803697274900878e-06,0.7622950819672131,0.5635936370209689,0.60844994,0.507296
Nsd3,5.3553576,0.47028786,8.538736054966165e-08,1.28824164961786e-06,0.9644808743169399,0.736117136659436,1.1978706,0.9819336
Hira,5.35168,0.38116178,8.714140125461315e-08,1.313967144619223e-06,0.7486338797814208,0.5437454808387563,0.58610547,0.47743443
Map3k7,5.349859,0.39600444,8.802275535135147e-08,1.3265123030234516e-06,0.6666666666666666,0.490057845263919,0.48519292,0.3883774
4933407E24Rik,5.342058,2.874765,9.189707815954902e-08,1.3841224720555393e-06,0.1912568306010929,0.030585683297180043,0.09307062,0.013210436
Gon4l,5.338381,0.3678128,9.378038967680759e-08,1.4116969583281903e-06,0.726775956284153,0.5174258857556038,0.5271168,0.43038633
Afg1l,5.3342543,0.42164284,9.593798118655214e-08,1.4425593477798857e-06,0.5792349726775956,0.4088937093275488,0.3881871,0.30314004
Pacsin1,5.334079,0.4518265,9.603085149013682e-08,1.4431481988478615e-06,0.9262295081967213,0.6929501084598698,1.0984172,0.9008929
Tmtc1,5.3328757,0.5079412,9.666953011853892e-08,1.4511230582598553e-06,0.6557377049180327,0.5085683297180044,0.6957759,0.53469485
Sgms1,5.3280306,0.4035858,9.92833789611968e-08,1.4895278574468777e-06,0.8770491803278688,0.6304049168474332,0.8486266,0.698291
Ift140,5.327735,0.673102,9.944521419958388e-08,1.4911232731823764e-06,0.4344262295081967,0.2909255242227043,0.26066694,0.17123051
Rundc3b,5.3269477,0.41960105,9.987683264817701e-08,1.496759895848587e-06,0.7759562841530054,0.5605206073752711,0.65505964,0.52576554
Flvcr1,5.3214917,0.6377156,1.0291989700376208e-07,1.540644920607848e-06,0.4426229508196721,0.29088937093275485,0.25219107,0.16920419
Traip,5.320776,0.7925566,1.0332546213862854e-07,1.5458547704147822e-06,0.412568306010929,0.26793203181489517,0.26743177,0.16297618
Ift80,5.3200674,0.47578087,1.0372886591939505e-07,1.551026503758567e-06,0.5355191256830601,0.3690889370932755,0.32964018,0.24746709
Cers4,5.319934,0.4240288,1.038049055561521e-07,1.5513002293069005e-06,0.6612021857923497,0.47089660159074476,0.46557724,0.36598742
Zfp445,5.3197227,0.3957592,1.0392556677794794e-07,1.5522401219140973e-06,0.8387978142076503,0.6148951554591467,0.7354778,0.6020306
Cmtr1,5.31903,0.4049538,1.0432191633843351e-07,1.5572943844520603e-06,0.5655737704918032,0.3999276934201012,0.35593474,0.27981454
Pibf1,5.3149166,0.36276534,1.0670614260052855e-07,1.591117675735961e-06,0.7978142076502732,0.5819595083152567,0.66953766,0.5546794
Ddx50,5.3143477,0.37173635,1.0704010052004385e-07,1.5952121469626055e-06,0.7896174863387978,0.5752711496746203,0.64453477,0.5303399
Gpi1,5.3137493,0.28639525,1.0739232428120259e-07,1.5995741427028346e-06,0.7896174863387978,0.5480477223427331,0.60270876,0.5176891
Hsf2,5.312426,0.5382524,1.0817541715237497e-07,1.6103454065841084e-06,0.5,0.34501084598698484,0.3074029,0.2213991
Pex7,5.3074117,0.55138355,1.1119275730001285e-07,1.6543462838601025e-06,0.4644808743169399,0.30665220535068693,0.2721809,0.19347648
Trrap,5.2955236,0.3794241,1.1867576649256432e-07,1.7647027369425583e-06,0.7076502732240437,0.5136297903109183,0.52344877,0.42446366
Pip4k2b,5.2934036,0.51269454,1.2006049970471573e-07,1.7843062096602387e-06,0.46174863387978143,0.3093275488069414,0.26650485,0.19396564
Zc3h12b,5.290285,0.41066527,1.2212569293772925e-07,1.8139952289866142e-06,0.8224043715846995,0.5949385394070861,0.74859846,0.60871196
Ccdc138,5.2895083,0.6880666,1.226457021711504e-07,1.8207127167617742e-06,0.42349726775956287,0.2735357917570499,0.25851068,0.16813977
Mad1l1,5.2882695,0.55575705,1.2347910342966534e-07,1.8320726168719535e-06,0.43989071038251365,0.2846710050614606,0.2642626,0.18711822
Tjp1,5.2873816,0.48688042,1.240796318023588e-07,1.839966725457716e-06,0.9808743169398907,0.794179320318149,1.5816929,1.3235215
Hmgxb3,5.284972,0.49240062,1.2572391606272507e-07,1.8622941701242686e-06,0.48633879781420764,0.32830802603036874,0.27858424,0.20568286
Ehmt1,5.2826242,0.40985185,1.2734630578312296e-07,1.8842484781897104e-06,0.9180327868852459,0.687237888647867,0.96167654,0.7958974
Rusc2,5.280059,0.44959003,1.291424098388981e-07,1.909772455900491e-06,0.47540983606557374,0.31872740419378165,0.26578486,0.20125589
Phf12,5.275676,0.35096458,1.3226789172348494e-07,1.954916529488471e-06,0.7185792349726776,0.5181851048445408,0.53078276,0.43764067
Gm44643,5.275331,0.6870585,1.325167436537559e-07,1.9575178130711495e-06,0.4453551912568306,0.2928416485900217,0.2743094,0.17901514
Psma1,5.2728205,0.46462706,1.3434284778340608e-07,1.9834023735934736e-06,0.5,0.35285610990600147,0.3139943,0.23689958
Dnaaf9,5.2715526,0.47316426,1.352745927329435e-07,1.9960616731104845e-06,0.9808743169398907,0.7976861894432393,1.5685028,1.318302
Gm13832,5.2692113,1.4696084,1.3701118648240135e-07,2.0205766085522088e-06,0.27595628415300544,0.12472885032537961,0.1731195,0.066019185
Pcdh19,5.263433,0.34643352,1.4138998867210337e-07,2.0840093228850342e-06,0.73224043715847,0.5079537237888648,0.6302602,0.5251115
Kif9,5.2605977,1.2151549,1.435879415905117e-07,2.1152456088470663e-06,0.29508196721311475,0.1448300795372379,0.15949962,0.07183961
Lrrfip2,5.2596154,0.37393486,1.4435683578195584e-07,2.1254072205266596e-06,0.6557377049180327,0.483116413593637,0.48707703,0.3949196
Clock,5.254397,0.39798105,1.4851046813490434e-07,2.1841687349670936e-06,0.8743169398907104,0.6263195950831526,0.7869205,0.6461298
Tbc1d32,5.2540197,0.38298994,1.4881510640389402e-07,2.1874518102147878e-06,0.644808743169399,0.4552060737527115,0.44656125,0.35884833
St3gal3,5.2535024,0.3618709,1.4923365302981178e-07,2.192404733138897e-06,0.7404371584699454,0.548120028922632,0.5974543,0.49233478
Spats2l,5.252478,0.51933134,1.5006621368908882e-07,2.2034312359703917e-06,0.5491803278688525,0.37982646420824295,0.42482185,0.31430194
Fkbp5,5.2510443,0.5715643,1.51239349100814e-07,2.219443643003207e-06,0.453551912568306,0.29634851771511206,0.2894714,0.20367733
Fgfr1,5.248479,0.383126,1.5336038964070983e-07,2.2481143860588506e-06,0.5136612021857924,0.3357556037599422,0.33509657,0.26638216
Zfp260,5.2482967,0.45470455,1.5351202088010193e-07,2.2491101423382435e-06,0.5136612021857924,0.3617136659436009,0.3298774,0.25087485
Wdr7,5.246453,0.48847,1.5505547542684342e-07,2.270485354070454e-06,0.9562841530054644,0.7290310918293564,1.2380496,1.0099729
8030462N17Rik,5.2440143,0.3553968,1.5712015145485461e-07,2.299465397381233e-06,0.7868852459016393,0.5719088937093275,0.62984484,0.5222168
Armc8,5.2392764,0.36577505,1.6120738230003252e-07,2.3579980198159356e-06,0.8060109289617486,0.5813087490961677,0.65073115,0.5374263
Adcy2,5.238236,0.6197847,1.6211873052636533e-07,2.3700382422434366e-06,0.9836065573770492,0.6943600867678958,1.4511569,1.1399919
Sos2,5.2379107,0.3516799,1.624045470939477e-07,2.3729256010953642e-06,0.6475409836065574,0.46851048445408533,0.45937982,0.37634745
Dnajc18,5.237592,0.3637198,1.6268512002146272e-07,2.3754048640446632e-06,0.5846994535519126,0.4249819233550253,0.38837555,0.31395337
Dnajc11,5.2375174,0.49269226,1.6275103664704966e-07,2.3754048640446632e-06,0.4890710382513661,0.3346348517715112,0.28410828,0.20987071
Kat14,5.2357287,0.6723566,1.643350185597523e-07,2.3972214705214685e-06,0.39617486338797814,0.2454808387563268,0.2203807,0.14384568
Tsc1,5.2319894,0.37759423,1.6769529227439558e-07,2.4449118303923e-06,0.7103825136612022,0.5039045553145336,0.50366044,0.40812016
Nadk,5.230725,0.53991365,1.6884690546694131e-07,2.4603667841088467e-06,0.4453551912568306,0.29439624005784526,0.24936254,0.17797306
Chmp3,5.228881,0.3771724,1.705391834440458e-07,2.483679056445263e-06,0.5655737704918032,0.3963485177151121,0.35799962,0.28625694
Wasf1,5.227343,0.49638626,1.7196344282764053e-07,2.5030648476591016e-06,0.9453551912568307,0.7136659436008677,1.2872599,1.0505724
Serac1,5.225831,0.5508824,1.7337481971475425e-07,2.5196468626347177e-06,0.49453551912568305,0.3441070137382502,0.2980529,0.21270683
Prmt9,5.225821,0.60337776,1.7338396163050216e-07,2.5196468626347177e-06,0.4344262295081967,0.2893347794649313,0.25128302,0.1722993
Fbxo42,5.2226443,0.365816,1.7638610120159635e-07,2.5608197452824927e-06,0.644808743169399,0.46771511207519884,0.4478052,0.36350355
Apoo,5.2226214,0.51911193,1.7640779116181218e-07,2.5608197452824927e-06,0.4972677595628415,0.3457339117859725,0.30457607,0.22190484
Zzef1,5.221324,0.38466802,1.7764839037563054e-07,2.5774364197587435e-06,0.8333333333333334,0.6185827910339841,0.75024605,0.61840963
Arhgef18,5.22121,0.5122342,1.7775761636450195e-07,2.5776293317399717e-06,0.4781420765027322,0.32682574114244395,0.2864351,0.20908244
Plscr4,5.2194643,1.4468354,1.7944161705151163e-07,2.6006452266311315e-06,0.25956284153005466,0.10527838033261026,0.17814046,0.06908611
Taf1b,5.2165117,0.40477055,1.8232419876377754e-07,2.6409979626860927e-06,0.6502732240437158,0.4695227765726681,0.45262557,0.35934597
Psma3,5.2160854,0.321245,1.8274375527197055e-07,2.645649086291944e-06,0.7076502732240437,0.5255242227042661,0.5379023,0.4512021
Sptlc2,5.2139783,0.36148036,1.8483288320883187e-07,2.674453188918316e-06,0.592896174863388,0.41742588575560374,0.38831624,0.3143227
Sntg2,5.2127266,1.1229526,1.8608502232373164e-07,2.691121932098315e-06,0.3743169398907104,0.23727404193781634,0.3184823,0.15888265
Morn1,5.2092996,0.69430274,1.8955505199754158e-07,2.7383571221365277e-06,0.41530054644808745,0.2651843817787419,0.22540139,0.14518052
Nfasc,5.208324,0.36535713,1.9055410754977154e-07,2.751310515777733e-06,0.9562841530054644,0.718293564714389,1.1376518,0.9727766
Ubl3,5.2066784,0.2637307,1.922507242409619e-07,2.7743163052388006e-06,0.7240437158469946,0.5313449023861171,0.55921876,0.48496464
Kcnq1ot1,5.2021914,0.6122412,1.969524061404154e-07,2.8406393735872043e-06,0.9890710382513661,0.7994215473608098,1.9478551,1.596147
Qrich1,5.201655,0.37296322,1.9752194705156134e-07,2.8457987760190097e-06,0.8387978142076503,0.6261388286334056,0.77505136,0.6439626
Faf2,5.20105,0.35464364,1.9816588367142955e-07,2.853546245579481e-06,0.5846994535519126,0.4151120751988431,0.3668373,0.2975694
Elapor1,5.1983347,0.4067779,2.010817600305395e-07,2.8924340963707692e-06,0.6994535519125683,0.5126898047722342,0.565896,0.45364982
Pank3,5.1978793,0.50756216,2.0157469134405938e-07,2.8979732244060328e-06,0.4890710382513661,0.3419016630513377,0.30092114,0.22071593
Ankrd13b,5.1964617,0.7748426,2.0311731373185944e-07,2.9185894224465577e-06,0.40710382513661203,0.2665943600867679,0.24409476,0.1497821
Taok3,5.196023,0.33724505,2.0359726953606769e-07,2.9237912014902186e-06,0.7240437158469946,0.5256688358640637,0.551142,0.45867372
Bbip1,5.195932,0.37998644,2.036969530773982e-07,2.9237912014902186e-06,0.5573770491803278,0.3955169920462762,0.35043406,0.27952603
Mprip,5.193714,0.38736448,2.0613957746089007e-07,2.9572719948607137e-06,0.8825136612021858,0.6483731019522777,0.8489504,0.70424354
Gpatch8,5.191727,0.48005912,2.0835193261120183e-07,2.987415383811629e-06,0.9918032786885246,0.798120028922632,1.5487299,1.296546
Atp2b2,5.1885214,0.41376066,2.1197059029072273e-07,3.036138833964841e-06,0.9508196721311475,0.7152566883586406,1.1510123,0.96411884
Stimate,5.18845,0.42494518,2.1205201981052875e-07,3.036138833964841e-06,0.5601092896174863,0.398590021691974,0.35214502,0.2733956
Naa16,5.188417,0.424844,2.1208904322113908e-07,3.036138833964841e-06,0.5901639344262295,0.42060737527114966,0.3914359,0.3051982
Mark4,5.1877866,0.67773765,2.1280853472495452e-07,3.0448164686152975e-06,0.42349726775956287,0.27888647866955896,0.251243,0.16428976
Rmdn1,5.187539,0.36014265,2.130910399042337e-07,3.04723589261669e-06,0.7595628415300546,0.5343094721619668,0.5603814,0.46081167
4921504A21Rik,5.186027,1.4120644,2.148274340353879e-07,3.070432527941954e-06,0.2677595628415301,0.11818510484454085,0.15632723,0.061644457
Nampt,5.185855,0.43342185,2.1502621148035197e-07,3.0716397142355436e-06,0.4726775956284153,0.31858279103398407,0.27463672,0.21029195
Rnf41,5.1857214,0.47535712,2.1518010462853014e-07,3.072204788187356e-06,0.4562841530054645,0.30260303687635576,0.25578877,0.19033794
Vps13d,5.183891,0.4103339,2.1730411581786255e-07,3.100882417432803e-06,0.8852459016393442,0.6484454085321765,0.8644009,0.70978236
Pex14,5.1808376,0.42856312,2.2089180016730418e-07,3.150404814488038e-06,0.5437158469945356,0.3852494577006508,0.33983615,0.26290742
Sh2d5,5.179371,1.1046379,2.2263524021993065e-07,3.1719029187219176e-06,0.3087431693989071,0.16399132321041215,0.1700147,0.08266559
Pknox2,5.174513,0.3804387,2.2850611727616442e-07,3.2493912778281477e-06,0.8032786885245902,0.557230657989877,0.7184811,0.59201485
Zfp949,5.174471,0.5084556,2.285578531855303e-07,3.2493912778281477e-06,0.5,0.34920462762111354,0.3100959,0.22759011
Rab28,5.1723604,0.35498816,2.3115510450850042e-07,3.2845783490975176e-06,0.7978142076502732,0.5955169920462762,0.68316907,0.5689159
Zkscan16,5.1700907,0.5909748,2.3398027352987201e-07,3.322965089718637e-06,0.48360655737704916,0.33427331887201733,0.30385116,0.21165991
Actr1b,5.1685395,0.47007626,2.3593009862725276e-07,3.34711813627998e-06,0.4972677595628415,0.3438177874186551,0.30744645,0.23099801
Ptprs,5.1682796,0.47516158,2.3625864679421969e-07,3.350010469319622e-06,0.9672131147540983,0.7296818510484454,1.2227775,1.0021313
Alkbh8,5.166319,0.3471723,2.3874934080611123e-07,3.3835415545676205e-06,0.6530054644808743,0.4700650759219089,0.4443304,0.3644991
Spast,5.1653433,0.3318165,2.399979230981664e-07,3.3994434336572124e-06,0.6530054644808743,0.4839117859725235,0.46688697,0.3871413
Fxr1,5.1648717,0.34208772,2.406036636125005e-07,3.4062278404994143e-06,0.8442622950819673,0.6156905278380332,0.72281045,0.60781
Shtn1,5.1642866,0.37929392,2.4135767239585826e-07,3.4151030317412913e-06,0.8879781420765027,0.6528199566160521,0.93209,0.78108114
Mafg,5.1612787,0.46481368,2.452685887609148e-07,3.468614200003042e-06,0.4918032786885246,0.3401301518438178,0.29124954,0.219115
Adrb1,5.160778,0.90585715,2.459256201824191e-07,3.4750939150630663e-06,0.3360655737704918,0.19078091106290673,0.18962044,0.10565156
Dnmt3a,5.160349,0.39304715,2.464901429980685e-07,3.480394189363164e-06,0.8907103825136612,0.6735719450469992,0.9289183,0.77310187
Podn,5.1579266,2.3810425,2.496998224771504e-07,3.523527841609846e-06,0.20218579234972678,0.04931308749096168,0.105428174,0.02111991
Khdrbs1,5.1577864,0.3119379,2.498863063667686e-07,3.523527841609846e-06,0.73224043715847,0.5514822848879248,0.5798918,0.490446
Acss2,5.1577473,0.37353694,2.4993837238959307e-07,3.523527841609846e-06,0.5956284153005464,0.42881417208966016,0.4028376,0.32418606
Aco2,5.156018,0.27331963,2.5225719310170784e-07,3.554352794254268e-06,0.6939890710382514,0.5120751988430947,0.5028447,0.4322023
Hunk,5.1522684,0.5391402,2.573543006033067e-07,3.624271518454324e-06,0.5109289617486339,0.3559291395516992,0.3913749,0.28491366
E130307A14Rik,5.1514783,0.40146363,2.584411612736678e-07,3.637671033747225e-06,0.9016393442622951,0.6736804049168474,0.95525503,0.79337037
Shfl,5.1502233,0.68931973,2.6017673561562355e-07,3.65826733960848e-06,0.40710382513661203,0.26221981200289224,0.22253889,0.14372626
Tecpr1,5.1473813,0.48408282,2.6414821225732423e-07,3.712166560331748e-06,0.5191256830601093,0.36663051337671726,0.32429853,0.24205893
Tnpo3,5.1403217,0.32922778,2.7426830427768304e-07,3.850360154619301e-06,0.7841530054644809,0.5735357917570499,0.62613547,0.5263741
Nsun2,5.138075,0.40358353,2.7756722738368784e-07,3.894637806683912e-06,0.587431693989071,0.4099060014461316,0.3817483,0.3011497
Baz2a,5.135454,0.38315704,2.814636042192631e-07,3.947247935997703e-06,0.6229508196721312,0.4537237888647867,0.42742115,0.34281734
Large1,5.1343355,0.6172005,2.831426095831807e-07,3.968722962702173e-06,1.0,0.8422993492407809,2.3070743,1.9310474
Rgs11,5.131737,0.89132756,2.870797995015045e-07,4.021811372578428e-06,0.366120218579235,0.22657266811279828,0.20769565,0.1172934
Aqr,5.129055,0.44289976,2.9120056805494407e-07,4.077414936756825e-06,0.5409836065573771,0.3895516992046276,0.35119382,0.26967317
Chm,5.1289377,0.37534735,2.913816778957297e-07,4.07782587763451e-06,0.8114754098360656,0.6106652205350687,0.7423414,0.6144654
Arap2,5.124106,0.36651117,2.9895313864257186e-07,4.1816089720592955e-06,0.7978142076502732,0.5747288503253796,0.8128442,0.67951316
Pnpt1,5.123306,0.47663298,3.0022474687334696e-07,4.197210691200225e-06,0.5218579234972678,0.3689443239334779,0.32004908,0.23986155
Sidt1,5.1203666,0.42823103,3.049426608083344e-07,4.260951271929249e-06,0.8032786885245902,0.5839840925524222,0.8167994,0.6620727
Dhx32,5.114842,0.55092484,3.140040488571321e-07,4.38528523533843e-06,0.46174863387978143,0.31442516268980475,0.2689185,0.19112504
Dlgap3,5.1118145,0.38553116,3.190791043354796e-07,4.451534544908794e-06,0.7076502732240437,0.5099783080260304,0.5440274,0.4404478
Sec22a,5.111668,0.4454087,3.193264035505194e-07,4.4526727884807765e-06,0.546448087431694,0.39125090383224875,0.35388422,0.27140686
Gm28905,5.1101203,0.6847921,3.2195363643295385e-07,4.486978325183335e-06,0.4426229508196721,0.29276934201012295,0.38824064,0.25859708
Ambra1,5.1098375,0.441048,3.2243607427161474e-07,4.4913723772308385e-06,0.9480874316939891,0.7462400578452639,1.2183124,1.0131264
Xpo4,5.1084948,0.36014178,3.247358042886431e-07,4.51872141959391e-06,0.6830601092896175,0.4976138828633406,0.49165323,0.40194803
Slc25a36,5.107015,0.3411303,3.2728773734432806e-07,4.549519659825191e-06,0.8142076502732241,0.5896963123644252,0.6726089,0.563795
Dlst,5.103149,0.41972277,3.340481485238069e-07,4.6410929425205224e-06,0.5163934426229508,0.36001446131597975,0.30582064,0.23699439
Pdcd10,5.10297,0.37693742,3.343641073371759e-07,4.643081945297114e-06,0.5546448087431693,0.39855386840202456,0.3508354,0.28037396
Ubxn11,5.101757,0.929259,3.3651450777992446e-07,4.670529351263724e-06,0.33879781420765026,0.19497469269703543,0.18240377,0.09991536
Kcng2,5.1008887,0.9059701,3.38061994588823e-07,4.689584819102568e-06,0.3087431693989071,0.1540130151843818,0.16209255,0.089758575
Ipo5,5.099523,0.45235112,3.40510154520331e-07,4.721108282745766e-06,0.5136612021857924,0.36294287780187995,0.3199686,0.2434107
Pikfyve,5.0958877,0.34845772,3.471106224335752e-07,4.810140497570998e-06,0.7295081967213115,0.5460231381055676,0.58266246,0.4831128
Metap1,5.095667,0.54773587,3.4751604134809625e-07,4.813276304651209e-06,0.42349726775956287,0.27169197396963124,0.22793223,0.16137736
Agap2,5.092529,0.38252258,3.5331891388767583e-07,4.891127880557367e-06,0.5519125683060109,0.388177874186551,0.3421947,0.2723156
Zmym2,5.090659,0.413506,3.568209332665784e-07,4.9370640972569324e-06,0.9262295081967213,0.690057845263919,0.98938537,0.8191356
Icam5,5.0903306,0.25248665,3.5743951997912255e-07,4.943077664353589e-06,0.5792349726775956,0.4015184381778742,0.361034,0.3111554
Adgrl1,5.0856843,0.29920265,3.663033031680707e-07,5.060447175386149e-06,0.7786885245901639,0.5742588575560376,0.623336,0.53245085
Kif2a,5.079041,0.32847595,3.7934493462017853e-07,5.235232867613866e-06,0.8142076502732241,0.5970354302241504,0.6917858,0.584564
Thumpd3,5.0768037,0.5452576,3.8383684010334755e-07,5.294505078838269e-06,0.4262295081967213,0.27733188720173535,0.23354736,0.16574842
Galc,5.072918,0.4611343,3.91761196499604e-07,5.4010381477395386e-06,0.5136612021857924,0.3559652928416486,0.3093669,0.23378289
Fbxl17,5.0707655,0.5282711,3.9621880186161227e-07,5.459691900523857e-06,0.9918032786885246,0.8141720896601591,1.7901815,1.4952326
Larp1b,5.065397,0.6875442,4.075501528482009e-07,5.60854584286391e-06,0.4262295081967213,0.2851409978308026,0.26537767,0.17286816
Zfp523,5.0653515,0.6203878,4.076475634950955e-07,5.60854584286391e-06,0.4426229508196721,0.30104844540853215,0.26158154,0.17771704
Urgcp,5.061752,0.3610131,4.1542149029472014e-07,5.712576992947354e-06,0.6557377049180327,0.4814172089660159,0.46378198,0.37805587
Ppid,5.0615144,0.5069412,4.159391305178818e-07,5.716769533000247e-06,0.3989071038251366,0.2479754157628344,0.21188717,0.15364999
Ttbk1,5.060266,0.4482329,4.1867232309667154e-07,5.751393313705298e-06,0.49453551912568305,0.3344179320318149,0.27269095,0.20682974
Malt1,5.05903,0.5552854,4.2139409900828487e-07,5.785824956746355e-06,0.42896174863387976,0.28022415039768617,0.2434499,0.17191814
Acer3,5.0586305,0.33449933,4.222787462509039e-07,5.7948176618320316e-06,0.7240437158469946,0.5436370209689082,0.590357,0.4935497
Ube2b,5.0585394,0.37127563,4.224803795879773e-07,5.7948176618320316e-06,0.9153005464480874,0.7064352856109906,1.0115485,0.8556135
Tmem44,5.056422,0.7982869,4.271946260358586e-07,5.856489592644653e-06,0.41530054644808745,0.2836587129428778,0.3641157,0.22520304
Herpud2,5.0555964,0.3562462,4.2904770803968883e-07,5.877600357256751e-06,0.5683060109289617,0.40849602313810557,0.36763552,0.29795235
Pak6,5.055541,0.7325552,4.291720097111182e-07,5.877600357256751e-06,0.4016393442622951,0.2562906724511931,0.2328566,0.14652355
Arfgap1,5.053541,0.41838872,4.3369224196985414e-07,5.934165008104183e-06,0.5409836065573771,0.38727404193781634,0.3313737,0.2577201
Kpna1,5.053519,0.26966277,4.337439551885603e-07,5.934165008104183e-06,0.8060109289617486,0.5975415762834418,0.6661871,0.579633
Cacna2d2,5.0490737,0.7484739,4.4395764105307115e-07,6.070810084018332e-06,0.30327868852459017,0.146529284164859,0.17246352,0.10619614
Rps6kb2,5.0423164,0.6223631,4.599293479102352e-07,6.279624785745945e-06,0.43989071038251365,0.29421547360809835,0.25379685,0.172
Plaa,5.0421247,0.40853658,4.6039082325970393e-07,6.2827330731276004e-06,0.587431693989071,0.42913955169920465,0.39210737,0.3087332
Tfdp2,5.0416827,0.36760446,4.6145626499123036e-07,6.294076061073279e-06,0.7513661202185792,0.5736804049168475,0.682744,0.56475973
