names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_COAp Grxcr2 Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Thsd7b,-4.143913,-1.7961934,3.414298036223928e-05,0.005021041598883832,0.2857142857142857,0.5562690582959642,0.32522172,0.84793156
Exoc6b,-4.1483836,-1.033091,3.348310248991906e-05,0.00497066830886257,0.5892857142857143,0.8202690582959641,0.9858533,1.4902369
Cntnap4,-4.149943,-4.1146574,3.325580415237667e-05,0.004964352542079785,0.03571428571428571,0.3524304932735426,0.031574115,0.4419268
Frmpd4,-4.1601954,-1.1682581,3.179753633879027e-05,0.00477318324817483,0.6964285714285714,0.8338654708520179,1.4640503,2.1364205
Ppm1e,-4.16022,-0.9269806,3.17940719184474e-05,0.00477318324817483,0.6607142857142857,0.8107264573991031,1.1860358,1.6721655
Arnt2,-4.165023,-1.2971864,3.1132111085144134e-05,0.0047261007054114285,0.30357142857142855,0.5771479820627803,0.28661388,0.5964525
Dis3l2,-4.183678,-1.2291013,2.8683011935900567e-05,0.004379048469986638,0.42857142857142855,0.6727533632286995,0.39526263,0.7591305
Shisa9,-4.20264,-1.3853766,2.6381979229644942e-05,0.004050764468003198,0.39285714285714285,0.6645739910313901,0.5749324,1.1085166
Pag1,-4.213382,-2.9319975,2.515750650240947e-05,0.003907411559073656,0.08928571428571429,0.4093273542600897,0.055740856,0.36288813
Lrp1b,-4.218641,-0.99968624,2.4577934492410234e-05,0.0038395877895992035,0.8214285714285714,0.9391928251121077,2.4338877,3.0819979
Prkn,-4.2196693,-1.122714,2.4466074845746204e-05,0.0038395877895992035,0.6071428571428571,0.8335784753363229,1.0904667,1.6681083
Satb2,-4.2268696,-2.623358,2.3696511235192436e-05,0.0037454426875860045,0.10714285714285714,0.4212735426008969,0.098813854,0.49467975
Grin3a,-4.2270436,-3.1184297,2.3678181222405307e-05,0.0037454426875860045,0.08928571428571429,0.4029058295964126,0.061827384,0.44075668
Lpp,-4.2397513,-1.8546062,2.237675743307198e-05,0.00357894923944431,0.23214285714285715,0.5314439461883408,0.19120614,0.56647
Efna5,-4.241103,-3.0299373,2.224236858174076e-05,0.003578757148451343,0.10714285714285714,0.4145291479820628,0.080758646,0.5229417
Dennd5b,-4.241369,-1.2066334,2.2216075859736165e-05,0.003578757148451343,0.42857142857142855,0.6688071748878924,0.40487406,0.7663723
Cdh8,-4.24574,-1.3144068,2.1787299831863127e-05,0.003548028766558559,0.5178571428571429,0.6909775784753364,0.69097275,1.2459435
Tnks,-4.2553043,-1.2626941,2.087650630677745e-05,0.003420437344287257,0.3392857142857143,0.636340807174888,0.3245853,0.65236574
St18,-4.259966,-3.4686823,2.044581677319549e-05,0.0033843351240492882,0.08928571428571429,0.4028699551569507,0.07766231,0.6387175
Trps1,-4.2603807,-1.6244758,2.0407911766080065e-05,0.0033843351240492882,0.44642857142857145,0.6825829596412556,0.5452284,1.1741527
Naaladl2,-4.260563,-0.99607676,2.0391254769009015e-05,0.0033843351240492882,0.6964285714285714,0.8633542600896861,1.1395406,1.6561567
Inpp4b,-4.265374,-1.7069485,1.995675643053994e-05,0.0033725663225698628,0.30357142857142855,0.5923946188340807,0.371347,0.90344393
Ppm1l,-4.2673316,-1.3039626,1.9782496309105648e-05,0.003364276429276384,0.4107142857142857,0.6761255605381166,0.47390375,0.91504085
Dock9,-4.2708488,-1.1633838,1.9473053005325306e-05,0.003332744804159815,0.5,0.7145112107623318,0.6033659,1.049128
Apbb2,-4.2833905,-1.2540979,1.8406674138294005e-05,0.003190886026425548,0.4642857142857143,0.6821165919282511,0.43735054,0.83660305
Zmynd8,-4.2910132,-1.2851456,1.778595675455302e-05,0.0031033029739924653,0.4107142857142857,0.6888968609865471,0.43384582,0.8431917
Bckdhb,-4.3086066,-1.5382054,1.6428615713094644e-05,0.0028852085242539417,0.21428571428571427,0.5430313901345292,0.19895358,0.4942783
Apba1,-4.324649,-1.1654955,1.5277491325995706e-05,0.002700698631115162,0.5178571428571429,0.7297219730941704,0.5913526,1.0327961
Pals2,-4.3295097,-1.331122,1.4944163289704935e-05,0.00265926932181703,0.26785714285714285,0.5919641255605381,0.30169195,0.63445276
Ptprm,-4.3311357,-3.8763626,1.4834230709485506e-05,0.002657305194425837,0.05357142857142857,0.3813811659192825,0.047032647,0.53486675
Lrch1,-4.332123,-1.3746544,1.4767862596142182e-05,0.002657305194425837,0.32142857142857145,0.6062062780269059,0.29479474,0.6360657
Epha5,-4.3412223,-1.1770612,1.4169240725963198e-05,0.0025724830966664266,0.6428571428571429,0.8537040358744394,1.3501673,2.0098968
Adamts17,-4.34843,-1.9874207,1.3711536888143775e-05,0.0025063197019348517,0.19642857142857142,0.5078744394618834,0.17219578,0.5568204
Kctd1,-4.3530836,-2.0259721,1.3423585507408182e-05,0.00247049138756204,0.21428571428571427,0.5105650224215247,0.13988273,0.47714454
Chrna7,-4.3582263,-2.2206948,1.3112063062162413e-05,0.0024435565250549044,0.16071428571428573,0.4756591928251121,0.11963599,0.46522576
Gria1,-4.3625317,-1.0091276,1.285660378616558e-05,0.0024157828233165673,0.75,0.8498654708520179,1.6592302,2.258062
Sntg1,-4.3782587,-1.0925359,1.1963136598117287e-05,0.0022797835488752587,0.6428571428571429,0.8148878923766816,1.3080568,1.9103585
Gab2,-4.3831444,-1.6622322,1.1697860867756255e-05,0.0022451537251186467,0.2857142857142857,0.5997847533632287,0.29078606,0.72664714
Atg4c,-4.3888426,-1.9057696,1.1395540488400779e-05,0.0022108591858482204,0.19642857142857142,0.50952466367713,0.13091949,0.42142206
Nckap5,-4.390709,-1.8900111,1.1298159163839024e-05,0.0022108591858482204,0.26785714285714285,0.5745650224215246,0.24396181,0.7051064
Pak5,-4.3981743,-1.3266082,1.0916519923385676e-05,0.0021568153701571552,0.48214285714285715,0.7420627802690583,0.6469838,1.1883988
Lurap1l,-4.4022803,-3.7472517,1.0711897244791688e-05,0.002132064288648538,0.05357142857142857,0.3843946188340807,0.025490131,0.29765671
Ksr1,-4.4267173,-1.807467,9.56781064438692e-06,0.0019218815027398249,0.19642857142857142,0.5070134529147982,0.15611985,0.4646312
Gpc6,-4.429214,-2.1952295,9.45772329649102e-06,0.0019218815027398249,0.26785714285714285,0.5526457399103138,0.29401162,0.9420799
Foxp1,-4.4331536,-1.145204,9.286455268551439e-06,0.0019047866646257799,0.5892857142857143,0.7960179372197309,0.8939061,1.4339491
Fut8,-4.4352193,-1.1026912,9.197862615688478e-06,0.001901127449873457,0.48214285714285715,0.7385829596412556,0.5898887,1.0029013
Sel1l3,-4.435518,-2.5098474,9.185121047304996e-06,0.001901127449873457,0.125,0.44947085201793724,0.08269759,0.3994717
Nck2,-4.448516,-1.7440711,8.646565304429068e-06,0.0018151032010156958,0.14285714285714285,0.4816860986547085,0.13168666,0.38627285
Alcam,-4.4538827,-1.419815,8.433120283615894e-06,0.001784235763942985,0.35714285714285715,0.7202152466367713,0.63042957,1.2090249
Mir99ahg,-4.4593325,-1.1800935,8.221534607321831e-06,0.0017532748801487113,0.6607142857142857,0.8755874439461884,1.4397541,2.1157112
Kcnq5,-4.469394,-1.3874867,7.844151708634748e-06,0.0016861788512881255,0.625,0.7826008968609866,1.0921117,1.8215792
4930578G10Rik,-4.471401,-1.6358721,7.770869997326002e-06,0.0016838973937754007,0.2857142857142857,0.5676771300448431,0.24330448,0.6184513
Ctnna2,-4.4715757,-1.0595113,7.764541797281453e-06,0.0016838973937754007,0.6964285714285714,0.8869596412556053,1.8287458,2.475887
Gpm6b,-4.4746447,-1.0531301,7.653849818331676e-06,0.0016838973937754007,0.6607142857142857,0.8330762331838565,0.99809426,1.5161726
Tom1l2,-4.477183,-1.2125922,7.563446033976934e-06,0.0016795850820905804,0.44642857142857145,0.7154080717488789,0.48282915,0.89133626
Ctnnd2,-4.477722,-0.7926241,7.5443745320408885e-06,0.0016795850820905804,0.7678571428571429,0.8854529147982063,1.9716576,2.460404
Arl15,-4.4798374,-1.2698925,7.469998664351874e-06,0.0016795850820905804,0.5178571428571429,0.7629058295964125,0.78853387,1.3594673
Aig1,-4.4887376,-1.3118596,7.164648876484811e-06,0.0016454197889841612,0.42857142857142855,0.6778116591928252,0.41254106,0.8187884
Megf9,-4.4946685,-1.4433256,6.967844412483093e-06,0.0016140170634777644,0.2857142857142857,0.6312825112107623,0.3119852,0.690992
Itsn1,-4.5152645,-1.4341675,6.323778959682509e-06,0.0014905257951462192,0.35714285714285715,0.6445201793721973,0.32057405,0.7037083
Ephb1,-4.5230284,-3.1370158,6.096103836819191e-06,0.0014495779654454127,0.08928571428571429,0.42651121076233184,0.06505556,0.4645654
Ccser1,-4.5235844,-1.1054575,6.08011100454618e-06,0.0014495779654454127,0.6964285714285714,0.8628878923766816,1.6095064,2.2625372
Pcdh15,-4.537694,-1.6034328,5.68727718868471e-06,0.0013767309735131363,0.5,0.7434260089686099,0.8471836,1.6195256
Scai,-4.5748215,-1.1799943,4.766262615156793e-06,0.001164267967902391,0.5178571428571429,0.7188161434977578,0.5743688,1.0145984
Slc24a2,-4.600378,-1.3765562,4.217252156480842e-06,0.001049236717080002,0.625,0.8159282511210763,1.1013138,1.8268079
Rasgrp1,-4.6014395,-1.9863551,4.195808079445669e-06,0.001049236717080002,0.14285714285714285,0.5013452914798207,0.1592007,0.52105135
Pacrg,-4.6223426,-1.9549528,3.7943065931066354e-06,0.0009618209260073141,0.23214285714285715,0.5503139013452915,0.1732903,0.5501874
Ext1,-4.6245737,-1.2066456,3.753691883651165e-06,0.0009605876277495886,0.6071428571428571,0.7762511210762332,0.88933647,1.460598
Mpped1,-4.631865,-2.773656,3.623862637298106e-06,0.0009362806640788472,0.125,0.4540269058295964,0.0768754,0.43595394
Scmh1,-4.6470113,-1.3282899,3.367784319628684e-06,0.0008785666472662402,0.44642857142857145,0.7022421524663677,0.42768356,0.850216
A330102I10Rik,-4.6480565,-3.384716,3.350769335938165e-06,0.0008785666472662402,0.07142857142857142,0.4186188340807175,0.038504045,0.34359777
Olfm3,-4.665368,-4.4606743,3.0806525614657624e-06,0.0008277713432658504,0.05357142857142857,0.4002511210762332,0.026599398,0.4659644
Lncppara,-4.670403,-2.4511395,3.006095008070445e-06,0.0008158966956247764,0.10714285714285714,0.46859192825112106,0.07782931,0.3664527
Plcl2,-4.6714396,-1.5414631,2.990957746232758e-06,0.0008158966956247764,0.4107142857142857,0.6515156950672646,0.37305573,0.8399301
Pde4dip,-4.6776943,-1.1631423,2.901189062608098e-06,0.000803659279508037,0.5357142857142857,0.7525381165919283,0.69008976,1.1711714
Ldlrad4,-4.6796517,-1.2207294,2.873626924773445e-06,0.000803659279508037,0.5535714285714286,0.7447533632286996,0.67299926,1.1748528
Cracd,-4.6923842,-1.7817328,2.700392993374857e-06,0.0007637848392840253,0.26785714285714285,0.5578116591928252,0.21329203,0.59744203
Dmd,-4.711006,-1.2304705,2.4649674699943487e-06,0.0007046135736037037,0.6428571428571429,0.8754080717488789,1.559324,2.2836316
Pde4b,-4.725763,-1.6855786,2.2925322600260054e-06,0.0006663557407641178,0.5,0.7641973094170403,0.84053576,1.6560084
Nfasc,-4.72777,-1.3421267,2.269990289186758e-06,0.0006663557407641178,0.48214285714285715,0.7236591928251122,0.5034571,0.9780086
Gse1,-4.7352686,-1.6895374,2.1876517113884473e-06,0.0006531355720556397,0.25,0.5767174887892377,0.2150229,0.57310927
Atf7,-4.741739,-1.5580072,2.1189192858376035e-06,0.0006397231596680495,0.25,0.6163587443946188,0.26042172,0.6290938
Exoc4,-4.755591,-1.1634243,1.978667327227497e-06,0.0006041680804841233,0.5892857142857143,0.8429058295964126,1.0396385,1.6282479
Ptchd4,-4.7889113,-2.5363235,1.6768853035422596e-06,0.0005179069897262128,0.10714285714285714,0.4702421524663677,0.13102819,0.59451514
Slc9a9,-4.807152,-1.5449783,1.5309581075809937e-06,0.00047833539942675933,0.4107142857142857,0.6876053811659193,0.42819127,0.93985844
Sema3e,-4.8181257,-2.6658192,1.449130034002454e-06,0.0004635490954005469,0.05357142857142857,0.43949775784753364,0.10375065,0.5269485
Satb1,-4.8360677,-2.256056,1.3243294272540206e-06,0.00042873170735319925,0.08928571428571429,0.4665470852017937,0.12409057,0.48925865
Cacnb2,-4.853437,-1.4497206,1.2133993978915212e-06,0.00039761026611396556,0.5535714285714286,0.7821704035874439,0.99096787,1.7275437
5730522E02Rik,-4.886459,-1.4444692,1.02665848272134e-06,0.0003405717707496593,0.5357142857142857,0.74952466367713,0.8920611,1.59322
Prkca,-4.8940234,-1.3701183,9.879498263745065e-07,0.00033182764793353737,0.5357142857142857,0.7611121076233184,0.6935096,1.277257
Runx1t1,-4.9080586,-1.9831498,9.198243170284365e-07,0.0003128567012475201,0.375,0.6101165919282511,0.32331818,0.91991913
Tcf12,-4.921861,-1.3155481,8.5725052815574e-07,0.0002953118165582658,0.5357142857142857,0.8132735426008969,0.77314216,1.3618828
Maml3,-4.923545,-2.8173227,8.499034397242798e-07,0.0002953118165582658,0.16071428571428573,0.5048968609865471,0.123998925,0.6577833
Cdh10,-4.9336314,-1.5273039,8.071466585535142e-07,0.00028536882520174904,0.48214285714285715,0.7561973094170403,0.7541234,1.4457269
Cntn3,-4.937248,-1.7493967,7.923267700634439e-07,0.0002838642708213965,0.32142857142857145,0.6644304932735426,0.46701264,1.0990323
Sik3,-4.937812,-1.394038,7.900391673912314e-07,0.0002838642708213965,0.4642857142857143,0.753219730941704,0.52827877,1.0399945
Hs6st3,-4.9565334,-1.7081404,7.176198506512104e-07,0.0002641430874931236,0.5714285714285714,0.7949058295964125,1.0714452,1.984035
Ano4,-4.9592876,-1.8789591,7.075222064806908e-07,0.0002640433567796689,0.3392857142857143,0.6429417040358745,0.36841747,0.97016853
Kcnd2,-4.9879875,-1.0799311,6.101148958634392e-07,0.00023089841199789592,0.7857142857142857,0.9130762331838566,2.1775296,2.8645048
Frmd4b,-4.99109,-2.2859132,6.003955825203287e-07,0.0002304661328903033,0.23214285714285715,0.5695067264573991,0.20085113,0.73466986
Ubash3b,-5.01079,-3.9637325,5.420701348306396e-07,0.0002110931090275259,0.07142857142857142,0.44208071748878924,0.038845368,0.4812048
Ppp2r3a,-5.0154433,-1.8407565,5.291126900227406e-07,0.0002090773232486918,0.26785714285714285,0.6048789237668162,0.22982982,0.65520126
Erbin,-5.0159993,-3.723184,5.275853001624541e-07,0.0002090773232486918,0.07142857142857142,0.44767713004484305,0.051526316,0.5296405
St6galnac5,-5.0316763,-1.4923142,4.862091500483801e-07,0.0002009913824892304,0.5357142857142857,0.7213991031390135,0.7002703,1.3490133
Zmat4,-5.0445914,-2.1096473,4.54491092714395e-07,0.00019081524470680928,0.30357142857142855,0.6017578475336323,0.27796325,0.8683452
Prickle1,-5.049726,-1.4301574,4.424439939707071e-07,0.0001887058748887762,0.48214285714285715,0.7428520179372198,0.67171204,1.2754903
Xkr6,-5.050904,-2.0729828,4.397241203410687e-07,0.0001887058748887762,0.26785714285714285,0.586152466367713,0.20633696,0.67510223
Ptk2,-5.0565114,-1.2431629,4.269956306497873e-07,0.00018808807533704568,0.5535714285714286,0.7981345291479821,0.7814318,1.3360932
Epha3,-5.0831213,-2.0542033,3.7128274941380613e-07,0.00016627279127914954,0.23214285714285715,0.5951210762331839,0.2888961,0.8717564
Cdh20,-5.099603,-2.9521942,3.4036663977331705e-07,0.0001550110442493056,0.08928571428571429,0.48039461883408074,0.119233854,0.6831201
Pde4d,-5.1059403,-1.6036904,3.291536993972091e-07,0.00015248896384143117,0.5535714285714286,0.8257578475336322,1.0448225,1.8872068
Focad,-5.12073,-1.4630848,3.0435523404083623e-07,0.00014347412523995208,0.4642857142857143,0.6961076233183856,0.48445463,1.0000434
Slc24a3,-5.1406126,-1.6123766,2.7384402511591795e-07,0.0001313962313368699,0.42857142857142855,0.7309058295964126,0.5641119,1.1991469
Gm20754,-5.203322,-1.7581012,1.957575651691293e-07,9.56364686562637e-05,0.42857142857142855,0.7457937219730941,0.7760158,1.6028183
Oxr1,-5.2037864,-1.5282614,1.9526863571374082e-07,9.56364686562637e-05,0.5892857142857143,0.8565022421524664,1.2069865,2.0488863
Adarb2,-5.2747073,-2.7333362,1.329682712523676e-07,6.741240468964372e-05,0.21428571428571427,0.5829596412556054,0.26000157,1.0900985
Maml2,-5.278755,-2.6219702,1.3006456977003455e-07,6.720836518693901e-05,0.14285714285714285,0.542780269058296,0.19129133,0.8319235
Mast4,-5.289339,-1.5935041,1.227590361808973e-07,6.467716278785706e-05,0.4642857142857143,0.7634798206278027,0.61607826,1.2726024
Il1rap,-5.297385,-1.9330552,1.1747270185228248e-07,6.31298299754166e-05,0.35714285714285715,0.6415784753363228,0.33220407,0.91816145
Erbb4,-5.313079,-2.2339268,1.0778824530728141e-07,5.910755411033983e-05,0.375,0.7207533632286995,0.59289795,1.570013
Plcl1,-5.3746266,-2.086853,7.674146571091056e-08,4.2959232992753474e-05,0.39285714285714285,0.6867802690582959,0.4419725,1.2122508
Trpc4,-5.3755975,-2.7837632,7.632922250728626e-08,4.2959232992753474e-05,0.19642857142857142,0.5434260089686098,0.13817893,0.703317
Prkd1,-5.4029455,-2.895202,6.555542396476386e-08,3.829291830289576e-05,0.10714285714285714,0.507982062780269,0.109368846,0.62047344
Dleu2,-5.4185147,-1.8540542,6.009616303112605e-08,3.5884086681030156e-05,0.26785714285714285,0.6569686098654709,0.29640895,0.80972964
Rasal2,-5.437452,-1.3283277,5.4047924536866566e-08,3.300608482512738e-05,0.5892857142857143,0.8021165919282511,0.86923486,1.4991986
Tenm3,-5.4625273,-2.0262618,4.6940347019285554e-08,2.9332258707167508e-05,0.4107142857142857,0.7364663677130044,0.6164707,1.4978667
Kcnn2,-5.476164,-2.0203843,4.346449779298898e-08,2.84851476999418e-05,0.2857142857142857,0.6442690582959641,0.31552252,0.91829693
Sox5,-5.486931,-2.3217804,4.0897755262254554e-08,2.7473067097419495e-05,0.26785714285714285,0.6211659192825112,0.31962952,1.0587941
Tcf4,-5.5081325,-1.0071545,3.626608389454663e-08,2.4986401903755587e-05,0.7857142857142857,0.9342421524663677,2.1454823,2.7829924
Nr3c2,-5.518484,-1.7576685,3.419361072509951e-08,2.41784821100901e-05,0.5357142857142857,0.7754977578475336,0.7916089,1.6255699
Man1a,-5.5594277,-2.5679376,2.706608492116091e-08,1.965582977923226e-05,0.14285714285714285,0.5591390134529148,0.19541682,0.82405066
Ust,-5.5754285,-2.3428764,2.4692152651530255e-08,1.84299483818505e-05,0.21428571428571427,0.5922152466367713,0.19290288,0.7320731
Zfp536,-5.590807,-4.6764026,2.2601670995923085e-08,1.735162570458438e-05,0.07142857142857142,0.4783139013452915,0.038111955,0.68981487
Cdh11,-5.6159983,-1.7653542,1.954304419090046e-08,1.5444752864985157e-05,0.4107142857142857,0.7287892376681614,0.5224797,1.2038126
Adk,-5.62932,-2.1259272,1.8092152959787928e-08,1.4731398485742474e-05,0.23214285714285715,0.6430134529147982,0.22901897,0.75299853
Klhl29,-5.70297,-1.9377252,1.177378138472233e-08,9.886297056484032e-06,0.375,0.6660807174887893,0.35250443,0.96282804
Tbc1d5,-5.715586,-1.5186919,1.0932641545012506e-08,9.476131558531808e-06,0.48214285714285715,0.7804125560538117,0.580174,1.1796201
Adcy2,-5.7841682,-1.867592,7.287205936358788e-09,6.5269074503320215e-06,0.42857142857142855,0.7002331838565022,0.46331462,1.1475974
Frmd5,-5.8064146,-2.0051305,6.382471374548822e-09,5.9136898563492015e-06,0.375,0.7408789237668162,0.5481373,1.3687681
Grip1,-5.8088036,-1.8042958,6.292079119024914e-09,5.9136898563492015e-06,0.5357142857142857,0.7811300448430494,0.78747123,1.645486
Zbtb16,-5.843111,-2.7305574,5.123478577265463e-09,5.0988099767082584e-06,0.21428571428571427,0.5805560538116592,0.13683878,0.679701
Dlc1,-5.8686757,-3.1269324,4.392891219579658e-09,4.539884118080977e-06,0.125,0.5492017937219731,0.11233614,0.7122552
Cntn4,-5.8688,-2.5752938,4.3895963725390036e-09,4.539884118080977e-06,0.26785714285714285,0.6522690582959642,0.34535417,1.2408088
Plxna4,-5.9217463,-1.9371592,3.1854071950144054e-09,3.5663288054182113e-06,0.44642857142857145,0.7472645739910314,0.57531184,1.3808206
Chrm3,-6.0224705,-2.5270677,1.7177457469733226e-09,2.097992191871508e-06,0.26785714285714285,0.6614887892376682,0.37328222,1.2831982
Iqsec1,-6.0687475,-1.9883114,1.2891160934473996e-09,1.6494547348062682e-06,0.375,0.6939192825112107,0.31529012,0.90449005
Grik4,-6.1297646,-3.1630983,8.800930448823779e-10,1.1824050057994747e-06,0.125,0.5697578475336322,0.121706896,0.7697891
Gm4258,-6.1871233,-2.1062198,6.127206546699765e-10,8.665159995253826e-07,0.375,0.7246636771300449,0.3781369,1.0914865
Egfem1,-6.3230257,-2.1444924,2.564902263963176e-10,4.0540543430994437e-07,0.48214285714285715,0.7739910313901345,0.80952257,1.8737481
Sema6d,-6.32651,-2.312902,2.5076842662621663e-10,4.0540543430994437e-07,0.30357142857142855,0.7067623318385651,0.37160918,1.1744275
Dock4,-6.327339,-1.7284023,2.494245780399636e-10,4.0540543430994437e-07,0.5892857142857143,0.860914798206278,1.0809752,2.0086749
Zbtb20,-6.3514357,-2.075257,2.1331447496076449e-10,4.0540543430994437e-07,0.6607142857142857,0.8689506726457399,1.1514063,2.313898
Fam135b,-6.4680033,-2.3284216,9.930639550412248e-11,2.0525868055352084e-07,0.30357142857142855,0.7017040358744394,0.37294683,1.1848618
Nfia,-6.5379534,-2.4037426,6.236626123029672e-11,1.3964845327150607e-07,0.39285714285714285,0.7404125560538116,0.4187612,1.3223174
Kcnt2,-6.5536227,-2.5129836,5.615779896238336e-11,1.3717818710174917e-07,0.32142857142857145,0.6881793721973094,0.3188496,1.1453689
Fat3,-6.5537634,-2.2190373,5.6104768029549766e-11,1.3717818710174917e-07,0.39285714285714285,0.7393004484304933,0.47209924,1.3373942
Nrp1,-6.6824665,-3.1357303,2.3495390695176155e-11,7.014679421993148e-08,0.14285714285714285,0.624,0.15586652,0.90925854
Zeb2,-6.7181177,-2.076063,1.8408710998048397e-11,6.183025806469505e-08,0.5535714285714286,0.8610941704035875,0.9736366,2.0727909
Qki,-6.7374444,-2.2921836,1.611963934720009e-11,6.183025806469505e-08,0.48214285714285715,0.8304215246636771,0.59140354,1.5994544
Etl4,-6.8830523,-2.9945612,5.858352753495862e-12,2.6235656414405635e-08,0.26785714285714285,0.713542600896861,0.38090855,1.5464944
Gabrg3,-6.965445,-3.331723,3.273674814944186e-12,1.7592728455510053e-08,0.17857142857142858,0.6548520179372197,0.20612346,1.1953295
Bcl11a,-7.006247,-2.8282669,2.4479515695229637e-12,1.644411466827051e-08,0.17857142857142858,0.6810762331838565,0.24181831,1.0793909
Pard3,-7.0832067,-3.9171858,1.4085622658046826e-12,1.2616022694057274e-08,0.08928571428571429,0.6117309417040359,0.06614174,0.7095247
Magi2,-7.101356,-1.5561816,1.2353876063524562e-12,1.2616022694057274e-08,0.75,0.9237668161434978,1.9818811,2.96519
Zfp385b,-7.1831846,-3.3100224,6.810606899847291e-13,1.2616022694057274e-08,0.19642857142857142,0.6676591928251121,0.1961273,1.1470884
