names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Astro-TE NN (for_DEGs),mean_expr_Rest (for_DEGs)
9830166K06Rik,-5.1921043,-2.4484417,2.0793056103752582e-07,8.350163167057717e-07,0.006965174129353234,0.10395157097229443,0.008890938,0.047594618
Klhl11,-5.1933455,-0.5939198,2.0654850249443063e-07,8.297141967447079e-07,0.045771144278606964,0.14751541261234494,0.0532887,0.07937714
Slco5a1,-5.1955748,-2.5284736,2.0408838312023483e-07,8.199543741687664e-07,0.008955223880597015,0.1059942063433113,0.00928782,0.052437536
Amdhd2,-5.2027807,-0.8250433,1.9632860489092707e-07,7.893684892143065e-07,0.031840796019900496,0.13158285671841344,0.03834964,0.06696623
Zfp763,-5.204749,-0.33785805,1.94259069097184e-07,7.813983812337327e-07,0.056716417910447764,0.16043972368714254,0.066792674,0.0836984
Clptm1l,-5.2055736,-0.25660843,1.933981581383028e-07,7.782849347276017e-07,0.06766169154228856,0.1734011735868677,0.08788792,0.10413363
Tmem186,-5.20855,-0.27046442,1.903219540492696e-07,7.66020207505074e-07,0.05572139303482587,0.1597712248384461,0.06716589,0.080471374
Paf1,-5.2121043,-0.28894868,1.8671056074519354e-07,7.518226835341452e-07,0.05472636815920398,0.15824853301641537,0.07314932,0.0886701
Unc13c,-5.2125125,-0.4079512,1.8629984270344641e-07,7.50281290983454e-07,0.12238805970149254,0.23230334992200846,0.18864809,0.24331073
Phb2,-5.2140903,-0.38118905,1.8472125809683068e-07,7.440354077442422e-07,0.05472636815920398,0.15824853301641537,0.07010433,0.09037194
Rbbp8,-5.216278,-0.4213101,1.8255413894573156e-07,7.356373295548601e-07,0.046766169154228855,0.14926093738394117,0.060799874,0.08060791
Commd7,-5.2192144,-0.60754746,1.7968351992114776e-07,7.24395525923667e-07,0.051741293532338306,0.15427467874916437,0.056028683,0.08416283
Mn1,-5.2289824,-1.1603556,1.7044551732332061e-07,6.876683258975413e-07,0.020895522388059702,0.11999554334100869,0.02629013,0.05783577
Cltc,-5.233515,-0.33262998,1.663166712353842e-07,6.712119189087975e-07,0.4417910447761194,0.6982841862883459,0.665546,0.7842408
Dnaja4,-5.236308,-0.5093129,1.6382055407056604e-07,6.614362566305198e-07,0.041791044776119404,0.14395008541929732,0.05217657,0.07347188
Srgap2,-5.23733,-0.44228238,1.6291629377304206e-07,6.578841018457529e-07,0.5164179104477612,0.7293322439278022,0.8548994,1.0423498
Tma16,-5.238635,-0.60358816,1.6176874454662482e-07,6.533482888873905e-07,0.041791044776119404,0.14369011364480427,0.050915007,0.0763759
Otud3,-5.2394056,-1.0358983,1.6109440433423318e-07,6.507225863591168e-07,0.01890547263681592,0.11806432444477456,0.026295934,0.05319194
L3mbtl2,-5.248034,-0.60108244,1.5373074298363515e-07,6.215385290355517e-07,0.03681592039800995,0.13852781697987077,0.046415787,0.069587365
Hax1,-5.2513933,-0.55395603,1.5095310468792117e-07,6.104921617947684e-07,0.041791044776119404,0.14409864071900766,0.054610655,0.079184346
Pnpla3,-5.252523,-1.9053282,1.500299413346379e-07,6.068499960351829e-07,0.011940298507462687,0.11041372650969324,0.013282527,0.048873425
Get1,-5.2533875,-0.62439597,1.493270139815455e-07,6.040976913104679e-07,0.03980099502487562,0.141684617098715,0.05133578,0.0780752
Ap1s3,-5.256304,-2.6854227,1.4697926533773577e-07,5.948686337739057e-07,0.005970149253731343,0.1040258486221496,0.008009765,0.050437614
Eif1a,-5.2578,-0.32096025,1.4578881565045725e-07,5.901394209894225e-07,0.04975124378109453,0.15353190225061278,0.06663046,0.08256351
3830408C21Rik,-5.2592664,-0.26863754,1.446311941035367e-07,5.858064795842676e-07,0.05373134328358209,0.15809997771670503,0.06234865,0.074644044
Gm26936,-5.260645,-0.56988615,1.4355089059693017e-07,5.816939270607018e-07,0.04079601990049751,0.14320730892074574,0.05323545,0.078038484
Cwc25,-5.2620716,-0.35238704,1.424413365901106e-07,5.772848739330727e-07,0.05572139303482587,0.16043972368714254,0.06673569,0.084439375
Plekhh1,-5.2643447,-1.6554884,1.4069030046096912e-07,5.70360346014822e-07,0.03781094527363184,0.13689370868305728,0.044194236,0.13308527
Ccl27a,-5.265082,-0.29835626,1.401269637517402e-07,5.681622930450066e-07,0.05572139303482587,0.160662556636708,0.07926341,0.09661913
Gpatch4,-5.267363,-0.7772396,1.383974537706204e-07,5.613191823119352e-07,0.031840796019900496,0.13310554854044418,0.040789116,0.068921044
Zfp958,-5.2688212,-0.3409665,1.3730261487951377e-07,5.569627508774962e-07,0.050746268656716415,0.1550917328975711,0.06140637,0.077160336
Neurl4,-5.270664,-0.30436707,1.3593108727207818e-07,5.515657376926518e-07,0.06368159203980099,0.1698729852187477,0.07428585,0.090961665
Gm29237,-5.2748876,-1.6673107,1.3283750338163986e-07,5.391757878949642e-07,0.014925373134328358,0.11401619252766843,0.017328275,0.05403168
Dennd1b,-5.2797666,-0.2563961,1.2934858240276601e-07,5.25252593193641e-07,0.40696517412935324,0.6355195721607368,0.6117267,0.6969828
Vwa3b,-5.2866416,-2.478921,1.2458228140638013e-07,5.060507787436786e-07,0.009950248756218905,0.10874247938795216,0.011631186,0.063181564
Dr1,-5.288309,-0.34931073,1.2345213199339888e-07,5.016117929325008e-07,0.056716417910447764,0.16207383198395603,0.070093,0.08846775
Bbs12,-5.2902775,-0.43208727,1.221308587180275e-07,4.96318235594888e-07,0.03781094527363184,0.14049617470103246,0.04908774,0.06567616
Slc66a2,-5.3006115,-1.2153866,1.1541557279624119e-07,4.694545021245838e-07,0.023880597014925373,0.12474931293173884,0.027836584,0.063486814
E130307A14Rik,-5.3026114,-0.28727835,1.1415768834615271e-07,4.645490058853738e-07,0.44477611940298506,0.6869568446854342,0.6958124,0.800586
Slc29a4,-5.304082,-1.9000324,1.1324153846991253e-07,4.6117007255025e-07,0.014925373134328358,0.11449899725172695,0.017234428,0.062862195
Gm13481,-5.312487,-2.1918027,1.0813912825999856e-07,4.4085850043182545e-07,0.010945273631840797,0.11030231003491049,0.01440693,0.06419307
Atp10d,-5.3129115,-1.313202,1.0788751769174003e-07,4.39899484123984e-07,0.028855721393034824,0.12991160959667236,0.030865263,0.075009
Kcnj4,-5.3157225,-0.6232251,1.0623499642165959e-07,4.3335879062547334e-07,0.04776119402985075,0.1517120998291614,0.058282737,0.08841507
Rassf1,-5.3204737,-0.45403296,1.0349729866568142e-07,4.2264018467277504e-07,0.046766169154228855,0.1511550174552477,0.056566283,0.076703206
Zfp52,-5.326062,-0.49193335,1.0036482025848226e-07,4.100977372788045e-07,0.045771144278606964,0.15000371388249276,0.05477283,0.07619882
St6galnac6,-5.3287477,-0.2549291,9.889228528851913e-08,4.0414231265437397e-07,0.05472636815920398,0.160662556636708,0.07161281,0.08488151
Mvb12a,-5.3289647,-0.36690345,9.877413350100863e-08,4.037822861968815e-07,0.04875621890547264,0.15394042932481616,0.06154173,0.07867822
B4galt3,-5.330389,-0.80370635,9.800248218181628e-08,4.0068878518341504e-07,0.03980099502487562,0.14302161479610784,0.045925293,0.07884406
Oxsr1,-5.3372526,-0.62732875,9.436558192333638e-08,3.861716701614451e-07,0.03980099502487562,0.14357869717002153,0.046904664,0.07155735
Rccd1,-5.339886,-0.60035473,9.300492343293523e-08,3.8077743297927316e-07,0.03781094527363184,0.14105325707494615,0.049314436,0.07384448
Tmem138,-5.3423767,-0.59984326,9.173585264966196e-08,3.7563888459256585e-07,0.03383084577114428,0.13711654163262274,0.043888904,0.0657852
Atg4d,-5.3490686,-0.48960602,8.840810123589467e-08,3.623437584210631e-07,0.03980099502487562,0.14372725246973186,0.052304998,0.072687075
Zfp180,-5.3500247,-0.37318173,8.794221599110051e-08,3.6048929728159733e-07,0.05771144278606965,0.1644507167793211,0.06754865,0.086647354
Dlx1as,-5.352272,-1.362895,8.685672305614014e-08,3.561483516738113e-07,0.03482587064676617,0.1364480427839263,0.040375885,0.10072477
Aph1b,-5.354336,-0.38131443,8.58712002048401e-08,3.521610423540985e-07,0.04776119402985075,0.15323479165119216,0.0598839,0.077315696
Mkrn2,-5.354575,-0.66875947,8.575774912454458e-08,3.517494609947356e-07,0.03383084577114428,0.13689370868305728,0.044550743,0.069921404
Rhbdd3,-5.3601136,-0.31312892,8.31697256500764e-08,3.413948255755504e-07,0.04975124378109453,0.1553517046720642,0.06524772,0.08044263
Grin2d,-5.3601213,-1.3848597,8.316605693425412e-08,3.413948255755504e-07,0.01990049751243781,0.12125826338854638,0.026005352,0.066539176
Ndc1,-5.3610973,-0.26866916,8.271782263697778e-08,3.3969553633739764e-07,0.056716417910447764,0.16385649558047982,0.07098617,0.084915556
Cdk13,-5.3616695,-0.38811797,8.24563726896006e-08,3.3867360656826176e-07,0.48855721393034823,0.7251726955359132,0.7470369,0.89755666
Ano5,-5.36354,-2.9648852,8.160654678619463e-08,3.3528561347783633e-07,0.006965174129353234,0.1070712322662111,0.0076569756,0.058280505
Cwf19l1,-5.3695827,-1.2465543,7.89191281897245e-08,3.2444262155108587e-07,0.023880597014925373,0.12578920002971106,0.02672134,0.06227736
Qsox1,-5.3710666,-0.2848174,7.82722421647845e-08,3.2188171823810213e-07,0.056716417910447764,0.16396791205526257,0.06810792,0.08237573
Gm13832,-5.3716545,-0.81134737,7.801751446974621e-08,3.2093242709768536e-07,0.027860696517412936,0.1307286637450791,0.039637703,0.06855097
Igsf3,-5.3720527,-0.55102974,7.784527456794871e-08,3.2027293333957767e-07,0.05572139303482587,0.16162816608482508,0.067079216,0.09681016
4930579G18Rik,-5.37594,-0.98486817,7.618427752533423e-08,3.136313064356873e-07,0.025870646766169153,0.12853747307435193,0.030947011,0.060347684
D030028A08Rik,-5.376135,-1.5159472,7.610175631878473e-08,3.1333959428221664e-07,0.015920398009950248,0.11724727029636782,0.020925999,0.058717974
Wdr90,-5.3778424,-2.0813382,7.538379588660621e-08,3.1043104911465274e-07,0.009950248756218905,0.11056228180940356,0.0117963925,0.04899767
Pla2g12a,-5.3801413,-0.38140807,7.442737736782242e-08,3.065864831938354e-07,0.05373134328358209,0.16043972368714254,0.06613622,0.08531737
Mrps17,-5.386748,-0.43727636,7.17440717919971e-08,2.9589611804312546e-07,0.06069651741293532,0.16827601574686177,0.072725244,0.09725606
Snx11,-5.386823,-0.47924677,7.171387203280961e-08,2.958169698375183e-07,0.03980099502487562,0.14484141721755925,0.051124237,0.07057133
Bean1,-5.3871303,-3.6385727,7.159160955018326e-08,2.9544870966263614e-07,0.004975124378109453,0.10528856866968729,0.0041613993,0.05063156
Dnmt1,-5.389128,-0.51073647,7.080024101411096e-08,2.922726188430114e-07,0.04875621890547264,0.1543860952239471,0.060975056,0.08579153
Dvl2,-5.390258,-0.6761299,7.035663297837605e-08,2.904859754346903e-07,0.03283582089552239,0.13674515338334695,0.04081632,0.064445674
Wdr83,-5.3942027,-0.5263134,6.882854365003716e-08,2.842205267982939e-07,0.03681592039800995,0.14157320062393225,0.048534356,0.06917647
Gm56549,-5.398609,-1.0866107,6.715942163352795e-08,2.7754131948521933e-07,0.028855721393034824,0.1318428284929065,0.033149794,0.06913567
Ube2b,-5.3987765,-0.38332617,6.709681632461097e-08,2.77325250675634e-07,0.4766169154228856,0.7193790388472109,0.7187276,0.8637106
Senp6,-5.404361,-0.3377942,6.503985361898177e-08,2.6890611890168334e-07,0.4527363184079602,0.7083488078437198,0.69180816,0.8155582
Ablim1,-5.4054027,-0.29652816,6.466287631688276e-08,2.673886559917882e-07,0.41393034825870645,0.6212211245636188,0.63185996,0.7334084
Rgsl1,-5.4095507,-2.453669,6.318305251078243e-08,2.614706023355497e-07,0.007960199004975124,0.10892817351259006,0.009797873,0.052532908
Gm42664,-5.414615,-0.8971147,6.142072124893777e-08,2.543342240651807e-07,0.026865671641791045,0.13043155314565846,0.03283231,0.06030432
Gm15494,-5.415798,-1.9946086,6.101582704780073e-08,2.526965586890268e-07,0.009950248756218905,0.11141647478273788,0.012492321,0.04888078
Or10h5,-5.4160633,-4.0558925,6.092552391015367e-08,2.5236146561828724e-07,0.001990049751243781,0.10265171209982916,0.0026581236,0.043316912
4930467D21Rik,-5.4188805,-2.413602,5.997343053719539e-08,2.485710440435663e-07,0.013930348258706468,0.1153160514001337,0.017809408,0.09142925
Npy2r,-5.4195437,-1.6947414,5.975131674973821e-08,2.4776510510269537e-07,0.01691542288557214,0.1188813785931813,0.021124847,0.06682889
Anapc7,-5.4201794,-0.47016373,5.9539288704034165e-08,2.469621314414014e-07,0.051741293532338306,0.15895417069003936,0.061011,0.08355771
Ptcd2,-5.421375,-0.3106178,5.914246330337683e-08,2.4539190688105856e-07,0.051741293532338306,0.15928842011438757,0.070466705,0.08668063
Hebp1,-5.4226937,-0.57024926,5.870760623258051e-08,2.436252323504924e-07,0.0527363184079602,0.15925128128946,0.06265406,0.09167055
Fut11,-5.424608,-1.7422408,5.808184965937615e-08,2.4110293532325616e-07,0.01791044776119403,0.11992126569115354,0.018727006,0.061322987
Grm2,-5.424608,-1.1297096,5.808184965937615e-08,2.4110293532325616e-07,0.027860696517412936,0.1313228849439204,0.03569281,0.07650882
Gas2l1,-5.43027,-0.3718579,5.6268863163014884e-08,2.3372149531460966e-07,0.06069651741293532,0.16953873579439946,0.069168605,0.088627316
Smim17,-5.432541,-1.6403892,5.555714422375102e-08,2.308009377384338e-07,0.014925373134328358,0.1172844091212954,0.017499527,0.053573847
Thpo,-5.4340234,-2.022923,5.509736691460684e-08,2.2899709961260415e-07,0.007960199004975124,0.10959667236128649,0.01211338,0.048341382
Prmt5,-5.435661,-0.36824232,5.4593674649847635e-08,2.2693874347794026e-07,0.0527363184079602,0.1601426130877219,0.06791735,0.0868307
Fam122a,-5.438416,-0.5107907,5.375627489288078e-08,2.234923574766682e-07,0.03980099502487562,0.14536136076654535,0.054282524,0.07648054
Pkd1l3,-5.4385557,-1.9117436,5.371422288781175e-08,2.2335208433851776e-07,0.009950248756218905,0.11186214068186882,0.014016381,0.05174761
Glt8d2,-5.440805,-2.217273,5.3040371730741815e-08,2.2061838829799265e-07,0.010945273631840797,0.11264205600534799,0.01267729,0.05763325
Haus6,-5.4416556,-0.38335937,5.2787655294991084e-08,2.196012227552888e-07,0.05373134328358209,0.16196241550917329,0.065379664,0.08445994
Pvr,-5.4445167,-1.5835692,5.194630313668048e-08,2.1616806028846283e-07,0.01691542288557214,0.119438460967095,0.020075118,0.05899996
Syt12,-5.450808,-0.84194535,5.014150079387159e-08,2.088193004233307e-07,0.031840796019900496,0.13637376513407115,0.03766247,0.06653286
Zfp276,-5.451884,-0.88495976,4.9839037065490744e-08,2.0759183474651005e-07,0.03880597014925373,0.14380153011958702,0.04281288,0.07768303
Phb,-5.4535294,-0.4848989,4.937979828187589e-08,2.0574277869964414e-07,0.056716417910447764,0.1651563544529451,0.06763084,0.09341973
Adpgk,-5.453627,-0.39666998,4.935268456874616e-08,2.0566169887751385e-07,0.041791044776119404,0.14833246676075168,0.055193618,0.07204453
Tsacc,-5.4557924,-0.29213995,4.875490028319144e-08,2.033598526248609e-07,0.05870646766169154,0.16783034984773082,0.073436566,0.08920402
Drc1,-5.4566092,-0.8251556,4.853125297242852e-08,2.024584330646102e-07,0.027860696517412936,0.13228849439203744,0.03637458,0.0635683
Gpd1l,-5.4617033,-0.31562114,4.71587334503013e-08,1.969773306092952e-07,0.05870646766169154,0.16820173809700661,0.071679294,0.08845326
Gm28791,-5.462313,-0.6144603,4.699702502422773e-08,1.9633241019916028e-07,0.041791044776119404,0.14807249498625863,0.047877543,0.07239781
Cldn12,-5.472171,-0.7463406,4.445563781929485e-08,1.858312053833934e-07,0.03681592039800995,0.1427616430216148,0.044181928,0.07304444
Rwdd4a,-5.474139,-0.37432304,4.396438839690238e-08,1.8383490759800297e-07,0.04875621890547264,0.15694867414395008,0.06406076,0.082275555
Uros,-5.475687,-0.9892355,4.358175256812835e-08,1.8229167053325168e-07,0.025870646766169153,0.1301715813711654,0.031892024,0.06234565
Selenoo,-5.4789124,-0.3548701,4.279481637632104e-08,1.7905585737025014e-07,0.0527363184079602,0.16144247196018718,0.06563232,0.083192535
Gm15396,-5.480568,-2.895091,4.239626616618158e-08,1.7747120608900127e-07,0.006965174129353234,0.10918814528708312,0.0067572305,0.04920596
Adamts16,-5.482315,-0.6616174,4.1979557824153956e-08,1.757542409995352e-07,0.05472636815920398,0.16244522023323182,0.07172369,0.11120514
Wdr25,-5.485176,-0.5066947,4.130580013985482e-08,1.730143179669367e-07,0.04875621890547264,0.15680011884423978,0.05637857,0.07918378
Klhl42,-5.486951,-0.60798967,4.0893035195209717e-08,1.7131210721784926e-07,0.03582089552238806,0.14194458887320804,0.045981076,0.0692625
Plxdc1,-5.4875226,-2.1327815,4.076093317919616e-08,1.7081195797333137e-07,0.015920398009950248,0.11895565624303647,0.01713153,0.07304571
Rbm7,-5.4919496,-0.6463637,3.975208809989992e-08,1.6674033831475348e-07,0.03980099502487562,0.1463269702146624,0.05025198,0.0775767
Thra,-5.496231,-0.26197618,3.87994425178982e-08,1.627952873916185e-07,0.42885572139303485,0.6816459927207903,0.6553787,0.74679726
Dipk2a,-5.504232,-0.5830713,3.707816160704881e-08,1.5583051714181252e-07,0.051741293532338306,0.159956918963084,0.06279406,0.09265569
Kctd9,-5.506997,-0.6208463,3.650066044119743e-08,1.534615468713777e-07,0.04079601990049751,0.14799821733640348,0.04982562,0.075628445
Exosc9,-5.5071044,-0.396863,3.647837002684495e-08,1.533918313961383e-07,0.05373134328358209,0.16266805318279728,0.067227036,0.0876051
Arv1,-5.5093937,-0.2755397,3.6007196532435556e-08,1.5145794784385464e-07,0.050746268656716415,0.15984550248830126,0.06492823,0.07807118
Ubn2,-5.5101748,-0.43502292,3.5847802576938606e-08,1.5081109366562399e-07,0.591044776119403,0.793879521651935,1.0053451,1.2067817
Nsmce3,-5.5156093,-0.35450408,3.475735028695818e-08,1.4631521262894663e-07,0.051741293532338306,0.16099680606105624,0.07390004,0.09354807
Pdcd2l,-5.5165834,-0.8158175,3.456531482749148e-08,1.4557523658537556e-07,0.029850746268656716,0.13563098863551956,0.03988887,0.06918593
Coro1a,-5.5179644,-0.36510566,3.429492808402509e-08,1.444591186107155e-07,0.05970149253731343,0.16972442991903736,0.084011905,0.10695169
Gm6999,-5.518014,-2.2043827,3.4285212312177275e-08,1.4444083644217677e-07,0.011940298507462687,0.11539032904998886,0.014396845,0.06469324
Ascc1,-5.519333,-0.30416507,3.402890785694634e-08,1.434060153883545e-07,0.0626865671641791,0.17373542301121592,0.079598434,0.097397186
Panx1,-5.5210743,-1.7204865,3.3693369096481974e-08,1.4201424747019147e-07,0.01890547263681592,0.12304092698507019,0.020192234,0.06505654
Pianp,-5.5223513,-0.6813227,3.3449323991894975e-08,1.410077401415466e-07,0.04079601990049751,0.14796107851147589,0.054964192,0.086735755
Cacfd1,-5.523706,-0.95557564,3.319230501385146e-08,1.3994621618110604e-07,0.030845771144278607,0.1366337369085642,0.03751643,0.07152
Cinp,-5.527075,-0.64131224,3.256143670720676e-08,1.373509896895833e-07,0.03582089552238806,0.14272450419668722,0.046775356,0.07203308
Gm57184,-5.5298915,-0.36225793,3.204285327288357e-08,1.3522718194477485e-07,0.05970149253731343,0.17065290054222684,0.07140513,0.09088512
Chac2,-5.532625,-0.55490226,3.154733664046681e-08,1.3315691729961408e-07,0.03980099502487562,0.14740399613756222,0.054332774,0.07883597
Chmp1b2,-5.5329895,-0.4138533,3.1481808196894564e-08,1.3290120758060595e-07,0.056716417910447764,0.16667904627497587,0.07067512,0.09309247
A530058N18Rik,-5.5345793,-2.681501,3.119760126337612e-08,1.3172211595646078e-07,0.008955223880597015,0.11230780658099977,0.011202629,0.06977935
4930512B01Rik,-5.534623,-1.3132336,3.1189801347641356e-08,1.3170987933539576e-07,0.01890547263681592,0.12359800935898388,0.025186278,0.061454605
Gm15283,-5.5415683,-0.6317414,2.997747763939604e-08,1.2663021917474794e-07,0.04378109452736319,0.15186065512887173,0.0547282,0.083569825
Slc22a14,-5.545895,-0.9665699,2.9245373725260418e-08,1.2355710566002317e-07,0.028855721393034824,0.13499962861175072,0.03245365,0.062468518
Alg8,-5.5487304,-1.13161,2.8775168429555718e-08,1.2162793388424764e-07,0.023880597014925373,0.12935452722275867,0.029278366,0.063066944
Prpf4,-5.5494294,-0.30033317,2.866031929747942e-08,1.2116154492184896e-07,0.05771144278606965,0.16827601574686177,0.07083053,0.08653176
Lama4,-5.554364,-1.5172943,2.786238170469081e-08,1.1788099455283295e-07,0.028855721393034824,0.13421971328827156,0.03538958,0.09814056
Ulk1,-5.554665,-0.4511496,2.7814442219921734e-08,1.1769670274792079e-07,0.04378109452736319,0.15249201515264058,0.056726627,0.07677071
Mcf2,-5.5586896,-3.2607608,2.71807786865123e-08,1.1510599264091183e-07,0.004975124378109453,0.10851964643838669,0.0057540312,0.053835195
D6Wsu163e,-5.5589643,-0.37291947,2.7138003769865545e-08,1.1494296363434539e-07,0.05472636815920398,0.16489638267845205,0.06727279,0.0862818
Wdr6,-5.5610185,-0.5134281,2.6820492245245356e-08,1.1361605338636966e-07,0.0527363184079602,0.16263091435786972,0.063372955,0.08928203
Ncbp2,-5.562684,-0.4528748,2.6565683176943756e-08,1.1255438457339621e-07,0.0527363184079602,0.16277946965758003,0.06782837,0.09172391
Arrb2,-5.564389,-1.1079323,2.630721284736974e-08,1.1147686630008277e-07,0.028855721393034824,0.13507390626160587,0.036605842,0.07729508
Trhr,-5.564907,-1.5692378,2.622918986348621e-08,1.1119885320793221e-07,0.021890547263681594,0.12708905890217634,0.029196259,0.08426443
Tmem145,-5.565624,-1.8987458,2.6121528661484913e-08,1.1075989823798322e-07,0.014925373134328358,0.11951273861695016,0.016492562,0.060162283
Ints1,-5.567619,-0.51658803,2.5824419828615752e-08,1.0953467415862752e-07,0.04776119402985075,0.15661442471960188,0.060425684,0.085359
Smg6,-5.571436,-0.36564636,2.5264847422982438e-08,1.0722894491479042e-07,0.4716417910447761,0.7208645918443141,0.7439022,0.8848538
Pxn,-5.5731473,-0.28042066,2.5017811668751963e-08,1.0623081535072143e-07,0.06865671641791045,0.18157171507093517,0.082686886,0.09957025
Gm48159,-5.573474,-3.0174665,2.4970914926562493e-08,1.0604844066330555e-07,0.006965174129353234,0.11082225358389661,0.007138382,0.056389235
Lpcat4,-5.5774684,-1.5752838,2.440442625884511e-08,1.0365901574062094e-07,0.015920398009950248,0.12081259748941543,0.01944442,0.05686256
Thbs3,-5.5776916,-0.7813888,2.4373152574228478e-08,1.0354254698332319e-07,0.03383084577114428,0.1411646735497289,0.04216827,0.07141604
Npnt,-5.5777054,-1.2020264,2.437119926094562e-08,1.0354254698332319e-07,0.03781094527363184,0.14476713956770407,0.047183134,0.10539759
Hs1bp3,-5.5802813,-0.9724043,2.4012988363193736e-08,1.0204475681148438e-07,0.029850746268656716,0.1366708757334918,0.033959813,0.065579094
D630023F18Rik,-5.581383,-1.7008543,2.386135095454214e-08,1.0143244742106428e-07,0.012935323383084577,0.11784149149520909,0.017861731,0.05693695
Babam2,-5.5821958,-0.2674895,2.375007002912743e-08,1.0097537684852121e-07,0.40696517412935324,0.651043600980465,0.60770893,0.6964278
Tmem240,-5.58425,-0.7395446,2.347110746112492e-08,9.980513649001845e-08,0.03283582089552239,0.14019906410161181,0.04491944,0.07390969
2310022A10Rik,-5.5861683,-0.76392484,2.3213418272133804e-08,9.874062830017973e-08,0.03681592039800995,0.1449156948674144,0.043667525,0.073059805
Elfn1,-5.5892105,-2.146884,2.2810428240435495e-08,9.707256997473895e-08,0.01691542288557214,0.12170392928767734,0.02064794,0.08837169
Cc2d1a,-5.5892386,-1.0253979,2.2806765107336718e-08,9.707235520895575e-08,0.029850746268656716,0.1368194310332021,0.034036208,0.06810148
Zmym4,-5.5894456,-0.43896374,2.2779571131644536e-08,9.697197026414586e-08,0.5422885572139303,0.7686993983510362,0.89001787,1.0803016
Zfp189,-5.5894933,-0.937817,2.2773300069881592e-08,9.696063585449507e-08,0.029850746268656716,0.13693084750798484,0.034773108,0.06558547
Gyg,-5.591384,-0.5268546,2.2526670562077684e-08,9.592577464390291e-08,0.04776119402985075,0.15713436826858798,0.05763429,0.08202065
Dnajb12,-5.5917907,-0.27081916,2.2473993888612062e-08,9.571662954303473e-08,0.06567164179104477,0.1784520537770185,0.08472074,0.10135521
Brca2,-5.593685,-0.5652932,2.2230001447529042e-08,9.469247604551449e-08,0.03781094527363184,0.14625269256480725,0.051048446,0.07464073
Atad2,-5.595189,-0.6084546,2.2038128456719784e-08,9.389004465388625e-08,0.03880597014925373,0.14721830201292432,0.053436346,0.080368586
Recql,-5.5968585,-0.637784,2.18270444766646e-08,9.302025140174113e-08,0.04079601990049751,0.14963232563321696,0.04831694,0.07420162
Tbc1d16,-5.5974026,-0.7194847,2.1758703266552167e-08,9.274371141691889e-08,0.05572139303482587,0.16582485330164154,0.06591074,0.10632634
Phyhip,-5.5979686,-0.90437734,2.1687828832612208e-08,9.247095536850048e-08,0.03681592039800995,0.14447002896828345,0.044700935,0.082102045
Sprtn,-5.6022797,-1.2334698,2.1155096356316305e-08,9.031417843886545e-08,0.021890547263681594,0.12820322365000372,0.026378967,0.06095466
Gm16894,-5.602682,-2.0195968,2.1106021397720387e-08,9.011898855184281e-08,0.009950248756218905,0.11494466315085791,0.013418327,0.053326465
Skap1,-5.60323,-2.4811797,2.1039389037380575e-08,8.98630398083637e-08,0.012935323383084577,0.11780435267028151,0.013106633,0.07107618
Dclk3,-5.605314,-1.5383835,2.0787804420057573e-08,8.881671247685593e-08,0.01990049751243781,0.12582633885463865,0.02240822,0.06374799
Ephb6,-5.6074853,-0.97958285,2.0528744942855908e-08,8.77238194361543e-08,0.028855721393034824,0.13603951570972295,0.036720026,0.07116085
St3gal6,-5.608155,-0.93051374,2.0449522014672455e-08,8.739918188869872e-08,0.07064676616915423,0.18019757854861473,0.093553506,0.17135797
Slc9a5,-5.6104975,-3.1590414,2.017457239444711e-08,8.623779195653737e-08,0.004975124378109453,0.10952239471143133,0.0057623815,0.05033205
Tcea2,-5.611368,-1.359174,2.0073318928601468e-08,8.581862841869872e-08,0.021890547263681594,0.12790611305058308,0.023420248,0.059014853
Brat1,-5.6123066,-1.1237707,1.9964740078942674e-08,8.536800858071127e-08,0.024875621890547265,0.1316571343682686,0.029695274,0.063614085
Tigd2,-5.613476,-0.31171393,1.983021789113828e-08,8.48062955172506e-08,0.05970149253731343,0.17217559236425758,0.07593463,0.09341696
Urb1,-5.6169324,-0.31441054,1.9437734086879332e-08,8.316750237491204e-08,0.04477611940298507,0.155277427022209,0.060047142,0.07413889
Crat,-5.6177115,-0.2975312,1.9350330886923382e-08,8.280671937117873e-08,0.05771144278606965,0.1700586793433856,0.070908815,0.086465575
Cope,-5.6232677,-0.43461898,1.873785930264178e-08,8.023685728477842e-08,0.06069651741293532,0.17295550768773676,0.08236183,0.10977687
A730017L22Rik,-5.624198,-1.0870974,1.863716183554245e-08,7.981838357045356e-08,0.026865671641791045,0.13429399093812672,0.029564193,0.06179626
Vmn2r84,-5.6284137,-2.7688346,1.8187442918763295e-08,7.792961110304094e-08,0.005970149253731343,0.1110079477085345,0.0075479536,0.050349195
Drc3,-5.6325617,-0.79039514,1.775524343677888e-08,7.612627910423623e-08,0.03383084577114428,0.14242739359726658,0.039261397,0.06696226
Scmh1,-5.6343765,-0.3573854,1.756928242574662e-08,7.534098608040404e-08,0.4626865671641791,0.7106514149892298,0.71950275,0.8542153
Dnajc17,-5.637879,-0.58681226,1.7215756497233068e-08,7.383677207991262e-08,0.04776119402985075,0.15839708831612567,0.05633075,0.08345179
