names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_LA-BLA-BMA-PA Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Alkbh3,-3.62678,-0.8197488,0.0002869775742025206,0.0021975170757542687,0.178125,0.2559085412773442,0.08371201,0.14333878
Frmpd1,-3.6277695,-2.1955385,0.00028588036276240743,0.002189739266655042,0.034375,0.1172181305192188,0.018934935,0.08393653
Dnajc3,-3.6278958,-0.37779075,0.00028574040132557606,0.002189291298436906,0.2546875,0.3317943644424902,0.18553704,0.23498657
Ttc13,-3.63136,-0.2717023,0.00028193142821013865,0.002161340221399836,0.321875,0.40844967205305777,0.23420005,0.2765592
Gm47591,-3.6326125,-0.5219055,0.00028056627311345497,0.002151488515570358,0.278125,0.34831995896082957,0.15540351,0.21624658
Disc1,-3.6328082,-1.1032374,0.00028035327531646565,0.002150468886027243,0.13125,0.20845700047634752,0.064878695,0.13453412
Samd12,-3.635489,-0.47325248,0.00027745389125393414,0.0021288366813230187,0.5609375,0.7554505148217361,1.1452491,1.3800951
Neat1,-3.6355956,-2.3110547,0.000277339142770183,0.0021285640577648718,0.0546875,0.13564911509288777,0.030463856,0.14280258
Tecpr1,-3.6359427,-0.3339572,0.00027696585109905023,0.0021263064054375656,0.296875,0.3713312080905793,0.19867817,0.24454251
Ndst1,-3.6363072,-0.37222692,0.00027657440164122134,0.0021245152007145847,0.2359375,0.3099190209226485,0.15458529,0.19588028
Map3k10,-3.6367934,-0.27291158,0.00027605327552659124,0.0021217252612698817,0.253125,0.33901286138287345,0.18037303,0.21416458
E130102H24Rik,-3.6368105,-0.7390059,0.00027603468090999184,0.0021217252612698817,0.184375,0.25982924773734933,0.09299331,0.15070508
Gm26749,-3.639474,-0.7171774,0.0002731956004224976,0.002101564781950332,0.1484375,0.22948957531787037,0.07738634,0.12422624
Epha6,-3.6415496,-0.36736524,0.00027100202123674127,0.0020852876032735504,0.7921875,0.8880949763658349,2.330117,2.562642
Stx7,-3.6425142,-0.2762359,0.00026998817321305407,0.0020780814134158587,0.2921875,0.3732365981459089,0.2226195,0.26387453
Gatad2a,-3.6428885,-0.73812133,0.00026959558168982486,0.002075654234958623,0.115625,0.1974643655417537,0.07210536,0.11752921
Cttnbp2nl,-3.6449716,-0.7524224,0.0002674213790542475,0.0020606861070225496,0.2078125,0.28507566597046646,0.13135232,0.21226032
Arhgap22,-3.6457279,-1.7236993,0.0002666360120985867,0.002055813384530567,0.0640625,0.14579898134916272,0.029994288,0.095825136
Zcwpw2,-3.6459758,-0.5832909,0.0002663789857582082,0.00205442116742912,0.2265625,0.30116155509142206,0.13031134,0.18940689
Whamm,-3.647129,-0.6538004,0.0002651868614145824,0.0020464017708816283,0.1578125,0.23949287310835074,0.086581446,0.13303503
Vps39,-3.6478283,-0.38593173,0.0002644663339312277,0.0020414278634679943,0.2171875,0.29540874280898466,0.13716364,0.17572106
Slc35f1,-3.6494303,-0.31626427,0.000262822675851227,0.0020299066686181285,0.5375,0.6579824850683376,0.90961045,1.0462428
Osbp,-3.6503923,-0.37003013,0.0002618400719697955,0.0020228990034009213,0.2703125,0.35018870689971054,0.18066107,0.22785462
Gtf2f2,-3.6530879,-0.4557342,0.0002591055712152964,0.0020024841975858653,0.309375,0.3908614561577077,0.21218884,0.28080246
Tango6,-3.653941,-0.7303672,0.000258245784094432,0.0019968530125517663,0.1578125,0.23949287310835074,0.086764015,0.14008902
Gtf3c3,-3.6541913,-0.3546517,0.0002579938550760843,0.001995479241765799,0.2765625,0.35766369865523434,0.18680897,0.23320241
Gm37529,-3.6549723,-0.5631959,0.00025720961521932606,0.0019899862830242703,0.203125,0.280568685647283,0.114369616,0.16469023
Asic2,-3.6572042,-0.45323128,0.0002549812295388502,0.001973882350247452,0.615625,0.7961232640797332,1.5807575,1.8378242
Dexi,-3.6578689,-0.45446566,0.00025432117210941684,0.001969340027256493,0.2125,0.29145139423253086,0.13109232,0.1755811
Ppard,-3.6581292,-1.092482,0.0002540630046622608,0.001967908024005462,0.1546875,0.23249422886665932,0.06898693,0.14176099
Gmeb2,-3.6589897,-0.5396121,0.00025321156981985454,0.001961878570086358,0.2296875,0.3066945146751676,0.13436425,0.18982549
Serac1,-3.6598997,-0.42370692,0.00025231397311162095,0.0019554878735244465,0.26875,0.34894287494045656,0.16495818,0.21556783
Dcbld2,-3.659902,-0.5734646,0.00025231153142565507,0.0019554878735244465,0.19375,0.2719944303982998,0.1213158,0.17557916
Lrfn5,-3.6657965,-0.42377385,0.0002465698585933523,0.0019120727562491708,0.7375,0.8613828734747719,2.029738,2.2894673
Fancl,-3.668011,-0.47852838,0.0002444446533733918,0.0018966872180603632,0.2421875,0.3188963394525668,0.1533619,0.2077771
Zswim8,-3.668693,-0.35740632,0.00024379366324513285,0.001892182475851161,0.290625,0.3682166281924444,0.19256009,0.24062675
Ybx3,-3.6705503,-0.4874029,0.00024202884033529764,0.0018790277202569913,0.2515625,0.3282400791469715,0.1495616,0.2038917
Pinx1,-3.6747065,-0.8995764,0.00023812310592957866,0.0018508440429065025,0.1640625,0.24099519988274523,0.07498601,0.13563706
Prdm15,-3.6779475,-0.4058766,0.00023511840972883623,0.0018280184228627978,0.2625,0.34099153567110035,0.16840261,0.2175305
Gas6,-3.6796882,-0.618009,0.00023351928614294803,0.0018161109171233036,0.1921875,0.2706020299732513,0.11217811,0.16737224
Knop1,-3.6802437,-0.5049418,0.00023301117622029913,0.001812683933132437,0.15,0.23289729214759444,0.10314524,0.14339472
Stard5,-3.6808116,-1.1930598,0.00023249279718812543,0.0018091750537054536,0.0578125,0.14143856949177386,0.037830707,0.08448092
Rimklb,-3.681739,-0.51317096,0.00023164851333805784,0.0018031273329645464,0.253125,0.33135465904510647,0.15804242,0.21861862
Cuedc1,-3.683083,-0.5453881,0.000230430084012167,0.0017941629549136269,0.2375,0.31435271701293466,0.15782687,0.22274832
Ar,-3.6867976,-0.28099245,0.00022709375297477982,0.001769211116970813,0.25,0.33527536550511156,0.20836127,0.24800944
Slc7a8,-3.6869564,-0.26899013,0.0002269522277151184,0.0017686213337312158,0.3734375,0.4609578249239676,0.31655326,0.370678
2610021A01Rik,-3.6870084,-0.87233835,0.00022690580778050664,0.0017686213337312158,0.1484375,0.2280238906599245,0.069995165,0.12462726
Klhl18,-3.687559,-0.6735394,0.00022641562752396882,0.0017654637003972843,0.153125,0.23553552453189697,0.08480327,0.13204545
Rogdi,-3.6907752,-0.30831757,0.00022357163561262427,0.00174430018841789,0.215625,0.296508006302444,0.16320911,0.19845933
Kif21b,-3.6920745,-0.63940084,0.00022243217547502893,0.0017359141896642544,0.234375,0.3073174306547946,0.13485238,0.20284253
Nfs1,-3.6927145,-0.52461255,0.00022187314864590197,0.0017320544753385782,0.2515625,0.3276538052837932,0.14603108,0.20390894
Zfp251,-3.6943338,-0.53367686,0.000220464135469077,0.0017215551642121762,0.2203125,0.30013557583086,0.12933128,0.18221149
Tmem132d,-3.695829,-0.38645265,0.00021917047425534458,0.0017119507683840433,0.4015625,0.4792055989153933,0.49392772,0.60701454
Golph3,-3.697855,-0.5080741,0.00021742906968668182,0.0016993365626763062,0.2109375,0.29009563592393095,0.13175985,0.1825618
Ecsit,-3.697964,-0.5526433,0.00021733565499956265,0.0016991006836887543,0.153125,0.23641493532666447,0.09459365,0.13585988
Snx5,-3.6986508,-0.5408119,0.00021674843188283137,0.0016950030164993243,0.2546875,0.33311348063464147,0.15974762,0.2247356
Car12,-3.699705,-0.7034175,0.00021585035339002,0.001688471323315819,0.1515625,0.23121175479095674,0.101222456,0.15995453
Cep95,-3.700419,-0.663446,0.000215243760500354,0.0016842166117194267,0.1953125,0.27474258913194827,0.10780438,0.1657613
Eepd1,-3.7035038,-0.8828813,0.00021264195898930484,0.0016653131559436376,0.1609375,0.2399325785057345,0.08463751,0.15089235
Sec16a,-3.706378,-0.6246791,0.0002102445350053932,0.001647498003964688,0.2359375,0.3126305375398483,0.12830816,0.19151798
Rbm41,-3.706611,-0.4366315,0.00021005121041460978,0.0016464632508286362,0.2578125,0.33901286138287345,0.16458923,0.21683738
Dguok,-3.7099462,-0.7514574,0.00020730324433624423,0.0016253977751137679,0.1234375,0.20618518925653145,0.072649434,0.119432464
Ptprn2,-3.7104075,-0.51015353,0.00020692589671879967,0.00162291268092065,0.58125,0.7684951082774542,1.3296877,1.6012182
Cers5,-3.7120614,-0.2518682,0.0002055780183860354,0.0016128120741701524,0.3625,0.446630757392547,0.28820845,0.3348654
Ntf3,-3.7160118,-1.1289881,0.00020239216692381626,0.0015882819875125418,0.0828125,0.16587886116302078,0.05003646,0.10635506
Ppp2r2d,-3.7161977,-0.30258524,0.0002022433231653192,0.0015875775908419886,0.24375,0.32365981459089077,0.17573641,0.212654
5530601H04Rik,-3.7166789,-0.4357965,0.00020185879085193344,0.0015850221245445504,0.26875,0.3458649371587703,0.1675439,0.22051662
Gm56971,-3.7168524,-0.3451065,0.00020172021078610953,0.001584396978609402,0.2078125,0.2916346048147741,0.15407747,0.19194137
Airn,-3.7206614,-0.85460687,0.00019870177303461448,0.0015611452167953483,0.1515625,0.23124839690740537,0.0994977,0.17325829
Tmc7,-3.7231088,-1.0454559,0.00019678464165355836,0.0015465350456949731,0.1203125,0.20197134586493715,0.0646466,0.12913112
Gns,-3.7241082,-0.33565027,0.0001960068698136726,0.001540873198330422,0.315625,0.39364625700780476,0.22929677,0.28158116
Spink10,-3.7248893,-0.25975564,0.00019540094627484552,0.0015365593873002924,0.334375,0.4248286981056026,0.28175163,0.32905346
Elovl7,-3.725988,-1.2069727,0.0001945517839015871,0.0015303297521767113,0.1171875,0.1984170605694185,0.080286294,0.17645963
Mapre1,-3.7304091,-0.39948678,0.0001911689901403251,0.001505483811568152,0.2515625,0.33164779597669564,0.16999139,0.21866246
Gpc4,-3.7310119,-0.49341875,0.00019071226245717817,0.0015023273210860093,0.2484375,0.32267047744677735,0.19409412,0.26356393
Gm4221,-3.7322295,-1.1321559,0.00018979253720144917,0.0014959593647999234,0.109375,0.1899160895533326,0.063395694,0.13405314
Vezf1,-3.7332387,-0.90013784,0.0001890333196660222,0.0014904123531179628,0.1109375,0.19343373273240264,0.06792173,0.123245806
Gm5087,-3.7340794,-1.4215993,0.00018840312921655886,0.0014858796836069669,0.08125,0.16364369205965337,0.04578709,0.11823347
Fam81a,-3.7343495,-0.26157078,0.0001882009215077175,0.001485156757977201,0.346875,0.42376607672859185,0.27635193,0.32323307
Trmt9b,-3.7343893,-0.9672527,0.0001881712568170364,0.001485156757977201,0.0921875,0.17727455937854972,0.061360557,0.1166484
Daglb,-3.735597,-0.581085,0.0001872704376921068,0.0014786825332903056,0.1984375,0.2794694221538236,0.12100091,0.17598578
Lpcat3,-3.7363732,-0.97983015,0.00018669361331639185,0.001474994822055704,0.178125,0.2552123410648199,0.08724203,0.16533664
Rab21,-3.737375,-0.41818407,0.0001859515548138212,0.001469996551293726,0.259375,0.33996555641053827,0.17084661,0.22230622
Epg5,-3.7396116,-0.2911951,0.00018430477420064577,0.0014574070873370666,0.3265625,0.40691070316221467,0.2325602,0.27792355
Slc35a3,-3.7400157,-0.5724043,0.00018400865172719062,0.0014554938098055967,0.265625,0.3402953354585761,0.15441842,0.22178082
Zcchc2,-3.7401001,-0.5134138,0.0001839469402539273,0.0014554341238583708,0.2109375,0.2918910996299146,0.12569687,0.17494947
Cenpp,-3.7444844,-1.0636494,0.00018076462200493175,0.0014314368820489186,0.1328125,0.21398996006009308,0.07274851,0.14645918
Dcun1d1,-3.7464707,-0.28779522,0.00017933996206306012,0.0014206558905172245,0.340625,0.42475541387270527,0.25917113,0.30834612
Socs5,-3.7465525,-0.36873156,0.00017928149524865412,0.0014206115533268466,0.2390625,0.32340331977575026,0.1682519,0.2123622
Ern1,-3.7471006,-0.7453576,0.0001788904064344923,0.001417930743626787,0.1921875,0.27067531420614854,0.10260312,0.16647731
Foxp2,-3.749377,-1.1469439,0.0001772744542207607,0.0014059517665029042,0.121875,0.2042431570847532,0.1064751,0.22217788
Larp1b,-3.7509143,-0.5753029,0.00017619084702283602,0.0013977703157672286,0.2109375,0.2895093620607526,0.12122128,0.17565145
Rttn,-3.7526824,-0.82337946,0.00017495239977869504,0.0013883552811735191,0.2203125,0.29368656333589827,0.11636998,0.197524
Stxbp3,-3.7526848,-0.9942387,0.0001749506685891625,0.0013883552811735191,0.178125,0.2555421201128577,0.10112862,0.19226307
Gorasp2,-3.7526975,-0.27102757,0.0001749420128831467,0.0013883552811735191,0.26875,0.3503352753655051,0.19501436,0.23097663
Mdm2,-3.7545002,-0.26739386,0.00017368775070956456,0.0013799496929526906,0.340625,0.4193323806383057,0.25658754,0.30164135
Xpnpep1,-3.754535,-0.37821534,0.00017366368031118765,0.0013799496929526906,0.2796875,0.35832325675130994,0.18647039,0.23620297
Brsk2,-3.758366,-0.42809185,0.00017102653200020147,0.0013600127004573584,0.2109375,0.2944926898977685,0.13279724,0.17486002
Hbp1,-3.7594225,-0.8805698,0.00017030604803662186,0.0013546842838200205,0.1515625,0.23139496537319995,0.0828578,0.14759904
Eif2ak1,-3.760469,-0.44541416,0.00016959514475466014,0.001350228604313398,0.209375,0.2915246784654282,0.13002002,0.1731752
Gprin3,-3.7611582,-0.5559053,0.0001691283507044071,0.001346911316961298,0.1953125,0.27690447400241835,0.124413945,0.1779494
Cntln,-3.762671,-0.25613004,0.00016810832237808057,0.0013395820350827474,0.40625,0.4971602359752299,0.3665875,0.424501
Zfp672,-3.7634149,-0.47093424,0.00016760879466846086,0.0013359977195910838,0.23125,0.31160455827928624,0.13877156,0.18757696
Epha4,-3.7643795,-0.26613265,0.00016696315271514552,0.0013312462651204628,0.5953125,0.7033820673482101,1.0225165,1.1444811
Plppr1,-3.7658277,-0.3422366,0.00016599825136304232,0.0013247321099272191,0.371875,0.46220365688322157,0.3798079,0.46102074
Heg1,-3.7678065,-1.3840756,0.00016468825262171515,0.0013146682554799425,0.115625,0.19504598585614305,0.058192957,0.14530545
Kdm4a,-3.768072,-0.97046405,0.0001645133425030865,0.001313662262424349,0.16875,0.24418306401377743,0.07415058,0.14047337
Styx,-3.7733464,-0.5367573,0.00016107245101025714,0.0012877169766871792,0.29375,0.3664578066029094,0.17169246,0.24038304
Abat,-3.7745812,-0.3439774,0.00016027666853266745,0.0012817363343668971,0.265625,0.34410611556923526,0.2111092,0.26108178
Sorcs1,-3.7753003,-0.34162202,0.00015981496710066483,0.0012784245805283908,0.3625,0.4674068374189293,0.5551196,0.6629145
Hspa14,-3.7767065,-0.42484432,0.00015891587463265223,0.001271610944425064,0.215625,0.2958484482063684,0.13686661,0.17973576
Srpk1,-3.7776437,-0.31101623,0.00015831912646798176,0.0012672132642819987,0.3109375,0.3996922062218314,0.22618671,0.2737386
Faxc,-3.7791018,-0.30201235,0.00015739504161568017,0.0012602046723333084,0.2984375,0.3788794840790004,0.20334923,0.24530546
Gm35188,-3.7792804,-1.471041,0.0001572822378576971,0.0012600398721634826,0.0953125,0.17859367557070097,0.044461347,0.118704945
Cilk1,-3.780689,-0.55562663,0.00015639500555767537,0.0012536795344077378,0.26875,0.3467809900699864,0.18272397,0.25825748
Mettl15,-3.7817452,-0.5572535,0.00015573267489586907,0.0012491155147617916,0.234375,0.3121541900260159,0.1538721,0.21894738
Utrn,-3.78268,-0.57345855,0.00015514873067803744,0.0012448033422869113,0.3015625,0.3776702942361951,0.30554324,0.4264346
Dhx40,-3.7826924,-0.65190876,0.00015514099992555873,0.0012448033422869113,0.246875,0.3218643508849071,0.14179541,0.21459928
Ss18l1,-3.7830472,-0.59727764,0.00015492005381196328,0.0012437113372953251,0.1578125,0.2429005899380748,0.08992567,0.13308723
Gabrg3,-3.7841308,-0.3568884,0.0001542466889322513,0.0012386755922323947,0.521875,0.6569931479242241,1.0311455,1.1971514
Ppp6c,-3.784788,-0.2632098,0.00015383969838071558,0.0012359244590389622,0.2875,0.3691693232201092,0.21224049,0.24979986
Mfn2,-3.7870965,-0.5352756,0.00015241785554801095,0.0012254541527753004,0.1984375,0.27976255908541275,0.11998518,0.16952907
Skap2,-3.7887282,-0.64294463,0.00015142041518540478,0.0012177990290427496,0.2625,0.3424572203290462,0.18897268,0.281267
Ddb2,-3.7937572,-0.6597588,0.00014838475288450793,0.0011948151962861038,0.234375,0.31138470558059433,0.13078713,0.19945791
Ap1s2,-3.7976058,-1.0056015,0.00014610040676238528,0.0011771268155038358,0.0984375,0.18518925653145726,0.06908063,0.13418277
Onecut2,-3.7990441,-0.62173045,0.00014525525239719454,0.0011706684558826087,0.1609375,0.24634494888424754,0.10784558,0.16145806
Fbxo21,-3.8029473,-0.2990404,0.00014298481851160645,0.0011530618467607639,0.2359375,0.31856656040452896,0.16368786,0.19787452
Nasp,-3.8037407,-0.85396075,0.00014252733774195372,0.0011497176719082248,0.1640625,0.24378000073284234,0.084841326,0.14845464
Epb41l5,-3.8057766,-1.261333,0.00014135991089261681,0.001140642884589974,0.084375,0.16873694624601518,0.046577398,0.108222134
Bckdha,-3.8063097,-0.9693879,0.00014105568150456766,0.001138529937527105,0.1515625,0.2330072184969404,0.073743835,0.13963018
St3gal4,-3.8079069,-1.1222674,0.0001401480942291063,0.0011318843678797975,0.1015625,0.186251877908468,0.07097251,0.14851828
Gm10115,-3.8085194,-0.3617968,0.00013980145946610812,0.0011294242982123647,0.2796875,0.36924260745300647,0.19385089,0.24285719
5430405H02Rik,-3.8095286,-0.48310348,0.0001392320450227657,0.0011251624209809667,0.21875,0.3013447656736653,0.14048404,0.19130045
Ccdc171,-3.8100567,-0.5739983,0.00013893491830316564,0.001123099053792437,0.21875,0.30050199699534647,0.14065348,0.20279664
Fbxl4,-3.811934,-0.73030657,0.00013788375900411213,0.0011149372869216048,0.1921875,0.2740830310358726,0.105400406,0.16924128
Arfip1,-3.8131838,-0.49816018,0.00013718807108707714,0.0011096458368783152,0.24375,0.328606500311458,0.15888163,0.21770161
Galnt9,-3.8161669,-0.25063893,0.00013554087245325,0.0010973134205540306,0.303125,0.3884797185885457,0.26919252,0.31299636
Trank1,-3.8186862,-0.2519227,0.00013416425352438173,0.0010864959289331336,0.4828125,0.6229526217434319,0.6428937,0.72951245
Dok5,-3.82161,-0.37508205,0.0001325832939473602,0.0010743405031259253,0.265625,0.35220402330438605,0.20256484,0.2555786
Cobll1,-3.8216546,-0.7578071,0.00013255929376182972,0.0010743405031259253,0.153125,0.23824704114909678,0.14372946,0.23219693
Retreg3,-3.8216894,-0.42382705,0.00013254062978107722,0.0010743405031259253,0.2546875,0.33714411344399253,0.16424087,0.21466936
Nrip3,-3.8220985,-0.34384897,0.00013232084791411883,0.0010731847822071758,0.2484375,0.33164779597669564,0.21065538,0.26051328
Galnt17,-3.8237722,-0.33274594,0.00013142531120990177,0.0010662433913677719,0.6046875,0.7214466307573926,1.1688521,1.333352
Gpr89,-3.824469,-0.41122717,0.0001310541888772886,0.0010635536258329038,0.2296875,0.3155252647392913,0.14748868,0.19172293
Tspan18,-3.826371,-0.8731903,0.00013004621677721625,0.0010563306665065902,0.08125,0.16870030412956652,0.06799465,0.12122462
Gm20732,-3.8271496,-0.46859333,0.0001296356772999763,0.001053314378303708,0.2828125,0.36348979517056906,0.19184747,0.25669074
Igsf3,-3.8272042,-1.6244957,0.00012960695921960353,0.001053314378303708,0.075,0.1597596277160969,0.032578353,0.0972216
Angel2,-3.8272166,-0.2759864,0.00012960043321934403,0.001053314378303708,0.3,0.3819940639771353,0.21316266,0.25283825
Elovl5,-3.8278565,-0.8194815,0.0001292641115402772,0.0010512489942758015,0.1578125,0.2414715473965776,0.08927865,0.15255265
Nfxl1,-3.834346,-0.7565241,0.00012589883319428992,0.0010251217114941123,0.18125,0.2616613535597816,0.096431404,0.15788093
Uimc1,-3.8357594,-0.30473968,0.00012517688805406996,0.001019552283119994,0.3375,0.4266608039280349,0.25915393,0.31145674
Pbx3,-3.836781,-0.6680251,0.00012465749265658775,0.0010159377699977292,0.2640625,0.3394525667802572,0.2381855,0.35580269
Zfp131,-3.837696,-0.44890103,0.00012419403116216616,0.001012774997671443,0.25,0.3307683851819281,0.15957199,0.21200703
Rbks,-3.8423183,-1.3618003,0.0001218775823729423,0.000994186593309338,0.1078125,0.19046572130006229,0.045861006,0.11387294
Rin2,-3.8437939,-1.2219415,0.00012114677588505357,0.0009885253167419951,0.1234375,0.20618518925653145,0.077871814,0.1730318
Klhl1,-3.8440146,-1.1507634,0.00012103781784299286,0.0009879362592470286,0.0953125,0.18090212890696566,0.06778319,0.14472169
Gm11149,-3.8444908,-0.7956029,0.00012080307686720495,0.000986619658182917,0.1703125,0.25411307757136053,0.09498732,0.15953396
Zfp64,-3.8465936,-0.7850457,0.0001197714292340693,0.0009784914270354035,0.1953125,0.2752189366457807,0.0993262,0.16546565
Efna5,-3.848555,-0.49006215,0.00011881661900043298,0.0009712815797206068,0.3359375,0.4157414532263384,0.3997883,0.5249225
Dnajc21,-3.8494825,-0.5110258,0.00011836766967965202,0.0009680040388194412,0.2046875,0.2876406141218717,0.12947622,0.17980948
Mfsd14b,-3.8499188,-0.5740838,0.0001181569533517298,0.0009667714179540134,0.28125,0.3548788978051372,0.16245389,0.23317571
Top3b,-3.8503802,-0.7108441,0.0001179346489737235,0.0009652464264160677,0.203125,0.28500238173756914,0.105445445,0.16722222
Vrk1,-3.851838,-0.58679044,0.00011723447168868203,0.0009601006565909437,0.20625,0.28961928841009854,0.12617572,0.18396883
Zfp592,-3.8520193,-0.5450897,0.00011714781897798646,0.0009596835048592975,0.2546875,0.3367044080466088,0.15305395,0.21617432
2510009E07Rik,-3.852131,-0.6244374,0.00011709443301931477,0.0009595387054678219,0.2421875,0.3258949836942582,0.14637329,0.21752869
Gpatch2l,-3.8529418,-0.55213237,0.00011670718359304792,0.0009566571150534465,0.23125,0.31219083214246457,0.1383979,0.19691448
Ankle2,-3.853187,-0.5041008,0.00011659018132436719,0.0009559896772004108,0.2328125,0.3153054120405995,0.14410165,0.19871114
Mbtps1,-3.8540006,-0.41367292,0.00011620332732243904,0.0009531084875317268,0.25,0.33406617566230623,0.16336992,0.21220894
Sugp1,-3.8541594,-0.35738334,0.00011612798489807204,0.0009527813600644872,0.315625,0.39822652156388555,0.21247771,0.26488873
Khsrp,-3.8552108,-0.6329223,0.00011563000374209033,0.0009489854002901548,0.2046875,0.2867978454435528,0.11391755,0.17151982
Invs,-3.8573432,-0.63588667,0.00011462612631419985,0.0009410339181370454,0.2546875,0.3326004910043604,0.15307283,0.22875084
Prpf18,-3.8589427,-0.38708147,0.00011387861880173388,0.0009354688129631885,0.253125,0.3415045253013814,0.17071348,0.21788006
Gabrb2,-3.860334,-0.36155432,0.00011323220206421734,0.0009307278279184827,0.578125,0.7248543475871166,1.0450282,1.214471
Hs3st1,-3.8612316,-0.7378127,0.00011281692355993418,0.0009275981444478064,0.1421875,0.22773075372833534,0.096857294,0.15666568
Trabd2b,-3.8630319,-1.2213827,0.00011198839812428124,0.0009210677250074799,0.0859375,0.17126525228097175,0.05344539,0.12045435
Ints3,-3.863064,-0.4634044,0.0001119736147111358,0.0009210677250074799,0.2703125,0.35147118097541313,0.17027315,0.22788711
Pigu,-3.8638551,-0.290885,0.00011161142879685165,0.0009185295840034928,0.3421875,0.42200725513905685,0.25387973,0.3027534
Gm26618,-3.864066,-0.78823876,0.00011151510820812296,0.000918018062975571,0.2171875,0.2976805540288007,0.11223364,0.18657841
Fam228b,-3.864428,-0.66967756,0.00011134984642485549,0.0009169385146907346,0.2265625,0.3118244109779781,0.13114466,0.2012348
Zfp322a,-3.8652835,-0.28400487,0.00011096024810507744,0.0009140103821531057,0.2640625,0.35377963431167786,0.19610502,0.23411755
Rgma,-3.8656976,-1.771175,0.00011077212216284958,0.0009127405466163043,0.0625,0.1492799824117841,0.033804245,0.11096617
Zcchc8,-3.8660572,-0.36562356,0.00011060902336522695,0.0009116762140563338,0.25,0.3334799017991279,0.16512129,0.208088
Cdadc1,-3.866345,-0.31436223,0.00011047870746888965,0.0009108815187754111,0.3546875,0.43593125938954236,0.25724098,0.3109916
Naa30,-3.867535,-0.35189193,0.00010994100741301329,0.0009067264791859014,0.2625,0.3484298853101755,0.1768255,0.2206219
Krcc1,-3.8682568,-1.1313041,0.0001096162298652133,0.000904603223734116,0.115625,0.20021252427540215,0.06231441,0.13177072
Tada2a,-3.8690429,-0.32469994,0.00010926346456800447,0.0009019690608117604,0.3765625,0.46396247847275657,0.28822795,0.34951487
Cox10,-3.8695314,-0.38610047,0.00010904477811093112,0.0009004404387955499,0.2453125,0.3332234069839874,0.16381496,0.20913805
Myo1e,-3.8732955,-1.2222786,0.00010737346907057203,0.0008869121161777653,0.0921875,0.17961965483126305,0.06607629,0.14787962
Galk2,-3.8739552,-0.6634242,0.00010708310487187445,0.0008847856789382739,0.2328125,0.31435271701293466,0.1339677,0.20461497
Itga4,-3.8786469,-0.58250535,0.00010503908443563728,0.0008684308303955612,0.1953125,0.27961599061961817,0.13744971,0.19937502
Fech,-3.8816648,-0.44166422,0.00010374381888719911,0.00085798596906711,0.2359375,0.3215345718368693,0.15392078,0.20375441
Ttc21b,-3.8817294,-0.3102632,0.00010371631198535355,0.00085798596906711,0.3484375,0.4301784471071049,0.26196012,0.31578025
Aifm1,-3.8825228,-0.5946779,0.00010337832870129655,0.0008554898959666887,0.2296875,0.3081968414495621,0.13086121,0.19155475
Gatm,-3.8841546,-0.9637308,0.00010268661416342696,0.0008502894676644938,0.14375,0.22780403796123264,0.11871602,0.21981138
Mthfd1,-3.8851688,-0.37664625,0.0001022588618713657,0.000847008513712576,0.2625,0.347037484885127,0.17235139,0.21849942
Fam91a1,-3.8872988,-0.61892694,0.00010136594675661937,0.0008403896912528116,0.2234375,0.30314022937964896,0.13174213,0.19577415
Epha10,-3.889191,-0.46293148,0.00010057899850319203,0.0008343802685337357,0.3015625,0.3755450514821736,0.23100659,0.30614957
Pkp4,-3.8901606,-0.3057089,0.00010017796456419674,0.0008313100394811508,0.5984375,0.7568795573632333,0.99963987,1.1386763
Laptm4a,-3.8919632,-0.3346334,9.943631743612319e-05,0.000825665590083013,0.2328125,0.3186764867538749,0.19818221,0.24404658
Ralyl,-3.8925161,-0.4684953,9.920986539191254e-05,0.0008240399020342164,0.7109375,0.859404199186545,1.9733591,2.2587993
Ppcdc,-3.8947654,-0.7470557,9.829383236729457e-05,0.0008169363673706172,0.18125,0.26331024879997067,0.09948325,0.16174161
Pde8a,-3.8964963,-1.737204,9.759432418166465e-05,0.0008116247263266262,0.0796875,0.16624528232750724,0.05981054,0.18688257
Nectin3,-3.897017,-0.46924272,9.738479187531291e-05,0.0008101329280772935,0.340625,0.41676743248690046,0.32950795,0.43197864
Coro7,-3.8972847,-0.63635117,9.727719786133976e-05,0.0008094884814289872,0.2078125,0.2872741929573852,0.11148596,0.16832544
Spaca6,-3.8976865,-0.49357715,9.711601726085366e-05,0.0008083975786242683,0.2546875,0.33241728042211716,0.14454177,0.19798774
Rai2,-3.8993158,-1.0492032,9.64649217332572e-05,0.0008032266646955751,0.0984375,0.18445641420248435,0.05165576,0.10409399
Lrrk2,-3.8997025,-0.45710745,9.631093035871599e-05,0.0008021930250274949,0.303125,0.38631783371807554,0.2190701,0.2898451
Arhgef1,-3.9042802,-0.68233335,9.45062356353027e-05,0.0007876496747892628,0.221875,0.30218753435198414,0.12568857,0.19467857
Gpm6b,-3.905158,-0.33148015,9.416382594861572e-05,0.000785283055009095,0.7,0.8358433183100656,1.3443717,1.5191401
Cep68,-3.906006,-0.8746199,9.383413630068874e-05,0.0007827765421917126,0.1640625,0.24623502253490162,0.08440556,0.14969403
