names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Oligo (for_DEGs),mean_expr_Rest (for_DEGs)
Zdhhc20,12.337439,0.808192,5.693836454752213e-35,3.2195577764981475e-34,0.5445232466509062,0.6566227244193346,0.97283447,0.6625349
Cd9,12.329285,2.1520157,6.300350293667129e-35,3.55951245565256e-34,0.235618597320725,0.10083176396735719,0.34556386,0.0888128
Shc4,12.324715,3.3281765,6.667937160623181e-35,3.7656046974767735e-34,0.20567375886524822,0.07042529817953547,0.32478356,0.037495453
Lima1,12.317299,2.0444162,7.310230817364381e-35,4.125727831602204e-34,0.29314420803782504,0.18934400502197113,0.43386844,0.123709045
Olig1,12.294134,2.5652373,9.739499540439353e-35,5.480635657625244e-34,0.21394799054373523,0.07713433772755807,0.30312058,0.058104128
Ccdc50,12.239578,0.9684963,1.9102175100949199e-34,1.0684334824365217e-33,0.49724192277383766,0.5639516635279347,0.8078427,0.49179757
Wwox,12.217291,0.6274088,2.513194288647738e-34,1.4033568274306882e-33,0.5847123719464145,0.6661173885750157,1.1046095,0.8356693
Arrdc3,12.168952,2.284855,4.548871395682512e-34,2.5248538401567675e-33,0.2994483845547675,0.20845103578154425,0.48195755,0.11962317
Stard9,12.125046,1.6926821,7.781647710458517e-34,4.301437440444772e-33,0.35697399527186763,0.2981403013182674,0.53564113,0.1981854
Usp6nl,12.035241,1.892429,2.319559892726381e-33,1.2680889993399363e-32,0.3380614657210402,0.26969554300062776,0.5461292,0.17873184
Nova1,11.988505,1.27362,4.0820460573329546e-33,2.2221348776445805e-32,0.458628841607565,0.5041195856873822,0.8269413,0.42660397
Trim36,11.936508,2.8233893,7.636184598518936e-33,4.133446417449714e-32,0.2198581560283688,0.09310263653483992,0.33688414,0.055049345
Rdx,11.9090805,1.3723079,1.0614064278104296e-32,5.72575601591372e-32,0.4243498817966903,0.42145323289391085,0.67923945,0.3188913
Sh3tc2,11.884617,4.3880286,1.4228543094265492e-32,7.660207432236301e-32,0.16587864460204885,0.02711079723791588,0.2444281,0.013137863
Tsc22d3,11.815189,2.8936462,3.258149421848725e-32,1.7415252628819424e-31,0.20252167060677698,0.0716023226616447,0.30378103,0.04666037
Tmem88b,11.690659,3.1595573,1.4227829954403213e-31,7.512316582330798e-31,0.18991331757289204,0.05810577526679222,0.27826855,0.03527647
Eeig1,11.6542015,2.1012692,2.1841872259173643e-31,1.1476165576926004e-30,0.29550827423167847,0.208804143126177,0.4260683,0.11671914
Grik2,11.564926,0.42636293,6.2044646249119005e-31,3.237793056348471e-30,0.9736012608353034,0.9103892027620841,2.9205034,2.6433399
Zbtb20,11.557132,0.8028289,6.794001264156887e-31,3.5413154988922514e-30,0.97123719464145,0.8572269303201506,2.7738063,2.262752
Sirt2,11.509993,1.6646459,1.174884132063443e-30,6.096781890410335e-30,0.36958234830575254,0.3322347771500314,0.5880749,0.22514218
Olig2,11.433362,3.2844465,2.8486076141141192e-30,1.4680108667289294e-29,0.17297084318360914,0.04060734463276836,0.23185378,0.026428005
Rnf144a,11.394767,1.7130386,4.440177557028503e-30,2.282088197348047e-29,0.34475965327029157,0.2943738229755179,0.5164381,0.18747976
Gpr17,11.307892,3.400998,1.1993658437999585e-29,6.104747153420133e-29,0.17218282111899133,0.04162743251726302,0.26914492,0.028818086
Itsn2,11.29944,0.5682727,1.3205655945345473e-29,6.7152909775063e-29,0.5591016548463357,0.6808301946013811,0.9611327,0.7366682
Atf7ip,11.254585,0.77701455,2.1985708901748238e-29,1.111070148937324e-28,0.5133963750985028,0.6118957940991839,0.82736045,0.56031233
Cmtm5,11.248087,2.48119,2.36669544731498e-29,1.1946854531157902e-28,0.19306540583136328,0.06528562460765851,0.26743248,0.053457342
Micall1,11.2431555,2.4609058,2.502745593535883e-29,1.2631249830636586e-28,0.2549251379038613,0.15505335844318896,0.38814488,0.08262828
Lpgat1,11.235753,0.67789054,2.721620210617171e-29,1.372816501957638e-28,0.541371158392435,0.667176710608914,0.98508644,0.717306
Erbb3,11.137079,3.9084287,8.279037838920506e-29,4.137209349670709e-28,0.1599684791174153,0.03009259259259259,0.22344492,0.01653653
Pex5l,11.136305,0.5062978,8.351317120761577e-29,4.172552826977754e-28,0.7667454688731284,0.7802102950408035,1.9590327,1.6656867
Ankub1,11.124123,4.033287,9.574294865089114e-29,4.775595006960172e-28,0.16312056737588654,0.03452605147520402,0.25905344,0.017898763
Dcc,11.122045,0.43780473,9.800053620954779e-29,4.883669154210958e-28,0.8979511426319937,0.8396892655367232,2.4302778,2.1575317
Myo1e,11.055035,2.092193,2.0725747162017238e-28,1.025222434174159e-27,0.26635145784081954,0.16827526679221594,0.4271581,0.11776219
Arhgap24,10.930376,2.3772573,8.250619823841553e-28,4.027141774143915e-27,0.2501970055161544,0.14826585059635908,0.4630713,0.10738028
Tnni1,10.793654,4.1530232,3.688239915598133e-27,1.7706451050941903e-26,0.1524822695035461,0.02624764595103578,0.21774258,0.013581453
Rictor,10.722824,0.6583572,7.953661352775634e-27,3.790615121480689e-26,0.5295508274231678,0.6576820464532329,0.907999,0.66130567
Vldlr,10.665574,1.3355078,1.4748499141080885e-26,6.992979917431506e-26,0.40504334121355395,0.41964846202134337,0.62902415,0.29790148
Ndrg1,10.663116,2.5375397,1.5143678231071764e-26,7.174023872864921e-26,0.2198581560283688,0.11236660389202763,0.3417252,0.06781233
Dnajb2,10.648714,2.111329,1.7679007666662744e-26,8.358876227401512e-26,0.26832151300236406,0.18063402385436284,0.4065507,0.10983527
Tmbim1,10.637849,2.876954,1.986638620591161e-26,9.371660768132812e-26,0.19345941686367218,0.07842906465787822,0.27323034,0.04188261
Cep97,10.580043,1.8454659,3.6879104443679087e-26,1.7296937273549606e-25,0.33451536643026003,0.29617859384808537,0.5194366,0.17355084
Afap1l2,10.550043,2.8889325,5.077356494174579e-26,2.3718457753558924e-25,0.18045705279747834,0.062382297551789076,0.2692858,0.040873185
Cpm,10.502774,2.923319,8.387824736975059e-26,3.904050765330328e-25,0.19030732860520094,0.0765065913370998,0.28075552,0.041840315
Slc1a3,10.442454,0.98099047,1.586543406516955e-25,7.351340116073561e-25,0.3837667454688731,0.3076741996233522,0.6376713,0.37290883
Stk32a,10.410446,2.849016,2.2217730781772983e-25,1.0259330230387352e-24,0.18479117415287627,0.07022912743251726,0.2978822,0.04703705
Nipal4,10.393664,4.0691814,2.6497214899593656e-25,1.2212352733311861e-24,0.15090622537431048,0.030131826741996232,0.21547408,0.014222848
Zfp521,10.279925,1.8413819,8.67944036963479e-25,3.9561757885002004e-24,0.23286052009456265,0.12641242937853106,0.3510679,0.11097392
Mtmr2,10.269157,1.6423007,9.704819417627272e-25,4.419805046638048e-24,0.3644602048857368,0.35444130571249216,0.5719782,0.22092696
Bcas1os2,10.257953,4.241695,1.0899333227871562e-24,4.957093497510306e-24,0.14420803782505912,0.023893596986817325,0.20500235,0.011955245
Vps8,10.231594,0.9777043,1.4314387992601897e-24,6.487225592194518e-24,0.46059889676910953,0.5386848713119899,0.734767,0.43886593
Nfe2l3,10.102343,3.0703924,5.393794476269801e-24,2.410298645890064e-23,0.17927501970055162,0.06897363465160075,0.25816247,0.034464493
Pls1,10.072856,1.9981956,7.283198317844372e-24,3.244893695912424e-23,0.3041765169424744,0.2529817953546767,0.5004126,0.15061939
Dusp10,9.971699,2.8464756,2.0273139613284918e-23,8.928688107014682e-23,0.18518518518518517,0.07780131826741996,0.2849781,0.044824723
Mtss1,9.950177,1.0664647,2.5173559792809533e-23,1.106878664102098e-22,0.42868400315208827,0.45413527934714376,0.67883986,0.38111812
Lrrn1,9.947382,1.3118417,2.5890573879909733e-23,1.1379059226400508e-22,0.38849487785658,0.39296924042686754,0.6097595,0.29143953
Cald1,9.857671,1.5776992,6.350573446564196e-23,2.766984084792929e-22,0.30220646178092986,0.23866133082234778,0.44351938,0.17142868
9330117O12Rik,9.812215,4.2679753,9.975480796093167e-23,4.330928566667045e-22,0.14144996059889678,0.02711079723791588,0.21350892,0.012278507
Pcdh7,9.794319,0.36777243,1.1909728837825605e-22,5.164021524485623e-22,0.7446808510638298,0.7884102322661645,1.8732942,1.6620091
Unc5b,9.764522,2.9284065,1.5986411136289868e-22,6.912694998907447e-22,0.1765169424743893,0.06975831763967358,0.26178423,0.03855592
St3gal4,9.72696,1.8913574,2.314038711629804e-22,9.956480413369548e-22,0.25886524822695034,0.17631826741996234,0.39270186,0.121906966
Sash1,9.726851,1.0168045,2.316526601107176e-22,9.96558914052991e-22,0.4223798266351458,0.4311833019460138,0.68182343,0.394121
Zfand6,9.688154,1.2189049,3.385928523017931e-22,1.452193127110803e-21,0.4093774625689519,0.4314971751412429,0.6337689,0.322138
S100a16,9.62956,2.4025705,5.998527221317426e-22,2.5596383426520442e-21,0.17888100866824272,0.07168079096045198,0.25689045,0.053916126
Mdga2,9.628615,0.31132373,6.053969236687687e-22,2.582885890596986e-21,0.9680851063829787,0.9061911487758946,2.9321916,2.7291398
Lrrc8d,9.622472,1.1566435,6.426787443026153e-22,2.741075850700202e-21,0.4223798266351458,0.4706528562460766,0.6578649,0.3488631
Gm28320,9.60146,2.3490918,7.881946479851292e-22,3.354790145946527e-21,0.2541371158392435,0.1823210922787194,0.38703462,0.08870527
Ptprz1,9.596618,1.290911,8.261103326690569e-22,3.514500417798853e-21,0.4925137903861308,0.5738779033270559,1.3615936,0.7821625
Gfra1,9.584494,1.4382838,9.291225872538145e-22,3.9477425552672356e-21,0.3219070133963751,0.27240269930947897,0.5008523,0.2150316
Mcam,9.584419,3.7069726,9.297943091737606e-22,3.949972029644103e-21,0.1434200157604413,0.03213276836158192,0.20589584,0.017355613
Mbnl1,9.578649,0.38935965,9.832309111910022e-22,4.1736831885785514e-21,0.5878644602048857,0.7172002510985562,1.036949,0.8712813
Epb41l3,9.563467,0.54509693,1.1387656258308134e-21,4.8270440710007815e-21,0.5401891252955082,0.6329645323289391,0.9260437,0.71530396
Snx29,9.526421,0.6648687,1.6280049131253225e-21,6.8802283761682e-21,0.508274231678487,0.6138967357187696,0.82407254,0.5917819
Ctnna2,9.518487,0.2850015,1.7571825474895174e-21,7.421486175894897e-21,0.9318360914105595,0.881002824858757,2.637613,2.455563
Rab10,9.512564,0.50393957,1.8602068165066653e-21,7.85290764486003e-21,0.5441292356185973,0.6786330822347771,0.9055427,0.7124212
Adam12,9.491591,1.6159228,2.275345614419001e-21,9.58434498501937e-21,0.3301812450748621,0.2935499058380414,0.6026984,0.23888126
Eps15,9.49108,0.98659015,2.2865215056177484e-21,9.629911105948103e-21,0.4578408195429472,0.522834274952919,0.76985973,0.46067396
Cd81,9.488294,0.9966662,2.3484594233956346e-21,9.883023446615614e-21,0.41922773837667454,0.4012476459510358,0.66892296,0.3901267
Pla2g4a,9.471684,2.1435273,2.7536598814777382e-21,1.1566490701157858e-20,0.18951930654058313,0.08498116760828625,0.2837639,0.07163377
Padi2,9.471385,2.8664222,2.7615736181280383e-21,1.1597918586917847e-20,0.16430260047281323,0.057713433772755805,0.2354752,0.03576129
Gas7,9.465082,0.8038353,2.933310321081138e-21,1.2309549949625202e-20,0.49605988967691095,0.6106795354676711,0.9237606,0.6259267
Plpp3,9.462309,1.0233506,3.0121820138413843e-21,1.2638558824471892e-20,0.3333333333333333,0.25678750784682985,0.51611835,0.28693202
Sulf2,9.425541,1.4350739,4.278945504324214e-21,1.7886631254074614e-20,0.34200157604412923,0.31669805398618955,0.5258158,0.22782172
Fam13c,9.37512,0.7291965,6.909721794850485e-21,2.876731091224551e-20,0.5216706067769897,0.6435185185185185,0.99573535,0.707817
Ppp1r14a,9.328225,2.3489058,1.0765894006647373e-20,4.459373700610682e-20,0.1769109535066982,0.07348556183301946,0.2678489,0.058544207
Stmn4,9.291191,1.4298735,1.5257172578774057e-20,6.302232547143103e-20,0.35894405043341215,0.34553515379786565,0.5670028,0.24934795
Magi1,9.289016,0.29008684,1.557219118307906e-20,6.431367615882789e-20,0.682033096926714,0.7540803515379787,1.3039697,1.1615958
Retreg1,9.278521,1.2649693,1.7184854916933033e-20,7.091952873874837e-20,0.40070921985815605,0.4241996233521657,0.66414714,0.33097208
Slc38a2,9.269995,1.1810902,1.8615584408270604e-20,7.67650020027979e-20,0.4180457052797478,0.4565677966101695,0.686748,0.36143816
Hip1r,9.244606,1.9691979,2.3610972376422344e-20,9.706652811420875e-20,0.2702915681639086,0.20923571876961708,0.37941614,0.11140469
Rftn2,9.208953,2.3058016,3.2932066219906235e-20,1.349115138479769e-19,0.17100078802206461,0.06705116133082235,0.23681544,0.05263249
Agpat4,9.135362,1.0658106,6.518877825677914e-20,2.6551803422156364e-19,0.43577620173364856,0.506238229755179,0.69964296,0.39469448
Prox1,9.121869,1.0098705,7.383994106751186e-20,3.0029956356652697e-19,0.36012608353033887,0.3029661016949153,0.584891,0.33267087
Tgfa,9.105545,1.9382969,8.583442552044417e-20,3.485523671957586e-19,0.23483057525610718,0.1537586315128688,0.336524,0.09929192
Tom1l2,9.033884,0.31623906,1.6568468057183083e-19,6.697679204099736e-19,0.5921985815602837,0.7253217200251099,1.010762,0.87699956
Klhl4,9.015612,2.5816028,1.9577571468685314e-19,7.897453015516804e-19,0.2033096926713948,0.11625078468298808,0.33374727,0.064087495
Ptprd,9.00413,0.30561608,2.1738143360577394e-19,8.7479992825927e-19,0.9948778565799843,0.9623352165725048,3.8475635,3.640745
Neu4,8.992632,4.152439,2.4137966348157313e-19,9.697119310169768e-19,0.12608353033884948,0.020127118644067795,0.17882618,0.010950972
Gm5535,8.93556,3.7003696,4.051194848414626e-19,1.6167474465602405e-18,0.13987391646966116,0.03723320778405524,0.19764756,0.016671306
Hapln2,8.929353,4.0455537,4.285093539455267e-19,1.7095837179682706e-18,0.128053585500394,0.023305084745762712,0.19142558,0.012695152
Dpy19l1,8.92904,1.0680388,4.2972172951792064e-19,1.7141661033471686e-18,0.4070133963750985,0.4257297551789077,0.6552788,0.36569726
Rnf122,8.903289,3.2365975,5.421601083253602e-19,2.1578791454158534e-18,0.1430260047281324,0.040725047080979286,0.20056534,0.023289273
Gnb4,8.895045,1.8671442,5.839531229294768e-19,2.3228453609348694e-18,0.2553191489361702,0.1880885122410546,0.37354717,0.117019385
Cyth1,8.847327,1.0201385,8.964026289449572e-19,3.551509678524182e-18,0.44602048857368004,0.5370762711864406,0.7424736,0.4336836
C430049B03Rik,8.82009,3.7592788,1.1436767676477016e-18,4.520534678831089e-18,0.1284475965327029,0.02487445072190835,0.19305627,0.0156038385
Sorbs3,8.811855,3.0301318,1.2309191040879145e-18,4.861795726421029e-18,0.14420803782505912,0.04288292529817954,0.19180411,0.025553618
Zfp704,8.808801,0.6594715,1.2649141349740968e-18,4.993864649831617e-18,0.49487785657998423,0.6125235404896422,0.8075437,0.58029926
Chd6,8.775343,0.25798237,1.7038349343612975e-18,6.7109417599366856e-18,0.5937746256895193,0.7336001255492781,0.99699074,0.88792866
C1ql1,8.753694,3.423487,2.0648062107128133e-18,8.1136798598791e-18,0.13159968479117415,0.029307909604519775,0.19038858,0.019357823
Tfeb,8.739087,2.4973357,2.3500094900139887e-18,9.227642115545211e-18,0.16863672182821118,0.0728578154425612,0.22825508,0.044409465
Smoc1,8.733827,2.382808,2.461991762656956e-18,9.65747717702079e-18,0.177698975571316,0.0841572504708098,0.26111448,0.05563284
Lrch3,8.705264,0.7047832,3.1683586948354566e-18,1.2395719005566208e-17,0.4913317572892041,0.6049513496547395,0.7938647,0.55593073
Prrg1,8.679838,1.8902059,3.963321628766743e-18,1.548109495056874e-17,0.25256107171000786,0.1879708097928437,0.40134278,0.12506297
Gprc5b,8.677984,1.9396126,4.028435931060146e-18,1.5730863750557494e-17,0.22734436564223798,0.14987445072190836,0.335779,0.098959684
Jarid2,8.662436,0.26894236,4.6179144804712804e-18,1.800919623951572e-17,0.5985027580772262,0.742231638418079,1.0374829,0.9211617
Inpp5f,8.645893,1.274709,5.338623007810349e-18,2.0780445510620566e-17,0.39401103230890466,0.4351067168863779,0.6382034,0.3141651
Josd2,8.62655,1.9336176,6.323039286579126e-18,2.4548485136596028e-17,0.26122931442080377,0.2025659133709981,0.3838689,0.11555554
Cyp2j6,8.617871,2.2328446,6.821048939685713e-18,2.645137610179753e-17,0.1946414499605989,0.10738386691776522,0.26905063,0.063610315
Creb3l2,8.613689,1.9386752,7.074642136307483e-18,2.7422913185600412e-17,0.2281323877068558,0.15144381669805398,0.31799525,0.09317745
Ntn1,8.600418,2.9309735,7.942643208036292e-18,3.0747561302396655e-17,0.14933018124507486,0.052299121155053356,0.22356042,0.032321826
Tmod2,8.560778,0.51198894,1.121087184700739e-17,4.320655859568109e-17,0.5283687943262412,0.6752981795354677,0.90852135,0.7121233
Abca1,8.534113,1.33662,1.412348133749975e-17,5.42682601942826e-17,0.3069345941686367,0.2543942247332078,0.46739978,0.21181636
Nrbp2,8.516367,1.5382196,1.64637262440326e-17,6.31070362592234e-17,0.3530338849487786,0.3650345260514752,0.5675126,0.23349804
Nkx2-2,8.515912,3.9083815,1.6528373505155097e-17,6.33457988993749e-17,0.12371946414499606,0.023854362837413684,0.16716176,0.012044349
Atp10b,8.487597,3.5207446,2.1095309440040235e-17,8.069916922748878e-17,0.13238770685579196,0.03436911487758945,0.19038102,0.01810642
Abca2,8.473819,1.7403035,2.374758622901565e-17,9.079363147035438e-17,0.2998423955870764,0.2663998744507219,0.46135324,0.16165873
Phyhipl,8.422521,1.0923829,3.6846859150978136e-17,1.402968832913111e-16,0.4231678486997636,0.47559635907093534,0.7165117,0.39955312
Bmp2k,8.413682,1.3319035,3.973355247613206e-17,1.5118104715854834e-16,0.30851063829787234,0.25855304456999373,0.4770881,0.21741877
Emid1,8.308721,2.9370503,9.673967798995709e-17,3.654428718670247e-16,0.15445232466509062,0.06324544883866917,0.22689824,0.032716632
Cask,8.226799,0.34701052,1.922824664392458e-16,7.210927945879323e-16,0.5874704491725768,0.749450721908349,1.1475077,0.9897697
Cipc,8.193575,1.389589,2.5357859094631427e-16,9.483168738660353e-16,0.363672182821119,0.38684871311989955,0.557281,0.25052306
Aplp1,8.059142,0.6955751,7.683203092729979e-16,2.8455915520558858e-15,0.5173364854215918,0.6213512241054614,0.89537823,0.6388218
Prag1,8.051279,1.7384721,8.193293349531477e-16,3.0315862338461966e-15,0.2722616233254531,0.22826428123038292,0.41303718,0.14259294
1500015L24Rik,7.980137,4.049469,1.4617132411113167e-15,5.379569208144238e-15,0.1178092986603625,0.02452134337727558,0.1758893,0.01154706
Tnrc6a,7.9299474,0.2897701,2.1923901767999515e-15,8.028008183512497e-15,0.574468085106383,0.7173571876961707,0.9502434,0.831899
Afap1l1,7.8822904,2.330329,3.214334059086889e-15,1.1728565476326007e-14,0.16390858944050432,0.07858600125549278,0.2361917,0.051618535
Add1,7.8803883,0.51004905,3.263658173002324e-15,1.1905307508630524e-14,0.5193065405831363,0.6705508474576272,0.8709101,0.6807772
Car14,7.8585625,3.599537,3.885664786496348e-15,1.4139736296473032e-14,0.11583924349881797,0.023501255492780915,0.16242501,0.01444415
Rgs3,7.828592,2.469436,4.933639390726066e-15,1.7907184982954125e-14,0.1536643026004728,0.06732580037664783,0.21103755,0.041549347
Lgi3,7.82565,1.6924063,5.050402053763255e-15,1.8326036891913393e-14,0.2872340425531915,0.255571249215317,0.44466507,0.15978602
Phactr4,7.8239236,2.002542,5.1201798337523805e-15,1.8569203959093868e-14,0.2013396375098503,0.1270009416195857,0.28374973,0.078700915
Cdc42ep1,7.8146544,3.467449,5.511404048740472e-15,1.9969178369694777e-14,0.1185973207249803,0.027189265536723163,0.16377144,0.015959144
Diaph3,7.801687,1.9081575,6.1085141318432054e-15,2.2099875417076468e-14,0.2052797478329393,0.13214061519146264,0.29300478,0.08682592
Secisbp2l,7.775372,1.0565879,7.52260787116826e-15,2.717930260834895e-14,0.42040977147360126,0.49556654111738857,0.68672776,0.38839772
Trps1,7.7731028,0.28751805,7.658655673292803e-15,2.765968789534645e-14,0.6725768321513003,0.6819679849340866,1.300199,1.1592637
Gm33680,7.658098,2.9990766,1.8870677081266387e-14,6.763439951629022e-14,0.13041765169424743,0.0428436911487759,0.19511735,0.026592206
Ednrb,7.655146,1.9153616,1.930928955249755e-14,6.918797309982787e-14,0.16745468873128447,0.08317639673571876,0.25788373,0.075098984
Calcrl,7.628877,2.1065679,2.3680674636139603e-14,8.469316218196075e-14,0.19227738376674547,0.11805555555555555,0.31574625,0.0826957
Ralgps1,7.614788,0.32921353,2.641246202883445e-14,9.432520663407518e-14,0.5543735224586288,0.7044491525423728,0.96095675,0.8263006
Arap2,7.6079226,0.60523957,2.7853620743247965e-14,9.944549420290631e-14,0.5003940110323088,0.585334274952919,0.8856955,0.6608948
Thsd7a,7.5701337,0.44947755,3.7284029676471324e-14,1.3269163939162708e-13,0.5642237982663515,0.5796845574387948,1.0216913,0.83376366
Rlbp1,7.540941,3.3165014,4.665910901082491e-14,1.655526553705091e-13,0.11386918833727344,0.02526679221594476,0.15826629,0.01706597
Tspan15,7.478229,2.3923924,7.533070690458828e-14,2.6601867453361635e-13,0.15090622537431048,0.06901286880100439,0.20503373,0.042430695
Spsb1,7.457775,2.1102602,8.799575343668515e-14,3.102133160382747e-13,0.17218282111899133,0.0949858757062147,0.2372618,0.06017045
Bfsp2,7.427951,3.2054322,1.1029277051843184e-13,3.874449920029106e-13,0.12529550827423167,0.04033270558694287,0.18180625,0.02138465
Rin2,7.4270196,1.5302922,1.1107180957046549e-13,3.9013065662201413e-13,0.25295508274231676,0.19887790332705588,0.38241225,0.14951341
Carns1,7.401671,3.7069397,1.3448142235566117e-13,4.713076586274443e-13,0.11505122143420016,0.029111738857501568,0.16324969,0.013488119
Nkd1,7.3621454,3.1626778,1.8097781451352775e-13,6.313780675121385e-13,0.12214342001576044,0.03739014438166981,0.16519864,0.019860586
Bcan,7.338125,1.5204682,2.1660630973603898e-13,7.541087772230329e-13,0.24743892828999212,0.1902071563088512,0.40313292,0.15962297
Sbf1,7.2922964,1.1582835,3.047154425059185e-13,1.0557967685537114e-12,0.3955870764381403,0.4579802259887006,0.6519659,0.34493163
Prrx1,7.233733,2.1069252,4.698951889375573e-13,1.6181063343268184e-12,0.1461780929866036,0.06485404896421845,0.21163695,0.053271063
Mtus1,7.1860094,1.6014922,6.671242002799686e-13,2.2887675257306892e-12,0.21434200157604413,0.14834431889516636,0.32127616,0.11765569
Spata13,7.155904,1.8608196,8.312344146875125e-13,2.8452571621214598e-12,0.1879432624113475,0.11801632140615191,0.26743597,0.08104144
Cuedc1,7.119076,1.447099,1.0865329504680757e-12,3.704496939357593e-12,0.314026792750197,0.31159761456371626,0.46542034,0.19669423
Svil,7.038999,1.5744358,1.9362557386373697e-12,6.556671921510539e-12,0.2371946414499606,0.1835765850596359,0.38583654,0.1467786
Kcna6,7.0384626,1.5277193,1.943722805688078e-12,6.581127997585517e-12,0.2962962962962963,0.28338826114249843,0.43928474,0.17505224
Lap3,7.027497,2.1923146,2.1027192228601384e-12,7.109609351736746e-12,0.15405831363278172,0.07846829880728186,0.21079682,0.0500693
Piga,7.0133276,2.7204769,2.3271588094427963e-12,7.855622765041198e-12,0.15130023640661938,0.07776208411801633,0.21696949,0.036104016
Tbl1xr1,7.0105877,0.3930553,2.3731937304590375e-12,8.00900722650519e-12,0.5185185185185185,0.6639595103578154,0.8442955,0.69814783
Atad2b,7.0009656,0.40723056,2.542042356459339e-12,8.572374261805025e-12,0.5236406619385343,0.6731403013182674,0.8503667,0.69854957
Mpzl1,6.978156,1.6999137,2.990791740947818e-12,1.005411911413335e-11,0.2986603624901497,0.290646578782172,0.49772844,0.18109412
Srpk3,6.9757624,3.3385413,3.0421683457517426e-12,1.0224273101982404e-11,0.11505122143420016,0.034722222222222224,0.15203331,0.016101588
Zfp827,6.9541283,0.872918,3.5474831335464716e-12,1.18913263221549e-11,0.4219858156028369,0.5154974890144381,0.66497034,0.41587755
Pcdh17,6.8709674,0.3760774,6.376801471853456e-12,2.1187666075021934e-11,0.5583136327817179,0.6550533584431889,0.97821206,0.8236695
Rassf8,6.8319883,1.7578115,8.374564588290006e-12,2.7722625414235855e-11,0.23522458628841608,0.19099183929692404,0.33957395,0.11293995
Wls,6.8084326,1.094967,9.866769231662953e-12,3.2590053995670995e-11,0.3408195429472025,0.34223948524795983,0.5289988,0.28247336
Frmd8,6.753061,2.592515,1.447584484167176e-11,4.759739976697506e-11,0.13396375098502758,0.05912586315128688,0.1812476,0.032414638
Cd82,6.732182,2.8678775,1.671375384061591e-11,5.4861784228847976e-11,0.1099290780141844,0.03126961707470182,0.15527228,0.022749975
Gpc5,6.730068,0.8066127,1.6958334857454034e-11,5.5637418512794856e-11,0.5472813238770685,0.6195856873822976,1.5657275,1.1520345
5031439G07Rik,6.7289443,1.3171628,1.708986518568427e-11,5.6041576463184805e-11,0.3565799842395587,0.4016399874450722,0.56202877,0.26443183
Rtkn,6.70899,2.1843095,1.959757016156514e-11,6.410843806199844e-11,0.1863672182821119,0.1269224733207784,0.25960523,0.063178696
Rtkn2,6.661785,2.4891376,2.7052128092057166e-11,8.818278318980663e-11,0.1595744680851064,0.092984934086629,0.23255026,0.045577686
Epas1,6.65144,1.8502359,2.902384809540612e-11,9.452979373618939e-11,0.13790386130811663,0.06195072190834903,0.19060381,0.05660456
Tmem98,6.61785,3.7328963,3.6446072097656505e-11,1.1833083098888718e-10,0.09732072498029945,0.019303201506591337,0.1357574,0.010876735
Plekhb1,6.614796,2.4776065,3.7206411542477256e-11,1.2074109639448838e-10,0.12096138691883372,0.04515850596359071,0.16272002,0.031233475
Lrmda,6.5856605,1.1502979,4.5286803739419375e-11,1.4645040516045238e-10,0.256107171000788,0.20354676710608913,0.43726024,0.22081968
Fam222a,6.552559,2.768786,5.655945772475416e-11,1.8235572702953495e-10,0.13790386130811663,0.06756120527306968,0.18995465,0.030233037
Lypd6,6.515921,1.6649678,7.224500836144962e-11,2.3200948663465415e-10,0.18557919621749408,0.12268518518518519,0.27242857,0.094175294
Arap1,6.488154,2.3820555,8.68945258258663e-11,2.785559423694855e-10,0.12962962962962962,0.0568502824858757,0.17574267,0.036194667
Sgk2,6.4284186,4.029993,1.289384376541996e-10,4.1122561658971437e-10,0.09416863672182821,0.018479284369114876,0.12551227,0.008152773
A930009A15Rik,6.42617,4.093471,1.308591725895759e-10,4.1725239913158947e-10,0.09219858156028368,0.016321406151914627,0.1196577,0.007418459
Fgd3,6.404262,2.198856,1.5109839062779673e-10,4.808164088309922e-10,0.15130023640661938,0.08431418706842436,0.2142763,0.050739665
Endod1,6.274026,1.7224445,3.5183037162650344e-10,1.1069885346140689e-09,0.2214342001576044,0.1780838041431262,0.31871212,0.10772872
6030407O03Rik,6.2677135,3.5933802,3.66387856792577e-10,1.1515781625940512e-09,0.09771473601260836,0.02448210922787194,0.13079539,0.011510301
Ank3,6.2520986,0.30468106,4.049735334967159e-10,1.2718137967574517e-09,0.9495665878644602,0.8856324544883867,2.6228747,2.428609
Dpysl2,6.2474422,0.37534338,4.172290468008418e-10,1.3099958503784318e-09,0.5240346729708432,0.6886770244821092,0.87833196,0.7345748
Asxl3,6.2434697,0.72288495,4.2796900170058135e-10,1.3430888899433102e-09,0.43498817966903075,0.5419413057124921,0.6900041,0.4713037
Rgcc,6.238107,2.2859428,4.4289767596929797e-10,1.3894524872498585e-09,0.12647754137115838,0.05657564344005022,0.18321633,0.04040323
Gm42413,6.228751,3.2758172,4.701671847537202e-10,1.4732818955489753e-09,0.11032308904649331,0.03950878844946642,0.16047071,0.01781208
Rapgef3,6.217977,2.06231,5.036055619528803e-10,1.5765911044709186e-09,0.14933018124507486,0.08396107972379159,0.21120416,0.054777823
