names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_LSX GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Nhlrc2,-3.341734,-2.0184345,0.0008325684684667167,0.03753542742902798,0.09302325581395349,0.3989992852037169,0.077328436,0.2819575
Dis3l2,-3.3417904,-0.98681927,0.0008323987362565039,0.03753542742902798,0.3953488372093023,0.6710864903502501,0.45210266,0.7574522
Elavl3,-3.342083,-1.0833684,0.0008315222977359504,0.03753542742902798,0.46511627906976744,0.7343459614010007,0.61160934,1.0250183
Rnf182,-3.3446014,-1.9717784,0.0008240089781839147,0.037337472586512294,0.046511627906976744,0.35025017869907077,0.07894369,0.27930346
Fhit,-3.3462803,-1.1960737,0.0008190351408908288,0.037174787560365824,0.23255813953488372,0.5471765546819156,0.32622308,0.63326746
Mbd2,-3.348516,-1.6576756,0.0008124559009219734,0.03693856185748465,0.11627906976744186,0.43055754110078626,0.11114121,0.31545904
Mast3,-3.3510535,-1.4189581,0.0008050477583898018,0.036663785199888096,0.13953488372093023,0.44896354538956396,0.15832269,0.37754178
Chchd3,-3.3539965,-1.0112617,0.0007965339476668376,0.03633763526962296,0.37209302325581395,0.6805575411007863,0.47578558,0.8011505
Castor2,-3.3561754,-2.3676765,0.0007902843727916665,0.036113845402911696,0.06976744186046512,0.37666190135811295,0.055076964,0.25637066
Gm11867,-3.3615804,-3.033958,0.0007749781050714165,0.03547472177728954,0.046511627906976744,0.34832022873481056,0.04201747,0.30119893
Ano3,-3.365523,-1.1785445,0.0007639863853579275,0.03503125285762374,0.3953488372093023,0.6668691922802001,0.6197449,1.0794578
Eif4g1,-3.3660514,-0.8527364,0.0007625248550810399,0.035024004882098364,0.23255813953488372,0.5463187991422445,0.29514214,0.48242885
Cobl,-3.368438,-1.8361138,0.0007559541710784355,0.03478165852205062,0.13953488372093023,0.43177269478198715,0.14988409,0.45574307
Sfswap,-3.368617,-1.0609351,0.0007554628490529444,0.03478165852205062,0.3023255813953488,0.5992137240886347,0.32244456,0.58435273
Phf14,-3.3695228,-1.0891466,0.0007529849107962876,0.03476409717026847,0.46511627906976744,0.7932094353109364,0.7655122,1.2374445
Ipo5,-3.3733053,-2.8455555,0.0007427157432146978,0.03434900519824256,0.06976744186046512,0.3654038598999285,0.037854526,0.24475424
Aff4,-3.3752484,-0.98382795,0.0007374910281351847,0.03416617918274554,0.3953488372093023,0.7158327376697641,0.53177875,0.8705667
Arhgap32,-3.3756635,-0.89252573,0.0007363795031912791,0.03416617918274554,0.46511627906976744,0.7256611865618299,0.63862896,0.9781138
Abi1,-3.3783045,-1.0972241,0.0007293425407599917,0.03390559527719893,0.37209302325581395,0.6763045032165833,0.43448687,0.7720584
Arfgef3,-3.381889,-0.9918391,0.0007198922634571625,0.033524272303455734,0.4186046511627907,0.6672623302358828,0.49461582,0.8208874
Kcnip3,-3.3826058,-1.6529672,0.0007180159122301921,0.033494943683377194,0.23255813953488372,0.5051465332380272,0.18134287,0.48567277
Fbxo11,-3.3832002,-1.077688,0.0007164639612455092,0.03348067241507275,0.4186046511627907,0.7087919942816298,0.49736822,0.85869664
Chst11,-3.3833795,-1.7068957,0.000715996524588826,0.03348067241507275,0.16279069767441862,0.4706218727662616,0.15295191,0.4314789
Lrrk2,-3.383634,-1.2333202,0.0007153327598955364,0.03348067241507275,0.06976744186046512,0.38395282344531806,0.13282058,0.28815064
Cyfip2,-3.3868978,-1.0418853,0.0007068771921780462,0.033205926842349826,0.37209302325581395,0.6986776268763403,0.51074404,0.86387366
Baiap2,-3.3915575,-1.0189167,0.0006949656567135022,0.032703550255502284,0.23255813953488372,0.5363116511794138,0.2783391,0.5009821
Wac,-3.3932648,-1.0601573,0.0006906482031864372,0.032557398630911526,0.4186046511627907,0.6943531093638313,0.46459326,0.8033886
Mmp17,-3.3933308,-1.1769723,0.0006904817316197606,0.032557398630911526,0.046511627906976744,0.3619728377412437,0.12076323,0.254812
Lrp1,-3.3941045,-1.2861189,0.0006885344114480546,0.032557398630911526,0.23255813953488372,0.5589349535382416,0.24625365,0.5193579
Cpeb1,-3.3965664,-1.2094634,0.0006823701622664579,0.03233736553809475,0.23255813953488372,0.5303788420300214,0.23992893,0.48677483
Sgk1,-3.401811,-1.7279632,0.0006694093145973403,0.03177920191383487,0.16279069767441862,0.47176554681915656,0.15149465,0.43298233
Pcmtd1,-3.4021127,-1.0776206,0.0006686703770756825,0.03177920191383487,0.37209302325581395,0.7089349535382417,0.50798696,0.8742463
Thoc2,-3.4025655,-0.96713465,0.0006675633926448544,0.03177920191383487,0.3953488372093023,0.68831308077198,0.48206475,0.7934125
Appbp2,-3.4029522,-1.2418,0.0006666191929759776,0.03177920191383487,0.23255813953488372,0.5506433166547534,0.23384458,0.48429933
Cntnap5b,-3.4052823,-1.3159184,0.0006609571881342664,0.03160128050741591,0.2558139534883721,0.5957112223016441,0.4618843,0.9007953
Prkn,-3.4054897,-1.1378319,0.0006604550549232094,0.03160128050741591,0.5348837209302325,0.8323802716225875,1.0818983,1.6661173
Mal2,-3.4092722,-1.1388888,0.0006513644665478584,0.03125386288596599,0.06976744186046512,0.3824874910650465,0.13913473,0.28422287
Fbxl5,-3.4124227,-1.1468961,0.0006438817232244608,0.030950092849805474,0.27906976744186046,0.5920300214438885,0.29520532,0.565553
Atxn7l1,-3.4128566,-1.1653248,0.0006428574523919415,0.030950092849805474,0.32558139534883723,0.6186919228020015,0.33542687,0.6386139
Wrn,-3.415894,-2.1394892,0.0006357298808586581,0.030667974683432932,0.09302325581395349,0.403180843459614,0.07408336,0.29178184
Cpeb3,-3.4167995,-1.05934,0.0006336191583519288,0.030621127311000588,0.46511627906976744,0.7461401000714796,0.66646415,1.089984
Pde8b,-3.4188747,-0.98528534,0.0006288066497875745,0.030443305729355184,0.32558139534883723,0.6376340243030736,0.45776078,0.7651315
Rab6b,-3.420101,-1.1178702,0.0006259789011672554,0.030361106632426266,0.3023255813953488,0.6302001429592566,0.3566305,0.6575078
Gm19938,-3.4203746,-2.739106,0.0006253497117737824,0.030361106632426266,0.046511627906976744,0.35643316654753393,0.03788402,0.22935438
Spopl,-3.4206576,-1.225765,0.0006246994453935258,0.030361106632426266,0.20930232558139536,0.5241601143674053,0.21360092,0.44271806
Cttnbp2,-3.4217613,-1.3094534,0.0006221694128326916,0.03034063906136919,0.5116279069767442,0.8152251608291637,1.1043963,1.7917727
Vps13d,-3.422261,-1.0817848,0.0006210264700400107,0.030339965909045613,0.37209302325581395,0.6520371694067191,0.399295,0.71235776
Rab11fip3,-3.4236856,-1.0566679,0.0006177808638533679,0.030236378527759556,0.27906976744186046,0.6083988563259471,0.3365771,0.60560066
Uvrag,-3.4243834,-1.1023401,0.0006161960709388132,0.030213847492930494,0.3023255813953488,0.6051465332380271,0.3274938,0.6053775
Tox3,-3.4255154,-5.184178,0.0006136341754090893,0.0301432363679017,0.023255813953488372,0.32001429592566116,0.00922324,0.2903421
Cntn1,-3.4261663,-1.0473844,0.0006121655770766773,0.03012617043232659,0.627906976744186,0.8290922087205147,1.2095994,1.7683779
Thra,-3.4262135,-1.0177244,0.0006120592841000892,0.03012617043232659,0.3488372093023256,0.6718727662616154,0.43529546,0.7439949
Arid5b,-3.4286754,-0.99584794,0.0006065345781961083,0.029958794331120277,0.27906976744186046,0.5806647605432452,0.37393242,0.6440992
Trpc1,-3.430647,-1.2403849,0.0006021440793894746,0.029796706101648585,0.20930232558139536,0.5439599714081487,0.2377666,0.49112836
Mbtps2,-3.4327314,-1.5556625,0.0005975336824151921,0.029623118166967177,0.06976744186046512,0.3885989992852037,0.10236384,0.27524883
Prdm2,-3.4338822,-1.2331523,0.0005950026731208182,0.0295521660383667,0.16279069767441862,0.49699785561115084,0.191775,0.40343207
4933406I18Rik,-3.434684,-1.2596437,0.0005932451672458498,0.029519440081288862,0.27906976744186046,0.5896354538956398,0.32277858,0.6482339
Mtmr12,-3.4352689,-1.7575878,0.0005919662709563298,0.029510452134687535,0.18604651162790697,0.48295210864903504,0.13677235,0.40252122
Rnf13,-3.4359574,-1.4083753,0.0005904637636302406,0.029490262692833762,0.2558139534883721,0.5595067905646891,0.23333092,0.52919686
Gpm6b,-3.4366271,-1.1919489,0.0005890058270460796,0.029472228254614822,0.4883720930232558,0.8317012151536812,0.93666816,1.513921
Kras,-3.4389853,-1.7748216,0.0005838988791223199,0.02927119940674764,0.13953488372093023,0.45829163688348823,0.117596224,0.35559195
Samd5,-3.4389853,-1.6007218,0.0005838988791223199,0.02927119940674764,0.18604651162790697,0.48366690493209435,0.2265205,0.5715789
Lmo7,-3.4401362,-1.1329335,0.0005814216837075776,0.0292561809760723,0.2558139534883721,0.5650464617583989,0.35436705,0.65889245
Pde1a,-3.4416926,-1.321404,0.0005780869418593783,0.029142957087732634,0.4883720930232558,0.7623659756969263,0.9710526,1.6293017
Grk3,-3.4441357,-1.6915154,0.0005728883045674759,0.02893516681151894,0.13953488372093023,0.4597927090779128,0.13615634,0.38602898
Miat,-3.4444563,-1.1668482,0.0005722090996194789,0.02893516681151894,0.3023255813953488,0.6018584703359543,0.35900214,0.67788327
Synrg,-3.4453902,-1.8261361,0.0005702356825529921,0.02890987318905452,0.13953488372093023,0.45875625446747675,0.11324585,0.35429388
Senp7,-3.4456072,-1.1990894,0.0005697781200471781,0.02890987318905452,0.37209302325581395,0.6727662616154396,0.39879346,0.75380474
Brdt,-3.446022,-1.4226526,0.0005689037355916982,0.02890987318905452,0.11627906976744186,0.4303073624017155,0.12790236,0.31171885
Cemip,-3.449682,-3.5917997,0.0005612471681787401,0.02861615068114373,0.046511627906976744,0.3461758398856326,0.028703535,0.30091447
Tpd52,-3.4499745,-1.5942615,0.000560639590872429,0.02861615068114373,0.09302325581395349,0.41483202287348103,0.114601865,0.31235266
Rapgefl1,-3.450965,-1.7170857,0.0005585862160805935,0.028588974525877237,0.18604651162790697,0.49088634739099357,0.14050521,0.4027744
Kcnj9,-3.4512103,-3.6653745,0.0005580788444748317,0.028588974525877237,0.023255813953488372,0.33120085775553965,0.018205283,0.20953214
Kif13b,-3.4512384,-1.4834355,0.0005580203292263261,0.028588974525877237,0.23255813953488372,0.5199428162973553,0.20088896,0.4837277
Top1,-3.4534929,-1.1527961,0.0005533769335187978,0.028485130658333517,0.3953488372093023,0.6976769120800572,0.45100477,0.8185098
Dock4,-3.4535682,-1.161882,0.0005532221303539653,0.028485130658333517,0.5813953488372093,0.8592923516797712,1.3532933,2.004442
Klf8,-3.456002,-2.078082,0.0005482513022801797,0.028329831715900824,0.09302325581395349,0.41097212294496066,0.085468106,0.31972963
Slc6a7,-3.4561245,-3.6187966,0.0005480019386230828,0.028329831715900824,0.046511627906976744,0.3444960686204432,0.020841718,0.23009744
Pcsk5,-3.457219,-1.677979,0.0005457815205428372,0.02831109933781088,0.16279069767441862,0.4623659756969264,0.21523562,0.5700999
Mink1,-3.4585676,-1.8580443,0.0005430558157841978,0.028224196847430164,0.16279069767441862,0.4745532523230879,0.12013227,0.380308
Atrn,-3.4619446,-1.0124297,0.0005362875403635838,0.02792644614257655,0.37209302325581395,0.6897426733380987,0.47887874,0.806101
Slc1a2,-3.4635198,-1.2920152,0.0005331572302230033,0.027817349079790485,0.4186046511627907,0.7301644031451037,0.6719745,1.2077936
A330102I10Rik,-3.464001,-2.2471344,0.0005322046661653395,0.027817349079790485,0.11627906976744186,0.4171908506075768,0.08254454,0.3425249
Usp2,-3.4680948,-2.6259446,0.00052416246508012,0.027454669467256967,0.06976744186046512,0.3790564689063617,0.05012998,0.27561033
Caln1,-3.4731224,-1.199305,0.0005144407159792958,0.026998089918679063,0.3953488372093023,0.7021801286633309,0.6928012,1.1923121
Lrp1b,-3.4735374,-1.2305715,0.0005136457263523633,0.026998089918679063,0.7674418604651163,0.9389563974267334,2.288291,3.0812936
Mpv17l,-3.4749806,-2.912043,0.0005108902361175207,0.026916903224466236,0.046511627906976744,0.355325232308792,0.03366192,0.22926955
Ssh2,-3.4771879,-1.118066,0.0005067025981103745,0.026748720650738238,0.5116279069767442,0.8131165117941387,0.8591194,1.3748065
Pde10a,-3.479612,-1.2680684,0.0005021402386395136,0.02656005553591286,0.4186046511627907,0.7445675482487492,0.8441969,1.4336041
Zzef1,-3.4829984,-1.1218141,0.0004958312280415099,0.026278077115336036,0.32558139534883723,0.6219085060757684,0.33306342,0.6206397
Smg1,-3.4853,-0.90888596,0.0004915854839935944,0.026104549317999767,0.46511627906976744,0.7400643316654754,0.6476063,0.99710107
Rap1a,-3.4858,-1.6011266,0.0004906677457014909,0.026104549317999767,0.23255813953488372,0.5525732666190136,0.20657034,0.52834326
Gabrg2,-3.4869697,-1.0462501,0.0004885268226175262,0.026045070880422478,0.4186046511627907,0.6851322373123659,0.53129053,0.89524496
Rab40c,-3.4875827,-1.4938984,0.00048740804778156483,0.026037085971949595,0.23255813953488372,0.5444603288062903,0.1995949,0.48377386
Lrch3,-3.4880073,-1.2571524,0.0004866349115553318,0.026037085971949595,0.27906976744186046,0.5952108649035025,0.28318766,0.5779918
Rspo2,-3.4883657,-3.8580787,0.0004859829318032168,0.026037085971949595,0.046511627906976744,0.34706933523945677,0.028980017,0.35514545
Spock1,-3.4906955,-1.3568695,0.0004817648803792007,0.02589004467157825,0.32558139534883723,0.610543245175125,0.47516778,0.9392223
Rock1,-3.491554,-1.121833,0.0004802194874253827,0.025858712679599265,0.3953488372093023,0.7110078627591137,0.49053335,0.8662434
Rims1,-3.4925537,-1.2656195,0.0004784251895174255,0.025813824984604865,0.5813953488372093,0.8438170121515368,1.4450316,2.1741514
Exoc6,-3.4929028,-1.2504886,0.0004778003517234099,0.025813824984604865,0.2558139534883721,0.5625446747676912,0.2537758,0.52313966
Tmod2,-3.4949687,-0.8586575,0.0004741175465113233,0.025684553376530764,0.37209302325581395,0.6624731951393853,0.46574476,0.7302888
C2cd5,-3.4950912,-1.0983094,0.0004738997672436201,0.025684553376530764,0.3488372093023256,0.6888849177984274,0.49840492,0.8684881
Smad3,-3.4959307,-1.431004,0.0004724113212703873,0.025684553376530764,0.046511627906976744,0.3714796283059328,0.11636872,0.28724864
Sirpa,-3.496025,-1.3830277,0.0004722443529580551,0.025684553376530764,0.20930232558139536,0.5224446032880629,0.20993301,0.47576934
Ndst3,-3.496525,-1.6456164,0.0004713603395999844,0.025684553376530764,0.16279069767441862,0.47541100786275914,0.22805685,0.5886016
Thada,-3.496987,-1.1109674,0.0004705444178345122,0.025684553376530764,0.2558139534883721,0.5823802716225875,0.28954372,0.545421
Rsrc2,-3.4991002,-1.2027013,0.00046683124099946763,0.02559950090950142,0.3023255813953488,0.6061115082201572,0.29179123,0.5765399
Myo5a,-3.4996567,-1.1246073,0.0004658577752064832,0.02559836077668344,0.4418604651162791,0.7568620443173696,0.65079665,1.0984743
Nmnat2,-3.5001378,-1.2139276,0.0004650178312045565,0.02559836077668344,0.3023255813953488,0.6368477483917083,0.38327596,0.73404056
Zfp106,-3.5005622,-1.8659335,0.0004642778777363577,0.02559836077668344,0.18604651162790697,0.48827734095782704,0.12279635,0.38949713
Rapgef2,-3.5098064,-0.9715528,0.000448433275850571,0.024793008481697205,0.4883720930232558,0.7657969978556112,0.80643845,1.2329704
Zbtb38,-3.5128908,-1.3920463,0.00044325964465476934,0.024557498251285878,0.18604651162790697,0.5110078627591137,0.1838563,0.42509648
Ttc7b,-3.5140982,-0.94268,0.0004412497071624416,0.024496652131104975,0.4186046511627907,0.6748391708363116,0.5117531,0.8260936
Kcnmb4,-3.516183,-3.3863618,0.00043779943601852494,0.02435542618181732,0.046511627906976744,0.3543602573266619,0.026696067,0.24913295
Zzz3,-3.5175788,-1.2834784,0.0004355029452405799,0.024277933897540214,0.20930232558139536,0.5392423159399571,0.21808328,0.46574667
Dync1i1,-3.5175884,-1.0144523,0.0004354874667307923,0.024277933897540214,0.5116279069767442,0.7171193709792709,0.74887425,1.1791719
Dlgap4,-3.5188146,-1.1700506,0.0004334796278249943,0.024265828332619997,0.3023255813953488,0.6107934238741959,0.3359029,0.6409496
Banp,-3.5193899,-1.7344543,0.0004325404701184691,0.024263804659881556,0.16279069767441862,0.4821658327376698,0.12875073,0.37653458
Mvb12b,-3.5218236,-1.2623706,0.0004285892642347033,0.024092455083653718,0.16279069767441862,0.49853466761972837,0.19057728,0.40789112
Epb41,-3.5224085,-3.1736927,0.0004276447850200983,0.02408975969285124,0.046511627906976744,0.358506075768406,0.038517967,0.30332053
Grik4,-3.5252194,-1.4170839,0.00042313224818835035,0.02393592317646521,0.2558139534883721,0.5680486061472481,0.3594376,0.76780725
Scarb2,-3.5258324,-2.9894726,0.00042215389514530514,0.02393096025855348,0.06976744186046512,0.3800214438884918,0.041814532,0.2920165
Dnajb6,-3.5280116,-1.5689427,0.00041869404571664824,0.023785008474432004,0.23255813953488372,0.5590779127948534,0.20528297,0.5164507
Prkd1,-3.5280304,-1.5919805,0.00041866420627178114,0.023785008474432004,0.20930232558139536,0.506361686919228,0.25008482,0.618725
Hnrnpdl,-3.5289547,-0.9218581,0.0004172045039244682,0.023785008474432004,0.20930232558139536,0.5502859185132237,0.2819991,0.48069686
Slc38a1,-3.530313,-1.8506138,0.00041506825617095786,0.02372954051768859,0.11627906976744186,0.4470335954253038,0.110703655,0.35220045
Car10,-3.5305395,-1.530239,0.0004147132096450467,0.02372954051768859,0.37209302325581395,0.6380986418870622,0.5913906,1.2028025
Fcho2,-3.5329447,-1.0435203,0.00041095831741981727,0.023594978609124975,0.37209302325581395,0.6513938527519657,0.402089,0.7032
Sec24b,-3.5335863,-1.3145189,0.00040996238930038895,0.023588200001073773,0.27906976744186046,0.5896711937097927,0.2599101,0.55287033
Naaladl2,-3.5379157,-1.0415505,0.0004032986153031482,0.02325457895535535,0.5581395348837209,0.8629378127233739,1.1193218,1.6574881
Ccnt2,-3.541538,-1.3147672,0.0003978015741865937,0.02298694257719091,0.3023255813953488,0.6121515368120086,0.28072363,0.5912318
Arid4a,-3.550018,-1.6989692,0.00038520479348088424,0.02230701034661931,0.20930232558139536,0.5248749106504647,0.16163121,0.45079333
Csgalnact1,-3.5506783,-1.6102924,0.00038423976357232134,0.02229918455116258,0.16279069767441862,0.4813438170121515,0.19711016,0.509952
Eml4,-3.5517254,-1.0788249,0.0003827141328216215,0.02225872023575102,0.3023255813953488,0.6341672623302359,0.3803694,0.6819
Mpped1,-3.5533571,-1.9952185,0.0003803476317176373,0.022169069119854477,0.13953488372093023,0.45250178699070764,0.12796803,0.43454418
Fnbp1,-3.555206,-1.1396995,0.00037768303737740284,0.022061615683327856,0.3488372093023256,0.6921015010721944,0.49283928,0.8769029
Psmd1,-3.5563378,-1.4761806,0.0003760602754908509,0.022014683229714956,0.2558139534883721,0.5769478198713367,0.22684538,0.53557205
Pdzrn3,-3.5621958,-3.1079533,0.0003677661121914108,0.02157614723708124,0.09302325581395349,0.3928877769835597,0.07704077,0.52500826
Fer,-3.5630164,-1.1045514,0.00036661788164698303,0.02155584787714318,0.32558139534883723,0.6546104360257327,0.422771,0.7568113
Etv6,-3.5715153,-1.6786557,0.0003549219340728771,0.020913930632759228,0.13953488372093023,0.4673338098641887,0.15979952,0.44128615
Sh3rf1,-3.573515,-1.4627719,0.0003522211270413763,0.0208003993046193,0.23255813953488372,0.5555396711937098,0.27667242,0.63050026
Gm49678,-3.57393,-1.6256262,0.00035166299629635985,0.0208003993046193,0.2558139534883721,0.5554324517512509,0.3944279,0.9131154
Dmxl1,-3.5754488,-1.163209,0.0003496277883357169,0.020738407665741088,0.4418604651162791,0.7651536812008578,0.65096724,1.1166329
Hs3st4,-3.5773447,-1.6680385,0.00034710240069780974,0.020634162625553423,0.32558139534883723,0.6047176554681916,0.5066932,1.1303388
Gatad2b,-3.5811367,-1.1027173,0.00034210273096017563,0.020382040755875654,0.3488372093023256,0.6875982844889207,0.4378553,0.7792535
Acvr2a,-3.582278,-1.1530156,0.00034061109709782576,0.02033826706448573,0.37209302325581395,0.6440671908506076,0.44571197,0.8104316
Extl3,-3.5823345,-1.7452077,0.0003405372903553921,0.02033826706448573,0.06976744186046512,0.40189421015010723,0.102727756,0.30946678
Lrp6,-3.5848532,-1.442803,0.0003372679970880383,0.020228551521775866,0.27906976744186046,0.5924588992137241,0.24141021,0.5551856
Arhgap23,-3.5858247,-2.1503243,0.00033601467661299196,0.020198466131076273,0.13953488372093023,0.456361686919228,0.110743366,0.41862884
Pik3cb,-3.590522,-3.6066031,0.0003300161662759575,0.019882364098284703,0.046511627906976744,0.3590064331665475,0.022606289,0.24569695
Ica1,-3.5912201,-1.014723,0.0003291334206274023,0.019873741600580447,0.3953488372093023,0.6575768406004289,0.48406154,0.81451416
Dph6,-3.5937388,-1.450762,0.00032596671480612755,0.019726859519911367,0.13953488372093023,0.47773409578270193,0.16275412,0.39416358
Rab3gap2,-3.5954933,-1.7426889,0.00032377757078800543,0.019638607961791663,0.18604651162790697,0.4991422444603288,0.13960028,0.4063752
C1ql3,-3.5985966,-1.2865379,0.0003199390352164292,0.019449687502863015,0.18604651162790697,0.5083631165117941,0.28755292,0.59482896
Iqgap2,-3.6029074,-1.3291279,0.00031467772702801095,0.019173221145674952,0.20930232558139536,0.551036454610436,0.38475293,0.7788679
Sec24d,-3.604228,-27.818165,0.000313082225947102,0.019119362298178705,0.0,0.3175839885632595,0.0,0.21240425
Pde4b,-3.6075199,-1.3858072,0.00030913778073163024,0.018921485576899558,0.4883720930232558,0.7629735525375269,0.9620519,1.653588
Synj2,-3.609095,-4.361822,0.00030726682824885155,0.018849907933896442,0.023255813953488372,0.34149392423159397,0.014265628,0.258831
Atf6,-3.609784,-1.1615555,0.0003064523216184051,0.018842960828115665,0.2558139534883721,0.5974267333809864,0.31445232,0.6024481
Cep85l,-3.6104064,-1.4434282,0.0003057176590130994,0.01884090251761922,0.20930232558139536,0.5357398141529665,0.20744036,0.48670632
Ubr2,-3.6155,-1.3030729,0.0002997684328943466,0.018516730556025505,0.2558139534883721,0.5710507505360972,0.24065098,0.5136376
Taf1,-3.6173582,-1.7421789,0.00029762519029469475,0.018426702449812093,0.16279069767441862,0.491493924231594,0.13675977,0.39896235
Afdn,-3.618943,-0.9477564,0.0002958087973702697,0.018356541305633134,0.4186046511627907,0.6840957827019299,0.5180648,0.83693
Smg6,-3.624914,-1.0491846,0.0002890577342892279,0.017979123426739706,0.37209302325581395,0.7109721229449607,0.5194784,0.8794394
Dgkd,-3.628338,-1.1170994,0.00028525167141122196,0.017783555477539525,0.2558139534883721,0.5791279485346676,0.29347095,0.5537853
Arhgap15,-3.633856,-3.3442562,0.0002792165934730674,0.017447790387491443,0.06976744186046512,0.3785918513223731,0.037992146,0.33165336
Fbxo34,-3.6356766,-1.212008,0.0002772519262036311,0.01736540619368664,0.2558139534883721,0.5711579699785561,0.28074887,0.5601059
Ube2d2a,-3.6372519,-1.3451357,0.00027556239140770847,0.017299909946554032,0.27906976744186046,0.618120085775554,0.28568935,0.609824
Glud1,-3.6457696,-2.4613028,0.0002665926793890296,0.016775984297852986,0.09302325581395349,0.41536812008577556,0.06916563,0.3324544
Nrip1,-3.654278,-1.6050808,0.0002579067094077525,0.01626749596663453,0.16279069767441862,0.49270907791279484,0.16922683,0.44528437
Otud7b,-3.6545231,-1.3442924,0.0002576603172803972,0.01626749596663453,0.18604651162790697,0.5205861329521086,0.2183629,0.48219544
Ppp1r12a,-3.65524,-1.2564247,0.0002569413591084658,0.01626749596663453,0.3953488372093023,0.7758398856325948,0.63236934,1.1337488
Map4k4,-3.6576831,-1.2183238,0.0002545053294198133,0.016205114221588587,0.32558139534883723,0.6348463187991422,0.34827343,0.6777189
Dcaf6,-3.6595886,-1.118269,0.0002526204656184492,0.016123306202298644,0.4186046511627907,0.7179771265189421,0.55234057,0.95574594
Slit3,-3.6611638,-1.3129313,0.00025107208084412466,0.016062635267337214,0.5116279069767442,0.725482487491065,0.9879099,1.646317
Cadm1,-3.664739,-1.3474615,0.00024759104206740974,0.015877735800361097,0.5813953488372093,0.8583273766976411,1.2802829,2.0294762
Chsy3,-3.6664367,-1.3477592,0.00024595368136565355,0.01581046750788304,0.3953488372093023,0.7033952823445319,0.6851496,1.2540827
Gab2,-3.6709645,-1.2397137,0.00024163690493591067,0.015570224545870311,0.2558139534883721,0.5983917083631165,0.37229475,0.7252187
Stxbp1,-3.6742282,-1.1584449,0.0002385694239900348,0.015409520246664027,0.3023255813953488,0.6213724088634739,0.34215453,0.6474563
Ctdspl,-3.6743414,-1.3391694,0.00023846369576888913,0.015409520246664027,0.18604651162790697,0.5339885632594711,0.21339302,0.47114372
Cnksr2,-3.676709,-1.1823065,0.00023626226519941668,0.01533421996596214,0.7209302325581395,0.860614724803431,1.5275391,2.2175977
Vps13c,-3.6784163,-1.0931787,0.00023468662880408178,0.015268837084662657,0.3953488372093023,0.6717655468191566,0.4564532,0.8038484
Ppp1r9a,-3.6788409,-1.0537926,0.00023429642932847175,0.015268837084662657,0.5116279069767442,0.8026090064331666,0.8207546,1.2922803
Nav1,-3.6801236,-1.2740406,0.00023312085678924187,0.015268837084662657,0.37209302325581395,0.6937455325232309,0.45033264,0.86527324
Cwc27,-3.680784,-1.255823,0.00023251794255901124,0.015268837084662657,0.27906976744186046,0.5946032880629021,0.28978217,0.5892884
Tmem178,-3.6856985,-1.7263728,0.00022807630020655977,0.01502061320232907,0.16279069767441862,0.5060757684060043,0.17175893,0.48246863
Cert1,-3.6869342,-1.4422691,0.00022697209181625624,0.014984619427771021,0.2558139534883721,0.5883488205861329,0.24067315,0.5535644
Gpr22,-3.6869907,-3.678551,0.00022692163775611085,0.014984619427771021,0.046511627906976744,0.3677626876340243,0.023943014,0.27023453
Tmem200a,-3.688132,-1.9080714,0.00022590639159005747,0.014984619427771021,0.09302325581395349,0.42973552537526805,0.12614916,0.40853116
Ndrg3,-3.6883302,-1.1580025,0.000225730626612712,0.014984619427771021,0.3023255813953488,0.6302716225875625,0.3478002,0.6565804
Nexmif,-3.6888018,-1.3791319,0.00022531265508855645,0.014984619427771021,0.3488372093023256,0.6235882773409578,0.33005217,0.70168215
Mbtd1,-3.6904526,-1.1697671,0.00022385546861022258,0.014962677715315125,0.37209302325581395,0.6781987133666905,0.41925868,0.77553517
Foxn3,-3.6910655,-1.089727,0.00022331648464827807,0.014962677715315125,0.32558139534883723,0.6991422444603288,0.5535375,0.9453401
Cacna1d,-3.691792,-1.2514333,0.00022267957230780045,0.014958500269776494,0.4186046511627907,0.7256611865618299,0.6265499,1.1229799
Septin11,-3.6961782,-1.4428599,0.00021886938237099203,0.014739399258918687,0.20930232558139536,0.5320943531093638,0.20503235,0.48159462
Tbck,-3.6975553,-1.4549768,0.00021768574760629958,0.014696522708998164,0.3023255813953488,0.6040743388134382,0.25567132,0.58705395
Jph4,-3.6991496,-1.4162861,0.0002163231551888095,0.014641317833559979,0.23255813953488372,0.5692637598284489,0.23635238,0.53743064
Mical3,-3.7038188,-1.1729671,0.00021237806661732048,0.014410602651533842,0.3488372093023256,0.6789492494639028,0.4589422,0.8386177
Myo16,-3.7078843,-2.0999162,0.00020899817469377302,0.014253251152339292,0.18604651162790697,0.4849177984274482,0.14828861,0.52190846
Plxna2,-3.7100255,-1.1362284,0.00020723842093438606,0.01416920196057749,0.4186046511627907,0.6566833452466048,0.45656067,0.8206037
Camkmt,-3.7163172,-1.1877878,0.00020214787474538348,0.01385641172042973,0.32558139534883723,0.6253037884203002,0.37214154,0.7065677
Grin3a,-3.7185903,-2.4917452,0.0002003376282706313,0.013767447753534176,0.06976744186046512,0.40189421015010723,0.09369797,0.43986183
Olfm3,-3.7200148,-2.8787932,0.0001992111799059801,0.013725139497624833,0.06976744186046512,0.39942816297355255,0.07755044,0.4656888
