names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Microglia (for_DEGs),mean_expr_Rest (for_DEGs)
C5ar2,2.6120348,5.321131,0.009000507029763722,0.02104268893150189,0.04773462783171521,0.004031354983202688,0.084221445,0.002195545
Serpine2,2.5977232,1.3360882,0.009384410042474953,0.021904021702684327,0.2524271844660194,0.25998506905561775,0.4925404,0.2248225
Syngr2,2.597646,3.257635,0.009386522963348775,0.02190705046687932,0.061488673139158574,0.018850317282568124,0.11252679,0.012376102
Gm56745,2.5957706,5.4343576,0.009437903738260808,0.022021229024580403,0.04773462783171521,0.004329973870847331,0.08401362,0.0020247723
Pnp,2.5802221,2.5666962,0.009873681316424692,0.02299608364152999,0.07928802588996764,0.038559163867114596,0.14329582,0.025673311
Spata13,2.5778415,1.7779294,0.009941957797319125,0.0231450706995291,0.15048543689320387,0.12314296379245987,0.27868062,0.08958157
Tmem176b,2.5729852,2.037119,0.010082549436508187,0.023454082188466365,0.08090614886731391,0.03982829413960433,0.1492059,0.038457155
Evi2a,2.5715704,2.118645,0.010123845861668873,0.023548107540083327,0.08737864077669903,0.047331093691676,0.15635055,0.038228706
Plod1,2.57088,2.1125426,0.01014405019619652,0.02359306057057046,0.10194174757281553,0.06424038820455394,0.18313064,0.045424893
Alox5ap,2.557949,3.7297828,0.01052915147801816,0.02445486215008626,0.05663430420711974,0.01440836132885405,0.1032247,0.0081628375
Pias1,2.5481377,0.49515724,0.010829972397766266,0.02514050611904791,0.4587378640776699,0.6832026875699888,0.9367557,0.74236566
Bach1,2.542575,2.1096942,0.01100390391389964,0.025526625068331466,0.14724919093851133,0.12108995893990294,0.26539934,0.068055265
Il1a,2.5417423,5.8551264,0.011030144198037203,0.025583079378615422,0.04611650485436893,0.0035834266517357225,0.07787713,0.001398163
Naip6,2.4931402,5.631561,0.012661880861721455,0.029203840236433947,0.045307443365695796,0.0035834266517357225,0.08226534,0.0017280603
Cd80,2.4897115,3.871391,0.012784678929837411,0.029469359427359634,0.055825242718446605,0.014781634938409855,0.10177743,0.007293735
Zfp36l2,2.4886346,2.2411478,0.012823467444544007,0.0295511638280358,0.11326860841423948,0.0795819335572975,0.21023448,0.048302736
Uba7,2.4879909,4.50196,0.012846699581309833,0.029597086319968723,0.04854368932038835,0.007054871220604704,0.08568661,0.0039406833
4930469K13Rik,2.487777,5.0391874,0.012854430238480149,0.029609819160562503,0.04773462783171521,0.006233669279581934,0.089276284,0.002835983
Galnt12,2.472908,3.1258361,0.013401864029523801,0.03081270526852952,0.0744336569579288,0.03546099290780142,0.13864274,0.016893016
Gm3739,2.4708295,3.048348,0.013480004497183357,0.030979107153550872,0.0825242718446602,0.044606196341918626,0.14664991,0.018912898
Parvg,2.4550004,3.6263864,0.014088441210176458,0.03232209830237717,0.05663430420711974,0.016237402015677492,0.10003007,0.008482785
Col15a1,2.4535298,3.006206,0.014146184547301793,0.032446263660776714,0.07605177993527508,0.03755132512131392,0.13879275,0.018361276
Rtn4rl1,2.4392073,1.2104901,0.014719522117316603,0.033700882693617686,0.33495145631067963,0.4249346771183277,0.64963317,0.3331242
Gm33100,2.4384828,5.5155587,0.014749063968450842,0.03376564273939457,0.045307443365695796,0.0045539380365808135,0.08599024,0.0019610142
Slamf6,2.432911,5.9105783,0.014977986907182082,0.03427220541565039,0.043689320388349516,0.002948861515490855,0.077634364,0.001341122
Anapc15,2.4221897,2.34146,0.0154272936971244,0.03526126077251894,0.11165048543689321,0.07898469578200822,0.21053317,0.045199905
Sh3pxd2a,2.4121842,1.5632689,0.01585726989544668,0.036199809425851166,0.3017799352750809,0.36536020903322136,0.5840499,0.23778445
Tent5a,2.408653,2.6391199,0.01601151391423356,0.03652822031545727,0.0744336569579288,0.03635684957073535,0.13212863,0.022421893
Bcl2a1b,2.403333,4.922174,0.016246391639672883,0.0370263395553868,0.045307443365695796,0.005151175811870101,0.08345017,0.0028663517
Trim12c,2.386452,3.6487293,0.017011830406861977,0.03870843280822943,0.05016181229773463,0.010526315789473684,0.0904857,0.0075225523
Wdr44,2.3826385,1.3627081,0.017189064527300204,0.03909515522672731,0.3422330097087379,0.4462486002239642,0.7009101,0.33283138
Tbc1d16,2.3810365,2.0247326,0.01726399972358692,0.03926226598161495,0.17475728155339806,0.1608809257185517,0.33731923,0.094029345
Tlr5,2.37234,5.1744514,0.017675823268020252,0.04015805962726847,0.04449838187702265,0.0048525569242254575,0.08019699,0.0023095221
Stard8,2.3257246,2.4727588,0.02003325200634063,0.04527659865509066,0.08414239482200647,0.04878686076894363,0.1558588,0.02993125
Gm30329,2.3160048,5.2736206,0.020558005883358235,0.046419631771918976,0.04288025889967637,0.004143337066069429,0.075709134,0.002031107
Xlr,2.3158,5.1561127,0.02056919957527925,0.04643320109113278,0.04288025889967637,0.004143337066069429,0.078226976,0.0022793668
Gm28307,2.3034425,1.3292876,0.02125395534753549,0.04792261308955934,0.2645631067961165,0.2881298992161254,0.5339648,0.24751343
Adrb2,2.300041,4.7211704,0.021445905963034403,0.04833108221309523,0.043689320388349516,0.005263157894736842,0.08011918,0.0031575519
Hhex,2.2897692,4.966146,0.022034700652272945,0.04960807763104935,0.042071197411003236,0.003732736095558044,0.074302666,0.0024645897
D530017H19Rik,-2.2880557,0.69952613,0.022134275444703252,0.04981973372417292,0.030744336569579287,0.07122060470324748,0.051949628,0.032307234
Spty2d1,-2.290902,0.673733,0.02196908886505311,0.049468651454284515,0.03640776699029126,0.077491601343785,0.062225748,0.03945868
Phf7,-2.294877,0.6277393,0.0217401658972524,0.0489572793881304,0.02831715210355987,0.06868234415826802,0.050314274,0.03285045
Sppl3,-2.298822,0.55209833,0.021515058105811637,0.048478793400684166,0.3640776699029126,0.5977603583426652,0.71619904,0.5387332
Zfp472,-2.3016195,0.8158192,0.02135664260288583,0.048142029088887775,0.03802588996763754,0.07954460619634192,0.06655243,0.038349155
Parp16,-2.304694,0.60261077,0.021183720931972724,0.04776825960407076,0.02669902912621359,0.06711459499813363,0.046466444,0.03084249
Top3a,-2.3137772,1.0926269,0.020679948964708674,0.04667144537894525,0.061488673139158574,0.10645763344531542,0.10680593,0.051504914
Mcl1,-2.3159347,1.211353,0.020561834706345598,0.04642437598180877,0.1011326860841424,0.15460992907801419,0.1829435,0.08314111
Slc4a2,-2.3174665,0.34751055,0.02047833110005845,0.04624361346823855,0.030744336569579287,0.07159387831280328,0.05493998,0.04343071
Pak2,-2.3201725,0.924361,0.020331550152348377,0.045927595846456566,0.2750809061488673,0.4178424785367674,0.5178184,0.3055994
Casp3,-2.3331285,0.6947413,0.019641404451975153,0.04442088524741793,0.03478964401294499,0.0765210899589399,0.06402682,0.04003852
Iah1,-2.3372421,0.5716401,0.019426596360382947,0.04395093013676287,0.02831715210355987,0.06939156401642405,0.05110514,0.034671914
Tpm3,-2.3384054,0.81532544,0.01936622648364709,0.04383174744066689,0.313915857605178,0.4936543486375513,0.6023607,0.38501823
Gm29642,-2.3518054,0.78334117,0.018682539982521777,0.04234141779102228,0.032362459546925564,0.07416946621873834,0.062086206,0.036540806
Rhbdd1,-2.3554194,1.2291949,0.018501810667219603,0.04194951081159318,0.11650485436893204,0.17532661440836134,0.21884125,0.09925671
Chst12,-2.3603494,0.6328991,0.01825773168937761,0.04142057163910642,0.03398058252427184,0.07603583426651736,0.06029782,0.03929862
Sec61a1,-2.3622875,0.9208933,0.01816254836251181,0.04121159217198888,0.2686084142394822,0.39899216125419934,0.5301674,0.3143094
2010004M13Rik,-2.3708098,0.6129522,0.017749161548218963,0.040314452307746704,0.025889967637540454,0.06741321388577827,0.04686479,0.030890223
Slc26a2,-2.3737962,0.7209122,0.01760626516257997,0.04001356211778092,0.038834951456310676,0.08159761104889884,0.071497425,0.04398509
Slc25a13,-2.373985,0.4066508,0.017597265961336785,0.03999649267307727,0.05663430420711974,0.10100783874580067,0.10184647,0.0777745
Mob1a,-2.3756769,1.1249231,0.01751679579706609,0.03982033020872807,0.08656957928802589,0.13732736095558043,0.15305217,0.07309597
Lzic,-2.388676,0.73129314,0.01690920677736982,0.03849122213723544,0.0412621359223301,0.08462112728630086,0.071694665,0.043798752
Etfrf1,-2.3906646,0.4343369,0.01681791162414714,0.03828664622052306,0.02750809061488673,0.06939156401642405,0.04967754,0.03699855
Zkscan17,-2.3958857,0.74166477,0.01658025651299194,0.037761611502296434,0.04449838187702265,0.0883538633818589,0.07945084,0.048270036
Zfp385a,-2.4003627,1.2029167,0.01637883579876952,0.037312362688676305,0.10598705501618123,0.162187383351997,0.19024415,0.087118104
Arid3a,-2.4067616,1.2530046,0.016094674682890955,0.036702360072076716,0.07928802588996764,0.12945128779395296,0.13841939,0.06042572
Pkn1,-2.4070907,1.2865244,0.01608018128270174,0.03667242158090271,0.18122977346278318,0.26726390444195597,0.33351934,0.1503859
Slc31a2,-2.4121158,0.38229504,0.015860241809201352,0.03620155431644923,0.025889967637540454,0.06801045166106756,0.045378804,0.034997724
Asnsd1,-2.4145575,0.48908156,0.01575433851232601,0.03597510629949859,0.029935275080906147,0.07241508025382605,0.053036798,0.038073506
Inhca,-2.4148722,0.51852727,0.015740736523214706,0.035947101001086106,0.021844660194174758,0.0637551325121314,0.041341145,0.02903872
Rmi1,-2.4211864,0.8653372,0.015469939390133264,0.03534971268074503,0.049352750809061485,0.09436356849570736,0.085726544,0.047963858
Sgk3,-2.4218445,0.9902807,0.015441955793207835,0.03529177104393081,0.24433656957928804,0.36748786860768945,0.47906846,0.26954
Hacd4,-2.4223876,1.0759054,0.015418899060091374,0.03524507169244196,0.04854368932038835,0.09365434863755133,0.08980278,0.04360669
Lrrc51,-2.4224558,0.62474686,0.01541600002906917,0.03524144297950388,0.03155339805825243,0.07439343038447181,0.060127664,0.03940432
1700110C19Rik,-2.427857,1.1709815,0.015188336666564274,0.0347328175515389,0.06877022653721683,0.11731989548338932,0.12894881,0.059329618
Rnls,-2.4608097,1.0926806,0.013862390529434318,0.03182522501075702,0.08090614886731391,0.13240014930944383,0.16593125,0.08123965
Mndal,-2.4688644,0.606485,0.013554256442117649,0.03113643417967865,0.02750809061488673,0.07088465845464725,0.06511792,0.043243766
Utp3,-2.4692726,0.3578576,0.013538805743578736,0.03110625996835918,0.03964401294498382,0.08387458006718924,0.07047353,0.055412102
Mlec,-2.473415,1.2036207,0.01338286292798955,0.030771652137179462,0.12944983818770225,0.19399029488615155,0.2349756,0.108859636
Ccdc51,-2.475817,0.30442697,0.01329316676012898,0.03057587663453738,0.022653721682847898,0.065658827920866,0.03881281,0.031544343
Plagl2,-2.4771998,0.74062866,0.013241779091326242,0.030462894193830147,0.03640776699029126,0.08081373646883165,0.062510595,0.037878733
Gm29325,-2.482989,0.33230782,0.013028508126619924,0.02998766604096945,0.025889967637540454,0.06920492721164613,0.047499593,0.037909884
Gm26839,-2.4844167,0.30369833,0.012976388182357796,0.029872819607604007,0.019417475728155338,0.06229936543486376,0.035147876,0.028570164
Eci2,-2.5010278,0.44757488,0.012383343065677259,0.028592456655543243,0.04288025889967637,0.088167226577081,0.0747159,0.055326786
Mdc1,-2.502522,0.6020785,0.012331197187240552,0.028477805622789308,0.032362459546925564,0.07674505412467339,0.058850415,0.03915771
Cdc42,-2.521762,0.5508588,0.011676875104225813,0.027027102597170092,0.3673139158576052,0.6011198208286674,0.7334989,0.5532137
Nfkbil1,-2.5233529,0.6057225,0.011624165690140204,0.026912056875242743,0.03317152103559871,0.07797685703620753,0.057274062,0.038004465
Gbe1,-2.5255501,1.0168346,0.011551732021863697,0.02674896927158545,0.13187702265372167,0.19798432250839865,0.24164905,0.12671024
Nacc2,-2.527598,0.7140952,0.011484579091093704,0.026598055522986365,0.07362459546925566,0.12396416573348264,0.13368343,0.083596304
Pnrc2,-2.5324001,0.5853415,0.011328459946591271,0.026256854892168332,0.04288025889967637,0.08880179171332586,0.07711627,0.05205255
1700037C18Rik,-2.533425,0.46387932,0.011295388605531644,0.02618246133804652,0.025080906148867314,0.06931690929451288,0.045933485,0.033512205
Yes1,-2.5390651,1.0413235,0.011114909787099135,0.02577300880042749,0.17475728155339806,0.2587905935050392,0.33275,0.1754862
Tyms,-2.5401692,0.46803445,0.01107988621964249,0.025694014216086452,0.024271844660194174,0.06849570735349012,0.042803045,0.031126706
Rapgef1,-2.5429955,0.69971496,0.010990663197426745,0.025500312590869236,0.3325242718446602,0.538521836506159,0.6523664,0.44883704
Zfp808,-2.5478375,0.81158674,0.010839297662270594,0.025159979974534452,0.05339805825242718,0.10123180291153415,0.09969181,0.05801186
Cxxc5,-2.5651913,1.0662119,0.0103118967770026,0.023964769624464612,0.16990291262135923,0.2509518477043673,0.3132602,0.16185352
Mgat2,-2.5734563,0.26488203,0.01006883477264052,0.023430292746241515,0.03398058252427184,0.07946995147443076,0.05918576,0.049499616
Ap1s2,-2.5859036,0.90266716,0.009712410985421641,0.022638140456131117,0.12216828478964402,0.1854796565882792,0.22743376,0.12804054
Prkd2,-2.6118407,0.7163571,0.009005620485595865,0.021052751954513,0.038834951456310676,0.085852930197835,0.06750702,0.04162697
Gm43466,-2.652075,0.94509935,0.007999873492271655,0.018760394548554667,0.03964401294498382,0.08756998880179172,0.0719427,0.03801178
Lin9,-2.657557,0.5728412,0.007870925913138559,0.018469284716272207,0.03640776699029126,0.08391190742814483,0.06433137,0.04370185
Pld2,-2.665675,0.5651894,0.007683397347408187,0.018048158643662732,0.043689320388349516,0.09208659947741694,0.07744555,0.052993763
Zfp579,-2.6718273,0.364517,0.007543944345676731,0.017736091046314968,0.032362459546925564,0.07954460619634192,0.055687193,0.04351997
Clcn5,-2.6759033,1.0073619,0.007452813833805064,0.017532578157445463,0.1820388349514563,0.27144456886898094,0.35106128,0.18997286
Dennd4b,-2.7070634,0.907717,0.006788126417963103,0.016019406011827556,0.052588996763754045,0.10321015304217991,0.090987206,0.049526576
Eef2k,-2.708849,1.1402481,0.00675170810293277,0.015940461886108738,0.2354368932038835,0.3620380739081747,0.44777024,0.2281296
Ccdc61,-2.7181604,0.36408415,0.006564599320610442,0.015516430660169122,0.02750809061488673,0.07510265024262784,0.049756348,0.038871326
Btla,-2.7237988,0.54528195,0.006453580415925992,0.015260732709313685,0.016181229773462782,0.06293393057110862,0.03908326,0.026946014
Cdkn1b,-2.7412047,0.4432249,0.006121435004731386,0.014490613917463866,0.05016181229773463,0.10055991041433371,0.08583484,0.063837536
Polr1g,-2.7456312,0.28106928,0.006039459770436386,0.014304123757745764,0.029935275080906147,0.07812616648002986,0.05255683,0.043452147
Kmt5c,-2.7472837,0.7835897,0.006009114933941554,0.014234763138059556,0.054207119741100325,0.10563643150429265,0.09364725,0.05546328
Mpi,-2.7621238,0.76829886,0.005742669063385862,0.013631229481729516,0.04288025889967637,0.09305711086226204,0.077414095,0.046173472
H2-DMa,-2.7671528,0.88634276,0.005654826071226866,0.013432211504054624,0.055825242718446605,0.10791340052258305,0.096146904,0.053158198
Snx17,-2.7679293,0.6355519,0.005641367209663959,0.01340261157592136,0.05501618122977346,0.10653228816722658,0.09590088,0.06277551
Arrdc1,-2.7834997,0.7519567,0.005377592356486864,0.012794041669807158,0.040453074433656956,0.09063083240014931,0.06761095,0.040696066
D2hgdh,-2.7896073,0.29987437,0.005277201394754605,0.012559645834991695,0.024271844660194174,0.07282568122433744,0.04221584,0.03442759
Ccdc117,-2.7949004,0.30155116,0.005191570560924922,0.01236241589614079,0.023462783171521034,0.07204180664427025,0.0440225,0.035865888
Abcd1,-2.7960134,1.1308337,0.005173726516582011,0.012323201090378391,0.06553398058252427,0.12011944755505785,0.11999314,0.056586538
Rrp36,-2.7990375,0.4797779,0.005125518709844164,0.012213789263348056,0.030744336569579287,0.08006718924972005,0.054399546,0.03930709
Zfp787,-2.8151255,0.9354239,0.004875818760143182,0.011644587155368173,0.05825242718446602,0.11160880925718551,0.10299707,0.055176597
Ss18,-2.8181803,1.0287399,0.004829669317408972,0.011542578898761816,0.20550161812297735,0.31190742814483013,0.38737255,0.20854723
Kcnj2,-2.8201113,0.48460856,0.004800700823710864,0.011475387521849562,0.03317152103559871,0.08316536020903322,0.061087567,0.044035826
Cd34,-2.8209796,0.4550986,0.004787724422820996,0.011446405840484043,0.03478964401294499,0.0849197461739455,0.062323075,0.045841735
Alg14,-2.8269308,0.7998307,0.0046996479050866735,0.01124684175362299,0.05501618122977346,0.10802538260544979,0.10072567,0.05909188
Scarb2,-2.8272707,0.9009526,0.0046946633132302455,0.011236914593488035,0.2524271844660194,0.38540500186636806,0.47697636,0.2831583
Prkra,-2.8450127,0.67717916,0.004440964262526665,0.010649594800008164,0.05177993527508091,0.10447928331466966,0.089646116,0.056997538
Sox4,-2.853963,0.9243469,0.004317756696399607,0.01036338744370321,0.11893203883495146,0.18648749533407988,0.21982661,0.12181821
Ddx54,-2.855004,0.40779456,0.004303629261355351,0.010331324779113579,0.03802588996763754,0.08895110115714819,0.0653555,0.049655262
Gpr137b,-2.8638678,0.48868826,0.004185025917122187,0.010057387209826775,0.02912621359223301,0.07943262411347518,0.051864915,0.037236083
Rad51d,-2.8749647,0.68687487,0.004040725965191514,0.009720170696928914,0.049352750809061485,0.10235162374020157,0.08283801,0.052260518
Pip4p1,-2.9029047,1.1403552,0.003697189540727437,0.008912926875950676,0.11488673139158576,0.1830160507652109,0.21161641,0.10157499
Limd2,-2.904994,0.55105233,0.003672600721772994,0.00885762331873623,0.059870550161812294,0.11440836132885406,0.1050507,0.0728795
Rhno1,-2.908153,0.26537853,0.0036357035457732037,0.008771783628888028,0.02669902912621359,0.07745427398282942,0.0461564,0.038548637
Tmem219,-2.9121265,1.0780566,0.003589772113537391,0.008666413000067359,0.10194174757281553,0.16666666666666666,0.18527038,0.09204304
Dtx2,-2.9138975,0.8164739,0.003569470976261979,0.008622825238888734,0.04288025889967637,0.09574468085106383,0.07768681,0.044850513
Herpud1,-2.9145699,0.648733,0.0035617901230155045,0.008606591781063544,0.059870550161812294,0.1148936170212766,0.10431666,0.06778171
Lpp,-2.9179375,0.3882234,0.003523549966559097,0.008519552560194632,0.3389967637540453,0.5384098544232923,0.68362474,0.5593807
Magt1,-2.919356,1.0422381,0.0035075534460609027,0.008481637967571676,0.11974110032362459,0.18947368421052632,0.22404297,0.115058884
Bc1,-2.9197192,0.5113268,0.0035034686514455048,0.0084732855683475,0.05016181229773463,0.10365808137364688,0.09274238,0.0659549
Tbc1d31,-2.9203143,1.1596512,0.0034967846075507716,0.008457881213870666,0.10922330097087378,0.17667039940276222,0.20565112,0.0973108
Eps8l1,-2.92952,0.6725157,0.003394861354143218,0.00821727092927018,0.03155339805825243,0.08331466965285554,0.060434896,0.03834223
Nsun4,-2.9301167,0.5991774,0.0033883465888763006,0.008202240796676233,0.0372168284789644,0.08947368421052632,0.063488536,0.042359743
Tk2,-2.9396477,1.0882604,0.0032858564588969376,0.007960595352137834,0.08737864077669903,0.14908547965658828,0.15583503,0.07632478
Pml,-2.9468322,0.5623253,0.0032104729455320895,0.007782401068519108,0.040453074433656956,0.09343038447181784,0.06987766,0.047851074
Tbc1d2b,-2.960092,1.1031433,0.003075470616784848,0.007466380147543266,0.07766990291262135,0.13762597984322508,0.1432506,0.06924245
2810449D17Rik,-2.9629166,0.55915534,0.00304739027424674,0.00739887744366223,0.03398058252427184,0.08656215005599104,0.060741283,0.04162445
9330159M07Rik,-2.971189,0.47661552,0.0029664911039840943,0.007207017718268771,0.03802588996763754,0.09115341545352744,0.06658965,0.048299264
Btg1,-2.975229,0.8359931,0.002927698704205241,0.007115345892003873,0.09951456310679611,0.16397909667786487,0.18344127,0.10687277
Zfand6,-2.9819138,0.82476616,0.0028645264159950397,0.006968117399763418,0.27993527508090615,0.4363941769316909,0.5428707,0.34147722
Lipe,-2.9820757,0.7732775,0.0028630127762032612,0.006965065939029573,0.049352750809061485,0.10432997387084733,0.09179793,0.054726966
Sugct,-2.983906,0.6857053,0.002845942596219826,0.006925419087160544,0.07200647249190939,0.13045912653975364,0.14165197,0.09039631
Gm51425,-3.0172813,0.6018392,0.002550530909809825,0.0062274207675229445,0.0412621359223301,0.09555804404628593,0.07297946,0.048680946
Snx9,-3.024944,1.1232591,0.002486791267724071,0.006074552851249617,0.1610032362459547,0.24953340798805523,0.3067066,0.15252742
Usp24,-3.0273786,0.30256692,0.0024668488654840527,0.006027482860376148,0.3883495145631068,0.6537887271369914,0.7786757,0.6707004
Cdc42se1,-3.0407426,0.4107078,0.002359954836236407,0.005771546960013857,0.03802588996763754,0.09223590892123927,0.06847491,0.051942393
Cracr2a,-3.041557,0.2729961,0.002353579416510756,0.00575647905713126,0.023462783171521034,0.07629712579320642,0.042740434,0.035501074
Dok3,-3.0417728,0.86102957,0.0023518932077548375,0.005752878515464041,0.045307443365695796,0.10082120194102277,0.078287594,0.043858036
Coro1a,-3.0450325,0.9830213,0.0023265516481024615,0.005691927777885199,0.10194174757281553,0.16823441582680104,0.19245048,0.10198271
Gm2a,-3.050527,0.2641338,0.0022844011891970184,0.005593389826291588,0.04854368932038835,0.10388204553938037,0.08570083,0.071864896
Bhlhe41,-3.060894,0.93029237,0.0022067721474450888,0.005408735528764894,0.06796116504854369,0.12762224710712952,0.12490796,0.0674859
Pecr,-3.0833719,0.81004035,0.002046691960809117,0.005026470431125214,0.05016181229773463,0.10709219858156029,0.09189426,0.053443205
Map3k20,-3.1205804,0.6965744,0.001804950116797358,0.00444822614311153,0.0703883495145631,0.13101903695408734,0.12389381,0.07824202
Necap2,-3.143925,0.64255166,0.001666981880222096,0.004116893669261739,0.040453074433656956,0.0969391564016424,0.0707633,0.045901965
Mtss1,-3.153526,0.6510367,0.0016131086933701788,0.003988243521425902,0.2912621359223301,0.45923852183650615,0.5729118,0.40047503
Mvp,-3.159098,0.67942315,0.00158258364218701,0.003915295319543777,0.043689320388349516,0.10089585666293394,0.077723056,0.049235113
Rab35,-3.1799018,0.6442553,0.0014732494134222524,0.003655236540965459,0.05339805825242718,0.1122060470324748,0.09574722,0.062307946
Rgl2,-3.1897132,1.1858344,0.0014241402660028727,0.0035356785500782768,0.12864077669902912,0.2079880552444942,0.23664078,0.11096782
Gtpbp1,-3.1900225,0.86971635,0.0014226172086290445,0.0035322236551342105,0.06877022653721683,0.13083240014930944,0.11796831,0.06627541
Zfp839,-3.2133274,0.7924199,0.0013120659819054377,0.0032661861157864654,0.04692556634304207,0.10563643150429265,0.08583874,0.050455883
Atxn7l1,-3.2348957,0.31237257,0.00121687200141281,0.003035402031002804,0.3673139158576052,0.6297499066815976,0.7407827,0.6333419
Tcof1,-3.2367852,0.4494467,0.0012088433161474075,0.003017335801661016,0.04288025889967637,0.10111982082866741,0.07138587,0.052771494
Il27,-3.2378173,0.79259086,0.0012044791648386142,0.0030067219583067226,0.07200647249190939,0.13516237402015677,0.13436338,0.07975477
Capza1,-3.2385418,0.8416563,0.0012014238367073589,0.002999652340859202,0.2912621359223301,0.4743561030235162,0.565364,0.35356155
Erf,-3.2404513,0.38778114,0.0011934065878032958,0.002980743169201948,0.040453074433656956,0.0984695782008212,0.06670048,0.051375385
Kansl1l,-3.243898,0.55867624,0.001179059785953918,0.0029468269415479278,0.33818770226537215,0.5594251586412841,0.69095236,0.51637936
8030453O22Rik,-3.2474668,0.2899513,0.0011643721533385876,0.0029117431140258587,0.02669902912621359,0.0833893243747667,0.04783806,0.039296858
Atg10,-3.250083,0.79841316,0.001153713751117653,0.002885358199230393,0.28883495145631066,0.46845837999253453,0.57447666,0.3690077
Tle3,-3.2554677,0.8452538,0.001132057563769832,0.0028330433769670656,0.07605177993527508,0.14061216871967153,0.13234709,0.075815216
Lonrf3,-3.2634165,0.34734958,0.0011007763139621242,0.0027593860953598545,0.040453074433656956,0.09895483389324375,0.0748406,0.059290994
Itgb1bp1,-3.2725375,0.26933143,0.001065867538080295,0.0026751224311804154,0.02831715210355987,0.08555431131019037,0.053127334,0.044276994
Yeats4,-3.2765594,0.2751282,0.0010508018853822294,0.0026380497673755493,0.0412621359223301,0.09988801791713325,0.06888277,0.057258457
P2rx4,-3.2775986,1.0404978,0.0010469413553662026,0.0026286034590440916,0.12055016181229773,0.19783501306457635,0.22358523,0.114942074
Ccni,-3.2794468,0.8912133,0.001040107631940581,0.002611933838340506,0.26779935275080907,0.42889137737961924,0.50428516,0.30275494
Gmpr2,-3.3006053,0.6475871,0.0009647654256288897,0.0024254534980022707,0.04288025889967637,0.10253826054497947,0.07920469,0.051278774
Mthfd2,-3.3088632,0.2887094,0.0009367561238522861,0.0023583469547372744,0.029935275080906147,0.08794326241134752,0.05395911,0.04438645
Spata1,-3.318998,0.7791175,0.0009034102001743308,0.0022771699886195373,0.06472491909385113,0.12833146696528555,0.11708596,0.069883816
2900089D17Rik,-3.3276122,0.63147515,0.0008759372838503261,0.0022095789351350226,0.03398058252427184,0.0929451287793953,0.06287731,0.041037768
Zfp110,-3.3299296,0.6814416,0.0008686791691532159,0.002191681622079522,0.06634304207119741,0.1300111982082867,0.11686724,0.074458525
Serp1,-3.3531592,0.60616827,0.000798947504701053,0.0020199209118665126,0.043689320388349516,0.10425531914893617,0.08323936,0.05545704
Wapl,-3.3592308,0.3857907,0.0007815975458693811,0.001977731053537082,0.3705501618122977,0.6328480776409108,0.7450956,0.61355084
Zfp646,-3.3684866,0.36684862,0.0007558205787888839,0.001914128082192018,0.03478964401294499,0.09440089585666293,0.06054384,0.047265742
Grk2,-3.3686557,1.0125271,0.000755357328255065,0.0019131352069199354,0.13187702265372167,0.2141097424412094,0.23619248,0.124036916
Nhlrc3,-3.376716,0.6756019,0.0007335678983851401,0.001859174630221535,0.04449838187702265,0.10567375886524823,0.08005795,0.05086706
Dnttip2,-3.3866801,0.28251338,0.0007074383419666318,0.001793966425881785,0.03802588996763754,0.09820828667413214,0.06751599,0.055837248
Pbx2,-3.4209542,0.65408015,0.0006240181298702609,0.0015872176400618999,0.050970873786407765,0.11381112355356476,0.09068422,0.05857247
Sord,-3.422362,0.2986823,0.0006207957671406911,0.001579469961468646,0.029935275080906147,0.08999626726390444,0.05252348,0.042908736
Zfyve19,-3.4298038,0.7972644,0.0006040178127044424,0.001537947373009416,0.04773462783171521,0.11041433370660694,0.088444285,0.051845253
Snn,-3.4300628,0.62952834,0.0006034417587879121,0.0015366262375503409,0.06877022653721683,0.13452780888391191,0.11726319,0.07735035
Ccm2,-3.43507,1.0673043,0.000592400795717064,0.00150894012521732,0.1820388349514563,0.2889137737961926,0.33499697,0.17386818
Ptp4a3,-3.4351528,0.78617585,0.0005922200203061023,0.0015086226721297846,0.05744336569579288,0.12168719671519224,0.10454383,0.061946206
Lpcat1,-3.4440417,1.0782988,0.0005730872063275419,0.0014608531670639456,0.15614886731391586,0.25027995520716684,0.28515548,0.14519827
Dpy19l4,-3.4487002,0.9190382,0.0005632916752264602,0.0014364285198192072,0.2580906148867314,0.41422172452407613,0.49788383,0.29359508
Nop2,-3.452084,0.3059094,0.0005562746002103537,0.0014188038450547891,0.02831715210355987,0.08868980963045912,0.051569037,0.04191919
Fam117b,-3.454894,0.5877117,0.0005505089015340701,0.0014047648797930164,0.3284789644012945,0.5503919372900336,0.638763,0.46684638
Spg20,-3.4552627,0.33441168,0.0005497568269138268,0.0014029790045754131,0.04611650485436893,0.10854796565882792,0.07935552,0.06344612
Sema4g,-3.458803,0.5085441,0.0005425818279167912,0.0013850630549234447,0.045307443365695796,0.10798805524449422,0.07811984,0.055543263
Slc35c2,-3.460173,0.9031969,0.0005398286031205745,0.0013785586928197907,0.08495145631067962,0.15520716685330346,0.151485,0.08384107
Lats2,-3.4724314,0.7339785,0.0005157669608115271,0.0013189928844585261,0.08656957928802589,0.15718551698394923,0.15179028,0.09399444
